game,2015,1,20150914,201509140sfo,min,"Minnesota Vikings",3,sfo,"San Francisco 49ers",20
player,201509140sfo,sfo,DialQu00,sacks,0.0,,,,,
player,201509140sfo,sfo,DialQu00,tackles_combined,2,,,,,
player,201509140sfo,sfo,DialQu00,tackles_solo,1,,,,,
player,201509140sfo,sfo,DialQu00,tackles_assists,1,,,,,
player,201509140sfo,sfo,DialQu00,tackles_loss,0,,,,,
player,201509140sfo,sfo,DialQu00,qb_hits,0,,,,,
player,201509140sfo,sfo,DialQu00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,DialQu00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,JohnDo02,def_int,0,,,,,
player,201509140sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201509140sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201509140sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201509140sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201509140sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201509140sfo,sfo,JohnDo02,tackles_combined,2,,,,,
player,201509140sfo,sfo,JohnDo02,tackles_solo,2,,,,,
player,201509140sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201509140sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201509140sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201509140sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201509140sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201509140sfo,sfo,DorsGl99,def_int,0,,,,,
player,201509140sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201509140sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201509140sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201509140sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201509140sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201509140sfo,sfo,DorsGl99,tackles_combined,1,,,,,
player,201509140sfo,sfo,DorsGl99,tackles_solo,1,,,,,
player,201509140sfo,sfo,DorsGl99,tackles_assists,0,,,,,
player,201509140sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201509140sfo,sfo,DorsGl99,qb_hits,1,,,,,
player,201509140sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201509140sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201509140sfo,sfo,HaynJa00,def_int,0,,,,,
player,201509140sfo,sfo,HaynJa00,def_int_yds,0,,,,,
player,201509140sfo,sfo,HaynJa00,def_int_td,0,,,,,
player,201509140sfo,sfo,HaynJa00,def_int_long,0,,,,,
player,201509140sfo,sfo,HaynJa00,pass_defended,0,,,,,
player,201509140sfo,sfo,HaynJa00,sacks,0.0,,,,,
player,201509140sfo,sfo,HaynJa00,tackles_combined,1,,,,,
player,201509140sfo,sfo,HaynJa00,tackles_solo,1,,,,,
player,201509140sfo,sfo,HaynJa00,tackles_assists,0,,,,,
player,201509140sfo,sfo,HaynJa00,tackles_loss,0,,,,,
player,201509140sfo,sfo,HaynJa00,qb_hits,0,,,,,
player,201509140sfo,sfo,HaynJa00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,HaynJa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,HaynJa00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,HaynJa00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,McCrL.00,def_int,0,,,,,
player,201509140sfo,sfo,McCrL.00,def_int_yds,0,,,,,
player,201509140sfo,sfo,McCrL.00,def_int_td,0,,,,,
player,201509140sfo,sfo,McCrL.00,def_int_long,0,,,,,
player,201509140sfo,sfo,McCrL.00,pass_defended,0,,,,,
player,201509140sfo,sfo,McCrL.00,sacks,0.0,,,,,
player,201509140sfo,sfo,McCrL.00,tackles_combined,1,,,,,
player,201509140sfo,sfo,McCrL.00,tackles_solo,1,,,,,
player,201509140sfo,sfo,McCrL.00,tackles_assists,0,,,,,
player,201509140sfo,sfo,McCrL.00,tackles_loss,0,,,,,
player,201509140sfo,sfo,McCrL.00,qb_hits,0,,,,,
player,201509140sfo,sfo,McCrL.00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,McCrL.00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,McCrL.00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,McCrL.00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,McDoVa00,def_int,0,,,,,
player,201509140sfo,sfo,McDoVa00,def_int_yds,0,,,,,
player,201509140sfo,sfo,McDoVa00,def_int_td,0,,,,,
player,201509140sfo,sfo,McDoVa00,def_int_long,0,,,,,
player,201509140sfo,sfo,McDoVa00,pass_defended,0,,,,,
player,201509140sfo,sfo,McDoVa00,sacks,0.0,,,,,
player,201509140sfo,sfo,McDoVa00,tackles_combined,1,,,,,
player,201509140sfo,sfo,McDoVa00,tackles_solo,1,,,,,
player,201509140sfo,sfo,McDoVa00,tackles_assists,0,,,,,
player,201509140sfo,sfo,McDoVa00,tackles_loss,0,,,,,
player,201509140sfo,sfo,McDoVa00,qb_hits,0,,,,,
player,201509140sfo,sfo,McDoVa00,fumbles_rec,0,,,,,
player,201509140sfo,sfo,McDoVa00,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,McDoVa00,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,McDoVa00,fumbles_forced,0,,,,,
player,201509140sfo,sfo,MillBr02,def_int,0,,,,,
player,201509140sfo,sfo,MillBr02,def_int_yds,0,,,,,
player,201509140sfo,sfo,MillBr02,def_int_td,0,,,,,
player,201509140sfo,sfo,MillBr02,def_int_long,0,,,,,
player,201509140sfo,sfo,MillBr02,pass_defended,0,,,,,
player,201509140sfo,sfo,MillBr02,sacks,0.0,,,,,
player,201509140sfo,sfo,MillBr02,tackles_combined,1,,,,,
player,201509140sfo,sfo,MillBr02,tackles_solo,1,,,,,
player,201509140sfo,sfo,MillBr02,tackles_assists,0,,,,,
player,201509140sfo,sfo,MillBr02,tackles_loss,0,,,,,
player,201509140sfo,sfo,MillBr02,qb_hits,0,,,,,
player,201509140sfo,sfo,MillBr02,fumbles_rec,0,,,,,
player,201509140sfo,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,MillBr02,fumbles_forced,0,,,,,
player,201509140sfo,sfo,WardJi01,def_int,0,,,,,
player,201509140sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201509140sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201509140sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201509140sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201509140sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201509140sfo,sfo,WardJi01,tackles_combined,1,,,,,
player,201509140sfo,sfo,WardJi01,tackles_solo,1,,,,,
player,201509140sfo,sfo,WardJi01,tackles_assists,0,,,,,
player,201509140sfo,sfo,WardJi01,tackles_loss,0,,,,,
player,201509140sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201509140sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201509140sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201509140sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201509140sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201509140sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201509140sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201509140sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201509140sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201509140sfo,sfo,ArmsAr01,tackles_combined,0,,,,,
player,201509140sfo,sfo,ArmsAr01,tackles_solo,0,,,,,
player,201509140sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201509140sfo,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201509140sfo,sfo,ArmsAr01,qb_hits,1,,,,,
player,201509140sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201509140sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201509140sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201509140sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201509140sfo,min,SherMa20,kick_ret,0,,,,,
player,201509140sfo,min,SherMa20,kick_ret_yds,0,,,,,
player,201509140sfo,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201509140sfo,min,SherMa20,kick_ret_td,0,,,,,
player,201509140sfo,min,SherMa20,kick_ret_long,0,,,,,
player,201509140sfo,min,SherMa20,punt_ret,2,,,,,
player,201509140sfo,min,SherMa20,punt_ret_yds,9,,,,,
player,201509140sfo,min,SherMa20,punt_ret_yds_per_ret,4.5,,,,,
player,201509140sfo,min,SherMa20,punt_ret_td,0,,,,,
player,201509140sfo,min,SherMa20,punt_ret_long,9,,,,,
player,201509140sfo,min,PattCo00,kick_ret,1,,,,,
player,201509140sfo,min,PattCo00,kick_ret_yds,21,,,,,
player,201509140sfo,min,PattCo00,kick_ret_yds_per_ret,21.0,,,,,
player,201509140sfo,min,PattCo00,kick_ret_td,0,,,,,
player,201509140sfo,min,PattCo00,kick_ret_long,21,,,,,
player,201509140sfo,min,PattCo00,punt_ret,0,,,,,
player,201509140sfo,min,PattCo00,punt_ret_yds,0,,,,,
player,201509140sfo,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201509140sfo,min,PattCo00,punt_ret_td,0,,,,,
player,201509140sfo,min,PattCo00,punt_ret_long,0,,,,,
player,201509140sfo,sfo,ElliBr00,kick_ret,0,,,,,
player,201509140sfo,sfo,ElliBr00,kick_ret_yds,0,,,,,
player,201509140sfo,sfo,ElliBr00,kick_ret_yds_per_ret,,,,,,
player,201509140sfo,sfo,ElliBr00,kick_ret_td,0,,,,,
player,201509140sfo,sfo,ElliBr00,kick_ret_long,0,,,,,
player,201509140sfo,sfo,ElliBr00,punt_ret,1,,,,,
player,201509140sfo,sfo,ElliBr00,punt_ret_yds,0,,,,,
player,201509140sfo,sfo,ElliBr00,punt_ret_yds_per_ret,0.0,,,,,
player,201509140sfo,sfo,ElliBr00,punt_ret_td,0,,,,,
player,201509140sfo,sfo,ElliBr00,punt_ret_long,0,,,,,
player,201509140sfo,sfo,HaynJa00,kick_ret,0,,,,,
player,201509140sfo,sfo,HaynJa00,kick_ret_yds,0,,,,,
player,201509140sfo,sfo,HaynJa00,kick_ret_yds_per_ret,,,,,,
player,201509140sfo,sfo,HaynJa00,kick_ret_td,0,,,,,
player,201509140sfo,sfo,HaynJa00,kick_ret_long,0,,,,,
player,201509140sfo,sfo,HaynJa00,punt_ret,1,,,,,
player,201509140sfo,sfo,HaynJa00,punt_ret_yds,0,,,,,
player,201509140sfo,sfo,HaynJa00,punt_ret_yds_per_ret,0.0,,,,,
player,201509140sfo,sfo,HaynJa00,punt_ret_td,0,,,,,
player,201509140sfo,sfo,HaynJa00,punt_ret_long,0,,,,,
player,201509140sfo,min,LockJe00,xpm,,,,,,
player,201509140sfo,min,LockJe00,xpa,,,,,,
player,201509140sfo,min,LockJe00,fgm,,,,,,
player,201509140sfo,min,LockJe00,fga,,,,,,
player,201509140sfo,min,LockJe00,punt,4,,,,,
player,201509140sfo,min,LockJe00,punt_yds,150,,,,,
player,201509140sfo,min,LockJe00,punt_yds_per_punt,37.5,,,,,
player,201509140sfo,min,LockJe00,punt_long,44,,,,,
player,201509140sfo,min,WalsBl00,xpm,,,,,,
player,201509140sfo,min,WalsBl00,xpa,,,,,,
player,201509140sfo,min,WalsBl00,fgm,1,,,,,
player,201509140sfo,min,WalsBl00,fga,2,,,,,
player,201509140sfo,min,WalsBl00,punt,0,,,,,
player,201509140sfo,min,WalsBl00,punt_yds,0,,,,,
player,201509140sfo,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201509140sfo,min,WalsBl00,punt_long,0,,,,,
player,201509140sfo,sfo,dawsophi01,xpm,2,,,,,
player,201509140sfo,sfo,dawsophi01,xpa,2,,,,,
player,201509140sfo,sfo,dawsophi01,fgm,2,,,,,
player,201509140sfo,sfo,dawsophi01,fga,3,,,,,
player,201509140sfo,sfo,dawsophi01,punt,0,,,,,
player,201509140sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201509140sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201509140sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201509140sfo,sfo,PiniBr00,xpm,,,,,,
player,201509140sfo,sfo,PiniBr00,xpa,,,,,,
player,201509140sfo,sfo,PiniBr00,fgm,,,,,,
player,201509140sfo,sfo,PiniBr00,fga,,,,,,
player,201509140sfo,sfo,PiniBr00,punt,3,,,,,
player,201509140sfo,sfo,PiniBr00,punt_yds,140,,,,,
player,201509140sfo,sfo,PiniBr00,punt_yds_per_punt,46.7,,,,,
player,201509140sfo,sfo,PiniBr00,punt_long,52,,,,,
player,201509140sfo,sfo,MartMa01,pos,C,,,,,
player,201509140sfo,sfo,MartMa01,offense,70,,,,,
player,201509140sfo,sfo,MartMa01,off_pct,100%,,,,,
player,201509140sfo,sfo,MartMa01,defense,0,,,,,
player,201509140sfo,sfo,MartMa01,def_pct,0%,,,,,
player,201509140sfo,sfo,MartMa01,special_teams,5,,,,,
player,201509140sfo,sfo,MartMa01,st_pct,23%,,,,,
player,201509140sfo,sfo,PearEr20,pos,G,,,,,
player,201509140sfo,sfo,PearEr20,offense,70,,,,,
player,201509140sfo,sfo,PearEr20,off_pct,100%,,,,,
player,201509140sfo,sfo,PearEr20,defense,0,,,,,
player,201509140sfo,sfo,PearEr20,def_pct,0%,,,,,
player,201509140sfo,sfo,PearEr20,special_teams,5,,,,,
player,201509140sfo,sfo,PearEr20,st_pct,23%,,,,,
player,201509140sfo,sfo,DeveJo00,pos,G,,,,,
player,201509140sfo,sfo,DeveJo00,offense,70,,,,,
player,201509140sfo,sfo,DeveJo00,off_pct,100%,,,,,
player,201509140sfo,sfo,DeveJo00,defense,0,,,,,
player,201509140sfo,sfo,DeveJo00,def_pct,0%,,,,,
player,201509140sfo,sfo,DeveJo00,special_teams,5,,,,,
player,201509140sfo,sfo,DeveJo00,st_pct,23%,,,,,
player,201509140sfo,sfo,KaepCo00,pos,QB,,,,,
player,201509140sfo,sfo,KaepCo00,offense,70,,,,,
player,201509140sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201509140sfo,sfo,KaepCo00,defense,0,,,,,
player,201509140sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201509140sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201509140sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201509140sfo,sfo,StalJo20,pos,T,,,,,
player,201509140sfo,sfo,StalJo20,offense,70,,,,,
player,201509140sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201509140sfo,sfo,StalJo20,defense,0,,,,,
player,201509140sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201509140sfo,sfo,StalJo20,special_teams,0,,,,,
player,201509140sfo,sfo,StalJo20,st_pct,0%,,,,,
player,201509140sfo,sfo,BoonAl21,pos,G,,,,,
player,201509140sfo,sfo,BoonAl21,offense,70,,,,,
player,201509140sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201509140sfo,sfo,BoonAl21,defense,0,,,,,
player,201509140sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201509140sfo,sfo,BoonAl21,special_teams,0,,,,,
player,201509140sfo,sfo,BoonAl21,st_pct,0%,,,,,
player,201509140sfo,sfo,DaviVe00,pos,TE,,,,,
player,201509140sfo,sfo,DaviVe00,offense,69,,,,,
player,201509140sfo,sfo,DaviVe00,off_pct,99%,,,,,
player,201509140sfo,sfo,DaviVe00,defense,0,,,,,
player,201509140sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201509140sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201509140sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201509140sfo,sfo,BoldAn00,pos,WR,,,,,
player,201509140sfo,sfo,BoldAn00,offense,56,,,,,
player,201509140sfo,sfo,BoldAn00,off_pct,80%,,,,,
player,201509140sfo,sfo,BoldAn00,defense,0,,,,,
player,201509140sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201509140sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201509140sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201509140sfo,sfo,HydeCa00,pos,RB,,,,,
player,201509140sfo,sfo,HydeCa00,offense,53,,,,,
player,201509140sfo,sfo,HydeCa00,off_pct,76%,,,,,
player,201509140sfo,sfo,HydeCa00,defense,0,,,,,
player,201509140sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201509140sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201509140sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201509140sfo,sfo,CeleGa00,pos,TE,,,,,
player,201509140sfo,sfo,CeleGa00,offense,50,,,,,
player,201509140sfo,sfo,CeleGa00,off_pct,71%,,,,,
player,201509140sfo,sfo,CeleGa00,defense,0,,,,,
player,201509140sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201509140sfo,sfo,CeleGa00,special_teams,7,,,,,
player,201509140sfo,sfo,CeleGa00,st_pct,32%,,,,,
player,201509140sfo,sfo,SmitTo02,pos,WR,,,,,
player,201509140sfo,sfo,SmitTo02,offense,42,,,,,
player,201509140sfo,sfo,SmitTo02,off_pct,60%,,,,,
player,201509140sfo,sfo,SmitTo02,defense,0,,,,,
player,201509140sfo,sfo,SmitTo02,def_pct,0%,,,,,
player,201509140sfo,sfo,SmitTo02,special_teams,0,,,,,
player,201509140sfo,sfo,SmitTo02,st_pct,0%,,,,,
player,201509140sfo,sfo,McDoVa00,pos,TE,,,,,
player,201509140sfo,sfo,McDoVa00,offense,35,,,,,
player,201509140sfo,sfo,McDoVa00,off_pct,50%,,,,,
player,201509140sfo,sfo,McDoVa00,defense,0,,,,,
player,201509140sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201509140sfo,sfo,McDoVa00,special_teams,13,,,,,
player,201509140sfo,sfo,McDoVa00,st_pct,59%,,,,,
player,201509140sfo,sfo,PattQu00,pos,WR,,,,,
player,201509140sfo,sfo,PattQu00,offense,13,,,,,
player,201509140sfo,sfo,PattQu00,off_pct,19%,,,,,
player,201509140sfo,sfo,PattQu00,defense,0,,,,,
player,201509140sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201509140sfo,sfo,PattQu00,special_teams,12,,,,,
player,201509140sfo,sfo,PattQu00,st_pct,55%,,,,,
player,201509140sfo,sfo,MillBr02,pos,FB,,,,,
player,201509140sfo,sfo,MillBr02,offense,11,,,,,
player,201509140sfo,sfo,MillBr02,off_pct,16%,,,,,
player,201509140sfo,sfo,MillBr02,defense,0,,,,,
player,201509140sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201509140sfo,sfo,MillBr02,special_teams,15,,,,,
player,201509140sfo,sfo,MillBr02,st_pct,68%,,,,,
player,201509140sfo,sfo,HaynJa00,pos,RB,,,,,
player,201509140sfo,sfo,HaynJa00,offense,10,,,,,
player,201509140sfo,sfo,HaynJa00,off_pct,14%,,,,,
player,201509140sfo,sfo,HaynJa00,defense,0,,,,,
player,201509140sfo,sfo,HaynJa00,def_pct,0%,,,,,
player,201509140sfo,sfo,HaynJa00,special_teams,3,,,,,
player,201509140sfo,sfo,HaynJa00,st_pct,14%,,,,,
player,201509140sfo,sfo,BushRe00,pos,RB,,,,,
player,201509140sfo,sfo,BushRe00,offense,7,,,,,
player,201509140sfo,sfo,BushRe00,off_pct,10%,,,,,
player,201509140sfo,sfo,BushRe00,defense,0,,,,,
player,201509140sfo,sfo,BushRe00,def_pct,0%,,,,,
player,201509140sfo,sfo,BushRe00,special_teams,0,,,,,
player,201509140sfo,sfo,BushRe00,st_pct,0%,,,,,
player,201509140sfo,sfo,ElliBr00,pos,WR,,,,,
player,201509140sfo,sfo,ElliBr00,offense,3,,,,,
player,201509140sfo,sfo,ElliBr00,off_pct,4%,,,,,
player,201509140sfo,sfo,ElliBr00,defense,0,,,,,
player,201509140sfo,sfo,ElliBr00,def_pct,0%,,,,,
player,201509140sfo,sfo,ElliBr00,special_teams,4,,,,,
player,201509140sfo,sfo,ElliBr00,st_pct,18%,,,,,
player,201509140sfo,sfo,BellBl00,pos,TE,,,,,
player,201509140sfo,sfo,BellBl00,offense,1,,,,,
player,201509140sfo,sfo,BellBl00,off_pct,1%,,,,,
player,201509140sfo,sfo,BellBl00,defense,0,,,,,
player,201509140sfo,sfo,BellBl00,def_pct,0%,,,,,
player,201509140sfo,sfo,BellBl00,special_teams,0,,,,,
player,201509140sfo,sfo,BellBl00,st_pct,0%,,,,,
player,201509140sfo,sfo,AckeKe00,pos,CB,,,,,
player,201509140sfo,sfo,AckeKe00,offense,0,,,,,
player,201509140sfo,sfo,AckeKe00,off_pct,0%,,,,,
player,201509140sfo,sfo,AckeKe00,defense,54,,,,,
player,201509140sfo,sfo,AckeKe00,def_pct,100%,,,,,
player,201509140sfo,sfo,AckeKe00,special_teams,8,,,,,
player,201509140sfo,sfo,AckeKe00,st_pct,36%,,,,,
player,201509140sfo,sfo,ReidEr00,pos,FS,,,,,
player,201509140sfo,sfo,ReidEr00,offense,0,,,,,
player,201509140sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201509140sfo,sfo,ReidEr00,defense,54,,,,,
player,201509140sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201509140sfo,sfo,ReidEr00,special_teams,5,,,,,
player,201509140sfo,sfo,ReidEr00,st_pct,23%,,,,,
player,201509140sfo,sfo,BrocTr00,pos,CB,,,,,
player,201509140sfo,sfo,BrocTr00,offense,0,,,,,
player,201509140sfo,sfo,BrocTr00,off_pct,0%,,,,,
player,201509140sfo,sfo,BrocTr00,defense,54,,,,,
player,201509140sfo,sfo,BrocTr00,def_pct,100%,,,,,
player,201509140sfo,sfo,BrocTr00,special_teams,3,,,,,
player,201509140sfo,sfo,BrocTr00,st_pct,14%,,,,,
player,201509140sfo,sfo,BethAn20,pos,SS,,,,,
player,201509140sfo,sfo,BethAn20,offense,0,,,,,
player,201509140sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201509140sfo,sfo,BethAn20,defense,54,,,,,
player,201509140sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201509140sfo,sfo,BethAn20,special_teams,2,,,,,
player,201509140sfo,sfo,BethAn20,st_pct,9%,,,,,
player,201509140sfo,sfo,BowmNa99,pos,LB,,,,,
player,201509140sfo,sfo,BowmNa99,offense,0,,,,,
player,201509140sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201509140sfo,sfo,BowmNa99,defense,53,,,,,
player,201509140sfo,sfo,BowmNa99,def_pct,98%,,,,,
player,201509140sfo,sfo,BowmNa99,special_teams,2,,,,,
player,201509140sfo,sfo,BowmNa99,st_pct,9%,,,,,
player,201509140sfo,sfo,BrooAh21,pos,LB,,,,,
player,201509140sfo,sfo,BrooAh21,offense,0,,,,,
player,201509140sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201509140sfo,sfo,BrooAh21,defense,47,,,,,
player,201509140sfo,sfo,BrooAh21,def_pct,87%,,,,,
player,201509140sfo,sfo,BrooAh21,special_teams,2,,,,,
player,201509140sfo,sfo,BrooAh21,st_pct,9%,,,,,
player,201509140sfo,sfo,LyncAa00,pos,LB,,,,,
player,201509140sfo,sfo,LyncAa00,offense,0,,,,,
player,201509140sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201509140sfo,sfo,LyncAa00,defense,45,,,,,
player,201509140sfo,sfo,LyncAa00,def_pct,83%,,,,,
player,201509140sfo,sfo,LyncAa00,special_teams,2,,,,,
player,201509140sfo,sfo,LyncAa00,st_pct,9%,,,,,
player,201509140sfo,sfo,WilhMi00,pos,LB,,,,,
player,201509140sfo,sfo,WilhMi00,offense,0,,,,,
player,201509140sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201509140sfo,sfo,WilhMi00,defense,40,,,,,
player,201509140sfo,sfo,WilhMi00,def_pct,74%,,,,,
player,201509140sfo,sfo,WilhMi00,special_teams,5,,,,,
player,201509140sfo,sfo,WilhMi00,st_pct,23%,,,,,
player,201509140sfo,sfo,WillIa00,pos,NT,,,,,
player,201509140sfo,sfo,WillIa00,offense,0,,,,,
player,201509140sfo,sfo,WillIa00,off_pct,0%,,,,,
player,201509140sfo,sfo,WillIa00,defense,35,,,,,
player,201509140sfo,sfo,WillIa00,def_pct,65%,,,,,
player,201509140sfo,sfo,WillIa00,special_teams,2,,,,,
player,201509140sfo,sfo,WillIa00,st_pct,9%,,,,,
player,201509140sfo,sfo,DorsGl99,pos,DT,,,,,
player,201509140sfo,sfo,DorsGl99,offense,0,,,,,
player,201509140sfo,sfo,DorsGl99,off_pct,0%,,,,,
player,201509140sfo,sfo,DorsGl99,defense,35,,,,,
player,201509140sfo,sfo,DorsGl99,def_pct,65%,,,,,
player,201509140sfo,sfo,DorsGl99,special_teams,2,,,,,
player,201509140sfo,sfo,DorsGl99,st_pct,9%,,,,,
player,201509140sfo,sfo,DialQu00,pos,DT,,,,,
player,201509140sfo,sfo,DialQu00,offense,0,,,,,
player,201509140sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201509140sfo,sfo,DialQu00,defense,26,,,,,
player,201509140sfo,sfo,DialQu00,def_pct,48%,,,,,
player,201509140sfo,sfo,DialQu00,special_teams,7,,,,,
player,201509140sfo,sfo,DialQu00,st_pct,32%,,,,,
player,201509140sfo,sfo,JohnDo02,pos,CB,,,,,
player,201509140sfo,sfo,JohnDo02,offense,0,,,,,
player,201509140sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201509140sfo,sfo,JohnDo02,defense,19,,,,,
player,201509140sfo,sfo,JohnDo02,def_pct,35%,,,,,
player,201509140sfo,sfo,JohnDo02,special_teams,15,,,,,
player,201509140sfo,sfo,JohnDo02,st_pct,68%,,,,,
player,201509140sfo,sfo,TartJa00,pos,SS,,,,,
player,201509140sfo,sfo,TartJa00,offense,0,,,,,
player,201509140sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201509140sfo,sfo,TartJa00,defense,19,,,,,
player,201509140sfo,sfo,TartJa00,def_pct,35%,,,,,
player,201509140sfo,sfo,TartJa00,special_teams,15,,,,,
player,201509140sfo,sfo,TartJa00,st_pct,68%,,,,,
player,201509140sfo,sfo,CarrCo00,pos,DT,,,,,
player,201509140sfo,sfo,CarrCo00,offense,0,,,,,
player,201509140sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201509140sfo,sfo,CarrCo00,defense,17,,,,,
player,201509140sfo,sfo,CarrCo00,def_pct,31%,,,,,
player,201509140sfo,sfo,CarrCo00,special_teams,0,,,,,
player,201509140sfo,sfo,CarrCo00,st_pct,0%,,,,,
player,201509140sfo,sfo,WardJi01,pos,FS,,,,,
player,201509140sfo,sfo,WardJi01,offense,0,,,,,
player,201509140sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201509140sfo,sfo,WardJi01,defense,13,,,,,
player,201509140sfo,sfo,WardJi01,def_pct,24%,,,,,
