game,2015,4,20151004,201510040den,min,"Minnesota Vikings",20,den,"Denver Broncos",23
player,201510040den,min,NewmTe20,tackles_assists,0,,,,,
player,201510040den,min,NewmTe20,tackles_loss,0,,,,,
player,201510040den,min,NewmTe20,qb_hits,0,,,,,
player,201510040den,min,NewmTe20,fumbles_rec,0,,,,,
player,201510040den,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201510040den,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201510040den,min,NewmTe20,fumbles_forced,0,,,,,
player,201510040den,min,RhodXa00,def_int,0,,,,,
player,201510040den,min,RhodXa00,def_int_yds,0,,,,,
player,201510040den,min,RhodXa00,def_int_td,0,,,,,
player,201510040den,min,RhodXa00,def_int_long,0,,,,,
player,201510040den,min,RhodXa00,pass_defended,1,,,,,
player,201510040den,min,RhodXa00,sacks,0.0,,,,,
player,201510040den,min,RhodXa00,tackles_combined,4,,,,,
player,201510040den,min,RhodXa00,tackles_solo,4,,,,,
player,201510040den,min,RhodXa00,tackles_assists,0,,,,,
player,201510040den,min,RhodXa00,tackles_loss,0,,,,,
player,201510040den,min,RhodXa00,qb_hits,0,,,,,
player,201510040den,min,RhodXa00,fumbles_rec,0,,,,,
player,201510040den,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201510040den,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201510040den,min,RhodXa00,fumbles_forced,0,,,,,
player,201510040den,min,HodgGe00,def_int,0,,,,,
player,201510040den,min,HodgGe00,def_int_yds,0,,,,,
player,201510040den,min,HodgGe00,def_int_td,0,,,,,
player,201510040den,min,HodgGe00,def_int_long,0,,,,,
player,201510040den,min,HodgGe00,pass_defended,0,,,,,
player,201510040den,min,HodgGe00,sacks,0.0,,,,,
player,201510040den,min,HodgGe00,tackles_combined,3,,,,,
player,201510040den,min,HodgGe00,tackles_solo,3,,,,,
player,201510040den,min,HodgGe00,tackles_assists,0,,,,,
player,201510040den,min,HodgGe00,tackles_loss,0,,,,,
player,201510040den,min,HodgGe00,qb_hits,0,,,,,
player,201510040den,min,HodgGe00,fumbles_rec,0,,,,,
player,201510040den,min,HodgGe00,fumbles_rec_yds,0,,,,,
player,201510040den,min,HodgGe00,fumbles_rec_td,0,,,,,
player,201510040den,min,HodgGe00,fumbles_forced,0,,,,,
player,201510040den,min,JoseLi99,def_int,0,,,,,
player,201510040den,min,JoseLi99,def_int_yds,0,,,,,
player,201510040den,min,JoseLi99,def_int_td,0,,,,,
player,201510040den,min,JoseLi99,def_int_long,0,,,,,
player,201510040den,min,JoseLi99,pass_defended,1,,,,,
player,201510040den,min,JoseLi99,sacks,0.0,,,,,
player,201510040den,min,JoseLi99,tackles_combined,3,,,,,
player,201510040den,min,JoseLi99,tackles_solo,3,,,,,
player,201510040den,min,JoseLi99,tackles_assists,0,,,,,
player,201510040den,min,JoseLi99,tackles_loss,1,,,,,
player,201510040den,min,JoseLi99,qb_hits,0,,,,,
player,201510040den,min,JoseLi99,fumbles_rec,0,,,,,
player,201510040den,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201510040den,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201510040den,min,JoseLi99,fumbles_forced,0,,,,,
player,201510040den,min,MunnCa99,def_int,0,,,,,
player,201510040den,min,MunnCa99,def_int_yds,0,,,,,
player,201510040den,min,MunnCa99,def_int_td,0,,,,,
player,201510040den,min,MunnCa99,def_int_long,0,,,,,
player,201510040den,min,MunnCa99,pass_defended,0,,,,,
player,201510040den,min,MunnCa99,sacks,0.0,,,,,
player,201510040den,min,MunnCa99,tackles_combined,3,,,,,
player,201510040den,min,MunnCa99,tackles_solo,3,,,,,
player,201510040den,min,MunnCa99,tackles_assists,0,,,,,
player,201510040den,min,MunnCa99,tackles_loss,0,,,,,
player,201510040den,min,MunnCa99,qb_hits,0,,,,,
player,201510040den,min,MunnCa99,fumbles_rec,0,,,,,
player,201510040den,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201510040den,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201510040den,min,MunnCa99,fumbles_forced,0,,,,,
player,201510040den,min,HuntDa01,def_int,0,,,,,
player,201510040den,min,HuntDa01,def_int_yds,0,,,,,
player,201510040den,min,HuntDa01,def_int_td,0,,,,,
player,201510040den,min,HuntDa01,def_int_long,0,,,,,
player,201510040den,min,HuntDa01,pass_defended,0,,,,,
player,201510040den,min,HuntDa01,sacks,0.0,,,,,
player,201510040den,min,HuntDa01,tackles_combined,2,,,,,
player,201510040den,min,HuntDa01,tackles_solo,2,,,,,
player,201510040den,min,HuntDa01,tackles_assists,0,,,,,
player,201510040den,min,HuntDa01,tackles_loss,0,,,,,
player,201510040den,min,HuntDa01,qb_hits,1,,,,,
player,201510040den,min,HuntDa01,fumbles_rec,0,,,,,
player,201510040den,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201510040den,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201510040den,min,HuntDa01,fumbles_forced,0,,,,,
player,201510040den,min,JohnTo01,def_int,0,,,,,
player,201510040den,min,JohnTo01,def_int_yds,0,,,,,
player,201510040den,min,JohnTo01,def_int_td,0,,,,,
player,201510040den,min,JohnTo01,def_int_long,0,,,,,
player,201510040den,min,JohnTo01,pass_defended,0,,,,,
player,201510040den,min,JohnTo01,sacks,0.0,,,,,
player,201510040den,min,JohnTo01,tackles_combined,2,,,,,
player,201510040den,min,JohnTo01,tackles_solo,1,,,,,
player,201510040den,min,JohnTo01,tackles_assists,1,,,,,
player,201510040den,min,JohnTo01,tackles_loss,1,,,,,
player,201510040den,min,JohnTo01,qb_hits,0,,,,,
player,201510040den,min,JohnTo01,fumbles_rec,0,,,,,
player,201510040den,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201510040den,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201510040den,min,JohnTo01,fumbles_forced,0,,,,,
player,201510040den,min,CricSc00,def_int,0,,,,,
player,201510040den,min,CricSc00,def_int_yds,0,,,,,
player,201510040den,min,CricSc00,def_int_td,0,,,,,
player,201510040den,min,CricSc00,def_int_long,0,,,,,
player,201510040den,min,CricSc00,pass_defended,0,,,,,
player,201510040den,min,CricSc00,sacks,0.0,,,,,
player,201510040den,min,CricSc00,tackles_combined,1,,,,,
player,201510040den,min,CricSc00,tackles_solo,0,,,,,
player,201510040den,min,CricSc00,tackles_assists,1,,,,,
player,201510040den,min,CricSc00,tackles_loss,0,,,,,
player,201510040den,min,CricSc00,qb_hits,0,,,,,
player,201510040den,min,CricSc00,fumbles_rec,0,,,,,
player,201510040den,min,CricSc00,fumbles_rec_yds,0,,,,,
player,201510040den,min,CricSc00,fumbles_rec_td,0,,,,,
player,201510040den,min,CricSc00,fumbles_forced,0,,,,,
player,201510040den,min,FloySh00,def_int,0,,,,,
player,201510040den,min,FloySh00,def_int_yds,0,,,,,
player,201510040den,min,FloySh00,def_int_td,0,,,,,
player,201510040den,min,FloySh00,def_int_long,0,,,,,
player,201510040den,min,FloySh00,pass_defended,0,,,,,
player,201510040den,min,FloySh00,sacks,0.0,,,,,
player,201510040den,min,FloySh00,tackles_combined,1,,,,,
player,201510040den,min,FloySh00,tackles_solo,0,,,,,
player,201510040den,min,FloySh00,tackles_assists,1,,,,,
player,201510040den,min,FloySh00,tackles_loss,0,,,,,
player,201510040den,min,FloySh00,qb_hits,0,,,,,
player,201510040den,min,FloySh00,fumbles_rec,0,,,,,
player,201510040den,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201510040den,min,FloySh00,fumbles_rec_td,0,,,,,
player,201510040den,min,FloySh00,fumbles_forced,0,,,,,
player,201510040den,min,GreeCh99,def_int,0,,,,,
player,201510040den,min,GreeCh99,def_int_yds,0,,,,,
player,201510040den,min,GreeCh99,def_int_td,0,,,,,
player,201510040den,min,GreeCh99,def_int_long,0,,,,,
player,201510040den,min,GreeCh99,pass_defended,0,,,,,
player,201510040den,min,GreeCh99,sacks,0.0,,,,,
player,201510040den,min,GreeCh99,tackles_combined,1,,,,,
player,201510040den,min,GreeCh99,tackles_solo,1,,,,,
player,201510040den,min,GreeCh99,tackles_assists,0,,,,,
player,201510040den,min,GreeCh99,tackles_loss,,,,,,
player,201510040den,min,GreeCh99,qb_hits,,,,,,
player,201510040den,min,GreeCh99,fumbles_rec,0,,,,,
player,201510040den,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201510040den,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201510040den,min,GreeCh99,fumbles_forced,0,,,,,
player,201510040den,min,GrifEv99,def_int,0,,,,,
player,201510040den,min,GrifEv99,def_int_yds,0,,,,,
player,201510040den,min,GrifEv99,def_int_td,0,,,,,
player,201510040den,min,GrifEv99,def_int_long,0,,,,,
player,201510040den,min,GrifEv99,pass_defended,0,,,,,
player,201510040den,min,GrifEv99,sacks,0.0,,,,,
player,201510040den,min,GrifEv99,tackles_combined,1,,,,,
player,201510040den,min,GrifEv99,tackles_solo,1,,,,,
player,201510040den,min,GrifEv99,tackles_assists,0,,,,,
player,201510040den,min,GrifEv99,tackles_loss,0,,,,,
player,201510040den,min,GrifEv99,qb_hits,1,,,,,
player,201510040den,min,GrifEv99,fumbles_rec,0,,,,,
player,201510040den,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201510040den,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201510040den,min,GrifEv99,fumbles_forced,0,,,,,
player,201510040den,min,StepSh00,def_int,0,,,,,
player,201510040den,min,StepSh00,def_int_yds,0,,,,,
player,201510040den,min,StepSh00,def_int_td,0,,,,,
player,201510040den,min,StepSh00,def_int_long,0,,,,,
player,201510040den,min,StepSh00,pass_defended,0,,,,,
player,201510040den,min,StepSh00,sacks,0.0,,,,,
player,201510040den,min,StepSh00,tackles_combined,1,,,,,
player,201510040den,min,StepSh00,tackles_solo,1,,,,,
player,201510040den,min,StepSh00,tackles_assists,0,,,,,
player,201510040den,min,StepSh00,tackles_loss,0,,,,,
player,201510040den,min,StepSh00,qb_hits,0,,,,,
player,201510040den,min,StepSh00,fumbles_rec,0,,,,,
player,201510040den,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201510040den,min,StepSh00,fumbles_rec_td,0,,,,,
player,201510040den,min,StepSh00,fumbles_forced,0,,,,,
player,201510040den,min,WaynTr00,def_int,0,,,,,
player,201510040den,min,WaynTr00,def_int_yds,0,,,,,
player,201510040den,min,WaynTr00,def_int_td,0,,,,,
player,201510040den,min,WaynTr00,def_int_long,0,,,,,
player,201510040den,min,WaynTr00,pass_defended,0,,,,,
player,201510040den,min,WaynTr00,sacks,0.0,,,,,
player,201510040den,min,WaynTr00,tackles_combined,1,,,,,
player,201510040den,min,WaynTr00,tackles_solo,1,,,,,
player,201510040den,min,WaynTr00,tackles_assists,0,,,,,
player,201510040den,min,WaynTr00,tackles_loss,0,,,,,
player,201510040den,min,WaynTr00,qb_hits,0,,,,,
player,201510040den,min,WaynTr00,fumbles_rec,0,,,,,
player,201510040den,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201510040den,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201510040den,min,WaynTr00,fumbles_forced,0,,,,,
player,201510040den,den,WardT.99,def_int,0,,,,,
player,201510040den,den,WardT.99,def_int_yds,0,,,,,
player,201510040den,den,WardT.99,def_int_td,0,,,,,
player,201510040den,den,WardT.99,def_int_long,0,,,,,
player,201510040den,den,WardT.99,pass_defended,0,,,,,
player,201510040den,den,WardT.99,sacks,2.0,,,,,
player,201510040den,den,WardT.99,tackles_combined,6,,,,,
player,201510040den,den,WardT.99,tackles_solo,6,,,,,
player,201510040den,den,WardT.99,tackles_assists,0,,,,,
player,201510040den,den,WardT.99,tackles_loss,2,,,,,
player,201510040den,den,WardT.99,qb_hits,1,,,,,
player,201510040den,den,WardT.99,fumbles_rec,0,,,,,
player,201510040den,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201510040den,den,WardT.99,fumbles_rec_td,0,,,,,
player,201510040den,den,WardT.99,fumbles_forced,1,,,,,
player,201510040den,den,MillVo00,def_int,0,,,,,
player,201510040den,den,MillVo00,def_int_yds,0,,,,,
player,201510040den,den,MillVo00,def_int_td,0,,,,,
player,201510040den,den,MillVo00,def_int_long,0,,,,,
player,201510040den,den,MillVo00,pass_defended,0,,,,,
player,201510040den,den,MillVo00,sacks,1.0,,,,,
player,201510040den,den,MillVo00,tackles_combined,4,,,,,
player,201510040den,den,MillVo00,tackles_solo,3,,,,,
player,201510040den,den,MillVo00,tackles_assists,1,,,,,
player,201510040den,den,MillVo00,tackles_loss,1,,,,,
player,201510040den,den,MillVo00,qb_hits,2,,,,,
player,201510040den,den,MillVo00,fumbles_rec,1,,,,,
player,201510040den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201510040den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201510040den,den,MillVo00,fumbles_forced,0,,,,,
player,201510040den,den,WareDe99,def_int,0,,,,,
player,201510040den,den,WareDe99,def_int_yds,0,,,,,
player,201510040den,den,WareDe99,def_int_td,0,,,,,
player,201510040den,den,WareDe99,def_int_long,0,,,,,
player,201510040den,den,WareDe99,pass_defended,0,,,,,
player,201510040den,den,WareDe99,sacks,1.0,,,,,
player,201510040den,den,WareDe99,tackles_combined,3,,,,,
player,201510040den,den,WareDe99,tackles_solo,2,,,,,
player,201510040den,den,WareDe99,tackles_assists,1,,,,,
player,201510040den,den,WareDe99,tackles_loss,1,,,,,
player,201510040den,den,WareDe99,qb_hits,1,,,,,
player,201510040den,den,WareDe99,fumbles_rec,0,,,,,
player,201510040den,den,WareDe99,fumbles_rec_yds,0,,,,,
player,201510040den,den,WareDe99,fumbles_rec_td,0,,,,,
player,201510040den,den,WareDe99,fumbles_forced,0,,,,,
player,201510040den,den,NelsCo00,def_int,0,,,,,
player,201510040den,den,NelsCo00,def_int_yds,0,,,,,
player,201510040den,den,NelsCo00,def_int_td,0,,,,,
player,201510040den,den,NelsCo00,def_int_long,0,,,,,
player,201510040den,den,NelsCo00,pass_defended,0,,,,,
player,201510040den,den,NelsCo00,sacks,1.0,,,,,
player,201510040den,den,NelsCo00,tackles_combined,2,,,,,
player,201510040den,den,NelsCo00,tackles_solo,2,,,,,
player,201510040den,den,NelsCo00,tackles_assists,0,,,,,
player,201510040den,den,NelsCo00,tackles_loss,1,,,,,
player,201510040den,den,NelsCo00,qb_hits,1,,,,,
player,201510040den,den,NelsCo00,fumbles_rec,0,,,,,
player,201510040den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201510040den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201510040den,den,NelsCo00,fumbles_forced,0,,,,,
player,201510040den,den,RayxSh00,def_int,0,,,,,
player,201510040den,den,RayxSh00,def_int_yds,0,,,,,
player,201510040den,den,RayxSh00,def_int_td,0,,,,,
player,201510040den,den,RayxSh00,def_int_long,0,,,,,
player,201510040den,den,RayxSh00,pass_defended,0,,,,,
player,201510040den,den,RayxSh00,sacks,1.0,,,,,
player,201510040den,den,RayxSh00,tackles_combined,2,,,,,
player,201510040den,den,RayxSh00,tackles_solo,1,,,,,
player,201510040den,den,RayxSh00,tackles_assists,1,,,,,
player,201510040den,den,RayxSh00,tackles_loss,1,,,,,
player,201510040den,den,RayxSh00,qb_hits,1,,,,,
player,201510040den,den,RayxSh00,fumbles_rec,0,,,,,
player,201510040den,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201510040den,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201510040den,den,RayxSh00,fumbles_forced,0,,,,,
player,201510040den,den,WillSy00,def_int,0,,,,,
player,201510040den,den,WillSy00,def_int_yds,0,,,,,
player,201510040den,den,WillSy00,def_int_td,0,,,,,
player,201510040den,den,WillSy00,def_int_long,0,,,,,
player,201510040den,den,WillSy00,pass_defended,0,,,,,
player,201510040den,den,WillSy00,sacks,0.5,,,,,
player,201510040den,den,WillSy00,tackles_combined,4,,,,,
player,201510040den,den,WillSy00,tackles_solo,3,,,,,
player,201510040den,den,WillSy00,tackles_assists,1,,,,,
player,201510040den,den,WillSy00,tackles_loss,1,,,,,
player,201510040den,den,WillSy00,qb_hits,1,,,,,
player,201510040den,den,WillSy00,fumbles_rec,0,,,,,
player,201510040den,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201510040den,den,WillSy00,fumbles_rec_td,0,,,,,
player,201510040den,den,WillSy00,fumbles_forced,0,,,,,
player,201510040den,den,JackMa02,def_int,0,,,,,
player,201510040den,den,JackMa02,def_int_yds,0,,,,,
player,201510040den,den,JackMa02,def_int_td,0,,,,,
player,201510040den,den,JackMa02,def_int_long,0,,,,,
player,201510040den,den,JackMa02,pass_defended,0,,,,,
player,201510040den,den,JackMa02,sacks,0.5,,,,,
player,201510040den,den,JackMa02,tackles_combined,1,,,,,
player,201510040den,den,JackMa02,tackles_solo,1,,,,,
player,201510040den,den,JackMa02,tackles_assists,0,,,,,
player,201510040den,den,JackMa02,tackles_loss,0,,,,,
player,201510040den,den,JackMa02,qb_hits,1,,,,,
player,201510040den,den,JackMa02,fumbles_rec,0,,,,,
player,201510040den,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201510040den,den,JackMa02,fumbles_rec_td,0,,,,,
player,201510040den,den,JackMa02,fumbles_forced,0,,,,,
player,201510040den,den,MarsBr01,def_int,0,,,,,
player,201510040den,den,MarsBr01,def_int_yds,0,,,,,
player,201510040den,den,MarsBr01,def_int_td,0,,,,,
player,201510040den,den,MarsBr01,def_int_long,0,,,,,
player,201510040den,den,MarsBr01,pass_defended,1,,,,,
player,201510040den,den,MarsBr01,sacks,0.0,,,,,
player,201510040den,den,MarsBr01,tackles_combined,9,,,,,
player,201510040den,den,MarsBr01,tackles_solo,6,,,,,
player,201510040den,den,MarsBr01,tackles_assists,3,,,,,
player,201510040den,den,MarsBr01,tackles_loss,1,,,,,
player,201510040den,den,MarsBr01,qb_hits,0,,,,,
player,201510040den,den,MarsBr01,fumbles_rec,0,,,,,
player,201510040den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201510040den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201510040den,den,MarsBr01,fumbles_forced,0,,,,,
player,201510040den,den,HarrCh01,def_int,0,,,,,
player,201510040den,den,HarrCh01,def_int_yds,0,,,,,
player,201510040den,den,HarrCh01,def_int_td,0,,,,,
player,201510040den,den,HarrCh01,def_int_long,0,,,,,
player,201510040den,den,HarrCh01,pass_defended,0,,,,,
player,201510040den,den,HarrCh01,sacks,0.0,,,,,
player,201510040den,den,HarrCh01,tackles_combined,8,,,,,
player,201510040den,den,HarrCh01,tackles_solo,6,,,,,
player,201510040den,den,HarrCh01,tackles_assists,2,,,,,
player,201510040den,den,HarrCh01,tackles_loss,0,,,,,
player,201510040den,den,HarrCh01,qb_hits,0,,,,,
player,201510040den,den,HarrCh01,fumbles_rec,0,,,,,
player,201510040den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201510040den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201510040den,den,HarrCh01,fumbles_forced,0,,,,,
player,201510040den,den,RobyBr00,def_int,0,,,,,
player,201510040den,den,RobyBr00,def_int_yds,0,,,,,
player,201510040den,den,RobyBr00,def_int_td,0,,,,,
player,201510040den,den,RobyBr00,def_int_long,0,,,,,
player,201510040den,den,RobyBr00,pass_defended,1,,,,,
player,201510040den,den,RobyBr00,sacks,0.0,,,,,
player,201510040den,den,RobyBr00,tackles_combined,5,,,,,
player,201510040den,den,RobyBr00,tackles_solo,5,,,,,
player,201510040den,den,RobyBr00,tackles_assists,0,,,,,
player,201510040den,den,RobyBr00,tackles_loss,0,,,,,
player,201510040den,den,RobyBr00,qb_hits,0,,,,,
player,201510040den,den,RobyBr00,fumbles_rec,0,,,,,
player,201510040den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201510040den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201510040den,den,RobyBr00,fumbles_forced,1,,,,,
player,201510040den,den,BrutDa99,def_int,0,,,,,
player,201510040den,den,BrutDa99,def_int_yds,0,,,,,
player,201510040den,den,BrutDa99,def_int_td,0,,,,,
player,201510040den,den,BrutDa99,def_int_long,0,,,,,
player,201510040den,den,BrutDa99,pass_defended,0,,,,,
player,201510040den,den,BrutDa99,sacks,0.0,,,,,
player,201510040den,den,BrutDa99,tackles_combined,4,,,,,
player,201510040den,den,BrutDa99,tackles_solo,1,,,,,
player,201510040den,den,BrutDa99,tackles_assists,3,,,,,
player,201510040den,den,BrutDa99,tackles_loss,0,,,,,
player,201510040den,den,BrutDa99,qb_hits,0,,,,,
player,201510040den,den,BrutDa99,fumbles_rec,0,,,,,
player,201510040den,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201510040den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201510040den,den,BrutDa99,fumbles_forced,0,,,,,
player,201510040den,den,StewDa00,def_int,0,,,,,
player,201510040den,den,StewDa00,def_int_yds,0,,,,,
player,201510040den,den,StewDa00,def_int_td,0,,,,,
player,201510040den,den,StewDa00,def_int_long,0,,,,,
player,201510040den,den,StewDa00,pass_defended,0,,,,,
player,201510040den,den,StewDa00,sacks,0.0,,,,,
player,201510040den,den,StewDa00,tackles_combined,4,,,,,
player,201510040den,den,StewDa00,tackles_solo,3,,,,,
player,201510040den,den,StewDa00,tackles_assists,1,,,,,
player,201510040den,den,StewDa00,tackles_loss,0,,,,,
player,201510040den,den,StewDa00,qb_hits,0,,,,,
player,201510040den,den,StewDa00,fumbles_rec,0,,,,,
player,201510040den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201510040den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201510040den,den,StewDa00,fumbles_forced,1,,,,,
player,201510040den,den,TaliAq99,def_int,0,,,,,
player,201510040den,den,TaliAq99,def_int_yds,0,,,,,
player,201510040den,den,TaliAq99,def_int_td,0,,,,,
player,201510040den,den,TaliAq99,def_int_long,0,,,,,
player,201510040den,den,TaliAq99,pass_defended,0,,,,,
player,201510040den,den,TaliAq99,sacks,0.0,,,,,
player,201510040den,den,TaliAq99,tackles_combined,3,,,,,
player,201510040den,den,TaliAq99,tackles_solo,3,,,,,
player,201510040den,den,TaliAq99,tackles_assists,0,,,,,
player,201510040den,den,TaliAq99,tackles_loss,1,,,,,
player,201510040den,den,TaliAq99,qb_hits,0,,,,,
player,201510040den,den,TaliAq99,fumbles_rec,0,,,,,
player,201510040den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201510040den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201510040den,den,TaliAq99,fumbles_forced,0,,,,,
player,201510040den,den,WalkVa99,def_int,0,,,,,
player,201510040den,den,WalkVa99,def_int_yds,0,,,,,
player,201510040den,den,WalkVa99,def_int_td,0,,,,,
player,201510040den,den,WalkVa99,def_int_long,0,,,,,
player,201510040den,den,WalkVa99,pass_defended,0,,,,,
player,201510040den,den,WalkVa99,sacks,0.0,,,,,
player,201510040den,den,WalkVa99,tackles_combined,3,,,,,
player,201510040den,den,WalkVa99,tackles_solo,2,,,,,
player,201510040den,den,WalkVa99,tackles_assists,1,,,,,
player,201510040den,den,WalkVa99,tackles_loss,1,,,,,
player,201510040den,den,WalkVa99,qb_hits,0,,,,,
player,201510040den,den,WalkVa99,fumbles_rec,0,,,,,
player,201510040den,den,WalkVa99,fumbles_rec_yds,0,,,,,
player,201510040den,den,WalkVa99,fumbles_rec_td,0,,,,,
player,201510040den,den,WalkVa99,fumbles_forced,0,,,,,
player,201510040den,den,BarrSh00,def_int,0,,,,,
player,201510040den,den,BarrSh00,def_int_yds,0,,,,,
player,201510040den,den,BarrSh00,def_int_td,0,,,,,
player,201510040den,den,BarrSh00,def_int_long,0,,,,,
player,201510040den,den,BarrSh00,pass_defended,0,,,,,
player,201510040den,den,BarrSh00,sacks,0.0,,,,,
player,201510040den,den,BarrSh00,tackles_combined,2,,,,,
player,201510040den,den,BarrSh00,tackles_solo,1,,,,,
player,201510040den,den,BarrSh00,tackles_assists,1,,,,,
player,201510040den,den,BarrSh00,tackles_loss,0,,,,,
player,201510040den,den,BarrSh00,qb_hits,1,,,,,
player,201510040den,den,BarrSh00,fumbles_rec,0,,,,,
player,201510040den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201510040den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201510040den,den,BarrSh00,fumbles_forced,0,,,,,
player,201510040den,den,TrevDa00,def_int,0,,,,,
player,201510040den,den,TrevDa00,def_int_yds,0,,,,,
player,201510040den,den,TrevDa00,def_int_td,0,,,,,
player,201510040den,den,TrevDa00,def_int_long,0,,,,,
player,201510040den,den,TrevDa00,pass_defended,1,,,,,
player,201510040den,den,TrevDa00,sacks,0.0,,,,,
player,201510040den,den,TrevDa00,tackles_combined,2,,,,,
player,201510040den,den,TrevDa00,tackles_solo,1,,,,,
player,201510040den,den,TrevDa00,tackles_assists,1,,,,,
player,201510040den,den,TrevDa00,tackles_loss,0,,,,,
player,201510040den,den,TrevDa00,qb_hits,0,,,,,
player,201510040den,den,TrevDa00,fumbles_rec,0,,,,,
player,201510040den,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201510040den,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201510040den,den,TrevDa00,fumbles_forced,0,,,,,
player,201510040den,den,FowlBe00,def_int,0,,,,,
player,201510040den,den,FowlBe00,def_int_yds,0,,,,,
player,201510040den,den,FowlBe00,def_int_td,0,,,,,
player,201510040den,den,FowlBe00,def_int_long,0,,,,,
player,201510040den,den,FowlBe00,pass_defended,0,,,,,
player,201510040den,den,FowlBe00,sacks,0.0,,,,,
player,201510040den,den,FowlBe00,tackles_combined,1,,,,,
player,201510040den,den,FowlBe00,tackles_solo,0,,,,,
player,201510040den,den,FowlBe00,tackles_assists,1,,,,,
player,201510040den,den,FowlBe00,tackles_loss,0,,,,,
player,201510040den,den,FowlBe00,qb_hits,0,,,,,
player,201510040den,den,FowlBe00,fumbles_rec,0,,,,,
player,201510040den,den,FowlBe00,fumbles_rec_yds,0,,,,,
player,201510040den,den,FowlBe00,fumbles_rec_td,0,,,,,
player,201510040den,den,FowlBe00,fumbles_forced,0,,,,,
player,201510040den,den,KilgDa01,def_int,0,,,,,
player,201510040den,den,KilgDa01,def_int_yds,0,,,,,
player,201510040den,den,KilgDa01,def_int_td,0,,,,,
player,201510040den,den,KilgDa01,def_int_long,0,,,,,
player,201510040den,den,KilgDa01,pass_defended,0,,,,,
player,201510040den,den,KilgDa01,sacks,0.0,,,,,
player,201510040den,den,KilgDa01,tackles_combined,1,,,,,
player,201510040den,den,KilgDa01,tackles_solo,1,,,,,
player,201510040den,den,KilgDa01,tackles_assists,0,,,,,
player,201510040den,den,KilgDa01,tackles_loss,0,,,,,
player,201510040den,den,KilgDa01,qb_hits,0,,,,,
player,201510040den,den,KilgDa01,fumbles_rec,0,,,,,
player,201510040den,den,KilgDa01,fumbles_rec_yds,0,,,,,
player,201510040den,den,KilgDa01,fumbles_rec_td,0,,,,,
player,201510040den,den,KilgDa01,fumbles_forced,0,,,,,
player,201510040den,den,LatiCo00,def_int,0,,,,,
player,201510040den,den,LatiCo00,def_int_yds,0,,,,,
player,201510040den,den,LatiCo00,def_int_td,0,,,,,
player,201510040den,den,LatiCo00,def_int_long,0,,,,,
player,201510040den,den,LatiCo00,pass_defended,0,,,,,
player,201510040den,den,LatiCo00,sacks,0.0,,,,,
player,201510040den,den,LatiCo00,tackles_combined,1,,,,,
player,201510040den,den,LatiCo00,tackles_solo,1,,,,,
player,201510040den,den,LatiCo00,tackles_assists,0,,,,,
player,201510040den,den,LatiCo00,tackles_loss,0,,,,,
player,201510040den,den,LatiCo00,qb_hits,0,,,,,
