game,2015,4,20151004,201510040atl,htx,"Houston Texans",21,atl,"Atlanta Falcons",48
player,201510040atl,atl,BierKr99,qb_hits,1,,,,,
player,201510040atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201510040atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201510040atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201510040atl,atl,CollJa02,def_int,0,,,,,
player,201510040atl,atl,CollJa02,def_int_yds,0,,,,,
player,201510040atl,atl,CollJa02,def_int_td,0,,,,,
player,201510040atl,atl,CollJa02,def_int_long,0,,,,,
player,201510040atl,atl,CollJa02,pass_defended,0,,,,,
player,201510040atl,atl,CollJa02,sacks,0.0,,,,,
player,201510040atl,atl,CollJa02,tackles_combined,2,,,,,
player,201510040atl,atl,CollJa02,tackles_solo,2,,,,,
player,201510040atl,atl,CollJa02,tackles_assists,0,,,,,
player,201510040atl,atl,CollJa02,tackles_loss,0,,,,,
player,201510040atl,atl,CollJa02,qb_hits,0,,,,,
player,201510040atl,atl,CollJa02,fumbles_rec,0,,,,,
player,201510040atl,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201510040atl,atl,CollJa02,fumbles_forced,0,,,,,
player,201510040atl,atl,DiMaPa00,def_int,0,,,,,
player,201510040atl,atl,DiMaPa00,def_int_yds,0,,,,,
player,201510040atl,atl,DiMaPa00,def_int_td,0,,,,,
player,201510040atl,atl,DiMaPa00,def_int_long,0,,,,,
player,201510040atl,atl,DiMaPa00,pass_defended,0,,,,,
player,201510040atl,atl,DiMaPa00,sacks,0.0,,,,,
player,201510040atl,atl,DiMaPa00,tackles_combined,2,,,,,
player,201510040atl,atl,DiMaPa00,tackles_solo,2,,,,,
player,201510040atl,atl,DiMaPa00,tackles_assists,0,,,,,
player,201510040atl,atl,DiMaPa00,tackles_loss,0,,,,,
player,201510040atl,atl,DiMaPa00,qb_hits,0,,,,,
player,201510040atl,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201510040atl,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201510040atl,atl,ReedBr00,def_int,0,,,,,
player,201510040atl,atl,ReedBr00,def_int_yds,0,,,,,
player,201510040atl,atl,ReedBr00,def_int_td,0,,,,,
player,201510040atl,atl,ReedBr00,def_int_long,0,,,,,
player,201510040atl,atl,ReedBr00,pass_defended,0,,,,,
player,201510040atl,atl,ReedBr00,sacks,0.0,,,,,
player,201510040atl,atl,ReedBr00,tackles_combined,2,,,,,
player,201510040atl,atl,ReedBr00,tackles_solo,2,,,,,
player,201510040atl,atl,ReedBr00,tackles_assists,0,,,,,
player,201510040atl,atl,ReedBr00,tackles_loss,1,,,,,
player,201510040atl,atl,ReedBr00,qb_hits,0,,,,,
player,201510040atl,atl,ReedBr00,fumbles_rec,0,,,,,
player,201510040atl,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,ReedBr00,fumbles_forced,0,,,,,
player,201510040atl,atl,TrufDe00,def_int,0,,,,,
player,201510040atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201510040atl,atl,TrufDe00,def_int_td,0,,,,,
player,201510040atl,atl,TrufDe00,def_int_long,0,,,,,
player,201510040atl,atl,TrufDe00,pass_defended,3,,,,,
player,201510040atl,atl,TrufDe00,sacks,0.0,,,,,
player,201510040atl,atl,TrufDe00,tackles_combined,2,,,,,
player,201510040atl,atl,TrufDe00,tackles_solo,2,,,,,
player,201510040atl,atl,TrufDe00,tackles_assists,0,,,,,
player,201510040atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201510040atl,atl,TrufDe00,qb_hits,0,,,,,
player,201510040atl,atl,TrufDe00,fumbles_rec,2,,,,,
player,201510040atl,atl,TrufDe00,fumbles_rec_yds,21,,,,,
player,201510040atl,atl,TrufDe00,fumbles_rec_td,1,,,,,
player,201510040atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201510040atl,atl,AlfoRo00,def_int,0,,,,,
player,201510040atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201510040atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201510040atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201510040atl,atl,AlfoRo00,pass_defended,3,,,,,
player,201510040atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201510040atl,atl,AlfoRo00,tackles_combined,1,,,,,
player,201510040atl,atl,AlfoRo00,tackles_solo,1,,,,,
player,201510040atl,atl,AlfoRo00,tackles_assists,0,,,,,
player,201510040atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201510040atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201510040atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201510040atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201510040atl,atl,BeasVi00,def_int,0,,,,,
player,201510040atl,atl,BeasVi00,def_int_yds,0,,,,,
player,201510040atl,atl,BeasVi00,def_int_td,0,,,,,
player,201510040atl,atl,BeasVi00,def_int_long,0,,,,,
player,201510040atl,atl,BeasVi00,pass_defended,0,,,,,
player,201510040atl,atl,BeasVi00,sacks,0.0,,,,,
player,201510040atl,atl,BeasVi00,tackles_combined,1,,,,,
player,201510040atl,atl,BeasVi00,tackles_solo,1,,,,,
player,201510040atl,atl,BeasVi00,tackles_assists,0,,,,,
player,201510040atl,atl,BeasVi00,tackles_loss,0,,,,,
player,201510040atl,atl,BeasVi00,qb_hits,1,,,,,
player,201510040atl,atl,BeasVi00,fumbles_rec,0,,,,,
player,201510040atl,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,BeasVi00,fumbles_forced,0,,,,,
player,201510040atl,atl,DuraJu99,def_int,0,,,,,
player,201510040atl,atl,DuraJu99,def_int_yds,0,,,,,
player,201510040atl,atl,DuraJu99,def_int_td,0,,,,,
player,201510040atl,atl,DuraJu99,def_int_long,0,,,,,
player,201510040atl,atl,DuraJu99,pass_defended,0,,,,,
player,201510040atl,atl,DuraJu99,sacks,0.0,,,,,
player,201510040atl,atl,DuraJu99,tackles_combined,1,,,,,
player,201510040atl,atl,DuraJu99,tackles_solo,1,,,,,
player,201510040atl,atl,DuraJu99,tackles_assists,0,,,,,
player,201510040atl,atl,DuraJu99,tackles_loss,0,,,,,
player,201510040atl,atl,DuraJu99,qb_hits,0,,,,,
player,201510040atl,atl,DuraJu99,fumbles_rec,0,,,,,
player,201510040atl,atl,DuraJu99,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,DuraJu99,fumbles_rec_td,0,,,,,
player,201510040atl,atl,DuraJu99,fumbles_forced,0,,,,,
player,201510040atl,atl,HarrJo02,def_int,0,,,,,
player,201510040atl,atl,HarrJo02,def_int_yds,0,,,,,
player,201510040atl,atl,HarrJo02,def_int_td,0,,,,,
player,201510040atl,atl,HarrJo02,def_int_long,0,,,,,
player,201510040atl,atl,HarrJo02,pass_defended,0,,,,,
player,201510040atl,atl,HarrJo02,sacks,0.0,,,,,
player,201510040atl,atl,HarrJo02,tackles_combined,1,,,,,
player,201510040atl,atl,HarrJo02,tackles_solo,1,,,,,
player,201510040atl,atl,HarrJo02,tackles_assists,0,,,,,
player,201510040atl,atl,HarrJo02,tackles_loss,0,,,,,
player,201510040atl,atl,HarrJo02,qb_hits,0,,,,,
player,201510040atl,atl,HarrJo02,fumbles_rec,0,,,,,
player,201510040atl,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201510040atl,atl,HarrJo02,fumbles_forced,0,,,,,
player,201510040atl,atl,JarrGr00,def_int,0,,,,,
player,201510040atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201510040atl,atl,JarrGr00,def_int_td,0,,,,,
player,201510040atl,atl,JarrGr00,def_int_long,0,,,,,
player,201510040atl,atl,JarrGr00,pass_defended,0,,,,,
player,201510040atl,atl,JarrGr00,sacks,0.0,,,,,
player,201510040atl,atl,JarrGr00,tackles_combined,1,,,,,
player,201510040atl,atl,JarrGr00,tackles_solo,1,,,,,
player,201510040atl,atl,JarrGr00,tackles_assists,0,,,,,
player,201510040atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201510040atl,atl,JarrGr00,qb_hits,0,,,,,
player,201510040atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201510040atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201510040atl,atl,SoutDe00,def_int,0,,,,,
player,201510040atl,atl,SoutDe00,def_int_yds,0,,,,,
player,201510040atl,atl,SoutDe00,def_int_td,0,,,,,
player,201510040atl,atl,SoutDe00,def_int_long,0,,,,,
player,201510040atl,atl,SoutDe00,pass_defended,0,,,,,
player,201510040atl,atl,SoutDe00,sacks,0.0,,,,,
player,201510040atl,atl,SoutDe00,tackles_combined,1,,,,,
player,201510040atl,atl,SoutDe00,tackles_solo,1,,,,,
player,201510040atl,atl,SoutDe00,tackles_assists,0,,,,,
player,201510040atl,atl,SoutDe00,tackles_loss,0,,,,,
player,201510040atl,atl,SoutDe00,qb_hits,0,,,,,
player,201510040atl,atl,SoutDe00,fumbles_rec,0,,,,,
player,201510040atl,atl,SoutDe00,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,SoutDe00,fumbles_rec_td,0,,,,,
player,201510040atl,atl,SoutDe00,fumbles_forced,0,,,,,
player,201510040atl,atl,SoliPa99,def_int,0,,,,,
player,201510040atl,atl,SoliPa99,def_int_yds,0,,,,,
player,201510040atl,atl,SoliPa99,def_int_td,0,,,,,
player,201510040atl,atl,SoliPa99,def_int_long,0,,,,,
player,201510040atl,atl,SoliPa99,pass_defended,0,,,,,
player,201510040atl,atl,SoliPa99,sacks,0.0,,,,,
player,201510040atl,atl,SoliPa99,tackles_combined,0,,,,,
player,201510040atl,atl,SoliPa99,tackles_solo,0,,,,,
player,201510040atl,atl,SoliPa99,tackles_assists,0,,,,,
player,201510040atl,atl,SoliPa99,tackles_loss,0,,,,,
player,201510040atl,atl,SoliPa99,qb_hits,1,,,,,
player,201510040atl,atl,SoliPa99,fumbles_rec,0,,,,,
player,201510040atl,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201510040atl,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201510040atl,atl,SoliPa99,fumbles_forced,0,,,,,
player,201510040atl,htx,ShorCe00,kick_ret,0,,,,,
player,201510040atl,htx,ShorCe00,kick_ret_yds,0,,,,,
player,201510040atl,htx,ShorCe00,kick_ret_yds_per_ret,,,,,,
player,201510040atl,htx,ShorCe00,kick_ret_td,0,,,,,
player,201510040atl,htx,ShorCe00,kick_ret_long,0,,,,,
player,201510040atl,htx,ShorCe00,punt_ret,4,,,,,
player,201510040atl,htx,ShorCe00,punt_ret_yds,40,,,,,
player,201510040atl,htx,ShorCe00,punt_ret_yds_per_ret,10.0,,,,,
player,201510040atl,htx,ShorCe00,punt_ret_td,0,,,,,
player,201510040atl,htx,ShorCe00,punt_ret_long,17,,,,,
player,201510040atl,htx,MumpKe00,kick_ret,3,,,,,
player,201510040atl,htx,MumpKe00,kick_ret_yds,70,,,,,
player,201510040atl,htx,MumpKe00,kick_ret_yds_per_ret,23.3,,,,,
player,201510040atl,htx,MumpKe00,kick_ret_td,0,,,,,
player,201510040atl,htx,MumpKe00,kick_ret_long,25,,,,,
player,201510040atl,htx,MumpKe00,punt_ret,0,,,,,
player,201510040atl,htx,MumpKe00,punt_ret_yds,0,,,,,
player,201510040atl,htx,MumpKe00,punt_ret_yds_per_ret,,,,,,
player,201510040atl,htx,MumpKe00,punt_ret_td,0,,,,,
player,201510040atl,htx,MumpKe00,punt_ret_long,0,,,,,
player,201510040atl,atl,WeemEr00,kick_ret,1,,,,,
player,201510040atl,atl,WeemEr00,kick_ret_yds,29,,,,,
player,201510040atl,atl,WeemEr00,kick_ret_yds_per_ret,29.0,,,,,
player,201510040atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201510040atl,atl,WeemEr00,kick_ret_long,29,,,,,
player,201510040atl,atl,WeemEr00,punt_ret,2,,,,,
player,201510040atl,atl,WeemEr00,punt_ret_yds,29,,,,,
player,201510040atl,atl,WeemEr00,punt_ret_yds_per_ret,14.5,,,,,
player,201510040atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201510040atl,atl,WeemEr00,punt_ret_long,18,,,,,
player,201510040atl,htx,novaknic01,xpm,3,,,,,
player,201510040atl,htx,novaknic01,xpa,3,,,,,
player,201510040atl,htx,novaknic01,fgm,,,,,,
player,201510040atl,htx,novaknic01,fga,1,,,,,
player,201510040atl,htx,novaknic01,punt,0,,,,,
player,201510040atl,htx,novaknic01,punt_yds,0,,,,,
player,201510040atl,htx,novaknic01,punt_yds_per_punt,,,,,,
player,201510040atl,htx,novaknic01,punt_long,0,,,,,
player,201510040atl,htx,LechSh20,xpm,,,,,,
player,201510040atl,htx,LechSh20,xpa,,,,,,
player,201510040atl,htx,LechSh20,fgm,,,,,,
player,201510040atl,htx,LechSh20,fga,,,,,,
player,201510040atl,htx,LechSh20,punt,4,,,,,
player,201510040atl,htx,LechSh20,punt_yds,194,,,,,
player,201510040atl,htx,LechSh20,punt_yds_per_punt,48.5,,,,,
player,201510040atl,htx,LechSh20,punt_long,60,,,,,
player,201510040atl,atl,bryanmat01,xpm,6,,,,,
player,201510040atl,atl,bryanmat01,xpa,6,,,,,
player,201510040atl,atl,bryanmat01,fgm,,,,,,
player,201510040atl,atl,bryanmat01,fga,,,,,,
player,201510040atl,atl,bryanmat01,punt,0,,,,,
player,201510040atl,atl,bryanmat01,punt_yds,0,,,,,
player,201510040atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201510040atl,atl,bryanmat01,punt_long,0,,,,,
player,201510040atl,atl,BoshMa00,xpm,,,,,,
player,201510040atl,atl,BoshMa00,xpa,,,,,,
player,201510040atl,atl,BoshMa00,fgm,,,,,,
player,201510040atl,atl,BoshMa00,fga,,,,,,
player,201510040atl,atl,BoshMa00,punt,6,,,,,
player,201510040atl,atl,BoshMa00,punt_yds,286,,,,,
player,201510040atl,atl,BoshMa00,punt_yds_per_punt,47.7,,,,,
player,201510040atl,atl,BoshMa00,punt_long,55,,,,,
player,201510040atl,atl,PersMi00,pos,C,,,,,
player,201510040atl,atl,PersMi00,offense,71,,,,,
player,201510040atl,atl,PersMi00,off_pct,100%,,,,,
player,201510040atl,atl,PersMi00,defense,0,,,,,
player,201510040atl,atl,PersMi00,def_pct,0%,,,,,
player,201510040atl,atl,PersMi00,special_teams,6,,,,,
player,201510040atl,atl,PersMi00,st_pct,19%,,,,,
player,201510040atl,atl,ChesCh21,pos,G,,,,,
player,201510040atl,atl,ChesCh21,offense,71,,,,,
player,201510040atl,atl,ChesCh21,off_pct,100%,,,,,
player,201510040atl,atl,ChesCh21,defense,0,,,,,
player,201510040atl,atl,ChesCh21,def_pct,0%,,,,,
player,201510040atl,atl,ChesCh21,special_teams,6,,,,,
player,201510040atl,atl,ChesCh21,st_pct,19%,,,,,
player,201510040atl,atl,SchrRy00,pos,T,,,,,
player,201510040atl,atl,SchrRy00,offense,71,,,,,
player,201510040atl,atl,SchrRy00,off_pct,100%,,,,,
player,201510040atl,atl,SchrRy00,defense,0,,,,,
player,201510040atl,atl,SchrRy00,def_pct,0%,,,,,
player,201510040atl,atl,SchrRy00,special_teams,6,,,,,
player,201510040atl,atl,SchrRy00,st_pct,19%,,,,,
player,201510040atl,atl,MattJa00,pos,T,,,,,
player,201510040atl,atl,MattJa00,offense,58,,,,,
player,201510040atl,atl,MattJa00,off_pct,82%,,,,,
player,201510040atl,atl,MattJa00,defense,0,,,,,
player,201510040atl,atl,MattJa00,def_pct,0%,,,,,
player,201510040atl,atl,MattJa00,special_teams,6,,,,,
player,201510040atl,atl,MattJa00,st_pct,19%,,,,,
player,201510040atl,atl,LeviAn20,pos,G,,,,,
player,201510040atl,atl,LeviAn20,offense,58,,,,,
player,201510040atl,atl,LeviAn20,off_pct,82%,,,,,
player,201510040atl,atl,LeviAn20,defense,0,,,,,
player,201510040atl,atl,LeviAn20,def_pct,0%,,,,,
player,201510040atl,atl,LeviAn20,special_teams,0,,,,,
player,201510040atl,atl,LeviAn20,st_pct,0%,,,,,
player,201510040atl,atl,RyanMa00,pos,QB,,,,,
player,201510040atl,atl,RyanMa00,offense,58,,,,,
player,201510040atl,atl,RyanMa00,off_pct,82%,,,,,
player,201510040atl,atl,RyanMa00,defense,0,,,,,
player,201510040atl,atl,RyanMa00,def_pct,0%,,,,,
player,201510040atl,atl,RyanMa00,special_teams,0,,,,,
player,201510040atl,atl,RyanMa00,st_pct,0%,,,,,
player,201510040atl,atl,ToilLe00,pos,TE,,,,,
player,201510040atl,atl,ToilLe00,offense,52,,,,,
player,201510040atl,atl,ToilLe00,off_pct,73%,,,,,
player,201510040atl,atl,ToilLe00,defense,0,,,,,
player,201510040atl,atl,ToilLe00,def_pct,0%,,,,,
player,201510040atl,atl,ToilLe00,special_teams,9,,,,,
player,201510040atl,atl,ToilLe00,st_pct,29%,,,,,
player,201510040atl,atl,WhitRo00,pos,WR,,,,,
player,201510040atl,atl,WhitRo00,offense,48,,,,,
player,201510040atl,atl,WhitRo00,off_pct,68%,,,,,
player,201510040atl,atl,WhitRo00,defense,0,,,,,
player,201510040atl,atl,WhitRo00,def_pct,0%,,,,,
player,201510040atl,atl,WhitRo00,special_teams,3,,,,,
player,201510040atl,atl,WhitRo00,st_pct,10%,,,,,
player,201510040atl,atl,HankLe00,pos,WR,,,,,
player,201510040atl,atl,HankLe00,offense,48,,,,,
player,201510040atl,atl,HankLe00,off_pct,68%,,,,,
player,201510040atl,atl,HankLe00,defense,0,,,,,
player,201510040atl,atl,HankLe00,def_pct,0%,,,,,
player,201510040atl,atl,HankLe00,special_teams,0,,,,,
player,201510040atl,atl,HankLe00,st_pct,0%,,,,,
player,201510040atl,atl,FreeDe00,pos,RB,,,,,
player,201510040atl,atl,FreeDe00,offense,41,,,,,
player,201510040atl,atl,FreeDe00,off_pct,58%,,,,,
player,201510040atl,atl,FreeDe00,defense,0,,,,,
player,201510040atl,atl,FreeDe00,def_pct,0%,,,,,
player,201510040atl,atl,FreeDe00,special_teams,0,,,,,
player,201510040atl,atl,FreeDe00,st_pct,0%,,,,,
player,201510040atl,atl,JoneJu02,pos,WR,,,,,
player,201510040atl,atl,JoneJu02,offense,39,,,,,
player,201510040atl,atl,JoneJu02,off_pct,55%,,,,,
player,201510040atl,atl,JoneJu02,defense,0,,,,,
player,201510040atl,atl,JoneJu02,def_pct,0%,,,,,
player,201510040atl,atl,JoneJu02,special_teams,0,,,,,
player,201510040atl,atl,JoneJu02,st_pct,0%,,,,,
player,201510040atl,atl,DiMaPa00,pos,FB,,,,,
player,201510040atl,atl,DiMaPa00,offense,37,,,,,
player,201510040atl,atl,DiMaPa00,off_pct,52%,,,,,
player,201510040atl,atl,DiMaPa00,defense,0,,,,,
player,201510040atl,atl,DiMaPa00,def_pct,0%,,,,,
player,201510040atl,atl,DiMaPa00,special_teams,14,,,,,
player,201510040atl,atl,DiMaPa00,st_pct,45%,,,,,
player,201510040atl,atl,WardTe00,pos,RB,,,,,
player,201510040atl,atl,WardTe00,offense,30,,,,,
player,201510040atl,atl,WardTe00,off_pct,42%,,,,,
player,201510040atl,atl,WardTe00,defense,0,,,,,
player,201510040atl,atl,WardTe00,def_pct,0%,,,,,
player,201510040atl,atl,WardTe00,special_teams,0,,,,,
player,201510040atl,atl,WardTe00,st_pct,0%,,,,,
player,201510040atl,atl,WillNi02,pos,WR,,,,,
player,201510040atl,atl,WillNi02,offense,29,,,,,
player,201510040atl,atl,WillNi02,off_pct,41%,,,,,
player,201510040atl,atl,WillNi02,defense,0,,,,,
player,201510040atl,atl,WillNi02,def_pct,0%,,,,,
player,201510040atl,atl,WillNi02,special_teams,7,,,,,
player,201510040atl,atl,WillNi02,st_pct,23%,,,,,
player,201510040atl,atl,ShulMi01,pos,TE,,,,,
player,201510040atl,atl,ShulMi01,offense,19,,,,,
player,201510040atl,atl,ShulMi01,off_pct,27%,,,,,
player,201510040atl,atl,ShulMi01,defense,0,,,,,
player,201510040atl,atl,ShulMi01,def_pct,0%,,,,,
player,201510040atl,atl,ShulMi01,special_teams,7,,,,,
player,201510040atl,atl,ShulMi01,st_pct,23%,,,,,
player,201510040atl,atl,StonJa02,pos,G,,,,,
player,201510040atl,atl,StonJa02,offense,13,,,,,
player,201510040atl,atl,StonJa02,off_pct,18%,,,,,
player,201510040atl,atl,StonJa02,defense,0,,,,,
player,201510040atl,atl,StonJa02,def_pct,0%,,,,,
player,201510040atl,atl,StonJa02,special_teams,7,,,,,
player,201510040atl,atl,StonJa02,st_pct,23%,,,,,
player,201510040atl,atl,HarrBr01,pos,T,,,,,
player,201510040atl,atl,HarrBr01,offense,13,,,,,
player,201510040atl,atl,HarrBr01,off_pct,18%,,,,,
player,201510040atl,atl,HarrBr01,defense,0,,,,,
player,201510040atl,atl,HarrBr01,def_pct,0%,,,,,
player,201510040atl,atl,HarrBr01,special_teams,0,,,,,
player,201510040atl,atl,HarrBr01,st_pct,0%,,,,,
player,201510040atl,atl,RenfSe00,pos,QB,,,,,
player,201510040atl,atl,RenfSe00,offense,13,,,,,
player,201510040atl,atl,RenfSe00,off_pct,18%,,,,,
player,201510040atl,atl,RenfSe00,defense,0,,,,,
player,201510040atl,atl,RenfSe00,def_pct,0%,,,,,
player,201510040atl,atl,RenfSe00,special_teams,0,,,,,
player,201510040atl,atl,RenfSe00,st_pct,0%,,,,,
player,201510040atl,atl,WeemEr00,pos,WR,,,,,
player,201510040atl,atl,WeemEr00,offense,12,,,,,
player,201510040atl,atl,WeemEr00,off_pct,17%,,,,,
player,201510040atl,atl,WeemEr00,defense,0,,,,,
player,201510040atl,atl,WeemEr00,def_pct,0%,,,,,
player,201510040atl,atl,WeemEr00,special_teams,21,,,,,
player,201510040atl,atl,WeemEr00,st_pct,68%,,,,,
player,201510040atl,atl,TherRo00,pos,S,,,,,
player,201510040atl,atl,TherRo00,offense,0,,,,,
player,201510040atl,atl,TherRo00,off_pct,0%,,,,,
player,201510040atl,atl,TherRo00,defense,77,,,,,
player,201510040atl,atl,TherRo00,def_pct,100%,,,,,
player,201510040atl,atl,TherRo00,special_teams,8,,,,,
player,201510040atl,atl,TherRo00,st_pct,26%,,,,,
player,201510040atl,atl,BartJo01,pos,LB,,,,,
player,201510040atl,atl,BartJo01,offense,0,,,,,
player,201510040atl,atl,BartJo01,off_pct,0%,,,,,
player,201510040atl,atl,BartJo01,defense,70,,,,,
player,201510040atl,atl,BartJo01,def_pct,91%,,,,,
player,201510040atl,atl,BartJo01,special_teams,5,,,,,
player,201510040atl,atl,BartJo01,st_pct,16%,,,,,
player,201510040atl,atl,BierKr99,pos,DE,,,,,
player,201510040atl,atl,BierKr99,offense,0,,,,,
player,201510040atl,atl,BierKr99,off_pct,0%,,,,,
player,201510040atl,atl,BierKr99,defense,55,,,,,
player,201510040atl,atl,BierKr99,def_pct,71%,,,,,
player,201510040atl,atl,BierKr99,special_teams,27,,,,,
player,201510040atl,atl,BierKr99,st_pct,87%,,,,,
player,201510040atl,atl,CollJa02,pos,CB,,,,,
player,201510040atl,atl,CollJa02,offense,0,,,,,
player,201510040atl,atl,CollJa02,off_pct,0%,,,,,
player,201510040atl,atl,CollJa02,defense,48,,,,,
player,201510040atl,atl,CollJa02,def_pct,62%,,,,,
player,201510040atl,atl,CollJa02,special_teams,19,,,,,
player,201510040atl,atl,CollJa02,st_pct,61%,,,,,
player,201510040atl,atl,WorrPa00,pos,LB,,,,,
player,201510040atl,atl,WorrPa00,offense,0,,,,,
player,201510040atl,atl,WorrPa00,off_pct,0%,,,,,
player,201510040atl,atl,WorrPa00,defense,45,,,,,
player,201510040atl,atl,WorrPa00,def_pct,58%,,,,,
player,201510040atl,atl,WorrPa00,special_teams,7,,,,,
player,201510040atl,atl,WorrPa00,st_pct,23%,,,,,
player,201510040atl,atl,AdamPh00,pos,CB,,,,,
player,201510040atl,atl,AdamPh00,offense,0,,,,,
player,201510040atl,atl,AdamPh00,off_pct,0%,,,,,
player,201510040atl,atl,AdamPh00,defense,44,,,,,
player,201510040atl,atl,AdamPh00,def_pct,57%,,,,,
player,201510040atl,atl,AdamPh00,special_teams,11,,,,,
player,201510040atl,atl,AdamPh00,st_pct,35%,,,,,
player,201510040atl,atl,AlfoRo00,pos,CB,,,,,
player,201510040atl,atl,AlfoRo00,offense,0,,,,,
player,201510040atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201510040atl,atl,AlfoRo00,defense,41,,,,,
player,201510040atl,atl,AlfoRo00,def_pct,53%,,,,,
player,201510040atl,atl,AlfoRo00,special_teams,12,,,,,
player,201510040atl,atl,AlfoRo00,st_pct,39%,,,,,
player,201510040atl,atl,MoorWi99,pos,SS,,,,,
player,201510040atl,atl,MoorWi99,offense,0,,,,,
player,201510040atl,atl,MoorWi99,off_pct,0%,,,,,
player,201510040atl,atl,MoorWi99,defense,41,,,,,
player,201510040atl,atl,MoorWi99,def_pct,53%,,,,,
player,201510040atl,atl,MoorWi99,special_teams,0,,,,,
player,201510040atl,atl,MoorWi99,st_pct,0%,,,,,
player,201510040atl,atl,TrufDe00,pos,CB,,,,,
player,201510040atl,atl,TrufDe00,offense,0,,,,,
player,201510040atl,atl,TrufDe00,off_pct,0%,,,,,
player,201510040atl,atl,TrufDe00,defense,40,,,,,
player,201510040atl,atl,TrufDe00,def_pct,52%,,,,,
player,201510040atl,atl,TrufDe00,special_teams,8,,,,,
player,201510040atl,atl,TrufDe00,st_pct,26%,,,,,
player,201510040atl,atl,GoodMa01,pos,DE,,,,,
player,201510040atl,atl,GoodMa01,offense,0,,,,,
player,201510040atl,atl,GoodMa01,off_pct,0%,,,,,
player,201510040atl,atl,GoodMa01,defense,38,,,,,
player,201510040atl,atl,GoodMa01,def_pct,49%,,,,,
player,201510040atl,atl,GoodMa01,special_teams,0,,,,,
player,201510040atl,atl,GoodMa01,st_pct,0%,,,,,
player,201510040atl,atl,IshmKe00,pos,SS,,,,,
player,201510040atl,atl,IshmKe00,offense,0,,,,,
player,201510040atl,atl,IshmKe00,off_pct,0%,,,,,
player,201510040atl,atl,IshmKe00,defense,37,,,,,
player,201510040atl,atl,IshmKe00,def_pct,48%,,,,,
player,201510040atl,atl,IshmKe00,special_teams,25,,,,,
player,201510040atl,atl,IshmKe00,st_pct,81%,,,,,
player,201510040atl,atl,SoliPa99,pos,NT,,,,,
player,201510040atl,atl,SoliPa99,offense,0,,,,,
player,201510040atl,atl,SoliPa99,off_pct,0%,,,,,
player,201510040atl,atl,SoliPa99,defense,35,,,,,
player,201510040atl,atl,SoliPa99,def_pct,45%,,,,,
player,201510040atl,atl,SoliPa99,special_teams,6,,,,,
player,201510040atl,atl,SoliPa99,st_pct,19%,,,,,
player,201510040atl,atl,HageRa00,pos,DT,,,,,
player,201510040atl,atl,HageRa00,offense,0,,,,,
player,201510040atl,atl,HageRa00,off_pct,0%,,,,,
player,201510040atl,atl,HageRa00,defense,34,,,,,
