game,2015,1,20150913,201509130tam,oti,"Tennessee Titans",42,tam,"Tampa Bay Buccaneers",14
player,201509130tam,tam,BankJo00,tackles_loss,0,,,,,
player,201509130tam,tam,BankJo00,qb_hits,0,,,,,
player,201509130tam,tam,BankJo00,fumbles_rec,0,,,,,
player,201509130tam,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,BankJo00,fumbles_forced,0,,,,,
player,201509130tam,tam,MeltHe99,def_int,0,,,,,
player,201509130tam,tam,MeltHe99,def_int_yds,0,,,,,
player,201509130tam,tam,MeltHe99,def_int_td,0,,,,,
player,201509130tam,tam,MeltHe99,def_int_long,0,,,,,
player,201509130tam,tam,MeltHe99,pass_defended,0,,,,,
player,201509130tam,tam,MeltHe99,sacks,0.0,,,,,
player,201509130tam,tam,MeltHe99,tackles_combined,2,,,,,
player,201509130tam,tam,MeltHe99,tackles_solo,1,,,,,
player,201509130tam,tam,MeltHe99,tackles_assists,1,,,,,
player,201509130tam,tam,MeltHe99,tackles_loss,0,,,,,
player,201509130tam,tam,MeltHe99,qb_hits,0,,,,,
player,201509130tam,tam,MeltHe99,fumbles_rec,0,,,,,
player,201509130tam,tam,MeltHe99,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,MeltHe99,fumbles_rec_td,0,,,,,
player,201509130tam,tam,MeltHe99,fumbles_forced,1,,,,,
player,201509130tam,tam,WrigMa99,def_int,0,,,,,
player,201509130tam,tam,WrigMa99,def_int_yds,0,,,,,
player,201509130tam,tam,WrigMa99,def_int_td,0,,,,,
player,201509130tam,tam,WrigMa99,def_int_long,0,,,,,
player,201509130tam,tam,WrigMa99,pass_defended,0,,,,,
player,201509130tam,tam,WrigMa99,sacks,0.0,,,,,
player,201509130tam,tam,WrigMa99,tackles_combined,2,,,,,
player,201509130tam,tam,WrigMa99,tackles_solo,1,,,,,
player,201509130tam,tam,WrigMa99,tackles_assists,1,,,,,
player,201509130tam,tam,WrigMa99,tackles_loss,0,,,,,
player,201509130tam,tam,WrigMa99,qb_hits,0,,,,,
player,201509130tam,tam,WrigMa99,fumbles_rec,0,,,,,
player,201509130tam,tam,WrigMa99,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,WrigMa99,fumbles_rec_td,0,,,,,
player,201509130tam,tam,WrigMa99,fumbles_forced,0,,,,,
player,201509130tam,tam,CartBr00,def_int,0,,,,,
player,201509130tam,tam,CartBr00,def_int_yds,0,,,,,
player,201509130tam,tam,CartBr00,def_int_td,0,,,,,
player,201509130tam,tam,CartBr00,def_int_long,0,,,,,
player,201509130tam,tam,CartBr00,pass_defended,0,,,,,
player,201509130tam,tam,CartBr00,sacks,0.0,,,,,
player,201509130tam,tam,CartBr00,tackles_combined,1,,,,,
player,201509130tam,tam,CartBr00,tackles_solo,1,,,,,
player,201509130tam,tam,CartBr00,tackles_assists,0,,,,,
player,201509130tam,tam,CartBr00,tackles_loss,0,,,,,
player,201509130tam,tam,CartBr00,qb_hits,0,,,,,
player,201509130tam,tam,CartBr00,fumbles_rec,0,,,,,
player,201509130tam,tam,CartBr00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,CartBr00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,CartBr00,fumbles_forced,0,,,,,
player,201509130tam,tam,DePaAn00,def_int,0,,,,,
player,201509130tam,tam,DePaAn00,def_int_yds,0,,,,,
player,201509130tam,tam,DePaAn00,def_int_td,0,,,,,
player,201509130tam,tam,DePaAn00,def_int_long,0,,,,,
player,201509130tam,tam,DePaAn00,pass_defended,0,,,,,
player,201509130tam,tam,DePaAn00,sacks,0.0,,,,,
player,201509130tam,tam,DePaAn00,tackles_combined,1,,,,,
player,201509130tam,tam,DePaAn00,tackles_solo,1,,,,,
player,201509130tam,tam,DePaAn00,tackles_assists,0,,,,,
player,201509130tam,tam,DePaAn00,tackles_loss,0,,,,,
player,201509130tam,tam,DePaAn00,qb_hits,0,,,,,
player,201509130tam,tam,DePaAn00,fumbles_rec,0,,,,,
player,201509130tam,tam,DePaAn00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,DePaAn00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,DePaAn00,fumbles_forced,0,,,,,
player,201509130tam,tam,GholWi00,def_int,0,,,,,
player,201509130tam,tam,GholWi00,def_int_yds,0,,,,,
player,201509130tam,tam,GholWi00,def_int_td,0,,,,,
player,201509130tam,tam,GholWi00,def_int_long,0,,,,,
player,201509130tam,tam,GholWi00,pass_defended,0,,,,,
player,201509130tam,tam,GholWi00,sacks,0.0,,,,,
player,201509130tam,tam,GholWi00,tackles_combined,1,,,,,
player,201509130tam,tam,GholWi00,tackles_solo,1,,,,,
player,201509130tam,tam,GholWi00,tackles_assists,0,,,,,
player,201509130tam,tam,GholWi00,tackles_loss,0,,,,,
player,201509130tam,tam,GholWi00,qb_hits,0,,,,,
player,201509130tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201509130tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201509130tam,tam,JennTi20,def_int,0,,,,,
player,201509130tam,tam,JennTi20,def_int_yds,0,,,,,
player,201509130tam,tam,JennTi20,def_int_td,0,,,,,
player,201509130tam,tam,JennTi20,def_int_long,0,,,,,
player,201509130tam,tam,JennTi20,pass_defended,0,,,,,
player,201509130tam,tam,JennTi20,sacks,0.0,,,,,
player,201509130tam,tam,JennTi20,tackles_combined,1,,,,,
player,201509130tam,tam,JennTi20,tackles_solo,0,,,,,
player,201509130tam,tam,JennTi20,tackles_assists,1,,,,,
player,201509130tam,tam,JennTi20,tackles_loss,0,,,,,
player,201509130tam,tam,JennTi20,qb_hits,0,,,,,
player,201509130tam,tam,JennTi20,fumbles_rec,0,,,,,
player,201509130tam,tam,JennTi20,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,JennTi20,fumbles_rec_td,0,,,,,
player,201509130tam,tam,JennTi20,fumbles_forced,0,,,,,
player,201509130tam,tam,JohnGe00,def_int,0,,,,,
player,201509130tam,tam,JohnGe00,def_int_yds,0,,,,,
player,201509130tam,tam,JohnGe00,def_int_td,0,,,,,
player,201509130tam,tam,JohnGe00,def_int_long,0,,,,,
player,201509130tam,tam,JohnGe00,pass_defended,0,,,,,
player,201509130tam,tam,JohnGe00,sacks,0.0,,,,,
player,201509130tam,tam,JohnGe00,tackles_combined,1,,,,,
player,201509130tam,tam,JohnGe00,tackles_solo,1,,,,,
player,201509130tam,tam,JohnGe00,tackles_assists,0,,,,,
player,201509130tam,tam,JohnGe00,tackles_loss,0,,,,,
player,201509130tam,tam,JohnGe00,qb_hits,0,,,,,
player,201509130tam,tam,JohnGe00,fumbles_rec,1,,,,,
player,201509130tam,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,JohnGe00,fumbles_forced,0,,,,,
player,201509130tam,tam,MoorSt00,def_int,0,,,,,
player,201509130tam,tam,MoorSt00,def_int_yds,0,,,,,
player,201509130tam,tam,MoorSt00,def_int_td,0,,,,,
player,201509130tam,tam,MoorSt00,def_int_long,0,,,,,
player,201509130tam,tam,MoorSt00,pass_defended,0,,,,,
player,201509130tam,tam,MoorSt00,sacks,0.0,,,,,
player,201509130tam,tam,MoorSt00,tackles_combined,1,,,,,
player,201509130tam,tam,MoorSt00,tackles_solo,1,,,,,
player,201509130tam,tam,MoorSt00,tackles_assists,0,,,,,
player,201509130tam,tam,MoorSt00,tackles_loss,0,,,,,
player,201509130tam,tam,MoorSt00,qb_hits,0,,,,,
player,201509130tam,tam,MoorSt00,fumbles_rec,0,,,,,
player,201509130tam,tam,MoorSt00,fumbles_rec_yds,0,,,,,
player,201509130tam,tam,MoorSt00,fumbles_rec_td,0,,,,,
player,201509130tam,tam,MoorSt00,fumbles_forced,0,,,,,
player,201509130tam,oti,McClDe00,kick_ret,0,,,,,
player,201509130tam,oti,McClDe00,kick_ret_yds,0,,,,,
player,201509130tam,oti,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201509130tam,oti,McClDe00,kick_ret_td,0,,,,,
player,201509130tam,oti,McClDe00,kick_ret_long,0,,,,,
player,201509130tam,oti,McClDe00,punt_ret,2,,,,,
player,201509130tam,oti,McClDe00,punt_ret_yds,14,,,,,
player,201509130tam,oti,McClDe00,punt_ret_yds_per_ret,7.0,,,,,
player,201509130tam,oti,McClDe00,punt_ret_td,0,,,,,
player,201509130tam,oti,McClDe00,punt_ret_long,13,,,,,
player,201509130tam,oti,SankBi00,kick_ret,1,,,,,
player,201509130tam,oti,SankBi00,kick_ret_yds,17,,,,,
player,201509130tam,oti,SankBi00,kick_ret_yds_per_ret,17.0,,,,,
player,201509130tam,oti,SankBi00,kick_ret_td,0,,,,,
player,201509130tam,oti,SankBi00,kick_ret_long,17,,,,,
player,201509130tam,oti,SankBi00,punt_ret,0,,,,,
player,201509130tam,oti,SankBi00,punt_ret_yds,0,,,,,
player,201509130tam,oti,SankBi00,punt_ret_yds_per_ret,,,,,,
player,201509130tam,oti,SankBi00,punt_ret_td,0,,,,,
player,201509130tam,oti,SankBi00,punt_ret_long,0,,,,,
player,201509130tam,tam,RainBo00,kick_ret,3,,,,,
player,201509130tam,tam,RainBo00,kick_ret_yds,83,,,,,
player,201509130tam,tam,RainBo00,kick_ret_yds_per_ret,27.7,,,,,
player,201509130tam,tam,RainBo00,kick_ret_td,0,,,,,
player,201509130tam,tam,RainBo00,kick_ret_long,32,,,,,
player,201509130tam,tam,RainBo00,punt_ret,2,,,,,
player,201509130tam,tam,RainBo00,punt_ret_yds,17,,,,,
player,201509130tam,tam,RainBo00,punt_ret_yds_per_ret,8.5,,,,,
player,201509130tam,tam,RainBo00,punt_ret_td,0,,,,,
player,201509130tam,tam,RainBo00,punt_ret_long,19,,,,,
player,201509130tam,oti,SuccRy44,xpm,6,,,,,
player,201509130tam,oti,SuccRy44,xpa,6,,,,,
player,201509130tam,oti,SuccRy44,fgm,,,,,,
player,201509130tam,oti,SuccRy44,fga,,,,,,
player,201509130tam,oti,SuccRy44,punt,0,,,,,
player,201509130tam,oti,SuccRy44,punt_yds,0,,,,,
player,201509130tam,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201509130tam,oti,SuccRy44,punt_long,0,,,,,
player,201509130tam,oti,KernBr20,xpm,,,,,,
player,201509130tam,oti,KernBr20,xpa,,,,,,
player,201509130tam,oti,KernBr20,fgm,,,,,,
player,201509130tam,oti,KernBr20,fga,,,,,,
player,201509130tam,oti,KernBr20,punt,4,,,,,
player,201509130tam,oti,KernBr20,punt_yds,189,,,,,
player,201509130tam,oti,KernBr20,punt_yds_per_punt,47.3,,,,,
player,201509130tam,oti,KernBr20,punt_long,57,,,,,
player,201509130tam,tam,BrinKy00,xpm,2,,,,,
player,201509130tam,tam,BrinKy00,xpa,2,,,,,
player,201509130tam,tam,BrinKy00,fgm,,,,,,
player,201509130tam,tam,BrinKy00,fga,,,,,,
player,201509130tam,tam,BrinKy00,punt,0,,,,,
player,201509130tam,tam,BrinKy00,punt_yds,0,,,,,
player,201509130tam,tam,BrinKy00,punt_yds_per_punt,,,,,,
player,201509130tam,tam,BrinKy00,punt_long,0,,,,,
player,201509130tam,tam,SchuJa00,xpm,,,,,,
player,201509130tam,tam,SchuJa00,xpa,,,,,,
player,201509130tam,tam,SchuJa00,fgm,,,,,,
player,201509130tam,tam,SchuJa00,fga,,,,,,
player,201509130tam,tam,SchuJa00,punt,4,,,,,
player,201509130tam,tam,SchuJa00,punt_yds,188,,,,,
player,201509130tam,tam,SchuJa00,punt_yds_per_punt,47.0,,,,,
player,201509130tam,tam,SchuJa00,punt_long,56,,,,,
player,201509130tam,tam,MankLo20,pos,G,,,,,
player,201509130tam,tam,MankLo20,offense,70,,,,,
player,201509130tam,tam,MankLo20,off_pct,100%,,,,,
player,201509130tam,tam,MankLo20,defense,0,,,,,
player,201509130tam,tam,MankLo20,def_pct,0%,,,,,
player,201509130tam,tam,MankLo20,special_teams,2,,,,,
player,201509130tam,tam,MankLo20,st_pct,8%,,,,,
player,201509130tam,tam,MarpAl00,pos,G,,,,,
player,201509130tam,tam,MarpAl00,offense,70,,,,,
player,201509130tam,tam,MarpAl00,off_pct,100%,,,,,
player,201509130tam,tam,MarpAl00,defense,0,,,,,
player,201509130tam,tam,MarpAl00,def_pct,0%,,,,,
player,201509130tam,tam,MarpAl00,special_teams,2,,,,,
player,201509130tam,tam,MarpAl00,st_pct,8%,,,,,
player,201509130tam,tam,CherGo20,pos,T,,,,,
player,201509130tam,tam,CherGo20,offense,70,,,,,
player,201509130tam,tam,CherGo20,off_pct,100%,,,,,
player,201509130tam,tam,CherGo20,defense,0,,,,,
player,201509130tam,tam,CherGo20,def_pct,0%,,,,,
player,201509130tam,tam,CherGo20,special_teams,2,,,,,
player,201509130tam,tam,CherGo20,st_pct,8%,,,,,
player,201509130tam,tam,SmitDo02,pos,T,,,,,
player,201509130tam,tam,SmitDo02,offense,70,,,,,
player,201509130tam,tam,SmitDo02,off_pct,100%,,,,,
player,201509130tam,tam,SmitDo02,defense,0,,,,,
player,201509130tam,tam,SmitDo02,def_pct,0%,,,,,
player,201509130tam,tam,SmitDo02,special_teams,2,,,,,
player,201509130tam,tam,SmitDo02,st_pct,8%,,,,,
player,201509130tam,tam,DietEv00,pos,C,,,,,
player,201509130tam,tam,DietEv00,offense,70,,,,,
player,201509130tam,tam,DietEv00,off_pct,100%,,,,,
player,201509130tam,tam,DietEv00,defense,0,,,,,
player,201509130tam,tam,DietEv00,def_pct,0%,,,,,
player,201509130tam,tam,DietEv00,special_teams,0,,,,,
player,201509130tam,tam,DietEv00,st_pct,0%,,,,,
player,201509130tam,tam,WinsJa00,pos,QB,,,,,
player,201509130tam,tam,WinsJa00,offense,70,,,,,
player,201509130tam,tam,WinsJa00,off_pct,100%,,,,,
player,201509130tam,tam,WinsJa00,defense,0,,,,,
player,201509130tam,tam,WinsJa00,def_pct,0%,,,,,
player,201509130tam,tam,WinsJa00,special_teams,0,,,,,
player,201509130tam,tam,WinsJa00,st_pct,0%,,,,,
player,201509130tam,tam,JackVi00,pos,WR,,,,,
player,201509130tam,tam,JackVi00,offense,67,,,,,
player,201509130tam,tam,JackVi00,off_pct,96%,,,,,
player,201509130tam,tam,JackVi00,defense,0,,,,,
player,201509130tam,tam,JackVi00,def_pct,0%,,,,,
player,201509130tam,tam,JackVi00,special_teams,0,,,,,
player,201509130tam,tam,JackVi00,st_pct,0%,,,,,
player,201509130tam,tam,MurpLo00,pos,WR,,,,,
player,201509130tam,tam,MurpLo00,offense,59,,,,,
player,201509130tam,tam,MurpLo00,off_pct,84%,,,,,
player,201509130tam,tam,MurpLo00,defense,0,,,,,
player,201509130tam,tam,MurpLo00,def_pct,0%,,,,,
player,201509130tam,tam,MurpLo00,special_teams,0,,,,,
player,201509130tam,tam,MurpLo00,st_pct,0%,,,,,
player,201509130tam,tam,SefeAu00,pos,TE,,,,,
player,201509130tam,tam,SefeAu00,offense,54,,,,,
player,201509130tam,tam,SefeAu00,off_pct,77%,,,,,
player,201509130tam,tam,SefeAu00,defense,0,,,,,
player,201509130tam,tam,SefeAu00,def_pct,0%,,,,,
player,201509130tam,tam,SefeAu00,special_teams,0,,,,,
player,201509130tam,tam,SefeAu00,st_pct,0%,,,,,
player,201509130tam,tam,ShepRu00,pos,WR,,,,,
player,201509130tam,tam,ShepRu00,offense,38,,,,,
player,201509130tam,tam,ShepRu00,off_pct,54%,,,,,
player,201509130tam,tam,ShepRu00,defense,0,,,,,
player,201509130tam,tam,ShepRu00,def_pct,0%,,,,,
player,201509130tam,tam,ShepRu00,special_teams,18,,,,,
player,201509130tam,tam,ShepRu00,st_pct,69%,,,,,
player,201509130tam,tam,MartDo00,pos,RB,,,,,
player,201509130tam,tam,MartDo00,offense,29,,,,,
player,201509130tam,tam,MartDo00,off_pct,41%,,,,,
player,201509130tam,tam,MartDo00,defense,0,,,,,
player,201509130tam,tam,MartDo00,def_pct,0%,,,,,
player,201509130tam,tam,MartDo00,special_teams,0,,,,,
player,201509130tam,tam,MartDo00,st_pct,0%,,,,,
player,201509130tam,tam,SimsCh00,pos,RB,,,,,
player,201509130tam,tam,SimsCh00,offense,28,,,,,
player,201509130tam,tam,SimsCh00,off_pct,40%,,,,,
player,201509130tam,tam,SimsCh00,defense,0,,,,,
player,201509130tam,tam,SimsCh00,def_pct,0%,,,,,
player,201509130tam,tam,SimsCh00,special_teams,0,,,,,
player,201509130tam,tam,SimsCh00,st_pct,0%,,,,,
player,201509130tam,tam,StocLu00,pos,TE,,,,,
player,201509130tam,tam,StocLu00,offense,27,,,,,
player,201509130tam,tam,StocLu00,off_pct,39%,,,,,
player,201509130tam,tam,StocLu00,defense,0,,,,,
player,201509130tam,tam,StocLu00,def_pct,0%,,,,,
player,201509130tam,tam,StocLu00,special_teams,9,,,,,
player,201509130tam,tam,StocLu00,st_pct,35%,,,,,
player,201509130tam,tam,HumpAd00,pos,WR,,,,,
player,201509130tam,tam,HumpAd00,offense,21,,,,,
player,201509130tam,tam,HumpAd00,off_pct,30%,,,,,
player,201509130tam,tam,HumpAd00,defense,0,,,,,
player,201509130tam,tam,HumpAd00,def_pct,0%,,,,,
player,201509130tam,tam,HumpAd00,special_teams,4,,,,,
player,201509130tam,tam,HumpAd00,st_pct,15%,,,,,
player,201509130tam,tam,RainBo00,pos,RB,,,,,
player,201509130tam,tam,RainBo00,offense,13,,,,,
player,201509130tam,tam,RainBo00,off_pct,19%,,,,,
player,201509130tam,tam,RainBo00,defense,0,,,,,
player,201509130tam,tam,RainBo00,def_pct,0%,,,,,
player,201509130tam,tam,RainBo00,special_teams,17,,,,,
player,201509130tam,tam,RainBo00,st_pct,65%,,,,,
player,201509130tam,tam,LaneJo00,pos,FB,,,,,
player,201509130tam,tam,LaneJo00,offense,9,,,,,
player,201509130tam,tam,LaneJo00,off_pct,13%,,,,,
player,201509130tam,tam,LaneJo00,defense,0,,,,,
player,201509130tam,tam,LaneJo00,def_pct,0%,,,,,
player,201509130tam,tam,LaneJo00,special_teams,9,,,,,
player,201509130tam,tam,LaneJo00,st_pct,35%,,,,,
player,201509130tam,tam,MyerBr00,pos,TE,,,,,
player,201509130tam,tam,MyerBr00,offense,5,,,,,
player,201509130tam,tam,MyerBr00,off_pct,7%,,,,,
player,201509130tam,tam,MyerBr00,defense,0,,,,,
player,201509130tam,tam,MyerBr00,def_pct,0%,,,,,
player,201509130tam,tam,MyerBr00,special_teams,13,,,,,
player,201509130tam,tam,MyerBr00,st_pct,50%,,,,,
player,201509130tam,tam,AlexKw00,pos,LB,,,,,
player,201509130tam,tam,AlexKw00,offense,0,,,,,
player,201509130tam,tam,AlexKw00,off_pct,0%,,,,,
player,201509130tam,tam,AlexKw00,defense,56,,,,,
player,201509130tam,tam,AlexKw00,def_pct,100%,,,,,
player,201509130tam,tam,AlexKw00,special_teams,6,,,,,
player,201509130tam,tam,AlexKw00,st_pct,23%,,,,,
player,201509130tam,tam,DaviLa00,pos,LB,,,,,
player,201509130tam,tam,DaviLa00,offense,0,,,,,
player,201509130tam,tam,DaviLa00,off_pct,0%,,,,,
player,201509130tam,tam,DaviLa00,defense,56,,,,,
player,201509130tam,tam,DaviLa00,def_pct,100%,,,,,
player,201509130tam,tam,DaviLa00,special_teams,6,,,,,
player,201509130tam,tam,DaviLa00,st_pct,23%,,,,,
player,201509130tam,tam,McCoGe99,pos,DT,,,,,
player,201509130tam,tam,McCoGe99,offense,0,,,,,
player,201509130tam,tam,McCoGe99,off_pct,0%,,,,,
player,201509130tam,tam,McCoGe99,defense,45,,,,,
player,201509130tam,tam,McCoGe99,def_pct,80%,,,,,
player,201509130tam,tam,McCoGe99,special_teams,6,,,,,
player,201509130tam,tam,McCoGe99,st_pct,23%,,,,,
player,201509130tam,tam,McDoBr01,pos,FS,,,,,
player,201509130tam,tam,McDoBr01,offense,0,,,,,
player,201509130tam,tam,McDoBr01,off_pct,0%,,,,,
player,201509130tam,tam,McDoBr01,defense,45,,,,,
player,201509130tam,tam,McDoBr01,def_pct,80%,,,,,
player,201509130tam,tam,McDoBr01,special_teams,5,,,,,
player,201509130tam,tam,McDoBr01,st_pct,19%,,,,,
player,201509130tam,tam,VernAl99,pos,CB,,,,,
player,201509130tam,tam,VernAl99,offense,0,,,,,
player,201509130tam,tam,VernAl99,off_pct,0%,,,,,
player,201509130tam,tam,VernAl99,defense,40,,,,,
player,201509130tam,tam,VernAl99,def_pct,71%,,,,,
player,201509130tam,tam,VernAl99,special_teams,6,,,,,
player,201509130tam,tam,VernAl99,st_pct,23%,,,,,
player,201509130tam,tam,BankJo00,pos,CB,,,,,
player,201509130tam,tam,BankJo00,offense,0,,,,,
player,201509130tam,tam,BankJo00,off_pct,0%,,,,,
player,201509130tam,tam,BankJo00,defense,39,,,,,
player,201509130tam,tam,BankJo00,def_pct,70%,,,,,
player,201509130tam,tam,BankJo00,special_teams,6,,,,,
player,201509130tam,tam,BankJo00,st_pct,23%,,,,,
player,201509130tam,tam,JohnGe00,pos,DE,,,,,
player,201509130tam,tam,JohnGe00,offense,0,,,,,
player,201509130tam,tam,JohnGe00,off_pct,0%,,,,,
player,201509130tam,tam,JohnGe00,defense,39,,,,,
player,201509130tam,tam,JohnGe00,def_pct,70%,,,,,
player,201509130tam,tam,JohnGe00,special_teams,5,,,,,
player,201509130tam,tam,JohnGe00,st_pct,19%,,,,,
player,201509130tam,tam,GholWi00,pos,DE,,,,,
player,201509130tam,tam,GholWi00,offense,0,,,,,
player,201509130tam,tam,GholWi00,off_pct,0%,,,,,
player,201509130tam,tam,GholWi00,defense,37,,,,,
player,201509130tam,tam,GholWi00,def_pct,66%,,,,,
player,201509130tam,tam,GholWi00,special_teams,11,,,,,
player,201509130tam,tam,GholWi00,st_pct,42%,,,,,
player,201509130tam,tam,McDoCl99,pos,DT,,,,,
player,201509130tam,tam,McDoCl99,offense,0,,,,,
player,201509130tam,tam,McDoCl99,off_pct,0%,,,,,
player,201509130tam,tam,McDoCl99,defense,37,,,,,
player,201509130tam,tam,McDoCl99,def_pct,66%,,,,,
player,201509130tam,tam,McDoCl99,special_teams,6,,,,,
player,201509130tam,tam,McDoCl99,st_pct,23%,,,,,
player,201509130tam,tam,LansDa00,pos,LB,,,,,
player,201509130tam,tam,LansDa00,offense,0,,,,,
player,201509130tam,tam,LansDa00,off_pct,0%,,,,,
player,201509130tam,tam,LansDa00,defense,34,,,,,
player,201509130tam,tam,LansDa00,def_pct,61%,,,,,
player,201509130tam,tam,LansDa00,special_teams,14,,,,,
player,201509130tam,tam,LansDa00,st_pct,54%,,,,,
player,201509130tam,tam,SweaDJ00,pos,SS,,,,,
player,201509130tam,tam,SweaDJ00,offense,0,,,,,
player,201509130tam,tam,SweaDJ00,off_pct,0%,,,,,
player,201509130tam,tam,SweaDJ00,defense,30,,,,,
player,201509130tam,tam,SweaDJ00,def_pct,54%,,,,,
player,201509130tam,tam,SweaDJ00,special_teams,16,,,,,
player,201509130tam,tam,SweaDJ00,st_pct,62%,,,,,
player,201509130tam,tam,JennTi20,pos,CB,,,,,
player,201509130tam,tam,JennTi20,offense,0,,,,,
player,201509130tam,tam,JennTi20,off_pct,0%,,,,,
player,201509130tam,tam,JennTi20,defense,29,,,,,
player,201509130tam,tam,JennTi20,def_pct,52%,,,,,
player,201509130tam,tam,JennTi20,special_teams,9,,,,,
player,201509130tam,tam,JennTi20,st_pct,35%,,,,,
player,201509130tam,tam,SmitJa01,pos,DE,,,,,
player,201509130tam,tam,SmitJa01,offense,0,,,,,
player,201509130tam,tam,SmitJa01,off_pct,0%,,,,,
player,201509130tam,tam,SmitJa01,defense,27,,,,,
player,201509130tam,tam,SmitJa01,def_pct,48%,,,,,
player,201509130tam,tam,SmitJa01,special_teams,3,,,,,
player,201509130tam,tam,SmitJa01,st_pct,12%,,,,,
player,201509130tam,tam,MeltHe99,pos,DT,,,,,
player,201509130tam,tam,MeltHe99,offense,0,,,,,
player,201509130tam,tam,MeltHe99,off_pct,0%,,,,,
player,201509130tam,tam,MeltHe99,defense,23,,,,,
player,201509130tam,tam,MeltHe99,def_pct,41%,,,,,
player,201509130tam,tam,MeltHe99,special_teams,0,,,,,
player,201509130tam,tam,MeltHe99,st_pct,0%,,,,,
player,201509130tam,tam,WrigMa99,pos,SS,,,,,
player,201509130tam,tam,WrigMa99,offense,0,,,,,
player,201509130tam,tam,WrigMa99,off_pct,0%,,,,,
player,201509130tam,tam,WrigMa99,defense,17,,,,,
player,201509130tam,tam,WrigMa99,def_pct,30%,,,,,
player,201509130tam,tam,WrigMa99,special_teams,3,,,,,
player,201509130tam,tam,WrigMa99,st_pct,12%,,,,,
player,201509130tam,tam,McDaTo20,pos,DT,,,,,
player,201509130tam,tam,McDaTo20,offense,0,,,,,
player,201509130tam,tam,McDaTo20,off_pct,0%,,,,,
player,201509130tam,tam,McDaTo20,defense,16,,,,,
player,201509130tam,tam,McDaTo20,def_pct,29%,,,,,
player,201509130tam,tam,McDaTo20,special_teams,0,,,,,
player,201509130tam,tam,McDaTo20,st_pct,0%,,,,,
player,201509130tam,tam,ContCh00,pos,FS,,,,,
player,201509130tam,tam,ContCh00,offense,0,,,,,
player,201509130tam,tam,ContCh00,off_pct,0%,,,,,
player,201509130tam,tam,ContCh00,defense,15,,,,,
player,201509130tam,tam,ContCh00,def_pct,27%,,,,,
player,201509130tam,tam,ContCh00,special_teams,10,,,,,
player,201509130tam,tam,ContCh00,st_pct,38%,,,,,
player,201509130tam,tam,MoorSt00,pos,CB,,,,,
player,201509130tam,tam,MoorSt00,offense,0,,,,,
player,201509130tam,tam,MoorSt00,off_pct,0%,,,,,
player,201509130tam,tam,MoorSt00,defense,13,,,,,
player,201509130tam,tam,MoorSt00,def_pct,23%,,,,,
player,201509130tam,tam,MoorSt00,special_teams,11,,,,,
player,201509130tam,tam,MoorSt00,st_pct,42%,,,,,
player,201509130tam,tam,TandKe00,pos,FS,,,,,
player,201509130tam,tam,TandKe00,offense,0,,,,,
player,201509130tam,tam,TandKe00,off_pct,0%,,,,,
player,201509130tam,tam,TandKe00,defense,9,,,,,
player,201509130tam,tam,TandKe00,def_pct,16%,,,,,
player,201509130tam,tam,TandKe00,special_teams,18,,,,,
player,201509130tam,tam,TandKe00,st_pct,69%,,,,,
player,201509130tam,tam,CartBr00,pos,LB,,,,,
player,201509130tam,tam,CartBr00,offense,0,,,,,
player,201509130tam,tam,CartBr00,off_pct,0%,,,,,
player,201509130tam,tam,CartBr00,defense,9,,,,,
player,201509130tam,tam,CartBr00,def_pct,16%,,,,,
player,201509130tam,tam,CartBr00,special_teams,10,,,,,
player,201509130tam,tam,CartBr00,st_pct,38%,,,,,
player,201509130tam,tam,JohnJa04,pos,LB,,,,,
player,201509130tam,tam,JohnJa04,offense,0,,,,,
player,201509130tam,tam,JohnJa04,off_pct,0%,,,,,
player,201509130tam,tam,JohnJa04,defense,0,,,,,
player,201509130tam,tam,JohnJa04,def_pct,0%,,,,,
player,201509130tam,tam,JohnJa04,special_teams,18,,,,,
player,201509130tam,tam,JohnJa04,st_pct,69%,,,,,
player,201509130tam,tam,GeorJe01,pos,LB,,,,,
player,201509130tam,tam,GeorJe01,offense,0,,,,,
player,201509130tam,tam,GeorJe01,off_pct,0%,,,,,
player,201509130tam,tam,GeorJe01,defense,0,,,,,
player,201509130tam,tam,GeorJe01,def_pct,0%,,,,,
player,201509130tam,tam,GeorJe01,special_teams,18,,,,,
player,201509130tam,tam,GeorJe01,st_pct,69%,,,,,
