game,2015,9,20151108,201511080tam,nyg,"New York Giants",32,tam,"Tampa Bay Buccaneers",18
player,201511080tam,tam,LansDa00,sacks,0.0,,,,,
player,201511080tam,tam,LansDa00,tackles_combined,4,,,,,
player,201511080tam,tam,LansDa00,tackles_solo,3,,,,,
player,201511080tam,tam,LansDa00,tackles_assists,1,,,,,
player,201511080tam,tam,LansDa00,tackles_loss,1,,,,,
player,201511080tam,tam,LansDa00,qb_hits,0,,,,,
player,201511080tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201511080tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201511080tam,tam,JohnGe00,def_int,0,,,,,
player,201511080tam,tam,JohnGe00,def_int_yds,0,,,,,
player,201511080tam,tam,JohnGe00,def_int_td,0,,,,,
player,201511080tam,tam,JohnGe00,def_int_long,0,,,,,
player,201511080tam,tam,JohnGe00,pass_defended,0,,,,,
player,201511080tam,tam,JohnGe00,sacks,0.0,,,,,
player,201511080tam,tam,JohnGe00,tackles_combined,3,,,,,
player,201511080tam,tam,JohnGe00,tackles_solo,1,,,,,
player,201511080tam,tam,JohnGe00,tackles_assists,2,,,,,
player,201511080tam,tam,JohnGe00,tackles_loss,0,,,,,
player,201511080tam,tam,JohnGe00,qb_hits,0,,,,,
player,201511080tam,tam,JohnGe00,fumbles_rec,0,,,,,
player,201511080tam,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,JohnGe00,fumbles_forced,0,,,,,
player,201511080tam,tam,McDoBr01,def_int,0,,,,,
player,201511080tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201511080tam,tam,McDoBr01,def_int_td,0,,,,,
player,201511080tam,tam,McDoBr01,def_int_long,0,,,,,
player,201511080tam,tam,McDoBr01,pass_defended,0,,,,,
player,201511080tam,tam,McDoBr01,sacks,0.0,,,,,
player,201511080tam,tam,McDoBr01,tackles_combined,3,,,,,
player,201511080tam,tam,McDoBr01,tackles_solo,3,,,,,
player,201511080tam,tam,McDoBr01,tackles_assists,0,,,,,
player,201511080tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201511080tam,tam,McDoBr01,qb_hits,0,,,,,
player,201511080tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201511080tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201511080tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201511080tam,tam,SpenAk00,def_int,0,,,,,
player,201511080tam,tam,SpenAk00,def_int_yds,0,,,,,
player,201511080tam,tam,SpenAk00,def_int_td,0,,,,,
player,201511080tam,tam,SpenAk00,def_int_long,0,,,,,
player,201511080tam,tam,SpenAk00,pass_defended,0,,,,,
player,201511080tam,tam,SpenAk00,sacks,0.0,,,,,
player,201511080tam,tam,SpenAk00,tackles_combined,3,,,,,
player,201511080tam,tam,SpenAk00,tackles_solo,2,,,,,
player,201511080tam,tam,SpenAk00,tackles_assists,1,,,,,
player,201511080tam,tam,SpenAk00,tackles_loss,0,,,,,
player,201511080tam,tam,SpenAk00,qb_hits,0,,,,,
player,201511080tam,tam,SpenAk00,fumbles_rec,0,,,,,
player,201511080tam,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,SpenAk00,fumbles_forced,0,,,,,
player,201511080tam,tam,CartBr00,def_int,0,,,,,
player,201511080tam,tam,CartBr00,def_int_yds,0,,,,,
player,201511080tam,tam,CartBr00,def_int_td,0,,,,,
player,201511080tam,tam,CartBr00,def_int_long,0,,,,,
player,201511080tam,tam,CartBr00,pass_defended,0,,,,,
player,201511080tam,tam,CartBr00,sacks,0.0,,,,,
player,201511080tam,tam,CartBr00,tackles_combined,2,,,,,
player,201511080tam,tam,CartBr00,tackles_solo,2,,,,,
player,201511080tam,tam,CartBr00,tackles_assists,0,,,,,
player,201511080tam,tam,CartBr00,tackles_loss,0,,,,,
player,201511080tam,tam,CartBr00,qb_hits,0,,,,,
player,201511080tam,tam,CartBr00,fumbles_rec,0,,,,,
player,201511080tam,tam,CartBr00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,CartBr00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,CartBr00,fumbles_forced,0,,,,,
player,201511080tam,tam,MeltHe99,def_int,0,,,,,
player,201511080tam,tam,MeltHe99,def_int_yds,0,,,,,
player,201511080tam,tam,MeltHe99,def_int_td,0,,,,,
player,201511080tam,tam,MeltHe99,def_int_long,0,,,,,
player,201511080tam,tam,MeltHe99,pass_defended,1,,,,,
player,201511080tam,tam,MeltHe99,sacks,0.0,,,,,
player,201511080tam,tam,MeltHe99,tackles_combined,2,,,,,
player,201511080tam,tam,MeltHe99,tackles_solo,2,,,,,
player,201511080tam,tam,MeltHe99,tackles_assists,0,,,,,
player,201511080tam,tam,MeltHe99,tackles_loss,0,,,,,
player,201511080tam,tam,MeltHe99,qb_hits,1,,,,,
player,201511080tam,tam,MeltHe99,fumbles_rec,0,,,,,
player,201511080tam,tam,MeltHe99,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,MeltHe99,fumbles_rec_td,0,,,,,
player,201511080tam,tam,MeltHe99,fumbles_forced,0,,,,,
player,201511080tam,tam,LemoOr00,def_int,0,,,,,
player,201511080tam,tam,LemoOr00,def_int_yds,0,,,,,
player,201511080tam,tam,LemoOr00,def_int_td,0,,,,,
player,201511080tam,tam,LemoOr00,def_int_long,0,,,,,
player,201511080tam,tam,LemoOr00,pass_defended,0,,,,,
player,201511080tam,tam,LemoOr00,sacks,0.0,,,,,
player,201511080tam,tam,LemoOr00,tackles_combined,1,,,,,
player,201511080tam,tam,LemoOr00,tackles_solo,1,,,,,
player,201511080tam,tam,LemoOr00,tackles_assists,0,,,,,
player,201511080tam,tam,LemoOr00,tackles_loss,0,,,,,
player,201511080tam,tam,LemoOr00,qb_hits,0,,,,,
player,201511080tam,tam,LemoOr00,fumbles_rec,0,,,,,
player,201511080tam,tam,LemoOr00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,LemoOr00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,LemoOr00,fumbles_forced,0,,,,,
player,201511080tam,tam,McCoGe99,def_int,0,,,,,
player,201511080tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201511080tam,tam,McCoGe99,def_int_td,0,,,,,
player,201511080tam,tam,McCoGe99,def_int_long,0,,,,,
player,201511080tam,tam,McCoGe99,pass_defended,0,,,,,
player,201511080tam,tam,McCoGe99,sacks,0.0,,,,,
player,201511080tam,tam,McCoGe99,tackles_combined,1,,,,,
player,201511080tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201511080tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201511080tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201511080tam,tam,McCoGe99,qb_hits,1,,,,,
player,201511080tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201511080tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201511080tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201511080tam,tam,ShepRu00,def_int,0,,,,,
player,201511080tam,tam,ShepRu00,def_int_yds,0,,,,,
player,201511080tam,tam,ShepRu00,def_int_td,0,,,,,
player,201511080tam,tam,ShepRu00,def_int_long,0,,,,,
player,201511080tam,tam,ShepRu00,pass_defended,0,,,,,
player,201511080tam,tam,ShepRu00,sacks,0.0,,,,,
player,201511080tam,tam,ShepRu00,tackles_combined,1,,,,,
player,201511080tam,tam,ShepRu00,tackles_solo,0,,,,,
player,201511080tam,tam,ShepRu00,tackles_assists,1,,,,,
player,201511080tam,tam,ShepRu00,tackles_loss,0,,,,,
player,201511080tam,tam,ShepRu00,qb_hits,0,,,,,
player,201511080tam,tam,ShepRu00,fumbles_rec,0,,,,,
player,201511080tam,tam,ShepRu00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,ShepRu00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,ShepRu00,fumbles_forced,0,,,,,
player,201511080tam,tam,RainBo00,def_int,0,,,,,
player,201511080tam,tam,RainBo00,def_int_yds,0,,,,,
player,201511080tam,tam,RainBo00,def_int_td,0,,,,,
player,201511080tam,tam,RainBo00,def_int_long,0,,,,,
player,201511080tam,tam,RainBo00,pass_defended,0,,,,,
player,201511080tam,tam,RainBo00,sacks,0.0,,,,,
player,201511080tam,tam,RainBo00,tackles_combined,0,,,,,
player,201511080tam,tam,RainBo00,tackles_solo,0,,,,,
player,201511080tam,tam,RainBo00,tackles_assists,0,,,,,
player,201511080tam,tam,RainBo00,tackles_loss,0,,,,,
player,201511080tam,tam,RainBo00,qb_hits,0,,,,,
player,201511080tam,tam,RainBo00,fumbles_rec,1,,,,,
player,201511080tam,tam,RainBo00,fumbles_rec_yds,0,,,,,
player,201511080tam,tam,RainBo00,fumbles_rec_td,0,,,,,
player,201511080tam,tam,RainBo00,fumbles_forced,0,,,,,
player,201511080tam,nyg,HarrDw00,kick_ret,2,,,,,
player,201511080tam,nyg,HarrDw00,kick_ret_yds,54,,,,,
player,201511080tam,nyg,HarrDw00,kick_ret_yds_per_ret,27.0,,,,,
player,201511080tam,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201511080tam,nyg,HarrDw00,kick_ret_long,28,,,,,
player,201511080tam,nyg,HarrDw00,punt_ret,0,,,,,
player,201511080tam,nyg,HarrDw00,punt_ret_yds,0,,,,,
player,201511080tam,nyg,HarrDw00,punt_ret_yds_per_ret,,,,,,
player,201511080tam,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201511080tam,nyg,HarrDw00,punt_ret_long,0,,,,,
player,201511080tam,tam,RainBo00,kick_ret,4,,,,,
player,201511080tam,tam,RainBo00,kick_ret_yds,87,,,,,
player,201511080tam,tam,RainBo00,kick_ret_yds_per_ret,21.8,,,,,
player,201511080tam,tam,RainBo00,kick_ret_td,0,,,,,
player,201511080tam,tam,RainBo00,kick_ret_long,26,,,,,
player,201511080tam,tam,RainBo00,punt_ret,1,,,,,
player,201511080tam,tam,RainBo00,punt_ret_yds,1,,,,,
player,201511080tam,tam,RainBo00,punt_ret_yds_per_ret,1.0,,,,,
player,201511080tam,tam,RainBo00,punt_ret_td,0,,,,,
player,201511080tam,tam,RainBo00,punt_ret_long,1,,,,,
player,201511080tam,nyg,brownjos01,xpm,2,,,,,
player,201511080tam,nyg,brownjos01,xpa,2,,,,,
player,201511080tam,nyg,brownjos01,fgm,4,,,,,
player,201511080tam,nyg,brownjos01,fga,4,,,,,
player,201511080tam,nyg,brownjos01,punt,0,,,,,
player,201511080tam,nyg,brownjos01,punt_yds,0,,,,,
player,201511080tam,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201511080tam,nyg,brownjos01,punt_long,0,,,,,
player,201511080tam,nyg,WingBr00,xpm,,,,,,
player,201511080tam,nyg,WingBr00,xpa,,,,,,
player,201511080tam,nyg,WingBr00,fgm,,,,,,
player,201511080tam,nyg,WingBr00,fga,,,,,,
player,201511080tam,nyg,WingBr00,punt,1,,,,,
player,201511080tam,nyg,WingBr00,punt_yds,64,,,,,
player,201511080tam,nyg,WingBr00,punt_yds_per_punt,64.0,,,,,
player,201511080tam,nyg,WingBr00,punt_long,64,,,,,
player,201511080tam,tam,SchuJa00,xpm,,,,,,
player,201511080tam,tam,SchuJa00,xpa,,,,,,
player,201511080tam,tam,SchuJa00,fgm,,,,,,
player,201511080tam,tam,SchuJa00,fga,,,,,,
player,201511080tam,tam,SchuJa00,punt,2,,,,,
player,201511080tam,tam,SchuJa00,punt_yds,85,,,,,
player,201511080tam,tam,SchuJa00,punt_yds_per_punt,42.5,,,,,
player,201511080tam,tam,SchuJa00,punt_long,49,,,,,
player,201511080tam,tam,barthco01,xpm,,,,,,
player,201511080tam,tam,barthco01,xpa,,,,,,
player,201511080tam,tam,barthco01,fgm,4,,,,,
player,201511080tam,tam,barthco01,fga,5,,,,,
player,201511080tam,tam,barthco01,punt,0,,,,,
player,201511080tam,tam,barthco01,punt_yds,0,,,,,
player,201511080tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201511080tam,tam,barthco01,punt_long,0,,,,,
player,201511080tam,tam,MankLo20,pos,G,,,,,
player,201511080tam,tam,MankLo20,offense,63,,,,,
player,201511080tam,tam,MankLo20,off_pct,100%,,,,,
player,201511080tam,tam,MankLo20,defense,0,,,,,
player,201511080tam,tam,MankLo20,def_pct,0%,,,,,
player,201511080tam,tam,MankLo20,special_teams,5,,,,,
player,201511080tam,tam,MankLo20,st_pct,19%,,,,,
player,201511080tam,tam,SmitDo02,pos,T,,,,,
player,201511080tam,tam,SmitDo02,offense,63,,,,,
player,201511080tam,tam,SmitDo02,off_pct,100%,,,,,
player,201511080tam,tam,SmitDo02,defense,0,,,,,
player,201511080tam,tam,SmitDo02,def_pct,0%,,,,,
player,201511080tam,tam,SmitDo02,special_teams,5,,,,,
player,201511080tam,tam,SmitDo02,st_pct,19%,,,,,
player,201511080tam,tam,CherGo20,pos,T,,,,,
player,201511080tam,tam,CherGo20,offense,63,,,,,
player,201511080tam,tam,CherGo20,off_pct,100%,,,,,
player,201511080tam,tam,CherGo20,defense,0,,,,,
player,201511080tam,tam,CherGo20,def_pct,0%,,,,,
player,201511080tam,tam,CherGo20,special_teams,5,,,,,
player,201511080tam,tam,CherGo20,st_pct,19%,,,,,
player,201511080tam,tam,HawlJo20,pos,C,,,,,
player,201511080tam,tam,HawlJo20,offense,63,,,,,
player,201511080tam,tam,HawlJo20,off_pct,100%,,,,,
player,201511080tam,tam,HawlJo20,defense,0,,,,,
player,201511080tam,tam,HawlJo20,def_pct,0%,,,,,
player,201511080tam,tam,HawlJo20,special_teams,3,,,,,
player,201511080tam,tam,HawlJo20,st_pct,11%,,,,,
player,201511080tam,tam,WinsJa00,pos,QB,,,,,
player,201511080tam,tam,WinsJa00,offense,63,,,,,
player,201511080tam,tam,WinsJa00,off_pct,100%,,,,,
player,201511080tam,tam,WinsJa00,defense,0,,,,,
player,201511080tam,tam,WinsJa00,def_pct,0%,,,,,
player,201511080tam,tam,WinsJa00,special_teams,0,,,,,
player,201511080tam,tam,WinsJa00,st_pct,0%,,,,,
player,201511080tam,tam,EvanMi00,pos,WR,,,,,
player,201511080tam,tam,EvanMi00,offense,57,,,,,
player,201511080tam,tam,EvanMi00,off_pct,90%,,,,,
player,201511080tam,tam,EvanMi00,defense,0,,,,,
player,201511080tam,tam,EvanMi00,def_pct,0%,,,,,
player,201511080tam,tam,EvanMi00,special_teams,0,,,,,
player,201511080tam,tam,EvanMi00,st_pct,0%,,,,,
player,201511080tam,tam,DyexDo00,pos,WR,,,,,
player,201511080tam,tam,DyexDo00,offense,56,,,,,
player,201511080tam,tam,DyexDo00,off_pct,89%,,,,,
player,201511080tam,tam,DyexDo00,defense,0,,,,,
player,201511080tam,tam,DyexDo00,def_pct,0%,,,,,
player,201511080tam,tam,DyexDo00,special_teams,0,,,,,
player,201511080tam,tam,DyexDo00,st_pct,0%,,,,,
player,201511080tam,tam,DietEv00,pos,C,,,,,
player,201511080tam,tam,DietEv00,offense,53,,,,,
player,201511080tam,tam,DietEv00,off_pct,84%,,,,,
player,201511080tam,tam,DietEv00,defense,0,,,,,
player,201511080tam,tam,DietEv00,def_pct,0%,,,,,
player,201511080tam,tam,DietEv00,special_teams,0,,,,,
player,201511080tam,tam,DietEv00,st_pct,0%,,,,,
player,201511080tam,tam,HumpAd00,pos,WR,,,,,
player,201511080tam,tam,HumpAd00,offense,39,,,,,
player,201511080tam,tam,HumpAd00,off_pct,62%,,,,,
player,201511080tam,tam,HumpAd00,defense,0,,,,,
player,201511080tam,tam,HumpAd00,def_pct,0%,,,,,
player,201511080tam,tam,HumpAd00,special_teams,2,,,,,
player,201511080tam,tam,HumpAd00,st_pct,7%,,,,,
player,201511080tam,tam,SimsCh00,pos,RB,,,,,
player,201511080tam,tam,SimsCh00,offense,32,,,,,
player,201511080tam,tam,SimsCh00,off_pct,51%,,,,,
player,201511080tam,tam,SimsCh00,defense,0,,,,,
player,201511080tam,tam,SimsCh00,def_pct,0%,,,,,
player,201511080tam,tam,SimsCh00,special_teams,0,,,,,
player,201511080tam,tam,SimsCh00,st_pct,0%,,,,,
player,201511080tam,tam,MartDo00,pos,RB,,,,,
player,201511080tam,tam,MartDo00,offense,31,,,,,
player,201511080tam,tam,MartDo00,off_pct,49%,,,,,
player,201511080tam,tam,MartDo00,defense,0,,,,,
player,201511080tam,tam,MartDo00,def_pct,0%,,,,,
player,201511080tam,tam,MartDo00,special_teams,0,,,,,
player,201511080tam,tam,MartDo00,st_pct,0%,,,,,
player,201511080tam,tam,StocLu00,pos,TE,,,,,
player,201511080tam,tam,StocLu00,offense,28,,,,,
player,201511080tam,tam,StocLu00,off_pct,44%,,,,,
player,201511080tam,tam,StocLu00,defense,0,,,,,
player,201511080tam,tam,StocLu00,def_pct,0%,,,,,
player,201511080tam,tam,StocLu00,special_teams,5,,,,,
player,201511080tam,tam,StocLu00,st_pct,19%,,,,,
player,201511080tam,tam,MyerBr00,pos,TE,,,,,
player,201511080tam,tam,MyerBr00,offense,24,,,,,
player,201511080tam,tam,MyerBr00,off_pct,38%,,,,,
player,201511080tam,tam,MyerBr00,defense,0,,,,,
player,201511080tam,tam,MyerBr00,def_pct,0%,,,,,
player,201511080tam,tam,MyerBr00,special_teams,12,,,,,
player,201511080tam,tam,MyerBr00,st_pct,44%,,,,,
player,201511080tam,tam,BratCa00,pos,TE,,,,,
player,201511080tam,tam,BratCa00,offense,21,,,,,
player,201511080tam,tam,BratCa00,off_pct,33%,,,,,
player,201511080tam,tam,BratCa00,defense,0,,,,,
player,201511080tam,tam,BratCa00,def_pct,0%,,,,,
player,201511080tam,tam,BratCa00,special_teams,7,,,,,
player,201511080tam,tam,BratCa00,st_pct,26%,,,,,
player,201511080tam,tam,LaneJo00,pos,FB,,,,,
player,201511080tam,tam,LaneJo00,offense,11,,,,,
player,201511080tam,tam,LaneJo00,off_pct,17%,,,,,
player,201511080tam,tam,LaneJo00,defense,0,,,,,
player,201511080tam,tam,LaneJo00,def_pct,0%,,,,,
player,201511080tam,tam,LaneJo00,special_teams,9,,,,,
player,201511080tam,tam,LaneJo00,st_pct,33%,,,,,
player,201511080tam,tam,ShepRu00,pos,WR,,,,,
player,201511080tam,tam,ShepRu00,offense,10,,,,,
player,201511080tam,tam,ShepRu00,off_pct,16%,,,,,
player,201511080tam,tam,ShepRu00,defense,0,,,,,
player,201511080tam,tam,ShepRu00,def_pct,0%,,,,,
player,201511080tam,tam,ShepRu00,special_teams,16,,,,,
player,201511080tam,tam,ShepRu00,st_pct,59%,,,,,
player,201511080tam,tam,MarpAl00,pos,G,,,,,
player,201511080tam,tam,MarpAl00,offense,10,,,,,
player,201511080tam,tam,MarpAl00,off_pct,16%,,,,,
player,201511080tam,tam,MarpAl00,defense,0,,,,,
player,201511080tam,tam,MarpAl00,def_pct,0%,,,,,
player,201511080tam,tam,MarpAl00,special_teams,2,,,,,
player,201511080tam,tam,MarpAl00,st_pct,7%,,,,,
player,201511080tam,tam,PampKe00,pos,T,,,,,
player,201511080tam,tam,PampKe00,offense,4,,,,,
player,201511080tam,tam,PampKe00,off_pct,6%,,,,,
player,201511080tam,tam,PampKe00,defense,0,,,,,
player,201511080tam,tam,PampKe00,def_pct,0%,,,,,
player,201511080tam,tam,PampKe00,special_teams,5,,,,,
player,201511080tam,tam,PampKe00,st_pct,19%,,,,,
player,201511080tam,tam,RainBo00,pos,RB,,,,,
player,201511080tam,tam,RainBo00,offense,2,,,,,
player,201511080tam,tam,RainBo00,off_pct,3%,,,,,
player,201511080tam,tam,RainBo00,defense,0,,,,,
player,201511080tam,tam,RainBo00,def_pct,0%,,,,,
player,201511080tam,tam,RainBo00,special_teams,14,,,,,
player,201511080tam,tam,RainBo00,st_pct,52%,,,,,
player,201511080tam,tam,MoorSt00,pos,CB,,,,,
player,201511080tam,tam,MoorSt00,offense,0,,,,,
player,201511080tam,tam,MoorSt00,off_pct,0%,,,,,
player,201511080tam,tam,MoorSt00,defense,75,,,,,
player,201511080tam,tam,MoorSt00,def_pct,100%,,,,,
player,201511080tam,tam,MoorSt00,special_teams,6,,,,,
player,201511080tam,tam,MoorSt00,st_pct,22%,,,,,
player,201511080tam,tam,AlexKw00,pos,LB,,,,,
player,201511080tam,tam,AlexKw00,offense,0,,,,,
player,201511080tam,tam,AlexKw00,off_pct,0%,,,,,
player,201511080tam,tam,AlexKw00,defense,75,,,,,
player,201511080tam,tam,AlexKw00,def_pct,100%,,,,,
player,201511080tam,tam,AlexKw00,special_teams,6,,,,,
player,201511080tam,tam,AlexKw00,st_pct,22%,,,,,
player,201511080tam,tam,DaviLa00,pos,LB,,,,,
player,201511080tam,tam,DaviLa00,offense,0,,,,,
player,201511080tam,tam,DaviLa00,off_pct,0%,,,,,
player,201511080tam,tam,DaviLa00,defense,75,,,,,
player,201511080tam,tam,DaviLa00,def_pct,100%,,,,,
player,201511080tam,tam,DaviLa00,special_teams,6,,,,,
player,201511080tam,tam,DaviLa00,st_pct,22%,,,,,
player,201511080tam,tam,ContCh00,pos,FS,,,,,
player,201511080tam,tam,ContCh00,offense,0,,,,,
player,201511080tam,tam,ContCh00,off_pct,0%,,,,,
player,201511080tam,tam,ContCh00,defense,75,,,,,
player,201511080tam,tam,ContCh00,def_pct,100%,,,,,
player,201511080tam,tam,ContCh00,special_teams,6,,,,,
player,201511080tam,tam,ContCh00,st_pct,22%,,,,,
player,201511080tam,tam,AdjeJu00,pos,DB,,,,,
player,201511080tam,tam,AdjeJu00,offense,0,,,,,
player,201511080tam,tam,AdjeJu00,off_pct,0%,,,,,
player,201511080tam,tam,AdjeJu00,defense,73,,,,,
player,201511080tam,tam,AdjeJu00,def_pct,97%,,,,,
player,201511080tam,tam,AdjeJu00,special_teams,6,,,,,
player,201511080tam,tam,AdjeJu00,st_pct,22%,,,,,
player,201511080tam,tam,McCoGe99,pos,DT,,,,,
player,201511080tam,tam,McCoGe99,offense,0,,,,,
player,201511080tam,tam,McCoGe99,off_pct,0%,,,,,
player,201511080tam,tam,McCoGe99,defense,64,,,,,
player,201511080tam,tam,McCoGe99,def_pct,85%,,,,,
player,201511080tam,tam,McCoGe99,special_teams,6,,,,,
player,201511080tam,tam,McCoGe99,st_pct,22%,,,,,
player,201511080tam,tam,JohnGe00,pos,DE,,,,,
player,201511080tam,tam,JohnGe00,offense,0,,,,,
player,201511080tam,tam,JohnGe00,off_pct,0%,,,,,
player,201511080tam,tam,JohnGe00,defense,60,,,,,
player,201511080tam,tam,JohnGe00,def_pct,80%,,,,,
player,201511080tam,tam,JohnGe00,special_teams,10,,,,,
player,201511080tam,tam,JohnGe00,st_pct,37%,,,,,
player,201511080tam,tam,TandKe00,pos,FS,,,,,
player,201511080tam,tam,TandKe00,offense,0,,,,,
player,201511080tam,tam,TandKe00,off_pct,0%,,,,,
player,201511080tam,tam,TandKe00,defense,58,,,,,
player,201511080tam,tam,TandKe00,def_pct,77%,,,,,
player,201511080tam,tam,TandKe00,special_teams,9,,,,,
player,201511080tam,tam,TandKe00,st_pct,33%,,,,,
player,201511080tam,tam,VernAl99,pos,CB,,,,,
player,201511080tam,tam,VernAl99,offense,0,,,,,
player,201511080tam,tam,VernAl99,off_pct,0%,,,,,
player,201511080tam,tam,VernAl99,defense,54,,,,,
player,201511080tam,tam,VernAl99,def_pct,72%,,,,,
player,201511080tam,tam,VernAl99,special_teams,8,,,,,
player,201511080tam,tam,VernAl99,st_pct,30%,,,,,
player,201511080tam,tam,GholWi00,pos,DE,,,,,
player,201511080tam,tam,GholWi00,offense,0,,,,,
player,201511080tam,tam,GholWi00,off_pct,0%,,,,,
player,201511080tam,tam,GholWi00,defense,52,,,,,
player,201511080tam,tam,GholWi00,def_pct,69%,,,,,
player,201511080tam,tam,GholWi00,special_teams,3,,,,,
player,201511080tam,tam,GholWi00,st_pct,11%,,,,,
player,201511080tam,tam,SpenAk00,pos,DT,,,,,
player,201511080tam,tam,SpenAk00,offense,0,,,,,
player,201511080tam,tam,SpenAk00,off_pct,0%,,,,,
player,201511080tam,tam,SpenAk00,defense,38,,,,,
player,201511080tam,tam,SpenAk00,def_pct,51%,,,,,
player,201511080tam,tam,SpenAk00,special_teams,5,,,,,
player,201511080tam,tam,SpenAk00,st_pct,19%,,,,,
player,201511080tam,tam,JoneHo01,pos,DE,,,,,
player,201511080tam,tam,JoneHo01,offense,0,,,,,
player,201511080tam,tam,JoneHo01,off_pct,0%,,,,,
player,201511080tam,tam,JoneHo01,defense,36,,,,,
player,201511080tam,tam,JoneHo01,def_pct,48%,,,,,
player,201511080tam,tam,JoneHo01,special_teams,7,,,,,
player,201511080tam,tam,JoneHo01,st_pct,26%,,,,,
player,201511080tam,tam,MeltHe99,pos,DT,,,,,
player,201511080tam,tam,MeltHe99,offense,0,,,,,
player,201511080tam,tam,MeltHe99,off_pct,0%,,,,,
player,201511080tam,tam,MeltHe99,defense,27,,,,,
player,201511080tam,tam,MeltHe99,def_pct,36%,,,,,
player,201511080tam,tam,MeltHe99,special_teams,6,,,,,
player,201511080tam,tam,MeltHe99,st_pct,22%,,,,,
player,201511080tam,tam,McDaTo20,pos,DT,,,,,
player,201511080tam,tam,McDaTo20,offense,0,,,,,
player,201511080tam,tam,McDaTo20,off_pct,0%,,,,,
player,201511080tam,tam,McDaTo20,defense,20,,,,,
player,201511080tam,tam,McDaTo20,def_pct,27%,,,,,
player,201511080tam,tam,McDaTo20,special_teams,0,,,,,
player,201511080tam,tam,McDaTo20,st_pct,0%,,,,,
player,201511080tam,tam,LansDa00,pos,LB,,,,,
player,201511080tam,tam,LansDa00,offense,0,,,,,
player,201511080tam,tam,LansDa00,off_pct,0%,,,,,
player,201511080tam,tam,LansDa00,defense,17,,,,,
player,201511080tam,tam,LansDa00,def_pct,23%,,,,,
player,201511080tam,tam,LansDa00,special_teams,14,,,,,
player,201511080tam,tam,LansDa00,st_pct,52%,,,,,
player,201511080tam,tam,McDoBr01,pos,FS,,,,,
player,201511080tam,tam,McDoBr01,offense,0,,,,,
player,201511080tam,tam,McDoBr01,off_pct,0%,,,,,
player,201511080tam,tam,McDoBr01,defense,17,,,,,
player,201511080tam,tam,McDoBr01,def_pct,23%,,,,,
player,201511080tam,tam,McDoBr01,special_teams,1,,,,,
player,201511080tam,tam,McDoBr01,st_pct,4%,,,,,
player,201511080tam,tam,JenkMi99,pos,CB,,,,,
player,201511080tam,tam,JenkMi99,offense,0,,,,,
player,201511080tam,tam,JenkMi99,off_pct,0%,,,,,
player,201511080tam,tam,JenkMi99,defense,4,,,,,
player,201511080tam,tam,JenkMi99,def_pct,5%,,,,,
player,201511080tam,tam,JenkMi99,special_teams,10,,,,,
player,201511080tam,tam,JenkMi99,st_pct,37%,,,,,
player,201511080tam,tam,ShirJo00,pos,DE,,,,,
player,201511080tam,tam,ShirJo00,offense,0,,,,,
player,201511080tam,tam,ShirJo00,off_pct,0%,,,,,
player,201511080tam,tam,ShirJo00,defense,3,,,,,
player,201511080tam,tam,ShirJo00,def_pct,4%,,,,,
player,201511080tam,tam,ShirJo00,special_teams,16,,,,,
player,201511080tam,tam,ShirJo00,st_pct,59%,,,,,
player,201511080tam,tam,CartBr00,pos,LB,,,,,
player,201511080tam,tam,CartBr00,offense,0,,,,,
player,201511080tam,tam,CartBr00,off_pct,0%,,,,,
