game,2015,7,20151026,201510260crd,rav,"Baltimore Ravens",18,crd,"Arizona Cardinals",26
player,201510260crd,crd,WoodLa99,fumbles_forced,0,,,,,
player,201510260crd,rav,RossJe01,kick_ret,1,,,,,
player,201510260crd,rav,RossJe01,kick_ret_yds,28,,,,,
player,201510260crd,rav,RossJe01,kick_ret_yds_per_ret,28.0,,,,,
player,201510260crd,rav,RossJe01,kick_ret_td,0,,,,,
player,201510260crd,rav,RossJe01,kick_ret_long,28,,,,,
player,201510260crd,rav,RossJe01,punt_ret,1,,,,,
player,201510260crd,rav,RossJe01,punt_ret_yds,8,,,,,
player,201510260crd,rav,RossJe01,punt_ret_yds_per_ret,8.0,,,,,
player,201510260crd,rav,RossJe01,punt_ret_td,0,,,,,
player,201510260crd,rav,RossJe01,punt_ret_long,8,,,,,
player,201510260crd,crd,PetePa00,kick_ret,0,,,,,
player,201510260crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201510260crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201510260crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201510260crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201510260crd,crd,PetePa00,punt_ret,3,,,,,
player,201510260crd,crd,PetePa00,punt_ret_yds,19,,,,,
player,201510260crd,crd,PetePa00,punt_ret_yds_per_ret,6.3,,,,,
player,201510260crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201510260crd,crd,PetePa00,punt_ret_long,11,,,,,
player,201510260crd,crd,GoldBr00,kick_ret,0,,,,,
player,201510260crd,crd,GoldBr00,kick_ret_yds,0,,,,,
player,201510260crd,crd,GoldBr00,kick_ret_yds_per_ret,,,,,,
player,201510260crd,crd,GoldBr00,kick_ret_td,0,,,,,
player,201510260crd,crd,GoldBr00,kick_ret_long,0,,,,,
player,201510260crd,crd,GoldBr00,punt_ret,1,,,,,
player,201510260crd,crd,GoldBr00,punt_ret_yds,0,,,,,
player,201510260crd,crd,GoldBr00,punt_ret_yds_per_ret,0.0,,,,,
player,201510260crd,crd,GoldBr00,punt_ret_td,0,,,,,
player,201510260crd,crd,GoldBr00,punt_ret_long,0,,,,,
player,201510260crd,rav,TuckJu00,xpm,1,,,,,
player,201510260crd,rav,TuckJu00,xpa,1,,,,,
player,201510260crd,rav,TuckJu00,fgm,1,,,,,
player,201510260crd,rav,TuckJu00,fga,1,,,,,
player,201510260crd,rav,TuckJu00,punt,0,,,,,
player,201510260crd,rav,TuckJu00,punt_yds,0,,,,,
player,201510260crd,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201510260crd,rav,TuckJu00,punt_long,0,,,,,
player,201510260crd,rav,KochSa20,xpm,,,,,,
player,201510260crd,rav,KochSa20,xpa,,,,,,
player,201510260crd,rav,KochSa20,fgm,,,,,,
player,201510260crd,rav,KochSa20,fga,,,,,,
player,201510260crd,rav,KochSa20,punt,6,,,,,
player,201510260crd,rav,KochSa20,punt_yds,272,,,,,
player,201510260crd,rav,KochSa20,punt_yds_per_punt,45.3,,,,,
player,201510260crd,rav,KochSa20,punt_long,51,,,,,
player,201510260crd,crd,CataCh00,xpm,2,,,,,
player,201510260crd,crd,CataCh00,xpa,3,,,,,
player,201510260crd,crd,CataCh00,fgm,2,,,,,
player,201510260crd,crd,CataCh00,fga,3,,,,,
player,201510260crd,crd,CataCh00,punt,0,,,,,
player,201510260crd,crd,CataCh00,punt_yds,0,,,,,
player,201510260crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201510260crd,crd,CataCh00,punt_long,0,,,,,
player,201510260crd,crd,ButlDr00,xpm,,,,,,
player,201510260crd,crd,ButlDr00,xpa,,,,,,
player,201510260crd,crd,ButlDr00,fgm,,,,,,
player,201510260crd,crd,ButlDr00,fga,,,,,,
player,201510260crd,crd,ButlDr00,punt,3,,,,,
player,201510260crd,crd,ButlDr00,punt_yds,144,,,,,
player,201510260crd,crd,ButlDr00,punt_yds_per_punt,48.0,,,,,
player,201510260crd,crd,ButlDr00,punt_long,55,,,,,
player,201510260crd,crd,VeldJa20,pos,T,,,,,
player,201510260crd,crd,VeldJa20,offense,62,,,,,
player,201510260crd,crd,VeldJa20,off_pct,100%,,,,,
player,201510260crd,crd,VeldJa20,defense,0,,,,,
player,201510260crd,crd,VeldJa20,def_pct,0%,,,,,
player,201510260crd,crd,VeldJa20,special_teams,6,,,,,
player,201510260crd,crd,VeldJa20,st_pct,21%,,,,,
player,201510260crd,crd,IupaMi20,pos,G,,,,,
player,201510260crd,crd,IupaMi20,offense,62,,,,,
player,201510260crd,crd,IupaMi20,off_pct,100%,,,,,
player,201510260crd,crd,IupaMi20,defense,0,,,,,
player,201510260crd,crd,IupaMi20,def_pct,0%,,,,,
player,201510260crd,crd,IupaMi20,special_teams,6,,,,,
player,201510260crd,crd,IupaMi20,st_pct,21%,,,,,
player,201510260crd,crd,CoopJo01,pos,G,,,,,
player,201510260crd,crd,CoopJo01,offense,62,,,,,
player,201510260crd,crd,CoopJo01,off_pct,100%,,,,,
player,201510260crd,crd,CoopJo01,defense,0,,,,,
player,201510260crd,crd,CoopJo01,def_pct,0%,,,,,
player,201510260crd,crd,CoopJo01,special_teams,6,,,,,
player,201510260crd,crd,CoopJo01,st_pct,21%,,,,,
player,201510260crd,crd,MassBo00,pos,T,,,,,
player,201510260crd,crd,MassBo00,offense,62,,,,,
player,201510260crd,crd,MassBo00,off_pct,100%,,,,,
player,201510260crd,crd,MassBo00,defense,0,,,,,
player,201510260crd,crd,MassBo00,def_pct,0%,,,,,
player,201510260crd,crd,MassBo00,special_teams,6,,,,,
player,201510260crd,crd,MassBo00,st_pct,21%,,,,,
player,201510260crd,crd,SendLy20,pos,C,,,,,
player,201510260crd,crd,SendLy20,offense,62,,,,,
player,201510260crd,crd,SendLy20,off_pct,100%,,,,,
player,201510260crd,crd,SendLy20,defense,0,,,,,
player,201510260crd,crd,SendLy20,def_pct,0%,,,,,
player,201510260crd,crd,SendLy20,special_teams,0,,,,,
player,201510260crd,crd,SendLy20,st_pct,0%,,,,,
player,201510260crd,crd,PalmCa00,pos,QB,,,,,
player,201510260crd,crd,PalmCa00,offense,62,,,,,
player,201510260crd,crd,PalmCa00,off_pct,100%,,,,,
player,201510260crd,crd,PalmCa00,defense,0,,,,,
player,201510260crd,crd,PalmCa00,def_pct,0%,,,,,
player,201510260crd,crd,PalmCa00,special_teams,0,,,,,
player,201510260crd,crd,PalmCa00,st_pct,0%,,,,,
player,201510260crd,crd,FitzLa00,pos,WR,,,,,
player,201510260crd,crd,FitzLa00,offense,59,,,,,
player,201510260crd,crd,FitzLa00,off_pct,95%,,,,,
player,201510260crd,crd,FitzLa00,defense,0,,,,,
player,201510260crd,crd,FitzLa00,def_pct,0%,,,,,
player,201510260crd,crd,FitzLa00,special_teams,1,,,,,
player,201510260crd,crd,FitzLa00,st_pct,4%,,,,,
player,201510260crd,crd,GresJe00,pos,TE,,,,,
player,201510260crd,crd,GresJe00,offense,51,,,,,
player,201510260crd,crd,GresJe00,off_pct,82%,,,,,
player,201510260crd,crd,GresJe00,defense,0,,,,,
player,201510260crd,crd,GresJe00,def_pct,0%,,,,,
player,201510260crd,crd,GresJe00,special_teams,0,,,,,
player,201510260crd,crd,GresJe00,st_pct,0%,,,,,
player,201510260crd,crd,BrowJo02,pos,WR,,,,,
player,201510260crd,crd,BrowJo02,offense,51,,,,,
player,201510260crd,crd,BrowJo02,off_pct,82%,,,,,
player,201510260crd,crd,BrowJo02,defense,0,,,,,
player,201510260crd,crd,BrowJo02,def_pct,0%,,,,,
player,201510260crd,crd,BrowJo02,special_teams,0,,,,,
player,201510260crd,crd,BrowJo02,st_pct,0%,,,,,
player,201510260crd,crd,FloyMi00,pos,WR,,,,,
player,201510260crd,crd,FloyMi00,offense,41,,,,,
player,201510260crd,crd,FloyMi00,off_pct,66%,,,,,
player,201510260crd,crd,FloyMi00,defense,0,,,,,
player,201510260crd,crd,FloyMi00,def_pct,0%,,,,,
player,201510260crd,crd,FloyMi00,special_teams,1,,,,,
player,201510260crd,crd,FloyMi00,st_pct,4%,,,,,
player,201510260crd,crd,NiklTr00,pos,TE,,,,,
player,201510260crd,crd,NiklTr00,offense,27,,,,,
player,201510260crd,crd,NiklTr00,off_pct,44%,,,,,
player,201510260crd,crd,NiklTr00,defense,0,,,,,
player,201510260crd,crd,NiklTr00,def_pct,0%,,,,,
player,201510260crd,crd,NiklTr00,special_teams,14,,,,,
player,201510260crd,crd,NiklTr00,st_pct,50%,,,,,
player,201510260crd,crd,JohnCh04,pos,RB,,,,,
player,201510260crd,crd,JohnCh04,offense,27,,,,,
player,201510260crd,crd,JohnCh04,off_pct,44%,,,,,
player,201510260crd,crd,JohnCh04,defense,0,,,,,
player,201510260crd,crd,JohnCh04,def_pct,0%,,,,,
player,201510260crd,crd,JohnCh04,special_teams,0,,,,,
player,201510260crd,crd,JohnCh04,st_pct,0%,,,,,
player,201510260crd,crd,JohnDa08,pos,RB,,,,,
player,201510260crd,crd,JohnDa08,offense,18,,,,,
player,201510260crd,crd,JohnDa08,off_pct,29%,,,,,
player,201510260crd,crd,JohnDa08,defense,0,,,,,
player,201510260crd,crd,JohnDa08,def_pct,0%,,,,,
player,201510260crd,crd,JohnDa08,special_teams,9,,,,,
player,201510260crd,crd,JohnDa08,st_pct,32%,,,,,
player,201510260crd,crd,ElliAn00,pos,RB,,,,,
player,201510260crd,crd,ElliAn00,offense,18,,,,,
player,201510260crd,crd,ElliAn00,off_pct,29%,,,,,
player,201510260crd,crd,ElliAn00,defense,0,,,,,
player,201510260crd,crd,ElliAn00,def_pct,0%,,,,,
player,201510260crd,crd,ElliAn00,special_teams,0,,,,,
player,201510260crd,crd,ElliAn00,st_pct,0%,,,,,
player,201510260crd,crd,BrowJa03,pos,WR,,,,,
player,201510260crd,crd,BrowJa03,offense,7,,,,,
player,201510260crd,crd,BrowJa03,off_pct,11%,,,,,
player,201510260crd,crd,BrowJa03,defense,0,,,,,
player,201510260crd,crd,BrowJa03,def_pct,0%,,,,,
player,201510260crd,crd,BrowJa03,special_teams,13,,,,,
player,201510260crd,crd,BrowJa03,st_pct,46%,,,,,
player,201510260crd,crd,ShipA.20,pos,C,,,,,
player,201510260crd,crd,ShipA.20,offense,7,,,,,
player,201510260crd,crd,ShipA.20,off_pct,11%,,,,,
player,201510260crd,crd,ShipA.20,defense,0,,,,,
player,201510260crd,crd,ShipA.20,def_pct,0%,,,,,
player,201510260crd,crd,ShipA.20,special_teams,0,,,,,
player,201510260crd,crd,ShipA.20,st_pct,0%,,,,,
player,201510260crd,crd,NelsJJ00,pos,WR,,,,,
player,201510260crd,crd,NelsJJ00,offense,3,,,,,
player,201510260crd,crd,NelsJJ00,off_pct,5%,,,,,
player,201510260crd,crd,NelsJJ00,defense,0,,,,,
player,201510260crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201510260crd,crd,NelsJJ00,special_teams,0,,,,,
player,201510260crd,crd,NelsJJ00,st_pct,0%,,,,,
player,201510260crd,crd,SoweBr00,pos,T,,,,,
player,201510260crd,crd,SoweBr00,offense,1,,,,,
player,201510260crd,crd,SoweBr00,off_pct,2%,,,,,
player,201510260crd,crd,SoweBr00,defense,0,,,,,
player,201510260crd,crd,SoweBr00,def_pct,0%,,,,,
player,201510260crd,crd,SoweBr00,special_teams,6,,,,,
player,201510260crd,crd,SoweBr00,st_pct,21%,,,,,
player,201510260crd,crd,BucaDe00,pos,SS,,,,,
player,201510260crd,crd,BucaDe00,offense,0,,,,,
player,201510260crd,crd,BucaDe00,off_pct,0%,,,,,
player,201510260crd,crd,BucaDe00,defense,64,,,,,
player,201510260crd,crd,BucaDe00,def_pct,100%,,,,,
player,201510260crd,crd,BucaDe00,special_teams,8,,,,,
player,201510260crd,crd,BucaDe00,st_pct,29%,,,,,
player,201510260crd,crd,MathTy00,pos,FS,,,,,
player,201510260crd,crd,MathTy00,offense,0,,,,,
player,201510260crd,crd,MathTy00,off_pct,0%,,,,,
player,201510260crd,crd,MathTy00,defense,64,,,,,
player,201510260crd,crd,MathTy00,def_pct,100%,,,,,
player,201510260crd,crd,MathTy00,special_teams,5,,,,,
player,201510260crd,crd,MathTy00,st_pct,18%,,,,,
player,201510260crd,crd,PetePa00,pos,CB,,,,,
player,201510260crd,crd,PetePa00,offense,0,,,,,
player,201510260crd,crd,PetePa00,off_pct,0%,,,,,
player,201510260crd,crd,PetePa00,defense,63,,,,,
player,201510260crd,crd,PetePa00,def_pct,98%,,,,,
player,201510260crd,crd,PetePa00,special_teams,13,,,,,
player,201510260crd,crd,PetePa00,st_pct,46%,,,,,
player,201510260crd,crd,MintKe00,pos,LB,,,,,
player,201510260crd,crd,MintKe00,offense,0,,,,,
player,201510260crd,crd,MintKe00,off_pct,0%,,,,,
player,201510260crd,crd,MintKe00,defense,62,,,,,
player,201510260crd,crd,MintKe00,def_pct,97%,,,,,
player,201510260crd,crd,MintKe00,special_teams,5,,,,,
player,201510260crd,crd,MintKe00,st_pct,18%,,,,,
player,201510260crd,crd,JohnRa98,pos,FS,,,,,
player,201510260crd,crd,JohnRa98,offense,0,,,,,
player,201510260crd,crd,JohnRa98,off_pct,0%,,,,,
player,201510260crd,crd,JohnRa98,defense,60,,,,,
player,201510260crd,crd,JohnRa98,def_pct,94%,,,,,
player,201510260crd,crd,JohnRa98,special_teams,9,,,,,
player,201510260crd,crd,JohnRa98,st_pct,32%,,,,,
player,201510260crd,crd,CampCa99,pos,DT,,,,,
player,201510260crd,crd,CampCa99,offense,0,,,,,
player,201510260crd,crd,CampCa99,off_pct,0%,,,,,
player,201510260crd,crd,CampCa99,defense,56,,,,,
player,201510260crd,crd,CampCa99,def_pct,88%,,,,,
player,201510260crd,crd,CampCa99,special_teams,10,,,,,
player,201510260crd,crd,CampCa99,st_pct,36%,,,,,
player,201510260crd,crd,GoldMa00,pos,LB,,,,,
player,201510260crd,crd,GoldMa00,offense,0,,,,,
player,201510260crd,crd,GoldMa00,off_pct,0%,,,,,
player,201510260crd,crd,GoldMa00,defense,51,,,,,
player,201510260crd,crd,GoldMa00,def_pct,80%,,,,,
player,201510260crd,crd,GoldMa00,special_teams,9,,,,,
player,201510260crd,crd,GoldMa00,st_pct,32%,,,,,
player,201510260crd,crd,JeffTo00,pos,SS,,,,,
player,201510260crd,crd,JeffTo00,offense,0,,,,,
player,201510260crd,crd,JeffTo00,off_pct,0%,,,,,
player,201510260crd,crd,JeffTo00,defense,43,,,,,
player,201510260crd,crd,JeffTo00,def_pct,67%,,,,,
player,201510260crd,crd,JeffTo00,special_teams,10,,,,,
player,201510260crd,crd,JeffTo00,st_pct,36%,,,,,
player,201510260crd,crd,RuckFr99,pos,DT,,,,,
player,201510260crd,crd,RuckFr99,offense,0,,,,,
player,201510260crd,crd,RuckFr99,off_pct,0%,,,,,
player,201510260crd,crd,RuckFr99,defense,40,,,,,
player,201510260crd,crd,RuckFr99,def_pct,62%,,,,,
player,201510260crd,crd,RuckFr99,special_teams,9,,,,,
player,201510260crd,crd,RuckFr99,st_pct,32%,,,,,
player,201510260crd,crd,BethJu00,pos,CB,,,,,
player,201510260crd,crd,BethJu00,offense,0,,,,,
player,201510260crd,crd,BethJu00,off_pct,0%,,,,,
player,201510260crd,crd,BethJu00,defense,34,,,,,
player,201510260crd,crd,BethJu00,def_pct,53%,,,,,
player,201510260crd,crd,BethJu00,special_teams,21,,,,,
player,201510260crd,crd,BethJu00,st_pct,75%,,,,,
player,201510260crd,crd,PoweJe99,pos,CB,,,,,
player,201510260crd,crd,PoweJe99,offense,0,,,,,
player,201510260crd,crd,PoweJe99,off_pct,0%,,,,,
player,201510260crd,crd,PoweJe99,defense,33,,,,,
player,201510260crd,crd,PoweJe99,def_pct,52%,,,,,
player,201510260crd,crd,PoweJe99,special_teams,3,,,,,
player,201510260crd,crd,PoweJe99,st_pct,11%,,,,,
player,201510260crd,crd,WoodLa99,pos,LB,,,,,
player,201510260crd,crd,WoodLa99,offense,0,,,,,
player,201510260crd,crd,WoodLa99,off_pct,0%,,,,,
player,201510260crd,crd,WoodLa99,defense,31,,,,,
player,201510260crd,crd,WoodLa99,def_pct,48%,,,,,
player,201510260crd,crd,WoodLa99,special_teams,1,,,,,
player,201510260crd,crd,WoodLa99,st_pct,4%,,,,,
player,201510260crd,crd,FreeDw00,pos,LB,,,,,
player,201510260crd,crd,FreeDw00,offense,0,,,,,
player,201510260crd,crd,FreeDw00,off_pct,0%,,,,,
player,201510260crd,crd,FreeDw00,defense,26,,,,,
player,201510260crd,crd,FreeDw00,def_pct,41%,,,,,
player,201510260crd,crd,FreeDw00,special_teams,0,,,,,
player,201510260crd,crd,FreeDw00,st_pct,0%,,,,,
player,201510260crd,crd,StinEd00,pos,DT,,,,,
player,201510260crd,crd,StinEd00,offense,0,,,,,
player,201510260crd,crd,StinEd00,off_pct,0%,,,,,
player,201510260crd,crd,StinEd00,defense,25,,,,,
player,201510260crd,crd,StinEd00,def_pct,39%,,,,,
player,201510260crd,crd,StinEd00,special_teams,5,,,,,
player,201510260crd,crd,StinEd00,st_pct,18%,,,,,
player,201510260crd,crd,GuntRo00,pos,NT,,,,,
player,201510260crd,crd,GuntRo00,offense,0,,,,,
player,201510260crd,crd,GuntRo00,off_pct,0%,,,,,
player,201510260crd,crd,GuntRo00,defense,25,,,,,
player,201510260crd,crd,GuntRo00,def_pct,39%,,,,,
player,201510260crd,crd,GuntRo00,special_teams,2,,,,,
player,201510260crd,crd,GuntRo00,st_pct,7%,,,,,
player,201510260crd,crd,MaurJo00,pos,DT,,,,,
player,201510260crd,crd,MaurJo00,offense,0,,,,,
player,201510260crd,crd,MaurJo00,off_pct,0%,,,,,
player,201510260crd,crd,MaurJo00,defense,11,,,,,
player,201510260crd,crd,MaurJo00,def_pct,17%,,,,,
player,201510260crd,crd,MaurJo00,special_teams,8,,,,,
player,201510260crd,crd,MaurJo00,st_pct,29%,,,,,
player,201510260crd,crd,ReddCo20,pos,DT,,,,,
player,201510260crd,crd,ReddCo20,offense,0,,,,,
player,201510260crd,crd,ReddCo20,off_pct,0%,,,,,
player,201510260crd,crd,ReddCo20,defense,9,,,,,
player,201510260crd,crd,ReddCo20,def_pct,14%,,,,,
player,201510260crd,crd,ReddCo20,special_teams,1,,,,,
player,201510260crd,crd,ReddCo20,st_pct,4%,,,,,
player,201510260crd,crd,MartKa00,pos,LB,,,,,
player,201510260crd,crd,MartKa00,offense,0,,,,,
player,201510260crd,crd,MartKa00,off_pct,0%,,,,,
player,201510260crd,crd,MartKa00,defense,5,,,,,
player,201510260crd,crd,MartKa00,def_pct,8%,,,,,
player,201510260crd,crd,MartKa00,special_teams,14,,,,,
player,201510260crd,crd,MartKa00,st_pct,50%,,,,,
player,201510260crd,crd,FuaxAl00,pos,LB,,,,,
player,201510260crd,crd,FuaxAl00,offense,0,,,,,
player,201510260crd,crd,FuaxAl00,off_pct,0%,,,,,
player,201510260crd,crd,FuaxAl00,defense,1,,,,,
player,201510260crd,crd,FuaxAl00,def_pct,2%,,,,,
player,201510260crd,crd,FuaxAl00,special_teams,18,,,,,
player,201510260crd,crd,FuaxAl00,st_pct,64%,,,,,
player,201510260crd,crd,WeatSe99,pos,LB,,,,,
player,201510260crd,crd,WeatSe99,offense,0,,,,,
player,201510260crd,crd,WeatSe99,off_pct,0%,,,,,
player,201510260crd,crd,WeatSe99,defense,1,,,,,
player,201510260crd,crd,WeatSe99,def_pct,2%,,,,,
player,201510260crd,crd,WeatSe99,special_teams,11,,,,,
player,201510260crd,crd,WeatSe99,st_pct,39%,,,,,
player,201510260crd,crd,GoldBr00,pos,WR,,,,,
player,201510260crd,crd,GoldBr00,offense,0,,,,,
player,201510260crd,crd,GoldBr00,off_pct,0%,,,,,
player,201510260crd,crd,GoldBr00,defense,0,,,,,
player,201510260crd,crd,GoldBr00,def_pct,0%,,,,,
player,201510260crd,crd,GoldBr00,special_teams,17,,,,,
player,201510260crd,crd,GoldBr00,st_pct,61%,,,,,
player,201510260crd,crd,TaylSt00,pos,RB,,,,,
player,201510260crd,crd,TaylSt00,offense,0,,,,,
player,201510260crd,crd,TaylSt00,off_pct,0%,,,,,
player,201510260crd,crd,TaylSt00,defense,0,,,,,
player,201510260crd,crd,TaylSt00,def_pct,0%,,,,,
player,201510260crd,crd,TaylSt00,special_teams,17,,,,,
player,201510260crd,crd,TaylSt00,st_pct,61%,,,,,
player,201510260crd,crd,CataCh00,pos,K,,,,,
player,201510260crd,crd,CataCh00,offense,0,,,,,
player,201510260crd,crd,CataCh00,off_pct,0%,,,,,
player,201510260crd,crd,CataCh00,defense,0,,,,,
player,201510260crd,crd,CataCh00,def_pct,0%,,,,,
player,201510260crd,crd,CataCh00,special_teams,12,,,,,
player,201510260crd,crd,CataCh00,st_pct,43%,,,,,
player,201510260crd,crd,BrooCa00,pos,CB,,,,,
player,201510260crd,crd,BrooCa00,offense,0,,,,,
player,201510260crd,crd,BrooCa00,off_pct,0%,,,,,
player,201510260crd,crd,BrooCa00,defense,0,,,,,
player,201510260crd,crd,BrooCa00,def_pct,0%,,,,,
player,201510260crd,crd,BrooCa00,special_teams,12,,,,,
player,201510260crd,crd,BrooCa00,st_pct,43%,,,,,
player,201510260crd,crd,LeacMi00,pos,LS,,,,,
player,201510260crd,crd,LeacMi00,offense,0,,,,,
player,201510260crd,crd,LeacMi00,off_pct,0%,,,,,
player,201510260crd,crd,LeacMi00,defense,0,,,,,
player,201510260crd,crd,LeacMi00,def_pct,0%,,,,,
player,201510260crd,crd,LeacMi00,special_teams,10,,,,,
player,201510260crd,crd,LeacMi00,st_pct,36%,,,,,
player,201510260crd,crd,ButlDr00,pos,P,,,,,
player,201510260crd,crd,ButlDr00,offense,0,,,,,
player,201510260crd,crd,ButlDr00,off_pct,0%,,,,,
player,201510260crd,crd,ButlDr00,defense,0,,,,,
player,201510260crd,crd,ButlDr00,def_pct,0%,,,,,
player,201510260crd,crd,ButlDr00,special_teams,10,,,,,
player,201510260crd,crd,ButlDr00,st_pct,36%,,,,,
player,201510260crd,rav,YandMa20,pos,G,,,,,
player,201510260crd,rav,YandMa20,offense,64,,,,,
player,201510260crd,rav,YandMa20,off_pct,100%,,,,,
player,201510260crd,rav,YandMa20,defense,0,,,,,
player,201510260crd,rav,YandMa20,def_pct,0%,,,,,
player,201510260crd,rav,YandMa20,special_teams,2,,,,,
player,201510260crd,rav,YandMa20,st_pct,7%,,,,,
player,201510260crd,rav,WagnRi00,pos,T,,,,,
player,201510260crd,rav,WagnRi00,offense,64,,,,,
player,201510260crd,rav,WagnRi00,off_pct,100%,,,,,
player,201510260crd,rav,WagnRi00,defense,0,,,,,
player,201510260crd,rav,WagnRi00,def_pct,0%,,,,,
player,201510260crd,rav,WagnRi00,special_teams,2,,,,,
player,201510260crd,rav,WagnRi00,st_pct,7%,,,,,
player,201510260crd,rav,FlacJo00,pos,QB,,,,,
player,201510260crd,rav,FlacJo00,offense,64,,,,,
player,201510260crd,rav,FlacJo00,off_pct,100%,,,,,
player,201510260crd,rav,FlacJo00,defense,0,,,,,
player,201510260crd,rav,FlacJo00,def_pct,0%,,,,,
player,201510260crd,rav,FlacJo00,special_teams,0,,,,,
player,201510260crd,rav,FlacJo00,st_pct,0%,,,,,
player,201510260crd,rav,ZuttJe20,pos,C,,,,,
player,201510260crd,rav,ZuttJe20,offense,64,,,,,
player,201510260crd,rav,ZuttJe20,off_pct,100%,,,,,
player,201510260crd,rav,ZuttJe20,defense,0,,,,,
player,201510260crd,rav,ZuttJe20,def_pct,0%,,,,,
player,201510260crd,rav,ZuttJe20,special_teams,0,,,,,
player,201510260crd,rav,ZuttJe20,st_pct,0%,,,,,
player,201510260crd,rav,ForsJu00,pos,RB,,,,,
player,201510260crd,rav,ForsJu00,offense,55,,,,,
player,201510260crd,rav,ForsJu00,off_pct,86%,,,,,
player,201510260crd,rav,ForsJu00,defense,0,,,,,
player,201510260crd,rav,ForsJu00,def_pct,0%,,,,,
player,201510260crd,rav,ForsJu00,special_teams,0,,,,,
player,201510260crd,rav,ForsJu00,st_pct,0%,,,,,
player,201510260crd,rav,AikeKa00,pos,WR,,,,,
player,201510260crd,rav,AikeKa00,offense,52,,,,,
player,201510260crd,rav,AikeKa00,off_pct,81%,,,,,
player,201510260crd,rav,AikeKa00,defense,0,,,,,
player,201510260crd,rav,AikeKa00,def_pct,0%,,,,,
player,201510260crd,rav,AikeKa00,special_teams,2,,,,,
player,201510260crd,rav,AikeKa00,st_pct,7%,,,,,
player,201510260crd,rav,GillCr00,pos,TE,,,,,
player,201510260crd,rav,GillCr00,offense,52,,,,,
player,201510260crd,rav,GillCr00,off_pct,81%,,,,,
player,201510260crd,rav,GillCr00,defense,0,,,,,
player,201510260crd,rav,GillCr00,def_pct,0%,,,,,
player,201510260crd,rav,GillCr00,special_teams,2,,,,,
player,201510260crd,rav,GillCr00,st_pct,7%,,,,,
player,201510260crd,rav,MonrEu20,pos,T,,,,,
player,201510260crd,rav,MonrEu20,offense,51,,,,,
player,201510260crd,rav,MonrEu20,off_pct,80%,,,,,
player,201510260crd,rav,MonrEu20,defense,0,,,,,
player,201510260crd,rav,MonrEu20,def_pct,0%,,,,,
player,201510260crd,rav,MonrEu20,special_teams,2,,,,,
player,201510260crd,rav,MonrEu20,st_pct,7%,,,,,
player,201510260crd,rav,OsemKe00,pos,G,,,,,
player,201510260crd,rav,OsemKe00,offense,48,,,,,
player,201510260crd,rav,OsemKe00,off_pct,75%,,,,,
player,201510260crd,rav,OsemKe00,defense,0,,,,,
player,201510260crd,rav,OsemKe00,def_pct,0%,,,,,
player,201510260crd,rav,OsemKe00,special_teams,2,,,,,
player,201510260crd,rav,OsemKe00,st_pct,7%,,,,,
player,201510260crd,rav,SmitSt01,pos,WR,,,,,
player,201510260crd,rav,SmitSt01,offense,48,,,,,
player,201510260crd,rav,SmitSt01,off_pct,75%,,,,,
player,201510260crd,rav,SmitSt01,defense,0,,,,,
player,201510260crd,rav,SmitSt01,def_pct,0%,,,,,
player,201510260crd,rav,SmitSt01,special_teams,0,,,,,
player,201510260crd,rav,SmitSt01,st_pct,0%,,,,,
player,201510260crd,rav,BrowMa00,pos,WR,,,,,
player,201510260crd,rav,BrowMa00,offense,38,,,,,
player,201510260crd,rav,BrowMa00,off_pct,59%,,,,,
player,201510260crd,rav,BrowMa00,defense,0,,,,,
player,201510260crd,rav,BrowMa00,def_pct,0%,,,,,
player,201510260crd,rav,BrowMa00,special_teams,8,,,,,
player,201510260crd,rav,BrowMa00,st_pct,29%,,,,,
player,201510260crd,rav,BoylNi00,pos,TE,,,,,
player,201510260crd,rav,BoylNi00,offense,20,,,,,
player,201510260crd,rav,BoylNi00,off_pct,31%,,,,,
player,201510260crd,rav,BoylNi00,defense,0,,,,,
player,201510260crd,rav,BoylNi00,def_pct,0%,,,,,
player,201510260crd,rav,BoylNi00,special_teams,7,,,,,
player,201510260crd,rav,BoylNi00,st_pct,25%,,,,,
player,201510260crd,rav,JuszKy00,pos,FB,,,,,
player,201510260crd,rav,JuszKy00,offense,18,,,,,
player,201510260crd,rav,JuszKy00,off_pct,28%,,,,,
player,201510260crd,rav,JuszKy00,defense,0,,,,,
player,201510260crd,rav,JuszKy00,def_pct,0%,,,,,
player,201510260crd,rav,JuszKy00,special_teams,15,,,,,
player,201510260crd,rav,JuszKy00,st_pct,54%,,,,,
player,201510260crd,rav,RossJe01,pos,WR,,,,,
player,201510260crd,rav,RossJe01,offense,17,,,,,
player,201510260crd,rav,RossJe01,off_pct,27%,,,,,
player,201510260crd,rav,RossJe01,defense,0,,,,,
player,201510260crd,rav,RossJe01,def_pct,0%,,,,,
player,201510260crd,rav,RossJe01,special_teams,14,,,,,
player,201510260crd,rav,RossJe01,st_pct,50%,,,,,
