game,2015,17,20160103,201601030mia,nwe,"New England Patriots",10,mia,"Miami Dolphins",20
player,201601030mia,mia,TannRy00,rec,0,,,,,
player,201601030mia,mia,TannRy00,rec_yds,0,,,,,
player,201601030mia,mia,TannRy00,rec_td,0,,,,,
player,201601030mia,mia,TannRy00,rec_long,0,,,,,
player,201601030mia,mia,TannRy00,fumbles,0,,,,,
player,201601030mia,mia,TannRy00,fumbles_lost,0,,,,,
player,201601030mia,mia,MillLa01,pass_cmp,0,,,,,
player,201601030mia,mia,MillLa01,pass_att,0,,,,,
player,201601030mia,mia,MillLa01,pass_yds,0,,,,,
player,201601030mia,mia,MillLa01,pass_td,0,,,,,
player,201601030mia,mia,MillLa01,pass_int,0,,,,,
player,201601030mia,mia,MillLa01,pass_sacked,0,,,,,
player,201601030mia,mia,MillLa01,pass_sacked_yds,0,,,,,
player,201601030mia,mia,MillLa01,pass_long,0,,,,,
player,201601030mia,mia,MillLa01,pass_rating,,,,,,
player,201601030mia,mia,MillLa01,rush_att,19,,,,,
player,201601030mia,mia,MillLa01,rush_yds,60,,,,,
player,201601030mia,mia,MillLa01,rush_td,0,,,,,
player,201601030mia,mia,MillLa01,rush_long,29,,,,,
player,201601030mia,mia,MillLa01,targets,2,,,,,
player,201601030mia,mia,MillLa01,rec,1,,,,,
player,201601030mia,mia,MillLa01,rec_yds,3,,,,,
player,201601030mia,mia,MillLa01,rec_td,0,,,,,
player,201601030mia,mia,MillLa01,rec_long,3,,,,,
player,201601030mia,mia,MillLa01,fumbles,0,,,,,
player,201601030mia,mia,MillLa01,fumbles_lost,0,,,,,
player,201601030mia,mia,WillDa05,pass_cmp,0,,,,,
player,201601030mia,mia,WillDa05,pass_att,0,,,,,
player,201601030mia,mia,WillDa05,pass_yds,0,,,,,
player,201601030mia,mia,WillDa05,pass_td,0,,,,,
player,201601030mia,mia,WillDa05,pass_int,0,,,,,
player,201601030mia,mia,WillDa05,pass_sacked,0,,,,,
player,201601030mia,mia,WillDa05,pass_sacked_yds,0,,,,,
player,201601030mia,mia,WillDa05,pass_long,0,,,,,
player,201601030mia,mia,WillDa05,pass_rating,,,,,,
player,201601030mia,mia,WillDa05,rush_att,3,,,,,
player,201601030mia,mia,WillDa05,rush_yds,11,,,,,
player,201601030mia,mia,WillDa05,rush_td,0,,,,,
player,201601030mia,mia,WillDa05,rush_long,8,,,,,
player,201601030mia,mia,WillDa05,targets,3,,,,,
player,201601030mia,mia,WillDa05,rec,3,,,,,
player,201601030mia,mia,WillDa05,rec_yds,38,,,,,
player,201601030mia,mia,WillDa05,rec_td,0,,,,,
player,201601030mia,mia,WillDa05,rec_long,22,,,,,
player,201601030mia,mia,WillDa05,fumbles,0,,,,,
player,201601030mia,mia,WillDa05,fumbles_lost,0,,,,,
player,201601030mia,mia,LandJa00,pass_cmp,0,,,,,
player,201601030mia,mia,LandJa00,pass_att,0,,,,,
player,201601030mia,mia,LandJa00,pass_yds,0,,,,,
player,201601030mia,mia,LandJa00,pass_td,0,,,,,
player,201601030mia,mia,LandJa00,pass_int,0,,,,,
player,201601030mia,mia,LandJa00,pass_sacked,0,,,,,
player,201601030mia,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,LandJa00,pass_long,0,,,,,
player,201601030mia,mia,LandJa00,pass_rating,,,,,,
player,201601030mia,mia,LandJa00,rush_att,2,,,,,
player,201601030mia,mia,LandJa00,rush_yds,6,,,,,
player,201601030mia,mia,LandJa00,rush_td,0,,,,,
player,201601030mia,mia,LandJa00,rush_long,5,,,,,
player,201601030mia,mia,LandJa00,targets,11,,,,,
player,201601030mia,mia,LandJa00,rec,6,,,,,
player,201601030mia,mia,LandJa00,rec_yds,72,,,,,
player,201601030mia,mia,LandJa00,rec_td,0,,,,,
player,201601030mia,mia,LandJa00,rec_long,19,,,,,
player,201601030mia,mia,LandJa00,fumbles,0,,,,,
player,201601030mia,mia,LandJa00,fumbles_lost,0,,,,,
player,201601030mia,mia,AjayJa00,pass_cmp,0,,,,,
player,201601030mia,mia,AjayJa00,pass_att,0,,,,,
player,201601030mia,mia,AjayJa00,pass_yds,0,,,,,
player,201601030mia,mia,AjayJa00,pass_td,0,,,,,
player,201601030mia,mia,AjayJa00,pass_int,0,,,,,
player,201601030mia,mia,AjayJa00,pass_sacked,0,,,,,
player,201601030mia,mia,AjayJa00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,AjayJa00,pass_long,0,,,,,
player,201601030mia,mia,AjayJa00,pass_rating,,,,,,
player,201601030mia,mia,AjayJa00,rush_att,7,,,,,
player,201601030mia,mia,AjayJa00,rush_yds,2,,,,,
player,201601030mia,mia,AjayJa00,rush_td,0,,,,,
player,201601030mia,mia,AjayJa00,rush_long,4,,,,,
player,201601030mia,mia,AjayJa00,targets,0,,,,,
player,201601030mia,mia,AjayJa00,rec,0,,,,,
player,201601030mia,mia,AjayJa00,rec_yds,0,,,,,
player,201601030mia,mia,AjayJa00,rec_td,0,,,,,
player,201601030mia,mia,AjayJa00,rec_long,0,,,,,
player,201601030mia,mia,AjayJa00,fumbles,0,,,,,
player,201601030mia,mia,AjayJa00,fumbles_lost,0,,,,,
player,201601030mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201601030mia,mia,ParkDe01,pass_att,0,,,,,
player,201601030mia,mia,ParkDe01,pass_yds,0,,,,,
player,201601030mia,mia,ParkDe01,pass_td,0,,,,,
player,201601030mia,mia,ParkDe01,pass_int,0,,,,,
player,201601030mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201601030mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201601030mia,mia,ParkDe01,pass_long,0,,,,,
player,201601030mia,mia,ParkDe01,pass_rating,,,,,,
player,201601030mia,mia,ParkDe01,rush_att,0,,,,,
player,201601030mia,mia,ParkDe01,rush_yds,0,,,,,
player,201601030mia,mia,ParkDe01,rush_td,0,,,,,
player,201601030mia,mia,ParkDe01,rush_long,0,,,,,
player,201601030mia,mia,ParkDe01,targets,6,,,,,
player,201601030mia,mia,ParkDe01,rec,5,,,,,
player,201601030mia,mia,ParkDe01,rec_yds,106,,,,,
player,201601030mia,mia,ParkDe01,rec_td,1,,,,,
player,201601030mia,mia,ParkDe01,rec_long,46,,,,,
player,201601030mia,mia,ParkDe01,fumbles,0,,,,,
player,201601030mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201601030mia,mia,JennGr00,pass_cmp,0,,,,,
player,201601030mia,mia,JennGr00,pass_att,0,,,,,
player,201601030mia,mia,JennGr00,pass_yds,0,,,,,
player,201601030mia,mia,JennGr00,pass_td,0,,,,,
player,201601030mia,mia,JennGr00,pass_int,0,,,,,
player,201601030mia,mia,JennGr00,pass_sacked,0,,,,,
player,201601030mia,mia,JennGr00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,JennGr00,pass_long,0,,,,,
player,201601030mia,mia,JennGr00,pass_rating,,,,,,
player,201601030mia,mia,JennGr00,rush_att,0,,,,,
player,201601030mia,mia,JennGr00,rush_yds,0,,,,,
player,201601030mia,mia,JennGr00,rush_td,0,,,,,
player,201601030mia,mia,JennGr00,rush_long,0,,,,,
player,201601030mia,mia,JennGr00,targets,5,,,,,
player,201601030mia,mia,JennGr00,rec,4,,,,,
player,201601030mia,mia,JennGr00,rec_yds,74,,,,,
player,201601030mia,mia,JennGr00,rec_td,0,,,,,
player,201601030mia,mia,JennGr00,rec_long,31,,,,,
player,201601030mia,mia,JennGr00,fumbles,0,,,,,
player,201601030mia,mia,JennGr00,fumbles_lost,0,,,,,
player,201601030mia,mia,SimsDi00,pass_cmp,0,,,,,
player,201601030mia,mia,SimsDi00,pass_att,0,,,,,
player,201601030mia,mia,SimsDi00,pass_yds,0,,,,,
player,201601030mia,mia,SimsDi00,pass_td,0,,,,,
player,201601030mia,mia,SimsDi00,pass_int,0,,,,,
player,201601030mia,mia,SimsDi00,pass_sacked,0,,,,,
player,201601030mia,mia,SimsDi00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,SimsDi00,pass_long,0,,,,,
player,201601030mia,mia,SimsDi00,pass_rating,,,,,,
player,201601030mia,mia,SimsDi00,rush_att,0,,,,,
player,201601030mia,mia,SimsDi00,rush_yds,0,,,,,
player,201601030mia,mia,SimsDi00,rush_td,0,,,,,
player,201601030mia,mia,SimsDi00,rush_long,0,,,,,
player,201601030mia,mia,SimsDi00,targets,3,,,,,
player,201601030mia,mia,SimsDi00,rec,3,,,,,
player,201601030mia,mia,SimsDi00,rec_yds,40,,,,,
player,201601030mia,mia,SimsDi00,rec_td,0,,,,,
player,201601030mia,mia,SimsDi00,rec_long,22,,,,,
player,201601030mia,mia,SimsDi00,fumbles,0,,,,,
player,201601030mia,mia,SimsDi00,fumbles_lost,0,,,,,
player,201601030mia,mia,StilKe00,pass_cmp,0,,,,,
player,201601030mia,mia,StilKe00,pass_att,0,,,,,
player,201601030mia,mia,StilKe00,pass_yds,0,,,,,
player,201601030mia,mia,StilKe00,pass_td,0,,,,,
player,201601030mia,mia,StilKe00,pass_int,0,,,,,
player,201601030mia,mia,StilKe00,pass_sacked,0,,,,,
player,201601030mia,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,StilKe00,pass_long,0,,,,,
player,201601030mia,mia,StilKe00,pass_rating,,,,,,
player,201601030mia,mia,StilKe00,rush_att,0,,,,,
player,201601030mia,mia,StilKe00,rush_yds,0,,,,,
player,201601030mia,mia,StilKe00,rush_td,0,,,,,
player,201601030mia,mia,StilKe00,rush_long,0,,,,,
player,201601030mia,mia,StilKe00,targets,4,,,,,
player,201601030mia,mia,StilKe00,rec,1,,,,,
player,201601030mia,mia,StilKe00,rec_yds,11,,,,,
player,201601030mia,mia,StilKe00,rec_td,0,,,,,
player,201601030mia,mia,StilKe00,rec_long,11,,,,,
player,201601030mia,mia,StilKe00,fumbles,0,,,,,
player,201601030mia,mia,StilKe00,fumbles_lost,0,,,,,
player,201601030mia,mia,CameJo00,pass_cmp,0,,,,,
player,201601030mia,mia,CameJo00,pass_att,0,,,,,
player,201601030mia,mia,CameJo00,pass_yds,0,,,,,
player,201601030mia,mia,CameJo00,pass_td,0,,,,,
player,201601030mia,mia,CameJo00,pass_int,0,,,,,
player,201601030mia,mia,CameJo00,pass_sacked,0,,,,,
player,201601030mia,mia,CameJo00,pass_sacked_yds,0,,,,,
player,201601030mia,mia,CameJo00,pass_long,0,,,,,
player,201601030mia,mia,CameJo00,pass_rating,,,,,,
player,201601030mia,mia,CameJo00,rush_att,0,,,,,
player,201601030mia,mia,CameJo00,rush_yds,0,,,,,
player,201601030mia,mia,CameJo00,rush_td,0,,,,,
player,201601030mia,mia,CameJo00,rush_long,0,,,,,
player,201601030mia,mia,CameJo00,targets,4,,,,,
player,201601030mia,mia,CameJo00,rec,2,,,,,
player,201601030mia,mia,CameJo00,rec_yds,6,,,,,
player,201601030mia,mia,CameJo00,rec_td,1,,,,,
player,201601030mia,mia,CameJo00,rec_long,4,,,,,
player,201601030mia,mia,CameJo00,fumbles,0,,,,,
player,201601030mia,mia,CameJo00,fumbles_lost,0,,,,,
player,201601030mia,nwe,GrisGe00,def_int,0,,,,,
player,201601030mia,nwe,GrisGe00,def_int_yds,0,,,,,
player,201601030mia,nwe,GrisGe00,def_int_td,0,,,,,
player,201601030mia,nwe,GrisGe00,def_int_long,0,,,,,
player,201601030mia,nwe,GrisGe00,pass_defended,0,,,,,
player,201601030mia,nwe,GrisGe00,sacks,1.0,,,,,
player,201601030mia,nwe,GrisGe00,tackles_combined,1,,,,,
player,201601030mia,nwe,GrisGe00,tackles_solo,1,,,,,
player,201601030mia,nwe,GrisGe00,tackles_assists,0,,,,,
