game,2015,5,20151011,201510110dal,nwe,"New England Patriots",30,dal,"Dallas Cowboys",6
player,201510110dal,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201510110dal,nwe,HighDo01,def_int,0,,,,,
player,201510110dal,nwe,HighDo01,def_int_yds,0,,,,,
player,201510110dal,nwe,HighDo01,def_int_td,0,,,,,
player,201510110dal,nwe,HighDo01,def_int_long,0,,,,,
player,201510110dal,nwe,HighDo01,pass_defended,0,,,,,
player,201510110dal,nwe,HighDo01,sacks,1.0,,,,,
player,201510110dal,nwe,HighDo01,tackles_combined,4,,,,,
player,201510110dal,nwe,HighDo01,tackles_solo,4,,,,,
player,201510110dal,nwe,HighDo01,tackles_assists,0,,,,,
player,201510110dal,nwe,HighDo01,tackles_loss,1,,,,,
player,201510110dal,nwe,HighDo01,qb_hits,1,,,,,
player,201510110dal,nwe,HighDo01,fumbles_rec,0,,,,,
player,201510110dal,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,HighDo01,fumbles_forced,0,,,,,
player,201510110dal,nwe,CollJa00,def_int,0,,,,,
player,201510110dal,nwe,CollJa00,def_int_yds,0,,,,,
player,201510110dal,nwe,CollJa00,def_int_td,0,,,,,
player,201510110dal,nwe,CollJa00,def_int_long,0,,,,,
player,201510110dal,nwe,CollJa00,pass_defended,0,,,,,
player,201510110dal,nwe,CollJa00,sacks,0.0,,,,,
player,201510110dal,nwe,CollJa00,tackles_combined,10,,,,,
player,201510110dal,nwe,CollJa00,tackles_solo,6,,,,,
player,201510110dal,nwe,CollJa00,tackles_assists,4,,,,,
player,201510110dal,nwe,CollJa00,tackles_loss,1,,,,,
player,201510110dal,nwe,CollJa00,qb_hits,0,,,,,
player,201510110dal,nwe,CollJa00,fumbles_rec,0,,,,,
player,201510110dal,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,CollJa00,fumbles_forced,1,,,,,
player,201510110dal,nwe,BrowTa99,def_int,0,,,,,
player,201510110dal,nwe,BrowTa99,def_int_yds,0,,,,,
player,201510110dal,nwe,BrowTa99,def_int_td,0,,,,,
player,201510110dal,nwe,BrowTa99,def_int_long,0,,,,,
player,201510110dal,nwe,BrowTa99,pass_defended,0,,,,,
player,201510110dal,nwe,BrowTa99,sacks,0.0,,,,,
player,201510110dal,nwe,BrowTa99,tackles_combined,7,,,,,
player,201510110dal,nwe,BrowTa99,tackles_solo,6,,,,,
player,201510110dal,nwe,BrowTa99,tackles_assists,1,,,,,
player,201510110dal,nwe,BrowTa99,tackles_loss,1,,,,,
player,201510110dal,nwe,BrowTa99,qb_hits,0,,,,,
player,201510110dal,nwe,BrowTa99,fumbles_rec,0,,,,,
player,201510110dal,nwe,BrowTa99,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,BrowTa99,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,BrowTa99,fumbles_forced,0,,,,,
player,201510110dal,nwe,ChunPa99,def_int,0,,,,,
player,201510110dal,nwe,ChunPa99,def_int_yds,0,,,,,
player,201510110dal,nwe,ChunPa99,def_int_td,0,,,,,
player,201510110dal,nwe,ChunPa99,def_int_long,0,,,,,
player,201510110dal,nwe,ChunPa99,pass_defended,1,,,,,
player,201510110dal,nwe,ChunPa99,sacks,0.0,,,,,
player,201510110dal,nwe,ChunPa99,tackles_combined,7,,,,,
player,201510110dal,nwe,ChunPa99,tackles_solo,5,,,,,
player,201510110dal,nwe,ChunPa99,tackles_assists,2,,,,,
player,201510110dal,nwe,ChunPa99,tackles_loss,0,,,,,
player,201510110dal,nwe,ChunPa99,qb_hits,0,,,,,
player,201510110dal,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201510110dal,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201510110dal,nwe,McCoDe99,def_int,0,,,,,
player,201510110dal,nwe,McCoDe99,def_int_yds,0,,,,,
player,201510110dal,nwe,McCoDe99,def_int_td,0,,,,,
player,201510110dal,nwe,McCoDe99,def_int_long,0,,,,,
player,201510110dal,nwe,McCoDe99,pass_defended,1,,,,,
player,201510110dal,nwe,McCoDe99,sacks,0.0,,,,,
player,201510110dal,nwe,McCoDe99,tackles_combined,7,,,,,
player,201510110dal,nwe,McCoDe99,tackles_solo,6,,,,,
player,201510110dal,nwe,McCoDe99,tackles_assists,1,,,,,
player,201510110dal,nwe,McCoDe99,tackles_loss,0,,,,,
player,201510110dal,nwe,McCoDe99,qb_hits,0,,,,,
player,201510110dal,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201510110dal,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201510110dal,nwe,SiliSe00,def_int,0,,,,,
player,201510110dal,nwe,SiliSe00,def_int_yds,0,,,,,
player,201510110dal,nwe,SiliSe00,def_int_td,0,,,,,
player,201510110dal,nwe,SiliSe00,def_int_long,0,,,,,
player,201510110dal,nwe,SiliSe00,pass_defended,0,,,,,
player,201510110dal,nwe,SiliSe00,sacks,0.0,,,,,
player,201510110dal,nwe,SiliSe00,tackles_combined,4,,,,,
player,201510110dal,nwe,SiliSe00,tackles_solo,1,,,,,
player,201510110dal,nwe,SiliSe00,tackles_assists,3,,,,,
player,201510110dal,nwe,SiliSe00,tackles_loss,0,,,,,
player,201510110dal,nwe,SiliSe00,qb_hits,0,,,,,
player,201510110dal,nwe,SiliSe00,fumbles_rec,0,,,,,
player,201510110dal,nwe,SiliSe00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,SiliSe00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,SiliSe00,fumbles_forced,0,,,,,
player,201510110dal,nwe,BranAl99,def_int,0,,,,,
player,201510110dal,nwe,BranAl99,def_int_yds,0,,,,,
player,201510110dal,nwe,BranAl99,def_int_td,0,,,,,
player,201510110dal,nwe,BranAl99,def_int_long,0,,,,,
player,201510110dal,nwe,BranAl99,pass_defended,0,,,,,
player,201510110dal,nwe,BranAl99,sacks,0.0,,,,,
player,201510110dal,nwe,BranAl99,tackles_combined,2,,,,,
player,201510110dal,nwe,BranAl99,tackles_solo,2,,,,,
player,201510110dal,nwe,BranAl99,tackles_assists,0,,,,,
player,201510110dal,nwe,BranAl99,tackles_loss,0,,,,,
player,201510110dal,nwe,BranAl99,qb_hits,0,,,,,
player,201510110dal,nwe,BranAl99,fumbles_rec,0,,,,,
player,201510110dal,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,BranAl99,fumbles_forced,0,,,,,
player,201510110dal,nwe,BrowMa01,def_int,0,,,,,
player,201510110dal,nwe,BrowMa01,def_int_yds,0,,,,,
player,201510110dal,nwe,BrowMa01,def_int_td,0,,,,,
player,201510110dal,nwe,BrowMa01,def_int_long,0,,,,,
player,201510110dal,nwe,BrowMa01,pass_defended,0,,,,,
player,201510110dal,nwe,BrowMa01,sacks,0.0,,,,,
player,201510110dal,nwe,BrowMa01,tackles_combined,2,,,,,
player,201510110dal,nwe,BrowMa01,tackles_solo,0,,,,,
player,201510110dal,nwe,BrowMa01,tackles_assists,2,,,,,
player,201510110dal,nwe,BrowMa01,tackles_loss,0,,,,,
player,201510110dal,nwe,BrowMa01,qb_hits,0,,,,,
player,201510110dal,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201510110dal,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201510110dal,nwe,EaslDo00,def_int,0,,,,,
player,201510110dal,nwe,EaslDo00,def_int_yds,0,,,,,
player,201510110dal,nwe,EaslDo00,def_int_td,0,,,,,
player,201510110dal,nwe,EaslDo00,def_int_long,0,,,,,
player,201510110dal,nwe,EaslDo00,pass_defended,0,,,,,
player,201510110dal,nwe,EaslDo00,sacks,0.0,,,,,
player,201510110dal,nwe,EaslDo00,tackles_combined,2,,,,,
player,201510110dal,nwe,EaslDo00,tackles_solo,2,,,,,
player,201510110dal,nwe,EaslDo00,tackles_assists,0,,,,,
player,201510110dal,nwe,EaslDo00,tackles_loss,0,,,,,
player,201510110dal,nwe,EaslDo00,qb_hits,0,,,,,
player,201510110dal,nwe,EaslDo00,fumbles_rec,0,,,,,
player,201510110dal,nwe,EaslDo00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,EaslDo00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,EaslDo00,fumbles_forced,0,,,,,
player,201510110dal,nwe,KingBr02,def_int,0,,,,,
player,201510110dal,nwe,KingBr02,def_int_yds,0,,,,,
player,201510110dal,nwe,KingBr02,def_int_td,0,,,,,
player,201510110dal,nwe,KingBr02,def_int_long,0,,,,,
player,201510110dal,nwe,KingBr02,pass_defended,0,,,,,
player,201510110dal,nwe,KingBr02,sacks,0.0,,,,,
player,201510110dal,nwe,KingBr02,tackles_combined,2,,,,,
player,201510110dal,nwe,KingBr02,tackles_solo,2,,,,,
player,201510110dal,nwe,KingBr02,tackles_assists,0,,,,,
player,201510110dal,nwe,KingBr02,tackles_loss,0,,,,,
player,201510110dal,nwe,KingBr02,qb_hits,0,,,,,
player,201510110dal,nwe,KingBr02,fumbles_rec,0,,,,,
player,201510110dal,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,KingBr02,fumbles_forced,0,,,,,
player,201510110dal,nwe,MayoJe99,def_int,0,,,,,
player,201510110dal,nwe,MayoJe99,def_int_yds,0,,,,,
player,201510110dal,nwe,MayoJe99,def_int_td,0,,,,,
player,201510110dal,nwe,MayoJe99,def_int_long,0,,,,,
player,201510110dal,nwe,MayoJe99,pass_defended,0,,,,,
player,201510110dal,nwe,MayoJe99,sacks,0.0,,,,,
player,201510110dal,nwe,MayoJe99,tackles_combined,2,,,,,
player,201510110dal,nwe,MayoJe99,tackles_solo,1,,,,,
player,201510110dal,nwe,MayoJe99,tackles_assists,1,,,,,
player,201510110dal,nwe,MayoJe99,tackles_loss,0,,,,,
player,201510110dal,nwe,MayoJe99,qb_hits,0,,,,,
player,201510110dal,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201510110dal,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201510110dal,nwe,RichJo00,def_int,0,,,,,
player,201510110dal,nwe,RichJo00,def_int_yds,0,,,,,
player,201510110dal,nwe,RichJo00,def_int_td,0,,,,,
player,201510110dal,nwe,RichJo00,def_int_long,0,,,,,
player,201510110dal,nwe,RichJo00,pass_defended,0,,,,,
player,201510110dal,nwe,RichJo00,sacks,0.0,,,,,
player,201510110dal,nwe,RichJo00,tackles_combined,2,,,,,
player,201510110dal,nwe,RichJo00,tackles_solo,2,,,,,
player,201510110dal,nwe,RichJo00,tackles_assists,0,,,,,
player,201510110dal,nwe,RichJo00,tackles_loss,0,,,,,
player,201510110dal,nwe,RichJo00,qb_hits,0,,,,,
player,201510110dal,nwe,RichJo00,fumbles_rec,0,,,,,
player,201510110dal,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,RichJo00,fumbles_forced,0,,,,,
player,201510110dal,nwe,ButlMa01,def_int,0,,,,,
player,201510110dal,nwe,ButlMa01,def_int_yds,0,,,,,
player,201510110dal,nwe,ButlMa01,def_int_td,0,,,,,
player,201510110dal,nwe,ButlMa01,def_int_long,0,,,,,
player,201510110dal,nwe,ButlMa01,pass_defended,1,,,,,
player,201510110dal,nwe,ButlMa01,sacks,0.0,,,,,
player,201510110dal,nwe,ButlMa01,tackles_combined,1,,,,,
player,201510110dal,nwe,ButlMa01,tackles_solo,1,,,,,
player,201510110dal,nwe,ButlMa01,tackles_assists,0,,,,,
player,201510110dal,nwe,ButlMa01,tackles_loss,0,,,,,
player,201510110dal,nwe,ButlMa01,qb_hits,0,,,,,
player,201510110dal,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201510110dal,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201510110dal,nwe,ColeJu01,def_int,0,,,,,
player,201510110dal,nwe,ColeJu01,def_int_yds,0,,,,,
player,201510110dal,nwe,ColeJu01,def_int_td,0,,,,,
player,201510110dal,nwe,ColeJu01,def_int_long,0,,,,,
player,201510110dal,nwe,ColeJu01,pass_defended,0,,,,,
player,201510110dal,nwe,ColeJu01,sacks,0.0,,,,,
player,201510110dal,nwe,ColeJu01,tackles_combined,1,,,,,
player,201510110dal,nwe,ColeJu01,tackles_solo,1,,,,,
player,201510110dal,nwe,ColeJu01,tackles_assists,0,,,,,
player,201510110dal,nwe,ColeJu01,tackles_loss,0,,,,,
player,201510110dal,nwe,ColeJu01,qb_hits,0,,,,,
player,201510110dal,nwe,ColeJu01,fumbles_rec,0,,,,,
player,201510110dal,nwe,ColeJu01,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,ColeJu01,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,ColeJu01,fumbles_forced,0,,,,,
player,201510110dal,nwe,JoneCh03,def_int,0,,,,,
player,201510110dal,nwe,JoneCh03,def_int_yds,0,,,,,
player,201510110dal,nwe,JoneCh03,def_int_td,0,,,,,
player,201510110dal,nwe,JoneCh03,def_int_long,0,,,,,
player,201510110dal,nwe,JoneCh03,pass_defended,1,,,,,
player,201510110dal,nwe,JoneCh03,sacks,0.0,,,,,
player,201510110dal,nwe,JoneCh03,tackles_combined,1,,,,,
player,201510110dal,nwe,JoneCh03,tackles_solo,0,,,,,
player,201510110dal,nwe,JoneCh03,tackles_assists,1,,,,,
player,201510110dal,nwe,JoneCh03,tackles_loss,0,,,,,
player,201510110dal,nwe,JoneCh03,qb_hits,1,,,,,
player,201510110dal,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201510110dal,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201510110dal,nwe,NinkRo20,def_int,0,,,,,
player,201510110dal,nwe,NinkRo20,def_int_yds,0,,,,,
player,201510110dal,nwe,NinkRo20,def_int_td,0,,,,,
player,201510110dal,nwe,NinkRo20,def_int_long,0,,,,,
player,201510110dal,nwe,NinkRo20,pass_defended,1,,,,,
player,201510110dal,nwe,NinkRo20,sacks,0.0,,,,,
player,201510110dal,nwe,NinkRo20,tackles_combined,1,,,,,
player,201510110dal,nwe,NinkRo20,tackles_solo,0,,,,,
player,201510110dal,nwe,NinkRo20,tackles_assists,1,,,,,
player,201510110dal,nwe,NinkRo20,tackles_loss,0,,,,,
player,201510110dal,nwe,NinkRo20,qb_hits,0,,,,,
player,201510110dal,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201510110dal,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201510110dal,nwe,SlatMa00,def_int,0,,,,,
player,201510110dal,nwe,SlatMa00,def_int_yds,0,,,,,
player,201510110dal,nwe,SlatMa00,def_int_td,0,,,,,
player,201510110dal,nwe,SlatMa00,def_int_long,0,,,,,
player,201510110dal,nwe,SlatMa00,pass_defended,0,,,,,
player,201510110dal,nwe,SlatMa00,sacks,0.0,,,,,
player,201510110dal,nwe,SlatMa00,tackles_combined,1,,,,,
player,201510110dal,nwe,SlatMa00,tackles_solo,1,,,,,
player,201510110dal,nwe,SlatMa00,tackles_assists,0,,,,,
player,201510110dal,nwe,SlatMa00,tackles_loss,0,,,,,
player,201510110dal,nwe,SlatMa00,qb_hits,0,,,,,
player,201510110dal,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201510110dal,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201510110dal,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201510110dal,nwe,FreeJo01,def_int,0,,,,,
player,201510110dal,nwe,FreeJo01,def_int_yds,0,,,,,
player,201510110dal,nwe,FreeJo01,def_int_td,0,,,,,
player,201510110dal,nwe,FreeJo01,def_int_long,0,,,,,
player,201510110dal,nwe,FreeJo01,pass_defended,0,,,,,
player,201510110dal,nwe,FreeJo01,sacks,0.0,,,,,
player,201510110dal,nwe,FreeJo01,tackles_combined,0,,,,,
player,201510110dal,nwe,FreeJo01,tackles_solo,0,,,,,
player,201510110dal,nwe,FreeJo01,tackles_assists,0,,,,,
player,201510110dal,nwe,FreeJo01,tackles_loss,0,,,,,
player,201510110dal,nwe,FreeJo01,qb_hits,0,,,,,
player,201510110dal,nwe,FreeJo01,fumbles_rec,1,,,,,
player,201510110dal,nwe,FreeJo01,fumbles_rec_yds,7,,,,,
player,201510110dal,nwe,FreeJo01,fumbles_rec_td,0,,,,,
player,201510110dal,nwe,FreeJo01,fumbles_forced,0,,,,,
player,201510110dal,dal,HardGr99,def_int,0,,,,,
player,201510110dal,dal,HardGr99,def_int_yds,0,,,,,
player,201510110dal,dal,HardGr99,def_int_td,0,,,,,
player,201510110dal,dal,HardGr99,def_int_long,0,,,,,
player,201510110dal,dal,HardGr99,pass_defended,0,,,,,
player,201510110dal,dal,HardGr99,sacks,2.0,,,,,
player,201510110dal,dal,HardGr99,tackles_combined,5,,,,,
player,201510110dal,dal,HardGr99,tackles_solo,4,,,,,
player,201510110dal,dal,HardGr99,tackles_assists,1,,,,,
player,201510110dal,dal,HardGr99,tackles_loss,1,,,,,
player,201510110dal,dal,HardGr99,qb_hits,5,,,,,
player,201510110dal,dal,HardGr99,fumbles_rec,0,,,,,
player,201510110dal,dal,HardGr99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,HardGr99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,HardGr99,fumbles_forced,1,,,,,
player,201510110dal,dal,McClRo00,def_int,0,,,,,
player,201510110dal,dal,McClRo00,def_int_yds,0,,,,,
player,201510110dal,dal,McClRo00,def_int_td,0,,,,,
player,201510110dal,dal,McClRo00,def_int_long,0,,,,,
player,201510110dal,dal,McClRo00,pass_defended,0,,,,,
player,201510110dal,dal,McClRo00,sacks,1.0,,,,,
player,201510110dal,dal,McClRo00,tackles_combined,8,,,,,
player,201510110dal,dal,McClRo00,tackles_solo,4,,,,,
player,201510110dal,dal,McClRo00,tackles_assists,4,,,,,
player,201510110dal,dal,McClRo00,tackles_loss,2,,,,,
player,201510110dal,dal,McClRo00,qb_hits,1,,,,,
player,201510110dal,dal,McClRo00,fumbles_rec,0,,,,,
player,201510110dal,dal,McClRo00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,McClRo00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,McClRo00,fumbles_forced,0,,,,,
player,201510110dal,dal,CrawTy00,def_int,0,,,,,
player,201510110dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201510110dal,dal,CrawTy00,def_int_td,0,,,,,
player,201510110dal,dal,CrawTy00,def_int_long,0,,,,,
player,201510110dal,dal,CrawTy00,pass_defended,0,,,,,
player,201510110dal,dal,CrawTy00,sacks,1.0,,,,,
player,201510110dal,dal,CrawTy00,tackles_combined,4,,,,,
player,201510110dal,dal,CrawTy00,tackles_solo,3,,,,,
player,201510110dal,dal,CrawTy00,tackles_assists,1,,,,,
player,201510110dal,dal,CrawTy00,tackles_loss,1,,,,,
player,201510110dal,dal,CrawTy00,qb_hits,1,,,,,
player,201510110dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201510110dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201510110dal,dal,CrawJa00,def_int,0,,,,,
player,201510110dal,dal,CrawJa00,def_int_yds,0,,,,,
player,201510110dal,dal,CrawJa00,def_int_td,0,,,,,
player,201510110dal,dal,CrawJa00,def_int_long,0,,,,,
player,201510110dal,dal,CrawJa00,pass_defended,0,,,,,
player,201510110dal,dal,CrawJa00,sacks,1.0,,,,,
player,201510110dal,dal,CrawJa00,tackles_combined,1,,,,,
player,201510110dal,dal,CrawJa00,tackles_solo,1,,,,,
player,201510110dal,dal,CrawJa00,tackles_assists,0,,,,,
player,201510110dal,dal,CrawJa00,tackles_loss,1,,,,,
player,201510110dal,dal,CrawJa00,qb_hits,1,,,,,
player,201510110dal,dal,CrawJa00,fumbles_rec,0,,,,,
player,201510110dal,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,CrawJa00,fumbles_forced,0,,,,,
player,201510110dal,dal,ChurBa99,def_int,0,,,,,
player,201510110dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201510110dal,dal,ChurBa99,def_int_td,0,,,,,
player,201510110dal,dal,ChurBa99,def_int_long,0,,,,,
player,201510110dal,dal,ChurBa99,pass_defended,0,,,,,
player,201510110dal,dal,ChurBa99,sacks,0.0,,,,,
player,201510110dal,dal,ChurBa99,tackles_combined,8,,,,,
player,201510110dal,dal,ChurBa99,tackles_solo,5,,,,,
player,201510110dal,dal,ChurBa99,tackles_assists,3,,,,,
player,201510110dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201510110dal,dal,ChurBa99,qb_hits,0,,,,,
player,201510110dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201510110dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201510110dal,dal,JoneBy00,def_int,0,,,,,
player,201510110dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201510110dal,dal,JoneBy00,def_int_td,0,,,,,
player,201510110dal,dal,JoneBy00,def_int_long,0,,,,,
player,201510110dal,dal,JoneBy00,pass_defended,0,,,,,
player,201510110dal,dal,JoneBy00,sacks,0.0,,,,,
player,201510110dal,dal,JoneBy00,tackles_combined,5,,,,,
player,201510110dal,dal,JoneBy00,tackles_solo,3,,,,,
player,201510110dal,dal,JoneBy00,tackles_assists,2,,,,,
player,201510110dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201510110dal,dal,JoneBy00,qb_hits,0,,,,,
player,201510110dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201510110dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201510110dal,dal,LeexSe99,def_int,0,,,,,
player,201510110dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201510110dal,dal,LeexSe99,def_int_td,0,,,,,
player,201510110dal,dal,LeexSe99,def_int_long,0,,,,,
player,201510110dal,dal,LeexSe99,pass_defended,1,,,,,
player,201510110dal,dal,LeexSe99,sacks,0.0,,,,,
player,201510110dal,dal,LeexSe99,tackles_combined,5,,,,,
player,201510110dal,dal,LeexSe99,tackles_solo,3,,,,,
player,201510110dal,dal,LeexSe99,tackles_assists,2,,,,,
player,201510110dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201510110dal,dal,LeexSe99,qb_hits,0,,,,,
player,201510110dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201510110dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201510110dal,dal,WilcJ.00,def_int,0,,,,,
player,201510110dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201510110dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201510110dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201510110dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201510110dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201510110dal,dal,WilcJ.00,tackles_combined,5,,,,,
player,201510110dal,dal,WilcJ.00,tackles_solo,5,,,,,
player,201510110dal,dal,WilcJ.00,tackles_assists,0,,,,,
player,201510110dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201510110dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201510110dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201510110dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201510110dal,dal,MincJe99,def_int,0,,,,,
player,201510110dal,dal,MincJe99,def_int_yds,0,,,,,
player,201510110dal,dal,MincJe99,def_int_td,0,,,,,
player,201510110dal,dal,MincJe99,def_int_long,0,,,,,
player,201510110dal,dal,MincJe99,pass_defended,0,,,,,
player,201510110dal,dal,MincJe99,sacks,0.0,,,,,
player,201510110dal,dal,MincJe99,tackles_combined,3,,,,,
player,201510110dal,dal,MincJe99,tackles_solo,2,,,,,
player,201510110dal,dal,MincJe99,tackles_assists,1,,,,,
player,201510110dal,dal,MincJe99,tackles_loss,0,,,,,
player,201510110dal,dal,MincJe99,qb_hits,0,,,,,
player,201510110dal,dal,MincJe99,fumbles_rec,0,,,,,
player,201510110dal,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201510110dal,dal,MincJe99,fumbles_forced,0,,,,,
player,201510110dal,dal,ClaiMo00,def_int,0,,,,,
player,201510110dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201510110dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201510110dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201510110dal,dal,ClaiMo00,pass_defended,0,,,,,
player,201510110dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201510110dal,dal,ClaiMo00,tackles_combined,2,,,,,
player,201510110dal,dal,ClaiMo00,tackles_solo,1,,,,,
player,201510110dal,dal,ClaiMo00,tackles_assists,1,,,,,
player,201510110dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201510110dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201510110dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201510110dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201510110dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201510110dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201510110dal,dal,WhitCo01,def_int,0,,,,,
player,201510110dal,dal,WhitCo01,def_int_yds,0,,,,,
player,201510110dal,dal,WhitCo01,def_int_td,0,,,,,
player,201510110dal,dal,WhitCo01,def_int_long,0,,,,,
player,201510110dal,dal,WhitCo01,pass_defended,2,,,,,
player,201510110dal,dal,WhitCo01,sacks,0.0,,,,,
