game,2015,1,20150913,201509130htx,kan,"Kansas City Chiefs",27,htx,"Houston Texans",20
player,201509130htx,htx,HalxAn00,def_int_td,0,,,,,
player,201509130htx,htx,HalxAn00,def_int_long,0,,,,,
player,201509130htx,htx,HalxAn00,pass_defended,0,,,,,
player,201509130htx,htx,HalxAn00,sacks,0.0,,,,,
player,201509130htx,htx,HalxAn00,tackles_combined,1,,,,,
player,201509130htx,htx,HalxAn00,tackles_solo,1,,,,,
player,201509130htx,htx,HalxAn00,tackles_assists,0,,,,,
player,201509130htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201509130htx,htx,HalxAn00,qb_hits,0,,,,,
player,201509130htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201509130htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201509130htx,htx,McKiBe00,def_int,0,,,,,
player,201509130htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201509130htx,htx,McKiBe00,def_int_td,0,,,,,
player,201509130htx,htx,McKiBe00,def_int_long,0,,,,,
player,201509130htx,htx,McKiBe00,pass_defended,0,,,,,
player,201509130htx,htx,McKiBe00,sacks,0.0,,,,,
player,201509130htx,htx,McKiBe00,tackles_combined,1,,,,,
player,201509130htx,htx,McKiBe00,tackles_solo,1,,,,,
player,201509130htx,htx,McKiBe00,tackles_assists,0,,,,,
player,201509130htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201509130htx,htx,McKiBe00,qb_hits,0,,,,,
player,201509130htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201509130htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201509130htx,htx,MorrDa01,def_int,0,,,,,
player,201509130htx,htx,MorrDa01,def_int_yds,0,,,,,
player,201509130htx,htx,MorrDa01,def_int_td,0,,,,,
player,201509130htx,htx,MorrDa01,def_int_long,0,,,,,
player,201509130htx,htx,MorrDa01,pass_defended,0,,,,,
player,201509130htx,htx,MorrDa01,sacks,0.0,,,,,
player,201509130htx,htx,MorrDa01,tackles_combined,1,,,,,
player,201509130htx,htx,MorrDa01,tackles_solo,1,,,,,
player,201509130htx,htx,MorrDa01,tackles_assists,0,,,,,
player,201509130htx,htx,MorrDa01,tackles_loss,0,,,,,
player,201509130htx,htx,MorrDa01,qb_hits,0,,,,,
player,201509130htx,htx,MorrDa01,fumbles_rec,0,,,,,
player,201509130htx,htx,MorrDa01,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,MorrDa01,fumbles_rec_td,0,,,,,
player,201509130htx,htx,MorrDa01,fumbles_forced,0,,,,,
player,201509130htx,htx,MumpKe00,def_int,0,,,,,
player,201509130htx,htx,MumpKe00,def_int_yds,0,,,,,
player,201509130htx,htx,MumpKe00,def_int_td,0,,,,,
player,201509130htx,htx,MumpKe00,def_int_long,0,,,,,
player,201509130htx,htx,MumpKe00,pass_defended,0,,,,,
player,201509130htx,htx,MumpKe00,sacks,0.0,,,,,
player,201509130htx,htx,MumpKe00,tackles_combined,1,,,,,
player,201509130htx,htx,MumpKe00,tackles_solo,1,,,,,
player,201509130htx,htx,MumpKe00,tackles_assists,0,,,,,
player,201509130htx,htx,MumpKe00,tackles_loss,0,,,,,
player,201509130htx,htx,MumpKe00,qb_hits,0,,,,,
player,201509130htx,htx,MumpKe00,fumbles_rec,1,,,,,
player,201509130htx,htx,MumpKe00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,MumpKe00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,MumpKe00,fumbles_forced,0,,,,,
player,201509130htx,htx,PleaEd00,def_int,0,,,,,
player,201509130htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201509130htx,htx,PleaEd00,def_int_td,0,,,,,
player,201509130htx,htx,PleaEd00,def_int_long,0,,,,,
player,201509130htx,htx,PleaEd00,pass_defended,0,,,,,
player,201509130htx,htx,PleaEd00,sacks,0.0,,,,,
player,201509130htx,htx,PleaEd00,tackles_combined,1,,,,,
player,201509130htx,htx,PleaEd00,tackles_solo,1,,,,,
player,201509130htx,htx,PleaEd00,tackles_assists,0,,,,,
player,201509130htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201509130htx,htx,PleaEd00,qb_hits,0,,,,,
player,201509130htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201509130htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201509130htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201509130htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201509130htx,kan,ThomDe05,kick_ret,0,,,,,
player,201509130htx,kan,ThomDe05,kick_ret_yds,0,,,,,
player,201509130htx,kan,ThomDe05,kick_ret_yds_per_ret,,,,,,
player,201509130htx,kan,ThomDe05,kick_ret_td,0,,,,,
player,201509130htx,kan,ThomDe05,kick_ret_long,0,,,,,
player,201509130htx,kan,ThomDe05,punt_ret,5,,,,,
player,201509130htx,kan,ThomDe05,punt_ret_yds,81,,,,,
player,201509130htx,kan,ThomDe05,punt_ret_yds_per_ret,16.2,,,,,
player,201509130htx,kan,ThomDe05,punt_ret_td,0,,,,,
player,201509130htx,kan,ThomDe05,punt_ret_long,19,,,,,
player,201509130htx,kan,DaviKn00,kick_ret,1,,,,,
player,201509130htx,kan,DaviKn00,kick_ret_yds,30,,,,,
player,201509130htx,kan,DaviKn00,kick_ret_yds_per_ret,30.0,,,,,
player,201509130htx,kan,DaviKn00,kick_ret_td,0,,,,,
player,201509130htx,kan,DaviKn00,kick_ret_long,30,,,,,
player,201509130htx,kan,DaviKn00,punt_ret,0,,,,,
player,201509130htx,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201509130htx,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201509130htx,kan,DaviKn00,punt_ret_td,0,,,,,
player,201509130htx,kan,DaviKn00,punt_ret_long,0,,,,,
player,201509130htx,htx,MumpKe00,kick_ret,0,,,,,
player,201509130htx,htx,MumpKe00,kick_ret_yds,0,,,,,
player,201509130htx,htx,MumpKe00,kick_ret_yds_per_ret,,,,,,
player,201509130htx,htx,MumpKe00,kick_ret_td,0,,,,,
player,201509130htx,htx,MumpKe00,kick_ret_long,0,,,,,
player,201509130htx,htx,MumpKe00,punt_ret,4,,,,,
player,201509130htx,htx,MumpKe00,punt_ret_yds,14,,,,,
player,201509130htx,htx,MumpKe00,punt_ret_yds_per_ret,3.5,,,,,
player,201509130htx,htx,MumpKe00,punt_ret_td,0,,,,,
player,201509130htx,htx,MumpKe00,punt_ret_long,8,,,,,
player,201509130htx,kan,SantCa01,xpm,3,,,,,
player,201509130htx,kan,SantCa01,xpa,3,,,,,
player,201509130htx,kan,SantCa01,fgm,2,,,,,
player,201509130htx,kan,SantCa01,fga,3,,,,,
player,201509130htx,kan,SantCa01,punt,0,,,,,
player,201509130htx,kan,SantCa01,punt_yds,0,,,,,
player,201509130htx,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201509130htx,kan,SantCa01,punt_long,0,,,,,
player,201509130htx,kan,ColqDu20,xpm,,,,,,
player,201509130htx,kan,ColqDu20,xpa,,,,,,
player,201509130htx,kan,ColqDu20,fgm,,,,,,
player,201509130htx,kan,ColqDu20,fga,,,,,,
player,201509130htx,kan,ColqDu20,punt,7,,,,,
player,201509130htx,kan,ColqDu20,punt_yds,307,,,,,
player,201509130htx,kan,ColqDu20,punt_yds_per_punt,43.9,,,,,
player,201509130htx,kan,ColqDu20,punt_long,56,,,,,
player,201509130htx,htx,BullRa00,xpm,,,,,,
player,201509130htx,htx,BullRa00,xpa,1,,,,,
player,201509130htx,htx,BullRa00,fgm,2,,,,,
player,201509130htx,htx,BullRa00,fga,2,,,,,
player,201509130htx,htx,BullRa00,punt,0,,,,,
player,201509130htx,htx,BullRa00,punt_yds,0,,,,,
player,201509130htx,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201509130htx,htx,BullRa00,punt_long,0,,,,,
player,201509130htx,htx,LechSh20,xpm,,,,,,
player,201509130htx,htx,LechSh20,xpa,,,,,,
player,201509130htx,htx,LechSh20,fgm,,,,,,
player,201509130htx,htx,LechSh20,fga,,,,,,
player,201509130htx,htx,LechSh20,punt,7,,,,,
player,201509130htx,htx,LechSh20,punt_yds,329,,,,,
player,201509130htx,htx,LechSh20,punt_yds_per_punt,47.0,,,,,
player,201509130htx,htx,LechSh20,punt_long,57,,,,,
player,201509130htx,htx,AdamJe00,pos,G,,,,,
player,201509130htx,htx,AdamJe00,offense,75,,,,,
player,201509130htx,htx,AdamJe00,off_pct,100%,,,,,
player,201509130htx,htx,AdamJe00,defense,0,,,,,
player,201509130htx,htx,AdamJe00,def_pct,0%,,,,,
player,201509130htx,htx,AdamJe00,special_teams,3,,,,,
player,201509130htx,htx,AdamJe00,st_pct,9%,,,,,
player,201509130htx,htx,NewtDe00,pos,T,,,,,
player,201509130htx,htx,NewtDe00,offense,75,,,,,
player,201509130htx,htx,NewtDe00,off_pct,100%,,,,,
player,201509130htx,htx,NewtDe00,defense,0,,,,,
player,201509130htx,htx,NewtDe00,def_pct,0%,,,,,
player,201509130htx,htx,NewtDe00,special_teams,3,,,,,
player,201509130htx,htx,NewtDe00,st_pct,9%,,,,,
player,201509130htx,htx,JoneBe01,pos,C,,,,,
player,201509130htx,htx,JoneBe01,offense,75,,,,,
player,201509130htx,htx,JoneBe01,off_pct,100%,,,,,
player,201509130htx,htx,JoneBe01,defense,0,,,,,
player,201509130htx,htx,JoneBe01,def_pct,0%,,,,,
player,201509130htx,htx,JoneBe01,special_teams,3,,,,,
player,201509130htx,htx,JoneBe01,st_pct,9%,,,,,
player,201509130htx,htx,BrooBr00,pos,G,,,,,
player,201509130htx,htx,BrooBr00,offense,75,,,,,
player,201509130htx,htx,BrooBr00,off_pct,100%,,,,,
player,201509130htx,htx,BrooBr00,defense,0,,,,,
player,201509130htx,htx,BrooBr00,def_pct,0%,,,,,
player,201509130htx,htx,BrooBr00,special_teams,3,,,,,
player,201509130htx,htx,BrooBr00,st_pct,9%,,,,,
player,201509130htx,htx,BrowDu20,pos,T,,,,,
player,201509130htx,htx,BrowDu20,offense,75,,,,,
player,201509130htx,htx,BrowDu20,off_pct,100%,,,,,
player,201509130htx,htx,BrowDu20,defense,0,,,,,
player,201509130htx,htx,BrowDu20,def_pct,0%,,,,,
player,201509130htx,htx,BrowDu20,special_teams,3,,,,,
player,201509130htx,htx,BrowDu20,st_pct,9%,,,,,
player,201509130htx,htx,HopkDe00,pos,WR,,,,,
player,201509130htx,htx,HopkDe00,offense,75,,,,,
player,201509130htx,htx,HopkDe00,off_pct,100%,,,,,
player,201509130htx,htx,HopkDe00,defense,0,,,,,
player,201509130htx,htx,HopkDe00,def_pct,0%,,,,,
player,201509130htx,htx,HopkDe00,special_teams,0,,,,,
player,201509130htx,htx,HopkDe00,st_pct,0%,,,,,
player,201509130htx,htx,WashNa00,pos,WR,,,,,
player,201509130htx,htx,WashNa00,offense,63,,,,,
player,201509130htx,htx,WashNa00,off_pct,84%,,,,,
player,201509130htx,htx,WashNa00,defense,0,,,,,
player,201509130htx,htx,WashNa00,def_pct,0%,,,,,
player,201509130htx,htx,WashNa00,special_teams,0,,,,,
player,201509130htx,htx,WashNa00,st_pct,0%,,,,,
player,201509130htx,htx,ShorCe00,pos,WR,,,,,
player,201509130htx,htx,ShorCe00,offense,61,,,,,
player,201509130htx,htx,ShorCe00,off_pct,81%,,,,,
player,201509130htx,htx,ShorCe00,defense,0,,,,,
player,201509130htx,htx,ShorCe00,def_pct,0%,,,,,
player,201509130htx,htx,ShorCe00,special_teams,0,,,,,
player,201509130htx,htx,ShorCe00,st_pct,0%,,,,,
player,201509130htx,htx,HoyeBr00,pos,QB,,,,,
player,201509130htx,htx,HoyeBr00,offense,58,,,,,
player,201509130htx,htx,HoyeBr00,off_pct,77%,,,,,
player,201509130htx,htx,HoyeBr00,defense,0,,,,,
player,201509130htx,htx,HoyeBr00,def_pct,0%,,,,,
player,201509130htx,htx,HoyeBr00,special_teams,0,,,,,
player,201509130htx,htx,HoyeBr00,st_pct,0%,,,,,
player,201509130htx,htx,GrimJo01,pos,RB,,,,,
player,201509130htx,htx,GrimJo01,offense,40,,,,,
player,201509130htx,htx,GrimJo01,off_pct,53%,,,,,
player,201509130htx,htx,GrimJo01,defense,0,,,,,
player,201509130htx,htx,GrimJo01,def_pct,0%,,,,,
player,201509130htx,htx,GrimJo01,special_teams,22,,,,,
player,201509130htx,htx,GrimJo01,st_pct,65%,,,,,
player,201509130htx,htx,GrifRy00,pos,TE,,,,,
player,201509130htx,htx,GrifRy00,offense,36,,,,,
player,201509130htx,htx,GrifRy00,off_pct,48%,,,,,
player,201509130htx,htx,GrifRy00,defense,0,,,,,
player,201509130htx,htx,GrifRy00,def_pct,0%,,,,,
player,201509130htx,htx,GrifRy00,special_teams,9,,,,,
player,201509130htx,htx,GrifRy00,st_pct,26%,,,,,
player,201509130htx,htx,FiedC.00,pos,TE,,,,,
player,201509130htx,htx,FiedC.00,offense,33,,,,,
player,201509130htx,htx,FiedC.00,off_pct,44%,,,,,
player,201509130htx,htx,FiedC.00,defense,0,,,,,
player,201509130htx,htx,FiedC.00,def_pct,0%,,,,,
player,201509130htx,htx,FiedC.00,special_teams,9,,,,,
player,201509130htx,htx,FiedC.00,st_pct,26%,,,,,
player,201509130htx,htx,BlueAl00,pos,RB,,,,,
player,201509130htx,htx,BlueAl00,offense,22,,,,,
player,201509130htx,htx,BlueAl00,off_pct,29%,,,,,
player,201509130htx,htx,BlueAl00,defense,0,,,,,
player,201509130htx,htx,BlueAl00,def_pct,0%,,,,,
player,201509130htx,htx,BlueAl00,special_teams,23,,,,,
player,201509130htx,htx,BlueAl00,st_pct,68%,,,,,
player,201509130htx,htx,GrahGa00,pos,TE,,,,,
player,201509130htx,htx,GrahGa00,offense,17,,,,,
player,201509130htx,htx,GrahGa00,off_pct,23%,,,,,
player,201509130htx,htx,GrahGa00,defense,0,,,,,
player,201509130htx,htx,GrahGa00,def_pct,0%,,,,,
player,201509130htx,htx,GrahGa00,special_teams,1,,,,,
player,201509130htx,htx,GrahGa00,st_pct,3%,,,,,
player,201509130htx,htx,MallRy00,pos,QB,,,,,
player,201509130htx,htx,MallRy00,offense,17,,,,,
player,201509130htx,htx,MallRy00,off_pct,23%,,,,,
player,201509130htx,htx,MallRy00,defense,0,,,,,
player,201509130htx,htx,MallRy00,def_pct,0%,,,,,
player,201509130htx,htx,MallRy00,special_teams,0,,,,,
player,201509130htx,htx,MallRy00,st_pct,0%,,,,,
player,201509130htx,htx,PolkCh00,pos,RB,,,,,
player,201509130htx,htx,PolkCh00,offense,13,,,,,
player,201509130htx,htx,PolkCh00,off_pct,17%,,,,,
player,201509130htx,htx,PolkCh00,defense,0,,,,,
player,201509130htx,htx,PolkCh00,def_pct,0%,,,,,
player,201509130htx,htx,PolkCh00,special_teams,9,,,,,
player,201509130htx,htx,PolkCh00,st_pct,26%,,,,,
player,201509130htx,htx,MumpKe00,pos,WR,,,,,
player,201509130htx,htx,MumpKe00,offense,12,,,,,
player,201509130htx,htx,MumpKe00,off_pct,16%,,,,,
player,201509130htx,htx,MumpKe00,defense,0,,,,,
player,201509130htx,htx,MumpKe00,def_pct,0%,,,,,
player,201509130htx,htx,MumpKe00,special_teams,19,,,,,
player,201509130htx,htx,MumpKe00,st_pct,56%,,,,,
player,201509130htx,htx,ProsJa00,pos,FB,,,,,
player,201509130htx,htx,ProsJa00,offense,3,,,,,
player,201509130htx,htx,ProsJa00,off_pct,4%,,,,,
player,201509130htx,htx,ProsJa00,defense,0,,,,,
player,201509130htx,htx,ProsJa00,def_pct,0%,,,,,
player,201509130htx,htx,ProsJa00,special_teams,7,,,,,
player,201509130htx,htx,ProsJa00,st_pct,21%,,,,,
player,201509130htx,htx,CushBr99,pos,LB,,,,,
player,201509130htx,htx,CushBr99,offense,0,,,,,
player,201509130htx,htx,CushBr99,off_pct,0%,,,,,
player,201509130htx,htx,CushBr99,defense,70,,,,,
player,201509130htx,htx,CushBr99,def_pct,100%,,,,,
player,201509130htx,htx,CushBr99,special_teams,8,,,,,
player,201509130htx,htx,CushBr99,st_pct,24%,,,,,
player,201509130htx,htx,CricJa00,pos,DE,,,,,
player,201509130htx,htx,CricJa00,offense,0,,,,,
player,201509130htx,htx,CricJa00,off_pct,0%,,,,,
player,201509130htx,htx,CricJa00,defense,70,,,,,
player,201509130htx,htx,CricJa00,def_pct,100%,,,,,
player,201509130htx,htx,CricJa00,special_teams,7,,,,,
player,201509130htx,htx,CricJa00,st_pct,21%,,,,,
player,201509130htx,htx,MoorRa00,pos,FS,,,,,
player,201509130htx,htx,MoorRa00,offense,0,,,,,
player,201509130htx,htx,MoorRa00,off_pct,0%,,,,,
player,201509130htx,htx,MoorRa00,defense,70,,,,,
player,201509130htx,htx,MoorRa00,def_pct,100%,,,,,
player,201509130htx,htx,MoorRa00,special_teams,6,,,,,
player,201509130htx,htx,MoorRa00,st_pct,18%,,,,,
player,201509130htx,htx,JackKa99,pos,CB,,,,,
player,201509130htx,htx,JackKa99,offense,0,,,,,
player,201509130htx,htx,JackKa99,off_pct,0%,,,,,
player,201509130htx,htx,JackKa99,defense,70,,,,,
player,201509130htx,htx,JackKa99,def_pct,100%,,,,,
player,201509130htx,htx,JackKa99,special_teams,1,,,,,
player,201509130htx,htx,JackKa99,st_pct,3%,,,,,
player,201509130htx,htx,WattJ.00,pos,DE,,,,,
player,201509130htx,htx,WattJ.00,offense,0,,,,,
player,201509130htx,htx,WattJ.00,off_pct,0%,,,,,
player,201509130htx,htx,WattJ.00,defense,68,,,,,
player,201509130htx,htx,WattJ.00,def_pct,97%,,,,,
player,201509130htx,htx,WattJ.00,special_teams,9,,,,,
player,201509130htx,htx,WattJ.00,st_pct,26%,,,,,
player,201509130htx,htx,JoseJo20,pos,CB,,,,,
player,201509130htx,htx,JoseJo20,offense,0,,,,,
player,201509130htx,htx,JoseJo20,off_pct,0%,,,,,
player,201509130htx,htx,JoseJo20,defense,67,,,,,
player,201509130htx,htx,JoseJo20,def_pct,96%,,,,,
player,201509130htx,htx,JoseJo20,special_teams,1,,,,,
player,201509130htx,htx,JoseJo20,st_pct,3%,,,,,
player,201509130htx,htx,DempQu99,pos,FS,,,,,
player,201509130htx,htx,DempQu99,offense,0,,,,,
player,201509130htx,htx,DempQu99,off_pct,0%,,,,,
player,201509130htx,htx,DempQu99,defense,61,,,,,
player,201509130htx,htx,DempQu99,def_pct,87%,,,,,
player,201509130htx,htx,DempQu99,special_teams,14,,,,,
player,201509130htx,htx,DempQu99,st_pct,41%,,,,,
player,201509130htx,htx,WilfVi20,pos,NT,,,,,
player,201509130htx,htx,WilfVi20,offense,0,,,,,
player,201509130htx,htx,WilfVi20,off_pct,0%,,,,,
player,201509130htx,htx,WilfVi20,defense,53,,,,,
player,201509130htx,htx,WilfVi20,def_pct,76%,,,,,
player,201509130htx,htx,WilfVi20,special_teams,6,,,,,
player,201509130htx,htx,WilfVi20,st_pct,18%,,,,,
player,201509130htx,htx,DentAk00,pos,LB,,,,,
player,201509130htx,htx,DentAk00,offense,0,,,,,
player,201509130htx,htx,DentAk00,off_pct,0%,,,,,
player,201509130htx,htx,DentAk00,defense,51,,,,,
player,201509130htx,htx,DentAk00,def_pct,73%,,,,,
player,201509130htx,htx,DentAk00,special_teams,12,,,,,
player,201509130htx,htx,DentAk00,st_pct,35%,,,,,
player,201509130htx,htx,MercWh00,pos,LB,,,,,
player,201509130htx,htx,MercWh00,offense,0,,,,,
player,201509130htx,htx,MercWh00,off_pct,0%,,,,,
player,201509130htx,htx,MercWh00,defense,43,,,,,
player,201509130htx,htx,MercWh00,def_pct,61%,,,,,
player,201509130htx,htx,MercWh00,special_teams,16,,,,,
player,201509130htx,htx,MercWh00,st_pct,47%,,,,,
player,201509130htx,htx,SimoJo01,pos,LB,,,,,
player,201509130htx,htx,SimoJo01,offense,0,,,,,
player,201509130htx,htx,SimoJo01,off_pct,0%,,,,,
player,201509130htx,htx,SimoJo01,defense,42,,,,,
player,201509130htx,htx,SimoJo01,def_pct,60%,,,,,
player,201509130htx,htx,SimoJo01,special_teams,12,,,,,
player,201509130htx,htx,SimoJo01,st_pct,35%,,,,,
player,201509130htx,htx,JohnKe04,pos,CB,,,,,
player,201509130htx,htx,JohnKe04,offense,0,,,,,
player,201509130htx,htx,JohnKe04,off_pct,0%,,,,,
player,201509130htx,htx,JohnKe04,defense,34,,,,,
player,201509130htx,htx,JohnKe04,def_pct,49%,,,,,
player,201509130htx,htx,JohnKe04,special_teams,15,,,,,
player,201509130htx,htx,JohnKe04,st_pct,44%,,,,,
player,201509130htx,htx,ClowJa00,pos,LB,,,,,
player,201509130htx,htx,ClowJa00,offense,0,,,,,
player,201509130htx,htx,ClowJa00,off_pct,0%,,,,,
player,201509130htx,htx,ClowJa00,defense,30,,,,,
player,201509130htx,htx,ClowJa00,def_pct,43%,,,,,
player,201509130htx,htx,ClowJa00,special_teams,1,,,,,
player,201509130htx,htx,ClowJa00,st_pct,3%,,,,,
player,201509130htx,htx,PleaEd00,pos,FS,,,,,
player,201509130htx,htx,PleaEd00,offense,0,,,,,
player,201509130htx,htx,PleaEd00,off_pct,0%,,,,,
player,201509130htx,htx,PleaEd00,defense,15,,,,,
player,201509130htx,htx,PleaEd00,def_pct,21%,,,,,
player,201509130htx,htx,PleaEd00,special_teams,20,,,,,
player,201509130htx,htx,PleaEd00,st_pct,59%,,,,,
player,201509130htx,htx,BouyA.00,pos,CB,,,,,
player,201509130htx,htx,BouyA.00,offense,0,,,,,
player,201509130htx,htx,BouyA.00,off_pct,0%,,,,,
player,201509130htx,htx,BouyA.00,defense,9,,,,,
player,201509130htx,htx,BouyA.00,def_pct,13%,,,,,
player,201509130htx,htx,BouyA.00,special_teams,17,,,,,
player,201509130htx,htx,BouyA.00,st_pct,50%,,,,,
player,201509130htx,htx,PagaJe00,pos,DE,,,,,
player,201509130htx,htx,PagaJe00,offense,0,,,,,
player,201509130htx,htx,PagaJe00,off_pct,0%,,,,,
player,201509130htx,htx,PagaJe00,defense,6,,,,,
player,201509130htx,htx,PagaJe00,def_pct,9%,,,,,
player,201509130htx,htx,PagaJe00,special_teams,6,,,,,
player,201509130htx,htx,PagaJe00,st_pct,18%,,,,,
player,201509130htx,htx,HalxAn00,pos,SS,,,,,
player,201509130htx,htx,HalxAn00,offense,0,,,,,
player,201509130htx,htx,HalxAn00,off_pct,0%,,,,,
player,201509130htx,htx,HalxAn00,defense,5,,,,,
player,201509130htx,htx,HalxAn00,def_pct,7%,,,,,
player,201509130htx,htx,HalxAn00,special_teams,18,,,,,
player,201509130htx,htx,HalxAn00,st_pct,53%,,,,,
player,201509130htx,htx,TuggJu00,pos,LB,,,,,
player,201509130htx,htx,TuggJu00,offense,0,,,,,
player,201509130htx,htx,TuggJu00,off_pct,0%,,,,,
player,201509130htx,htx,TuggJu00,defense,4,,,,,
player,201509130htx,htx,TuggJu00,def_pct,6%,,,,,
player,201509130htx,htx,TuggJu00,special_teams,23,,,,,
player,201509130htx,htx,TuggJu00,st_pct,68%,,,,,
player,201509130htx,htx,CoviCh00,pos,NT,,,,,
player,201509130htx,htx,CoviCh00,offense,0,,,,,
player,201509130htx,htx,CoviCh00,off_pct,0%,,,,,
player,201509130htx,htx,CoviCh00,defense,2,,,,,
player,201509130htx,htx,CoviCh00,def_pct,3%,,,,,
player,201509130htx,htx,CoviCh00,special_teams,0,,,,,
player,201509130htx,htx,CoviCh00,st_pct,0%,,,,,
player,201509130htx,htx,McKiBe00,pos,LB,,,,,
player,201509130htx,htx,McKiBe00,offense,0,,,,,
player,201509130htx,htx,McKiBe00,off_pct,0%,,,,,
player,201509130htx,htx,McKiBe00,defense,0,,,,,
player,201509130htx,htx,McKiBe00,def_pct,0%,,,,,
player,201509130htx,htx,McKiBe00,special_teams,23,,,,,
player,201509130htx,htx,McKiBe00,st_pct,68%,,,,,
player,201509130htx,htx,MorrDa01,pos,CB,,,,,
player,201509130htx,htx,MorrDa01,offense,0,,,,,
player,201509130htx,htx,MorrDa01,off_pct,0%,,,,,
player,201509130htx,htx,MorrDa01,defense,0,,,,,
player,201509130htx,htx,MorrDa01,def_pct,0%,,,,,
player,201509130htx,htx,MorrDa01,special_teams,12,,,,,
player,201509130htx,htx,MorrDa01,st_pct,35%,,,,,
player,201509130htx,htx,LechSh20,pos,P,,,,,
player,201509130htx,htx,LechSh20,offense,0,,,,,
player,201509130htx,htx,LechSh20,off_pct,0%,,,,,
player,201509130htx,htx,LechSh20,defense,0,,,,,
player,201509130htx,htx,LechSh20,def_pct,0%,,,,,
player,201509130htx,htx,LechSh20,special_teams,10,,,,,
player,201509130htx,htx,LechSh20,st_pct,29%,,,,,
player,201509130htx,htx,WeekJo00,pos,LS,,,,,
player,201509130htx,htx,WeekJo00,offense,0,,,,,
player,201509130htx,htx,WeekJo00,off_pct,0%,,,,,
player,201509130htx,htx,WeekJo00,defense,0,,,,,
player,201509130htx,htx,WeekJo00,def_pct,0%,,,,,
player,201509130htx,htx,WeekJo00,special_teams,10,,,,,
player,201509130htx,htx,WeekJo00,st_pct,29%,,,,,
player,201509130htx,htx,BullRa00,pos,K,,,,,
player,201509130htx,htx,BullRa00,offense,0,,,,,
player,201509130htx,htx,BullRa00,off_pct,0%,,,,,
player,201509130htx,htx,BullRa00,defense,0,,,,,
player,201509130htx,htx,BullRa00,def_pct,0%,,,,,
player,201509130htx,htx,BullRa00,special_teams,8,,,,,
player,201509130htx,htx,BullRa00,st_pct,24%,,,,,
player,201509130htx,htx,MancGr00,pos,C,,,,,
player,201509130htx,htx,MancGr00,offense,0,,,,,
player,201509130htx,htx,MancGr00,off_pct,0%,,,,,
player,201509130htx,htx,MancGr00,defense,0,,,,,
player,201509130htx,htx,MancGr00,def_pct,0%,,,,,
player,201509130htx,htx,MancGr00,special_teams,3,,,,,
player,201509130htx,htx,MancGr00,st_pct,9%,,,,,
player,201509130htx,kan,DuveLa00,pos,G,,,,,
player,201509130htx,kan,DuveLa00,offense,70,,,,,
player,201509130htx,kan,DuveLa00,off_pct,100%,,,,,
player,201509130htx,kan,DuveLa00,defense,0,,,,,
player,201509130htx,kan,DuveLa00,def_pct,0%,,,,,
player,201509130htx,kan,DuveLa00,special_teams,6,,,,,
player,201509130htx,kan,DuveLa00,st_pct,18%,,,,,
player,201509130htx,kan,GrubBe20,pos,G,,,,,
player,201509130htx,kan,GrubBe20,offense,70,,,,,
player,201509130htx,kan,GrubBe20,off_pct,100%,,,,,
player,201509130htx,kan,GrubBe20,defense,0,,,,,
player,201509130htx,kan,GrubBe20,def_pct,0%,,,,,
player,201509130htx,kan,GrubBe20,special_teams,6,,,,,
player,201509130htx,kan,GrubBe20,st_pct,18%,,,,,
player,201509130htx,kan,MorsMi00,pos,C,,,,,
player,201509130htx,kan,MorsMi00,offense,70,,,,,
player,201509130htx,kan,MorsMi00,off_pct,100%,,,,,
player,201509130htx,kan,MorsMi00,defense,0,,,,,
player,201509130htx,kan,MorsMi00,def_pct,0%,,,,,
player,201509130htx,kan,MorsMi00,special_teams,6,,,,,
player,201509130htx,kan,MorsMi00,st_pct,18%,,,,,
player,201509130htx,kan,SmitAl03,pos,QB,,,,,
player,201509130htx,kan,SmitAl03,offense,70,,,,,
player,201509130htx,kan,SmitAl03,off_pct,100%,,,,,
player,201509130htx,kan,SmitAl03,defense,0,,,,,
player,201509130htx,kan,SmitAl03,def_pct,0%,,,,,
