game,2015,4,20151004,201510040nor,dal,"Dallas Cowboys",20,nor,"New Orleans Saints",26
player,201510040nor,nor,HillJo02,rec_yds,11,,,,,
player,201510040nor,nor,HillJo02,rec_td,1,,,,,
player,201510040nor,nor,HillJo02,rec_long,8,,,,,
player,201510040nor,nor,HillJo02,fumbles,0,,,,,
player,201510040nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201510040nor,dal,HitcAn00,def_int,0,,,,,
player,201510040nor,dal,HitcAn00,def_int_yds,0,,,,,
player,201510040nor,dal,HitcAn00,def_int_td,0,,,,,
player,201510040nor,dal,HitcAn00,def_int_long,0,,,,,
player,201510040nor,dal,HitcAn00,pass_defended,0,,,,,
player,201510040nor,dal,HitcAn00,sacks,1.0,,,,,
player,201510040nor,dal,HitcAn00,tackles_combined,11,,,,,
player,201510040nor,dal,HitcAn00,tackles_solo,9,,,,,
player,201510040nor,dal,HitcAn00,tackles_assists,2,,,,,
player,201510040nor,dal,HitcAn00,tackles_loss,2,,,,,
player,201510040nor,dal,HitcAn00,qb_hits,1,,,,,
player,201510040nor,dal,HitcAn00,fumbles_rec,0,,,,,
player,201510040nor,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,HitcAn00,fumbles_forced,0,,,,,
player,201510040nor,dal,LawrDe00,def_int,0,,,,,
player,201510040nor,dal,LawrDe00,def_int_yds,0,,,,,
player,201510040nor,dal,LawrDe00,def_int_td,0,,,,,
player,201510040nor,dal,LawrDe00,def_int_long,0,,,,,
player,201510040nor,dal,LawrDe00,pass_defended,0,,,,,
player,201510040nor,dal,LawrDe00,sacks,1.0,,,,,
player,201510040nor,dal,LawrDe00,tackles_combined,5,,,,,
player,201510040nor,dal,LawrDe00,tackles_solo,3,,,,,
player,201510040nor,dal,LawrDe00,tackles_assists,2,,,,,
player,201510040nor,dal,LawrDe00,tackles_loss,1,,,,,
player,201510040nor,dal,LawrDe00,qb_hits,2,,,,,
player,201510040nor,dal,LawrDe00,fumbles_rec,0,,,,,
player,201510040nor,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,LawrDe00,fumbles_forced,0,,,,,
player,201510040nor,dal,CrawJa00,def_int,0,,,,,
player,201510040nor,dal,CrawJa00,def_int_yds,0,,,,,
player,201510040nor,dal,CrawJa00,def_int_td,0,,,,,
player,201510040nor,dal,CrawJa00,def_int_long,0,,,,,
player,201510040nor,dal,CrawJa00,pass_defended,0,,,,,
player,201510040nor,dal,CrawJa00,sacks,1.0,,,,,
player,201510040nor,dal,CrawJa00,tackles_combined,2,,,,,
player,201510040nor,dal,CrawJa00,tackles_solo,1,,,,,
player,201510040nor,dal,CrawJa00,tackles_assists,1,,,,,
player,201510040nor,dal,CrawJa00,tackles_loss,1,,,,,
player,201510040nor,dal,CrawJa00,qb_hits,1,,,,,
player,201510040nor,dal,CrawJa00,fumbles_rec,0,,,,,
player,201510040nor,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,CrawJa00,fumbles_forced,0,,,,,
player,201510040nor,dal,ChurBa99,def_int,0,,,,,
player,201510040nor,dal,ChurBa99,def_int_yds,0,,,,,
player,201510040nor,dal,ChurBa99,def_int_td,0,,,,,
player,201510040nor,dal,ChurBa99,def_int_long,0,,,,,
player,201510040nor,dal,ChurBa99,pass_defended,0,,,,,
player,201510040nor,dal,ChurBa99,sacks,0.0,,,,,
player,201510040nor,dal,ChurBa99,tackles_combined,9,,,,,
player,201510040nor,dal,ChurBa99,tackles_solo,7,,,,,
player,201510040nor,dal,ChurBa99,tackles_assists,2,,,,,
player,201510040nor,dal,ChurBa99,tackles_loss,0,,,,,
player,201510040nor,dal,ChurBa99,qb_hits,0,,,,,
player,201510040nor,dal,ChurBa99,fumbles_rec,0,,,,,
player,201510040nor,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201510040nor,dal,ChurBa99,fumbles_forced,0,,,,,
player,201510040nor,dal,WilsDa02,def_int,0,,,,,
player,201510040nor,dal,WilsDa02,def_int_yds,0,,,,,
player,201510040nor,dal,WilsDa02,def_int_td,0,,,,,
player,201510040nor,dal,WilsDa02,def_int_long,0,,,,,
player,201510040nor,dal,WilsDa02,pass_defended,0,,,,,
player,201510040nor,dal,WilsDa02,sacks,0.0,,,,,
player,201510040nor,dal,WilsDa02,tackles_combined,8,,,,,
player,201510040nor,dal,WilsDa02,tackles_solo,5,,,,,
player,201510040nor,dal,WilsDa02,tackles_assists,3,,,,,
player,201510040nor,dal,WilsDa02,tackles_loss,1,,,,,
player,201510040nor,dal,WilsDa02,qb_hits,0,,,,,
player,201510040nor,dal,WilsDa02,fumbles_rec,0,,,,,
player,201510040nor,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201510040nor,dal,WilsDa02,fumbles_forced,0,,,,,
player,201510040nor,dal,HaydNi99,def_int,0,,,,,
player,201510040nor,dal,HaydNi99,def_int_yds,0,,,,,
player,201510040nor,dal,HaydNi99,def_int_td,0,,,,,
player,201510040nor,dal,HaydNi99,def_int_long,0,,,,,
player,201510040nor,dal,HaydNi99,pass_defended,0,,,,,
player,201510040nor,dal,HaydNi99,sacks,0.0,,,,,
player,201510040nor,dal,HaydNi99,tackles_combined,6,,,,,
player,201510040nor,dal,HaydNi99,tackles_solo,5,,,,,
player,201510040nor,dal,HaydNi99,tackles_assists,1,,,,,
player,201510040nor,dal,HaydNi99,tackles_loss,0,,,,,
player,201510040nor,dal,HaydNi99,qb_hits,0,,,,,
player,201510040nor,dal,HaydNi99,fumbles_rec,0,,,,,
player,201510040nor,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201510040nor,dal,HaydNi99,fumbles_forced,0,,,,,
player,201510040nor,dal,CarrBr99,def_int,0,,,,,
player,201510040nor,dal,CarrBr99,def_int_yds,0,,,,,
player,201510040nor,dal,CarrBr99,def_int_td,0,,,,,
player,201510040nor,dal,CarrBr99,def_int_long,0,,,,,
player,201510040nor,dal,CarrBr99,pass_defended,0,,,,,
player,201510040nor,dal,CarrBr99,sacks,0.0,,,,,
player,201510040nor,dal,CarrBr99,tackles_combined,5,,,,,
player,201510040nor,dal,CarrBr99,tackles_solo,5,,,,,
player,201510040nor,dal,CarrBr99,tackles_assists,0,,,,,
player,201510040nor,dal,CarrBr99,tackles_loss,0,,,,,
player,201510040nor,dal,CarrBr99,qb_hits,0,,,,,
player,201510040nor,dal,CarrBr99,fumbles_rec,0,,,,,
player,201510040nor,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201510040nor,dal,CarrBr99,fumbles_forced,0,,,,,
player,201510040nor,dal,GachAn00,def_int,0,,,,,
player,201510040nor,dal,GachAn00,def_int_yds,0,,,,,
player,201510040nor,dal,GachAn00,def_int_td,0,,,,,
player,201510040nor,dal,GachAn00,def_int_long,0,,,,,
player,201510040nor,dal,GachAn00,pass_defended,0,,,,,
player,201510040nor,dal,GachAn00,sacks,0.0,,,,,
player,201510040nor,dal,GachAn00,tackles_combined,5,,,,,
player,201510040nor,dal,GachAn00,tackles_solo,4,,,,,
player,201510040nor,dal,GachAn00,tackles_assists,1,,,,,
player,201510040nor,dal,GachAn00,tackles_loss,0,,,,,
player,201510040nor,dal,GachAn00,qb_hits,0,,,,,
player,201510040nor,dal,GachAn00,fumbles_rec,0,,,,,
player,201510040nor,dal,GachAn00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,GachAn00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,GachAn00,fumbles_forced,0,,,,,
player,201510040nor,dal,ClaiMo00,def_int,0,,,,,
player,201510040nor,dal,ClaiMo00,def_int_yds,0,,,,,
player,201510040nor,dal,ClaiMo00,def_int_td,0,,,,,
player,201510040nor,dal,ClaiMo00,def_int_long,0,,,,,
player,201510040nor,dal,ClaiMo00,pass_defended,1,,,,,
player,201510040nor,dal,ClaiMo00,sacks,0.0,,,,,
player,201510040nor,dal,ClaiMo00,tackles_combined,4,,,,,
player,201510040nor,dal,ClaiMo00,tackles_solo,3,,,,,
player,201510040nor,dal,ClaiMo00,tackles_assists,1,,,,,
player,201510040nor,dal,ClaiMo00,tackles_loss,0,,,,,
player,201510040nor,dal,ClaiMo00,qb_hits,0,,,,,
player,201510040nor,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201510040nor,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201510040nor,dal,JoneBy00,def_int,0,,,,,
player,201510040nor,dal,JoneBy00,def_int_yds,0,,,,,
player,201510040nor,dal,JoneBy00,def_int_td,0,,,,,
player,201510040nor,dal,JoneBy00,def_int_long,0,,,,,
player,201510040nor,dal,JoneBy00,pass_defended,0,,,,,
player,201510040nor,dal,JoneBy00,sacks,0.0,,,,,
player,201510040nor,dal,JoneBy00,tackles_combined,4,,,,,
player,201510040nor,dal,JoneBy00,tackles_solo,3,,,,,
player,201510040nor,dal,JoneBy00,tackles_assists,1,,,,,
player,201510040nor,dal,JoneBy00,tackles_loss,0,,,,,
player,201510040nor,dal,JoneBy00,qb_hits,0,,,,,
player,201510040nor,dal,JoneBy00,fumbles_rec,0,,,,,
player,201510040nor,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,JoneBy00,fumbles_forced,0,,,,,
player,201510040nor,dal,LeexSe99,def_int,0,,,,,
player,201510040nor,dal,LeexSe99,def_int_yds,0,,,,,
player,201510040nor,dal,LeexSe99,def_int_td,0,,,,,
player,201510040nor,dal,LeexSe99,def_int_long,0,,,,,
player,201510040nor,dal,LeexSe99,pass_defended,0,,,,,
player,201510040nor,dal,LeexSe99,sacks,0.0,,,,,
player,201510040nor,dal,LeexSe99,tackles_combined,3,,,,,
player,201510040nor,dal,LeexSe99,tackles_solo,2,,,,,
player,201510040nor,dal,LeexSe99,tackles_assists,1,,,,,
player,201510040nor,dal,LeexSe99,tackles_loss,0,,,,,
player,201510040nor,dal,LeexSe99,qb_hits,0,,,,,
player,201510040nor,dal,LeexSe99,fumbles_rec,0,,,,,
player,201510040nor,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201510040nor,dal,LeexSe99,fumbles_forced,0,,,,,
player,201510040nor,dal,IrviDa00,def_int,0,,,,,
player,201510040nor,dal,IrviDa00,def_int_yds,0,,,,,
player,201510040nor,dal,IrviDa00,def_int_td,0,,,,,
player,201510040nor,dal,IrviDa00,def_int_long,0,,,,,
player,201510040nor,dal,IrviDa00,pass_defended,0,,,,,
player,201510040nor,dal,IrviDa00,sacks,0.0,,,,,
player,201510040nor,dal,IrviDa00,tackles_combined,2,,,,,
player,201510040nor,dal,IrviDa00,tackles_solo,1,,,,,
player,201510040nor,dal,IrviDa00,tackles_assists,1,,,,,
player,201510040nor,dal,IrviDa00,tackles_loss,0,,,,,
player,201510040nor,dal,IrviDa00,qb_hits,0,,,,,
player,201510040nor,dal,IrviDa00,fumbles_rec,0,,,,,
player,201510040nor,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,IrviDa00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,IrviDa00,fumbles_forced,0,,,,,
player,201510040nor,dal,WilcJ.00,def_int,0,,,,,
player,201510040nor,dal,WilcJ.00,def_int_yds,0,,,,,
player,201510040nor,dal,WilcJ.00,def_int_td,0,,,,,
player,201510040nor,dal,WilcJ.00,def_int_long,0,,,,,
player,201510040nor,dal,WilcJ.00,pass_defended,0,,,,,
player,201510040nor,dal,WilcJ.00,sacks,0.0,,,,,
player,201510040nor,dal,WilcJ.00,tackles_combined,2,,,,,
player,201510040nor,dal,WilcJ.00,tackles_solo,1,,,,,
player,201510040nor,dal,WilcJ.00,tackles_assists,1,,,,,
player,201510040nor,dal,WilcJ.00,tackles_loss,0,,,,,
player,201510040nor,dal,WilcJ.00,qb_hits,0,,,,,
player,201510040nor,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201510040nor,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201510040nor,dal,HeatJe00,def_int,0,,,,,
player,201510040nor,dal,HeatJe00,def_int_yds,0,,,,,
player,201510040nor,dal,HeatJe00,def_int_td,0,,,,,
player,201510040nor,dal,HeatJe00,def_int_long,0,,,,,
player,201510040nor,dal,HeatJe00,pass_defended,0,,,,,
player,201510040nor,dal,HeatJe00,sacks,0.0,,,,,
player,201510040nor,dal,HeatJe00,tackles_combined,1,,,,,
player,201510040nor,dal,HeatJe00,tackles_solo,1,,,,,
player,201510040nor,dal,HeatJe00,tackles_assists,0,,,,,
player,201510040nor,dal,HeatJe00,tackles_loss,0,,,,,
player,201510040nor,dal,HeatJe00,qb_hits,0,,,,,
player,201510040nor,dal,HeatJe00,fumbles_rec,0,,,,,
player,201510040nor,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,HeatJe00,fumbles_forced,0,,,,,
player,201510040nor,dal,LadoL.20,def_int,0,,,,,
player,201510040nor,dal,LadoL.20,def_int_yds,0,,,,,
player,201510040nor,dal,LadoL.20,def_int_td,0,,,,,
player,201510040nor,dal,LadoL.20,def_int_long,0,,,,,
player,201510040nor,dal,LadoL.20,pass_defended,0,,,,,
player,201510040nor,dal,LadoL.20,sacks,0.0,,,,,
player,201510040nor,dal,LadoL.20,tackles_combined,1,,,,,
player,201510040nor,dal,LadoL.20,tackles_solo,1,,,,,
player,201510040nor,dal,LadoL.20,tackles_assists,0,,,,,
player,201510040nor,dal,LadoL.20,tackles_loss,0,,,,,
player,201510040nor,dal,LadoL.20,qb_hits,0,,,,,
player,201510040nor,dal,LadoL.20,fumbles_rec,0,,,,,
player,201510040nor,dal,LadoL.20,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,LadoL.20,fumbles_rec_td,0,,,,,
player,201510040nor,dal,LadoL.20,fumbles_forced,0,,,,,
player,201510040nor,dal,PatmTy00,def_int,0,,,,,
player,201510040nor,dal,PatmTy00,def_int_yds,0,,,,,
player,201510040nor,dal,PatmTy00,def_int_td,0,,,,,
player,201510040nor,dal,PatmTy00,def_int_long,0,,,,,
player,201510040nor,dal,PatmTy00,pass_defended,1,,,,,
player,201510040nor,dal,PatmTy00,sacks,0.0,,,,,
player,201510040nor,dal,PatmTy00,tackles_combined,1,,,,,
player,201510040nor,dal,PatmTy00,tackles_solo,0,,,,,
player,201510040nor,dal,PatmTy00,tackles_assists,1,,,,,
player,201510040nor,dal,PatmTy00,tackles_loss,0,,,,,
player,201510040nor,dal,PatmTy00,qb_hits,0,,,,,
player,201510040nor,dal,PatmTy00,fumbles_rec,0,,,,,
player,201510040nor,dal,PatmTy00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,PatmTy00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,PatmTy00,fumbles_forced,0,,,,,
player,201510040nor,dal,WilbKy00,def_int,0,,,,,
player,201510040nor,dal,WilbKy00,def_int_yds,0,,,,,
player,201510040nor,dal,WilbKy00,def_int_td,0,,,,,
player,201510040nor,dal,WilbKy00,def_int_long,0,,,,,
player,201510040nor,dal,WilbKy00,pass_defended,0,,,,,
player,201510040nor,dal,WilbKy00,sacks,0.0,,,,,
player,201510040nor,dal,WilbKy00,tackles_combined,1,,,,,
player,201510040nor,dal,WilbKy00,tackles_solo,1,,,,,
player,201510040nor,dal,WilbKy00,tackles_assists,0,,,,,
player,201510040nor,dal,WilbKy00,tackles_loss,0,,,,,
player,201510040nor,dal,WilbKy00,qb_hits,0,,,,,
player,201510040nor,dal,WilbKy00,fumbles_rec,0,,,,,
player,201510040nor,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201510040nor,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201510040nor,dal,WilbKy00,fumbles_forced,0,,,,,
player,201510040nor,nor,KikaHa00,def_int,0,,,,,
player,201510040nor,nor,KikaHa00,def_int_yds,0,,,,,
player,201510040nor,nor,KikaHa00,def_int_td,0,,,,,
player,201510040nor,nor,KikaHa00,def_int_long,0,,,,,
player,201510040nor,nor,KikaHa00,pass_defended,0,,,,,
player,201510040nor,nor,KikaHa00,sacks,1.0,,,,,
player,201510040nor,nor,KikaHa00,tackles_combined,8,,,,,
player,201510040nor,nor,KikaHa00,tackles_solo,4,,,,,
player,201510040nor,nor,KikaHa00,tackles_assists,4,,,,,
player,201510040nor,nor,KikaHa00,tackles_loss,1,,,,,
player,201510040nor,nor,KikaHa00,qb_hits,1,,,,,
player,201510040nor,nor,KikaHa00,fumbles_rec,0,,,,,
player,201510040nor,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,KikaHa00,fumbles_forced,0,,,,,
player,201510040nor,nor,AnthSt00,def_int,0,,,,,
player,201510040nor,nor,AnthSt00,def_int_yds,0,,,,,
player,201510040nor,nor,AnthSt00,def_int_td,0,,,,,
player,201510040nor,nor,AnthSt00,def_int_long,0,,,,,
player,201510040nor,nor,AnthSt00,pass_defended,0,,,,,
player,201510040nor,nor,AnthSt00,sacks,1.0,,,,,
player,201510040nor,nor,AnthSt00,tackles_combined,7,,,,,
player,201510040nor,nor,AnthSt00,tackles_solo,5,,,,,
player,201510040nor,nor,AnthSt00,tackles_assists,2,,,,,
player,201510040nor,nor,AnthSt00,tackles_loss,1,,,,,
player,201510040nor,nor,AnthSt00,qb_hits,1,,,,,
player,201510040nor,nor,AnthSt00,fumbles_rec,0,,,,,
player,201510040nor,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,AnthSt00,fumbles_forced,0,,,,,
player,201510040nor,nor,DaviTy01,def_int,0,,,,,
player,201510040nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201510040nor,nor,DaviTy01,def_int_td,0,,,,,
player,201510040nor,nor,DaviTy01,def_int_long,0,,,,,
player,201510040nor,nor,DaviTy01,pass_defended,0,,,,,
player,201510040nor,nor,DaviTy01,sacks,1.0,,,,,
player,201510040nor,nor,DaviTy01,tackles_combined,4,,,,,
player,201510040nor,nor,DaviTy01,tackles_solo,2,,,,,
player,201510040nor,nor,DaviTy01,tackles_assists,2,,,,,
player,201510040nor,nor,DaviTy01,tackles_loss,1,,,,,
player,201510040nor,nor,DaviTy01,qb_hits,1,,,,,
player,201510040nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201510040nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201510040nor,nor,DaviTy01,fumbles_forced,0,,,,,
player,201510040nor,nor,BrowBr00,def_int,0,,,,,
player,201510040nor,nor,BrowBr00,def_int_yds,0,,,,,
player,201510040nor,nor,BrowBr00,def_int_td,0,,,,,
player,201510040nor,nor,BrowBr00,def_int_long,0,,,,,
player,201510040nor,nor,BrowBr00,pass_defended,1,,,,,
player,201510040nor,nor,BrowBr00,sacks,0.0,,,,,
player,201510040nor,nor,BrowBr00,tackles_combined,6,,,,,
player,201510040nor,nor,BrowBr00,tackles_solo,5,,,,,
player,201510040nor,nor,BrowBr00,tackles_assists,1,,,,,
player,201510040nor,nor,BrowBr00,tackles_loss,0,,,,,
player,201510040nor,nor,BrowBr00,qb_hits,0,,,,,
player,201510040nor,nor,BrowBr00,fumbles_rec,0,,,,,
player,201510040nor,nor,BrowBr00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,BrowBr00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,BrowBr00,fumbles_forced,0,,,,,
player,201510040nor,nor,RichBo00,def_int,0,,,,,
player,201510040nor,nor,RichBo00,def_int_yds,0,,,,,
player,201510040nor,nor,RichBo00,def_int_td,0,,,,,
player,201510040nor,nor,RichBo00,def_int_long,0,,,,,
player,201510040nor,nor,RichBo00,pass_defended,0,,,,,
player,201510040nor,nor,RichBo00,sacks,0.0,,,,,
player,201510040nor,nor,RichBo00,tackles_combined,6,,,,,
player,201510040nor,nor,RichBo00,tackles_solo,2,,,,,
player,201510040nor,nor,RichBo00,tackles_assists,4,,,,,
player,201510040nor,nor,RichBo00,tackles_loss,2,,,,,
player,201510040nor,nor,RichBo00,qb_hits,0,,,,,
player,201510040nor,nor,RichBo00,fumbles_rec,0,,,,,
player,201510040nor,nor,RichBo00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,RichBo00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,RichBo00,fumbles_forced,0,,,,,
player,201510040nor,nor,ByrdJa99,def_int,0,,,,,
player,201510040nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201510040nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201510040nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201510040nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201510040nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201510040nor,nor,ByrdJa99,tackles_combined,4,,,,,
player,201510040nor,nor,ByrdJa99,tackles_solo,2,,,,,
player,201510040nor,nor,ByrdJa99,tackles_assists,2,,,,,
player,201510040nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201510040nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201510040nor,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201510040nor,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201510040nor,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201510040nor,nor,SwanDa02,def_int,0,,,,,
player,201510040nor,nor,SwanDa02,def_int_yds,0,,,,,
player,201510040nor,nor,SwanDa02,def_int_td,0,,,,,
player,201510040nor,nor,SwanDa02,def_int_long,0,,,,,
player,201510040nor,nor,SwanDa02,pass_defended,0,,,,,
player,201510040nor,nor,SwanDa02,sacks,0.0,,,,,
player,201510040nor,nor,SwanDa02,tackles_combined,4,,,,,
player,201510040nor,nor,SwanDa02,tackles_solo,4,,,,,
player,201510040nor,nor,SwanDa02,tackles_assists,0,,,,,
player,201510040nor,nor,SwanDa02,tackles_loss,0,,,,,
player,201510040nor,nor,SwanDa02,qb_hits,0,,,,,
player,201510040nor,nor,SwanDa02,fumbles_rec,0,,,,,
player,201510040nor,nor,SwanDa02,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,SwanDa02,fumbles_rec_td,0,,,,,
player,201510040nor,nor,SwanDa02,fumbles_forced,0,,,,,
player,201510040nor,nor,HawtDa20,def_int,0,,,,,
player,201510040nor,nor,HawtDa20,def_int_yds,0,,,,,
player,201510040nor,nor,HawtDa20,def_int_td,0,,,,,
player,201510040nor,nor,HawtDa20,def_int_long,0,,,,,
player,201510040nor,nor,HawtDa20,pass_defended,0,,,,,
player,201510040nor,nor,HawtDa20,sacks,0.0,,,,,
player,201510040nor,nor,HawtDa20,tackles_combined,3,,,,,
player,201510040nor,nor,HawtDa20,tackles_solo,2,,,,,
player,201510040nor,nor,HawtDa20,tackles_assists,1,,,,,
player,201510040nor,nor,HawtDa20,tackles_loss,0,,,,,
player,201510040nor,nor,HawtDa20,qb_hits,0,,,,,
player,201510040nor,nor,HawtDa20,fumbles_rec,0,,,,,
player,201510040nor,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201510040nor,nor,HawtDa20,fumbles_forced,0,,,,,
player,201510040nor,nor,JenkJo00,def_int,0,,,,,
player,201510040nor,nor,JenkJo00,def_int_yds,0,,,,,
player,201510040nor,nor,JenkJo00,def_int_td,0,,,,,
player,201510040nor,nor,JenkJo00,def_int_long,0,,,,,
player,201510040nor,nor,JenkJo00,pass_defended,1,,,,,
player,201510040nor,nor,JenkJo00,sacks,0.0,,,,,
player,201510040nor,nor,JenkJo00,tackles_combined,3,,,,,
player,201510040nor,nor,JenkJo00,tackles_solo,1,,,,,
player,201510040nor,nor,JenkJo00,tackles_assists,2,,,,,
player,201510040nor,nor,JenkJo00,tackles_loss,0,,,,,
player,201510040nor,nor,JenkJo00,qb_hits,0,,,,,
player,201510040nor,nor,JenkJo00,fumbles_rec,0,,,,,
player,201510040nor,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,JenkJo00,fumbles_forced,0,,,,,
player,201510040nor,nor,VaccKe00,def_int,0,,,,,
player,201510040nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201510040nor,nor,VaccKe00,def_int_td,0,,,,,
player,201510040nor,nor,VaccKe00,def_int_long,0,,,,,
player,201510040nor,nor,VaccKe00,pass_defended,0,,,,,
player,201510040nor,nor,VaccKe00,sacks,0.0,,,,,
player,201510040nor,nor,VaccKe00,tackles_combined,3,,,,,
player,201510040nor,nor,VaccKe00,tackles_solo,2,,,,,
player,201510040nor,nor,VaccKe00,tackles_assists,1,,,,,
player,201510040nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201510040nor,nor,VaccKe00,qb_hits,0,,,,,
player,201510040nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201510040nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201510040nor,nor,BreaDe00,def_int,0,,,,,
player,201510040nor,nor,BreaDe00,def_int_yds,0,,,,,
player,201510040nor,nor,BreaDe00,def_int_td,0,,,,,
player,201510040nor,nor,BreaDe00,def_int_long,0,,,,,
player,201510040nor,nor,BreaDe00,pass_defended,2,,,,,
player,201510040nor,nor,BreaDe00,sacks,0.0,,,,,
player,201510040nor,nor,BreaDe00,tackles_combined,2,,,,,
player,201510040nor,nor,BreaDe00,tackles_solo,2,,,,,
player,201510040nor,nor,BreaDe00,tackles_assists,0,,,,,
player,201510040nor,nor,BreaDe00,tackles_loss,0,,,,,
player,201510040nor,nor,BreaDe00,qb_hits,0,,,,,
player,201510040nor,nor,BreaDe00,fumbles_rec,0,,,,,
player,201510040nor,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201510040nor,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201510040nor,nor,BreaDe00,fumbles_forced,0,,,,,
player,201510040nor,nor,WillKe98,def_int,0,,,,,
player,201510040nor,nor,WillKe98,def_int_yds,0,,,,,
player,201510040nor,nor,WillKe98,def_int_td,0,,,,,
player,201510040nor,nor,WillKe98,def_int_long,0,,,,,
player,201510040nor,nor,WillKe98,pass_defended,0,,,,,
player,201510040nor,nor,WillKe98,sacks,0.0,,,,,
player,201510040nor,nor,WillKe98,tackles_combined,2,,,,,
player,201510040nor,nor,WillKe98,tackles_solo,0,,,,,
player,201510040nor,nor,WillKe98,tackles_assists,2,,,,,
player,201510040nor,nor,WillKe98,tackles_loss,0,,,,,
