game,2015,16,20151227,201512270det,sfo,"San Francisco 49ers",17,det,"Detroit Lions",32
team,201512270det,sfo,First Downs,20,,,,,,
team,201512270det,det,First Downs,26,,,,,,
team,201512270det,sfo,Rush-Yds-TDs,23-121-0,,,,,,
team,201512270det,det,Rush-Yds-TDs,28-87-1,,,,,,
team,201512270det,sfo,Cmp-Att-Yd-TD-INT,22-33-225-2-0,,,,,,
team,201512270det,det,Cmp-Att-Yd-TD-INT,29-37-301-2-0,,,,,,
team,201512270det,sfo,Sacked-Yards,3-24,,,,,,
team,201512270det,det,Sacked-Yards,2-17,,,,,,
team,201512270det,sfo,Net Pass Yards,201,,,,,,
team,201512270det,det,Net Pass Yards,284,,,,,,
team,201512270det,sfo,Total Yards,322,,,,,,
team,201512270det,det,Total Yards,371,,,,,,
team,201512270det,sfo,Fumbles-Lost,1-1,,,,,,
team,201512270det,det,Fumbles-Lost,0-0,,,,,,
team,201512270det,sfo,Turnovers,1,,,,,,
team,201512270det,det,Turnovers,0,,,,,,
team,201512270det,sfo,Penalties-Yards,11-65,,,,,,
team,201512270det,det,Penalties-Yards,7-71,,,,,,
team,201512270det,sfo,Third Down Conv.,1-9,,,,,,
team,201512270det,det,Third Down Conv.,4-12,,,,,,
team,201512270det,sfo,Fourth Down Conv.,0-2,,,,,,
team,201512270det,det,Fourth Down Conv.,1-1,,,,,,
team,201512270det,sfo,Time of Possession,23:30,,,,,,
team,201512270det,det,Time of Possession,36:30,,,,,,
player,201512270det,sfo,GabbBl00,pass_cmp,22,,,,,
player,201512270det,sfo,GabbBl00,pass_att,33,,,,,
player,201512270det,sfo,GabbBl00,pass_yds,225,,,,,
player,201512270det,sfo,GabbBl00,pass_td,2,,,,,
player,201512270det,sfo,GabbBl00,pass_int,0,,,,,
player,201512270det,sfo,GabbBl00,pass_sacked,3,,,,,
player,201512270det,sfo,GabbBl00,pass_sacked_yds,24,,,,,
player,201512270det,sfo,GabbBl00,pass_long,38,,,,,
player,201512270det,sfo,GabbBl00,pass_rating,106.2,,,,,
player,201512270det,sfo,GabbBl00,rush_att,1,,,,,
player,201512270det,sfo,GabbBl00,rush_yds,9,,,,,
player,201512270det,sfo,GabbBl00,rush_td,0,,,,,
player,201512270det,sfo,GabbBl00,rush_long,9,,,,,
player,201512270det,sfo,GabbBl00,targets,0,,,,,
player,201512270det,sfo,GabbBl00,rec,0,,,,,
player,201512270det,sfo,GabbBl00,rec_yds,0,,,,,
player,201512270det,sfo,GabbBl00,rec_td,0,,,,,
player,201512270det,sfo,GabbBl00,rec_long,0,,,,,
player,201512270det,sfo,GabbBl00,fumbles,1,,,,,
player,201512270det,sfo,GabbBl00,fumbles_lost,1,,,,,
player,201512270det,sfo,HarrDu01,pass_cmp,0,,,,,
player,201512270det,sfo,HarrDu01,pass_att,0,,,,,
player,201512270det,sfo,HarrDu01,pass_yds,0,,,,,
player,201512270det,sfo,HarrDu01,pass_td,0,,,,,
player,201512270det,sfo,HarrDu01,pass_int,0,,,,,
player,201512270det,sfo,HarrDu01,pass_sacked,0,,,,,
player,201512270det,sfo,HarrDu01,pass_sacked_yds,0,,,,,
player,201512270det,sfo,HarrDu01,pass_long,0,,,,,
player,201512270det,sfo,HarrDu01,pass_rating,,,,,,
player,201512270det,sfo,HarrDu01,rush_att,11,,,,,
player,201512270det,sfo,HarrDu01,rush_yds,73,,,,,
player,201512270det,sfo,HarrDu01,rush_td,0,,,,,
player,201512270det,sfo,HarrDu01,rush_long,25,,,,,
player,201512270det,sfo,HarrDu01,targets,2,,,,,
player,201512270det,sfo,HarrDu01,rec,1,,,,,
player,201512270det,sfo,HarrDu01,rec_yds,11,,,,,
player,201512270det,sfo,HarrDu01,rec_td,0,,,,,
player,201512270det,sfo,HarrDu01,rec_long,11,,,,,
player,201512270det,sfo,HarrDu01,fumbles,0,,,,,
player,201512270det,sfo,HarrDu01,fumbles_lost,0,,,,,
player,201512270det,sfo,HaynJa00,pass_cmp,0,,,,,
player,201512270det,sfo,HaynJa00,pass_att,0,,,,,
player,201512270det,sfo,HaynJa00,pass_yds,0,,,,,
player,201512270det,sfo,HaynJa00,pass_td,0,,,,,
player,201512270det,sfo,HaynJa00,pass_int,0,,,,,
player,201512270det,sfo,HaynJa00,pass_sacked,0,,,,,
player,201512270det,sfo,HaynJa00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,HaynJa00,pass_long,0,,,,,
player,201512270det,sfo,HaynJa00,pass_rating,,,,,,
player,201512270det,sfo,HaynJa00,rush_att,9,,,,,
player,201512270det,sfo,HaynJa00,rush_yds,27,,,,,
player,201512270det,sfo,HaynJa00,rush_td,0,,,,,
player,201512270det,sfo,HaynJa00,rush_long,11,,,,,
player,201512270det,sfo,HaynJa00,targets,6,,,,,
player,201512270det,sfo,HaynJa00,rec,5,,,,,
player,201512270det,sfo,HaynJa00,rec_yds,20,,,,,
player,201512270det,sfo,HaynJa00,rec_td,0,,,,,
player,201512270det,sfo,HaynJa00,rec_long,7,,,,,
player,201512270det,sfo,HaynJa00,fumbles,0,,,,,
player,201512270det,sfo,HaynJa00,fumbles_lost,0,,,,,
player,201512270det,sfo,GaskKe00,pass_cmp,0,,,,,
player,201512270det,sfo,GaskKe00,pass_att,0,,,,,
player,201512270det,sfo,GaskKe00,pass_yds,0,,,,,
player,201512270det,sfo,GaskKe00,pass_td,0,,,,,
player,201512270det,sfo,GaskKe00,pass_int,0,,,,,
player,201512270det,sfo,GaskKe00,pass_sacked,0,,,,,
player,201512270det,sfo,GaskKe00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,GaskKe00,pass_long,0,,,,,
player,201512270det,sfo,GaskKe00,pass_rating,,,,,,
player,201512270det,sfo,GaskKe00,rush_att,2,,,,,
player,201512270det,sfo,GaskKe00,rush_yds,12,,,,,
player,201512270det,sfo,GaskKe00,rush_td,0,,,,,
player,201512270det,sfo,GaskKe00,rush_long,14,,,,,
player,201512270det,sfo,GaskKe00,targets,0,,,,,
player,201512270det,sfo,GaskKe00,rec,0,,,,,
player,201512270det,sfo,GaskKe00,rec_yds,0,,,,,
player,201512270det,sfo,GaskKe00,rec_td,0,,,,,
player,201512270det,sfo,GaskKe00,rec_long,0,,,,,
player,201512270det,sfo,GaskKe00,fumbles,0,,,,,
player,201512270det,sfo,GaskKe00,fumbles_lost,0,,,,,
player,201512270det,sfo,McDoVa00,pass_cmp,0,,,,,
player,201512270det,sfo,McDoVa00,pass_att,0,,,,,
player,201512270det,sfo,McDoVa00,pass_yds,0,,,,,
player,201512270det,sfo,McDoVa00,pass_td,0,,,,,
player,201512270det,sfo,McDoVa00,pass_int,0,,,,,
player,201512270det,sfo,McDoVa00,pass_sacked,0,,,,,
player,201512270det,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,McDoVa00,pass_long,0,,,,,
player,201512270det,sfo,McDoVa00,pass_rating,,,,,,
player,201512270det,sfo,McDoVa00,rush_att,0,,,,,
player,201512270det,sfo,McDoVa00,rush_yds,0,,,,,
player,201512270det,sfo,McDoVa00,rush_td,0,,,,,
player,201512270det,sfo,McDoVa00,rush_long,0,,,,,
player,201512270det,sfo,McDoVa00,targets,7,,,,,
player,201512270det,sfo,McDoVa00,rec,5,,,,,
player,201512270det,sfo,McDoVa00,rec_yds,61,,,,,
player,201512270det,sfo,McDoVa00,rec_td,1,,,,,
player,201512270det,sfo,McDoVa00,rec_long,26,,,,,
player,201512270det,sfo,McDoVa00,fumbles,0,,,,,
player,201512270det,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201512270det,sfo,ElliBr00,pass_cmp,0,,,,,
player,201512270det,sfo,ElliBr00,pass_att,0,,,,,
player,201512270det,sfo,ElliBr00,pass_yds,0,,,,,
player,201512270det,sfo,ElliBr00,pass_td,0,,,,,
player,201512270det,sfo,ElliBr00,pass_int,0,,,,,
player,201512270det,sfo,ElliBr00,pass_sacked,0,,,,,
player,201512270det,sfo,ElliBr00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,ElliBr00,pass_long,0,,,,,
player,201512270det,sfo,ElliBr00,pass_rating,,,,,,
player,201512270det,sfo,ElliBr00,rush_att,0,,,,,
player,201512270det,sfo,ElliBr00,rush_yds,0,,,,,
player,201512270det,sfo,ElliBr00,rush_td,0,,,,,
player,201512270det,sfo,ElliBr00,rush_long,0,,,,,
player,201512270det,sfo,ElliBr00,targets,4,,,,,
player,201512270det,sfo,ElliBr00,rec,3,,,,,
player,201512270det,sfo,ElliBr00,rec_yds,55,,,,,
player,201512270det,sfo,ElliBr00,rec_td,0,,,,,
player,201512270det,sfo,ElliBr00,rec_long,38,,,,,
player,201512270det,sfo,ElliBr00,fumbles,0,,,,,
player,201512270det,sfo,ElliBr00,fumbles_lost,0,,,,,
player,201512270det,sfo,PattQu00,pass_cmp,0,,,,,
player,201512270det,sfo,PattQu00,pass_att,0,,,,,
player,201512270det,sfo,PattQu00,pass_yds,0,,,,,
player,201512270det,sfo,PattQu00,pass_td,0,,,,,
player,201512270det,sfo,PattQu00,pass_int,0,,,,,
player,201512270det,sfo,PattQu00,pass_sacked,0,,,,,
player,201512270det,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,PattQu00,pass_long,0,,,,,
player,201512270det,sfo,PattQu00,pass_rating,,,,,,
player,201512270det,sfo,PattQu00,rush_att,0,,,,,
player,201512270det,sfo,PattQu00,rush_yds,0,,,,,
player,201512270det,sfo,PattQu00,rush_td,0,,,,,
player,201512270det,sfo,PattQu00,rush_long,0,,,,,
player,201512270det,sfo,PattQu00,targets,4,,,,,
player,201512270det,sfo,PattQu00,rec,1,,,,,
player,201512270det,sfo,PattQu00,rec_yds,28,,,,,
player,201512270det,sfo,PattQu00,rec_td,0,,,,,
player,201512270det,sfo,PattQu00,rec_long,28,,,,,
player,201512270det,sfo,PattQu00,fumbles,0,,,,,
player,201512270det,sfo,PattQu00,fumbles_lost,0,,,,,
player,201512270det,sfo,BoldAn00,pass_cmp,0,,,,,
player,201512270det,sfo,BoldAn00,pass_att,0,,,,,
player,201512270det,sfo,BoldAn00,pass_yds,0,,,,,
player,201512270det,sfo,BoldAn00,pass_td,0,,,,,
player,201512270det,sfo,BoldAn00,pass_int,0,,,,,
player,201512270det,sfo,BoldAn00,pass_sacked,0,,,,,
player,201512270det,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,BoldAn00,pass_long,0,,,,,
player,201512270det,sfo,BoldAn00,pass_rating,,,,,,
player,201512270det,sfo,BoldAn00,rush_att,0,,,,,
player,201512270det,sfo,BoldAn00,rush_yds,0,,,,,
player,201512270det,sfo,BoldAn00,rush_td,0,,,,,
player,201512270det,sfo,BoldAn00,rush_long,0,,,,,
player,201512270det,sfo,BoldAn00,targets,5,,,,,
player,201512270det,sfo,BoldAn00,rec,5,,,,,
player,201512270det,sfo,BoldAn00,rec_yds,27,,,,,
player,201512270det,sfo,BoldAn00,rec_td,0,,,,,
player,201512270det,sfo,BoldAn00,rec_long,9,,,,,
player,201512270det,sfo,BoldAn00,fumbles,0,,,,,
player,201512270det,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201512270det,sfo,SmitTo02,pass_cmp,0,,,,,
player,201512270det,sfo,SmitTo02,pass_att,0,,,,,
player,201512270det,sfo,SmitTo02,pass_yds,0,,,,,
player,201512270det,sfo,SmitTo02,pass_td,0,,,,,
player,201512270det,sfo,SmitTo02,pass_int,0,,,,,
player,201512270det,sfo,SmitTo02,pass_sacked,0,,,,,
player,201512270det,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201512270det,sfo,SmitTo02,pass_long,0,,,,,
player,201512270det,sfo,SmitTo02,pass_rating,,,,,,
player,201512270det,sfo,SmitTo02,rush_att,0,,,,,
player,201512270det,sfo,SmitTo02,rush_yds,0,,,,,
player,201512270det,sfo,SmitTo02,rush_td,0,,,,,
player,201512270det,sfo,SmitTo02,rush_long,0,,,,,
player,201512270det,sfo,SmitTo02,targets,3,,,,,
player,201512270det,sfo,SmitTo02,rec,2,,,,,
player,201512270det,sfo,SmitTo02,rec_yds,23,,,,,
player,201512270det,sfo,SmitTo02,rec_td,1,,,,,
player,201512270det,sfo,SmitTo02,rec_long,16,,,,,
player,201512270det,sfo,SmitTo02,fumbles,0,,,,,
player,201512270det,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201512270det,sfo,BellBl00,pass_cmp,0,,,,,
player,201512270det,sfo,BellBl00,pass_att,0,,,,,
player,201512270det,sfo,BellBl00,pass_yds,0,,,,,
player,201512270det,sfo,BellBl00,pass_td,0,,,,,
player,201512270det,sfo,BellBl00,pass_int,0,,,,,
player,201512270det,sfo,BellBl00,pass_sacked,0,,,,,
player,201512270det,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201512270det,sfo,BellBl00,pass_long,0,,,,,
player,201512270det,sfo,BellBl00,pass_rating,,,,,,
player,201512270det,sfo,BellBl00,rush_att,0,,,,,
player,201512270det,sfo,BellBl00,rush_yds,0,,,,,
player,201512270det,sfo,BellBl00,rush_td,0,,,,,
player,201512270det,sfo,BellBl00,rush_long,0,,,,,
player,201512270det,sfo,BellBl00,targets,1,,,,,
player,201512270det,sfo,BellBl00,rec,0,,,,,
player,201512270det,sfo,BellBl00,rec_yds,0,,,,,
player,201512270det,sfo,BellBl00,rec_td,0,,,,,
player,201512270det,sfo,BellBl00,rec_long,0,,,,,
player,201512270det,sfo,BellBl00,fumbles,0,,,,,
player,201512270det,sfo,BellBl00,fumbles_lost,0,,,,,
player,201512270det,sfo,MillBr02,pass_cmp,0,,,,,
player,201512270det,sfo,MillBr02,pass_att,0,,,,,
player,201512270det,sfo,MillBr02,pass_yds,0,,,,,
player,201512270det,sfo,MillBr02,pass_td,0,,,,,
player,201512270det,sfo,MillBr02,pass_int,0,,,,,
player,201512270det,sfo,MillBr02,pass_sacked,0,,,,,
player,201512270det,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201512270det,sfo,MillBr02,pass_long,0,,,,,
player,201512270det,sfo,MillBr02,pass_rating,,,,,,
player,201512270det,sfo,MillBr02,rush_att,0,,,,,
player,201512270det,sfo,MillBr02,rush_yds,0,,,,,
player,201512270det,sfo,MillBr02,rush_td,0,,,,,
player,201512270det,sfo,MillBr02,rush_long,0,,,,,
player,201512270det,sfo,MillBr02,targets,1,,,,,
player,201512270det,sfo,MillBr02,rec,0,,,,,
player,201512270det,sfo,MillBr02,rec_yds,0,,,,,
player,201512270det,sfo,MillBr02,rec_td,0,,,,,
player,201512270det,sfo,MillBr02,rec_long,0,,,,,
player,201512270det,sfo,MillBr02,fumbles,0,,,,,
player,201512270det,sfo,MillBr02,fumbles_lost,0,,,,,
player,201512270det,det,StafMa00,pass_cmp,29,,,,,
player,201512270det,det,StafMa00,pass_att,37,,,,,
player,201512270det,det,StafMa00,pass_yds,301,,,,,
player,201512270det,det,StafMa00,pass_td,2,,,,,
player,201512270det,det,StafMa00,pass_int,0,,,,,
player,201512270det,det,StafMa00,pass_sacked,2,,,,,
player,201512270det,det,StafMa00,pass_sacked_yds,17,,,,,
player,201512270det,det,StafMa00,pass_long,36,,,,,
player,201512270det,det,StafMa00,pass_rating,118.6,,,,,
player,201512270det,det,StafMa00,rush_att,5,,,,,
player,201512270det,det,StafMa00,rush_yds,11,,,,,
player,201512270det,det,StafMa00,rush_td,0,,,,,
player,201512270det,det,StafMa00,rush_long,9,,,,,
player,201512270det,det,StafMa00,targets,0,,,,,
player,201512270det,det,StafMa00,rec,0,,,,,
player,201512270det,det,StafMa00,rec_yds,0,,,,,
player,201512270det,det,StafMa00,rec_td,0,,,,,
player,201512270det,det,StafMa00,rec_long,0,,,,,
player,201512270det,det,StafMa00,fumbles,0,,,,,
player,201512270det,det,StafMa00,fumbles_lost,0,,,,,
player,201512270det,det,AbduAm00,pass_cmp,0,,,,,
player,201512270det,det,AbduAm00,pass_att,0,,,,,
player,201512270det,det,AbduAm00,pass_yds,0,,,,,
player,201512270det,det,AbduAm00,pass_td,0,,,,,
player,201512270det,det,AbduAm00,pass_int,0,,,,,
player,201512270det,det,AbduAm00,pass_sacked,0,,,,,
player,201512270det,det,AbduAm00,pass_sacked_yds,0,,,,,
player,201512270det,det,AbduAm00,pass_long,0,,,,,
player,201512270det,det,AbduAm00,pass_rating,,,,,,
player,201512270det,det,AbduAm00,rush_att,8,,,,,
player,201512270det,det,AbduAm00,rush_yds,39,,,,,
player,201512270det,det,AbduAm00,rush_td,0,,,,,
player,201512270det,det,AbduAm00,rush_long,10,,,,,
player,201512270det,det,AbduAm00,targets,4,,,,,
player,201512270det,det,AbduAm00,rec,4,,,,,
player,201512270det,det,AbduAm00,rec_yds,9,,,,,
player,201512270det,det,AbduAm00,rec_td,0,,,,,
player,201512270det,det,AbduAm00,rec_long,4,,,,,
player,201512270det,det,AbduAm00,fumbles,0,,,,,
player,201512270det,det,AbduAm00,fumbles_lost,0,,,,,
player,201512270det,det,RiddTh00,pass_cmp,0,,,,,
player,201512270det,det,RiddTh00,pass_att,0,,,,,
player,201512270det,det,RiddTh00,pass_yds,0,,,,,
player,201512270det,det,RiddTh00,pass_td,0,,,,,
player,201512270det,det,RiddTh00,pass_int,0,,,,,
player,201512270det,det,RiddTh00,pass_sacked,0,,,,,
player,201512270det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201512270det,det,RiddTh00,pass_long,0,,,,,
player,201512270det,det,RiddTh00,pass_rating,,,,,,
player,201512270det,det,RiddTh00,rush_att,7,,,,,
player,201512270det,det,RiddTh00,rush_yds,20,,,,,
player,201512270det,det,RiddTh00,rush_td,0,,,,,
player,201512270det,det,RiddTh00,rush_long,6,,,,,
player,201512270det,det,RiddTh00,targets,8,,,,,
player,201512270det,det,RiddTh00,rec,7,,,,,
player,201512270det,det,RiddTh00,rec_yds,63,,,,,
player,201512270det,det,RiddTh00,rec_td,0,,,,,
player,201512270det,det,RiddTh00,rec_long,16,,,,,
player,201512270det,det,RiddTh00,fumbles,0,,,,,
player,201512270det,det,RiddTh00,fumbles_lost,0,,,,,
player,201512270det,det,BellJo01,pass_cmp,0,,,,,
player,201512270det,det,BellJo01,pass_att,0,,,,,
player,201512270det,det,BellJo01,pass_yds,0,,,,,
player,201512270det,det,BellJo01,pass_td,0,,,,,
player,201512270det,det,BellJo01,pass_int,0,,,,,
player,201512270det,det,BellJo01,pass_sacked,0,,,,,
player,201512270det,det,BellJo01,pass_sacked_yds,0,,,,,
player,201512270det,det,BellJo01,pass_long,0,,,,,
player,201512270det,det,BellJo01,pass_rating,,,,,,
player,201512270det,det,BellJo01,rush_att,7,,,,,
player,201512270det,det,BellJo01,rush_yds,13,,,,,
player,201512270det,det,BellJo01,rush_td,1,,,,,
player,201512270det,det,BellJo01,rush_long,4,,,,,
player,201512270det,det,BellJo01,targets,3,,,,,
player,201512270det,det,BellJo01,rec,2,,,,,
player,201512270det,det,BellJo01,rec_yds,9,,,,,
player,201512270det,det,BellJo01,rec_td,0,,,,,
player,201512270det,det,BellJo01,rec_long,5,,,,,
player,201512270det,det,BellJo01,fumbles,0,,,,,
player,201512270det,det,BellJo01,fumbles_lost,0,,,,,
player,201512270det,det,AbduIs00,pass_cmp,0,,,,,
player,201512270det,det,AbduIs00,pass_att,0,,,,,
player,201512270det,det,AbduIs00,pass_yds,0,,,,,
player,201512270det,det,AbduIs00,pass_td,0,,,,,
player,201512270det,det,AbduIs00,pass_int,0,,,,,
player,201512270det,det,AbduIs00,pass_sacked,0,,,,,
player,201512270det,det,AbduIs00,pass_sacked_yds,0,,,,,
player,201512270det,det,AbduIs00,pass_long,0,,,,,
player,201512270det,det,AbduIs00,pass_rating,,,,,,
player,201512270det,det,AbduIs00,rush_att,1,,,,,
player,201512270det,det,AbduIs00,rush_yds,4,,,,,
player,201512270det,det,AbduIs00,rush_td,0,,,,,
player,201512270det,det,AbduIs00,rush_long,4,,,,,
player,201512270det,det,AbduIs00,targets,0,,,,,
player,201512270det,det,AbduIs00,rec,0,,,,,
player,201512270det,det,AbduIs00,rec_yds,0,,,,,
player,201512270det,det,AbduIs00,rec_td,0,,,,,
player,201512270det,det,AbduIs00,rec_long,0,,,,,
player,201512270det,det,AbduIs00,fumbles,0,,,,,
player,201512270det,det,AbduIs00,fumbles_lost,0,,,,,
player,201512270det,det,JohnCa00,pass_cmp,0,,,,,
player,201512270det,det,JohnCa00,pass_att,0,,,,,
player,201512270det,det,JohnCa00,pass_yds,0,,,,,
player,201512270det,det,JohnCa00,pass_td,0,,,,,
player,201512270det,det,JohnCa00,pass_int,0,,,,,
player,201512270det,det,JohnCa00,pass_sacked,0,,,,,
player,201512270det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201512270det,det,JohnCa00,pass_long,0,,,,,
player,201512270det,det,JohnCa00,pass_rating,,,,,,
player,201512270det,det,JohnCa00,rush_att,0,,,,,
player,201512270det,det,JohnCa00,rush_yds,0,,,,,
player,201512270det,det,JohnCa00,rush_td,0,,,,,
player,201512270det,det,JohnCa00,rush_long,0,,,,,
player,201512270det,det,JohnCa00,targets,10,,,,,
player,201512270det,det,JohnCa00,rec,6,,,,,
player,201512270det,det,JohnCa00,rec_yds,77,,,,,
player,201512270det,det,JohnCa00,rec_td,1,,,,,
player,201512270det,det,JohnCa00,rec_long,29,,,,,
player,201512270det,det,JohnCa00,fumbles,0,,,,,
player,201512270det,det,JohnCa00,fumbles_lost,0,,,,,
player,201512270det,det,TateGo00,pass_cmp,0,,,,,
player,201512270det,det,TateGo00,pass_att,0,,,,,
player,201512270det,det,TateGo00,pass_yds,0,,,,,
player,201512270det,det,TateGo00,pass_td,0,,,,,
player,201512270det,det,TateGo00,pass_int,0,,,,,
player,201512270det,det,TateGo00,pass_sacked,0,,,,,
player,201512270det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201512270det,det,TateGo00,pass_long,0,,,,,
player,201512270det,det,TateGo00,pass_rating,,,,,,
player,201512270det,det,TateGo00,rush_att,0,,,,,
player,201512270det,det,TateGo00,rush_yds,0,,,,,
player,201512270det,det,TateGo00,rush_td,0,,,,,
player,201512270det,det,TateGo00,rush_long,0,,,,,
player,201512270det,det,TateGo00,targets,5,,,,,
player,201512270det,det,TateGo00,rec,4,,,,,
player,201512270det,det,TateGo00,rec_yds,59,,,,,
player,201512270det,det,TateGo00,rec_td,0,,,,,
player,201512270det,det,TateGo00,rec_long,36,,,,,
player,201512270det,det,TateGo00,fumbles,0,,,,,
player,201512270det,det,TateGo00,fumbles_lost,0,,,,,
player,201512270det,det,EbroEr00,pass_cmp,0,,,,,
player,201512270det,det,EbroEr00,pass_att,0,,,,,
player,201512270det,det,EbroEr00,pass_yds,0,,,,,
player,201512270det,det,EbroEr00,pass_td,0,,,,,
player,201512270det,det,EbroEr00,pass_int,0,,,,,
player,201512270det,det,EbroEr00,pass_sacked,0,,,,,
player,201512270det,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201512270det,det,EbroEr00,pass_long,0,,,,,
player,201512270det,det,EbroEr00,pass_rating,,,,,,
player,201512270det,det,EbroEr00,rush_att,0,,,,,
player,201512270det,det,EbroEr00,rush_yds,0,,,,,
player,201512270det,det,EbroEr00,rush_td,0,,,,,
player,201512270det,det,EbroEr00,rush_long,0,,,,,
player,201512270det,det,EbroEr00,targets,5,,,,,
player,201512270det,det,EbroEr00,rec,4,,,,,
player,201512270det,det,EbroEr00,rec_yds,49,,,,,
player,201512270det,det,EbroEr00,rec_td,0,,,,,
player,201512270det,det,EbroEr00,rec_long,20,,,,,
player,201512270det,det,EbroEr00,fumbles,0,,,,,
player,201512270det,det,EbroEr00,fumbles_lost,0,,,,,
player,201512270det,det,JoneT.00,pass_cmp,0,,,,,
player,201512270det,det,JoneT.00,pass_att,0,,,,,
player,201512270det,det,JoneT.00,pass_yds,0,,,,,
player,201512270det,det,JoneT.00,pass_td,0,,,,,
player,201512270det,det,JoneT.00,pass_int,0,,,,,
player,201512270det,det,JoneT.00,pass_sacked,0,,,,,
player,201512270det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201512270det,det,JoneT.00,pass_long,0,,,,,
player,201512270det,det,JoneT.00,pass_rating,,,,,,
player,201512270det,det,JoneT.00,rush_att,0,,,,,
player,201512270det,det,JoneT.00,rush_yds,0,,,,,
player,201512270det,det,JoneT.00,rush_td,0,,,,,
player,201512270det,det,JoneT.00,rush_long,0,,,,,
player,201512270det,det,JoneT.00,targets,1,,,,,
player,201512270det,det,JoneT.00,rec,1,,,,,
player,201512270det,det,JoneT.00,rec_yds,29,,,,,
player,201512270det,det,JoneT.00,rec_td,1,,,,,
player,201512270det,det,JoneT.00,rec_long,29,,,,,
player,201512270det,det,JoneT.00,fumbles,0,,,,,
player,201512270det,det,JoneT.00,fumbles_lost,0,,,,,
player,201512270det,det,MoorLa00,pass_cmp,0,,,,,
player,201512270det,det,MoorLa00,pass_att,0,,,,,
player,201512270det,det,MoorLa00,pass_yds,0,,,,,
player,201512270det,det,MoorLa00,pass_td,0,,,,,
player,201512270det,det,MoorLa00,pass_int,0,,,,,
player,201512270det,det,MoorLa00,pass_sacked,0,,,,,
player,201512270det,det,MoorLa00,pass_sacked_yds,0,,,,,
player,201512270det,det,MoorLa00,pass_long,0,,,,,
player,201512270det,det,MoorLa00,pass_rating,,,,,,
player,201512270det,det,MoorLa00,rush_att,0,,,,,
player,201512270det,det,MoorLa00,rush_yds,0,,,,,
player,201512270det,det,MoorLa00,rush_td,0,,,,,
player,201512270det,det,MoorLa00,rush_long,0,,,,,
player,201512270det,det,MoorLa00,targets,1,,,,,
player,201512270det,det,MoorLa00,rec,1,,,,,
player,201512270det,det,MoorLa00,rec_yds,6,,,,,
player,201512270det,det,MoorLa00,rec_td,0,,,,,
player,201512270det,det,MoorLa00,rec_long,6,,,,,
player,201512270det,det,MoorLa00,fumbles,0,,,,,
player,201512270det,det,MoorLa00,fumbles_lost,0,,,,,
player,201512270det,sfo,BrooAh21,def_int,0,,,,,
player,201512270det,sfo,BrooAh21,def_int_yds,0,,,,,
player,201512270det,sfo,BrooAh21,def_int_td,0,,,,,
player,201512270det,sfo,BrooAh21,def_int_long,0,,,,,
player,201512270det,sfo,BrooAh21,pass_defended,0,,,,,
player,201512270det,sfo,BrooAh21,sacks,1.5,,,,,
player,201512270det,sfo,BrooAh21,tackles_combined,3,,,,,
player,201512270det,sfo,BrooAh21,tackles_solo,1,,,,,
player,201512270det,sfo,BrooAh21,tackles_assists,2,,,,,
player,201512270det,sfo,BrooAh21,tackles_loss,1,,,,,
player,201512270det,sfo,BrooAh21,qb_hits,2,,,,,
player,201512270det,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201512270det,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201512270det,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201512270det,sfo,BowmNa99,def_int,0,,,,,
player,201512270det,sfo,BowmNa99,def_int_yds,0,,,,,
player,201512270det,sfo,BowmNa99,def_int_td,0,,,,,
player,201512270det,sfo,BowmNa99,def_int_long,0,,,,,
player,201512270det,sfo,BowmNa99,pass_defended,0,,,,,
player,201512270det,sfo,BowmNa99,sacks,0.5,,,,,
player,201512270det,sfo,BowmNa99,tackles_combined,10,,,,,
player,201512270det,sfo,BowmNa99,tackles_solo,8,,,,,
player,201512270det,sfo,BowmNa99,tackles_assists,2,,,,,
player,201512270det,sfo,BowmNa99,tackles_loss,0,,,,,
player,201512270det,sfo,BowmNa99,qb_hits,1,,,,,
player,201512270det,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201512270det,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201512270det,sfo,BowmNa99,fumbles_rec_td,0,,,,,
