game,2015,11,20151122,201511220car,was,"Washington Redskins",16,car,"Carolina Panthers",44
player,201511220car,car,BersBr00,pass_td,0,,,,,
player,201511220car,car,BersBr00,pass_int,0,,,,,
player,201511220car,car,BersBr00,pass_sacked,0,,,,,
player,201511220car,car,BersBr00,pass_sacked_yds,0,,,,,
player,201511220car,car,BersBr00,pass_long,0,,,,,
player,201511220car,car,BersBr00,pass_rating,,,,,,
player,201511220car,car,BersBr00,rush_att,0,,,,,
player,201511220car,car,BersBr00,rush_yds,0,,,,,
player,201511220car,car,BersBr00,rush_td,0,,,,,
player,201511220car,car,BersBr00,rush_long,0,,,,,
player,201511220car,car,BersBr00,targets,1,,,,,
player,201511220car,car,BersBr00,rec,1,,,,,
player,201511220car,car,BersBr00,rec_yds,15,,,,,
player,201511220car,car,BersBr00,rec_td,0,,,,,
player,201511220car,car,BersBr00,rec_long,15,,,,,
player,201511220car,car,BersBr00,fumbles,0,,,,,
player,201511220car,car,BersBr00,fumbles_lost,0,,,,,
player,201511220car,car,DickEd00,pass_cmp,0,,,,,
player,201511220car,car,DickEd00,pass_att,0,,,,,
player,201511220car,car,DickEd00,pass_yds,0,,,,,
player,201511220car,car,DickEd00,pass_td,0,,,,,
player,201511220car,car,DickEd00,pass_int,0,,,,,
player,201511220car,car,DickEd00,pass_sacked,0,,,,,
player,201511220car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201511220car,car,DickEd00,pass_long,0,,,,,
player,201511220car,car,DickEd00,pass_rating,,,,,,
player,201511220car,car,DickEd00,rush_att,0,,,,,
player,201511220car,car,DickEd00,rush_yds,0,,,,,
player,201511220car,car,DickEd00,rush_td,0,,,,,
player,201511220car,car,DickEd00,rush_long,0,,,,,
player,201511220car,car,DickEd00,targets,1,,,,,
player,201511220car,car,DickEd00,rec,0,,,,,
player,201511220car,car,DickEd00,rec_yds,0,,,,,
player,201511220car,car,DickEd00,rec_td,0,,,,,
player,201511220car,car,DickEd00,rec_long,0,,,,,
player,201511220car,car,DickEd00,fumbles,0,,,,,
player,201511220car,car,DickEd00,fumbles_lost,0,,,,,
player,201511220car,car,NortBr00,pass_cmp,0,,,,,
player,201511220car,car,NortBr00,pass_att,0,,,,,
player,201511220car,car,NortBr00,pass_yds,0,,,,,
player,201511220car,car,NortBr00,pass_td,0,,,,,
player,201511220car,car,NortBr00,pass_int,0,,,,,
player,201511220car,car,NortBr00,pass_sacked,0,,,,,
player,201511220car,car,NortBr00,pass_sacked_yds,0,,,,,
player,201511220car,car,NortBr00,pass_long,0,,,,,
player,201511220car,car,NortBr00,pass_rating,,,,,,
player,201511220car,car,NortBr00,rush_att,1,,,,,
player,201511220car,car,NortBr00,rush_yds,-1,,,,,
player,201511220car,car,NortBr00,rush_td,0,,,,,
player,201511220car,car,NortBr00,rush_long,-1,,,,,
player,201511220car,car,NortBr00,targets,0,,,,,
player,201511220car,car,NortBr00,rec,0,,,,,
player,201511220car,car,NortBr00,rec_yds,0,,,,,
player,201511220car,car,NortBr00,rec_td,0,,,,,
player,201511220car,car,NortBr00,rec_long,0,,,,,
player,201511220car,car,NortBr00,fumbles,0,,,,,
player,201511220car,car,NortBr00,fumbles_lost,0,,,,,
player,201511220car,was,KerrRy00,def_int,0,,,,,
player,201511220car,was,KerrRy00,def_int_yds,0,,,,,
player,201511220car,was,KerrRy00,def_int_td,0,,,,,
player,201511220car,was,KerrRy00,def_int_long,0,,,,,
player,201511220car,was,KerrRy00,pass_defended,0,,,,,
player,201511220car,was,KerrRy00,sacks,1.0,,,,,
player,201511220car,was,KerrRy00,tackles_combined,3,,,,,
player,201511220car,was,KerrRy00,tackles_solo,2,,,,,
player,201511220car,was,KerrRy00,tackles_assists,1,,,,,
player,201511220car,was,KerrRy00,tackles_loss,1,,,,,
player,201511220car,was,KerrRy00,qb_hits,1,,,,,
player,201511220car,was,KerrRy00,fumbles_rec,0,,,,,
player,201511220car,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201511220car,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201511220car,was,KerrRy00,fumbles_forced,0,,,,,
player,201511220car,was,SmitPr00,def_int,0,,,,,
player,201511220car,was,SmitPr00,def_int_yds,0,,,,,
player,201511220car,was,SmitPr00,def_int_td,0,,,,,
player,201511220car,was,SmitPr00,def_int_long,0,,,,,
player,201511220car,was,SmitPr00,pass_defended,0,,,,,
player,201511220car,was,SmitPr00,sacks,1.0,,,,,
player,201511220car,was,SmitPr00,tackles_combined,3,,,,,
player,201511220car,was,SmitPr00,tackles_solo,2,,,,,
player,201511220car,was,SmitPr00,tackles_assists,1,,,,,
player,201511220car,was,SmitPr00,tackles_loss,1,,,,,
player,201511220car,was,SmitPr00,qb_hits,1,,,,,
player,201511220car,was,SmitPr00,fumbles_rec,0,,,,,
player,201511220car,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201511220car,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201511220car,was,SmitPr00,fumbles_forced,0,,,,,
player,201511220car,was,BreeBa00,def_int,0,,,,,
player,201511220car,was,BreeBa00,def_int_yds,0,,,,,
player,201511220car,was,BreeBa00,def_int_td,0,,,,,
player,201511220car,was,BreeBa00,def_int_long,0,,,,,
player,201511220car,was,BreeBa00,pass_defended,0,,,,,
player,201511220car,was,BreeBa00,sacks,0.0,,,,,
player,201511220car,was,BreeBa00,tackles_combined,11,,,,,
player,201511220car,was,BreeBa00,tackles_solo,8,,,,,
player,201511220car,was,BreeBa00,tackles_assists,3,,,,,
player,201511220car,was,BreeBa00,tackles_loss,1,,,,,
player,201511220car,was,BreeBa00,qb_hits,0,,,,,
player,201511220car,was,BreeBa00,fumbles_rec,0,,,,,
player,201511220car,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201511220car,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201511220car,was,BreeBa00,fumbles_forced,0,,,,,
