game,2015,16,20151227,201512270sea,ram,"St. Louis Rams",23,sea,"Seattle Seahawks",17
player,201512270sea,sea,MarsCa00,def_int_long,0,,,,,
player,201512270sea,sea,MarsCa00,pass_defended,0,,,,,
player,201512270sea,sea,MarsCa00,sacks,0.0,,,,,
player,201512270sea,sea,MarsCa00,tackles_combined,1,,,,,
player,201512270sea,sea,MarsCa00,tackles_solo,0,,,,,
player,201512270sea,sea,MarsCa00,tackles_assists,1,,,,,
player,201512270sea,sea,MarsCa00,tackles_loss,0,,,,,
player,201512270sea,sea,MarsCa00,qb_hits,0,,,,,
player,201512270sea,sea,MarsCa00,fumbles_rec,0,,,,,
player,201512270sea,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,MarsCa00,fumbles_forced,0,,,,,
player,201512270sea,sea,MorgMi00,def_int,0,,,,,
player,201512270sea,sea,MorgMi00,def_int_yds,0,,,,,
player,201512270sea,sea,MorgMi00,def_int_td,0,,,,,
player,201512270sea,sea,MorgMi00,def_int_long,0,,,,,
player,201512270sea,sea,MorgMi00,pass_defended,0,,,,,
player,201512270sea,sea,MorgMi00,sacks,0.0,,,,,
player,201512270sea,sea,MorgMi00,tackles_combined,1,,,,,
player,201512270sea,sea,MorgMi00,tackles_solo,0,,,,,
player,201512270sea,sea,MorgMi00,tackles_assists,1,,,,,
player,201512270sea,sea,MorgMi00,tackles_loss,0,,,,,
player,201512270sea,sea,MorgMi00,qb_hits,0,,,,,
player,201512270sea,sea,MorgMi00,fumbles_rec,0,,,,,
player,201512270sea,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,MorgMi00,fumbles_forced,0,,,,,
player,201512270sea,sea,MichCh00,def_int,0,,,,,
player,201512270sea,sea,MichCh00,def_int_yds,0,,,,,
player,201512270sea,sea,MichCh00,def_int_td,0,,,,,
player,201512270sea,sea,MichCh00,def_int_long,0,,,,,
player,201512270sea,sea,MichCh00,pass_defended,0,,,,,
player,201512270sea,sea,MichCh00,sacks,0.0,,,,,
player,201512270sea,sea,MichCh00,tackles_combined,0,,,,,
player,201512270sea,sea,MichCh00,tackles_solo,0,,,,,
player,201512270sea,sea,MichCh00,tackles_assists,0,,,,,
player,201512270sea,sea,MichCh00,tackles_loss,0,,,,,
player,201512270sea,sea,MichCh00,qb_hits,0,,,,,
player,201512270sea,sea,MichCh00,fumbles_rec,1,,,,,
player,201512270sea,sea,MichCh00,fumbles_rec_yds,0,,,,,
player,201512270sea,sea,MichCh00,fumbles_rec_td,0,,,,,
player,201512270sea,sea,MichCh00,fumbles_forced,0,,,,,
player,201512270sea,ram,AustTa00,kick_ret,1,,,,,
player,201512270sea,ram,AustTa00,kick_ret_yds,7,,,,,
player,201512270sea,ram,AustTa00,kick_ret_yds_per_ret,7.0,,,,,
player,201512270sea,ram,AustTa00,kick_ret_td,0,,,,,
player,201512270sea,ram,AustTa00,kick_ret_long,7,,,,,
player,201512270sea,ram,AustTa00,punt_ret,2,,,,,
player,201512270sea,ram,AustTa00,punt_ret_yds,24,,,,,
player,201512270sea,ram,AustTa00,punt_ret_yds_per_ret,12.0,,,,,
player,201512270sea,ram,AustTa00,punt_ret_td,0,,,,,
player,201512270sea,ram,AustTa00,punt_ret_long,21,,,,,
player,201512270sea,ram,CunnBe01,kick_ret,1,,,,,
player,201512270sea,ram,CunnBe01,kick_ret_yds,18,,,,,
player,201512270sea,ram,CunnBe01,kick_ret_yds_per_ret,18.0,,,,,
player,201512270sea,ram,CunnBe01,kick_ret_td,0,,,,,
player,201512270sea,ram,CunnBe01,kick_ret_long,18,,,,,
player,201512270sea,ram,CunnBe01,punt_ret,0,,,,,
player,201512270sea,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201512270sea,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201512270sea,ram,CunnBe01,punt_ret_td,0,,,,,
player,201512270sea,ram,CunnBe01,punt_ret_long,0,,,,,
player,201512270sea,sea,LockTy00,kick_ret,4,,,,,
player,201512270sea,sea,LockTy00,kick_ret_yds,106,,,,,
player,201512270sea,sea,LockTy00,kick_ret_yds_per_ret,26.5,,,,,
player,201512270sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201512270sea,sea,LockTy00,kick_ret_long,34,,,,,
player,201512270sea,sea,LockTy00,punt_ret,2,,,,,
player,201512270sea,sea,LockTy00,punt_ret_yds,20,,,,,
player,201512270sea,sea,LockTy00,punt_ret_yds_per_ret,10.0,,,,,
player,201512270sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201512270sea,sea,LockTy00,punt_ret_long,13,,,,,
player,201512270sea,ram,ZuerGr00,xpm,2,,,,,
player,201512270sea,ram,ZuerGr00,xpa,3,,,,,
player,201512270sea,ram,ZuerGr00,fgm,1,,,,,
player,201512270sea,ram,ZuerGr00,fga,1,,,,,
player,201512270sea,ram,ZuerGr00,punt,0,,,,,
player,201512270sea,ram,ZuerGr00,punt_yds,0,,,,,
player,201512270sea,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201512270sea,ram,ZuerGr00,punt_long,0,,,,,
player,201512270sea,ram,HekkJo00,xpm,,,,,,
player,201512270sea,ram,HekkJo00,xpa,,,,,,
player,201512270sea,ram,HekkJo00,fgm,,,,,,
player,201512270sea,ram,HekkJo00,fga,,,,,,
player,201512270sea,ram,HekkJo00,punt,6,,,,,
player,201512270sea,ram,HekkJo00,punt_yds,240,,,,,
player,201512270sea,ram,HekkJo00,punt_yds_per_punt,40.0,,,,,
player,201512270sea,ram,HekkJo00,punt_long,50,,,,,
player,201512270sea,sea,HausSt00,xpm,2,,,,,
player,201512270sea,sea,HausSt00,xpa,2,,,,,
player,201512270sea,sea,HausSt00,fgm,1,,,,,
player,201512270sea,sea,HausSt00,fga,1,,,,,
player,201512270sea,sea,HausSt00,punt,0,,,,,
player,201512270sea,sea,HausSt00,punt_yds,0,,,,,
player,201512270sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201512270sea,sea,HausSt00,punt_long,0,,,,,
player,201512270sea,sea,RyanJo21,xpm,,,,,,
player,201512270sea,sea,RyanJo21,xpa,,,,,,
player,201512270sea,sea,RyanJo21,fgm,,,,,,
player,201512270sea,sea,RyanJo21,fga,,,,,,
player,201512270sea,sea,RyanJo21,punt,5,,,,,
player,201512270sea,sea,RyanJo21,punt_yds,202,,,,,
player,201512270sea,sea,RyanJo21,punt_yds_per_punt,40.4,,,,,
player,201512270sea,sea,RyanJo21,punt_long,45,,,,,
player,201512270sea,sea,BailAl01,pos,T,,,,,
player,201512270sea,sea,BailAl01,offense,73,,,,,
player,201512270sea,sea,BailAl01,off_pct,100%,,,,,
player,201512270sea,sea,BailAl01,defense,0,,,,,
player,201512270sea,sea,BailAl01,def_pct,0%,,,,,
player,201512270sea,sea,BailAl01,special_teams,3,,,,,
player,201512270sea,sea,BailAl01,st_pct,11%,,,,,
player,201512270sea,sea,BritJu00,pos,G,,,,,
player,201512270sea,sea,BritJu00,offense,73,,,,,
player,201512270sea,sea,BritJu00,off_pct,100%,,,,,
player,201512270sea,sea,BritJu00,defense,0,,,,,
player,201512270sea,sea,BritJu00,def_pct,0%,,,,,
player,201512270sea,sea,BritJu00,special_teams,3,,,,,
player,201512270sea,sea,BritJu00,st_pct,11%,,,,,
player,201512270sea,sea,GillGa01,pos,T,,,,,
player,201512270sea,sea,GillGa01,offense,73,,,,,
player,201512270sea,sea,GillGa01,off_pct,100%,,,,,
player,201512270sea,sea,GillGa01,defense,0,,,,,
player,201512270sea,sea,GillGa01,def_pct,0%,,,,,
player,201512270sea,sea,GillGa01,special_teams,3,,,,,
player,201512270sea,sea,GillGa01,st_pct,11%,,,,,
player,201512270sea,sea,SweeJ.00,pos,G,,,,,
player,201512270sea,sea,SweeJ.00,offense,73,,,,,
player,201512270sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201512270sea,sea,SweeJ.00,defense,0,,,,,
player,201512270sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201512270sea,sea,SweeJ.00,special_teams,3,,,,,
player,201512270sea,sea,SweeJ.00,st_pct,11%,,,,,
player,201512270sea,sea,WilsRu00,pos,QB,,,,,
player,201512270sea,sea,WilsRu00,offense,73,,,,,
player,201512270sea,sea,WilsRu00,off_pct,100%,,,,,
player,201512270sea,sea,WilsRu00,defense,0,,,,,
player,201512270sea,sea,WilsRu00,def_pct,0%,,,,,
player,201512270sea,sea,WilsRu00,special_teams,0,,,,,
player,201512270sea,sea,WilsRu00,st_pct,0%,,,,,
player,201512270sea,sea,LewiPa00,pos,C,,,,,
player,201512270sea,sea,LewiPa00,offense,73,,,,,
player,201512270sea,sea,LewiPa00,off_pct,100%,,,,,
player,201512270sea,sea,LewiPa00,defense,0,,,,,
player,201512270sea,sea,LewiPa00,def_pct,0%,,,,,
player,201512270sea,sea,LewiPa00,special_teams,0,,,,,
player,201512270sea,sea,LewiPa00,st_pct,0%,,,,,
player,201512270sea,sea,BaldDo00,pos,WR,,,,,
player,201512270sea,sea,BaldDo00,offense,61,,,,,
player,201512270sea,sea,BaldDo00,off_pct,84%,,,,,
player,201512270sea,sea,BaldDo00,defense,0,,,,,
player,201512270sea,sea,BaldDo00,def_pct,0%,,,,,
player,201512270sea,sea,BaldDo00,special_teams,1,,,,,
player,201512270sea,sea,BaldDo00,st_pct,4%,,,,,
player,201512270sea,sea,KearJe01,pos,WR,,,,,
player,201512270sea,sea,KearJe01,offense,54,,,,,
player,201512270sea,sea,KearJe01,off_pct,74%,,,,,
player,201512270sea,sea,KearJe01,defense,0,,,,,
player,201512270sea,sea,KearJe01,def_pct,0%,,,,,
player,201512270sea,sea,KearJe01,special_teams,3,,,,,
player,201512270sea,sea,KearJe01,st_pct,11%,,,,,
player,201512270sea,sea,HelfCo00,pos,TE,,,,,
player,201512270sea,sea,HelfCo00,offense,53,,,,,
player,201512270sea,sea,HelfCo00,off_pct,73%,,,,,
player,201512270sea,sea,HelfCo00,defense,0,,,,,
player,201512270sea,sea,HelfCo00,def_pct,0%,,,,,
player,201512270sea,sea,HelfCo00,special_teams,4,,,,,
player,201512270sea,sea,HelfCo00,st_pct,15%,,,,,
player,201512270sea,sea,LockTy00,pos,WR,,,,,
player,201512270sea,sea,LockTy00,offense,51,,,,,
player,201512270sea,sea,LockTy00,off_pct,70%,,,,,
player,201512270sea,sea,LockTy00,defense,0,,,,,
player,201512270sea,sea,LockTy00,def_pct,0%,,,,,
player,201512270sea,sea,LockTy00,special_teams,9,,,,,
player,201512270sea,sea,LockTy00,st_pct,33%,,,,,
player,201512270sea,sea,JackFr02,pos,RB,,,,,
player,201512270sea,sea,JackFr02,offense,36,,,,,
player,201512270sea,sea,JackFr02,off_pct,49%,,,,,
player,201512270sea,sea,JackFr02,defense,0,,,,,
player,201512270sea,sea,JackFr02,def_pct,0%,,,,,
player,201512270sea,sea,JackFr02,special_teams,0,,,,,
player,201512270sea,sea,JackFr02,st_pct,0%,,,,,
player,201512270sea,sea,SmitKe04,pos,WR,,,,,
player,201512270sea,sea,SmitKe04,offense,28,,,,,
player,201512270sea,sea,SmitKe04,off_pct,38%,,,,,
player,201512270sea,sea,SmitKe04,defense,0,,,,,
player,201512270sea,sea,SmitKe04,def_pct,0%,,,,,
player,201512270sea,sea,SmitKe04,special_teams,1,,,,,
player,201512270sea,sea,SmitKe04,st_pct,4%,,,,,
player,201512270sea,sea,MichCh00,pos,RB,,,,,
player,201512270sea,sea,MichCh00,offense,22,,,,,
player,201512270sea,sea,MichCh00,off_pct,30%,,,,,
player,201512270sea,sea,MichCh00,defense,0,,,,,
player,201512270sea,sea,MichCh00,def_pct,0%,,,,,
player,201512270sea,sea,MichCh00,special_teams,0,,,,,
player,201512270sea,sea,MichCh00,st_pct,0%,,,,,
player,201512270sea,sea,WillLu00,pos,TE,,,,,
player,201512270sea,sea,WillLu00,offense,18,,,,,
player,201512270sea,sea,WillLu00,off_pct,25%,,,,,
player,201512270sea,sea,WillLu00,defense,0,,,,,
player,201512270sea,sea,WillLu00,def_pct,0%,,,,,
player,201512270sea,sea,WillLu00,special_teams,0,,,,,
player,201512270sea,sea,WillLu00,st_pct,0%,,,,,
player,201512270sea,sea,TukuWi00,pos,FB,,,,,
player,201512270sea,sea,TukuWi00,offense,15,,,,,
player,201512270sea,sea,TukuWi00,off_pct,21%,,,,,
player,201512270sea,sea,TukuWi00,defense,0,,,,,
player,201512270sea,sea,TukuWi00,def_pct,0%,,,,,
player,201512270sea,sea,TukuWi00,special_teams,8,,,,,
player,201512270sea,sea,TukuWi00,st_pct,30%,,,,,
player,201512270sea,sea,BrowBr02,pos,RB,,,,,
player,201512270sea,sea,BrowBr02,offense,11,,,,,
player,201512270sea,sea,BrowBr02,off_pct,15%,,,,,
player,201512270sea,sea,BrowBr02,defense,0,,,,,
player,201512270sea,sea,BrowBr02,def_pct,0%,,,,,
player,201512270sea,sea,BrowBr02,special_teams,0,,,,,
player,201512270sea,sea,BrowBr02,st_pct,0%,,,,,
player,201512270sea,sea,WillKa02,pos,WR,,,,,
player,201512270sea,sea,WillKa02,offense,10,,,,,
player,201512270sea,sea,WillKa02,off_pct,14%,,,,,
player,201512270sea,sea,WillKa02,defense,0,,,,,
player,201512270sea,sea,WillKa02,def_pct,0%,,,,,
player,201512270sea,sea,WillKa02,special_teams,0,,,,,
player,201512270sea,sea,WillKa02,st_pct,0%,,,,,
player,201512270sea,sea,JeanLe00,pos,C,,,,,
player,201512270sea,sea,JeanLe00,offense,5,,,,,
player,201512270sea,sea,JeanLe00,off_pct,7%,,,,,
player,201512270sea,sea,JeanLe00,defense,0,,,,,
player,201512270sea,sea,JeanLe00,def_pct,0%,,,,,
player,201512270sea,sea,JeanLe00,special_teams,8,,,,,
player,201512270sea,sea,JeanLe00,st_pct,30%,,,,,
player,201512270sea,sea,ColeDe00,pos,FB,,,,,
player,201512270sea,sea,ColeDe00,offense,1,,,,,
player,201512270sea,sea,ColeDe00,off_pct,1%,,,,,
player,201512270sea,sea,ColeDe00,defense,0,,,,,
player,201512270sea,sea,ColeDe00,def_pct,0%,,,,,
player,201512270sea,sea,ColeDe00,special_teams,17,,,,,
player,201512270sea,sea,ColeDe00,st_pct,63%,,,,,
player,201512270sea,sea,McCrKe00,pos,SS,,,,,
player,201512270sea,sea,McCrKe00,offense,0,,,,,
player,201512270sea,sea,McCrKe00,off_pct,0%,,,,,
player,201512270sea,sea,McCrKe00,defense,55,,,,,
player,201512270sea,sea,McCrKe00,def_pct,100%,,,,,
player,201512270sea,sea,McCrKe00,special_teams,12,,,,,
player,201512270sea,sea,McCrKe00,st_pct,44%,,,,,
player,201512270sea,sea,SherRi00,pos,CB,,,,,
player,201512270sea,sea,SherRi00,offense,0,,,,,
player,201512270sea,sea,SherRi00,off_pct,0%,,,,,
player,201512270sea,sea,SherRi00,defense,55,,,,,
player,201512270sea,sea,SherRi00,def_pct,100%,,,,,
player,201512270sea,sea,SherRi00,special_teams,10,,,,,
player,201512270sea,sea,SherRi00,st_pct,37%,,,,,
player,201512270sea,sea,WagnBo00,pos,LB,,,,,
player,201512270sea,sea,WagnBo00,offense,0,,,,,
player,201512270sea,sea,WagnBo00,off_pct,0%,,,,,
player,201512270sea,sea,WagnBo00,defense,55,,,,,
player,201512270sea,sea,WagnBo00,def_pct,100%,,,,,
player,201512270sea,sea,WagnBo00,special_teams,7,,,,,
player,201512270sea,sea,WagnBo00,st_pct,26%,,,,,
player,201512270sea,sea,ThomEa99,pos,FS,,,,,
player,201512270sea,sea,ThomEa99,offense,0,,,,,
player,201512270sea,sea,ThomEa99,off_pct,0%,,,,,
player,201512270sea,sea,ThomEa99,defense,55,,,,,
player,201512270sea,sea,ThomEa99,def_pct,100%,,,,,
player,201512270sea,sea,ThomEa99,special_teams,4,,,,,
player,201512270sea,sea,ThomEa99,st_pct,15%,,,,,
player,201512270sea,sea,WrigK.00,pos,LB,,,,,
player,201512270sea,sea,WrigK.00,offense,0,,,,,
player,201512270sea,sea,WrigK.00,off_pct,0%,,,,,
player,201512270sea,sea,WrigK.00,defense,55,,,,,
player,201512270sea,sea,WrigK.00,def_pct,100%,,,,,
player,201512270sea,sea,WrigK.00,special_teams,3,,,,,
player,201512270sea,sea,WrigK.00,st_pct,11%,,,,,
player,201512270sea,sea,BennMi99,pos,DE,,,,,
player,201512270sea,sea,BennMi99,offense,0,,,,,
player,201512270sea,sea,BennMi99,off_pct,0%,,,,,
player,201512270sea,sea,BennMi99,defense,50,,,,,
player,201512270sea,sea,BennMi99,def_pct,91%,,,,,
player,201512270sea,sea,BennMi99,special_teams,2,,,,,
player,201512270sea,sea,BennMi99,st_pct,7%,,,,,
player,201512270sea,sea,AvriCl99,pos,DE,,,,,
player,201512270sea,sea,AvriCl99,offense,0,,,,,
player,201512270sea,sea,AvriCl99,off_pct,0%,,,,,
player,201512270sea,sea,AvriCl99,defense,48,,,,,
player,201512270sea,sea,AvriCl99,def_pct,87%,,,,,
player,201512270sea,sea,AvriCl99,special_teams,3,,,,,
player,201512270sea,sea,AvriCl99,st_pct,11%,,,,,
player,201512270sea,sea,LaneJe00,pos,CB,,,,,
player,201512270sea,sea,LaneJe00,offense,0,,,,,
player,201512270sea,sea,LaneJe00,off_pct,0%,,,,,
player,201512270sea,sea,LaneJe00,defense,47,,,,,
player,201512270sea,sea,LaneJe00,def_pct,85%,,,,,
player,201512270sea,sea,LaneJe00,special_teams,10,,,,,
player,201512270sea,sea,LaneJe00,st_pct,37%,,,,,
player,201512270sea,sea,MebaBr99,pos,DT,,,,,
player,201512270sea,sea,MebaBr99,offense,0,,,,,
player,201512270sea,sea,MebaBr99,off_pct,0%,,,,,
player,201512270sea,sea,MebaBr99,defense,44,,,,,
player,201512270sea,sea,MebaBr99,def_pct,80%,,,,,
player,201512270sea,sea,MebaBr99,special_teams,5,,,,,
player,201512270sea,sea,MebaBr99,st_pct,19%,,,,,
player,201512270sea,sea,RubiAh99,pos,DT,,,,,
player,201512270sea,sea,RubiAh99,offense,0,,,,,
player,201512270sea,sea,RubiAh99,off_pct,0%,,,,,
player,201512270sea,sea,RubiAh99,defense,42,,,,,
player,201512270sea,sea,RubiAh99,def_pct,76%,,,,,
player,201512270sea,sea,RubiAh99,special_teams,4,,,,,
player,201512270sea,sea,RubiAh99,st_pct,15%,,,,,
player,201512270sea,sea,IrviBr00,pos,LB,,,,,
player,201512270sea,sea,IrviBr00,offense,0,,,,,
player,201512270sea,sea,IrviBr00,off_pct,0%,,,,,
player,201512270sea,sea,IrviBr00,defense,37,,,,,
player,201512270sea,sea,IrviBr00,def_pct,67%,,,,,
player,201512270sea,sea,IrviBr00,special_teams,3,,,,,
player,201512270sea,sea,IrviBr00,st_pct,11%,,,,,
player,201512270sea,sea,SheaDe00,pos,SS,,,,,
player,201512270sea,sea,SheaDe00,offense,0,,,,,
player,201512270sea,sea,SheaDe00,off_pct,0%,,,,,
player,201512270sea,sea,SheaDe00,defense,33,,,,,
player,201512270sea,sea,SheaDe00,def_pct,60%,,,,,
player,201512270sea,sea,SheaDe00,special_teams,20,,,,,
player,201512270sea,sea,SheaDe00,st_pct,74%,,,,,
player,201512270sea,sea,ClarFr01,pos,DE,,,,,
player,201512270sea,sea,ClarFr01,offense,0,,,,,
player,201512270sea,sea,ClarFr01,off_pct,0%,,,,,
player,201512270sea,sea,ClarFr01,defense,12,,,,,
player,201512270sea,sea,ClarFr01,def_pct,22%,,,,,
player,201512270sea,sea,ClarFr01,special_teams,2,,,,,
player,201512270sea,sea,ClarFr01,st_pct,7%,,,,,
player,201512270sea,sea,MarsCa00,pos,DE,,,,,
player,201512270sea,sea,MarsCa00,offense,0,,,,,
player,201512270sea,sea,MarsCa00,off_pct,0%,,,,,
player,201512270sea,sea,MarsCa00,defense,7,,,,,
player,201512270sea,sea,MarsCa00,def_pct,13%,,,,,
player,201512270sea,sea,MarsCa00,special_teams,16,,,,,
player,201512270sea,sea,MarsCa00,st_pct,59%,,,,,
player,201512270sea,sea,DobbDe00,pos,DE,,,,,
player,201512270sea,sea,DobbDe00,offense,0,,,,,
player,201512270sea,sea,DobbDe00,off_pct,0%,,,,,
player,201512270sea,sea,DobbDe00,defense,6,,,,,
player,201512270sea,sea,DobbDe00,def_pct,11%,,,,,
player,201512270sea,sea,DobbDe00,special_teams,9,,,,,
player,201512270sea,sea,DobbDe00,st_pct,33%,,,,,
player,201512270sea,sea,MorgMi00,pos,LB,,,,,
player,201512270sea,sea,MorgMi00,offense,0,,,,,
player,201512270sea,sea,MorgMi00,off_pct,0%,,,,,
player,201512270sea,sea,MorgMi00,defense,4,,,,,
player,201512270sea,sea,MorgMi00,def_pct,7%,,,,,
player,201512270sea,sea,MorgMi00,special_teams,21,,,,,
player,201512270sea,sea,MorgMi00,st_pct,78%,,,,,
player,201512270sea,sea,PierKe00,pos,LB,,,,,
player,201512270sea,sea,PierKe00,offense,0,,,,,
player,201512270sea,sea,PierKe00,off_pct,0%,,,,,
player,201512270sea,sea,PierKe00,defense,0,,,,,
player,201512270sea,sea,PierKe00,def_pct,0%,,,,,
player,201512270sea,sea,PierKe00,special_teams,21,,,,,
player,201512270sea,sea,PierKe00,st_pct,78%,,,,,
player,201512270sea,sea,TerrSt00,pos,FS,,,,,
player,201512270sea,sea,TerrSt00,offense,0,,,,,
player,201512270sea,sea,TerrSt00,off_pct,0%,,,,,
player,201512270sea,sea,TerrSt00,defense,0,,,,,
player,201512270sea,sea,TerrSt00,def_pct,0%,,,,,
player,201512270sea,sea,TerrSt00,special_teams,20,,,,,
player,201512270sea,sea,TerrSt00,st_pct,74%,,,,,
player,201512270sea,sea,CoylBr00,pos,LB,,,,,
player,201512270sea,sea,CoylBr00,offense,0,,,,,
player,201512270sea,sea,CoylBr00,off_pct,0%,,,,,
player,201512270sea,sea,CoylBr00,defense,0,,,,,
player,201512270sea,sea,CoylBr00,def_pct,0%,,,,,
player,201512270sea,sea,CoylBr00,special_teams,17,,,,,
player,201512270sea,sea,CoylBr00,st_pct,63%,,,,,
player,201512270sea,sea,BurlMa00,pos,CB,,,,,
player,201512270sea,sea,BurlMa00,offense,0,,,,,
player,201512270sea,sea,BurlMa00,off_pct,0%,,,,,
player,201512270sea,sea,BurlMa00,defense,0,,,,,
player,201512270sea,sea,BurlMa00,def_pct,0%,,,,,
player,201512270sea,sea,BurlMa00,special_teams,14,,,,,
player,201512270sea,sea,BurlMa00,st_pct,52%,,,,,
player,201512270sea,sea,RyanJo21,pos,P,,,,,
player,201512270sea,sea,RyanJo21,offense,0,,,,,
player,201512270sea,sea,RyanJo21,off_pct,0%,,,,,
player,201512270sea,sea,RyanJo21,defense,0,,,,,
player,201512270sea,sea,RyanJo21,def_pct,0%,,,,,
player,201512270sea,sea,RyanJo21,special_teams,8,,,,,
player,201512270sea,sea,RyanJo21,st_pct,30%,,,,,
player,201512270sea,sea,GresCl00,pos,LS,,,,,
player,201512270sea,sea,GresCl00,offense,0,,,,,
player,201512270sea,sea,GresCl00,off_pct,0%,,,,,
player,201512270sea,sea,GresCl00,defense,0,,,,,
player,201512270sea,sea,GresCl00,def_pct,0%,,,,,
player,201512270sea,sea,GresCl00,special_teams,8,,,,,
player,201512270sea,sea,GresCl00,st_pct,30%,,,,,
player,201512270sea,sea,HausSt00,pos,K,,,,,
player,201512270sea,sea,HausSt00,offense,0,,,,,
player,201512270sea,sea,HausSt00,off_pct,0%,,,,,
player,201512270sea,sea,HausSt00,defense,0,,,,,
player,201512270sea,sea,HausSt00,def_pct,0%,,,,,
player,201512270sea,sea,HausSt00,special_teams,7,,,,,
player,201512270sea,sea,HausSt00,st_pct,26%,,,,,
player,201512270sea,sea,PinkEr00,pos,LB,,,,,
player,201512270sea,sea,PinkEr00,offense,0,,,,,
player,201512270sea,sea,PinkEr00,off_pct,0%,,,,,
player,201512270sea,sea,PinkEr00,defense,0,,,,,
player,201512270sea,sea,PinkEr00,def_pct,0%,,,,,
player,201512270sea,sea,PinkEr00,special_teams,4,,,,,
player,201512270sea,sea,PinkEr00,st_pct,15%,,,,,
player,201512270sea,sea,GlowMa00,pos,G,,,,,
player,201512270sea,sea,GlowMa00,offense,0,,,,,
player,201512270sea,sea,GlowMa00,off_pct,0%,,,,,
player,201512270sea,sea,GlowMa00,defense,0,,,,,
player,201512270sea,sea,GlowMa00,def_pct,0%,,,,,
player,201512270sea,sea,GlowMa00,special_teams,3,,,,,
player,201512270sea,sea,GlowMa00,st_pct,11%,,,,,
player,201512270sea,sea,SmitTy01,pos,CB,,,,,
player,201512270sea,sea,SmitTy01,offense,0,,,,,
player,201512270sea,sea,SmitTy01,off_pct,0%,,,,,
player,201512270sea,sea,SmitTy01,defense,0,,,,,
player,201512270sea,sea,SmitTy01,def_pct,0%,,,,,
player,201512270sea,sea,SmitTy01,special_teams,1,,,,,
player,201512270sea,sea,SmitTy01,st_pct,4%,,,,,
player,201512270sea,ram,WichCo00,pos,G,,,,,
player,201512270sea,ram,WichCo00,offense,55,,,,,
player,201512270sea,ram,WichCo00,off_pct,100%,,,,,
player,201512270sea,ram,WichCo00,defense,0,,,,,
player,201512270sea,ram,WichCo00,def_pct,0%,,,,,
player,201512270sea,ram,WichCo00,special_teams,4,,,,,
player,201512270sea,ram,WichCo00,st_pct,15%,,,,,
player,201512270sea,ram,HaveRo00,pos,T,,,,,
player,201512270sea,ram,HaveRo00,offense,55,,,,,
player,201512270sea,ram,HaveRo00,off_pct,100%,,,,,
player,201512270sea,ram,HaveRo00,defense,0,,,,,
player,201512270sea,ram,HaveRo00,def_pct,0%,,,,,
player,201512270sea,ram,HaveRo00,special_teams,4,,,,,
player,201512270sea,ram,HaveRo00,st_pct,15%,,,,,
player,201512270sea,ram,ReynGa20,pos,G,,,,,
player,201512270sea,ram,ReynGa20,offense,55,,,,,
player,201512270sea,ram,ReynGa20,off_pct,100%,,,,,
player,201512270sea,ram,ReynGa20,defense,0,,,,,
player,201512270sea,ram,ReynGa20,def_pct,0%,,,,,
player,201512270sea,ram,ReynGa20,special_teams,4,,,,,
player,201512270sea,ram,ReynGa20,st_pct,15%,,,,,
player,201512270sea,ram,RobiGr01,pos,T,,,,,
player,201512270sea,ram,RobiGr01,offense,55,,,,,
player,201512270sea,ram,RobiGr01,off_pct,100%,,,,,
player,201512270sea,ram,RobiGr01,defense,0,,,,,
player,201512270sea,ram,RobiGr01,def_pct,0%,,,,,
player,201512270sea,ram,RobiGr01,special_teams,4,,,,,
player,201512270sea,ram,RobiGr01,st_pct,15%,,,,,
player,201512270sea,ram,KeenCa00,pos,QB,,,,,
player,201512270sea,ram,KeenCa00,offense,55,,,,,
player,201512270sea,ram,KeenCa00,off_pct,100%,,,,,
player,201512270sea,ram,KeenCa00,defense,0,,,,,
player,201512270sea,ram,KeenCa00,def_pct,0%,,,,,
player,201512270sea,ram,KeenCa00,special_teams,0,,,,,
player,201512270sea,ram,KeenCa00,st_pct,0%,,,,,
player,201512270sea,ram,BarnTi01,pos,C,,,,,
player,201512270sea,ram,BarnTi01,offense,55,,,,,
player,201512270sea,ram,BarnTi01,off_pct,100%,,,,,
player,201512270sea,ram,BarnTi01,defense,0,,,,,
player,201512270sea,ram,BarnTi01,def_pct,0%,,,,,
player,201512270sea,ram,BarnTi01,special_teams,0,,,,,
player,201512270sea,ram,BarnTi01,st_pct,0%,,,,,
player,201512270sea,ram,AustTa00,pos,WR,,,,,
player,201512270sea,ram,AustTa00,offense,45,,,,,
player,201512270sea,ram,AustTa00,off_pct,82%,,,,,
player,201512270sea,ram,AustTa00,defense,0,,,,,
player,201512270sea,ram,AustTa00,def_pct,0%,,,,,
