game,2015,8,20151101,201511010cle,crd,"Arizona Cardinals",34,cle,"Cleveland Browns",20
player,201511010cle,cle,StarRa20,fumbles_rec,0,,,,,
player,201511010cle,cle,StarRa20,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,StarRa20,fumbles_rec_td,0,,,,,
player,201511010cle,cle,StarRa20,fumbles_forced,0,,,,,
player,201511010cle,cle,WillKW00,def_int,0,,,,,
player,201511010cle,cle,WillKW00,def_int_yds,0,,,,,
player,201511010cle,cle,WillKW00,def_int_td,0,,,,,
player,201511010cle,cle,WillKW00,def_int_long,0,,,,,
player,201511010cle,cle,WillKW00,pass_defended,1,,,,,
player,201511010cle,cle,WillKW00,sacks,0.0,,,,,
player,201511010cle,cle,WillKW00,tackles_combined,3,,,,,
player,201511010cle,cle,WillKW00,tackles_solo,2,,,,,
player,201511010cle,cle,WillKW00,tackles_assists,1,,,,,
player,201511010cle,cle,WillKW00,tackles_loss,0,,,,,
player,201511010cle,cle,WillKW00,qb_hits,0,,,,,
player,201511010cle,cle,WillKW00,fumbles_rec,1,,,,,
player,201511010cle,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,WillKW00,fumbles_forced,2,,,,,
player,201511010cle,cle,BryaAr00,def_int,0,,,,,
player,201511010cle,cle,BryaAr00,def_int_yds,0,,,,,
player,201511010cle,cle,BryaAr00,def_int_td,0,,,,,
player,201511010cle,cle,BryaAr00,def_int_long,0,,,,,
player,201511010cle,cle,BryaAr00,pass_defended,0,,,,,
player,201511010cle,cle,BryaAr00,sacks,0.0,,,,,
player,201511010cle,cle,BryaAr00,tackles_combined,2,,,,,
player,201511010cle,cle,BryaAr00,tackles_solo,2,,,,,
player,201511010cle,cle,BryaAr00,tackles_assists,0,,,,,
player,201511010cle,cle,BryaAr00,tackles_loss,0,,,,,
player,201511010cle,cle,BryaAr00,qb_hits,1,,,,,
player,201511010cle,cle,BryaAr00,fumbles_rec,1,,,,,
player,201511010cle,cle,BryaAr00,fumbles_rec_yds,34,,,,,
player,201511010cle,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,BryaAr00,fumbles_forced,1,,,,,
player,201511010cle,cle,GilbJu00,def_int,0,,,,,
player,201511010cle,cle,GilbJu00,def_int_yds,0,,,,,
player,201511010cle,cle,GilbJu00,def_int_td,0,,,,,
player,201511010cle,cle,GilbJu00,def_int_long,0,,,,,
player,201511010cle,cle,GilbJu00,pass_defended,0,,,,,
player,201511010cle,cle,GilbJu00,sacks,0.0,,,,,
player,201511010cle,cle,GilbJu00,tackles_combined,2,,,,,
player,201511010cle,cle,GilbJu00,tackles_solo,2,,,,,
player,201511010cle,cle,GilbJu00,tackles_assists,0,,,,,
player,201511010cle,cle,GilbJu00,tackles_loss,0,,,,,
player,201511010cle,cle,GilbJu00,qb_hits,0,,,,,
player,201511010cle,cle,GilbJu00,fumbles_rec,0,,,,,
player,201511010cle,cle,GilbJu00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,GilbJu00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,GilbJu00,fumbles_forced,0,,,,,
player,201511010cle,cle,HughJo00,def_int,0,,,,,
player,201511010cle,cle,HughJo00,def_int_yds,0,,,,,
player,201511010cle,cle,HughJo00,def_int_td,0,,,,,
player,201511010cle,cle,HughJo00,def_int_long,0,,,,,
player,201511010cle,cle,HughJo00,pass_defended,0,,,,,
player,201511010cle,cle,HughJo00,sacks,0.0,,,,,
player,201511010cle,cle,HughJo00,tackles_combined,2,,,,,
player,201511010cle,cle,HughJo00,tackles_solo,2,,,,,
player,201511010cle,cle,HughJo00,tackles_assists,0,,,,,
player,201511010cle,cle,HughJo00,tackles_loss,0,,,,,
player,201511010cle,cle,HughJo00,qb_hits,0,,,,,
player,201511010cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201511010cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201511010cle,cle,KirkCh00,def_int,0,,,,,
player,201511010cle,cle,KirkCh00,def_int_yds,0,,,,,
player,201511010cle,cle,KirkCh00,def_int_td,0,,,,,
player,201511010cle,cle,KirkCh00,def_int_long,0,,,,,
player,201511010cle,cle,KirkCh00,pass_defended,0,,,,,
player,201511010cle,cle,KirkCh00,sacks,0.0,,,,,
player,201511010cle,cle,KirkCh00,tackles_combined,2,,,,,
player,201511010cle,cle,KirkCh00,tackles_solo,2,,,,,
player,201511010cle,cle,KirkCh00,tackles_assists,0,,,,,
player,201511010cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201511010cle,cle,KirkCh00,qb_hits,1,,,,,
player,201511010cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201511010cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201511010cle,cle,CoopXa00,def_int,0,,,,,
player,201511010cle,cle,CoopXa00,def_int_yds,0,,,,,
player,201511010cle,cle,CoopXa00,def_int_td,0,,,,,
player,201511010cle,cle,CoopXa00,def_int_long,0,,,,,
player,201511010cle,cle,CoopXa00,pass_defended,0,,,,,
player,201511010cle,cle,CoopXa00,sacks,0.0,,,,,
player,201511010cle,cle,CoopXa00,tackles_combined,1,,,,,
player,201511010cle,cle,CoopXa00,tackles_solo,0,,,,,
player,201511010cle,cle,CoopXa00,tackles_assists,1,,,,,
player,201511010cle,cle,CoopXa00,tackles_loss,0,,,,,
player,201511010cle,cle,CoopXa00,qb_hits,0,,,,,
player,201511010cle,cle,CoopXa00,fumbles_rec,0,,,,,
player,201511010cle,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,CoopXa00,fumbles_forced,0,,,,,
player,201511010cle,cle,CrowIs00,def_int,0,,,,,
player,201511010cle,cle,CrowIs00,def_int_yds,0,,,,,
player,201511010cle,cle,CrowIs00,def_int_td,0,,,,,
player,201511010cle,cle,CrowIs00,def_int_long,0,,,,,
player,201511010cle,cle,CrowIs00,pass_defended,0,,,,,
player,201511010cle,cle,CrowIs00,sacks,0.0,,,,,
player,201511010cle,cle,CrowIs00,tackles_combined,1,,,,,
player,201511010cle,cle,CrowIs00,tackles_solo,1,,,,,
player,201511010cle,cle,CrowIs00,tackles_assists,0,,,,,
player,201511010cle,cle,CrowIs00,tackles_loss,0,,,,,
player,201511010cle,cle,CrowIs00,qb_hits,0,,,,,
player,201511010cle,cle,CrowIs00,fumbles_rec,0,,,,,
player,201511010cle,cle,CrowIs00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,CrowIs00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,CrowIs00,fumbles_forced,0,,,,,
player,201511010cle,cle,MedeJa00,def_int,0,,,,,
player,201511010cle,cle,MedeJa00,def_int_yds,0,,,,,
player,201511010cle,cle,MedeJa00,def_int_td,0,,,,,
player,201511010cle,cle,MedeJa00,def_int_long,0,,,,,
player,201511010cle,cle,MedeJa00,pass_defended,0,,,,,
player,201511010cle,cle,MedeJa00,sacks,0.0,,,,,
player,201511010cle,cle,MedeJa00,tackles_combined,1,,,,,
player,201511010cle,cle,MedeJa00,tackles_solo,1,,,,,
player,201511010cle,cle,MedeJa00,tackles_assists,0,,,,,
player,201511010cle,cle,MedeJa00,tackles_loss,0,,,,,
player,201511010cle,cle,MedeJa00,qb_hits,0,,,,,
player,201511010cle,cle,MedeJa00,fumbles_rec,0,,,,,
player,201511010cle,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201511010cle,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201511010cle,cle,MedeJa00,fumbles_forced,0,,,,,
player,201511010cle,crd,PetePa00,kick_ret,0,,,,,
player,201511010cle,crd,PetePa00,kick_ret_yds,0,,,,,
player,201511010cle,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201511010cle,crd,PetePa00,kick_ret_td,0,,,,,
player,201511010cle,crd,PetePa00,kick_ret_long,0,,,,,
player,201511010cle,crd,PetePa00,punt_ret,4,,,,,
player,201511010cle,crd,PetePa00,punt_ret_yds,50,,,,,
player,201511010cle,crd,PetePa00,punt_ret_yds_per_ret,12.5,,,,,
player,201511010cle,crd,PetePa00,punt_ret_td,0,,,,,
player,201511010cle,crd,PetePa00,punt_ret_long,38,,,,,
player,201511010cle,crd,JohnDa08,kick_ret,3,,,,,
player,201511010cle,crd,JohnDa08,kick_ret_yds,63,,,,,
player,201511010cle,crd,JohnDa08,kick_ret_yds_per_ret,21.0,,,,,
player,201511010cle,crd,JohnDa08,kick_ret_td,0,,,,,
player,201511010cle,crd,JohnDa08,kick_ret_long,24,,,,,
player,201511010cle,crd,JohnDa08,punt_ret,0,,,,,
player,201511010cle,crd,JohnDa08,punt_ret_yds,0,,,,,
player,201511010cle,crd,JohnDa08,punt_ret_yds_per_ret,,,,,,
player,201511010cle,crd,JohnDa08,punt_ret_td,0,,,,,
player,201511010cle,crd,JohnDa08,punt_ret_long,0,,,,,
player,201511010cle,cle,BenjTr00,kick_ret,0,,,,,
player,201511010cle,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201511010cle,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201511010cle,cle,BenjTr00,kick_ret_td,0,,,,,
player,201511010cle,cle,BenjTr00,kick_ret_long,0,,,,,
player,201511010cle,cle,BenjTr00,punt_ret,2,,,,,
player,201511010cle,cle,BenjTr00,punt_ret_yds,19,,,,,
player,201511010cle,cle,BenjTr00,punt_ret_yds_per_ret,9.5,,,,,
player,201511010cle,cle,BenjTr00,punt_ret_td,0,,,,,
player,201511010cle,cle,BenjTr00,punt_ret_long,12,,,,,
player,201511010cle,cle,GilbJu00,kick_ret,2,,,,,
player,201511010cle,cle,GilbJu00,kick_ret_yds,46,,,,,
player,201511010cle,cle,GilbJu00,kick_ret_yds_per_ret,23.0,,,,,
player,201511010cle,cle,GilbJu00,kick_ret_td,0,,,,,
player,201511010cle,cle,GilbJu00,kick_ret_long,25,,,,,
player,201511010cle,cle,GilbJu00,punt_ret,0,,,,,
player,201511010cle,cle,GilbJu00,punt_ret_yds,0,,,,,
player,201511010cle,cle,GilbJu00,punt_ret_yds_per_ret,,,,,,
player,201511010cle,cle,GilbJu00,punt_ret_td,0,,,,,
player,201511010cle,cle,GilbJu00,punt_ret_long,0,,,,,
player,201511010cle,crd,CataCh00,xpm,4,,,,,
player,201511010cle,crd,CataCh00,xpa,4,,,,,
player,201511010cle,crd,CataCh00,fgm,2,,,,,
player,201511010cle,crd,CataCh00,fga,2,,,,,
player,201511010cle,crd,CataCh00,punt,0,,,,,
player,201511010cle,crd,CataCh00,punt_yds,0,,,,,
player,201511010cle,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201511010cle,crd,CataCh00,punt_long,0,,,,,
player,201511010cle,crd,ButlDr00,xpm,,,,,,
player,201511010cle,crd,ButlDr00,xpa,,,,,,
player,201511010cle,crd,ButlDr00,fgm,,,,,,
player,201511010cle,crd,ButlDr00,fga,,,,,,
player,201511010cle,crd,ButlDr00,punt,2,,,,,
player,201511010cle,crd,ButlDr00,punt_yds,100,,,,,
player,201511010cle,crd,ButlDr00,punt_yds_per_punt,50.0,,,,,
player,201511010cle,crd,ButlDr00,punt_long,50,,,,,
player,201511010cle,cle,CoonTr00,xpm,2,,,,,
player,201511010cle,cle,CoonTr00,xpa,3,,,,,
player,201511010cle,cle,CoonTr00,fgm,,,,,,
player,201511010cle,cle,CoonTr00,fga,,,,,,
player,201511010cle,cle,CoonTr00,punt,0,,,,,
player,201511010cle,cle,CoonTr00,punt_yds,0,,,,,
player,201511010cle,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201511010cle,cle,CoonTr00,punt_long,0,,,,,
player,201511010cle,cle,LeexAn20,xpm,,,,,,
player,201511010cle,cle,LeexAn20,xpa,,,,,,
player,201511010cle,cle,LeexAn20,fgm,,,,,,
player,201511010cle,cle,LeexAn20,fga,,,,,,
player,201511010cle,cle,LeexAn20,punt,6,,,,,
player,201511010cle,cle,LeexAn20,punt_yds,299,,,,,
player,201511010cle,cle,LeexAn20,punt_yds_per_punt,49.8,,,,,
player,201511010cle,cle,LeexAn20,punt_long,56,,,,,
player,201511010cle,cle,SchwMi00,pos,T,,,,,
player,201511010cle,cle,SchwMi00,offense,63,,,,,
player,201511010cle,cle,SchwMi00,off_pct,100%,,,,,
player,201511010cle,cle,SchwMi00,defense,0,,,,,
player,201511010cle,cle,SchwMi00,def_pct,0%,,,,,
player,201511010cle,cle,SchwMi00,special_teams,3,,,,,
player,201511010cle,cle,SchwMi00,st_pct,11%,,,,,
player,201511010cle,cle,GrecJo20,pos,G,,,,,
player,201511010cle,cle,GrecJo20,offense,63,,,,,
player,201511010cle,cle,GrecJo20,off_pct,100%,,,,,
player,201511010cle,cle,GrecJo20,defense,0,,,,,
player,201511010cle,cle,GrecJo20,def_pct,0%,,,,,
player,201511010cle,cle,GrecJo20,special_teams,3,,,,,
player,201511010cle,cle,GrecJo20,st_pct,11%,,,,,
player,201511010cle,cle,BitoJo00,pos,G,,,,,
player,201511010cle,cle,BitoJo00,offense,63,,,,,
player,201511010cle,cle,BitoJo00,off_pct,100%,,,,,
player,201511010cle,cle,BitoJo00,defense,0,,,,,
player,201511010cle,cle,BitoJo00,def_pct,0%,,,,,
player,201511010cle,cle,BitoJo00,special_teams,3,,,,,
player,201511010cle,cle,BitoJo00,st_pct,11%,,,,,
player,201511010cle,cle,MackAl20,pos,C,,,,,
player,201511010cle,cle,MackAl20,offense,63,,,,,
player,201511010cle,cle,MackAl20,off_pct,100%,,,,,
player,201511010cle,cle,MackAl20,defense,0,,,,,
player,201511010cle,cle,MackAl20,def_pct,0%,,,,,
player,201511010cle,cle,MackAl20,special_teams,0,,,,,
player,201511010cle,cle,MackAl20,st_pct,0%,,,,,
player,201511010cle,cle,ThomJo28,pos,T,,,,,
player,201511010cle,cle,ThomJo28,offense,63,,,,,
player,201511010cle,cle,ThomJo28,off_pct,100%,,,,,
player,201511010cle,cle,ThomJo28,defense,0,,,,,
player,201511010cle,cle,ThomJo28,def_pct,0%,,,,,
player,201511010cle,cle,ThomJo28,special_teams,0,,,,,
player,201511010cle,cle,ThomJo28,st_pct,0%,,,,,
player,201511010cle,cle,McCoJo01,pos,QB,,,,,
player,201511010cle,cle,McCoJo01,offense,56,,,,,
player,201511010cle,cle,McCoJo01,off_pct,89%,,,,,
player,201511010cle,cle,McCoJo01,defense,0,,,,,
player,201511010cle,cle,McCoJo01,def_pct,0%,,,,,
player,201511010cle,cle,McCoJo01,special_teams,0,,,,,
player,201511010cle,cle,McCoJo01,st_pct,0%,,,,,
player,201511010cle,cle,BarnGa01,pos,TE,,,,,
player,201511010cle,cle,BarnGa01,offense,55,,,,,
player,201511010cle,cle,BarnGa01,off_pct,87%,,,,,
player,201511010cle,cle,BarnGa01,defense,0,,,,,
player,201511010cle,cle,BarnGa01,def_pct,0%,,,,,
player,201511010cle,cle,BarnGa01,special_teams,6,,,,,
player,201511010cle,cle,BarnGa01,st_pct,22%,,,,,
player,201511010cle,cle,BenjTr00,pos,WR,,,,,
player,201511010cle,cle,BenjTr00,offense,53,,,,,
player,201511010cle,cle,BenjTr00,off_pct,84%,,,,,
player,201511010cle,cle,BenjTr00,defense,0,,,,,
player,201511010cle,cle,BenjTr00,def_pct,0%,,,,,
player,201511010cle,cle,BenjTr00,special_teams,2,,,,,
player,201511010cle,cle,BenjTr00,st_pct,7%,,,,,
player,201511010cle,cle,HartBr00,pos,WR,,,,,
player,201511010cle,cle,HartBr00,offense,51,,,,,
player,201511010cle,cle,HartBr00,off_pct,81%,,,,,
player,201511010cle,cle,HartBr00,defense,0,,,,,
player,201511010cle,cle,HartBr00,def_pct,0%,,,,,
player,201511010cle,cle,HartBr00,special_teams,0,,,,,
player,201511010cle,cle,HartBr00,st_pct,0%,,,,,
player,201511010cle,cle,GabrTa00,pos,WR,,,,,
player,201511010cle,cle,GabrTa00,offense,39,,,,,
player,201511010cle,cle,GabrTa00,off_pct,62%,,,,,
player,201511010cle,cle,GabrTa00,defense,0,,,,,
player,201511010cle,cle,GabrTa00,def_pct,0%,,,,,
player,201511010cle,cle,GabrTa00,special_teams,0,,,,,
player,201511010cle,cle,GabrTa00,st_pct,0%,,,,,
player,201511010cle,cle,DrayJi00,pos,TE,,,,,
player,201511010cle,cle,DrayJi00,offense,26,,,,,
player,201511010cle,cle,DrayJi00,off_pct,41%,,,,,
player,201511010cle,cle,DrayJi00,defense,0,,,,,
player,201511010cle,cle,DrayJi00,def_pct,0%,,,,,
player,201511010cle,cle,DrayJi00,special_teams,9,,,,,
player,201511010cle,cle,DrayJi00,st_pct,33%,,,,,
player,201511010cle,cle,JohnDu00,pos,RB,,,,,
player,201511010cle,cle,JohnDu00,offense,24,,,,,
player,201511010cle,cle,JohnDu00,off_pct,38%,,,,,
player,201511010cle,cle,JohnDu00,defense,0,,,,,
player,201511010cle,cle,JohnDu00,def_pct,0%,,,,,
player,201511010cle,cle,JohnDu00,special_teams,0,,,,,
player,201511010cle,cle,JohnDu00,st_pct,0%,,,,,
player,201511010cle,cle,CrowIs00,pos,RB,,,,,
player,201511010cle,cle,CrowIs00,offense,20,,,,,
player,201511010cle,cle,CrowIs00,off_pct,32%,,,,,
player,201511010cle,cle,CrowIs00,defense,0,,,,,
player,201511010cle,cle,CrowIs00,def_pct,0%,,,,,
player,201511010cle,cle,CrowIs00,special_teams,6,,,,,
player,201511010cle,cle,CrowIs00,st_pct,22%,,,,,
player,201511010cle,cle,TurbRo00,pos,RB,,,,,
player,201511010cle,cle,TurbRo00,offense,19,,,,,
player,201511010cle,cle,TurbRo00,off_pct,30%,,,,,
player,201511010cle,cle,TurbRo00,defense,0,,,,,
player,201511010cle,cle,TurbRo00,def_pct,0%,,,,,
player,201511010cle,cle,TurbRo00,special_teams,0,,,,,
player,201511010cle,cle,TurbRo00,st_pct,0%,,,,,
player,201511010cle,cle,JohnMa06,pos,FB,,,,,
player,201511010cle,cle,JohnMa06,offense,11,,,,,
player,201511010cle,cle,JohnMa06,off_pct,17%,,,,,
player,201511010cle,cle,JohnMa06,defense,0,,,,,
player,201511010cle,cle,JohnMa06,def_pct,0%,,,,,
player,201511010cle,cle,JohnMa06,special_teams,12,,,,,
player,201511010cle,cle,JohnMa06,st_pct,44%,,,,,
player,201511010cle,cle,MoorMa02,pos,WR,,,,,
player,201511010cle,cle,MoorMa02,offense,10,,,,,
player,201511010cle,cle,MoorMa02,off_pct,16%,,,,,
player,201511010cle,cle,MoorMa02,defense,0,,,,,
player,201511010cle,cle,MoorMa02,def_pct,0%,,,,,
player,201511010cle,cle,MoorMa02,special_teams,17,,,,,
player,201511010cle,cle,MoorMa02,st_pct,63%,,,,,
player,201511010cle,cle,BoweDw00,pos,WR,,,,,
player,201511010cle,cle,BoweDw00,offense,7,,,,,
player,201511010cle,cle,BoweDw00,off_pct,11%,,,,,
player,201511010cle,cle,BoweDw00,defense,0,,,,,
player,201511010cle,cle,BoweDw00,def_pct,0%,,,,,
player,201511010cle,cle,BoweDw00,special_teams,0,,,,,
player,201511010cle,cle,BoweDw00,st_pct,0%,,,,,
player,201511010cle,cle,ManzJo00,pos,QB,,,,,
player,201511010cle,cle,ManzJo00,offense,7,,,,,
player,201511010cle,cle,ManzJo00,off_pct,11%,,,,,
player,201511010cle,cle,ManzJo00,defense,0,,,,,
player,201511010cle,cle,ManzJo00,def_pct,0%,,,,,
player,201511010cle,cle,ManzJo00,special_teams,0,,,,,
player,201511010cle,cle,ManzJo00,st_pct,0%,,,,,
player,201511010cle,cle,GipsTa00,pos,FS,,,,,
player,201511010cle,cle,GipsTa00,offense,0,,,,,
player,201511010cle,cle,GipsTa00,off_pct,0%,,,,,
player,201511010cle,cle,GipsTa00,defense,81,,,,,
player,201511010cle,cle,GipsTa00,def_pct,100%,,,,,
player,201511010cle,cle,GipsTa00,special_teams,0,,,,,
player,201511010cle,cle,GipsTa00,st_pct,0%,,,,,
player,201511010cle,cle,WillTr99,pos,CB,,,,,
player,201511010cle,cle,WillTr99,offense,0,,,,,
player,201511010cle,cle,WillTr99,off_pct,0%,,,,,
player,201511010cle,cle,WillTr99,defense,80,,,,,
player,201511010cle,cle,WillTr99,def_pct,99%,,,,,
player,201511010cle,cle,WillTr99,special_teams,6,,,,,
player,201511010cle,cle,WillTr99,st_pct,22%,,,,,
player,201511010cle,cle,DansKa20,pos,LB,,,,,
player,201511010cle,cle,DansKa20,offense,0,,,,,
player,201511010cle,cle,DansKa20,off_pct,0%,,,,,
player,201511010cle,cle,DansKa20,defense,79,,,,,
player,201511010cle,cle,DansKa20,def_pct,98%,,,,,
player,201511010cle,cle,DansKa20,special_teams,6,,,,,
player,201511010cle,cle,DansKa20,st_pct,22%,,,,,
player,201511010cle,cle,RobeCr00,pos,LB,,,,,
player,201511010cle,cle,RobeCr00,offense,0,,,,,
player,201511010cle,cle,RobeCr00,off_pct,0%,,,,,
player,201511010cle,cle,RobeCr00,defense,56,,,,,
player,201511010cle,cle,RobeCr00,def_pct,69%,,,,,
player,201511010cle,cle,RobeCr00,special_teams,17,,,,,
player,201511010cle,cle,RobeCr00,st_pct,63%,,,,,
player,201511010cle,cle,BryaAr00,pos,DE,,,,,
player,201511010cle,cle,BryaAr00,offense,0,,,,,
player,201511010cle,cle,BryaAr00,off_pct,0%,,,,,
player,201511010cle,cle,BryaAr00,defense,47,,,,,
player,201511010cle,cle,BryaAr00,def_pct,58%,,,,,
player,201511010cle,cle,BryaAr00,special_teams,15,,,,,
player,201511010cle,cle,BryaAr00,st_pct,56%,,,,,
player,201511010cle,cle,KrugPa99,pos,LB,,,,,
player,201511010cle,cle,KrugPa99,offense,0,,,,,
player,201511010cle,cle,KrugPa99,off_pct,0%,,,,,
player,201511010cle,cle,KrugPa99,defense,45,,,,,
player,201511010cle,cle,KrugPa99,def_pct,56%,,,,,
player,201511010cle,cle,KrugPa99,special_teams,0,,,,,
player,201511010cle,cle,KrugPa99,st_pct,0%,,,,,
player,201511010cle,cle,BryaDe00,pos,DE,,,,,
player,201511010cle,cle,BryaDe00,offense,0,,,,,
player,201511010cle,cle,BryaDe00,off_pct,0%,,,,,
player,201511010cle,cle,BryaDe00,defense,45,,,,,
player,201511010cle,cle,BryaDe00,def_pct,56%,,,,,
player,201511010cle,cle,BryaDe00,special_teams,0,,,,,
player,201511010cle,cle,BryaDe00,st_pct,0%,,,,,
player,201511010cle,cle,WhitDo20,pos,SS,,,,,
player,201511010cle,cle,WhitDo20,offense,0,,,,,
player,201511010cle,cle,WhitDo20,off_pct,0%,,,,,
player,201511010cle,cle,WhitDo20,defense,44,,,,,
player,201511010cle,cle,WhitDo20,def_pct,54%,,,,,
player,201511010cle,cle,WhitDo20,special_teams,0,,,,,
player,201511010cle,cle,WhitDo20,st_pct,0%,,,,,
player,201511010cle,cle,BadeJo00,pos,CB,,,,,
player,201511010cle,cle,BadeJo00,offense,0,,,,,
player,201511010cle,cle,BadeJo00,off_pct,0%,,,,,
player,201511010cle,cle,BadeJo00,defense,43,,,,,
player,201511010cle,cle,BadeJo00,def_pct,53%,,,,,
player,201511010cle,cle,BadeJo00,special_teams,22,,,,,
player,201511010cle,cle,BadeJo00,st_pct,81%,,,,,
player,201511010cle,cle,HadeJo99,pos,CB,,,,,
player,201511010cle,cle,HadeJo99,offense,0,,,,,
player,201511010cle,cle,HadeJo99,off_pct,0%,,,,,
player,201511010cle,cle,HadeJo99,defense,43,,,,,
player,201511010cle,cle,HadeJo99,def_pct,53%,,,,,
player,201511010cle,cle,HadeJo99,special_teams,2,,,,,
player,201511010cle,cle,HadeJo99,st_pct,7%,,,,,
player,201511010cle,cle,WillKW00,pos,CB,,,,,
player,201511010cle,cle,WillKW00,offense,0,,,,,
player,201511010cle,cle,WillKW00,off_pct,0%,,,,,
player,201511010cle,cle,WillKW00,defense,42,,,,,
player,201511010cle,cle,WillKW00,def_pct,52%,,,,,
player,201511010cle,cle,WillKW00,special_teams,4,,,,,
player,201511010cle,cle,WillKW00,st_pct,15%,,,,,
player,201511010cle,cle,ShelDa01,pos,NT,,,,,
player,201511010cle,cle,ShelDa01,offense,0,,,,,
player,201511010cle,cle,ShelDa01,off_pct,0%,,,,,
player,201511010cle,cle,ShelDa01,defense,37,,,,,
player,201511010cle,cle,ShelDa01,def_pct,46%,,,,,
player,201511010cle,cle,ShelDa01,special_teams,9,,,,,
player,201511010cle,cle,ShelDa01,st_pct,33%,,,,,
player,201511010cle,cle,OrchNa00,pos,LB,,,,,
player,201511010cle,cle,OrchNa00,offense,0,,,,,
player,201511010cle,cle,OrchNa00,off_pct,0%,,,,,
player,201511010cle,cle,OrchNa00,defense,37,,,,,
player,201511010cle,cle,OrchNa00,def_pct,46%,,,,,
player,201511010cle,cle,OrchNa00,special_teams,0,,,,,
player,201511010cle,cle,OrchNa00,st_pct,0%,,,,,
player,201511010cle,cle,CampIb00,pos,SS,,,,,
player,201511010cle,cle,CampIb00,offense,0,,,,,
player,201511010cle,cle,CampIb00,off_pct,0%,,,,,
player,201511010cle,cle,CampIb00,defense,36,,,,,
player,201511010cle,cle,CampIb00,def_pct,44%,,,,,
player,201511010cle,cle,CampIb00,special_teams,24,,,,,
player,201511010cle,cle,CampIb00,st_pct,89%,,,,,
player,201511010cle,cle,HughJo00,pos,DE,,,,,
player,201511010cle,cle,HughJo00,offense,0,,,,,
player,201511010cle,cle,HughJo00,off_pct,0%,,,,,
player,201511010cle,cle,HughJo00,defense,34,,,,,
player,201511010cle,cle,HughJo00,def_pct,42%,,,,,
player,201511010cle,cle,HughJo00,special_teams,6,,,,,
player,201511010cle,cle,HughJo00,st_pct,22%,,,,,
player,201511010cle,cle,MedeJa00,pos,NT,,,,,
player,201511010cle,cle,MedeJa00,offense,0,,,,,
player,201511010cle,cle,MedeJa00,off_pct,0%,,,,,
player,201511010cle,cle,MedeJa00,defense,34,,,,,
player,201511010cle,cle,MedeJa00,def_pct,42%,,,,,
player,201511010cle,cle,MedeJa00,special_teams,6,,,,,
player,201511010cle,cle,MedeJa00,st_pct,22%,,,,,
player,201511010cle,cle,CoopXa00,pos,DE,,,,,
player,201511010cle,cle,CoopXa00,offense,0,,,,,
player,201511010cle,cle,CoopXa00,off_pct,0%,,,,,
player,201511010cle,cle,CoopXa00,defense,32,,,,,
player,201511010cle,cle,CoopXa00,def_pct,40%,,,,,
player,201511010cle,cle,CoopXa00,special_teams,0,,,,,
player,201511010cle,cle,CoopXa00,st_pct,0%,,,,,
player,201511010cle,cle,StarRa20,pos,DE,,,,,
player,201511010cle,cle,StarRa20,offense,0,,,,,
player,201511010cle,cle,StarRa20,off_pct,0%,,,,,
player,201511010cle,cle,StarRa20,defense,29,,,,,
player,201511010cle,cle,StarRa20,def_pct,36%,,,,,
player,201511010cle,cle,StarRa20,special_teams,0,,,,,
player,201511010cle,cle,StarRa20,st_pct,0%,,,,,
player,201511010cle,cle,KirkCh00,pos,LB,,,,,
player,201511010cle,cle,KirkCh00,offense,0,,,,,
player,201511010cle,cle,KirkCh00,off_pct,0%,,,,,
player,201511010cle,cle,KirkCh00,defense,28,,,,,
player,201511010cle,cle,KirkCh00,def_pct,35%,,,,,
player,201511010cle,cle,KirkCh00,special_teams,17,,,,,
player,201511010cle,cle,KirkCh00,st_pct,63%,,,,,
player,201511010cle,cle,MingBa00,pos,LB,,,,,
player,201511010cle,cle,MingBa00,offense,0,,,,,
