game,2015,9,20151108,201511080nwe,was,"Washington Redskins",10,nwe,"New England Patriots",27
player,201511080nwe,nwe,BrowMa01,tackles_assists,1,,,,,
player,201511080nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201511080nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201511080nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201511080nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201511080nwe,nwe,BostJo00,def_int,0,,,,,
player,201511080nwe,nwe,BostJo00,def_int_yds,0,,,,,
player,201511080nwe,nwe,BostJo00,def_int_td,0,,,,,
player,201511080nwe,nwe,BostJo00,def_int_long,0,,,,,
player,201511080nwe,nwe,BostJo00,pass_defended,0,,,,,
player,201511080nwe,nwe,BostJo00,sacks,0.0,,,,,
player,201511080nwe,nwe,BostJo00,tackles_combined,1,,,,,
player,201511080nwe,nwe,BostJo00,tackles_solo,0,,,,,
player,201511080nwe,nwe,BostJo00,tackles_assists,1,,,,,
player,201511080nwe,nwe,BostJo00,tackles_loss,0,,,,,
player,201511080nwe,nwe,BostJo00,qb_hits,1,,,,,
player,201511080nwe,nwe,BostJo00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,BostJo00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,BostJo00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,BostJo00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,EbneNa00,def_int,0,,,,,
player,201511080nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201511080nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201511080nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201511080nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201511080nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201511080nwe,nwe,EbneNa00,tackles_combined,1,,,,,
player,201511080nwe,nwe,EbneNa00,tackles_solo,0,,,,,
player,201511080nwe,nwe,EbneNa00,tackles_assists,1,,,,,
player,201511080nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201511080nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201511080nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,GrisGe00,def_int,0,,,,,
player,201511080nwe,nwe,GrisGe00,def_int_yds,0,,,,,
player,201511080nwe,nwe,GrisGe00,def_int_td,0,,,,,
player,201511080nwe,nwe,GrisGe00,def_int_long,0,,,,,
player,201511080nwe,nwe,GrisGe00,pass_defended,0,,,,,
player,201511080nwe,nwe,GrisGe00,sacks,0.0,,,,,
player,201511080nwe,nwe,GrisGe00,tackles_combined,1,,,,,
player,201511080nwe,nwe,GrisGe00,tackles_solo,1,,,,,
player,201511080nwe,nwe,GrisGe00,tackles_assists,0,,,,,
player,201511080nwe,nwe,GrisGe00,tackles_loss,0,,,,,
player,201511080nwe,nwe,GrisGe00,qb_hits,0,,,,,
player,201511080nwe,nwe,GrisGe00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,GrisGe00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,GrisGe00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,GrisGe00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,HarmDu00,def_int,0,,,,,
player,201511080nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201511080nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201511080nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201511080nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201511080nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201511080nwe,nwe,HarmDu00,tackles_combined,1,,,,,
player,201511080nwe,nwe,HarmDu00,tackles_solo,0,,,,,
player,201511080nwe,nwe,HarmDu00,tackles_assists,1,,,,,
player,201511080nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201511080nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201511080nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,HickAk00,def_int,0,,,,,
player,201511080nwe,nwe,HickAk00,def_int_yds,0,,,,,
player,201511080nwe,nwe,HickAk00,def_int_td,0,,,,,
player,201511080nwe,nwe,HickAk00,def_int_long,0,,,,,
player,201511080nwe,nwe,HickAk00,pass_defended,0,,,,,
player,201511080nwe,nwe,HickAk00,sacks,0.0,,,,,
player,201511080nwe,nwe,HickAk00,tackles_combined,1,,,,,
player,201511080nwe,nwe,HickAk00,tackles_solo,0,,,,,
player,201511080nwe,nwe,HickAk00,tackles_assists,1,,,,,
player,201511080nwe,nwe,HickAk00,tackles_loss,0,,,,,
player,201511080nwe,nwe,HickAk00,qb_hits,1,,,,,
player,201511080nwe,nwe,HickAk00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,HickAk00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,HickAk00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,HickAk00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,HighDo01,def_int,0,,,,,
player,201511080nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201511080nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201511080nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201511080nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201511080nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201511080nwe,nwe,HighDo01,tackles_combined,1,,,,,
player,201511080nwe,nwe,HighDo01,tackles_solo,1,,,,,
player,201511080nwe,nwe,HighDo01,tackles_assists,0,,,,,
player,201511080nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201511080nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201511080nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201511080nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201511080nwe,nwe,KingBr02,def_int,0,,,,,
player,201511080nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201511080nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201511080nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201511080nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201511080nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201511080nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201511080nwe,nwe,KingBr02,tackles_solo,0,,,,,
player,201511080nwe,nwe,KingBr02,tackles_assists,1,,,,,
player,201511080nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201511080nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201511080nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201511080nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201511080nwe,nwe,MelvRa00,def_int,0,,,,,
player,201511080nwe,nwe,MelvRa00,def_int_yds,0,,,,,
player,201511080nwe,nwe,MelvRa00,def_int_td,0,,,,,
player,201511080nwe,nwe,MelvRa00,def_int_long,0,,,,,
player,201511080nwe,nwe,MelvRa00,pass_defended,0,,,,,
player,201511080nwe,nwe,MelvRa00,sacks,0.0,,,,,
player,201511080nwe,nwe,MelvRa00,tackles_combined,1,,,,,
player,201511080nwe,nwe,MelvRa00,tackles_solo,1,,,,,
player,201511080nwe,nwe,MelvRa00,tackles_assists,0,,,,,
player,201511080nwe,nwe,MelvRa00,tackles_loss,0,,,,,
player,201511080nwe,nwe,MelvRa00,qb_hits,0,,,,,
player,201511080nwe,nwe,MelvRa00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,MelvRa00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,MelvRa00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,MelvRa00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,BlouLe00,def_int,0,,,,,
player,201511080nwe,nwe,BlouLe00,def_int_yds,0,,,,,
player,201511080nwe,nwe,BlouLe00,def_int_td,0,,,,,
player,201511080nwe,nwe,BlouLe00,def_int_long,0,,,,,
player,201511080nwe,nwe,BlouLe00,pass_defended,0,,,,,
player,201511080nwe,nwe,BlouLe00,sacks,0.0,,,,,
player,201511080nwe,nwe,BlouLe00,tackles_combined,0,,,,,
player,201511080nwe,nwe,BlouLe00,tackles_solo,0,,,,,
player,201511080nwe,nwe,BlouLe00,tackles_assists,0,,,,,
player,201511080nwe,nwe,BlouLe00,tackles_loss,,,,,,
player,201511080nwe,nwe,BlouLe00,qb_hits,,,,,,
player,201511080nwe,nwe,BlouLe00,fumbles_rec,1,,,,,
player,201511080nwe,nwe,BlouLe00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,BlouLe00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,BlouLe00,fumbles_forced,0,,,,,
player,201511080nwe,nwe,EaslDo00,def_int,0,,,,,
player,201511080nwe,nwe,EaslDo00,def_int_yds,0,,,,,
player,201511080nwe,nwe,EaslDo00,def_int_td,0,,,,,
player,201511080nwe,nwe,EaslDo00,def_int_long,0,,,,,
player,201511080nwe,nwe,EaslDo00,pass_defended,0,,,,,
player,201511080nwe,nwe,EaslDo00,sacks,0.0,,,,,
player,201511080nwe,nwe,EaslDo00,tackles_combined,0,,,,,
player,201511080nwe,nwe,EaslDo00,tackles_solo,0,,,,,
player,201511080nwe,nwe,EaslDo00,tackles_assists,0,,,,,
player,201511080nwe,nwe,EaslDo00,tackles_loss,0,,,,,
player,201511080nwe,nwe,EaslDo00,qb_hits,1,,,,,
player,201511080nwe,nwe,EaslDo00,fumbles_rec,0,,,,,
player,201511080nwe,nwe,EaslDo00,fumbles_rec_yds,0,,,,,
player,201511080nwe,nwe,EaslDo00,fumbles_rec_td,0,,,,,
player,201511080nwe,nwe,EaslDo00,fumbles_forced,0,,,,,
player,201511080nwe,was,CrowJa00,kick_ret,0,,,,,
player,201511080nwe,was,CrowJa00,kick_ret_yds,0,,,,,
player,201511080nwe,was,CrowJa00,kick_ret_yds_per_ret,,,,,,
player,201511080nwe,was,CrowJa00,kick_ret_td,0,,,,,
player,201511080nwe,was,CrowJa00,kick_ret_long,0,,,,,
player,201511080nwe,was,CrowJa00,punt_ret,1,,,,,
player,201511080nwe,was,CrowJa00,punt_ret_yds,9,,,,,
player,201511080nwe,was,CrowJa00,punt_ret_yds_per_ret,9.0,,,,,
player,201511080nwe,was,CrowJa00,punt_ret_td,0,,,,,
player,201511080nwe,was,CrowJa00,punt_ret_long,9,,,,,
player,201511080nwe,was,RobeAn00,kick_ret,2,,,,,
player,201511080nwe,was,RobeAn00,kick_ret_yds,30,,,,,
player,201511080nwe,was,RobeAn00,kick_ret_yds_per_ret,15.0,,,,,
player,201511080nwe,was,RobeAn00,kick_ret_td,0,,,,,
player,201511080nwe,was,RobeAn00,kick_ret_long,26,,,,,
player,201511080nwe,was,RobeAn00,punt_ret,0,,,,,
player,201511080nwe,was,RobeAn00,punt_ret_yds,0,,,,,
player,201511080nwe,was,RobeAn00,punt_ret_yds_per_ret,,,,,,
player,201511080nwe,was,RobeAn00,punt_ret_td,0,,,,,
player,201511080nwe,was,RobeAn00,punt_ret_long,0,,,,,
player,201511080nwe,was,ThomCh03,kick_ret,1,,,,,
player,201511080nwe,was,ThomCh03,kick_ret_yds,18,,,,,
player,201511080nwe,was,ThomCh03,kick_ret_yds_per_ret,18.0,,,,,
player,201511080nwe,was,ThomCh03,kick_ret_td,0,,,,,
player,201511080nwe,was,ThomCh03,kick_ret_long,18,,,,,
player,201511080nwe,was,ThomCh03,punt_ret,0,,,,,
player,201511080nwe,was,ThomCh03,punt_ret_yds,0,,,,,
player,201511080nwe,was,ThomCh03,punt_ret_yds_per_ret,,,,,,
player,201511080nwe,was,ThomCh03,punt_ret_td,0,,,,,
player,201511080nwe,was,ThomCh03,punt_ret_long,0,,,,,
player,201511080nwe,nwe,AmenDa00,kick_ret,1,,,,,
player,201511080nwe,nwe,AmenDa00,kick_ret_yds,18,,,,,
player,201511080nwe,nwe,AmenDa00,kick_ret_yds_per_ret,18.0,,,,,
player,201511080nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201511080nwe,nwe,AmenDa00,kick_ret_long,18,,,,,
player,201511080nwe,nwe,AmenDa00,punt_ret,1,,,,,
player,201511080nwe,nwe,AmenDa00,punt_ret_yds,0,,,,,
player,201511080nwe,nwe,AmenDa00,punt_ret_yds_per_ret,0.0,,,,,
player,201511080nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201511080nwe,nwe,AmenDa00,punt_ret_long,0,,,,,
player,201511080nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201511080nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201511080nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201511080nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201511080nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201511080nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201511080nwe,nwe,EdelJu00,punt_ret_yds,-2,,,,,
player,201511080nwe,nwe,EdelJu00,punt_ret_yds_per_ret,-2.0,,,,,
player,201511080nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201511080nwe,nwe,EdelJu00,punt_ret_long,-2,,,,,
player,201511080nwe,nwe,McCoDe99,kick_ret,1,,,,,
player,201511080nwe,nwe,McCoDe99,kick_ret_yds,0,,,,,
player,201511080nwe,nwe,McCoDe99,kick_ret_yds_per_ret,0.0,,,,,
player,201511080nwe,nwe,McCoDe99,kick_ret_td,0,,,,,
player,201511080nwe,nwe,McCoDe99,kick_ret_long,0,,,,,
player,201511080nwe,nwe,McCoDe99,punt_ret,0,,,,,
player,201511080nwe,nwe,McCoDe99,punt_ret_yds,0,,,,,
player,201511080nwe,nwe,McCoDe99,punt_ret_yds_per_ret,,,,,,
player,201511080nwe,nwe,McCoDe99,punt_ret_td,0,,,,,
player,201511080nwe,nwe,McCoDe99,punt_ret_long,0,,,,,
player,201511080nwe,was,HopkDu00,xpm,1,,,,,
player,201511080nwe,was,HopkDu00,xpa,1,,,,,
player,201511080nwe,was,HopkDu00,fgm,1,,,,,
player,201511080nwe,was,HopkDu00,fga,1,,,,,
player,201511080nwe,was,HopkDu00,punt,0,,,,,
player,201511080nwe,was,HopkDu00,punt_yds,0,,,,,
player,201511080nwe,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201511080nwe,was,HopkDu00,punt_long,0,,,,,
player,201511080nwe,was,WayxTr00,xpm,,,,,,
player,201511080nwe,was,WayxTr00,xpa,,,,,,
player,201511080nwe,was,WayxTr00,fgm,,,,,,
player,201511080nwe,was,WayxTr00,fga,,,,,,
player,201511080nwe,was,WayxTr00,punt,4,,,,,
player,201511080nwe,was,WayxTr00,punt_yds,188,,,,,
player,201511080nwe,was,WayxTr00,punt_yds_per_punt,47.0,,,,,
player,201511080nwe,was,WayxTr00,punt_long,55,,,,,
player,201511080nwe,nwe,GostSt20,xpm,3,,,,,
player,201511080nwe,nwe,GostSt20,xpa,3,,,,,
player,201511080nwe,nwe,GostSt20,fgm,2,,,,,
player,201511080nwe,nwe,GostSt20,fga,2,,,,,
player,201511080nwe,nwe,GostSt20,punt,0,,,,,
player,201511080nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201511080nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201511080nwe,nwe,GostSt20,punt_long,0,,,,,
player,201511080nwe,nwe,AlleRy01,xpm,,,,,,
player,201511080nwe,nwe,AlleRy01,xpa,,,,,,
player,201511080nwe,nwe,AlleRy01,fgm,,,,,,
player,201511080nwe,nwe,AlleRy01,fga,,,,,,
player,201511080nwe,nwe,AlleRy01,punt,2,,,,,
player,201511080nwe,nwe,AlleRy01,punt_yds,69,,,,,
player,201511080nwe,nwe,AlleRy01,punt_yds_per_punt,34.5,,,,,
player,201511080nwe,nwe,AlleRy01,punt_long,48,,,,,
player,201511080nwe,nwe,FlemCa00,pos,T,,,,,
player,201511080nwe,nwe,FlemCa00,offense,80,,,,,
player,201511080nwe,nwe,FlemCa00,off_pct,100%,,,,,
player,201511080nwe,nwe,FlemCa00,defense,0,,,,,
player,201511080nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201511080nwe,nwe,FlemCa00,special_teams,2,,,,,
player,201511080nwe,nwe,FlemCa00,st_pct,9%,,,,,
player,201511080nwe,nwe,AndrDa00,pos,C,,,,,
player,201511080nwe,nwe,AndrDa00,offense,80,,,,,
player,201511080nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201511080nwe,nwe,AndrDa00,defense,0,,,,,
player,201511080nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201511080nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201511080nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201511080nwe,nwe,KlinJo01,pos,G,,,,,
player,201511080nwe,nwe,KlinJo01,offense,80,,,,,
player,201511080nwe,nwe,KlinJo01,off_pct,100%,,,,,
player,201511080nwe,nwe,KlinJo01,defense,0,,,,,
player,201511080nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201511080nwe,nwe,KlinJo01,special_teams,0,,,,,
player,201511080nwe,nwe,KlinJo01,st_pct,0%,,,,,
player,201511080nwe,nwe,BradTo00,pos,QB,,,,,
player,201511080nwe,nwe,BradTo00,offense,79,,,,,
player,201511080nwe,nwe,BradTo00,off_pct,99%,,,,,
player,201511080nwe,nwe,BradTo00,defense,0,,,,,
player,201511080nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201511080nwe,nwe,BradTo00,special_teams,0,,,,,
player,201511080nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201511080nwe,nwe,GronRo00,pos,TE,,,,,
player,201511080nwe,nwe,GronRo00,offense,78,,,,,
player,201511080nwe,nwe,GronRo00,off_pct,98%,,,,,
player,201511080nwe,nwe,GronRo00,defense,0,,,,,
player,201511080nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201511080nwe,nwe,GronRo00,special_teams,1,,,,,
player,201511080nwe,nwe,GronRo00,st_pct,5%,,,,,
player,201511080nwe,nwe,MasoSh01,pos,G,,,,,
player,201511080nwe,nwe,MasoSh01,offense,74,,,,,
player,201511080nwe,nwe,MasoSh01,off_pct,92%,,,,,
player,201511080nwe,nwe,MasoSh01,defense,0,,,,,
player,201511080nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201511080nwe,nwe,MasoSh01,special_teams,5,,,,,
player,201511080nwe,nwe,MasoSh01,st_pct,23%,,,,,
player,201511080nwe,nwe,EdelJu00,pos,WR,,,,,
player,201511080nwe,nwe,EdelJu00,offense,74,,,,,
player,201511080nwe,nwe,EdelJu00,off_pct,92%,,,,,
player,201511080nwe,nwe,EdelJu00,defense,0,,,,,
player,201511080nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201511080nwe,nwe,EdelJu00,special_teams,3,,,,,
player,201511080nwe,nwe,EdelJu00,st_pct,14%,,,,,
player,201511080nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201511080nwe,nwe,LaFeBr00,offense,60,,,,,
player,201511080nwe,nwe,LaFeBr00,off_pct,75%,,,,,
player,201511080nwe,nwe,LaFeBr00,defense,0,,,,,
player,201511080nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201511080nwe,nwe,LaFeBr00,special_teams,0,,,,,
player,201511080nwe,nwe,LaFeBr00,st_pct,0%,,,,,
player,201511080nwe,nwe,BlouLe00,pos,RB,,,,,
player,201511080nwe,nwe,BlouLe00,offense,48,,,,,
player,201511080nwe,nwe,BlouLe00,off_pct,60%,,,,,
player,201511080nwe,nwe,BlouLe00,defense,0,,,,,
player,201511080nwe,nwe,BlouLe00,def_pct,0%,,,,,
player,201511080nwe,nwe,BlouLe00,special_teams,0,,,,,
player,201511080nwe,nwe,BlouLe00,st_pct,0%,,,,,
player,201511080nwe,nwe,StorBr00,pos,C,,,,,
player,201511080nwe,nwe,StorBr00,offense,46,,,,,
player,201511080nwe,nwe,StorBr00,off_pct,58%,,,,,
player,201511080nwe,nwe,StorBr00,defense,0,,,,,
player,201511080nwe,nwe,StorBr00,def_pct,0%,,,,,
player,201511080nwe,nwe,StorBr00,special_teams,5,,,,,
player,201511080nwe,nwe,StorBr00,st_pct,23%,,,,,
player,201511080nwe,nwe,VollSe20,pos,T,,,,,
player,201511080nwe,nwe,VollSe20,offense,41,,,,,
player,201511080nwe,nwe,VollSe20,off_pct,51%,,,,,
player,201511080nwe,nwe,VollSe20,defense,0,,,,,
player,201511080nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201511080nwe,nwe,VollSe20,special_teams,3,,,,,
player,201511080nwe,nwe,VollSe20,st_pct,14%,,,,,
player,201511080nwe,nwe,AmenDa00,pos,WR,,,,,
player,201511080nwe,nwe,AmenDa00,offense,40,,,,,
player,201511080nwe,nwe,AmenDa00,off_pct,50%,,,,,
player,201511080nwe,nwe,AmenDa00,defense,0,,,,,
player,201511080nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201511080nwe,nwe,AmenDa00,special_teams,6,,,,,
player,201511080nwe,nwe,AmenDa00,st_pct,27%,,,,,
player,201511080nwe,nwe,WillMi06,pos,TE,,,,,
player,201511080nwe,nwe,WillMi06,offense,36,,,,,
player,201511080nwe,nwe,WillMi06,off_pct,45%,,,,,
player,201511080nwe,nwe,WillMi06,defense,0,,,,,
player,201511080nwe,nwe,WillMi06,def_pct,0%,,,,,
player,201511080nwe,nwe,WillMi06,special_teams,7,,,,,
player,201511080nwe,nwe,WillMi06,st_pct,32%,,,,,
player,201511080nwe,nwe,ChanSc00,pos,TE,,,,,
player,201511080nwe,nwe,ChanSc00,offense,25,,,,,
player,201511080nwe,nwe,ChanSc00,off_pct,31%,,,,,
player,201511080nwe,nwe,ChanSc00,defense,0,,,,,
player,201511080nwe,nwe,ChanSc00,def_pct,0%,,,,,
player,201511080nwe,nwe,ChanSc00,special_teams,5,,,,,
player,201511080nwe,nwe,ChanSc00,st_pct,23%,,,,,
player,201511080nwe,nwe,LewiDi00,pos,RB,,,,,
player,201511080nwe,nwe,LewiDi00,offense,24,,,,,
player,201511080nwe,nwe,LewiDi00,off_pct,30%,,,,,
player,201511080nwe,nwe,LewiDi00,defense,0,,,,,
player,201511080nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201511080nwe,nwe,LewiDi00,special_teams,0,,,,,
player,201511080nwe,nwe,LewiDi00,st_pct,0%,,,,,
player,201511080nwe,nwe,BoldBr00,pos,RB,,,,,
player,201511080nwe,nwe,BoldBr00,offense,10,,,,,
player,201511080nwe,nwe,BoldBr00,off_pct,12%,,,,,
player,201511080nwe,nwe,BoldBr00,defense,0,,,,,
player,201511080nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201511080nwe,nwe,BoldBr00,special_teams,13,,,,,
player,201511080nwe,nwe,BoldBr00,st_pct,59%,,,,,
player,201511080nwe,nwe,SlatMa00,pos,WR,,,,,
player,201511080nwe,nwe,SlatMa00,offense,2,,,,,
player,201511080nwe,nwe,SlatMa00,off_pct,2%,,,,,
player,201511080nwe,nwe,SlatMa00,defense,0,,,,,
player,201511080nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201511080nwe,nwe,SlatMa00,special_teams,14,,,,,
player,201511080nwe,nwe,SlatMa00,st_pct,64%,,,,,
player,201511080nwe,nwe,DobsAa00,pos,WR,,,,,
player,201511080nwe,nwe,DobsAa00,offense,2,,,,,
player,201511080nwe,nwe,DobsAa00,off_pct,2%,,,,,
player,201511080nwe,nwe,DobsAa00,defense,0,,,,,
player,201511080nwe,nwe,DobsAa00,def_pct,0%,,,,,
player,201511080nwe,nwe,DobsAa00,special_teams,0,,,,,
player,201511080nwe,nwe,DobsAa00,st_pct,0%,,,,,
player,201511080nwe,nwe,GaroJi00,pos,QB,,,,,
player,201511080nwe,nwe,GaroJi00,offense,1,,,,,
player,201511080nwe,nwe,GaroJi00,off_pct,1%,,,,,
player,201511080nwe,nwe,GaroJi00,defense,0,,,,,
player,201511080nwe,nwe,GaroJi00,def_pct,0%,,,,,
player,201511080nwe,nwe,GaroJi00,special_teams,0,,,,,
player,201511080nwe,nwe,GaroJi00,st_pct,0%,,,,,
player,201511080nwe,nwe,McCoDe99,pos,SS,,,,,
player,201511080nwe,nwe,McCoDe99,offense,0,,,,,
player,201511080nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201511080nwe,nwe,McCoDe99,defense,58,,,,,
player,201511080nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201511080nwe,nwe,McCoDe99,special_teams,4,,,,,
player,201511080nwe,nwe,McCoDe99,st_pct,18%,,,,,
player,201511080nwe,nwe,ButlMa01,pos,CB,,,,,
player,201511080nwe,nwe,ButlMa01,offense,0,,,,,
player,201511080nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201511080nwe,nwe,ButlMa01,defense,58,,,,,
player,201511080nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201511080nwe,nwe,ButlMa01,special_teams,2,,,,,
player,201511080nwe,nwe,ButlMa01,st_pct,9%,,,,,
player,201511080nwe,nwe,RyanLo00,pos,CB,,,,,
player,201511080nwe,nwe,RyanLo00,offense,0,,,,,
player,201511080nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201511080nwe,nwe,RyanLo00,defense,58,,,,,
player,201511080nwe,nwe,RyanLo00,def_pct,100%,,,,,
player,201511080nwe,nwe,RyanLo00,special_teams,0,,,,,
player,201511080nwe,nwe,RyanLo00,st_pct,0%,,,,,
player,201511080nwe,nwe,FreeJo01,pos,LB,,,,,
player,201511080nwe,nwe,FreeJo01,offense,0,,,,,
player,201511080nwe,nwe,FreeJo01,off_pct,0%,,,,,
player,201511080nwe,nwe,FreeJo01,defense,57,,,,,
player,201511080nwe,nwe,FreeJo01,def_pct,98%,,,,,
player,201511080nwe,nwe,FreeJo01,special_teams,13,,,,,
player,201511080nwe,nwe,FreeJo01,st_pct,59%,,,,,
player,201511080nwe,nwe,ColeJu01,pos,DB,,,,,
player,201511080nwe,nwe,ColeJu01,offense,0,,,,,
player,201511080nwe,nwe,ColeJu01,off_pct,0%,,,,,
player,201511080nwe,nwe,ColeJu01,defense,55,,,,,
player,201511080nwe,nwe,ColeJu01,def_pct,95%,,,,,
player,201511080nwe,nwe,ColeJu01,special_teams,0,,,,,
player,201511080nwe,nwe,ColeJu01,st_pct,0%,,,,,
player,201511080nwe,nwe,JoneCh03,pos,DE,,,,,
player,201511080nwe,nwe,JoneCh03,offense,0,,,,,
player,201511080nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201511080nwe,nwe,JoneCh03,defense,50,,,,,
player,201511080nwe,nwe,JoneCh03,def_pct,86%,,,,,
player,201511080nwe,nwe,JoneCh03,special_teams,7,,,,,
player,201511080nwe,nwe,JoneCh03,st_pct,32%,,,,,
player,201511080nwe,nwe,NinkRo20,pos,DE,,,,,
