game,2015,10,20151115,201511150was,nor,"New Orleans Saints",14,was,"Washington Redskins",47
player,201511150was,was,NsekTy00,st_pct,7%,,,,,
player,201511150was,was,McCoCo00,pos,QB,,,,,
player,201511150was,was,McCoCo00,offense,3,,,,,
player,201511150was,was,McCoCo00,off_pct,5%,,,,,
player,201511150was,was,McCoCo00,defense,0,,,,,
player,201511150was,was,McCoCo00,def_pct,0%,,,,,
player,201511150was,was,McCoCo00,special_teams,0,,,,,
player,201511150was,was,McCoCo00,st_pct,0%,,,,,
player,201511150was,was,DeLaBr00,pos,C,,,,,
player,201511150was,was,DeLaBr00,offense,3,,,,,
player,201511150was,was,DeLaBr00,off_pct,5%,,,,,
player,201511150was,was,DeLaBr00,defense,0,,,,,
player,201511150was,was,DeLaBr00,def_pct,0%,,,,,
player,201511150was,was,DeLaBr00,special_teams,0,,,,,
player,201511150was,was,DeLaBr00,st_pct,0%,,,,,
player,201511150was,was,CompWi00,pos,LB,,,,,
player,201511150was,was,CompWi00,offense,0,,,,,
player,201511150was,was,CompWi00,off_pct,0%,,,,,
player,201511150was,was,CompWi00,defense,55,,,,,
player,201511150was,was,CompWi00,def_pct,96%,,,,,
player,201511150was,was,CompWi00,special_teams,4,,,,,
player,201511150was,was,CompWi00,st_pct,14%,,,,,
player,201511150was,was,GoldDa99,pos,FS,,,,,
player,201511150was,was,GoldDa99,offense,0,,,,,
player,201511150was,was,GoldDa99,off_pct,0%,,,,,
player,201511150was,was,GoldDa99,defense,50,,,,,
player,201511150was,was,GoldDa99,def_pct,88%,,,,,
player,201511150was,was,GoldDa99,special_teams,7,,,,,
player,201511150was,was,GoldDa99,st_pct,24%,,,,,
player,201511150was,was,CullCh00,pos,CB,,,,,
player,201511150was,was,CullCh00,offense,0,,,,,
player,201511150was,was,CullCh00,off_pct,0%,,,,,
player,201511150was,was,CullCh00,defense,50,,,,,
player,201511150was,was,CullCh00,def_pct,88%,,,,,
player,201511150was,was,CullCh00,special_teams,0,,,,,
player,201511150was,was,CullCh00,st_pct,0%,,,,,
player,201511150was,was,BreeBa00,pos,CB,,,,,
player,201511150was,was,BreeBa00,offense,0,,,,,
player,201511150was,was,BreeBa00,off_pct,0%,,,,,
player,201511150was,was,BreeBa00,defense,49,,,,,
player,201511150was,was,BreeBa00,def_pct,86%,,,,,
player,201511150was,was,BreeBa00,special_teams,6,,,,,
player,201511150was,was,BreeBa00,st_pct,21%,,,,,
player,201511150was,was,KerrRy00,pos,LB,,,,,
player,201511150was,was,KerrRy00,offense,0,,,,,
player,201511150was,was,KerrRy00,off_pct,0%,,,,,
player,201511150was,was,KerrRy00,defense,44,,,,,
player,201511150was,was,KerrRy00,def_pct,77%,,,,,
player,201511150was,was,KerrRy00,special_teams,2,,,,,
player,201511150was,was,KerrRy00,st_pct,7%,,,,,
player,201511150was,was,RilePe00,pos,LB,,,,,
player,201511150was,was,RilePe00,offense,0,,,,,
player,201511150was,was,RilePe00,off_pct,0%,,,,,
player,201511150was,was,RilePe00,defense,40,,,,,
player,201511150was,was,RilePe00,def_pct,70%,,,,,
player,201511150was,was,RilePe00,special_teams,0,,,,,
player,201511150was,was,RilePe00,st_pct,0%,,,,,
player,201511150was,was,BlacWi20,pos,CB,,,,,
player,201511150was,was,BlacWi20,offense,0,,,,,
player,201511150was,was,BlacWi20,off_pct,0%,,,,,
player,201511150was,was,BlacWi20,defense,37,,,,,
player,201511150was,was,BlacWi20,def_pct,65%,,,,,
player,201511150was,was,BlacWi20,special_teams,13,,,,,
player,201511150was,was,BlacWi20,st_pct,45%,,,,,
player,201511150was,was,JarrKy00,pos,FS,,,,,
player,201511150was,was,JarrKy00,offense,0,,,,,
player,201511150was,was,JarrKy00,off_pct,0%,,,,,
player,201511150was,was,JarrKy00,defense,37,,,,,
player,201511150was,was,JarrKy00,def_pct,65%,,,,,
player,201511150was,was,JarrKy00,special_teams,6,,,,,
player,201511150was,was,JarrKy00,st_pct,21%,,,,,
player,201511150was,was,MurpTr00,pos,LB,,,,,
player,201511150was,was,MurpTr00,offense,0,,,,,
player,201511150was,was,MurpTr00,off_pct,0%,,,,,
player,201511150was,was,MurpTr00,defense,34,,,,,
player,201511150was,was,MurpTr00,def_pct,60%,,,,,
player,201511150was,was,MurpTr00,special_teams,11,,,,,
player,201511150was,was,MurpTr00,st_pct,38%,,,,,
player,201511150was,was,SmitPr00,pos,LB,,,,,
player,201511150was,was,SmitPr00,offense,0,,,,,
player,201511150was,was,SmitPr00,off_pct,0%,,,,,
player,201511150was,was,SmitPr00,defense,32,,,,,
player,201511150was,was,SmitPr00,def_pct,56%,,,,,
player,201511150was,was,SmitPr00,special_teams,10,,,,,
player,201511150was,was,SmitPr00,st_pct,34%,,,,,
player,201511150was,was,BakeCh99,pos,DE,,,,,
player,201511150was,was,BakeCh99,offense,0,,,,,
player,201511150was,was,BakeCh99,off_pct,0%,,,,,
player,201511150was,was,BakeCh99,defense,31,,,,,
player,201511150was,was,BakeCh99,def_pct,54%,,,,,
player,201511150was,was,BakeCh99,special_teams,0,,,,,
player,201511150was,was,BakeCh99,st_pct,0%,,,,,
player,201511150was,was,JeanRi99,pos,DE,,,,,
player,201511150was,was,JeanRi99,offense,0,,,,,
player,201511150was,was,JeanRi99,off_pct,0%,,,,,
player,201511150was,was,JeanRi99,defense,27,,,,,
player,201511150was,was,JeanRi99,def_pct,47%,,,,,
player,201511150was,was,JeanRi99,special_teams,2,,,,,
player,201511150was,was,JeanRi99,st_pct,7%,,,,,
player,201511150was,was,HatcJa20,pos,DE,,,,,
player,201511150was,was,HatcJa20,offense,0,,,,,
player,201511150was,was,HatcJa20,off_pct,0%,,,,,
player,201511150was,was,HatcJa20,defense,27,,,,,
player,201511150was,was,HatcJa20,def_pct,47%,,,,,
player,201511150was,was,HatcJa20,special_teams,2,,,,,
player,201511150was,was,HatcJa20,st_pct,7%,,,,,
player,201511150was,was,PaeaSt00,pos,DE,,,,,
player,201511150was,was,PaeaSt00,offense,0,,,,,
player,201511150was,was,PaeaSt00,off_pct,0%,,,,,
player,201511150was,was,PaeaSt00,defense,26,,,,,
player,201511150was,was,PaeaSt00,def_pct,46%,,,,,
player,201511150was,was,PaeaSt00,special_teams,0,,,,,
player,201511150was,was,PaeaSt00,st_pct,0%,,,,,
player,201511150was,was,JohnJe02,pos,SS,,,,,
player,201511150was,was,JohnJe02,offense,0,,,,,
player,201511150was,was,JohnJe02,off_pct,0%,,,,,
player,201511150was,was,JohnJe02,defense,20,,,,,
player,201511150was,was,JohnJe02,def_pct,35%,,,,,
player,201511150was,was,JohnJe02,special_teams,16,,,,,
player,201511150was,was,JohnJe02,st_pct,55%,,,,,
player,201511150was,was,GolsKe20,pos,NT,,,,,
player,201511150was,was,GolsKe20,offense,0,,,,,
player,201511150was,was,GolsKe20,off_pct,0%,,,,,
player,201511150was,was,GolsKe20,defense,19,,,,,
player,201511150was,was,GolsKe20,def_pct,33%,,,,,
player,201511150was,was,GolsKe20,special_teams,13,,,,,
player,201511150was,was,GolsKe20,st_pct,45%,,,,,
player,201511150was,was,HallDe99,pos,CB,,,,,
player,201511150was,was,HallDe99,offense,0,,,,,
player,201511150was,was,HallDe99,off_pct,0%,,,,,
player,201511150was,was,HallDe99,defense,18,,,,,
player,201511150was,was,HallDe99,def_pct,32%,,,,,
player,201511150was,was,HallDe99,special_teams,4,,,,,
player,201511150was,was,HallDe99,st_pct,14%,,,,,
player,201511150was,was,KnigTe99,pos,NT,,,,,
player,201511150was,was,KnigTe99,offense,0,,,,,
player,201511150was,was,KnigTe99,off_pct,0%,,,,,
player,201511150was,was,KnigTe99,defense,11,,,,,
player,201511150was,was,KnigTe99,def_pct,19%,,,,,
player,201511150was,was,KnigTe99,special_teams,9,,,,,
player,201511150was,was,KnigTe99,st_pct,31%,,,,,
player,201511150was,was,FostMa00,pos,LB,,,,,
player,201511150was,was,FostMa00,offense,0,,,,,
player,201511150was,was,FostMa00,off_pct,0%,,,,,
player,201511150was,was,FostMa00,defense,8,,,,,
player,201511150was,was,FostMa00,def_pct,14%,,,,,
player,201511150was,was,FostMa00,special_teams,18,,,,,
player,201511150was,was,FostMa00,st_pct,62%,,,,,
player,201511150was,was,EverDe01,pos,CB,,,,,
player,201511150was,was,EverDe01,offense,0,,,,,
player,201511150was,was,EverDe01,off_pct,0%,,,,,
player,201511150was,was,EverDe01,defense,7,,,,,
player,201511150was,was,EverDe01,def_pct,12%,,,,,
player,201511150was,was,EverDe01,special_teams,18,,,,,
player,201511150was,was,EverDe01,st_pct,62%,,,,,
player,201511150was,was,BateHo00,pos,LB,,,,,
player,201511150was,was,BateHo00,offense,0,,,,,
player,201511150was,was,BateHo00,off_pct,0%,,,,,
player,201511150was,was,BateHo00,defense,5,,,,,
player,201511150was,was,BateHo00,def_pct,9%,,,,,
player,201511150was,was,BateHo00,special_teams,17,,,,,
player,201511150was,was,BateHo00,st_pct,59%,,,,,
player,201511150was,was,RobiTr02,pos,FS,,,,,
player,201511150was,was,RobiTr02,offense,0,,,,,
player,201511150was,was,RobiTr02,off_pct,0%,,,,,
player,201511150was,was,RobiTr02,defense,0,,,,,
player,201511150was,was,RobiTr02,def_pct,0%,,,,,
player,201511150was,was,RobiTr02,special_teams,20,,,,,
player,201511150was,was,RobiTr02,st_pct,69%,,,,,
player,201511150was,was,HopkDu00,pos,K,,,,,
player,201511150was,was,HopkDu00,offense,0,,,,,
player,201511150was,was,HopkDu00,off_pct,0%,,,,,
player,201511150was,was,HopkDu00,defense,0,,,,,
player,201511150was,was,HopkDu00,def_pct,0%,,,,,
player,201511150was,was,HopkDu00,special_teams,18,,,,,
player,201511150was,was,HopkDu00,st_pct,62%,,,,,
player,201511150was,was,SundNi00,pos,LS,,,,,
player,201511150was,was,SundNi00,offense,0,,,,,
player,201511150was,was,SundNi00,off_pct,0%,,,,,
player,201511150was,was,SundNi00,defense,0,,,,,
player,201511150was,was,SundNi00,def_pct,0%,,,,,
player,201511150was,was,SundNi00,special_teams,11,,,,,
player,201511150was,was,SundNi00,st_pct,38%,,,,,
player,201511150was,was,WayxTr00,pos,P,,,,,
player,201511150was,was,WayxTr00,offense,0,,,,,
player,201511150was,was,WayxTr00,off_pct,0%,,,,,
player,201511150was,was,WayxTr00,defense,0,,,,,
player,201511150was,was,WayxTr00,def_pct,0%,,,,,
player,201511150was,was,WayxTr00,special_teams,11,,,,,
player,201511150was,was,WayxTr00,st_pct,38%,,,,,
player,201511150was,nor,EvanJa21,pos,G,,,,,
player,201511150was,nor,EvanJa21,offense,57,,,,,
player,201511150was,nor,EvanJa21,off_pct,100%,,,,,
player,201511150was,nor,EvanJa21,defense,0,,,,,
player,201511150was,nor,EvanJa21,def_pct,0%,,,,,
player,201511150was,nor,EvanJa21,special_teams,2,,,,,
player,201511150was,nor,EvanJa21,st_pct,7%,,,,,
player,201511150was,nor,StriZa20,pos,T,,,,,
player,201511150was,nor,StriZa20,offense,57,,,,,
player,201511150was,nor,StriZa20,off_pct,100%,,,,,
player,201511150was,nor,StriZa20,defense,0,,,,,
player,201511150was,nor,StriZa20,def_pct,0%,,,,,
player,201511150was,nor,StriZa20,special_teams,2,,,,,
player,201511150was,nor,StriZa20,st_pct,7%,,,,,
player,201511150was,nor,BreeDr00,pos,QB,,,,,
player,201511150was,nor,BreeDr00,offense,57,,,,,
player,201511150was,nor,BreeDr00,off_pct,100%,,,,,
player,201511150was,nor,BreeDr00,defense,0,,,,,
player,201511150was,nor,BreeDr00,def_pct,0%,,,,,
player,201511150was,nor,BreeDr00,special_teams,0,,,,,
player,201511150was,nor,BreeDr00,st_pct,0%,,,,,
player,201511150was,nor,UngeMa20,pos,C,,,,,
player,201511150was,nor,UngeMa20,offense,57,,,,,
player,201511150was,nor,UngeMa20,off_pct,100%,,,,,
player,201511150was,nor,UngeMa20,defense,0,,,,,
player,201511150was,nor,UngeMa20,def_pct,0%,,,,,
player,201511150was,nor,UngeMa20,special_teams,0,,,,,
player,201511150was,nor,UngeMa20,st_pct,0%,,,,,
player,201511150was,nor,CookBr00,pos,WR,,,,,
player,201511150was,nor,CookBr00,offense,51,,,,,
player,201511150was,nor,CookBr00,off_pct,89%,,,,,
player,201511150was,nor,CookBr00,defense,0,,,,,
player,201511150was,nor,CookBr00,def_pct,0%,,,,,
player,201511150was,nor,CookBr00,special_teams,0,,,,,
player,201511150was,nor,CookBr00,st_pct,0%,,,,,
player,201511150was,nor,WatsBe00,pos,TE,,,,,
player,201511150was,nor,WatsBe00,offense,49,,,,,
player,201511150was,nor,WatsBe00,off_pct,86%,,,,,
player,201511150was,nor,WatsBe00,defense,0,,,,,
player,201511150was,nor,WatsBe00,def_pct,0%,,,,,
player,201511150was,nor,WatsBe00,special_teams,2,,,,,
player,201511150was,nor,WatsBe00,st_pct,7%,,,,,
player,201511150was,nor,ArmsTe00,pos,T,,,,,
player,201511150was,nor,ArmsTe00,offense,42,,,,,
player,201511150was,nor,ArmsTe00,off_pct,74%,,,,,
player,201511150was,nor,ArmsTe00,defense,0,,,,,
player,201511150was,nor,ArmsTe00,def_pct,0%,,,,,
player,201511150was,nor,ArmsTe00,special_teams,0,,,,,
player,201511150was,nor,ArmsTe00,st_pct,0%,,,,,
player,201511150was,nor,ColsMa00,pos,WR,,,,,
player,201511150was,nor,ColsMa00,offense,40,,,,,
player,201511150was,nor,ColsMa00,off_pct,70%,,,,,
player,201511150was,nor,ColsMa00,defense,0,,,,,
player,201511150was,nor,ColsMa00,def_pct,0%,,,,,
player,201511150was,nor,ColsMa00,special_teams,0,,,,,
player,201511150was,nor,ColsMa00,st_pct,0%,,,,,
player,201511150was,nor,SneaWi00,pos,WR,,,,,
player,201511150was,nor,SneaWi00,offense,38,,,,,
player,201511150was,nor,SneaWi00,off_pct,67%,,,,,
player,201511150was,nor,SneaWi00,defense,0,,,,,
player,201511150was,nor,SneaWi00,def_pct,0%,,,,,
player,201511150was,nor,SneaWi00,special_teams,2,,,,,
player,201511150was,nor,SneaWi00,st_pct,7%,,,,,
player,201511150was,nor,LeliTi00,pos,G,,,,,
player,201511150was,nor,LeliTi00,offense,30,,,,,
player,201511150was,nor,LeliTi00,off_pct,53%,,,,,
player,201511150was,nor,LeliTi00,defense,0,,,,,
player,201511150was,nor,LeliTi00,def_pct,0%,,,,,
player,201511150was,nor,LeliTi00,special_teams,2,,,,,
player,201511150was,nor,LeliTi00,st_pct,7%,,,,,
player,201511150was,nor,KeleSe00,pos,C,,,,,
player,201511150was,nor,KeleSe00,offense,27,,,,,
player,201511150was,nor,KeleSe00,off_pct,47%,,,,,
player,201511150was,nor,KeleSe00,defense,0,,,,,
player,201511150was,nor,KeleSe00,def_pct,0%,,,,,
player,201511150was,nor,KeleSe00,special_teams,2,,,,,
player,201511150was,nor,KeleSe00,st_pct,7%,,,,,
player,201511150was,nor,HoomMi00,pos,TE,,,,,
player,201511150was,nor,HoomMi00,offense,26,,,,,
player,201511150was,nor,HoomMi00,off_pct,46%,,,,,
player,201511150was,nor,HoomMi00,defense,0,,,,,
player,201511150was,nor,HoomMi00,def_pct,0%,,,,,
player,201511150was,nor,HoomMi00,special_teams,11,,,,,
player,201511150was,nor,HoomMi00,st_pct,38%,,,,,
player,201511150was,nor,IngrMa01,pos,RB,,,,,
player,201511150was,nor,IngrMa01,offense,23,,,,,
player,201511150was,nor,IngrMa01,off_pct,40%,,,,,
player,201511150was,nor,IngrMa01,defense,0,,,,,
player,201511150was,nor,IngrMa01,def_pct,0%,,,,,
player,201511150was,nor,IngrMa01,special_teams,0,,,,,
player,201511150was,nor,IngrMa01,st_pct,0%,,,,,
player,201511150was,nor,HillJo02,pos,TE,,,,,
player,201511150was,nor,HillJo02,offense,19,,,,,
player,201511150was,nor,HillJo02,off_pct,33%,,,,,
player,201511150was,nor,HillJo02,defense,0,,,,,
player,201511150was,nor,HillJo02,def_pct,0%,,,,,
player,201511150was,nor,HillJo02,special_teams,18,,,,,
player,201511150was,nor,HillJo02,st_pct,62%,,,,,
player,201511150was,nor,SpilC.00,pos,RB,,,,,
player,201511150was,nor,SpilC.00,offense,18,,,,,
player,201511150was,nor,SpilC.00,off_pct,32%,,,,,
player,201511150was,nor,SpilC.00,defense,0,,,,,
player,201511150was,nor,SpilC.00,def_pct,0%,,,,,
player,201511150was,nor,SpilC.00,special_teams,9,,,,,
player,201511150was,nor,SpilC.00,st_pct,31%,,,,,
player,201511150was,nor,HighTi00,pos,RB,,,,,
player,201511150was,nor,HighTi00,offense,16,,,,,
player,201511150was,nor,HighTi00,off_pct,28%,,,,,
player,201511150was,nor,HighTi00,defense,0,,,,,
player,201511150was,nor,HighTi00,def_pct,0%,,,,,
player,201511150was,nor,HighTi00,special_teams,5,,,,,
player,201511150was,nor,HighTi00,st_pct,17%,,,,,
player,201511150was,nor,PeatAn00,pos,T,,,,,
player,201511150was,nor,PeatAn00,offense,15,,,,,
player,201511150was,nor,PeatAn00,off_pct,26%,,,,,
player,201511150was,nor,PeatAn00,defense,0,,,,,
player,201511150was,nor,PeatAn00,def_pct,0%,,,,,
player,201511150was,nor,PeatAn00,special_teams,2,,,,,
player,201511150was,nor,PeatAn00,st_pct,7%,,,,,
player,201511150was,nor,GrahT.00,pos,WR,,,,,
player,201511150was,nor,GrahT.00,offense,4,,,,,
player,201511150was,nor,GrahT.00,off_pct,7%,,,,,
player,201511150was,nor,GrahT.00,defense,0,,,,,
player,201511150was,nor,GrahT.00,def_pct,0%,,,,,
player,201511150was,nor,GrahT.00,special_teams,7,,,,,
player,201511150was,nor,GrahT.00,st_pct,24%,,,,,
player,201511150was,nor,ColeBr00,pos,WR,,,,,
player,201511150was,nor,ColeBr00,offense,1,,,,,
player,201511150was,nor,ColeBr00,off_pct,2%,,,,,
player,201511150was,nor,ColeBr00,defense,0,,,,,
player,201511150was,nor,ColeBr00,def_pct,0%,,,,,
player,201511150was,nor,ColeBr00,special_teams,12,,,,,
player,201511150was,nor,ColeBr00,st_pct,41%,,,,,
player,201511150was,nor,AnthSt00,pos,LB,,,,,
player,201511150was,nor,AnthSt00,offense,0,,,,,
player,201511150was,nor,AnthSt00,off_pct,0%,,,,,
player,201511150was,nor,AnthSt00,defense,62,,,,,
player,201511150was,nor,AnthSt00,def_pct,100%,,,,,
player,201511150was,nor,AnthSt00,special_teams,14,,,,,
player,201511150was,nor,AnthSt00,st_pct,48%,,,,,
player,201511150was,nor,VaccKe00,pos,SS,,,,,
player,201511150was,nor,VaccKe00,offense,0,,,,,
player,201511150was,nor,VaccKe00,off_pct,0%,,,,,
player,201511150was,nor,VaccKe00,defense,62,,,,,
player,201511150was,nor,VaccKe00,def_pct,100%,,,,,
player,201511150was,nor,VaccKe00,special_teams,12,,,,,
player,201511150was,nor,VaccKe00,st_pct,41%,,,,,
player,201511150was,nor,ByrdJa99,pos,FS,,,,,
player,201511150was,nor,ByrdJa99,offense,0,,,,,
player,201511150was,nor,ByrdJa99,off_pct,0%,,,,,
player,201511150was,nor,ByrdJa99,defense,62,,,,,
player,201511150was,nor,ByrdJa99,def_pct,100%,,,,,
player,201511150was,nor,ByrdJa99,special_teams,1,,,,,
player,201511150was,nor,ByrdJa99,st_pct,3%,,,,,
player,201511150was,nor,BrowBr00,pos,CB,,,,,
player,201511150was,nor,BrowBr00,offense,0,,,,,
player,201511150was,nor,BrowBr00,off_pct,0%,,,,,
player,201511150was,nor,BrowBr00,defense,61,,,,,
player,201511150was,nor,BrowBr00,def_pct,98%,,,,,
player,201511150was,nor,BrowBr00,special_teams,0,,,,,
player,201511150was,nor,BrowBr00,st_pct,0%,,,,,
player,201511150was,nor,BreaDe00,pos,CB,,,,,
player,201511150was,nor,BreaDe00,offense,0,,,,,
player,201511150was,nor,BreaDe00,off_pct,0%,,,,,
player,201511150was,nor,BreaDe00,defense,54,,,,,
player,201511150was,nor,BreaDe00,def_pct,87%,,,,,
player,201511150was,nor,BreaDe00,special_teams,8,,,,,
player,201511150was,nor,BreaDe00,st_pct,28%,,,,,
player,201511150was,nor,JordCa00,pos,DE,,,,,
player,201511150was,nor,JordCa00,offense,0,,,,,
player,201511150was,nor,JordCa00,off_pct,0%,,,,,
player,201511150was,nor,JordCa00,defense,50,,,,,
player,201511150was,nor,JordCa00,def_pct,81%,,,,,
player,201511150was,nor,JordCa00,special_teams,10,,,,,
player,201511150was,nor,JordCa00,st_pct,34%,,,,,
player,201511150was,nor,RichBo00,pos,DE,,,,,
player,201511150was,nor,RichBo00,offense,0,,,,,
player,201511150was,nor,RichBo00,off_pct,0%,,,,,
player,201511150was,nor,RichBo00,defense,39,,,,,
player,201511150was,nor,RichBo00,def_pct,63%,,,,,
player,201511150was,nor,RichBo00,special_teams,9,,,,,
player,201511150was,nor,RichBo00,st_pct,31%,,,,,
player,201511150was,nor,JenkJo00,pos,DT,,,,,
player,201511150was,nor,JenkJo00,offense,0,,,,,
player,201511150was,nor,JenkJo00,off_pct,0%,,,,,
player,201511150was,nor,JenkJo00,defense,39,,,,,
player,201511150was,nor,JenkJo00,def_pct,63%,,,,,
player,201511150was,nor,JenkJo00,special_teams,9,,,,,
player,201511150was,nor,JenkJo00,st_pct,31%,,,,,
player,201511150was,nor,WillKe98,pos,DT,,,,,
player,201511150was,nor,WillKe98,offense,0,,,,,
player,201511150was,nor,WillKe98,off_pct,0%,,,,,
player,201511150was,nor,WillKe98,defense,38,,,,,
player,201511150was,nor,WillKe98,def_pct,61%,,,,,
player,201511150was,nor,WillKe98,special_teams,9,,,,,
player,201511150was,nor,WillKe98,st_pct,31%,,,,,
player,201511150was,nor,MautMi00,pos,LB,,,,,
player,201511150was,nor,MautMi00,offense,0,,,,,
player,201511150was,nor,MautMi00,off_pct,0%,,,,,
player,201511150was,nor,MautMi00,defense,38,,,,,
player,201511150was,nor,MautMi00,def_pct,61%,,,,,
player,201511150was,nor,MautMi00,special_teams,8,,,,,
player,201511150was,nor,MautMi00,st_pct,28%,,,,,
player,201511150was,nor,DunbJo20,pos,LB,,,,,
player,201511150was,nor,DunbJo20,offense,0,,,,,
player,201511150was,nor,DunbJo20,off_pct,0%,,,,,
player,201511150was,nor,DunbJo20,defense,33,,,,,
player,201511150was,nor,DunbJo20,def_pct,53%,,,,,
player,201511150was,nor,DunbJo20,special_teams,9,,,,,
player,201511150was,nor,DunbJo20,st_pct,31%,,,,,
player,201511150was,nor,WilsKy99,pos,CB,,,,,
player,201511150was,nor,WilsKy99,offense,0,,,,,
player,201511150was,nor,WilsKy99,off_pct,0%,,,,,
player,201511150was,nor,WilsKy99,defense,31,,,,,
player,201511150was,nor,WilsKy99,def_pct,50%,,,,,
player,201511150was,nor,WilsKy99,special_teams,14,,,,,
player,201511150was,nor,WilsKy99,st_pct,48%,,,,,
player,201511150was,nor,DaviTy01,pos,DT,,,,,
player,201511150was,nor,DaviTy01,offense,0,,,,,
player,201511150was,nor,DaviTy01,off_pct,0%,,,,,
player,201511150was,nor,DaviTy01,defense,25,,,,,
player,201511150was,nor,DaviTy01,def_pct,40%,,,,,
player,201511150was,nor,DaviTy01,special_teams,18,,,,,
player,201511150was,nor,DaviTy01,st_pct,62%,,,,,
player,201511150was,nor,EdebKa00,pos,LB,,,,,
player,201511150was,nor,EdebKa00,offense,0,,,,,
player,201511150was,nor,EdebKa00,off_pct,0%,,,,,
player,201511150was,nor,EdebKa00,defense,23,,,,,
player,201511150was,nor,EdebKa00,def_pct,37%,,,,,
player,201511150was,nor,EdebKa00,special_teams,18,,,,,
player,201511150was,nor,EdebKa00,st_pct,62%,,,,,
player,201511150was,nor,LewiKe96,pos,CB,,,,,
player,201511150was,nor,LewiKe96,offense,0,,,,,
player,201511150was,nor,LewiKe96,off_pct,0%,,,,,
player,201511150was,nor,LewiKe96,defense,15,,,,,
player,201511150was,nor,LewiKe96,def_pct,24%,,,,,
player,201511150was,nor,LewiKe96,special_teams,0,,,,,
player,201511150was,nor,LewiKe96,st_pct,0%,,,,,
player,201511150was,nor,GwacOb00,pos,DE,,,,,
player,201511150was,nor,GwacOb00,offense,0,,,,,
player,201511150was,nor,GwacOb00,off_pct,0%,,,,,
player,201511150was,nor,GwacOb00,defense,14,,,,,
player,201511150was,nor,GwacOb00,def_pct,23%,,,,,
player,201511150was,nor,GwacOb00,special_teams,17,,,,,
player,201511150was,nor,GwacOb00,st_pct,59%,,,,,
player,201511150was,nor,DixoBr01,pos,CB,,,,,
player,201511150was,nor,DixoBr01,offense,0,,,,,
player,201511150was,nor,DixoBr01,off_pct,0%,,,,,
player,201511150was,nor,DixoBr01,defense,13,,,,,
player,201511150was,nor,DixoBr01,def_pct,21%,,,,,
player,201511150was,nor,DixoBr01,special_teams,10,,,,,
player,201511150was,nor,DixoBr01,st_pct,34%,,,,,
player,201511150was,nor,BarnTa00,pos,DE,,,,,
player,201511150was,nor,BarnTa00,offense,0,,,,,
player,201511150was,nor,BarnTa00,off_pct,0%,,,,,
player,201511150was,nor,BarnTa00,defense,12,,,,,
player,201511150was,nor,BarnTa00,def_pct,19%,,,,,
player,201511150was,nor,BarnTa00,special_teams,0,,,,,
player,201511150was,nor,BarnTa00,st_pct,0%,,,,,
player,201511150was,nor,KikaHa00,pos,LB,,,,,
player,201511150was,nor,KikaHa00,offense,0,,,,,
player,201511150was,nor,KikaHa00,off_pct,0%,,,,,
player,201511150was,nor,KikaHa00,defense,9,,,,,
player,201511150was,nor,KikaHa00,def_pct,15%,,,,,
player,201511150was,nor,KikaHa00,special_teams,0,,,,,
player,201511150was,nor,KikaHa00,st_pct,0%,,,,,
player,201511150was,nor,SanfJa99,pos,SS,,,,,
player,201511150was,nor,SanfJa99,offense,0,,,,,
player,201511150was,nor,SanfJa99,off_pct,0%,,,,,
player,201511150was,nor,SanfJa99,defense,1,,,,,
player,201511150was,nor,SanfJa99,def_pct,2%,,,,,
player,201511150was,nor,SanfJa99,special_teams,27,,,,,
player,201511150was,nor,SanfJa99,st_pct,93%,,,,,
player,201511150was,nor,AndeJa21,pos,LB,,,,,
player,201511150was,nor,AndeJa21,offense,0,,,,,
player,201511150was,nor,AndeJa21,off_pct,0%,,,,,
player,201511150was,nor,AndeJa21,defense,0,,,,,
player,201511150was,nor,AndeJa21,def_pct,0%,,,,,
player,201511150was,nor,AndeJa21,special_teams,12,,,,,
player,201511150was,nor,AndeJa21,st_pct,41%,,,,,
player,201511150was,nor,McGlMi20,pos,G,,,,,
player,201511150was,nor,McGlMi20,offense,0,,,,,
player,201511150was,nor,McGlMi20,off_pct,0%,,,,,
player,201511150was,nor,McGlMi20,defense,0,,,,,
player,201511150was,nor,McGlMi20,def_pct,0%,,,,,
player,201511150was,nor,McGlMi20,special_teams,11,,,,,
player,201511150was,nor,McGlMi20,st_pct,38%,,,,,
player,201511150was,nor,MurpMa03,pos,RB,,,,,
player,201511150was,nor,MurpMa03,offense,0,,,,,
player,201511150was,nor,MurpMa03,off_pct,0%,,,,,
player,201511150was,nor,MurpMa03,defense,0,,,,,
player,201511150was,nor,MurpMa03,def_pct,0%,,,,,
player,201511150was,nor,MurpMa03,special_teams,10,,,,,
player,201511150was,nor,MurpMa03,st_pct,34%,,,,,
player,201511150was,nor,DresJu20,pos,LS,,,,,
player,201511150was,nor,DresJu20,offense,0,,,,,
player,201511150was,nor,DresJu20,off_pct,0%,,,,,
player,201511150was,nor,DresJu20,defense,0,,,,,
player,201511150was,nor,DresJu20,def_pct,0%,,,,,
player,201511150was,nor,DresJu20,special_teams,6,,,,,
player,201511150was,nor,DresJu20,st_pct,21%,,,,,
player,201511150was,nor,MorsTh00,pos,P,,,,,
player,201511150was,nor,MorsTh00,offense,0,,,,,
player,201511150was,nor,MorsTh00,off_pct,0%,,,,,
player,201511150was,nor,MorsTh00,defense,0,,,,,
player,201511150was,nor,MorsTh00,def_pct,0%,,,,,
