game,2015,7,20151025,201510250kan,pit,"Pittsburgh Steelers",13,kan,"Kansas City Chiefs",23
player,201510250kan,kan,SherAn00,def_int_yds,0,,,,,
player,201510250kan,kan,SherAn00,def_int_td,0,,,,,
player,201510250kan,kan,SherAn00,def_int_long,0,,,,,
player,201510250kan,kan,SherAn00,pass_defended,0,,,,,
player,201510250kan,kan,SherAn00,sacks,0.0,,,,,
player,201510250kan,kan,SherAn00,tackles_combined,2,,,,,
player,201510250kan,kan,SherAn00,tackles_solo,1,,,,,
player,201510250kan,kan,SherAn00,tackles_assists,1,,,,,
player,201510250kan,kan,SherAn00,tackles_loss,0,,,,,
player,201510250kan,kan,SherAn00,qb_hits,0,,,,,
player,201510250kan,kan,SherAn00,fumbles_rec,0,,,,,
player,201510250kan,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,SherAn00,fumbles_forced,0,,,,,
player,201510250kan,kan,NelsSt01,def_int,0,,,,,
player,201510250kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201510250kan,kan,NelsSt01,def_int_td,0,,,,,
player,201510250kan,kan,NelsSt01,def_int_long,0,,,,,
player,201510250kan,kan,NelsSt01,pass_defended,0,,,,,
player,201510250kan,kan,NelsSt01,sacks,0.0,,,,,
player,201510250kan,kan,NelsSt01,tackles_combined,1,,,,,
player,201510250kan,kan,NelsSt01,tackles_solo,1,,,,,
player,201510250kan,kan,NelsSt01,tackles_assists,0,,,,,
player,201510250kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201510250kan,kan,NelsSt01,qb_hits,0,,,,,
player,201510250kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201510250kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201510250kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201510250kan,kan,SoreDa01,def_int,0,,,,,
player,201510250kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201510250kan,kan,SoreDa01,def_int_td,0,,,,,
player,201510250kan,kan,SoreDa01,def_int_long,0,,,,,
player,201510250kan,kan,SoreDa01,pass_defended,0,,,,,
player,201510250kan,kan,SoreDa01,sacks,0.0,,,,,
player,201510250kan,kan,SoreDa01,tackles_combined,1,,,,,
player,201510250kan,kan,SoreDa01,tackles_solo,1,,,,,
player,201510250kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201510250kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201510250kan,kan,SoreDa01,qb_hits,0,,,,,
player,201510250kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201510250kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201510250kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201510250kan,kan,WareSp00,def_int,0,,,,,
player,201510250kan,kan,WareSp00,def_int_yds,0,,,,,
player,201510250kan,kan,WareSp00,def_int_td,0,,,,,
player,201510250kan,kan,WareSp00,def_int_long,0,,,,,
player,201510250kan,kan,WareSp00,pass_defended,0,,,,,
player,201510250kan,kan,WareSp00,sacks,0.0,,,,,
player,201510250kan,kan,WareSp00,tackles_combined,1,,,,,
player,201510250kan,kan,WareSp00,tackles_solo,1,,,,,
player,201510250kan,kan,WareSp00,tackles_assists,0,,,,,
player,201510250kan,kan,WareSp00,tackles_loss,0,,,,,
player,201510250kan,kan,WareSp00,qb_hits,0,,,,,
player,201510250kan,kan,WareSp00,fumbles_rec,0,,,,,
player,201510250kan,kan,WareSp00,fumbles_rec_yds,0,,,,,
player,201510250kan,kan,WareSp00,fumbles_rec_td,0,,,,,
player,201510250kan,kan,WareSp00,fumbles_forced,0,,,,,
player,201510250kan,pit,BrowAn04,kick_ret,0,,,,,
player,201510250kan,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201510250kan,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201510250kan,pit,BrowAn04,kick_ret_td,0,,,,,
player,201510250kan,pit,BrowAn04,kick_ret_long,0,,,,,
player,201510250kan,pit,BrowAn04,punt_ret,1,,,,,
player,201510250kan,pit,BrowAn04,punt_ret_yds,2,,,,,
player,201510250kan,pit,BrowAn04,punt_ret_yds_per_ret,2.0,,,,,
player,201510250kan,pit,BrowAn04,punt_ret_td,0,,,,,
player,201510250kan,pit,BrowAn04,punt_ret_long,2,,,,,
player,201510250kan,pit,ArchDr00,kick_ret,4,,,,,
player,201510250kan,pit,ArchDr00,kick_ret_yds,116,,,,,
player,201510250kan,pit,ArchDr00,kick_ret_yds_per_ret,29.0,,,,,
player,201510250kan,pit,ArchDr00,kick_ret_td,0,,,,,
player,201510250kan,pit,ArchDr00,kick_ret_long,38,,,,,
player,201510250kan,pit,ArchDr00,punt_ret,0,,,,,
player,201510250kan,pit,ArchDr00,punt_ret_yds,0,,,,,
player,201510250kan,pit,ArchDr00,punt_ret_yds_per_ret,,,,,,
player,201510250kan,pit,ArchDr00,punt_ret_td,0,,,,,
player,201510250kan,pit,ArchDr00,punt_ret_long,0,,,,,
player,201510250kan,kan,ThomDe05,kick_ret,1,,,,,
player,201510250kan,kan,ThomDe05,kick_ret_yds,30,,,,,
player,201510250kan,kan,ThomDe05,kick_ret_yds_per_ret,30.0,,,,,
player,201510250kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201510250kan,kan,ThomDe05,kick_ret_long,30,,,,,
player,201510250kan,kan,ThomDe05,punt_ret,1,,,,,
player,201510250kan,kan,ThomDe05,punt_ret_yds,25,,,,,
player,201510250kan,kan,ThomDe05,punt_ret_yds_per_ret,25.0,,,,,
player,201510250kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201510250kan,kan,ThomDe05,punt_ret_long,25,,,,,
player,201510250kan,kan,DaviKn00,kick_ret,2,,,,,
player,201510250kan,kan,DaviKn00,kick_ret_yds,46,,,,,
player,201510250kan,kan,DaviKn00,kick_ret_yds_per_ret,23.0,,,,,
player,201510250kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201510250kan,kan,DaviKn00,kick_ret_long,28,,,,,
player,201510250kan,kan,DaviKn00,punt_ret,0,,,,,
player,201510250kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201510250kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201510250kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201510250kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201510250kan,pit,BoswCh00,xpm,1,,,,,
player,201510250kan,pit,BoswCh00,xpa,1,,,,,
player,201510250kan,pit,BoswCh00,fgm,2,,,,,
player,201510250kan,pit,BoswCh00,fga,2,,,,,
player,201510250kan,pit,BoswCh00,punt,0,,,,,
player,201510250kan,pit,BoswCh00,punt_yds,0,,,,,
player,201510250kan,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201510250kan,pit,BoswCh00,punt_long,0,,,,,
player,201510250kan,pit,BerrJo00,xpm,,,,,,
player,201510250kan,pit,BerrJo00,xpa,,,,,,
player,201510250kan,pit,BerrJo00,fgm,,,,,,
player,201510250kan,pit,BerrJo00,fga,,,,,,
player,201510250kan,pit,BerrJo00,punt,2,,,,,
player,201510250kan,pit,BerrJo00,punt_yds,91,,,,,
player,201510250kan,pit,BerrJo00,punt_yds_per_punt,45.5,,,,,
player,201510250kan,pit,BerrJo00,punt_long,48,,,,,
player,201510250kan,kan,SantCa01,xpm,2,,,,,
player,201510250kan,kan,SantCa01,xpa,2,,,,,
player,201510250kan,kan,SantCa01,fgm,3,,,,,
player,201510250kan,kan,SantCa01,fga,4,,,,,
player,201510250kan,kan,SantCa01,punt,0,,,,,
player,201510250kan,kan,SantCa01,punt_yds,0,,,,,
player,201510250kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201510250kan,kan,SantCa01,punt_long,0,,,,,
player,201510250kan,kan,ColqDu20,xpm,,,,,,
player,201510250kan,kan,ColqDu20,xpa,,,,,,
player,201510250kan,kan,ColqDu20,fgm,,,,,,
player,201510250kan,kan,ColqDu20,fga,,,,,,
player,201510250kan,kan,ColqDu20,punt,3,,,,,
player,201510250kan,kan,ColqDu20,punt_yds,164,,,,,
player,201510250kan,kan,ColqDu20,punt_yds_per_punt,54.7,,,,,
player,201510250kan,kan,ColqDu20,punt_long,57,,,,,
player,201510250kan,kan,DuveLa00,pos,G,,,,,
player,201510250kan,kan,DuveLa00,offense,63,,,,,
player,201510250kan,kan,DuveLa00,off_pct,100%,,,,,
player,201510250kan,kan,DuveLa00,defense,0,,,,,
player,201510250kan,kan,DuveLa00,def_pct,0%,,,,,
player,201510250kan,kan,DuveLa00,special_teams,6,,,,,
player,201510250kan,kan,DuveLa00,st_pct,25%,,,,,
player,201510250kan,kan,AlleJe01,pos,G,,,,,
player,201510250kan,kan,AlleJe01,offense,63,,,,,
player,201510250kan,kan,AlleJe01,off_pct,100%,,,,,
player,201510250kan,kan,AlleJe01,defense,0,,,,,
player,201510250kan,kan,AlleJe01,def_pct,0%,,,,,
player,201510250kan,kan,AlleJe01,special_teams,6,,,,,
player,201510250kan,kan,AlleJe01,st_pct,25%,,,,,
player,201510250kan,kan,GrubBe20,pos,G,,,,,
player,201510250kan,kan,GrubBe20,offense,63,,,,,
player,201510250kan,kan,GrubBe20,off_pct,100%,,,,,
player,201510250kan,kan,GrubBe20,defense,0,,,,,
player,201510250kan,kan,GrubBe20,def_pct,0%,,,,,
player,201510250kan,kan,GrubBe20,special_teams,6,,,,,
player,201510250kan,kan,GrubBe20,st_pct,25%,,,,,
player,201510250kan,kan,FishEr00,pos,T,,,,,
player,201510250kan,kan,FishEr00,offense,63,,,,,
player,201510250kan,kan,FishEr00,off_pct,100%,,,,,
player,201510250kan,kan,FishEr00,defense,0,,,,,
player,201510250kan,kan,FishEr00,def_pct,0%,,,,,
player,201510250kan,kan,FishEr00,special_teams,6,,,,,
player,201510250kan,kan,FishEr00,st_pct,25%,,,,,
player,201510250kan,kan,MorsMi00,pos,C,,,,,
player,201510250kan,kan,MorsMi00,offense,63,,,,,
player,201510250kan,kan,MorsMi00,off_pct,100%,,,,,
player,201510250kan,kan,MorsMi00,defense,0,,,,,
player,201510250kan,kan,MorsMi00,def_pct,0%,,,,,
player,201510250kan,kan,MorsMi00,special_teams,0,,,,,
player,201510250kan,kan,MorsMi00,st_pct,0%,,,,,
player,201510250kan,kan,SmitAl03,pos,QB,,,,,
player,201510250kan,kan,SmitAl03,offense,63,,,,,
player,201510250kan,kan,SmitAl03,off_pct,100%,,,,,
player,201510250kan,kan,SmitAl03,defense,0,,,,,
player,201510250kan,kan,SmitAl03,def_pct,0%,,,,,
player,201510250kan,kan,SmitAl03,special_teams,0,,,,,
player,201510250kan,kan,SmitAl03,st_pct,0%,,,,,
player,201510250kan,kan,KelcTr00,pos,TE,,,,,
player,201510250kan,kan,KelcTr00,offense,61,,,,,
player,201510250kan,kan,KelcTr00,off_pct,97%,,,,,
player,201510250kan,kan,KelcTr00,defense,0,,,,,
player,201510250kan,kan,KelcTr00,def_pct,0%,,,,,
player,201510250kan,kan,KelcTr00,special_teams,6,,,,,
player,201510250kan,kan,KelcTr00,st_pct,25%,,,,,
player,201510250kan,kan,WilsAl02,pos,WR,,,,,
player,201510250kan,kan,WilsAl02,offense,57,,,,,
player,201510250kan,kan,WilsAl02,off_pct,90%,,,,,
player,201510250kan,kan,WilsAl02,defense,0,,,,,
player,201510250kan,kan,WilsAl02,def_pct,0%,,,,,
player,201510250kan,kan,WilsAl02,special_teams,0,,,,,
player,201510250kan,kan,WilsAl02,st_pct,0%,,,,,
player,201510250kan,kan,ConlCh00,pos,WR,,,,,
player,201510250kan,kan,ConlCh00,offense,55,,,,,
player,201510250kan,kan,ConlCh00,off_pct,87%,,,,,
player,201510250kan,kan,ConlCh00,defense,0,,,,,
player,201510250kan,kan,ConlCh00,def_pct,0%,,,,,
player,201510250kan,kan,ConlCh00,special_teams,0,,,,,
player,201510250kan,kan,ConlCh00,st_pct,0%,,,,,
player,201510250kan,kan,WestCh01,pos,RB,,,,,
player,201510250kan,kan,WestCh01,offense,55,,,,,
player,201510250kan,kan,WestCh01,off_pct,87%,,,,,
player,201510250kan,kan,WestCh01,defense,0,,,,,
player,201510250kan,kan,WestCh01,def_pct,0%,,,,,
player,201510250kan,kan,WestCh01,special_teams,0,,,,,
player,201510250kan,kan,WestCh01,st_pct,0%,,,,,
player,201510250kan,kan,AvanJa00,pos,WR,,,,,
player,201510250kan,kan,AvanJa00,offense,22,,,,,
player,201510250kan,kan,AvanJa00,off_pct,35%,,,,,
player,201510250kan,kan,AvanJa00,defense,0,,,,,
player,201510250kan,kan,AvanJa00,def_pct,0%,,,,,
player,201510250kan,kan,AvanJa00,special_teams,4,,,,,
player,201510250kan,kan,AvanJa00,st_pct,17%,,,,,
player,201510250kan,kan,ThomDe05,pos,WR,,,,,
player,201510250kan,kan,ThomDe05,offense,20,,,,,
player,201510250kan,kan,ThomDe05,off_pct,32%,,,,,
player,201510250kan,kan,ThomDe05,defense,0,,,,,
player,201510250kan,kan,ThomDe05,def_pct,0%,,,,,
player,201510250kan,kan,ThomDe05,special_teams,4,,,,,
player,201510250kan,kan,ThomDe05,st_pct,17%,,,,,
player,201510250kan,kan,O'ShJa00,pos,TE,,,,,
player,201510250kan,kan,O'ShJa00,offense,14,,,,,
player,201510250kan,kan,O'ShJa00,off_pct,22%,,,,,
player,201510250kan,kan,O'ShJa00,defense,0,,,,,
player,201510250kan,kan,O'ShJa00,def_pct,0%,,,,,
player,201510250kan,kan,O'ShJa00,special_teams,7,,,,,
player,201510250kan,kan,O'ShJa00,st_pct,29%,,,,,
player,201510250kan,kan,HarrDe03,pos,TE,,,,,
player,201510250kan,kan,HarrDe03,offense,14,,,,,
player,201510250kan,kan,HarrDe03,off_pct,22%,,,,,
player,201510250kan,kan,HarrDe03,defense,0,,,,,
player,201510250kan,kan,HarrDe03,def_pct,0%,,,,,
player,201510250kan,kan,HarrDe03,special_teams,6,,,,,
player,201510250kan,kan,HarrDe03,st_pct,25%,,,,,
player,201510250kan,kan,SherAn00,pos,FB,,,,,
player,201510250kan,kan,SherAn00,offense,7,,,,,
player,201510250kan,kan,SherAn00,off_pct,11%,,,,,
player,201510250kan,kan,SherAn00,defense,0,,,,,
player,201510250kan,kan,SherAn00,def_pct,0%,,,,,
player,201510250kan,kan,SherAn00,special_teams,19,,,,,
player,201510250kan,kan,SherAn00,st_pct,79%,,,,,
player,201510250kan,kan,WareSp00,pos,FB,,,,,
player,201510250kan,kan,WareSp00,offense,5,,,,,
player,201510250kan,kan,WareSp00,off_pct,8%,,,,,
player,201510250kan,kan,WareSp00,defense,0,,,,,
player,201510250kan,kan,WareSp00,def_pct,0%,,,,,
player,201510250kan,kan,WareSp00,special_teams,12,,,,,
player,201510250kan,kan,WareSp00,st_pct,50%,,,,,
player,201510250kan,kan,DaviKn00,pos,RB,,,,,
player,201510250kan,kan,DaviKn00,offense,3,,,,,
player,201510250kan,kan,DaviKn00,off_pct,5%,,,,,
player,201510250kan,kan,DaviKn00,defense,0,,,,,
player,201510250kan,kan,DaviKn00,def_pct,0%,,,,,
player,201510250kan,kan,DaviKn00,special_teams,2,,,,,
player,201510250kan,kan,DaviKn00,st_pct,8%,,,,,
player,201510250kan,kan,FultZa00,pos,G,,,,,
player,201510250kan,kan,FultZa00,offense,2,,,,,
player,201510250kan,kan,FultZa00,off_pct,3%,,,,,
player,201510250kan,kan,FultZa00,defense,0,,,,,
player,201510250kan,kan,FultZa00,def_pct,0%,,,,,
player,201510250kan,kan,FultZa00,special_teams,6,,,,,
player,201510250kan,kan,FultZa00,st_pct,25%,,,,,
player,201510250kan,kan,ParkRo01,pos,SS,,,,,
player,201510250kan,kan,ParkRo01,offense,0,,,,,
player,201510250kan,kan,ParkRo01,off_pct,0%,,,,,
player,201510250kan,kan,ParkRo01,defense,57,,,,,
player,201510250kan,kan,ParkRo01,def_pct,100%,,,,,
player,201510250kan,kan,ParkRo01,special_teams,0,,,,,
player,201510250kan,kan,ParkRo01,st_pct,0%,,,,,
player,201510250kan,kan,SmitSe99,pos,CB,,,,,
player,201510250kan,kan,SmitSe99,offense,0,,,,,
player,201510250kan,kan,SmitSe99,off_pct,0%,,,,,
player,201510250kan,kan,SmitSe99,defense,57,,,,,
player,201510250kan,kan,SmitSe99,def_pct,100%,,,,,
player,201510250kan,kan,SmitSe99,special_teams,0,,,,,
player,201510250kan,kan,SmitSe99,st_pct,0%,,,,,
player,201510250kan,kan,BerrEr99,pos,FS,,,,,
player,201510250kan,kan,BerrEr99,offense,0,,,,,
player,201510250kan,kan,BerrEr99,off_pct,0%,,,,,
player,201510250kan,kan,BerrEr99,defense,57,,,,,
player,201510250kan,kan,BerrEr99,def_pct,100%,,,,,
player,201510250kan,kan,BerrEr99,special_teams,0,,,,,
player,201510250kan,kan,BerrEr99,st_pct,0%,,,,,
player,201510250kan,kan,JohnDe25,pos,LB,,,,,
player,201510250kan,kan,JohnDe25,offense,0,,,,,
player,201510250kan,kan,JohnDe25,off_pct,0%,,,,,
player,201510250kan,kan,JohnDe25,defense,57,,,,,
player,201510250kan,kan,JohnDe25,def_pct,100%,,,,,
player,201510250kan,kan,JohnDe25,special_teams,0,,,,,
player,201510250kan,kan,JohnDe25,st_pct,0%,,,,,
player,201510250kan,kan,HousJu00,pos,LB,,,,,
player,201510250kan,kan,HousJu00,offense,0,,,,,
player,201510250kan,kan,HousJu00,off_pct,0%,,,,,
player,201510250kan,kan,HousJu00,defense,57,,,,,
player,201510250kan,kan,HousJu00,def_pct,100%,,,,,
player,201510250kan,kan,HousJu00,special_teams,0,,,,,
player,201510250kan,kan,HousJu00,st_pct,0%,,,,,
player,201510250kan,kan,PeteMa00,pos,CB,,,,,
player,201510250kan,kan,PeteMa00,offense,0,,,,,
player,201510250kan,kan,PeteMa00,off_pct,0%,,,,,
player,201510250kan,kan,PeteMa00,defense,53,,,,,
player,201510250kan,kan,PeteMa00,def_pct,93%,,,,,
player,201510250kan,kan,PeteMa00,special_teams,1,,,,,
player,201510250kan,kan,PeteMa00,st_pct,4%,,,,,
player,201510250kan,kan,BailAl00,pos,DE,,,,,
player,201510250kan,kan,BailAl00,offense,0,,,,,
player,201510250kan,kan,BailAl00,off_pct,0%,,,,,
player,201510250kan,kan,BailAl00,defense,52,,,,,
player,201510250kan,kan,BailAl00,def_pct,91%,,,,,
player,201510250kan,kan,BailAl00,special_teams,3,,,,,
player,201510250kan,kan,BailAl00,st_pct,12%,,,,,
player,201510250kan,kan,PoexDo00,pos,NT,,,,,
player,201510250kan,kan,PoexDo00,offense,0,,,,,
player,201510250kan,kan,PoexDo00,off_pct,0%,,,,,
player,201510250kan,kan,PoexDo00,defense,48,,,,,
player,201510250kan,kan,PoexDo00,def_pct,84%,,,,,
player,201510250kan,kan,PoexDo00,special_teams,3,,,,,
player,201510250kan,kan,PoexDo00,st_pct,12%,,,,,
player,201510250kan,kan,HaliTa20,pos,LB,,,,,
player,201510250kan,kan,HaliTa20,offense,0,,,,,
player,201510250kan,kan,HaliTa20,off_pct,0%,,,,,
player,201510250kan,kan,HaliTa20,defense,43,,,,,
player,201510250kan,kan,HaliTa20,def_pct,75%,,,,,
player,201510250kan,kan,HaliTa20,special_teams,0,,,,,
player,201510250kan,kan,HaliTa20,st_pct,0%,,,,,
player,201510250kan,kan,HowaJa00,pos,NT,,,,,
player,201510250kan,kan,HowaJa00,offense,0,,,,,
player,201510250kan,kan,HowaJa00,off_pct,0%,,,,,
player,201510250kan,kan,HowaJa00,defense,40,,,,,
player,201510250kan,kan,HowaJa00,def_pct,70%,,,,,
player,201510250kan,kan,HowaJa00,special_teams,3,,,,,
player,201510250kan,kan,HowaJa00,st_pct,12%,,,,,
player,201510250kan,kan,MaugJo00,pos,LB,,,,,
player,201510250kan,kan,MaugJo00,offense,0,,,,,
player,201510250kan,kan,MaugJo00,off_pct,0%,,,,,
player,201510250kan,kan,MaugJo00,defense,34,,,,,
player,201510250kan,kan,MaugJo00,def_pct,60%,,,,,
player,201510250kan,kan,MaugJo00,special_teams,6,,,,,
player,201510250kan,kan,MaugJo00,st_pct,25%,,,,,
player,201510250kan,kan,AbduHu99,pos,FS,,,,,
player,201510250kan,kan,AbduHu99,offense,0,,,,,
player,201510250kan,kan,AbduHu99,off_pct,0%,,,,,
player,201510250kan,kan,AbduHu99,defense,32,,,,,
player,201510250kan,kan,AbduHu99,def_pct,56%,,,,,
player,201510250kan,kan,AbduHu99,special_teams,12,,,,,
player,201510250kan,kan,AbduHu99,st_pct,50%,,,,,
player,201510250kan,kan,NelsSt01,pos,CB,,,,,
player,201510250kan,kan,NelsSt01,offense,0,,,,,
player,201510250kan,kan,NelsSt01,off_pct,0%,,,,,
player,201510250kan,kan,NelsSt01,defense,21,,,,,
player,201510250kan,kan,NelsSt01,def_pct,37%,,,,,
player,201510250kan,kan,NelsSt01,special_teams,11,,,,,
player,201510250kan,kan,NelsSt01,st_pct,46%,,,,,
player,201510250kan,kan,FordDe00,pos,LB,,,,,
player,201510250kan,kan,FordDe00,offense,0,,,,,
player,201510250kan,kan,FordDe00,off_pct,0%,,,,,
player,201510250kan,kan,FordDe00,defense,14,,,,,
player,201510250kan,kan,FordDe00,def_pct,25%,,,,,
player,201510250kan,kan,FordDe00,special_teams,0,,,,,
player,201510250kan,kan,FordDe00,st_pct,0%,,,,,
player,201510250kan,kan,WillNi01,pos,DE,,,,,
player,201510250kan,kan,WillNi01,offense,0,,,,,
player,201510250kan,kan,WillNi01,off_pct,0%,,,,,
player,201510250kan,kan,WillNi01,defense,5,,,,,
player,201510250kan,kan,WillNi01,def_pct,9%,,,,,
player,201510250kan,kan,WillNi01,special_teams,3,,,,,
player,201510250kan,kan,WillNi01,st_pct,12%,,,,,
player,201510250kan,kan,SoreDa01,pos,FS,,,,,
player,201510250kan,kan,SoreDa01,offense,0,,,,,
player,201510250kan,kan,SoreDa01,off_pct,0%,,,,,
player,201510250kan,kan,SoreDa01,defense,0,,,,,
player,201510250kan,kan,SoreDa01,def_pct,0%,,,,,
player,201510250kan,kan,SoreDa01,special_teams,18,,,,,
player,201510250kan,kan,SoreDa01,st_pct,75%,,,,,
player,201510250kan,kan,ZombFr00,pos,LB,,,,,
player,201510250kan,kan,ZombFr00,offense,0,,,,,
player,201510250kan,kan,ZombFr00,off_pct,0%,,,,,
player,201510250kan,kan,ZombFr00,defense,0,,,,,
player,201510250kan,kan,ZombFr00,def_pct,0%,,,,,
player,201510250kan,kan,ZombFr00,special_teams,18,,,,,
player,201510250kan,kan,ZombFr00,st_pct,75%,,,,,
player,201510250kan,kan,AlexD.00,pos,LB,,,,,
player,201510250kan,kan,AlexD.00,offense,0,,,,,
player,201510250kan,kan,AlexD.00,off_pct,0%,,,,,
player,201510250kan,kan,AlexD.00,defense,0,,,,,
player,201510250kan,kan,AlexD.00,def_pct,0%,,,,,
player,201510250kan,kan,AlexD.00,special_teams,15,,,,,
player,201510250kan,kan,AlexD.00,st_pct,62%,,,,,
player,201510250kan,kan,BranTy99,pos,SS,,,,,
player,201510250kan,kan,BranTy99,offense,0,,,,,
player,201510250kan,kan,BranTy99,off_pct,0%,,,,,
player,201510250kan,kan,BranTy99,defense,0,,,,,
player,201510250kan,kan,BranTy99,def_pct,0%,,,,,
player,201510250kan,kan,BranTy99,special_teams,14,,,,,
player,201510250kan,kan,BranTy99,st_pct,58%,,,,,
player,201510250kan,kan,SantCa01,pos,K,,,,,
player,201510250kan,kan,SantCa01,offense,0,,,,,
player,201510250kan,kan,SantCa01,off_pct,0%,,,,,
player,201510250kan,kan,SantCa01,defense,0,,,,,
player,201510250kan,kan,SantCa01,def_pct,0%,,,,,
player,201510250kan,kan,SantCa01,special_teams,12,,,,,
player,201510250kan,kan,SantCa01,st_pct,50%,,,,,
player,201510250kan,kan,FlemJa00,pos,CB,,,,,
player,201510250kan,kan,FlemJa00,offense,0,,,,,
player,201510250kan,kan,FlemJa00,off_pct,0%,,,,,
player,201510250kan,kan,FlemJa00,defense,0,,,,,
player,201510250kan,kan,FlemJa00,def_pct,0%,,,,,
player,201510250kan,kan,FlemJa00,special_teams,11,,,,,
player,201510250kan,kan,FlemJa00,st_pct,46%,,,,,
player,201510250kan,kan,ColqDu20,pos,P,,,,,
player,201510250kan,kan,ColqDu20,offense,0,,,,,
player,201510250kan,kan,ColqDu20,off_pct,0%,,,,,
player,201510250kan,kan,ColqDu20,defense,0,,,,,
player,201510250kan,kan,ColqDu20,def_pct,0%,,,,,
player,201510250kan,kan,ColqDu20,special_teams,9,,,,,
player,201510250kan,kan,ColqDu20,st_pct,38%,,,,,
player,201510250kan,kan,WincJa00,pos,LS,,,,,
player,201510250kan,kan,WincJa00,offense,0,,,,,
player,201510250kan,kan,WincJa00,off_pct,0%,,,,,
player,201510250kan,kan,WincJa00,defense,0,,,,,
player,201510250kan,kan,WincJa00,def_pct,0%,,,,,
player,201510250kan,kan,WincJa00,special_teams,9,,,,,
player,201510250kan,kan,WincJa00,st_pct,38%,,,,,
player,201510250kan,kan,HammFr00,pos,WR,,,,,
player,201510250kan,kan,HammFr00,offense,0,,,,,
player,201510250kan,kan,HammFr00,off_pct,0%,,,,,
player,201510250kan,kan,HammFr00,defense,0,,,,,
player,201510250kan,kan,HammFr00,def_pct,0%,,,,,
player,201510250kan,kan,HammFr00,special_teams,9,,,,,
player,201510250kan,kan,HammFr00,st_pct,38%,,,,,
player,201510250kan,kan,MoseDe00,pos,LB,,,,,
player,201510250kan,kan,MoseDe00,offense,0,,,,,
player,201510250kan,kan,MoseDe00,off_pct,0%,,,,,
player,201510250kan,kan,MoseDe00,defense,0,,,,,
player,201510250kan,kan,MoseDe00,def_pct,0%,,,,,
player,201510250kan,kan,MoseDe00,special_teams,8,,,,,
player,201510250kan,kan,MoseDe00,st_pct,33%,,,,,
player,201510250kan,kan,StepDo00,pos,T,,,,,
player,201510250kan,kan,StepDo00,offense,0,,,,,
player,201510250kan,kan,StepDo00,off_pct,0%,,,,,
player,201510250kan,kan,StepDo00,defense,0,,,,,
player,201510250kan,kan,StepDo00,def_pct,0%,,,,,
player,201510250kan,kan,StepDo00,special_teams,6,,,,,
player,201510250kan,kan,StepDo00,st_pct,25%,,,,,
player,201510250kan,kan,NuneRa00,pos,DE,,,,,
player,201510250kan,kan,NuneRa00,offense,0,,,,,
player,201510250kan,kan,NuneRa00,off_pct,0%,,,,,
player,201510250kan,kan,NuneRa00,defense,0,,,,,
player,201510250kan,kan,NuneRa00,def_pct,0%,,,,,
player,201510250kan,kan,NuneRa00,special_teams,3,,,,,
player,201510250kan,kan,NuneRa00,st_pct,12%,,,,,
player,201510250kan,pit,VillAl00,pos,T,,,,,
player,201510250kan,pit,VillAl00,offense,57,,,,,
player,201510250kan,pit,VillAl00,off_pct,100%,,,,,
player,201510250kan,pit,VillAl00,defense,0,,,,,
player,201510250kan,pit,VillAl00,def_pct,0%,,,,,
player,201510250kan,pit,VillAl00,special_teams,4,,,,,
player,201510250kan,pit,VillAl00,st_pct,17%,,,,,
player,201510250kan,pit,DeCaDa00,pos,G,,,,,
player,201510250kan,pit,DeCaDa00,offense,57,,,,,
player,201510250kan,pit,DeCaDa00,off_pct,100%,,,,,
player,201510250kan,pit,DeCaDa00,defense,0,,,,,
player,201510250kan,pit,DeCaDa00,def_pct,0%,,,,,
player,201510250kan,pit,DeCaDa00,special_teams,3,,,,,
player,201510250kan,pit,DeCaDa00,st_pct,12%,,,,,
player,201510250kan,pit,GilbMa00,pos,T,,,,,
player,201510250kan,pit,GilbMa00,offense,57,,,,,
player,201510250kan,pit,GilbMa00,off_pct,100%,,,,,
