game,2015,9,20151108,201511080sfo,atl,"Atlanta Falcons",16,sfo,"San Francisco 49ers",17
player,201511080sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201511080sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201511080sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,WilhMi00,def_int,0,,,,,
player,201511080sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201511080sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201511080sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201511080sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201511080sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201511080sfo,sfo,WilhMi00,tackles_combined,3,,,,,
player,201511080sfo,sfo,WilhMi00,tackles_solo,3,,,,,
player,201511080sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201511080sfo,sfo,WilhMi00,tackles_loss,0,,,,,
player,201511080sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201511080sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,BellNi01,def_int,0,,,,,
player,201511080sfo,sfo,BellNi01,def_int_yds,0,,,,,
player,201511080sfo,sfo,BellNi01,def_int_td,0,,,,,
player,201511080sfo,sfo,BellNi01,def_int_long,0,,,,,
player,201511080sfo,sfo,BellNi01,pass_defended,0,,,,,
player,201511080sfo,sfo,BellNi01,sacks,0.0,,,,,
player,201511080sfo,sfo,BellNi01,tackles_combined,2,,,,,
player,201511080sfo,sfo,BellNi01,tackles_solo,1,,,,,
player,201511080sfo,sfo,BellNi01,tackles_assists,1,,,,,
player,201511080sfo,sfo,BellNi01,tackles_loss,0,,,,,
player,201511080sfo,sfo,BellNi01,qb_hits,0,,,,,
player,201511080sfo,sfo,BellNi01,fumbles_rec,0,,,,,
player,201511080sfo,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,BellNi01,fumbles_forced,0,,,,,
player,201511080sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201511080sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201511080sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201511080sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201511080sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201511080sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201511080sfo,sfo,ArmsAr01,tackles_combined,1,,,,,
player,201511080sfo,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201511080sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201511080sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201511080sfo,sfo,ArmsAr01,qb_hits,1,,,,,
player,201511080sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201511080sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201511080sfo,sfo,BrooAh21,def_int,0,,,,,
player,201511080sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201511080sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201511080sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201511080sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201511080sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201511080sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201511080sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201511080sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201511080sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201511080sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201511080sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201511080sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201511080sfo,sfo,DaviCh05,def_int,0,,,,,
player,201511080sfo,sfo,DaviCh05,def_int_yds,0,,,,,
player,201511080sfo,sfo,DaviCh05,def_int_td,0,,,,,
player,201511080sfo,sfo,DaviCh05,def_int_long,0,,,,,
player,201511080sfo,sfo,DaviCh05,pass_defended,0,,,,,
player,201511080sfo,sfo,DaviCh05,sacks,0.0,,,,,
player,201511080sfo,sfo,DaviCh05,tackles_combined,1,,,,,
player,201511080sfo,sfo,DaviCh05,tackles_solo,1,,,,,
player,201511080sfo,sfo,DaviCh05,tackles_assists,0,,,,,
player,201511080sfo,sfo,DaviCh05,tackles_loss,0,,,,,
player,201511080sfo,sfo,DaviCh05,qb_hits,0,,,,,
player,201511080sfo,sfo,DaviCh05,fumbles_rec,0,,,,,
player,201511080sfo,sfo,DaviCh05,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,DaviCh05,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,DaviCh05,fumbles_forced,0,,,,,
player,201511080sfo,sfo,DialQu00,def_int,0,,,,,
player,201511080sfo,sfo,DialQu00,def_int_yds,0,,,,,
player,201511080sfo,sfo,DialQu00,def_int_td,0,,,,,
player,201511080sfo,sfo,DialQu00,def_int_long,0,,,,,
player,201511080sfo,sfo,DialQu00,pass_defended,0,,,,,
player,201511080sfo,sfo,DialQu00,sacks,0.0,,,,,
player,201511080sfo,sfo,DialQu00,tackles_combined,1,,,,,
player,201511080sfo,sfo,DialQu00,tackles_solo,1,,,,,
player,201511080sfo,sfo,DialQu00,tackles_assists,0,,,,,
player,201511080sfo,sfo,DialQu00,tackles_loss,0,,,,,
player,201511080sfo,sfo,DialQu00,qb_hits,1,,,,,
player,201511080sfo,sfo,DialQu00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,DialQu00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,DorsGl99,def_int,0,,,,,
player,201511080sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201511080sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201511080sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201511080sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201511080sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201511080sfo,sfo,DorsGl99,tackles_combined,1,,,,,
player,201511080sfo,sfo,DorsGl99,tackles_solo,1,,,,,
player,201511080sfo,sfo,DorsGl99,tackles_assists,0,,,,,
player,201511080sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201511080sfo,sfo,DorsGl99,qb_hits,0,,,,,
player,201511080sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201511080sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201511080sfo,sfo,ElliBr00,def_int,0,,,,,
player,201511080sfo,sfo,ElliBr00,def_int_yds,0,,,,,
player,201511080sfo,sfo,ElliBr00,def_int_td,0,,,,,
player,201511080sfo,sfo,ElliBr00,def_int_long,0,,,,,
player,201511080sfo,sfo,ElliBr00,pass_defended,0,,,,,
player,201511080sfo,sfo,ElliBr00,sacks,0.0,,,,,
player,201511080sfo,sfo,ElliBr00,tackles_combined,1,,,,,
player,201511080sfo,sfo,ElliBr00,tackles_solo,1,,,,,
player,201511080sfo,sfo,ElliBr00,tackles_assists,0,,,,,
player,201511080sfo,sfo,ElliBr00,tackles_loss,0,,,,,
player,201511080sfo,sfo,ElliBr00,qb_hits,0,,,,,
player,201511080sfo,sfo,ElliBr00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,ElliBr00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,ElliBr00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,ElliBr00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,GaskKe00,def_int,0,,,,,
player,201511080sfo,sfo,GaskKe00,def_int_yds,0,,,,,
player,201511080sfo,sfo,GaskKe00,def_int_td,0,,,,,
player,201511080sfo,sfo,GaskKe00,def_int_long,0,,,,,
player,201511080sfo,sfo,GaskKe00,pass_defended,0,,,,,
player,201511080sfo,sfo,GaskKe00,sacks,0.0,,,,,
player,201511080sfo,sfo,GaskKe00,tackles_combined,1,,,,,
player,201511080sfo,sfo,GaskKe00,tackles_solo,1,,,,,
player,201511080sfo,sfo,GaskKe00,tackles_assists,0,,,,,
player,201511080sfo,sfo,GaskKe00,tackles_loss,0,,,,,
player,201511080sfo,sfo,GaskKe00,qb_hits,0,,,,,
player,201511080sfo,sfo,GaskKe00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,GaskKe00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,GaskKe00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,GaskKe00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,HodgGe00,def_int,0,,,,,
player,201511080sfo,sfo,HodgGe00,def_int_yds,0,,,,,
player,201511080sfo,sfo,HodgGe00,def_int_td,0,,,,,
player,201511080sfo,sfo,HodgGe00,def_int_long,0,,,,,
player,201511080sfo,sfo,HodgGe00,pass_defended,0,,,,,
player,201511080sfo,sfo,HodgGe00,sacks,0.0,,,,,
player,201511080sfo,sfo,HodgGe00,tackles_combined,1,,,,,
player,201511080sfo,sfo,HodgGe00,tackles_solo,1,,,,,
player,201511080sfo,sfo,HodgGe00,tackles_assists,0,,,,,
player,201511080sfo,sfo,HodgGe00,tackles_loss,0,,,,,
player,201511080sfo,sfo,HodgGe00,qb_hits,0,,,,,
player,201511080sfo,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,McDoVa00,def_int,0,,,,,
player,201511080sfo,sfo,McDoVa00,def_int_yds,0,,,,,
player,201511080sfo,sfo,McDoVa00,def_int_td,0,,,,,
player,201511080sfo,sfo,McDoVa00,def_int_long,0,,,,,
player,201511080sfo,sfo,McDoVa00,pass_defended,0,,,,,
player,201511080sfo,sfo,McDoVa00,sacks,0.0,,,,,
player,201511080sfo,sfo,McDoVa00,tackles_combined,1,,,,,
player,201511080sfo,sfo,McDoVa00,tackles_solo,1,,,,,
player,201511080sfo,sfo,McDoVa00,tackles_assists,0,,,,,
player,201511080sfo,sfo,McDoVa00,tackles_loss,0,,,,,
player,201511080sfo,sfo,McDoVa00,qb_hits,0,,,,,
player,201511080sfo,sfo,McDoVa00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,McDoVa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,McDoVa00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,McDoVa00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,MillBr02,def_int,0,,,,,
player,201511080sfo,sfo,MillBr02,def_int_yds,0,,,,,
player,201511080sfo,sfo,MillBr02,def_int_td,0,,,,,
player,201511080sfo,sfo,MillBr02,def_int_long,0,,,,,
player,201511080sfo,sfo,MillBr02,pass_defended,0,,,,,
player,201511080sfo,sfo,MillBr02,sacks,0.0,,,,,
player,201511080sfo,sfo,MillBr02,tackles_combined,1,,,,,
player,201511080sfo,sfo,MillBr02,tackles_solo,1,,,,,
player,201511080sfo,sfo,MillBr02,tackles_assists,0,,,,,
player,201511080sfo,sfo,MillBr02,tackles_loss,0,,,,,
player,201511080sfo,sfo,MillBr02,qb_hits,0,,,,,
player,201511080sfo,sfo,MillBr02,fumbles_rec,0,,,,,
player,201511080sfo,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,MillBr02,fumbles_forced,0,,,,,
player,201511080sfo,sfo,NelsKy00,def_int,0,,,,,
player,201511080sfo,sfo,NelsKy00,def_int_yds,0,,,,,
player,201511080sfo,sfo,NelsKy00,def_int_td,0,,,,,
player,201511080sfo,sfo,NelsKy00,def_int_long,0,,,,,
player,201511080sfo,sfo,NelsKy00,pass_defended,0,,,,,
player,201511080sfo,sfo,NelsKy00,sacks,0.0,,,,,
player,201511080sfo,sfo,NelsKy00,tackles_combined,1,,,,,
player,201511080sfo,sfo,NelsKy00,tackles_solo,1,,,,,
player,201511080sfo,sfo,NelsKy00,tackles_assists,0,,,,,
player,201511080sfo,sfo,NelsKy00,tackles_loss,0,,,,,
player,201511080sfo,sfo,NelsKy00,qb_hits,0,,,,,
player,201511080sfo,sfo,NelsKy00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,NelsKy00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,NelsKy00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,NelsKy00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,PiniBr00,def_int,0,,,,,
player,201511080sfo,sfo,PiniBr00,def_int_yds,0,,,,,
player,201511080sfo,sfo,PiniBr00,def_int_td,0,,,,,
player,201511080sfo,sfo,PiniBr00,def_int_long,0,,,,,
player,201511080sfo,sfo,PiniBr00,pass_defended,0,,,,,
player,201511080sfo,sfo,PiniBr00,sacks,0.0,,,,,
player,201511080sfo,sfo,PiniBr00,tackles_combined,1,,,,,
player,201511080sfo,sfo,PiniBr00,tackles_solo,1,,,,,
player,201511080sfo,sfo,PiniBr00,tackles_assists,0,,,,,
player,201511080sfo,sfo,PiniBr00,tackles_loss,0,,,,,
player,201511080sfo,sfo,PiniBr00,qb_hits,0,,,,,
player,201511080sfo,sfo,PiniBr00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,PiniBr00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,PiniBr00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,PiniBr00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,WhitDe01,def_int,0,,,,,
player,201511080sfo,sfo,WhitDe01,def_int_yds,0,,,,,
player,201511080sfo,sfo,WhitDe01,def_int_td,0,,,,,
player,201511080sfo,sfo,WhitDe01,def_int_long,0,,,,,
player,201511080sfo,sfo,WhitDe01,pass_defended,0,,,,,
player,201511080sfo,sfo,WhitDe01,sacks,0.0,,,,,
player,201511080sfo,sfo,WhitDe01,tackles_combined,1,,,,,
player,201511080sfo,sfo,WhitDe01,tackles_solo,1,,,,,
player,201511080sfo,sfo,WhitDe01,tackles_assists,0,,,,,
player,201511080sfo,sfo,WhitDe01,tackles_loss,0,,,,,
player,201511080sfo,sfo,WhitDe01,qb_hits,0,,,,,
player,201511080sfo,sfo,WhitDe01,fumbles_rec,0,,,,,
player,201511080sfo,sfo,WhitDe01,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,WhitDe01,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,WhitDe01,fumbles_forced,0,,,,,
player,201511080sfo,sfo,WillIa00,def_int,0,,,,,
player,201511080sfo,sfo,WillIa00,def_int_yds,0,,,,,
player,201511080sfo,sfo,WillIa00,def_int_td,0,,,,,
player,201511080sfo,sfo,WillIa00,def_int_long,0,,,,,
player,201511080sfo,sfo,WillIa00,pass_defended,0,,,,,
player,201511080sfo,sfo,WillIa00,sacks,0.0,,,,,
player,201511080sfo,sfo,WillIa00,tackles_combined,1,,,,,
player,201511080sfo,sfo,WillIa00,tackles_solo,1,,,,,
player,201511080sfo,sfo,WillIa00,tackles_assists,0,,,,,
player,201511080sfo,sfo,WillIa00,tackles_loss,0,,,,,
player,201511080sfo,sfo,WillIa00,qb_hits,0,,,,,
player,201511080sfo,sfo,WillIa00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,WillIa00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,HaroEl00,def_int,0,,,,,
player,201511080sfo,sfo,HaroEl00,def_int_yds,0,,,,,
player,201511080sfo,sfo,HaroEl00,def_int_td,0,,,,,
player,201511080sfo,sfo,HaroEl00,def_int_long,0,,,,,
player,201511080sfo,sfo,HaroEl00,pass_defended,0,,,,,
player,201511080sfo,sfo,HaroEl00,sacks,0.0,,,,,
player,201511080sfo,sfo,HaroEl00,tackles_combined,0,,,,,
player,201511080sfo,sfo,HaroEl00,tackles_solo,0,,,,,
player,201511080sfo,sfo,HaroEl00,tackles_assists,0,,,,,
player,201511080sfo,sfo,HaroEl00,tackles_loss,0,,,,,
player,201511080sfo,sfo,HaroEl00,qb_hits,1,,,,,
player,201511080sfo,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201511080sfo,sfo,JeroTo00,def_int,0,,,,,
player,201511080sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201511080sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201511080sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201511080sfo,sfo,JeroTo00,pass_defended,2,,,,,
player,201511080sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201511080sfo,sfo,JeroTo00,tackles_combined,0,,,,,
player,201511080sfo,sfo,JeroTo00,tackles_solo,0,,,,,
player,201511080sfo,sfo,JeroTo00,tackles_assists,0,,,,,
player,201511080sfo,sfo,JeroTo00,tackles_loss,0,,,,,
player,201511080sfo,sfo,JeroTo00,qb_hits,1,,,,,
player,201511080sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201511080sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201511080sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201511080sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201511080sfo,atl,WeemEr00,kick_ret,4,,,,,
player,201511080sfo,atl,WeemEr00,kick_ret_yds,115,,,,,
player,201511080sfo,atl,WeemEr00,kick_ret_yds_per_ret,28.8,,,,,
player,201511080sfo,atl,WeemEr00,kick_ret_td,0,,,,,
player,201511080sfo,atl,WeemEr00,kick_ret_long,50,,,,,
player,201511080sfo,atl,WeemEr00,punt_ret,4,,,,,
player,201511080sfo,atl,WeemEr00,punt_ret_yds,76,,,,,
player,201511080sfo,atl,WeemEr00,punt_ret_yds_per_ret,19.0,,,,,
player,201511080sfo,atl,WeemEr00,punt_ret_td,0,,,,,
player,201511080sfo,atl,WeemEr00,punt_ret_long,41,,,,,
player,201511080sfo,sfo,ElliBr00,kick_ret,2,,,,,
player,201511080sfo,sfo,ElliBr00,kick_ret_yds,65,,,,,
player,201511080sfo,sfo,ElliBr00,kick_ret_yds_per_ret,32.5,,,,,
player,201511080sfo,sfo,ElliBr00,kick_ret_td,0,,,,,
player,201511080sfo,sfo,ElliBr00,kick_ret_long,34,,,,,
player,201511080sfo,sfo,ElliBr00,punt_ret,1,,,,,
player,201511080sfo,sfo,ElliBr00,punt_ret_yds,17,,,,,
player,201511080sfo,sfo,ElliBr00,punt_ret_yds_per_ret,17.0,,,,,
player,201511080sfo,sfo,ElliBr00,punt_ret_td,0,,,,,
player,201511080sfo,sfo,ElliBr00,punt_ret_long,17,,,,,
player,201511080sfo,sfo,ThomPi00,kick_ret,1,,,,,
player,201511080sfo,sfo,ThomPi00,kick_ret_yds,15,,,,,
player,201511080sfo,sfo,ThomPi00,kick_ret_yds_per_ret,15.0,,,,,
player,201511080sfo,sfo,ThomPi00,kick_ret_td,0,,,,,
player,201511080sfo,sfo,ThomPi00,kick_ret_long,15,,,,,
player,201511080sfo,sfo,ThomPi00,punt_ret,0,,,,,
player,201511080sfo,sfo,ThomPi00,punt_ret_yds,0,,,,,
player,201511080sfo,sfo,ThomPi00,punt_ret_yds_per_ret,,,,,,
player,201511080sfo,sfo,ThomPi00,punt_ret_td,0,,,,,
player,201511080sfo,sfo,ThomPi00,punt_ret_long,0,,,,,
player,201511080sfo,atl,bryanmat01,xpm,1,,,,,
player,201511080sfo,atl,bryanmat01,xpa,1,,,,,
player,201511080sfo,atl,bryanmat01,fgm,3,,,,,
player,201511080sfo,atl,bryanmat01,fga,3,,,,,
player,201511080sfo,atl,bryanmat01,punt,0,,,,,
player,201511080sfo,atl,bryanmat01,punt_yds,0,,,,,
player,201511080sfo,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201511080sfo,atl,bryanmat01,punt_long,0,,,,,
player,201511080sfo,atl,BoshMa00,xpm,,,,,,
player,201511080sfo,atl,BoshMa00,xpa,,,,,,
player,201511080sfo,atl,BoshMa00,fgm,,,,,,
player,201511080sfo,atl,BoshMa00,fga,,,,,,
player,201511080sfo,atl,BoshMa00,punt,7,,,,,
player,201511080sfo,atl,BoshMa00,punt_yds,304,,,,,
player,201511080sfo,atl,BoshMa00,punt_yds_per_punt,43.4,,,,,
player,201511080sfo,atl,BoshMa00,punt_long,57,,,,,
player,201511080sfo,sfo,dawsophi01,xpm,2,,,,,
player,201511080sfo,sfo,dawsophi01,xpa,2,,,,,
player,201511080sfo,sfo,dawsophi01,fgm,1,,,,,
player,201511080sfo,sfo,dawsophi01,fga,1,,,,,
player,201511080sfo,sfo,dawsophi01,punt,0,,,,,
player,201511080sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201511080sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201511080sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201511080sfo,sfo,PiniBr00,xpm,,,,,,
player,201511080sfo,sfo,PiniBr00,xpa,,,,,,
player,201511080sfo,sfo,PiniBr00,fgm,,,,,,
player,201511080sfo,sfo,PiniBr00,fga,,,,,,
player,201511080sfo,sfo,PiniBr00,punt,5,,,,,
player,201511080sfo,sfo,PiniBr00,punt_yds,241,,,,,
player,201511080sfo,sfo,PiniBr00,punt_yds_per_punt,48.2,,,,,
player,201511080sfo,sfo,PiniBr00,punt_long,58,,,,,
player,201511080sfo,sfo,BoonAl21,pos,G,,,,,
player,201511080sfo,sfo,BoonAl21,offense,66,,,,,
player,201511080sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201511080sfo,sfo,BoonAl21,defense,0,,,,,
player,201511080sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201511080sfo,sfo,BoonAl21,special_teams,3,,,,,
player,201511080sfo,sfo,BoonAl21,st_pct,10%,,,,,
player,201511080sfo,sfo,PearEr20,pos,T,,,,,
player,201511080sfo,sfo,PearEr20,offense,66,,,,,
player,201511080sfo,sfo,PearEr20,off_pct,100%,,,,,
player,201511080sfo,sfo,PearEr20,defense,0,,,,,
player,201511080sfo,sfo,PearEr20,def_pct,0%,,,,,
player,201511080sfo,sfo,PearEr20,special_teams,3,,,,,
player,201511080sfo,sfo,PearEr20,st_pct,10%,,,,,
player,201511080sfo,sfo,StalJo20,pos,T,,,,,
player,201511080sfo,sfo,StalJo20,offense,66,,,,,
player,201511080sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201511080sfo,sfo,StalJo20,defense,0,,,,,
player,201511080sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201511080sfo,sfo,StalJo20,special_teams,0,,,,,
player,201511080sfo,sfo,StalJo20,st_pct,0%,,,,,
player,201511080sfo,sfo,MartMa01,pos,C,,,,,
player,201511080sfo,sfo,MartMa01,offense,66,,,,,
player,201511080sfo,sfo,MartMa01,off_pct,100%,,,,,
player,201511080sfo,sfo,MartMa01,defense,0,,,,,
player,201511080sfo,sfo,MartMa01,def_pct,0%,,,,,
player,201511080sfo,sfo,MartMa01,special_teams,0,,,,,
player,201511080sfo,sfo,MartMa01,st_pct,0%,,,,,
player,201511080sfo,sfo,GabbBl00,pos,QB,,,,,
player,201511080sfo,sfo,GabbBl00,offense,64,,,,,
player,201511080sfo,sfo,GabbBl00,off_pct,97%,,,,,
player,201511080sfo,sfo,GabbBl00,defense,0,,,,,
player,201511080sfo,sfo,GabbBl00,def_pct,0%,,,,,
player,201511080sfo,sfo,GabbBl00,special_teams,0,,,,,
player,201511080sfo,sfo,GabbBl00,st_pct,0%,,,,,
player,201511080sfo,sfo,SmitTo02,pos,WR,,,,,
player,201511080sfo,sfo,SmitTo02,offense,55,,,,,
player,201511080sfo,sfo,SmitTo02,off_pct,83%,,,,,
player,201511080sfo,sfo,SmitTo02,defense,0,,,,,
player,201511080sfo,sfo,SmitTo02,def_pct,0%,,,,,
player,201511080sfo,sfo,SmitTo02,special_teams,1,,,,,
player,201511080sfo,sfo,SmitTo02,st_pct,3%,,,,,
player,201511080sfo,sfo,McDoVa00,pos,TE,,,,,
player,201511080sfo,sfo,McDoVa00,offense,54,,,,,
player,201511080sfo,sfo,McDoVa00,off_pct,82%,,,,,
player,201511080sfo,sfo,McDoVa00,defense,0,,,,,
player,201511080sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201511080sfo,sfo,McDoVa00,special_teams,9,,,,,
player,201511080sfo,sfo,McDoVa00,st_pct,31%,,,,,
player,201511080sfo,sfo,TillAn01,pos,G,,,,,
player,201511080sfo,sfo,TillAn01,offense,48,,,,,
player,201511080sfo,sfo,TillAn01,off_pct,73%,,,,,
player,201511080sfo,sfo,TillAn01,defense,0,,,,,
player,201511080sfo,sfo,TillAn01,def_pct,0%,,,,,
player,201511080sfo,sfo,TillAn01,special_teams,3,,,,,
player,201511080sfo,sfo,TillAn01,st_pct,10%,,,,,
player,201511080sfo,sfo,CeleGa00,pos,TE,,,,,
player,201511080sfo,sfo,CeleGa00,offense,46,,,,,
player,201511080sfo,sfo,CeleGa00,off_pct,70%,,,,,
player,201511080sfo,sfo,CeleGa00,defense,0,,,,,
player,201511080sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201511080sfo,sfo,CeleGa00,special_teams,1,,,,,
player,201511080sfo,sfo,CeleGa00,st_pct,3%,,,,,
player,201511080sfo,sfo,DrauSh00,pos,RB,,,,,
player,201511080sfo,sfo,DrauSh00,offense,44,,,,,
player,201511080sfo,sfo,DrauSh00,off_pct,67%,,,,,
player,201511080sfo,sfo,DrauSh00,defense,0,,,,,
player,201511080sfo,sfo,DrauSh00,def_pct,0%,,,,,
player,201511080sfo,sfo,DrauSh00,special_teams,0,,,,,
player,201511080sfo,sfo,DrauSh00,st_pct,0%,,,,,
player,201511080sfo,sfo,PattQu00,pos,WR,,,,,
player,201511080sfo,sfo,PattQu00,offense,38,,,,,
player,201511080sfo,sfo,PattQu00,off_pct,58%,,,,,
player,201511080sfo,sfo,PattQu00,defense,0,,,,,
player,201511080sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201511080sfo,sfo,PattQu00,special_teams,12,,,,,
player,201511080sfo,sfo,PattQu00,st_pct,41%,,,,,
player,201511080sfo,sfo,MillBr02,pos,FB,,,,,
player,201511080sfo,sfo,MillBr02,offense,33,,,,,
player,201511080sfo,sfo,MillBr02,off_pct,50%,,,,,
