game,2015,10,20151115,201511150nyg,nwe,"New England Patriots",27,nyg,"New York Giants",26
player,201511150nyg,nyg,WhitMy00,pass_long,0,,,,,
player,201511150nyg,nyg,WhitMy00,pass_rating,,,,,,
player,201511150nyg,nyg,WhitMy00,rush_att,0,,,,,
player,201511150nyg,nyg,WhitMy00,rush_yds,0,,,,,
player,201511150nyg,nyg,WhitMy00,rush_td,0,,,,,
player,201511150nyg,nyg,WhitMy00,rush_long,0,,,,,
player,201511150nyg,nyg,WhitMy00,targets,3,,,,,
player,201511150nyg,nyg,WhitMy00,rec,1,,,,,
player,201511150nyg,nyg,WhitMy00,rec_yds,28,,,,,
player,201511150nyg,nyg,WhitMy00,rec_td,0,,,,,
player,201511150nyg,nyg,WhitMy00,rec_long,28,,,,,
player,201511150nyg,nyg,WhitMy00,fumbles,0,,,,,
player,201511150nyg,nyg,WhitMy00,fumbles_lost,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_cmp,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_att,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_yds,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_td,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_int,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_sacked,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_sacked_yds,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_long,0,,,,,
player,201511150nyg,nyg,CunnJe00,pass_rating,,,,,,
player,201511150nyg,nyg,CunnJe00,rush_att,0,,,,,
player,201511150nyg,nyg,CunnJe00,rush_yds,0,,,,,
player,201511150nyg,nyg,CunnJe00,rush_td,0,,,,,
player,201511150nyg,nyg,CunnJe00,rush_long,0,,,,,
player,201511150nyg,nyg,CunnJe00,targets,2,,,,,
player,201511150nyg,nyg,CunnJe00,rec,1,,,,,
player,201511150nyg,nyg,CunnJe00,rec_yds,16,,,,,
player,201511150nyg,nyg,CunnJe00,rec_td,0,,,,,
player,201511150nyg,nyg,CunnJe00,rec_long,16,,,,,
player,201511150nyg,nyg,CunnJe00,fumbles,0,,,,,
player,201511150nyg,nyg,CunnJe00,fumbles_lost,0,,,,,
player,201511150nyg,nwe,BrowMa01,def_int,0,,,,,
player,201511150nyg,nwe,BrowMa01,def_int_yds,0,,,,,
player,201511150nyg,nwe,BrowMa01,def_int_td,0,,,,,
player,201511150nyg,nwe,BrowMa01,def_int_long,0,,,,,
player,201511150nyg,nwe,BrowMa01,pass_defended,0,,,,,
player,201511150nyg,nwe,BrowMa01,sacks,1.0,,,,,
player,201511150nyg,nwe,BrowMa01,tackles_combined,7,,,,,
player,201511150nyg,nwe,BrowMa01,tackles_solo,4,,,,,
player,201511150nyg,nwe,BrowMa01,tackles_assists,3,,,,,
player,201511150nyg,nwe,BrowMa01,tackles_loss,1,,,,,
player,201511150nyg,nwe,BrowMa01,qb_hits,1,,,,,
player,201511150nyg,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201511150nyg,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201511150nyg,nwe,NinkRo20,def_int,0,,,,,
player,201511150nyg,nwe,NinkRo20,def_int_yds,0,,,,,
player,201511150nyg,nwe,NinkRo20,def_int_td,0,,,,,
player,201511150nyg,nwe,NinkRo20,def_int_long,0,,,,,
player,201511150nyg,nwe,NinkRo20,pass_defended,0,,,,,
player,201511150nyg,nwe,NinkRo20,sacks,1.0,,,,,
player,201511150nyg,nwe,NinkRo20,tackles_combined,4,,,,,
player,201511150nyg,nwe,NinkRo20,tackles_solo,3,,,,,
player,201511150nyg,nwe,NinkRo20,tackles_assists,1,,,,,
player,201511150nyg,nwe,NinkRo20,tackles_loss,1,,,,,
player,201511150nyg,nwe,NinkRo20,qb_hits,1,,,,,
player,201511150nyg,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201511150nyg,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201511150nyg,nwe,JoneCh03,def_int,0,,,,,
player,201511150nyg,nwe,JoneCh03,def_int_yds,0,,,,,
player,201511150nyg,nwe,JoneCh03,def_int_td,0,,,,,
player,201511150nyg,nwe,JoneCh03,def_int_long,0,,,,,
player,201511150nyg,nwe,JoneCh03,pass_defended,0,,,,,
player,201511150nyg,nwe,JoneCh03,sacks,1.0,,,,,
player,201511150nyg,nwe,JoneCh03,tackles_combined,3,,,,,
player,201511150nyg,nwe,JoneCh03,tackles_solo,2,,,,,
player,201511150nyg,nwe,JoneCh03,tackles_assists,1,,,,,
player,201511150nyg,nwe,JoneCh03,tackles_loss,0,,,,,
player,201511150nyg,nwe,JoneCh03,qb_hits,1,,,,,
player,201511150nyg,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201511150nyg,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,JoneCh03,fumbles_forced,1,,,,,
player,201511150nyg,nwe,ChunPa99,def_int,0,,,,,
player,201511150nyg,nwe,ChunPa99,def_int_yds,0,,,,,
player,201511150nyg,nwe,ChunPa99,def_int_td,0,,,,,
player,201511150nyg,nwe,ChunPa99,def_int_long,0,,,,,
player,201511150nyg,nwe,ChunPa99,pass_defended,0,,,,,
player,201511150nyg,nwe,ChunPa99,sacks,0.0,,,,,
player,201511150nyg,nwe,ChunPa99,tackles_combined,12,,,,,
player,201511150nyg,nwe,ChunPa99,tackles_solo,6,,,,,
player,201511150nyg,nwe,ChunPa99,tackles_assists,6,,,,,
player,201511150nyg,nwe,ChunPa99,tackles_loss,0,,,,,
player,201511150nyg,nwe,ChunPa99,qb_hits,0,,,,,
player,201511150nyg,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201511150nyg,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201511150nyg,nwe,HighDo01,def_int,0,,,,,
player,201511150nyg,nwe,HighDo01,def_int_yds,0,,,,,
player,201511150nyg,nwe,HighDo01,def_int_td,0,,,,,
player,201511150nyg,nwe,HighDo01,def_int_long,0,,,,,
player,201511150nyg,nwe,HighDo01,pass_defended,0,,,,,
player,201511150nyg,nwe,HighDo01,sacks,0.0,,,,,
player,201511150nyg,nwe,HighDo01,tackles_combined,9,,,,,
player,201511150nyg,nwe,HighDo01,tackles_solo,8,,,,,
player,201511150nyg,nwe,HighDo01,tackles_assists,1,,,,,
player,201511150nyg,nwe,HighDo01,tackles_loss,0,,,,,
player,201511150nyg,nwe,HighDo01,qb_hits,0,,,,,
player,201511150nyg,nwe,HighDo01,fumbles_rec,0,,,,,
player,201511150nyg,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,HighDo01,fumbles_forced,0,,,,,
player,201511150nyg,nwe,FreeJo01,def_int,0,,,,,
player,201511150nyg,nwe,FreeJo01,def_int_yds,0,,,,,
player,201511150nyg,nwe,FreeJo01,def_int_td,0,,,,,
player,201511150nyg,nwe,FreeJo01,def_int_long,0,,,,,
player,201511150nyg,nwe,FreeJo01,pass_defended,1,,,,,
player,201511150nyg,nwe,FreeJo01,sacks,0.0,,,,,
player,201511150nyg,nwe,FreeJo01,tackles_combined,8,,,,,
player,201511150nyg,nwe,FreeJo01,tackles_solo,4,,,,,
player,201511150nyg,nwe,FreeJo01,tackles_assists,4,,,,,
player,201511150nyg,nwe,FreeJo01,tackles_loss,0,,,,,
player,201511150nyg,nwe,FreeJo01,qb_hits,0,,,,,
player,201511150nyg,nwe,FreeJo01,fumbles_rec,0,,,,,
player,201511150nyg,nwe,FreeJo01,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,FreeJo01,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,FreeJo01,fumbles_forced,0,,,,,
player,201511150nyg,nwe,ColeJu01,def_int,0,,,,,
player,201511150nyg,nwe,ColeJu01,def_int_yds,0,,,,,
player,201511150nyg,nwe,ColeJu01,def_int_td,0,,,,,
player,201511150nyg,nwe,ColeJu01,def_int_long,0,,,,,
player,201511150nyg,nwe,ColeJu01,pass_defended,1,,,,,
player,201511150nyg,nwe,ColeJu01,sacks,0.0,,,,,
player,201511150nyg,nwe,ColeJu01,tackles_combined,4,,,,,
player,201511150nyg,nwe,ColeJu01,tackles_solo,3,,,,,
player,201511150nyg,nwe,ColeJu01,tackles_assists,1,,,,,
player,201511150nyg,nwe,ColeJu01,tackles_loss,0,,,,,
player,201511150nyg,nwe,ColeJu01,qb_hits,0,,,,,
player,201511150nyg,nwe,ColeJu01,fumbles_rec,1,,,,,
player,201511150nyg,nwe,ColeJu01,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,ColeJu01,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,ColeJu01,fumbles_forced,0,,,,,
player,201511150nyg,nwe,MayoJe99,def_int,0,,,,,
player,201511150nyg,nwe,MayoJe99,def_int_yds,0,,,,,
player,201511150nyg,nwe,MayoJe99,def_int_td,0,,,,,
player,201511150nyg,nwe,MayoJe99,def_int_long,0,,,,,
player,201511150nyg,nwe,MayoJe99,pass_defended,0,,,,,
player,201511150nyg,nwe,MayoJe99,sacks,0.0,,,,,
player,201511150nyg,nwe,MayoJe99,tackles_combined,4,,,,,
player,201511150nyg,nwe,MayoJe99,tackles_solo,3,,,,,
player,201511150nyg,nwe,MayoJe99,tackles_assists,1,,,,,
player,201511150nyg,nwe,MayoJe99,tackles_loss,0,,,,,
player,201511150nyg,nwe,MayoJe99,qb_hits,0,,,,,
player,201511150nyg,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201511150nyg,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201511150nyg,nwe,SiliSe00,def_int,0,,,,,
player,201511150nyg,nwe,SiliSe00,def_int_yds,0,,,,,
player,201511150nyg,nwe,SiliSe00,def_int_td,0,,,,,
player,201511150nyg,nwe,SiliSe00,def_int_long,0,,,,,
player,201511150nyg,nwe,SiliSe00,pass_defended,0,,,,,
player,201511150nyg,nwe,SiliSe00,sacks,0.0,,,,,
player,201511150nyg,nwe,SiliSe00,tackles_combined,4,,,,,
player,201511150nyg,nwe,SiliSe00,tackles_solo,2,,,,,
player,201511150nyg,nwe,SiliSe00,tackles_assists,2,,,,,
player,201511150nyg,nwe,SiliSe00,tackles_loss,0,,,,,
player,201511150nyg,nwe,SiliSe00,qb_hits,0,,,,,
player,201511150nyg,nwe,SiliSe00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,SiliSe00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,SiliSe00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,SiliSe00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,McCoDe99,def_int,0,,,,,
player,201511150nyg,nwe,McCoDe99,def_int_yds,0,,,,,
player,201511150nyg,nwe,McCoDe99,def_int_td,0,,,,,
player,201511150nyg,nwe,McCoDe99,def_int_long,0,,,,,
player,201511150nyg,nwe,McCoDe99,pass_defended,0,,,,,
player,201511150nyg,nwe,McCoDe99,sacks,0.0,,,,,
player,201511150nyg,nwe,McCoDe99,tackles_combined,3,,,,,
player,201511150nyg,nwe,McCoDe99,tackles_solo,3,,,,,
player,201511150nyg,nwe,McCoDe99,tackles_assists,0,,,,,
player,201511150nyg,nwe,McCoDe99,tackles_loss,0,,,,,
player,201511150nyg,nwe,McCoDe99,qb_hits,0,,,,,
player,201511150nyg,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201511150nyg,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201511150nyg,nwe,MelvRa00,def_int,0,,,,,
player,201511150nyg,nwe,MelvRa00,def_int_yds,0,,,,,
player,201511150nyg,nwe,MelvRa00,def_int_td,0,,,,,
player,201511150nyg,nwe,MelvRa00,def_int_long,0,,,,,
player,201511150nyg,nwe,MelvRa00,pass_defended,0,,,,,
player,201511150nyg,nwe,MelvRa00,sacks,0.0,,,,,
player,201511150nyg,nwe,MelvRa00,tackles_combined,3,,,,,
player,201511150nyg,nwe,MelvRa00,tackles_solo,1,,,,,
player,201511150nyg,nwe,MelvRa00,tackles_assists,2,,,,,
player,201511150nyg,nwe,MelvRa00,tackles_loss,0,,,,,
player,201511150nyg,nwe,MelvRa00,qb_hits,0,,,,,
player,201511150nyg,nwe,MelvRa00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,MelvRa00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,MelvRa00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,MelvRa00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,RyanLo00,def_int,0,,,,,
player,201511150nyg,nwe,RyanLo00,def_int_yds,0,,,,,
player,201511150nyg,nwe,RyanLo00,def_int_td,0,,,,,
player,201511150nyg,nwe,RyanLo00,def_int_long,0,,,,,
player,201511150nyg,nwe,RyanLo00,pass_defended,1,,,,,
player,201511150nyg,nwe,RyanLo00,sacks,0.0,,,,,
player,201511150nyg,nwe,RyanLo00,tackles_combined,3,,,,,
player,201511150nyg,nwe,RyanLo00,tackles_solo,3,,,,,
player,201511150nyg,nwe,RyanLo00,tackles_assists,0,,,,,
player,201511150nyg,nwe,RyanLo00,tackles_loss,0,,,,,
player,201511150nyg,nwe,RyanLo00,qb_hits,0,,,,,
player,201511150nyg,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,BranAl99,def_int,0,,,,,
player,201511150nyg,nwe,BranAl99,def_int_yds,0,,,,,
player,201511150nyg,nwe,BranAl99,def_int_td,0,,,,,
player,201511150nyg,nwe,BranAl99,def_int_long,0,,,,,
player,201511150nyg,nwe,BranAl99,pass_defended,0,,,,,
player,201511150nyg,nwe,BranAl99,sacks,0.0,,,,,
player,201511150nyg,nwe,BranAl99,tackles_combined,2,,,,,
player,201511150nyg,nwe,BranAl99,tackles_solo,1,,,,,
player,201511150nyg,nwe,BranAl99,tackles_assists,1,,,,,
player,201511150nyg,nwe,BranAl99,tackles_loss,0,,,,,
player,201511150nyg,nwe,BranAl99,qb_hits,0,,,,,
player,201511150nyg,nwe,BranAl99,fumbles_rec,0,,,,,
player,201511150nyg,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,BranAl99,fumbles_forced,0,,,,,
player,201511150nyg,nwe,ButlMa01,def_int,0,,,,,
player,201511150nyg,nwe,ButlMa01,def_int_yds,0,,,,,
player,201511150nyg,nwe,ButlMa01,def_int_td,0,,,,,
player,201511150nyg,nwe,ButlMa01,def_int_long,0,,,,,
player,201511150nyg,nwe,ButlMa01,pass_defended,3,,,,,
player,201511150nyg,nwe,ButlMa01,sacks,0.0,,,,,
player,201511150nyg,nwe,ButlMa01,tackles_combined,2,,,,,
player,201511150nyg,nwe,ButlMa01,tackles_solo,2,,,,,
player,201511150nyg,nwe,ButlMa01,tackles_assists,0,,,,,
player,201511150nyg,nwe,ButlMa01,tackles_loss,0,,,,,
player,201511150nyg,nwe,ButlMa01,qb_hits,0,,,,,
player,201511150nyg,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201511150nyg,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201511150nyg,nwe,EaslDo00,def_int,0,,,,,
player,201511150nyg,nwe,EaslDo00,def_int_yds,0,,,,,
player,201511150nyg,nwe,EaslDo00,def_int_td,0,,,,,
player,201511150nyg,nwe,EaslDo00,def_int_long,0,,,,,
player,201511150nyg,nwe,EaslDo00,pass_defended,0,,,,,
player,201511150nyg,nwe,EaslDo00,sacks,0.0,,,,,
player,201511150nyg,nwe,EaslDo00,tackles_combined,2,,,,,
player,201511150nyg,nwe,EaslDo00,tackles_solo,1,,,,,
player,201511150nyg,nwe,EaslDo00,tackles_assists,1,,,,,
player,201511150nyg,nwe,EaslDo00,tackles_loss,0,,,,,
player,201511150nyg,nwe,EaslDo00,qb_hits,0,,,,,
player,201511150nyg,nwe,EaslDo00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,EaslDo00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,EaslDo00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,EaslDo00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,MartEr02,def_int,0,,,,,
player,201511150nyg,nwe,MartEr02,def_int_yds,0,,,,,
player,201511150nyg,nwe,MartEr02,def_int_td,0,,,,,
player,201511150nyg,nwe,MartEr02,def_int_long,0,,,,,
player,201511150nyg,nwe,MartEr02,pass_defended,0,,,,,
player,201511150nyg,nwe,MartEr02,sacks,0.0,,,,,
player,201511150nyg,nwe,MartEr02,tackles_combined,2,,,,,
player,201511150nyg,nwe,MartEr02,tackles_solo,2,,,,,
player,201511150nyg,nwe,MartEr02,tackles_assists,0,,,,,
player,201511150nyg,nwe,MartEr02,tackles_loss,0,,,,,
player,201511150nyg,nwe,MartEr02,qb_hits,0,,,,,
player,201511150nyg,nwe,MartEr02,fumbles_rec,0,,,,,
player,201511150nyg,nwe,MartEr02,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,MartEr02,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,MartEr02,fumbles_forced,0,,,,,
player,201511150nyg,nwe,SheaJa00,def_int,0,,,,,
player,201511150nyg,nwe,SheaJa00,def_int_yds,0,,,,,
player,201511150nyg,nwe,SheaJa00,def_int_td,0,,,,,
player,201511150nyg,nwe,SheaJa00,def_int_long,0,,,,,
player,201511150nyg,nwe,SheaJa00,pass_defended,0,,,,,
player,201511150nyg,nwe,SheaJa00,sacks,0.0,,,,,
player,201511150nyg,nwe,SheaJa00,tackles_combined,2,,,,,
player,201511150nyg,nwe,SheaJa00,tackles_solo,2,,,,,
player,201511150nyg,nwe,SheaJa00,tackles_assists,0,,,,,
player,201511150nyg,nwe,SheaJa00,tackles_loss,0,,,,,
player,201511150nyg,nwe,SheaJa00,qb_hits,0,,,,,
player,201511150nyg,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,SlatMa00,def_int,0,,,,,
player,201511150nyg,nwe,SlatMa00,def_int_yds,0,,,,,
player,201511150nyg,nwe,SlatMa00,def_int_td,0,,,,,
player,201511150nyg,nwe,SlatMa00,def_int_long,0,,,,,
player,201511150nyg,nwe,SlatMa00,pass_defended,0,,,,,
player,201511150nyg,nwe,SlatMa00,sacks,0.0,,,,,
player,201511150nyg,nwe,SlatMa00,tackles_combined,2,,,,,
player,201511150nyg,nwe,SlatMa00,tackles_solo,2,,,,,
player,201511150nyg,nwe,SlatMa00,tackles_assists,0,,,,,
player,201511150nyg,nwe,SlatMa00,tackles_loss,0,,,,,
player,201511150nyg,nwe,SlatMa00,qb_hits,0,,,,,
player,201511150nyg,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,BoldBr00,def_int,0,,,,,
player,201511150nyg,nwe,BoldBr00,def_int_yds,0,,,,,
player,201511150nyg,nwe,BoldBr00,def_int_td,0,,,,,
player,201511150nyg,nwe,BoldBr00,def_int_long,0,,,,,
player,201511150nyg,nwe,BoldBr00,pass_defended,0,,,,,
player,201511150nyg,nwe,BoldBr00,sacks,0.0,,,,,
player,201511150nyg,nwe,BoldBr00,tackles_combined,1,,,,,
player,201511150nyg,nwe,BoldBr00,tackles_solo,1,,,,,
player,201511150nyg,nwe,BoldBr00,tackles_assists,0,,,,,
player,201511150nyg,nwe,BoldBr00,tackles_loss,0,,,,,
player,201511150nyg,nwe,BoldBr00,qb_hits,0,,,,,
player,201511150nyg,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,BoldBr00,fumbles_forced,1,,,,,
player,201511150nyg,nwe,HarmDu00,def_int,0,,,,,
player,201511150nyg,nwe,HarmDu00,def_int_yds,0,,,,,
player,201511150nyg,nwe,HarmDu00,def_int_td,0,,,,,
player,201511150nyg,nwe,HarmDu00,def_int_long,0,,,,,
player,201511150nyg,nwe,HarmDu00,pass_defended,0,,,,,
player,201511150nyg,nwe,HarmDu00,sacks,0.0,,,,,
player,201511150nyg,nwe,HarmDu00,tackles_combined,1,,,,,
player,201511150nyg,nwe,HarmDu00,tackles_solo,1,,,,,
player,201511150nyg,nwe,HarmDu00,tackles_assists,0,,,,,
player,201511150nyg,nwe,HarmDu00,tackles_loss,0,,,,,
player,201511150nyg,nwe,HarmDu00,qb_hits,0,,,,,
player,201511150nyg,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,HickAk00,def_int,0,,,,,
player,201511150nyg,nwe,HickAk00,def_int_yds,0,,,,,
player,201511150nyg,nwe,HickAk00,def_int_td,0,,,,,
player,201511150nyg,nwe,HickAk00,def_int_long,0,,,,,
player,201511150nyg,nwe,HickAk00,pass_defended,0,,,,,
player,201511150nyg,nwe,HickAk00,sacks,0.0,,,,,
player,201511150nyg,nwe,HickAk00,tackles_combined,1,,,,,
player,201511150nyg,nwe,HickAk00,tackles_solo,1,,,,,
player,201511150nyg,nwe,HickAk00,tackles_assists,0,,,,,
player,201511150nyg,nwe,HickAk00,tackles_loss,1,,,,,
player,201511150nyg,nwe,HickAk00,qb_hits,0,,,,,
player,201511150nyg,nwe,HickAk00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,HickAk00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,HickAk00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,HickAk00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,EbneNa00,def_int,0,,,,,
player,201511150nyg,nwe,EbneNa00,def_int_yds,0,,,,,
player,201511150nyg,nwe,EbneNa00,def_int_td,0,,,,,
player,201511150nyg,nwe,EbneNa00,def_int_long,0,,,,,
player,201511150nyg,nwe,EbneNa00,pass_defended,0,,,,,
player,201511150nyg,nwe,EbneNa00,sacks,0.0,,,,,
player,201511150nyg,nwe,EbneNa00,tackles_combined,0,,,,,
player,201511150nyg,nwe,EbneNa00,tackles_solo,0,,,,,
player,201511150nyg,nwe,EbneNa00,tackles_assists,0,,,,,
player,201511150nyg,nwe,EbneNa00,tackles_loss,0,,,,,
player,201511150nyg,nwe,EbneNa00,qb_hits,1,,,,,
player,201511150nyg,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201511150nyg,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201511150nyg,nwe,KingBr02,def_int,0,,,,,
player,201511150nyg,nwe,KingBr02,def_int_yds,0,,,,,
player,201511150nyg,nwe,KingBr02,def_int_td,0,,,,,
player,201511150nyg,nwe,KingBr02,def_int_long,0,,,,,
player,201511150nyg,nwe,KingBr02,pass_defended,0,,,,,
player,201511150nyg,nwe,KingBr02,sacks,0.0,,,,,
player,201511150nyg,nwe,KingBr02,tackles_combined,0,,,,,
player,201511150nyg,nwe,KingBr02,tackles_solo,0,,,,,
player,201511150nyg,nwe,KingBr02,tackles_assists,0,,,,,
player,201511150nyg,nwe,KingBr02,tackles_loss,0,,,,,
player,201511150nyg,nwe,KingBr02,qb_hits,1,,,,,
player,201511150nyg,nwe,KingBr02,fumbles_rec,0,,,,,
player,201511150nyg,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201511150nyg,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201511150nyg,nwe,KingBr02,fumbles_forced,0,,,,,
player,201511150nyg,nyg,McBrTr99,def_int,1,,,,,
player,201511150nyg,nyg,McBrTr99,def_int_yds,2,,,,,
player,201511150nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201511150nyg,nyg,McBrTr99,def_int_long,2,,,,,
player,201511150nyg,nyg,McBrTr99,pass_defended,1,,,,,
player,201511150nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201511150nyg,nyg,McBrTr99,tackles_combined,0,,,,,
player,201511150nyg,nyg,McBrTr99,tackles_solo,0,,,,,
player,201511150nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201511150nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201511150nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201511150nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201511150nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201511150nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201511150nyg,nyg,BrinJa99,def_int,0,,,,,
player,201511150nyg,nyg,BrinJa99,def_int_yds,0,,,,,
player,201511150nyg,nyg,BrinJa99,def_int_td,0,,,,,
player,201511150nyg,nyg,BrinJa99,def_int_long,0,,,,,
player,201511150nyg,nyg,BrinJa99,pass_defended,0,,,,,
player,201511150nyg,nyg,BrinJa99,sacks,1.0,,,,,
player,201511150nyg,nyg,BrinJa99,tackles_combined,12,,,,,
player,201511150nyg,nyg,BrinJa99,tackles_solo,9,,,,,
player,201511150nyg,nyg,BrinJa99,tackles_assists,3,,,,,
player,201511150nyg,nyg,BrinJa99,tackles_loss,1,,,,,
player,201511150nyg,nyg,BrinJa99,qb_hits,1,,,,,
player,201511150nyg,nyg,BrinJa99,fumbles_rec,0,,,,,
player,201511150nyg,nyg,BrinJa99,fumbles_rec_yds,0,,,,,
player,201511150nyg,nyg,BrinJa99,fumbles_rec_td,0,,,,,
player,201511150nyg,nyg,BrinJa99,fumbles_forced,1,,,,,
player,201511150nyg,nyg,DahlCr99,def_int,0,,,,,
player,201511150nyg,nyg,DahlCr99,def_int_yds,0,,,,,
player,201511150nyg,nyg,DahlCr99,def_int_td,0,,,,,
player,201511150nyg,nyg,DahlCr99,def_int_long,0,,,,,
player,201511150nyg,nyg,DahlCr99,pass_defended,1,,,,,
