game,2015,9,20151108,201511080min,ram,"St. Louis Rams",18,min,"Minnesota Vikings",21
player,201511080min,ram,AlexMa00,def_int_long,0,,,,,
player,201511080min,ram,AlexMa00,pass_defended,0,,,,,
player,201511080min,ram,AlexMa00,sacks,1.0,,,,,
player,201511080min,ram,AlexMa00,tackles_combined,3,,,,,
player,201511080min,ram,AlexMa00,tackles_solo,3,,,,,
player,201511080min,ram,AlexMa00,tackles_assists,0,,,,,
player,201511080min,ram,AlexMa00,tackles_loss,1,,,,,
player,201511080min,ram,AlexMa00,qb_hits,1,,,,,
player,201511080min,ram,AlexMa00,fumbles_rec,0,,,,,
player,201511080min,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,AlexMa00,fumbles_forced,0,,,,,
player,201511080min,ram,LaurJa99,def_int,0,,,,,
player,201511080min,ram,LaurJa99,def_int_yds,0,,,,,
player,201511080min,ram,LaurJa99,def_int_td,0,,,,,
player,201511080min,ram,LaurJa99,def_int_long,0,,,,,
player,201511080min,ram,LaurJa99,pass_defended,0,,,,,
player,201511080min,ram,LaurJa99,sacks,0.0,,,,,
player,201511080min,ram,LaurJa99,tackles_combined,8,,,,,
player,201511080min,ram,LaurJa99,tackles_solo,6,,,,,
player,201511080min,ram,LaurJa99,tackles_assists,2,,,,,
player,201511080min,ram,LaurJa99,tackles_loss,1,,,,,
player,201511080min,ram,LaurJa99,qb_hits,0,,,,,
player,201511080min,ram,LaurJa99,fumbles_rec,0,,,,,
player,201511080min,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201511080min,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201511080min,ram,LaurJa99,fumbles_forced,0,,,,,
player,201511080min,ram,McLeRo00,def_int,0,,,,,
player,201511080min,ram,McLeRo00,def_int_yds,0,,,,,
player,201511080min,ram,McLeRo00,def_int_td,0,,,,,
player,201511080min,ram,McLeRo00,def_int_long,0,,,,,
player,201511080min,ram,McLeRo00,pass_defended,0,,,,,
player,201511080min,ram,McLeRo00,sacks,0.0,,,,,
player,201511080min,ram,McLeRo00,tackles_combined,8,,,,,
player,201511080min,ram,McLeRo00,tackles_solo,7,,,,,
player,201511080min,ram,McLeRo00,tackles_assists,1,,,,,
player,201511080min,ram,McLeRo00,tackles_loss,0,,,,,
player,201511080min,ram,McLeRo00,qb_hits,0,,,,,
player,201511080min,ram,McLeRo00,fumbles_rec,0,,,,,
player,201511080min,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201511080min,ram,McLeRo00,fumbles_forced,0,,,,,
player,201511080min,ram,BarrMa00,def_int,0,,,,,
player,201511080min,ram,BarrMa00,def_int_yds,0,,,,,
player,201511080min,ram,BarrMa00,def_int_td,0,,,,,
player,201511080min,ram,BarrMa00,def_int_long,0,,,,,
player,201511080min,ram,BarrMa00,pass_defended,0,,,,,
player,201511080min,ram,BarrMa00,sacks,0.0,,,,,
player,201511080min,ram,BarrMa00,tackles_combined,6,,,,,
player,201511080min,ram,BarrMa00,tackles_solo,6,,,,,
player,201511080min,ram,BarrMa00,tackles_assists,0,,,,,
player,201511080min,ram,BarrMa00,tackles_loss,1,,,,,
player,201511080min,ram,BarrMa00,qb_hits,0,,,,,
player,201511080min,ram,BarrMa00,fumbles_rec,0,,,,,
player,201511080min,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,BarrMa00,fumbles_forced,0,,,,,
player,201511080min,ram,AyerAk00,def_int,0,,,,,
player,201511080min,ram,AyerAk00,def_int_yds,0,,,,,
player,201511080min,ram,AyerAk00,def_int_td,0,,,,,
player,201511080min,ram,AyerAk00,def_int_long,0,,,,,
player,201511080min,ram,AyerAk00,pass_defended,0,,,,,
player,201511080min,ram,AyerAk00,sacks,0.0,,,,,
player,201511080min,ram,AyerAk00,tackles_combined,4,,,,,
player,201511080min,ram,AyerAk00,tackles_solo,4,,,,,
player,201511080min,ram,AyerAk00,tackles_assists,0,,,,,
player,201511080min,ram,AyerAk00,tackles_loss,0,,,,,
player,201511080min,ram,AyerAk00,qb_hits,0,,,,,
player,201511080min,ram,AyerAk00,fumbles_rec,0,,,,,
player,201511080min,ram,AyerAk00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,AyerAk00,fumbles_rec_td,0,,,,,
player,201511080min,ram,AyerAk00,fumbles_forced,1,,,,,
player,201511080min,ram,BrocMi00,def_int,0,,,,,
player,201511080min,ram,BrocMi00,def_int_yds,0,,,,,
player,201511080min,ram,BrocMi00,def_int_td,0,,,,,
player,201511080min,ram,BrocMi00,def_int_long,0,,,,,
player,201511080min,ram,BrocMi00,pass_defended,0,,,,,
player,201511080min,ram,BrocMi00,sacks,0.0,,,,,
player,201511080min,ram,BrocMi00,tackles_combined,4,,,,,
player,201511080min,ram,BrocMi00,tackles_solo,4,,,,,
player,201511080min,ram,BrocMi00,tackles_assists,0,,,,,
player,201511080min,ram,BrocMi00,tackles_loss,0,,,,,
player,201511080min,ram,BrocMi00,qb_hits,0,,,,,
player,201511080min,ram,BrocMi00,fumbles_rec,0,,,,,
player,201511080min,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201511080min,ram,BrocMi00,fumbles_forced,0,,,,,
player,201511080min,ram,HayeWi99,def_int,0,,,,,
player,201511080min,ram,HayeWi99,def_int_yds,0,,,,,
player,201511080min,ram,HayeWi99,def_int_td,0,,,,,
player,201511080min,ram,HayeWi99,def_int_long,0,,,,,
player,201511080min,ram,HayeWi99,pass_defended,0,,,,,
player,201511080min,ram,HayeWi99,sacks,0.0,,,,,
player,201511080min,ram,HayeWi99,tackles_combined,4,,,,,
player,201511080min,ram,HayeWi99,tackles_solo,4,,,,,
player,201511080min,ram,HayeWi99,tackles_assists,0,,,,,
player,201511080min,ram,HayeWi99,tackles_loss,2,,,,,
player,201511080min,ram,HayeWi99,qb_hits,2,,,,,
player,201511080min,ram,HayeWi99,fumbles_rec,0,,,,,
player,201511080min,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201511080min,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201511080min,ram,HayeWi99,fumbles_forced,0,,,,,
player,201511080min,ram,JenkJa03,def_int,0,,,,,
player,201511080min,ram,JenkJa03,def_int_yds,0,,,,,
player,201511080min,ram,JenkJa03,def_int_td,0,,,,,
player,201511080min,ram,JenkJa03,def_int_long,0,,,,,
player,201511080min,ram,JenkJa03,pass_defended,1,,,,,
player,201511080min,ram,JenkJa03,sacks,0.0,,,,,
player,201511080min,ram,JenkJa03,tackles_combined,4,,,,,
player,201511080min,ram,JenkJa03,tackles_solo,4,,,,,
player,201511080min,ram,JenkJa03,tackles_assists,0,,,,,
player,201511080min,ram,JenkJa03,tackles_loss,1,,,,,
player,201511080min,ram,JenkJa03,qb_hits,0,,,,,
player,201511080min,ram,JenkJa03,fumbles_rec,0,,,,,
player,201511080min,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201511080min,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201511080min,ram,JenkJa03,fumbles_forced,0,,,,,
player,201511080min,ram,LongMa00,def_int,0,,,,,
player,201511080min,ram,LongMa00,def_int_yds,0,,,,,
player,201511080min,ram,LongMa00,def_int_td,0,,,,,
player,201511080min,ram,LongMa00,def_int_long,0,,,,,
player,201511080min,ram,LongMa00,pass_defended,0,,,,,
player,201511080min,ram,LongMa00,sacks,0.0,,,,,
player,201511080min,ram,LongMa00,tackles_combined,4,,,,,
player,201511080min,ram,LongMa00,tackles_solo,4,,,,,
player,201511080min,ram,LongMa00,tackles_assists,0,,,,,
player,201511080min,ram,LongMa00,tackles_loss,0,,,,,
player,201511080min,ram,LongMa00,qb_hits,0,,,,,
player,201511080min,ram,LongMa00,fumbles_rec,0,,,,,
player,201511080min,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,LongMa00,fumbles_forced,0,,,,,
player,201511080min,ram,CunnBe01,def_int,0,,,,,
player,201511080min,ram,CunnBe01,def_int_yds,0,,,,,
player,201511080min,ram,CunnBe01,def_int_td,0,,,,,
player,201511080min,ram,CunnBe01,def_int_long,0,,,,,
player,201511080min,ram,CunnBe01,pass_defended,0,,,,,
player,201511080min,ram,CunnBe01,sacks,0.0,,,,,
player,201511080min,ram,CunnBe01,tackles_combined,2,,,,,
player,201511080min,ram,CunnBe01,tackles_solo,2,,,,,
player,201511080min,ram,CunnBe01,tackles_assists,0,,,,,
player,201511080min,ram,CunnBe01,tackles_loss,0,,,,,
player,201511080min,ram,CunnBe01,qb_hits,0,,,,,
player,201511080min,ram,CunnBe01,fumbles_rec,0,,,,,
player,201511080min,ram,CunnBe01,fumbles_rec_yds,0,,,,,
player,201511080min,ram,CunnBe01,fumbles_rec_td,0,,,,,
player,201511080min,ram,CunnBe01,fumbles_forced,0,,,,,
player,201511080min,ram,LyncCa00,def_int,0,,,,,
player,201511080min,ram,LyncCa00,def_int_yds,0,,,,,
player,201511080min,ram,LyncCa00,def_int_td,0,,,,,
player,201511080min,ram,LyncCa00,def_int_long,0,,,,,
player,201511080min,ram,LyncCa00,pass_defended,0,,,,,
player,201511080min,ram,LyncCa00,sacks,0.0,,,,,
player,201511080min,ram,LyncCa00,tackles_combined,2,,,,,
player,201511080min,ram,LyncCa00,tackles_solo,2,,,,,
player,201511080min,ram,LyncCa00,tackles_assists,0,,,,,
player,201511080min,ram,LyncCa00,tackles_loss,0,,,,,
player,201511080min,ram,LyncCa00,qb_hits,0,,,,,
player,201511080min,ram,LyncCa00,fumbles_rec,0,,,,,
player,201511080min,ram,LyncCa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,LyncCa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,LyncCa00,fumbles_forced,0,,,,,
player,201511080min,ram,BailSt01,def_int,0,,,,,
player,201511080min,ram,BailSt01,def_int_yds,0,,,,,
player,201511080min,ram,BailSt01,def_int_td,0,,,,,
player,201511080min,ram,BailSt01,def_int_long,0,,,,,
player,201511080min,ram,BailSt01,pass_defended,0,,,,,
player,201511080min,ram,BailSt01,sacks,0.0,,,,,
player,201511080min,ram,BailSt01,tackles_combined,1,,,,,
player,201511080min,ram,BailSt01,tackles_solo,1,,,,,
player,201511080min,ram,BailSt01,tackles_assists,0,,,,,
player,201511080min,ram,BailSt01,tackles_loss,0,,,,,
player,201511080min,ram,BailSt01,qb_hits,0,,,,,
player,201511080min,ram,BailSt01,fumbles_rec,0,,,,,
player,201511080min,ram,BailSt01,fumbles_rec_yds,0,,,,,
player,201511080min,ram,BailSt01,fumbles_rec_td,0,,,,,
player,201511080min,ram,BailSt01,fumbles_forced,0,,,,,
player,201511080min,ram,DonaAa00,def_int,0,,,,,
player,201511080min,ram,DonaAa00,def_int_yds,0,,,,,
player,201511080min,ram,DonaAa00,def_int_td,0,,,,,
player,201511080min,ram,DonaAa00,def_int_long,0,,,,,
player,201511080min,ram,DonaAa00,pass_defended,0,,,,,
player,201511080min,ram,DonaAa00,sacks,0.0,,,,,
player,201511080min,ram,DonaAa00,tackles_combined,1,,,,,
player,201511080min,ram,DonaAa00,tackles_solo,1,,,,,
player,201511080min,ram,DonaAa00,tackles_assists,0,,,,,
player,201511080min,ram,DonaAa00,tackles_loss,0,,,,,
player,201511080min,ram,DonaAa00,qb_hits,2,,,,,
player,201511080min,ram,DonaAa00,fumbles_rec,0,,,,,
player,201511080min,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,DonaAa00,fumbles_forced,0,,,,,
player,201511080min,ram,JoynLa00,def_int,0,,,,,
player,201511080min,ram,JoynLa00,def_int_yds,0,,,,,
player,201511080min,ram,JoynLa00,def_int_td,0,,,,,
player,201511080min,ram,JoynLa00,def_int_long,0,,,,,
player,201511080min,ram,JoynLa00,pass_defended,0,,,,,
player,201511080min,ram,JoynLa00,sacks,0.0,,,,,
player,201511080min,ram,JoynLa00,tackles_combined,1,,,,,
player,201511080min,ram,JoynLa00,tackles_solo,0,,,,,
player,201511080min,ram,JoynLa00,tackles_assists,1,,,,,
player,201511080min,ram,JoynLa00,tackles_loss,0,,,,,
player,201511080min,ram,JoynLa00,qb_hits,0,,,,,
player,201511080min,ram,JoynLa00,fumbles_rec,0,,,,,
player,201511080min,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201511080min,ram,JoynLa00,fumbles_forced,0,,,,,
player,201511080min,ram,SimsEu99,def_int,0,,,,,
player,201511080min,ram,SimsEu99,def_int_yds,0,,,,,
player,201511080min,ram,SimsEu99,def_int_td,0,,,,,
player,201511080min,ram,SimsEu99,def_int_long,0,,,,,
player,201511080min,ram,SimsEu99,pass_defended,0,,,,,
player,201511080min,ram,SimsEu99,sacks,0.0,,,,,
player,201511080min,ram,SimsEu99,tackles_combined,1,,,,,
player,201511080min,ram,SimsEu99,tackles_solo,1,,,,,
player,201511080min,ram,SimsEu99,tackles_assists,0,,,,,
player,201511080min,ram,SimsEu99,tackles_loss,0,,,,,
player,201511080min,ram,SimsEu99,qb_hits,1,,,,,
player,201511080min,ram,SimsEu99,fumbles_rec,0,,,,,
player,201511080min,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201511080min,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201511080min,ram,SimsEu99,fumbles_forced,0,,,,,
player,201511080min,ram,WestEt00,def_int,0,,,,,
player,201511080min,ram,WestEt00,def_int_yds,0,,,,,
player,201511080min,ram,WestEt00,def_int_td,0,,,,,
player,201511080min,ram,WestEt00,def_int_long,0,,,,,
player,201511080min,ram,WestEt00,pass_defended,0,,,,,
player,201511080min,ram,WestEt00,sacks,0.0,,,,,
player,201511080min,ram,WestEt00,tackles_combined,1,,,,,
player,201511080min,ram,WestEt00,tackles_solo,0,,,,,
player,201511080min,ram,WestEt00,tackles_assists,1,,,,,
player,201511080min,ram,WestEt00,tackles_loss,0,,,,,
player,201511080min,ram,WestEt00,qb_hits,0,,,,,
player,201511080min,ram,WestEt00,fumbles_rec,0,,,,,
player,201511080min,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201511080min,ram,WestEt00,fumbles_forced,0,,,,,
player,201511080min,ram,FairNi00,def_int,0,,,,,
player,201511080min,ram,FairNi00,def_int_yds,0,,,,,
player,201511080min,ram,FairNi00,def_int_td,0,,,,,
player,201511080min,ram,FairNi00,def_int_long,0,,,,,
player,201511080min,ram,FairNi00,pass_defended,0,,,,,
player,201511080min,ram,FairNi00,sacks,0.0,,,,,
player,201511080min,ram,FairNi00,tackles_combined,0,,,,,
player,201511080min,ram,FairNi00,tackles_solo,0,,,,,
player,201511080min,ram,FairNi00,tackles_assists,0,,,,,
player,201511080min,ram,FairNi00,tackles_loss,0,,,,,
player,201511080min,ram,FairNi00,qb_hits,1,,,,,
player,201511080min,ram,FairNi00,fumbles_rec,0,,,,,
player,201511080min,ram,FairNi00,fumbles_rec_yds,0,,,,,
player,201511080min,ram,FairNi00,fumbles_rec_td,0,,,,,
player,201511080min,ram,FairNi00,fumbles_forced,0,,,,,
player,201511080min,min,JoseLi99,def_int,0,,,,,
player,201511080min,min,JoseLi99,def_int_yds,0,,,,,
player,201511080min,min,JoseLi99,def_int_td,0,,,,,
player,201511080min,min,JoseLi99,def_int_long,0,,,,,
player,201511080min,min,JoseLi99,pass_defended,0,,,,,
player,201511080min,min,JoseLi99,sacks,0.5,,,,,
player,201511080min,min,JoseLi99,tackles_combined,10,,,,,
player,201511080min,min,JoseLi99,tackles_solo,7,,,,,
player,201511080min,min,JoseLi99,tackles_assists,3,,,,,
player,201511080min,min,JoseLi99,tackles_loss,3,,,,,
player,201511080min,min,JoseLi99,qb_hits,2,,,,,
player,201511080min,min,JoseLi99,fumbles_rec,0,,,,,
player,201511080min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201511080min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201511080min,min,JoseLi99,fumbles_forced,0,,,,,
player,201511080min,min,SendAn00,def_int,0,,,,,
player,201511080min,min,SendAn00,def_int_yds,0,,,,,
player,201511080min,min,SendAn00,def_int_td,0,,,,,
player,201511080min,min,SendAn00,def_int_long,0,,,,,
player,201511080min,min,SendAn00,pass_defended,1,,,,,
player,201511080min,min,SendAn00,sacks,0.5,,,,,
player,201511080min,min,SendAn00,tackles_combined,7,,,,,
player,201511080min,min,SendAn00,tackles_solo,5,,,,,
player,201511080min,min,SendAn00,tackles_assists,2,,,,,
player,201511080min,min,SendAn00,tackles_loss,0,,,,,
player,201511080min,min,SendAn00,qb_hits,1,,,,,
player,201511080min,min,SendAn00,fumbles_rec,0,,,,,
player,201511080min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201511080min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201511080min,min,SendAn00,fumbles_forced,0,,,,,
player,201511080min,min,GreeCh99,def_int,0,,,,,
player,201511080min,min,GreeCh99,def_int_yds,0,,,,,
player,201511080min,min,GreeCh99,def_int_td,0,,,,,
player,201511080min,min,GreeCh99,def_int_long,0,,,,,
player,201511080min,min,GreeCh99,pass_defended,0,,,,,
player,201511080min,min,GreeCh99,sacks,0.0,,,,,
player,201511080min,min,GreeCh99,tackles_combined,10,,,,,
player,201511080min,min,GreeCh99,tackles_solo,8,,,,,
player,201511080min,min,GreeCh99,tackles_assists,2,,,,,
player,201511080min,min,GreeCh99,tackles_loss,1,,,,,
player,201511080min,min,GreeCh99,qb_hits,0,,,,,
player,201511080min,min,GreeCh99,fumbles_rec,0,,,,,
player,201511080min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201511080min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201511080min,min,GreeCh99,fumbles_forced,0,,,,,
player,201511080min,min,BarrAn00,def_int,0,,,,,
player,201511080min,min,BarrAn00,def_int_yds,0,,,,,
player,201511080min,min,BarrAn00,def_int_td,0,,,,,
player,201511080min,min,BarrAn00,def_int_long,0,,,,,
player,201511080min,min,BarrAn00,pass_defended,1,,,,,
player,201511080min,min,BarrAn00,sacks,0.0,,,,,
player,201511080min,min,BarrAn00,tackles_combined,6,,,,,
player,201511080min,min,BarrAn00,tackles_solo,5,,,,,
player,201511080min,min,BarrAn00,tackles_assists,1,,,,,
player,201511080min,min,BarrAn00,tackles_loss,0,,,,,
player,201511080min,min,BarrAn00,qb_hits,0,,,,,
player,201511080min,min,BarrAn00,fumbles_rec,0,,,,,
player,201511080min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201511080min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201511080min,min,BarrAn00,fumbles_forced,0,,,,,
player,201511080min,min,MunnCa99,def_int,0,,,,,
player,201511080min,min,MunnCa99,def_int_yds,0,,,,,
player,201511080min,min,MunnCa99,def_int_td,0,,,,,
player,201511080min,min,MunnCa99,def_int_long,0,,,,,
player,201511080min,min,MunnCa99,pass_defended,0,,,,,
player,201511080min,min,MunnCa99,sacks,0.0,,,,,
player,201511080min,min,MunnCa99,tackles_combined,5,,,,,
player,201511080min,min,MunnCa99,tackles_solo,5,,,,,
player,201511080min,min,MunnCa99,tackles_assists,0,,,,,
player,201511080min,min,MunnCa99,tackles_loss,1,,,,,
player,201511080min,min,MunnCa99,qb_hits,0,,,,,
player,201511080min,min,MunnCa99,fumbles_rec,0,,,,,
player,201511080min,min,MunnCa99,fumbles_rec_yds,0,,,,,
player,201511080min,min,MunnCa99,fumbles_rec_td,0,,,,,
player,201511080min,min,MunnCa99,fumbles_forced,0,,,,,
player,201511080min,min,RobiBr98,def_int,0,,,,,
player,201511080min,min,RobiBr98,def_int_yds,0,,,,,
player,201511080min,min,RobiBr98,def_int_td,0,,,,,
player,201511080min,min,RobiBr98,def_int_long,0,,,,,
player,201511080min,min,RobiBr98,pass_defended,0,,,,,
player,201511080min,min,RobiBr98,sacks,0.0,,,,,
player,201511080min,min,RobiBr98,tackles_combined,5,,,,,
player,201511080min,min,RobiBr98,tackles_solo,4,,,,,
player,201511080min,min,RobiBr98,tackles_assists,1,,,,,
player,201511080min,min,RobiBr98,tackles_loss,2,,,,,
player,201511080min,min,RobiBr98,qb_hits,1,,,,,
player,201511080min,min,RobiBr98,fumbles_rec,0,,,,,
player,201511080min,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201511080min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201511080min,min,RobiBr98,fumbles_forced,0,,,,,
player,201511080min,min,WaynTr00,def_int,0,,,,,
player,201511080min,min,WaynTr00,def_int_yds,0,,,,,
player,201511080min,min,WaynTr00,def_int_td,0,,,,,
player,201511080min,min,WaynTr00,def_int_long,0,,,,,
player,201511080min,min,WaynTr00,pass_defended,2,,,,,
player,201511080min,min,WaynTr00,sacks,0.0,,,,,
player,201511080min,min,WaynTr00,tackles_combined,4,,,,,
player,201511080min,min,WaynTr00,tackles_solo,4,,,,,
player,201511080min,min,WaynTr00,tackles_assists,0,,,,,
player,201511080min,min,WaynTr00,tackles_loss,0,,,,,
player,201511080min,min,WaynTr00,qb_hits,0,,,,,
player,201511080min,min,WaynTr00,fumbles_rec,0,,,,,
player,201511080min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201511080min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201511080min,min,WaynTr00,fumbles_forced,0,,,,,
player,201511080min,min,GrifEv99,def_int,0,,,,,
player,201511080min,min,GrifEv99,def_int_yds,0,,,,,
player,201511080min,min,GrifEv99,def_int_td,0,,,,,
player,201511080min,min,GrifEv99,def_int_long,0,,,,,
player,201511080min,min,GrifEv99,pass_defended,0,,,,,
player,201511080min,min,GrifEv99,sacks,0.0,,,,,
player,201511080min,min,GrifEv99,tackles_combined,3,,,,,
player,201511080min,min,GrifEv99,tackles_solo,3,,,,,
player,201511080min,min,GrifEv99,tackles_assists,0,,,,,
player,201511080min,min,GrifEv99,tackles_loss,1,,,,,
player,201511080min,min,GrifEv99,qb_hits,2,,,,,
player,201511080min,min,GrifEv99,fumbles_rec,0,,,,,
player,201511080min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201511080min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201511080min,min,GrifEv99,fumbles_forced,0,,,,,
player,201511080min,min,JohnTo01,def_int,0,,,,,
player,201511080min,min,JohnTo01,def_int_yds,0,,,,,
player,201511080min,min,JohnTo01,def_int_td,0,,,,,
player,201511080min,min,JohnTo01,def_int_long,0,,,,,
player,201511080min,min,JohnTo01,pass_defended,0,,,,,
player,201511080min,min,JohnTo01,sacks,0.0,,,,,
player,201511080min,min,JohnTo01,tackles_combined,3,,,,,
player,201511080min,min,JohnTo01,tackles_solo,2,,,,,
player,201511080min,min,JohnTo01,tackles_assists,1,,,,,
player,201511080min,min,JohnTo01,tackles_loss,0,,,,,
player,201511080min,min,JohnTo01,qb_hits,3,,,,,
player,201511080min,min,JohnTo01,fumbles_rec,0,,,,,
player,201511080min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201511080min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201511080min,min,JohnTo01,fumbles_forced,0,,,,,
player,201511080min,min,ColeAu00,def_int,0,,,,,
player,201511080min,min,ColeAu00,def_int_yds,0,,,,,
player,201511080min,min,ColeAu00,def_int_td,0,,,,,
player,201511080min,min,ColeAu00,def_int_long,0,,,,,
player,201511080min,min,ColeAu00,pass_defended,0,,,,,
player,201511080min,min,ColeAu00,sacks,0.0,,,,,
player,201511080min,min,ColeAu00,tackles_combined,2,,,,,
player,201511080min,min,ColeAu00,tackles_solo,2,,,,,
player,201511080min,min,ColeAu00,tackles_assists,0,,,,,
player,201511080min,min,ColeAu00,tackles_loss,0,,,,,
player,201511080min,min,ColeAu00,qb_hits,0,,,,,
player,201511080min,min,ColeAu00,fumbles_rec,0,,,,,
player,201511080min,min,ColeAu00,fumbles_rec_yds,0,,,,,
player,201511080min,min,ColeAu00,fumbles_rec_td,0,,,,,
player,201511080min,min,ColeAu00,fumbles_forced,0,,,,,
player,201511080min,min,HuntDa01,def_int,0,,,,,
player,201511080min,min,HuntDa01,def_int_yds,0,,,,,
player,201511080min,min,HuntDa01,def_int_td,0,,,,,
player,201511080min,min,HuntDa01,def_int_long,0,,,,,
player,201511080min,min,HuntDa01,pass_defended,0,,,,,
player,201511080min,min,HuntDa01,sacks,0.0,,,,,
player,201511080min,min,HuntDa01,tackles_combined,2,,,,,
player,201511080min,min,HuntDa01,tackles_solo,1,,,,,
player,201511080min,min,HuntDa01,tackles_assists,1,,,,,
player,201511080min,min,HuntDa01,tackles_loss,0,,,,,
player,201511080min,min,HuntDa01,qb_hits,0,,,,,
player,201511080min,min,HuntDa01,fumbles_rec,0,,,,,
player,201511080min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201511080min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201511080min,min,HuntDa01,fumbles_forced,0,,,,,
player,201511080min,min,NewmTe20,def_int,0,,,,,
player,201511080min,min,NewmTe20,def_int_yds,0,,,,,
player,201511080min,min,NewmTe20,def_int_td,0,,,,,
player,201511080min,min,NewmTe20,def_int_long,0,,,,,
player,201511080min,min,NewmTe20,pass_defended,0,,,,,
player,201511080min,min,NewmTe20,sacks,0.0,,,,,
player,201511080min,min,NewmTe20,tackles_combined,2,,,,,
player,201511080min,min,NewmTe20,tackles_solo,2,,,,,
player,201511080min,min,NewmTe20,tackles_assists,0,,,,,
player,201511080min,min,NewmTe20,tackles_loss,0,,,,,
player,201511080min,min,NewmTe20,qb_hits,0,,,,,
player,201511080min,min,NewmTe20,fumbles_rec,0,,,,,
player,201511080min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201511080min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201511080min,min,NewmTe20,fumbles_forced,0,,,,,
player,201511080min,min,RhodXa00,def_int,0,,,,,
player,201511080min,min,RhodXa00,def_int_yds,0,,,,,
player,201511080min,min,RhodXa00,def_int_td,0,,,,,
player,201511080min,min,RhodXa00,def_int_long,0,,,,,
player,201511080min,min,RhodXa00,pass_defended,1,,,,,
player,201511080min,min,RhodXa00,sacks,0.0,,,,,
player,201511080min,min,RhodXa00,tackles_combined,2,,,,,
player,201511080min,min,RhodXa00,tackles_solo,2,,,,,
player,201511080min,min,RhodXa00,tackles_assists,0,,,,,
player,201511080min,min,RhodXa00,tackles_loss,0,,,,,
player,201511080min,min,RhodXa00,qb_hits,0,,,,,
player,201511080min,min,RhodXa00,fumbles_rec,0,,,,,
player,201511080min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201511080min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201511080min,min,RhodXa00,fumbles_forced,0,,,,,
player,201511080min,min,WattBr00,def_int,0,,,,,
player,201511080min,min,WattBr00,def_int_yds,0,,,,,
player,201511080min,min,WattBr00,def_int_td,0,,,,,
player,201511080min,min,WattBr00,def_int_long,0,,,,,
player,201511080min,min,WattBr00,pass_defended,0,,,,,
player,201511080min,min,WattBr00,sacks,0.0,,,,,
player,201511080min,min,WattBr00,tackles_combined,2,,,,,
player,201511080min,min,WattBr00,tackles_solo,2,,,,,
player,201511080min,min,WattBr00,tackles_assists,0,,,,,
player,201511080min,min,WattBr00,tackles_loss,0,,,,,
player,201511080min,min,WattBr00,qb_hits,0,,,,,
