game,2015,11,20151122,201511220mia,dal,"Dallas Cowboys",24,mia,"Miami Dolphins",14
player,201511220mia,dal,HeatJe00,pass_defended,0,,,,,
player,201511220mia,dal,HeatJe00,sacks,0.0,,,,,
player,201511220mia,dal,HeatJe00,tackles_combined,4,,,,,
player,201511220mia,dal,HeatJe00,tackles_solo,3,,,,,
player,201511220mia,dal,HeatJe00,tackles_assists,1,,,,,
player,201511220mia,dal,HeatJe00,tackles_loss,0,,,,,
player,201511220mia,dal,HeatJe00,qb_hits,0,,,,,
player,201511220mia,dal,HeatJe00,fumbles_rec,0,,,,,
player,201511220mia,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,HeatJe00,fumbles_forced,0,,,,,
player,201511220mia,dal,LeexSe99,def_int,0,,,,,
player,201511220mia,dal,LeexSe99,def_int_yds,0,,,,,
player,201511220mia,dal,LeexSe99,def_int_td,0,,,,,
player,201511220mia,dal,LeexSe99,def_int_long,0,,,,,
player,201511220mia,dal,LeexSe99,pass_defended,0,,,,,
player,201511220mia,dal,LeexSe99,sacks,0.0,,,,,
player,201511220mia,dal,LeexSe99,tackles_combined,4,,,,,
player,201511220mia,dal,LeexSe99,tackles_solo,4,,,,,
player,201511220mia,dal,LeexSe99,tackles_assists,0,,,,,
player,201511220mia,dal,LeexSe99,tackles_loss,0,,,,,
player,201511220mia,dal,LeexSe99,qb_hits,0,,,,,
player,201511220mia,dal,LeexSe99,fumbles_rec,0,,,,,
player,201511220mia,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201511220mia,dal,LeexSe99,fumbles_forced,0,,,,,
player,201511220mia,dal,JoneBy00,def_int,0,,,,,
player,201511220mia,dal,JoneBy00,def_int_yds,0,,,,,
player,201511220mia,dal,JoneBy00,def_int_td,0,,,,,
player,201511220mia,dal,JoneBy00,def_int_long,0,,,,,
player,201511220mia,dal,JoneBy00,pass_defended,0,,,,,
player,201511220mia,dal,JoneBy00,sacks,0.0,,,,,
player,201511220mia,dal,JoneBy00,tackles_combined,3,,,,,
player,201511220mia,dal,JoneBy00,tackles_solo,3,,,,,
player,201511220mia,dal,JoneBy00,tackles_assists,0,,,,,
player,201511220mia,dal,JoneBy00,tackles_loss,0,,,,,
player,201511220mia,dal,JoneBy00,qb_hits,0,,,,,
player,201511220mia,dal,JoneBy00,fumbles_rec,0,,,,,
player,201511220mia,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,JoneBy00,fumbles_forced,0,,,,,
player,201511220mia,dal,WilcJ.00,def_int,0,,,,,
player,201511220mia,dal,WilcJ.00,def_int_yds,0,,,,,
player,201511220mia,dal,WilcJ.00,def_int_td,0,,,,,
player,201511220mia,dal,WilcJ.00,def_int_long,0,,,,,
player,201511220mia,dal,WilcJ.00,pass_defended,0,,,,,
player,201511220mia,dal,WilcJ.00,sacks,0.0,,,,,
player,201511220mia,dal,WilcJ.00,tackles_combined,2,,,,,
player,201511220mia,dal,WilcJ.00,tackles_solo,1,,,,,
player,201511220mia,dal,WilcJ.00,tackles_assists,1,,,,,
player,201511220mia,dal,WilcJ.00,tackles_loss,0,,,,,
player,201511220mia,dal,WilcJ.00,qb_hits,0,,,,,
player,201511220mia,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201511220mia,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201511220mia,dal,CarrBr99,def_int,0,,,,,
player,201511220mia,dal,CarrBr99,def_int_yds,0,,,,,
player,201511220mia,dal,CarrBr99,def_int_td,0,,,,,
player,201511220mia,dal,CarrBr99,def_int_long,0,,,,,
player,201511220mia,dal,CarrBr99,pass_defended,1,,,,,
player,201511220mia,dal,CarrBr99,sacks,0.0,,,,,
player,201511220mia,dal,CarrBr99,tackles_combined,1,,,,,
player,201511220mia,dal,CarrBr99,tackles_solo,0,,,,,
player,201511220mia,dal,CarrBr99,tackles_assists,1,,,,,
player,201511220mia,dal,CarrBr99,tackles_loss,0,,,,,
player,201511220mia,dal,CarrBr99,qb_hits,0,,,,,
player,201511220mia,dal,CarrBr99,fumbles_rec,0,,,,,
player,201511220mia,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201511220mia,dal,CarrBr99,fumbles_forced,0,,,,,
player,201511220mia,dal,EscoGa00,def_int,0,,,,,
player,201511220mia,dal,EscoGa00,def_int_yds,0,,,,,
player,201511220mia,dal,EscoGa00,def_int_td,0,,,,,
player,201511220mia,dal,EscoGa00,def_int_long,0,,,,,
player,201511220mia,dal,EscoGa00,pass_defended,0,,,,,
player,201511220mia,dal,EscoGa00,sacks,0.0,,,,,
player,201511220mia,dal,EscoGa00,tackles_combined,1,,,,,
player,201511220mia,dal,EscoGa00,tackles_solo,1,,,,,
player,201511220mia,dal,EscoGa00,tackles_assists,0,,,,,
player,201511220mia,dal,EscoGa00,tackles_loss,0,,,,,
player,201511220mia,dal,EscoGa00,qb_hits,0,,,,,
player,201511220mia,dal,EscoGa00,fumbles_rec,0,,,,,
player,201511220mia,dal,EscoGa00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,EscoGa00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,EscoGa00,fumbles_forced,0,,,,,
player,201511220mia,dal,GregRa00,def_int,0,,,,,
player,201511220mia,dal,GregRa00,def_int_yds,0,,,,,
player,201511220mia,dal,GregRa00,def_int_td,0,,,,,
player,201511220mia,dal,GregRa00,def_int_long,0,,,,,
player,201511220mia,dal,GregRa00,pass_defended,0,,,,,
player,201511220mia,dal,GregRa00,sacks,0.0,,,,,
player,201511220mia,dal,GregRa00,tackles_combined,1,,,,,
player,201511220mia,dal,GregRa00,tackles_solo,1,,,,,
player,201511220mia,dal,GregRa00,tackles_assists,0,,,,,
player,201511220mia,dal,GregRa00,tackles_loss,0,,,,,
player,201511220mia,dal,GregRa00,qb_hits,0,,,,,
player,201511220mia,dal,GregRa00,fumbles_rec,0,,,,,
player,201511220mia,dal,GregRa00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,GregRa00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,GregRa00,fumbles_forced,0,,,,,
player,201511220mia,dal,HannJa00,def_int,0,,,,,
player,201511220mia,dal,HannJa00,def_int_yds,0,,,,,
player,201511220mia,dal,HannJa00,def_int_td,0,,,,,
player,201511220mia,dal,HannJa00,def_int_long,0,,,,,
player,201511220mia,dal,HannJa00,pass_defended,0,,,,,
player,201511220mia,dal,HannJa00,sacks,0.0,,,,,
player,201511220mia,dal,HannJa00,tackles_combined,1,,,,,
player,201511220mia,dal,HannJa00,tackles_solo,1,,,,,
player,201511220mia,dal,HannJa00,tackles_assists,0,,,,,
player,201511220mia,dal,HannJa00,tackles_loss,0,,,,,
player,201511220mia,dal,HannJa00,qb_hits,0,,,,,
player,201511220mia,dal,HannJa00,fumbles_rec,0,,,,,
player,201511220mia,dal,HannJa00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,HannJa00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,HannJa00,fumbles_forced,0,,,,,
player,201511220mia,dal,HaydNi99,def_int,0,,,,,
player,201511220mia,dal,HaydNi99,def_int_yds,0,,,,,
player,201511220mia,dal,HaydNi99,def_int_td,0,,,,,
player,201511220mia,dal,HaydNi99,def_int_long,0,,,,,
player,201511220mia,dal,HaydNi99,pass_defended,0,,,,,
player,201511220mia,dal,HaydNi99,sacks,0.0,,,,,
player,201511220mia,dal,HaydNi99,tackles_combined,1,,,,,
player,201511220mia,dal,HaydNi99,tackles_solo,1,,,,,
player,201511220mia,dal,HaydNi99,tackles_assists,0,,,,,
player,201511220mia,dal,HaydNi99,tackles_loss,0,,,,,
player,201511220mia,dal,HaydNi99,qb_hits,0,,,,,
player,201511220mia,dal,HaydNi99,fumbles_rec,0,,,,,
player,201511220mia,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201511220mia,dal,HaydNi99,fumbles_forced,0,,,,,
player,201511220mia,dal,MincJe99,def_int,0,,,,,
player,201511220mia,dal,MincJe99,def_int_yds,0,,,,,
player,201511220mia,dal,MincJe99,def_int_td,0,,,,,
player,201511220mia,dal,MincJe99,def_int_long,0,,,,,
player,201511220mia,dal,MincJe99,pass_defended,0,,,,,
player,201511220mia,dal,MincJe99,sacks,0.0,,,,,
player,201511220mia,dal,MincJe99,tackles_combined,1,,,,,
player,201511220mia,dal,MincJe99,tackles_solo,1,,,,,
player,201511220mia,dal,MincJe99,tackles_assists,0,,,,,
player,201511220mia,dal,MincJe99,tackles_loss,0,,,,,
player,201511220mia,dal,MincJe99,qb_hits,0,,,,,
player,201511220mia,dal,MincJe99,fumbles_rec,0,,,,,
player,201511220mia,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201511220mia,dal,MincJe99,fumbles_forced,0,,,,,
player,201511220mia,dal,PatmTy00,def_int,0,,,,,
player,201511220mia,dal,PatmTy00,def_int_yds,0,,,,,
player,201511220mia,dal,PatmTy00,def_int_td,0,,,,,
player,201511220mia,dal,PatmTy00,def_int_long,0,,,,,
player,201511220mia,dal,PatmTy00,pass_defended,0,,,,,
player,201511220mia,dal,PatmTy00,sacks,0.0,,,,,
player,201511220mia,dal,PatmTy00,tackles_combined,1,,,,,
player,201511220mia,dal,PatmTy00,tackles_solo,1,,,,,
player,201511220mia,dal,PatmTy00,tackles_assists,0,,,,,
player,201511220mia,dal,PatmTy00,tackles_loss,0,,,,,
player,201511220mia,dal,PatmTy00,qb_hits,1,,,,,
player,201511220mia,dal,PatmTy00,fumbles_rec,0,,,,,
player,201511220mia,dal,PatmTy00,fumbles_rec_yds,0,,,,,
player,201511220mia,dal,PatmTy00,fumbles_rec_td,0,,,,,
player,201511220mia,dal,PatmTy00,fumbles_forced,0,,,,,
player,201511220mia,mia,GrimBr20,def_int,1,,,,,
player,201511220mia,mia,GrimBr20,def_int_yds,17,,,,,
player,201511220mia,mia,GrimBr20,def_int_td,0,,,,,
player,201511220mia,mia,GrimBr20,def_int_long,17,,,,,
player,201511220mia,mia,GrimBr20,pass_defended,1,,,,,
player,201511220mia,mia,GrimBr20,sacks,0.0,,,,,
player,201511220mia,mia,GrimBr20,tackles_combined,5,,,,,
player,201511220mia,mia,GrimBr20,tackles_solo,4,,,,,
player,201511220mia,mia,GrimBr20,tackles_assists,1,,,,,
player,201511220mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201511220mia,mia,GrimBr20,qb_hits,0,,,,,
player,201511220mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201511220mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201511220mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201511220mia,mia,HewiNe00,def_int,1,,,,,
player,201511220mia,mia,HewiNe00,def_int_yds,0,,,,,
player,201511220mia,mia,HewiNe00,def_int_td,0,,,,,
player,201511220mia,mia,HewiNe00,def_int_long,0,,,,,
player,201511220mia,mia,HewiNe00,pass_defended,1,,,,,
player,201511220mia,mia,HewiNe00,sacks,0.0,,,,,
player,201511220mia,mia,HewiNe00,tackles_combined,4,,,,,
player,201511220mia,mia,HewiNe00,tackles_solo,2,,,,,
player,201511220mia,mia,HewiNe00,tackles_assists,2,,,,,
player,201511220mia,mia,HewiNe00,tackles_loss,0,,,,,
player,201511220mia,mia,HewiNe00,qb_hits,1,,,,,
player,201511220mia,mia,HewiNe00,fumbles_rec,0,,,,,
player,201511220mia,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,HewiNe00,fumbles_forced,0,,,,,
player,201511220mia,mia,VernOl00,def_int,0,,,,,
player,201511220mia,mia,VernOl00,def_int_yds,0,,,,,
player,201511220mia,mia,VernOl00,def_int_td,0,,,,,
player,201511220mia,mia,VernOl00,def_int_long,0,,,,,
player,201511220mia,mia,VernOl00,pass_defended,0,,,,,
player,201511220mia,mia,VernOl00,sacks,1.0,,,,,
player,201511220mia,mia,VernOl00,tackles_combined,5,,,,,
player,201511220mia,mia,VernOl00,tackles_solo,3,,,,,
player,201511220mia,mia,VernOl00,tackles_assists,2,,,,,
player,201511220mia,mia,VernOl00,tackles_loss,2,,,,,
player,201511220mia,mia,VernOl00,qb_hits,4,,,,,
player,201511220mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201511220mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201511220mia,mia,ShelDe00,def_int,0,,,,,
player,201511220mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201511220mia,mia,ShelDe00,def_int_td,0,,,,,
player,201511220mia,mia,ShelDe00,def_int_long,0,,,,,
player,201511220mia,mia,ShelDe00,pass_defended,0,,,,,
player,201511220mia,mia,ShelDe00,sacks,1.0,,,,,
player,201511220mia,mia,ShelDe00,tackles_combined,3,,,,,
player,201511220mia,mia,ShelDe00,tackles_solo,2,,,,,
player,201511220mia,mia,ShelDe00,tackles_assists,1,,,,,
player,201511220mia,mia,ShelDe00,tackles_loss,1,,,,,
player,201511220mia,mia,ShelDe00,qb_hits,1,,,,,
player,201511220mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201511220mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201511220mia,mia,ShepKe00,def_int,0,,,,,
player,201511220mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201511220mia,mia,ShepKe00,def_int_td,0,,,,,
player,201511220mia,mia,ShepKe00,def_int_long,0,,,,,
player,201511220mia,mia,ShepKe00,pass_defended,0,,,,,
player,201511220mia,mia,ShepKe00,sacks,0.0,,,,,
player,201511220mia,mia,ShepKe00,tackles_combined,15,,,,,
player,201511220mia,mia,ShepKe00,tackles_solo,11,,,,,
player,201511220mia,mia,ShepKe00,tackles_assists,4,,,,,
player,201511220mia,mia,ShepKe00,tackles_loss,1,,,,,
player,201511220mia,mia,ShepKe00,qb_hits,0,,,,,
player,201511220mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201511220mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201511220mia,mia,JoneRe99,def_int,0,,,,,
player,201511220mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201511220mia,mia,JoneRe99,def_int_td,0,,,,,
player,201511220mia,mia,JoneRe99,def_int_long,0,,,,,
player,201511220mia,mia,JoneRe99,pass_defended,0,,,,,
player,201511220mia,mia,JoneRe99,sacks,0.0,,,,,
player,201511220mia,mia,JoneRe99,tackles_combined,8,,,,,
player,201511220mia,mia,JoneRe99,tackles_solo,7,,,,,
player,201511220mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201511220mia,mia,JoneRe99,tackles_loss,2,,,,,
player,201511220mia,mia,JoneRe99,qb_hits,0,,,,,
player,201511220mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201511220mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201511220mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201511220mia,mia,SuhxNd99,def_int,0,,,,,
player,201511220mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201511220mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201511220mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201511220mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201511220mia,mia,SuhxNd99,sacks,0.0,,,,,
player,201511220mia,mia,SuhxNd99,tackles_combined,7,,,,,
player,201511220mia,mia,SuhxNd99,tackles_solo,4,,,,,
player,201511220mia,mia,SuhxNd99,tackles_assists,3,,,,,
player,201511220mia,mia,SuhxNd99,tackles_loss,1,,,,,
player,201511220mia,mia,SuhxNd99,qb_hits,0,,,,,
player,201511220mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201511220mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201511220mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201511220mia,mia,TaylJa01,def_int,0,,,,,
player,201511220mia,mia,TaylJa01,def_int_yds,0,,,,,
player,201511220mia,mia,TaylJa01,def_int_td,0,,,,,
player,201511220mia,mia,TaylJa01,def_int_long,0,,,,,
player,201511220mia,mia,TaylJa01,pass_defended,0,,,,,
player,201511220mia,mia,TaylJa01,sacks,0.0,,,,,
player,201511220mia,mia,TaylJa01,tackles_combined,6,,,,,
player,201511220mia,mia,TaylJa01,tackles_solo,4,,,,,
player,201511220mia,mia,TaylJa01,tackles_assists,2,,,,,
player,201511220mia,mia,TaylJa01,tackles_loss,0,,,,,
player,201511220mia,mia,TaylJa01,qb_hits,0,,,,,
player,201511220mia,mia,TaylJa01,fumbles_rec,0,,,,,
player,201511220mia,mia,TaylJa01,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,TaylJa01,fumbles_rec_td,0,,,,,
player,201511220mia,mia,TaylJa01,fumbles_forced,0,,,,,
player,201511220mia,mia,ThomMi02,def_int,0,,,,,
player,201511220mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201511220mia,mia,ThomMi02,def_int_td,0,,,,,
player,201511220mia,mia,ThomMi02,def_int_long,0,,,,,
player,201511220mia,mia,ThomMi02,pass_defended,0,,,,,
player,201511220mia,mia,ThomMi02,sacks,0.0,,,,,
player,201511220mia,mia,ThomMi02,tackles_combined,3,,,,,
player,201511220mia,mia,ThomMi02,tackles_solo,3,,,,,
player,201511220mia,mia,ThomMi02,tackles_assists,0,,,,,
player,201511220mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201511220mia,mia,ThomMi02,qb_hits,0,,,,,
player,201511220mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201511220mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201511220mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201511220mia,mia,VigiZa00,def_int,0,,,,,
player,201511220mia,mia,VigiZa00,def_int_yds,0,,,,,
player,201511220mia,mia,VigiZa00,def_int_td,0,,,,,
player,201511220mia,mia,VigiZa00,def_int_long,0,,,,,
player,201511220mia,mia,VigiZa00,pass_defended,0,,,,,
player,201511220mia,mia,VigiZa00,sacks,0.0,,,,,
player,201511220mia,mia,VigiZa00,tackles_combined,3,,,,,
player,201511220mia,mia,VigiZa00,tackles_solo,2,,,,,
player,201511220mia,mia,VigiZa00,tackles_assists,1,,,,,
player,201511220mia,mia,VigiZa00,tackles_loss,0,,,,,
player,201511220mia,mia,VigiZa00,qb_hits,0,,,,,
player,201511220mia,mia,VigiZa00,fumbles_rec,0,,,,,
player,201511220mia,mia,VigiZa00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,VigiZa00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,VigiZa00,fumbles_forced,0,,,,,
player,201511220mia,mia,PhilJo01,def_int,0,,,,,
player,201511220mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201511220mia,mia,PhilJo01,def_int_td,0,,,,,
player,201511220mia,mia,PhilJo01,def_int_long,0,,,,,
player,201511220mia,mia,PhilJo01,pass_defended,2,,,,,
player,201511220mia,mia,PhilJo01,sacks,0.0,,,,,
player,201511220mia,mia,PhilJo01,tackles_combined,2,,,,,
player,201511220mia,mia,PhilJo01,tackles_solo,2,,,,,
player,201511220mia,mia,PhilJo01,tackles_assists,0,,,,,
player,201511220mia,mia,PhilJo01,tackles_loss,0,,,,,
player,201511220mia,mia,PhilJo01,qb_hits,0,,,,,
player,201511220mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201511220mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201511220mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201511220mia,mia,AikeWa00,def_int,0,,,,,
player,201511220mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201511220mia,mia,AikeWa00,def_int_td,0,,,,,
player,201511220mia,mia,AikeWa00,def_int_long,0,,,,,
player,201511220mia,mia,AikeWa00,pass_defended,0,,,,,
player,201511220mia,mia,AikeWa00,sacks,0.0,,,,,
player,201511220mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201511220mia,mia,AikeWa00,tackles_solo,1,,,,,
player,201511220mia,mia,AikeWa00,tackles_assists,0,,,,,
player,201511220mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201511220mia,mia,AikeWa00,qb_hits,0,,,,,
player,201511220mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201511220mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201511220mia,mia,BowmZa20,def_int,0,,,,,
player,201511220mia,mia,BowmZa20,def_int_yds,0,,,,,
player,201511220mia,mia,BowmZa20,def_int_td,0,,,,,
player,201511220mia,mia,BowmZa20,def_int_long,0,,,,,
player,201511220mia,mia,BowmZa20,pass_defended,0,,,,,
player,201511220mia,mia,BowmZa20,sacks,0.0,,,,,
player,201511220mia,mia,BowmZa20,tackles_combined,1,,,,,
player,201511220mia,mia,BowmZa20,tackles_solo,1,,,,,
player,201511220mia,mia,BowmZa20,tackles_assists,0,,,,,
player,201511220mia,mia,BowmZa20,tackles_loss,0,,,,,
player,201511220mia,mia,BowmZa20,qb_hits,0,,,,,
player,201511220mia,mia,BowmZa20,fumbles_rec,0,,,,,
player,201511220mia,mia,BowmZa20,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,BowmZa20,fumbles_rec_td,0,,,,,
player,201511220mia,mia,BowmZa20,fumbles_forced,0,,,,,
player,201511220mia,mia,DarrMa00,def_int,0,,,,,
player,201511220mia,mia,DarrMa00,def_int_yds,0,,,,,
player,201511220mia,mia,DarrMa00,def_int_td,0,,,,,
player,201511220mia,mia,DarrMa00,def_int_long,0,,,,,
player,201511220mia,mia,DarrMa00,pass_defended,0,,,,,
player,201511220mia,mia,DarrMa00,sacks,0.0,,,,,
player,201511220mia,mia,DarrMa00,tackles_combined,1,,,,,
player,201511220mia,mia,DarrMa00,tackles_solo,1,,,,,
player,201511220mia,mia,DarrMa00,tackles_assists,0,,,,,
player,201511220mia,mia,DarrMa00,tackles_loss,0,,,,,
player,201511220mia,mia,DarrMa00,qb_hits,0,,,,,
player,201511220mia,mia,DarrMa00,fumbles_rec,0,,,,,
player,201511220mia,mia,DarrMa00,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,DarrMa00,fumbles_rec_td,0,,,,,
player,201511220mia,mia,DarrMa00,fumbles_forced,0,,,,,
player,201511220mia,mia,MitcEa99,def_int,0,,,,,
player,201511220mia,mia,MitcEa99,def_int_yds,0,,,,,
player,201511220mia,mia,MitcEa99,def_int_td,0,,,,,
player,201511220mia,mia,MitcEa99,def_int_long,0,,,,,
player,201511220mia,mia,MitcEa99,pass_defended,0,,,,,
player,201511220mia,mia,MitcEa99,sacks,0.0,,,,,
player,201511220mia,mia,MitcEa99,tackles_combined,1,,,,,
player,201511220mia,mia,MitcEa99,tackles_solo,1,,,,,
player,201511220mia,mia,MitcEa99,tackles_assists,0,,,,,
player,201511220mia,mia,MitcEa99,tackles_loss,0,,,,,
player,201511220mia,mia,MitcEa99,qb_hits,0,,,,,
player,201511220mia,mia,MitcEa99,fumbles_rec,0,,,,,
player,201511220mia,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201511220mia,mia,MitcEa99,fumbles_forced,0,,,,,
player,201511220mia,mia,MoslC.20,def_int,0,,,,,
player,201511220mia,mia,MoslC.20,def_int_yds,0,,,,,
player,201511220mia,mia,MoslC.20,def_int_td,0,,,,,
player,201511220mia,mia,MoslC.20,def_int_long,0,,,,,
player,201511220mia,mia,MoslC.20,pass_defended,0,,,,,
player,201511220mia,mia,MoslC.20,sacks,0.0,,,,,
player,201511220mia,mia,MoslC.20,tackles_combined,1,,,,,
player,201511220mia,mia,MoslC.20,tackles_solo,0,,,,,
player,201511220mia,mia,MoslC.20,tackles_assists,1,,,,,
player,201511220mia,mia,MoslC.20,tackles_loss,0,,,,,
player,201511220mia,mia,MoslC.20,qb_hits,1,,,,,
player,201511220mia,mia,MoslC.20,fumbles_rec,0,,,,,
player,201511220mia,mia,MoslC.20,fumbles_rec_yds,0,,,,,
player,201511220mia,mia,MoslC.20,fumbles_rec_td,0,,,,,
player,201511220mia,mia,MoslC.20,fumbles_forced,0,,,,,
player,201511220mia,dal,WhitLu00,kick_ret,0,,,,,
player,201511220mia,dal,WhitLu00,kick_ret_yds,0,,,,,
player,201511220mia,dal,WhitLu00,kick_ret_yds_per_ret,,,,,,
player,201511220mia,dal,WhitLu00,kick_ret_td,0,,,,,
player,201511220mia,dal,WhitLu00,kick_ret_long,0,,,,,
player,201511220mia,dal,WhitLu00,punt_ret,2,,,,,
player,201511220mia,dal,WhitLu00,punt_ret_yds,18,,,,,
player,201511220mia,dal,WhitLu00,punt_ret_yds_per_ret,9.0,,,,,
player,201511220mia,dal,WhitLu00,punt_ret_td,0,,,,,
player,201511220mia,dal,WhitLu00,punt_ret_long,18,,,,,
player,201511220mia,mia,LandJa00,kick_ret,2,,,,,
player,201511220mia,mia,LandJa00,kick_ret_yds,33,,,,,
player,201511220mia,mia,LandJa00,kick_ret_yds_per_ret,16.5,,,,,
player,201511220mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201511220mia,mia,LandJa00,kick_ret_long,33,,,,,
player,201511220mia,mia,LandJa00,punt_ret,1,,,,,
player,201511220mia,mia,LandJa00,punt_ret_yds,12,,,,,
player,201511220mia,mia,LandJa00,punt_ret_yds_per_ret,12.0,,,,,
player,201511220mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201511220mia,mia,LandJa00,punt_ret_long,12,,,,,
player,201511220mia,mia,VigiZa00,kick_ret,1,,,,,
player,201511220mia,mia,VigiZa00,kick_ret_yds,6,,,,,
player,201511220mia,mia,VigiZa00,kick_ret_yds_per_ret,6.0,,,,,
player,201511220mia,mia,VigiZa00,kick_ret_td,0,,,,,
player,201511220mia,mia,VigiZa00,kick_ret_long,6,,,,,
player,201511220mia,mia,VigiZa00,punt_ret,0,,,,,
player,201511220mia,mia,VigiZa00,punt_ret_yds,0,,,,,
player,201511220mia,mia,VigiZa00,punt_ret_yds_per_ret,,,,,,
player,201511220mia,mia,VigiZa00,punt_ret_td,0,,,,,
player,201511220mia,mia,VigiZa00,punt_ret_long,0,,,,,
player,201511220mia,dal,BailDa00,xpm,3,,,,,
player,201511220mia,dal,BailDa00,xpa,3,,,,,
player,201511220mia,dal,BailDa00,fgm,1,,,,,
