game,2015,1,20150913,201509130crd,nor,"New Orleans Saints",19,crd,"Arizona Cardinals",31
player,201509130crd,crd,RuckFr99,pass_defended,0,,,,,
player,201509130crd,crd,RuckFr99,sacks,0.0,,,,,
player,201509130crd,crd,RuckFr99,tackles_combined,1,,,,,
player,201509130crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201509130crd,crd,RuckFr99,tackles_assists,0,,,,,
player,201509130crd,crd,RuckFr99,tackles_loss,0,,,,,
player,201509130crd,crd,RuckFr99,qb_hits,1,,,,,
player,201509130crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201509130crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201509130crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201509130crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201509130crd,nor,MurpMa03,kick_ret,0,,,,,
player,201509130crd,nor,MurpMa03,kick_ret_yds,0,,,,,
player,201509130crd,nor,MurpMa03,kick_ret_yds_per_ret,,,,,,
player,201509130crd,nor,MurpMa03,kick_ret_td,0,,,,,
player,201509130crd,nor,MurpMa03,kick_ret_long,0,,,,,
player,201509130crd,nor,MurpMa03,punt_ret,1,,,,,
player,201509130crd,nor,MurpMa03,punt_ret_yds,2,,,,,
player,201509130crd,nor,MurpMa03,punt_ret_yds_per_ret,2.0,,,,,
player,201509130crd,nor,MurpMa03,punt_ret_td,0,,,,,
player,201509130crd,nor,MurpMa03,punt_ret_long,2,,,,,
player,201509130crd,nor,DaviTy01,kick_ret,1,,,,,
player,201509130crd,nor,DaviTy01,kick_ret_yds,10,,,,,
player,201509130crd,nor,DaviTy01,kick_ret_yds_per_ret,10.0,,,,,
player,201509130crd,nor,DaviTy01,kick_ret_td,0,,,,,
player,201509130crd,nor,DaviTy01,kick_ret_long,10,,,,,
player,201509130crd,nor,DaviTy01,punt_ret,0,,,,,
player,201509130crd,nor,DaviTy01,punt_ret_yds,0,,,,,
player,201509130crd,nor,DaviTy01,punt_ret_yds_per_ret,,,,,,
player,201509130crd,nor,DaviTy01,punt_ret_td,0,,,,,
player,201509130crd,nor,DaviTy01,punt_ret_long,0,,,,,
player,201509130crd,crd,NelsJJ00,kick_ret,0,,,,,
player,201509130crd,crd,NelsJJ00,kick_ret_yds,0,,,,,
player,201509130crd,crd,NelsJJ00,kick_ret_yds_per_ret,,,,,,
player,201509130crd,crd,NelsJJ00,kick_ret_td,0,,,,,
player,201509130crd,crd,NelsJJ00,kick_ret_long,0,,,,,
player,201509130crd,crd,NelsJJ00,punt_ret,2,,,,,
player,201509130crd,crd,NelsJJ00,punt_ret_yds,15,,,,,
player,201509130crd,crd,NelsJJ00,punt_ret_yds_per_ret,7.5,,,,,
player,201509130crd,crd,NelsJJ00,punt_ret_td,0,,,,,
player,201509130crd,crd,NelsJJ00,punt_ret_long,11,,,,,
player,201509130crd,crd,JohnDa08,kick_ret,1,,,,,
player,201509130crd,crd,JohnDa08,kick_ret_yds,43,,,,,
player,201509130crd,crd,JohnDa08,kick_ret_yds_per_ret,43.0,,,,,
player,201509130crd,crd,JohnDa08,kick_ret_td,0,,,,,
player,201509130crd,crd,JohnDa08,kick_ret_long,43,,,,,
player,201509130crd,crd,JohnDa08,punt_ret,0,,,,,
player,201509130crd,crd,JohnDa08,punt_ret_yds,0,,,,,
player,201509130crd,crd,JohnDa08,punt_ret_yds_per_ret,,,,,,
player,201509130crd,crd,JohnDa08,punt_ret_td,0,,,,,
player,201509130crd,crd,JohnDa08,punt_ret_long,0,,,,,
player,201509130crd,nor,HockZa00,xpm,1,,,,,
player,201509130crd,nor,HockZa00,xpa,1,,,,,
player,201509130crd,nor,HockZa00,fgm,4,,,,,
player,201509130crd,nor,HockZa00,fga,4,,,,,
player,201509130crd,nor,HockZa00,punt,0,,,,,
player,201509130crd,nor,HockZa00,punt_yds,0,,,,,
player,201509130crd,nor,HockZa00,punt_yds_per_punt,,,,,,
player,201509130crd,nor,HockZa00,punt_long,0,,,,,
player,201509130crd,nor,MorsTh00,xpm,,,,,,
player,201509130crd,nor,MorsTh00,xpa,,,,,,
player,201509130crd,nor,MorsTh00,fgm,,,,,,
player,201509130crd,nor,MorsTh00,fga,,,,,,
player,201509130crd,nor,MorsTh00,punt,4,,,,,
player,201509130crd,nor,MorsTh00,punt_yds,171,,,,,
player,201509130crd,nor,MorsTh00,punt_yds_per_punt,42.8,,,,,
player,201509130crd,nor,MorsTh00,punt_long,54,,,,,
player,201509130crd,crd,CataCh00,xpm,4,,,,,
player,201509130crd,crd,CataCh00,xpa,4,,,,,
player,201509130crd,crd,CataCh00,fgm,1,,,,,
player,201509130crd,crd,CataCh00,fga,1,,,,,
player,201509130crd,crd,CataCh00,punt,0,,,,,
player,201509130crd,crd,CataCh00,punt_yds,0,,,,,
player,201509130crd,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201509130crd,crd,CataCh00,punt_long,0,,,,,
player,201509130crd,crd,ButlDr00,xpm,,,,,,
player,201509130crd,crd,ButlDr00,xpa,,,,,,
player,201509130crd,crd,ButlDr00,fgm,,,,,,
player,201509130crd,crd,ButlDr00,fga,,,,,,
player,201509130crd,crd,ButlDr00,punt,4,,,,,
player,201509130crd,crd,ButlDr00,punt_yds,158,,,,,
player,201509130crd,crd,ButlDr00,punt_yds_per_punt,39.5,,,,,
player,201509130crd,crd,ButlDr00,punt_long,47,,,,,
player,201509130crd,crd,LarsTe20,pos,G,,,,,
player,201509130crd,crd,LarsTe20,offense,62,,,,,
player,201509130crd,crd,LarsTe20,off_pct,100%,,,,,
player,201509130crd,crd,LarsTe20,defense,0,,,,,
player,201509130crd,crd,LarsTe20,def_pct,0%,,,,,
player,201509130crd,crd,LarsTe20,special_teams,5,,,,,
player,201509130crd,crd,LarsTe20,st_pct,16%,,,,,
player,201509130crd,crd,CoopJo01,pos,G,,,,,
player,201509130crd,crd,CoopJo01,offense,62,,,,,
player,201509130crd,crd,CoopJo01,off_pct,100%,,,,,
player,201509130crd,crd,CoopJo01,defense,0,,,,,
player,201509130crd,crd,CoopJo01,def_pct,0%,,,,,
player,201509130crd,crd,CoopJo01,special_teams,5,,,,,
player,201509130crd,crd,CoopJo01,st_pct,16%,,,,,
player,201509130crd,crd,WatfEa00,pos,T,,,,,
player,201509130crd,crd,WatfEa00,offense,62,,,,,
player,201509130crd,crd,WatfEa00,off_pct,100%,,,,,
player,201509130crd,crd,WatfEa00,defense,0,,,,,
player,201509130crd,crd,WatfEa00,def_pct,0%,,,,,
player,201509130crd,crd,WatfEa00,special_teams,5,,,,,
player,201509130crd,crd,WatfEa00,st_pct,16%,,,,,
player,201509130crd,crd,VeldJa20,pos,T,,,,,
player,201509130crd,crd,VeldJa20,offense,62,,,,,
player,201509130crd,crd,VeldJa20,off_pct,100%,,,,,
player,201509130crd,crd,VeldJa20,defense,0,,,,,
player,201509130crd,crd,VeldJa20,def_pct,0%,,,,,
player,201509130crd,crd,VeldJa20,special_teams,5,,,,,
player,201509130crd,crd,VeldJa20,st_pct,16%,,,,,
player,201509130crd,crd,SendLy20,pos,C,,,,,
player,201509130crd,crd,SendLy20,offense,62,,,,,
player,201509130crd,crd,SendLy20,off_pct,100%,,,,,
player,201509130crd,crd,SendLy20,defense,0,,,,,
player,201509130crd,crd,SendLy20,def_pct,0%,,,,,
player,201509130crd,crd,SendLy20,special_teams,0,,,,,
player,201509130crd,crd,SendLy20,st_pct,0%,,,,,
player,201509130crd,crd,PalmCa00,pos,QB,,,,,
player,201509130crd,crd,PalmCa00,offense,62,,,,,
player,201509130crd,crd,PalmCa00,off_pct,100%,,,,,
player,201509130crd,crd,PalmCa00,defense,0,,,,,
player,201509130crd,crd,PalmCa00,def_pct,0%,,,,,
player,201509130crd,crd,PalmCa00,special_teams,0,,,,,
player,201509130crd,crd,PalmCa00,st_pct,0%,,,,,
player,201509130crd,crd,BrowJo02,pos,WR,,,,,
player,201509130crd,crd,BrowJo02,offense,60,,,,,
player,201509130crd,crd,BrowJo02,off_pct,97%,,,,,
player,201509130crd,crd,BrowJo02,defense,0,,,,,
player,201509130crd,crd,BrowJo02,def_pct,0%,,,,,
player,201509130crd,crd,BrowJo02,special_teams,0,,,,,
player,201509130crd,crd,BrowJo02,st_pct,0%,,,,,
player,201509130crd,crd,FitzLa00,pos,WR,,,,,
player,201509130crd,crd,FitzLa00,offense,58,,,,,
player,201509130crd,crd,FitzLa00,off_pct,94%,,,,,
player,201509130crd,crd,FitzLa00,defense,0,,,,,
player,201509130crd,crd,FitzLa00,def_pct,0%,,,,,
player,201509130crd,crd,FitzLa00,special_teams,0,,,,,
player,201509130crd,crd,FitzLa00,st_pct,0%,,,,,
player,201509130crd,crd,FellDa01,pos,TE,,,,,
player,201509130crd,crd,FellDa01,offense,52,,,,,
player,201509130crd,crd,FellDa01,off_pct,84%,,,,,
player,201509130crd,crd,FellDa01,defense,0,,,,,
player,201509130crd,crd,FellDa01,def_pct,0%,,,,,
player,201509130crd,crd,FellDa01,special_teams,12,,,,,
player,201509130crd,crd,FellDa01,st_pct,39%,,,,,
player,201509130crd,crd,ElliAn00,pos,RB,,,,,
player,201509130crd,crd,ElliAn00,offense,39,,,,,
player,201509130crd,crd,ElliAn00,off_pct,63%,,,,,
player,201509130crd,crd,ElliAn00,defense,0,,,,,
player,201509130crd,crd,ElliAn00,def_pct,0%,,,,,
player,201509130crd,crd,ElliAn00,special_teams,0,,,,,
player,201509130crd,crd,ElliAn00,st_pct,0%,,,,,
player,201509130crd,crd,NelsJJ00,pos,WR,,,,,
player,201509130crd,crd,NelsJJ00,offense,28,,,,,
player,201509130crd,crd,NelsJJ00,off_pct,45%,,,,,
player,201509130crd,crd,NelsJJ00,defense,0,,,,,
player,201509130crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201509130crd,crd,NelsJJ00,special_teams,4,,,,,
player,201509130crd,crd,NelsJJ00,st_pct,13%,,,,,
player,201509130crd,crd,GresJe00,pos,TE,,,,,
player,201509130crd,crd,GresJe00,offense,24,,,,,
player,201509130crd,crd,GresJe00,off_pct,39%,,,,,
player,201509130crd,crd,GresJe00,defense,0,,,,,
player,201509130crd,crd,GresJe00,def_pct,0%,,,,,
player,201509130crd,crd,GresJe00,special_teams,0,,,,,
player,201509130crd,crd,GresJe00,st_pct,0%,,,,,
player,201509130crd,crd,JohnCh04,pos,RB,,,,,
player,201509130crd,crd,JohnCh04,offense,18,,,,,
player,201509130crd,crd,JohnCh04,off_pct,29%,,,,,
player,201509130crd,crd,JohnCh04,defense,0,,,,,
player,201509130crd,crd,JohnCh04,def_pct,0%,,,,,
player,201509130crd,crd,JohnCh04,special_teams,0,,,,,
player,201509130crd,crd,JohnCh04,st_pct,0%,,,,,
player,201509130crd,crd,BrowJa03,pos,WR,,,,,
player,201509130crd,crd,BrowJa03,offense,13,,,,,
player,201509130crd,crd,BrowJa03,off_pct,21%,,,,,
player,201509130crd,crd,BrowJa03,defense,0,,,,,
player,201509130crd,crd,BrowJa03,def_pct,0%,,,,,
player,201509130crd,crd,BrowJa03,special_teams,20,,,,,
player,201509130crd,crd,BrowJa03,st_pct,65%,,,,,
player,201509130crd,crd,FloyMi00,pos,WR,,,,,
player,201509130crd,crd,FloyMi00,offense,9,,,,,
player,201509130crd,crd,FloyMi00,off_pct,15%,,,,,
player,201509130crd,crd,FloyMi00,defense,0,,,,,
player,201509130crd,crd,FloyMi00,def_pct,0%,,,,,
player,201509130crd,crd,FloyMi00,special_teams,0,,,,,
player,201509130crd,crd,FloyMi00,st_pct,0%,,,,,
player,201509130crd,crd,JohnDa08,pos,RB,,,,,
player,201509130crd,crd,JohnDa08,offense,5,,,,,
player,201509130crd,crd,JohnDa08,off_pct,8%,,,,,
player,201509130crd,crd,JohnDa08,defense,0,,,,,
player,201509130crd,crd,JohnDa08,def_pct,0%,,,,,
player,201509130crd,crd,JohnDa08,special_teams,9,,,,,
player,201509130crd,crd,JohnDa08,st_pct,29%,,,,,
player,201509130crd,crd,NiklTr00,pos,TE,,,,,
player,201509130crd,crd,NiklTr00,offense,3,,,,,
player,201509130crd,crd,NiklTr00,off_pct,5%,,,,,
player,201509130crd,crd,NiklTr00,defense,0,,,,,
player,201509130crd,crd,NiklTr00,def_pct,0%,,,,,
player,201509130crd,crd,NiklTr00,special_teams,6,,,,,
player,201509130crd,crd,NiklTr00,st_pct,19%,,,,,
player,201509130crd,crd,ShipA.20,pos,C,,,,,
player,201509130crd,crd,ShipA.20,offense,1,,,,,
player,201509130crd,crd,ShipA.20,off_pct,2%,,,,,
player,201509130crd,crd,ShipA.20,defense,0,,,,,
player,201509130crd,crd,ShipA.20,def_pct,0%,,,,,
player,201509130crd,crd,ShipA.20,special_teams,0,,,,,
player,201509130crd,crd,ShipA.20,st_pct,0%,,,,,
player,201509130crd,crd,PetePa00,pos,CB,,,,,
player,201509130crd,crd,PetePa00,offense,0,,,,,
player,201509130crd,crd,PetePa00,off_pct,0%,,,,,
player,201509130crd,crd,PetePa00,defense,73,,,,,
player,201509130crd,crd,PetePa00,def_pct,100%,,,,,
player,201509130crd,crd,PetePa00,special_teams,10,,,,,
player,201509130crd,crd,PetePa00,st_pct,32%,,,,,
player,201509130crd,crd,BucaDe00,pos,SS,,,,,
player,201509130crd,crd,BucaDe00,offense,0,,,,,
player,201509130crd,crd,BucaDe00,off_pct,0%,,,,,
player,201509130crd,crd,BucaDe00,defense,73,,,,,
player,201509130crd,crd,BucaDe00,def_pct,100%,,,,,
player,201509130crd,crd,BucaDe00,special_teams,9,,,,,
player,201509130crd,crd,BucaDe00,st_pct,29%,,,,,
player,201509130crd,crd,PoweJe99,pos,CB,,,,,
player,201509130crd,crd,PoweJe99,offense,0,,,,,
player,201509130crd,crd,PoweJe99,off_pct,0%,,,,,
player,201509130crd,crd,PoweJe99,defense,72,,,,,
player,201509130crd,crd,PoweJe99,def_pct,99%,,,,,
player,201509130crd,crd,PoweJe99,special_teams,8,,,,,
player,201509130crd,crd,PoweJe99,st_pct,26%,,,,,
player,201509130crd,crd,MathTy00,pos,FS,,,,,
player,201509130crd,crd,MathTy00,offense,0,,,,,
player,201509130crd,crd,MathTy00,off_pct,0%,,,,,
player,201509130crd,crd,MathTy00,defense,72,,,,,
player,201509130crd,crd,MathTy00,def_pct,99%,,,,,
player,201509130crd,crd,MathTy00,special_teams,8,,,,,
player,201509130crd,crd,MathTy00,st_pct,26%,,,,,
player,201509130crd,crd,OkafAl00,pos,LB,,,,,
player,201509130crd,crd,OkafAl00,offense,0,,,,,
player,201509130crd,crd,OkafAl00,off_pct,0%,,,,,
player,201509130crd,crd,OkafAl00,defense,66,,,,,
player,201509130crd,crd,OkafAl00,def_pct,90%,,,,,
player,201509130crd,crd,OkafAl00,special_teams,8,,,,,
player,201509130crd,crd,OkafAl00,st_pct,26%,,,,,
player,201509130crd,crd,JohnRa98,pos,FS,,,,,
player,201509130crd,crd,JohnRa98,offense,0,,,,,
player,201509130crd,crd,JohnRa98,off_pct,0%,,,,,
player,201509130crd,crd,JohnRa98,defense,62,,,,,
player,201509130crd,crd,JohnRa98,def_pct,85%,,,,,
player,201509130crd,crd,JohnRa98,special_teams,14,,,,,
player,201509130crd,crd,JohnRa98,st_pct,45%,,,,,
player,201509130crd,crd,MintKe00,pos,LB,,,,,
player,201509130crd,crd,MintKe00,offense,0,,,,,
player,201509130crd,crd,MintKe00,off_pct,0%,,,,,
player,201509130crd,crd,MintKe00,defense,61,,,,,
player,201509130crd,crd,MintKe00,def_pct,84%,,,,,
player,201509130crd,crd,MintKe00,special_teams,5,,,,,
player,201509130crd,crd,MintKe00,st_pct,16%,,,,,
player,201509130crd,crd,JeffTo00,pos,SS,,,,,
player,201509130crd,crd,JeffTo00,offense,0,,,,,
player,201509130crd,crd,JeffTo00,off_pct,0%,,,,,
player,201509130crd,crd,JeffTo00,defense,57,,,,,
player,201509130crd,crd,JeffTo00,def_pct,78%,,,,,
player,201509130crd,crd,JeffTo00,special_teams,8,,,,,
player,201509130crd,crd,JeffTo00,st_pct,26%,,,,,
player,201509130crd,crd,CampCa99,pos,DE,,,,,
player,201509130crd,crd,CampCa99,offense,0,,,,,
player,201509130crd,crd,CampCa99,off_pct,0%,,,,,
player,201509130crd,crd,CampCa99,defense,51,,,,,
player,201509130crd,crd,CampCa99,def_pct,70%,,,,,
player,201509130crd,crd,CampCa99,special_teams,11,,,,,
player,201509130crd,crd,CampCa99,st_pct,35%,,,,,
player,201509130crd,crd,RuckFr99,pos,DT,,,,,
player,201509130crd,crd,RuckFr99,offense,0,,,,,
player,201509130crd,crd,RuckFr99,off_pct,0%,,,,,
player,201509130crd,crd,RuckFr99,defense,48,,,,,
player,201509130crd,crd,RuckFr99,def_pct,66%,,,,,
player,201509130crd,crd,RuckFr99,special_teams,11,,,,,
player,201509130crd,crd,RuckFr99,st_pct,35%,,,,,
player,201509130crd,crd,WoodLa99,pos,LB,,,,,
player,201509130crd,crd,WoodLa99,offense,0,,,,,
player,201509130crd,crd,WoodLa99,off_pct,0%,,,,,
player,201509130crd,crd,WoodLa99,defense,37,,,,,
player,201509130crd,crd,WoodLa99,def_pct,51%,,,,,
player,201509130crd,crd,WoodLa99,special_teams,4,,,,,
player,201509130crd,crd,WoodLa99,st_pct,13%,,,,,
player,201509130crd,crd,GuntRo00,pos,NT,,,,,
player,201509130crd,crd,GuntRo00,offense,0,,,,,
player,201509130crd,crd,GuntRo00,off_pct,0%,,,,,
player,201509130crd,crd,GuntRo00,defense,27,,,,,
player,201509130crd,crd,GuntRo00,def_pct,37%,,,,,
player,201509130crd,crd,GuntRo00,special_teams,6,,,,,
player,201509130crd,crd,GuntRo00,st_pct,19%,,,,,
player,201509130crd,crd,ReddCo20,pos,DE,,,,,
player,201509130crd,crd,ReddCo20,offense,0,,,,,
player,201509130crd,crd,ReddCo20,off_pct,0%,,,,,
player,201509130crd,crd,ReddCo20,defense,27,,,,,
player,201509130crd,crd,ReddCo20,def_pct,37%,,,,,
player,201509130crd,crd,ReddCo20,special_teams,0,,,,,
player,201509130crd,crd,ReddCo20,st_pct,0%,,,,,
player,201509130crd,crd,StinEd00,pos,DT,,,,,
player,201509130crd,crd,StinEd00,offense,0,,,,,
player,201509130crd,crd,StinEd00,off_pct,0%,,,,,
player,201509130crd,crd,StinEd00,defense,19,,,,,
player,201509130crd,crd,StinEd00,def_pct,26%,,,,,
player,201509130crd,crd,StinEd00,special_teams,6,,,,,
player,201509130crd,crd,StinEd00,st_pct,19%,,,,,
player,201509130crd,crd,GoldMa00,pos,LB,,,,,
player,201509130crd,crd,GoldMa00,offense,0,,,,,
player,201509130crd,crd,GoldMa00,off_pct,0%,,,,,
player,201509130crd,crd,GoldMa00,defense,17,,,,,
player,201509130crd,crd,GoldMa00,def_pct,23%,,,,,
player,201509130crd,crd,GoldMa00,special_teams,21,,,,,
player,201509130crd,crd,GoldMa00,st_pct,68%,,,,,
player,201509130crd,crd,MaurJo00,pos,DT,,,,,
player,201509130crd,crd,MaurJo00,offense,0,,,,,
player,201509130crd,crd,MaurJo00,off_pct,0%,,,,,
player,201509130crd,crd,MaurJo00,defense,15,,,,,
player,201509130crd,crd,MaurJo00,def_pct,21%,,,,,
player,201509130crd,crd,MaurJo00,special_teams,14,,,,,
player,201509130crd,crd,MaurJo00,st_pct,45%,,,,,
player,201509130crd,crd,WeatSe99,pos,LB,,,,,
player,201509130crd,crd,WeatSe99,offense,0,,,,,
player,201509130crd,crd,WeatSe99,off_pct,0%,,,,,
player,201509130crd,crd,WeatSe99,defense,12,,,,,
player,201509130crd,crd,WeatSe99,def_pct,16%,,,,,
player,201509130crd,crd,WeatSe99,special_teams,1,,,,,
player,201509130crd,crd,WeatSe99,st_pct,3%,,,,,
player,201509130crd,crd,MartKa00,pos,LB,,,,,
player,201509130crd,crd,MartKa00,offense,0,,,,,
player,201509130crd,crd,MartKa00,off_pct,0%,,,,,
player,201509130crd,crd,MartKa00,defense,9,,,,,
player,201509130crd,crd,MartKa00,def_pct,12%,,,,,
player,201509130crd,crd,MartKa00,special_teams,6,,,,,
player,201509130crd,crd,MartKa00,st_pct,19%,,,,,
player,201509130crd,crd,ClemCh97,pos,FS,,,,,
player,201509130crd,crd,ClemCh97,offense,0,,,,,
player,201509130crd,crd,ClemCh97,off_pct,0%,,,,,
player,201509130crd,crd,ClemCh97,defense,5,,,,,
player,201509130crd,crd,ClemCh97,def_pct,7%,,,,,
player,201509130crd,crd,ClemCh97,special_teams,15,,,,,
player,201509130crd,crd,ClemCh97,st_pct,48%,,,,,
player,201509130crd,crd,BethJu00,pos,CB,,,,,
player,201509130crd,crd,BethJu00,offense,0,,,,,
player,201509130crd,crd,BethJu00,off_pct,0%,,,,,
player,201509130crd,crd,BethJu00,defense,0,,,,,
player,201509130crd,crd,BethJu00,def_pct,0%,,,,,
player,201509130crd,crd,BethJu00,special_teams,26,,,,,
player,201509130crd,crd,BethJu00,st_pct,84%,,,,,
player,201509130crd,crd,DemeKe00,pos,LB,,,,,
player,201509130crd,crd,DemeKe00,offense,0,,,,,
player,201509130crd,crd,DemeKe00,off_pct,0%,,,,,
player,201509130crd,crd,DemeKe00,defense,0,,,,,
player,201509130crd,crd,DemeKe00,def_pct,0%,,,,,
player,201509130crd,crd,DemeKe00,special_teams,20,,,,,
player,201509130crd,crd,DemeKe00,st_pct,65%,,,,,
player,201509130crd,crd,FuaxAl00,pos,LB,,,,,
player,201509130crd,crd,FuaxAl00,offense,0,,,,,
player,201509130crd,crd,FuaxAl00,off_pct,0%,,,,,
player,201509130crd,crd,FuaxAl00,defense,0,,,,,
player,201509130crd,crd,FuaxAl00,def_pct,0%,,,,,
player,201509130crd,crd,FuaxAl00,special_teams,15,,,,,
player,201509130crd,crd,FuaxAl00,st_pct,48%,,,,,
player,201509130crd,crd,TaylSt00,pos,RB,,,,,
player,201509130crd,crd,TaylSt00,offense,0,,,,,
player,201509130crd,crd,TaylSt00,off_pct,0%,,,,,
player,201509130crd,crd,TaylSt00,defense,0,,,,,
player,201509130crd,crd,TaylSt00,def_pct,0%,,,,,
player,201509130crd,crd,TaylSt00,special_teams,11,,,,,
player,201509130crd,crd,TaylSt00,st_pct,35%,,,,,
player,201509130crd,crd,CataCh00,pos,K,,,,,
player,201509130crd,crd,CataCh00,offense,0,,,,,
player,201509130crd,crd,CataCh00,off_pct,0%,,,,,
player,201509130crd,crd,CataCh00,defense,0,,,,,
player,201509130crd,crd,CataCh00,def_pct,0%,,,,,
player,201509130crd,crd,CataCh00,special_teams,11,,,,,
player,201509130crd,crd,CataCh00,st_pct,35%,,,,,
player,201509130crd,crd,ButlDr00,pos,P,,,,,
player,201509130crd,crd,ButlDr00,offense,0,,,,,
player,201509130crd,crd,ButlDr00,off_pct,0%,,,,,
player,201509130crd,crd,ButlDr00,defense,0,,,,,
player,201509130crd,crd,ButlDr00,def_pct,0%,,,,,
player,201509130crd,crd,ButlDr00,special_teams,9,,,,,
player,201509130crd,crd,ButlDr00,st_pct,29%,,,,,
player,201509130crd,crd,LeacMi00,pos,LS,,,,,
player,201509130crd,crd,LeacMi00,offense,0,,,,,
player,201509130crd,crd,LeacMi00,off_pct,0%,,,,,
player,201509130crd,crd,LeacMi00,defense,0,,,,,
player,201509130crd,crd,LeacMi00,def_pct,0%,,,,,
player,201509130crd,crd,LeacMi00,special_teams,9,,,,,
player,201509130crd,crd,LeacMi00,st_pct,29%,,,,,
player,201509130crd,crd,SoweBr00,pos,T,,,,,
player,201509130crd,crd,SoweBr00,offense,0,,,,,
player,201509130crd,crd,SoweBr00,off_pct,0%,,,,,
player,201509130crd,crd,SoweBr00,defense,0,,,,,
player,201509130crd,crd,SoweBr00,def_pct,0%,,,,,
player,201509130crd,crd,SoweBr00,special_teams,5,,,,,
player,201509130crd,crd,SoweBr00,st_pct,16%,,,,,
player,201509130crd,nor,ArmsTe00,pos,T,,,,,
player,201509130crd,nor,ArmsTe00,offense,73,,,,,
player,201509130crd,nor,ArmsTe00,off_pct,100%,,,,,
player,201509130crd,nor,ArmsTe00,defense,0,,,,,
player,201509130crd,nor,ArmsTe00,def_pct,0%,,,,,
player,201509130crd,nor,ArmsTe00,special_teams,5,,,,,
player,201509130crd,nor,ArmsTe00,st_pct,16%,,,,,
player,201509130crd,nor,EvanJa21,pos,G,,,,,
player,201509130crd,nor,EvanJa21,offense,73,,,,,
player,201509130crd,nor,EvanJa21,off_pct,100%,,,,,
player,201509130crd,nor,EvanJa21,defense,0,,,,,
player,201509130crd,nor,EvanJa21,def_pct,0%,,,,,
player,201509130crd,nor,EvanJa21,special_teams,5,,,,,
player,201509130crd,nor,EvanJa21,st_pct,16%,,,,,
player,201509130crd,nor,StriZa20,pos,T,,,,,
player,201509130crd,nor,StriZa20,offense,73,,,,,
player,201509130crd,nor,StriZa20,off_pct,100%,,,,,
player,201509130crd,nor,StriZa20,defense,0,,,,,
player,201509130crd,nor,StriZa20,def_pct,0%,,,,,
player,201509130crd,nor,StriZa20,special_teams,5,,,,,
player,201509130crd,nor,StriZa20,st_pct,16%,,,,,
player,201509130crd,nor,LeliTi00,pos,G,,,,,
player,201509130crd,nor,LeliTi00,offense,73,,,,,
player,201509130crd,nor,LeliTi00,off_pct,100%,,,,,
player,201509130crd,nor,LeliTi00,defense,0,,,,,
player,201509130crd,nor,LeliTi00,def_pct,0%,,,,,
player,201509130crd,nor,LeliTi00,special_teams,5,,,,,
player,201509130crd,nor,LeliTi00,st_pct,16%,,,,,
player,201509130crd,nor,UngeMa20,pos,C,,,,,
player,201509130crd,nor,UngeMa20,offense,73,,,,,
player,201509130crd,nor,UngeMa20,off_pct,100%,,,,,
player,201509130crd,nor,UngeMa20,defense,0,,,,,
player,201509130crd,nor,UngeMa20,def_pct,0%,,,,,
player,201509130crd,nor,UngeMa20,special_teams,0,,,,,
player,201509130crd,nor,UngeMa20,st_pct,0%,,,,,
player,201509130crd,nor,BreeDr00,pos,QB,,,,,
player,201509130crd,nor,BreeDr00,offense,73,,,,,
player,201509130crd,nor,BreeDr00,off_pct,100%,,,,,
player,201509130crd,nor,BreeDr00,defense,0,,,,,
player,201509130crd,nor,BreeDr00,def_pct,0%,,,,,
player,201509130crd,nor,BreeDr00,special_teams,0,,,,,
player,201509130crd,nor,BreeDr00,st_pct,0%,,,,,
player,201509130crd,nor,CookBr00,pos,WR,,,,,
player,201509130crd,nor,CookBr00,offense,72,,,,,
player,201509130crd,nor,CookBr00,off_pct,99%,,,,,
player,201509130crd,nor,CookBr00,defense,0,,,,,
player,201509130crd,nor,CookBr00,def_pct,0%,,,,,
player,201509130crd,nor,CookBr00,special_teams,0,,,,,
player,201509130crd,nor,CookBr00,st_pct,0%,,,,,
player,201509130crd,nor,WatsBe00,pos,TE,,,,,
player,201509130crd,nor,WatsBe00,offense,68,,,,,
player,201509130crd,nor,WatsBe00,off_pct,93%,,,,,
player,201509130crd,nor,WatsBe00,defense,0,,,,,
player,201509130crd,nor,WatsBe00,def_pct,0%,,,,,
player,201509130crd,nor,WatsBe00,special_teams,5,,,,,
player,201509130crd,nor,WatsBe00,st_pct,16%,,,,,
player,201509130crd,nor,ColeBr00,pos,WR,,,,,
player,201509130crd,nor,ColeBr00,offense,57,,,,,
player,201509130crd,nor,ColeBr00,off_pct,78%,,,,,
player,201509130crd,nor,ColeBr00,defense,0,,,,,
player,201509130crd,nor,ColeBr00,def_pct,0%,,,,,
player,201509130crd,nor,ColeBr00,special_teams,6,,,,,
player,201509130crd,nor,ColeBr00,st_pct,19%,,,,,
player,201509130crd,nor,IngrMa01,pos,RB,,,,,
player,201509130crd,nor,IngrMa01,offense,45,,,,,
player,201509130crd,nor,IngrMa01,off_pct,62%,,,,,
player,201509130crd,nor,IngrMa01,defense,0,,,,,
