game,2015,16,20151227,201512270min,nyg,"New York Giants",17,min,"Minnesota Vikings",49
player,201512270min,min,GreeCh99,def_int_long,0,,,,,
player,201512270min,min,GreeCh99,pass_defended,0,,,,,
player,201512270min,min,GreeCh99,sacks,0.0,,,,,
player,201512270min,min,GreeCh99,tackles_combined,9,,,,,
player,201512270min,min,GreeCh99,tackles_solo,6,,,,,
player,201512270min,min,GreeCh99,tackles_assists,3,,,,,
player,201512270min,min,GreeCh99,tackles_loss,0,,,,,
player,201512270min,min,GreeCh99,qb_hits,0,,,,,
player,201512270min,min,GreeCh99,fumbles_rec,0,,,,,
player,201512270min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201512270min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201512270min,min,GreeCh99,fumbles_forced,0,,,,,
player,201512270min,min,KendEr00,def_int,0,,,,,
player,201512270min,min,KendEr00,def_int_yds,0,,,,,
player,201512270min,min,KendEr00,def_int_td,0,,,,,
player,201512270min,min,KendEr00,def_int_long,0,,,,,
player,201512270min,min,KendEr00,pass_defended,0,,,,,
player,201512270min,min,KendEr00,sacks,0.0,,,,,
player,201512270min,min,KendEr00,tackles_combined,7,,,,,
player,201512270min,min,KendEr00,tackles_solo,5,,,,,
player,201512270min,min,KendEr00,tackles_assists,2,,,,,
player,201512270min,min,KendEr00,tackles_loss,0,,,,,
player,201512270min,min,KendEr00,qb_hits,0,,,,,
player,201512270min,min,KendEr00,fumbles_rec,0,,,,,
player,201512270min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201512270min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201512270min,min,KendEr00,fumbles_forced,0,,,,,
player,201512270min,min,RobiEd00,def_int,0,,,,,
player,201512270min,min,RobiEd00,def_int_yds,0,,,,,
player,201512270min,min,RobiEd00,def_int_td,0,,,,,
player,201512270min,min,RobiEd00,def_int_long,0,,,,,
player,201512270min,min,RobiEd00,pass_defended,0,,,,,
player,201512270min,min,RobiEd00,sacks,0.0,,,,,
player,201512270min,min,RobiEd00,tackles_combined,5,,,,,
player,201512270min,min,RobiEd00,tackles_solo,2,,,,,
player,201512270min,min,RobiEd00,tackles_assists,3,,,,,
player,201512270min,min,RobiEd00,tackles_loss,0,,,,,
player,201512270min,min,RobiEd00,qb_hits,0,,,,,
player,201512270min,min,RobiEd00,fumbles_rec,0,,,,,
player,201512270min,min,RobiEd00,fumbles_rec_yds,0,,,,,
player,201512270min,min,RobiEd00,fumbles_rec_td,0,,,,,
player,201512270min,min,RobiEd00,fumbles_forced,0,,,,,
player,201512270min,min,GrifEv99,def_int,0,,,,,
player,201512270min,min,GrifEv99,def_int_yds,0,,,,,
player,201512270min,min,GrifEv99,def_int_td,0,,,,,
player,201512270min,min,GrifEv99,def_int_long,0,,,,,
player,201512270min,min,GrifEv99,pass_defended,1,,,,,
player,201512270min,min,GrifEv99,sacks,0.0,,,,,
player,201512270min,min,GrifEv99,tackles_combined,4,,,,,
player,201512270min,min,GrifEv99,tackles_solo,2,,,,,
player,201512270min,min,GrifEv99,tackles_assists,2,,,,,
player,201512270min,min,GrifEv99,tackles_loss,1,,,,,
player,201512270min,min,GrifEv99,qb_hits,2,,,,,
player,201512270min,min,GrifEv99,fumbles_rec,0,,,,,
player,201512270min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201512270min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201512270min,min,GrifEv99,fumbles_forced,0,,,,,
player,201512270min,min,NewmTe20,def_int,0,,,,,
player,201512270min,min,NewmTe20,def_int_yds,0,,,,,
player,201512270min,min,NewmTe20,def_int_td,0,,,,,
player,201512270min,min,NewmTe20,def_int_long,0,,,,,
player,201512270min,min,NewmTe20,pass_defended,1,,,,,
player,201512270min,min,NewmTe20,sacks,0.0,,,,,
player,201512270min,min,NewmTe20,tackles_combined,3,,,,,
player,201512270min,min,NewmTe20,tackles_solo,3,,,,,
player,201512270min,min,NewmTe20,tackles_assists,0,,,,,
player,201512270min,min,NewmTe20,tackles_loss,1,,,,,
player,201512270min,min,NewmTe20,qb_hits,0,,,,,
player,201512270min,min,NewmTe20,fumbles_rec,0,,,,,
player,201512270min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201512270min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201512270min,min,NewmTe20,fumbles_forced,0,,,,,
player,201512270min,min,WaynTr00,def_int,0,,,,,
player,201512270min,min,WaynTr00,def_int_yds,0,,,,,
player,201512270min,min,WaynTr00,def_int_td,0,,,,,
player,201512270min,min,WaynTr00,def_int_long,0,,,,,
player,201512270min,min,WaynTr00,pass_defended,0,,,,,
player,201512270min,min,WaynTr00,sacks,0.0,,,,,
player,201512270min,min,WaynTr00,tackles_combined,3,,,,,
player,201512270min,min,WaynTr00,tackles_solo,3,,,,,
player,201512270min,min,WaynTr00,tackles_assists,0,,,,,
player,201512270min,min,WaynTr00,tackles_loss,0,,,,,
player,201512270min,min,WaynTr00,qb_hits,0,,,,,
player,201512270min,min,WaynTr00,fumbles_rec,0,,,,,
player,201512270min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201512270min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201512270min,min,WaynTr00,fumbles_forced,0,,,,,
player,201512270min,min,BlanRo00,def_int,0,,,,,
player,201512270min,min,BlanRo00,def_int_yds,0,,,,,
player,201512270min,min,BlanRo00,def_int_td,0,,,,,
player,201512270min,min,BlanRo00,def_int_long,0,,,,,
player,201512270min,min,BlanRo00,pass_defended,0,,,,,
player,201512270min,min,BlanRo00,sacks,0.0,,,,,
player,201512270min,min,BlanRo00,tackles_combined,2,,,,,
player,201512270min,min,BlanRo00,tackles_solo,2,,,,,
player,201512270min,min,BlanRo00,tackles_assists,0,,,,,
player,201512270min,min,BlanRo00,tackles_loss,0,,,,,
player,201512270min,min,BlanRo00,qb_hits,0,,,,,
player,201512270min,min,BlanRo00,fumbles_rec,0,,,,,
player,201512270min,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201512270min,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201512270min,min,BlanRo00,fumbles_forced,0,,,,,
player,201512270min,min,HarrAn01,def_int,0,,,,,
player,201512270min,min,HarrAn01,def_int_yds,0,,,,,
player,201512270min,min,HarrAn01,def_int_td,0,,,,,
player,201512270min,min,HarrAn01,def_int_long,0,,,,,
player,201512270min,min,HarrAn01,pass_defended,0,,,,,
player,201512270min,min,HarrAn01,sacks,0.0,,,,,
player,201512270min,min,HarrAn01,tackles_combined,2,,,,,
player,201512270min,min,HarrAn01,tackles_solo,1,,,,,
player,201512270min,min,HarrAn01,tackles_assists,1,,,,,
player,201512270min,min,HarrAn01,tackles_loss,0,,,,,
player,201512270min,min,HarrAn01,qb_hits,0,,,,,
player,201512270min,min,HarrAn01,fumbles_rec,0,,,,,
player,201512270min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201512270min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201512270min,min,HarrAn01,fumbles_forced,0,,,,,
player,201512270min,min,JoseLi99,def_int,0,,,,,
player,201512270min,min,JoseLi99,def_int_yds,0,,,,,
player,201512270min,min,JoseLi99,def_int_td,0,,,,,
player,201512270min,min,JoseLi99,def_int_long,0,,,,,
player,201512270min,min,JoseLi99,pass_defended,0,,,,,
player,201512270min,min,JoseLi99,sacks,0.0,,,,,
player,201512270min,min,JoseLi99,tackles_combined,2,,,,,
player,201512270min,min,JoseLi99,tackles_solo,1,,,,,
player,201512270min,min,JoseLi99,tackles_assists,1,,,,,
player,201512270min,min,JoseLi99,tackles_loss,0,,,,,
player,201512270min,min,JoseLi99,qb_hits,0,,,,,
player,201512270min,min,JoseLi99,fumbles_rec,0,,,,,
player,201512270min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201512270min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201512270min,min,JoseLi99,fumbles_forced,0,,,,,
player,201512270min,min,RhodXa00,def_int,0,,,,,
player,201512270min,min,RhodXa00,def_int_yds,0,,,,,
player,201512270min,min,RhodXa00,def_int_td,0,,,,,
player,201512270min,min,RhodXa00,def_int_long,0,,,,,
player,201512270min,min,RhodXa00,pass_defended,1,,,,,
player,201512270min,min,RhodXa00,sacks,0.0,,,,,
player,201512270min,min,RhodXa00,tackles_combined,2,,,,,
player,201512270min,min,RhodXa00,tackles_solo,1,,,,,
player,201512270min,min,RhodXa00,tackles_assists,1,,,,,
player,201512270min,min,RhodXa00,tackles_loss,0,,,,,
player,201512270min,min,RhodXa00,qb_hits,0,,,,,
player,201512270min,min,RhodXa00,fumbles_rec,0,,,,,
player,201512270min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201512270min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201512270min,min,RhodXa00,fumbles_forced,0,,,,,
player,201512270min,min,TrusJa99,def_int,0,,,,,
player,201512270min,min,TrusJa99,def_int_yds,0,,,,,
player,201512270min,min,TrusJa99,def_int_td,0,,,,,
player,201512270min,min,TrusJa99,def_int_long,0,,,,,
player,201512270min,min,TrusJa99,pass_defended,0,,,,,
player,201512270min,min,TrusJa99,sacks,0.0,,,,,
player,201512270min,min,TrusJa99,tackles_combined,2,,,,,
player,201512270min,min,TrusJa99,tackles_solo,2,,,,,
player,201512270min,min,TrusJa99,tackles_assists,0,,,,,
player,201512270min,min,TrusJa99,tackles_loss,0,,,,,
player,201512270min,min,TrusJa99,qb_hits,0,,,,,
player,201512270min,min,TrusJa99,fumbles_rec,0,,,,,
player,201512270min,min,TrusJa99,fumbles_rec_yds,0,,,,,
player,201512270min,min,TrusJa99,fumbles_rec_td,0,,,,,
player,201512270min,min,TrusJa99,fumbles_forced,0,,,,,
player,201512270min,min,AsiaMa00,def_int,0,,,,,
player,201512270min,min,AsiaMa00,def_int_yds,0,,,,,
player,201512270min,min,AsiaMa00,def_int_td,0,,,,,
player,201512270min,min,AsiaMa00,def_int_long,0,,,,,
player,201512270min,min,AsiaMa00,pass_defended,0,,,,,
player,201512270min,min,AsiaMa00,sacks,0.0,,,,,
player,201512270min,min,AsiaMa00,tackles_combined,1,,,,,
player,201512270min,min,AsiaMa00,tackles_solo,1,,,,,
player,201512270min,min,AsiaMa00,tackles_assists,0,,,,,
player,201512270min,min,AsiaMa00,tackles_loss,0,,,,,
player,201512270min,min,AsiaMa00,qb_hits,0,,,,,
player,201512270min,min,AsiaMa00,fumbles_rec,0,,,,,
player,201512270min,min,AsiaMa00,fumbles_rec_yds,0,,,,,
player,201512270min,min,AsiaMa00,fumbles_rec_td,0,,,,,
player,201512270min,min,AsiaMa00,fumbles_forced,0,,,,,
player,201512270min,min,BarrAn00,def_int,0,,,,,
player,201512270min,min,BarrAn00,def_int_yds,0,,,,,
player,201512270min,min,BarrAn00,def_int_td,0,,,,,
player,201512270min,min,BarrAn00,def_int_long,0,,,,,
player,201512270min,min,BarrAn00,pass_defended,1,,,,,
player,201512270min,min,BarrAn00,sacks,0.0,,,,,
player,201512270min,min,BarrAn00,tackles_combined,1,,,,,
player,201512270min,min,BarrAn00,tackles_solo,1,,,,,
player,201512270min,min,BarrAn00,tackles_assists,0,,,,,
player,201512270min,min,BarrAn00,tackles_loss,0,,,,,
player,201512270min,min,BarrAn00,qb_hits,0,,,,,
player,201512270min,min,BarrAn00,fumbles_rec,0,,,,,
player,201512270min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201512270min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201512270min,min,BarrAn00,fumbles_forced,0,,,,,
player,201512270min,min,PruiMy00,def_int,0,,,,,
player,201512270min,min,PruiMy00,def_int_yds,0,,,,,
player,201512270min,min,PruiMy00,def_int_td,0,,,,,
player,201512270min,min,PruiMy00,def_int_long,0,,,,,
player,201512270min,min,PruiMy00,pass_defended,0,,,,,
player,201512270min,min,PruiMy00,sacks,0.0,,,,,
player,201512270min,min,PruiMy00,tackles_combined,1,,,,,
player,201512270min,min,PruiMy00,tackles_solo,1,,,,,
player,201512270min,min,PruiMy00,tackles_assists,0,,,,,
player,201512270min,min,PruiMy00,tackles_loss,0,,,,,
player,201512270min,min,PruiMy00,qb_hits,0,,,,,
player,201512270min,min,PruiMy00,fumbles_rec,0,,,,,
player,201512270min,min,PruiMy00,fumbles_rec_yds,0,,,,,
player,201512270min,min,PruiMy00,fumbles_rec_td,0,,,,,
player,201512270min,min,PruiMy00,fumbles_forced,0,,,,,
player,201512270min,min,SherMa20,def_int,0,,,,,
player,201512270min,min,SherMa20,def_int_yds,0,,,,,
player,201512270min,min,SherMa20,def_int_td,0,,,,,
player,201512270min,min,SherMa20,def_int_long,0,,,,,
player,201512270min,min,SherMa20,pass_defended,0,,,,,
player,201512270min,min,SherMa20,sacks,0.0,,,,,
player,201512270min,min,SherMa20,tackles_combined,1,,,,,
player,201512270min,min,SherMa20,tackles_solo,1,,,,,
player,201512270min,min,SherMa20,tackles_assists,0,,,,,
player,201512270min,min,SherMa20,tackles_loss,0,,,,,
player,201512270min,min,SherMa20,qb_hits,0,,,,,
player,201512270min,min,SherMa20,fumbles_rec,0,,,,,
player,201512270min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201512270min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201512270min,min,SherMa20,fumbles_forced,0,,,,,
player,201512270min,min,ThieAd00,def_int,0,,,,,
player,201512270min,min,ThieAd00,def_int_yds,0,,,,,
player,201512270min,min,ThieAd00,def_int_td,0,,,,,
player,201512270min,min,ThieAd00,def_int_long,0,,,,,
player,201512270min,min,ThieAd00,pass_defended,0,,,,,
player,201512270min,min,ThieAd00,sacks,0.0,,,,,
player,201512270min,min,ThieAd00,tackles_combined,1,,,,,
player,201512270min,min,ThieAd00,tackles_solo,1,,,,,
player,201512270min,min,ThieAd00,tackles_assists,0,,,,,
player,201512270min,min,ThieAd00,tackles_loss,0,,,,,
player,201512270min,min,ThieAd00,qb_hits,0,,,,,
player,201512270min,min,ThieAd00,fumbles_rec,0,,,,,
player,201512270min,min,ThieAd00,fumbles_rec_yds,0,,,,,
player,201512270min,min,ThieAd00,fumbles_rec_td,0,,,,,
player,201512270min,min,ThieAd00,fumbles_forced,0,,,,,
player,201512270min,nyg,HarrDw00,kick_ret,0,,,,,
player,201512270min,nyg,HarrDw00,kick_ret_yds,0,,,,,
player,201512270min,nyg,HarrDw00,kick_ret_yds_per_ret,,,,,,
player,201512270min,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201512270min,nyg,HarrDw00,kick_ret_long,0,,,,,
player,201512270min,nyg,HarrDw00,punt_ret,2,,,,,
player,201512270min,nyg,HarrDw00,punt_ret_yds,12,,,,,
player,201512270min,nyg,HarrDw00,punt_ret_yds_per_ret,6.0,,,,,
player,201512270min,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201512270min,nyg,HarrDw00,punt_ret_long,12,,,,,
player,201512270min,nyg,VereSh00,kick_ret,7,,,,,
player,201512270min,nyg,VereSh00,kick_ret_yds,142,,,,,
player,201512270min,nyg,VereSh00,kick_ret_yds_per_ret,20.3,,,,,
player,201512270min,nyg,VereSh00,kick_ret_td,0,,,,,
player,201512270min,nyg,VereSh00,kick_ret_long,23,,,,,
player,201512270min,nyg,VereSh00,punt_ret,0,,,,,
player,201512270min,nyg,VereSh00,punt_ret_yds,0,,,,,
player,201512270min,nyg,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201512270min,nyg,VereSh00,punt_ret_td,0,,,,,
player,201512270min,nyg,VereSh00,punt_ret_long,0,,,,,
player,201512270min,nyg,EdwaBe00,kick_ret,1,,,,,
player,201512270min,nyg,EdwaBe00,kick_ret_yds,20,,,,,
player,201512270min,nyg,EdwaBe00,kick_ret_yds_per_ret,20.0,,,,,
player,201512270min,nyg,EdwaBe00,kick_ret_td,0,,,,,
player,201512270min,nyg,EdwaBe00,kick_ret_long,20,,,,,
player,201512270min,nyg,EdwaBe00,punt_ret,0,,,,,
player,201512270min,nyg,EdwaBe00,punt_ret_yds,0,,,,,
player,201512270min,nyg,EdwaBe00,punt_ret_yds_per_ret,,,,,,
player,201512270min,nyg,EdwaBe00,punt_ret_td,0,,,,,
player,201512270min,nyg,EdwaBe00,punt_ret_long,0,,,,,
player,201512270min,min,SherMa20,kick_ret,0,,,,,
player,201512270min,min,SherMa20,kick_ret_yds,0,,,,,
player,201512270min,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201512270min,min,SherMa20,kick_ret_td,0,,,,,
player,201512270min,min,SherMa20,kick_ret_long,0,,,,,
player,201512270min,min,SherMa20,punt_ret,1,,,,,
player,201512270min,min,SherMa20,punt_ret_yds,1,,,,,
player,201512270min,min,SherMa20,punt_ret_yds_per_ret,1.0,,,,,
player,201512270min,min,SherMa20,punt_ret_td,0,,,,,
player,201512270min,min,SherMa20,punt_ret_long,1,,,,,
player,201512270min,min,BlanRo00,kick_ret,1,,,,,
player,201512270min,min,BlanRo00,kick_ret_yds,27,,,,,
player,201512270min,min,BlanRo00,kick_ret_yds_per_ret,27.0,,,,,
player,201512270min,min,BlanRo00,kick_ret_td,0,,,,,
player,201512270min,min,BlanRo00,kick_ret_long,27,,,,,
player,201512270min,min,BlanRo00,punt_ret,0,,,,,
player,201512270min,min,BlanRo00,punt_ret_yds,0,,,,,
player,201512270min,min,BlanRo00,punt_ret_yds_per_ret,,,,,,
player,201512270min,min,BlanRo00,punt_ret_td,0,,,,,
player,201512270min,min,BlanRo00,punt_ret_long,0,,,,,
player,201512270min,min,HuntDa01,kick_ret,1,,,,,
player,201512270min,min,HuntDa01,kick_ret_yds,10,,,,,
player,201512270min,min,HuntDa01,kick_ret_yds_per_ret,10.0,,,,,
player,201512270min,min,HuntDa01,kick_ret_td,0,,,,,
player,201512270min,min,HuntDa01,kick_ret_long,10,,,,,
player,201512270min,min,HuntDa01,punt_ret,0,,,,,
player,201512270min,min,HuntDa01,punt_ret_yds,0,,,,,
player,201512270min,min,HuntDa01,punt_ret_yds_per_ret,,,,,,
player,201512270min,min,HuntDa01,punt_ret_td,0,,,,,
player,201512270min,min,HuntDa01,punt_ret_long,0,,,,,
player,201512270min,min,PattCo00,kick_ret,1,,,,,
player,201512270min,min,PattCo00,kick_ret_yds,16,,,,,
player,201512270min,min,PattCo00,kick_ret_yds_per_ret,16.0,,,,,
player,201512270min,min,PattCo00,kick_ret_td,0,,,,,
player,201512270min,min,PattCo00,kick_ret_long,16,,,,,
player,201512270min,min,PattCo00,punt_ret,0,,,,,
player,201512270min,min,PattCo00,punt_ret_yds,0,,,,,
player,201512270min,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201512270min,min,PattCo00,punt_ret_td,0,,,,,
player,201512270min,min,PattCo00,punt_ret_long,0,,,,,
player,201512270min,nyg,brownjos01,xpm,2,,,,,
player,201512270min,nyg,brownjos01,xpa,2,,,,,
player,201512270min,nyg,brownjos01,fgm,1,,,,,
player,201512270min,nyg,brownjos01,fga,1,,,,,
player,201512270min,nyg,brownjos01,punt,0,,,,,
player,201512270min,nyg,brownjos01,punt_yds,0,,,,,
player,201512270min,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201512270min,nyg,brownjos01,punt_long,0,,,,,
player,201512270min,nyg,WingBr00,xpm,,,,,,
player,201512270min,nyg,WingBr00,xpa,,,,,,
player,201512270min,nyg,WingBr00,fgm,,,,,,
player,201512270min,nyg,WingBr00,fga,,,,,,
player,201512270min,nyg,WingBr00,punt,6,,,,,
player,201512270min,nyg,WingBr00,punt_yds,241,,,,,
player,201512270min,nyg,WingBr00,punt_yds_per_punt,40.2,,,,,
player,201512270min,nyg,WingBr00,punt_long,48,,,,,
player,201512270min,min,WalsBl00,xpm,4,,,,,
player,201512270min,min,WalsBl00,xpa,5,,,,,
player,201512270min,min,WalsBl00,fgm,5,,,,,
player,201512270min,min,WalsBl00,fga,5,,,,,
player,201512270min,min,WalsBl00,punt,0,,,,,
player,201512270min,min,WalsBl00,punt_yds,0,,,,,
player,201512270min,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201512270min,min,WalsBl00,punt_long,0,,,,,
player,201512270min,min,LockJe00,xpm,,,,,,
player,201512270min,min,LockJe00,xpa,,,,,,
player,201512270min,min,LockJe00,fgm,,,,,,
player,201512270min,min,LockJe00,fga,,,,,,
player,201512270min,min,LockJe00,punt,4,,,,,
player,201512270min,min,LockJe00,punt_yds,162,,,,,
player,201512270min,min,LockJe00,punt_yds_per_punt,40.5,,,,,
player,201512270min,min,LockJe00,punt_long,52,,,,,
player,201512270min,min,FuscBr00,pos,G,,,,,
player,201512270min,min,FuscBr00,offense,71,,,,,
player,201512270min,min,FuscBr00,off_pct,100%,,,,,
player,201512270min,min,FuscBr00,defense,0,,,,,
player,201512270min,min,FuscBr00,def_pct,0%,,,,,
player,201512270min,min,FuscBr00,special_teams,10,,,,,
player,201512270min,min,FuscBr00,st_pct,26%,,,,,
player,201512270min,min,HarrMi01,pos,G,,,,,
player,201512270min,min,HarrMi01,offense,71,,,,,
player,201512270min,min,HarrMi01,off_pct,100%,,,,,
player,201512270min,min,HarrMi01,defense,0,,,,,
player,201512270min,min,HarrMi01,def_pct,0%,,,,,
player,201512270min,min,HarrMi01,special_teams,10,,,,,
player,201512270min,min,HarrMi01,st_pct,26%,,,,,
player,201512270min,min,BergJo20,pos,C,,,,,
player,201512270min,min,BergJo20,offense,71,,,,,
player,201512270min,min,BergJo20,off_pct,100%,,,,,
player,201512270min,min,BergJo20,defense,0,,,,,
player,201512270min,min,BergJo20,def_pct,0%,,,,,
player,201512270min,min,BergJo20,special_teams,10,,,,,
player,201512270min,min,BergJo20,st_pct,26%,,,,,
player,201512270min,min,ClemT.00,pos,T,,,,,
player,201512270min,min,ClemT.00,offense,71,,,,,
player,201512270min,min,ClemT.00,off_pct,100%,,,,,
player,201512270min,min,ClemT.00,defense,0,,,,,
player,201512270min,min,ClemT.00,def_pct,0%,,,,,
player,201512270min,min,ClemT.00,special_teams,9,,,,,
player,201512270min,min,ClemT.00,st_pct,24%,,,,,
player,201512270min,min,BridTe00,pos,QB,,,,,
player,201512270min,min,BridTe00,offense,65,,,,,
player,201512270min,min,BridTe00,off_pct,92%,,,,,
player,201512270min,min,BridTe00,defense,0,,,,,
player,201512270min,min,BridTe00,def_pct,0%,,,,,
player,201512270min,min,BridTe00,special_teams,0,,,,,
player,201512270min,min,BridTe00,st_pct,0%,,,,,
player,201512270min,min,KaliMa00,pos,T,,,,,
player,201512270min,min,KaliMa00,offense,64,,,,,
player,201512270min,min,KaliMa00,off_pct,90%,,,,,
player,201512270min,min,KaliMa00,defense,0,,,,,
player,201512270min,min,KaliMa00,def_pct,0%,,,,,
player,201512270min,min,KaliMa00,special_teams,0,,,,,
player,201512270min,min,KaliMa00,st_pct,0%,,,,,
player,201512270min,min,DiggSt00,pos,WR,,,,,
player,201512270min,min,DiggSt00,offense,54,,,,,
player,201512270min,min,DiggSt00,off_pct,76%,,,,,
player,201512270min,min,DiggSt00,defense,0,,,,,
player,201512270min,min,DiggSt00,def_pct,0%,,,,,
player,201512270min,min,DiggSt00,special_teams,0,,,,,
player,201512270min,min,DiggSt00,st_pct,0%,,,,,
player,201512270min,min,RudoKy00,pos,TE,,,,,
player,201512270min,min,RudoKy00,offense,52,,,,,
player,201512270min,min,RudoKy00,off_pct,73%,,,,,
player,201512270min,min,RudoKy00,defense,0,,,,,
player,201512270min,min,RudoKy00,def_pct,0%,,,,,
player,201512270min,min,RudoKy00,special_teams,11,,,,,
player,201512270min,min,RudoKy00,st_pct,29%,,,,,
player,201512270min,min,ElliRh00,pos,TE,,,,,
player,201512270min,min,ElliRh00,offense,48,,,,,
player,201512270min,min,ElliRh00,off_pct,68%,,,,,
player,201512270min,min,ElliRh00,defense,0,,,,,
player,201512270min,min,ElliRh00,def_pct,0%,,,,,
player,201512270min,min,ElliRh00,special_teams,20,,,,,
player,201512270min,min,ElliRh00,st_pct,53%,,,,,
player,201512270min,min,WallMi00,pos,WR,,,,,
player,201512270min,min,WallMi00,offense,47,,,,,
player,201512270min,min,WallMi00,off_pct,66%,,,,,
player,201512270min,min,WallMi00,defense,0,,,,,
player,201512270min,min,WallMi00,def_pct,0%,,,,,
player,201512270min,min,WallMi00,special_teams,0,,,,,
player,201512270min,min,WallMi00,st_pct,0%,,,,,
player,201512270min,min,PeteAd01,pos,RB,,,,,
player,201512270min,min,PeteAd01,offense,41,,,,,
player,201512270min,min,PeteAd01,off_pct,58%,,,,,
player,201512270min,min,PeteAd01,defense,0,,,,,
player,201512270min,min,PeteAd01,def_pct,0%,,,,,
player,201512270min,min,PeteAd01,special_teams,0,,,,,
player,201512270min,min,PeteAd01,st_pct,0%,,,,,
player,201512270min,min,WrigJa02,pos,WR,,,,,
player,201512270min,min,WrigJa02,offense,27,,,,,
player,201512270min,min,WrigJa02,off_pct,38%,,,,,
player,201512270min,min,WrigJa02,defense,0,,,,,
player,201512270min,min,WrigJa02,def_pct,0%,,,,,
player,201512270min,min,WrigJa02,special_teams,0,,,,,
player,201512270min,min,WrigJa02,st_pct,0%,,,,,
player,201512270min,min,ThieAd00,pos,WR,,,,,
player,201512270min,min,ThieAd00,offense,25,,,,,
player,201512270min,min,ThieAd00,off_pct,35%,,,,,
player,201512270min,min,ThieAd00,defense,0,,,,,
player,201512270min,min,ThieAd00,def_pct,0%,,,,,
player,201512270min,min,ThieAd00,special_teams,24,,,,,
player,201512270min,min,ThieAd00,st_pct,63%,,,,,
player,201512270min,min,PruiMy00,pos,TE,,,,,
player,201512270min,min,PruiMy00,offense,19,,,,,
player,201512270min,min,PruiMy00,off_pct,27%,,,,,
player,201512270min,min,PruiMy00,defense,0,,,,,
player,201512270min,min,PruiMy00,def_pct,0%,,,,,
player,201512270min,min,PruiMy00,special_teams,12,,,,,
player,201512270min,min,PruiMy00,st_pct,32%,,,,,
player,201512270min,min,AsiaMa00,pos,RB,,,,,
player,201512270min,min,AsiaMa00,offense,17,,,,,
player,201512270min,min,AsiaMa00,off_pct,24%,,,,,
player,201512270min,min,AsiaMa00,defense,0,,,,,
player,201512270min,min,AsiaMa00,def_pct,0%,,,,,
player,201512270min,min,AsiaMa00,special_teams,24,,,,,
player,201512270min,min,AsiaMa00,st_pct,63%,,,,,
player,201512270min,min,McKiJe00,pos,RB,,,,,
player,201512270min,min,McKiJe00,offense,15,,,,,
player,201512270min,min,McKiJe00,off_pct,21%,,,,,
player,201512270min,min,McKiJe00,defense,0,,,,,
player,201512270min,min,McKiJe00,def_pct,0%,,,,,
player,201512270min,min,McKiJe00,special_teams,17,,,,,
player,201512270min,min,McKiJe00,st_pct,45%,,,,,
player,201512270min,min,LineZa01,pos,FB,,,,,
player,201512270min,min,LineZa01,offense,9,,,,,
player,201512270min,min,LineZa01,off_pct,13%,,,,,
player,201512270min,min,LineZa01,defense,0,,,,,
player,201512270min,min,LineZa01,def_pct,0%,,,,,
player,201512270min,min,LineZa01,special_teams,8,,,,,
player,201512270min,min,LineZa01,st_pct,21%,,,,,
player,201512270min,min,ShepAu00,pos,G,,,,,
player,201512270min,min,ShepAu00,offense,8,,,,,
player,201512270min,min,ShepAu00,off_pct,11%,,,,,
player,201512270min,min,ShepAu00,defense,0,,,,,
player,201512270min,min,ShepAu00,def_pct,0%,,,,,
player,201512270min,min,ShepAu00,special_teams,10,,,,,
player,201512270min,min,ShepAu00,st_pct,26%,,,,,
player,201512270min,min,HillSh00,pos,QB,,,,,
player,201512270min,min,HillSh00,offense,6,,,,,
player,201512270min,min,HillSh00,off_pct,8%,,,,,
player,201512270min,min,HillSh00,defense,0,,,,,
player,201512270min,min,HillSh00,def_pct,0%,,,,,
player,201512270min,min,HillSh00,special_teams,0,,,,,
player,201512270min,min,HillSh00,st_pct,0%,,,,,
