game,2015,3,20150927,201509270min,sdg,"San Diego Chargers",14,min,"Minnesota Vikings",31
player,201509270min,min,ShepAu00,def_pct,0%,,,,,
player,201509270min,min,ShepAu00,special_teams,0,,,,,
player,201509270min,min,ShepAu00,st_pct,0%,,,,,
player,201509270min,min,NewmTe20,pos,CB,,,,,
player,201509270min,min,NewmTe20,offense,0,,,,,
player,201509270min,min,NewmTe20,off_pct,0%,,,,,
player,201509270min,min,NewmTe20,defense,70,,,,,
player,201509270min,min,NewmTe20,def_pct,96%,,,,,
player,201509270min,min,NewmTe20,special_teams,3,,,,,
player,201509270min,min,NewmTe20,st_pct,11%,,,,,
player,201509270min,min,SmitHa00,pos,FS,,,,,
player,201509270min,min,SmitHa00,offense,0,,,,,
player,201509270min,min,SmitHa00,off_pct,0%,,,,,
player,201509270min,min,SmitHa00,defense,67,,,,,
player,201509270min,min,SmitHa00,def_pct,92%,,,,,
player,201509270min,min,SmitHa00,special_teams,7,,,,,
player,201509270min,min,SmitHa00,st_pct,26%,,,,,
player,201509270min,min,MunnCa99,pos,CB,,,,,
player,201509270min,min,MunnCa99,offense,0,,,,,
player,201509270min,min,MunnCa99,off_pct,0%,,,,,
player,201509270min,min,MunnCa99,defense,65,,,,,
player,201509270min,min,MunnCa99,def_pct,89%,,,,,
player,201509270min,min,MunnCa99,special_teams,3,,,,,
player,201509270min,min,MunnCa99,st_pct,11%,,,,,
player,201509270min,min,BarrAn00,pos,LB,,,,,
player,201509270min,min,BarrAn00,offense,0,,,,,
player,201509270min,min,BarrAn00,off_pct,0%,,,,,
player,201509270min,min,BarrAn00,defense,61,,,,,
player,201509270min,min,BarrAn00,def_pct,84%,,,,,
player,201509270min,min,BarrAn00,special_teams,4,,,,,
player,201509270min,min,BarrAn00,st_pct,15%,,,,,
player,201509270min,min,RobiBr98,pos,DE,,,,,
player,201509270min,min,RobiBr98,offense,0,,,,,
player,201509270min,min,RobiBr98,off_pct,0%,,,,,
player,201509270min,min,RobiBr98,defense,61,,,,,
player,201509270min,min,RobiBr98,def_pct,84%,,,,,
player,201509270min,min,RobiBr98,special_teams,4,,,,,
player,201509270min,min,RobiBr98,st_pct,15%,,,,,
player,201509270min,min,GrifEv99,pos,DE,,,,,
player,201509270min,min,GrifEv99,offense,0,,,,,
player,201509270min,min,GrifEv99,off_pct,0%,,,,,
player,201509270min,min,GrifEv99,defense,60,,,,,
player,201509270min,min,GrifEv99,def_pct,82%,,,,,
player,201509270min,min,GrifEv99,special_teams,3,,,,,
player,201509270min,min,GrifEv99,st_pct,11%,,,,,
player,201509270min,min,SendAn00,pos,SS,,,,,
player,201509270min,min,SendAn00,offense,0,,,,,
player,201509270min,min,SendAn00,off_pct,0%,,,,,
player,201509270min,min,SendAn00,defense,49,,,,,
player,201509270min,min,SendAn00,def_pct,67%,,,,,
player,201509270min,min,SendAn00,special_teams,11,,,,,
player,201509270min,min,SendAn00,st_pct,41%,,,,,
player,201509270min,min,FloySh00,pos,DT,,,,,
player,201509270min,min,FloySh00,offense,0,,,,,
player,201509270min,min,FloySh00,off_pct,0%,,,,,
player,201509270min,min,FloySh00,defense,49,,,,,
player,201509270min,min,FloySh00,def_pct,67%,,,,,
player,201509270min,min,FloySh00,special_teams,3,,,,,
player,201509270min,min,FloySh00,st_pct,11%,,,,,
player,201509270min,min,WaynTr00,pos,CB,,,,,
player,201509270min,min,WaynTr00,offense,0,,,,,
player,201509270min,min,WaynTr00,off_pct,0%,,,,,
player,201509270min,min,WaynTr00,defense,41,,,,,
player,201509270min,min,WaynTr00,def_pct,56%,,,,,
player,201509270min,min,WaynTr00,special_teams,11,,,,,
player,201509270min,min,WaynTr00,st_pct,41%,,,,,
player,201509270min,min,JoseLi99,pos,NT,,,,,
player,201509270min,min,JoseLi99,offense,0,,,,,
player,201509270min,min,JoseLi99,off_pct,0%,,,,,
player,201509270min,min,JoseLi99,defense,41,,,,,
player,201509270min,min,JoseLi99,def_pct,56%,,,,,
player,201509270min,min,JoseLi99,special_teams,3,,,,,
player,201509270min,min,JoseLi99,st_pct,11%,,,,,
player,201509270min,min,KendEr00,pos,LB,,,,,
player,201509270min,min,KendEr00,offense,0,,,,,
player,201509270min,min,KendEr00,off_pct,0%,,,,,
player,201509270min,min,KendEr00,defense,40,,,,,
player,201509270min,min,KendEr00,def_pct,55%,,,,,
player,201509270min,min,KendEr00,special_teams,6,,,,,
player,201509270min,min,KendEr00,st_pct,22%,,,,,
player,201509270min,min,HodgGe00,pos,LB,,,,,
player,201509270min,min,HodgGe00,offense,0,,,,,
player,201509270min,min,HodgGe00,off_pct,0%,,,,,
player,201509270min,min,HodgGe00,defense,36,,,,,
player,201509270min,min,HodgGe00,def_pct,49%,,,,,
player,201509270min,min,HodgGe00,special_teams,4,,,,,
player,201509270min,min,HodgGe00,st_pct,15%,,,,,
player,201509270min,min,JohnTo01,pos,DT,,,,,
player,201509270min,min,JohnTo01,offense,0,,,,,
player,201509270min,min,JohnTo01,off_pct,0%,,,,,
player,201509270min,min,JohnTo01,defense,35,,,,,
player,201509270min,min,JohnTo01,def_pct,48%,,,,,
player,201509270min,min,JohnTo01,special_teams,1,,,,,
player,201509270min,min,JohnTo01,st_pct,4%,,,,,
player,201509270min,min,RhodXa00,pos,CB,,,,,
player,201509270min,min,RhodXa00,offense,0,,,,,
player,201509270min,min,RhodXa00,off_pct,0%,,,,,
player,201509270min,min,RhodXa00,defense,32,,,,,
player,201509270min,min,RhodXa00,def_pct,44%,,,,,
player,201509270min,min,RhodXa00,special_teams,2,,,,,
player,201509270min,min,RhodXa00,st_pct,7%,,,,,
player,201509270min,min,CricSc00,pos,DE,,,,,
player,201509270min,min,CricSc00,offense,0,,,,,
player,201509270min,min,CricSc00,off_pct,0%,,,,,
player,201509270min,min,CricSc00,defense,25,,,,,
player,201509270min,min,CricSc00,def_pct,34%,,,,,
player,201509270min,min,CricSc00,special_teams,15,,,,,
player,201509270min,min,CricSc00,st_pct,56%,,,,,
player,201509270min,min,BlanRo00,pos,SS,,,,,
player,201509270min,min,BlanRo00,offense,0,,,,,
player,201509270min,min,BlanRo00,off_pct,0%,,,,,
player,201509270min,min,BlanRo00,defense,24,,,,,
player,201509270min,min,BlanRo00,def_pct,33%,,,,,
player,201509270min,min,BlanRo00,special_teams,17,,,,,
player,201509270min,min,BlanRo00,st_pct,63%,,,,,
player,201509270min,min,GreeCh99,pos,LB,,,,,
player,201509270min,min,GreeCh99,offense,0,,,,,
player,201509270min,min,GreeCh99,off_pct,0%,,,,,
player,201509270min,min,GreeCh99,defense,19,,,,,
player,201509270min,min,GreeCh99,def_pct,26%,,,,,
player,201509270min,min,GreeCh99,special_teams,5,,,,,
player,201509270min,min,GreeCh99,st_pct,19%,,,,,
player,201509270min,min,StepSh00,pos,NT,,,,,
player,201509270min,min,StepSh00,offense,0,,,,,
player,201509270min,min,StepSh00,off_pct,0%,,,,,
player,201509270min,min,StepSh00,defense,19,,,,,
player,201509270min,min,StepSh00,def_pct,26%,,,,,
player,201509270min,min,StepSh00,special_teams,1,,,,,
player,201509270min,min,StepSh00,st_pct,4%,,,,,
player,201509270min,min,ExumAn00,pos,FS,,,,,
player,201509270min,min,ExumAn00,offense,0,,,,,
player,201509270min,min,ExumAn00,off_pct,0%,,,,,
player,201509270min,min,ExumAn00,defense,6,,,,,
player,201509270min,min,ExumAn00,def_pct,8%,,,,,
player,201509270min,min,ExumAn00,special_teams,13,,,,,
player,201509270min,min,ExumAn00,st_pct,48%,,,,,
player,201509270min,min,SherMa20,pos,CB,,,,,
player,201509270min,min,SherMa20,offense,0,,,,,
player,201509270min,min,SherMa20,off_pct,0%,,,,,
player,201509270min,min,SherMa20,defense,3,,,,,
player,201509270min,min,SherMa20,def_pct,4%,,,,,
player,201509270min,min,SherMa20,special_teams,19,,,,,
player,201509270min,min,SherMa20,st_pct,70%,,,,,
player,201509270min,min,ColeAu00,pos,LB,,,,,
player,201509270min,min,ColeAu00,offense,0,,,,,
player,201509270min,min,ColeAu00,off_pct,0%,,,,,
player,201509270min,min,ColeAu00,defense,0,,,,,
player,201509270min,min,ColeAu00,def_pct,0%,,,,,
player,201509270min,min,ColeAu00,special_teams,17,,,,,
player,201509270min,min,ColeAu00,st_pct,63%,,,,,
player,201509270min,min,WalsBl00,pos,K,,,,,
player,201509270min,min,WalsBl00,offense,0,,,,,
player,201509270min,min,WalsBl00,off_pct,0%,,,,,
player,201509270min,min,WalsBl00,defense,0,,,,,
player,201509270min,min,WalsBl00,def_pct,0%,,,,,
player,201509270min,min,WalsBl00,special_teams,12,,,,,
player,201509270min,min,WalsBl00,st_pct,44%,,,,,
player,201509270min,min,LockJe00,pos,P,,,,,
player,201509270min,min,LockJe00,offense,0,,,,,
player,201509270min,min,LockJe00,off_pct,0%,,,,,
player,201509270min,min,LockJe00,defense,0,,,,,
player,201509270min,min,LockJe00,def_pct,0%,,,,,
player,201509270min,min,LockJe00,special_teams,10,,,,,
player,201509270min,min,LockJe00,st_pct,37%,,,,,
player,201509270min,min,McDeKe00,pos,LS,,,,,
player,201509270min,min,McDeKe00,offense,0,,,,,
player,201509270min,min,McDeKe00,off_pct,0%,,,,,
player,201509270min,min,McDeKe00,defense,0,,,,,
player,201509270min,min,McDeKe00,def_pct,0%,,,,,
player,201509270min,min,McDeKe00,special_teams,10,,,,,
player,201509270min,min,McDeKe00,st_pct,37%,,,,,
player,201509270min,min,TratJu00,pos,DE,,,,,
player,201509270min,min,TratJu00,offense,0,,,,,
player,201509270min,min,TratJu00,off_pct,0%,,,,,
player,201509270min,min,TratJu00,defense,0,,,,,
player,201509270min,min,TratJu00,def_pct,0%,,,,,
player,201509270min,min,TratJu00,special_teams,3,,,,,
player,201509270min,min,TratJu00,st_pct,11%,,,,,
player,201509270min,sdg,BarkJo00,pos,T,,,,,
player,201509270min,sdg,BarkJo00,offense,73,,,,,
player,201509270min,sdg,BarkJo00,off_pct,100%,,,,,
player,201509270min,sdg,BarkJo00,defense,0,,,,,
player,201509270min,sdg,BarkJo00,def_pct,0%,,,,,
player,201509270min,sdg,BarkJo00,special_teams,2,,,,,
player,201509270min,sdg,BarkJo00,st_pct,7%,,,,,
player,201509270min,sdg,AlleKe00,pos,WR,,,,,
player,201509270min,sdg,AlleKe00,offense,72,,,,,
player,201509270min,sdg,AlleKe00,off_pct,99%,,,,,
player,201509270min,sdg,AlleKe00,defense,0,,,,,
player,201509270min,sdg,AlleKe00,def_pct,0%,,,,,
player,201509270min,sdg,AlleKe00,special_teams,4,,,,,
player,201509270min,sdg,AlleKe00,st_pct,15%,,,,,
player,201509270min,sdg,FlukDJ00,pos,G,,,,,
player,201509270min,sdg,FlukDJ00,offense,65,,,,,
player,201509270min,sdg,FlukDJ00,off_pct,89%,,,,,
player,201509270min,sdg,FlukDJ00,defense,0,,,,,
player,201509270min,sdg,FlukDJ00,def_pct,0%,,,,,
player,201509270min,sdg,FlukDJ00,special_teams,0,,,,,
player,201509270min,sdg,FlukDJ00,st_pct,0%,,,,,
player,201509270min,sdg,FloyMa00,pos,WR,,,,,
player,201509270min,sdg,FloyMa00,offense,65,,,,,
player,201509270min,sdg,FloyMa00,off_pct,89%,,,,,
player,201509270min,sdg,FloyMa00,defense,0,,,,,
player,201509270min,sdg,FloyMa00,def_pct,0%,,,,,
player,201509270min,sdg,FloyMa00,special_teams,0,,,,,
player,201509270min,sdg,FloyMa00,st_pct,0%,,,,,
player,201509270min,sdg,JohnSt00,pos,WR,,,,,
player,201509270min,sdg,JohnSt00,offense,63,,,,,
player,201509270min,sdg,JohnSt00,off_pct,86%,,,,,
player,201509270min,sdg,JohnSt00,defense,0,,,,,
player,201509270min,sdg,JohnSt00,def_pct,0%,,,,,
player,201509270min,sdg,JohnSt00,special_teams,0,,,,,
player,201509270min,sdg,JohnSt00,st_pct,0%,,,,,
player,201509270min,sdg,RobiTr01,pos,C,,,,,
player,201509270min,sdg,RobiTr01,offense,62,,,,,
player,201509270min,sdg,RobiTr01,off_pct,85%,,,,,
player,201509270min,sdg,RobiTr01,defense,0,,,,,
player,201509270min,sdg,RobiTr01,def_pct,0%,,,,,
player,201509270min,sdg,RobiTr01,special_teams,2,,,,,
player,201509270min,sdg,RobiTr01,st_pct,7%,,,,,
player,201509270min,sdg,RivePh00,pos,QB,,,,,
player,201509270min,sdg,RivePh00,offense,59,,,,,
player,201509270min,sdg,RivePh00,off_pct,81%,,,,,
player,201509270min,sdg,RivePh00,defense,0,,,,,
player,201509270min,sdg,RivePh00,def_pct,0%,,,,,
player,201509270min,sdg,RivePh00,special_teams,0,,,,,
player,201509270min,sdg,RivePh00,st_pct,0%,,,,,
player,201509270min,sdg,PhilJo00,pos,TE,,,,,
player,201509270min,sdg,PhilJo00,offense,57,,,,,
player,201509270min,sdg,PhilJo00,off_pct,78%,,,,,
player,201509270min,sdg,PhilJo00,defense,0,,,,,
player,201509270min,sdg,PhilJo00,def_pct,0%,,,,,
player,201509270min,sdg,PhilJo00,special_teams,14,,,,,
player,201509270min,sdg,PhilJo00,st_pct,52%,,,,,
player,201509270min,sdg,DunlKi20,pos,T,,,,,
player,201509270min,sdg,DunlKi20,offense,55,,,,,
player,201509270min,sdg,DunlKi20,off_pct,75%,,,,,
player,201509270min,sdg,DunlKi20,defense,0,,,,,
player,201509270min,sdg,DunlKi20,def_pct,0%,,,,,
player,201509270min,sdg,DunlKi20,special_teams,1,,,,,
player,201509270min,sdg,DunlKi20,st_pct,4%,,,,,
player,201509270min,sdg,HairCh00,pos,T,,,,,
player,201509270min,sdg,HairCh00,offense,40,,,,,
player,201509270min,sdg,HairCh00,off_pct,55%,,,,,
player,201509270min,sdg,HairCh00,defense,0,,,,,
player,201509270min,sdg,HairCh00,def_pct,0%,,,,,
player,201509270min,sdg,HairCh00,special_teams,2,,,,,
player,201509270min,sdg,HairCh00,st_pct,7%,,,,,
player,201509270min,sdg,WiggKe00,pos,T,,,,,
player,201509270min,sdg,WiggKe00,offense,34,,,,,
player,201509270min,sdg,WiggKe00,off_pct,47%,,,,,
player,201509270min,sdg,WiggKe00,defense,0,,,,,
player,201509270min,sdg,WiggKe00,def_pct,0%,,,,,
player,201509270min,sdg,WiggKe00,special_teams,2,,,,,
player,201509270min,sdg,WiggKe00,st_pct,7%,,,,,
player,201509270min,sdg,WoodDa02,pos,RB,,,,,
player,201509270min,sdg,WoodDa02,offense,33,,,,,
player,201509270min,sdg,WoodDa02,off_pct,45%,,,,,
player,201509270min,sdg,WoodDa02,defense,0,,,,,
player,201509270min,sdg,WoodDa02,def_pct,0%,,,,,
player,201509270min,sdg,WoodDa02,special_teams,6,,,,,
player,201509270min,sdg,WoodDa02,st_pct,22%,,,,,
player,201509270min,sdg,GordMe00,pos,RB,,,,,
player,201509270min,sdg,GordMe00,offense,28,,,,,
player,201509270min,sdg,GordMe00,off_pct,38%,,,,,
player,201509270min,sdg,GordMe00,defense,0,,,,,
player,201509270min,sdg,GordMe00,def_pct,0%,,,,,
player,201509270min,sdg,GordMe00,special_teams,0,,,,,
player,201509270min,sdg,GordMe00,st_pct,0%,,,,,
player,201509270min,sdg,FranOr00,pos,G,,,,,
player,201509270min,sdg,FranOr00,offense,25,,,,,
player,201509270min,sdg,FranOr00,off_pct,34%,,,,,
player,201509270min,sdg,FranOr00,defense,0,,,,,
player,201509270min,sdg,FranOr00,def_pct,0%,,,,,
player,201509270min,sdg,FranOr00,special_teams,0,,,,,
player,201509270min,sdg,FranOr00,st_pct,0%,,,,,
player,201509270min,sdg,JohnDa05,pos,TE,,,,,
player,201509270min,sdg,JohnDa05,offense,23,,,,,
player,201509270min,sdg,JohnDa05,off_pct,32%,,,,,
player,201509270min,sdg,JohnDa05,defense,0,,,,,
player,201509270min,sdg,JohnDa05,def_pct,0%,,,,,
player,201509270min,sdg,JohnDa05,special_teams,6,,,,,
player,201509270min,sdg,JohnDa05,st_pct,22%,,,,,
player,201509270min,sdg,OlivBr01,pos,RB,,,,,
player,201509270min,sdg,OlivBr01,offense,15,,,,,
player,201509270min,sdg,OlivBr01,off_pct,21%,,,,,
player,201509270min,sdg,OlivBr01,defense,0,,,,,
player,201509270min,sdg,OlivBr01,def_pct,0%,,,,,
player,201509270min,sdg,OlivBr01,special_teams,14,,,,,
player,201509270min,sdg,OlivBr01,st_pct,52%,,,,,
player,201509270min,sdg,ClemKe00,pos,QB,,,,,
player,201509270min,sdg,ClemKe00,offense,14,,,,,
player,201509270min,sdg,ClemKe00,off_pct,19%,,,,,
player,201509270min,sdg,ClemKe00,defense,0,,,,,
player,201509270min,sdg,ClemKe00,def_pct,0%,,,,,
player,201509270min,sdg,ClemKe00,special_teams,0,,,,,
player,201509270min,sdg,ClemKe00,st_pct,0%,,,,,
player,201509270min,sdg,WattCh00,pos,C,,,,,
player,201509270min,sdg,WattCh00,offense,11,,,,,
player,201509270min,sdg,WattCh00,off_pct,15%,,,,,
player,201509270min,sdg,WattCh00,defense,0,,,,,
player,201509270min,sdg,WattCh00,def_pct,0%,,,,,
player,201509270min,sdg,WattCh00,special_teams,0,,,,,
player,201509270min,sdg,WattCh00,st_pct,0%,,,,,
player,201509270min,sdg,InmaDo00,pos,WR,,,,,
player,201509270min,sdg,InmaDo00,offense,6,,,,,
player,201509270min,sdg,InmaDo00,off_pct,8%,,,,,
player,201509270min,sdg,InmaDo00,defense,0,,,,,
player,201509270min,sdg,InmaDo00,def_pct,0%,,,,,
player,201509270min,sdg,InmaDo00,special_teams,12,,,,,
player,201509270min,sdg,InmaDo00,st_pct,44%,,,,,
player,201509270min,sdg,MillKy00,pos,TE,,,,,
player,201509270min,sdg,MillKy00,offense,3,,,,,
player,201509270min,sdg,MillKy00,off_pct,4%,,,,,
player,201509270min,sdg,MillKy00,defense,0,,,,,
player,201509270min,sdg,MillKy00,def_pct,0%,,,,,
player,201509270min,sdg,MillKy00,special_teams,10,,,,,
player,201509270min,sdg,MillKy00,st_pct,37%,,,,,
player,201509270min,sdg,WeddEr99,pos,FS,,,,,
player,201509270min,sdg,WeddEr99,offense,0,,,,,
player,201509270min,sdg,WeddEr99,off_pct,0%,,,,,
player,201509270min,sdg,WeddEr99,defense,56,,,,,
player,201509270min,sdg,WeddEr99,def_pct,100%,,,,,
player,201509270min,sdg,WeddEr99,special_teams,15,,,,,
player,201509270min,sdg,WeddEr99,st_pct,56%,,,,,
player,201509270min,sdg,RobiPa99,pos,CB,,,,,
player,201509270min,sdg,RobiPa99,offense,0,,,,,
player,201509270min,sdg,RobiPa99,off_pct,0%,,,,,
player,201509270min,sdg,RobiPa99,defense,54,,,,,
player,201509270min,sdg,RobiPa99,def_pct,96%,,,,,
player,201509270min,sdg,RobiPa99,special_teams,10,,,,,
player,201509270min,sdg,RobiPa99,st_pct,37%,,,,,
player,201509270min,sdg,TeoxMa00,pos,LB,,,,,
player,201509270min,sdg,TeoxMa00,offense,0,,,,,
player,201509270min,sdg,TeoxMa00,off_pct,0%,,,,,
player,201509270min,sdg,TeoxMa00,defense,54,,,,,
player,201509270min,sdg,TeoxMa00,def_pct,96%,,,,,
player,201509270min,sdg,TeoxMa00,special_teams,6,,,,,
player,201509270min,sdg,TeoxMa00,st_pct,22%,,,,,
player,201509270min,sdg,IngrMe00,pos,LB,,,,,
player,201509270min,sdg,IngrMe00,offense,0,,,,,
player,201509270min,sdg,IngrMe00,off_pct,0%,,,,,
player,201509270min,sdg,IngrMe00,defense,52,,,,,
player,201509270min,sdg,IngrMe00,def_pct,93%,,,,,
player,201509270min,sdg,IngrMe00,special_teams,5,,,,,
player,201509270min,sdg,IngrMe00,st_pct,19%,,,,,
player,201509270min,sdg,ButlDo99,pos,LB,,,,,
player,201509270min,sdg,ButlDo99,offense,0,,,,,
player,201509270min,sdg,ButlDo99,off_pct,0%,,,,,
player,201509270min,sdg,ButlDo99,defense,49,,,,,
player,201509270min,sdg,ButlDo99,def_pct,88%,,,,,
player,201509270min,sdg,ButlDo99,special_teams,11,,,,,
player,201509270min,sdg,ButlDo99,st_pct,41%,,,,,
player,201509270min,sdg,WilsJi00,pos,SS,,,,,
player,201509270min,sdg,WilsJi00,offense,0,,,,,
player,201509270min,sdg,WilsJi00,off_pct,0%,,,,,
player,201509270min,sdg,WilsJi00,defense,49,,,,,
player,201509270min,sdg,WilsJi00,def_pct,88%,,,,,
player,201509270min,sdg,WilsJi00,special_teams,3,,,,,
player,201509270min,sdg,WilsJi00,st_pct,11%,,,,,
player,201509270min,sdg,WillSt02,pos,CB,,,,,
player,201509270min,sdg,WillSt02,offense,0,,,,,
player,201509270min,sdg,WillSt02,off_pct,0%,,,,,
player,201509270min,sdg,WillSt02,defense,45,,,,,
player,201509270min,sdg,WillSt02,def_pct,80%,,,,,
player,201509270min,sdg,WillSt02,special_teams,9,,,,,
player,201509270min,sdg,WillSt02,st_pct,33%,,,,,
player,201509270min,sdg,LiugCo00,pos,DT,,,,,
player,201509270min,sdg,LiugCo00,offense,0,,,,,
player,201509270min,sdg,LiugCo00,off_pct,0%,,,,,
player,201509270min,sdg,LiugCo00,defense,44,,,,,
player,201509270min,sdg,LiugCo00,def_pct,79%,,,,,
player,201509270min,sdg,LiugCo00,special_teams,6,,,,,
player,201509270min,sdg,LiugCo00,st_pct,22%,,,,,
player,201509270min,sdg,ReyeKe00,pos,DE,,,,,
player,201509270min,sdg,ReyeKe00,offense,0,,,,,
player,201509270min,sdg,ReyeKe00,off_pct,0%,,,,,
player,201509270min,sdg,ReyeKe00,defense,33,,,,,
player,201509270min,sdg,ReyeKe00,def_pct,59%,,,,,
player,201509270min,sdg,ReyeKe00,special_teams,8,,,,,
player,201509270min,sdg,ReyeKe00,st_pct,30%,,,,,
player,201509270min,sdg,AttaJe00,pos,LB,,,,,
player,201509270min,sdg,AttaJe00,offense,0,,,,,
player,201509270min,sdg,AttaJe00,off_pct,0%,,,,,
player,201509270min,sdg,AttaJe00,defense,29,,,,,
player,201509270min,sdg,AttaJe00,def_pct,52%,,,,,
player,201509270min,sdg,AttaJe00,special_teams,5,,,,,
player,201509270min,sdg,AttaJe00,st_pct,19%,,,,,
player,201509270min,sdg,MathRi99,pos,DT,,,,,
player,201509270min,sdg,MathRi99,offense,0,,,,,
player,201509270min,sdg,MathRi99,off_pct,0%,,,,,
player,201509270min,sdg,MathRi99,defense,26,,,,,
player,201509270min,sdg,MathRi99,def_pct,46%,,,,,
player,201509270min,sdg,MathRi99,special_teams,0,,,,,
player,201509270min,sdg,MathRi99,st_pct,0%,,,,,
player,201509270min,sdg,LissSe99,pos,NT,,,,,
player,201509270min,sdg,LissSe99,offense,0,,,,,
player,201509270min,sdg,LissSe99,off_pct,0%,,,,,
player,201509270min,sdg,LissSe99,defense,22,,,,,
player,201509270min,sdg,LissSe99,def_pct,39%,,,,,
player,201509270min,sdg,LissSe99,special_teams,11,,,,,
player,201509270min,sdg,LissSe99,st_pct,41%,,,,,
player,201509270min,sdg,EmanKy00,pos,LB,,,,,
player,201509270min,sdg,EmanKy00,offense,0,,,,,
player,201509270min,sdg,EmanKy00,off_pct,0%,,,,,
player,201509270min,sdg,EmanKy00,defense,22,,,,,
player,201509270min,sdg,EmanKy00,def_pct,39%,,,,,
player,201509270min,sdg,EmanKy00,special_teams,1,,,,,
player,201509270min,sdg,EmanKy00,st_pct,4%,,,,,
player,201509270min,sdg,VerrJa00,pos,CB,,,,,
player,201509270min,sdg,VerrJa00,offense,0,,,,,
player,201509270min,sdg,VerrJa00,off_pct,0%,,,,,
player,201509270min,sdg,VerrJa00,defense,20,,,,,
player,201509270min,sdg,VerrJa00,def_pct,36%,,,,,
player,201509270min,sdg,VerrJa00,special_teams,0,,,,,
player,201509270min,sdg,VerrJa00,st_pct,0%,,,,,
player,201509270min,sdg,PhilAd00,pos,S,,,,,
player,201509270min,sdg,PhilAd00,offense,0,,,,,
player,201509270min,sdg,PhilAd00,off_pct,0%,,,,,
player,201509270min,sdg,PhilAd00,defense,16,,,,,
player,201509270min,sdg,PhilAd00,def_pct,29%,,,,,
player,201509270min,sdg,PhilAd00,special_teams,12,,,,,
player,201509270min,sdg,PhilAd00,st_pct,44%,,,,,
player,201509270min,sdg,PhilDa01,pos,DE,,,,,
player,201509270min,sdg,PhilDa01,offense,0,,,,,
player,201509270min,sdg,PhilDa01,off_pct,0%,,,,,
player,201509270min,sdg,PhilDa01,defense,14,,,,,
player,201509270min,sdg,PhilDa01,def_pct,25%,,,,,
player,201509270min,sdg,PhilDa01,special_teams,6,,,,,
player,201509270min,sdg,PhilDa01,st_pct,22%,,,,,
player,201509270min,sdg,CarrRy00,pos,NT,,,,,
player,201509270min,sdg,CarrRy00,offense,0,,,,,
player,201509270min,sdg,CarrRy00,off_pct,0%,,,,,
player,201509270min,sdg,CarrRy00,defense,14,,,,,
player,201509270min,sdg,CarrRy00,def_pct,25%,,,,,
player,201509270min,sdg,CarrRy00,special_teams,0,,,,,
player,201509270min,sdg,CarrRy00,st_pct,0%,,,,,
player,201509270min,sdg,StucDa20,pos,FS,,,,,
player,201509270min,sdg,StucDa20,offense,0,,,,,
player,201509270min,sdg,StucDa20,off_pct,0%,,,,,
player,201509270min,sdg,StucDa20,defense,6,,,,,
player,201509270min,sdg,StucDa20,def_pct,11%,,,,,
player,201509270min,sdg,StucDa20,special_teams,25,,,,,
player,201509270min,sdg,StucDa20,st_pct,93%,,,,,
player,201509270min,sdg,LawxCo00,pos,LB,,,,,
player,201509270min,sdg,LawxCo00,offense,0,,,,,
player,201509270min,sdg,LawxCo00,off_pct,0%,,,,,
player,201509270min,sdg,LawxCo00,defense,5,,,,,
player,201509270min,sdg,LawxCo00,def_pct,9%,,,,,
player,201509270min,sdg,LawxCo00,special_teams,8,,,,,
player,201509270min,sdg,LawxCo00,st_pct,30%,,,,,
player,201509270min,sdg,PerrDe00,pos,LB,,,,,
player,201509270min,sdg,PerrDe00,offense,0,,,,,
player,201509270min,sdg,PerrDe00,off_pct,0%,,,,,
player,201509270min,sdg,PerrDe00,defense,4,,,,,
player,201509270min,sdg,PerrDe00,def_pct,7%,,,,,
player,201509270min,sdg,PerrDe00,special_teams,17,,,,,
player,201509270min,sdg,PerrDe00,st_pct,63%,,,,,
player,201509270min,sdg,MageCr00,pos,CB,,,,,
player,201509270min,sdg,MageCr00,offense,0,,,,,
player,201509270min,sdg,MageCr00,off_pct,0%,,,,,
player,201509270min,sdg,MageCr00,defense,2,,,,,
player,201509270min,sdg,MageCr00,def_pct,4%,,,,,
player,201509270min,sdg,MageCr00,special_teams,4,,,,,
player,201509270min,sdg,MageCr00,st_pct,15%,,,,,
player,201509270min,sdg,DzubNi00,pos,LB,,,,,
player,201509270min,sdg,DzubNi00,offense,0,,,,,
player,201509270min,sdg,DzubNi00,off_pct,0%,,,,,
player,201509270min,sdg,DzubNi00,defense,0,,,,,
player,201509270min,sdg,DzubNi00,def_pct,0%,,,,,
player,201509270min,sdg,DzubNi00,special_teams,19,,,,,
player,201509270min,sdg,DzubNi00,st_pct,70%,,,,,
player,201509270min,sdg,ConnKa99,pos,LB,,,,,
player,201509270min,sdg,ConnKa99,offense,0,,,,,
player,201509270min,sdg,ConnKa99,off_pct,0%,,,,,
player,201509270min,sdg,ConnKa99,defense,0,,,,,
player,201509270min,sdg,ConnKa99,def_pct,0%,,,,,
player,201509270min,sdg,ConnKa99,special_teams,19,,,,,
player,201509270min,sdg,ConnKa99,st_pct,70%,,,,,
player,201509270min,sdg,WindMi00,pos,LS,,,,,
player,201509270min,sdg,WindMi00,offense,0,,,,,
player,201509270min,sdg,WindMi00,off_pct,0%,,,,,
player,201509270min,sdg,WindMi00,defense,0,,,,,
player,201509270min,sdg,WindMi00,def_pct,0%,,,,,
player,201509270min,sdg,WindMi00,special_teams,8,,,,,
