game,2015,2,20150920,201509200gnb,sea,"Seattle Seahawks",17,gnb,"Green Bay Packers",27
player,201509200gnb,sea,WrigK.00,tackles_assists,3,,,,,
player,201509200gnb,sea,WrigK.00,tackles_loss,0,,,,,
player,201509200gnb,sea,WrigK.00,qb_hits,0,,,,,
player,201509200gnb,sea,WrigK.00,fumbles_rec,1,,,,,
player,201509200gnb,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,WrigK.00,fumbles_forced,1,,,,,
player,201509200gnb,sea,SheaDe00,def_int,0,,,,,
player,201509200gnb,sea,SheaDe00,def_int_yds,0,,,,,
player,201509200gnb,sea,SheaDe00,def_int_td,0,,,,,
player,201509200gnb,sea,SheaDe00,def_int_long,0,,,,,
player,201509200gnb,sea,SheaDe00,pass_defended,0,,,,,
player,201509200gnb,sea,SheaDe00,sacks,0.0,,,,,
player,201509200gnb,sea,SheaDe00,tackles_combined,8,,,,,
player,201509200gnb,sea,SheaDe00,tackles_solo,5,,,,,
player,201509200gnb,sea,SheaDe00,tackles_assists,3,,,,,
player,201509200gnb,sea,SheaDe00,tackles_loss,0,,,,,
player,201509200gnb,sea,SheaDe00,qb_hits,0,,,,,
player,201509200gnb,sea,SheaDe00,fumbles_rec,0,,,,,
player,201509200gnb,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,SheaDe00,fumbles_forced,0,,,,,
player,201509200gnb,sea,BurlMa00,def_int,0,,,,,
player,201509200gnb,sea,BurlMa00,def_int_yds,0,,,,,
player,201509200gnb,sea,BurlMa00,def_int_td,0,,,,,
player,201509200gnb,sea,BurlMa00,def_int_long,0,,,,,
player,201509200gnb,sea,BurlMa00,pass_defended,0,,,,,
player,201509200gnb,sea,BurlMa00,sacks,0.0,,,,,
player,201509200gnb,sea,BurlMa00,tackles_combined,7,,,,,
player,201509200gnb,sea,BurlMa00,tackles_solo,7,,,,,
player,201509200gnb,sea,BurlMa00,tackles_assists,0,,,,,
player,201509200gnb,sea,BurlMa00,tackles_loss,0,,,,,
player,201509200gnb,sea,BurlMa00,qb_hits,0,,,,,
player,201509200gnb,sea,BurlMa00,fumbles_rec,0,,,,,
player,201509200gnb,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,BurlMa00,fumbles_forced,0,,,,,
player,201509200gnb,sea,HillJo01,def_int,0,,,,,
player,201509200gnb,sea,HillJo01,def_int_yds,0,,,,,
player,201509200gnb,sea,HillJo01,def_int_td,0,,,,,
player,201509200gnb,sea,HillJo01,def_int_long,0,,,,,
player,201509200gnb,sea,HillJo01,pass_defended,0,,,,,
player,201509200gnb,sea,HillJo01,sacks,0.0,,,,,
player,201509200gnb,sea,HillJo01,tackles_combined,6,,,,,
player,201509200gnb,sea,HillJo01,tackles_solo,4,,,,,
player,201509200gnb,sea,HillJo01,tackles_assists,2,,,,,
player,201509200gnb,sea,HillJo01,tackles_loss,1,,,,,
player,201509200gnb,sea,HillJo01,qb_hits,0,,,,,
player,201509200gnb,sea,HillJo01,fumbles_rec,0,,,,,
player,201509200gnb,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,HillJo01,fumbles_forced,0,,,,,
player,201509200gnb,sea,MebaBr99,def_int,0,,,,,
player,201509200gnb,sea,MebaBr99,def_int_yds,0,,,,,
player,201509200gnb,sea,MebaBr99,def_int_td,0,,,,,
player,201509200gnb,sea,MebaBr99,def_int_long,0,,,,,
player,201509200gnb,sea,MebaBr99,pass_defended,0,,,,,
player,201509200gnb,sea,MebaBr99,sacks,0.0,,,,,
player,201509200gnb,sea,MebaBr99,tackles_combined,5,,,,,
player,201509200gnb,sea,MebaBr99,tackles_solo,2,,,,,
player,201509200gnb,sea,MebaBr99,tackles_assists,3,,,,,
player,201509200gnb,sea,MebaBr99,tackles_loss,0,,,,,
player,201509200gnb,sea,MebaBr99,qb_hits,0,,,,,
player,201509200gnb,sea,MebaBr99,fumbles_rec,0,,,,,
player,201509200gnb,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,MebaBr99,fumbles_forced,0,,,,,
player,201509200gnb,sea,ThomEa99,def_int,0,,,,,
player,201509200gnb,sea,ThomEa99,def_int_yds,0,,,,,
player,201509200gnb,sea,ThomEa99,def_int_td,0,,,,,
player,201509200gnb,sea,ThomEa99,def_int_long,0,,,,,
player,201509200gnb,sea,ThomEa99,pass_defended,0,,,,,
player,201509200gnb,sea,ThomEa99,sacks,0.0,,,,,
player,201509200gnb,sea,ThomEa99,tackles_combined,5,,,,,
player,201509200gnb,sea,ThomEa99,tackles_solo,4,,,,,
player,201509200gnb,sea,ThomEa99,tackles_assists,1,,,,,
player,201509200gnb,sea,ThomEa99,tackles_loss,0,,,,,
player,201509200gnb,sea,ThomEa99,qb_hits,0,,,,,
player,201509200gnb,sea,ThomEa99,fumbles_rec,0,,,,,
player,201509200gnb,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,ThomEa99,fumbles_forced,0,,,,,
player,201509200gnb,sea,RubiAh99,def_int,0,,,,,
player,201509200gnb,sea,RubiAh99,def_int_yds,0,,,,,
player,201509200gnb,sea,RubiAh99,def_int_td,0,,,,,
player,201509200gnb,sea,RubiAh99,def_int_long,0,,,,,
player,201509200gnb,sea,RubiAh99,pass_defended,0,,,,,
player,201509200gnb,sea,RubiAh99,sacks,0.0,,,,,
player,201509200gnb,sea,RubiAh99,tackles_combined,4,,,,,
player,201509200gnb,sea,RubiAh99,tackles_solo,3,,,,,
player,201509200gnb,sea,RubiAh99,tackles_assists,1,,,,,
player,201509200gnb,sea,RubiAh99,tackles_loss,0,,,,,
player,201509200gnb,sea,RubiAh99,qb_hits,2,,,,,
player,201509200gnb,sea,RubiAh99,fumbles_rec,0,,,,,
player,201509200gnb,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,RubiAh99,fumbles_forced,0,,,,,
player,201509200gnb,sea,AvriCl99,def_int,0,,,,,
player,201509200gnb,sea,AvriCl99,def_int_yds,0,,,,,
player,201509200gnb,sea,AvriCl99,def_int_td,0,,,,,
player,201509200gnb,sea,AvriCl99,def_int_long,0,,,,,
player,201509200gnb,sea,AvriCl99,pass_defended,0,,,,,
player,201509200gnb,sea,AvriCl99,sacks,0.0,,,,,
player,201509200gnb,sea,AvriCl99,tackles_combined,3,,,,,
player,201509200gnb,sea,AvriCl99,tackles_solo,2,,,,,
player,201509200gnb,sea,AvriCl99,tackles_assists,1,,,,,
player,201509200gnb,sea,AvriCl99,tackles_loss,0,,,,,
player,201509200gnb,sea,AvriCl99,qb_hits,0,,,,,
player,201509200gnb,sea,AvriCl99,fumbles_rec,0,,,,,
player,201509200gnb,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,AvriCl99,fumbles_forced,0,,,,,
player,201509200gnb,sea,WillCa99,def_int,0,,,,,
player,201509200gnb,sea,WillCa99,def_int_yds,0,,,,,
player,201509200gnb,sea,WillCa99,def_int_td,0,,,,,
player,201509200gnb,sea,WillCa99,def_int_long,0,,,,,
player,201509200gnb,sea,WillCa99,pass_defended,0,,,,,
player,201509200gnb,sea,WillCa99,sacks,0.0,,,,,
player,201509200gnb,sea,WillCa99,tackles_combined,3,,,,,
player,201509200gnb,sea,WillCa99,tackles_solo,2,,,,,
player,201509200gnb,sea,WillCa99,tackles_assists,1,,,,,
player,201509200gnb,sea,WillCa99,tackles_loss,0,,,,,
player,201509200gnb,sea,WillCa99,qb_hits,0,,,,,
player,201509200gnb,sea,WillCa99,fumbles_rec,0,,,,,
player,201509200gnb,sea,WillCa99,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,WillCa99,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,WillCa99,fumbles_forced,0,,,,,
player,201509200gnb,sea,CoylBr00,def_int,0,,,,,
player,201509200gnb,sea,CoylBr00,def_int_yds,0,,,,,
player,201509200gnb,sea,CoylBr00,def_int_td,0,,,,,
player,201509200gnb,sea,CoylBr00,def_int_long,0,,,,,
player,201509200gnb,sea,CoylBr00,pass_defended,0,,,,,
player,201509200gnb,sea,CoylBr00,sacks,0.0,,,,,
player,201509200gnb,sea,CoylBr00,tackles_combined,1,,,,,
player,201509200gnb,sea,CoylBr00,tackles_solo,0,,,,,
player,201509200gnb,sea,CoylBr00,tackles_assists,1,,,,,
player,201509200gnb,sea,CoylBr00,tackles_loss,0,,,,,
player,201509200gnb,sea,CoylBr00,qb_hits,0,,,,,
player,201509200gnb,sea,CoylBr00,fumbles_rec,0,,,,,
player,201509200gnb,sea,CoylBr00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,CoylBr00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,CoylBr00,fumbles_forced,0,,,,,
player,201509200gnb,sea,McCrKe00,def_int,0,,,,,
player,201509200gnb,sea,McCrKe00,def_int_yds,0,,,,,
player,201509200gnb,sea,McCrKe00,def_int_td,0,,,,,
player,201509200gnb,sea,McCrKe00,def_int_long,0,,,,,
player,201509200gnb,sea,McCrKe00,pass_defended,0,,,,,
player,201509200gnb,sea,McCrKe00,sacks,0.0,,,,,
player,201509200gnb,sea,McCrKe00,tackles_combined,1,,,,,
player,201509200gnb,sea,McCrKe00,tackles_solo,0,,,,,
player,201509200gnb,sea,McCrKe00,tackles_assists,1,,,,,
player,201509200gnb,sea,McCrKe00,tackles_loss,0,,,,,
player,201509200gnb,sea,McCrKe00,qb_hits,0,,,,,
player,201509200gnb,sea,McCrKe00,fumbles_rec,0,,,,,
player,201509200gnb,sea,McCrKe00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,McCrKe00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,McCrKe00,fumbles_forced,0,,,,,
player,201509200gnb,sea,PierKe00,def_int,0,,,,,
player,201509200gnb,sea,PierKe00,def_int_yds,0,,,,,
player,201509200gnb,sea,PierKe00,def_int_td,0,,,,,
player,201509200gnb,sea,PierKe00,def_int_long,0,,,,,
player,201509200gnb,sea,PierKe00,pass_defended,0,,,,,
player,201509200gnb,sea,PierKe00,sacks,0.0,,,,,
player,201509200gnb,sea,PierKe00,tackles_combined,1,,,,,
player,201509200gnb,sea,PierKe00,tackles_solo,0,,,,,
player,201509200gnb,sea,PierKe00,tackles_assists,1,,,,,
player,201509200gnb,sea,PierKe00,tackles_loss,0,,,,,
player,201509200gnb,sea,PierKe00,qb_hits,0,,,,,
player,201509200gnb,sea,PierKe00,fumbles_rec,0,,,,,
player,201509200gnb,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201509200gnb,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201509200gnb,sea,PierKe00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,ElliJa02,def_int,1,,,,,
player,201509200gnb,gnb,ElliJa02,def_int_yds,2,,,,,
player,201509200gnb,gnb,ElliJa02,def_int_td,0,,,,,
player,201509200gnb,gnb,ElliJa02,def_int_long,2,,,,,
player,201509200gnb,gnb,ElliJa02,pass_defended,1,,,,,
player,201509200gnb,gnb,ElliJa02,sacks,0.0,,,,,
player,201509200gnb,gnb,ElliJa02,tackles_combined,2,,,,,
player,201509200gnb,gnb,ElliJa02,tackles_solo,2,,,,,
player,201509200gnb,gnb,ElliJa02,tackles_assists,0,,,,,
player,201509200gnb,gnb,ElliJa02,tackles_loss,0,,,,,
player,201509200gnb,gnb,ElliJa02,qb_hits,0,,,,,
player,201509200gnb,gnb,ElliJa02,fumbles_rec,1,,,,,
player,201509200gnb,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,ElliJa02,fumbles_forced,1,,,,,
player,201509200gnb,gnb,DaniMi00,def_int,0,,,,,
player,201509200gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201509200gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201509200gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201509200gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201509200gnb,gnb,DaniMi00,sacks,1.0,,,,,
player,201509200gnb,gnb,DaniMi00,tackles_combined,5,,,,,
player,201509200gnb,gnb,DaniMi00,tackles_solo,3,,,,,
player,201509200gnb,gnb,DaniMi00,tackles_assists,2,,,,,
player,201509200gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201509200gnb,gnb,DaniMi00,qb_hits,1,,,,,
player,201509200gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,PeppJu99,def_int,0,,,,,
player,201509200gnb,gnb,PeppJu99,def_int_yds,0,,,,,
player,201509200gnb,gnb,PeppJu99,def_int_td,0,,,,,
player,201509200gnb,gnb,PeppJu99,def_int_long,0,,,,,
player,201509200gnb,gnb,PeppJu99,pass_defended,0,,,,,
player,201509200gnb,gnb,PeppJu99,sacks,1.0,,,,,
player,201509200gnb,gnb,PeppJu99,tackles_combined,1,,,,,
player,201509200gnb,gnb,PeppJu99,tackles_solo,1,,,,,
player,201509200gnb,gnb,PeppJu99,tackles_assists,0,,,,,
player,201509200gnb,gnb,PeppJu99,tackles_loss,1,,,,,
player,201509200gnb,gnb,PeppJu99,qb_hits,0,,,,,
player,201509200gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201509200gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201509200gnb,gnb,ClinHa00,def_int,0,,,,,
player,201509200gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201509200gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201509200gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201509200gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201509200gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201509200gnb,gnb,ClinHa00,tackles_combined,9,,,,,
player,201509200gnb,gnb,ClinHa00,tackles_solo,7,,,,,
player,201509200gnb,gnb,ClinHa00,tackles_assists,2,,,,,
player,201509200gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201509200gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201509200gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,HydeMi00,def_int,0,,,,,
player,201509200gnb,gnb,HydeMi00,def_int_yds,0,,,,,
player,201509200gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201509200gnb,gnb,HydeMi00,def_int_long,0,,,,,
player,201509200gnb,gnb,HydeMi00,pass_defended,0,,,,,
player,201509200gnb,gnb,HydeMi00,sacks,0.0,,,,,
player,201509200gnb,gnb,HydeMi00,tackles_combined,7,,,,,
player,201509200gnb,gnb,HydeMi00,tackles_solo,7,,,,,
player,201509200gnb,gnb,HydeMi00,tackles_assists,0,,,,,
player,201509200gnb,gnb,HydeMi00,tackles_loss,0,,,,,
player,201509200gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201509200gnb,gnb,HydeMi00,fumbles_rec,1,,,,,
player,201509200gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,PerrNi00,def_int,0,,,,,
player,201509200gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201509200gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201509200gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201509200gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201509200gnb,gnb,PerrNi00,sacks,0.0,,,,,
player,201509200gnb,gnb,PerrNi00,tackles_combined,5,,,,,
player,201509200gnb,gnb,PerrNi00,tackles_solo,3,,,,,
player,201509200gnb,gnb,PerrNi00,tackles_assists,2,,,,,
player,201509200gnb,gnb,PerrNi00,tackles_loss,1,,,,,
player,201509200gnb,gnb,PerrNi00,qb_hits,0,,,,,
player,201509200gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,NealMi99,def_int,0,,,,,
player,201509200gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201509200gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201509200gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201509200gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201509200gnb,gnb,NealMi99,sacks,0.0,,,,,
player,201509200gnb,gnb,NealMi99,tackles_combined,4,,,,,
player,201509200gnb,gnb,NealMi99,tackles_solo,2,,,,,
player,201509200gnb,gnb,NealMi99,tackles_assists,2,,,,,
player,201509200gnb,gnb,NealMi99,tackles_loss,1,,,,,
player,201509200gnb,gnb,NealMi99,qb_hits,0,,,,,
player,201509200gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201509200gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201509200gnb,gnb,PalmNa01,def_int,0,,,,,
player,201509200gnb,gnb,PalmNa01,def_int_yds,0,,,,,
player,201509200gnb,gnb,PalmNa01,def_int_td,0,,,,,
player,201509200gnb,gnb,PalmNa01,def_int_long,0,,,,,
player,201509200gnb,gnb,PalmNa01,pass_defended,1,,,,,
player,201509200gnb,gnb,PalmNa01,sacks,0.0,,,,,
player,201509200gnb,gnb,PalmNa01,tackles_combined,4,,,,,
player,201509200gnb,gnb,PalmNa01,tackles_solo,3,,,,,
player,201509200gnb,gnb,PalmNa01,tackles_assists,1,,,,,
player,201509200gnb,gnb,PalmNa01,tackles_loss,0,,,,,
player,201509200gnb,gnb,PalmNa01,qb_hits,0,,,,,
player,201509200gnb,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201509200gnb,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201509200gnb,gnb,BurnMo99,def_int,0,,,,,
player,201509200gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201509200gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201509200gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201509200gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201509200gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201509200gnb,gnb,BurnMo99,tackles_combined,3,,,,,
player,201509200gnb,gnb,BurnMo99,tackles_solo,3,,,,,
player,201509200gnb,gnb,BurnMo99,tackles_assists,0,,,,,
player,201509200gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201509200gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201509200gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201509200gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201509200gnb,gnb,HaywCa00,def_int,0,,,,,
player,201509200gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201509200gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201509200gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201509200gnb,gnb,HaywCa00,pass_defended,0,,,,,
player,201509200gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201509200gnb,gnb,HaywCa00,tackles_combined,3,,,,,
player,201509200gnb,gnb,HaywCa00,tackles_solo,2,,,,,
player,201509200gnb,gnb,HaywCa00,tackles_assists,1,,,,,
player,201509200gnb,gnb,HaywCa00,tackles_loss,0,,,,,
player,201509200gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201509200gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,MattCl99,def_int,0,,,,,
player,201509200gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201509200gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201509200gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201509200gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201509200gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201509200gnb,gnb,MattCl99,tackles_combined,3,,,,,
player,201509200gnb,gnb,MattCl99,tackles_solo,1,,,,,
player,201509200gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201509200gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201509200gnb,gnb,MattCl99,qb_hits,0,,,,,
player,201509200gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201509200gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201509200gnb,gnb,PennMi00,def_int,0,,,,,
player,201509200gnb,gnb,PennMi00,def_int_yds,0,,,,,
player,201509200gnb,gnb,PennMi00,def_int_td,0,,,,,
player,201509200gnb,gnb,PennMi00,def_int_long,0,,,,,
player,201509200gnb,gnb,PennMi00,pass_defended,0,,,,,
player,201509200gnb,gnb,PennMi00,sacks,0.0,,,,,
player,201509200gnb,gnb,PennMi00,tackles_combined,3,,,,,
player,201509200gnb,gnb,PennMi00,tackles_solo,3,,,,,
player,201509200gnb,gnb,PennMi00,tackles_assists,0,,,,,
player,201509200gnb,gnb,PennMi00,tackles_loss,1,,,,,
player,201509200gnb,gnb,PennMi00,qb_hits,0,,,,,
player,201509200gnb,gnb,PennMi00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,PennMi00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,JoneDa03,def_int,0,,,,,
player,201509200gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201509200gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201509200gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201509200gnb,gnb,JoneDa03,pass_defended,0,,,,,
player,201509200gnb,gnb,JoneDa03,sacks,0.0,,,,,
player,201509200gnb,gnb,JoneDa03,tackles_combined,2,,,,,
player,201509200gnb,gnb,JoneDa03,tackles_solo,2,,,,,
player,201509200gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201509200gnb,gnb,JoneDa03,tackles_loss,1,,,,,
player,201509200gnb,gnb,JoneDa03,qb_hits,1,,,,,
player,201509200gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201509200gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201509200gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201509200gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201509200gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201509200gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201509200gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201509200gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201509200gnb,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201509200gnb,gnb,RajiBJ99,tackles_solo,2,,,,,
player,201509200gnb,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201509200gnb,gnb,RajiBJ99,tackles_loss,2,,,,,
player,201509200gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201509200gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201509200gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201509200gnb,gnb,ShieSa00,def_int,0,,,,,
player,201509200gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201509200gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201509200gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201509200gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201509200gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201509200gnb,gnb,ShieSa00,tackles_combined,2,,,,,
player,201509200gnb,gnb,ShieSa00,tackles_solo,2,,,,,
player,201509200gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201509200gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201509200gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201509200gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,JaniJe00,def_int,0,,,,,
player,201509200gnb,gnb,JaniJe00,def_int_yds,0,,,,,
player,201509200gnb,gnb,JaniJe00,def_int_td,0,,,,,
player,201509200gnb,gnb,JaniJe00,def_int_long,0,,,,,
player,201509200gnb,gnb,JaniJe00,pass_defended,0,,,,,
player,201509200gnb,gnb,JaniJe00,sacks,0.0,,,,,
player,201509200gnb,gnb,JaniJe00,tackles_combined,1,,,,,
player,201509200gnb,gnb,JaniJe00,tackles_solo,1,,,,,
player,201509200gnb,gnb,JaniJe00,tackles_assists,0,,,,,
player,201509200gnb,gnb,JaniJe00,tackles_loss,0,,,,,
player,201509200gnb,gnb,JaniJe00,qb_hits,0,,,,,
player,201509200gnb,gnb,JaniJe00,fumbles_rec,0,,,,,
player,201509200gnb,gnb,JaniJe00,fumbles_rec_yds,0,,,,,
player,201509200gnb,gnb,JaniJe00,fumbles_rec_td,0,,,,,
player,201509200gnb,gnb,JaniJe00,fumbles_forced,0,,,,,
player,201509200gnb,gnb,MastTi99,def_int,0,,,,,
player,201509200gnb,gnb,MastTi99,def_int_yds,0,,,,,
player,201509200gnb,gnb,MastTi99,def_int_td,0,,,,,
player,201509200gnb,gnb,MastTi99,def_int_long,0,,,,,
