game,2015,3,20150927,201509270sea,chi,"Chicago Bears",0,sea,"Seattle Seahawks",26
player,201509270sea,chi,BallAl99,tackles_loss,0,,,,,
player,201509270sea,chi,BallAl99,qb_hits,0,,,,,
player,201509270sea,chi,BallAl99,fumbles_rec,0,,,,,
player,201509270sea,chi,BallAl99,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,BallAl99,fumbles_rec_td,0,,,,,
player,201509270sea,chi,BallAl99,fumbles_forced,0,,,,,
player,201509270sea,chi,JoneCh05,def_int,0,,,,,
player,201509270sea,chi,JoneCh05,def_int_yds,0,,,,,
player,201509270sea,chi,JoneCh05,def_int_td,0,,,,,
player,201509270sea,chi,JoneCh05,def_int_long,0,,,,,
player,201509270sea,chi,JoneCh05,pass_defended,0,,,,,
player,201509270sea,chi,JoneCh05,sacks,0.0,,,,,
player,201509270sea,chi,JoneCh05,tackles_combined,6,,,,,
player,201509270sea,chi,JoneCh05,tackles_solo,4,,,,,
player,201509270sea,chi,JoneCh05,tackles_assists,2,,,,,
player,201509270sea,chi,JoneCh05,tackles_loss,0,,,,,
player,201509270sea,chi,JoneCh05,qb_hits,0,,,,,
player,201509270sea,chi,JoneCh05,fumbles_rec,0,,,,,
player,201509270sea,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201509270sea,chi,JoneCh05,fumbles_forced,0,,,,,
player,201509270sea,chi,McClSh00,def_int,0,,,,,
player,201509270sea,chi,McClSh00,def_int_yds,0,,,,,
player,201509270sea,chi,McClSh00,def_int_td,0,,,,,
player,201509270sea,chi,McClSh00,def_int_long,0,,,,,
player,201509270sea,chi,McClSh00,pass_defended,0,,,,,
player,201509270sea,chi,McClSh00,sacks,0.0,,,,,
player,201509270sea,chi,McClSh00,tackles_combined,6,,,,,
player,201509270sea,chi,McClSh00,tackles_solo,3,,,,,
player,201509270sea,chi,McClSh00,tackles_assists,3,,,,,
player,201509270sea,chi,McClSh00,tackles_loss,0,,,,,
player,201509270sea,chi,McClSh00,qb_hits,0,,,,,
player,201509270sea,chi,McClSh00,fumbles_rec,0,,,,,
player,201509270sea,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,McClSh00,fumbles_forced,0,,,,,
player,201509270sea,chi,McMaSh99,def_int,0,,,,,
player,201509270sea,chi,McMaSh99,def_int_yds,0,,,,,
player,201509270sea,chi,McMaSh99,def_int_td,0,,,,,
player,201509270sea,chi,McMaSh99,def_int_long,0,,,,,
player,201509270sea,chi,McMaSh99,pass_defended,0,,,,,
player,201509270sea,chi,McMaSh99,sacks,0.0,,,,,
player,201509270sea,chi,McMaSh99,tackles_combined,4,,,,,
player,201509270sea,chi,McMaSh99,tackles_solo,3,,,,,
player,201509270sea,chi,McMaSh99,tackles_assists,1,,,,,
player,201509270sea,chi,McMaSh99,tackles_loss,0,,,,,
player,201509270sea,chi,McMaSh99,qb_hits,0,,,,,
player,201509270sea,chi,McMaSh99,fumbles_rec,0,,,,,
player,201509270sea,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201509270sea,chi,McMaSh99,fumbles_forced,0,,,,,
player,201509270sea,chi,FullKy00,def_int,0,,,,,
player,201509270sea,chi,FullKy00,def_int_yds,0,,,,,
player,201509270sea,chi,FullKy00,def_int_td,0,,,,,
player,201509270sea,chi,FullKy00,def_int_long,0,,,,,
player,201509270sea,chi,FullKy00,pass_defended,1,,,,,
player,201509270sea,chi,FullKy00,sacks,0.0,,,,,
player,201509270sea,chi,FullKy00,tackles_combined,3,,,,,
player,201509270sea,chi,FullKy00,tackles_solo,1,,,,,
player,201509270sea,chi,FullKy00,tackles_assists,2,,,,,
player,201509270sea,chi,FullKy00,tackles_loss,0,,,,,
player,201509270sea,chi,FullKy00,qb_hits,0,,,,,
player,201509270sea,chi,FullKy00,fumbles_rec,0,,,,,
player,201509270sea,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,FullKy00,fumbles_forced,0,,,,,
player,201509270sea,chi,AchoSa00,def_int,0,,,,,
player,201509270sea,chi,AchoSa00,def_int_yds,0,,,,,
player,201509270sea,chi,AchoSa00,def_int_td,0,,,,,
player,201509270sea,chi,AchoSa00,def_int_long,0,,,,,
player,201509270sea,chi,AchoSa00,pass_defended,0,,,,,
player,201509270sea,chi,AchoSa00,sacks,0.0,,,,,
player,201509270sea,chi,AchoSa00,tackles_combined,2,,,,,
player,201509270sea,chi,AchoSa00,tackles_solo,1,,,,,
player,201509270sea,chi,AchoSa00,tackles_assists,1,,,,,
player,201509270sea,chi,AchoSa00,tackles_loss,0,,,,,
player,201509270sea,chi,AchoSa00,qb_hits,0,,,,,
player,201509270sea,chi,AchoSa00,fumbles_rec,0,,,,,
player,201509270sea,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,AchoSa00,fumbles_forced,0,,,,,
player,201509270sea,chi,AmosAd00,def_int,0,,,,,
player,201509270sea,chi,AmosAd00,def_int_yds,0,,,,,
player,201509270sea,chi,AmosAd00,def_int_td,0,,,,,
player,201509270sea,chi,AmosAd00,def_int_long,0,,,,,
player,201509270sea,chi,AmosAd00,pass_defended,0,,,,,
player,201509270sea,chi,AmosAd00,sacks,0.0,,,,,
player,201509270sea,chi,AmosAd00,tackles_combined,2,,,,,
player,201509270sea,chi,AmosAd00,tackles_solo,2,,,,,
player,201509270sea,chi,AmosAd00,tackles_assists,0,,,,,
player,201509270sea,chi,AmosAd00,tackles_loss,0,,,,,
player,201509270sea,chi,AmosAd00,qb_hits,0,,,,,
player,201509270sea,chi,AmosAd00,fumbles_rec,0,,,,,
player,201509270sea,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,AmosAd00,fumbles_forced,0,,,,,
player,201509270sea,chi,AlleJa22,def_int,0,,,,,
player,201509270sea,chi,AlleJa22,def_int_yds,0,,,,,
player,201509270sea,chi,AlleJa22,def_int_td,0,,,,,
player,201509270sea,chi,AlleJa22,def_int_long,0,,,,,
player,201509270sea,chi,AlleJa22,pass_defended,0,,,,,
player,201509270sea,chi,AlleJa22,sacks,0.0,,,,,
player,201509270sea,chi,AlleJa22,tackles_combined,1,,,,,
player,201509270sea,chi,AlleJa22,tackles_solo,0,,,,,
player,201509270sea,chi,AlleJa22,tackles_assists,1,,,,,
player,201509270sea,chi,AlleJa22,tackles_loss,0,,,,,
player,201509270sea,chi,AlleJa22,qb_hits,1,,,,,
player,201509270sea,chi,AlleJa22,fumbles_rec,0,,,,,
player,201509270sea,chi,AlleJa22,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201509270sea,chi,AlleJa22,fumbles_forced,0,,,,,
player,201509270sea,chi,BarrLa00,def_int,0,,,,,
player,201509270sea,chi,BarrLa00,def_int_yds,0,,,,,
player,201509270sea,chi,BarrLa00,def_int_td,0,,,,,
player,201509270sea,chi,BarrLa00,def_int_long,0,,,,,
player,201509270sea,chi,BarrLa00,pass_defended,0,,,,,
player,201509270sea,chi,BarrLa00,sacks,0.0,,,,,
player,201509270sea,chi,BarrLa00,tackles_combined,1,,,,,
player,201509270sea,chi,BarrLa00,tackles_solo,1,,,,,
player,201509270sea,chi,BarrLa00,tackles_assists,0,,,,,
player,201509270sea,chi,BarrLa00,tackles_loss,0,,,,,
player,201509270sea,chi,BarrLa00,qb_hits,0,,,,,
player,201509270sea,chi,BarrLa00,fumbles_rec,0,,,,,
player,201509270sea,chi,BarrLa00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,BarrLa00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,BarrLa00,fumbles_forced,0,,,,,
player,201509270sea,chi,BellJo02,def_int,0,,,,,
player,201509270sea,chi,BellJo02,def_int_yds,0,,,,,
player,201509270sea,chi,BellJo02,def_int_td,0,,,,,
player,201509270sea,chi,BellJo02,def_int_long,0,,,,,
player,201509270sea,chi,BellJo02,pass_defended,0,,,,,
player,201509270sea,chi,BellJo02,sacks,0.0,,,,,
player,201509270sea,chi,BellJo02,tackles_combined,1,,,,,
player,201509270sea,chi,BellJo02,tackles_solo,1,,,,,
player,201509270sea,chi,BellJo02,tackles_assists,0,,,,,
player,201509270sea,chi,BellJo02,tackles_loss,0,,,,,
player,201509270sea,chi,BellJo02,qb_hits,0,,,,,
player,201509270sea,chi,BellJo02,fumbles_rec,0,,,,,
player,201509270sea,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201509270sea,chi,BellJo02,fumbles_forced,0,,,,,
player,201509270sea,chi,FergEg00,def_int,0,,,,,
player,201509270sea,chi,FergEg00,def_int_yds,0,,,,,
player,201509270sea,chi,FergEg00,def_int_td,0,,,,,
player,201509270sea,chi,FergEg00,def_int_long,0,,,,,
player,201509270sea,chi,FergEg00,pass_defended,0,,,,,
player,201509270sea,chi,FergEg00,sacks,0.0,,,,,
player,201509270sea,chi,FergEg00,tackles_combined,1,,,,,
player,201509270sea,chi,FergEg00,tackles_solo,0,,,,,
player,201509270sea,chi,FergEg00,tackles_assists,1,,,,,
player,201509270sea,chi,FergEg00,tackles_loss,0,,,,,
player,201509270sea,chi,FergEg00,qb_hits,0,,,,,
player,201509270sea,chi,FergEg00,fumbles_rec,0,,,,,
player,201509270sea,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,FergEg00,fumbles_forced,0,,,,,
player,201509270sea,chi,GaffTh20,def_int,0,,,,,
player,201509270sea,chi,GaffTh20,def_int_yds,0,,,,,
player,201509270sea,chi,GaffTh20,def_int_td,0,,,,,
player,201509270sea,chi,GaffTh20,def_int_long,0,,,,,
player,201509270sea,chi,GaffTh20,pass_defended,0,,,,,
player,201509270sea,chi,GaffTh20,sacks,0.0,,,,,
player,201509270sea,chi,GaffTh20,tackles_combined,1,,,,,
player,201509270sea,chi,GaffTh20,tackles_solo,1,,,,,
player,201509270sea,chi,GaffTh20,tackles_assists,0,,,,,
player,201509270sea,chi,GaffTh20,tackles_loss,0,,,,,
player,201509270sea,chi,GaffTh20,qb_hits,0,,,,,
player,201509270sea,chi,GaffTh20,fumbles_rec,0,,,,,
player,201509270sea,chi,GaffTh20,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,GaffTh20,fumbles_rec_td,0,,,,,
player,201509270sea,chi,GaffTh20,fumbles_forced,0,,,,,
player,201509270sea,chi,RodgJa00,def_int,0,,,,,
player,201509270sea,chi,RodgJa00,def_int_yds,0,,,,,
player,201509270sea,chi,RodgJa00,def_int_td,0,,,,,
player,201509270sea,chi,RodgJa00,def_int_long,0,,,,,
player,201509270sea,chi,RodgJa00,pass_defended,0,,,,,
player,201509270sea,chi,RodgJa00,sacks,0.0,,,,,
player,201509270sea,chi,RodgJa00,tackles_combined,1,,,,,
player,201509270sea,chi,RodgJa00,tackles_solo,1,,,,,
player,201509270sea,chi,RodgJa00,tackles_assists,0,,,,,
player,201509270sea,chi,RodgJa00,tackles_loss,0,,,,,
player,201509270sea,chi,RodgJa00,qb_hits,0,,,,,
player,201509270sea,chi,RodgJa00,fumbles_rec,0,,,,,
player,201509270sea,chi,RodgJa00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,RodgJa00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,RodgJa00,fumbles_forced,0,,,,,
player,201509270sea,chi,SuttWi00,def_int,0,,,,,
player,201509270sea,chi,SuttWi00,def_int_yds,0,,,,,
player,201509270sea,chi,SuttWi00,def_int_td,0,,,,,
player,201509270sea,chi,SuttWi00,def_int_long,0,,,,,
player,201509270sea,chi,SuttWi00,pass_defended,0,,,,,
player,201509270sea,chi,SuttWi00,sacks,0.0,,,,,
player,201509270sea,chi,SuttWi00,tackles_combined,1,,,,,
player,201509270sea,chi,SuttWi00,tackles_solo,0,,,,,
player,201509270sea,chi,SuttWi00,tackles_assists,1,,,,,
player,201509270sea,chi,SuttWi00,tackles_loss,0,,,,,
player,201509270sea,chi,SuttWi00,qb_hits,1,,,,,
player,201509270sea,chi,SuttWi00,fumbles_rec,0,,,,,
player,201509270sea,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201509270sea,chi,SuttWi00,fumbles_forced,0,,,,,
player,201509270sea,chi,HousLa99,def_int,0,,,,,
player,201509270sea,chi,HousLa99,def_int_yds,0,,,,,
player,201509270sea,chi,HousLa99,def_int_td,0,,,,,
player,201509270sea,chi,HousLa99,def_int_long,0,,,,,
player,201509270sea,chi,HousLa99,pass_defended,0,,,,,
player,201509270sea,chi,HousLa99,sacks,0.0,,,,,
player,201509270sea,chi,HousLa99,tackles_combined,0,,,,,
player,201509270sea,chi,HousLa99,tackles_solo,0,,,,,
player,201509270sea,chi,HousLa99,tackles_assists,0,,,,,
player,201509270sea,chi,HousLa99,tackles_loss,0,,,,,
player,201509270sea,chi,HousLa99,qb_hits,2,,,,,
player,201509270sea,chi,HousLa99,fumbles_rec,0,,,,,
player,201509270sea,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201509270sea,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201509270sea,chi,HousLa99,fumbles_forced,0,,,,,
player,201509270sea,sea,AvriCl99,def_int,0,,,,,
player,201509270sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201509270sea,sea,AvriCl99,def_int_td,0,,,,,
player,201509270sea,sea,AvriCl99,def_int_long,0,,,,,
player,201509270sea,sea,AvriCl99,pass_defended,1,,,,,
player,201509270sea,sea,AvriCl99,sacks,1.0,,,,,
player,201509270sea,sea,AvriCl99,tackles_combined,3,,,,,
player,201509270sea,sea,AvriCl99,tackles_solo,1,,,,,
player,201509270sea,sea,AvriCl99,tackles_assists,2,,,,,
player,201509270sea,sea,AvriCl99,tackles_loss,1,,,,,
player,201509270sea,sea,AvriCl99,qb_hits,2,,,,,
player,201509270sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201509270sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201509270sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201509270sea,sea,WagnBo00,def_int,0,,,,,
player,201509270sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201509270sea,sea,WagnBo00,def_int_td,0,,,,,
player,201509270sea,sea,WagnBo00,def_int_long,0,,,,,
player,201509270sea,sea,WagnBo00,pass_defended,0,,,,,
player,201509270sea,sea,WagnBo00,sacks,0.5,,,,,
player,201509270sea,sea,WagnBo00,tackles_combined,7,,,,,
player,201509270sea,sea,WagnBo00,tackles_solo,2,,,,,
player,201509270sea,sea,WagnBo00,tackles_assists,5,,,,,
player,201509270sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201509270sea,sea,WagnBo00,qb_hits,2,,,,,
player,201509270sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201509270sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201509270sea,sea,IrviBr00,def_int,0,,,,,
player,201509270sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201509270sea,sea,IrviBr00,def_int_td,0,,,,,
player,201509270sea,sea,IrviBr00,def_int_long,0,,,,,
player,201509270sea,sea,IrviBr00,pass_defended,0,,,,,
player,201509270sea,sea,IrviBr00,sacks,0.5,,,,,
player,201509270sea,sea,IrviBr00,tackles_combined,5,,,,,
player,201509270sea,sea,IrviBr00,tackles_solo,0,,,,,
player,201509270sea,sea,IrviBr00,tackles_assists,5,,,,,
player,201509270sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201509270sea,sea,IrviBr00,qb_hits,1,,,,,
player,201509270sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201509270sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201509270sea,sea,WrigK.00,def_int,0,,,,,
player,201509270sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201509270sea,sea,WrigK.00,def_int_td,0,,,,,
player,201509270sea,sea,WrigK.00,def_int_long,0,,,,,
player,201509270sea,sea,WrigK.00,pass_defended,0,,,,,
player,201509270sea,sea,WrigK.00,sacks,0.0,,,,,
player,201509270sea,sea,WrigK.00,tackles_combined,10,,,,,
player,201509270sea,sea,WrigK.00,tackles_solo,5,,,,,
player,201509270sea,sea,WrigK.00,tackles_assists,5,,,,,
player,201509270sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201509270sea,sea,WrigK.00,qb_hits,0,,,,,
player,201509270sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201509270sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201509270sea,sea,BennMi99,def_int,0,,,,,
player,201509270sea,sea,BennMi99,def_int_yds,0,,,,,
player,201509270sea,sea,BennMi99,def_int_td,0,,,,,
player,201509270sea,sea,BennMi99,def_int_long,0,,,,,
player,201509270sea,sea,BennMi99,pass_defended,0,,,,,
player,201509270sea,sea,BennMi99,sacks,0.0,,,,,
player,201509270sea,sea,BennMi99,tackles_combined,4,,,,,
player,201509270sea,sea,BennMi99,tackles_solo,2,,,,,
player,201509270sea,sea,BennMi99,tackles_assists,2,,,,,
player,201509270sea,sea,BennMi99,tackles_loss,1,,,,,
player,201509270sea,sea,BennMi99,qb_hits,1,,,,,
player,201509270sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201509270sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201509270sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201509270sea,sea,HillJo01,def_int,0,,,,,
player,201509270sea,sea,HillJo01,def_int_yds,0,,,,,
player,201509270sea,sea,HillJo01,def_int_td,0,,,,,
player,201509270sea,sea,HillJo01,def_int_long,0,,,,,
player,201509270sea,sea,HillJo01,pass_defended,0,,,,,
player,201509270sea,sea,HillJo01,sacks,0.0,,,,,
player,201509270sea,sea,HillJo01,tackles_combined,4,,,,,
player,201509270sea,sea,HillJo01,tackles_solo,2,,,,,
player,201509270sea,sea,HillJo01,tackles_assists,2,,,,,
player,201509270sea,sea,HillJo01,tackles_loss,2,,,,,
player,201509270sea,sea,HillJo01,qb_hits,0,,,,,
player,201509270sea,sea,HillJo01,fumbles_rec,0,,,,,
player,201509270sea,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201509270sea,sea,HillJo01,fumbles_forced,0,,,,,
player,201509270sea,sea,WillCa99,def_int,0,,,,,
player,201509270sea,sea,WillCa99,def_int_yds,0,,,,,
player,201509270sea,sea,WillCa99,def_int_td,0,,,,,
player,201509270sea,sea,WillCa99,def_int_long,0,,,,,
player,201509270sea,sea,WillCa99,pass_defended,0,,,,,
player,201509270sea,sea,WillCa99,sacks,0.0,,,,,
player,201509270sea,sea,WillCa99,tackles_combined,4,,,,,
player,201509270sea,sea,WillCa99,tackles_solo,2,,,,,
player,201509270sea,sea,WillCa99,tackles_assists,2,,,,,
player,201509270sea,sea,WillCa99,tackles_loss,0,,,,,
player,201509270sea,sea,WillCa99,qb_hits,0,,,,,
player,201509270sea,sea,WillCa99,fumbles_rec,0,,,,,
player,201509270sea,sea,WillCa99,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,WillCa99,fumbles_rec_td,0,,,,,
player,201509270sea,sea,WillCa99,fumbles_forced,0,,,,,
player,201509270sea,sea,BurlMa00,def_int,0,,,,,
player,201509270sea,sea,BurlMa00,def_int_yds,0,,,,,
player,201509270sea,sea,BurlMa00,def_int_td,0,,,,,
player,201509270sea,sea,BurlMa00,def_int_long,0,,,,,
player,201509270sea,sea,BurlMa00,pass_defended,0,,,,,
player,201509270sea,sea,BurlMa00,sacks,0.0,,,,,
player,201509270sea,sea,BurlMa00,tackles_combined,3,,,,,
player,201509270sea,sea,BurlMa00,tackles_solo,2,,,,,
player,201509270sea,sea,BurlMa00,tackles_assists,1,,,,,
player,201509270sea,sea,BurlMa00,tackles_loss,0,,,,,
player,201509270sea,sea,BurlMa00,qb_hits,0,,,,,
player,201509270sea,sea,BurlMa00,fumbles_rec,0,,,,,
player,201509270sea,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,BurlMa00,fumbles_forced,0,,,,,
player,201509270sea,sea,DobbDe00,def_int,0,,,,,
player,201509270sea,sea,DobbDe00,def_int_yds,0,,,,,
player,201509270sea,sea,DobbDe00,def_int_td,0,,,,,
player,201509270sea,sea,DobbDe00,def_int_long,0,,,,,
player,201509270sea,sea,DobbDe00,pass_defended,0,,,,,
player,201509270sea,sea,DobbDe00,sacks,0.0,,,,,
player,201509270sea,sea,DobbDe00,tackles_combined,3,,,,,
player,201509270sea,sea,DobbDe00,tackles_solo,0,,,,,
player,201509270sea,sea,DobbDe00,tackles_assists,3,,,,,
player,201509270sea,sea,DobbDe00,tackles_loss,0,,,,,
player,201509270sea,sea,DobbDe00,qb_hits,0,,,,,
player,201509270sea,sea,DobbDe00,fumbles_rec,0,,,,,
player,201509270sea,sea,DobbDe00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,DobbDe00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,DobbDe00,fumbles_forced,0,,,,,
player,201509270sea,sea,RubiAh99,def_int,0,,,,,
player,201509270sea,sea,RubiAh99,def_int_yds,0,,,,,
player,201509270sea,sea,RubiAh99,def_int_td,0,,,,,
player,201509270sea,sea,RubiAh99,def_int_long,0,,,,,
player,201509270sea,sea,RubiAh99,pass_defended,0,,,,,
player,201509270sea,sea,RubiAh99,sacks,0.0,,,,,
player,201509270sea,sea,RubiAh99,tackles_combined,3,,,,,
player,201509270sea,sea,RubiAh99,tackles_solo,1,,,,,
player,201509270sea,sea,RubiAh99,tackles_assists,2,,,,,
player,201509270sea,sea,RubiAh99,tackles_loss,0,,,,,
player,201509270sea,sea,RubiAh99,qb_hits,0,,,,,
player,201509270sea,sea,RubiAh99,fumbles_rec,0,,,,,
player,201509270sea,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201509270sea,sea,RubiAh99,fumbles_forced,0,,,,,
player,201509270sea,sea,SheaDe00,def_int,0,,,,,
player,201509270sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201509270sea,sea,SheaDe00,def_int_td,0,,,,,
player,201509270sea,sea,SheaDe00,def_int_long,0,,,,,
player,201509270sea,sea,SheaDe00,pass_defended,0,,,,,
player,201509270sea,sea,SheaDe00,sacks,0.0,,,,,
player,201509270sea,sea,SheaDe00,tackles_combined,3,,,,,
player,201509270sea,sea,SheaDe00,tackles_solo,2,,,,,
player,201509270sea,sea,SheaDe00,tackles_assists,1,,,,,
player,201509270sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201509270sea,sea,SheaDe00,qb_hits,0,,,,,
player,201509270sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201509270sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201509270sea,sea,ClarFr01,def_int,0,,,,,
player,201509270sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201509270sea,sea,ClarFr01,def_int_td,0,,,,,
player,201509270sea,sea,ClarFr01,def_int_long,0,,,,,
player,201509270sea,sea,ClarFr01,pass_defended,0,,,,,
player,201509270sea,sea,ClarFr01,sacks,0.0,,,,,
player,201509270sea,sea,ClarFr01,tackles_combined,2,,,,,
player,201509270sea,sea,ClarFr01,tackles_solo,2,,,,,
player,201509270sea,sea,ClarFr01,tackles_assists,0,,,,,
player,201509270sea,sea,ClarFr01,tackles_loss,0,,,,,
player,201509270sea,sea,ClarFr01,qb_hits,0,,,,,
player,201509270sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201509270sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201509270sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201509270sea,sea,ChanKa99,def_int,0,,,,,
player,201509270sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201509270sea,sea,ChanKa99,def_int_td,0,,,,,
player,201509270sea,sea,ChanKa99,def_int_long,0,,,,,
player,201509270sea,sea,ChanKa99,pass_defended,0,,,,,
player,201509270sea,sea,ChanKa99,sacks,0.0,,,,,
player,201509270sea,sea,ChanKa99,tackles_combined,1,,,,,
player,201509270sea,sea,ChanKa99,tackles_solo,0,,,,,
player,201509270sea,sea,ChanKa99,tackles_assists,1,,,,,
player,201509270sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201509270sea,sea,ChanKa99,qb_hits,0,,,,,
player,201509270sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201509270sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201509270sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201509270sea,sea,ColeDe00,def_int,0,,,,,
player,201509270sea,sea,ColeDe00,def_int_yds,0,,,,,
player,201509270sea,sea,ColeDe00,def_int_td,0,,,,,
player,201509270sea,sea,ColeDe00,def_int_long,0,,,,,
player,201509270sea,sea,ColeDe00,pass_defended,0,,,,,
player,201509270sea,sea,ColeDe00,sacks,0.0,,,,,
player,201509270sea,sea,ColeDe00,tackles_combined,1,,,,,
player,201509270sea,sea,ColeDe00,tackles_solo,0,,,,,
player,201509270sea,sea,ColeDe00,tackles_assists,1,,,,,
player,201509270sea,sea,ColeDe00,tackles_loss,0,,,,,
player,201509270sea,sea,ColeDe00,qb_hits,0,,,,,
player,201509270sea,sea,ColeDe00,fumbles_rec,0,,,,,
player,201509270sea,sea,ColeDe00,fumbles_rec_yds,0,,,,,
player,201509270sea,sea,ColeDe00,fumbles_rec_td,0,,,,,
player,201509270sea,sea,ColeDe00,fumbles_forced,0,,,,,
player,201509270sea,sea,MarsCa00,def_int,0,,,,,
player,201509270sea,sea,MarsCa00,def_int_yds,0,,,,,
player,201509270sea,sea,MarsCa00,def_int_td,0,,,,,
player,201509270sea,sea,MarsCa00,def_int_long,0,,,,,
player,201509270sea,sea,MarsCa00,pass_defended,0,,,,,
player,201509270sea,sea,MarsCa00,sacks,0.0,,,,,
player,201509270sea,sea,MarsCa00,tackles_combined,1,,,,,
player,201509270sea,sea,MarsCa00,tackles_solo,0,,,,,
player,201509270sea,sea,MarsCa00,tackles_assists,1,,,,,
player,201509270sea,sea,MarsCa00,tackles_loss,0,,,,,
player,201509270sea,sea,MarsCa00,qb_hits,0,,,,,
player,201509270sea,sea,MarsCa00,fumbles_rec,0,,,,,
