game,2015,6,20151018,201510180sfo,rav,"Baltimore Ravens",20,sfo,"San Francisco 49ers",25
player,201510180sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201510180sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201510180sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201510180sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201510180sfo,sfo,TartJa00,def_int,0,,,,,
player,201510180sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201510180sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201510180sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201510180sfo,sfo,TartJa00,pass_defended,0,,,,,
player,201510180sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201510180sfo,sfo,TartJa00,tackles_combined,3,,,,,
player,201510180sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201510180sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201510180sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201510180sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201510180sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201510180sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201510180sfo,sfo,JohnDo02,def_int,0,,,,,
player,201510180sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201510180sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201510180sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201510180sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201510180sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201510180sfo,sfo,JohnDo02,tackles_combined,2,,,,,
player,201510180sfo,sfo,JohnDo02,tackles_solo,1,,,,,
player,201510180sfo,sfo,JohnDo02,tackles_assists,1,,,,,
player,201510180sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201510180sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201510180sfo,sfo,JohnDo02,fumbles_rec,1,,,,,
player,201510180sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201510180sfo,sfo,ReidEr00,def_int,0,,,,,
player,201510180sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201510180sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201510180sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201510180sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201510180sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201510180sfo,sfo,ReidEr00,tackles_combined,2,,,,,
player,201510180sfo,sfo,ReidEr00,tackles_solo,2,,,,,
player,201510180sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201510180sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201510180sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201510180sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201510180sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201510180sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201510180sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201510180sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201510180sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201510180sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201510180sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201510180sfo,sfo,ArmsAr01,tackles_combined,1,,,,,
player,201510180sfo,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201510180sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201510180sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201510180sfo,sfo,ArmsAr01,qb_hits,0,,,,,
player,201510180sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201510180sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201510180sfo,sfo,DorsGl99,def_int,0,,,,,
player,201510180sfo,sfo,DorsGl99,def_int_yds,0,,,,,
player,201510180sfo,sfo,DorsGl99,def_int_td,0,,,,,
player,201510180sfo,sfo,DorsGl99,def_int_long,0,,,,,
player,201510180sfo,sfo,DorsGl99,pass_defended,0,,,,,
player,201510180sfo,sfo,DorsGl99,sacks,0.0,,,,,
player,201510180sfo,sfo,DorsGl99,tackles_combined,1,,,,,
player,201510180sfo,sfo,DorsGl99,tackles_solo,1,,,,,
player,201510180sfo,sfo,DorsGl99,tackles_assists,0,,,,,
player,201510180sfo,sfo,DorsGl99,tackles_loss,0,,,,,
player,201510180sfo,sfo,DorsGl99,qb_hits,0,,,,,
player,201510180sfo,sfo,DorsGl99,fumbles_rec,0,,,,,
player,201510180sfo,sfo,DorsGl99,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,DorsGl99,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201510180sfo,sfo,ReasKe00,def_int,0,,,,,
player,201510180sfo,sfo,ReasKe00,def_int_yds,0,,,,,
player,201510180sfo,sfo,ReasKe00,def_int_td,0,,,,,
player,201510180sfo,sfo,ReasKe00,def_int_long,0,,,,,
player,201510180sfo,sfo,ReasKe00,pass_defended,0,,,,,
player,201510180sfo,sfo,ReasKe00,sacks,0.0,,,,,
player,201510180sfo,sfo,ReasKe00,tackles_combined,1,,,,,
player,201510180sfo,sfo,ReasKe00,tackles_solo,1,,,,,
player,201510180sfo,sfo,ReasKe00,tackles_assists,0,,,,,
player,201510180sfo,sfo,ReasKe00,tackles_loss,0,,,,,
player,201510180sfo,sfo,ReasKe00,qb_hits,0,,,,,
player,201510180sfo,sfo,ReasKe00,fumbles_rec,0,,,,,
player,201510180sfo,sfo,ReasKe00,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,ReasKe00,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,ReasKe00,fumbles_forced,0,,,,,
player,201510180sfo,sfo,JeroTo00,def_int,0,,,,,
player,201510180sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201510180sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201510180sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201510180sfo,sfo,JeroTo00,pass_defended,1,,,,,
player,201510180sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201510180sfo,sfo,JeroTo00,tackles_combined,0,,,,,
player,201510180sfo,sfo,JeroTo00,tackles_solo,0,,,,,
player,201510180sfo,sfo,JeroTo00,tackles_assists,0,,,,,
player,201510180sfo,sfo,JeroTo00,tackles_loss,0,,,,,
player,201510180sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201510180sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201510180sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201510180sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201510180sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201510180sfo,rav,RossJe01,kick_ret,1,,,,,
player,201510180sfo,rav,RossJe01,kick_ret_yds,41,,,,,
player,201510180sfo,rav,RossJe01,kick_ret_yds_per_ret,41.0,,,,,
player,201510180sfo,rav,RossJe01,kick_ret_td,0,,,,,
player,201510180sfo,rav,RossJe01,kick_ret_long,41,,,,,
player,201510180sfo,rav,RossJe01,punt_ret,1,,,,,
player,201510180sfo,rav,RossJe01,punt_ret_yds,9,,,,,
player,201510180sfo,rav,RossJe01,punt_ret_yds_per_ret,9.0,,,,,
player,201510180sfo,rav,RossJe01,punt_ret_td,0,,,,,
player,201510180sfo,rav,RossJe01,punt_ret_long,9,,,,,
player,201510180sfo,sfo,HaynJa00,kick_ret,0,,,,,
player,201510180sfo,sfo,HaynJa00,kick_ret_yds,0,,,,,
player,201510180sfo,sfo,HaynJa00,kick_ret_yds_per_ret,,,,,,
player,201510180sfo,sfo,HaynJa00,kick_ret_td,0,,,,,
player,201510180sfo,sfo,HaynJa00,kick_ret_long,0,,,,,
player,201510180sfo,sfo,HaynJa00,punt_ret,1,,,,,
player,201510180sfo,sfo,HaynJa00,punt_ret_yds,4,,,,,
player,201510180sfo,sfo,HaynJa00,punt_ret_yds_per_ret,4.0,,,,,
player,201510180sfo,sfo,HaynJa00,punt_ret_td,0,,,,,
player,201510180sfo,sfo,HaynJa00,punt_ret_long,4,,,,,
player,201510180sfo,rav,TuckJu00,xpm,2,,,,,
player,201510180sfo,rav,TuckJu00,xpa,2,,,,,
player,201510180sfo,rav,TuckJu00,fgm,2,,,,,
player,201510180sfo,rav,TuckJu00,fga,3,,,,,
player,201510180sfo,rav,TuckJu00,punt,0,,,,,
player,201510180sfo,rav,TuckJu00,punt_yds,0,,,,,
player,201510180sfo,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201510180sfo,rav,TuckJu00,punt_long,0,,,,,
player,201510180sfo,rav,KochSa20,xpm,,,,,,
player,201510180sfo,rav,KochSa20,xpa,,,,,,
player,201510180sfo,rav,KochSa20,fgm,,,,,,
player,201510180sfo,rav,KochSa20,fga,,,,,,
player,201510180sfo,rav,KochSa20,punt,3,,,,,
player,201510180sfo,rav,KochSa20,punt_yds,159,,,,,
player,201510180sfo,rav,KochSa20,punt_yds_per_punt,53.0,,,,,
player,201510180sfo,rav,KochSa20,punt_long,62,,,,,
player,201510180sfo,sfo,dawsophi01,xpm,1,,,,,
player,201510180sfo,sfo,dawsophi01,xpa,1,,,,,
player,201510180sfo,sfo,dawsophi01,fgm,4,,,,,
player,201510180sfo,sfo,dawsophi01,fga,4,,,,,
player,201510180sfo,sfo,dawsophi01,punt,0,,,,,
player,201510180sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201510180sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201510180sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201510180sfo,sfo,PiniBr00,xpm,,,,,,
player,201510180sfo,sfo,PiniBr00,xpa,,,,,,
player,201510180sfo,sfo,PiniBr00,fgm,,,,,,
player,201510180sfo,sfo,PiniBr00,fga,,,,,,
player,201510180sfo,sfo,PiniBr00,punt,4,,,,,
player,201510180sfo,sfo,PiniBr00,punt_yds,152,,,,,
player,201510180sfo,sfo,PiniBr00,punt_yds_per_punt,38.0,,,,,
player,201510180sfo,sfo,PiniBr00,punt_long,52,,,,,
player,201510180sfo,sfo,PearEr20,pos,T,,,,,
player,201510180sfo,sfo,PearEr20,offense,59,,,,,
player,201510180sfo,sfo,PearEr20,off_pct,100%,,,,,
player,201510180sfo,sfo,PearEr20,defense,0,,,,,
player,201510180sfo,sfo,PearEr20,def_pct,0%,,,,,
player,201510180sfo,sfo,PearEr20,special_teams,5,,,,,
player,201510180sfo,sfo,PearEr20,st_pct,17%,,,,,
player,201510180sfo,sfo,BoonAl21,pos,G,,,,,
player,201510180sfo,sfo,BoonAl21,offense,59,,,,,
player,201510180sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201510180sfo,sfo,BoonAl21,defense,0,,,,,
player,201510180sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201510180sfo,sfo,BoonAl21,special_teams,5,,,,,
player,201510180sfo,sfo,BoonAl21,st_pct,17%,,,,,
player,201510180sfo,sfo,MartMa01,pos,C,,,,,
player,201510180sfo,sfo,MartMa01,offense,59,,,,,
player,201510180sfo,sfo,MartMa01,off_pct,100%,,,,,
player,201510180sfo,sfo,MartMa01,defense,0,,,,,
player,201510180sfo,sfo,MartMa01,def_pct,0%,,,,,
player,201510180sfo,sfo,MartMa01,special_teams,0,,,,,
player,201510180sfo,sfo,MartMa01,st_pct,0%,,,,,
player,201510180sfo,sfo,KaepCo00,pos,QB,,,,,
player,201510180sfo,sfo,KaepCo00,offense,59,,,,,
player,201510180sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201510180sfo,sfo,KaepCo00,defense,0,,,,,
player,201510180sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201510180sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201510180sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201510180sfo,sfo,StalJo20,pos,T,,,,,
player,201510180sfo,sfo,StalJo20,offense,59,,,,,
player,201510180sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201510180sfo,sfo,StalJo20,defense,0,,,,,
player,201510180sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201510180sfo,sfo,StalJo20,special_teams,0,,,,,
player,201510180sfo,sfo,StalJo20,st_pct,0%,,,,,
player,201510180sfo,sfo,SmitTo02,pos,WR,,,,,
player,201510180sfo,sfo,SmitTo02,offense,52,,,,,
player,201510180sfo,sfo,SmitTo02,off_pct,88%,,,,,
player,201510180sfo,sfo,SmitTo02,defense,0,,,,,
player,201510180sfo,sfo,SmitTo02,def_pct,0%,,,,,
player,201510180sfo,sfo,SmitTo02,special_teams,1,,,,,
player,201510180sfo,sfo,SmitTo02,st_pct,3%,,,,,
player,201510180sfo,sfo,HydeCa00,pos,RB,,,,,
player,201510180sfo,sfo,HydeCa00,offense,47,,,,,
player,201510180sfo,sfo,HydeCa00,off_pct,80%,,,,,
player,201510180sfo,sfo,HydeCa00,defense,0,,,,,
player,201510180sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201510180sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201510180sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201510180sfo,sfo,CeleGa00,pos,TE,,,,,
player,201510180sfo,sfo,CeleGa00,offense,46,,,,,
player,201510180sfo,sfo,CeleGa00,off_pct,78%,,,,,
player,201510180sfo,sfo,CeleGa00,defense,0,,,,,
player,201510180sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201510180sfo,sfo,CeleGa00,special_teams,11,,,,,
player,201510180sfo,sfo,CeleGa00,st_pct,37%,,,,,
player,201510180sfo,sfo,BoldAn00,pos,WR,,,,,
player,201510180sfo,sfo,BoldAn00,offense,42,,,,,
player,201510180sfo,sfo,BoldAn00,off_pct,71%,,,,,
player,201510180sfo,sfo,BoldAn00,defense,0,,,,,
player,201510180sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201510180sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201510180sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201510180sfo,sfo,TillAn01,pos,G,,,,,
player,201510180sfo,sfo,TillAn01,offense,34,,,,,
player,201510180sfo,sfo,TillAn01,off_pct,58%,,,,,
player,201510180sfo,sfo,TillAn01,defense,0,,,,,
player,201510180sfo,sfo,TillAn01,def_pct,0%,,,,,
player,201510180sfo,sfo,TillAn01,special_teams,5,,,,,
player,201510180sfo,sfo,TillAn01,st_pct,17%,,,,,
player,201510180sfo,sfo,DaviVe00,pos,TE,,,,,
player,201510180sfo,sfo,DaviVe00,offense,34,,,,,
player,201510180sfo,sfo,DaviVe00,off_pct,58%,,,,,
player,201510180sfo,sfo,DaviVe00,defense,0,,,,,
player,201510180sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201510180sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201510180sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201510180sfo,sfo,DeveJo00,pos,G,,,,,
player,201510180sfo,sfo,DeveJo00,offense,25,,,,,
player,201510180sfo,sfo,DeveJo00,off_pct,42%,,,,,
player,201510180sfo,sfo,DeveJo00,defense,0,,,,,
player,201510180sfo,sfo,DeveJo00,def_pct,0%,,,,,
player,201510180sfo,sfo,DeveJo00,special_teams,5,,,,,
player,201510180sfo,sfo,DeveJo00,st_pct,17%,,,,,
player,201510180sfo,sfo,MillBr02,pos,FB,,,,,
player,201510180sfo,sfo,MillBr02,offense,23,,,,,
player,201510180sfo,sfo,MillBr02,off_pct,39%,,,,,
player,201510180sfo,sfo,MillBr02,defense,0,,,,,
player,201510180sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201510180sfo,sfo,MillBr02,special_teams,18,,,,,
player,201510180sfo,sfo,MillBr02,st_pct,60%,,,,,
player,201510180sfo,sfo,PattQu00,pos,WR,,,,,
player,201510180sfo,sfo,PattQu00,offense,20,,,,,
player,201510180sfo,sfo,PattQu00,off_pct,34%,,,,,
player,201510180sfo,sfo,PattQu00,defense,0,,,,,
player,201510180sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201510180sfo,sfo,PattQu00,special_teams,14,,,,,
player,201510180sfo,sfo,PattQu00,st_pct,47%,,,,,
player,201510180sfo,sfo,McDoVa00,pos,TE,,,,,
player,201510180sfo,sfo,McDoVa00,offense,16,,,,,
player,201510180sfo,sfo,McDoVa00,off_pct,27%,,,,,
player,201510180sfo,sfo,McDoVa00,defense,0,,,,,
player,201510180sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201510180sfo,sfo,McDoVa00,special_teams,10,,,,,
player,201510180sfo,sfo,McDoVa00,st_pct,33%,,,,,
player,201510180sfo,sfo,HaynJa00,pos,RB,,,,,
player,201510180sfo,sfo,HaynJa00,offense,9,,,,,
player,201510180sfo,sfo,HaynJa00,off_pct,15%,,,,,
player,201510180sfo,sfo,HaynJa00,defense,0,,,,,
player,201510180sfo,sfo,HaynJa00,def_pct,0%,,,,,
player,201510180sfo,sfo,HaynJa00,special_teams,6,,,,,
player,201510180sfo,sfo,HaynJa00,st_pct,20%,,,,,
player,201510180sfo,sfo,DaviMi01,pos,RB,,,,,
player,201510180sfo,sfo,DaviMi01,offense,3,,,,,
player,201510180sfo,sfo,DaviMi01,off_pct,5%,,,,,
player,201510180sfo,sfo,DaviMi01,defense,0,,,,,
player,201510180sfo,sfo,DaviMi01,def_pct,0%,,,,,
player,201510180sfo,sfo,DaviMi01,special_teams,0,,,,,
player,201510180sfo,sfo,DaviMi01,st_pct,0%,,,,,
player,201510180sfo,sfo,BellBl00,pos,TE,,,,,
player,201510180sfo,sfo,BellBl00,offense,2,,,,,
player,201510180sfo,sfo,BellBl00,off_pct,3%,,,,,
player,201510180sfo,sfo,BellBl00,defense,0,,,,,
player,201510180sfo,sfo,BellBl00,def_pct,0%,,,,,
player,201510180sfo,sfo,BellBl00,special_teams,1,,,,,
player,201510180sfo,sfo,BellBl00,st_pct,3%,,,,,
player,201510180sfo,sfo,WhitDe01,pos,WR,,,,,
player,201510180sfo,sfo,WhitDe01,offense,1,,,,,
player,201510180sfo,sfo,WhitDe01,off_pct,2%,,,,,
player,201510180sfo,sfo,WhitDe01,defense,0,,,,,
player,201510180sfo,sfo,WhitDe01,def_pct,0%,,,,,
player,201510180sfo,sfo,WhitDe01,special_teams,4,,,,,
player,201510180sfo,sfo,WhitDe01,st_pct,13%,,,,,
player,201510180sfo,sfo,AckeKe00,pos,CB,,,,,
player,201510180sfo,sfo,AckeKe00,offense,0,,,,,
player,201510180sfo,sfo,AckeKe00,off_pct,0%,,,,,
player,201510180sfo,sfo,AckeKe00,defense,76,,,,,
player,201510180sfo,sfo,AckeKe00,def_pct,100%,,,,,
player,201510180sfo,sfo,AckeKe00,special_teams,16,,,,,
player,201510180sfo,sfo,AckeKe00,st_pct,53%,,,,,
player,201510180sfo,sfo,BethAn20,pos,SS,,,,,
player,201510180sfo,sfo,BethAn20,offense,0,,,,,
player,201510180sfo,sfo,BethAn20,off_pct,0%,,,,,
player,201510180sfo,sfo,BethAn20,defense,76,,,,,
player,201510180sfo,sfo,BethAn20,def_pct,100%,,,,,
player,201510180sfo,sfo,BethAn20,special_teams,5,,,,,
player,201510180sfo,sfo,BethAn20,st_pct,17%,,,,,
player,201510180sfo,sfo,BrocTr00,pos,CB,,,,,
player,201510180sfo,sfo,BrocTr00,offense,0,,,,,
player,201510180sfo,sfo,BrocTr00,off_pct,0%,,,,,
player,201510180sfo,sfo,BrocTr00,defense,76,,,,,
player,201510180sfo,sfo,BrocTr00,def_pct,100%,,,,,
player,201510180sfo,sfo,BrocTr00,special_teams,5,,,,,
player,201510180sfo,sfo,BrocTr00,st_pct,17%,,,,,
player,201510180sfo,sfo,BowmNa99,pos,LB,,,,,
player,201510180sfo,sfo,BowmNa99,offense,0,,,,,
player,201510180sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201510180sfo,sfo,BowmNa99,defense,76,,,,,
player,201510180sfo,sfo,BowmNa99,def_pct,100%,,,,,
player,201510180sfo,sfo,BowmNa99,special_teams,0,,,,,
player,201510180sfo,sfo,BowmNa99,st_pct,0%,,,,,
player,201510180sfo,sfo,ReidEr00,pos,FS,,,,,
player,201510180sfo,sfo,ReidEr00,offense,0,,,,,
player,201510180sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201510180sfo,sfo,ReidEr00,defense,75,,,,,
player,201510180sfo,sfo,ReidEr00,def_pct,99%,,,,,
player,201510180sfo,sfo,ReidEr00,special_teams,10,,,,,
player,201510180sfo,sfo,ReidEr00,st_pct,33%,,,,,
player,201510180sfo,sfo,LyncAa00,pos,LB,,,,,
player,201510180sfo,sfo,LyncAa00,offense,0,,,,,
player,201510180sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201510180sfo,sfo,LyncAa00,defense,69,,,,,
player,201510180sfo,sfo,LyncAa00,def_pct,91%,,,,,
player,201510180sfo,sfo,LyncAa00,special_teams,5,,,,,
player,201510180sfo,sfo,LyncAa00,st_pct,17%,,,,,
player,201510180sfo,sfo,BrooAh21,pos,LB,,,,,
player,201510180sfo,sfo,BrooAh21,offense,0,,,,,
player,201510180sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201510180sfo,sfo,BrooAh21,defense,67,,,,,
player,201510180sfo,sfo,BrooAh21,def_pct,88%,,,,,
player,201510180sfo,sfo,BrooAh21,special_teams,0,,,,,
player,201510180sfo,sfo,BrooAh21,st_pct,0%,,,,,
player,201510180sfo,sfo,WilhMi00,pos,LB,,,,,
player,201510180sfo,sfo,WilhMi00,offense,0,,,,,
player,201510180sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201510180sfo,sfo,WilhMi00,defense,63,,,,,
player,201510180sfo,sfo,WilhMi00,def_pct,83%,,,,,
player,201510180sfo,sfo,WilhMi00,special_teams,9,,,,,
player,201510180sfo,sfo,WilhMi00,st_pct,30%,,,,,
player,201510180sfo,sfo,WardJi01,pos,FS,,,,,
player,201510180sfo,sfo,WardJi01,offense,0,,,,,
player,201510180sfo,sfo,WardJi01,off_pct,0%,,,,,
player,201510180sfo,sfo,WardJi01,defense,53,,,,,
player,201510180sfo,sfo,WardJi01,def_pct,70%,,,,,
player,201510180sfo,sfo,WardJi01,special_teams,12,,,,,
player,201510180sfo,sfo,WardJi01,st_pct,40%,,,,,
player,201510180sfo,sfo,DialQu00,pos,DT,,,,,
player,201510180sfo,sfo,DialQu00,offense,0,,,,,
player,201510180sfo,sfo,DialQu00,off_pct,0%,,,,,
player,201510180sfo,sfo,DialQu00,defense,41,,,,,
player,201510180sfo,sfo,DialQu00,def_pct,54%,,,,,
player,201510180sfo,sfo,DialQu00,special_teams,8,,,,,
player,201510180sfo,sfo,DialQu00,st_pct,27%,,,,,
player,201510180sfo,sfo,DorsGl99,pos,DT,,,,,
player,201510180sfo,sfo,DorsGl99,offense,0,,,,,
player,201510180sfo,sfo,DorsGl99,off_pct,0%,,,,,
player,201510180sfo,sfo,DorsGl99,defense,41,,,,,
player,201510180sfo,sfo,DorsGl99,def_pct,54%,,,,,
player,201510180sfo,sfo,DorsGl99,special_teams,5,,,,,
player,201510180sfo,sfo,DorsGl99,st_pct,17%,,,,,
player,201510180sfo,sfo,WillIa00,pos,NT,,,,,
player,201510180sfo,sfo,WillIa00,offense,0,,,,,
player,201510180sfo,sfo,WillIa00,off_pct,0%,,,,,
player,201510180sfo,sfo,WillIa00,defense,38,,,,,
player,201510180sfo,sfo,WillIa00,def_pct,50%,,,,,
player,201510180sfo,sfo,WillIa00,special_teams,5,,,,,
player,201510180sfo,sfo,WillIa00,st_pct,17%,,,,,
player,201510180sfo,sfo,JeroTo00,pos,DT,,,,,
player,201510180sfo,sfo,JeroTo00,offense,0,,,,,
player,201510180sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201510180sfo,sfo,JeroTo00,defense,23,,,,,
player,201510180sfo,sfo,JeroTo00,def_pct,30%,,,,,
player,201510180sfo,sfo,JeroTo00,special_teams,11,,,,,
player,201510180sfo,sfo,JeroTo00,st_pct,37%,,,,,
player,201510180sfo,sfo,ArmsAr01,pos,DT,,,,,
player,201510180sfo,sfo,ArmsAr01,offense,0,,,,,
player,201510180sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201510180sfo,sfo,ArmsAr01,defense,20,,,,,
player,201510180sfo,sfo,ArmsAr01,def_pct,26%,,,,,
player,201510180sfo,sfo,ArmsAr01,special_teams,2,,,,,
player,201510180sfo,sfo,ArmsAr01,st_pct,7%,,,,,
player,201510180sfo,sfo,TartJa00,pos,SS,,,,,
player,201510180sfo,sfo,TartJa00,offense,0,,,,,
player,201510180sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201510180sfo,sfo,TartJa00,defense,14,,,,,
player,201510180sfo,sfo,TartJa00,def_pct,18%,,,,,
player,201510180sfo,sfo,TartJa00,special_teams,19,,,,,
player,201510180sfo,sfo,TartJa00,st_pct,63%,,,,,
player,201510180sfo,sfo,CarrCo00,pos,DT,,,,,
player,201510180sfo,sfo,CarrCo00,offense,0,,,,,
player,201510180sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201510180sfo,sfo,CarrCo00,defense,14,,,,,
player,201510180sfo,sfo,CarrCo00,def_pct,18%,,,,,
player,201510180sfo,sfo,CarrCo00,special_teams,0,,,,,
player,201510180sfo,sfo,CarrCo00,st_pct,0%,,,,,
player,201510180sfo,sfo,HaroEl00,pos,LB,,,,,
player,201510180sfo,sfo,HaroEl00,offense,0,,,,,
player,201510180sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201510180sfo,sfo,HaroEl00,defense,13,,,,,
player,201510180sfo,sfo,HaroEl00,def_pct,17%,,,,,
player,201510180sfo,sfo,HaroEl00,special_teams,12,,,,,
player,201510180sfo,sfo,HaroEl00,st_pct,40%,,,,,
player,201510180sfo,sfo,ReasKe00,pos,CB,,,,,
player,201510180sfo,sfo,ReasKe00,offense,0,,,,,
player,201510180sfo,sfo,ReasKe00,off_pct,0%,,,,,
player,201510180sfo,sfo,ReasKe00,defense,1,,,,,
player,201510180sfo,sfo,ReasKe00,def_pct,1%,,,,,
player,201510180sfo,sfo,ReasKe00,special_teams,2,,,,,
player,201510180sfo,sfo,ReasKe00,st_pct,7%,,,,,
player,201510180sfo,sfo,SkovSh00,pos,LB,,,,,
player,201510180sfo,sfo,SkovSh00,offense,0,,,,,
player,201510180sfo,sfo,SkovSh00,off_pct,0%,,,,,
player,201510180sfo,sfo,SkovSh00,defense,0,,,,,
player,201510180sfo,sfo,SkovSh00,def_pct,0%,,,,,
player,201510180sfo,sfo,SkovSh00,special_teams,25,,,,,
player,201510180sfo,sfo,SkovSh00,st_pct,83%,,,,,
player,201510180sfo,sfo,BellNi01,pos,LB,,,,,
player,201510180sfo,sfo,BellNi01,offense,0,,,,,
player,201510180sfo,sfo,BellNi01,off_pct,0%,,,,,
