game,2015,7,20151025,201510250mia,htx,"Houston Texans",26,mia,"Miami Dolphins",44
player,201510250mia,htx,CricJa00,fumbles_forced,1,,,,,
player,201510250mia,htx,CushBr99,def_int,0,,,,,
player,201510250mia,htx,CushBr99,def_int_yds,0,,,,,
player,201510250mia,htx,CushBr99,def_int_td,0,,,,,
player,201510250mia,htx,CushBr99,def_int_long,0,,,,,
player,201510250mia,htx,CushBr99,pass_defended,0,,,,,
player,201510250mia,htx,CushBr99,sacks,0.0,,,,,
player,201510250mia,htx,CushBr99,tackles_combined,4,,,,,
player,201510250mia,htx,CushBr99,tackles_solo,3,,,,,
player,201510250mia,htx,CushBr99,tackles_assists,1,,,,,
player,201510250mia,htx,CushBr99,tackles_loss,0,,,,,
player,201510250mia,htx,CushBr99,qb_hits,0,,,,,
player,201510250mia,htx,CushBr99,fumbles_rec,0,,,,,
player,201510250mia,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201510250mia,htx,CushBr99,fumbles_forced,0,,,,,
player,201510250mia,htx,DentAk00,def_int,0,,,,,
player,201510250mia,htx,DentAk00,def_int_yds,0,,,,,
player,201510250mia,htx,DentAk00,def_int_td,0,,,,,
player,201510250mia,htx,DentAk00,def_int_long,0,,,,,
player,201510250mia,htx,DentAk00,pass_defended,0,,,,,
player,201510250mia,htx,DentAk00,sacks,0.0,,,,,
player,201510250mia,htx,DentAk00,tackles_combined,4,,,,,
player,201510250mia,htx,DentAk00,tackles_solo,4,,,,,
player,201510250mia,htx,DentAk00,tackles_assists,0,,,,,
player,201510250mia,htx,DentAk00,tackles_loss,1,,,,,
player,201510250mia,htx,DentAk00,qb_hits,0,,,,,
player,201510250mia,htx,DentAk00,fumbles_rec,0,,,,,
player,201510250mia,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,DentAk00,fumbles_forced,0,,,,,
player,201510250mia,htx,JoseJo20,def_int,0,,,,,
player,201510250mia,htx,JoseJo20,def_int_yds,0,,,,,
player,201510250mia,htx,JoseJo20,def_int_td,0,,,,,
player,201510250mia,htx,JoseJo20,def_int_long,0,,,,,
player,201510250mia,htx,JoseJo20,pass_defended,0,,,,,
player,201510250mia,htx,JoseJo20,sacks,0.0,,,,,
player,201510250mia,htx,JoseJo20,tackles_combined,4,,,,,
player,201510250mia,htx,JoseJo20,tackles_solo,4,,,,,
player,201510250mia,htx,JoseJo20,tackles_assists,0,,,,,
player,201510250mia,htx,JoseJo20,tackles_loss,0,,,,,
player,201510250mia,htx,JoseJo20,qb_hits,0,,,,,
player,201510250mia,htx,JoseJo20,fumbles_rec,1,,,,,
player,201510250mia,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201510250mia,htx,JoseJo20,fumbles_forced,0,,,,,
player,201510250mia,htx,JameCh00,def_int,0,,,,,
player,201510250mia,htx,JameCh00,def_int_yds,0,,,,,
player,201510250mia,htx,JameCh00,def_int_td,0,,,,,
player,201510250mia,htx,JameCh00,def_int_long,0,,,,,
player,201510250mia,htx,JameCh00,pass_defended,0,,,,,
player,201510250mia,htx,JameCh00,sacks,0.0,,,,,
player,201510250mia,htx,JameCh00,tackles_combined,3,,,,,
player,201510250mia,htx,JameCh00,tackles_solo,3,,,,,
player,201510250mia,htx,JameCh00,tackles_assists,0,,,,,
player,201510250mia,htx,JameCh00,tackles_loss,0,,,,,
player,201510250mia,htx,JameCh00,qb_hits,0,,,,,
player,201510250mia,htx,JameCh00,fumbles_rec,0,,,,,
player,201510250mia,htx,JameCh00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,JameCh00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,JameCh00,fumbles_forced,0,,,,,
player,201510250mia,htx,PleaEd00,def_int,0,,,,,
player,201510250mia,htx,PleaEd00,def_int_yds,0,,,,,
player,201510250mia,htx,PleaEd00,def_int_td,0,,,,,
player,201510250mia,htx,PleaEd00,def_int_long,0,,,,,
player,201510250mia,htx,PleaEd00,pass_defended,0,,,,,
player,201510250mia,htx,PleaEd00,sacks,0.0,,,,,
player,201510250mia,htx,PleaEd00,tackles_combined,3,,,,,
player,201510250mia,htx,PleaEd00,tackles_solo,1,,,,,
player,201510250mia,htx,PleaEd00,tackles_assists,2,,,,,
player,201510250mia,htx,PleaEd00,tackles_loss,0,,,,,
player,201510250mia,htx,PleaEd00,qb_hits,0,,,,,
player,201510250mia,htx,PleaEd00,fumbles_rec,0,,,,,
player,201510250mia,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,PleaEd00,fumbles_forced,0,,,,,
player,201510250mia,htx,TuggJu00,def_int,0,,,,,
player,201510250mia,htx,TuggJu00,def_int_yds,0,,,,,
player,201510250mia,htx,TuggJu00,def_int_td,0,,,,,
player,201510250mia,htx,TuggJu00,def_int_long,0,,,,,
player,201510250mia,htx,TuggJu00,pass_defended,0,,,,,
player,201510250mia,htx,TuggJu00,sacks,0.0,,,,,
player,201510250mia,htx,TuggJu00,tackles_combined,3,,,,,
player,201510250mia,htx,TuggJu00,tackles_solo,3,,,,,
player,201510250mia,htx,TuggJu00,tackles_assists,0,,,,,
player,201510250mia,htx,TuggJu00,tackles_loss,0,,,,,
player,201510250mia,htx,TuggJu00,qb_hits,0,,,,,
player,201510250mia,htx,TuggJu00,fumbles_rec,0,,,,,
player,201510250mia,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,TuggJu00,fumbles_forced,0,,,,,
player,201510250mia,htx,BullMa00,def_int,0,,,,,
player,201510250mia,htx,BullMa00,def_int_yds,0,,,,,
player,201510250mia,htx,BullMa00,def_int_td,0,,,,,
player,201510250mia,htx,BullMa00,def_int_long,0,,,,,
player,201510250mia,htx,BullMa00,pass_defended,0,,,,,
player,201510250mia,htx,BullMa00,sacks,0.0,,,,,
player,201510250mia,htx,BullMa00,tackles_combined,2,,,,,
player,201510250mia,htx,BullMa00,tackles_solo,1,,,,,
player,201510250mia,htx,BullMa00,tackles_assists,1,,,,,
player,201510250mia,htx,BullMa00,tackles_loss,1,,,,,
player,201510250mia,htx,BullMa00,qb_hits,0,,,,,
player,201510250mia,htx,BullMa00,fumbles_rec,0,,,,,
player,201510250mia,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,BullMa00,fumbles_forced,0,,,,,
player,201510250mia,htx,HalxAn00,def_int,0,,,,,
player,201510250mia,htx,HalxAn00,def_int_yds,0,,,,,
player,201510250mia,htx,HalxAn00,def_int_td,0,,,,,
player,201510250mia,htx,HalxAn00,def_int_long,0,,,,,
player,201510250mia,htx,HalxAn00,pass_defended,0,,,,,
player,201510250mia,htx,HalxAn00,sacks,0.0,,,,,
player,201510250mia,htx,HalxAn00,tackles_combined,2,,,,,
player,201510250mia,htx,HalxAn00,tackles_solo,2,,,,,
player,201510250mia,htx,HalxAn00,tackles_assists,0,,,,,
player,201510250mia,htx,HalxAn00,tackles_loss,0,,,,,
player,201510250mia,htx,HalxAn00,qb_hits,0,,,,,
player,201510250mia,htx,HalxAn00,fumbles_rec,0,,,,,
player,201510250mia,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201510250mia,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201510250mia,htx,HalxAn00,fumbles_forced,0,,,,,
player,201510250mia,htx,MercWh00,def_int,0,,,,,
player,201510250mia,htx,MercWh00,def_int_yds,0,,,,,
player,201510250mia,htx,MercWh00,def_int_td,0,,,,,
player,201510250mia,htx,MercWh00,def_int_long,0,,,,,
player,201510250mia,htx,MercWh00,pass_defended,0,,,,,
player,201510250mia,htx,MercWh00,sacks,0.0,,,,,
player,201510250mia,htx,MercWh00,tackles_combined,2,,,,,
player,201510250mia,htx,MercWh00,tackles_solo,1,,,,,
player,201510250mia,htx,MercWh00,tackles_assists,1,,,,,
player,201510250mia,htx,MercWh00,tackles_loss,0,,,,,
