game,2015,3,20150927,201509270det,den,"Denver Broncos",24,det,"Detroit Lions",12
player,201509270det,det,WrigGa00,qb_hits,0,,,,,
player,201509270det,det,WrigGa00,fumbles_rec,0,,,,,
player,201509270det,det,WrigGa00,fumbles_rec_yds,0,,,,,
player,201509270det,det,WrigGa00,fumbles_rec_td,0,,,,,
player,201509270det,det,WrigGa00,fumbles_forced,0,,,,,
player,201509270det,det,JoneJa99,def_int,0,,,,,
player,201509270det,det,JoneJa99,def_int_yds,0,,,,,
player,201509270det,det,JoneJa99,def_int_td,0,,,,,
player,201509270det,det,JoneJa99,def_int_long,0,,,,,
player,201509270det,det,JoneJa99,pass_defended,0,,,,,
player,201509270det,det,JoneJa99,sacks,0.0,,,,,
player,201509270det,det,JoneJa99,tackles_combined,0,,,,,
player,201509270det,det,JoneJa99,tackles_solo,0,,,,,
player,201509270det,det,JoneJa99,tackles_assists,0,,,,,
player,201509270det,det,JoneJa99,tackles_loss,0,,,,,
player,201509270det,det,JoneJa99,qb_hits,1,,,,,
player,201509270det,det,JoneJa99,fumbles_rec,0,,,,,
player,201509270det,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201509270det,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201509270det,det,JoneJa99,fumbles_forced,0,,,,,
player,201509270det,det,NgatHa20,def_int,0,,,,,
player,201509270det,det,NgatHa20,def_int_yds,0,,,,,
player,201509270det,det,NgatHa20,def_int_td,0,,,,,
player,201509270det,det,NgatHa20,def_int_long,0,,,,,
player,201509270det,det,NgatHa20,pass_defended,1,,,,,
player,201509270det,det,NgatHa20,sacks,0.0,,,,,
player,201509270det,det,NgatHa20,tackles_combined,0,,,,,
player,201509270det,det,NgatHa20,tackles_solo,0,,,,,
player,201509270det,det,NgatHa20,tackles_assists,0,,,,,
player,201509270det,det,NgatHa20,tackles_loss,0,,,,,
player,201509270det,det,NgatHa20,qb_hits,2,,,,,
player,201509270det,det,NgatHa20,fumbles_rec,0,,,,,
player,201509270det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201509270det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201509270det,det,NgatHa20,fumbles_forced,0,,,,,
player,201509270det,den,SandEm00,kick_ret,0,,,,,
player,201509270det,den,SandEm00,kick_ret_yds,0,,,,,
player,201509270det,den,SandEm00,kick_ret_yds_per_ret,,,,,,
player,201509270det,den,SandEm00,kick_ret_td,0,,,,,
player,201509270det,den,SandEm00,kick_ret_long,0,,,,,
player,201509270det,den,SandEm00,punt_ret,2,,,,,
player,201509270det,den,SandEm00,punt_ret_yds,13,,,,,
player,201509270det,den,SandEm00,punt_ret_yds_per_ret,6.5,,,,,
player,201509270det,den,SandEm00,punt_ret_td,0,,,,,
player,201509270det,den,SandEm00,punt_ret_long,8,,,,,
player,201509270det,det,JoneT.00,kick_ret,0,,,,,
player,201509270det,det,JoneT.00,kick_ret_yds,0,,,,,
player,201509270det,det,JoneT.00,kick_ret_yds_per_ret,,,,,,
player,201509270det,det,JoneT.00,kick_ret_td,0,,,,,
player,201509270det,det,JoneT.00,kick_ret_long,0,,,,,
player,201509270det,det,JoneT.00,punt_ret,1,,,,,
player,201509270det,det,JoneT.00,punt_ret_yds,28,,,,,
player,201509270det,det,JoneT.00,punt_ret_yds_per_ret,28.0,,,,,
player,201509270det,det,JoneT.00,punt_ret_td,0,,,,,
player,201509270det,det,JoneT.00,punt_ret_long,28,,,,,
player,201509270det,den,McMaBr01,xpm,3,,,,,
player,201509270det,den,McMaBr01,xpa,3,,,,,
player,201509270det,den,McMaBr01,fgm,1,,,,,
player,201509270det,den,McMaBr01,fga,1,,,,,
player,201509270det,den,McMaBr01,punt,0,,,,,
player,201509270det,den,McMaBr01,punt_yds,0,,,,,
player,201509270det,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201509270det,den,McMaBr01,punt_long,0,,,,,
player,201509270det,den,ColqBr00,xpm,,,,,,
player,201509270det,den,ColqBr00,xpa,,,,,,
player,201509270det,den,ColqBr00,fgm,,,,,,
player,201509270det,den,ColqBr00,fga,,,,,,
player,201509270det,den,ColqBr00,punt,5,,,,,
player,201509270det,den,ColqBr00,punt_yds,213,,,,,
player,201509270det,den,ColqBr00,punt_yds_per_punt,42.6,,,,,
player,201509270det,den,ColqBr00,punt_long,50,,,,,
player,201509270det,det,PratMa20,xpm,,,,,,
player,201509270det,det,PratMa20,xpa,1,,,,,
player,201509270det,det,PratMa20,fgm,,,,,,
player,201509270det,det,PratMa20,fga,,,,,,
player,201509270det,det,PratMa20,punt,0,,,,,
player,201509270det,det,PratMa20,punt_yds,0,,,,,
player,201509270det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201509270det,det,PratMa20,punt_long,0,,,,,
player,201509270det,det,MartSa01,xpm,,,,,,
player,201509270det,det,MartSa01,xpa,,,,,,
player,201509270det,det,MartSa01,fgm,,,,,,
player,201509270det,det,MartSa01,fga,,,,,,
player,201509270det,det,MartSa01,punt,5,,,,,
player,201509270det,det,MartSa01,punt_yds,266,,,,,
player,201509270det,det,MartSa01,punt_yds_per_punt,53.2,,,,,
player,201509270det,det,MartSa01,punt_long,66,,,,,
player,201509270det,det,RamiMa20,pos,G,,,,,
player,201509270det,det,RamiMa20,offense,74,,,,,
player,201509270det,det,RamiMa20,off_pct,100%,,,,,
player,201509270det,det,RamiMa20,defense,0,,,,,
player,201509270det,det,RamiMa20,def_pct,0%,,,,,
player,201509270det,det,RamiMa20,special_teams,1,,,,,
player,201509270det,det,RamiMa20,st_pct,4%,,,,,
player,201509270det,det,ReifRi00,pos,T,,,,,
player,201509270det,det,ReifRi00,offense,74,,,,,
player,201509270det,det,ReifRi00,off_pct,100%,,,,,
player,201509270det,det,ReifRi00,defense,0,,,,,
player,201509270det,det,ReifRi00,def_pct,0%,,,,,
player,201509270det,det,ReifRi00,special_teams,1,,,,,
player,201509270det,det,ReifRi00,st_pct,4%,,,,,
player,201509270det,det,SwanTr00,pos,C,,,,,
player,201509270det,det,SwanTr00,offense,74,,,,,
player,201509270det,det,SwanTr00,off_pct,100%,,,,,
player,201509270det,det,SwanTr00,defense,0,,,,,
player,201509270det,det,SwanTr00,def_pct,0%,,,,,
player,201509270det,det,SwanTr00,special_teams,1,,,,,
player,201509270det,det,SwanTr00,st_pct,4%,,,,,
player,201509270det,det,JohnCa00,pos,WR,,,,,
player,201509270det,det,JohnCa00,offense,74,,,,,
player,201509270det,det,JohnCa00,off_pct,100%,,,,,
player,201509270det,det,JohnCa00,defense,0,,,,,
player,201509270det,det,JohnCa00,def_pct,0%,,,,,
player,201509270det,det,JohnCa00,special_teams,0,,,,,
player,201509270det,det,JohnCa00,st_pct,0%,,,,,
player,201509270det,det,StafMa00,pos,QB,,,,,
player,201509270det,det,StafMa00,offense,74,,,,,
player,201509270det,det,StafMa00,off_pct,100%,,,,,
player,201509270det,det,StafMa00,defense,0,,,,,
player,201509270det,det,StafMa00,def_pct,0%,,,,,
player,201509270det,det,StafMa00,special_teams,0,,,,,
player,201509270det,det,StafMa00,st_pct,0%,,,,,
player,201509270det,det,EbroEr00,pos,TE,,,,,
player,201509270det,det,EbroEr00,offense,71,,,,,
player,201509270det,det,EbroEr00,off_pct,96%,,,,,
player,201509270det,det,EbroEr00,defense,0,,,,,
player,201509270det,det,EbroEr00,def_pct,0%,,,,,
player,201509270det,det,EbroEr00,special_teams,1,,,,,
player,201509270det,det,EbroEr00,st_pct,4%,,,,,
player,201509270det,det,WaddLa01,pos,T,,,,,
player,201509270det,det,WaddLa01,offense,66,,,,,
player,201509270det,det,WaddLa01,off_pct,89%,,,,,
player,201509270det,det,WaddLa01,defense,0,,,,,
player,201509270det,det,WaddLa01,def_pct,0%,,,,,
player,201509270det,det,WaddLa01,special_teams,1,,,,,
player,201509270det,det,WaddLa01,st_pct,4%,,,,,
player,201509270det,det,TateGo00,pos,WR,,,,,
player,201509270det,det,TateGo00,offense,61,,,,,
player,201509270det,det,TateGo00,off_pct,82%,,,,,
player,201509270det,det,TateGo00,defense,0,,,,,
player,201509270det,det,TateGo00,def_pct,0%,,,,,
player,201509270det,det,TateGo00,special_teams,0,,,,,
player,201509270det,det,TateGo00,st_pct,0%,,,,,
player,201509270det,det,TomlLa01,pos,G,,,,,
player,201509270det,det,TomlLa01,offense,59,,,,,
player,201509270det,det,TomlLa01,off_pct,80%,,,,,
player,201509270det,det,TomlLa01,defense,0,,,,,
player,201509270det,det,TomlLa01,def_pct,0%,,,,,
player,201509270det,det,TomlLa01,special_teams,1,,,,,
player,201509270det,det,TomlLa01,st_pct,4%,,,,,
player,201509270det,det,MoorLa00,pos,WR,,,,,
player,201509270det,det,MoorLa00,offense,45,,,,,
player,201509270det,det,MoorLa00,off_pct,61%,,,,,
player,201509270det,det,MoorLa00,defense,0,,,,,
player,201509270det,det,MoorLa00,def_pct,0%,,,,,
player,201509270det,det,MoorLa00,special_teams,1,,,,,
player,201509270det,det,MoorLa00,st_pct,4%,,,,,
player,201509270det,det,AbduAm00,pos,RB,,,,,
player,201509270det,det,AbduAm00,offense,34,,,,,
player,201509270det,det,AbduAm00,off_pct,46%,,,,,
player,201509270det,det,AbduAm00,defense,0,,,,,
player,201509270det,det,AbduAm00,def_pct,0%,,,,,
player,201509270det,det,AbduAm00,special_teams,5,,,,,
player,201509270det,det,AbduAm00,st_pct,21%,,,,,
player,201509270det,det,BellJo01,pos,RB,,,,,
player,201509270det,det,BellJo01,offense,25,,,,,
player,201509270det,det,BellJo01,off_pct,34%,,,,,
player,201509270det,det,BellJo01,defense,0,,,,,
player,201509270det,det,BellJo01,def_pct,0%,,,,,
player,201509270det,det,BellJo01,special_teams,0,,,,,
player,201509270det,det,BellJo01,st_pct,0%,,,,,
player,201509270det,det,BurtMi00,pos,FB,,,,,
player,201509270det,det,BurtMi00,offense,23,,,,,
player,201509270det,det,BurtMi00,off_pct,31%,,,,,
player,201509270det,det,BurtMi00,defense,0,,,,,
player,201509270det,det,BurtMi00,def_pct,0%,,,,,
player,201509270det,det,BurtMi00,special_teams,5,,,,,
player,201509270det,det,BurtMi00,st_pct,21%,,,,,
player,201509270det,det,WarfLa00,pos,G,,,,,
player,201509270det,det,WarfLa00,offense,17,,,,,
player,201509270det,det,WarfLa00,off_pct,23%,,,,,
player,201509270det,det,WarfLa00,defense,0,,,,,
player,201509270det,det,WarfLa00,def_pct,0%,,,,,
player,201509270det,det,WarfLa00,special_teams,0,,,,,
player,201509270det,det,WarfLa00,st_pct,0%,,,,,
player,201509270det,det,RiddTh00,pos,RB,,,,,
player,201509270det,det,RiddTh00,offense,15,,,,,
player,201509270det,det,RiddTh00,off_pct,20%,,,,,
player,201509270det,det,RiddTh00,defense,0,,,,,
player,201509270det,det,RiddTh00,def_pct,0%,,,,,
player,201509270det,det,RiddTh00,special_teams,12,,,,,
player,201509270det,det,RiddTh00,st_pct,50%,,,,,
player,201509270det,det,WrigTi01,pos,TE,,,,,
player,201509270det,det,WrigTi01,offense,15,,,,,
player,201509270det,det,WrigTi01,off_pct,20%,,,,,
player,201509270det,det,WrigTi01,defense,0,,,,,
player,201509270det,det,WrigTi01,def_pct,0%,,,,,
player,201509270det,det,WrigTi01,special_teams,4,,,,,
player,201509270det,det,WrigTi01,st_pct,17%,,,,,
player,201509270det,det,LucaCo01,pos,T,,,,,
player,201509270det,det,LucaCo01,offense,10,,,,,
player,201509270det,det,LucaCo01,off_pct,14%,,,,,
player,201509270det,det,LucaCo01,defense,0,,,,,
player,201509270det,det,LucaCo01,def_pct,0%,,,,,
player,201509270det,det,LucaCo01,special_teams,1,,,,,
player,201509270det,det,LucaCo01,st_pct,4%,,,,,
player,201509270det,det,JoneT.00,pos,WR,,,,,
player,201509270det,det,JoneT.00,offense,3,,,,,
player,201509270det,det,JoneT.00,off_pct,4%,,,,,
player,201509270det,det,JoneT.00,defense,0,,,,,
player,201509270det,det,JoneT.00,def_pct,0%,,,,,
player,201509270det,det,JoneT.00,special_teams,5,,,,,
player,201509270det,det,JoneT.00,st_pct,21%,,,,,
player,201509270det,det,ByneJo00,pos,LB,,,,,
player,201509270det,det,ByneJo00,offense,0,,,,,
player,201509270det,det,ByneJo00,off_pct,0%,,,,,
player,201509270det,det,ByneJo00,defense,64,,,,,
player,201509270det,det,ByneJo00,def_pct,100%,,,,,
player,201509270det,det,ByneJo00,special_teams,8,,,,,
player,201509270det,det,ByneJo00,st_pct,33%,,,,,
player,201509270det,det,QuinGl99,pos,FS,,,,,
player,201509270det,det,QuinGl99,offense,0,,,,,
player,201509270det,det,QuinGl99,off_pct,0%,,,,,
player,201509270det,det,QuinGl99,defense,64,,,,,
player,201509270det,det,QuinGl99,def_pct,100%,,,,,
player,201509270det,det,QuinGl99,special_teams,5,,,,,
player,201509270det,det,QuinGl99,st_pct,21%,,,,,
player,201509270det,det,MathRa99,pos,CB,,,,,
player,201509270det,det,MathRa99,offense,0,,,,,
player,201509270det,det,MathRa99,off_pct,0%,,,,,
player,201509270det,det,MathRa99,defense,64,,,,,
player,201509270det,det,MathRa99,def_pct,100%,,,,,
player,201509270det,det,MathRa99,special_teams,4,,,,,
player,201509270det,det,MathRa99,st_pct,17%,,,,,
player,201509270det,det,IhedJa00,pos,SS,,,,,
player,201509270det,det,IhedJa00,offense,0,,,,,
player,201509270det,det,IhedJa00,off_pct,0%,,,,,
player,201509270det,det,IhedJa00,defense,64,,,,,
player,201509270det,det,IhedJa00,def_pct,100%,,,,,
player,201509270det,det,IhedJa00,special_teams,1,,,,,
player,201509270det,det,IhedJa00,st_pct,4%,,,,,
player,201509270det,det,SlayDa00,pos,CB,,,,,
player,201509270det,det,SlayDa00,offense,0,,,,,
player,201509270det,det,SlayDa00,off_pct,0%,,,,,
player,201509270det,det,SlayDa00,defense,63,,,,,
player,201509270det,det,SlayDa00,def_pct,98%,,,,,
player,201509270det,det,SlayDa00,special_teams,3,,,,,
player,201509270det,det,SlayDa00,st_pct,12%,,,,,
player,201509270det,det,JoneJa99,pos,DE,,,,,
player,201509270det,det,JoneJa99,offense,0,,,,,
player,201509270det,det,JoneJa99,off_pct,0%,,,,,
player,201509270det,det,JoneJa99,defense,41,,,,,
player,201509270det,det,JoneJa99,def_pct,64%,,,,,
player,201509270det,det,JoneJa99,special_teams,6,,,,,
player,201509270det,det,JoneJa99,st_pct,25%,,,,,
player,201509270det,det,NgatHa20,pos,DT,,,,,
player,201509270det,det,NgatHa20,offense,0,,,,,
player,201509270det,det,NgatHa20,off_pct,0%,,,,,
player,201509270det,det,NgatHa20,defense,39,,,,,
player,201509270det,det,NgatHa20,def_pct,61%,,,,,
player,201509270det,det,NgatHa20,special_teams,6,,,,,
player,201509270det,det,NgatHa20,st_pct,25%,,,,,
player,201509270det,det,TaylDe00,pos,DE,,,,,
player,201509270det,det,TaylDe00,offense,0,,,,,
player,201509270det,det,TaylDe00,off_pct,0%,,,,,
player,201509270det,det,TaylDe00,defense,39,,,,,
player,201509270det,det,TaylDe00,def_pct,61%,,,,,
player,201509270det,det,TaylDe00,special_teams,3,,,,,
player,201509270det,det,TaylDe00,st_pct,12%,,,,,
player,201509270det,det,WalkTy00,pos,DT,,,,,
player,201509270det,det,WalkTy00,offense,0,,,,,
player,201509270det,det,WalkTy00,off_pct,0%,,,,,
player,201509270det,det,WalkTy00,defense,37,,,,,
player,201509270det,det,WalkTy00,def_pct,58%,,,,,
player,201509270det,det,WalkTy00,special_teams,6,,,,,
player,201509270det,det,WalkTy00,st_pct,25%,,,,,
player,201509270det,det,AnsaEz00,pos,DE,,,,,
player,201509270det,det,AnsaEz00,offense,0,,,,,
player,201509270det,det,AnsaEz00,off_pct,0%,,,,,
player,201509270det,det,AnsaEz00,defense,35,,,,,
player,201509270det,det,AnsaEz00,def_pct,55%,,,,,
player,201509270det,det,AnsaEz00,special_teams,3,,,,,
player,201509270det,det,AnsaEz00,st_pct,12%,,,,,
player,201509270det,det,DiggQu00,pos,CB,,,,,
player,201509270det,det,DiggQu00,offense,0,,,,,
player,201509270det,det,DiggQu00,off_pct,0%,,,,,
player,201509270det,det,DiggQu00,defense,32,,,,,
player,201509270det,det,DiggQu00,def_pct,50%,,,,,
player,201509270det,det,DiggQu00,special_teams,7,,,,,
player,201509270det,det,DiggQu00,st_pct,29%,,,,,
player,201509270det,det,TullSt20,pos,LB,,,,,
player,201509270det,det,TullSt20,offense,0,,,,,
player,201509270det,det,TullSt20,off_pct,0%,,,,,
player,201509270det,det,TullSt20,defense,30,,,,,
player,201509270det,det,TullSt20,def_pct,47%,,,,,
player,201509270det,det,TullSt20,special_teams,4,,,,,
player,201509270det,det,TullSt20,st_pct,17%,,,,,
player,201509270det,det,ReidCa00,pos,DT,,,,,
player,201509270det,det,ReidCa00,offense,0,,,,,
player,201509270det,det,ReidCa00,off_pct,0%,,,,,
player,201509270det,det,ReidCa00,defense,28,,,,,
player,201509270det,det,ReidCa00,def_pct,44%,,,,,
player,201509270det,det,ReidCa00,special_teams,0,,,,,
player,201509270det,det,ReidCa00,st_pct,0%,,,,,
player,201509270det,det,TappDa20,pos,DE,,,,,
player,201509270det,det,TappDa20,offense,0,,,,,
player,201509270det,det,TappDa20,off_pct,0%,,,,,
player,201509270det,det,TappDa20,defense,26,,,,,
player,201509270det,det,TappDa20,def_pct,41%,,,,,
player,201509270det,det,TappDa20,special_teams,7,,,,,
player,201509270det,det,TappDa20,st_pct,29%,,,,,
player,201509270det,det,AbduIs00,pos,FS,,,,,
player,201509270det,det,AbduIs00,offense,0,,,,,
player,201509270det,det,AbduIs00,off_pct,0%,,,,,
player,201509270det,det,AbduIs00,defense,19,,,,,
player,201509270det,det,AbduIs00,def_pct,30%,,,,,
player,201509270det,det,AbduIs00,special_teams,22,,,,,
player,201509270det,det,AbduIs00,st_pct,92%,,,,,
player,201509270det,det,WilsJo99,pos,CB,,,,,
player,201509270det,det,WilsJo99,offense,0,,,,,
player,201509270det,det,WilsJo99,off_pct,0%,,,,,
player,201509270det,det,WilsJo99,defense,18,,,,,
player,201509270det,det,WilsJo99,def_pct,28%,,,,,
player,201509270det,det,WilsJo99,special_teams,2,,,,,
player,201509270det,det,WilsJo99,st_pct,8%,,,,,
player,201509270det,det,WhitTa00,pos,LB,,,,,
player,201509270det,det,WhitTa00,offense,0,,,,,
player,201509270det,det,WhitTa00,off_pct,0%,,,,,
player,201509270det,det,WhitTa00,defense,15,,,,,
player,201509270det,det,WhitTa00,def_pct,23%,,,,,
player,201509270det,det,WhitTa00,special_teams,22,,,,,
player,201509270det,det,WhitTa00,st_pct,92%,,,,,
player,201509270det,det,LewiTr00,pos,LB,,,,,
player,201509270det,det,LewiTr00,offense,0,,,,,
player,201509270det,det,LewiTr00,off_pct,0%,,,,,
player,201509270det,det,LewiTr00,defense,13,,,,,
player,201509270det,det,LewiTr00,def_pct,20%,,,,,
player,201509270det,det,LewiTr00,special_teams,21,,,,,
player,201509270det,det,LewiTr00,st_pct,88%,,,,,
player,201509270det,det,WrigGa00,pos,DT,,,,,
player,201509270det,det,WrigGa00,offense,0,,,,,
player,201509270det,det,WrigGa00,off_pct,0%,,,,,
player,201509270det,det,WrigGa00,defense,11,,,,,
player,201509270det,det,WrigGa00,def_pct,17%,,,,,
player,201509270det,det,WrigGa00,special_teams,4,,,,,
player,201509270det,det,WrigGa00,st_pct,17%,,,,,
player,201509270det,det,VanNKy00,pos,LB,,,,,
player,201509270det,det,VanNKy00,offense,0,,,,,
player,201509270det,det,VanNKy00,off_pct,0%,,,,,
player,201509270det,det,VanNKy00,defense,1,,,,,
player,201509270det,det,VanNKy00,def_pct,2%,,,,,
player,201509270det,det,VanNKy00,special_teams,17,,,,,
player,201509270det,det,VanNKy00,st_pct,71%,,,,,
player,201509270det,det,CopeBr00,pos,LB,,,,,
player,201509270det,det,CopeBr00,offense,0,,,,,
player,201509270det,det,CopeBr00,off_pct,0%,,,,,
player,201509270det,det,CopeBr00,defense,1,,,,,
player,201509270det,det,CopeBr00,def_pct,2%,,,,,
player,201509270det,det,CopeBr00,special_teams,17,,,,,
player,201509270det,det,CopeBr00,st_pct,71%,,,,,
player,201509270det,det,CareDo00,pos,SS,,,,,
player,201509270det,det,CareDo00,offense,0,,,,,
player,201509270det,det,CareDo00,off_pct,0%,,,,,
player,201509270det,det,CareDo00,defense,0,,,,,
player,201509270det,det,CareDo00,def_pct,0%,,,,,
player,201509270det,det,CareDo00,special_teams,22,,,,,
player,201509270det,det,CareDo00,st_pct,92%,,,,,
player,201509270det,det,LawsNe00,pos,CB,,,,,
player,201509270det,det,LawsNe00,offense,0,,,,,
player,201509270det,det,LawsNe00,off_pct,0%,,,,,
player,201509270det,det,LawsNe00,defense,0,,,,,
player,201509270det,det,LawsNe00,def_pct,0%,,,,,
player,201509270det,det,LawsNe00,special_teams,11,,,,,
player,201509270det,det,LawsNe00,st_pct,46%,,,,,
player,201509270det,det,MartSa01,pos,P,,,,,
player,201509270det,det,MartSa01,offense,0,,,,,
player,201509270det,det,MartSa01,off_pct,0%,,,,,
player,201509270det,det,MartSa01,defense,0,,,,,
player,201509270det,det,MartSa01,def_pct,0%,,,,,
player,201509270det,det,MartSa01,special_teams,9,,,,,
player,201509270det,det,MartSa01,st_pct,38%,,,,,
player,201509270det,det,ZennZa00,pos,RB,,,,,
player,201509270det,det,ZennZa00,offense,0,,,,,
player,201509270det,det,ZennZa00,off_pct,0%,,,,,
player,201509270det,det,ZennZa00,defense,0,,,,,
player,201509270det,det,ZennZa00,def_pct,0%,,,,,
player,201509270det,det,ZennZa00,special_teams,8,,,,,
player,201509270det,det,ZennZa00,st_pct,33%,,,,,
player,201509270det,det,MuhlDo20,pos,LS,,,,,
player,201509270det,det,MuhlDo20,offense,0,,,,,
player,201509270det,det,MuhlDo20,off_pct,0%,,,,,
player,201509270det,det,MuhlDo20,defense,0,,,,,
player,201509270det,det,MuhlDo20,def_pct,0%,,,,,
player,201509270det,det,MuhlDo20,special_teams,6,,,,,
player,201509270det,det,MuhlDo20,st_pct,25%,,,,,
player,201509270det,det,PratMa20,pos,K,,,,,
player,201509270det,det,PratMa20,offense,0,,,,,
player,201509270det,det,PratMa20,off_pct,0%,,,,,
player,201509270det,det,PratMa20,defense,0,,,,,
player,201509270det,det,PratMa20,def_pct,0%,,,,,
player,201509270det,det,PratMa20,special_teams,1,,,,,
player,201509270det,det,PratMa20,st_pct,4%,,,,,
player,201509270det,den,HarrRy20,pos,T,,,,,
player,201509270det,den,HarrRy20,offense,64,,,,,
player,201509270det,den,HarrRy20,off_pct,100%,,,,,
player,201509270det,den,HarrRy20,defense,0,,,,,
player,201509270det,den,HarrRy20,def_pct,0%,,,,,
player,201509270det,den,HarrRy20,special_teams,5,,,,,
player,201509270det,den,HarrRy20,st_pct,21%,,,,,
player,201509270det,den,VasqLo20,pos,G,,,,,
player,201509270det,den,VasqLo20,offense,64,,,,,
player,201509270det,den,VasqLo20,off_pct,100%,,,,,
player,201509270det,den,VasqLo20,defense,0,,,,,
player,201509270det,den,VasqLo20,def_pct,0%,,,,,
player,201509270det,den,VasqLo20,special_teams,5,,,,,
player,201509270det,den,VasqLo20,st_pct,21%,,,,,
player,201509270det,den,SambTy00,pos,T,,,,,
player,201509270det,den,SambTy00,offense,64,,,,,
player,201509270det,den,SambTy00,off_pct,100%,,,,,
player,201509270det,den,SambTy00,defense,0,,,,,
player,201509270det,den,SambTy00,def_pct,0%,,,,,
player,201509270det,den,SambTy00,special_teams,5,,,,,
player,201509270det,den,SambTy00,st_pct,21%,,,,,
player,201509270det,den,MathEv20,pos,G,,,,,
player,201509270det,den,MathEv20,offense,64,,,,,
player,201509270det,den,MathEv20,off_pct,100%,,,,,
player,201509270det,den,MathEv20,defense,0,,,,,
player,201509270det,den,MathEv20,def_pct,0%,,,,,
player,201509270det,den,MathEv20,special_teams,5,,,,,
player,201509270det,den,MathEv20,st_pct,21%,,,,,
player,201509270det,den,ParaMa00,pos,C,,,,,
player,201509270det,den,ParaMa00,offense,64,,,,,
player,201509270det,den,ParaMa00,off_pct,100%,,,,,
player,201509270det,den,ParaMa00,defense,0,,,,,
player,201509270det,den,ParaMa00,def_pct,0%,,,,,
player,201509270det,den,ParaMa00,special_teams,5,,,,,
player,201509270det,den,ParaMa00,st_pct,21%,,,,,
player,201509270det,den,MannPe00,pos,QB,,,,,
player,201509270det,den,MannPe00,offense,64,,,,,
player,201509270det,den,MannPe00,off_pct,100%,,,,,
player,201509270det,den,MannPe00,defense,0,,,,,
player,201509270det,den,MannPe00,def_pct,0%,,,,,
player,201509270det,den,MannPe00,special_teams,0,,,,,
player,201509270det,den,MannPe00,st_pct,0%,,,,,
player,201509270det,den,SandEm00,pos,WR,,,,,
player,201509270det,den,SandEm00,offense,62,,,,,
player,201509270det,den,SandEm00,off_pct,97%,,,,,
player,201509270det,den,SandEm00,defense,0,,,,,
player,201509270det,den,SandEm00,def_pct,0%,,,,,
player,201509270det,den,SandEm00,special_teams,5,,,,,
player,201509270det,den,SandEm00,st_pct,21%,,,,,
player,201509270det,den,ThomDe03,pos,WR,,,,,
player,201509270det,den,ThomDe03,offense,62,,,,,
player,201509270det,den,ThomDe03,off_pct,97%,,,,,
player,201509270det,den,ThomDe03,defense,0,,,,,
player,201509270det,den,ThomDe03,def_pct,0%,,,,,
player,201509270det,den,ThomDe03,special_teams,0,,,,,
player,201509270det,den,ThomDe03,st_pct,0%,,,,,
player,201509270det,den,DaniOw00,pos,TE,,,,,
player,201509270det,den,DaniOw00,offense,57,,,,,
player,201509270det,den,DaniOw00,off_pct,89%,,,,,
player,201509270det,den,DaniOw00,defense,0,,,,,
player,201509270det,den,DaniOw00,def_pct,0%,,,,,
player,201509270det,den,DaniOw00,special_teams,5,,,,,
player,201509270det,den,DaniOw00,st_pct,21%,,,,,
player,201509270det,den,NorwJo00,pos,WR,,,,,
player,201509270det,den,NorwJo00,offense,36,,,,,
player,201509270det,den,NorwJo00,off_pct,56%,,,,,
player,201509270det,den,NorwJo00,defense,0,,,,,
player,201509270det,den,NorwJo00,def_pct,0%,,,,,
player,201509270det,den,NorwJo00,special_teams,0,,,,,
player,201509270det,den,NorwJo00,st_pct,0%,,,,,
player,201509270det,den,AndeC.00,pos,RB,,,,,
player,201509270det,den,AndeC.00,offense,35,,,,,
player,201509270det,den,AndeC.00,off_pct,55%,,,,,
player,201509270det,den,AndeC.00,defense,0,,,,,
player,201509270det,den,AndeC.00,def_pct,0%,,,,,
player,201509270det,den,AndeC.00,special_teams,0,,,,,
player,201509270det,den,AndeC.00,st_pct,0%,,,,,
player,201509270det,den,HillRo00,pos,RB,,,,,
player,201509270det,den,HillRo00,offense,23,,,,,
player,201509270det,den,HillRo00,off_pct,36%,,,,,
player,201509270det,den,HillRo00,defense,0,,,,,
player,201509270det,den,HillRo00,def_pct,0%,,,,,
player,201509270det,den,HillRo00,special_teams,1,,,,,
player,201509270det,den,HillRo00,st_pct,4%,,,,,
player,201509270det,den,GreeVi00,pos,TE,,,,,
player,201509270det,den,GreeVi00,offense,17,,,,,
player,201509270det,den,GreeVi00,off_pct,27%,,,,,
player,201509270det,den,GreeVi00,defense,0,,,,,
player,201509270det,den,GreeVi00,def_pct,0%,,,,,
player,201509270det,den,GreeVi00,special_teams,13,,,,,
player,201509270det,den,GreeVi00,st_pct,54%,,,,,
player,201509270det,den,FowlBe00,pos,WR,,,,,
player,201509270det,den,FowlBe00,offense,15,,,,,
player,201509270det,den,FowlBe00,off_pct,23%,,,,,
player,201509270det,den,FowlBe00,defense,0,,,,,
player,201509270det,den,FowlBe00,def_pct,0%,,,,,
player,201509270det,den,FowlBe00,special_teams,18,,,,,
player,201509270det,den,FowlBe00,st_pct,75%,,,,,
player,201509270det,den,CaldAn00,pos,WR,,,,,
