game,2015,4,20151004,201510040sdg,cle,"Cleveland Browns",27,sdg,"San Diego Chargers",30
player,201510040sdg,cle,BryaAr00,offense,0,,,,,
player,201510040sdg,cle,BryaAr00,off_pct,0%,,,,,
player,201510040sdg,cle,BryaAr00,defense,26,,,,,
player,201510040sdg,cle,BryaAr00,def_pct,40%,,,,,
player,201510040sdg,cle,BryaAr00,special_teams,18,,,,,
player,201510040sdg,cle,BryaAr00,st_pct,53%,,,,,
player,201510040sdg,cle,MedeJa00,pos,NT,,,,,
player,201510040sdg,cle,MedeJa00,offense,0,,,,,
player,201510040sdg,cle,MedeJa00,off_pct,0%,,,,,
player,201510040sdg,cle,MedeJa00,defense,25,,,,,
player,201510040sdg,cle,MedeJa00,def_pct,38%,,,,,
player,201510040sdg,cle,MedeJa00,special_teams,7,,,,,
player,201510040sdg,cle,MedeJa00,st_pct,21%,,,,,
player,201510040sdg,cle,OrchNa00,pos,LB,,,,,
player,201510040sdg,cle,OrchNa00,offense,0,,,,,
player,201510040sdg,cle,OrchNa00,off_pct,0%,,,,,
player,201510040sdg,cle,OrchNa00,defense,25,,,,,
player,201510040sdg,cle,OrchNa00,def_pct,38%,,,,,
player,201510040sdg,cle,OrchNa00,special_teams,0,,,,,
player,201510040sdg,cle,OrchNa00,st_pct,0%,,,,,
player,201510040sdg,cle,PoyeJo00,pos,FS,,,,,
player,201510040sdg,cle,PoyeJo00,offense,0,,,,,
player,201510040sdg,cle,PoyeJo00,off_pct,0%,,,,,
player,201510040sdg,cle,PoyeJo00,defense,20,,,,,
player,201510040sdg,cle,PoyeJo00,def_pct,31%,,,,,
player,201510040sdg,cle,PoyeJo00,special_teams,28,,,,,
player,201510040sdg,cle,PoyeJo00,st_pct,82%,,,,,
player,201510040sdg,cle,MingBa00,pos,LB,,,,,
player,201510040sdg,cle,MingBa00,offense,0,,,,,
player,201510040sdg,cle,MingBa00,off_pct,0%,,,,,
player,201510040sdg,cle,MingBa00,defense,18,,,,,
player,201510040sdg,cle,MingBa00,def_pct,28%,,,,,
player,201510040sdg,cle,MingBa00,special_teams,29,,,,,
player,201510040sdg,cle,MingBa00,st_pct,85%,,,,,
player,201510040sdg,cle,GilbJu00,pos,CB,,,,,
player,201510040sdg,cle,GilbJu00,offense,0,,,,,
player,201510040sdg,cle,GilbJu00,off_pct,0%,,,,,
player,201510040sdg,cle,GilbJu00,defense,8,,,,,
player,201510040sdg,cle,GilbJu00,def_pct,12%,,,,,
player,201510040sdg,cle,GilbJu00,special_teams,24,,,,,
player,201510040sdg,cle,GilbJu00,st_pct,71%,,,,,
player,201510040sdg,cle,CardTa00,pos,LB,,,,,
player,201510040sdg,cle,CardTa00,offense,0,,,,,
player,201510040sdg,cle,CardTa00,off_pct,0%,,,,,
player,201510040sdg,cle,CardTa00,defense,3,,,,,
player,201510040sdg,cle,CardTa00,def_pct,5%,,,,,
player,201510040sdg,cle,CardTa00,special_teams,28,,,,,
player,201510040sdg,cle,CardTa00,st_pct,82%,,,,,
player,201510040sdg,cle,MoorMa02,pos,WR,,,,,
player,201510040sdg,cle,MoorMa02,offense,0,,,,,
player,201510040sdg,cle,MoorMa02,off_pct,0%,,,,,
player,201510040sdg,cle,MoorMa02,defense,0,,,,,
player,201510040sdg,cle,MoorMa02,def_pct,0%,,,,,
player,201510040sdg,cle,MoorMa02,special_teams,21,,,,,
player,201510040sdg,cle,MoorMa02,st_pct,62%,,,,,
player,201510040sdg,cle,CampIb00,pos,SS,,,,,
player,201510040sdg,cle,CampIb00,offense,0,,,,,
player,201510040sdg,cle,CampIb00,off_pct,0%,,,,,
player,201510040sdg,cle,CampIb00,defense,0,,,,,
player,201510040sdg,cle,CampIb00,def_pct,0%,,,,,
player,201510040sdg,cle,CampIb00,special_teams,19,,,,,
player,201510040sdg,cle,CampIb00,st_pct,56%,,,,,
player,201510040sdg,cle,CoonTr00,pos,K,,,,,
player,201510040sdg,cle,CoonTr00,offense,0,,,,,
player,201510040sdg,cle,CoonTr00,off_pct,0%,,,,,
player,201510040sdg,cle,CoonTr00,defense,0,,,,,
player,201510040sdg,cle,CoonTr00,def_pct,0%,,,,,
player,201510040sdg,cle,CoonTr00,special_teams,12,,,,,
player,201510040sdg,cle,CoonTr00,st_pct,35%,,,,,
player,201510040sdg,cle,LeexAn20,pos,P,,,,,
player,201510040sdg,cle,LeexAn20,offense,0,,,,,
player,201510040sdg,cle,LeexAn20,off_pct,0%,,,,,
player,201510040sdg,cle,LeexAn20,defense,0,,,,,
player,201510040sdg,cle,LeexAn20,def_pct,0%,,,,,
player,201510040sdg,cle,LeexAn20,special_teams,9,,,,,
player,201510040sdg,cle,LeexAn20,st_pct,26%,,,,,
player,201510040sdg,cle,HughCh01,pos,LS,,,,,
player,201510040sdg,cle,HughCh01,offense,0,,,,,
player,201510040sdg,cle,HughCh01,off_pct,0%,,,,,
player,201510040sdg,cle,HughCh01,defense,0,,,,,
player,201510040sdg,cle,HughCh01,def_pct,0%,,,,,
player,201510040sdg,cle,HughCh01,special_teams,9,,,,,
player,201510040sdg,cle,HughCh01,st_pct,26%,,,,,
player,201510040sdg,cle,PaszAu00,pos,T,,,,,
player,201510040sdg,cle,PaszAu00,offense,0,,,,,
player,201510040sdg,cle,PaszAu00,off_pct,0%,,,,,
player,201510040sdg,cle,PaszAu00,defense,0,,,,,
player,201510040sdg,cle,PaszAu00,def_pct,0%,,,,,
player,201510040sdg,cle,PaszAu00,special_teams,5,,,,,
player,201510040sdg,cle,PaszAu00,st_pct,15%,,,,,
