game,2015,11,20151122,201511220chi,den,"Denver Broncos",17,chi,"Chicago Bears",15
player,201511220chi,den,VasqLo20,special_teams,3,,,,,
player,201511220chi,den,VasqLo20,st_pct,12%,,,,,
player,201511220chi,den,MathEv20,pos,G,,,,,
player,201511220chi,den,MathEv20,offense,64,,,,,
player,201511220chi,den,MathEv20,off_pct,93%,,,,,
player,201511220chi,den,MathEv20,defense,0,,,,,
player,201511220chi,den,MathEv20,def_pct,0%,,,,,
player,201511220chi,den,MathEv20,special_teams,3,,,,,
player,201511220chi,den,MathEv20,st_pct,12%,,,,,
player,201511220chi,den,ThomDe03,pos,WR,,,,,
player,201511220chi,den,ThomDe03,offense,58,,,,,
player,201511220chi,den,ThomDe03,off_pct,84%,,,,,
player,201511220chi,den,ThomDe03,defense,0,,,,,
player,201511220chi,den,ThomDe03,def_pct,0%,,,,,
player,201511220chi,den,ThomDe03,special_teams,1,,,,,
player,201511220chi,den,ThomDe03,st_pct,4%,,,,,
player,201511220chi,den,DaniOw00,pos,TE,,,,,
player,201511220chi,den,DaniOw00,offense,56,,,,,
player,201511220chi,den,DaniOw00,off_pct,81%,,,,,
player,201511220chi,den,DaniOw00,defense,0,,,,,
player,201511220chi,den,DaniOw00,def_pct,0%,,,,,
player,201511220chi,den,DaniOw00,special_teams,0,,,,,
player,201511220chi,den,DaniOw00,st_pct,0%,,,,,
player,201511220chi,den,DaviVe00,pos,TE,,,,,
player,201511220chi,den,DaviVe00,offense,47,,,,,
player,201511220chi,den,DaviVe00,off_pct,68%,,,,,
player,201511220chi,den,DaviVe00,defense,0,,,,,
player,201511220chi,den,DaviVe00,def_pct,0%,,,,,
player,201511220chi,den,DaviVe00,special_teams,0,,,,,
player,201511220chi,den,DaviVe00,st_pct,0%,,,,,
player,201511220chi,den,HillRo00,pos,RB,,,,,
player,201511220chi,den,HillRo00,offense,38,,,,,
player,201511220chi,den,HillRo00,off_pct,55%,,,,,
player,201511220chi,den,HillRo00,defense,0,,,,,
player,201511220chi,den,HillRo00,def_pct,0%,,,,,
player,201511220chi,den,HillRo00,special_teams,0,,,,,
player,201511220chi,den,HillRo00,st_pct,0%,,,,,
player,201511220chi,den,LatiCo00,pos,WR,,,,,
player,201511220chi,den,LatiCo00,offense,36,,,,,
player,201511220chi,den,LatiCo00,off_pct,52%,,,,,
player,201511220chi,den,LatiCo00,defense,0,,,,,
player,201511220chi,den,LatiCo00,def_pct,0%,,,,,
player,201511220chi,den,LatiCo00,special_teams,10,,,,,
player,201511220chi,den,LatiCo00,st_pct,40%,,,,,
player,201511220chi,den,CaldAn00,pos,WR,,,,,
player,201511220chi,den,CaldAn00,offense,30,,,,,
player,201511220chi,den,CaldAn00,off_pct,43%,,,,,
player,201511220chi,den,CaldAn00,defense,0,,,,,
player,201511220chi,den,CaldAn00,def_pct,0%,,,,,
player,201511220chi,den,CaldAn00,special_teams,10,,,,,
player,201511220chi,den,CaldAn00,st_pct,40%,,,,,
player,201511220chi,den,AndeC.00,pos,RB,,,,,
player,201511220chi,den,AndeC.00,offense,30,,,,,
player,201511220chi,den,AndeC.00,off_pct,43%,,,,,
player,201511220chi,den,AndeC.00,defense,0,,,,,
player,201511220chi,den,AndeC.00,def_pct,0%,,,,,
player,201511220chi,den,AndeC.00,special_teams,0,,,,,
player,201511220chi,den,AndeC.00,st_pct,0%,,,,,
player,201511220chi,den,GreeVi00,pos,TE,,,,,
player,201511220chi,den,GreeVi00,offense,24,,,,,
player,201511220chi,den,GreeVi00,off_pct,35%,,,,,
player,201511220chi,den,GreeVi00,defense,0,,,,,
player,201511220chi,den,GreeVi00,def_pct,0%,,,,,
player,201511220chi,den,GreeVi00,special_teams,15,,,,,
player,201511220chi,den,GreeVi00,st_pct,60%,,,,,
player,201511220chi,den,FowlBe00,pos,WR,,,,,
player,201511220chi,den,FowlBe00,offense,12,,,,,
player,201511220chi,den,FowlBe00,off_pct,17%,,,,,
player,201511220chi,den,FowlBe00,defense,0,,,,,
player,201511220chi,den,FowlBe00,def_pct,0%,,,,,
player,201511220chi,den,FowlBe00,special_teams,11,,,,,
player,201511220chi,den,FowlBe00,st_pct,44%,,,,,
player,201511220chi,den,NorwJo00,pos,WR,,,,,
player,201511220chi,den,NorwJo00,offense,12,,,,,
player,201511220chi,den,NorwJo00,off_pct,17%,,,,,
player,201511220chi,den,NorwJo00,defense,0,,,,,
player,201511220chi,den,NorwJo00,def_pct,0%,,,,,
player,201511220chi,den,NorwJo00,special_teams,0,,,,,
player,201511220chi,den,NorwJo00,st_pct,0%,,,,,
player,201511220chi,den,GarcMa00,pos,G,,,,,
player,201511220chi,den,GarcMa00,offense,9,,,,,
player,201511220chi,den,GarcMa00,off_pct,13%,,,,,
player,201511220chi,den,GarcMa00,defense,0,,,,,
player,201511220chi,den,GarcMa00,def_pct,0%,,,,,
player,201511220chi,den,GarcMa00,special_teams,3,,,,,
player,201511220chi,den,GarcMa00,st_pct,12%,,,,,
player,201511220chi,den,PoluTy20,pos,T,,,,,
player,201511220chi,den,PoluTy20,offense,2,,,,,
player,201511220chi,den,PoluTy20,off_pct,3%,,,,,
player,201511220chi,den,PoluTy20,defense,0,,,,,
player,201511220chi,den,PoluTy20,def_pct,0%,,,,,
player,201511220chi,den,PoluTy20,special_teams,0,,,,,
player,201511220chi,den,PoluTy20,st_pct,0%,,,,,
player,201511220chi,den,FereJa00,pos,C,,,,,
player,201511220chi,den,FereJa00,offense,1,,,,,
player,201511220chi,den,FereJa00,off_pct,1%,,,,,
player,201511220chi,den,FereJa00,defense,0,,,,,
player,201511220chi,den,FereJa00,def_pct,0%,,,,,
player,201511220chi,den,FereJa00,special_teams,3,,,,,
player,201511220chi,den,FereJa00,st_pct,12%,,,,,
player,201511220chi,den,WardT.99,pos,SS,,,,,
player,201511220chi,den,WardT.99,offense,0,,,,,
player,201511220chi,den,WardT.99,off_pct,0%,,,,,
player,201511220chi,den,WardT.99,defense,63,,,,,
player,201511220chi,den,WardT.99,def_pct,100%,,,,,
player,201511220chi,den,WardT.99,special_teams,5,,,,,
player,201511220chi,den,WardT.99,st_pct,20%,,,,,
player,201511220chi,den,TaliAq99,pos,CB,,,,,
player,201511220chi,den,TaliAq99,offense,0,,,,,
player,201511220chi,den,TaliAq99,off_pct,0%,,,,,
player,201511220chi,den,TaliAq99,defense,63,,,,,
player,201511220chi,den,TaliAq99,def_pct,100%,,,,,
player,201511220chi,den,TaliAq99,special_teams,5,,,,,
player,201511220chi,den,TaliAq99,st_pct,20%,,,,,
player,201511220chi,den,StewDa00,pos,FS,,,,,
player,201511220chi,den,StewDa00,offense,0,,,,,
player,201511220chi,den,StewDa00,off_pct,0%,,,,,
player,201511220chi,den,StewDa00,defense,63,,,,,
player,201511220chi,den,StewDa00,def_pct,100%,,,,,
player,201511220chi,den,StewDa00,special_teams,3,,,,,
player,201511220chi,den,StewDa00,st_pct,12%,,,,,
player,201511220chi,den,HarrCh01,pos,CB,,,,,
player,201511220chi,den,HarrCh01,offense,0,,,,,
player,201511220chi,den,HarrCh01,off_pct,0%,,,,,
player,201511220chi,den,HarrCh01,defense,62,,,,,
player,201511220chi,den,HarrCh01,def_pct,98%,,,,,
player,201511220chi,den,HarrCh01,special_teams,5,,,,,
player,201511220chi,den,HarrCh01,st_pct,20%,,,,,
player,201511220chi,den,WolfDe00,pos,DE,,,,,
player,201511220chi,den,WolfDe00,offense,0,,,,,
player,201511220chi,den,WolfDe00,off_pct,0%,,,,,
player,201511220chi,den,WolfDe00,defense,59,,,,,
player,201511220chi,den,WolfDe00,def_pct,94%,,,,,
player,201511220chi,den,WolfDe00,special_teams,5,,,,,
player,201511220chi,den,WolfDe00,st_pct,20%,,,,,
player,201511220chi,den,MarsBr01,pos,LB,,,,,
player,201511220chi,den,MarsBr01,offense,0,,,,,
player,201511220chi,den,MarsBr01,off_pct,0%,,,,,
player,201511220chi,den,MarsBr01,defense,56,,,,,
player,201511220chi,den,MarsBr01,def_pct,89%,,,,,
player,201511220chi,den,MarsBr01,special_teams,6,,,,,
player,201511220chi,den,MarsBr01,st_pct,24%,,,,,
player,201511220chi,den,JackMa02,pos,DE,,,,,
player,201511220chi,den,JackMa02,offense,0,,,,,
player,201511220chi,den,JackMa02,off_pct,0%,,,,,
player,201511220chi,den,JackMa02,defense,52,,,,,
player,201511220chi,den,JackMa02,def_pct,83%,,,,,
player,201511220chi,den,JackMa02,special_teams,5,,,,,
player,201511220chi,den,JackMa02,st_pct,20%,,,,,
player,201511220chi,den,MillVo00,pos,LB,,,,,
player,201511220chi,den,MillVo00,offense,0,,,,,
player,201511220chi,den,MillVo00,off_pct,0%,,,,,
player,201511220chi,den,MillVo00,defense,46,,,,,
player,201511220chi,den,MillVo00,def_pct,73%,,,,,
player,201511220chi,den,MillVo00,special_teams,0,,,,,
player,201511220chi,den,MillVo00,st_pct,0%,,,,,
player,201511220chi,den,TrevDa00,pos,LB,,,,,
player,201511220chi,den,TrevDa00,offense,0,,,,,
player,201511220chi,den,TrevDa00,off_pct,0%,,,,,
player,201511220chi,den,TrevDa00,defense,45,,,,,
player,201511220chi,den,TrevDa00,def_pct,71%,,,,,
player,201511220chi,den,TrevDa00,special_teams,5,,,,,
player,201511220chi,den,TrevDa00,st_pct,20%,,,,,
player,201511220chi,den,BarrSh00,pos,LB,,,,,
player,201511220chi,den,BarrSh00,offense,0,,,,,
player,201511220chi,den,BarrSh00,off_pct,0%,,,,,
player,201511220chi,den,BarrSh00,defense,36,,,,,
player,201511220chi,den,BarrSh00,def_pct,57%,,,,,
player,201511220chi,den,BarrSh00,special_teams,12,,,,,
player,201511220chi,den,BarrSh00,st_pct,48%,,,,,
player,201511220chi,den,WillSy00,pos,NT,,,,,
player,201511220chi,den,WillSy00,offense,0,,,,,
player,201511220chi,den,WillSy00,off_pct,0%,,,,,
player,201511220chi,den,WillSy00,defense,34,,,,,
player,201511220chi,den,WillSy00,def_pct,54%,,,,,
player,201511220chi,den,WillSy00,special_teams,3,,,,,
player,201511220chi,den,WillSy00,st_pct,12%,,,,,
player,201511220chi,den,RayxSh00,pos,LB,,,,,
player,201511220chi,den,RayxSh00,offense,0,,,,,
player,201511220chi,den,RayxSh00,off_pct,0%,,,,,
player,201511220chi,den,RayxSh00,defense,33,,,,,
player,201511220chi,den,RayxSh00,def_pct,52%,,,,,
player,201511220chi,den,RayxSh00,special_teams,0,,,,,
player,201511220chi,den,RayxSh00,st_pct,0%,,,,,
player,201511220chi,den,BrutDa99,pos,SS,,,,,
player,201511220chi,den,BrutDa99,offense,0,,,,,
player,201511220chi,den,BrutDa99,off_pct,0%,,,,,
player,201511220chi,den,BrutDa99,defense,23,,,,,
player,201511220chi,den,BrutDa99,def_pct,37%,,,,,
player,201511220chi,den,BrutDa99,special_teams,20,,,,,
player,201511220chi,den,BrutDa99,st_pct,80%,,,,,
player,201511220chi,den,RobyBr00,pos,CB,,,,,
player,201511220chi,den,RobyBr00,offense,0,,,,,
player,201511220chi,den,RobyBr00,off_pct,0%,,,,,
player,201511220chi,den,RobyBr00,defense,23,,,,,
player,201511220chi,den,RobyBr00,def_pct,37%,,,,,
player,201511220chi,den,RobyBr00,special_teams,3,,,,,
player,201511220chi,den,RobyBr00,st_pct,12%,,,,,
player,201511220chi,den,KilgDa01,pos,NT,,,,,
player,201511220chi,den,KilgDa01,offense,0,,,,,
player,201511220chi,den,KilgDa01,off_pct,0%,,,,,
player,201511220chi,den,KilgDa01,defense,13,,,,,
player,201511220chi,den,KilgDa01,def_pct,21%,,,,,
player,201511220chi,den,KilgDa01,special_teams,0,,,,,
player,201511220chi,den,KilgDa01,st_pct,0%,,,,,
player,201511220chi,den,McCrLe01,pos,LB,,,,,
player,201511220chi,den,McCrLe01,offense,0,,,,,
player,201511220chi,den,McCrLe01,off_pct,0%,,,,,
player,201511220chi,den,McCrLe01,defense,11,,,,,
player,201511220chi,den,McCrLe01,def_pct,17%,,,,,
player,201511220chi,den,McCrLe01,special_teams,21,,,,,
player,201511220chi,den,McCrLe01,st_pct,84%,,,,,
player,201511220chi,den,SmitAn22,pos,DE,,,,,
player,201511220chi,den,SmitAn22,offense,0,,,,,
player,201511220chi,den,SmitAn22,off_pct,0%,,,,,
player,201511220chi,den,SmitAn22,defense,8,,,,,
player,201511220chi,den,SmitAn22,def_pct,13%,,,,,
player,201511220chi,den,SmitAn22,special_teams,2,,,,,
player,201511220chi,den,SmitAn22,st_pct,8%,,,,,
player,201511220chi,den,NelsCo00,pos,LB,,,,,
player,201511220chi,den,NelsCo00,offense,0,,,,,
player,201511220chi,den,NelsCo00,off_pct,0%,,,,,
player,201511220chi,den,NelsCo00,defense,2,,,,,
player,201511220chi,den,NelsCo00,def_pct,3%,,,,,
player,201511220chi,den,NelsCo00,special_teams,17,,,,,
player,201511220chi,den,NelsCo00,st_pct,68%,,,,,
player,201511220chi,den,DaviTo01,pos,LB,,,,,
player,201511220chi,den,DaviTo01,offense,0,,,,,
player,201511220chi,den,DaviTo01,off_pct,0%,,,,,
player,201511220chi,den,DaviTo01,defense,1,,,,,
player,201511220chi,den,DaviTo01,def_pct,2%,,,,,
player,201511220chi,den,DaviTo01,special_teams,17,,,,,
player,201511220chi,den,DaviTo01,st_pct,68%,,,,,
player,201511220chi,den,BoldOm00,pos,FS,,,,,
player,201511220chi,den,BoldOm00,offense,0,,,,,
player,201511220chi,den,BoldOm00,off_pct,0%,,,,,
player,201511220chi,den,BoldOm00,defense,0,,,,,
player,201511220chi,den,BoldOm00,def_pct,0%,,,,,
player,201511220chi,den,BoldOm00,special_teams,18,,,,,
player,201511220chi,den,BoldOm00,st_pct,72%,,,,,
player,201511220chi,den,WebsKa00,pos,CB,,,,,
player,201511220chi,den,WebsKa00,offense,0,,,,,
player,201511220chi,den,WebsKa00,off_pct,0%,,,,,
player,201511220chi,den,WebsKa00,defense,0,,,,,
player,201511220chi,den,WebsKa00,def_pct,0%,,,,,
player,201511220chi,den,WebsKa00,special_teams,16,,,,,
player,201511220chi,den,WebsKa00,st_pct,64%,,,,,
player,201511220chi,den,ThomJu01,pos,RB,,,,,
player,201511220chi,den,ThomJu01,offense,0,,,,,
player,201511220chi,den,ThomJu01,off_pct,0%,,,,,
player,201511220chi,den,ThomJu01,defense,0,,,,,
player,201511220chi,den,ThomJu01,def_pct,0%,,,,,
player,201511220chi,den,ThomJu01,special_teams,13,,,,,
player,201511220chi,den,ThomJu01,st_pct,52%,,,,,
player,201511220chi,den,BrewAa00,pos,LS,,,,,
player,201511220chi,den,BrewAa00,offense,0,,,,,
player,201511220chi,den,BrewAa00,off_pct,0%,,,,,
player,201511220chi,den,BrewAa00,defense,0,,,,,
player,201511220chi,den,BrewAa00,def_pct,0%,,,,,
player,201511220chi,den,BrewAa00,special_teams,10,,,,,
player,201511220chi,den,BrewAa00,st_pct,40%,,,,,
player,201511220chi,den,ColqBr00,pos,P,,,,,
player,201511220chi,den,ColqBr00,offense,0,,,,,
player,201511220chi,den,ColqBr00,off_pct,0%,,,,,
player,201511220chi,den,ColqBr00,defense,0,,,,,
player,201511220chi,den,ColqBr00,def_pct,0%,,,,,
player,201511220chi,den,ColqBr00,special_teams,10,,,,,
player,201511220chi,den,ColqBr00,st_pct,40%,,,,,
player,201511220chi,den,McMaBr01,pos,K,,,,,
player,201511220chi,den,McMaBr01,offense,0,,,,,
player,201511220chi,den,McMaBr01,off_pct,0%,,,,,
player,201511220chi,den,McMaBr01,defense,0,,,,,
player,201511220chi,den,McMaBr01,def_pct,0%,,,,,
player,201511220chi,den,McMaBr01,special_teams,6,,,,,
player,201511220chi,den,McMaBr01,st_pct,24%,,,,,
