game,2015,15,20151220,201512200sea,cle,"Cleveland Browns",13,sea,"Seattle Seahawks",30
player,201512200sea,sea,ThomEa99,def_int_long,0,,,,,
player,201512200sea,sea,ThomEa99,pass_defended,0,,,,,
player,201512200sea,sea,ThomEa99,sacks,0.0,,,,,
player,201512200sea,sea,ThomEa99,tackles_combined,3,,,,,
player,201512200sea,sea,ThomEa99,tackles_solo,2,,,,,
player,201512200sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201512200sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201512200sea,sea,ThomEa99,qb_hits,0,,,,,
player,201512200sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201512200sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201512200sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201512200sea,sea,ClarFr01,def_int,0,,,,,
player,201512200sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201512200sea,sea,ClarFr01,def_int_td,0,,,,,
player,201512200sea,sea,ClarFr01,def_int_long,0,,,,,
player,201512200sea,sea,ClarFr01,pass_defended,0,,,,,
player,201512200sea,sea,ClarFr01,sacks,0.0,,,,,
player,201512200sea,sea,ClarFr01,tackles_combined,2,,,,,
player,201512200sea,sea,ClarFr01,tackles_solo,2,,,,,
player,201512200sea,sea,ClarFr01,tackles_assists,0,,,,,
player,201512200sea,sea,ClarFr01,tackles_loss,0,,,,,
player,201512200sea,sea,ClarFr01,qb_hits,0,,,,,
player,201512200sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201512200sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201512200sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201512200sea,sea,SherRi00,def_int,0,,,,,
player,201512200sea,sea,SherRi00,def_int_yds,0,,,,,
player,201512200sea,sea,SherRi00,def_int_td,0,,,,,
player,201512200sea,sea,SherRi00,def_int_long,0,,,,,
player,201512200sea,sea,SherRi00,pass_defended,1,,,,,
player,201512200sea,sea,SherRi00,sacks,0.0,,,,,
player,201512200sea,sea,SherRi00,tackles_combined,2,,,,,
player,201512200sea,sea,SherRi00,tackles_solo,1,,,,,
player,201512200sea,sea,SherRi00,tackles_assists,1,,,,,
player,201512200sea,sea,SherRi00,tackles_loss,0,,,,,
player,201512200sea,sea,SherRi00,qb_hits,0,,,,,
player,201512200sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201512200sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201512200sea,sea,AvriCl99,def_int,0,,,,,
player,201512200sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201512200sea,sea,AvriCl99,def_int_td,0,,,,,
player,201512200sea,sea,AvriCl99,def_int_long,0,,,,,
player,201512200sea,sea,AvriCl99,pass_defended,0,,,,,
player,201512200sea,sea,AvriCl99,sacks,0.0,,,,,
player,201512200sea,sea,AvriCl99,tackles_combined,1,,,,,
player,201512200sea,sea,AvriCl99,tackles_solo,1,,,,,
player,201512200sea,sea,AvriCl99,tackles_assists,0,,,,,
player,201512200sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201512200sea,sea,AvriCl99,qb_hits,1,,,,,
player,201512200sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201512200sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201512200sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201512200sea,sea,HausSt00,def_int,0,,,,,
player,201512200sea,sea,HausSt00,def_int_yds,0,,,,,
player,201512200sea,sea,HausSt00,def_int_td,0,,,,,
player,201512200sea,sea,HausSt00,def_int_long,0,,,,,
player,201512200sea,sea,HausSt00,pass_defended,0,,,,,
player,201512200sea,sea,HausSt00,sacks,0.0,,,,,
player,201512200sea,sea,HausSt00,tackles_combined,1,,,,,
player,201512200sea,sea,HausSt00,tackles_solo,1,,,,,
player,201512200sea,sea,HausSt00,tackles_assists,0,,,,,
player,201512200sea,sea,HausSt00,tackles_loss,0,,,,,
player,201512200sea,sea,HausSt00,qb_hits,0,,,,,
player,201512200sea,sea,HausSt00,fumbles_rec,0,,,,,
player,201512200sea,sea,HausSt00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,HausSt00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,HausSt00,fumbles_forced,0,,,,,
player,201512200sea,sea,MarsCa00,def_int,0,,,,,
player,201512200sea,sea,MarsCa00,def_int_yds,0,,,,,
player,201512200sea,sea,MarsCa00,def_int_td,0,,,,,
player,201512200sea,sea,MarsCa00,def_int_long,0,,,,,
player,201512200sea,sea,MarsCa00,pass_defended,0,,,,,
player,201512200sea,sea,MarsCa00,sacks,0.0,,,,,
player,201512200sea,sea,MarsCa00,tackles_combined,1,,,,,
player,201512200sea,sea,MarsCa00,tackles_solo,1,,,,,
player,201512200sea,sea,MarsCa00,tackles_assists,0,,,,,
player,201512200sea,sea,MarsCa00,tackles_loss,0,,,,,
player,201512200sea,sea,MarsCa00,qb_hits,0,,,,,
player,201512200sea,sea,MarsCa00,fumbles_rec,0,,,,,
player,201512200sea,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,MarsCa00,fumbles_forced,0,,,,,
player,201512200sea,sea,PierKe00,def_int,0,,,,,
player,201512200sea,sea,PierKe00,def_int_yds,0,,,,,
player,201512200sea,sea,PierKe00,def_int_td,0,,,,,
player,201512200sea,sea,PierKe00,def_int_long,0,,,,,
player,201512200sea,sea,PierKe00,pass_defended,0,,,,,
player,201512200sea,sea,PierKe00,sacks,0.0,,,,,
player,201512200sea,sea,PierKe00,tackles_combined,1,,,,,
player,201512200sea,sea,PierKe00,tackles_solo,1,,,,,
player,201512200sea,sea,PierKe00,tackles_assists,0,,,,,
player,201512200sea,sea,PierKe00,tackles_loss,0,,,,,
player,201512200sea,sea,PierKe00,qb_hits,0,,,,,
player,201512200sea,sea,PierKe00,fumbles_rec,0,,,,,
player,201512200sea,sea,PierKe00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,PierKe00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,PierKe00,fumbles_forced,0,,,,,
player,201512200sea,sea,PinkEr00,def_int,0,,,,,
player,201512200sea,sea,PinkEr00,def_int_yds,0,,,,,
player,201512200sea,sea,PinkEr00,def_int_td,0,,,,,
player,201512200sea,sea,PinkEr00,def_int_long,0,,,,,
player,201512200sea,sea,PinkEr00,pass_defended,0,,,,,
player,201512200sea,sea,PinkEr00,sacks,0.0,,,,,
player,201512200sea,sea,PinkEr00,tackles_combined,1,,,,,
player,201512200sea,sea,PinkEr00,tackles_solo,1,,,,,
player,201512200sea,sea,PinkEr00,tackles_assists,0,,,,,
player,201512200sea,sea,PinkEr00,tackles_loss,0,,,,,
player,201512200sea,sea,PinkEr00,qb_hits,0,,,,,
player,201512200sea,sea,PinkEr00,fumbles_rec,0,,,,,
player,201512200sea,sea,PinkEr00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,PinkEr00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,PinkEr00,fumbles_forced,0,,,,,
player,201512200sea,sea,RubiAh99,def_int,0,,,,,
player,201512200sea,sea,RubiAh99,def_int_yds,0,,,,,
player,201512200sea,sea,RubiAh99,def_int_td,0,,,,,
player,201512200sea,sea,RubiAh99,def_int_long,0,,,,,
player,201512200sea,sea,RubiAh99,pass_defended,0,,,,,
player,201512200sea,sea,RubiAh99,sacks,0.0,,,,,
player,201512200sea,sea,RubiAh99,tackles_combined,1,,,,,
player,201512200sea,sea,RubiAh99,tackles_solo,1,,,,,
player,201512200sea,sea,RubiAh99,tackles_assists,0,,,,,
player,201512200sea,sea,RubiAh99,tackles_loss,0,,,,,
player,201512200sea,sea,RubiAh99,qb_hits,0,,,,,
player,201512200sea,sea,RubiAh99,fumbles_rec,0,,,,,
player,201512200sea,sea,RubiAh99,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,RubiAh99,fumbles_rec_td,0,,,,,
player,201512200sea,sea,RubiAh99,fumbles_forced,0,,,,,
player,201512200sea,sea,SheaDe00,def_int,0,,,,,
player,201512200sea,sea,SheaDe00,def_int_yds,0,,,,,
player,201512200sea,sea,SheaDe00,def_int_td,0,,,,,
player,201512200sea,sea,SheaDe00,def_int_long,0,,,,,
player,201512200sea,sea,SheaDe00,pass_defended,0,,,,,
player,201512200sea,sea,SheaDe00,sacks,0.0,,,,,
player,201512200sea,sea,SheaDe00,tackles_combined,1,,,,,
player,201512200sea,sea,SheaDe00,tackles_solo,1,,,,,
player,201512200sea,sea,SheaDe00,tackles_assists,0,,,,,
player,201512200sea,sea,SheaDe00,tackles_loss,0,,,,,
player,201512200sea,sea,SheaDe00,qb_hits,0,,,,,
player,201512200sea,sea,SheaDe00,fumbles_rec,0,,,,,
player,201512200sea,sea,SheaDe00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,SheaDe00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,SheaDe00,fumbles_forced,0,,,,,
player,201512200sea,sea,IrviBr00,def_int,0,,,,,
player,201512200sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201512200sea,sea,IrviBr00,def_int_td,0,,,,,
player,201512200sea,sea,IrviBr00,def_int_long,0,,,,,
player,201512200sea,sea,IrviBr00,pass_defended,0,,,,,
player,201512200sea,sea,IrviBr00,sacks,0.0,,,,,
player,201512200sea,sea,IrviBr00,tackles_combined,0,,,,,
player,201512200sea,sea,IrviBr00,tackles_solo,0,,,,,
player,201512200sea,sea,IrviBr00,tackles_assists,0,,,,,
player,201512200sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201512200sea,sea,IrviBr00,qb_hits,1,,,,,
player,201512200sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201512200sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201512200sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201512200sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201512200sea,cle,MostRa00,kick_ret,5,,,,,
player,201512200sea,cle,MostRa00,kick_ret_yds,159,,,,,
player,201512200sea,cle,MostRa00,kick_ret_yds_per_ret,31.8,,,,,
player,201512200sea,cle,MostRa00,kick_ret_td,0,,,,,
player,201512200sea,cle,MostRa00,kick_ret_long,53,,,,,
player,201512200sea,cle,MostRa00,punt_ret,0,,,,,
player,201512200sea,cle,MostRa00,punt_ret_yds,0,,,,,
player,201512200sea,cle,MostRa00,punt_ret_yds_per_ret,,,,,,
player,201512200sea,cle,MostRa00,punt_ret_td,0,,,,,
player,201512200sea,cle,MostRa00,punt_ret_long,0,,,,,
player,201512200sea,sea,LockTy00,kick_ret,4,,,,,
player,201512200sea,sea,LockTy00,kick_ret_yds,91,,,,,
player,201512200sea,sea,LockTy00,kick_ret_yds_per_ret,22.8,,,,,
player,201512200sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201512200sea,sea,LockTy00,kick_ret_long,30,,,,,
player,201512200sea,sea,LockTy00,punt_ret,1,,,,,
player,201512200sea,sea,LockTy00,punt_ret_yds,5,,,,,
player,201512200sea,sea,LockTy00,punt_ret_yds_per_ret,5.0,,,,,
player,201512200sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201512200sea,sea,LockTy00,punt_ret_long,5,,,,,
player,201512200sea,cle,CoonTr00,xpm,1,,,,,
player,201512200sea,cle,CoonTr00,xpa,1,,,,,
player,201512200sea,cle,CoonTr00,fgm,2,,,,,
player,201512200sea,cle,CoonTr00,fga,2,,,,,
player,201512200sea,cle,CoonTr00,punt,0,,,,,
player,201512200sea,cle,CoonTr00,punt_yds,0,,,,,
player,201512200sea,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201512200sea,cle,CoonTr00,punt_long,0,,,,,
player,201512200sea,cle,LeexAn20,xpm,,,,,,
player,201512200sea,cle,LeexAn20,xpa,,,,,,
player,201512200sea,cle,LeexAn20,fgm,,,,,,
player,201512200sea,cle,LeexAn20,fga,,,,,,
player,201512200sea,cle,LeexAn20,punt,3,,,,,
player,201512200sea,cle,LeexAn20,punt_yds,129,,,,,
player,201512200sea,cle,LeexAn20,punt_yds_per_punt,43.0,,,,,
player,201512200sea,cle,LeexAn20,punt_long,47,,,,,
player,201512200sea,sea,HausSt00,xpm,3,,,,,
player,201512200sea,sea,HausSt00,xpa,3,,,,,
player,201512200sea,sea,HausSt00,fgm,3,,,,,
player,201512200sea,sea,HausSt00,fga,3,,,,,
player,201512200sea,sea,HausSt00,punt,0,,,,,
player,201512200sea,sea,HausSt00,punt_yds,0,,,,,
player,201512200sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201512200sea,sea,HausSt00,punt_long,0,,,,,
player,201512200sea,sea,RyanJo21,xpm,,,,,,
player,201512200sea,sea,RyanJo21,xpa,,,,,,
player,201512200sea,sea,RyanJo21,fgm,,,,,,
player,201512200sea,sea,RyanJo21,fga,,,,,,
player,201512200sea,sea,RyanJo21,punt,1,,,,,
player,201512200sea,sea,RyanJo21,punt_yds,64,,,,,
player,201512200sea,sea,RyanJo21,punt_yds_per_punt,64.0,,,,,
player,201512200sea,sea,RyanJo21,punt_long,64,,,,,
player,201512200sea,sea,GillGa01,pos,T,,,,,
player,201512200sea,sea,GillGa01,offense,71,,,,,
player,201512200sea,sea,GillGa01,off_pct,100%,,,,,
player,201512200sea,sea,GillGa01,defense,0,,,,,
player,201512200sea,sea,GillGa01,def_pct,0%,,,,,
player,201512200sea,sea,GillGa01,special_teams,6,,,,,
player,201512200sea,sea,GillGa01,st_pct,26%,,,,,
player,201512200sea,sea,SweeJ.00,pos,G,,,,,
player,201512200sea,sea,SweeJ.00,offense,71,,,,,
player,201512200sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201512200sea,sea,SweeJ.00,defense,0,,,,,
player,201512200sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201512200sea,sea,SweeJ.00,special_teams,6,,,,,
player,201512200sea,sea,SweeJ.00,st_pct,26%,,,,,
player,201512200sea,sea,BritJu00,pos,G,,,,,
player,201512200sea,sea,BritJu00,offense,71,,,,,
player,201512200sea,sea,BritJu00,off_pct,100%,,,,,
player,201512200sea,sea,BritJu00,defense,0,,,,,
player,201512200sea,sea,BritJu00,def_pct,0%,,,,,
player,201512200sea,sea,BritJu00,special_teams,6,,,,,
player,201512200sea,sea,BritJu00,st_pct,26%,,,,,
player,201512200sea,sea,LewiPa00,pos,C,,,,,
player,201512200sea,sea,LewiPa00,offense,71,,,,,
player,201512200sea,sea,LewiPa00,off_pct,100%,,,,,
player,201512200sea,sea,LewiPa00,defense,0,,,,,
player,201512200sea,sea,LewiPa00,def_pct,0%,,,,,
player,201512200sea,sea,LewiPa00,special_teams,0,,,,,
player,201512200sea,sea,LewiPa00,st_pct,0%,,,,,
player,201512200sea,sea,WilsRu00,pos,QB,,,,,
player,201512200sea,sea,WilsRu00,offense,67,,,,,
player,201512200sea,sea,WilsRu00,off_pct,94%,,,,,
player,201512200sea,sea,WilsRu00,defense,0,,,,,
player,201512200sea,sea,WilsRu00,def_pct,0%,,,,,
player,201512200sea,sea,WilsRu00,special_teams,0,,,,,
player,201512200sea,sea,WilsRu00,st_pct,0%,,,,,
player,201512200sea,sea,LockTy00,pos,WR,,,,,
player,201512200sea,sea,LockTy00,offense,55,,,,,
player,201512200sea,sea,LockTy00,off_pct,77%,,,,,
player,201512200sea,sea,LockTy00,defense,0,,,,,
player,201512200sea,sea,LockTy00,def_pct,0%,,,,,
player,201512200sea,sea,LockTy00,special_teams,7,,,,,
player,201512200sea,sea,LockTy00,st_pct,30%,,,,,
player,201512200sea,sea,WillLu00,pos,TE,,,,,
player,201512200sea,sea,WillLu00,offense,53,,,,,
player,201512200sea,sea,WillLu00,off_pct,75%,,,,,
player,201512200sea,sea,WillLu00,defense,0,,,,,
player,201512200sea,sea,WillLu00,def_pct,0%,,,,,
player,201512200sea,sea,WillLu00,special_teams,6,,,,,
player,201512200sea,sea,WillLu00,st_pct,26%,,,,,
player,201512200sea,sea,OkunRu20,pos,T,,,,,
player,201512200sea,sea,OkunRu20,offense,52,,,,,
player,201512200sea,sea,OkunRu20,off_pct,73%,,,,,
player,201512200sea,sea,OkunRu20,defense,0,,,,,
player,201512200sea,sea,OkunRu20,def_pct,0%,,,,,
player,201512200sea,sea,OkunRu20,special_teams,4,,,,,
player,201512200sea,sea,OkunRu20,st_pct,17%,,,,,
player,201512200sea,sea,BaldDo00,pos,WR,,,,,
player,201512200sea,sea,BaldDo00,offense,52,,,,,
player,201512200sea,sea,BaldDo00,off_pct,73%,,,,,
player,201512200sea,sea,BaldDo00,defense,0,,,,,
player,201512200sea,sea,BaldDo00,def_pct,0%,,,,,
player,201512200sea,sea,BaldDo00,special_teams,2,,,,,
player,201512200sea,sea,BaldDo00,st_pct,9%,,,,,
player,201512200sea,sea,KearJe01,pos,WR,,,,,
player,201512200sea,sea,KearJe01,offense,48,,,,,
player,201512200sea,sea,KearJe01,off_pct,68%,,,,,
player,201512200sea,sea,KearJe01,defense,0,,,,,
player,201512200sea,sea,KearJe01,def_pct,0%,,,,,
player,201512200sea,sea,KearJe01,special_teams,0,,,,,
player,201512200sea,sea,KearJe01,st_pct,0%,,,,,
player,201512200sea,sea,BailAl01,pos,T,,,,,
player,201512200sea,sea,BailAl01,offense,32,,,,,
player,201512200sea,sea,BailAl01,off_pct,45%,,,,,
player,201512200sea,sea,BailAl01,defense,0,,,,,
player,201512200sea,sea,BailAl01,def_pct,0%,,,,,
player,201512200sea,sea,BailAl01,special_teams,2,,,,,
player,201512200sea,sea,BailAl01,st_pct,9%,,,,,
player,201512200sea,sea,SmitKe04,pos,WR,,,,,
player,201512200sea,sea,SmitKe04,offense,29,,,,,
player,201512200sea,sea,SmitKe04,off_pct,41%,,,,,
player,201512200sea,sea,SmitKe04,defense,0,,,,,
player,201512200sea,sea,SmitKe04,def_pct,0%,,,,,
player,201512200sea,sea,SmitKe04,special_teams,5,,,,,
player,201512200sea,sea,SmitKe04,st_pct,22%,,,,,
player,201512200sea,sea,MichCh00,pos,RB,,,,,
player,201512200sea,sea,MichCh00,offense,24,,,,,
player,201512200sea,sea,MichCh00,off_pct,34%,,,,,
player,201512200sea,sea,MichCh00,defense,0,,,,,
player,201512200sea,sea,MichCh00,def_pct,0%,,,,,
player,201512200sea,sea,MichCh00,special_teams,0,,,,,
player,201512200sea,sea,MichCh00,st_pct,0%,,,,,
player,201512200sea,sea,BrowBr02,pos,RB,,,,,
player,201512200sea,sea,BrowBr02,offense,22,,,,,
player,201512200sea,sea,BrowBr02,off_pct,31%,,,,,
player,201512200sea,sea,BrowBr02,defense,0,,,,,
player,201512200sea,sea,BrowBr02,def_pct,0%,,,,,
player,201512200sea,sea,BrowBr02,special_teams,0,,,,,
player,201512200sea,sea,BrowBr02,st_pct,0%,,,,,
player,201512200sea,sea,HelfCo00,pos,TE,,,,,
player,201512200sea,sea,HelfCo00,offense,21,,,,,
player,201512200sea,sea,HelfCo00,off_pct,30%,,,,,
player,201512200sea,sea,HelfCo00,defense,0,,,,,
player,201512200sea,sea,HelfCo00,def_pct,0%,,,,,
player,201512200sea,sea,HelfCo00,special_teams,6,,,,,
player,201512200sea,sea,HelfCo00,st_pct,26%,,,,,
player,201512200sea,sea,TukuWi00,pos,FB,,,,,
player,201512200sea,sea,TukuWi00,offense,18,,,,,
player,201512200sea,sea,TukuWi00,off_pct,25%,,,,,
player,201512200sea,sea,TukuWi00,defense,0,,,,,
player,201512200sea,sea,TukuWi00,def_pct,0%,,,,,
player,201512200sea,sea,TukuWi00,special_teams,4,,,,,
player,201512200sea,sea,TukuWi00,st_pct,17%,,,,,
player,201512200sea,sea,JackFr02,pos,RB,,,,,
player,201512200sea,sea,JackFr02,offense,13,,,,,
player,201512200sea,sea,JackFr02,off_pct,18%,,,,,
player,201512200sea,sea,JackFr02,defense,0,,,,,
player,201512200sea,sea,JackFr02,def_pct,0%,,,,,
player,201512200sea,sea,JackFr02,special_teams,0,,,,,
player,201512200sea,sea,JackFr02,st_pct,0%,,,,,
player,201512200sea,sea,ColeDe00,pos,FB,,,,,
player,201512200sea,sea,ColeDe00,offense,7,,,,,
player,201512200sea,sea,ColeDe00,off_pct,10%,,,,,
player,201512200sea,sea,ColeDe00,defense,0,,,,,
player,201512200sea,sea,ColeDe00,def_pct,0%,,,,,
player,201512200sea,sea,ColeDe00,special_teams,7,,,,,
player,201512200sea,sea,ColeDe00,st_pct,30%,,,,,
player,201512200sea,sea,JackTa00,pos,QB,,,,,
player,201512200sea,sea,JackTa00,offense,4,,,,,
player,201512200sea,sea,JackTa00,off_pct,6%,,,,,
player,201512200sea,sea,JackTa00,defense,0,,,,,
player,201512200sea,sea,JackTa00,def_pct,0%,,,,,
player,201512200sea,sea,JackTa00,special_teams,0,,,,,
player,201512200sea,sea,JackTa00,st_pct,0%,,,,,
player,201512200sea,sea,SherRi00,pos,CB,,,,,
player,201512200sea,sea,SherRi00,offense,0,,,,,
player,201512200sea,sea,SherRi00,off_pct,0%,,,,,
player,201512200sea,sea,SherRi00,defense,55,,,,,
player,201512200sea,sea,SherRi00,def_pct,100%,,,,,
player,201512200sea,sea,SherRi00,special_teams,8,,,,,
player,201512200sea,sea,SherRi00,st_pct,35%,,,,,
player,201512200sea,sea,LaneJe00,pos,CB,,,,,
player,201512200sea,sea,LaneJe00,offense,0,,,,,
player,201512200sea,sea,LaneJe00,off_pct,0%,,,,,
player,201512200sea,sea,LaneJe00,defense,55,,,,,
player,201512200sea,sea,LaneJe00,def_pct,100%,,,,,
player,201512200sea,sea,LaneJe00,special_teams,6,,,,,
player,201512200sea,sea,LaneJe00,st_pct,26%,,,,,
player,201512200sea,sea,McCrKe00,pos,SS,,,,,
player,201512200sea,sea,McCrKe00,offense,0,,,,,
player,201512200sea,sea,McCrKe00,off_pct,0%,,,,,
player,201512200sea,sea,McCrKe00,defense,55,,,,,
player,201512200sea,sea,McCrKe00,def_pct,100%,,,,,
player,201512200sea,sea,McCrKe00,special_teams,5,,,,,
player,201512200sea,sea,McCrKe00,st_pct,22%,,,,,
player,201512200sea,sea,WagnBo00,pos,LB,,,,,
player,201512200sea,sea,WagnBo00,offense,0,,,,,
player,201512200sea,sea,WagnBo00,off_pct,0%,,,,,
player,201512200sea,sea,WagnBo00,defense,55,,,,,
player,201512200sea,sea,WagnBo00,def_pct,100%,,,,,
player,201512200sea,sea,WagnBo00,special_teams,4,,,,,
player,201512200sea,sea,WagnBo00,st_pct,17%,,,,,
player,201512200sea,sea,ThomEa99,pos,FS,,,,,
player,201512200sea,sea,ThomEa99,offense,0,,,,,
player,201512200sea,sea,ThomEa99,off_pct,0%,,,,,
player,201512200sea,sea,ThomEa99,defense,55,,,,,
player,201512200sea,sea,ThomEa99,def_pct,100%,,,,,
player,201512200sea,sea,ThomEa99,special_teams,4,,,,,
player,201512200sea,sea,ThomEa99,st_pct,17%,,,,,
player,201512200sea,sea,WrigK.00,pos,LB,,,,,
player,201512200sea,sea,WrigK.00,offense,0,,,,,
player,201512200sea,sea,WrigK.00,off_pct,0%,,,,,
player,201512200sea,sea,WrigK.00,defense,55,,,,,
player,201512200sea,sea,WrigK.00,def_pct,100%,,,,,
player,201512200sea,sea,WrigK.00,special_teams,1,,,,,
player,201512200sea,sea,WrigK.00,st_pct,4%,,,,,
player,201512200sea,sea,BennMi99,pos,DE,,,,,
player,201512200sea,sea,BennMi99,offense,0,,,,,
player,201512200sea,sea,BennMi99,off_pct,0%,,,,,
player,201512200sea,sea,BennMi99,defense,48,,,,,
player,201512200sea,sea,BennMi99,def_pct,87%,,,,,
player,201512200sea,sea,BennMi99,special_teams,0,,,,,
player,201512200sea,sea,BennMi99,st_pct,0%,,,,,
player,201512200sea,sea,AvriCl99,pos,DE,,,,,
player,201512200sea,sea,AvriCl99,offense,0,,,,,
player,201512200sea,sea,AvriCl99,off_pct,0%,,,,,
player,201512200sea,sea,AvriCl99,defense,46,,,,,
player,201512200sea,sea,AvriCl99,def_pct,84%,,,,,
player,201512200sea,sea,AvriCl99,special_teams,1,,,,,
player,201512200sea,sea,AvriCl99,st_pct,4%,,,,,
player,201512200sea,sea,IrviBr00,pos,LB,,,,,
player,201512200sea,sea,IrviBr00,offense,0,,,,,
player,201512200sea,sea,IrviBr00,off_pct,0%,,,,,
player,201512200sea,sea,IrviBr00,defense,43,,,,,
player,201512200sea,sea,IrviBr00,def_pct,78%,,,,,
player,201512200sea,sea,IrviBr00,special_teams,1,,,,,
player,201512200sea,sea,IrviBr00,st_pct,4%,,,,,
player,201512200sea,sea,BurlMa00,pos,CB,,,,,
player,201512200sea,sea,BurlMa00,offense,0,,,,,
player,201512200sea,sea,BurlMa00,off_pct,0%,,,,,
player,201512200sea,sea,BurlMa00,defense,38,,,,,
player,201512200sea,sea,BurlMa00,def_pct,69%,,,,,
player,201512200sea,sea,BurlMa00,special_teams,11,,,,,
player,201512200sea,sea,BurlMa00,st_pct,48%,,,,,
player,201512200sea,sea,ClarFr01,pos,DE,,,,,
player,201512200sea,sea,ClarFr01,offense,0,,,,,
player,201512200sea,sea,ClarFr01,off_pct,0%,,,,,
player,201512200sea,sea,ClarFr01,defense,35,,,,,
player,201512200sea,sea,ClarFr01,def_pct,64%,,,,,
player,201512200sea,sea,ClarFr01,special_teams,0,,,,,
player,201512200sea,sea,ClarFr01,st_pct,0%,,,,,
player,201512200sea,sea,MebaBr99,pos,DT,,,,,
player,201512200sea,sea,MebaBr99,offense,0,,,,,
player,201512200sea,sea,MebaBr99,off_pct,0%,,,,,
player,201512200sea,sea,MebaBr99,defense,21,,,,,
player,201512200sea,sea,MebaBr99,def_pct,38%,,,,,
player,201512200sea,sea,MebaBr99,special_teams,3,,,,,
player,201512200sea,sea,MebaBr99,st_pct,13%,,,,,
player,201512200sea,sea,RubiAh99,pos,DT,,,,,
player,201512200sea,sea,RubiAh99,offense,0,,,,,
player,201512200sea,sea,RubiAh99,off_pct,0%,,,,,
player,201512200sea,sea,RubiAh99,defense,21,,,,,
player,201512200sea,sea,RubiAh99,def_pct,38%,,,,,
player,201512200sea,sea,RubiAh99,special_teams,3,,,,,
player,201512200sea,sea,RubiAh99,st_pct,13%,,,,,
player,201512200sea,sea,MarsCa00,pos,DE,,,,,
player,201512200sea,sea,MarsCa00,offense,0,,,,,
player,201512200sea,sea,MarsCa00,off_pct,0%,,,,,
player,201512200sea,sea,MarsCa00,defense,8,,,,,
player,201512200sea,sea,MarsCa00,def_pct,15%,,,,,
player,201512200sea,sea,MarsCa00,special_teams,17,,,,,
player,201512200sea,sea,MarsCa00,st_pct,74%,,,,,
player,201512200sea,sea,DobbDe00,pos,DE,,,,,
player,201512200sea,sea,DobbDe00,offense,0,,,,,
player,201512200sea,sea,DobbDe00,off_pct,0%,,,,,
player,201512200sea,sea,DobbDe00,defense,8,,,,,
player,201512200sea,sea,DobbDe00,def_pct,15%,,,,,
player,201512200sea,sea,DobbDe00,special_teams,9,,,,,
player,201512200sea,sea,DobbDe00,st_pct,39%,,,,,
player,201512200sea,sea,SheaDe00,pos,SS,,,,,
player,201512200sea,sea,SheaDe00,offense,0,,,,,
player,201512200sea,sea,SheaDe00,off_pct,0%,,,,,
player,201512200sea,sea,SheaDe00,defense,4,,,,,
player,201512200sea,sea,SheaDe00,def_pct,7%,,,,,
player,201512200sea,sea,SheaDe00,special_teams,2,,,,,
