game,2015,16,20151227,201512270kan,cle,"Cleveland Browns",13,kan,"Kansas City Chiefs",17
player,201512270kan,cle,GainCh00,def_int,0,,,,,
player,201512270kan,cle,GainCh00,def_int_yds,0,,,,,
player,201512270kan,cle,GainCh00,def_int_td,0,,,,,
player,201512270kan,cle,GainCh00,def_int_long,0,,,,,
player,201512270kan,cle,GainCh00,pass_defended,0,,,,,
player,201512270kan,cle,GainCh00,sacks,0.0,,,,,
player,201512270kan,cle,GainCh00,tackles_combined,4,,,,,
player,201512270kan,cle,GainCh00,tackles_solo,4,,,,,
player,201512270kan,cle,GainCh00,tackles_assists,0,,,,,
player,201512270kan,cle,GainCh00,tackles_loss,0,,,,,
player,201512270kan,cle,GainCh00,qb_hits,0,,,,,
player,201512270kan,cle,GainCh00,fumbles_rec,0,,,,,
player,201512270kan,cle,GainCh00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,GainCh00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,GainCh00,fumbles_forced,0,,,,,
player,201512270kan,cle,KrugPa99,def_int,0,,,,,
player,201512270kan,cle,KrugPa99,def_int_yds,0,,,,,
player,201512270kan,cle,KrugPa99,def_int_td,0,,,,,
player,201512270kan,cle,KrugPa99,def_int_long,0,,,,,
player,201512270kan,cle,KrugPa99,pass_defended,0,,,,,
player,201512270kan,cle,KrugPa99,sacks,0.0,,,,,
player,201512270kan,cle,KrugPa99,tackles_combined,4,,,,,
player,201512270kan,cle,KrugPa99,tackles_solo,2,,,,,
player,201512270kan,cle,KrugPa99,tackles_assists,2,,,,,
player,201512270kan,cle,KrugPa99,tackles_loss,0,,,,,
player,201512270kan,cle,KrugPa99,qb_hits,1,,,,,
player,201512270kan,cle,KrugPa99,fumbles_rec,0,,,,,
player,201512270kan,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201512270kan,cle,KrugPa99,fumbles_forced,0,,,,,
player,201512270kan,cle,WillKW00,def_int,0,,,,,
player,201512270kan,cle,WillKW00,def_int_yds,0,,,,,
player,201512270kan,cle,WillKW00,def_int_td,0,,,,,
player,201512270kan,cle,WillKW00,def_int_long,0,,,,,
player,201512270kan,cle,WillKW00,pass_defended,1,,,,,
player,201512270kan,cle,WillKW00,sacks,0.0,,,,,
player,201512270kan,cle,WillKW00,tackles_combined,4,,,,,
player,201512270kan,cle,WillKW00,tackles_solo,3,,,,,
player,201512270kan,cle,WillKW00,tackles_assists,1,,,,,
player,201512270kan,cle,WillKW00,tackles_loss,0,,,,,
player,201512270kan,cle,WillKW00,qb_hits,0,,,,,
player,201512270kan,cle,WillKW00,fumbles_rec,0,,,,,
player,201512270kan,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,WillKW00,fumbles_forced,0,,,,,
player,201512270kan,cle,BryaDe00,def_int,0,,,,,
player,201512270kan,cle,BryaDe00,def_int_yds,0,,,,,
player,201512270kan,cle,BryaDe00,def_int_td,0,,,,,
player,201512270kan,cle,BryaDe00,def_int_long,0,,,,,
player,201512270kan,cle,BryaDe00,pass_defended,0,,,,,
player,201512270kan,cle,BryaDe00,sacks,0.0,,,,,
player,201512270kan,cle,BryaDe00,tackles_combined,3,,,,,
player,201512270kan,cle,BryaDe00,tackles_solo,3,,,,,
player,201512270kan,cle,BryaDe00,tackles_assists,0,,,,,
player,201512270kan,cle,BryaDe00,tackles_loss,0,,,,,
player,201512270kan,cle,BryaDe00,qb_hits,1,,,,,
player,201512270kan,cle,BryaDe00,fumbles_rec,0,,,,,
player,201512270kan,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,BryaDe00,fumbles_forced,0,,,,,
player,201512270kan,cle,GipsTa00,def_int,0,,,,,
player,201512270kan,cle,GipsTa00,def_int_yds,0,,,,,
player,201512270kan,cle,GipsTa00,def_int_td,0,,,,,
player,201512270kan,cle,GipsTa00,def_int_long,0,,,,,
player,201512270kan,cle,GipsTa00,pass_defended,0,,,,,
player,201512270kan,cle,GipsTa00,sacks,0.0,,,,,
player,201512270kan,cle,GipsTa00,tackles_combined,3,,,,,
player,201512270kan,cle,GipsTa00,tackles_solo,3,,,,,
player,201512270kan,cle,GipsTa00,tackles_assists,0,,,,,
player,201512270kan,cle,GipsTa00,tackles_loss,0,,,,,
player,201512270kan,cle,GipsTa00,qb_hits,0,,,,,
player,201512270kan,cle,GipsTa00,fumbles_rec,0,,,,,
player,201512270kan,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,GipsTa00,fumbles_forced,0,,,,,
player,201512270kan,cle,RobeCr00,def_int,0,,,,,
player,201512270kan,cle,RobeCr00,def_int_yds,0,,,,,
player,201512270kan,cle,RobeCr00,def_int_td,0,,,,,
player,201512270kan,cle,RobeCr00,def_int_long,0,,,,,
player,201512270kan,cle,RobeCr00,pass_defended,1,,,,,
player,201512270kan,cle,RobeCr00,sacks,0.0,,,,,
player,201512270kan,cle,RobeCr00,tackles_combined,3,,,,,
player,201512270kan,cle,RobeCr00,tackles_solo,3,,,,,
player,201512270kan,cle,RobeCr00,tackles_assists,0,,,,,
player,201512270kan,cle,RobeCr00,tackles_loss,0,,,,,
player,201512270kan,cle,RobeCr00,qb_hits,0,,,,,
player,201512270kan,cle,RobeCr00,fumbles_rec,0,,,,,
player,201512270kan,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,RobeCr00,fumbles_forced,0,,,,,
player,201512270kan,cle,WillTr99,def_int,0,,,,,
player,201512270kan,cle,WillTr99,def_int_yds,0,,,,,
player,201512270kan,cle,WillTr99,def_int_td,0,,,,,
player,201512270kan,cle,WillTr99,def_int_long,0,,,,,
player,201512270kan,cle,WillTr99,pass_defended,0,,,,,
player,201512270kan,cle,WillTr99,sacks,0.0,,,,,
player,201512270kan,cle,WillTr99,tackles_combined,3,,,,,
player,201512270kan,cle,WillTr99,tackles_solo,3,,,,,
player,201512270kan,cle,WillTr99,tackles_assists,0,,,,,
player,201512270kan,cle,WillTr99,tackles_loss,1,,,,,
player,201512270kan,cle,WillTr99,qb_hits,0,,,,,
player,201512270kan,cle,WillTr99,fumbles_rec,0,,,,,
player,201512270kan,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201512270kan,cle,WillTr99,fumbles_forced,0,,,,,
player,201512270kan,cle,DansKa20,def_int,0,,,,,
player,201512270kan,cle,DansKa20,def_int_yds,0,,,,,
player,201512270kan,cle,DansKa20,def_int_td,0,,,,,
player,201512270kan,cle,DansKa20,def_int_long,0,,,,,
player,201512270kan,cle,DansKa20,pass_defended,0,,,,,
player,201512270kan,cle,DansKa20,sacks,0.0,,,,,
player,201512270kan,cle,DansKa20,tackles_combined,2,,,,,
player,201512270kan,cle,DansKa20,tackles_solo,1,,,,,
player,201512270kan,cle,DansKa20,tackles_assists,1,,,,,
player,201512270kan,cle,DansKa20,tackles_loss,0,,,,,
player,201512270kan,cle,DansKa20,qb_hits,0,,,,,
player,201512270kan,cle,DansKa20,fumbles_rec,0,,,,,
player,201512270kan,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201512270kan,cle,DansKa20,fumbles_forced,0,,,,,
player,201512270kan,cle,MedeJa00,def_int,0,,,,,
player,201512270kan,cle,MedeJa00,def_int_yds,0,,,,,
player,201512270kan,cle,MedeJa00,def_int_td,0,,,,,
player,201512270kan,cle,MedeJa00,def_int_long,0,,,,,
player,201512270kan,cle,MedeJa00,pass_defended,0,,,,,
player,201512270kan,cle,MedeJa00,sacks,0.0,,,,,
player,201512270kan,cle,MedeJa00,tackles_combined,2,,,,,
player,201512270kan,cle,MedeJa00,tackles_solo,1,,,,,
player,201512270kan,cle,MedeJa00,tackles_assists,1,,,,,
player,201512270kan,cle,MedeJa00,tackles_loss,0,,,,,
player,201512270kan,cle,MedeJa00,qb_hits,0,,,,,
player,201512270kan,cle,MedeJa00,fumbles_rec,0,,,,,
player,201512270kan,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,MedeJa00,fumbles_forced,0,,,,,
player,201512270kan,cle,PoyeJo00,def_int,0,,,,,
player,201512270kan,cle,PoyeJo00,def_int_yds,0,,,,,
player,201512270kan,cle,PoyeJo00,def_int_td,0,,,,,
player,201512270kan,cle,PoyeJo00,def_int_long,0,,,,,
player,201512270kan,cle,PoyeJo00,pass_defended,0,,,,,
player,201512270kan,cle,PoyeJo00,sacks,0.0,,,,,
player,201512270kan,cle,PoyeJo00,tackles_combined,2,,,,,
player,201512270kan,cle,PoyeJo00,tackles_solo,2,,,,,
player,201512270kan,cle,PoyeJo00,tackles_assists,0,,,,,
player,201512270kan,cle,PoyeJo00,tackles_loss,0,,,,,
player,201512270kan,cle,PoyeJo00,qb_hits,0,,,,,
player,201512270kan,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201512270kan,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201512270kan,cle,ShelDa01,def_int,0,,,,,
player,201512270kan,cle,ShelDa01,def_int_yds,0,,,,,
player,201512270kan,cle,ShelDa01,def_int_td,0,,,,,
player,201512270kan,cle,ShelDa01,def_int_long,0,,,,,
player,201512270kan,cle,ShelDa01,pass_defended,0,,,,,
player,201512270kan,cle,ShelDa01,sacks,0.0,,,,,
player,201512270kan,cle,ShelDa01,tackles_combined,2,,,,,
player,201512270kan,cle,ShelDa01,tackles_solo,2,,,,,
player,201512270kan,cle,ShelDa01,tackles_assists,0,,,,,
player,201512270kan,cle,ShelDa01,tackles_loss,0,,,,,
player,201512270kan,cle,ShelDa01,qb_hits,0,,,,,
player,201512270kan,cle,ShelDa01,fumbles_rec,0,,,,,
player,201512270kan,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201512270kan,cle,ShelDa01,fumbles_forced,0,,,,,
player,201512270kan,cle,StarRa20,def_int,0,,,,,
player,201512270kan,cle,StarRa20,def_int_yds,0,,,,,
player,201512270kan,cle,StarRa20,def_int_td,0,,,,,
player,201512270kan,cle,StarRa20,def_int_long,0,,,,,
player,201512270kan,cle,StarRa20,pass_defended,0,,,,,
player,201512270kan,cle,StarRa20,sacks,0.0,,,,,
player,201512270kan,cle,StarRa20,tackles_combined,2,,,,,
player,201512270kan,cle,StarRa20,tackles_solo,2,,,,,
player,201512270kan,cle,StarRa20,tackles_assists,0,,,,,
player,201512270kan,cle,StarRa20,tackles_loss,2,,,,,
player,201512270kan,cle,StarRa20,qb_hits,1,,,,,
player,201512270kan,cle,StarRa20,fumbles_rec,0,,,,,
player,201512270kan,cle,StarRa20,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,StarRa20,fumbles_rec_td,0,,,,,
player,201512270kan,cle,StarRa20,fumbles_forced,0,,,,,
player,201512270kan,cle,CampIb00,def_int,0,,,,,
player,201512270kan,cle,CampIb00,def_int_yds,0,,,,,
player,201512270kan,cle,CampIb00,def_int_td,0,,,,,
player,201512270kan,cle,CampIb00,def_int_long,0,,,,,
player,201512270kan,cle,CampIb00,pass_defended,0,,,,,
player,201512270kan,cle,CampIb00,sacks,0.0,,,,,
player,201512270kan,cle,CampIb00,tackles_combined,1,,,,,
player,201512270kan,cle,CampIb00,tackles_solo,1,,,,,
player,201512270kan,cle,CampIb00,tackles_assists,0,,,,,
player,201512270kan,cle,CampIb00,tackles_loss,0,,,,,
player,201512270kan,cle,CampIb00,qb_hits,0,,,,,
player,201512270kan,cle,CampIb00,fumbles_rec,0,,,,,
player,201512270kan,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,CampIb00,fumbles_forced,0,,,,,
player,201512270kan,cle,CardTa00,def_int,0,,,,,
player,201512270kan,cle,CardTa00,def_int_yds,0,,,,,
player,201512270kan,cle,CardTa00,def_int_td,0,,,,,
player,201512270kan,cle,CardTa00,def_int_long,0,,,,,
player,201512270kan,cle,CardTa00,pass_defended,0,,,,,
player,201512270kan,cle,CardTa00,sacks,0.0,,,,,
player,201512270kan,cle,CardTa00,tackles_combined,1,,,,,
player,201512270kan,cle,CardTa00,tackles_solo,1,,,,,
player,201512270kan,cle,CardTa00,tackles_assists,0,,,,,
player,201512270kan,cle,CardTa00,tackles_loss,0,,,,,
player,201512270kan,cle,CardTa00,qb_hits,0,,,,,
player,201512270kan,cle,CardTa00,fumbles_rec,0,,,,,
player,201512270kan,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,CardTa00,fumbles_forced,0,,,,,
player,201512270kan,cle,CoopXa00,def_int,0,,,,,
player,201512270kan,cle,CoopXa00,def_int_yds,0,,,,,
player,201512270kan,cle,CoopXa00,def_int_td,0,,,,,
player,201512270kan,cle,CoopXa00,def_int_long,0,,,,,
player,201512270kan,cle,CoopXa00,pass_defended,0,,,,,
player,201512270kan,cle,CoopXa00,sacks,0.0,,,,,
player,201512270kan,cle,CoopXa00,tackles_combined,1,,,,,
player,201512270kan,cle,CoopXa00,tackles_solo,1,,,,,
player,201512270kan,cle,CoopXa00,tackles_assists,0,,,,,
player,201512270kan,cle,CoopXa00,tackles_loss,0,,,,,
player,201512270kan,cle,CoopXa00,qb_hits,0,,,,,
player,201512270kan,cle,CoopXa00,fumbles_rec,0,,,,,
player,201512270kan,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,CoopXa00,fumbles_forced,0,,,,,
player,201512270kan,cle,DesiPi00,def_int,0,,,,,
player,201512270kan,cle,DesiPi00,def_int_yds,0,,,,,
player,201512270kan,cle,DesiPi00,def_int_td,0,,,,,
player,201512270kan,cle,DesiPi00,def_int_long,0,,,,,
player,201512270kan,cle,DesiPi00,pass_defended,0,,,,,
player,201512270kan,cle,DesiPi00,sacks,0.0,,,,,
player,201512270kan,cle,DesiPi00,tackles_combined,1,,,,,
player,201512270kan,cle,DesiPi00,tackles_solo,1,,,,,
player,201512270kan,cle,DesiPi00,tackles_assists,0,,,,,
player,201512270kan,cle,DesiPi00,tackles_loss,0,,,,,
player,201512270kan,cle,DesiPi00,qb_hits,0,,,,,
player,201512270kan,cle,DesiPi00,fumbles_rec,0,,,,,
player,201512270kan,cle,DesiPi00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,DesiPi00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,DesiPi00,fumbles_forced,0,,,,,
player,201512270kan,cle,HughJo00,def_int,0,,,,,
player,201512270kan,cle,HughJo00,def_int_yds,0,,,,,
player,201512270kan,cle,HughJo00,def_int_td,0,,,,,
player,201512270kan,cle,HughJo00,def_int_long,0,,,,,
player,201512270kan,cle,HughJo00,pass_defended,0,,,,,
player,201512270kan,cle,HughJo00,sacks,0.0,,,,,
player,201512270kan,cle,HughJo00,tackles_combined,1,,,,,
player,201512270kan,cle,HughJo00,tackles_solo,1,,,,,
player,201512270kan,cle,HughJo00,tackles_assists,0,,,,,
player,201512270kan,cle,HughJo00,tackles_loss,0,,,,,
player,201512270kan,cle,HughJo00,qb_hits,0,,,,,
player,201512270kan,cle,HughJo00,fumbles_rec,0,,,,,
player,201512270kan,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,HughJo00,fumbles_forced,0,,,,,
player,201512270kan,cle,KirkCh00,def_int,0,,,,,
player,201512270kan,cle,KirkCh00,def_int_yds,0,,,,,
player,201512270kan,cle,KirkCh00,def_int_td,0,,,,,
player,201512270kan,cle,KirkCh00,def_int_long,0,,,,,
player,201512270kan,cle,KirkCh00,pass_defended,0,,,,,
player,201512270kan,cle,KirkCh00,sacks,0.0,,,,,
player,201512270kan,cle,KirkCh00,tackles_combined,1,,,,,
player,201512270kan,cle,KirkCh00,tackles_solo,0,,,,,
player,201512270kan,cle,KirkCh00,tackles_assists,1,,,,,
player,201512270kan,cle,KirkCh00,tackles_loss,0,,,,,
player,201512270kan,cle,KirkCh00,qb_hits,0,,,,,
player,201512270kan,cle,KirkCh00,fumbles_rec,0,,,,,
player,201512270kan,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201512270kan,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201512270kan,cle,KirkCh00,fumbles_forced,0,,,,,
player,201512270kan,kan,PeteMa00,def_int,1,,,,,
player,201512270kan,kan,PeteMa00,def_int_yds,46,,,,,
player,201512270kan,kan,PeteMa00,def_int_td,0,,,,,
player,201512270kan,kan,PeteMa00,def_int_long,46,,,,,
player,201512270kan,kan,PeteMa00,pass_defended,2,,,,,
player,201512270kan,kan,PeteMa00,sacks,0.0,,,,,
player,201512270kan,kan,PeteMa00,tackles_combined,1,,,,,
player,201512270kan,kan,PeteMa00,tackles_solo,1,,,,,
player,201512270kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201512270kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201512270kan,kan,PeteMa00,qb_hits,0,,,,,
player,201512270kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201512270kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201512270kan,kan,MaugJo00,def_int,0,,,,,
player,201512270kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201512270kan,kan,MaugJo00,def_int_td,0,,,,,
player,201512270kan,kan,MaugJo00,def_int_long,0,,,,,
player,201512270kan,kan,MaugJo00,pass_defended,0,,,,,
player,201512270kan,kan,MaugJo00,sacks,0.0,,,,,
player,201512270kan,kan,MaugJo00,tackles_combined,7,,,,,
player,201512270kan,kan,MaugJo00,tackles_solo,7,,,,,
player,201512270kan,kan,MaugJo00,tackles_assists,0,,,,,
player,201512270kan,kan,MaugJo00,tackles_loss,0,,,,,
player,201512270kan,kan,MaugJo00,qb_hits,0,,,,,
player,201512270kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201512270kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201512270kan,kan,ParkRo01,def_int,0,,,,,
player,201512270kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201512270kan,kan,ParkRo01,def_int_td,0,,,,,
player,201512270kan,kan,ParkRo01,def_int_long,0,,,,,
player,201512270kan,kan,ParkRo01,pass_defended,0,,,,,
player,201512270kan,kan,ParkRo01,sacks,0.0,,,,,
player,201512270kan,kan,ParkRo01,tackles_combined,7,,,,,
player,201512270kan,kan,ParkRo01,tackles_solo,7,,,,,
player,201512270kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201512270kan,kan,ParkRo01,tackles_loss,1,,,,,
player,201512270kan,kan,ParkRo01,qb_hits,0,,,,,
player,201512270kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201512270kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201512270kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201512270kan,kan,BranTy99,def_int,0,,,,,
player,201512270kan,kan,BranTy99,def_int_yds,0,,,,,
player,201512270kan,kan,BranTy99,def_int_td,0,,,,,
player,201512270kan,kan,BranTy99,def_int_long,0,,,,,
player,201512270kan,kan,BranTy99,pass_defended,0,,,,,
player,201512270kan,kan,BranTy99,sacks,0.0,,,,,
player,201512270kan,kan,BranTy99,tackles_combined,6,,,,,
player,201512270kan,kan,BranTy99,tackles_solo,6,,,,,
player,201512270kan,kan,BranTy99,tackles_assists,0,,,,,
player,201512270kan,kan,BranTy99,tackles_loss,1,,,,,
player,201512270kan,kan,BranTy99,qb_hits,0,,,,,
player,201512270kan,kan,BranTy99,fumbles_rec,0,,,,,
player,201512270kan,kan,BranTy99,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,BranTy99,fumbles_rec_td,0,,,,,
player,201512270kan,kan,BranTy99,fumbles_forced,0,,,,,
player,201512270kan,kan,JohnDe25,def_int,0,,,,,
player,201512270kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201512270kan,kan,JohnDe25,def_int_td,0,,,,,
player,201512270kan,kan,JohnDe25,def_int_long,0,,,,,
player,201512270kan,kan,JohnDe25,pass_defended,0,,,,,
player,201512270kan,kan,JohnDe25,sacks,0.0,,,,,
player,201512270kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201512270kan,kan,JohnDe25,tackles_solo,6,,,,,
player,201512270kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201512270kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201512270kan,kan,JohnDe25,qb_hits,0,,,,,
player,201512270kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201512270kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201512270kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201512270kan,kan,PoexDo00,def_int,0,,,,,
player,201512270kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201512270kan,kan,PoexDo00,def_int_td,0,,,,,
player,201512270kan,kan,PoexDo00,def_int_long,0,,,,,
player,201512270kan,kan,PoexDo00,pass_defended,0,,,,,
player,201512270kan,kan,PoexDo00,sacks,0.0,,,,,
player,201512270kan,kan,PoexDo00,tackles_combined,6,,,,,
player,201512270kan,kan,PoexDo00,tackles_solo,5,,,,,
player,201512270kan,kan,PoexDo00,tackles_assists,1,,,,,
player,201512270kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201512270kan,kan,PoexDo00,qb_hits,0,,,,,
player,201512270kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201512270kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201512270kan,kan,BailAl00,def_int,0,,,,,
player,201512270kan,kan,BailAl00,def_int_yds,0,,,,,
player,201512270kan,kan,BailAl00,def_int_td,0,,,,,
player,201512270kan,kan,BailAl00,def_int_long,0,,,,,
player,201512270kan,kan,BailAl00,pass_defended,0,,,,,
player,201512270kan,kan,BailAl00,sacks,0.0,,,,,
player,201512270kan,kan,BailAl00,tackles_combined,3,,,,,
player,201512270kan,kan,BailAl00,tackles_solo,2,,,,,
player,201512270kan,kan,BailAl00,tackles_assists,1,,,,,
player,201512270kan,kan,BailAl00,tackles_loss,0,,,,,
player,201512270kan,kan,BailAl00,qb_hits,0,,,,,
player,201512270kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201512270kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201512270kan,kan,BerrEr99,def_int,0,,,,,
player,201512270kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201512270kan,kan,BerrEr99,def_int_td,0,,,,,
player,201512270kan,kan,BerrEr99,def_int_long,0,,,,,
player,201512270kan,kan,BerrEr99,pass_defended,2,,,,,
player,201512270kan,kan,BerrEr99,sacks,0.0,,,,,
player,201512270kan,kan,BerrEr99,tackles_combined,3,,,,,
player,201512270kan,kan,BerrEr99,tackles_solo,3,,,,,
player,201512270kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201512270kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201512270kan,kan,BerrEr99,qb_hits,0,,,,,
player,201512270kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201512270kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201512270kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201512270kan,kan,ZombFr00,def_int,0,,,,,
player,201512270kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201512270kan,kan,ZombFr00,def_int_td,0,,,,,
player,201512270kan,kan,ZombFr00,def_int_long,0,,,,,
player,201512270kan,kan,ZombFr00,pass_defended,0,,,,,
player,201512270kan,kan,ZombFr00,sacks,0.0,,,,,
player,201512270kan,kan,ZombFr00,tackles_combined,3,,,,,
player,201512270kan,kan,ZombFr00,tackles_solo,3,,,,,
player,201512270kan,kan,ZombFr00,tackles_assists,0,,,,,
player,201512270kan,kan,ZombFr00,tackles_loss,0,,,,,
player,201512270kan,kan,ZombFr00,qb_hits,1,,,,,
player,201512270kan,kan,ZombFr00,fumbles_rec,0,,,,,
player,201512270kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201512270kan,kan,HowaJa00,def_int,0,,,,,
player,201512270kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201512270kan,kan,HowaJa00,def_int_td,0,,,,,
player,201512270kan,kan,HowaJa00,def_int_long,0,,,,,
player,201512270kan,kan,HowaJa00,pass_defended,0,,,,,
player,201512270kan,kan,HowaJa00,sacks,0.0,,,,,
player,201512270kan,kan,HowaJa00,tackles_combined,2,,,,,
player,201512270kan,kan,HowaJa00,tackles_solo,2,,,,,
player,201512270kan,kan,HowaJa00,tackles_assists,0,,,,,
player,201512270kan,kan,HowaJa00,tackles_loss,0,,,,,
player,201512270kan,kan,HowaJa00,qb_hits,1,,,,,
player,201512270kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201512270kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201512270kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201512270kan,kan,SmitSe99,def_int,0,,,,,
player,201512270kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201512270kan,kan,SmitSe99,def_int_td,0,,,,,
player,201512270kan,kan,SmitSe99,def_int_long,0,,,,,
player,201512270kan,kan,SmitSe99,pass_defended,0,,,,,
player,201512270kan,kan,SmitSe99,sacks,0.0,,,,,
player,201512270kan,kan,SmitSe99,tackles_combined,2,,,,,
player,201512270kan,kan,SmitSe99,tackles_solo,2,,,,,
player,201512270kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201512270kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201512270kan,kan,SmitSe99,qb_hits,0,,,,,
player,201512270kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201512270kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201512270kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201512270kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201512270kan,kan,SoreDa01,def_int,0,,,,,
player,201512270kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201512270kan,kan,SoreDa01,def_int_td,0,,,,,
player,201512270kan,kan,SoreDa01,def_int_long,0,,,,,
