game,2015,15,20151220,201512200sdg,mia,"Miami Dolphins",14,sdg,"San Diego Chargers",30
player,201512200sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201512200sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201512200sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201512200sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201512200sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201512200sdg,sdg,PhilAd00,tackles_combined,2,,,,,
player,201512200sdg,sdg,PhilAd00,tackles_solo,1,,,,,
player,201512200sdg,sdg,PhilAd00,tackles_assists,1,,,,,
player,201512200sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201512200sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201512200sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201512200sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201512200sdg,sdg,PhilDa01,def_int,0,,,,,
player,201512200sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201512200sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201512200sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201512200sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201512200sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201512200sdg,sdg,PhilDa01,tackles_combined,2,,,,,
player,201512200sdg,sdg,PhilDa01,tackles_solo,1,,,,,
player,201512200sdg,sdg,PhilDa01,tackles_assists,1,,,,,
player,201512200sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201512200sdg,sdg,PhilDa01,qb_hits,0,,,,,
player,201512200sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201512200sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201512200sdg,sdg,StucDa20,def_int,0,,,,,
player,201512200sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201512200sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201512200sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201512200sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201512200sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201512200sdg,sdg,StucDa20,tackles_combined,2,,,,,
player,201512200sdg,sdg,StucDa20,tackles_solo,2,,,,,
player,201512200sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201512200sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201512200sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201512200sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201512200sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201512200sdg,sdg,WeddEr99,def_int,0,,,,,
player,201512200sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201512200sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201512200sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201512200sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201512200sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201512200sdg,sdg,WeddEr99,tackles_combined,2,,,,,
player,201512200sdg,sdg,WeddEr99,tackles_solo,1,,,,,
player,201512200sdg,sdg,WeddEr99,tackles_assists,1,,,,,
player,201512200sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201512200sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201512200sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201512200sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201512200sdg,sdg,LawxCo00,def_int,0,,,,,
player,201512200sdg,sdg,LawxCo00,def_int_yds,0,,,,,
player,201512200sdg,sdg,LawxCo00,def_int_td,0,,,,,
player,201512200sdg,sdg,LawxCo00,def_int_long,0,,,,,
player,201512200sdg,sdg,LawxCo00,pass_defended,0,,,,,
player,201512200sdg,sdg,LawxCo00,sacks,0.0,,,,,
player,201512200sdg,sdg,LawxCo00,tackles_combined,1,,,,,
player,201512200sdg,sdg,LawxCo00,tackles_solo,1,,,,,
player,201512200sdg,sdg,LawxCo00,tackles_assists,0,,,,,
player,201512200sdg,sdg,LawxCo00,tackles_loss,0,,,,,
player,201512200sdg,sdg,LawxCo00,qb_hits,1,,,,,
player,201512200sdg,sdg,LawxCo00,fumbles_rec,0,,,,,
player,201512200sdg,sdg,LawxCo00,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,LawxCo00,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,LawxCo00,fumbles_forced,0,,,,,
player,201512200sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201512200sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201512200sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201512200sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201512200sdg,sdg,ReyeKe00,pass_defended,1,,,,,
player,201512200sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201512200sdg,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201512200sdg,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201512200sdg,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201512200sdg,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201512200sdg,sdg,ReyeKe00,qb_hits,0,,,,,
player,201512200sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201512200sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201512200sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201512200sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201512200sdg,mia,LandJa00,kick_ret,0,,,,,
player,201512200sdg,mia,LandJa00,kick_ret_yds,0,,,,,
player,201512200sdg,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201512200sdg,mia,LandJa00,kick_ret_td,0,,,,,
player,201512200sdg,mia,LandJa00,kick_ret_long,0,,,,,
player,201512200sdg,mia,LandJa00,punt_ret,3,,,,,
player,201512200sdg,mia,LandJa00,punt_ret_yds,16,,,,,
player,201512200sdg,mia,LandJa00,punt_ret_yds_per_ret,5.3,,,,,
player,201512200sdg,mia,LandJa00,punt_ret_td,0,,,,,
player,201512200sdg,mia,LandJa00,punt_ret_long,16,,,,,
player,201512200sdg,mia,JoneRe99,kick_ret,2,,,,,
player,201512200sdg,mia,JoneRe99,kick_ret_yds,43,,,,,
player,201512200sdg,mia,JoneRe99,kick_ret_yds_per_ret,21.5,,,,,
player,201512200sdg,mia,JoneRe99,kick_ret_td,0,,,,,
player,201512200sdg,mia,JoneRe99,kick_ret_long,25,,,,,
player,201512200sdg,mia,JoneRe99,punt_ret,0,,,,,
player,201512200sdg,mia,JoneRe99,punt_ret_yds,0,,,,,
player,201512200sdg,mia,JoneRe99,punt_ret_yds_per_ret,,,,,,
player,201512200sdg,mia,JoneRe99,punt_ret_td,0,,,,,
player,201512200sdg,mia,JoneRe99,punt_ret_long,0,,,,,
player,201512200sdg,mia,WillDa05,kick_ret,2,,,,,
player,201512200sdg,mia,WillDa05,kick_ret_yds,49,,,,,
player,201512200sdg,mia,WillDa05,kick_ret_yds_per_ret,24.5,,,,,
player,201512200sdg,mia,WillDa05,kick_ret_td,0,,,,,
player,201512200sdg,mia,WillDa05,kick_ret_long,26,,,,,
player,201512200sdg,mia,WillDa05,punt_ret,0,,,,,
player,201512200sdg,mia,WillDa05,punt_ret_yds,0,,,,,
player,201512200sdg,mia,WillDa05,punt_ret_yds_per_ret,,,,,,
player,201512200sdg,mia,WillDa05,punt_ret_td,0,,,,,
player,201512200sdg,mia,WillDa05,punt_ret_long,0,,,,,
player,201512200sdg,sdg,HernJa00,kick_ret,0,,,,,
player,201512200sdg,sdg,HernJa00,kick_ret_yds,0,,,,,
player,201512200sdg,sdg,HernJa00,kick_ret_yds_per_ret,,,,,,
player,201512200sdg,sdg,HernJa00,kick_ret_td,0,,,,,
player,201512200sdg,sdg,HernJa00,kick_ret_long,0,,,,,
player,201512200sdg,sdg,HernJa00,punt_ret,6,,,,,
player,201512200sdg,sdg,HernJa00,punt_ret_yds,44,,,,,
player,201512200sdg,sdg,HernJa00,punt_ret_yds_per_ret,7.3,,,,,
player,201512200sdg,sdg,HernJa00,punt_ret_td,0,,,,,
player,201512200sdg,sdg,HernJa00,punt_ret_long,18,,,,,
player,201512200sdg,mia,FranAn01,xpm,2,,,,,
player,201512200sdg,mia,FranAn01,xpa,2,,,,,
player,201512200sdg,mia,FranAn01,fgm,,,,,,
player,201512200sdg,mia,FranAn01,fga,,,,,,
player,201512200sdg,mia,FranAn01,punt,0,,,,,
player,201512200sdg,mia,FranAn01,punt_yds,0,,,,,
player,201512200sdg,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201512200sdg,mia,FranAn01,punt_long,0,,,,,
player,201512200sdg,mia,DarrMa00,xpm,,,,,,
player,201512200sdg,mia,DarrMa00,xpa,,,,,,
player,201512200sdg,mia,DarrMa00,fgm,,,,,,
player,201512200sdg,mia,DarrMa00,fga,,,,,,
player,201512200sdg,mia,DarrMa00,punt,8,,,,,
player,201512200sdg,mia,DarrMa00,punt_yds,366,,,,,
player,201512200sdg,mia,DarrMa00,punt_yds_per_punt,45.8,,,,,
player,201512200sdg,mia,DarrMa00,punt_long,53,,,,,
player,201512200sdg,sdg,LambJo00,xpm,3,,,,,
player,201512200sdg,sdg,LambJo00,xpa,4,,,,,
player,201512200sdg,sdg,LambJo00,fgm,1,,,,,
player,201512200sdg,sdg,LambJo00,fga,2,,,,,
player,201512200sdg,sdg,LambJo00,punt,0,,,,,
player,201512200sdg,sdg,LambJo00,punt_yds,0,,,,,
player,201512200sdg,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201512200sdg,sdg,LambJo00,punt_long,0,,,,,
player,201512200sdg,sdg,ScifMi20,xpm,,,,,,
player,201512200sdg,sdg,ScifMi20,xpa,,,,,,
player,201512200sdg,sdg,ScifMi20,fgm,,,,,,
player,201512200sdg,sdg,ScifMi20,fga,,,,,,
player,201512200sdg,sdg,ScifMi20,punt,3,,,,,
player,201512200sdg,sdg,ScifMi20,punt_yds,110,,,,,
player,201512200sdg,sdg,ScifMi20,punt_yds_per_punt,36.7,,,,,
player,201512200sdg,sdg,ScifMi20,punt_long,45,,,,,
player,201512200sdg,sdg,RobiTr01,pos,C,,,,,
player,201512200sdg,sdg,RobiTr01,offense,79,,,,,
player,201512200sdg,sdg,RobiTr01,off_pct,100%,,,,,
player,201512200sdg,sdg,RobiTr01,defense,0,,,,,
player,201512200sdg,sdg,RobiTr01,def_pct,0%,,,,,
player,201512200sdg,sdg,RobiTr01,special_teams,6,,,,,
player,201512200sdg,sdg,RobiTr01,st_pct,21%,,,,,
player,201512200sdg,sdg,FranOr00,pos,G,,,,,
player,201512200sdg,sdg,FranOr00,offense,79,,,,,
player,201512200sdg,sdg,FranOr00,off_pct,100%,,,,,
player,201512200sdg,sdg,FranOr00,defense,0,,,,,
player,201512200sdg,sdg,FranOr00,def_pct,0%,,,,,
player,201512200sdg,sdg,FranOr00,special_teams,6,,,,,
player,201512200sdg,sdg,FranOr00,st_pct,21%,,,,,
player,201512200sdg,sdg,HairCh00,pos,T,,,,,
player,201512200sdg,sdg,HairCh00,offense,79,,,,,
player,201512200sdg,sdg,HairCh00,off_pct,100%,,,,,
player,201512200sdg,sdg,HairCh00,defense,0,,,,,
player,201512200sdg,sdg,HairCh00,def_pct,0%,,,,,
player,201512200sdg,sdg,HairCh00,special_teams,5,,,,,
player,201512200sdg,sdg,HairCh00,st_pct,17%,,,,,
player,201512200sdg,sdg,FlukDJ00,pos,G,,,,,
player,201512200sdg,sdg,FlukDJ00,offense,79,,,,,
player,201512200sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201512200sdg,sdg,FlukDJ00,defense,0,,,,,
player,201512200sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201512200sdg,sdg,FlukDJ00,special_teams,0,,,,,
player,201512200sdg,sdg,FlukDJ00,st_pct,0%,,,,,
player,201512200sdg,sdg,RivePh00,pos,QB,,,,,
player,201512200sdg,sdg,RivePh00,offense,78,,,,,
player,201512200sdg,sdg,RivePh00,off_pct,99%,,,,,
player,201512200sdg,sdg,RivePh00,defense,0,,,,,
player,201512200sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201512200sdg,sdg,RivePh00,special_teams,0,,,,,
player,201512200sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201512200sdg,sdg,BarkJo00,pos,T,,,,,
player,201512200sdg,sdg,BarkJo00,offense,76,,,,,
player,201512200sdg,sdg,BarkJo00,off_pct,96%,,,,,
player,201512200sdg,sdg,BarkJo00,defense,0,,,,,
player,201512200sdg,sdg,BarkJo00,def_pct,0%,,,,,
player,201512200sdg,sdg,BarkJo00,special_teams,6,,,,,
player,201512200sdg,sdg,BarkJo00,st_pct,21%,,,,,
player,201512200sdg,sdg,InmaDo00,pos,WR,,,,,
player,201512200sdg,sdg,InmaDo00,offense,70,,,,,
player,201512200sdg,sdg,InmaDo00,off_pct,89%,,,,,
player,201512200sdg,sdg,InmaDo00,defense,0,,,,,
player,201512200sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201512200sdg,sdg,InmaDo00,special_teams,4,,,,,
player,201512200sdg,sdg,InmaDo00,st_pct,14%,,,,,
player,201512200sdg,sdg,FloyMa00,pos,WR,,,,,
player,201512200sdg,sdg,FloyMa00,offense,69,,,,,
player,201512200sdg,sdg,FloyMa00,off_pct,87%,,,,,
player,201512200sdg,sdg,FloyMa00,defense,0,,,,,
player,201512200sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201512200sdg,sdg,FloyMa00,special_teams,1,,,,,
player,201512200sdg,sdg,FloyMa00,st_pct,3%,,,,,
player,201512200sdg,sdg,HernJa00,pos,WR,,,,,
player,201512200sdg,sdg,HernJa00,offense,49,,,,,
player,201512200sdg,sdg,HernJa00,off_pct,62%,,,,,
player,201512200sdg,sdg,HernJa00,defense,0,,,,,
player,201512200sdg,sdg,HernJa00,def_pct,0%,,,,,
player,201512200sdg,sdg,HernJa00,special_teams,11,,,,,
player,201512200sdg,sdg,HernJa00,st_pct,38%,,,,,
player,201512200sdg,sdg,GreeLa00,pos,TE,,,,,
player,201512200sdg,sdg,GreeLa00,offense,46,,,,,
player,201512200sdg,sdg,GreeLa00,off_pct,58%,,,,,
player,201512200sdg,sdg,GreeLa00,defense,0,,,,,
player,201512200sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201512200sdg,sdg,GreeLa00,special_teams,7,,,,,
player,201512200sdg,sdg,GreeLa00,st_pct,24%,,,,,
player,201512200sdg,sdg,GateAn00,pos,TE,,,,,
player,201512200sdg,sdg,GateAn00,offense,40,,,,,
player,201512200sdg,sdg,GateAn00,off_pct,51%,,,,,
player,201512200sdg,sdg,GateAn00,defense,0,,,,,
player,201512200sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201512200sdg,sdg,GateAn00,special_teams,0,,,,,
player,201512200sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201512200sdg,sdg,WoodDa02,pos,RB,,,,,
player,201512200sdg,sdg,WoodDa02,offense,29,,,,,
player,201512200sdg,sdg,WoodDa02,off_pct,37%,,,,,
player,201512200sdg,sdg,WoodDa02,defense,0,,,,,
player,201512200sdg,sdg,WoodDa02,def_pct,0%,,,,,
player,201512200sdg,sdg,WoodDa02,special_teams,3,,,,,
player,201512200sdg,sdg,WoodDa02,st_pct,10%,,,,,
player,201512200sdg,sdg,BrowDo00,pos,RB,,,,,
player,201512200sdg,sdg,BrowDo00,offense,26,,,,,
player,201512200sdg,sdg,BrowDo00,off_pct,33%,,,,,
player,201512200sdg,sdg,BrowDo00,defense,0,,,,,
player,201512200sdg,sdg,BrowDo00,def_pct,0%,,,,,
player,201512200sdg,sdg,BrowDo00,special_teams,5,,,,,
player,201512200sdg,sdg,BrowDo00,st_pct,17%,,,,,
player,201512200sdg,sdg,GordMe00,pos,RB,,,,,
player,201512200sdg,sdg,GordMe00,offense,23,,,,,
player,201512200sdg,sdg,GordMe00,off_pct,29%,,,,,
player,201512200sdg,sdg,GordMe00,defense,0,,,,,
player,201512200sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201512200sdg,sdg,GordMe00,special_teams,0,,,,,
player,201512200sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201512200sdg,sdg,JohnDa05,pos,TE,,,,,
player,201512200sdg,sdg,JohnDa05,offense,19,,,,,
player,201512200sdg,sdg,JohnDa05,off_pct,24%,,,,,
player,201512200sdg,sdg,JohnDa05,defense,0,,,,,
player,201512200sdg,sdg,JohnDa05,def_pct,0%,,,,,
player,201512200sdg,sdg,JohnDa05,special_teams,2,,,,,
player,201512200sdg,sdg,JohnDa05,st_pct,7%,,,,,
player,201512200sdg,sdg,PhilJo00,pos,TE,,,,,
player,201512200sdg,sdg,PhilJo00,offense,18,,,,,
player,201512200sdg,sdg,PhilJo00,off_pct,23%,,,,,
player,201512200sdg,sdg,PhilJo00,defense,0,,,,,
player,201512200sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201512200sdg,sdg,PhilJo00,special_teams,25,,,,,
player,201512200sdg,sdg,PhilJo00,st_pct,86%,,,,,
player,201512200sdg,sdg,WiggKe00,pos,T,,,,,
player,201512200sdg,sdg,WiggKe00,offense,7,,,,,
player,201512200sdg,sdg,WiggKe00,off_pct,9%,,,,,
player,201512200sdg,sdg,WiggKe00,defense,0,,,,,
player,201512200sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201512200sdg,sdg,WiggKe00,special_teams,10,,,,,
player,201512200sdg,sdg,WiggKe00,st_pct,34%,,,,,
player,201512200sdg,sdg,WillTy00,pos,WR,,,,,
player,201512200sdg,sdg,WillTy00,offense,2,,,,,
player,201512200sdg,sdg,WillTy00,off_pct,3%,,,,,
player,201512200sdg,sdg,WillTy00,defense,0,,,,,
player,201512200sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201512200sdg,sdg,WillTy00,special_teams,5,,,,,
player,201512200sdg,sdg,WillTy00,st_pct,17%,,,,,
player,201512200sdg,sdg,ClemKe00,pos,QB,,,,,
player,201512200sdg,sdg,ClemKe00,offense,1,,,,,
player,201512200sdg,sdg,ClemKe00,off_pct,1%,,,,,
player,201512200sdg,sdg,ClemKe00,defense,0,,,,,
player,201512200sdg,sdg,ClemKe00,def_pct,0%,,,,,
player,201512200sdg,sdg,ClemKe00,special_teams,0,,,,,
player,201512200sdg,sdg,ClemKe00,st_pct,0%,,,,,
player,201512200sdg,sdg,VerrJa00,pos,CB,,,,,
player,201512200sdg,sdg,VerrJa00,offense,0,,,,,
player,201512200sdg,sdg,VerrJa00,off_pct,0%,,,,,
player,201512200sdg,sdg,VerrJa00,defense,57,,,,,
player,201512200sdg,sdg,VerrJa00,def_pct,100%,,,,,
player,201512200sdg,sdg,VerrJa00,special_teams,10,,,,,
player,201512200sdg,sdg,VerrJa00,st_pct,34%,,,,,
player,201512200sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201512200sdg,sdg,TeoxMa00,offense,0,,,,,
player,201512200sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201512200sdg,sdg,TeoxMa00,defense,57,,,,,
player,201512200sdg,sdg,TeoxMa00,def_pct,100%,,,,,
player,201512200sdg,sdg,TeoxMa00,special_teams,4,,,,,
player,201512200sdg,sdg,TeoxMa00,st_pct,14%,,,,,
player,201512200sdg,sdg,AddaJa00,pos,SS,,,,,
player,201512200sdg,sdg,AddaJa00,offense,0,,,,,
player,201512200sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201512200sdg,sdg,AddaJa00,defense,57,,,,,
player,201512200sdg,sdg,AddaJa00,def_pct,100%,,,,,
player,201512200sdg,sdg,AddaJa00,special_teams,1,,,,,
player,201512200sdg,sdg,AddaJa00,st_pct,3%,,,,,
player,201512200sdg,sdg,RobiPa99,pos,CB,,,,,
player,201512200sdg,sdg,RobiPa99,offense,0,,,,,
player,201512200sdg,sdg,RobiPa99,off_pct,0%,,,,,
player,201512200sdg,sdg,RobiPa99,defense,56,,,,,
player,201512200sdg,sdg,RobiPa99,def_pct,98%,,,,,
player,201512200sdg,sdg,RobiPa99,special_teams,10,,,,,
player,201512200sdg,sdg,RobiPa99,st_pct,34%,,,,,
player,201512200sdg,sdg,IngrMe00,pos,LB,,,,,
player,201512200sdg,sdg,IngrMe00,offense,0,,,,,
player,201512200sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201512200sdg,sdg,IngrMe00,defense,52,,,,,
player,201512200sdg,sdg,IngrMe00,def_pct,91%,,,,,
player,201512200sdg,sdg,IngrMe00,special_teams,2,,,,,
player,201512200sdg,sdg,IngrMe00,st_pct,7%,,,,,
player,201512200sdg,sdg,WeddEr99,pos,FS,,,,,
player,201512200sdg,sdg,WeddEr99,offense,0,,,,,
player,201512200sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201512200sdg,sdg,WeddEr99,defense,49,,,,,
player,201512200sdg,sdg,WeddEr99,def_pct,86%,,,,,
player,201512200sdg,sdg,WeddEr99,special_teams,5,,,,,
player,201512200sdg,sdg,WeddEr99,st_pct,17%,,,,,
player,201512200sdg,sdg,MageCr00,pos,CB,,,,,
player,201512200sdg,sdg,MageCr00,offense,0,,,,,
player,201512200sdg,sdg,MageCr00,off_pct,0%,,,,,
player,201512200sdg,sdg,MageCr00,defense,48,,,,,
player,201512200sdg,sdg,MageCr00,def_pct,84%,,,,,
player,201512200sdg,sdg,MageCr00,special_teams,15,,,,,
player,201512200sdg,sdg,MageCr00,st_pct,52%,,,,,
player,201512200sdg,sdg,AttaJe00,pos,LB,,,,,
player,201512200sdg,sdg,AttaJe00,offense,0,,,,,
player,201512200sdg,sdg,AttaJe00,off_pct,0%,,,,,
player,201512200sdg,sdg,AttaJe00,defense,47,,,,,
player,201512200sdg,sdg,AttaJe00,def_pct,82%,,,,,
player,201512200sdg,sdg,AttaJe00,special_teams,6,,,,,
player,201512200sdg,sdg,AttaJe00,st_pct,21%,,,,,
player,201512200sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201512200sdg,sdg,ReyeKe00,offense,0,,,,,
player,201512200sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201512200sdg,sdg,ReyeKe00,defense,38,,,,,
player,201512200sdg,sdg,ReyeKe00,def_pct,67%,,,,,
player,201512200sdg,sdg,ReyeKe00,special_teams,8,,,,,
player,201512200sdg,sdg,ReyeKe00,st_pct,28%,,,,,
player,201512200sdg,sdg,MathRi99,pos,DT,,,,,
player,201512200sdg,sdg,MathRi99,offense,0,,,,,
player,201512200sdg,sdg,MathRi99,off_pct,0%,,,,,
player,201512200sdg,sdg,MathRi99,defense,35,,,,,
player,201512200sdg,sdg,MathRi99,def_pct,61%,,,,,
player,201512200sdg,sdg,MathRi99,special_teams,2,,,,,
player,201512200sdg,sdg,MathRi99,st_pct,7%,,,,,
player,201512200sdg,sdg,PerrDe00,pos,LB,,,,,
player,201512200sdg,sdg,PerrDe00,offense,0,,,,,
player,201512200sdg,sdg,PerrDe00,off_pct,0%,,,,,
player,201512200sdg,sdg,PerrDe00,defense,31,,,,,
player,201512200sdg,sdg,PerrDe00,def_pct,54%,,,,,
player,201512200sdg,sdg,PerrDe00,special_teams,0,,,,,
player,201512200sdg,sdg,PerrDe00,st_pct,0%,,,,,
player,201512200sdg,sdg,StucDa20,pos,FS,,,,,
player,201512200sdg,sdg,StucDa20,offense,0,,,,,
player,201512200sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201512200sdg,sdg,StucDa20,defense,26,,,,,
player,201512200sdg,sdg,StucDa20,def_pct,46%,,,,,
player,201512200sdg,sdg,StucDa20,special_teams,23,,,,,
player,201512200sdg,sdg,StucDa20,st_pct,79%,,,,,
player,201512200sdg,sdg,LawxCo00,pos,LB,,,,,
player,201512200sdg,sdg,LawxCo00,offense,0,,,,,
player,201512200sdg,sdg,LawxCo00,off_pct,0%,,,,,
player,201512200sdg,sdg,LawxCo00,defense,19,,,,,
player,201512200sdg,sdg,LawxCo00,def_pct,33%,,,,,
player,201512200sdg,sdg,LawxCo00,special_teams,15,,,,,
player,201512200sdg,sdg,LawxCo00,st_pct,52%,,,,,
player,201512200sdg,sdg,PhilDa01,pos,DE,,,,,
player,201512200sdg,sdg,PhilDa01,offense,0,,,,,
player,201512200sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201512200sdg,sdg,PhilDa01,defense,19,,,,,
player,201512200sdg,sdg,PhilDa01,def_pct,33%,,,,,
player,201512200sdg,sdg,PhilDa01,special_teams,0,,,,,
player,201512200sdg,sdg,PhilDa01,st_pct,0%,,,,,
player,201512200sdg,sdg,SquaDa00,pos,NT,,,,,
player,201512200sdg,sdg,SquaDa00,offense,0,,,,,
player,201512200sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201512200sdg,sdg,SquaDa00,defense,15,,,,,
player,201512200sdg,sdg,SquaDa00,def_pct,26%,,,,,
player,201512200sdg,sdg,SquaDa00,special_teams,0,,,,,
player,201512200sdg,sdg,SquaDa00,st_pct,0%,,,,,
player,201512200sdg,sdg,PhilAd00,pos,S,,,,,
player,201512200sdg,sdg,PhilAd00,offense,0,,,,,
player,201512200sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201512200sdg,sdg,PhilAd00,defense,8,,,,,
player,201512200sdg,sdg,PhilAd00,def_pct,14%,,,,,
player,201512200sdg,sdg,PhilAd00,special_teams,11,,,,,
player,201512200sdg,sdg,PhilAd00,st_pct,38%,,,,,
player,201512200sdg,sdg,CarrRy00,pos,NT,,,,,
player,201512200sdg,sdg,CarrRy00,offense,0,,,,,
player,201512200sdg,sdg,CarrRy00,off_pct,0%,,,,,
player,201512200sdg,sdg,CarrRy00,defense,7,,,,,
player,201512200sdg,sdg,CarrRy00,def_pct,12%,,,,,
player,201512200sdg,sdg,CarrRy00,special_teams,2,,,,,
player,201512200sdg,sdg,CarrRy00,st_pct,7%,,,,,
player,201512200sdg,sdg,EmanKy00,pos,LB,,,,,
player,201512200sdg,sdg,EmanKy00,offense,0,,,,,
player,201512200sdg,sdg,EmanKy00,off_pct,0%,,,,,
player,201512200sdg,sdg,EmanKy00,defense,5,,,,,
player,201512200sdg,sdg,EmanKy00,def_pct,9%,,,,,
player,201512200sdg,sdg,EmanKy00,special_teams,5,,,,,
player,201512200sdg,sdg,EmanKy00,st_pct,17%,,,,,
player,201512200sdg,sdg,DucrGr00,pos,CB,,,,,
player,201512200sdg,sdg,DucrGr00,offense,0,,,,,
player,201512200sdg,sdg,DucrGr00,off_pct,0%,,,,,
player,201512200sdg,sdg,DucrGr00,defense,1,,,,,
player,201512200sdg,sdg,DucrGr00,def_pct,2%,,,,,
player,201512200sdg,sdg,DucrGr00,special_teams,14,,,,,
player,201512200sdg,sdg,DucrGr00,st_pct,48%,,,,,
player,201512200sdg,sdg,DzubNi00,pos,LB,,,,,
player,201512200sdg,sdg,DzubNi00,offense,0,,,,,
player,201512200sdg,sdg,DzubNi00,off_pct,0%,,,,,
player,201512200sdg,sdg,DzubNi00,defense,0,,,,,
player,201512200sdg,sdg,DzubNi00,def_pct,0%,,,,,
