game,2015,8,20151102,201511020car,clt,"Indianapolis Colts",26,car,"Carolina Panthers",29
player,201511020car,clt,TiptZu01,fumbles_rec_td,0,,,,,
player,201511020car,clt,TiptZu01,fumbles_forced,0,,,,,
player,201511020car,clt,WernBj00,def_int,0,,,,,
player,201511020car,clt,WernBj00,def_int_yds,0,,,,,
player,201511020car,clt,WernBj00,def_int_td,0,,,,,
player,201511020car,clt,WernBj00,def_int_long,0,,,,,
player,201511020car,clt,WernBj00,pass_defended,0,,,,,
player,201511020car,clt,WernBj00,sacks,0.0,,,,,
player,201511020car,clt,WernBj00,tackles_combined,1,,,,,
player,201511020car,clt,WernBj00,tackles_solo,0,,,,,
player,201511020car,clt,WernBj00,tackles_assists,1,,,,,
player,201511020car,clt,WernBj00,tackles_loss,0,,,,,
player,201511020car,clt,WernBj00,qb_hits,0,,,,,
player,201511020car,clt,WernBj00,fumbles_rec,1,,,,,
player,201511020car,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201511020car,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201511020car,clt,WernBj00,fumbles_forced,0,,,,,
player,201511020car,clt,WhalGr00,def_int,0,,,,,
player,201511020car,clt,WhalGr00,def_int_yds,0,,,,,
player,201511020car,clt,WhalGr00,def_int_td,0,,,,,
player,201511020car,clt,WhalGr00,def_int_long,0,,,,,
player,201511020car,clt,WhalGr00,pass_defended,0,,,,,
player,201511020car,clt,WhalGr00,sacks,0.0,,,,,
player,201511020car,clt,WhalGr00,tackles_combined,1,,,,,
player,201511020car,clt,WhalGr00,tackles_solo,0,,,,,
player,201511020car,clt,WhalGr00,tackles_assists,1,,,,,
player,201511020car,clt,WhalGr00,tackles_loss,0,,,,,
player,201511020car,clt,WhalGr00,qb_hits,0,,,,,
player,201511020car,clt,WhalGr00,fumbles_rec,0,,,,,
player,201511020car,clt,WhalGr00,fumbles_rec_yds,0,,,,,
player,201511020car,clt,WhalGr00,fumbles_rec_td,0,,,,,
player,201511020car,clt,WhalGr00,fumbles_forced,0,,,,,
player,201511020car,clt,NewsJo00,def_int,0,,,,,
player,201511020car,clt,NewsJo00,def_int_yds,0,,,,,
player,201511020car,clt,NewsJo00,def_int_td,0,,,,,
player,201511020car,clt,NewsJo00,def_int_long,0,,,,,
player,201511020car,clt,NewsJo00,pass_defended,0,,,,,
player,201511020car,clt,NewsJo00,sacks,0.0,,,,,
player,201511020car,clt,NewsJo00,tackles_combined,0,,,,,
player,201511020car,clt,NewsJo00,tackles_solo,0,,,,,
player,201511020car,clt,NewsJo00,tackles_assists,0,,,,,
player,201511020car,clt,NewsJo00,tackles_loss,1,,,,,
player,201511020car,clt,NewsJo00,qb_hits,2,,,,,
player,201511020car,clt,NewsJo00,fumbles_rec,0,,,,,
player,201511020car,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201511020car,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201511020car,clt,NewsJo00,fumbles_forced,0,,,,,
player,201511020car,clt,WinnBi00,def_int,0,,,,,
player,201511020car,clt,WinnBi00,def_int_yds,0,,,,,
player,201511020car,clt,WinnBi00,def_int_td,0,,,,,
player,201511020car,clt,WinnBi00,def_int_long,0,,,,,
player,201511020car,clt,WinnBi00,pass_defended,0,,,,,
player,201511020car,clt,WinnBi00,sacks,0.0,,,,,
player,201511020car,clt,WinnBi00,tackles_combined,0,,,,,
player,201511020car,clt,WinnBi00,tackles_solo,0,,,,,
player,201511020car,clt,WinnBi00,tackles_assists,0,,,,,
player,201511020car,clt,WinnBi00,tackles_loss,0,,,,,
player,201511020car,clt,WinnBi00,qb_hits,0,,,,,
player,201511020car,clt,WinnBi00,fumbles_rec,1,,,,,
player,201511020car,clt,WinnBi00,fumbles_rec_yds,0,,,,,
player,201511020car,clt,WinnBi00,fumbles_rec_td,0,,,,,
player,201511020car,clt,WinnBi00,fumbles_forced,0,,,,,
player,201511020car,car,KuecLu00,def_int,1,,,,,
player,201511020car,car,KuecLu00,def_int_yds,-1,,,,,
player,201511020car,car,KuecLu00,def_int_td,0,,,,,
player,201511020car,car,KuecLu00,def_int_long,-1,,,,,
player,201511020car,car,KuecLu00,pass_defended,3,,,,,
player,201511020car,car,KuecLu00,sacks,0.0,,,,,
player,201511020car,car,KuecLu00,tackles_combined,14,,,,,
player,201511020car,car,KuecLu00,tackles_solo,9,,,,,
player,201511020car,car,KuecLu00,tackles_assists,5,,,,,
player,201511020car,car,KuecLu00,tackles_loss,1,,,,,
player,201511020car,car,KuecLu00,qb_hits,0,,,,,
player,201511020car,car,KuecLu00,fumbles_rec,0,,,,,
player,201511020car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201511020car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201511020car,car,KuecLu00,fumbles_forced,0,,,,,
player,201511020car,car,ColeKu99,def_int,1,,,,,
player,201511020car,car,ColeKu99,def_int_yds,15,,,,,
player,201511020car,car,ColeKu99,def_int_td,0,,,,,
player,201511020car,car,ColeKu99,def_int_long,15,,,,,
player,201511020car,car,ColeKu99,pass_defended,3,,,,,
player,201511020car,car,ColeKu99,sacks,0.0,,,,,
player,201511020car,car,ColeKu99,tackles_combined,8,,,,,
player,201511020car,car,ColeKu99,tackles_solo,5,,,,,
player,201511020car,car,ColeKu99,tackles_assists,3,,,,,
player,201511020car,car,ColeKu99,tackles_loss,2,,,,,
player,201511020car,car,ColeKu99,qb_hits,0,,,,,
player,201511020car,car,ColeKu99,fumbles_rec,0,,,,,
player,201511020car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201511020car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201511020car,car,ColeKu99,fumbles_forced,0,,,,,
player,201511020car,car,TillCh20,def_int,1,,,,,
player,201511020car,car,TillCh20,def_int_yds,0,,,,,
player,201511020car,car,TillCh20,def_int_td,0,,,,,
player,201511020car,car,TillCh20,def_int_long,0,,,,,
player,201511020car,car,TillCh20,pass_defended,3,,,,,
player,201511020car,car,TillCh20,sacks,0.0,,,,,
player,201511020car,car,TillCh20,tackles_combined,4,,,,,
player,201511020car,car,TillCh20,tackles_solo,2,,,,,
player,201511020car,car,TillCh20,tackles_assists,2,,,,,
player,201511020car,car,TillCh20,tackles_loss,0,,,,,
player,201511020car,car,TillCh20,qb_hits,0,,,,,
player,201511020car,car,TillCh20,fumbles_rec,0,,,,,
player,201511020car,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201511020car,car,TillCh20,fumbles_rec_td,0,,,,,
player,201511020car,car,TillCh20,fumbles_forced,0,,,,,
player,201511020car,car,AlleJa22,def_int,0,,,,,
player,201511020car,car,AlleJa22,def_int_yds,0,,,,,
player,201511020car,car,AlleJa22,def_int_td,0,,,,,
player,201511020car,car,AlleJa22,def_int_long,0,,,,,
player,201511020car,car,AlleJa22,pass_defended,0,,,,,
player,201511020car,car,AlleJa22,sacks,1.0,,,,,
player,201511020car,car,AlleJa22,tackles_combined,5,,,,,
player,201511020car,car,AlleJa22,tackles_solo,2,,,,,
player,201511020car,car,AlleJa22,tackles_assists,3,,,,,
player,201511020car,car,AlleJa22,tackles_loss,1,,,,,
player,201511020car,car,AlleJa22,qb_hits,5,,,,,
player,201511020car,car,AlleJa22,fumbles_rec,0,,,,,
player,201511020car,car,AlleJa22,fumbles_rec_yds,0,,,,,
player,201511020car,car,AlleJa22,fumbles_rec_td,0,,,,,
player,201511020car,car,AlleJa22,fumbles_forced,0,,,,,
player,201511020car,car,EalyKo00,def_int,0,,,,,
player,201511020car,car,EalyKo00,def_int_yds,0,,,,,
player,201511020car,car,EalyKo00,def_int_td,0,,,,,
player,201511020car,car,EalyKo00,def_int_long,0,,,,,
player,201511020car,car,EalyKo00,pass_defended,0,,,,,
player,201511020car,car,EalyKo00,sacks,1.0,,,,,
player,201511020car,car,EalyKo00,tackles_combined,5,,,,,
player,201511020car,car,EalyKo00,tackles_solo,1,,,,,
player,201511020car,car,EalyKo00,tackles_assists,4,,,,,
player,201511020car,car,EalyKo00,tackles_loss,0,,,,,
player,201511020car,car,EalyKo00,qb_hits,0,,,,,
player,201511020car,car,EalyKo00,fumbles_rec,0,,,,,
player,201511020car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201511020car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201511020car,car,EalyKo00,fumbles_forced,1,,,,,
player,201511020car,car,HarpRo21,def_int,0,,,,,
player,201511020car,car,HarpRo21,def_int_yds,0,,,,,
player,201511020car,car,HarpRo21,def_int_td,0,,,,,
player,201511020car,car,HarpRo21,def_int_long,0,,,,,
player,201511020car,car,HarpRo21,pass_defended,2,,,,,
player,201511020car,car,HarpRo21,sacks,0.0,,,,,
player,201511020car,car,HarpRo21,tackles_combined,12,,,,,
player,201511020car,car,HarpRo21,tackles_solo,7,,,,,
player,201511020car,car,HarpRo21,tackles_assists,5,,,,,
player,201511020car,car,HarpRo21,tackles_loss,0,,,,,
player,201511020car,car,HarpRo21,qb_hits,0,,,,,
player,201511020car,car,HarpRo21,fumbles_rec,1,,,,,
player,201511020car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201511020car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201511020car,car,HarpRo21,fumbles_forced,0,,,,,
player,201511020car,car,BenwBe00,def_int,0,,,,,
player,201511020car,car,BenwBe00,def_int_yds,0,,,,,
player,201511020car,car,BenwBe00,def_int_td,0,,,,,
player,201511020car,car,BenwBe00,def_int_long,0,,,,,
player,201511020car,car,BenwBe00,pass_defended,0,,,,,
player,201511020car,car,BenwBe00,sacks,0.0,,,,,
player,201511020car,car,BenwBe00,tackles_combined,8,,,,,
player,201511020car,car,BenwBe00,tackles_solo,5,,,,,
player,201511020car,car,BenwBe00,tackles_assists,3,,,,,
player,201511020car,car,BenwBe00,tackles_loss,0,,,,,
player,201511020car,car,BenwBe00,qb_hits,0,,,,,
player,201511020car,car,BenwBe00,fumbles_rec,0,,,,,
player,201511020car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201511020car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201511020car,car,BenwBe00,fumbles_forced,0,,,,,
player,201511020car,car,KleiAJ00,def_int,0,,,,,
player,201511020car,car,KleiAJ00,def_int_yds,0,,,,,
player,201511020car,car,KleiAJ00,def_int_td,0,,,,,
player,201511020car,car,KleiAJ00,def_int_long,0,,,,,
player,201511020car,car,KleiAJ00,pass_defended,0,,,,,
player,201511020car,car,KleiAJ00,sacks,0.0,,,,,
player,201511020car,car,KleiAJ00,tackles_combined,4,,,,,
player,201511020car,car,KleiAJ00,tackles_solo,4,,,,,
player,201511020car,car,KleiAJ00,tackles_assists,0,,,,,
player,201511020car,car,KleiAJ00,tackles_loss,0,,,,,
player,201511020car,car,KleiAJ00,qb_hits,0,,,,,
player,201511020car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201511020car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201511020car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201511020car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201511020car,car,NormJo01,def_int,0,,,,,
player,201511020car,car,NormJo01,def_int_yds,0,,,,,
player,201511020car,car,NormJo01,def_int_td,0,,,,,
player,201511020car,car,NormJo01,def_int_long,0,,,,,
player,201511020car,car,NormJo01,pass_defended,2,,,,,
player,201511020car,car,NormJo01,sacks,0.0,,,,,
player,201511020car,car,NormJo01,tackles_combined,4,,,,,
player,201511020car,car,NormJo01,tackles_solo,4,,,,,
player,201511020car,car,NormJo01,tackles_assists,0,,,,,
player,201511020car,car,NormJo01,tackles_loss,0,,,,,
player,201511020car,car,NormJo01,qb_hits,0,,,,,
player,201511020car,car,NormJo01,fumbles_rec,0,,,,,
player,201511020car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201511020car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201511020car,car,NormJo01,fumbles_forced,0,,,,,
player,201511020car,car,LoveKy00,def_int,0,,,,,
player,201511020car,car,LoveKy00,def_int_yds,0,,,,,
player,201511020car,car,LoveKy00,def_int_td,0,,,,,
player,201511020car,car,LoveKy00,def_int_long,0,,,,,
player,201511020car,car,LoveKy00,pass_defended,0,,,,,
player,201511020car,car,LoveKy00,sacks,0.0,,,,,
player,201511020car,car,LoveKy00,tackles_combined,3,,,,,
player,201511020car,car,LoveKy00,tackles_solo,2,,,,,
player,201511020car,car,LoveKy00,tackles_assists,1,,,,,
player,201511020car,car,LoveKy00,tackles_loss,1,,,,,
player,201511020car,car,LoveKy00,qb_hits,0,,,,,
player,201511020car,car,LoveKy00,fumbles_rec,0,,,,,
player,201511020car,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201511020car,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201511020car,car,LoveKy00,fumbles_forced,0,,,,,
player,201511020car,car,BostTr00,def_int,0,,,,,
player,201511020car,car,BostTr00,def_int_yds,0,,,,,
player,201511020car,car,BostTr00,def_int_td,0,,,,,
player,201511020car,car,BostTr00,def_int_long,0,,,,,
player,201511020car,car,BostTr00,pass_defended,0,,,,,
player,201511020car,car,BostTr00,sacks,0.0,,,,,
player,201511020car,car,BostTr00,tackles_combined,2,,,,,
player,201511020car,car,BostTr00,tackles_solo,2,,,,,
player,201511020car,car,BostTr00,tackles_assists,0,,,,,
player,201511020car,car,BostTr00,tackles_loss,0,,,,,
player,201511020car,car,BostTr00,qb_hits,0,,,,,
player,201511020car,car,BostTr00,fumbles_rec,0,,,,,
player,201511020car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201511020car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201511020car,car,BostTr00,fumbles_forced,0,,,,,
player,201511020car,car,DaviTh20,def_int,0,,,,,
player,201511020car,car,DaviTh20,def_int_yds,0,,,,,
player,201511020car,car,DaviTh20,def_int_td,0,,,,,
player,201511020car,car,DaviTh20,def_int_long,0,,,,,
player,201511020car,car,DaviTh20,pass_defended,0,,,,,
player,201511020car,car,DaviTh20,sacks,0.0,,,,,
player,201511020car,car,DaviTh20,tackles_combined,2,,,,,
player,201511020car,car,DaviTh20,tackles_solo,1,,,,,
player,201511020car,car,DaviTh20,tackles_assists,1,,,,,
player,201511020car,car,DaviTh20,tackles_loss,0,,,,,
player,201511020car,car,DaviTh20,qb_hits,0,,,,,
player,201511020car,car,DaviTh20,fumbles_rec,0,,,,,
player,201511020car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201511020car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201511020car,car,DaviTh20,fumbles_forced,0,,,,,
player,201511020car,car,LotuSt00,def_int,0,,,,,
player,201511020car,car,LotuSt00,def_int_yds,0,,,,,
player,201511020car,car,LotuSt00,def_int_td,0,,,,,
player,201511020car,car,LotuSt00,def_int_long,0,,,,,
player,201511020car,car,LotuSt00,pass_defended,0,,,,,
player,201511020car,car,LotuSt00,sacks,0.0,,,,,
player,201511020car,car,LotuSt00,tackles_combined,2,,,,,
player,201511020car,car,LotuSt00,tackles_solo,1,,,,,
player,201511020car,car,LotuSt00,tackles_assists,1,,,,,
player,201511020car,car,LotuSt00,tackles_loss,0,,,,,
player,201511020car,car,LotuSt00,qb_hits,0,,,,,
player,201511020car,car,LotuSt00,fumbles_rec,0,,,,,
player,201511020car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201511020car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201511020car,car,LotuSt00,fumbles_forced,1,,,,,
player,201511020car,car,ShorKa00,def_int,0,,,,,
player,201511020car,car,ShorKa00,def_int_yds,0,,,,,
player,201511020car,car,ShorKa00,def_int_td,0,,,,,
player,201511020car,car,ShorKa00,def_int_long,0,,,,,
player,201511020car,car,ShorKa00,pass_defended,1,,,,,
player,201511020car,car,ShorKa00,sacks,0.0,,,,,
player,201511020car,car,ShorKa00,tackles_combined,2,,,,,
player,201511020car,car,ShorKa00,tackles_solo,0,,,,,
player,201511020car,car,ShorKa00,tackles_assists,2,,,,,
player,201511020car,car,ShorKa00,tackles_loss,0,,,,,
player,201511020car,car,ShorKa00,qb_hits,0,,,,,
player,201511020car,car,ShorKa00,fumbles_rec,0,,,,,
player,201511020car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201511020car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201511020car,car,ShorKa00,fumbles_forced,0,,,,,
player,201511020car,car,WebbJo00,def_int,0,,,,,
player,201511020car,car,WebbJo00,def_int_yds,0,,,,,
player,201511020car,car,WebbJo00,def_int_td,0,,,,,
player,201511020car,car,WebbJo00,def_int_long,0,,,,,
player,201511020car,car,WebbJo00,pass_defended,0,,,,,
player,201511020car,car,WebbJo00,sacks,0.0,,,,,
player,201511020car,car,WebbJo00,tackles_combined,2,,,,,
player,201511020car,car,WebbJo00,tackles_solo,2,,,,,
player,201511020car,car,WebbJo00,tackles_assists,0,,,,,
player,201511020car,car,WebbJo00,tackles_loss,0,,,,,
player,201511020car,car,WebbJo00,qb_hits,0,,,,,
player,201511020car,car,WebbJo00,fumbles_rec,0,,,,,
player,201511020car,car,WebbJo00,fumbles_rec_yds,0,,,,,
player,201511020car,car,WebbJo00,fumbles_rec_td,0,,,,,
player,201511020car,car,WebbJo00,fumbles_forced,0,,,,,
player,201511020car,car,DickEd00,def_int,0,,,,,
player,201511020car,car,DickEd00,def_int_yds,0,,,,,
player,201511020car,car,DickEd00,def_int_td,0,,,,,
player,201511020car,car,DickEd00,def_int_long,0,,,,,
player,201511020car,car,DickEd00,pass_defended,0,,,,,
player,201511020car,car,DickEd00,sacks,0.0,,,,,
player,201511020car,car,DickEd00,tackles_combined,1,,,,,
player,201511020car,car,DickEd00,tackles_solo,1,,,,,
player,201511020car,car,DickEd00,tackles_assists,0,,,,,
player,201511020car,car,DickEd00,tackles_loss,0,,,,,
player,201511020car,car,DickEd00,qb_hits,0,,,,,
player,201511020car,car,DickEd00,fumbles_rec,0,,,,,
player,201511020car,car,DickEd00,fumbles_rec_yds,0,,,,,
player,201511020car,car,DickEd00,fumbles_rec_td,0,,,,,
player,201511020car,car,DickEd00,fumbles_forced,0,,,,,
player,201511020car,car,HortWe00,def_int,0,,,,,
player,201511020car,car,HortWe00,def_int_yds,0,,,,,
player,201511020car,car,HortWe00,def_int_td,0,,,,,
player,201511020car,car,HortWe00,def_int_long,0,,,,,
player,201511020car,car,HortWe00,pass_defended,0,,,,,
player,201511020car,car,HortWe00,sacks,0.0,,,,,
player,201511020car,car,HortWe00,tackles_combined,1,,,,,
player,201511020car,car,HortWe00,tackles_solo,1,,,,,
player,201511020car,car,HortWe00,tackles_assists,0,,,,,
player,201511020car,car,HortWe00,tackles_loss,1,,,,,
player,201511020car,car,HortWe00,qb_hits,0,,,,,
player,201511020car,car,HortWe00,fumbles_rec,0,,,,,
player,201511020car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201511020car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201511020car,car,HortWe00,fumbles_forced,0,,,,,
player,201511020car,car,JacoBe00,def_int,0,,,,,
player,201511020car,car,JacoBe00,def_int_yds,0,,,,,
player,201511020car,car,JacoBe00,def_int_td,0,,,,,
player,201511020car,car,JacoBe00,def_int_long,0,,,,,
player,201511020car,car,JacoBe00,pass_defended,0,,,,,
player,201511020car,car,JacoBe00,sacks,0.0,,,,,
player,201511020car,car,JacoBe00,tackles_combined,1,,,,,
player,201511020car,car,JacoBe00,tackles_solo,1,,,,,
player,201511020car,car,JacoBe00,tackles_assists,0,,,,,
player,201511020car,car,JacoBe00,tackles_loss,0,,,,,
player,201511020car,car,JacoBe00,qb_hits,0,,,,,
player,201511020car,car,JacoBe00,fumbles_rec,0,,,,,
player,201511020car,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201511020car,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201511020car,car,JacoBe00,fumbles_forced,0,,,,,
player,201511020car,car,TolbMi00,def_int,0,,,,,
player,201511020car,car,TolbMi00,def_int_yds,0,,,,,
player,201511020car,car,TolbMi00,def_int_td,0,,,,,
player,201511020car,car,TolbMi00,def_int_long,0,,,,,
player,201511020car,car,TolbMi00,pass_defended,0,,,,,
player,201511020car,car,TolbMi00,sacks,0.0,,,,,
player,201511020car,car,TolbMi00,tackles_combined,1,,,,,
player,201511020car,car,TolbMi00,tackles_solo,1,,,,,
player,201511020car,car,TolbMi00,tackles_assists,0,,,,,
player,201511020car,car,TolbMi00,tackles_loss,0,,,,,
player,201511020car,car,TolbMi00,qb_hits,0,,,,,
player,201511020car,car,TolbMi00,fumbles_rec,0,,,,,
player,201511020car,car,TolbMi00,fumbles_rec_yds,0,,,,,
player,201511020car,car,TolbMi00,fumbles_rec_td,0,,,,,
player,201511020car,car,TolbMi00,fumbles_forced,0,,,,,
player,201511020car,car,WillTe00,def_int,0,,,,,
player,201511020car,car,WillTe00,def_int_yds,0,,,,,
player,201511020car,car,WillTe00,def_int_td,0,,,,,
player,201511020car,car,WillTe00,def_int_long,0,,,,,
player,201511020car,car,WillTe00,pass_defended,0,,,,,
player,201511020car,car,WillTe00,sacks,0.0,,,,,
player,201511020car,car,WillTe00,tackles_combined,1,,,,,
player,201511020car,car,WillTe00,tackles_solo,1,,,,,
player,201511020car,car,WillTe00,tackles_assists,0,,,,,
player,201511020car,car,WillTe00,tackles_loss,0,,,,,
player,201511020car,car,WillTe00,qb_hits,0,,,,,
player,201511020car,car,WillTe00,fumbles_rec,0,,,,,
player,201511020car,car,WillTe00,fumbles_rec_yds,0,,,,,
player,201511020car,car,WillTe00,fumbles_rec_td,0,,,,,
player,201511020car,car,WillTe00,fumbles_forced,0,,,,,
player,201511020car,clt,HiltT.00,kick_ret,0,,,,,
player,201511020car,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201511020car,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201511020car,clt,HiltT.00,kick_ret_td,0,,,,,
player,201511020car,clt,HiltT.00,kick_ret_long,0,,,,,
player,201511020car,clt,HiltT.00,punt_ret,4,,,,,
player,201511020car,clt,HiltT.00,punt_ret_yds,16,,,,,
player,201511020car,clt,HiltT.00,punt_ret_yds_per_ret,4.0,,,,,
player,201511020car,clt,HiltT.00,punt_ret_td,0,,,,,
player,201511020car,clt,HiltT.00,punt_ret_long,8,,,,,
player,201511020car,clt,BrayQu00,kick_ret,4,,,,,
player,201511020car,clt,BrayQu00,kick_ret_yds,127,,,,,
player,201511020car,clt,BrayQu00,kick_ret_yds_per_ret,31.8,,,,,
player,201511020car,clt,BrayQu00,kick_ret_td,0,,,,,
player,201511020car,clt,BrayQu00,kick_ret_long,45,,,,,
player,201511020car,clt,BrayQu00,punt_ret,0,,,,,
player,201511020car,clt,BrayQu00,punt_ret_yds,0,,,,,
player,201511020car,clt,BrayQu00,punt_ret_yds_per_ret,,,,,,
player,201511020car,clt,BrayQu00,punt_ret_td,0,,,,,
player,201511020car,clt,BrayQu00,punt_ret_long,0,,,,,
player,201511020car,clt,TiptZu01,kick_ret,1,,,,,
player,201511020car,clt,TiptZu01,kick_ret_yds,23,,,,,
player,201511020car,clt,TiptZu01,kick_ret_yds_per_ret,23.0,,,,,
player,201511020car,clt,TiptZu01,kick_ret_td,0,,,,,
player,201511020car,clt,TiptZu01,kick_ret_long,23,,,,,
player,201511020car,clt,TiptZu01,punt_ret,0,,,,,
player,201511020car,clt,TiptZu01,punt_ret_yds,0,,,,,
player,201511020car,clt,TiptZu01,punt_ret_yds_per_ret,,,,,,
player,201511020car,clt,TiptZu01,punt_ret_td,0,,,,,
player,201511020car,clt,TiptZu01,punt_ret_long,0,,,,,
player,201511020car,car,GinnTe00,kick_ret,0,,,,,
player,201511020car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201511020car,car,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201511020car,car,GinnTe00,kick_ret_td,0,,,,,
player,201511020car,car,GinnTe00,kick_ret_long,0,,,,,
player,201511020car,car,GinnTe00,punt_ret,2,,,,,
player,201511020car,car,GinnTe00,punt_ret_yds,18,,,,,
player,201511020car,car,GinnTe00,punt_ret_yds_per_ret,9.0,,,,,
player,201511020car,car,GinnTe00,punt_ret_td,0,,,,,
player,201511020car,car,GinnTe00,punt_ret_long,18,,,,,
player,201511020car,car,WhitFo00,kick_ret,2,,,,,
player,201511020car,car,WhitFo00,kick_ret_yds,37,,,,,
player,201511020car,car,WhitFo00,kick_ret_yds_per_ret,18.5,,,,,
player,201511020car,car,WhitFo00,kick_ret_td,0,,,,,
player,201511020car,car,WhitFo00,kick_ret_long,21,,,,,
player,201511020car,car,WhitFo00,punt_ret,0,,,,,
player,201511020car,car,WhitFo00,punt_ret_yds,0,,,,,
player,201511020car,car,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201511020car,car,WhitFo00,punt_ret_td,0,,,,,
player,201511020car,car,WhitFo00,punt_ret_long,0,,,,,
player,201511020car,clt,vinatada01,xpm,2,,,,,
player,201511020car,clt,vinatada01,xpa,2,,,,,
player,201511020car,clt,vinatada01,fgm,4,,,,,
player,201511020car,clt,vinatada01,fga,4,,,,,
player,201511020car,clt,vinatada01,punt,0,,,,,
player,201511020car,clt,vinatada01,punt_yds,0,,,,,
player,201511020car,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201511020car,clt,vinatada01,punt_long,0,,,,,
player,201511020car,clt,McAfPa44,xpm,,,,,,
player,201511020car,clt,McAfPa44,xpa,,,,,,
player,201511020car,clt,McAfPa44,fgm,,,,,,
player,201511020car,clt,McAfPa44,fga,,,,,,
player,201511020car,clt,McAfPa44,punt,6,,,,,
player,201511020car,clt,McAfPa44,punt_yds,292,,,,,
player,201511020car,clt,McAfPa44,punt_yds_per_punt,48.7,,,,,
player,201511020car,clt,McAfPa44,punt_long,53,,,,,
player,201511020car,car,GanoGr44,xpm,2,,,,,
player,201511020car,car,GanoGr44,xpa,3,,,,,
player,201511020car,car,GanoGr44,fgm,3,,,,,
player,201511020car,car,GanoGr44,fga,3,,,,,
player,201511020car,car,GanoGr44,punt,0,,,,,
player,201511020car,car,GanoGr44,punt_yds,0,,,,,
player,201511020car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201511020car,car,GanoGr44,punt_long,0,,,,,
player,201511020car,car,NortBr00,xpm,,,,,,
player,201511020car,car,NortBr00,xpa,,,,,,
player,201511020car,car,NortBr00,fgm,,,,,,
player,201511020car,car,NortBr00,fga,,,,,,
player,201511020car,car,NortBr00,punt,7,,,,,
player,201511020car,car,NortBr00,punt_yds,293,,,,,
player,201511020car,car,NortBr00,punt_yds_per_punt,41.9,,,,,
player,201511020car,car,NortBr00,punt_long,59,,,,,
player,201511020car,car,RemmMi00,pos,T,,,,,
player,201511020car,car,RemmMi00,offense,75,,,,,
player,201511020car,car,RemmMi00,off_pct,100%,,,,,
player,201511020car,car,RemmMi00,defense,0,,,,,
player,201511020car,car,RemmMi00,def_pct,0%,,,,,
player,201511020car,car,RemmMi00,special_teams,6,,,,,
player,201511020car,car,RemmMi00,st_pct,16%,,,,,
player,201511020car,car,TurnTr01,pos,G,,,,,
player,201511020car,car,TurnTr01,offense,75,,,,,
player,201511020car,car,TurnTr01,off_pct,100%,,,,,
player,201511020car,car,TurnTr01,defense,0,,,,,
player,201511020car,car,TurnTr01,def_pct,0%,,,,,
player,201511020car,car,TurnTr01,special_teams,6,,,,,
player,201511020car,car,TurnTr01,st_pct,16%,,,,,
player,201511020car,car,OherMi20,pos,T,,,,,
player,201511020car,car,OherMi20,offense,75,,,,,
player,201511020car,car,OherMi20,off_pct,100%,,,,,
player,201511020car,car,OherMi20,defense,0,,,,,
player,201511020car,car,OherMi20,def_pct,0%,,,,,
player,201511020car,car,OherMi20,special_teams,6,,,,,
