game,2015,7,20151025,201510250car,phi,"Philadelphia Eagles",16,car,"Carolina Panthers",27
player,201510250car,phi,JoneDo21,fga,,,,,,
player,201510250car,phi,JoneDo21,punt,5,,,,,
player,201510250car,phi,JoneDo21,punt_yds,233,,,,,
player,201510250car,phi,JoneDo21,punt_yds_per_punt,46.6,,,,,
player,201510250car,phi,JoneDo21,punt_long,54,,,,,
player,201510250car,car,GanoGr44,xpm,3,,,,,
player,201510250car,car,GanoGr44,xpa,3,,,,,
player,201510250car,car,GanoGr44,fgm,2,,,,,
player,201510250car,car,GanoGr44,fga,2,,,,,
player,201510250car,car,GanoGr44,punt,0,,,,,
player,201510250car,car,GanoGr44,punt_yds,0,,,,,
player,201510250car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201510250car,car,GanoGr44,punt_long,0,,,,,
player,201510250car,car,NortBr00,xpm,,,,,,
player,201510250car,car,NortBr00,xpa,,,,,,
player,201510250car,car,NortBr00,fgm,,,,,,
player,201510250car,car,NortBr00,fga,,,,,,
player,201510250car,car,NortBr00,punt,4,,,,,
player,201510250car,car,NortBr00,punt_yds,157,,,,,
player,201510250car,car,NortBr00,punt_yds_per_punt,39.3,,,,,
player,201510250car,car,NortBr00,punt_long,45,,,,,
player,201510250car,car,OherMi20,pos,T,,,,,
player,201510250car,car,OherMi20,offense,61,,,,,
player,201510250car,car,OherMi20,off_pct,100%,,,,,
player,201510250car,car,OherMi20,defense,0,,,,,
player,201510250car,car,OherMi20,def_pct,0%,,,,,
player,201510250car,car,OherMi20,special_teams,5,,,,,
player,201510250car,car,OherMi20,st_pct,17%,,,,,
player,201510250car,car,RemmMi00,pos,T,,,,,
player,201510250car,car,RemmMi00,offense,61,,,,,
player,201510250car,car,RemmMi00,off_pct,100%,,,,,
player,201510250car,car,RemmMi00,defense,0,,,,,
player,201510250car,car,RemmMi00,def_pct,0%,,,,,
player,201510250car,car,RemmMi00,special_teams,5,,,,,
player,201510250car,car,RemmMi00,st_pct,17%,,,,,
player,201510250car,car,TurnTr01,pos,G,,,,,
player,201510250car,car,TurnTr01,offense,61,,,,,
player,201510250car,car,TurnTr01,off_pct,100%,,,,,
player,201510250car,car,TurnTr01,defense,0,,,,,
player,201510250car,car,TurnTr01,def_pct,0%,,,,,
player,201510250car,car,TurnTr01,special_teams,5,,,,,
player,201510250car,car,TurnTr01,st_pct,17%,,,,,
player,201510250car,car,NorwAn01,pos,G,,,,,
player,201510250car,car,NorwAn01,offense,61,,,,,
player,201510250car,car,NorwAn01,off_pct,100%,,,,,
player,201510250car,car,NorwAn01,defense,0,,,,,
player,201510250car,car,NorwAn01,def_pct,0%,,,,,
player,201510250car,car,NorwAn01,special_teams,5,,,,,
player,201510250car,car,NorwAn01,st_pct,17%,,,,,
player,201510250car,car,KaliRy20,pos,C,,,,,
player,201510250car,car,KaliRy20,offense,61,,,,,
player,201510250car,car,KaliRy20,off_pct,100%,,,,,
player,201510250car,car,KaliRy20,defense,0,,,,,
player,201510250car,car,KaliRy20,def_pct,0%,,,,,
player,201510250car,car,KaliRy20,special_teams,0,,,,,
player,201510250car,car,KaliRy20,st_pct,0%,,,,,
player,201510250car,car,NewtCa00,pos,QB,,,,,
player,201510250car,car,NewtCa00,offense,61,,,,,
player,201510250car,car,NewtCa00,off_pct,100%,,,,,
player,201510250car,car,NewtCa00,defense,0,,,,,
player,201510250car,car,NewtCa00,def_pct,0%,,,,,
player,201510250car,car,NewtCa00,special_teams,0,,,,,
player,201510250car,car,NewtCa00,st_pct,0%,,,,,
player,201510250car,car,OlseGr00,pos,TE,,,,,
player,201510250car,car,OlseGr00,offense,61,,,,,
player,201510250car,car,OlseGr00,off_pct,100%,,,,,
player,201510250car,car,OlseGr00,defense,0,,,,,
player,201510250car,car,OlseGr00,def_pct,0%,,,,,
player,201510250car,car,OlseGr00,special_teams,0,,,,,
player,201510250car,car,OlseGr00,st_pct,0%,,,,,
player,201510250car,car,BrowPh00,pos,WR,,,,,
player,201510250car,car,BrowPh00,offense,51,,,,,
player,201510250car,car,BrowPh00,off_pct,84%,,,,,
player,201510250car,car,BrowPh00,defense,0,,,,,
player,201510250car,car,BrowPh00,def_pct,0%,,,,,
player,201510250car,car,BrowPh00,special_teams,0,,,,,
player,201510250car,car,BrowPh00,st_pct,0%,,,,,
player,201510250car,car,GinnTe00,pos,WR,,,,,
player,201510250car,car,GinnTe00,offense,44,,,,,
player,201510250car,car,GinnTe00,off_pct,72%,,,,,
player,201510250car,car,GinnTe00,defense,0,,,,,
player,201510250car,car,GinnTe00,def_pct,0%,,,,,
player,201510250car,car,GinnTe00,special_teams,5,,,,,
player,201510250car,car,GinnTe00,st_pct,17%,,,,,
player,201510250car,car,StewJo00,pos,RB,,,,,
player,201510250car,car,StewJo00,offense,43,,,,,
player,201510250car,car,StewJo00,off_pct,70%,,,,,
player,201510250car,car,StewJo00,defense,0,,,,,
player,201510250car,car,StewJo00,def_pct,0%,,,,,
player,201510250car,car,StewJo00,special_teams,0,,,,,
player,201510250car,car,StewJo00,st_pct,0%,,,,,
player,201510250car,car,DickEd00,pos,TE,,,,,
player,201510250car,car,DickEd00,offense,37,,,,,
player,201510250car,car,DickEd00,off_pct,61%,,,,,
player,201510250car,car,DickEd00,defense,0,,,,,
player,201510250car,car,DickEd00,def_pct,0%,,,,,
player,201510250car,car,DickEd00,special_teams,14,,,,,
player,201510250car,car,DickEd00,st_pct,47%,,,,,
player,201510250car,car,CotcJe00,pos,WR,,,,,
player,201510250car,car,CotcJe00,offense,21,,,,,
player,201510250car,car,CotcJe00,off_pct,34%,,,,,
player,201510250car,car,CotcJe00,defense,0,,,,,
player,201510250car,car,CotcJe00,def_pct,0%,,,,,
player,201510250car,car,CotcJe00,special_teams,0,,,,,
player,201510250car,car,CotcJe00,st_pct,0%,,,,,
player,201510250car,car,FuncDe00,pos,WR,,,,,
player,201510250car,car,FuncDe00,offense,18,,,,,
player,201510250car,car,FuncDe00,off_pct,30%,,,,,
player,201510250car,car,FuncDe00,defense,0,,,,,
player,201510250car,car,FuncDe00,def_pct,0%,,,,,
player,201510250car,car,FuncDe00,special_teams,0,,,,,
player,201510250car,car,FuncDe00,st_pct,0%,,,,,
player,201510250car,car,TolbMi00,pos,FB,,,,,
player,201510250car,car,TolbMi00,offense,17,,,,,
player,201510250car,car,TolbMi00,off_pct,28%,,,,,
player,201510250car,car,TolbMi00,defense,0,,,,,
player,201510250car,car,TolbMi00,def_pct,0%,,,,,
player,201510250car,car,TolbMi00,special_teams,10,,,,,
player,201510250car,car,TolbMi00,st_pct,33%,,,,,
player,201510250car,car,WhitFo00,pos,RB,,,,,
player,201510250car,car,WhitFo00,offense,6,,,,,
player,201510250car,car,WhitFo00,off_pct,10%,,,,,
player,201510250car,car,WhitFo00,defense,0,,,,,
player,201510250car,car,WhitFo00,def_pct,0%,,,,,
player,201510250car,car,WhitFo00,special_teams,16,,,,,
player,201510250car,car,WhitFo00,st_pct,53%,,,,,
player,201510250car,car,ScotCh23,pos,G,,,,,
player,201510250car,car,ScotCh23,offense,3,,,,,
player,201510250car,car,ScotCh23,off_pct,5%,,,,,
player,201510250car,car,ScotCh23,defense,0,,,,,
player,201510250car,car,ScotCh23,def_pct,0%,,,,,
player,201510250car,car,ScotCh23,special_teams,5,,,,,
player,201510250car,car,ScotCh23,st_pct,17%,,,,,
player,201510250car,car,BersBr00,pos,WR,,,,,
player,201510250car,car,BersBr00,offense,2,,,,,
player,201510250car,car,BersBr00,off_pct,3%,,,,,
player,201510250car,car,BersBr00,defense,0,,,,,
player,201510250car,car,BersBr00,def_pct,0%,,,,,
player,201510250car,car,BersBr00,special_teams,13,,,,,
player,201510250car,car,BersBr00,st_pct,43%,,,,,
player,201510250car,car,WebbJo00,pos,QB,,,,,
player,201510250car,car,WebbJo00,offense,1,,,,,
player,201510250car,car,WebbJo00,off_pct,2%,,,,,
player,201510250car,car,WebbJo00,defense,0,,,,,
player,201510250car,car,WebbJo00,def_pct,0%,,,,,
player,201510250car,car,WebbJo00,special_teams,20,,,,,
player,201510250car,car,WebbJo00,st_pct,67%,,,,,
player,201510250car,car,ArtiCa00,pos,RB,,,,,
player,201510250car,car,ArtiCa00,offense,1,,,,,
player,201510250car,car,ArtiCa00,off_pct,2%,,,,,
player,201510250car,car,ArtiCa00,defense,0,,,,,
player,201510250car,car,ArtiCa00,def_pct,0%,,,,,
player,201510250car,car,ArtiCa00,special_teams,0,,,,,
player,201510250car,car,ArtiCa00,st_pct,0%,,,,,
player,201510250car,car,DaviTh20,pos,LB,,,,,
player,201510250car,car,DaviTh20,offense,0,,,,,
player,201510250car,car,DaviTh20,off_pct,0%,,,,,
player,201510250car,car,DaviTh20,defense,83,,,,,
player,201510250car,car,DaviTh20,def_pct,100%,,,,,
player,201510250car,car,DaviTh20,special_teams,5,,,,,
player,201510250car,car,DaviTh20,st_pct,17%,,,,,
player,201510250car,car,ColeKu99,pos,FS,,,,,
player,201510250car,car,ColeKu99,offense,0,,,,,
player,201510250car,car,ColeKu99,off_pct,0%,,,,,
player,201510250car,car,ColeKu99,defense,83,,,,,
player,201510250car,car,ColeKu99,def_pct,100%,,,,,
player,201510250car,car,ColeKu99,special_teams,4,,,,,
player,201510250car,car,ColeKu99,st_pct,13%,,,,,
player,201510250car,car,NormJo01,pos,CB,,,,,
player,201510250car,car,NormJo01,offense,0,,,,,
player,201510250car,car,NormJo01,off_pct,0%,,,,,
player,201510250car,car,NormJo01,defense,82,,,,,
player,201510250car,car,NormJo01,def_pct,99%,,,,,
player,201510250car,car,NormJo01,special_teams,5,,,,,
player,201510250car,car,NormJo01,st_pct,17%,,,,,
player,201510250car,car,KuecLu00,pos,LB,,,,,
player,201510250car,car,KuecLu00,offense,0,,,,,
player,201510250car,car,KuecLu00,off_pct,0%,,,,,
player,201510250car,car,KuecLu00,defense,81,,,,,
player,201510250car,car,KuecLu00,def_pct,98%,,,,,
player,201510250car,car,KuecLu00,special_teams,5,,,,,
player,201510250car,car,KuecLu00,st_pct,17%,,,,,
player,201510250car,car,BenwBe00,pos,CB,,,,,
player,201510250car,car,BenwBe00,offense,0,,,,,
player,201510250car,car,BenwBe00,off_pct,0%,,,,,
player,201510250car,car,BenwBe00,defense,78,,,,,
player,201510250car,car,BenwBe00,def_pct,94%,,,,,
player,201510250car,car,BenwBe00,special_teams,5,,,,,
player,201510250car,car,BenwBe00,st_pct,17%,,,,,
player,201510250car,car,AlleJa22,pos,DE,,,,,
player,201510250car,car,AlleJa22,offense,0,,,,,
player,201510250car,car,AlleJa22,off_pct,0%,,,,,
player,201510250car,car,AlleJa22,defense,77,,,,,
player,201510250car,car,AlleJa22,def_pct,93%,,,,,
player,201510250car,car,AlleJa22,special_teams,0,,,,,
player,201510250car,car,AlleJa22,st_pct,0%,,,,,
player,201510250car,car,HarpRo21,pos,SS,,,,,
player,201510250car,car,HarpRo21,offense,0,,,,,
player,201510250car,car,HarpRo21,off_pct,0%,,,,,
player,201510250car,car,HarpRo21,defense,72,,,,,
player,201510250car,car,HarpRo21,def_pct,87%,,,,,
player,201510250car,car,HarpRo21,special_teams,4,,,,,
player,201510250car,car,HarpRo21,st_pct,13%,,,,,
player,201510250car,car,ShorKa00,pos,DT,,,,,
player,201510250car,car,ShorKa00,offense,0,,,,,
player,201510250car,car,ShorKa00,off_pct,0%,,,,,
player,201510250car,car,ShorKa00,defense,68,,,,,
player,201510250car,car,ShorKa00,def_pct,82%,,,,,
player,201510250car,car,ShorKa00,special_teams,5,,,,,
player,201510250car,car,ShorKa00,st_pct,17%,,,,,
player,201510250car,car,TillCh20,pos,CB,,,,,
player,201510250car,car,TillCh20,offense,0,,,,,
player,201510250car,car,TillCh20,off_pct,0%,,,,,
player,201510250car,car,TillCh20,defense,61,,,,,
player,201510250car,car,TillCh20,def_pct,73%,,,,,
player,201510250car,car,TillCh20,special_teams,10,,,,,
player,201510250car,car,TillCh20,st_pct,33%,,,,,
player,201510250car,car,EalyKo00,pos,DE,,,,,
player,201510250car,car,EalyKo00,offense,0,,,,,
player,201510250car,car,EalyKo00,off_pct,0%,,,,,
player,201510250car,car,EalyKo00,defense,53,,,,,
player,201510250car,car,EalyKo00,def_pct,64%,,,,,
player,201510250car,car,EalyKo00,special_teams,5,,,,,
player,201510250car,car,EalyKo00,st_pct,17%,,,,,
player,201510250car,car,LotuSt00,pos,DT,,,,,
player,201510250car,car,LotuSt00,offense,0,,,,,
player,201510250car,car,LotuSt00,off_pct,0%,,,,,
player,201510250car,car,LotuSt00,defense,43,,,,,
player,201510250car,car,LotuSt00,def_pct,52%,,,,,
player,201510250car,car,LotuSt00,special_teams,5,,,,,
player,201510250car,car,LotuSt00,st_pct,17%,,,,,
player,201510250car,car,DelaRy00,pos,DE,,,,,
player,201510250car,car,DelaRy00,offense,0,,,,,
player,201510250car,car,DelaRy00,off_pct,0%,,,,,
player,201510250car,car,DelaRy00,defense,35,,,,,
player,201510250car,car,DelaRy00,def_pct,42%,,,,,
player,201510250car,car,DelaRy00,special_teams,0,,,,,
player,201510250car,car,DelaRy00,st_pct,0%,,,,,
player,201510250car,car,JoneCo01,pos,FS,,,,,
player,201510250car,car,JoneCo01,offense,0,,,,,
player,201510250car,car,JoneCo01,off_pct,0%,,,,,
player,201510250car,car,JoneCo01,defense,28,,,,,
player,201510250car,car,JoneCo01,def_pct,34%,,,,,
player,201510250car,car,JoneCo01,special_teams,25,,,,,
player,201510250car,car,JoneCo01,st_pct,83%,,,,,
player,201510250car,car,HortWe00,pos,DE,,,,,
player,201510250car,car,HortWe00,offense,0,,,,,
player,201510250car,car,HortWe00,off_pct,0%,,,,,
player,201510250car,car,HortWe00,defense,23,,,,,
player,201510250car,car,HortWe00,def_pct,28%,,,,,
player,201510250car,car,HortWe00,special_teams,5,,,,,
player,201510250car,car,HortWe00,st_pct,17%,,,,,
player,201510250car,car,AddiMa00,pos,DE,,,,,
player,201510250car,car,AddiMa00,offense,0,,,,,
player,201510250car,car,AddiMa00,off_pct,0%,,,,,
player,201510250car,car,AddiMa00,defense,17,,,,,
player,201510250car,car,AddiMa00,def_pct,20%,,,,,
player,201510250car,car,AddiMa00,special_teams,9,,,,,
player,201510250car,car,AddiMa00,st_pct,30%,,,,,
player,201510250car,car,LoveKy00,pos,DT,,,,,
player,201510250car,car,LoveKy00,offense,0,,,,,
player,201510250car,car,LoveKy00,off_pct,0%,,,,,
player,201510250car,car,LoveKy00,defense,16,,,,,
player,201510250car,car,LoveKy00,def_pct,19%,,,,,
player,201510250car,car,LoveKy00,special_teams,0,,,,,
player,201510250car,car,LoveKy00,st_pct,0%,,,,,
player,201510250car,car,BostTr00,pos,FS,,,,,
player,201510250car,car,BostTr00,offense,0,,,,,
player,201510250car,car,BostTr00,off_pct,0%,,,,,
player,201510250car,car,BostTr00,defense,11,,,,,
player,201510250car,car,BostTr00,def_pct,13%,,,,,
player,201510250car,car,BostTr00,special_teams,12,,,,,
player,201510250car,car,BostTr00,st_pct,40%,,,,,
player,201510250car,car,KleiAJ00,pos,LB,,,,,
player,201510250car,car,KleiAJ00,offense,0,,,,,
player,201510250car,car,KleiAJ00,off_pct,0%,,,,,
player,201510250car,car,KleiAJ00,defense,2,,,,,
player,201510250car,car,KleiAJ00,def_pct,2%,,,,,
player,201510250car,car,KleiAJ00,special_teams,20,,,,,
player,201510250car,car,KleiAJ00,st_pct,67%,,,,,
player,201510250car,car,JacoBe00,pos,LB,,,,,
player,201510250car,car,JacoBe00,offense,0,,,,,
player,201510250car,car,JacoBe00,off_pct,0%,,,,,
player,201510250car,car,JacoBe00,defense,0,,,,,
player,201510250car,car,JacoBe00,def_pct,0%,,,,,
player,201510250car,car,JacoBe00,special_teams,25,,,,,
player,201510250car,car,JacoBe00,st_pct,83%,,,,,
player,201510250car,car,WillTe00,pos,CB,,,,,
player,201510250car,car,WillTe00,offense,0,,,,,
player,201510250car,car,WillTe00,off_pct,0%,,,,,
player,201510250car,car,WillTe00,defense,0,,,,,
player,201510250car,car,WillTe00,def_pct,0%,,,,,
player,201510250car,car,WillTe00,special_teams,20,,,,,
player,201510250car,car,WillTe00,st_pct,67%,,,,,
player,201510250car,car,MayoDa00,pos,LB,,,,,
player,201510250car,car,MayoDa00,offense,0,,,,,
player,201510250car,car,MayoDa00,off_pct,0%,,,,,
player,201510250car,car,MayoDa00,defense,0,,,,,
player,201510250car,car,MayoDa00,def_pct,0%,,,,,
player,201510250car,car,MayoDa00,special_teams,20,,,,,
player,201510250car,car,MayoDa00,st_pct,67%,,,,,
player,201510250car,car,GanoGr44,pos,K,,,,,
player,201510250car,car,GanoGr44,offense,0,,,,,
player,201510250car,car,GanoGr44,off_pct,0%,,,,,
player,201510250car,car,GanoGr44,defense,0,,,,,
player,201510250car,car,GanoGr44,def_pct,0%,,,,,
player,201510250car,car,GanoGr44,special_teams,11,,,,,
player,201510250car,car,GanoGr44,st_pct,37%,,,,,
player,201510250car,car,JansJ.00,pos,LS,,,,,
player,201510250car,car,JansJ.00,offense,0,,,,,
player,201510250car,car,JansJ.00,off_pct,0%,,,,,
player,201510250car,car,JansJ.00,defense,0,,,,,
player,201510250car,car,JansJ.00,def_pct,0%,,,,,
player,201510250car,car,JansJ.00,special_teams,9,,,,,
player,201510250car,car,JansJ.00,st_pct,30%,,,,,
player,201510250car,car,SilaAm00,pos,G,,,,,
player,201510250car,car,SilaAm00,offense,0,,,,,
player,201510250car,car,SilaAm00,off_pct,0%,,,,,
player,201510250car,car,SilaAm00,defense,0,,,,,
player,201510250car,car,SilaAm00,def_pct,0%,,,,,
player,201510250car,car,SilaAm00,special_teams,9,,,,,
player,201510250car,car,SilaAm00,st_pct,30%,,,,,
player,201510250car,car,NortBr00,pos,P,,,,,
player,201510250car,car,NortBr00,offense,0,,,,,
player,201510250car,car,NortBr00,off_pct,0%,,,,,
player,201510250car,car,NortBr00,defense,0,,,,,
player,201510250car,car,NortBr00,def_pct,0%,,,,,
player,201510250car,car,NortBr00,special_teams,9,,,,,
player,201510250car,car,NortBr00,st_pct,30%,,,,,
player,201510250car,phi,TobiMa00,pos,G,,,,,
player,201510250car,phi,TobiMa00,offense,83,,,,,
player,201510250car,phi,TobiMa00,off_pct,100%,,,,,
player,201510250car,phi,TobiMa00,defense,0,,,,,
player,201510250car,phi,TobiMa00,def_pct,0%,,,,,
player,201510250car,phi,TobiMa00,special_teams,5,,,,,
player,201510250car,phi,TobiMa00,st_pct,17%,,,,,
player,201510250car,phi,BarbAl20,pos,G,,,,,
player,201510250car,phi,BarbAl20,offense,83,,,,,
player,201510250car,phi,BarbAl20,off_pct,100%,,,,,
player,201510250car,phi,BarbAl20,defense,0,,,,,
player,201510250car,phi,BarbAl20,def_pct,0%,,,,,
player,201510250car,phi,BarbAl20,special_teams,5,,,,,
player,201510250car,phi,BarbAl20,st_pct,17%,,,,,
player,201510250car,phi,BradSa00,pos,QB,,,,,
player,201510250car,phi,BradSa00,offense,83,,,,,
player,201510250car,phi,BradSa00,off_pct,100%,,,,,
player,201510250car,phi,BradSa00,defense,0,,,,,
player,201510250car,phi,BradSa00,def_pct,0%,,,,,
player,201510250car,phi,BradSa00,special_teams,0,,,,,
player,201510250car,phi,BradSa00,st_pct,0%,,,,,
player,201510250car,phi,JohnLa01,pos,T,,,,,
player,201510250car,phi,JohnLa01,offense,83,,,,,
player,201510250car,phi,JohnLa01,off_pct,100%,,,,,
player,201510250car,phi,JohnLa01,defense,0,,,,,
player,201510250car,phi,JohnLa01,def_pct,0%,,,,,
player,201510250car,phi,JohnLa01,special_teams,0,,,,,
player,201510250car,phi,JohnLa01,st_pct,0%,,,,,
player,201510250car,phi,KelcJa00,pos,C,,,,,
player,201510250car,phi,KelcJa00,offense,83,,,,,
player,201510250car,phi,KelcJa00,off_pct,100%,,,,,
player,201510250car,phi,KelcJa00,defense,0,,,,,
player,201510250car,phi,KelcJa00,def_pct,0%,,,,,
player,201510250car,phi,KelcJa00,special_teams,0,,,,,
player,201510250car,phi,KelcJa00,st_pct,0%,,,,,
player,201510250car,phi,ErtzZa00,pos,TE,,,,,
player,201510250car,phi,ErtzZa00,offense,75,,,,,
player,201510250car,phi,ErtzZa00,off_pct,90%,,,,,
player,201510250car,phi,ErtzZa00,defense,0,,,,,
player,201510250car,phi,ErtzZa00,def_pct,0%,,,,,
player,201510250car,phi,ErtzZa00,special_teams,6,,,,,
player,201510250car,phi,ErtzZa00,st_pct,20%,,,,,
player,201510250car,phi,HuffJo00,pos,WR,,,,,
player,201510250car,phi,HuffJo00,offense,69,,,,,
player,201510250car,phi,HuffJo00,off_pct,83%,,,,,
player,201510250car,phi,HuffJo00,defense,0,,,,,
player,201510250car,phi,HuffJo00,def_pct,0%,,,,,
player,201510250car,phi,HuffJo00,special_teams,6,,,,,
player,201510250car,phi,HuffJo00,st_pct,20%,,,,,
player,201510250car,phi,KellDe00,pos,T,,,,,
player,201510250car,phi,KellDe00,offense,69,,,,,
player,201510250car,phi,KellDe00,off_pct,83%,,,,,
player,201510250car,phi,KellDe00,defense,0,,,,,
player,201510250car,phi,KellDe00,def_pct,0%,,,,,
player,201510250car,phi,KellDe00,special_teams,5,,,,,
player,201510250car,phi,KellDe00,st_pct,17%,,,,,
player,201510250car,phi,AustMi00,pos,WR,,,,,
player,201510250car,phi,AustMi00,offense,60,,,,,
player,201510250car,phi,AustMi00,off_pct,72%,,,,,
player,201510250car,phi,AustMi00,defense,0,,,,,
player,201510250car,phi,AustMi00,def_pct,0%,,,,,
player,201510250car,phi,AustMi00,special_teams,0,,,,,
player,201510250car,phi,AustMi00,st_pct,0%,,,,,
player,201510250car,phi,MattJo00,pos,WR,,,,,
player,201510250car,phi,MattJo00,offense,58,,,,,
player,201510250car,phi,MattJo00,off_pct,70%,,,,,
player,201510250car,phi,MattJo00,defense,0,,,,,
player,201510250car,phi,MattJo00,def_pct,0%,,,,,
player,201510250car,phi,MattJo00,special_teams,0,,,,,
player,201510250car,phi,MattJo00,st_pct,0%,,,,,
player,201510250car,phi,CeleBr00,pos,TE,,,,,
player,201510250car,phi,CeleBr00,offense,44,,,,,
player,201510250car,phi,CeleBr00,off_pct,53%,,,,,
player,201510250car,phi,CeleBr00,defense,0,,,,,
player,201510250car,phi,CeleBr00,def_pct,0%,,,,,
player,201510250car,phi,CeleBr00,special_teams,11,,,,,
player,201510250car,phi,CeleBr00,st_pct,37%,,,,,
player,201510250car,phi,MurrDe00,pos,RB,,,,,
player,201510250car,phi,MurrDe00,offense,39,,,,,
player,201510250car,phi,MurrDe00,off_pct,47%,,,,,
player,201510250car,phi,MurrDe00,defense,0,,,,,
player,201510250car,phi,MurrDe00,def_pct,0%,,,,,
player,201510250car,phi,MurrDe00,special_teams,0,,,,,
player,201510250car,phi,MurrDe00,st_pct,0%,,,,,
player,201510250car,phi,SproDa00,pos,RB,,,,,
player,201510250car,phi,SproDa00,offense,28,,,,,
player,201510250car,phi,SproDa00,off_pct,34%,,,,,
player,201510250car,phi,SproDa00,defense,0,,,,,
player,201510250car,phi,SproDa00,def_pct,0%,,,,,
player,201510250car,phi,SproDa00,special_teams,4,,,,,
player,201510250car,phi,SproDa00,st_pct,13%,,,,,
player,201510250car,phi,CoopRi00,pos,WR,,,,,
player,201510250car,phi,CoopRi00,offense,23,,,,,
player,201510250car,phi,CoopRi00,off_pct,28%,,,,,
player,201510250car,phi,CoopRi00,defense,0,,,,,
player,201510250car,phi,CoopRi00,def_pct,0%,,,,,
player,201510250car,phi,CoopRi00,special_teams,11,,,,,
player,201510250car,phi,CoopRi00,st_pct,37%,,,,,
player,201510250car,phi,MathRy00,pos,RB,,,,,
player,201510250car,phi,MathRy00,offense,16,,,,,
player,201510250car,phi,MathRy00,off_pct,19%,,,,,
player,201510250car,phi,MathRy00,defense,0,,,,,
player,201510250car,phi,MathRy00,def_pct,0%,,,,,
player,201510250car,phi,MathRy00,special_teams,0,,,,,
player,201510250car,phi,MathRy00,st_pct,0%,,,,,
player,201510250car,phi,PeteJa21,pos,T,,,,,
player,201510250car,phi,PeteJa21,offense,14,,,,,
player,201510250car,phi,PeteJa21,off_pct,17%,,,,,
player,201510250car,phi,PeteJa21,defense,0,,,,,
player,201510250car,phi,PeteJa21,def_pct,0%,,,,,
player,201510250car,phi,PeteJa21,special_teams,0,,,,,
player,201510250car,phi,PeteJa21,st_pct,0%,,,,,
player,201510250car,phi,BurtTr01,pos,TE,,,,,
player,201510250car,phi,BurtTr01,offense,3,,,,,
player,201510250car,phi,BurtTr01,off_pct,4%,,,,,
player,201510250car,phi,BurtTr01,defense,0,,,,,
player,201510250car,phi,BurtTr01,def_pct,0%,,,,,
player,201510250car,phi,BurtTr01,special_teams,25,,,,,
player,201510250car,phi,BurtTr01,st_pct,83%,,,,,
player,201510250car,phi,JenkMa99,pos,FS,,,,,
player,201510250car,phi,JenkMa99,offense,0,,,,,
player,201510250car,phi,JenkMa99,off_pct,0%,,,,,
player,201510250car,phi,JenkMa99,defense,61,,,,,
player,201510250car,phi,JenkMa99,def_pct,100%,,,,,
player,201510250car,phi,JenkMa99,special_teams,10,,,,,
player,201510250car,phi,JenkMa99,st_pct,33%,,,,,
player,201510250car,phi,HickJo00,pos,LB,,,,,
player,201510250car,phi,HickJo00,offense,0,,,,,
player,201510250car,phi,HickJo00,off_pct,0%,,,,,
player,201510250car,phi,HickJo00,defense,61,,,,,
player,201510250car,phi,HickJo00,def_pct,100%,,,,,
player,201510250car,phi,HickJo00,special_teams,5,,,,,
player,201510250car,phi,HickJo00,st_pct,17%,,,,,
player,201510250car,phi,ThurWa99,pos,S,,,,,
player,201510250car,phi,ThurWa99,offense,0,,,,,
player,201510250car,phi,ThurWa99,off_pct,0%,,,,,
player,201510250car,phi,ThurWa99,defense,60,,,,,
player,201510250car,phi,ThurWa99,def_pct,98%,,,,,
player,201510250car,phi,ThurWa99,special_teams,4,,,,,
player,201510250car,phi,ThurWa99,st_pct,13%,,,,,
player,201510250car,phi,MaxwBy00,pos,CB,,,,,
player,201510250car,phi,MaxwBy00,offense,0,,,,,
player,201510250car,phi,MaxwBy00,off_pct,0%,,,,,
player,201510250car,phi,MaxwBy00,defense,60,,,,,
player,201510250car,phi,MaxwBy00,def_pct,98%,,,,,
player,201510250car,phi,MaxwBy00,special_teams,0,,,,,
player,201510250car,phi,MaxwBy00,st_pct,0%,,,,,
player,201510250car,phi,CarrNo00,pos,CB,,,,,
player,201510250car,phi,CarrNo00,offense,0,,,,,
player,201510250car,phi,CarrNo00,off_pct,0%,,,,,
player,201510250car,phi,CarrNo00,defense,59,,,,,
player,201510250car,phi,CarrNo00,def_pct,97%,,,,,
player,201510250car,phi,CarrNo00,special_teams,9,,,,,
player,201510250car,phi,CarrNo00,st_pct,30%,,,,,
player,201510250car,phi,BarwCo99,pos,LB,,,,,
player,201510250car,phi,BarwCo99,offense,0,,,,,
player,201510250car,phi,BarwCo99,off_pct,0%,,,,,
player,201510250car,phi,BarwCo99,defense,59,,,,,
player,201510250car,phi,BarwCo99,def_pct,97%,,,,,
player,201510250car,phi,BarwCo99,special_teams,0,,,,,
player,201510250car,phi,BarwCo99,st_pct,0%,,,,,
player,201510250car,phi,KendMy00,pos,LB,,,,,
player,201510250car,phi,KendMy00,offense,0,,,,,
player,201510250car,phi,KendMy00,off_pct,0%,,,,,
player,201510250car,phi,KendMy00,defense,52,,,,,
player,201510250car,phi,KendMy00,def_pct,85%,,,,,
player,201510250car,phi,KendMy00,special_teams,0,,,,,
player,201510250car,phi,KendMy00,st_pct,0%,,,,,
player,201510250car,phi,CoxxFl00,pos,DE,,,,,
player,201510250car,phi,CoxxFl00,offense,0,,,,,
player,201510250car,phi,CoxxFl00,off_pct,0%,,,,,
player,201510250car,phi,CoxxFl00,defense,52,,,,,
