game,2015,13,20151206,201512060nwe,phi,"Philadelphia Eagles",35,nwe,"New England Patriots",28
player,201512060nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,RyanLo00,def_int,0,,,,,
player,201512060nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201512060nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201512060nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201512060nwe,nwe,RyanLo00,pass_defended,0,,,,,
player,201512060nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201512060nwe,nwe,RyanLo00,tackles_combined,3,,,,,
player,201512060nwe,nwe,RyanLo00,tackles_solo,3,,,,,
player,201512060nwe,nwe,RyanLo00,tackles_assists,0,,,,,
player,201512060nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201512060nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201512060nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,SheaJa00,def_int,0,,,,,
player,201512060nwe,nwe,SheaJa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,SheaJa00,def_int_td,0,,,,,
player,201512060nwe,nwe,SheaJa00,def_int_long,0,,,,,
player,201512060nwe,nwe,SheaJa00,pass_defended,1,,,,,
player,201512060nwe,nwe,SheaJa00,sacks,0.0,,,,,
player,201512060nwe,nwe,SheaJa00,tackles_combined,3,,,,,
player,201512060nwe,nwe,SheaJa00,tackles_solo,1,,,,,
player,201512060nwe,nwe,SheaJa00,tackles_assists,2,,,,,
player,201512060nwe,nwe,SheaJa00,tackles_loss,1,,,,,
player,201512060nwe,nwe,SheaJa00,qb_hits,0,,,,,
player,201512060nwe,nwe,SheaJa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,SheaJa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,SheaJa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,SheaJa00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,BrowMa01,def_int,0,,,,,
player,201512060nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201512060nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201512060nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201512060nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201512060nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201512060nwe,nwe,BrowMa01,tackles_combined,2,,,,,
player,201512060nwe,nwe,BrowMa01,tackles_solo,2,,,,,
player,201512060nwe,nwe,BrowMa01,tackles_assists,0,,,,,
player,201512060nwe,nwe,BrowMa01,tackles_loss,1,,,,,
player,201512060nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201512060nwe,nwe,BrowMa01,fumbles_rec,1,,,,,
player,201512060nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201512060nwe,nwe,FlemDa00,def_int,0,,,,,
player,201512060nwe,nwe,FlemDa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,FlemDa00,def_int_td,0,,,,,
player,201512060nwe,nwe,FlemDa00,def_int_long,0,,,,,
player,201512060nwe,nwe,FlemDa00,pass_defended,0,,,,,
player,201512060nwe,nwe,FlemDa00,sacks,0.0,,,,,
player,201512060nwe,nwe,FlemDa00,tackles_combined,2,,,,,
player,201512060nwe,nwe,FlemDa00,tackles_solo,1,,,,,
player,201512060nwe,nwe,FlemDa00,tackles_assists,1,,,,,
player,201512060nwe,nwe,FlemDa00,tackles_loss,0,,,,,
player,201512060nwe,nwe,FlemDa00,qb_hits,0,,,,,
player,201512060nwe,nwe,FlemDa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,FlemDa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,FlemDa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,FlemDa00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,NinkRo20,def_int,0,,,,,
player,201512060nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201512060nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201512060nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201512060nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201512060nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201512060nwe,nwe,NinkRo20,tackles_combined,2,,,,,
player,201512060nwe,nwe,NinkRo20,tackles_solo,0,,,,,
player,201512060nwe,nwe,NinkRo20,tackles_assists,2,,,,,
player,201512060nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201512060nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201512060nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201512060nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201512060nwe,nwe,SlatMa00,def_int,0,,,,,
player,201512060nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201512060nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201512060nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201512060nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201512060nwe,nwe,SlatMa00,tackles_combined,2,,,,,
player,201512060nwe,nwe,SlatMa00,tackles_solo,2,,,,,
player,201512060nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201512060nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201512060nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201512060nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,BoldBr00,def_int,0,,,,,
player,201512060nwe,nwe,BoldBr00,def_int_yds,0,,,,,
player,201512060nwe,nwe,BoldBr00,def_int_td,0,,,,,
player,201512060nwe,nwe,BoldBr00,def_int_long,0,,,,,
player,201512060nwe,nwe,BoldBr00,pass_defended,0,,,,,
player,201512060nwe,nwe,BoldBr00,sacks,0.0,,,,,
player,201512060nwe,nwe,BoldBr00,tackles_combined,1,,,,,
player,201512060nwe,nwe,BoldBr00,tackles_solo,0,,,,,
player,201512060nwe,nwe,BoldBr00,tackles_assists,1,,,,,
player,201512060nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201512060nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201512060nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,ButlMa01,def_int,0,,,,,
player,201512060nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201512060nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201512060nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201512060nwe,nwe,ButlMa01,pass_defended,1,,,,,
player,201512060nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201512060nwe,nwe,ButlMa01,tackles_combined,1,,,,,
player,201512060nwe,nwe,ButlMa01,tackles_solo,1,,,,,
player,201512060nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201512060nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201512060nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201512060nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201512060nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201512060nwe,nwe,EbneNa00,def_int,0,,,,,
player,201512060nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201512060nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201512060nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201512060nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201512060nwe,nwe,EbneNa00,tackles_combined,1,,,,,
player,201512060nwe,nwe,EbneNa00,tackles_solo,1,,,,,
player,201512060nwe,nwe,EbneNa00,tackles_assists,0,,,,,
player,201512060nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201512060nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201512060nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,KingBr02,def_int,0,,,,,
player,201512060nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201512060nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201512060nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201512060nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201512060nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201512060nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201512060nwe,nwe,KingBr02,tackles_solo,1,,,,,
player,201512060nwe,nwe,KingBr02,tackles_assists,0,,,,,
player,201512060nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201512060nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201512060nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201512060nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201512060nwe,nwe,SiliSe00,def_int,0,,,,,
player,201512060nwe,nwe,SiliSe00,def_int_yds,0,,,,,
player,201512060nwe,nwe,SiliSe00,def_int_td,0,,,,,
player,201512060nwe,nwe,SiliSe00,def_int_long,0,,,,,
player,201512060nwe,nwe,SiliSe00,pass_defended,0,,,,,
player,201512060nwe,nwe,SiliSe00,sacks,0.0,,,,,
player,201512060nwe,nwe,SiliSe00,tackles_combined,1,,,,,
player,201512060nwe,nwe,SiliSe00,tackles_solo,0,,,,,
player,201512060nwe,nwe,SiliSe00,tackles_assists,1,,,,,
player,201512060nwe,nwe,SiliSe00,tackles_loss,0,,,,,
player,201512060nwe,nwe,SiliSe00,qb_hits,0,,,,,
player,201512060nwe,nwe,SiliSe00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,SiliSe00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,SiliSe00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,SiliSe00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,WilsTa00,def_int,0,,,,,
player,201512060nwe,nwe,WilsTa00,def_int_yds,0,,,,,
player,201512060nwe,nwe,WilsTa00,def_int_td,0,,,,,
player,201512060nwe,nwe,WilsTa00,def_int_long,0,,,,,
player,201512060nwe,nwe,WilsTa00,pass_defended,0,,,,,
player,201512060nwe,nwe,WilsTa00,sacks,0.0,,,,,
player,201512060nwe,nwe,WilsTa00,tackles_combined,1,,,,,
player,201512060nwe,nwe,WilsTa00,tackles_solo,0,,,,,
player,201512060nwe,nwe,WilsTa00,tackles_assists,1,,,,,
player,201512060nwe,nwe,WilsTa00,tackles_loss,0,,,,,
player,201512060nwe,nwe,WilsTa00,qb_hits,0,,,,,
player,201512060nwe,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201512060nwe,nwe,HickAk00,def_int,0,,,,,
player,201512060nwe,nwe,HickAk00,def_int_yds,0,,,,,
player,201512060nwe,nwe,HickAk00,def_int_td,0,,,,,
player,201512060nwe,nwe,HickAk00,def_int_long,0,,,,,
player,201512060nwe,nwe,HickAk00,pass_defended,0,,,,,
player,201512060nwe,nwe,HickAk00,sacks,0.0,,,,,
player,201512060nwe,nwe,HickAk00,tackles_combined,0,,,,,
player,201512060nwe,nwe,HickAk00,tackles_solo,0,,,,,
player,201512060nwe,nwe,HickAk00,tackles_assists,0,,,,,
player,201512060nwe,nwe,HickAk00,tackles_loss,0,,,,,
player,201512060nwe,nwe,HickAk00,qb_hits,1,,,,,
player,201512060nwe,nwe,HickAk00,fumbles_rec,0,,,,,
player,201512060nwe,nwe,HickAk00,fumbles_rec_yds,0,,,,,
player,201512060nwe,nwe,HickAk00,fumbles_rec_td,0,,,,,
player,201512060nwe,nwe,HickAk00,fumbles_forced,0,,,,,
player,201512060nwe,phi,SproDa00,kick_ret,0,,,,,
player,201512060nwe,phi,SproDa00,kick_ret_yds,0,,,,,
player,201512060nwe,phi,SproDa00,kick_ret_yds_per_ret,,,,,,
player,201512060nwe,phi,SproDa00,kick_ret_td,0,,,,,
player,201512060nwe,phi,SproDa00,kick_ret_long,0,,,,,
player,201512060nwe,phi,SproDa00,punt_ret,5,,,,,
player,201512060nwe,phi,SproDa00,punt_ret_yds,115,,,,,
player,201512060nwe,phi,SproDa00,punt_ret_yds_per_ret,23.0,,,,,
player,201512060nwe,phi,SproDa00,punt_ret_td,1,,,,,
player,201512060nwe,phi,SproDa00,punt_ret_long,83,,,,,
player,201512060nwe,phi,HuffJo00,kick_ret,2,,,,,
player,201512060nwe,phi,HuffJo00,kick_ret_yds,35,,,,,
player,201512060nwe,phi,HuffJo00,kick_ret_yds_per_ret,17.5,,,,,
player,201512060nwe,phi,HuffJo00,kick_ret_td,0,,,,,
player,201512060nwe,phi,HuffJo00,kick_ret_long,19,,,,,
player,201512060nwe,phi,HuffJo00,punt_ret,0,,,,,
player,201512060nwe,phi,HuffJo00,punt_ret_yds,0,,,,,
player,201512060nwe,phi,HuffJo00,punt_ret_yds_per_ret,,,,,,
player,201512060nwe,phi,HuffJo00,punt_ret_td,0,,,,,
player,201512060nwe,phi,HuffJo00,punt_ret_long,0,,,,,
player,201512060nwe,phi,AjirSe00,kick_ret,1,,,,,
player,201512060nwe,phi,AjirSe00,kick_ret_yds,0,,,,,
player,201512060nwe,phi,AjirSe00,kick_ret_yds_per_ret,0.0,,,,,
player,201512060nwe,phi,AjirSe00,kick_ret_td,0,,,,,
player,201512060nwe,phi,AjirSe00,kick_ret_long,0,,,,,
player,201512060nwe,phi,AjirSe00,punt_ret,0,,,,,
player,201512060nwe,phi,AjirSe00,punt_ret_yds,0,,,,,
player,201512060nwe,phi,AjirSe00,punt_ret_yds_per_ret,,,,,,
player,201512060nwe,phi,AjirSe00,punt_ret_td,0,,,,,
player,201512060nwe,phi,AjirSe00,punt_ret_long,0,,,,,
player,201512060nwe,nwe,JohnDa04,kick_ret,0,,,,,
player,201512060nwe,nwe,JohnDa04,kick_ret_yds,0,,,,,
player,201512060nwe,nwe,JohnDa04,kick_ret_yds_per_ret,,,,,,
player,201512060nwe,nwe,JohnDa04,kick_ret_td,0,,,,,
player,201512060nwe,nwe,JohnDa04,kick_ret_long,0,,,,,
player,201512060nwe,nwe,JohnDa04,punt_ret,2,,,,,
player,201512060nwe,nwe,JohnDa04,punt_ret_yds,3,,,,,
player,201512060nwe,nwe,JohnDa04,punt_ret_yds_per_ret,1.5,,,,,
player,201512060nwe,nwe,JohnDa04,punt_ret_td,0,,,,,
player,201512060nwe,nwe,JohnDa04,punt_ret_long,3,,,,,
player,201512060nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201512060nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201512060nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201512060nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201512060nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201512060nwe,nwe,AmenDa00,punt_ret,1,,,,,
player,201512060nwe,nwe,AmenDa00,punt_ret_yds,1,,,,,
player,201512060nwe,nwe,AmenDa00,punt_ret_yds_per_ret,1.0,,,,,
player,201512060nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201512060nwe,nwe,AmenDa00,punt_ret_long,1,,,,,
player,201512060nwe,nwe,MartKe01,kick_ret,4,,,,,
player,201512060nwe,nwe,MartKe01,kick_ret_yds,68,,,,,
player,201512060nwe,nwe,MartKe01,kick_ret_yds_per_ret,17.0,,,,,
player,201512060nwe,nwe,MartKe01,kick_ret_td,0,,,,,
player,201512060nwe,nwe,MartKe01,kick_ret_long,18,,,,,
player,201512060nwe,nwe,MartKe01,punt_ret,0,,,,,
player,201512060nwe,nwe,MartKe01,punt_ret_yds,0,,,,,
player,201512060nwe,nwe,MartKe01,punt_ret_yds_per_ret,,,,,,
player,201512060nwe,nwe,MartKe01,punt_ret_td,0,,,,,
player,201512060nwe,nwe,MartKe01,punt_ret_long,0,,,,,
player,201512060nwe,nwe,WillMi06,kick_ret,1,,,,,
player,201512060nwe,nwe,WillMi06,kick_ret_yds,0,,,,,
player,201512060nwe,nwe,WillMi06,kick_ret_yds_per_ret,0.0,,,,,
player,201512060nwe,nwe,WillMi06,kick_ret_td,0,,,,,
player,201512060nwe,nwe,WillMi06,kick_ret_long,0,,,,,
player,201512060nwe,nwe,WillMi06,punt_ret,0,,,,,
player,201512060nwe,nwe,WillMi06,punt_ret_yds,0,,,,,
player,201512060nwe,nwe,WillMi06,punt_ret_yds_per_ret,,,,,,
player,201512060nwe,nwe,WillMi06,punt_ret_td,0,,,,,
player,201512060nwe,nwe,WillMi06,punt_ret_long,0,,,,,
player,201512060nwe,phi,SturCa00,xpm,5,,,,,
player,201512060nwe,phi,SturCa00,xpa,5,,,,,
player,201512060nwe,phi,SturCa00,fgm,,,,,,
player,201512060nwe,phi,SturCa00,fga,,,,,,
player,201512060nwe,phi,SturCa00,punt,0,,,,,
player,201512060nwe,phi,SturCa00,punt_yds,0,,,,,
player,201512060nwe,phi,SturCa00,punt_yds_per_punt,,,,,,
player,201512060nwe,phi,SturCa00,punt_long,0,,,,,
player,201512060nwe,phi,JoneDo21,xpm,,,,,,
player,201512060nwe,phi,JoneDo21,xpa,,,,,,
player,201512060nwe,phi,JoneDo21,fgm,,,,,,
player,201512060nwe,phi,JoneDo21,fga,,,,,,
player,201512060nwe,phi,JoneDo21,punt,7,,,,,
player,201512060nwe,phi,JoneDo21,punt_yds,328,,,,,
player,201512060nwe,phi,JoneDo21,punt_yds_per_punt,46.9,,,,,
player,201512060nwe,phi,JoneDo21,punt_long,64,,,,,
player,201512060nwe,nwe,GostSt20,xpm,4,,,,,
player,201512060nwe,nwe,GostSt20,xpa,4,,,,,
player,201512060nwe,nwe,GostSt20,fgm,,,,,,
player,201512060nwe,nwe,GostSt20,fga,,,,,,
player,201512060nwe,nwe,GostSt20,punt,0,,,,,
player,201512060nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201512060nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201512060nwe,nwe,GostSt20,punt_long,0,,,,,
player,201512060nwe,nwe,AlleRy01,xpm,,,,,,
player,201512060nwe,nwe,AlleRy01,xpa,,,,,,
player,201512060nwe,nwe,AlleRy01,fgm,,,,,,
player,201512060nwe,nwe,AlleRy01,fga,,,,,,
player,201512060nwe,nwe,AlleRy01,punt,6,,,,,
player,201512060nwe,nwe,AlleRy01,punt_yds,303,,,,,
player,201512060nwe,nwe,AlleRy01,punt_yds_per_punt,50.5,,,,,
player,201512060nwe,nwe,AlleRy01,punt_long,55,,,,,
player,201512060nwe,nwe,StorBr00,pos,C,,,,,
player,201512060nwe,nwe,StorBr00,offense,89,,,,,
player,201512060nwe,nwe,StorBr00,off_pct,100%,,,,,
player,201512060nwe,nwe,StorBr00,defense,0,,,,,
player,201512060nwe,nwe,StorBr00,def_pct,0%,,,,,
player,201512060nwe,nwe,StorBr00,special_teams,4,,,,,
player,201512060nwe,nwe,StorBr00,st_pct,11%,,,,,
player,201512060nwe,nwe,CannMa00,pos,T,,,,,
player,201512060nwe,nwe,CannMa00,offense,89,,,,,
player,201512060nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201512060nwe,nwe,CannMa00,defense,0,,,,,
player,201512060nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201512060nwe,nwe,CannMa00,special_teams,4,,,,,
player,201512060nwe,nwe,CannMa00,st_pct,11%,,,,,
player,201512060nwe,nwe,VollSe20,pos,T,,,,,
player,201512060nwe,nwe,VollSe20,offense,89,,,,,
player,201512060nwe,nwe,VollSe20,off_pct,100%,,,,,
player,201512060nwe,nwe,VollSe20,defense,0,,,,,
player,201512060nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201512060nwe,nwe,VollSe20,special_teams,4,,,,,
player,201512060nwe,nwe,VollSe20,st_pct,11%,,,,,
player,201512060nwe,nwe,BradTo00,pos,QB,,,,,
player,201512060nwe,nwe,BradTo00,offense,89,,,,,
player,201512060nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201512060nwe,nwe,BradTo00,defense,0,,,,,
player,201512060nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201512060nwe,nwe,BradTo00,special_teams,0,,,,,
player,201512060nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201512060nwe,nwe,MartKe01,pos,WR,,,,,
player,201512060nwe,nwe,MartKe01,offense,86,,,,,
player,201512060nwe,nwe,MartKe01,off_pct,97%,,,,,
player,201512060nwe,nwe,MartKe01,defense,0,,,,,
player,201512060nwe,nwe,MartKe01,def_pct,0%,,,,,
player,201512060nwe,nwe,MartKe01,special_teams,6,,,,,
player,201512060nwe,nwe,MartKe01,st_pct,17%,,,,,
player,201512060nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201512060nwe,nwe,LaFeBr00,offense,84,,,,,
player,201512060nwe,nwe,LaFeBr00,off_pct,94%,,,,,
player,201512060nwe,nwe,LaFeBr00,defense,0,,,,,
player,201512060nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201512060nwe,nwe,LaFeBr00,special_teams,0,,,,,
player,201512060nwe,nwe,LaFeBr00,st_pct,0%,,,,,
player,201512060nwe,nwe,KlinJo01,pos,G,,,,,
player,201512060nwe,nwe,KlinJo01,offense,76,,,,,
player,201512060nwe,nwe,KlinJo01,off_pct,85%,,,,,
player,201512060nwe,nwe,KlinJo01,defense,0,,,,,
player,201512060nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201512060nwe,nwe,KlinJo01,special_teams,3,,,,,
player,201512060nwe,nwe,KlinJo01,st_pct,9%,,,,,
player,201512060nwe,nwe,AmenDa00,pos,WR,,,,,
player,201512060nwe,nwe,AmenDa00,offense,75,,,,,
player,201512060nwe,nwe,AmenDa00,off_pct,84%,,,,,
player,201512060nwe,nwe,AmenDa00,defense,0,,,,,
player,201512060nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201512060nwe,nwe,AmenDa00,special_teams,4,,,,,
player,201512060nwe,nwe,AmenDa00,st_pct,11%,,,,,
player,201512060nwe,nwe,JackTr00,pos,G,,,,,
player,201512060nwe,nwe,JackTr00,offense,65,,,,,
player,201512060nwe,nwe,JackTr00,off_pct,73%,,,,,
player,201512060nwe,nwe,JackTr00,defense,0,,,,,
player,201512060nwe,nwe,JackTr00,def_pct,0%,,,,,
player,201512060nwe,nwe,JackTr00,special_teams,0,,,,,
player,201512060nwe,nwe,JackTr00,st_pct,0%,,,,,
player,201512060nwe,nwe,ChanSc00,pos,TE,,,,,
player,201512060nwe,nwe,ChanSc00,offense,61,,,,,
player,201512060nwe,nwe,ChanSc00,off_pct,69%,,,,,
player,201512060nwe,nwe,ChanSc00,defense,0,,,,,
player,201512060nwe,nwe,ChanSc00,def_pct,0%,,,,,
player,201512060nwe,nwe,ChanSc00,special_teams,4,,,,,
player,201512060nwe,nwe,ChanSc00,st_pct,11%,,,,,
player,201512060nwe,nwe,WhitJa02,pos,RB,,,,,
player,201512060nwe,nwe,WhitJa02,offense,51,,,,,
player,201512060nwe,nwe,WhitJa02,off_pct,57%,,,,,
player,201512060nwe,nwe,WhitJa02,defense,0,,,,,
player,201512060nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201512060nwe,nwe,WhitJa02,special_teams,2,,,,,
player,201512060nwe,nwe,WhitJa02,st_pct,6%,,,,,
player,201512060nwe,nwe,MasoSh01,pos,G,,,,,
player,201512060nwe,nwe,MasoSh01,offense,38,,,,,
player,201512060nwe,nwe,MasoSh01,off_pct,43%,,,,,
player,201512060nwe,nwe,MasoSh01,defense,0,,,,,
player,201512060nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201512060nwe,nwe,MasoSh01,special_teams,4,,,,,
player,201512060nwe,nwe,MasoSh01,st_pct,11%,,,,,
player,201512060nwe,nwe,BlouLe00,pos,RB,,,,,
player,201512060nwe,nwe,BlouLe00,offense,26,,,,,
player,201512060nwe,nwe,BlouLe00,off_pct,29%,,,,,
player,201512060nwe,nwe,BlouLe00,defense,0,,,,,
player,201512060nwe,nwe,BlouLe00,def_pct,0%,,,,,
player,201512060nwe,nwe,BlouLe00,special_teams,0,,,,,
player,201512060nwe,nwe,BlouLe00,st_pct,0%,,,,,
player,201512060nwe,nwe,WillMi06,pos,TE,,,,,
player,201512060nwe,nwe,WillMi06,offense,25,,,,,
player,201512060nwe,nwe,WillMi06,off_pct,28%,,,,,
player,201512060nwe,nwe,WillMi06,defense,0,,,,,
player,201512060nwe,nwe,WillMi06,def_pct,0%,,,,,
player,201512060nwe,nwe,WillMi06,special_teams,7,,,,,
player,201512060nwe,nwe,WillMi06,st_pct,20%,,,,,
player,201512060nwe,nwe,BoldBr00,pos,RB,,,,,
player,201512060nwe,nwe,BoldBr00,offense,19,,,,,
player,201512060nwe,nwe,BoldBr00,off_pct,21%,,,,,
player,201512060nwe,nwe,BoldBr00,defense,0,,,,,
player,201512060nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201512060nwe,nwe,BoldBr00,special_teams,24,,,,,
player,201512060nwe,nwe,BoldBr00,st_pct,69%,,,,,
player,201512060nwe,nwe,ClevAs00,pos,TE,,,,,
player,201512060nwe,nwe,ClevAs00,offense,11,,,,,
player,201512060nwe,nwe,ClevAs00,off_pct,12%,,,,,
player,201512060nwe,nwe,ClevAs00,defense,0,,,,,
player,201512060nwe,nwe,ClevAs00,def_pct,0%,,,,,
player,201512060nwe,nwe,ClevAs00,special_teams,9,,,,,
player,201512060nwe,nwe,ClevAs00,st_pct,26%,,,,,
player,201512060nwe,nwe,JohnDa04,pos,WR,,,,,
player,201512060nwe,nwe,JohnDa04,offense,3,,,,,
player,201512060nwe,nwe,JohnDa04,off_pct,3%,,,,,
player,201512060nwe,nwe,JohnDa04,defense,0,,,,,
player,201512060nwe,nwe,JohnDa04,def_pct,0%,,,,,
player,201512060nwe,nwe,JohnDa04,special_teams,4,,,,,
player,201512060nwe,nwe,JohnDa04,st_pct,11%,,,,,
