game,2015,12,20151129,201511290was,nyg,"New York Giants",14,was,"Washington Redskins",20
player,201511290was,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,KennDe00,fumbles_forced,0,,,,,
player,201511290was,nyg,CollLa00,def_int,0,,,,,
player,201511290was,nyg,CollLa00,def_int_yds,0,,,,,
player,201511290was,nyg,CollLa00,def_int_td,0,,,,,
player,201511290was,nyg,CollLa00,def_int_long,0,,,,,
player,201511290was,nyg,CollLa00,pass_defended,0,,,,,
player,201511290was,nyg,CollLa00,sacks,0.0,,,,,
player,201511290was,nyg,CollLa00,tackles_combined,9,,,,,
player,201511290was,nyg,CollLa00,tackles_solo,8,,,,,
player,201511290was,nyg,CollLa00,tackles_assists,1,,,,,
player,201511290was,nyg,CollLa00,tackles_loss,2,,,,,
player,201511290was,nyg,CollLa00,qb_hits,0,,,,,
player,201511290was,nyg,CollLa00,fumbles_rec,0,,,,,
player,201511290was,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,CollLa00,fumbles_forced,0,,,,,
player,201511290was,nyg,BrinJa99,def_int,0,,,,,
player,201511290was,nyg,BrinJa99,def_int_yds,0,,,,,
player,201511290was,nyg,BrinJa99,def_int_td,0,,,,,
player,201511290was,nyg,BrinJa99,def_int_long,0,,,,,
player,201511290was,nyg,BrinJa99,pass_defended,0,,,,,
player,201511290was,nyg,BrinJa99,sacks,0.0,,,,,
player,201511290was,nyg,BrinJa99,tackles_combined,7,,,,,
player,201511290was,nyg,BrinJa99,tackles_solo,5,,,,,
player,201511290was,nyg,BrinJa99,tackles_assists,2,,,,,
player,201511290was,nyg,BrinJa99,tackles_loss,1,,,,,
player,201511290was,nyg,BrinJa99,qb_hits,0,,,,,
player,201511290was,nyg,BrinJa99,fumbles_rec,0,,,,,
player,201511290was,nyg,BrinJa99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,BrinJa99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,BrinJa99,fumbles_forced,0,,,,,
player,201511290was,nyg,DahlCr99,def_int,0,,,,,
player,201511290was,nyg,DahlCr99,def_int_yds,0,,,,,
player,201511290was,nyg,DahlCr99,def_int_td,0,,,,,
player,201511290was,nyg,DahlCr99,def_int_long,0,,,,,
player,201511290was,nyg,DahlCr99,pass_defended,0,,,,,
player,201511290was,nyg,DahlCr99,sacks,0.0,,,,,
player,201511290was,nyg,DahlCr99,tackles_combined,7,,,,,
player,201511290was,nyg,DahlCr99,tackles_solo,5,,,,,
player,201511290was,nyg,DahlCr99,tackles_assists,2,,,,,
player,201511290was,nyg,DahlCr99,tackles_loss,0,,,,,
player,201511290was,nyg,DahlCr99,qb_hits,0,,,,,
player,201511290was,nyg,DahlCr99,fumbles_rec,0,,,,,
player,201511290was,nyg,DahlCr99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,DahlCr99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,DahlCr99,fumbles_forced,0,,,,,
player,201511290was,nyg,CasiJo99,def_int,0,,,,,
player,201511290was,nyg,CasiJo99,def_int_yds,0,,,,,
player,201511290was,nyg,CasiJo99,def_int_td,0,,,,,
player,201511290was,nyg,CasiJo99,def_int_long,0,,,,,
player,201511290was,nyg,CasiJo99,pass_defended,1,,,,,
player,201511290was,nyg,CasiJo99,sacks,0.0,,,,,
player,201511290was,nyg,CasiJo99,tackles_combined,5,,,,,
player,201511290was,nyg,CasiJo99,tackles_solo,3,,,,,
player,201511290was,nyg,CasiJo99,tackles_assists,2,,,,,
player,201511290was,nyg,CasiJo99,tackles_loss,0,,,,,
player,201511290was,nyg,CasiJo99,qb_hits,0,,,,,
player,201511290was,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201511290was,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201511290was,nyg,MeriBr99,def_int,0,,,,,
player,201511290was,nyg,MeriBr99,def_int_yds,0,,,,,
player,201511290was,nyg,MeriBr99,def_int_td,0,,,,,
player,201511290was,nyg,MeriBr99,def_int_long,0,,,,,
player,201511290was,nyg,MeriBr99,pass_defended,0,,,,,
player,201511290was,nyg,MeriBr99,sacks,0.0,,,,,
player,201511290was,nyg,MeriBr99,tackles_combined,5,,,,,
player,201511290was,nyg,MeriBr99,tackles_solo,3,,,,,
player,201511290was,nyg,MeriBr99,tackles_assists,2,,,,,
player,201511290was,nyg,MeriBr99,tackles_loss,0,,,,,
player,201511290was,nyg,MeriBr99,qb_hits,0,,,,,
player,201511290was,nyg,MeriBr99,fumbles_rec,0,,,,,
player,201511290was,nyg,MeriBr99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,MeriBr99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,MeriBr99,fumbles_forced,0,,,,,
player,201511290was,nyg,WynnKe00,def_int,0,,,,,
player,201511290was,nyg,WynnKe00,def_int_yds,0,,,,,
player,201511290was,nyg,WynnKe00,def_int_td,0,,,,,
player,201511290was,nyg,WynnKe00,def_int_long,0,,,,,
player,201511290was,nyg,WynnKe00,pass_defended,0,,,,,
player,201511290was,nyg,WynnKe00,sacks,0.0,,,,,
player,201511290was,nyg,WynnKe00,tackles_combined,5,,,,,
player,201511290was,nyg,WynnKe00,tackles_solo,1,,,,,
player,201511290was,nyg,WynnKe00,tackles_assists,4,,,,,
player,201511290was,nyg,WynnKe00,tackles_loss,0,,,,,
player,201511290was,nyg,WynnKe00,qb_hits,0,,,,,
player,201511290was,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201511290was,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201511290was,nyg,AmukPr00,def_int,0,,,,,
player,201511290was,nyg,AmukPr00,def_int_yds,0,,,,,
player,201511290was,nyg,AmukPr00,def_int_td,0,,,,,
player,201511290was,nyg,AmukPr00,def_int_long,0,,,,,
player,201511290was,nyg,AmukPr00,pass_defended,0,,,,,
player,201511290was,nyg,AmukPr00,sacks,0.0,,,,,
player,201511290was,nyg,AmukPr00,tackles_combined,4,,,,,
player,201511290was,nyg,AmukPr00,tackles_solo,3,,,,,
player,201511290was,nyg,AmukPr00,tackles_assists,1,,,,,
player,201511290was,nyg,AmukPr00,tackles_loss,0,,,,,
player,201511290was,nyg,AmukPr00,qb_hits,0,,,,,
player,201511290was,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201511290was,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201511290was,nyg,PierJa99,def_int,0,,,,,
player,201511290was,nyg,PierJa99,def_int_yds,0,,,,,
player,201511290was,nyg,PierJa99,def_int_td,0,,,,,
player,201511290was,nyg,PierJa99,def_int_long,0,,,,,
player,201511290was,nyg,PierJa99,pass_defended,0,,,,,
player,201511290was,nyg,PierJa99,sacks,0.0,,,,,
player,201511290was,nyg,PierJa99,tackles_combined,4,,,,,
player,201511290was,nyg,PierJa99,tackles_solo,2,,,,,
player,201511290was,nyg,PierJa99,tackles_assists,2,,,,,
player,201511290was,nyg,PierJa99,tackles_loss,1,,,,,
player,201511290was,nyg,PierJa99,qb_hits,0,,,,,
player,201511290was,nyg,PierJa99,fumbles_rec,0,,,,,
player,201511290was,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,PierJa99,fumbles_forced,0,,,,,
player,201511290was,nyg,WadeTr00,def_int,0,,,,,
player,201511290was,nyg,WadeTr00,def_int_yds,0,,,,,
player,201511290was,nyg,WadeTr00,def_int_td,0,,,,,
player,201511290was,nyg,WadeTr00,def_int_long,0,,,,,
player,201511290was,nyg,WadeTr00,pass_defended,1,,,,,
player,201511290was,nyg,WadeTr00,sacks,0.0,,,,,
player,201511290was,nyg,WadeTr00,tackles_combined,4,,,,,
player,201511290was,nyg,WadeTr00,tackles_solo,3,,,,,
player,201511290was,nyg,WadeTr00,tackles_assists,1,,,,,
player,201511290was,nyg,WadeTr00,tackles_loss,0,,,,,
player,201511290was,nyg,WadeTr00,qb_hits,1,,,,,
player,201511290was,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201511290was,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201511290was,nyg,AyerRo99,def_int,0,,,,,
player,201511290was,nyg,AyerRo99,def_int_yds,0,,,,,
player,201511290was,nyg,AyerRo99,def_int_td,0,,,,,
player,201511290was,nyg,AyerRo99,def_int_long,0,,,,,
player,201511290was,nyg,AyerRo99,pass_defended,0,,,,,
player,201511290was,nyg,AyerRo99,sacks,0.0,,,,,
player,201511290was,nyg,AyerRo99,tackles_combined,3,,,,,
player,201511290was,nyg,AyerRo99,tackles_solo,2,,,,,
player,201511290was,nyg,AyerRo99,tackles_assists,1,,,,,
player,201511290was,nyg,AyerRo99,tackles_loss,0,,,,,
player,201511290was,nyg,AyerRo99,qb_hits,1,,,,,
player,201511290was,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201511290was,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201511290was,nyg,JenkCu20,def_int,0,,,,,
player,201511290was,nyg,JenkCu20,def_int_yds,0,,,,,
player,201511290was,nyg,JenkCu20,def_int_td,0,,,,,
player,201511290was,nyg,JenkCu20,def_int_long,0,,,,,
player,201511290was,nyg,JenkCu20,pass_defended,1,,,,,
player,201511290was,nyg,JenkCu20,sacks,0.0,,,,,
player,201511290was,nyg,JenkCu20,tackles_combined,3,,,,,
player,201511290was,nyg,JenkCu20,tackles_solo,1,,,,,
player,201511290was,nyg,JenkCu20,tackles_assists,2,,,,,
player,201511290was,nyg,JenkCu20,tackles_loss,0,,,,,
player,201511290was,nyg,JenkCu20,qb_hits,1,,,,,
player,201511290was,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201511290was,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201511290was,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201511290was,nyg,KuhnMa00,def_int,0,,,,,
player,201511290was,nyg,KuhnMa00,def_int_yds,0,,,,,
player,201511290was,nyg,KuhnMa00,def_int_td,0,,,,,
player,201511290was,nyg,KuhnMa00,def_int_long,0,,,,,
player,201511290was,nyg,KuhnMa00,pass_defended,0,,,,,
player,201511290was,nyg,KuhnMa00,sacks,0.0,,,,,
player,201511290was,nyg,KuhnMa00,tackles_combined,3,,,,,
player,201511290was,nyg,KuhnMa00,tackles_solo,0,,,,,
player,201511290was,nyg,KuhnMa00,tackles_assists,3,,,,,
player,201511290was,nyg,KuhnMa00,tackles_loss,0,,,,,
player,201511290was,nyg,KuhnMa00,qb_hits,0,,,,,
player,201511290was,nyg,KuhnMa00,fumbles_rec,0,,,,,
player,201511290was,nyg,KuhnMa00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,KuhnMa00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,KuhnMa00,fumbles_forced,0,,,,,
player,201511290was,nyg,HoslJa00,def_int,0,,,,,
player,201511290was,nyg,HoslJa00,def_int_yds,0,,,,,
player,201511290was,nyg,HoslJa00,def_int_td,0,,,,,
player,201511290was,nyg,HoslJa00,def_int_long,0,,,,,
player,201511290was,nyg,HoslJa00,pass_defended,0,,,,,
player,201511290was,nyg,HoslJa00,sacks,0.0,,,,,
player,201511290was,nyg,HoslJa00,tackles_combined,2,,,,,
player,201511290was,nyg,HoslJa00,tackles_solo,1,,,,,
player,201511290was,nyg,HoslJa00,tackles_assists,1,,,,,
player,201511290was,nyg,HoslJa00,tackles_loss,0,,,,,
player,201511290was,nyg,HoslJa00,qb_hits,0,,,,,
player,201511290was,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201511290was,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201511290was,nyg,HughMo00,def_int,0,,,,,
player,201511290was,nyg,HughMo00,def_int_yds,0,,,,,
player,201511290was,nyg,HughMo00,def_int_td,0,,,,,
player,201511290was,nyg,HughMo00,def_int_long,0,,,,,
player,201511290was,nyg,HughMo00,pass_defended,0,,,,,
player,201511290was,nyg,HughMo00,sacks,0.0,,,,,
player,201511290was,nyg,HughMo00,tackles_combined,2,,,,,
player,201511290was,nyg,HughMo00,tackles_solo,2,,,,,
player,201511290was,nyg,HughMo00,tackles_assists,0,,,,,
player,201511290was,nyg,HughMo00,tackles_loss,1,,,,,
player,201511290was,nyg,HughMo00,qb_hits,0,,,,,
player,201511290was,nyg,HughMo00,fumbles_rec,0,,,,,
player,201511290was,nyg,HughMo00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,HughMo00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,HughMo00,fumbles_forced,0,,,,,
player,201511290was,nyg,WhitNi01,def_int,0,,,,,
player,201511290was,nyg,WhitNi01,def_int_yds,0,,,,,
player,201511290was,nyg,WhitNi01,def_int_td,0,,,,,
player,201511290was,nyg,WhitNi01,def_int_long,0,,,,,
player,201511290was,nyg,WhitNi01,pass_defended,0,,,,,
player,201511290was,nyg,WhitNi01,sacks,0.0,,,,,
player,201511290was,nyg,WhitNi01,tackles_combined,2,,,,,
player,201511290was,nyg,WhitNi01,tackles_solo,2,,,,,
player,201511290was,nyg,WhitNi01,tackles_assists,0,,,,,
player,201511290was,nyg,WhitNi01,tackles_loss,0,,,,,
player,201511290was,nyg,WhitNi01,qb_hits,0,,,,,
player,201511290was,nyg,WhitNi01,fumbles_rec,0,,,,,
player,201511290was,nyg,WhitNi01,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,WhitNi01,fumbles_rec_td,0,,,,,
player,201511290was,nyg,WhitNi01,fumbles_forced,0,,,,,
player,201511290was,nyg,HerzMa00,def_int,0,,,,,
player,201511290was,nyg,HerzMa00,def_int_yds,0,,,,,
player,201511290was,nyg,HerzMa00,def_int_td,0,,,,,
player,201511290was,nyg,HerzMa00,def_int_long,0,,,,,
player,201511290was,nyg,HerzMa00,pass_defended,0,,,,,
player,201511290was,nyg,HerzMa00,sacks,0.0,,,,,
player,201511290was,nyg,HerzMa00,tackles_combined,1,,,,,
player,201511290was,nyg,HerzMa00,tackles_solo,1,,,,,
player,201511290was,nyg,HerzMa00,tackles_assists,0,,,,,
player,201511290was,nyg,HerzMa00,tackles_loss,0,,,,,
player,201511290was,nyg,HerzMa00,qb_hits,0,,,,,
player,201511290was,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201511290was,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201511290was,nyg,MoorDa01,def_int,0,,,,,
player,201511290was,nyg,MoorDa01,def_int_yds,0,,,,,
player,201511290was,nyg,MoorDa01,def_int_td,0,,,,,
player,201511290was,nyg,MoorDa01,def_int_long,0,,,,,
player,201511290was,nyg,MoorDa01,pass_defended,0,,,,,
player,201511290was,nyg,MoorDa01,sacks,0.0,,,,,
player,201511290was,nyg,MoorDa01,tackles_combined,1,,,,,
player,201511290was,nyg,MoorDa01,tackles_solo,1,,,,,
player,201511290was,nyg,MoorDa01,tackles_assists,0,,,,,
player,201511290was,nyg,MoorDa01,tackles_loss,0,,,,,
player,201511290was,nyg,MoorDa01,qb_hits,0,,,,,
player,201511290was,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201511290was,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201511290was,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201511290was,nyg,RodgDo99,def_int,0,,,,,
player,201511290was,nyg,RodgDo99,def_int_yds,0,,,,,
player,201511290was,nyg,RodgDo99,def_int_td,0,,,,,
player,201511290was,nyg,RodgDo99,def_int_long,0,,,,,
player,201511290was,nyg,RodgDo99,pass_defended,1,,,,,
player,201511290was,nyg,RodgDo99,sacks,0.0,,,,,
player,201511290was,nyg,RodgDo99,tackles_combined,1,,,,,
player,201511290was,nyg,RodgDo99,tackles_solo,1,,,,,
player,201511290was,nyg,RodgDo99,tackles_assists,0,,,,,
player,201511290was,nyg,RodgDo99,tackles_loss,0,,,,,
player,201511290was,nyg,RodgDo99,qb_hits,0,,,,,
player,201511290was,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201511290was,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201511290was,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201511290was,nyg,ThomJ.02,def_int,0,,,,,
player,201511290was,nyg,ThomJ.02,def_int_yds,0,,,,,
player,201511290was,nyg,ThomJ.02,def_int_td,0,,,,,
player,201511290was,nyg,ThomJ.02,def_int_long,0,,,,,
player,201511290was,nyg,ThomJ.02,pass_defended,0,,,,,
player,201511290was,nyg,ThomJ.02,sacks,0.0,,,,,
player,201511290was,nyg,ThomJ.02,tackles_combined,1,,,,,
player,201511290was,nyg,ThomJ.02,tackles_solo,1,,,,,
player,201511290was,nyg,ThomJ.02,tackles_assists,0,,,,,
player,201511290was,nyg,ThomJ.02,tackles_loss,0,,,,,
player,201511290was,nyg,ThomJ.02,qb_hits,0,,,,,
player,201511290was,nyg,ThomJ.02,fumbles_rec,0,,,,,
player,201511290was,nyg,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,ThomJ.02,fumbles_rec_td,0,,,,,
player,201511290was,nyg,ThomJ.02,fumbles_forced,0,,,,,
player,201511290was,nyg,HarrDw00,def_int,0,,,,,
player,201511290was,nyg,HarrDw00,def_int_yds,0,,,,,
player,201511290was,nyg,HarrDw00,def_int_td,0,,,,,
player,201511290was,nyg,HarrDw00,def_int_long,0,,,,,
player,201511290was,nyg,HarrDw00,pass_defended,0,,,,,
player,201511290was,nyg,HarrDw00,sacks,0.0,,,,,
player,201511290was,nyg,HarrDw00,tackles_combined,0,,,,,
player,201511290was,nyg,HarrDw00,tackles_solo,0,,,,,
player,201511290was,nyg,HarrDw00,tackles_assists,0,,,,,
player,201511290was,nyg,HarrDw00,tackles_loss,0,,,,,
player,201511290was,nyg,HarrDw00,qb_hits,0,,,,,
player,201511290was,nyg,HarrDw00,fumbles_rec,1,,,,,
player,201511290was,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201511290was,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201511290was,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201511290was,was,RilePe00,def_int,1,,,,,
player,201511290was,was,RilePe00,def_int_yds,7,,,,,
player,201511290was,was,RilePe00,def_int_td,0,,,,,
player,201511290was,was,RilePe00,def_int_long,7,,,,,
player,201511290was,was,RilePe00,pass_defended,1,,,,,
player,201511290was,was,RilePe00,sacks,0.0,,,,,
player,201511290was,was,RilePe00,tackles_combined,6,,,,,
player,201511290was,was,RilePe00,tackles_solo,3,,,,,
player,201511290was,was,RilePe00,tackles_assists,3,,,,,
player,201511290was,was,RilePe00,tackles_loss,0,,,,,
player,201511290was,was,RilePe00,qb_hits,0,,,,,
player,201511290was,was,RilePe00,fumbles_rec,0,,,,,
player,201511290was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201511290was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201511290was,was,RilePe00,fumbles_forced,0,,,,,
player,201511290was,was,BlacWi20,def_int,1,,,,,
player,201511290was,was,BlacWi20,def_int_yds,6,,,,,
player,201511290was,was,BlacWi20,def_int_td,0,,,,,
player,201511290was,was,BlacWi20,def_int_long,6,,,,,
player,201511290was,was,BlacWi20,pass_defended,3,,,,,
player,201511290was,was,BlacWi20,sacks,0.0,,,,,
player,201511290was,was,BlacWi20,tackles_combined,3,,,,,
player,201511290was,was,BlacWi20,tackles_solo,1,,,,,
player,201511290was,was,BlacWi20,tackles_assists,2,,,,,
player,201511290was,was,BlacWi20,tackles_loss,0,,,,,
player,201511290was,was,BlacWi20,qb_hits,0,,,,,
player,201511290was,was,BlacWi20,fumbles_rec,0,,,,,
player,201511290was,was,BlacWi20,fumbles_rec_yds,0,,,,,
player,201511290was,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201511290was,was,BlacWi20,fumbles_forced,0,,,,,
player,201511290was,was,DunbQu00,def_int,1,,,,,
player,201511290was,was,DunbQu00,def_int_yds,0,,,,,
player,201511290was,was,DunbQu00,def_int_td,0,,,,,
player,201511290was,was,DunbQu00,def_int_long,0,,,,,
player,201511290was,was,DunbQu00,pass_defended,2,,,,,
player,201511290was,was,DunbQu00,sacks,0.0,,,,,
player,201511290was,was,DunbQu00,tackles_combined,2,,,,,
player,201511290was,was,DunbQu00,tackles_solo,2,,,,,
player,201511290was,was,DunbQu00,tackles_assists,0,,,,,
player,201511290was,was,DunbQu00,tackles_loss,0,,,,,
player,201511290was,was,DunbQu00,qb_hits,0,,,,,
player,201511290was,was,DunbQu00,fumbles_rec,0,,,,,
player,201511290was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201511290was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201511290was,was,DunbQu00,fumbles_forced,0,,,,,
player,201511290was,was,KerrRy00,def_int,0,,,,,
player,201511290was,was,KerrRy00,def_int_yds,0,,,,,
player,201511290was,was,KerrRy00,def_int_td,0,,,,,
player,201511290was,was,KerrRy00,def_int_long,0,,,,,
player,201511290was,was,KerrRy00,pass_defended,1,,,,,
player,201511290was,was,KerrRy00,sacks,2.0,,,,,
player,201511290was,was,KerrRy00,tackles_combined,3,,,,,
player,201511290was,was,KerrRy00,tackles_solo,3,,,,,
player,201511290was,was,KerrRy00,tackles_assists,0,,,,,
player,201511290was,was,KerrRy00,tackles_loss,2,,,,,
player,201511290was,was,KerrRy00,qb_hits,3,,,,,
player,201511290was,was,KerrRy00,fumbles_rec,0,,,,,
player,201511290was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201511290was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201511290was,was,KerrRy00,fumbles_forced,0,,,,,
player,201511290was,was,BakeCh99,def_int,0,,,,,
player,201511290was,was,BakeCh99,def_int_yds,0,,,,,
player,201511290was,was,BakeCh99,def_int_td,0,,,,,
player,201511290was,was,BakeCh99,def_int_long,0,,,,,
player,201511290was,was,BakeCh99,pass_defended,0,,,,,
player,201511290was,was,BakeCh99,sacks,1.0,,,,,
player,201511290was,was,BakeCh99,tackles_combined,1,,,,,
player,201511290was,was,BakeCh99,tackles_solo,1,,,,,
player,201511290was,was,BakeCh99,tackles_assists,0,,,,,
player,201511290was,was,BakeCh99,tackles_loss,1,,,,,
player,201511290was,was,BakeCh99,qb_hits,2,,,,,
player,201511290was,was,BakeCh99,fumbles_rec,0,,,,,
player,201511290was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201511290was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201511290was,was,BakeCh99,fumbles_forced,0,,,,,
player,201511290was,was,CompWi00,def_int,0,,,,,
player,201511290was,was,CompWi00,def_int_yds,0,,,,,
player,201511290was,was,CompWi00,def_int_td,0,,,,,
player,201511290was,was,CompWi00,def_int_long,0,,,,,
player,201511290was,was,CompWi00,pass_defended,0,,,,,
player,201511290was,was,CompWi00,sacks,0.0,,,,,
player,201511290was,was,CompWi00,tackles_combined,10,,,,,
player,201511290was,was,CompWi00,tackles_solo,4,,,,,
player,201511290was,was,CompWi00,tackles_assists,6,,,,,
player,201511290was,was,CompWi00,tackles_loss,0,,,,,
player,201511290was,was,CompWi00,qb_hits,0,,,,,
player,201511290was,was,CompWi00,fumbles_rec,0,,,,,
player,201511290was,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201511290was,was,CompWi00,fumbles_rec_td,0,,,,,
player,201511290was,was,CompWi00,fumbles_forced,0,,,,,
player,201511290was,was,GoldDa99,def_int,0,,,,,
player,201511290was,was,GoldDa99,def_int_yds,0,,,,,
player,201511290was,was,GoldDa99,def_int_td,0,,,,,
player,201511290was,was,GoldDa99,def_int_long,0,,,,,
player,201511290was,was,GoldDa99,pass_defended,0,,,,,
player,201511290was,was,GoldDa99,sacks,0.0,,,,,
player,201511290was,was,GoldDa99,tackles_combined,7,,,,,
player,201511290was,was,GoldDa99,tackles_solo,2,,,,,
player,201511290was,was,GoldDa99,tackles_assists,5,,,,,
player,201511290was,was,GoldDa99,tackles_loss,0,,,,,
player,201511290was,was,GoldDa99,qb_hits,0,,,,,
player,201511290was,was,GoldDa99,fumbles_rec,0,,,,,
player,201511290was,was,GoldDa99,fumbles_rec_yds,0,,,,,
player,201511290was,was,GoldDa99,fumbles_rec_td,0,,,,,
player,201511290was,was,GoldDa99,fumbles_forced,0,,,,,
player,201511290was,was,BreeBa00,def_int,0,,,,,
player,201511290was,was,BreeBa00,def_int_yds,0,,,,,
player,201511290was,was,BreeBa00,def_int_td,0,,,,,
player,201511290was,was,BreeBa00,def_int_long,0,,,,,
player,201511290was,was,BreeBa00,pass_defended,4,,,,,
player,201511290was,was,BreeBa00,sacks,0.0,,,,,
player,201511290was,was,BreeBa00,tackles_combined,5,,,,,
player,201511290was,was,BreeBa00,tackles_solo,4,,,,,
player,201511290was,was,BreeBa00,tackles_assists,1,,,,,
player,201511290was,was,BreeBa00,tackles_loss,1,,,,,
player,201511290was,was,BreeBa00,qb_hits,0,,,,,
player,201511290was,was,BreeBa00,fumbles_rec,0,,,,,
player,201511290was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201511290was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201511290was,was,BreeBa00,fumbles_forced,0,,,,,
player,201511290was,was,HallDe99,def_int,0,,,,,
player,201511290was,was,HallDe99,def_int_yds,0,,,,,
player,201511290was,was,HallDe99,def_int_td,0,,,,,
player,201511290was,was,HallDe99,def_int_long,0,,,,,
player,201511290was,was,HallDe99,pass_defended,0,,,,,
player,201511290was,was,HallDe99,sacks,0.0,,,,,
player,201511290was,was,HallDe99,tackles_combined,4,,,,,
player,201511290was,was,HallDe99,tackles_solo,4,,,,,
player,201511290was,was,HallDe99,tackles_assists,0,,,,,
player,201511290was,was,HallDe99,tackles_loss,0,,,,,
player,201511290was,was,HallDe99,qb_hits,0,,,,,
player,201511290was,was,HallDe99,fumbles_rec,0,,,,,
player,201511290was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201511290was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201511290was,was,HallDe99,fumbles_forced,0,,,,,
player,201511290was,was,SmitPr00,def_int,0,,,,,
player,201511290was,was,SmitPr00,def_int_yds,0,,,,,
player,201511290was,was,SmitPr00,def_int_td,0,,,,,
player,201511290was,was,SmitPr00,def_int_long,0,,,,,
player,201511290was,was,SmitPr00,pass_defended,1,,,,,
player,201511290was,was,SmitPr00,sacks,0.0,,,,,
player,201511290was,was,SmitPr00,tackles_combined,4,,,,,
player,201511290was,was,SmitPr00,tackles_solo,2,,,,,
