game,2015,15,20151220,201512200nwe,oti,"Tennessee Titans",16,nwe,"New England Patriots",33
player,201512200nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201512200nwe,nwe,RichJo00,def_int,0,,,,,
player,201512200nwe,nwe,RichJo00,def_int_yds,0,,,,,
player,201512200nwe,nwe,RichJo00,def_int_td,0,,,,,
player,201512200nwe,nwe,RichJo00,def_int_long,0,,,,,
player,201512200nwe,nwe,RichJo00,pass_defended,1,,,,,
player,201512200nwe,nwe,RichJo00,sacks,0.0,,,,,
player,201512200nwe,nwe,RichJo00,tackles_combined,3,,,,,
player,201512200nwe,nwe,RichJo00,tackles_solo,3,,,,,
player,201512200nwe,nwe,RichJo00,tackles_assists,0,,,,,
player,201512200nwe,nwe,RichJo00,tackles_loss,0,,,,,
player,201512200nwe,nwe,RichJo00,qb_hits,0,,,,,
player,201512200nwe,nwe,RichJo00,fumbles_rec,0,,,,,
player,201512200nwe,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,RichJo00,fumbles_forced,0,,,,,
player,201512200nwe,nwe,WilsTa00,def_int,0,,,,,
player,201512200nwe,nwe,WilsTa00,def_int_yds,0,,,,,
player,201512200nwe,nwe,WilsTa00,def_int_td,0,,,,,
player,201512200nwe,nwe,WilsTa00,def_int_long,0,,,,,
player,201512200nwe,nwe,WilsTa00,pass_defended,1,,,,,
player,201512200nwe,nwe,WilsTa00,sacks,0.0,,,,,
player,201512200nwe,nwe,WilsTa00,tackles_combined,3,,,,,
player,201512200nwe,nwe,WilsTa00,tackles_solo,2,,,,,
player,201512200nwe,nwe,WilsTa00,tackles_assists,1,,,,,
player,201512200nwe,nwe,WilsTa00,tackles_loss,0,,,,,
player,201512200nwe,nwe,WilsTa00,qb_hits,0,,,,,
player,201512200nwe,nwe,WilsTa00,fumbles_rec,0,,,,,
player,201512200nwe,nwe,WilsTa00,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,WilsTa00,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,WilsTa00,fumbles_forced,0,,,,,
player,201512200nwe,nwe,BrowMa01,def_int,0,,,,,
player,201512200nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201512200nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201512200nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201512200nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201512200nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201512200nwe,nwe,BrowMa01,tackles_combined,2,,,,,
player,201512200nwe,nwe,BrowMa01,tackles_solo,1,,,,,
player,201512200nwe,nwe,BrowMa01,tackles_assists,1,,,,,
player,201512200nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201512200nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201512200nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201512200nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201512200nwe,nwe,JohnLe03,def_int,0,,,,,
player,201512200nwe,nwe,JohnLe03,def_int_yds,0,,,,,
player,201512200nwe,nwe,JohnLe03,def_int_td,0,,,,,
player,201512200nwe,nwe,JohnLe03,def_int_long,0,,,,,
player,201512200nwe,nwe,JohnLe03,pass_defended,0,,,,,
player,201512200nwe,nwe,JohnLe03,sacks,0.0,,,,,
player,201512200nwe,nwe,JohnLe03,tackles_combined,2,,,,,
player,201512200nwe,nwe,JohnLe03,tackles_solo,0,,,,,
player,201512200nwe,nwe,JohnLe03,tackles_assists,2,,,,,
player,201512200nwe,nwe,JohnLe03,tackles_loss,0,,,,,
player,201512200nwe,nwe,JohnLe03,qb_hits,0,,,,,
player,201512200nwe,nwe,JohnLe03,fumbles_rec,0,,,,,
player,201512200nwe,nwe,JohnLe03,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,JohnLe03,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,JohnLe03,fumbles_forced,0,,,,,
player,201512200nwe,nwe,EbneNa00,def_int,0,,,,,
player,201512200nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201512200nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201512200nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201512200nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201512200nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201512200nwe,nwe,EbneNa00,tackles_combined,1,,,,,
player,201512200nwe,nwe,EbneNa00,tackles_solo,1,,,,,
player,201512200nwe,nwe,EbneNa00,tackles_assists,0,,,,,
player,201512200nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201512200nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201512200nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201512200nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201512200nwe,nwe,HighDo01,def_int,0,,,,,
player,201512200nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201512200nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201512200nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201512200nwe,nwe,HighDo01,pass_defended,1,,,,,
player,201512200nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201512200nwe,nwe,HighDo01,tackles_combined,1,,,,,
player,201512200nwe,nwe,HighDo01,tackles_solo,0,,,,,
player,201512200nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201512200nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201512200nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201512200nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201512200nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201512200nwe,nwe,KingBr02,def_int,0,,,,,
player,201512200nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201512200nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201512200nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201512200nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201512200nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201512200nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201512200nwe,nwe,KingBr02,tackles_solo,0,,,,,
player,201512200nwe,nwe,KingBr02,tackles_assists,1,,,,,
player,201512200nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201512200nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201512200nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201512200nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201512200nwe,nwe,SiliSe00,def_int,0,,,,,
player,201512200nwe,nwe,SiliSe00,def_int_yds,0,,,,,
player,201512200nwe,nwe,SiliSe00,def_int_td,0,,,,,
player,201512200nwe,nwe,SiliSe00,def_int_long,0,,,,,
player,201512200nwe,nwe,SiliSe00,pass_defended,0,,,,,
player,201512200nwe,nwe,SiliSe00,sacks,0.0,,,,,
player,201512200nwe,nwe,SiliSe00,tackles_combined,1,,,,,
player,201512200nwe,nwe,SiliSe00,tackles_solo,0,,,,,
player,201512200nwe,nwe,SiliSe00,tackles_assists,1,,,,,
player,201512200nwe,nwe,SiliSe00,tackles_loss,0,,,,,
player,201512200nwe,nwe,SiliSe00,qb_hits,0,,,,,
player,201512200nwe,nwe,SiliSe00,fumbles_rec,0,,,,,
player,201512200nwe,nwe,SiliSe00,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,SiliSe00,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,SiliSe00,fumbles_forced,0,,,,,
player,201512200nwe,nwe,SlatMa00,def_int,0,,,,,
player,201512200nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201512200nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201512200nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201512200nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201512200nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201512200nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201512200nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201512200nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201512200nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201512200nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201512200nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201512200nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201512200nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201512200nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201512200nwe,oti,CoxxPe99,kick_ret,0,,,,,
player,201512200nwe,oti,CoxxPe99,kick_ret_yds,0,,,,,
player,201512200nwe,oti,CoxxPe99,kick_ret_yds_per_ret,,,,,,
player,201512200nwe,oti,CoxxPe99,kick_ret_td,0,,,,,
player,201512200nwe,oti,CoxxPe99,kick_ret_long,0,,,,,
player,201512200nwe,oti,CoxxPe99,punt_ret,1,,,,,
player,201512200nwe,oti,CoxxPe99,punt_ret_yds,6,,,,,
player,201512200nwe,oti,CoxxPe99,punt_ret_yds_per_ret,6.0,,,,,
player,201512200nwe,oti,CoxxPe99,punt_ret_td,0,,,,,
player,201512200nwe,oti,CoxxPe99,punt_ret_long,6,,,,,
player,201512200nwe,oti,DougHa00,kick_ret,0,,,,,
player,201512200nwe,oti,DougHa00,kick_ret_yds,0,,,,,
player,201512200nwe,oti,DougHa00,kick_ret_yds_per_ret,,,,,,
player,201512200nwe,oti,DougHa00,kick_ret_td,0,,,,,
player,201512200nwe,oti,DougHa00,kick_ret_long,0,,,,,
player,201512200nwe,oti,DougHa00,punt_ret,1,,,,,
player,201512200nwe,oti,DougHa00,punt_ret_yds,18,,,,,
player,201512200nwe,oti,DougHa00,punt_ret_yds_per_ret,18.0,,,,,
player,201512200nwe,oti,DougHa00,punt_ret_td,0,,,,,
player,201512200nwe,oti,DougHa00,punt_ret_long,18,,,,,
player,201512200nwe,oti,AndrAn00,kick_ret,1,,,,,
player,201512200nwe,oti,AndrAn00,kick_ret_yds,13,,,,,
player,201512200nwe,oti,AndrAn00,kick_ret_yds_per_ret,13.0,,,,,
player,201512200nwe,oti,AndrAn00,kick_ret_td,0,,,,,
player,201512200nwe,oti,AndrAn00,kick_ret_long,13,,,,,
player,201512200nwe,oti,AndrAn00,punt_ret,0,,,,,
player,201512200nwe,oti,AndrAn00,punt_ret_yds,0,,,,,
player,201512200nwe,oti,AndrAn00,punt_ret_yds_per_ret,,,,,,
player,201512200nwe,oti,AndrAn00,punt_ret_td,0,,,,,
player,201512200nwe,oti,AndrAn00,punt_ret_long,0,,,,,
player,201512200nwe,oti,McBrTr00,kick_ret,1,,,,,
player,201512200nwe,oti,McBrTr00,kick_ret_yds,11,,,,,
player,201512200nwe,oti,McBrTr00,kick_ret_yds_per_ret,11.0,,,,,
player,201512200nwe,oti,McBrTr00,kick_ret_td,0,,,,,
player,201512200nwe,oti,McBrTr00,kick_ret_long,11,,,,,
player,201512200nwe,oti,McBrTr00,punt_ret,0,,,,,
player,201512200nwe,oti,McBrTr00,punt_ret_yds,0,,,,,
player,201512200nwe,oti,McBrTr00,punt_ret_yds_per_ret,,,,,,
player,201512200nwe,oti,McBrTr00,punt_ret_td,0,,,,,
player,201512200nwe,oti,McBrTr00,punt_ret_long,0,,,,,
player,201512200nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201512200nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201512200nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201512200nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201512200nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201512200nwe,nwe,AmenDa00,punt_ret,4,,,,,
player,201512200nwe,nwe,AmenDa00,punt_ret_yds,36,,,,,
player,201512200nwe,nwe,AmenDa00,punt_ret_yds_per_ret,9.0,,,,,
player,201512200nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201512200nwe,nwe,AmenDa00,punt_ret_long,22,,,,,
player,201512200nwe,nwe,MartKe01,kick_ret,1,,,,,
player,201512200nwe,nwe,MartKe01,kick_ret_yds,75,,,,,
player,201512200nwe,nwe,MartKe01,kick_ret_yds_per_ret,75.0,,,,,
player,201512200nwe,nwe,MartKe01,kick_ret_td,0,,,,,
player,201512200nwe,nwe,MartKe01,kick_ret_long,75,,,,,
player,201512200nwe,nwe,MartKe01,punt_ret,0,,,,,
player,201512200nwe,nwe,MartKe01,punt_ret_yds,0,,,,,
player,201512200nwe,nwe,MartKe01,punt_ret_yds_per_ret,,,,,,
player,201512200nwe,nwe,MartKe01,punt_ret_td,0,,,,,
player,201512200nwe,nwe,MartKe01,punt_ret_long,0,,,,,
player,201512200nwe,oti,SuccRy44,xpm,1,,,,,
player,201512200nwe,oti,SuccRy44,xpa,2,,,,,
player,201512200nwe,oti,SuccRy44,fgm,1,,,,,
player,201512200nwe,oti,SuccRy44,fga,1,,,,,
player,201512200nwe,oti,SuccRy44,punt,0,,,,,
player,201512200nwe,oti,SuccRy44,punt_yds,0,,,,,
player,201512200nwe,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201512200nwe,oti,SuccRy44,punt_long,0,,,,,
player,201512200nwe,oti,KernBr20,xpm,,,,,,
player,201512200nwe,oti,KernBr20,xpa,,,,,,
player,201512200nwe,oti,KernBr20,fgm,,,,,,
player,201512200nwe,oti,KernBr20,fga,,,,,,
player,201512200nwe,oti,KernBr20,punt,5,,,,,
player,201512200nwe,oti,KernBr20,punt_yds,272,,,,,
player,201512200nwe,oti,KernBr20,punt_yds_per_punt,54.4,,,,,
player,201512200nwe,oti,KernBr20,punt_long,61,,,,,
player,201512200nwe,nwe,GostSt20,xpm,3,,,,,
player,201512200nwe,nwe,GostSt20,xpa,3,,,,,
player,201512200nwe,nwe,GostSt20,fgm,4,,,,,
player,201512200nwe,nwe,GostSt20,fga,5,,,,,
player,201512200nwe,nwe,GostSt20,punt,0,,,,,
player,201512200nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201512200nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201512200nwe,nwe,GostSt20,punt_long,0,,,,,
player,201512200nwe,nwe,AlleRy01,xpm,,,,,,
player,201512200nwe,nwe,AlleRy01,xpa,,,,,,
player,201512200nwe,nwe,AlleRy01,fgm,,,,,,
player,201512200nwe,nwe,AlleRy01,fga,,,,,,
player,201512200nwe,nwe,AlleRy01,punt,4,,,,,
player,201512200nwe,nwe,AlleRy01,punt_yds,182,,,,,
player,201512200nwe,nwe,AlleRy01,punt_yds_per_punt,45.5,,,,,
player,201512200nwe,nwe,AlleRy01,punt_long,56,,,,,
player,201512200nwe,nwe,VollSe20,pos,T,,,,,
player,201512200nwe,nwe,VollSe20,offense,66,,,,,
player,201512200nwe,nwe,VollSe20,off_pct,100%,,,,,
player,201512200nwe,nwe,VollSe20,defense,0,,,,,
player,201512200nwe,nwe,VollSe20,def_pct,0%,,,,,
player,201512200nwe,nwe,VollSe20,special_teams,8,,,,,
player,201512200nwe,nwe,VollSe20,st_pct,25%,,,,,
player,201512200nwe,nwe,CannMa00,pos,T,,,,,
player,201512200nwe,nwe,CannMa00,offense,66,,,,,
player,201512200nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201512200nwe,nwe,CannMa00,defense,0,,,,,
player,201512200nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201512200nwe,nwe,CannMa00,special_teams,8,,,,,
player,201512200nwe,nwe,CannMa00,st_pct,25%,,,,,
player,201512200nwe,nwe,BradTo00,pos,QB,,,,,
player,201512200nwe,nwe,BradTo00,offense,66,,,,,
player,201512200nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201512200nwe,nwe,BradTo00,defense,0,,,,,
player,201512200nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201512200nwe,nwe,BradTo00,special_teams,0,,,,,
player,201512200nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201512200nwe,nwe,AndrDa00,pos,C,,,,,
player,201512200nwe,nwe,AndrDa00,offense,66,,,,,
player,201512200nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201512200nwe,nwe,AndrDa00,defense,0,,,,,
player,201512200nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201512200nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201512200nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201512200nwe,nwe,GronRo00,pos,TE,,,,,
player,201512200nwe,nwe,GronRo00,offense,62,,,,,
player,201512200nwe,nwe,GronRo00,off_pct,94%,,,,,
player,201512200nwe,nwe,GronRo00,defense,0,,,,,
player,201512200nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201512200nwe,nwe,GronRo00,special_teams,0,,,,,
player,201512200nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201512200nwe,nwe,LaFeBr00,pos,WR,,,,,
player,201512200nwe,nwe,LaFeBr00,offense,62,,,,,
player,201512200nwe,nwe,LaFeBr00,off_pct,94%,,,,,
player,201512200nwe,nwe,LaFeBr00,defense,0,,,,,
player,201512200nwe,nwe,LaFeBr00,def_pct,0%,,,,,
player,201512200nwe,nwe,LaFeBr00,special_teams,0,,,,,
player,201512200nwe,nwe,LaFeBr00,st_pct,0%,,,,,
player,201512200nwe,nwe,JackTr00,pos,G,,,,,
player,201512200nwe,nwe,JackTr00,offense,61,,,,,
player,201512200nwe,nwe,JackTr00,off_pct,92%,,,,,
player,201512200nwe,nwe,JackTr00,defense,0,,,,,
player,201512200nwe,nwe,JackTr00,def_pct,0%,,,,,
player,201512200nwe,nwe,JackTr00,special_teams,0,,,,,
player,201512200nwe,nwe,JackTr00,st_pct,0%,,,,,
player,201512200nwe,nwe,MartKe01,pos,WR,,,,,
player,201512200nwe,nwe,MartKe01,offense,55,,,,,
player,201512200nwe,nwe,MartKe01,off_pct,83%,,,,,
player,201512200nwe,nwe,MartKe01,defense,0,,,,,
player,201512200nwe,nwe,MartKe01,def_pct,0%,,,,,
player,201512200nwe,nwe,MartKe01,special_teams,5,,,,,
player,201512200nwe,nwe,MartKe01,st_pct,16%,,,,,
player,201512200nwe,nwe,MasoSh01,pos,G,,,,,
player,201512200nwe,nwe,MasoSh01,offense,51,,,,,
player,201512200nwe,nwe,MasoSh01,off_pct,77%,,,,,
player,201512200nwe,nwe,MasoSh01,defense,0,,,,,
player,201512200nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201512200nwe,nwe,MasoSh01,special_teams,8,,,,,
player,201512200nwe,nwe,MasoSh01,st_pct,25%,,,,,
player,201512200nwe,nwe,WillMi06,pos,TE,,,,,
player,201512200nwe,nwe,WillMi06,offense,50,,,,,
player,201512200nwe,nwe,WillMi06,off_pct,76%,,,,,
player,201512200nwe,nwe,WillMi06,defense,0,,,,,
player,201512200nwe,nwe,WillMi06,def_pct,0%,,,,,
player,201512200nwe,nwe,WillMi06,special_teams,16,,,,,
player,201512200nwe,nwe,WillMi06,st_pct,50%,,,,,
player,201512200nwe,nwe,BoldBr00,pos,RB,,,,,
player,201512200nwe,nwe,BoldBr00,offense,28,,,,,
player,201512200nwe,nwe,BoldBr00,off_pct,42%,,,,,
player,201512200nwe,nwe,BoldBr00,defense,0,,,,,
player,201512200nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201512200nwe,nwe,BoldBr00,special_teams,0,,,,,
player,201512200nwe,nwe,BoldBr00,st_pct,0%,,,,,
player,201512200nwe,nwe,WhitJa02,pos,RB,,,,,
player,201512200nwe,nwe,WhitJa02,offense,22,,,,,
player,201512200nwe,nwe,WhitJa02,off_pct,33%,,,,,
player,201512200nwe,nwe,WhitJa02,defense,0,,,,,
player,201512200nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201512200nwe,nwe,WhitJa02,special_teams,0,,,,,
player,201512200nwe,nwe,WhitJa02,st_pct,0%,,,,,
player,201512200nwe,nwe,IoseJo00,pos,RB,,,,,
player,201512200nwe,nwe,IoseJo00,offense,20,,,,,
player,201512200nwe,nwe,IoseJo00,off_pct,30%,,,,,
player,201512200nwe,nwe,IoseJo00,defense,0,,,,,
player,201512200nwe,nwe,IoseJo00,def_pct,0%,,,,,
player,201512200nwe,nwe,IoseJo00,special_teams,4,,,,,
player,201512200nwe,nwe,IoseJo00,st_pct,12%,,,,,
player,201512200nwe,nwe,KlinJo01,pos,G,,,,,
player,201512200nwe,nwe,KlinJo01,offense,20,,,,,
player,201512200nwe,nwe,KlinJo01,off_pct,30%,,,,,
player,201512200nwe,nwe,KlinJo01,defense,0,,,,,
player,201512200nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201512200nwe,nwe,KlinJo01,special_teams,0,,,,,
player,201512200nwe,nwe,KlinJo01,st_pct,0%,,,,,
player,201512200nwe,nwe,AmenDa00,pos,WR,,,,,
player,201512200nwe,nwe,AmenDa00,offense,12,,,,,
player,201512200nwe,nwe,AmenDa00,off_pct,18%,,,,,
player,201512200nwe,nwe,AmenDa00,defense,0,,,,,
player,201512200nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201512200nwe,nwe,AmenDa00,special_teams,4,,,,,
player,201512200nwe,nwe,AmenDa00,st_pct,12%,,,,,
player,201512200nwe,nwe,HankLe00,pos,WR,,,,,
player,201512200nwe,nwe,HankLe00,offense,10,,,,,
player,201512200nwe,nwe,HankLe00,off_pct,15%,,,,,
player,201512200nwe,nwe,HankLe00,defense,0,,,,,
player,201512200nwe,nwe,HankLe00,def_pct,0%,,,,,
player,201512200nwe,nwe,HankLe00,special_teams,0,,,,,
player,201512200nwe,nwe,HankLe00,st_pct,0%,,,,,
player,201512200nwe,nwe,FlemCa00,pos,T,,,,,
player,201512200nwe,nwe,FlemCa00,offense,8,,,,,
player,201512200nwe,nwe,FlemCa00,off_pct,12%,,,,,
player,201512200nwe,nwe,FlemCa00,defense,0,,,,,
player,201512200nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201512200nwe,nwe,FlemCa00,special_teams,0,,,,,
player,201512200nwe,nwe,FlemCa00,st_pct,0%,,,,,
player,201512200nwe,nwe,SlatMa00,pos,WR,,,,,
player,201512200nwe,nwe,SlatMa00,offense,1,,,,,
player,201512200nwe,nwe,SlatMa00,off_pct,2%,,,,,
player,201512200nwe,nwe,SlatMa00,defense,0,,,,,
player,201512200nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201512200nwe,nwe,SlatMa00,special_teams,20,,,,,
player,201512200nwe,nwe,SlatMa00,st_pct,62%,,,,,
player,201512200nwe,nwe,CollJa00,pos,LB,,,,,
player,201512200nwe,nwe,CollJa00,offense,0,,,,,
player,201512200nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201512200nwe,nwe,CollJa00,defense,62,,,,,
player,201512200nwe,nwe,CollJa00,def_pct,100%,,,,,
player,201512200nwe,nwe,CollJa00,special_teams,4,,,,,
player,201512200nwe,nwe,CollJa00,st_pct,12%,,,,,
player,201512200nwe,nwe,RyanLo00,pos,CB,,,,,
player,201512200nwe,nwe,RyanLo00,offense,0,,,,,
player,201512200nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201512200nwe,nwe,RyanLo00,defense,62,,,,,
player,201512200nwe,nwe,RyanLo00,def_pct,100%,,,,,
player,201512200nwe,nwe,RyanLo00,special_teams,4,,,,,
player,201512200nwe,nwe,RyanLo00,st_pct,12%,,,,,
player,201512200nwe,nwe,HarmDu00,pos,FS,,,,,
player,201512200nwe,nwe,HarmDu00,offense,0,,,,,
player,201512200nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201512200nwe,nwe,HarmDu00,defense,62,,,,,
player,201512200nwe,nwe,HarmDu00,def_pct,100%,,,,,
player,201512200nwe,nwe,HarmDu00,special_teams,3,,,,,
player,201512200nwe,nwe,HarmDu00,st_pct,9%,,,,,
player,201512200nwe,nwe,ButlMa01,pos,CB,,,,,
player,201512200nwe,nwe,ButlMa01,offense,0,,,,,
player,201512200nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201512200nwe,nwe,ButlMa01,defense,59,,,,,
player,201512200nwe,nwe,ButlMa01,def_pct,95%,,,,,
player,201512200nwe,nwe,ButlMa01,special_teams,14,,,,,
player,201512200nwe,nwe,ButlMa01,st_pct,44%,,,,,
player,201512200nwe,nwe,ChunPa99,pos,SS,,,,,
player,201512200nwe,nwe,ChunPa99,offense,0,,,,,
player,201512200nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201512200nwe,nwe,ChunPa99,defense,53,,,,,
player,201512200nwe,nwe,ChunPa99,def_pct,85%,,,,,
player,201512200nwe,nwe,ChunPa99,special_teams,10,,,,,
player,201512200nwe,nwe,ChunPa99,st_pct,31%,,,,,
player,201512200nwe,nwe,NinkRo20,pos,DE,,,,,
player,201512200nwe,nwe,NinkRo20,offense,0,,,,,
player,201512200nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201512200nwe,nwe,NinkRo20,defense,42,,,,,
player,201512200nwe,nwe,NinkRo20,def_pct,68%,,,,,
player,201512200nwe,nwe,NinkRo20,special_teams,8,,,,,
player,201512200nwe,nwe,NinkRo20,st_pct,25%,,,,,
player,201512200nwe,nwe,SheaJa00,pos,DE,,,,,
player,201512200nwe,nwe,SheaJa00,offense,0,,,,,
player,201512200nwe,nwe,SheaJa00,off_pct,0%,,,,,
player,201512200nwe,nwe,SheaJa00,defense,41,,,,,
player,201512200nwe,nwe,SheaJa00,def_pct,66%,,,,,
player,201512200nwe,nwe,SheaJa00,special_teams,1,,,,,
player,201512200nwe,nwe,SheaJa00,st_pct,3%,,,,,
player,201512200nwe,nwe,JoneCh03,pos,DE,,,,,
player,201512200nwe,nwe,JoneCh03,offense,0,,,,,
player,201512200nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201512200nwe,nwe,JoneCh03,defense,37,,,,,
player,201512200nwe,nwe,JoneCh03,def_pct,60%,,,,,
player,201512200nwe,nwe,JoneCh03,special_teams,12,,,,,
player,201512200nwe,nwe,JoneCh03,st_pct,38%,,,,,
player,201512200nwe,nwe,BrowMa01,pos,DT,,,,,
player,201512200nwe,nwe,BrowMa01,offense,0,,,,,
player,201512200nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201512200nwe,nwe,BrowMa01,defense,36,,,,,
player,201512200nwe,nwe,BrowMa01,def_pct,58%,,,,,
player,201512200nwe,nwe,BrowMa01,special_teams,3,,,,,
player,201512200nwe,nwe,BrowMa01,st_pct,9%,,,,,
player,201512200nwe,nwe,MayoJe99,pos,LB,,,,,
player,201512200nwe,nwe,MayoJe99,offense,0,,,,,
player,201512200nwe,nwe,MayoJe99,off_pct,0%,,,,,
player,201512200nwe,nwe,MayoJe99,defense,35,,,,,
player,201512200nwe,nwe,MayoJe99,def_pct,56%,,,,,
player,201512200nwe,nwe,MayoJe99,special_teams,1,,,,,
player,201512200nwe,nwe,MayoJe99,st_pct,3%,,,,,
player,201512200nwe,nwe,HickAk00,pos,DE,,,,,
player,201512200nwe,nwe,HickAk00,offense,0,,,,,
player,201512200nwe,nwe,HickAk00,off_pct,0%,,,,,
