game,2015,15,20151220,201512200nyg,car,"Carolina Panthers",38,nyg,"New York Giants",35
player,201512200nyg,car,KuecLu00,pass_defended,1,,,,,
player,201512200nyg,car,KuecLu00,sacks,0.0,,,,,
player,201512200nyg,car,KuecLu00,tackles_combined,15,,,,,
player,201512200nyg,car,KuecLu00,tackles_solo,10,,,,,
player,201512200nyg,car,KuecLu00,tackles_assists,5,,,,,
player,201512200nyg,car,KuecLu00,tackles_loss,0,,,,,
player,201512200nyg,car,KuecLu00,qb_hits,0,,,,,
player,201512200nyg,car,KuecLu00,fumbles_rec,0,,,,,
player,201512200nyg,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,KuecLu00,fumbles_forced,0,,,,,
player,201512200nyg,car,ColeKu99,def_int,0,,,,,
player,201512200nyg,car,ColeKu99,def_int_yds,0,,,,,
player,201512200nyg,car,ColeKu99,def_int_td,0,,,,,
player,201512200nyg,car,ColeKu99,def_int_long,0,,,,,
player,201512200nyg,car,ColeKu99,pass_defended,0,,,,,
player,201512200nyg,car,ColeKu99,sacks,0.0,,,,,
player,201512200nyg,car,ColeKu99,tackles_combined,13,,,,,
player,201512200nyg,car,ColeKu99,tackles_solo,8,,,,,
player,201512200nyg,car,ColeKu99,tackles_assists,5,,,,,
player,201512200nyg,car,ColeKu99,tackles_loss,1,,,,,
player,201512200nyg,car,ColeKu99,qb_hits,0,,,,,
player,201512200nyg,car,ColeKu99,fumbles_rec,0,,,,,
player,201512200nyg,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201512200nyg,car,ColeKu99,fumbles_forced,0,,,,,
player,201512200nyg,car,DaviTh20,def_int,0,,,,,
player,201512200nyg,car,DaviTh20,def_int_yds,0,,,,,
player,201512200nyg,car,DaviTh20,def_int_td,0,,,,,
player,201512200nyg,car,DaviTh20,def_int_long,0,,,,,
player,201512200nyg,car,DaviTh20,pass_defended,1,,,,,
player,201512200nyg,car,DaviTh20,sacks,0.0,,,,,
player,201512200nyg,car,DaviTh20,tackles_combined,9,,,,,
player,201512200nyg,car,DaviTh20,tackles_solo,6,,,,,
player,201512200nyg,car,DaviTh20,tackles_assists,3,,,,,
player,201512200nyg,car,DaviTh20,tackles_loss,0,,,,,
player,201512200nyg,car,DaviTh20,qb_hits,0,,,,,
player,201512200nyg,car,DaviTh20,fumbles_rec,0,,,,,
player,201512200nyg,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201512200nyg,car,DaviTh20,fumbles_forced,0,,,,,
player,201512200nyg,car,HarpRo21,def_int,0,,,,,
player,201512200nyg,car,HarpRo21,def_int_yds,0,,,,,
player,201512200nyg,car,HarpRo21,def_int_td,0,,,,,
player,201512200nyg,car,HarpRo21,def_int_long,0,,,,,
player,201512200nyg,car,HarpRo21,pass_defended,0,,,,,
player,201512200nyg,car,HarpRo21,sacks,0.0,,,,,
player,201512200nyg,car,HarpRo21,tackles_combined,6,,,,,
player,201512200nyg,car,HarpRo21,tackles_solo,5,,,,,
player,201512200nyg,car,HarpRo21,tackles_assists,1,,,,,
player,201512200nyg,car,HarpRo21,tackles_loss,0,,,,,
player,201512200nyg,car,HarpRo21,qb_hits,0,,,,,
player,201512200nyg,car,HarpRo21,fumbles_rec,0,,,,,
player,201512200nyg,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201512200nyg,car,HarpRo21,fumbles_forced,0,,,,,
player,201512200nyg,car,ThomSh01,def_int,0,,,,,
player,201512200nyg,car,ThomSh01,def_int_yds,0,,,,,
player,201512200nyg,car,ThomSh01,def_int_td,0,,,,,
player,201512200nyg,car,ThomSh01,def_int_long,0,,,,,
player,201512200nyg,car,ThomSh01,pass_defended,0,,,,,
player,201512200nyg,car,ThomSh01,sacks,0.0,,,,,
player,201512200nyg,car,ThomSh01,tackles_combined,6,,,,,
player,201512200nyg,car,ThomSh01,tackles_solo,4,,,,,
player,201512200nyg,car,ThomSh01,tackles_assists,2,,,,,
player,201512200nyg,car,ThomSh01,tackles_loss,0,,,,,
player,201512200nyg,car,ThomSh01,qb_hits,0,,,,,
player,201512200nyg,car,ThomSh01,fumbles_rec,0,,,,,
player,201512200nyg,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201512200nyg,car,ThomSh01,fumbles_forced,0,,,,,
player,201512200nyg,car,FinnCo20,def_int,0,,,,,
player,201512200nyg,car,FinnCo20,def_int_yds,0,,,,,
player,201512200nyg,car,FinnCo20,def_int_td,0,,,,,
player,201512200nyg,car,FinnCo20,def_int_long,0,,,,,
player,201512200nyg,car,FinnCo20,pass_defended,0,,,,,
player,201512200nyg,car,FinnCo20,sacks,0.0,,,,,
player,201512200nyg,car,FinnCo20,tackles_combined,5,,,,,
player,201512200nyg,car,FinnCo20,tackles_solo,5,,,,,
player,201512200nyg,car,FinnCo20,tackles_assists,0,,,,,
player,201512200nyg,car,FinnCo20,tackles_loss,0,,,,,
player,201512200nyg,car,FinnCo20,qb_hits,0,,,,,
player,201512200nyg,car,FinnCo20,fumbles_rec,0,,,,,
player,201512200nyg,car,FinnCo20,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,FinnCo20,fumbles_rec_td,0,,,,,
player,201512200nyg,car,FinnCo20,fumbles_forced,0,,,,,
player,201512200nyg,car,JohnCh98,def_int,0,,,,,
player,201512200nyg,car,JohnCh98,def_int_yds,0,,,,,
player,201512200nyg,car,JohnCh98,def_int_td,0,,,,,
player,201512200nyg,car,JohnCh98,def_int_long,0,,,,,
player,201512200nyg,car,JohnCh98,pass_defended,0,,,,,
player,201512200nyg,car,JohnCh98,sacks,0.0,,,,,
player,201512200nyg,car,JohnCh98,tackles_combined,3,,,,,
player,201512200nyg,car,JohnCh98,tackles_solo,1,,,,,
player,201512200nyg,car,JohnCh98,tackles_assists,2,,,,,
player,201512200nyg,car,JohnCh98,tackles_loss,0,,,,,
player,201512200nyg,car,JohnCh98,qb_hits,1,,,,,
player,201512200nyg,car,JohnCh98,fumbles_rec,0,,,,,
player,201512200nyg,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201512200nyg,car,JohnCh98,fumbles_forced,0,,,,,
player,201512200nyg,car,LotuSt00,def_int,0,,,,,
player,201512200nyg,car,LotuSt00,def_int_yds,0,,,,,
player,201512200nyg,car,LotuSt00,def_int_td,0,,,,,
player,201512200nyg,car,LotuSt00,def_int_long,0,,,,,
player,201512200nyg,car,LotuSt00,pass_defended,1,,,,,
player,201512200nyg,car,LotuSt00,sacks,0.0,,,,,
player,201512200nyg,car,LotuSt00,tackles_combined,3,,,,,
player,201512200nyg,car,LotuSt00,tackles_solo,2,,,,,
player,201512200nyg,car,LotuSt00,tackles_assists,1,,,,,
player,201512200nyg,car,LotuSt00,tackles_loss,0,,,,,
player,201512200nyg,car,LotuSt00,qb_hits,0,,,,,
player,201512200nyg,car,LotuSt00,fumbles_rec,0,,,,,
player,201512200nyg,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,LotuSt00,fumbles_forced,0,,,,,
player,201512200nyg,car,NormJo01,def_int,0,,,,,
player,201512200nyg,car,NormJo01,def_int_yds,0,,,,,
player,201512200nyg,car,NormJo01,def_int_td,0,,,,,
player,201512200nyg,car,NormJo01,def_int_long,0,,,,,
player,201512200nyg,car,NormJo01,pass_defended,0,,,,,
player,201512200nyg,car,NormJo01,sacks,0.0,,,,,
player,201512200nyg,car,NormJo01,tackles_combined,3,,,,,
player,201512200nyg,car,NormJo01,tackles_solo,2,,,,,
player,201512200nyg,car,NormJo01,tackles_assists,1,,,,,
player,201512200nyg,car,NormJo01,tackles_loss,0,,,,,
player,201512200nyg,car,NormJo01,qb_hits,0,,,,,
player,201512200nyg,car,NormJo01,fumbles_rec,0,,,,,
player,201512200nyg,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,NormJo01,fumbles_rec_td,0,,,,,
player,201512200nyg,car,NormJo01,fumbles_forced,1,,,,,
player,201512200nyg,car,AddiMa00,def_int,0,,,,,
player,201512200nyg,car,AddiMa00,def_int_yds,0,,,,,
player,201512200nyg,car,AddiMa00,def_int_td,0,,,,,
player,201512200nyg,car,AddiMa00,def_int_long,0,,,,,
player,201512200nyg,car,AddiMa00,pass_defended,0,,,,,
player,201512200nyg,car,AddiMa00,sacks,0.0,,,,,
player,201512200nyg,car,AddiMa00,tackles_combined,2,,,,,
player,201512200nyg,car,AddiMa00,tackles_solo,2,,,,,
player,201512200nyg,car,AddiMa00,tackles_assists,0,,,,,
player,201512200nyg,car,AddiMa00,tackles_loss,0,,,,,
player,201512200nyg,car,AddiMa00,qb_hits,0,,,,,
player,201512200nyg,car,AddiMa00,fumbles_rec,0,,,,,
player,201512200nyg,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,AddiMa00,fumbles_forced,0,,,,,
player,201512200nyg,car,AlleJa22,def_int,0,,,,,
player,201512200nyg,car,AlleJa22,def_int_yds,0,,,,,
player,201512200nyg,car,AlleJa22,def_int_td,0,,,,,
player,201512200nyg,car,AlleJa22,def_int_long,0,,,,,
player,201512200nyg,car,AlleJa22,pass_defended,0,,,,,
player,201512200nyg,car,AlleJa22,sacks,0.0,,,,,
player,201512200nyg,car,AlleJa22,tackles_combined,2,,,,,
player,201512200nyg,car,AlleJa22,tackles_solo,1,,,,,
player,201512200nyg,car,AlleJa22,tackles_assists,1,,,,,
player,201512200nyg,car,AlleJa22,tackles_loss,0,,,,,
player,201512200nyg,car,AlleJa22,qb_hits,1,,,,,
player,201512200nyg,car,AlleJa22,fumbles_rec,0,,,,,
player,201512200nyg,car,AlleJa22,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,AlleJa22,fumbles_rec_td,0,,,,,
player,201512200nyg,car,AlleJa22,fumbles_forced,0,,,,,
player,201512200nyg,car,ShorKa00,def_int,0,,,,,
player,201512200nyg,car,ShorKa00,def_int_yds,0,,,,,
player,201512200nyg,car,ShorKa00,def_int_td,0,,,,,
player,201512200nyg,car,ShorKa00,def_int_long,0,,,,,
player,201512200nyg,car,ShorKa00,pass_defended,0,,,,,
player,201512200nyg,car,ShorKa00,sacks,0.0,,,,,
player,201512200nyg,car,ShorKa00,tackles_combined,2,,,,,
player,201512200nyg,car,ShorKa00,tackles_solo,2,,,,,
player,201512200nyg,car,ShorKa00,tackles_assists,0,,,,,
player,201512200nyg,car,ShorKa00,tackles_loss,0,,,,,
player,201512200nyg,car,ShorKa00,qb_hits,2,,,,,
player,201512200nyg,car,ShorKa00,fumbles_rec,0,,,,,
player,201512200nyg,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,ShorKa00,fumbles_forced,0,,,,,
player,201512200nyg,car,BostTr00,def_int,0,,,,,
player,201512200nyg,car,BostTr00,def_int_yds,0,,,,,
player,201512200nyg,car,BostTr00,def_int_td,0,,,,,
player,201512200nyg,car,BostTr00,def_int_long,0,,,,,
player,201512200nyg,car,BostTr00,pass_defended,0,,,,,
player,201512200nyg,car,BostTr00,sacks,0.0,,,,,
player,201512200nyg,car,BostTr00,tackles_combined,1,,,,,
player,201512200nyg,car,BostTr00,tackles_solo,1,,,,,
player,201512200nyg,car,BostTr00,tackles_assists,0,,,,,
player,201512200nyg,car,BostTr00,tackles_loss,0,,,,,
player,201512200nyg,car,BostTr00,qb_hits,0,,,,,
player,201512200nyg,car,BostTr00,fumbles_rec,0,,,,,
player,201512200nyg,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,BostTr00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,BostTr00,fumbles_forced,0,,,,,
player,201512200nyg,car,DickEd00,def_int,0,,,,,
player,201512200nyg,car,DickEd00,def_int_yds,0,,,,,
player,201512200nyg,car,DickEd00,def_int_td,0,,,,,
player,201512200nyg,car,DickEd00,def_int_long,0,,,,,
player,201512200nyg,car,DickEd00,pass_defended,0,,,,,
player,201512200nyg,car,DickEd00,sacks,0.0,,,,,
player,201512200nyg,car,DickEd00,tackles_combined,1,,,,,
player,201512200nyg,car,DickEd00,tackles_solo,1,,,,,
player,201512200nyg,car,DickEd00,tackles_assists,0,,,,,
player,201512200nyg,car,DickEd00,tackles_loss,0,,,,,
player,201512200nyg,car,DickEd00,qb_hits,0,,,,,
player,201512200nyg,car,DickEd00,fumbles_rec,0,,,,,
player,201512200nyg,car,DickEd00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,DickEd00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,DickEd00,fumbles_forced,0,,,,,
player,201512200nyg,car,EalyKo00,def_int,0,,,,,
player,201512200nyg,car,EalyKo00,def_int_yds,0,,,,,
player,201512200nyg,car,EalyKo00,def_int_td,0,,,,,
player,201512200nyg,car,EalyKo00,def_int_long,0,,,,,
player,201512200nyg,car,EalyKo00,pass_defended,0,,,,,
player,201512200nyg,car,EalyKo00,sacks,0.0,,,,,
player,201512200nyg,car,EalyKo00,tackles_combined,1,,,,,
player,201512200nyg,car,EalyKo00,tackles_solo,1,,,,,
player,201512200nyg,car,EalyKo00,tackles_assists,0,,,,,
player,201512200nyg,car,EalyKo00,tackles_loss,0,,,,,
player,201512200nyg,car,EalyKo00,qb_hits,0,,,,,
player,201512200nyg,car,EalyKo00,fumbles_rec,0,,,,,
player,201512200nyg,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,EalyKo00,fumbles_forced,0,,,,,
player,201512200nyg,car,EdwaDw20,def_int,0,,,,,
player,201512200nyg,car,EdwaDw20,def_int_yds,0,,,,,
player,201512200nyg,car,EdwaDw20,def_int_td,0,,,,,
player,201512200nyg,car,EdwaDw20,def_int_long,0,,,,,
player,201512200nyg,car,EdwaDw20,pass_defended,0,,,,,
player,201512200nyg,car,EdwaDw20,sacks,0.0,,,,,
player,201512200nyg,car,EdwaDw20,tackles_combined,1,,,,,
player,201512200nyg,car,EdwaDw20,tackles_solo,1,,,,,
player,201512200nyg,car,EdwaDw20,tackles_assists,0,,,,,
player,201512200nyg,car,EdwaDw20,tackles_loss,0,,,,,
player,201512200nyg,car,EdwaDw20,qb_hits,0,,,,,
player,201512200nyg,car,EdwaDw20,fumbles_rec,0,,,,,
player,201512200nyg,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201512200nyg,car,EdwaDw20,fumbles_forced,0,,,,,
player,201512200nyg,car,GanoGr44,def_int,0,,,,,
player,201512200nyg,car,GanoGr44,def_int_yds,0,,,,,
player,201512200nyg,car,GanoGr44,def_int_td,0,,,,,
player,201512200nyg,car,GanoGr44,def_int_long,0,,,,,
player,201512200nyg,car,GanoGr44,pass_defended,0,,,,,
player,201512200nyg,car,GanoGr44,sacks,0.0,,,,,
player,201512200nyg,car,GanoGr44,tackles_combined,1,,,,,
player,201512200nyg,car,GanoGr44,tackles_solo,1,,,,,
player,201512200nyg,car,GanoGr44,tackles_assists,0,,,,,
player,201512200nyg,car,GanoGr44,tackles_loss,0,,,,,
player,201512200nyg,car,GanoGr44,qb_hits,0,,,,,
player,201512200nyg,car,GanoGr44,fumbles_rec,0,,,,,
player,201512200nyg,car,GanoGr44,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,GanoGr44,fumbles_rec_td,0,,,,,
player,201512200nyg,car,GanoGr44,fumbles_forced,0,,,,,
player,201512200nyg,car,JacoBe00,def_int,0,,,,,
player,201512200nyg,car,JacoBe00,def_int_yds,0,,,,,
player,201512200nyg,car,JacoBe00,def_int_td,0,,,,,
player,201512200nyg,car,JacoBe00,def_int_long,0,,,,,
player,201512200nyg,car,JacoBe00,pass_defended,0,,,,,
player,201512200nyg,car,JacoBe00,sacks,0.0,,,,,
player,201512200nyg,car,JacoBe00,tackles_combined,1,,,,,
player,201512200nyg,car,JacoBe00,tackles_solo,0,,,,,
player,201512200nyg,car,JacoBe00,tackles_assists,1,,,,,
player,201512200nyg,car,JacoBe00,tackles_loss,0,,,,,
player,201512200nyg,car,JacoBe00,qb_hits,0,,,,,
player,201512200nyg,car,JacoBe00,fumbles_rec,0,,,,,
player,201512200nyg,car,JacoBe00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,JacoBe00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,JacoBe00,fumbles_forced,0,,,,,
player,201512200nyg,car,LoveKy00,def_int,0,,,,,
player,201512200nyg,car,LoveKy00,def_int_yds,0,,,,,
player,201512200nyg,car,LoveKy00,def_int_td,0,,,,,
player,201512200nyg,car,LoveKy00,def_int_long,0,,,,,
player,201512200nyg,car,LoveKy00,pass_defended,0,,,,,
player,201512200nyg,car,LoveKy00,sacks,0.0,,,,,
player,201512200nyg,car,LoveKy00,tackles_combined,1,,,,,
player,201512200nyg,car,LoveKy00,tackles_solo,0,,,,,
player,201512200nyg,car,LoveKy00,tackles_assists,1,,,,,
player,201512200nyg,car,LoveKy00,tackles_loss,0,,,,,
player,201512200nyg,car,LoveKy00,qb_hits,0,,,,,
player,201512200nyg,car,LoveKy00,fumbles_rec,0,,,,,
player,201512200nyg,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201512200nyg,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201512200nyg,car,LoveKy00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,AyerRo99,def_int,0,,,,,
player,201512200nyg,nyg,AyerRo99,def_int_yds,0,,,,,
player,201512200nyg,nyg,AyerRo99,def_int_td,0,,,,,
player,201512200nyg,nyg,AyerRo99,def_int_long,0,,,,,
player,201512200nyg,nyg,AyerRo99,pass_defended,0,,,,,
player,201512200nyg,nyg,AyerRo99,sacks,1.5,,,,,
player,201512200nyg,nyg,AyerRo99,tackles_combined,6,,,,,
player,201512200nyg,nyg,AyerRo99,tackles_solo,6,,,,,
player,201512200nyg,nyg,AyerRo99,tackles_assists,0,,,,,
player,201512200nyg,nyg,AyerRo99,tackles_loss,2,,,,,
player,201512200nyg,nyg,AyerRo99,qb_hits,3,,,,,
player,201512200nyg,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,PierJa99,def_int,0,,,,,
player,201512200nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201512200nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201512200nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201512200nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201512200nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201512200nyg,nyg,PierJa99,tackles_combined,3,,,,,
player,201512200nyg,nyg,PierJa99,tackles_solo,3,,,,,
player,201512200nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201512200nyg,nyg,PierJa99,tackles_loss,1,,,,,
player,201512200nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201512200nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,ThomJ.02,def_int,0,,,,,
player,201512200nyg,nyg,ThomJ.02,def_int_yds,0,,,,,
player,201512200nyg,nyg,ThomJ.02,def_int_td,0,,,,,
player,201512200nyg,nyg,ThomJ.02,def_int_long,0,,,,,
player,201512200nyg,nyg,ThomJ.02,pass_defended,0,,,,,
player,201512200nyg,nyg,ThomJ.02,sacks,0.5,,,,,
player,201512200nyg,nyg,ThomJ.02,tackles_combined,7,,,,,
player,201512200nyg,nyg,ThomJ.02,tackles_solo,3,,,,,
player,201512200nyg,nyg,ThomJ.02,tackles_assists,4,,,,,
player,201512200nyg,nyg,ThomJ.02,tackles_loss,0,,,,,
player,201512200nyg,nyg,ThomJ.02,qb_hits,0,,,,,
player,201512200nyg,nyg,ThomJ.02,fumbles_rec,0,,,,,
player,201512200nyg,nyg,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,ThomJ.02,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,ThomJ.02,fumbles_forced,0,,,,,
player,201512200nyg,nyg,CollLa00,def_int,0,,,,,
player,201512200nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201512200nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201512200nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201512200nyg,nyg,CollLa00,pass_defended,1,,,,,
player,201512200nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201512200nyg,nyg,CollLa00,tackles_combined,10,,,,,
player,201512200nyg,nyg,CollLa00,tackles_solo,8,,,,,
player,201512200nyg,nyg,CollLa00,tackles_assists,2,,,,,
player,201512200nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201512200nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201512200nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,BrinJa99,def_int,0,,,,,
player,201512200nyg,nyg,BrinJa99,def_int_yds,0,,,,,
player,201512200nyg,nyg,BrinJa99,def_int_td,0,,,,,
player,201512200nyg,nyg,BrinJa99,def_int_long,0,,,,,
player,201512200nyg,nyg,BrinJa99,pass_defended,0,,,,,
player,201512200nyg,nyg,BrinJa99,sacks,0.0,,,,,
player,201512200nyg,nyg,BrinJa99,tackles_combined,9,,,,,
player,201512200nyg,nyg,BrinJa99,tackles_solo,4,,,,,
player,201512200nyg,nyg,BrinJa99,tackles_assists,5,,,,,
player,201512200nyg,nyg,BrinJa99,tackles_loss,0,,,,,
player,201512200nyg,nyg,BrinJa99,qb_hits,0,,,,,
player,201512200nyg,nyg,BrinJa99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,BrinJa99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,BrinJa99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,BrinJa99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,AmukPr00,def_int,0,,,,,
player,201512200nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201512200nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201512200nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201512200nyg,nyg,AmukPr00,pass_defended,2,,,,,
player,201512200nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201512200nyg,nyg,AmukPr00,tackles_combined,7,,,,,
player,201512200nyg,nyg,AmukPr00,tackles_solo,7,,,,,
player,201512200nyg,nyg,AmukPr00,tackles_assists,0,,,,,
player,201512200nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201512200nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201512200nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,DahlCr99,def_int,0,,,,,
player,201512200nyg,nyg,DahlCr99,def_int_yds,0,,,,,
player,201512200nyg,nyg,DahlCr99,def_int_td,0,,,,,
player,201512200nyg,nyg,DahlCr99,def_int_long,0,,,,,
player,201512200nyg,nyg,DahlCr99,pass_defended,1,,,,,
player,201512200nyg,nyg,DahlCr99,sacks,0.0,,,,,
player,201512200nyg,nyg,DahlCr99,tackles_combined,7,,,,,
player,201512200nyg,nyg,DahlCr99,tackles_solo,5,,,,,
player,201512200nyg,nyg,DahlCr99,tackles_assists,2,,,,,
player,201512200nyg,nyg,DahlCr99,tackles_loss,0,,,,,
player,201512200nyg,nyg,DahlCr99,qb_hits,0,,,,,
player,201512200nyg,nyg,DahlCr99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,DahlCr99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,DahlCr99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,DahlCr99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,CasiJo99,def_int,0,,,,,
player,201512200nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201512200nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201512200nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201512200nyg,nyg,CasiJo99,pass_defended,1,,,,,
player,201512200nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201512200nyg,nyg,CasiJo99,tackles_combined,5,,,,,
player,201512200nyg,nyg,CasiJo99,tackles_solo,5,,,,,
player,201512200nyg,nyg,CasiJo99,tackles_assists,0,,,,,
player,201512200nyg,nyg,CasiJo99,tackles_loss,1,,,,,
player,201512200nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201512200nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201512200nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201512200nyg,nyg,UngaUa00,def_int,0,,,,,
player,201512200nyg,nyg,UngaUa00,def_int_yds,0,,,,,
player,201512200nyg,nyg,UngaUa00,def_int_td,0,,,,,
player,201512200nyg,nyg,UngaUa00,def_int_long,0,,,,,
player,201512200nyg,nyg,UngaUa00,pass_defended,0,,,,,
player,201512200nyg,nyg,UngaUa00,sacks,0.0,,,,,
player,201512200nyg,nyg,UngaUa00,tackles_combined,5,,,,,
player,201512200nyg,nyg,UngaUa00,tackles_solo,3,,,,,
player,201512200nyg,nyg,UngaUa00,tackles_assists,2,,,,,
player,201512200nyg,nyg,UngaUa00,tackles_loss,,,,,,
player,201512200nyg,nyg,UngaUa00,qb_hits,,,,,,
player,201512200nyg,nyg,UngaUa00,fumbles_rec,0,,,,,
player,201512200nyg,nyg,UngaUa00,fumbles_rec_yds,0,,,,,
player,201512200nyg,nyg,UngaUa00,fumbles_rec_td,0,,,,,
player,201512200nyg,nyg,UngaUa00,fumbles_forced,0,,,,,
player,201512200nyg,nyg,BromJa00,def_int,0,,,,,
player,201512200nyg,nyg,BromJa00,def_int_yds,0,,,,,
player,201512200nyg,nyg,BromJa00,def_int_td,0,,,,,
player,201512200nyg,nyg,BromJa00,def_int_long,0,,,,,
player,201512200nyg,nyg,BromJa00,pass_defended,0,,,,,
player,201512200nyg,nyg,BromJa00,sacks,0.0,,,,,
player,201512200nyg,nyg,BromJa00,tackles_combined,3,,,,,
player,201512200nyg,nyg,BromJa00,tackles_solo,2,,,,,
player,201512200nyg,nyg,BromJa00,tackles_assists,1,,,,,
player,201512200nyg,nyg,BromJa00,tackles_loss,0,,,,,
player,201512200nyg,nyg,BromJa00,qb_hits,0,,,,,
