game,2015,7,20151025,201510250oti,atl,"Atlanta Falcons",10,oti,"Tennessee Titans",7
player,201510250oti,atl,DuraJu99,tackles_combined,8,,,,,
player,201510250oti,atl,DuraJu99,tackles_solo,6,,,,,
player,201510250oti,atl,DuraJu99,tackles_assists,2,,,,,
player,201510250oti,atl,DuraJu99,tackles_loss,1,,,,,
player,201510250oti,atl,DuraJu99,qb_hits,0,,,,,
player,201510250oti,atl,DuraJu99,fumbles_rec,0,,,,,
player,201510250oti,atl,DuraJu99,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,DuraJu99,fumbles_rec_td,0,,,,,
player,201510250oti,atl,DuraJu99,fumbles_forced,0,,,,,
player,201510250oti,atl,AlfoRo00,def_int,0,,,,,
player,201510250oti,atl,AlfoRo00,def_int_yds,0,,,,,
player,201510250oti,atl,AlfoRo00,def_int_td,0,,,,,
player,201510250oti,atl,AlfoRo00,def_int_long,0,,,,,
player,201510250oti,atl,AlfoRo00,pass_defended,0,,,,,
player,201510250oti,atl,AlfoRo00,sacks,0.0,,,,,
player,201510250oti,atl,AlfoRo00,tackles_combined,6,,,,,
player,201510250oti,atl,AlfoRo00,tackles_solo,5,,,,,
player,201510250oti,atl,AlfoRo00,tackles_assists,1,,,,,
player,201510250oti,atl,AlfoRo00,tackles_loss,0,,,,,
player,201510250oti,atl,AlfoRo00,qb_hits,0,,,,,
player,201510250oti,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201510250oti,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201510250oti,atl,AlleRi00,def_int,0,,,,,
player,201510250oti,atl,AlleRi00,def_int_yds,0,,,,,
player,201510250oti,atl,AlleRi00,def_int_td,0,,,,,
player,201510250oti,atl,AlleRi00,def_int_long,0,,,,,
player,201510250oti,atl,AlleRi00,pass_defended,0,,,,,
player,201510250oti,atl,AlleRi00,sacks,0.0,,,,,
player,201510250oti,atl,AlleRi00,tackles_combined,6,,,,,
player,201510250oti,atl,AlleRi00,tackles_solo,6,,,,,
player,201510250oti,atl,AlleRi00,tackles_assists,0,,,,,
player,201510250oti,atl,AlleRi00,tackles_loss,0,,,,,
player,201510250oti,atl,AlleRi00,qb_hits,0,,,,,
player,201510250oti,atl,AlleRi00,fumbles_rec,0,,,,,
player,201510250oti,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,AlleRi00,fumbles_forced,0,,,,,
player,201510250oti,atl,IshmKe00,def_int,0,,,,,
player,201510250oti,atl,IshmKe00,def_int_yds,0,,,,,
player,201510250oti,atl,IshmKe00,def_int_td,0,,,,,
player,201510250oti,atl,IshmKe00,def_int_long,0,,,,,
player,201510250oti,atl,IshmKe00,pass_defended,0,,,,,
player,201510250oti,atl,IshmKe00,sacks,0.0,,,,,
player,201510250oti,atl,IshmKe00,tackles_combined,6,,,,,
player,201510250oti,atl,IshmKe00,tackles_solo,6,,,,,
player,201510250oti,atl,IshmKe00,tackles_assists,0,,,,,
player,201510250oti,atl,IshmKe00,tackles_loss,1,,,,,
player,201510250oti,atl,IshmKe00,qb_hits,0,,,,,
player,201510250oti,atl,IshmKe00,fumbles_rec,0,,,,,
player,201510250oti,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,IshmKe00,fumbles_forced,0,,,,,
player,201510250oti,atl,BierKr99,def_int,0,,,,,
player,201510250oti,atl,BierKr99,def_int_yds,0,,,,,
player,201510250oti,atl,BierKr99,def_int_td,0,,,,,
player,201510250oti,atl,BierKr99,def_int_long,0,,,,,
player,201510250oti,atl,BierKr99,pass_defended,0,,,,,
player,201510250oti,atl,BierKr99,sacks,0.0,,,,,
player,201510250oti,atl,BierKr99,tackles_combined,3,,,,,
player,201510250oti,atl,BierKr99,tackles_solo,1,,,,,
player,201510250oti,atl,BierKr99,tackles_assists,2,,,,,
player,201510250oti,atl,BierKr99,tackles_loss,0,,,,,
player,201510250oti,atl,BierKr99,qb_hits,0,,,,,
player,201510250oti,atl,BierKr99,fumbles_rec,0,,,,,
player,201510250oti,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201510250oti,atl,BierKr99,fumbles_forced,0,,,,,
player,201510250oti,atl,BeasVi00,def_int,0,,,,,
player,201510250oti,atl,BeasVi00,def_int_yds,0,,,,,
player,201510250oti,atl,BeasVi00,def_int_td,0,,,,,
player,201510250oti,atl,BeasVi00,def_int_long,0,,,,,
player,201510250oti,atl,BeasVi00,pass_defended,0,,,,,
player,201510250oti,atl,BeasVi00,sacks,0.0,,,,,
player,201510250oti,atl,BeasVi00,tackles_combined,2,,,,,
player,201510250oti,atl,BeasVi00,tackles_solo,2,,,,,
player,201510250oti,atl,BeasVi00,tackles_assists,0,,,,,
player,201510250oti,atl,BeasVi00,tackles_loss,0,,,,,
player,201510250oti,atl,BeasVi00,qb_hits,1,,,,,
player,201510250oti,atl,BeasVi00,fumbles_rec,0,,,,,
player,201510250oti,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,BeasVi00,fumbles_forced,0,,,,,
player,201510250oti,atl,HageRa00,def_int,0,,,,,
player,201510250oti,atl,HageRa00,def_int_yds,0,,,,,
player,201510250oti,atl,HageRa00,def_int_td,0,,,,,
player,201510250oti,atl,HageRa00,def_int_long,0,,,,,
player,201510250oti,atl,HageRa00,pass_defended,0,,,,,
player,201510250oti,atl,HageRa00,sacks,0.0,,,,,
player,201510250oti,atl,HageRa00,tackles_combined,1,,,,,
player,201510250oti,atl,HageRa00,tackles_solo,0,,,,,
player,201510250oti,atl,HageRa00,tackles_assists,1,,,,,
player,201510250oti,atl,HageRa00,tackles_loss,0,,,,,
player,201510250oti,atl,HageRa00,qb_hits,0,,,,,
player,201510250oti,atl,HageRa00,fumbles_rec,0,,,,,
player,201510250oti,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,HageRa00,fumbles_forced,0,,,,,
player,201510250oti,atl,JackTy98,def_int,0,,,,,
player,201510250oti,atl,JackTy98,def_int_yds,0,,,,,
player,201510250oti,atl,JackTy98,def_int_td,0,,,,,
player,201510250oti,atl,JackTy98,def_int_long,0,,,,,
player,201510250oti,atl,JackTy98,pass_defended,0,,,,,
player,201510250oti,atl,JackTy98,sacks,0.0,,,,,
player,201510250oti,atl,JackTy98,tackles_combined,1,,,,,
player,201510250oti,atl,JackTy98,tackles_solo,0,,,,,
player,201510250oti,atl,JackTy98,tackles_assists,1,,,,,
player,201510250oti,atl,JackTy98,tackles_loss,0,,,,,
player,201510250oti,atl,JackTy98,qb_hits,0,,,,,
player,201510250oti,atl,JackTy98,fumbles_rec,0,,,,,
player,201510250oti,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201510250oti,atl,JackTy98,fumbles_forced,0,,,,,
player,201510250oti,atl,JarrGr00,def_int,0,,,,,
player,201510250oti,atl,JarrGr00,def_int_yds,0,,,,,
player,201510250oti,atl,JarrGr00,def_int_td,0,,,,,
player,201510250oti,atl,JarrGr00,def_int_long,0,,,,,
player,201510250oti,atl,JarrGr00,pass_defended,0,,,,,
player,201510250oti,atl,JarrGr00,sacks,0.0,,,,,
player,201510250oti,atl,JarrGr00,tackles_combined,1,,,,,
player,201510250oti,atl,JarrGr00,tackles_solo,1,,,,,
player,201510250oti,atl,JarrGr00,tackles_assists,0,,,,,
player,201510250oti,atl,JarrGr00,tackles_loss,0,,,,,
player,201510250oti,atl,JarrGr00,qb_hits,0,,,,,
player,201510250oti,atl,JarrGr00,fumbles_rec,0,,,,,
player,201510250oti,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,JarrGr00,fumbles_forced,0,,,,,
player,201510250oti,atl,MoorWi99,def_int,0,,,,,
player,201510250oti,atl,MoorWi99,def_int_yds,0,,,,,
player,201510250oti,atl,MoorWi99,def_int_td,0,,,,,
player,201510250oti,atl,MoorWi99,def_int_long,0,,,,,
player,201510250oti,atl,MoorWi99,pass_defended,0,,,,,
player,201510250oti,atl,MoorWi99,sacks,0.0,,,,,
player,201510250oti,atl,MoorWi99,tackles_combined,1,,,,,
player,201510250oti,atl,MoorWi99,tackles_solo,0,,,,,
player,201510250oti,atl,MoorWi99,tackles_assists,1,,,,,
player,201510250oti,atl,MoorWi99,tackles_loss,0,,,,,
player,201510250oti,atl,MoorWi99,qb_hits,0,,,,,
player,201510250oti,atl,MoorWi99,fumbles_rec,0,,,,,
player,201510250oti,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201510250oti,atl,MoorWi99,fumbles_forced,0,,,,,
player,201510250oti,atl,ReedBr00,def_int,0,,,,,
player,201510250oti,atl,ReedBr00,def_int_yds,0,,,,,
player,201510250oti,atl,ReedBr00,def_int_td,0,,,,,
player,201510250oti,atl,ReedBr00,def_int_long,0,,,,,
player,201510250oti,atl,ReedBr00,pass_defended,0,,,,,
player,201510250oti,atl,ReedBr00,sacks,0.0,,,,,
player,201510250oti,atl,ReedBr00,tackles_combined,1,,,,,
player,201510250oti,atl,ReedBr00,tackles_solo,0,,,,,
player,201510250oti,atl,ReedBr00,tackles_assists,1,,,,,
player,201510250oti,atl,ReedBr00,tackles_loss,0,,,,,
player,201510250oti,atl,ReedBr00,qb_hits,0,,,,,
player,201510250oti,atl,ReedBr00,fumbles_rec,0,,,,,
player,201510250oti,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,ReedBr00,fumbles_forced,0,,,,,
player,201510250oti,atl,StupNa01,def_int,0,,,,,
player,201510250oti,atl,StupNa01,def_int_yds,0,,,,,
player,201510250oti,atl,StupNa01,def_int_td,0,,,,,
player,201510250oti,atl,StupNa01,def_int_long,0,,,,,
player,201510250oti,atl,StupNa01,pass_defended,0,,,,,
player,201510250oti,atl,StupNa01,sacks,0.0,,,,,
player,201510250oti,atl,StupNa01,tackles_combined,1,,,,,
player,201510250oti,atl,StupNa01,tackles_solo,0,,,,,
player,201510250oti,atl,StupNa01,tackles_assists,1,,,,,
player,201510250oti,atl,StupNa01,tackles_loss,0,,,,,
player,201510250oti,atl,StupNa01,qb_hits,0,,,,,
player,201510250oti,atl,StupNa01,fumbles_rec,0,,,,,
player,201510250oti,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201510250oti,atl,StupNa01,fumbles_forced,0,,,,,
player,201510250oti,atl,TrufDe00,def_int,0,,,,,
player,201510250oti,atl,TrufDe00,def_int_yds,0,,,,,
player,201510250oti,atl,TrufDe00,def_int_td,0,,,,,
player,201510250oti,atl,TrufDe00,def_int_long,0,,,,,
player,201510250oti,atl,TrufDe00,pass_defended,0,,,,,
player,201510250oti,atl,TrufDe00,sacks,0.0,,,,,
player,201510250oti,atl,TrufDe00,tackles_combined,1,,,,,
player,201510250oti,atl,TrufDe00,tackles_solo,1,,,,,
player,201510250oti,atl,TrufDe00,tackles_assists,0,,,,,
player,201510250oti,atl,TrufDe00,tackles_loss,0,,,,,
player,201510250oti,atl,TrufDe00,qb_hits,0,,,,,
player,201510250oti,atl,TrufDe00,fumbles_rec,0,,,,,
player,201510250oti,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,TrufDe00,fumbles_forced,0,,,,,
player,201510250oti,atl,BabiJo20,def_int,0,,,,,
player,201510250oti,atl,BabiJo20,def_int_yds,0,,,,,
player,201510250oti,atl,BabiJo20,def_int_td,0,,,,,
player,201510250oti,atl,BabiJo20,def_int_long,0,,,,,
player,201510250oti,atl,BabiJo20,pass_defended,0,,,,,
player,201510250oti,atl,BabiJo20,sacks,0.0,,,,,
player,201510250oti,atl,BabiJo20,tackles_combined,0,,,,,
player,201510250oti,atl,BabiJo20,tackles_solo,0,,,,,
player,201510250oti,atl,BabiJo20,tackles_assists,0,,,,,
player,201510250oti,atl,BabiJo20,tackles_loss,0,,,,,
player,201510250oti,atl,BabiJo20,qb_hits,2,,,,,
player,201510250oti,atl,BabiJo20,fumbles_rec,0,,,,,
player,201510250oti,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201510250oti,atl,BabiJo20,fumbles_forced,0,,,,,
player,201510250oti,atl,ClayAd00,def_int,0,,,,,
player,201510250oti,atl,ClayAd00,def_int_yds,0,,,,,
player,201510250oti,atl,ClayAd00,def_int_td,0,,,,,
player,201510250oti,atl,ClayAd00,def_int_long,0,,,,,
player,201510250oti,atl,ClayAd00,pass_defended,0,,,,,
player,201510250oti,atl,ClayAd00,sacks,0.0,,,,,
player,201510250oti,atl,ClayAd00,tackles_combined,0,,,,,
player,201510250oti,atl,ClayAd00,tackles_solo,0,,,,,
player,201510250oti,atl,ClayAd00,tackles_assists,0,,,,,
player,201510250oti,atl,ClayAd00,tackles_loss,0,,,,,
player,201510250oti,atl,ClayAd00,qb_hits,1,,,,,
player,201510250oti,atl,ClayAd00,fumbles_rec,0,,,,,
player,201510250oti,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201510250oti,atl,ClayAd00,fumbles_forced,0,,,,,
player,201510250oti,atl,SoliPa99,def_int,0,,,,,
player,201510250oti,atl,SoliPa99,def_int_yds,0,,,,,
player,201510250oti,atl,SoliPa99,def_int_td,0,,,,,
player,201510250oti,atl,SoliPa99,def_int_long,0,,,,,
player,201510250oti,atl,SoliPa99,pass_defended,0,,,,,
player,201510250oti,atl,SoliPa99,sacks,0.0,,,,,
player,201510250oti,atl,SoliPa99,tackles_combined,0,,,,,
player,201510250oti,atl,SoliPa99,tackles_solo,0,,,,,
player,201510250oti,atl,SoliPa99,tackles_assists,0,,,,,
player,201510250oti,atl,SoliPa99,tackles_loss,0,,,,,
player,201510250oti,atl,SoliPa99,qb_hits,1,,,,,
player,201510250oti,atl,SoliPa99,fumbles_rec,0,,,,,
player,201510250oti,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201510250oti,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201510250oti,atl,SoliPa99,fumbles_forced,0,,,,,
player,201510250oti,oti,WillAv00,def_int,1,,,,,
player,201510250oti,oti,WillAv00,def_int_yds,0,,,,,
player,201510250oti,oti,WillAv00,def_int_td,0,,,,,
player,201510250oti,oti,WillAv00,def_int_long,0,,,,,
player,201510250oti,oti,WillAv00,pass_defended,1,,,,,
player,201510250oti,oti,WillAv00,sacks,0.0,,,,,
player,201510250oti,oti,WillAv00,tackles_combined,5,,,,,
player,201510250oti,oti,WillAv00,tackles_solo,4,,,,,
player,201510250oti,oti,WillAv00,tackles_assists,1,,,,,
player,201510250oti,oti,WillAv00,tackles_loss,0,,,,,
player,201510250oti,oti,WillAv00,qb_hits,0,,,,,
player,201510250oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201510250oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201510250oti,oti,BassDa00,def_int,1,,,,,
player,201510250oti,oti,BassDa00,def_int_yds,8,,,,,
player,201510250oti,oti,BassDa00,def_int_td,0,,,,,
player,201510250oti,oti,BassDa00,def_int_long,8,,,,,
player,201510250oti,oti,BassDa00,pass_defended,1,,,,,
player,201510250oti,oti,BassDa00,sacks,0.0,,,,,
player,201510250oti,oti,BassDa00,tackles_combined,0,,,,,
player,201510250oti,oti,BassDa00,tackles_solo,0,,,,,
player,201510250oti,oti,BassDa00,tackles_assists,0,,,,,
player,201510250oti,oti,BassDa00,tackles_loss,0,,,,,
player,201510250oti,oti,BassDa00,qb_hits,0,,,,,
player,201510250oti,oti,BassDa00,fumbles_rec,0,,,,,
player,201510250oti,oti,BassDa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,BassDa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,BassDa00,fumbles_forced,0,,,,,
player,201510250oti,oti,WoodWe20,def_int,0,,,,,
player,201510250oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201510250oti,oti,WoodWe20,def_int_td,0,,,,,
player,201510250oti,oti,WoodWe20,def_int_long,0,,,,,
player,201510250oti,oti,WoodWe20,pass_defended,0,,,,,
player,201510250oti,oti,WoodWe20,sacks,0.0,,,,,
player,201510250oti,oti,WoodWe20,tackles_combined,9,,,,,
player,201510250oti,oti,WoodWe20,tackles_solo,6,,,,,
player,201510250oti,oti,WoodWe20,tackles_assists,3,,,,,
player,201510250oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201510250oti,oti,WoodWe20,qb_hits,0,,,,,
player,201510250oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201510250oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201510250oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201510250oti,oti,SensCo00,def_int,0,,,,,
player,201510250oti,oti,SensCo00,def_int_yds,0,,,,,
player,201510250oti,oti,SensCo00,def_int_td,0,,,,,
player,201510250oti,oti,SensCo00,def_int_long,0,,,,,
player,201510250oti,oti,SensCo00,pass_defended,2,,,,,
player,201510250oti,oti,SensCo00,sacks,0.0,,,,,
player,201510250oti,oti,SensCo00,tackles_combined,6,,,,,
player,201510250oti,oti,SensCo00,tackles_solo,5,,,,,
player,201510250oti,oti,SensCo00,tackles_assists,1,,,,,
player,201510250oti,oti,SensCo00,tackles_loss,0,,,,,
player,201510250oti,oti,SensCo00,qb_hits,0,,,,,
player,201510250oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201510250oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201510250oti,oti,BrowZa00,def_int,0,,,,,
player,201510250oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201510250oti,oti,BrowZa00,def_int_td,0,,,,,
player,201510250oti,oti,BrowZa00,def_int_long,0,,,,,
player,201510250oti,oti,BrowZa00,pass_defended,0,,,,,
player,201510250oti,oti,BrowZa00,sacks,0.0,,,,,
player,201510250oti,oti,BrowZa00,tackles_combined,5,,,,,
player,201510250oti,oti,BrowZa00,tackles_solo,5,,,,,
player,201510250oti,oti,BrowZa00,tackles_assists,0,,,,,
player,201510250oti,oti,BrowZa00,tackles_loss,0,,,,,
player,201510250oti,oti,BrowZa00,qb_hits,0,,,,,
player,201510250oti,oti,BrowZa00,fumbles_rec,0,,,,,
player,201510250oti,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201510250oti,oti,McCoJa99,def_int,0,,,,,
player,201510250oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201510250oti,oti,McCoJa99,def_int_td,0,,,,,
player,201510250oti,oti,McCoJa99,def_int_long,0,,,,,
player,201510250oti,oti,McCoJa99,pass_defended,1,,,,,
player,201510250oti,oti,McCoJa99,sacks,0.0,,,,,
player,201510250oti,oti,McCoJa99,tackles_combined,5,,,,,
player,201510250oti,oti,McCoJa99,tackles_solo,4,,,,,
player,201510250oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201510250oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201510250oti,oti,McCoJa99,qb_hits,0,,,,,
player,201510250oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201510250oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201510250oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201510250oti,oti,OrakBr99,def_int,0,,,,,
player,201510250oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201510250oti,oti,OrakBr99,def_int_td,0,,,,,
player,201510250oti,oti,OrakBr99,def_int_long,0,,,,,
player,201510250oti,oti,OrakBr99,pass_defended,0,,,,,
player,201510250oti,oti,OrakBr99,sacks,0.0,,,,,
player,201510250oti,oti,OrakBr99,tackles_combined,5,,,,,
player,201510250oti,oti,OrakBr99,tackles_solo,4,,,,,
player,201510250oti,oti,OrakBr99,tackles_assists,1,,,,,
player,201510250oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201510250oti,oti,OrakBr99,qb_hits,0,,,,,
player,201510250oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201510250oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201510250oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201510250oti,oti,SearDa00,def_int,0,,,,,
player,201510250oti,oti,SearDa00,def_int_yds,0,,,,,
player,201510250oti,oti,SearDa00,def_int_td,0,,,,,
player,201510250oti,oti,SearDa00,def_int_long,0,,,,,
player,201510250oti,oti,SearDa00,pass_defended,0,,,,,
player,201510250oti,oti,SearDa00,sacks,0.0,,,,,
player,201510250oti,oti,SearDa00,tackles_combined,5,,,,,
player,201510250oti,oti,SearDa00,tackles_solo,4,,,,,
player,201510250oti,oti,SearDa00,tackles_assists,1,,,,,
player,201510250oti,oti,SearDa00,tackles_loss,0,,,,,
player,201510250oti,oti,SearDa00,qb_hits,0,,,,,
player,201510250oti,oti,SearDa00,fumbles_rec,0,,,,,
player,201510250oti,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,SearDa00,fumbles_forced,0,,,,,
player,201510250oti,oti,CaseJu00,def_int,0,,,,,
player,201510250oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201510250oti,oti,CaseJu00,def_int_td,0,,,,,
player,201510250oti,oti,CaseJu00,def_int_long,0,,,,,
player,201510250oti,oti,CaseJu00,pass_defended,1,,,,,
player,201510250oti,oti,CaseJu00,sacks,0.0,,,,,
player,201510250oti,oti,CaseJu00,tackles_combined,3,,,,,
player,201510250oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201510250oti,oti,CaseJu00,tackles_assists,0,,,,,
player,201510250oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201510250oti,oti,CaseJu00,qb_hits,1,,,,,
player,201510250oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201510250oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201510250oti,oti,StafDa00,def_int,0,,,,,
player,201510250oti,oti,StafDa00,def_int_yds,0,,,,,
player,201510250oti,oti,StafDa00,def_int_td,0,,,,,
player,201510250oti,oti,StafDa00,def_int_long,0,,,,,
player,201510250oti,oti,StafDa00,pass_defended,1,,,,,
player,201510250oti,oti,StafDa00,sacks,0.0,,,,,
player,201510250oti,oti,StafDa00,tackles_combined,3,,,,,
player,201510250oti,oti,StafDa00,tackles_solo,2,,,,,
player,201510250oti,oti,StafDa00,tackles_assists,1,,,,,
player,201510250oti,oti,StafDa00,tackles_loss,0,,,,,
player,201510250oti,oti,StafDa00,qb_hits,0,,,,,
player,201510250oti,oti,StafDa00,fumbles_rec,0,,,,,
player,201510250oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201510250oti,oti,WrehBl00,def_int,0,,,,,
player,201510250oti,oti,WrehBl00,def_int_yds,0,,,,,
player,201510250oti,oti,WrehBl00,def_int_td,0,,,,,
player,201510250oti,oti,WrehBl00,def_int_long,0,,,,,
player,201510250oti,oti,WrehBl00,pass_defended,0,,,,,
player,201510250oti,oti,WrehBl00,sacks,0.0,,,,,
player,201510250oti,oti,WrehBl00,tackles_combined,3,,,,,
player,201510250oti,oti,WrehBl00,tackles_solo,3,,,,,
player,201510250oti,oti,WrehBl00,tackles_assists,0,,,,,
player,201510250oti,oti,WrehBl00,tackles_loss,0,,,,,
player,201510250oti,oti,WrehBl00,qb_hits,0,,,,,
player,201510250oti,oti,WrehBl00,fumbles_rec,0,,,,,
player,201510250oti,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,WrehBl00,fumbles_forced,0,,,,,
player,201510250oti,oti,JoneDa04,def_int,0,,,,,
player,201510250oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201510250oti,oti,JoneDa04,def_int_td,0,,,,,
player,201510250oti,oti,JoneDa04,def_int_long,0,,,,,
player,201510250oti,oti,JoneDa04,pass_defended,0,,,,,
player,201510250oti,oti,JoneDa04,sacks,0.0,,,,,
player,201510250oti,oti,JoneDa04,tackles_combined,2,,,,,
player,201510250oti,oti,JoneDa04,tackles_solo,1,,,,,
player,201510250oti,oti,JoneDa04,tackles_assists,1,,,,,
player,201510250oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201510250oti,oti,JoneDa04,qb_hits,0,,,,,
player,201510250oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201510250oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201510250oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201510250oti,oti,KlugKa00,def_int,0,,,,,
player,201510250oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201510250oti,oti,KlugKa00,def_int_td,0,,,,,
player,201510250oti,oti,KlugKa00,def_int_long,0,,,,,
player,201510250oti,oti,KlugKa00,pass_defended,0,,,,,
player,201510250oti,oti,KlugKa00,sacks,0.0,,,,,
player,201510250oti,oti,KlugKa00,tackles_combined,1,,,,,
player,201510250oti,oti,KlugKa00,tackles_solo,0,,,,,
player,201510250oti,oti,KlugKa00,tackles_assists,1,,,,,
player,201510250oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201510250oti,oti,KlugKa00,qb_hits,0,,,,,
player,201510250oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201510250oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201510250oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201510250oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201510250oti,oti,MorgDe99,def_int,0,,,,,
player,201510250oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201510250oti,oti,MorgDe99,def_int_td,0,,,,,
player,201510250oti,oti,MorgDe99,def_int_long,0,,,,,
player,201510250oti,oti,MorgDe99,pass_defended,0,,,,,
player,201510250oti,oti,MorgDe99,sacks,0.0,,,,,
player,201510250oti,oti,MorgDe99,tackles_combined,1,,,,,
player,201510250oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201510250oti,oti,MorgDe99,tackles_assists,0,,,,,
