game,2015,2,20150920,201509200car,htx,"Houston Texans",17,car,"Carolina Panthers",24
player,201509200car,htx,WattJ.00,def_int_yds,0,,,,,
player,201509200car,htx,WattJ.00,def_int_td,0,,,,,
player,201509200car,htx,WattJ.00,def_int_long,0,,,,,
player,201509200car,htx,WattJ.00,pass_defended,2,,,,,
player,201509200car,htx,WattJ.00,sacks,1.0,,,,,
player,201509200car,htx,WattJ.00,tackles_combined,5,,,,,
player,201509200car,htx,WattJ.00,tackles_solo,4,,,,,
player,201509200car,htx,WattJ.00,tackles_assists,1,,,,,
player,201509200car,htx,WattJ.00,tackles_loss,1,,,,,
player,201509200car,htx,WattJ.00,qb_hits,2,,,,,
player,201509200car,htx,WattJ.00,fumbles_rec,0,,,,,
player,201509200car,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201509200car,htx,WattJ.00,fumbles_forced,0,,,,,
player,201509200car,htx,DempQu99,def_int,0,,,,,
player,201509200car,htx,DempQu99,def_int_yds,0,,,,,
player,201509200car,htx,DempQu99,def_int_td,0,,,,,
player,201509200car,htx,DempQu99,def_int_long,0,,,,,
player,201509200car,htx,DempQu99,pass_defended,0,,,,,
player,201509200car,htx,DempQu99,sacks,0.5,,,,,
player,201509200car,htx,DempQu99,tackles_combined,8,,,,,
player,201509200car,htx,DempQu99,tackles_solo,2,,,,,
player,201509200car,htx,DempQu99,tackles_assists,6,,,,,
player,201509200car,htx,DempQu99,tackles_loss,0,,,,,
player,201509200car,htx,DempQu99,qb_hits,1,,,,,
player,201509200car,htx,DempQu99,fumbles_rec,0,,,,,
player,201509200car,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201509200car,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201509200car,htx,DempQu99,fumbles_forced,0,,,,,
player,201509200car,htx,PleaEd00,def_int,0,,,,,
player,201509200car,htx,PleaEd00,def_int_yds,0,,,,,
player,201509200car,htx,PleaEd00,def_int_td,0,,,,,
player,201509200car,htx,PleaEd00,def_int_long,0,,,,,
player,201509200car,htx,PleaEd00,pass_defended,0,,,,,
player,201509200car,htx,PleaEd00,sacks,0.5,,,,,
player,201509200car,htx,PleaEd00,tackles_combined,1,,,,,
player,201509200car,htx,PleaEd00,tackles_solo,0,,,,,
player,201509200car,htx,PleaEd00,tackles_assists,1,,,,,
player,201509200car,htx,PleaEd00,tackles_loss,0,,,,,
player,201509200car,htx,PleaEd00,qb_hits,1,,,,,
player,201509200car,htx,PleaEd00,fumbles_rec,0,,,,,
player,201509200car,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201509200car,htx,PleaEd00,fumbles_forced,0,,,,,
player,201509200car,htx,CricJa00,def_int,0,,,,,
player,201509200car,htx,CricJa00,def_int_yds,0,,,,,
player,201509200car,htx,CricJa00,def_int_td,0,,,,,
player,201509200car,htx,CricJa00,def_int_long,0,,,,,
player,201509200car,htx,CricJa00,pass_defended,0,,,,,
player,201509200car,htx,CricJa00,sacks,0.0,,,,,
player,201509200car,htx,CricJa00,tackles_combined,7,,,,,
player,201509200car,htx,CricJa00,tackles_solo,3,,,,,
player,201509200car,htx,CricJa00,tackles_assists,4,,,,,
player,201509200car,htx,CricJa00,tackles_loss,0,,,,,
player,201509200car,htx,CricJa00,qb_hits,0,,,,,
player,201509200car,htx,CricJa00,fumbles_rec,0,,,,,
player,201509200car,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201509200car,htx,CricJa00,fumbles_forced,0,,,,,
player,201509200car,htx,CushBr99,def_int,0,,,,,
player,201509200car,htx,CushBr99,def_int_yds,0,,,,,
player,201509200car,htx,CushBr99,def_int_td,0,,,,,
player,201509200car,htx,CushBr99,def_int_long,0,,,,,
player,201509200car,htx,CushBr99,pass_defended,1,,,,,
player,201509200car,htx,CushBr99,sacks,0.0,,,,,
player,201509200car,htx,CushBr99,tackles_combined,7,,,,,
player,201509200car,htx,CushBr99,tackles_solo,4,,,,,
player,201509200car,htx,CushBr99,tackles_assists,3,,,,,
player,201509200car,htx,CushBr99,tackles_loss,0,,,,,
player,201509200car,htx,CushBr99,qb_hits,0,,,,,
player,201509200car,htx,CushBr99,fumbles_rec,0,,,,,
player,201509200car,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201509200car,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201509200car,htx,CushBr99,fumbles_forced,0,,,,,
player,201509200car,htx,JoseJo20,def_int,0,,,,,
player,201509200car,htx,JoseJo20,def_int_yds,0,,,,,
player,201509200car,htx,JoseJo20,def_int_td,0,,,,,
player,201509200car,htx,JoseJo20,def_int_long,0,,,,,
player,201509200car,htx,JoseJo20,pass_defended,0,,,,,
player,201509200car,htx,JoseJo20,sacks,0.0,,,,,
player,201509200car,htx,JoseJo20,tackles_combined,5,,,,,
player,201509200car,htx,JoseJo20,tackles_solo,4,,,,,
player,201509200car,htx,JoseJo20,tackles_assists,1,,,,,
player,201509200car,htx,JoseJo20,tackles_loss,0,,,,,
player,201509200car,htx,JoseJo20,qb_hits,0,,,,,
player,201509200car,htx,JoseJo20,fumbles_rec,0,,,,,
player,201509200car,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201509200car,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201509200car,htx,JoseJo20,fumbles_forced,0,,,,,
player,201509200car,htx,MercWh00,def_int,0,,,,,
player,201509200car,htx,MercWh00,def_int_yds,0,,,,,
player,201509200car,htx,MercWh00,def_int_td,0,,,,,
player,201509200car,htx,MercWh00,def_int_long,0,,,,,
player,201509200car,htx,MercWh00,pass_defended,0,,,,,
player,201509200car,htx,MercWh00,sacks,0.0,,,,,
player,201509200car,htx,MercWh00,tackles_combined,5,,,,,
player,201509200car,htx,MercWh00,tackles_solo,2,,,,,
player,201509200car,htx,MercWh00,tackles_assists,3,,,,,
player,201509200car,htx,MercWh00,tackles_loss,0,,,,,
player,201509200car,htx,MercWh00,qb_hits,0,,,,,
player,201509200car,htx,MercWh00,fumbles_rec,0,,,,,
player,201509200car,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201509200car,htx,MercWh00,fumbles_forced,0,,,,,
player,201509200car,htx,DentAk00,def_int,0,,,,,
player,201509200car,htx,DentAk00,def_int_yds,0,,,,,
player,201509200car,htx,DentAk00,def_int_td,0,,,,,
player,201509200car,htx,DentAk00,def_int_long,0,,,,,
player,201509200car,htx,DentAk00,pass_defended,0,,,,,
player,201509200car,htx,DentAk00,sacks,0.0,,,,,
player,201509200car,htx,DentAk00,tackles_combined,4,,,,,
player,201509200car,htx,DentAk00,tackles_solo,3,,,,,
player,201509200car,htx,DentAk00,tackles_assists,1,,,,,
player,201509200car,htx,DentAk00,tackles_loss,0,,,,,
player,201509200car,htx,DentAk00,qb_hits,1,,,,,
player,201509200car,htx,DentAk00,fumbles_rec,0,,,,,
player,201509200car,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201509200car,htx,DentAk00,fumbles_forced,0,,,,,
player,201509200car,htx,JackKa99,def_int,0,,,,,
player,201509200car,htx,JackKa99,def_int_yds,0,,,,,
player,201509200car,htx,JackKa99,def_int_td,0,,,,,
player,201509200car,htx,JackKa99,def_int_long,0,,,,,
player,201509200car,htx,JackKa99,pass_defended,0,,,,,
player,201509200car,htx,JackKa99,sacks,0.0,,,,,
player,201509200car,htx,JackKa99,tackles_combined,4,,,,,
player,201509200car,htx,JackKa99,tackles_solo,3,,,,,
player,201509200car,htx,JackKa99,tackles_assists,1,,,,,
player,201509200car,htx,JackKa99,tackles_loss,0,,,,,
player,201509200car,htx,JackKa99,qb_hits,0,,,,,
player,201509200car,htx,JackKa99,fumbles_rec,0,,,,,
player,201509200car,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201509200car,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201509200car,htx,JackKa99,fumbles_forced,0,,,,,
player,201509200car,htx,TuggJu00,def_int,0,,,,,
player,201509200car,htx,TuggJu00,def_int_yds,0,,,,,
player,201509200car,htx,TuggJu00,def_int_td,0,,,,,
player,201509200car,htx,TuggJu00,def_int_long,0,,,,,
player,201509200car,htx,TuggJu00,pass_defended,0,,,,,
player,201509200car,htx,TuggJu00,sacks,0.0,,,,,
player,201509200car,htx,TuggJu00,tackles_combined,4,,,,,
player,201509200car,htx,TuggJu00,tackles_solo,3,,,,,
player,201509200car,htx,TuggJu00,tackles_assists,1,,,,,
player,201509200car,htx,TuggJu00,tackles_loss,1,,,,,
player,201509200car,htx,TuggJu00,qb_hits,0,,,,,
player,201509200car,htx,TuggJu00,fumbles_rec,1,,,,,
player,201509200car,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201509200car,htx,TuggJu00,fumbles_forced,0,,,,,
player,201509200car,htx,ClowJa00,def_int,0,,,,,
player,201509200car,htx,ClowJa00,def_int_yds,0,,,,,
player,201509200car,htx,ClowJa00,def_int_td,0,,,,,
player,201509200car,htx,ClowJa00,def_int_long,0,,,,,
player,201509200car,htx,ClowJa00,pass_defended,2,,,,,
player,201509200car,htx,ClowJa00,sacks,0.0,,,,,
player,201509200car,htx,ClowJa00,tackles_combined,2,,,,,
player,201509200car,htx,ClowJa00,tackles_solo,2,,,,,
player,201509200car,htx,ClowJa00,tackles_assists,0,,,,,
player,201509200car,htx,ClowJa00,tackles_loss,0,,,,,
player,201509200car,htx,ClowJa00,qb_hits,0,,,,,
player,201509200car,htx,ClowJa00,fumbles_rec,0,,,,,
player,201509200car,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201509200car,htx,ClowJa00,fumbles_forced,0,,,,,
player,201509200car,htx,JohnKe04,def_int,0,,,,,
player,201509200car,htx,JohnKe04,def_int_yds,0,,,,,
player,201509200car,htx,JohnKe04,def_int_td,0,,,,,
player,201509200car,htx,JohnKe04,def_int_long,0,,,,,
player,201509200car,htx,JohnKe04,pass_defended,1,,,,,
player,201509200car,htx,JohnKe04,sacks,0.0,,,,,
player,201509200car,htx,JohnKe04,tackles_combined,2,,,,,
player,201509200car,htx,JohnKe04,tackles_solo,2,,,,,
player,201509200car,htx,JohnKe04,tackles_assists,0,,,,,
player,201509200car,htx,JohnKe04,tackles_loss,0,,,,,
player,201509200car,htx,JohnKe04,qb_hits,0,,,,,
player,201509200car,htx,JohnKe04,fumbles_rec,0,,,,,
player,201509200car,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201509200car,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201509200car,htx,JohnKe04,fumbles_forced,0,,,,,
player,201509200car,htx,McKiBe00,def_int,0,,,,,
player,201509200car,htx,McKiBe00,def_int_yds,0,,,,,
player,201509200car,htx,McKiBe00,def_int_td,0,,,,,
player,201509200car,htx,McKiBe00,def_int_long,0,,,,,
player,201509200car,htx,McKiBe00,pass_defended,0,,,,,
player,201509200car,htx,McKiBe00,sacks,0.0,,,,,
player,201509200car,htx,McKiBe00,tackles_combined,2,,,,,
player,201509200car,htx,McKiBe00,tackles_solo,1,,,,,
player,201509200car,htx,McKiBe00,tackles_assists,1,,,,,
player,201509200car,htx,McKiBe00,tackles_loss,1,,,,,
player,201509200car,htx,McKiBe00,qb_hits,0,,,,,
player,201509200car,htx,McKiBe00,fumbles_rec,0,,,,,
player,201509200car,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201509200car,htx,McKiBe00,fumbles_forced,0,,,,,
player,201509200car,htx,WilfVi20,def_int,0,,,,,
player,201509200car,htx,WilfVi20,def_int_yds,0,,,,,
player,201509200car,htx,WilfVi20,def_int_td,0,,,,,
player,201509200car,htx,WilfVi20,def_int_long,0,,,,,
player,201509200car,htx,WilfVi20,pass_defended,0,,,,,
player,201509200car,htx,WilfVi20,sacks,0.0,,,,,
player,201509200car,htx,WilfVi20,tackles_combined,2,,,,,
player,201509200car,htx,WilfVi20,tackles_solo,0,,,,,
player,201509200car,htx,WilfVi20,tackles_assists,2,,,,,
player,201509200car,htx,WilfVi20,tackles_loss,0,,,,,
player,201509200car,htx,WilfVi20,qb_hits,0,,,,,
player,201509200car,htx,WilfVi20,fumbles_rec,0,,,,,
player,201509200car,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201509200car,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201509200car,htx,WilfVi20,fumbles_forced,0,,,,,
player,201509200car,htx,HalxAn00,def_int,0,,,,,
player,201509200car,htx,HalxAn00,def_int_yds,0,,,,,
player,201509200car,htx,HalxAn00,def_int_td,0,,,,,
player,201509200car,htx,HalxAn00,def_int_long,0,,,,,
player,201509200car,htx,HalxAn00,pass_defended,0,,,,,
player,201509200car,htx,HalxAn00,sacks,0.0,,,,,
player,201509200car,htx,HalxAn00,tackles_combined,1,,,,,
player,201509200car,htx,HalxAn00,tackles_solo,0,,,,,
player,201509200car,htx,HalxAn00,tackles_assists,1,,,,,
player,201509200car,htx,HalxAn00,tackles_loss,0,,,,,
player,201509200car,htx,HalxAn00,qb_hits,0,,,,,
player,201509200car,htx,HalxAn00,fumbles_rec,0,,,,,
player,201509200car,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201509200car,htx,HalxAn00,fumbles_forced,0,,,,,
player,201509200car,htx,ThomCa02,def_int,0,,,,,
player,201509200car,htx,ThomCa02,def_int_yds,0,,,,,
player,201509200car,htx,ThomCa02,def_int_td,0,,,,,
player,201509200car,htx,ThomCa02,def_int_long,0,,,,,
player,201509200car,htx,ThomCa02,pass_defended,0,,,,,
player,201509200car,htx,ThomCa02,sacks,0.0,,,,,
player,201509200car,htx,ThomCa02,tackles_combined,1,,,,,
player,201509200car,htx,ThomCa02,tackles_solo,1,,,,,
player,201509200car,htx,ThomCa02,tackles_assists,0,,,,,
player,201509200car,htx,ThomCa02,tackles_loss,0,,,,,
player,201509200car,htx,ThomCa02,qb_hits,0,,,,,
player,201509200car,htx,ThomCa02,fumbles_rec,0,,,,,
player,201509200car,htx,ThomCa02,fumbles_rec_yds,0,,,,,
player,201509200car,htx,ThomCa02,fumbles_rec_td,0,,,,,
player,201509200car,htx,ThomCa02,fumbles_forced,0,,,,,
player,201509200car,htx,WeekJo00,def_int,0,,,,,
player,201509200car,htx,WeekJo00,def_int_yds,0,,,,,
player,201509200car,htx,WeekJo00,def_int_td,0,,,,,
player,201509200car,htx,WeekJo00,def_int_long,0,,,,,
player,201509200car,htx,WeekJo00,pass_defended,0,,,,,
player,201509200car,htx,WeekJo00,sacks,0.0,,,,,
player,201509200car,htx,WeekJo00,tackles_combined,1,,,,,
player,201509200car,htx,WeekJo00,tackles_solo,1,,,,,
player,201509200car,htx,WeekJo00,tackles_assists,0,,,,,
player,201509200car,htx,WeekJo00,tackles_loss,0,,,,,
player,201509200car,htx,WeekJo00,qb_hits,0,,,,,
player,201509200car,htx,WeekJo00,fumbles_rec,0,,,,,
player,201509200car,htx,WeekJo00,fumbles_rec_yds,0,,,,,
player,201509200car,htx,WeekJo00,fumbles_rec_td,0,,,,,
player,201509200car,htx,WeekJo00,fumbles_forced,0,,,,,
player,201509200car,car,KleiAJ00,def_int,1,,,,,
player,201509200car,car,KleiAJ00,def_int_yds,8,,,,,
player,201509200car,car,KleiAJ00,def_int_td,0,,,,,
player,201509200car,car,KleiAJ00,def_int_long,8,,,,,
player,201509200car,car,KleiAJ00,pass_defended,1,,,,,
player,201509200car,car,KleiAJ00,sacks,0.0,,,,,
player,201509200car,car,KleiAJ00,tackles_combined,4,,,,,
player,201509200car,car,KleiAJ00,tackles_solo,2,,,,,
player,201509200car,car,KleiAJ00,tackles_assists,2,,,,,
player,201509200car,car,KleiAJ00,tackles_loss,0,,,,,
player,201509200car,car,KleiAJ00,qb_hits,0,,,,,
player,201509200car,car,KleiAJ00,fumbles_rec,0,,,,,
player,201509200car,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201509200car,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201509200car,car,KleiAJ00,fumbles_forced,0,,,,,
player,201509200car,car,EdwaDw20,def_int,0,,,,,
player,201509200car,car,EdwaDw20,def_int_yds,0,,,,,
player,201509200car,car,EdwaDw20,def_int_td,0,,,,,
player,201509200car,car,EdwaDw20,def_int_long,0,,,,,
player,201509200car,car,EdwaDw20,pass_defended,0,,,,,
player,201509200car,car,EdwaDw20,sacks,1.0,,,,,
player,201509200car,car,EdwaDw20,tackles_combined,3,,,,,
player,201509200car,car,EdwaDw20,tackles_solo,2,,,,,
player,201509200car,car,EdwaDw20,tackles_assists,1,,,,,
player,201509200car,car,EdwaDw20,tackles_loss,1,,,,,
player,201509200car,car,EdwaDw20,qb_hits,1,,,,,
player,201509200car,car,EdwaDw20,fumbles_rec,0,,,,,
player,201509200car,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201509200car,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201509200car,car,EdwaDw20,fumbles_forced,0,,,,,
player,201509200car,car,ColeKu99,def_int,0,,,,,
player,201509200car,car,ColeKu99,def_int_yds,0,,,,,
player,201509200car,car,ColeKu99,def_int_td,0,,,,,
player,201509200car,car,ColeKu99,def_int_long,0,,,,,
player,201509200car,car,ColeKu99,pass_defended,0,,,,,
player,201509200car,car,ColeKu99,sacks,0.0,,,,,
player,201509200car,car,ColeKu99,tackles_combined,9,,,,,
player,201509200car,car,ColeKu99,tackles_solo,5,,,,,
player,201509200car,car,ColeKu99,tackles_assists,4,,,,,
player,201509200car,car,ColeKu99,tackles_loss,0,,,,,
player,201509200car,car,ColeKu99,qb_hits,0,,,,,
player,201509200car,car,ColeKu99,fumbles_rec,0,,,,,
player,201509200car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201509200car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201509200car,car,ColeKu99,fumbles_forced,0,,,,,
player,201509200car,car,DaviTh20,def_int,0,,,,,
player,201509200car,car,DaviTh20,def_int_yds,0,,,,,
player,201509200car,car,DaviTh20,def_int_td,0,,,,,
player,201509200car,car,DaviTh20,def_int_long,0,,,,,
player,201509200car,car,DaviTh20,pass_defended,1,,,,,
player,201509200car,car,DaviTh20,sacks,0.0,,,,,
player,201509200car,car,DaviTh20,tackles_combined,8,,,,,
player,201509200car,car,DaviTh20,tackles_solo,5,,,,,
player,201509200car,car,DaviTh20,tackles_assists,3,,,,,
player,201509200car,car,DaviTh20,tackles_loss,0,,,,,
player,201509200car,car,DaviTh20,qb_hits,0,,,,,
player,201509200car,car,DaviTh20,fumbles_rec,0,,,,,
player,201509200car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201509200car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201509200car,car,DaviTh20,fumbles_forced,0,,,,,
player,201509200car,car,HarpRo21,def_int,0,,,,,
player,201509200car,car,HarpRo21,def_int_yds,0,,,,,
player,201509200car,car,HarpRo21,def_int_td,0,,,,,
player,201509200car,car,HarpRo21,def_int_long,0,,,,,
player,201509200car,car,HarpRo21,pass_defended,0,,,,,
player,201509200car,car,HarpRo21,sacks,0.0,,,,,
player,201509200car,car,HarpRo21,tackles_combined,6,,,,,
player,201509200car,car,HarpRo21,tackles_solo,5,,,,,
player,201509200car,car,HarpRo21,tackles_assists,1,,,,,
player,201509200car,car,HarpRo21,tackles_loss,0,,,,,
player,201509200car,car,HarpRo21,qb_hits,0,,,,,
player,201509200car,car,HarpRo21,fumbles_rec,0,,,,,
player,201509200car,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201509200car,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201509200car,car,HarpRo21,fumbles_forced,0,,,,,
player,201509200car,car,BenwBe00,def_int,0,,,,,
player,201509200car,car,BenwBe00,def_int_yds,0,,,,,
player,201509200car,car,BenwBe00,def_int_td,0,,,,,
player,201509200car,car,BenwBe00,def_int_long,0,,,,,
player,201509200car,car,BenwBe00,pass_defended,1,,,,,
player,201509200car,car,BenwBe00,sacks,0.0,,,,,
player,201509200car,car,BenwBe00,tackles_combined,5,,,,,
player,201509200car,car,BenwBe00,tackles_solo,3,,,,,
player,201509200car,car,BenwBe00,tackles_assists,2,,,,,
player,201509200car,car,BenwBe00,tackles_loss,1,,,,,
player,201509200car,car,BenwBe00,qb_hits,0,,,,,
player,201509200car,car,BenwBe00,fumbles_rec,0,,,,,
player,201509200car,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201509200car,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201509200car,car,BenwBe00,fumbles_forced,0,,,,,
player,201509200car,car,NormJo01,def_int,0,,,,,
player,201509200car,car,NormJo01,def_int_yds,0,,,,,
player,201509200car,car,NormJo01,def_int_td,0,,,,,
player,201509200car,car,NormJo01,def_int_long,0,,,,,
player,201509200car,car,NormJo01,pass_defended,2,,,,,
player,201509200car,car,NormJo01,sacks,0.0,,,,,
player,201509200car,car,NormJo01,tackles_combined,5,,,,,
player,201509200car,car,NormJo01,tackles_solo,4,,,,,
player,201509200car,car,NormJo01,tackles_assists,1,,,,,
player,201509200car,car,NormJo01,tackles_loss,1,,,,,
player,201509200car,car,NormJo01,qb_hits,0,,,,,
player,201509200car,car,NormJo01,fumbles_rec,0,,,,,
player,201509200car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201509200car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201509200car,car,NormJo01,fumbles_forced,0,,,,,
player,201509200car,car,ThomSh01,def_int,0,,,,,
player,201509200car,car,ThomSh01,def_int_yds,0,,,,,
player,201509200car,car,ThomSh01,def_int_td,0,,,,,
player,201509200car,car,ThomSh01,def_int_long,0,,,,,
player,201509200car,car,ThomSh01,pass_defended,0,,,,,
player,201509200car,car,ThomSh01,sacks,0.0,,,,,
player,201509200car,car,ThomSh01,tackles_combined,5,,,,,
player,201509200car,car,ThomSh01,tackles_solo,4,,,,,
player,201509200car,car,ThomSh01,tackles_assists,1,,,,,
player,201509200car,car,ThomSh01,tackles_loss,0,,,,,
player,201509200car,car,ThomSh01,qb_hits,0,,,,,
player,201509200car,car,ThomSh01,fumbles_rec,0,,,,,
player,201509200car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201509200car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201509200car,car,ThomSh01,fumbles_forced,0,,,,,
player,201509200car,car,TillCh20,def_int,0,,,,,
player,201509200car,car,TillCh20,def_int_yds,0,,,,,
player,201509200car,car,TillCh20,def_int_td,0,,,,,
player,201509200car,car,TillCh20,def_int_long,0,,,,,
player,201509200car,car,TillCh20,pass_defended,1,,,,,
player,201509200car,car,TillCh20,sacks,0.0,,,,,
player,201509200car,car,TillCh20,tackles_combined,4,,,,,
player,201509200car,car,TillCh20,tackles_solo,2,,,,,
player,201509200car,car,TillCh20,tackles_assists,2,,,,,
player,201509200car,car,TillCh20,tackles_loss,0,,,,,
player,201509200car,car,TillCh20,qb_hits,0,,,,,
player,201509200car,car,TillCh20,fumbles_rec,0,,,,,
player,201509200car,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201509200car,car,TillCh20,fumbles_rec_td,0,,,,,
player,201509200car,car,TillCh20,fumbles_forced,0,,,,,
player,201509200car,car,ShorKa00,def_int,0,,,,,
player,201509200car,car,ShorKa00,def_int_yds,0,,,,,
player,201509200car,car,ShorKa00,def_int_td,0,,,,,
player,201509200car,car,ShorKa00,def_int_long,0,,,,,
player,201509200car,car,ShorKa00,pass_defended,0,,,,,
player,201509200car,car,ShorKa00,sacks,0.0,,,,,
player,201509200car,car,ShorKa00,tackles_combined,3,,,,,
player,201509200car,car,ShorKa00,tackles_solo,0,,,,,
player,201509200car,car,ShorKa00,tackles_assists,3,,,,,
player,201509200car,car,ShorKa00,tackles_loss,0,,,,,
player,201509200car,car,ShorKa00,qb_hits,1,,,,,
player,201509200car,car,ShorKa00,fumbles_rec,0,,,,,
player,201509200car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201509200car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201509200car,car,ShorKa00,fumbles_forced,0,,,,,
player,201509200car,car,AddiMa00,def_int,0,,,,,
player,201509200car,car,AddiMa00,def_int_yds,0,,,,,
player,201509200car,car,AddiMa00,def_int_td,0,,,,,
player,201509200car,car,AddiMa00,def_int_long,0,,,,,
player,201509200car,car,AddiMa00,pass_defended,0,,,,,
player,201509200car,car,AddiMa00,sacks,0.0,,,,,
player,201509200car,car,AddiMa00,tackles_combined,2,,,,,
player,201509200car,car,AddiMa00,tackles_solo,1,,,,,
player,201509200car,car,AddiMa00,tackles_assists,1,,,,,
player,201509200car,car,AddiMa00,tackles_loss,0,,,,,
player,201509200car,car,AddiMa00,qb_hits,2,,,,,
player,201509200car,car,AddiMa00,fumbles_rec,0,,,,,
player,201509200car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201509200car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201509200car,car,AddiMa00,fumbles_forced,0,,,,,
player,201509200car,car,DickEd00,def_int,0,,,,,
player,201509200car,car,DickEd00,def_int_yds,0,,,,,
player,201509200car,car,DickEd00,def_int_td,0,,,,,
player,201509200car,car,DickEd00,def_int_long,0,,,,,
player,201509200car,car,DickEd00,pass_defended,0,,,,,
player,201509200car,car,DickEd00,sacks,0.0,,,,,
player,201509200car,car,DickEd00,tackles_combined,2,,,,,
player,201509200car,car,DickEd00,tackles_solo,2,,,,,
player,201509200car,car,DickEd00,tackles_assists,0,,,,,
player,201509200car,car,DickEd00,tackles_loss,0,,,,,
player,201509200car,car,DickEd00,qb_hits,0,,,,,
player,201509200car,car,DickEd00,fumbles_rec,0,,,,,
player,201509200car,car,DickEd00,fumbles_rec_yds,0,,,,,
player,201509200car,car,DickEd00,fumbles_rec_td,0,,,,,
player,201509200car,car,DickEd00,fumbles_forced,0,,,,,
player,201509200car,car,EalyKo00,def_int,0,,,,,
player,201509200car,car,EalyKo00,def_int_yds,0,,,,,
player,201509200car,car,EalyKo00,def_int_td,0,,,,,
player,201509200car,car,EalyKo00,def_int_long,0,,,,,
player,201509200car,car,EalyKo00,pass_defended,1,,,,,
player,201509200car,car,EalyKo00,sacks,0.0,,,,,
player,201509200car,car,EalyKo00,tackles_combined,2,,,,,
player,201509200car,car,EalyKo00,tackles_solo,0,,,,,
player,201509200car,car,EalyKo00,tackles_assists,2,,,,,
player,201509200car,car,EalyKo00,tackles_loss,0,,,,,
player,201509200car,car,EalyKo00,qb_hits,0,,,,,
player,201509200car,car,EalyKo00,fumbles_rec,0,,,,,
player,201509200car,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201509200car,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201509200car,car,EalyKo00,fumbles_forced,0,,,,,
player,201509200car,car,JohnCh98,def_int,0,,,,,
player,201509200car,car,JohnCh98,def_int_yds,0,,,,,
player,201509200car,car,JohnCh98,def_int_td,0,,,,,
player,201509200car,car,JohnCh98,def_int_long,0,,,,,
player,201509200car,car,JohnCh98,pass_defended,0,,,,,
player,201509200car,car,JohnCh98,sacks,0.0,,,,,
player,201509200car,car,JohnCh98,tackles_combined,2,,,,,
player,201509200car,car,JohnCh98,tackles_solo,0,,,,,
player,201509200car,car,JohnCh98,tackles_assists,2,,,,,
player,201509200car,car,JohnCh98,tackles_loss,0,,,,,
