game,2015,4,20151004,201510040chi,rai,"Oakland Raiders",20,chi,"Chicago Bears",22
player,201510040chi,chi,AchoSa00,tackles_solo,3,,,,,
player,201510040chi,chi,AchoSa00,tackles_assists,0,,,,,
player,201510040chi,chi,AchoSa00,tackles_loss,0,,,,,
player,201510040chi,chi,AchoSa00,qb_hits,0,,,,,
player,201510040chi,chi,AchoSa00,fumbles_rec,1,,,,,
player,201510040chi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201510040chi,chi,RollAn20,def_int,0,,,,,
player,201510040chi,chi,RollAn20,def_int_yds,0,,,,,
player,201510040chi,chi,RollAn20,def_int_td,0,,,,,
player,201510040chi,chi,RollAn20,def_int_long,0,,,,,
player,201510040chi,chi,RollAn20,pass_defended,0,,,,,
player,201510040chi,chi,RollAn20,sacks,0.0,,,,,
player,201510040chi,chi,RollAn20,tackles_combined,3,,,,,
player,201510040chi,chi,RollAn20,tackles_solo,3,,,,,
player,201510040chi,chi,RollAn20,tackles_assists,0,,,,,
player,201510040chi,chi,RollAn20,tackles_loss,0,,,,,
player,201510040chi,chi,RollAn20,qb_hits,0,,,,,
player,201510040chi,chi,RollAn20,fumbles_rec,0,,,,,
player,201510040chi,chi,RollAn20,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,RollAn20,fumbles_rec_td,0,,,,,
player,201510040chi,chi,RollAn20,fumbles_forced,0,,,,,
player,201510040chi,chi,HousLa99,def_int,0,,,,,
player,201510040chi,chi,HousLa99,def_int_yds,0,,,,,
player,201510040chi,chi,HousLa99,def_int_td,0,,,,,
player,201510040chi,chi,HousLa99,def_int_long,0,,,,,
player,201510040chi,chi,HousLa99,pass_defended,0,,,,,
player,201510040chi,chi,HousLa99,sacks,0.0,,,,,
player,201510040chi,chi,HousLa99,tackles_combined,2,,,,,
player,201510040chi,chi,HousLa99,tackles_solo,1,,,,,
player,201510040chi,chi,HousLa99,tackles_assists,1,,,,,
player,201510040chi,chi,HousLa99,tackles_loss,0,,,,,
player,201510040chi,chi,HousLa99,qb_hits,0,,,,,
player,201510040chi,chi,HousLa99,fumbles_rec,0,,,,,
player,201510040chi,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201510040chi,chi,HousLa99,fumbles_forced,0,,,,,
player,201510040chi,chi,PortTr99,def_int,0,,,,,
player,201510040chi,chi,PortTr99,def_int_yds,0,,,,,
player,201510040chi,chi,PortTr99,def_int_td,0,,,,,
player,201510040chi,chi,PortTr99,def_int_long,0,,,,,
player,201510040chi,chi,PortTr99,pass_defended,1,,,,,
player,201510040chi,chi,PortTr99,sacks,0.0,,,,,
player,201510040chi,chi,PortTr99,tackles_combined,2,,,,,
player,201510040chi,chi,PortTr99,tackles_solo,2,,,,,
player,201510040chi,chi,PortTr99,tackles_assists,0,,,,,
player,201510040chi,chi,PortTr99,tackles_loss,0,,,,,
player,201510040chi,chi,PortTr99,qb_hits,0,,,,,
player,201510040chi,chi,PortTr99,fumbles_rec,0,,,,,
player,201510040chi,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201510040chi,chi,PortTr99,fumbles_forced,0,,,,,
player,201510040chi,chi,BarrLa00,def_int,0,,,,,
player,201510040chi,chi,BarrLa00,def_int_yds,0,,,,,
player,201510040chi,chi,BarrLa00,def_int_td,0,,,,,
player,201510040chi,chi,BarrLa00,def_int_long,0,,,,,
player,201510040chi,chi,BarrLa00,pass_defended,0,,,,,
player,201510040chi,chi,BarrLa00,sacks,0.0,,,,,
player,201510040chi,chi,BarrLa00,tackles_combined,1,,,,,
player,201510040chi,chi,BarrLa00,tackles_solo,1,,,,,
player,201510040chi,chi,BarrLa00,tackles_assists,0,,,,,
player,201510040chi,chi,BarrLa00,tackles_loss,0,,,,,
player,201510040chi,chi,BarrLa00,qb_hits,0,,,,,
player,201510040chi,chi,BarrLa00,fumbles_rec,0,,,,,
player,201510040chi,chi,BarrLa00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,BarrLa00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,BarrLa00,fumbles_forced,0,,,,,
player,201510040chi,chi,BellJo02,def_int,0,,,,,
player,201510040chi,chi,BellJo02,def_int_yds,0,,,,,
player,201510040chi,chi,BellJo02,def_int_td,0,,,,,
player,201510040chi,chi,BellJo02,def_int_long,0,,,,,
player,201510040chi,chi,BellJo02,pass_defended,0,,,,,
player,201510040chi,chi,BellJo02,sacks,0.0,,,,,
player,201510040chi,chi,BellJo02,tackles_combined,1,,,,,
player,201510040chi,chi,BellJo02,tackles_solo,1,,,,,
player,201510040chi,chi,BellJo02,tackles_assists,0,,,,,
player,201510040chi,chi,BellJo02,tackles_loss,0,,,,,
player,201510040chi,chi,BellJo02,qb_hits,0,,,,,
player,201510040chi,chi,BellJo02,fumbles_rec,0,,,,,
player,201510040chi,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201510040chi,chi,BellJo02,fumbles_forced,0,,,,,
player,201510040chi,chi,FergEg00,def_int,0,,,,,
player,201510040chi,chi,FergEg00,def_int_yds,0,,,,,
player,201510040chi,chi,FergEg00,def_int_td,0,,,,,
player,201510040chi,chi,FergEg00,def_int_long,0,,,,,
player,201510040chi,chi,FergEg00,pass_defended,0,,,,,
player,201510040chi,chi,FergEg00,sacks,0.0,,,,,
player,201510040chi,chi,FergEg00,tackles_combined,1,,,,,
player,201510040chi,chi,FergEg00,tackles_solo,1,,,,,
player,201510040chi,chi,FergEg00,tackles_assists,0,,,,,
player,201510040chi,chi,FergEg00,tackles_loss,0,,,,,
player,201510040chi,chi,FergEg00,qb_hits,0,,,,,
player,201510040chi,chi,FergEg00,fumbles_rec,0,,,,,
player,201510040chi,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,FergEg00,fumbles_forced,0,,,,,
player,201510040chi,chi,JoneHa02,def_int,0,,,,,
player,201510040chi,chi,JoneHa02,def_int_yds,0,,,,,
player,201510040chi,chi,JoneHa02,def_int_td,0,,,,,
player,201510040chi,chi,JoneHa02,def_int_long,0,,,,,
player,201510040chi,chi,JoneHa02,pass_defended,0,,,,,
player,201510040chi,chi,JoneHa02,sacks,0.0,,,,,
player,201510040chi,chi,JoneHa02,tackles_combined,1,,,,,
player,201510040chi,chi,JoneHa02,tackles_solo,1,,,,,
player,201510040chi,chi,JoneHa02,tackles_assists,0,,,,,
player,201510040chi,chi,JoneHa02,tackles_loss,0,,,,,
player,201510040chi,chi,JoneHa02,qb_hits,0,,,,,
player,201510040chi,chi,JoneHa02,fumbles_rec,0,,,,,
player,201510040chi,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201510040chi,chi,JoneHa02,fumbles_forced,0,,,,,
player,201510040chi,chi,ProsCh00,def_int,0,,,,,
player,201510040chi,chi,ProsCh00,def_int_yds,0,,,,,
player,201510040chi,chi,ProsCh00,def_int_td,0,,,,,
player,201510040chi,chi,ProsCh00,def_int_long,0,,,,,
player,201510040chi,chi,ProsCh00,pass_defended,0,,,,,
player,201510040chi,chi,ProsCh00,sacks,0.0,,,,,
player,201510040chi,chi,ProsCh00,tackles_combined,1,,,,,
player,201510040chi,chi,ProsCh00,tackles_solo,0,,,,,
player,201510040chi,chi,ProsCh00,tackles_assists,1,,,,,
player,201510040chi,chi,ProsCh00,tackles_loss,0,,,,,
player,201510040chi,chi,ProsCh00,qb_hits,0,,,,,
player,201510040chi,chi,ProsCh00,fumbles_rec,0,,,,,
player,201510040chi,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,ProsCh00,fumbles_forced,0,,,,,
player,201510040chi,chi,RodgJa00,def_int,0,,,,,
player,201510040chi,chi,RodgJa00,def_int_yds,0,,,,,
player,201510040chi,chi,RodgJa00,def_int_td,0,,,,,
player,201510040chi,chi,RodgJa00,def_int_long,0,,,,,
player,201510040chi,chi,RodgJa00,pass_defended,0,,,,,
player,201510040chi,chi,RodgJa00,sacks,0.0,,,,,
player,201510040chi,chi,RodgJa00,tackles_combined,1,,,,,
player,201510040chi,chi,RodgJa00,tackles_solo,0,,,,,
player,201510040chi,chi,RodgJa00,tackles_assists,1,,,,,
player,201510040chi,chi,RodgJa00,tackles_loss,0,,,,,
player,201510040chi,chi,RodgJa00,qb_hits,0,,,,,
player,201510040chi,chi,RodgJa00,fumbles_rec,0,,,,,
player,201510040chi,chi,RodgJa00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,RodgJa00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,RodgJa00,fumbles_forced,0,,,,,
player,201510040chi,chi,TimuJo00,def_int,0,,,,,
player,201510040chi,chi,TimuJo00,def_int_yds,0,,,,,
player,201510040chi,chi,TimuJo00,def_int_td,0,,,,,
player,201510040chi,chi,TimuJo00,def_int_long,0,,,,,
player,201510040chi,chi,TimuJo00,pass_defended,0,,,,,
player,201510040chi,chi,TimuJo00,sacks,0.0,,,,,
player,201510040chi,chi,TimuJo00,tackles_combined,1,,,,,
player,201510040chi,chi,TimuJo00,tackles_solo,1,,,,,
player,201510040chi,chi,TimuJo00,tackles_assists,0,,,,,
player,201510040chi,chi,TimuJo00,tackles_loss,0,,,,,
player,201510040chi,chi,TimuJo00,qb_hits,0,,,,,
player,201510040chi,chi,TimuJo00,fumbles_rec,0,,,,,
player,201510040chi,chi,TimuJo00,fumbles_rec_yds,0,,,,,
player,201510040chi,chi,TimuJo00,fumbles_rec_td,0,,,,,
player,201510040chi,chi,TimuJo00,fumbles_forced,0,,,,,
player,201510040chi,rai,CarrTr00,kick_ret,0,,,,,
player,201510040chi,rai,CarrTr00,kick_ret_yds,0,,,,,
player,201510040chi,rai,CarrTr00,kick_ret_yds_per_ret,,,,,,
player,201510040chi,rai,CarrTr00,kick_ret_td,0,,,,,
player,201510040chi,rai,CarrTr00,kick_ret_long,0,,,,,
player,201510040chi,rai,CarrTr00,punt_ret,2,,,,,
player,201510040chi,rai,CarrTr00,punt_ret_yds,22,,,,,
player,201510040chi,rai,CarrTr00,punt_ret_yds_per_ret,11.0,,,,,
player,201510040chi,rai,CarrTr00,punt_ret_td,0,,,,,
player,201510040chi,rai,CarrTr00,punt_ret_long,22,,,,,
player,201510040chi,rai,CoopAm00,kick_ret,0,,,,,
player,201510040chi,rai,CoopAm00,kick_ret_yds,0,,,,,
player,201510040chi,rai,CoopAm00,kick_ret_yds_per_ret,,,,,,
player,201510040chi,rai,CoopAm00,kick_ret_td,0,,,,,
player,201510040chi,rai,CoopAm00,kick_ret_long,0,,,,,
player,201510040chi,rai,CoopAm00,punt_ret,1,,,,,
player,201510040chi,rai,CoopAm00,punt_ret_yds,7,,,,,
player,201510040chi,rai,CoopAm00,punt_ret_yds_per_ret,7.0,,,,,
player,201510040chi,rai,CoopAm00,punt_ret_td,0,,,,,
player,201510040chi,rai,CoopAm00,punt_ret_long,7,,,,,
player,201510040chi,rai,HeluRo00,kick_ret,3,,,,,
player,201510040chi,rai,HeluRo00,kick_ret_yds,58,,,,,
player,201510040chi,rai,HeluRo00,kick_ret_yds_per_ret,19.3,,,,,
player,201510040chi,rai,HeluRo00,kick_ret_td,0,,,,,
player,201510040chi,rai,HeluRo00,kick_ret_long,37,,,,,
player,201510040chi,rai,HeluRo00,punt_ret,0,,,,,
player,201510040chi,rai,HeluRo00,punt_ret_yds,0,,,,,
player,201510040chi,rai,HeluRo00,punt_ret_yds_per_ret,,,,,,
player,201510040chi,rai,HeluRo00,punt_ret_td,0,,,,,
player,201510040chi,rai,HeluRo00,punt_ret_long,0,,,,,
player,201510040chi,chi,MariMa00,kick_ret,1,,,,,
player,201510040chi,chi,MariMa00,kick_ret_yds,21,,,,,
player,201510040chi,chi,MariMa00,kick_ret_yds_per_ret,21.0,,,,,
player,201510040chi,chi,MariMa00,kick_ret_td,0,,,,,
player,201510040chi,chi,MariMa00,kick_ret_long,21,,,,,
player,201510040chi,chi,MariMa00,punt_ret,2,,,,,
player,201510040chi,chi,MariMa00,punt_ret_yds,17,,,,,
player,201510040chi,chi,MariMa00,punt_ret_yds_per_ret,8.5,,,,,
player,201510040chi,chi,MariMa00,punt_ret_td,0,,,,,
player,201510040chi,chi,MariMa00,punt_ret_long,15,,,,,
player,201510040chi,rai,janikseb01,xpm,2,,,,,
player,201510040chi,rai,janikseb01,xpa,2,,,,,
player,201510040chi,rai,janikseb01,fgm,2,,,,,
player,201510040chi,rai,janikseb01,fga,2,,,,,
player,201510040chi,rai,janikseb01,punt,0,,,,,
player,201510040chi,rai,janikseb01,punt_yds,0,,,,,
player,201510040chi,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201510040chi,rai,janikseb01,punt_long,0,,,,,
player,201510040chi,rai,KingMa00,xpm,,,,,,
player,201510040chi,rai,KingMa00,xpa,,,,,,
player,201510040chi,rai,KingMa00,fgm,,,,,,
player,201510040chi,rai,KingMa00,fga,,,,,,
player,201510040chi,rai,KingMa00,punt,5,,,,,
player,201510040chi,rai,KingMa00,punt_yds,242,,,,,
player,201510040chi,rai,KingMa00,punt_yds_per_punt,48.4,,,,,
player,201510040chi,rai,KingMa00,punt_long,54,,,,,
player,201510040chi,chi,gouldrob01,xpm,1,,,,,
player,201510040chi,chi,gouldrob01,xpa,2,,,,,
player,201510040chi,chi,gouldrob01,fgm,3,,,,,
player,201510040chi,chi,gouldrob01,fga,3,,,,,
player,201510040chi,chi,gouldrob01,punt,0,,,,,
player,201510040chi,chi,gouldrob01,punt_yds,0,,,,,
player,201510040chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201510040chi,chi,gouldrob01,punt_long,0,,,,,
player,201510040chi,chi,LannSp00,xpm,,,,,,
player,201510040chi,chi,LannSp00,xpa,,,,,,
player,201510040chi,chi,LannSp00,fgm,,,,,,
player,201510040chi,chi,LannSp00,fga,,,,,,
player,201510040chi,chi,LannSp00,punt,3,,,,,
player,201510040chi,chi,LannSp00,punt_yds,136,,,,,
player,201510040chi,chi,LannSp00,punt_yds_per_punt,45.3,,,,,
player,201510040chi,chi,LannSp00,punt_long,51,,,,,
player,201510040chi,chi,LongKy00,pos,T,,,,,
player,201510040chi,chi,LongKy00,offense,78,,,,,
player,201510040chi,chi,LongKy00,off_pct,100%,,,,,
player,201510040chi,chi,LongKy00,defense,0,,,,,
player,201510040chi,chi,LongKy00,def_pct,0%,,,,,
player,201510040chi,chi,LongKy00,special_teams,5,,,,,
player,201510040chi,chi,LongKy00,st_pct,18%,,,,,
player,201510040chi,chi,LenoCh00,pos,T,,,,,
player,201510040chi,chi,LenoCh00,offense,78,,,,,
player,201510040chi,chi,LenoCh00,off_pct,100%,,,,,
player,201510040chi,chi,LenoCh00,defense,0,,,,,
player,201510040chi,chi,LenoCh00,def_pct,0%,,,,,
player,201510040chi,chi,LenoCh00,special_teams,5,,,,,
player,201510040chi,chi,LenoCh00,st_pct,18%,,,,,
player,201510040chi,chi,SlauMa20,pos,C,,,,,
player,201510040chi,chi,SlauMa20,offense,78,,,,,
player,201510040chi,chi,SlauMa20,off_pct,100%,,,,,
player,201510040chi,chi,SlauMa20,defense,0,,,,,
player,201510040chi,chi,SlauMa20,def_pct,0%,,,,,
player,201510040chi,chi,SlauMa20,special_teams,5,,,,,
player,201510040chi,chi,SlauMa20,st_pct,18%,,,,,
player,201510040chi,chi,DucaVl20,pos,G,,,,,
player,201510040chi,chi,DucaVl20,offense,78,,,,,
player,201510040chi,chi,DucaVl20,off_pct,100%,,,,,
player,201510040chi,chi,DucaVl20,defense,0,,,,,
player,201510040chi,chi,DucaVl20,def_pct,0%,,,,,
player,201510040chi,chi,DucaVl20,special_teams,5,,,,,
player,201510040chi,chi,DucaVl20,st_pct,18%,,,,,
player,201510040chi,chi,CutlJa00,pos,QB,,,,,
player,201510040chi,chi,CutlJa00,offense,78,,,,,
player,201510040chi,chi,CutlJa00,off_pct,100%,,,,,
player,201510040chi,chi,CutlJa00,defense,0,,,,,
player,201510040chi,chi,CutlJa00,def_pct,0%,,,,,
player,201510040chi,chi,CutlJa00,special_teams,0,,,,,
player,201510040chi,chi,CutlJa00,st_pct,0%,,,,,
player,201510040chi,chi,BennMa00,pos,TE,,,,,
player,201510040chi,chi,BennMa00,offense,77,,,,,
player,201510040chi,chi,BennMa00,off_pct,99%,,,,,
player,201510040chi,chi,BennMa00,defense,0,,,,,
player,201510040chi,chi,BennMa00,def_pct,0%,,,,,
player,201510040chi,chi,BennMa00,special_teams,5,,,,,
player,201510040chi,chi,BennMa00,st_pct,18%,,,,,
player,201510040chi,chi,OmamPa00,pos,G,,,,,
player,201510040chi,chi,OmamPa00,offense,75,,,,,
player,201510040chi,chi,OmamPa00,off_pct,96%,,,,,
player,201510040chi,chi,OmamPa00,defense,0,,,,,
player,201510040chi,chi,OmamPa00,def_pct,0%,,,,,
player,201510040chi,chi,OmamPa00,special_teams,5,,,,,
player,201510040chi,chi,OmamPa00,st_pct,18%,,,,,
player,201510040chi,chi,RoyaEd00,pos,WR,,,,,
player,201510040chi,chi,RoyaEd00,offense,68,,,,,
player,201510040chi,chi,RoyaEd00,off_pct,87%,,,,,
player,201510040chi,chi,RoyaEd00,defense,0,,,,,
player,201510040chi,chi,RoyaEd00,def_pct,0%,,,,,
player,201510040chi,chi,RoyaEd00,special_teams,0,,,,,
player,201510040chi,chi,RoyaEd00,st_pct,0%,,,,,
player,201510040chi,chi,FortMa00,pos,RB,,,,,
player,201510040chi,chi,FortMa00,offense,67,,,,,
player,201510040chi,chi,FortMa00,off_pct,86%,,,,,
player,201510040chi,chi,FortMa00,defense,0,,,,,
player,201510040chi,chi,FortMa00,def_pct,0%,,,,,
player,201510040chi,chi,FortMa00,special_teams,0,,,,,
player,201510040chi,chi,FortMa00,st_pct,0%,,,,,
player,201510040chi,chi,WilsMa02,pos,WR,,,,,
player,201510040chi,chi,WilsMa02,offense,64,,,,,
player,201510040chi,chi,WilsMa02,off_pct,82%,,,,,
player,201510040chi,chi,WilsMa02,defense,0,,,,,
player,201510040chi,chi,WilsMa02,def_pct,0%,,,,,
player,201510040chi,chi,WilsMa02,special_teams,0,,,,,
player,201510040chi,chi,WilsMa02,st_pct,0%,,,,,
player,201510040chi,chi,MillZa02,pos,TE,,,,,
player,201510040chi,chi,MillZa02,offense,28,,,,,
player,201510040chi,chi,MillZa02,off_pct,36%,,,,,
player,201510040chi,chi,MillZa02,defense,0,,,,,
player,201510040chi,chi,MillZa02,def_pct,0%,,,,,
player,201510040chi,chi,MillZa02,special_teams,5,,,,,
player,201510040chi,chi,MillZa02,st_pct,18%,,,,,
player,201510040chi,chi,BellJo02,pos,WR,,,,,
player,201510040chi,chi,BellJo02,offense,26,,,,,
player,201510040chi,chi,BellJo02,off_pct,33%,,,,,
player,201510040chi,chi,BellJo02,defense,0,,,,,
player,201510040chi,chi,BellJo02,def_pct,0%,,,,,
player,201510040chi,chi,BellJo02,special_teams,19,,,,,
player,201510040chi,chi,BellJo02,st_pct,68%,,,,,
player,201510040chi,chi,MariMa00,pos,WR,,,,,
player,201510040chi,chi,MariMa00,offense,24,,,,,
player,201510040chi,chi,MariMa00,off_pct,31%,,,,,
player,201510040chi,chi,MariMa00,defense,0,,,,,
player,201510040chi,chi,MariMa00,def_pct,0%,,,,,
player,201510040chi,chi,MariMa00,special_teams,10,,,,,
player,201510040chi,chi,MariMa00,st_pct,36%,,,,,
player,201510040chi,chi,MereCa00,pos,WR,,,,,
player,201510040chi,chi,MereCa00,offense,14,,,,,
player,201510040chi,chi,MereCa00,off_pct,18%,,,,,
player,201510040chi,chi,MereCa00,defense,0,,,,,
player,201510040chi,chi,MereCa00,def_pct,0%,,,,,
player,201510040chi,chi,MereCa00,special_teams,0,,,,,
player,201510040chi,chi,MereCa00,st_pct,0%,,,,,
player,201510040chi,chi,RodgJa00,pos,RB,,,,,
player,201510040chi,chi,RodgJa00,offense,9,,,,,
player,201510040chi,chi,RodgJa00,off_pct,12%,,,,,
player,201510040chi,chi,RodgJa00,defense,0,,,,,
player,201510040chi,chi,RodgJa00,def_pct,0%,,,,,
player,201510040chi,chi,RodgJa00,special_teams,14,,,,,
player,201510040chi,chi,RodgJa00,st_pct,50%,,,,,
player,201510040chi,chi,LeexKh00,pos,TE,,,,,
player,201510040chi,chi,LeexKh00,offense,8,,,,,
player,201510040chi,chi,LeexKh00,off_pct,10%,,,,,
player,201510040chi,chi,LeexKh00,defense,0,,,,,
player,201510040chi,chi,LeexKh00,def_pct,0%,,,,,
player,201510040chi,chi,LeexKh00,special_teams,10,,,,,
player,201510040chi,chi,LeexKh00,st_pct,36%,,,,,
player,201510040chi,chi,LangJe00,pos,RB,,,,,
player,201510040chi,chi,LangJe00,offense,3,,,,,
player,201510040chi,chi,LangJe00,off_pct,4%,,,,,
player,201510040chi,chi,LangJe00,defense,0,,,,,
player,201510040chi,chi,LangJe00,def_pct,0%,,,,,
player,201510040chi,chi,LangJe00,special_teams,10,,,,,
player,201510040chi,chi,LangJe00,st_pct,36%,,,,,
player,201510040chi,chi,MontWi20,pos,C,,,,,
player,201510040chi,chi,MontWi20,offense,3,,,,,
player,201510040chi,chi,MontWi20,off_pct,4%,,,,,
player,201510040chi,chi,MontWi20,defense,0,,,,,
player,201510040chi,chi,MontWi20,def_pct,0%,,,,,
player,201510040chi,chi,MontWi20,special_teams,0,,,,,
player,201510040chi,chi,MontWi20,st_pct,0%,,,,,
player,201510040chi,chi,FabuTa00,pos,T,,,,,
player,201510040chi,chi,FabuTa00,offense,2,,,,,
player,201510040chi,chi,FabuTa00,off_pct,3%,,,,,
player,201510040chi,chi,FabuTa00,defense,0,,,,,
player,201510040chi,chi,FabuTa00,def_pct,0%,,,,,
player,201510040chi,chi,FabuTa00,special_teams,5,,,,,
player,201510040chi,chi,FabuTa00,st_pct,18%,,,,,
player,201510040chi,chi,AmosAd00,pos,S,,,,,
player,201510040chi,chi,AmosAd00,offense,0,,,,,
player,201510040chi,chi,AmosAd00,off_pct,0%,,,,,
player,201510040chi,chi,AmosAd00,defense,58,,,,,
player,201510040chi,chi,AmosAd00,def_pct,100%,,,,,
player,201510040chi,chi,AmosAd00,special_teams,10,,,,,
player,201510040chi,chi,AmosAd00,st_pct,36%,,,,,
player,201510040chi,chi,McClSh00,pos,LB,,,,,
player,201510040chi,chi,McClSh00,offense,0,,,,,
player,201510040chi,chi,McClSh00,off_pct,0%,,,,,
player,201510040chi,chi,McClSh00,defense,58,,,,,
player,201510040chi,chi,McClSh00,def_pct,100%,,,,,
player,201510040chi,chi,McClSh00,special_teams,7,,,,,
player,201510040chi,chi,McClSh00,st_pct,25%,,,,,
player,201510040chi,chi,FullKy00,pos,CB,,,,,
player,201510040chi,chi,FullKy00,offense,0,,,,,
player,201510040chi,chi,FullKy00,off_pct,0%,,,,,
player,201510040chi,chi,FullKy00,defense,58,,,,,
player,201510040chi,chi,FullKy00,def_pct,100%,,,,,
player,201510040chi,chi,FullKy00,special_teams,4,,,,,
player,201510040chi,chi,FullKy00,st_pct,14%,,,,,
player,201510040chi,chi,PortTr99,pos,CB,,,,,
player,201510040chi,chi,PortTr99,offense,0,,,,,
player,201510040chi,chi,PortTr99,off_pct,0%,,,,,
player,201510040chi,chi,PortTr99,defense,58,,,,,
player,201510040chi,chi,PortTr99,def_pct,100%,,,,,
player,201510040chi,chi,PortTr99,special_teams,0,,,,,
player,201510040chi,chi,PortTr99,st_pct,0%,,,,,
player,201510040chi,chi,JoneCh05,pos,LB,,,,,
player,201510040chi,chi,JoneCh05,offense,0,,,,,
player,201510040chi,chi,JoneCh05,off_pct,0%,,,,,
player,201510040chi,chi,JoneCh05,defense,56,,,,,
player,201510040chi,chi,JoneCh05,def_pct,97%,,,,,
player,201510040chi,chi,JoneCh05,special_teams,4,,,,,
player,201510040chi,chi,JoneCh05,st_pct,14%,,,,,
player,201510040chi,chi,McPhPe00,pos,LB,,,,,
player,201510040chi,chi,McPhPe00,offense,0,,,,,
player,201510040chi,chi,McPhPe00,off_pct,0%,,,,,
player,201510040chi,chi,McPhPe00,defense,51,,,,,
player,201510040chi,chi,McPhPe00,def_pct,88%,,,,,
player,201510040chi,chi,McPhPe00,special_teams,4,,,,,
player,201510040chi,chi,McPhPe00,st_pct,14%,,,,,
player,201510040chi,chi,McMaSh99,pos,CB,,,,,
player,201510040chi,chi,McMaSh99,offense,0,,,,,
player,201510040chi,chi,McMaSh99,off_pct,0%,,,,,
player,201510040chi,chi,McMaSh99,defense,40,,,,,
player,201510040chi,chi,McMaSh99,def_pct,69%,,,,,
player,201510040chi,chi,McMaSh99,special_teams,18,,,,,
player,201510040chi,chi,McMaSh99,st_pct,64%,,,,,
player,201510040chi,chi,JenkJa01,pos,DE,,,,,
player,201510040chi,chi,JenkJa01,offense,0,,,,,
player,201510040chi,chi,JenkJa01,off_pct,0%,,,,,
player,201510040chi,chi,JenkJa01,defense,39,,,,,
player,201510040chi,chi,JenkJa01,def_pct,67%,,,,,
player,201510040chi,chi,JenkJa01,special_teams,0,,,,,
player,201510040chi,chi,JenkJa01,st_pct,0%,,,,,
player,201510040chi,chi,GoldEd00,pos,NT,,,,,
player,201510040chi,chi,GoldEd00,offense,0,,,,,
player,201510040chi,chi,GoldEd00,off_pct,0%,,,,,
player,201510040chi,chi,GoldEd00,defense,36,,,,,
player,201510040chi,chi,GoldEd00,def_pct,62%,,,,,
player,201510040chi,chi,GoldEd00,special_teams,4,,,,,
player,201510040chi,chi,GoldEd00,st_pct,14%,,,,,
player,201510040chi,chi,JoneHa02,pos,S,,,,,
player,201510040chi,chi,JoneHa02,offense,0,,,,,
player,201510040chi,chi,JoneHa02,off_pct,0%,,,,,
player,201510040chi,chi,JoneHa02,defense,34,,,,,
player,201510040chi,chi,JoneHa02,def_pct,59%,,,,,
player,201510040chi,chi,JoneHa02,special_teams,14,,,,,
player,201510040chi,chi,JoneHa02,st_pct,50%,,,,,
player,201510040chi,chi,FergEg00,pos,DE,,,,,
player,201510040chi,chi,FergEg00,offense,0,,,,,
player,201510040chi,chi,FergEg00,off_pct,0%,,,,,
player,201510040chi,chi,FergEg00,defense,33,,,,,
player,201510040chi,chi,FergEg00,def_pct,57%,,,,,
player,201510040chi,chi,FergEg00,special_teams,4,,,,,
player,201510040chi,chi,FergEg00,st_pct,14%,,,,,
player,201510040chi,chi,AchoSa00,pos,LB,,,,,
player,201510040chi,chi,AchoSa00,offense,0,,,,,
player,201510040chi,chi,AchoSa00,off_pct,0%,,,,,
player,201510040chi,chi,AchoSa00,defense,27,,,,,
player,201510040chi,chi,AchoSa00,def_pct,47%,,,,,
player,201510040chi,chi,AchoSa00,special_teams,23,,,,,
player,201510040chi,chi,AchoSa00,st_pct,82%,,,,,
player,201510040chi,chi,HousLa99,pos,LB,,,,,
player,201510040chi,chi,HousLa99,offense,0,,,,,
player,201510040chi,chi,HousLa99,off_pct,0%,,,,,
player,201510040chi,chi,HousLa99,defense,25,,,,,
player,201510040chi,chi,HousLa99,def_pct,43%,,,,,
player,201510040chi,chi,HousLa99,special_teams,0,,,,,
player,201510040chi,chi,HousLa99,st_pct,0%,,,,,
player,201510040chi,chi,RollAn20,pos,S,,,,,
player,201510040chi,chi,RollAn20,offense,0,,,,,
player,201510040chi,chi,RollAn20,off_pct,0%,,,,,
player,201510040chi,chi,RollAn20,defense,24,,,,,
