game,2015,14,20151213,201512130htx,nwe,"New England Patriots",27,htx,"Houston Texans",6
player,201512130htx,nwe,CollJa00,def_int_long,0,,,,,
player,201512130htx,nwe,CollJa00,pass_defended,1,,,,,
player,201512130htx,nwe,CollJa00,sacks,0.0,,,,,
player,201512130htx,nwe,CollJa00,tackles_combined,9,,,,,
player,201512130htx,nwe,CollJa00,tackles_solo,5,,,,,
player,201512130htx,nwe,CollJa00,tackles_assists,4,,,,,
player,201512130htx,nwe,CollJa00,tackles_loss,1,,,,,
player,201512130htx,nwe,CollJa00,qb_hits,0,,,,,
player,201512130htx,nwe,CollJa00,fumbles_rec,0,,,,,
player,201512130htx,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,CollJa00,fumbles_forced,0,,,,,
player,201512130htx,nwe,ChunPa99,def_int,0,,,,,
player,201512130htx,nwe,ChunPa99,def_int_yds,0,,,,,
player,201512130htx,nwe,ChunPa99,def_int_td,0,,,,,
player,201512130htx,nwe,ChunPa99,def_int_long,0,,,,,
player,201512130htx,nwe,ChunPa99,pass_defended,1,,,,,
player,201512130htx,nwe,ChunPa99,sacks,0.0,,,,,
player,201512130htx,nwe,ChunPa99,tackles_combined,8,,,,,
player,201512130htx,nwe,ChunPa99,tackles_solo,5,,,,,
player,201512130htx,nwe,ChunPa99,tackles_assists,3,,,,,
player,201512130htx,nwe,ChunPa99,tackles_loss,1,,,,,
player,201512130htx,nwe,ChunPa99,qb_hits,0,,,,,
player,201512130htx,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201512130htx,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201512130htx,nwe,MayoJe99,def_int,0,,,,,
player,201512130htx,nwe,MayoJe99,def_int_yds,0,,,,,
player,201512130htx,nwe,MayoJe99,def_int_td,0,,,,,
player,201512130htx,nwe,MayoJe99,def_int_long,0,,,,,
player,201512130htx,nwe,MayoJe99,pass_defended,0,,,,,
player,201512130htx,nwe,MayoJe99,sacks,0.0,,,,,
player,201512130htx,nwe,MayoJe99,tackles_combined,8,,,,,
player,201512130htx,nwe,MayoJe99,tackles_solo,7,,,,,
player,201512130htx,nwe,MayoJe99,tackles_assists,1,,,,,
player,201512130htx,nwe,MayoJe99,tackles_loss,1,,,,,
player,201512130htx,nwe,MayoJe99,qb_hits,0,,,,,
player,201512130htx,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201512130htx,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201512130htx,nwe,RyanLo00,def_int,0,,,,,
player,201512130htx,nwe,RyanLo00,def_int_yds,0,,,,,
player,201512130htx,nwe,RyanLo00,def_int_td,0,,,,,
player,201512130htx,nwe,RyanLo00,def_int_long,0,,,,,
player,201512130htx,nwe,RyanLo00,pass_defended,2,,,,,
player,201512130htx,nwe,RyanLo00,sacks,0.0,,,,,
player,201512130htx,nwe,RyanLo00,tackles_combined,4,,,,,
player,201512130htx,nwe,RyanLo00,tackles_solo,1,,,,,
player,201512130htx,nwe,RyanLo00,tackles_assists,3,,,,,
player,201512130htx,nwe,RyanLo00,tackles_loss,0,,,,,
player,201512130htx,nwe,RyanLo00,qb_hits,0,,,,,
player,201512130htx,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201512130htx,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201512130htx,nwe,BranAl99,def_int,0,,,,,
player,201512130htx,nwe,BranAl99,def_int_yds,0,,,,,
player,201512130htx,nwe,BranAl99,def_int_td,0,,,,,
player,201512130htx,nwe,BranAl99,def_int_long,0,,,,,
player,201512130htx,nwe,BranAl99,pass_defended,0,,,,,
player,201512130htx,nwe,BranAl99,sacks,0.0,,,,,
player,201512130htx,nwe,BranAl99,tackles_combined,2,,,,,
player,201512130htx,nwe,BranAl99,tackles_solo,0,,,,,
player,201512130htx,nwe,BranAl99,tackles_assists,2,,,,,
player,201512130htx,nwe,BranAl99,tackles_loss,0,,,,,
player,201512130htx,nwe,BranAl99,qb_hits,0,,,,,
player,201512130htx,nwe,BranAl99,fumbles_rec,0,,,,,
player,201512130htx,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,BranAl99,fumbles_forced,0,,,,,
player,201512130htx,nwe,BrowMa01,def_int,0,,,,,
player,201512130htx,nwe,BrowMa01,def_int_yds,0,,,,,
player,201512130htx,nwe,BrowMa01,def_int_td,0,,,,,
player,201512130htx,nwe,BrowMa01,def_int_long,0,,,,,
player,201512130htx,nwe,BrowMa01,pass_defended,0,,,,,
player,201512130htx,nwe,BrowMa01,sacks,0.0,,,,,
player,201512130htx,nwe,BrowMa01,tackles_combined,2,,,,,
player,201512130htx,nwe,BrowMa01,tackles_solo,2,,,,,
player,201512130htx,nwe,BrowMa01,tackles_assists,0,,,,,
player,201512130htx,nwe,BrowMa01,tackles_loss,0,,,,,
player,201512130htx,nwe,BrowMa01,qb_hits,0,,,,,
player,201512130htx,nwe,BrowMa01,fumbles_rec,1,,,,,
player,201512130htx,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201512130htx,nwe,JoneCh03,def_int,0,,,,,
player,201512130htx,nwe,JoneCh03,def_int_yds,0,,,,,
player,201512130htx,nwe,JoneCh03,def_int_td,0,,,,,
player,201512130htx,nwe,JoneCh03,def_int_long,0,,,,,
player,201512130htx,nwe,JoneCh03,pass_defended,0,,,,,
player,201512130htx,nwe,JoneCh03,sacks,0.0,,,,,
player,201512130htx,nwe,JoneCh03,tackles_combined,2,,,,,
player,201512130htx,nwe,JoneCh03,tackles_solo,0,,,,,
player,201512130htx,nwe,JoneCh03,tackles_assists,2,,,,,
player,201512130htx,nwe,JoneCh03,tackles_loss,0,,,,,
player,201512130htx,nwe,JoneCh03,qb_hits,1,,,,,
player,201512130htx,nwe,JoneCh03,fumbles_rec,0,,,,,
player,201512130htx,nwe,JoneCh03,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,JoneCh03,fumbles_forced,0,,,,,
player,201512130htx,nwe,BostJo00,def_int,0,,,,,
player,201512130htx,nwe,BostJo00,def_int_yds,0,,,,,
player,201512130htx,nwe,BostJo00,def_int_td,0,,,,,
player,201512130htx,nwe,BostJo00,def_int_long,0,,,,,
player,201512130htx,nwe,BostJo00,pass_defended,0,,,,,
player,201512130htx,nwe,BostJo00,sacks,0.0,,,,,
player,201512130htx,nwe,BostJo00,tackles_combined,1,,,,,
player,201512130htx,nwe,BostJo00,tackles_solo,1,,,,,
player,201512130htx,nwe,BostJo00,tackles_assists,0,,,,,
player,201512130htx,nwe,BostJo00,tackles_loss,0,,,,,
player,201512130htx,nwe,BostJo00,qb_hits,0,,,,,
player,201512130htx,nwe,BostJo00,fumbles_rec,0,,,,,
player,201512130htx,nwe,BostJo00,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,BostJo00,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,BostJo00,fumbles_forced,0,,,,,
player,201512130htx,nwe,ButlMa01,def_int,0,,,,,
player,201512130htx,nwe,ButlMa01,def_int_yds,0,,,,,
player,201512130htx,nwe,ButlMa01,def_int_td,0,,,,,
player,201512130htx,nwe,ButlMa01,def_int_long,0,,,,,
player,201512130htx,nwe,ButlMa01,pass_defended,1,,,,,
player,201512130htx,nwe,ButlMa01,sacks,0.0,,,,,
player,201512130htx,nwe,ButlMa01,tackles_combined,1,,,,,
player,201512130htx,nwe,ButlMa01,tackles_solo,1,,,,,
player,201512130htx,nwe,ButlMa01,tackles_assists,0,,,,,
player,201512130htx,nwe,ButlMa01,tackles_loss,0,,,,,
player,201512130htx,nwe,ButlMa01,qb_hits,0,,,,,
player,201512130htx,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201512130htx,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201512130htx,nwe,EbneNa00,def_int,0,,,,,
player,201512130htx,nwe,EbneNa00,def_int_yds,0,,,,,
player,201512130htx,nwe,EbneNa00,def_int_td,0,,,,,
player,201512130htx,nwe,EbneNa00,def_int_long,0,,,,,
player,201512130htx,nwe,EbneNa00,pass_defended,0,,,,,
player,201512130htx,nwe,EbneNa00,sacks,0.0,,,,,
player,201512130htx,nwe,EbneNa00,tackles_combined,1,,,,,
player,201512130htx,nwe,EbneNa00,tackles_solo,1,,,,,
player,201512130htx,nwe,EbneNa00,tackles_assists,0,,,,,
player,201512130htx,nwe,EbneNa00,tackles_loss,0,,,,,
player,201512130htx,nwe,EbneNa00,qb_hits,0,,,,,
player,201512130htx,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201512130htx,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201512130htx,nwe,KingBr02,def_int,0,,,,,
player,201512130htx,nwe,KingBr02,def_int_yds,0,,,,,
player,201512130htx,nwe,KingBr02,def_int_td,0,,,,,
player,201512130htx,nwe,KingBr02,def_int_long,0,,,,,
player,201512130htx,nwe,KingBr02,pass_defended,0,,,,,
player,201512130htx,nwe,KingBr02,sacks,0.0,,,,,
player,201512130htx,nwe,KingBr02,tackles_combined,1,,,,,
player,201512130htx,nwe,KingBr02,tackles_solo,1,,,,,
player,201512130htx,nwe,KingBr02,tackles_assists,0,,,,,
player,201512130htx,nwe,KingBr02,tackles_loss,0,,,,,
player,201512130htx,nwe,KingBr02,qb_hits,0,,,,,
player,201512130htx,nwe,KingBr02,fumbles_rec,0,,,,,
player,201512130htx,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,KingBr02,fumbles_forced,0,,,,,
player,201512130htx,nwe,McCoDe99,def_int,0,,,,,
player,201512130htx,nwe,McCoDe99,def_int_yds,0,,,,,
player,201512130htx,nwe,McCoDe99,def_int_td,0,,,,,
player,201512130htx,nwe,McCoDe99,def_int_long,0,,,,,
player,201512130htx,nwe,McCoDe99,pass_defended,0,,,,,
player,201512130htx,nwe,McCoDe99,sacks,0.0,,,,,
player,201512130htx,nwe,McCoDe99,tackles_combined,1,,,,,
player,201512130htx,nwe,McCoDe99,tackles_solo,1,,,,,
player,201512130htx,nwe,McCoDe99,tackles_assists,0,,,,,
player,201512130htx,nwe,McCoDe99,tackles_loss,0,,,,,
player,201512130htx,nwe,McCoDe99,qb_hits,0,,,,,
player,201512130htx,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201512130htx,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201512130htx,nwe,SlatMa00,def_int,0,,,,,
player,201512130htx,nwe,SlatMa00,def_int_yds,0,,,,,
player,201512130htx,nwe,SlatMa00,def_int_td,0,,,,,
player,201512130htx,nwe,SlatMa00,def_int_long,0,,,,,
player,201512130htx,nwe,SlatMa00,pass_defended,0,,,,,
player,201512130htx,nwe,SlatMa00,sacks,0.0,,,,,
player,201512130htx,nwe,SlatMa00,tackles_combined,1,,,,,
player,201512130htx,nwe,SlatMa00,tackles_solo,1,,,,,
player,201512130htx,nwe,SlatMa00,tackles_assists,0,,,,,
player,201512130htx,nwe,SlatMa00,tackles_loss,0,,,,,
player,201512130htx,nwe,SlatMa00,qb_hits,0,,,,,
player,201512130htx,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201512130htx,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201512130htx,nwe,JohnLe03,def_int,0,,,,,
player,201512130htx,nwe,JohnLe03,def_int_yds,0,,,,,
player,201512130htx,nwe,JohnLe03,def_int_td,0,,,,,
player,201512130htx,nwe,JohnLe03,def_int_long,0,,,,,
player,201512130htx,nwe,JohnLe03,pass_defended,2,,,,,
player,201512130htx,nwe,JohnLe03,sacks,0.0,,,,,
player,201512130htx,nwe,JohnLe03,tackles_combined,0,,,,,
player,201512130htx,nwe,JohnLe03,tackles_solo,0,,,,,
player,201512130htx,nwe,JohnLe03,tackles_assists,0,,,,,
player,201512130htx,nwe,JohnLe03,tackles_loss,0,,,,,
player,201512130htx,nwe,JohnLe03,qb_hits,0,,,,,
player,201512130htx,nwe,JohnLe03,fumbles_rec,0,,,,,
player,201512130htx,nwe,JohnLe03,fumbles_rec_yds,0,,,,,
player,201512130htx,nwe,JohnLe03,fumbles_rec_td,0,,,,,
player,201512130htx,nwe,JohnLe03,fumbles_forced,0,,,,,
player,201512130htx,htx,ClowJa00,def_int,0,,,,,
player,201512130htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201512130htx,htx,ClowJa00,def_int_td,0,,,,,
player,201512130htx,htx,ClowJa00,def_int_long,0,,,,,
player,201512130htx,htx,ClowJa00,pass_defended,0,,,,,
player,201512130htx,htx,ClowJa00,sacks,2.0,,,,,
player,201512130htx,htx,ClowJa00,tackles_combined,7,,,,,
player,201512130htx,htx,ClowJa00,tackles_solo,4,,,,,
player,201512130htx,htx,ClowJa00,tackles_assists,3,,,,,
player,201512130htx,htx,ClowJa00,tackles_loss,2,,,,,
player,201512130htx,htx,ClowJa00,qb_hits,2,,,,,
player,201512130htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201512130htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201512130htx,htx,MercWh00,def_int,0,,,,,
player,201512130htx,htx,MercWh00,def_int_yds,0,,,,,
player,201512130htx,htx,MercWh00,def_int_td,0,,,,,
player,201512130htx,htx,MercWh00,def_int_long,0,,,,,
player,201512130htx,htx,MercWh00,pass_defended,0,,,,,
player,201512130htx,htx,MercWh00,sacks,1.0,,,,,
player,201512130htx,htx,MercWh00,tackles_combined,5,,,,,
player,201512130htx,htx,MercWh00,tackles_solo,3,,,,,
player,201512130htx,htx,MercWh00,tackles_assists,2,,,,,
player,201512130htx,htx,MercWh00,tackles_loss,1,,,,,
player,201512130htx,htx,MercWh00,qb_hits,1,,,,,
player,201512130htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201512130htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201512130htx,htx,McKiBe00,def_int,0,,,,,
player,201512130htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201512130htx,htx,McKiBe00,def_int_td,0,,,,,
player,201512130htx,htx,McKiBe00,def_int_long,0,,,,,
player,201512130htx,htx,McKiBe00,pass_defended,0,,,,,
player,201512130htx,htx,McKiBe00,sacks,0.0,,,,,
player,201512130htx,htx,McKiBe00,tackles_combined,10,,,,,
player,201512130htx,htx,McKiBe00,tackles_solo,4,,,,,
player,201512130htx,htx,McKiBe00,tackles_assists,6,,,,,
player,201512130htx,htx,McKiBe00,tackles_loss,0,,,,,
player,201512130htx,htx,McKiBe00,qb_hits,0,,,,,
player,201512130htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201512130htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201512130htx,htx,CushBr99,def_int,0,,,,,
player,201512130htx,htx,CushBr99,def_int_yds,0,,,,,
player,201512130htx,htx,CushBr99,def_int_td,0,,,,,
player,201512130htx,htx,CushBr99,def_int_long,0,,,,,
player,201512130htx,htx,CushBr99,pass_defended,0,,,,,
player,201512130htx,htx,CushBr99,sacks,0.0,,,,,
player,201512130htx,htx,CushBr99,tackles_combined,9,,,,,
player,201512130htx,htx,CushBr99,tackles_solo,6,,,,,
player,201512130htx,htx,CushBr99,tackles_assists,3,,,,,
player,201512130htx,htx,CushBr99,tackles_loss,2,,,,,
player,201512130htx,htx,CushBr99,qb_hits,0,,,,,
player,201512130htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201512130htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201512130htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201512130htx,htx,JackKa99,def_int,0,,,,,
player,201512130htx,htx,JackKa99,def_int_yds,0,,,,,
player,201512130htx,htx,JackKa99,def_int_td,0,,,,,
player,201512130htx,htx,JackKa99,def_int_long,0,,,,,
player,201512130htx,htx,JackKa99,pass_defended,1,,,,,
player,201512130htx,htx,JackKa99,sacks,0.0,,,,,
player,201512130htx,htx,JackKa99,tackles_combined,9,,,,,
player,201512130htx,htx,JackKa99,tackles_solo,9,,,,,
player,201512130htx,htx,JackKa99,tackles_assists,0,,,,,
player,201512130htx,htx,JackKa99,tackles_loss,0,,,,,
player,201512130htx,htx,JackKa99,qb_hits,0,,,,,
player,201512130htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201512130htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201512130htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201512130htx,htx,DempQu99,def_int,0,,,,,
player,201512130htx,htx,DempQu99,def_int_yds,0,,,,,
player,201512130htx,htx,DempQu99,def_int_td,0,,,,,
player,201512130htx,htx,DempQu99,def_int_long,0,,,,,
player,201512130htx,htx,DempQu99,pass_defended,0,,,,,
player,201512130htx,htx,DempQu99,sacks,0.0,,,,,
player,201512130htx,htx,DempQu99,tackles_combined,6,,,,,
player,201512130htx,htx,DempQu99,tackles_solo,3,,,,,
player,201512130htx,htx,DempQu99,tackles_assists,3,,,,,
player,201512130htx,htx,DempQu99,tackles_loss,0,,,,,
player,201512130htx,htx,DempQu99,qb_hits,0,,,,,
player,201512130htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201512130htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201512130htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201512130htx,htx,JoseJo20,def_int,0,,,,,
player,201512130htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201512130htx,htx,JoseJo20,def_int_td,0,,,,,
player,201512130htx,htx,JoseJo20,def_int_long,0,,,,,
player,201512130htx,htx,JoseJo20,pass_defended,1,,,,,
player,201512130htx,htx,JoseJo20,sacks,0.0,,,,,
player,201512130htx,htx,JoseJo20,tackles_combined,6,,,,,
player,201512130htx,htx,JoseJo20,tackles_solo,3,,,,,
player,201512130htx,htx,JoseJo20,tackles_assists,3,,,,,
player,201512130htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201512130htx,htx,JoseJo20,qb_hits,0,,,,,
player,201512130htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201512130htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201512130htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201512130htx,htx,CricJa00,def_int,0,,,,,
player,201512130htx,htx,CricJa00,def_int_yds,0,,,,,
player,201512130htx,htx,CricJa00,def_int_td,0,,,,,
player,201512130htx,htx,CricJa00,def_int_long,0,,,,,
player,201512130htx,htx,CricJa00,pass_defended,0,,,,,
player,201512130htx,htx,CricJa00,sacks,0.0,,,,,
player,201512130htx,htx,CricJa00,tackles_combined,5,,,,,
player,201512130htx,htx,CricJa00,tackles_solo,2,,,,,
player,201512130htx,htx,CricJa00,tackles_assists,3,,,,,
player,201512130htx,htx,CricJa00,tackles_loss,0,,,,,
player,201512130htx,htx,CricJa00,qb_hits,0,,,,,
player,201512130htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201512130htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201512130htx,htx,HalxAn00,def_int,0,,,,,
player,201512130htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201512130htx,htx,HalxAn00,def_int_td,0,,,,,
player,201512130htx,htx,HalxAn00,def_int_long,0,,,,,
player,201512130htx,htx,HalxAn00,pass_defended,0,,,,,
player,201512130htx,htx,HalxAn00,sacks,0.0,,,,,
player,201512130htx,htx,HalxAn00,tackles_combined,4,,,,,
player,201512130htx,htx,HalxAn00,tackles_solo,2,,,,,
player,201512130htx,htx,HalxAn00,tackles_assists,2,,,,,
player,201512130htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201512130htx,htx,HalxAn00,qb_hits,0,,,,,
player,201512130htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201512130htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201512130htx,htx,PeteBr00,def_int,0,,,,,
player,201512130htx,htx,PeteBr00,def_int_yds,0,,,,,
player,201512130htx,htx,PeteBr00,def_int_td,0,,,,,
player,201512130htx,htx,PeteBr00,def_int_long,0,,,,,
player,201512130htx,htx,PeteBr00,pass_defended,0,,,,,
player,201512130htx,htx,PeteBr00,sacks,0.0,,,,,
player,201512130htx,htx,PeteBr00,tackles_combined,4,,,,,
player,201512130htx,htx,PeteBr00,tackles_solo,2,,,,,
player,201512130htx,htx,PeteBr00,tackles_assists,2,,,,,
player,201512130htx,htx,PeteBr00,tackles_loss,0,,,,,
player,201512130htx,htx,PeteBr00,qb_hits,0,,,,,
player,201512130htx,htx,PeteBr00,fumbles_rec,0,,,,,
player,201512130htx,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,PeteBr00,fumbles_forced,0,,,,,
player,201512130htx,htx,WattJ.00,def_int,0,,,,,
player,201512130htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201512130htx,htx,WattJ.00,def_int_td,0,,,,,
player,201512130htx,htx,WattJ.00,def_int_long,0,,,,,
player,201512130htx,htx,WattJ.00,pass_defended,0,,,,,
player,201512130htx,htx,WattJ.00,sacks,0.0,,,,,
player,201512130htx,htx,WattJ.00,tackles_combined,3,,,,,
player,201512130htx,htx,WattJ.00,tackles_solo,3,,,,,
player,201512130htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201512130htx,htx,WattJ.00,tackles_loss,1,,,,,
player,201512130htx,htx,WattJ.00,qb_hits,1,,,,,
player,201512130htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201512130htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201512130htx,htx,BullMa00,def_int,0,,,,,
player,201512130htx,htx,BullMa00,def_int_yds,0,,,,,
player,201512130htx,htx,BullMa00,def_int_td,0,,,,,
player,201512130htx,htx,BullMa00,def_int_long,0,,,,,
player,201512130htx,htx,BullMa00,pass_defended,0,,,,,
player,201512130htx,htx,BullMa00,sacks,0.0,,,,,
player,201512130htx,htx,BullMa00,tackles_combined,2,,,,,
player,201512130htx,htx,BullMa00,tackles_solo,1,,,,,
player,201512130htx,htx,BullMa00,tackles_assists,1,,,,,
player,201512130htx,htx,BullMa00,tackles_loss,0,,,,,
player,201512130htx,htx,BullMa00,qb_hits,0,,,,,
player,201512130htx,htx,BullMa00,fumbles_rec,0,,,,,
player,201512130htx,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,BullMa00,fumbles_forced,0,,,,,
player,201512130htx,htx,JohnKe04,def_int,0,,,,,
player,201512130htx,htx,JohnKe04,def_int_yds,0,,,,,
player,201512130htx,htx,JohnKe04,def_int_td,0,,,,,
player,201512130htx,htx,JohnKe04,def_int_long,0,,,,,
player,201512130htx,htx,JohnKe04,pass_defended,0,,,,,
player,201512130htx,htx,JohnKe04,sacks,0.0,,,,,
player,201512130htx,htx,JohnKe04,tackles_combined,2,,,,,
player,201512130htx,htx,JohnKe04,tackles_solo,2,,,,,
player,201512130htx,htx,JohnKe04,tackles_assists,0,,,,,
player,201512130htx,htx,JohnKe04,tackles_loss,0,,,,,
player,201512130htx,htx,JohnKe04,qb_hits,0,,,,,
player,201512130htx,htx,JohnKe04,fumbles_rec,0,,,,,
player,201512130htx,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201512130htx,htx,JohnKe04,fumbles_forced,0,,,,,
player,201512130htx,htx,WilfVi20,def_int,0,,,,,
player,201512130htx,htx,WilfVi20,def_int_yds,0,,,,,
player,201512130htx,htx,WilfVi20,def_int_td,0,,,,,
player,201512130htx,htx,WilfVi20,def_int_long,0,,,,,
player,201512130htx,htx,WilfVi20,pass_defended,0,,,,,
player,201512130htx,htx,WilfVi20,sacks,0.0,,,,,
player,201512130htx,htx,WilfVi20,tackles_combined,2,,,,,
player,201512130htx,htx,WilfVi20,tackles_solo,0,,,,,
player,201512130htx,htx,WilfVi20,tackles_assists,2,,,,,
player,201512130htx,htx,WilfVi20,tackles_loss,0,,,,,
player,201512130htx,htx,WilfVi20,qb_hits,0,,,,,
player,201512130htx,htx,WilfVi20,fumbles_rec,0,,,,,
player,201512130htx,htx,WilfVi20,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,WilfVi20,fumbles_rec_td,0,,,,,
player,201512130htx,htx,WilfVi20,fumbles_forced,0,,,,,
player,201512130htx,htx,BouyA.00,def_int,0,,,,,
player,201512130htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201512130htx,htx,BouyA.00,def_int_td,0,,,,,
player,201512130htx,htx,BouyA.00,def_int_long,0,,,,,
player,201512130htx,htx,BouyA.00,pass_defended,0,,,,,
player,201512130htx,htx,BouyA.00,sacks,0.0,,,,,
player,201512130htx,htx,BouyA.00,tackles_combined,1,,,,,
player,201512130htx,htx,BouyA.00,tackles_solo,0,,,,,
player,201512130htx,htx,BouyA.00,tackles_assists,1,,,,,
player,201512130htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201512130htx,htx,BouyA.00,qb_hits,0,,,,,
player,201512130htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201512130htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201512130htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201512130htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201512130htx,htx,CoviCh00,def_int,0,,,,,
