game,2015,10,20151115,201511150tam,dal,"Dallas Cowboys",6,tam,"Tampa Bay Buccaneers",10
player,201511150tam,dal,CrawTy00,def_int,0,,,,,
player,201511150tam,dal,CrawTy00,def_int_yds,0,,,,,
player,201511150tam,dal,CrawTy00,def_int_td,0,,,,,
player,201511150tam,dal,CrawTy00,def_int_long,0,,,,,
player,201511150tam,dal,CrawTy00,pass_defended,0,,,,,
player,201511150tam,dal,CrawTy00,sacks,1.0,,,,,
player,201511150tam,dal,CrawTy00,tackles_combined,5,,,,,
player,201511150tam,dal,CrawTy00,tackles_solo,3,,,,,
player,201511150tam,dal,CrawTy00,tackles_assists,2,,,,,
player,201511150tam,dal,CrawTy00,tackles_loss,1,,,,,
player,201511150tam,dal,CrawTy00,qb_hits,2,,,,,
player,201511150tam,dal,CrawTy00,fumbles_rec,0,,,,,
player,201511150tam,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,CrawTy00,fumbles_forced,0,,,,,
player,201511150tam,dal,LawrDe00,def_int,0,,,,,
player,201511150tam,dal,LawrDe00,def_int_yds,0,,,,,
player,201511150tam,dal,LawrDe00,def_int_td,0,,,,,
player,201511150tam,dal,LawrDe00,def_int_long,0,,,,,
player,201511150tam,dal,LawrDe00,pass_defended,0,,,,,
player,201511150tam,dal,LawrDe00,sacks,1.0,,,,,
player,201511150tam,dal,LawrDe00,tackles_combined,3,,,,,
player,201511150tam,dal,LawrDe00,tackles_solo,3,,,,,
player,201511150tam,dal,LawrDe00,tackles_assists,0,,,,,
player,201511150tam,dal,LawrDe00,tackles_loss,1,,,,,
player,201511150tam,dal,LawrDe00,qb_hits,1,,,,,
player,201511150tam,dal,LawrDe00,fumbles_rec,0,,,,,
player,201511150tam,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,LawrDe00,fumbles_forced,0,,,,,
player,201511150tam,dal,ChurBa99,def_int,0,,,,,
player,201511150tam,dal,ChurBa99,def_int_yds,0,,,,,
player,201511150tam,dal,ChurBa99,def_int_td,0,,,,,
player,201511150tam,dal,ChurBa99,def_int_long,0,,,,,
player,201511150tam,dal,ChurBa99,pass_defended,0,,,,,
player,201511150tam,dal,ChurBa99,sacks,0.0,,,,,
player,201511150tam,dal,ChurBa99,tackles_combined,11,,,,,
player,201511150tam,dal,ChurBa99,tackles_solo,9,,,,,
player,201511150tam,dal,ChurBa99,tackles_assists,2,,,,,
player,201511150tam,dal,ChurBa99,tackles_loss,0,,,,,
player,201511150tam,dal,ChurBa99,qb_hits,0,,,,,
player,201511150tam,dal,ChurBa99,fumbles_rec,0,,,,,
player,201511150tam,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201511150tam,dal,ChurBa99,fumbles_forced,0,,,,,
player,201511150tam,dal,McClRo00,def_int,0,,,,,
player,201511150tam,dal,McClRo00,def_int_yds,0,,,,,
player,201511150tam,dal,McClRo00,def_int_td,0,,,,,
player,201511150tam,dal,McClRo00,def_int_long,0,,,,,
player,201511150tam,dal,McClRo00,pass_defended,0,,,,,
player,201511150tam,dal,McClRo00,sacks,0.0,,,,,
player,201511150tam,dal,McClRo00,tackles_combined,8,,,,,
player,201511150tam,dal,McClRo00,tackles_solo,6,,,,,
player,201511150tam,dal,McClRo00,tackles_assists,2,,,,,
player,201511150tam,dal,McClRo00,tackles_loss,0,,,,,
player,201511150tam,dal,McClRo00,qb_hits,3,,,,,
player,201511150tam,dal,McClRo00,fumbles_rec,0,,,,,
player,201511150tam,dal,McClRo00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,McClRo00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,McClRo00,fumbles_forced,0,,,,,
player,201511150tam,dal,HitcAn00,def_int,0,,,,,
player,201511150tam,dal,HitcAn00,def_int_yds,0,,,,,
player,201511150tam,dal,HitcAn00,def_int_td,0,,,,,
player,201511150tam,dal,HitcAn00,def_int_long,0,,,,,
player,201511150tam,dal,HitcAn00,pass_defended,0,,,,,
player,201511150tam,dal,HitcAn00,sacks,0.0,,,,,
player,201511150tam,dal,HitcAn00,tackles_combined,6,,,,,
player,201511150tam,dal,HitcAn00,tackles_solo,4,,,,,
player,201511150tam,dal,HitcAn00,tackles_assists,2,,,,,
player,201511150tam,dal,HitcAn00,tackles_loss,1,,,,,
player,201511150tam,dal,HitcAn00,qb_hits,0,,,,,
player,201511150tam,dal,HitcAn00,fumbles_rec,0,,,,,
player,201511150tam,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,HitcAn00,fumbles_forced,0,,,,,
player,201511150tam,dal,HaydNi99,def_int,0,,,,,
player,201511150tam,dal,HaydNi99,def_int_yds,0,,,,,
player,201511150tam,dal,HaydNi99,def_int_td,0,,,,,
player,201511150tam,dal,HaydNi99,def_int_long,0,,,,,
player,201511150tam,dal,HaydNi99,pass_defended,0,,,,,
player,201511150tam,dal,HaydNi99,sacks,0.0,,,,,
player,201511150tam,dal,HaydNi99,tackles_combined,4,,,,,
player,201511150tam,dal,HaydNi99,tackles_solo,3,,,,,
player,201511150tam,dal,HaydNi99,tackles_assists,1,,,,,
player,201511150tam,dal,HaydNi99,tackles_loss,1,,,,,
player,201511150tam,dal,HaydNi99,qb_hits,0,,,,,
player,201511150tam,dal,HaydNi99,fumbles_rec,0,,,,,
player,201511150tam,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201511150tam,dal,HaydNi99,fumbles_forced,0,,,,,
player,201511150tam,dal,CarrBr99,def_int,0,,,,,
player,201511150tam,dal,CarrBr99,def_int_yds,0,,,,,
player,201511150tam,dal,CarrBr99,def_int_td,0,,,,,
player,201511150tam,dal,CarrBr99,def_int_long,0,,,,,
player,201511150tam,dal,CarrBr99,pass_defended,2,,,,,
player,201511150tam,dal,CarrBr99,sacks,0.0,,,,,
player,201511150tam,dal,CarrBr99,tackles_combined,3,,,,,
player,201511150tam,dal,CarrBr99,tackles_solo,3,,,,,
player,201511150tam,dal,CarrBr99,tackles_assists,0,,,,,
player,201511150tam,dal,CarrBr99,tackles_loss,0,,,,,
player,201511150tam,dal,CarrBr99,qb_hits,1,,,,,
player,201511150tam,dal,CarrBr99,fumbles_rec,0,,,,,
player,201511150tam,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201511150tam,dal,CarrBr99,fumbles_forced,0,,,,,
player,201511150tam,dal,ClaiMo00,def_int,0,,,,,
player,201511150tam,dal,ClaiMo00,def_int_yds,0,,,,,
player,201511150tam,dal,ClaiMo00,def_int_td,0,,,,,
player,201511150tam,dal,ClaiMo00,def_int_long,0,,,,,
player,201511150tam,dal,ClaiMo00,pass_defended,2,,,,,
player,201511150tam,dal,ClaiMo00,sacks,0.0,,,,,
player,201511150tam,dal,ClaiMo00,tackles_combined,3,,,,,
player,201511150tam,dal,ClaiMo00,tackles_solo,2,,,,,
player,201511150tam,dal,ClaiMo00,tackles_assists,1,,,,,
player,201511150tam,dal,ClaiMo00,tackles_loss,0,,,,,
player,201511150tam,dal,ClaiMo00,qb_hits,0,,,,,
player,201511150tam,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201511150tam,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201511150tam,dal,IrviDa00,def_int,0,,,,,
player,201511150tam,dal,IrviDa00,def_int_yds,0,,,,,
player,201511150tam,dal,IrviDa00,def_int_td,0,,,,,
player,201511150tam,dal,IrviDa00,def_int_long,0,,,,,
player,201511150tam,dal,IrviDa00,pass_defended,0,,,,,
player,201511150tam,dal,IrviDa00,sacks,0.0,,,,,
player,201511150tam,dal,IrviDa00,tackles_combined,3,,,,,
player,201511150tam,dal,IrviDa00,tackles_solo,2,,,,,
player,201511150tam,dal,IrviDa00,tackles_assists,1,,,,,
player,201511150tam,dal,IrviDa00,tackles_loss,0,,,,,
player,201511150tam,dal,IrviDa00,qb_hits,0,,,,,
player,201511150tam,dal,IrviDa00,fumbles_rec,0,,,,,
player,201511150tam,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,IrviDa00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,IrviDa00,fumbles_forced,0,,,,,
player,201511150tam,dal,MincJe99,def_int,0,,,,,
player,201511150tam,dal,MincJe99,def_int_yds,0,,,,,
player,201511150tam,dal,MincJe99,def_int_td,0,,,,,
player,201511150tam,dal,MincJe99,def_int_long,0,,,,,
player,201511150tam,dal,MincJe99,pass_defended,0,,,,,
player,201511150tam,dal,MincJe99,sacks,0.0,,,,,
player,201511150tam,dal,MincJe99,tackles_combined,3,,,,,
player,201511150tam,dal,MincJe99,tackles_solo,2,,,,,
player,201511150tam,dal,MincJe99,tackles_assists,1,,,,,
player,201511150tam,dal,MincJe99,tackles_loss,0,,,,,
player,201511150tam,dal,MincJe99,qb_hits,0,,,,,
player,201511150tam,dal,MincJe99,fumbles_rec,0,,,,,
player,201511150tam,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201511150tam,dal,MincJe99,fumbles_forced,0,,,,,
player,201511150tam,dal,PatmTy00,def_int,0,,,,,
player,201511150tam,dal,PatmTy00,def_int_yds,0,,,,,
player,201511150tam,dal,PatmTy00,def_int_td,0,,,,,
player,201511150tam,dal,PatmTy00,def_int_long,0,,,,,
player,201511150tam,dal,PatmTy00,pass_defended,2,,,,,
player,201511150tam,dal,PatmTy00,sacks,0.0,,,,,
player,201511150tam,dal,PatmTy00,tackles_combined,3,,,,,
player,201511150tam,dal,PatmTy00,tackles_solo,3,,,,,
player,201511150tam,dal,PatmTy00,tackles_assists,0,,,,,
player,201511150tam,dal,PatmTy00,tackles_loss,0,,,,,
player,201511150tam,dal,PatmTy00,qb_hits,0,,,,,
player,201511150tam,dal,PatmTy00,fumbles_rec,0,,,,,
player,201511150tam,dal,PatmTy00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,PatmTy00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,PatmTy00,fumbles_forced,0,,,,,
player,201511150tam,dal,GregRa00,def_int,0,,,,,
player,201511150tam,dal,GregRa00,def_int_yds,0,,,,,
player,201511150tam,dal,GregRa00,def_int_td,0,,,,,
player,201511150tam,dal,GregRa00,def_int_long,0,,,,,
player,201511150tam,dal,GregRa00,pass_defended,0,,,,,
player,201511150tam,dal,GregRa00,sacks,0.0,,,,,
player,201511150tam,dal,GregRa00,tackles_combined,2,,,,,
player,201511150tam,dal,GregRa00,tackles_solo,1,,,,,
player,201511150tam,dal,GregRa00,tackles_assists,1,,,,,
player,201511150tam,dal,GregRa00,tackles_loss,0,,,,,
player,201511150tam,dal,GregRa00,qb_hits,1,,,,,
player,201511150tam,dal,GregRa00,fumbles_rec,0,,,,,
player,201511150tam,dal,GregRa00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,GregRa00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,GregRa00,fumbles_forced,0,,,,,
player,201511150tam,dal,JoneBy00,def_int,0,,,,,
player,201511150tam,dal,JoneBy00,def_int_yds,0,,,,,
player,201511150tam,dal,JoneBy00,def_int_td,0,,,,,
player,201511150tam,dal,JoneBy00,def_int_long,0,,,,,
player,201511150tam,dal,JoneBy00,pass_defended,0,,,,,
player,201511150tam,dal,JoneBy00,sacks,0.0,,,,,
player,201511150tam,dal,JoneBy00,tackles_combined,2,,,,,
player,201511150tam,dal,JoneBy00,tackles_solo,1,,,,,
player,201511150tam,dal,JoneBy00,tackles_assists,1,,,,,
player,201511150tam,dal,JoneBy00,tackles_loss,0,,,,,
player,201511150tam,dal,JoneBy00,qb_hits,0,,,,,
player,201511150tam,dal,JoneBy00,fumbles_rec,0,,,,,
player,201511150tam,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,JoneBy00,fumbles_forced,0,,,,,
player,201511150tam,dal,WilbKy00,def_int,0,,,,,
player,201511150tam,dal,WilbKy00,def_int_yds,0,,,,,
player,201511150tam,dal,WilbKy00,def_int_td,0,,,,,
player,201511150tam,dal,WilbKy00,def_int_long,0,,,,,
player,201511150tam,dal,WilbKy00,pass_defended,0,,,,,
player,201511150tam,dal,WilbKy00,sacks,0.0,,,,,
player,201511150tam,dal,WilbKy00,tackles_combined,2,,,,,
player,201511150tam,dal,WilbKy00,tackles_solo,2,,,,,
player,201511150tam,dal,WilbKy00,tackles_assists,0,,,,,
player,201511150tam,dal,WilbKy00,tackles_loss,0,,,,,
player,201511150tam,dal,WilbKy00,qb_hits,0,,,,,
player,201511150tam,dal,WilbKy00,fumbles_rec,0,,,,,
player,201511150tam,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,WilbKy00,fumbles_forced,0,,,,,
player,201511150tam,dal,HardGr99,def_int,0,,,,,
player,201511150tam,dal,HardGr99,def_int_yds,0,,,,,
player,201511150tam,dal,HardGr99,def_int_td,0,,,,,
player,201511150tam,dal,HardGr99,def_int_long,0,,,,,
player,201511150tam,dal,HardGr99,pass_defended,0,,,,,
player,201511150tam,dal,HardGr99,sacks,0.0,,,,,
player,201511150tam,dal,HardGr99,tackles_combined,1,,,,,
player,201511150tam,dal,HardGr99,tackles_solo,1,,,,,
player,201511150tam,dal,HardGr99,tackles_assists,0,,,,,
player,201511150tam,dal,HardGr99,tackles_loss,1,,,,,
player,201511150tam,dal,HardGr99,qb_hits,0,,,,,
player,201511150tam,dal,HardGr99,fumbles_rec,0,,,,,
player,201511150tam,dal,HardGr99,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,HardGr99,fumbles_rec_td,0,,,,,
player,201511150tam,dal,HardGr99,fumbles_forced,0,,,,,
player,201511150tam,dal,WilcJ.00,def_int,0,,,,,
player,201511150tam,dal,WilcJ.00,def_int_yds,0,,,,,
player,201511150tam,dal,WilcJ.00,def_int_td,0,,,,,
player,201511150tam,dal,WilcJ.00,def_int_long,0,,,,,
player,201511150tam,dal,WilcJ.00,pass_defended,0,,,,,
player,201511150tam,dal,WilcJ.00,sacks,0.0,,,,,
player,201511150tam,dal,WilcJ.00,tackles_combined,1,,,,,
player,201511150tam,dal,WilcJ.00,tackles_solo,1,,,,,
player,201511150tam,dal,WilcJ.00,tackles_assists,0,,,,,
player,201511150tam,dal,WilcJ.00,tackles_loss,0,,,,,
player,201511150tam,dal,WilcJ.00,qb_hits,0,,,,,
player,201511150tam,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201511150tam,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201511150tam,dal,WilsDa02,def_int,0,,,,,
player,201511150tam,dal,WilsDa02,def_int_yds,0,,,,,
player,201511150tam,dal,WilsDa02,def_int_td,0,,,,,
player,201511150tam,dal,WilsDa02,def_int_long,0,,,,,
player,201511150tam,dal,WilsDa02,pass_defended,0,,,,,
player,201511150tam,dal,WilsDa02,sacks,0.0,,,,,
player,201511150tam,dal,WilsDa02,tackles_combined,1,,,,,
player,201511150tam,dal,WilsDa02,tackles_solo,1,,,,,
player,201511150tam,dal,WilsDa02,tackles_assists,0,,,,,
player,201511150tam,dal,WilsDa02,tackles_loss,0,,,,,
player,201511150tam,dal,WilsDa02,qb_hits,0,,,,,
player,201511150tam,dal,WilsDa02,fumbles_rec,0,,,,,
player,201511150tam,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201511150tam,dal,WilsDa02,fumbles_forced,0,,,,,
player,201511150tam,dal,GachAn00,def_int,0,,,,,
player,201511150tam,dal,GachAn00,def_int_yds,0,,,,,
player,201511150tam,dal,GachAn00,def_int_td,0,,,,,
player,201511150tam,dal,GachAn00,def_int_long,0,,,,,
player,201511150tam,dal,GachAn00,pass_defended,0,,,,,
player,201511150tam,dal,GachAn00,sacks,0.0,,,,,
player,201511150tam,dal,GachAn00,tackles_combined,0,,,,,
player,201511150tam,dal,GachAn00,tackles_solo,0,,,,,
player,201511150tam,dal,GachAn00,tackles_assists,0,,,,,
player,201511150tam,dal,GachAn00,tackles_loss,0,,,,,
player,201511150tam,dal,GachAn00,qb_hits,1,,,,,
player,201511150tam,dal,GachAn00,fumbles_rec,0,,,,,
player,201511150tam,dal,GachAn00,fumbles_rec_yds,0,,,,,
player,201511150tam,dal,GachAn00,fumbles_rec_td,0,,,,,
player,201511150tam,dal,GachAn00,fumbles_forced,0,,,,,
player,201511150tam,tam,McDoBr01,def_int,1,,,,,
player,201511150tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201511150tam,tam,McDoBr01,def_int_td,0,,,,,
player,201511150tam,tam,McDoBr01,def_int_long,0,,,,,
player,201511150tam,tam,McDoBr01,pass_defended,1,,,,,
player,201511150tam,tam,McDoBr01,sacks,0.0,,,,,
player,201511150tam,tam,McDoBr01,tackles_combined,5,,,,,
player,201511150tam,tam,McDoBr01,tackles_solo,5,,,,,
player,201511150tam,tam,McDoBr01,tackles_assists,0,,,,,
player,201511150tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201511150tam,tam,McDoBr01,qb_hits,0,,,,,
player,201511150tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201511150tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201511150tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201511150tam,tam,DaviLa00,def_int,0,,,,,
player,201511150tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201511150tam,tam,DaviLa00,def_int_td,0,,,,,
player,201511150tam,tam,DaviLa00,def_int_long,0,,,,,
player,201511150tam,tam,DaviLa00,pass_defended,1,,,,,
player,201511150tam,tam,DaviLa00,sacks,1.0,,,,,
player,201511150tam,tam,DaviLa00,tackles_combined,12,,,,,
player,201511150tam,tam,DaviLa00,tackles_solo,5,,,,,
player,201511150tam,tam,DaviLa00,tackles_assists,7,,,,,
player,201511150tam,tam,DaviLa00,tackles_loss,1,,,,,
player,201511150tam,tam,DaviLa00,qb_hits,1,,,,,
player,201511150tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201511150tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201511150tam,tam,AlexKw00,def_int,0,,,,,
player,201511150tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201511150tam,tam,AlexKw00,def_int_td,0,,,,,
player,201511150tam,tam,AlexKw00,def_int_long,0,,,,,
player,201511150tam,tam,AlexKw00,pass_defended,0,,,,,
player,201511150tam,tam,AlexKw00,sacks,1.0,,,,,
player,201511150tam,tam,AlexKw00,tackles_combined,4,,,,,
player,201511150tam,tam,AlexKw00,tackles_solo,4,,,,,
player,201511150tam,tam,AlexKw00,tackles_assists,0,,,,,
player,201511150tam,tam,AlexKw00,tackles_loss,1,,,,,
player,201511150tam,tam,AlexKw00,qb_hits,1,,,,,
player,201511150tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201511150tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201511150tam,tam,GholWi00,def_int,0,,,,,
player,201511150tam,tam,GholWi00,def_int_yds,0,,,,,
player,201511150tam,tam,GholWi00,def_int_td,0,,,,,
player,201511150tam,tam,GholWi00,def_int_long,0,,,,,
player,201511150tam,tam,GholWi00,pass_defended,0,,,,,
player,201511150tam,tam,GholWi00,sacks,1.0,,,,,
player,201511150tam,tam,GholWi00,tackles_combined,2,,,,,
player,201511150tam,tam,GholWi00,tackles_solo,2,,,,,
player,201511150tam,tam,GholWi00,tackles_assists,0,,,,,
player,201511150tam,tam,GholWi00,tackles_loss,1,,,,,
player,201511150tam,tam,GholWi00,qb_hits,1,,,,,
player,201511150tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201511150tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201511150tam,tam,AdjeJu00,def_int,0,,,,,
player,201511150tam,tam,AdjeJu00,def_int_yds,0,,,,,
player,201511150tam,tam,AdjeJu00,def_int_td,0,,,,,
player,201511150tam,tam,AdjeJu00,def_int_long,0,,,,,
player,201511150tam,tam,AdjeJu00,pass_defended,0,,,,,
player,201511150tam,tam,AdjeJu00,sacks,0.0,,,,,
player,201511150tam,tam,AdjeJu00,tackles_combined,6,,,,,
player,201511150tam,tam,AdjeJu00,tackles_solo,6,,,,,
player,201511150tam,tam,AdjeJu00,tackles_assists,0,,,,,
player,201511150tam,tam,AdjeJu00,tackles_loss,0,,,,,
player,201511150tam,tam,AdjeJu00,qb_hits,0,,,,,
player,201511150tam,tam,AdjeJu00,fumbles_rec,0,,,,,
player,201511150tam,tam,AdjeJu00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,AdjeJu00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,AdjeJu00,fumbles_forced,0,,,,,
player,201511150tam,tam,ContCh00,def_int,0,,,,,
player,201511150tam,tam,ContCh00,def_int_yds,0,,,,,
player,201511150tam,tam,ContCh00,def_int_td,0,,,,,
player,201511150tam,tam,ContCh00,def_int_long,0,,,,,
player,201511150tam,tam,ContCh00,pass_defended,0,,,,,
player,201511150tam,tam,ContCh00,sacks,0.0,,,,,
player,201511150tam,tam,ContCh00,tackles_combined,5,,,,,
player,201511150tam,tam,ContCh00,tackles_solo,4,,,,,
player,201511150tam,tam,ContCh00,tackles_assists,1,,,,,
player,201511150tam,tam,ContCh00,tackles_loss,1,,,,,
player,201511150tam,tam,ContCh00,qb_hits,0,,,,,
player,201511150tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201511150tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201511150tam,tam,JohnGe00,def_int,0,,,,,
player,201511150tam,tam,JohnGe00,def_int_yds,0,,,,,
player,201511150tam,tam,JohnGe00,def_int_td,0,,,,,
player,201511150tam,tam,JohnGe00,def_int_long,0,,,,,
player,201511150tam,tam,JohnGe00,pass_defended,0,,,,,
player,201511150tam,tam,JohnGe00,sacks,0.0,,,,,
player,201511150tam,tam,JohnGe00,tackles_combined,4,,,,,
player,201511150tam,tam,JohnGe00,tackles_solo,3,,,,,
player,201511150tam,tam,JohnGe00,tackles_assists,1,,,,,
player,201511150tam,tam,JohnGe00,tackles_loss,0,,,,,
player,201511150tam,tam,JohnGe00,qb_hits,0,,,,,
player,201511150tam,tam,JohnGe00,fumbles_rec,0,,,,,
player,201511150tam,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,JohnGe00,fumbles_forced,1,,,,,
player,201511150tam,tam,MoorSt00,def_int,0,,,,,
player,201511150tam,tam,MoorSt00,def_int_yds,0,,,,,
player,201511150tam,tam,MoorSt00,def_int_td,0,,,,,
player,201511150tam,tam,MoorSt00,def_int_long,0,,,,,
player,201511150tam,tam,MoorSt00,pass_defended,0,,,,,
player,201511150tam,tam,MoorSt00,sacks,0.0,,,,,
player,201511150tam,tam,MoorSt00,tackles_combined,4,,,,,
player,201511150tam,tam,MoorSt00,tackles_solo,4,,,,,
player,201511150tam,tam,MoorSt00,tackles_assists,0,,,,,
player,201511150tam,tam,MoorSt00,tackles_loss,0,,,,,
player,201511150tam,tam,MoorSt00,qb_hits,0,,,,,
player,201511150tam,tam,MoorSt00,fumbles_rec,0,,,,,
player,201511150tam,tam,MoorSt00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,MoorSt00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,MoorSt00,fumbles_forced,0,,,,,
player,201511150tam,tam,JoneHo01,def_int,0,,,,,
player,201511150tam,tam,JoneHo01,def_int_yds,0,,,,,
player,201511150tam,tam,JoneHo01,def_int_td,0,,,,,
player,201511150tam,tam,JoneHo01,def_int_long,0,,,,,
player,201511150tam,tam,JoneHo01,pass_defended,0,,,,,
player,201511150tam,tam,JoneHo01,sacks,0.0,,,,,
player,201511150tam,tam,JoneHo01,tackles_combined,3,,,,,
player,201511150tam,tam,JoneHo01,tackles_solo,2,,,,,
player,201511150tam,tam,JoneHo01,tackles_assists,1,,,,,
player,201511150tam,tam,JoneHo01,tackles_loss,1,,,,,
player,201511150tam,tam,JoneHo01,qb_hits,0,,,,,
player,201511150tam,tam,JoneHo01,fumbles_rec,0,,,,,
player,201511150tam,tam,JoneHo01,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,JoneHo01,fumbles_rec_td,0,,,,,
player,201511150tam,tam,JoneHo01,fumbles_forced,0,,,,,
player,201511150tam,tam,LansDa00,def_int,0,,,,,
player,201511150tam,tam,LansDa00,def_int_yds,0,,,,,
player,201511150tam,tam,LansDa00,def_int_td,0,,,,,
player,201511150tam,tam,LansDa00,def_int_long,0,,,,,
player,201511150tam,tam,LansDa00,pass_defended,0,,,,,
player,201511150tam,tam,LansDa00,sacks,0.0,,,,,
player,201511150tam,tam,LansDa00,tackles_combined,3,,,,,
player,201511150tam,tam,LansDa00,tackles_solo,2,,,,,
player,201511150tam,tam,LansDa00,tackles_assists,1,,,,,
player,201511150tam,tam,LansDa00,tackles_loss,0,,,,,
player,201511150tam,tam,LansDa00,qb_hits,0,,,,,
player,201511150tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201511150tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201511150tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201511150tam,tam,VernAl99,def_int,0,,,,,
player,201511150tam,tam,VernAl99,def_int_yds,0,,,,,
player,201511150tam,tam,VernAl99,def_int_td,0,,,,,
player,201511150tam,tam,VernAl99,def_int_long,0,,,,,
player,201511150tam,tam,VernAl99,pass_defended,0,,,,,
player,201511150tam,tam,VernAl99,sacks,0.0,,,,,
player,201511150tam,tam,VernAl99,tackles_combined,3,,,,,
player,201511150tam,tam,VernAl99,tackles_solo,3,,,,,
player,201511150tam,tam,VernAl99,tackles_assists,0,,,,,
player,201511150tam,tam,VernAl99,tackles_loss,0,,,,,
player,201511150tam,tam,VernAl99,qb_hits,0,,,,,
player,201511150tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201511150tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201511150tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201511150tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201511150tam,tam,CartBr00,def_int,0,,,,,
player,201511150tam,tam,CartBr00,def_int_yds,0,,,,,
