game,2015,7,20151025,201510250was,tam,"Tampa Bay Buccaneers",30,was,"Washington Redskins",31
player,201510250was,tam,McDoBr01,tackles_solo,6,,,,,
player,201510250was,tam,McDoBr01,tackles_assists,3,,,,,
player,201510250was,tam,McDoBr01,tackles_loss,0,,,,,
player,201510250was,tam,McDoBr01,qb_hits,0,,,,,
player,201510250was,tam,McDoBr01,fumbles_rec,0,,,,,
player,201510250was,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201510250was,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201510250was,tam,McDoBr01,fumbles_forced,0,,,,,
player,201510250was,tam,AlexKw00,def_int,0,,,,,
player,201510250was,tam,AlexKw00,def_int_yds,0,,,,,
player,201510250was,tam,AlexKw00,def_int_td,0,,,,,
player,201510250was,tam,AlexKw00,def_int_long,0,,,,,
player,201510250was,tam,AlexKw00,pass_defended,0,,,,,
player,201510250was,tam,AlexKw00,sacks,0.0,,,,,
player,201510250was,tam,AlexKw00,tackles_combined,6,,,,,
player,201510250was,tam,AlexKw00,tackles_solo,5,,,,,
player,201510250was,tam,AlexKw00,tackles_assists,1,,,,,
player,201510250was,tam,AlexKw00,tackles_loss,0,,,,,
player,201510250was,tam,AlexKw00,qb_hits,0,,,,,
player,201510250was,tam,AlexKw00,fumbles_rec,0,,,,,
player,201510250was,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201510250was,tam,AlexKw00,fumbles_forced,0,,,,,
player,201510250was,tam,McDoCl99,def_int,0,,,,,
player,201510250was,tam,McDoCl99,def_int_yds,0,,,,,
player,201510250was,tam,McDoCl99,def_int_td,0,,,,,
player,201510250was,tam,McDoCl99,def_int_long,0,,,,,
player,201510250was,tam,McDoCl99,pass_defended,0,,,,,
player,201510250was,tam,McDoCl99,sacks,0.0,,,,,
player,201510250was,tam,McDoCl99,tackles_combined,6,,,,,
player,201510250was,tam,McDoCl99,tackles_solo,4,,,,,
player,201510250was,tam,McDoCl99,tackles_assists,2,,,,,
player,201510250was,tam,McDoCl99,tackles_loss,1,,,,,
player,201510250was,tam,McDoCl99,qb_hits,0,,,,,
player,201510250was,tam,McDoCl99,fumbles_rec,0,,,,,
player,201510250was,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201510250was,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201510250was,tam,McDoCl99,fumbles_forced,0,,,,,
player,201510250was,tam,ContCh00,def_int,0,,,,,
player,201510250was,tam,ContCh00,def_int_yds,0,,,,,
player,201510250was,tam,ContCh00,def_int_td,0,,,,,
player,201510250was,tam,ContCh00,def_int_long,0,,,,,
player,201510250was,tam,ContCh00,pass_defended,2,,,,,
player,201510250was,tam,ContCh00,sacks,0.0,,,,,
player,201510250was,tam,ContCh00,tackles_combined,5,,,,,
player,201510250was,tam,ContCh00,tackles_solo,5,,,,,
player,201510250was,tam,ContCh00,tackles_assists,0,,,,,
player,201510250was,tam,ContCh00,tackles_loss,1,,,,,
player,201510250was,tam,ContCh00,qb_hits,0,,,,,
player,201510250was,tam,ContCh00,fumbles_rec,0,,,,,
player,201510250was,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201510250was,tam,ContCh00,fumbles_forced,0,,,,,
player,201510250was,tam,JenkMi99,def_int,0,,,,,
player,201510250was,tam,JenkMi99,def_int_yds,0,,,,,
player,201510250was,tam,JenkMi99,def_int_td,0,,,,,
player,201510250was,tam,JenkMi99,def_int_long,0,,,,,
player,201510250was,tam,JenkMi99,pass_defended,0,,,,,
player,201510250was,tam,JenkMi99,sacks,0.0,,,,,
player,201510250was,tam,JenkMi99,tackles_combined,5,,,,,
player,201510250was,tam,JenkMi99,tackles_solo,4,,,,,
player,201510250was,tam,JenkMi99,tackles_assists,1,,,,,
player,201510250was,tam,JenkMi99,tackles_loss,0,,,,,
player,201510250was,tam,JenkMi99,qb_hits,0,,,,,
player,201510250was,tam,JenkMi99,fumbles_rec,0,,,,,
player,201510250was,tam,JenkMi99,fumbles_rec_yds,0,,,,,
player,201510250was,tam,JenkMi99,fumbles_rec_td,0,,,,,
player,201510250was,tam,JenkMi99,fumbles_forced,0,,,,,
player,201510250was,tam,VernAl99,def_int,0,,,,,
player,201510250was,tam,VernAl99,def_int_yds,0,,,,,
player,201510250was,tam,VernAl99,def_int_td,0,,,,,
player,201510250was,tam,VernAl99,def_int_long,0,,,,,
player,201510250was,tam,VernAl99,pass_defended,0,,,,,
player,201510250was,tam,VernAl99,sacks,0.0,,,,,
player,201510250was,tam,VernAl99,tackles_combined,5,,,,,
player,201510250was,tam,VernAl99,tackles_solo,2,,,,,
player,201510250was,tam,VernAl99,tackles_assists,3,,,,,
player,201510250was,tam,VernAl99,tackles_loss,0,,,,,
player,201510250was,tam,VernAl99,qb_hits,1,,,,,
player,201510250was,tam,VernAl99,fumbles_rec,0,,,,,
player,201510250was,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201510250was,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201510250was,tam,VernAl99,fumbles_forced,0,,,,,
player,201510250was,tam,AdjeJu00,def_int,0,,,,,
player,201510250was,tam,AdjeJu00,def_int_yds,0,,,,,
player,201510250was,tam,AdjeJu00,def_int_td,0,,,,,
player,201510250was,tam,AdjeJu00,def_int_long,0,,,,,
player,201510250was,tam,AdjeJu00,pass_defended,1,,,,,
player,201510250was,tam,AdjeJu00,sacks,0.0,,,,,
player,201510250was,tam,AdjeJu00,tackles_combined,3,,,,,
player,201510250was,tam,AdjeJu00,tackles_solo,3,,,,,
player,201510250was,tam,AdjeJu00,tackles_assists,0,,,,,
player,201510250was,tam,AdjeJu00,tackles_loss,0,,,,,
player,201510250was,tam,AdjeJu00,qb_hits,0,,,,,
player,201510250was,tam,AdjeJu00,fumbles_rec,0,,,,,
player,201510250was,tam,AdjeJu00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,AdjeJu00,fumbles_rec_td,0,,,,,
player,201510250was,tam,AdjeJu00,fumbles_forced,0,,,,,
player,201510250was,tam,BankJo00,def_int,0,,,,,
player,201510250was,tam,BankJo00,def_int_yds,0,,,,,
player,201510250was,tam,BankJo00,def_int_td,0,,,,,
player,201510250was,tam,BankJo00,def_int_long,0,,,,,
player,201510250was,tam,BankJo00,pass_defended,1,,,,,
player,201510250was,tam,BankJo00,sacks,0.0,,,,,
player,201510250was,tam,BankJo00,tackles_combined,3,,,,,
player,201510250was,tam,BankJo00,tackles_solo,3,,,,,
player,201510250was,tam,BankJo00,tackles_assists,0,,,,,
player,201510250was,tam,BankJo00,tackles_loss,0,,,,,
player,201510250was,tam,BankJo00,qb_hits,0,,,,,
player,201510250was,tam,BankJo00,fumbles_rec,0,,,,,
player,201510250was,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201510250was,tam,BankJo00,fumbles_forced,0,,,,,
player,201510250was,tam,JohnGe00,def_int,0,,,,,
player,201510250was,tam,JohnGe00,def_int_yds,0,,,,,
player,201510250was,tam,JohnGe00,def_int_td,0,,,,,
player,201510250was,tam,JohnGe00,def_int_long,0,,,,,
player,201510250was,tam,JohnGe00,pass_defended,0,,,,,
player,201510250was,tam,JohnGe00,sacks,0.0,,,,,
player,201510250was,tam,JohnGe00,tackles_combined,3,,,,,
player,201510250was,tam,JohnGe00,tackles_solo,2,,,,,
player,201510250was,tam,JohnGe00,tackles_assists,1,,,,,
player,201510250was,tam,JohnGe00,tackles_loss,0,,,,,
player,201510250was,tam,JohnGe00,qb_hits,1,,,,,
player,201510250was,tam,JohnGe00,fumbles_rec,0,,,,,
player,201510250was,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201510250was,tam,JohnGe00,fumbles_forced,0,,,,,
player,201510250was,tam,GholWi00,def_int,0,,,,,
player,201510250was,tam,GholWi00,def_int_yds,0,,,,,
player,201510250was,tam,GholWi00,def_int_td,0,,,,,
player,201510250was,tam,GholWi00,def_int_long,0,,,,,
player,201510250was,tam,GholWi00,pass_defended,0,,,,,
player,201510250was,tam,GholWi00,sacks,0.0,,,,,
player,201510250was,tam,GholWi00,tackles_combined,2,,,,,
player,201510250was,tam,GholWi00,tackles_solo,2,,,,,
player,201510250was,tam,GholWi00,tackles_assists,0,,,,,
player,201510250was,tam,GholWi00,tackles_loss,1,,,,,
player,201510250was,tam,GholWi00,qb_hits,0,,,,,
player,201510250was,tam,GholWi00,fumbles_rec,0,,,,,
player,201510250was,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201510250was,tam,GholWi00,fumbles_forced,0,,,,,
player,201510250was,tam,McCoGe99,def_int,0,,,,,
player,201510250was,tam,McCoGe99,def_int_yds,0,,,,,
player,201510250was,tam,McCoGe99,def_int_td,0,,,,,
player,201510250was,tam,McCoGe99,def_int_long,0,,,,,
player,201510250was,tam,McCoGe99,pass_defended,0,,,,,
player,201510250was,tam,McCoGe99,sacks,0.0,,,,,
player,201510250was,tam,McCoGe99,tackles_combined,2,,,,,
player,201510250was,tam,McCoGe99,tackles_solo,1,,,,,
player,201510250was,tam,McCoGe99,tackles_assists,1,,,,,
player,201510250was,tam,McCoGe99,tackles_loss,0,,,,,
player,201510250was,tam,McCoGe99,qb_hits,1,,,,,
player,201510250was,tam,McCoGe99,fumbles_rec,0,,,,,
player,201510250was,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201510250was,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201510250was,tam,McCoGe99,fumbles_forced,0,,,,,
player,201510250was,tam,LansDa00,def_int,0,,,,,
player,201510250was,tam,LansDa00,def_int_yds,0,,,,,
player,201510250was,tam,LansDa00,def_int_td,0,,,,,
player,201510250was,tam,LansDa00,def_int_long,0,,,,,
player,201510250was,tam,LansDa00,pass_defended,0,,,,,
player,201510250was,tam,LansDa00,sacks,0.0,,,,,
player,201510250was,tam,LansDa00,tackles_combined,1,,,,,
player,201510250was,tam,LansDa00,tackles_solo,1,,,,,
player,201510250was,tam,LansDa00,tackles_assists,0,,,,,
player,201510250was,tam,LansDa00,tackles_loss,0,,,,,
player,201510250was,tam,LansDa00,qb_hits,0,,,,,
player,201510250was,tam,LansDa00,fumbles_rec,0,,,,,
player,201510250was,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201510250was,tam,LansDa00,fumbles_forced,0,,,,,
player,201510250was,tam,JoneHo01,def_int,0,,,,,
player,201510250was,tam,JoneHo01,def_int_yds,0,,,,,
player,201510250was,tam,JoneHo01,def_int_td,0,,,,,
player,201510250was,tam,JoneHo01,def_int_long,0,,,,,
player,201510250was,tam,JoneHo01,pass_defended,0,,,,,
player,201510250was,tam,JoneHo01,sacks,0.0,,,,,
player,201510250was,tam,JoneHo01,tackles_combined,0,,,,,
player,201510250was,tam,JoneHo01,tackles_solo,0,,,,,
player,201510250was,tam,JoneHo01,tackles_assists,0,,,,,
player,201510250was,tam,JoneHo01,tackles_loss,0,,,,,
player,201510250was,tam,JoneHo01,qb_hits,0,,,,,
player,201510250was,tam,JoneHo01,fumbles_rec,1,,,,,
player,201510250was,tam,JoneHo01,fumbles_rec_yds,43,,,,,
player,201510250was,tam,JoneHo01,fumbles_rec_td,1,,,,,
player,201510250was,tam,JoneHo01,fumbles_forced,0,,,,,
player,201510250was,tam,MeltHe99,def_int,0,,,,,
player,201510250was,tam,MeltHe99,def_int_yds,0,,,,,
player,201510250was,tam,MeltHe99,def_int_td,0,,,,,
player,201510250was,tam,MeltHe99,def_int_long,0,,,,,
player,201510250was,tam,MeltHe99,pass_defended,0,,,,,
player,201510250was,tam,MeltHe99,sacks,0.0,,,,,
player,201510250was,tam,MeltHe99,tackles_combined,0,,,,,
player,201510250was,tam,MeltHe99,tackles_solo,0,,,,,
player,201510250was,tam,MeltHe99,tackles_assists,0,,,,,
player,201510250was,tam,MeltHe99,tackles_loss,0,,,,,
player,201510250was,tam,MeltHe99,qb_hits,3,,,,,
player,201510250was,tam,MeltHe99,fumbles_rec,0,,,,,
player,201510250was,tam,MeltHe99,fumbles_rec_yds,0,,,,,
player,201510250was,tam,MeltHe99,fumbles_rec_td,0,,,,,
player,201510250was,tam,MeltHe99,fumbles_forced,0,,,,,
player,201510250was,tam,SpenAk00,def_int,0,,,,,
player,201510250was,tam,SpenAk00,def_int_yds,0,,,,,
player,201510250was,tam,SpenAk00,def_int_td,0,,,,,
player,201510250was,tam,SpenAk00,def_int_long,0,,,,,
player,201510250was,tam,SpenAk00,pass_defended,0,,,,,
player,201510250was,tam,SpenAk00,sacks,0.0,,,,,
player,201510250was,tam,SpenAk00,tackles_combined,0,,,,,
player,201510250was,tam,SpenAk00,tackles_solo,0,,,,,
player,201510250was,tam,SpenAk00,tackles_assists,0,,,,,
player,201510250was,tam,SpenAk00,tackles_loss,0,,,,,
player,201510250was,tam,SpenAk00,qb_hits,1,,,,,
player,201510250was,tam,SpenAk00,fumbles_rec,0,,,,,
player,201510250was,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201510250was,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201510250was,tam,SpenAk00,fumbles_forced,0,,,,,
player,201510250was,was,KnigTe99,def_int,0,,,,,
player,201510250was,was,KnigTe99,def_int_yds,0,,,,,
player,201510250was,was,KnigTe99,def_int_td,0,,,,,
player,201510250was,was,KnigTe99,def_int_long,0,,,,,
player,201510250was,was,KnigTe99,pass_defended,0,,,,,
player,201510250was,was,KnigTe99,sacks,0.5,,,,,
player,201510250was,was,KnigTe99,tackles_combined,2,,,,,
player,201510250was,was,KnigTe99,tackles_solo,1,,,,,
player,201510250was,was,KnigTe99,tackles_assists,1,,,,,
player,201510250was,was,KnigTe99,tackles_loss,0,,,,,
player,201510250was,was,KnigTe99,qb_hits,1,,,,,
player,201510250was,was,KnigTe99,fumbles_rec,0,,,,,
player,201510250was,was,KnigTe99,fumbles_rec_yds,0,,,,,
player,201510250was,was,KnigTe99,fumbles_rec_td,0,,,,,
player,201510250was,was,KnigTe99,fumbles_forced,0,,,,,
player,201510250was,was,PaeaSt00,def_int,0,,,,,
player,201510250was,was,PaeaSt00,def_int_yds,0,,,,,
player,201510250was,was,PaeaSt00,def_int_td,0,,,,,
player,201510250was,was,PaeaSt00,def_int_long,0,,,,,
player,201510250was,was,PaeaSt00,pass_defended,0,,,,,
player,201510250was,was,PaeaSt00,sacks,0.5,,,,,
player,201510250was,was,PaeaSt00,tackles_combined,1,,,,,
player,201510250was,was,PaeaSt00,tackles_solo,0,,,,,
player,201510250was,was,PaeaSt00,tackles_assists,1,,,,,
player,201510250was,was,PaeaSt00,tackles_loss,0,,,,,
player,201510250was,was,PaeaSt00,qb_hits,1,,,,,
player,201510250was,was,PaeaSt00,fumbles_rec,0,,,,,
player,201510250was,was,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201510250was,was,PaeaSt00,fumbles_rec_td,0,,,,,
player,201510250was,was,PaeaSt00,fumbles_forced,0,,,,,
player,201510250was,was,GoldDa99,def_int,0,,,,,
player,201510250was,was,GoldDa99,def_int_yds,0,,,,,
player,201510250was,was,GoldDa99,def_int_td,0,,,,,
player,201510250was,was,GoldDa99,def_int_long,0,,,,,
player,201510250was,was,GoldDa99,pass_defended,1,,,,,
player,201510250was,was,GoldDa99,sacks,0.0,,,,,
player,201510250was,was,GoldDa99,tackles_combined,14,,,,,
player,201510250was,was,GoldDa99,tackles_solo,6,,,,,
player,201510250was,was,GoldDa99,tackles_assists,8,,,,,
player,201510250was,was,GoldDa99,tackles_loss,0,,,,,
player,201510250was,was,GoldDa99,qb_hits,0,,,,,
player,201510250was,was,GoldDa99,fumbles_rec,0,,,,,
player,201510250was,was,GoldDa99,fumbles_rec_yds,0,,,,,
player,201510250was,was,GoldDa99,fumbles_rec_td,0,,,,,
player,201510250was,was,GoldDa99,fumbles_forced,0,,,,,
player,201510250was,was,BreeBa00,def_int,0,,,,,
player,201510250was,was,BreeBa00,def_int_yds,0,,,,,
player,201510250was,was,BreeBa00,def_int_td,0,,,,,
player,201510250was,was,BreeBa00,def_int_long,0,,,,,
player,201510250was,was,BreeBa00,pass_defended,0,,,,,
player,201510250was,was,BreeBa00,sacks,0.0,,,,,
player,201510250was,was,BreeBa00,tackles_combined,12,,,,,
player,201510250was,was,BreeBa00,tackles_solo,7,,,,,
player,201510250was,was,BreeBa00,tackles_assists,5,,,,,
player,201510250was,was,BreeBa00,tackles_loss,0,,,,,
player,201510250was,was,BreeBa00,qb_hits,0,,,,,
player,201510250was,was,BreeBa00,fumbles_rec,0,,,,,
player,201510250was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201510250was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201510250was,was,BreeBa00,fumbles_forced,0,,,,,
player,201510250was,was,RobiTr02,def_int,0,,,,,
player,201510250was,was,RobiTr02,def_int_yds,0,,,,,
player,201510250was,was,RobiTr02,def_int_td,0,,,,,
player,201510250was,was,RobiTr02,def_int_long,0,,,,,
player,201510250was,was,RobiTr02,pass_defended,0,,,,,
player,201510250was,was,RobiTr02,sacks,0.0,,,,,
player,201510250was,was,RobiTr02,tackles_combined,10,,,,,
player,201510250was,was,RobiTr02,tackles_solo,5,,,,,
player,201510250was,was,RobiTr02,tackles_assists,5,,,,,
player,201510250was,was,RobiTr02,tackles_loss,0,,,,,
player,201510250was,was,RobiTr02,qb_hits,1,,,,,
player,201510250was,was,RobiTr02,fumbles_rec,0,,,,,
player,201510250was,was,RobiTr02,fumbles_rec_yds,0,,,,,
player,201510250was,was,RobiTr02,fumbles_rec_td,0,,,,,
player,201510250was,was,RobiTr02,fumbles_forced,0,,,,,
player,201510250was,was,RobiKe01,def_int,0,,,,,
player,201510250was,was,RobiKe01,def_int_yds,0,,,,,
player,201510250was,was,RobiKe01,def_int_td,0,,,,,
player,201510250was,was,RobiKe01,def_int_long,0,,,,,
player,201510250was,was,RobiKe01,pass_defended,0,,,,,
player,201510250was,was,RobiKe01,sacks,0.0,,,,,
player,201510250was,was,RobiKe01,tackles_combined,8,,,,,
player,201510250was,was,RobiKe01,tackles_solo,2,,,,,
player,201510250was,was,RobiKe01,tackles_assists,6,,,,,
player,201510250was,was,RobiKe01,tackles_loss,0,,,,,
player,201510250was,was,RobiKe01,qb_hits,0,,,,,
player,201510250was,was,RobiKe01,fumbles_rec,0,,,,,
player,201510250was,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201510250was,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201510250was,was,RobiKe01,fumbles_forced,0,,,,,
player,201510250was,was,BakeCh99,def_int,0,,,,,
player,201510250was,was,BakeCh99,def_int_yds,0,,,,,
player,201510250was,was,BakeCh99,def_int_td,0,,,,,
player,201510250was,was,BakeCh99,def_int_long,0,,,,,
player,201510250was,was,BakeCh99,pass_defended,0,,,,,
player,201510250was,was,BakeCh99,sacks,0.0,,,,,
player,201510250was,was,BakeCh99,tackles_combined,6,,,,,
player,201510250was,was,BakeCh99,tackles_solo,1,,,,,
player,201510250was,was,BakeCh99,tackles_assists,5,,,,,
player,201510250was,was,BakeCh99,tackles_loss,1,,,,,
player,201510250was,was,BakeCh99,qb_hits,0,,,,,
player,201510250was,was,BakeCh99,fumbles_rec,1,,,,,
player,201510250was,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201510250was,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201510250was,was,BakeCh99,fumbles_forced,0,,,,,
player,201510250was,was,CompWi00,def_int,0,,,,,
player,201510250was,was,CompWi00,def_int_yds,0,,,,,
player,201510250was,was,CompWi00,def_int_td,0,,,,,
player,201510250was,was,CompWi00,def_int_long,0,,,,,
player,201510250was,was,CompWi00,pass_defended,0,,,,,
player,201510250was,was,CompWi00,sacks,0.0,,,,,
player,201510250was,was,CompWi00,tackles_combined,5,,,,,
player,201510250was,was,CompWi00,tackles_solo,2,,,,,
player,201510250was,was,CompWi00,tackles_assists,3,,,,,
player,201510250was,was,CompWi00,tackles_loss,0,,,,,
player,201510250was,was,CompWi00,qb_hits,0,,,,,
player,201510250was,was,CompWi00,fumbles_rec,0,,,,,
player,201510250was,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201510250was,was,CompWi00,fumbles_rec_td,0,,,,,
player,201510250was,was,CompWi00,fumbles_forced,0,,,,,
player,201510250was,was,SmitPr00,def_int,0,,,,,
player,201510250was,was,SmitPr00,def_int_yds,0,,,,,
player,201510250was,was,SmitPr00,def_int_td,0,,,,,
player,201510250was,was,SmitPr00,def_int_long,0,,,,,
player,201510250was,was,SmitPr00,pass_defended,0,,,,,
player,201510250was,was,SmitPr00,sacks,0.0,,,,,
player,201510250was,was,SmitPr00,tackles_combined,4,,,,,
player,201510250was,was,SmitPr00,tackles_solo,2,,,,,
player,201510250was,was,SmitPr00,tackles_assists,2,,,,,
player,201510250was,was,SmitPr00,tackles_loss,0,,,,,
player,201510250was,was,SmitPr00,qb_hits,1,,,,,
player,201510250was,was,SmitPr00,fumbles_rec,0,,,,,
player,201510250was,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201510250was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201510250was,was,SmitPr00,fumbles_forced,0,,,,,
player,201510250was,was,HatcJa20,def_int,0,,,,,
player,201510250was,was,HatcJa20,def_int_yds,0,,,,,
player,201510250was,was,HatcJa20,def_int_td,0,,,,,
player,201510250was,was,HatcJa20,def_int_long,0,,,,,
player,201510250was,was,HatcJa20,pass_defended,0,,,,,
player,201510250was,was,HatcJa20,sacks,0.0,,,,,
player,201510250was,was,HatcJa20,tackles_combined,3,,,,,
player,201510250was,was,HatcJa20,tackles_solo,2,,,,,
player,201510250was,was,HatcJa20,tackles_assists,1,,,,,
player,201510250was,was,HatcJa20,tackles_loss,1,,,,,
player,201510250was,was,HatcJa20,qb_hits,1,,,,,
player,201510250was,was,HatcJa20,fumbles_rec,0,,,,,
player,201510250was,was,HatcJa20,fumbles_rec_yds,0,,,,,
player,201510250was,was,HatcJa20,fumbles_rec_td,0,,,,,
player,201510250was,was,HatcJa20,fumbles_forced,0,,,,,
player,201510250was,was,BlacWi20,def_int,0,,,,,
player,201510250was,was,BlacWi20,def_int_yds,0,,,,,
player,201510250was,was,BlacWi20,def_int_td,0,,,,,
player,201510250was,was,BlacWi20,def_int_long,0,,,,,
player,201510250was,was,BlacWi20,pass_defended,1,,,,,
player,201510250was,was,BlacWi20,sacks,0.0,,,,,
player,201510250was,was,BlacWi20,tackles_combined,2,,,,,
player,201510250was,was,BlacWi20,tackles_solo,2,,,,,
player,201510250was,was,BlacWi20,tackles_assists,0,,,,,
player,201510250was,was,BlacWi20,tackles_loss,0,,,,,
player,201510250was,was,BlacWi20,qb_hits,0,,,,,
player,201510250was,was,BlacWi20,fumbles_rec,0,,,,,
player,201510250was,was,BlacWi20,fumbles_rec_yds,0,,,,,
player,201510250was,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201510250was,was,BlacWi20,fumbles_forced,0,,,,,
player,201510250was,was,EverDe01,def_int,0,,,,,
player,201510250was,was,EverDe01,def_int_yds,0,,,,,
player,201510250was,was,EverDe01,def_int_td,0,,,,,
player,201510250was,was,EverDe01,def_int_long,0,,,,,
player,201510250was,was,EverDe01,pass_defended,0,,,,,
player,201510250was,was,EverDe01,sacks,0.0,,,,,
player,201510250was,was,EverDe01,tackles_combined,2,,,,,
player,201510250was,was,EverDe01,tackles_solo,2,,,,,
player,201510250was,was,EverDe01,tackles_assists,0,,,,,
player,201510250was,was,EverDe01,tackles_loss,0,,,,,
player,201510250was,was,EverDe01,qb_hits,0,,,,,
player,201510250was,was,EverDe01,fumbles_rec,0,,,,,
player,201510250was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201510250was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201510250was,was,EverDe01,fumbles_forced,0,,,,,
player,201510250was,was,JeanRi99,def_int,0,,,,,
player,201510250was,was,JeanRi99,def_int_yds,0,,,,,
player,201510250was,was,JeanRi99,def_int_td,0,,,,,
player,201510250was,was,JeanRi99,def_int_long,0,,,,,
player,201510250was,was,JeanRi99,pass_defended,0,,,,,
player,201510250was,was,JeanRi99,sacks,0.0,,,,,
player,201510250was,was,JeanRi99,tackles_combined,2,,,,,
player,201510250was,was,JeanRi99,tackles_solo,0,,,,,
player,201510250was,was,JeanRi99,tackles_assists,2,,,,,
player,201510250was,was,JeanRi99,tackles_loss,0,,,,,
player,201510250was,was,JeanRi99,qb_hits,0,,,,,
player,201510250was,was,JeanRi99,fumbles_rec,0,,,,,
player,201510250was,was,JeanRi99,fumbles_rec_yds,0,,,,,
player,201510250was,was,JeanRi99,fumbles_rec_td,0,,,,,
player,201510250was,was,JeanRi99,fumbles_forced,0,,,,,
player,201510250was,was,JeffJa00,def_int,0,,,,,
player,201510250was,was,JeffJa00,def_int_yds,0,,,,,
player,201510250was,was,JeffJa00,def_int_td,0,,,,,
player,201510250was,was,JeffJa00,def_int_long,0,,,,,
player,201510250was,was,JeffJa00,pass_defended,0,,,,,
player,201510250was,was,JeffJa00,sacks,0.0,,,,,
player,201510250was,was,JeffJa00,tackles_combined,2,,,,,
player,201510250was,was,JeffJa00,tackles_solo,2,,,,,
player,201510250was,was,JeffJa00,tackles_assists,0,,,,,
player,201510250was,was,JeffJa00,tackles_loss,0,,,,,
player,201510250was,was,JeffJa00,qb_hits,0,,,,,
player,201510250was,was,JeffJa00,fumbles_rec,0,,,,,
player,201510250was,was,JeffJa00,fumbles_rec_yds,0,,,,,
player,201510250was,was,JeffJa00,fumbles_rec_td,0,,,,,
player,201510250was,was,JeffJa00,fumbles_forced,1,,,,,
player,201510250was,was,RilePe00,def_int,0,,,,,
player,201510250was,was,RilePe00,def_int_yds,0,,,,,
player,201510250was,was,RilePe00,def_int_td,0,,,,,
player,201510250was,was,RilePe00,def_int_long,0,,,,,
player,201510250was,was,RilePe00,pass_defended,0,,,,,
player,201510250was,was,RilePe00,sacks,0.0,,,,,
player,201510250was,was,RilePe00,tackles_combined,2,,,,,
player,201510250was,was,RilePe00,tackles_solo,1,,,,,
player,201510250was,was,RilePe00,tackles_assists,1,,,,,
player,201510250was,was,RilePe00,tackles_loss,0,,,,,
player,201510250was,was,RilePe00,qb_hits,1,,,,,
player,201510250was,was,RilePe00,fumbles_rec,0,,,,,
player,201510250was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201510250was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201510250was,was,RilePe00,fumbles_forced,0,,,,,
player,201510250was,was,DunbQu00,def_int,0,,,,,
player,201510250was,was,DunbQu00,def_int_yds,0,,,,,
player,201510250was,was,DunbQu00,def_int_td,0,,,,,
player,201510250was,was,DunbQu00,def_int_long,0,,,,,
player,201510250was,was,DunbQu00,pass_defended,0,,,,,
player,201510250was,was,DunbQu00,sacks,0.0,,,,,
player,201510250was,was,DunbQu00,tackles_combined,1,,,,,
player,201510250was,was,DunbQu00,tackles_solo,0,,,,,
player,201510250was,was,DunbQu00,tackles_assists,1,,,,,
player,201510250was,was,DunbQu00,tackles_loss,0,,,,,
player,201510250was,was,DunbQu00,qb_hits,0,,,,,
player,201510250was,was,DunbQu00,fumbles_rec,0,,,,,
player,201510250was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201510250was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201510250was,was,DunbQu00,fumbles_forced,0,,,,,
player,201510250was,was,FostMa00,def_int,0,,,,,
