game,2015,12,20151129,201511290clt,tam,"Tampa Bay Buccaneers",12,clt,"Indianapolis Colts",25
player,201511290clt,clt,ParrDa00,fumbles_rec,0,,,,,
player,201511290clt,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201511290clt,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201511290clt,clt,ParrDa00,fumbles_forced,0,,,,,
player,201511290clt,clt,AndeCo01,def_int,0,,,,,
player,201511290clt,clt,AndeCo01,def_int_yds,0,,,,,
player,201511290clt,clt,AndeCo01,def_int_td,0,,,,,
player,201511290clt,clt,AndeCo01,def_int_long,0,,,,,
player,201511290clt,clt,AndeCo01,pass_defended,0,,,,,
player,201511290clt,clt,AndeCo01,sacks,0.0,,,,,
player,201511290clt,clt,AndeCo01,tackles_combined,0,,,,,
player,201511290clt,clt,AndeCo01,tackles_solo,0,,,,,
player,201511290clt,clt,AndeCo01,tackles_assists,0,,,,,
player,201511290clt,clt,AndeCo01,tackles_loss,1,,,,,
player,201511290clt,clt,AndeCo01,qb_hits,1,,,,,
player,201511290clt,clt,AndeCo01,fumbles_rec,0,,,,,
player,201511290clt,clt,AndeCo01,fumbles_rec_yds,0,,,,,
player,201511290clt,clt,AndeCo01,fumbles_rec_td,0,,,,,
player,201511290clt,clt,AndeCo01,fumbles_forced,0,,,,,
player,201511290clt,clt,McNaJo00,def_int,0,,,,,
player,201511290clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201511290clt,clt,McNaJo00,def_int_td,0,,,,,
player,201511290clt,clt,McNaJo00,def_int_long,0,,,,,
player,201511290clt,clt,McNaJo00,pass_defended,0,,,,,
player,201511290clt,clt,McNaJo00,sacks,0.0,,,,,
player,201511290clt,clt,McNaJo00,tackles_combined,0,,,,,
player,201511290clt,clt,McNaJo00,tackles_solo,0,,,,,
player,201511290clt,clt,McNaJo00,tackles_assists,0,,,,,
player,201511290clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201511290clt,clt,McNaJo00,qb_hits,1,,,,,
player,201511290clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201511290clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201511290clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201511290clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201511290clt,clt,NewsJo00,def_int,0,,,,,
player,201511290clt,clt,NewsJo00,def_int_yds,0,,,,,
player,201511290clt,clt,NewsJo00,def_int_td,0,,,,,
player,201511290clt,clt,NewsJo00,def_int_long,0,,,,,
player,201511290clt,clt,NewsJo00,pass_defended,0,,,,,
player,201511290clt,clt,NewsJo00,sacks,0.0,,,,,
player,201511290clt,clt,NewsJo00,tackles_combined,0,,,,,
player,201511290clt,clt,NewsJo00,tackles_solo,0,,,,,
player,201511290clt,clt,NewsJo00,tackles_assists,0,,,,,
player,201511290clt,clt,NewsJo00,tackles_loss,0,,,,,
player,201511290clt,clt,NewsJo00,qb_hits,1,,,,,
player,201511290clt,clt,NewsJo00,fumbles_rec,0,,,,,
player,201511290clt,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201511290clt,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201511290clt,clt,NewsJo00,fumbles_forced,0,,,,,
player,201511290clt,tam,RainBo00,kick_ret,0,,,,,
player,201511290clt,tam,RainBo00,kick_ret_yds,0,,,,,
player,201511290clt,tam,RainBo00,kick_ret_yds_per_ret,,,,,,
player,201511290clt,tam,RainBo00,kick_ret_td,0,,,,,
player,201511290clt,tam,RainBo00,kick_ret_long,0,,,,,
player,201511290clt,tam,RainBo00,punt_ret,1,,,,,
player,201511290clt,tam,RainBo00,punt_ret_yds,7,,,,,
player,201511290clt,tam,RainBo00,punt_ret_yds_per_ret,7.0,,,,,
player,201511290clt,tam,RainBo00,punt_ret_td,0,,,,,
player,201511290clt,tam,RainBo00,punt_ret_long,7,,,,,
player,201511290clt,clt,BrayQu00,kick_ret,4,,,,,
player,201511290clt,clt,BrayQu00,kick_ret_yds,84,,,,,
player,201511290clt,clt,BrayQu00,kick_ret_yds_per_ret,21.0,,,,,
player,201511290clt,clt,BrayQu00,kick_ret_td,0,,,,,
player,201511290clt,clt,BrayQu00,kick_ret_long,23,,,,,
player,201511290clt,clt,BrayQu00,punt_ret,1,,,,,
player,201511290clt,clt,BrayQu00,punt_ret_yds,20,,,,,
player,201511290clt,clt,BrayQu00,punt_ret_yds_per_ret,20.0,,,,,
player,201511290clt,clt,BrayQu00,punt_ret_td,0,,,,,
player,201511290clt,clt,BrayQu00,punt_ret_long,20,,,,,
player,201511290clt,tam,barthco01,xpm,,,,,,
player,201511290clt,tam,barthco01,xpa,1,,,,,
player,201511290clt,tam,barthco01,fgm,2,,,,,
player,201511290clt,tam,barthco01,fga,3,,,,,
player,201511290clt,tam,barthco01,punt,0,,,,,
player,201511290clt,tam,barthco01,punt_yds,0,,,,,
player,201511290clt,tam,barthco01,punt_yds_per_punt,,,,,,
player,201511290clt,tam,barthco01,punt_long,0,,,,,
player,201511290clt,tam,SchuJa00,xpm,,,,,,
player,201511290clt,tam,SchuJa00,xpa,,,,,,
player,201511290clt,tam,SchuJa00,fgm,,,,,,
player,201511290clt,tam,SchuJa00,fga,,,,,,
player,201511290clt,tam,SchuJa00,punt,3,,,,,
player,201511290clt,tam,SchuJa00,punt_yds,142,,,,,
player,201511290clt,tam,SchuJa00,punt_yds_per_punt,47.3,,,,,
player,201511290clt,tam,SchuJa00,punt_long,54,,,,,
player,201511290clt,clt,vinatada01,xpm,1,,,,,
player,201511290clt,clt,vinatada01,xpa,2,,,,,
player,201511290clt,clt,vinatada01,fgm,4,,,,,
player,201511290clt,clt,vinatada01,fga,4,,,,,
player,201511290clt,clt,vinatada01,punt,0,,,,,
player,201511290clt,clt,vinatada01,punt_yds,0,,,,,
player,201511290clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201511290clt,clt,vinatada01,punt_long,0,,,,,
player,201511290clt,clt,McAfPa44,xpm,,,,,,
player,201511290clt,clt,McAfPa44,xpa,,,,,,
player,201511290clt,clt,McAfPa44,fgm,,,,,,
player,201511290clt,clt,McAfPa44,fga,,,,,,
player,201511290clt,clt,McAfPa44,punt,3,,,,,
player,201511290clt,clt,McAfPa44,punt_yds,156,,,,,
player,201511290clt,clt,McAfPa44,punt_yds_per_punt,52.0,,,,,
player,201511290clt,clt,McAfPa44,punt_long,57,,,,,
player,201511290clt,clt,HarrJo03,pos,C,,,,,
player,201511290clt,clt,HarrJo03,offense,74,,,,,
player,201511290clt,clt,HarrJo03,off_pct,100%,,,,,
player,201511290clt,clt,HarrJo03,defense,0,,,,,
player,201511290clt,clt,HarrJo03,def_pct,0%,,,,,
player,201511290clt,clt,HarrJo03,special_teams,7,,,,,
player,201511290clt,clt,HarrJo03,st_pct,25%,,,,,
player,201511290clt,clt,ReitJo00,pos,T,,,,,
player,201511290clt,clt,ReitJo00,offense,74,,,,,
player,201511290clt,clt,ReitJo00,off_pct,100%,,,,,
player,201511290clt,clt,ReitJo00,defense,0,,,,,
player,201511290clt,clt,ReitJo00,def_pct,0%,,,,,
player,201511290clt,clt,ReitJo00,special_teams,7,,,,,
player,201511290clt,clt,ReitJo00,st_pct,25%,,,,,
player,201511290clt,clt,ThorHu00,pos,G,,,,,
player,201511290clt,clt,ThorHu00,offense,74,,,,,
player,201511290clt,clt,ThorHu00,off_pct,100%,,,,,
player,201511290clt,clt,ThorHu00,defense,0,,,,,
player,201511290clt,clt,ThorHu00,def_pct,0%,,,,,
player,201511290clt,clt,ThorHu00,special_teams,7,,,,,
player,201511290clt,clt,ThorHu00,st_pct,25%,,,,,
player,201511290clt,clt,MewhJa00,pos,G,,,,,
player,201511290clt,clt,MewhJa00,offense,74,,,,,
player,201511290clt,clt,MewhJa00,off_pct,100%,,,,,
player,201511290clt,clt,MewhJa00,defense,0,,,,,
player,201511290clt,clt,MewhJa00,def_pct,0%,,,,,
player,201511290clt,clt,MewhJa00,special_teams,7,,,,,
player,201511290clt,clt,MewhJa00,st_pct,25%,,,,,
player,201511290clt,clt,GoodDe01,pos,T,,,,,
player,201511290clt,clt,GoodDe01,offense,74,,,,,
player,201511290clt,clt,GoodDe01,off_pct,100%,,,,,
player,201511290clt,clt,GoodDe01,defense,0,,,,,
player,201511290clt,clt,GoodDe01,def_pct,0%,,,,,
player,201511290clt,clt,GoodDe01,special_teams,0,,,,,
player,201511290clt,clt,GoodDe01,st_pct,0%,,,,,
player,201511290clt,clt,HassMa00,pos,QB,,,,,
player,201511290clt,clt,HassMa00,offense,74,,,,,
player,201511290clt,clt,HassMa00,off_pct,100%,,,,,
player,201511290clt,clt,HassMa00,defense,0,,,,,
player,201511290clt,clt,HassMa00,def_pct,0%,,,,,
player,201511290clt,clt,HassMa00,special_teams,0,,,,,
player,201511290clt,clt,HassMa00,st_pct,0%,,,,,
player,201511290clt,clt,HiltT.00,pos,WR,,,,,
player,201511290clt,clt,HiltT.00,offense,61,,,,,
player,201511290clt,clt,HiltT.00,off_pct,82%,,,,,
player,201511290clt,clt,HiltT.00,defense,0,,,,,
player,201511290clt,clt,HiltT.00,def_pct,0%,,,,,
player,201511290clt,clt,HiltT.00,special_teams,0,,,,,
player,201511290clt,clt,HiltT.00,st_pct,0%,,,,,
player,201511290clt,clt,MoncDo00,pos,WR,,,,,
player,201511290clt,clt,MoncDo00,offense,59,,,,,
player,201511290clt,clt,MoncDo00,off_pct,80%,,,,,
player,201511290clt,clt,MoncDo00,defense,0,,,,,
player,201511290clt,clt,MoncDo00,def_pct,0%,,,,,
player,201511290clt,clt,MoncDo00,special_teams,1,,,,,
player,201511290clt,clt,MoncDo00,st_pct,4%,,,,,
player,201511290clt,clt,GoreFr00,pos,RB,,,,,
player,201511290clt,clt,GoreFr00,offense,51,,,,,
player,201511290clt,clt,GoreFr00,off_pct,69%,,,,,
player,201511290clt,clt,GoreFr00,defense,0,,,,,
player,201511290clt,clt,GoreFr00,def_pct,0%,,,,,
player,201511290clt,clt,GoreFr00,special_teams,0,,,,,
player,201511290clt,clt,GoreFr00,st_pct,0%,,,,,
player,201511290clt,clt,AlleDw00,pos,TE,,,,,
player,201511290clt,clt,AlleDw00,offense,48,,,,,
player,201511290clt,clt,AlleDw00,off_pct,65%,,,,,
player,201511290clt,clt,AlleDw00,defense,0,,,,,
player,201511290clt,clt,AlleDw00,def_pct,0%,,,,,
player,201511290clt,clt,AlleDw00,special_teams,3,,,,,
player,201511290clt,clt,AlleDw00,st_pct,11%,,,,,
player,201511290clt,clt,FleeCo00,pos,TE,,,,,
player,201511290clt,clt,FleeCo00,offense,43,,,,,
player,201511290clt,clt,FleeCo00,off_pct,58%,,,,,
player,201511290clt,clt,FleeCo00,defense,2,,,,,
player,201511290clt,clt,FleeCo00,def_pct,3%,,,,,
player,201511290clt,clt,FleeCo00,special_teams,0,,,,,
player,201511290clt,clt,FleeCo00,st_pct,0%,,,,,
player,201511290clt,clt,JohnAn02,pos,WR,,,,,
player,201511290clt,clt,JohnAn02,offense,33,,,,,
player,201511290clt,clt,JohnAn02,off_pct,45%,,,,,
player,201511290clt,clt,JohnAn02,defense,0,,,,,
player,201511290clt,clt,JohnAn02,def_pct,0%,,,,,
player,201511290clt,clt,JohnAn02,special_teams,0,,,,,
player,201511290clt,clt,JohnAn02,st_pct,0%,,,,,
player,201511290clt,clt,DoylJa00,pos,TE,,,,,
player,201511290clt,clt,DoylJa00,offense,25,,,,,
player,201511290clt,clt,DoylJa00,off_pct,34%,,,,,
player,201511290clt,clt,DoylJa00,defense,0,,,,,
player,201511290clt,clt,DoylJa00,def_pct,0%,,,,,
player,201511290clt,clt,DoylJa00,special_teams,21,,,,,
player,201511290clt,clt,DoylJa00,st_pct,75%,,,,,
player,201511290clt,clt,WhalGr00,pos,WR,,,,,
player,201511290clt,clt,WhalGr00,offense,25,,,,,
player,201511290clt,clt,WhalGr00,off_pct,34%,,,,,
player,201511290clt,clt,WhalGr00,defense,0,,,,,
player,201511290clt,clt,WhalGr00,def_pct,0%,,,,,
player,201511290clt,clt,WhalGr00,special_teams,15,,,,,
player,201511290clt,clt,WhalGr00,st_pct,54%,,,,,
player,201511290clt,clt,BradAh00,pos,RB,,,,,
player,201511290clt,clt,BradAh00,offense,22,,,,,
player,201511290clt,clt,BradAh00,off_pct,30%,,,,,
player,201511290clt,clt,BradAh00,defense,0,,,,,
player,201511290clt,clt,BradAh00,def_pct,0%,,,,,
player,201511290clt,clt,BradAh00,special_teams,0,,,,,
player,201511290clt,clt,BradAh00,st_pct,0%,,,,,
player,201511290clt,clt,HerrDa00,pos,RB,,,,,
player,201511290clt,clt,HerrDa00,offense,3,,,,,
player,201511290clt,clt,HerrDa00,off_pct,4%,,,,,
player,201511290clt,clt,HerrDa00,defense,0,,,,,
player,201511290clt,clt,HerrDa00,def_pct,0%,,,,,
player,201511290clt,clt,HerrDa00,special_teams,17,,,,,
player,201511290clt,clt,HerrDa00,st_pct,61%,,,,,
player,201511290clt,clt,JackDQ20,pos,LB,,,,,
player,201511290clt,clt,JackDQ20,offense,0,,,,,
player,201511290clt,clt,JackDQ20,off_pct,0%,,,,,
player,201511290clt,clt,JackDQ20,defense,67,,,,,
player,201511290clt,clt,JackDQ20,def_pct,100%,,,,,
player,201511290clt,clt,JackDQ20,special_teams,4,,,,,
player,201511290clt,clt,JackDQ20,st_pct,14%,,,,,
player,201511290clt,clt,LoweDw99,pos,FS,,,,,
player,201511290clt,clt,LoweDw99,offense,0,,,,,
player,201511290clt,clt,LoweDw99,off_pct,0%,,,,,
player,201511290clt,clt,LoweDw99,defense,67,,,,,
player,201511290clt,clt,LoweDw99,def_pct,100%,,,,,
player,201511290clt,clt,LoweDw99,special_teams,4,,,,,
player,201511290clt,clt,LoweDw99,st_pct,14%,,,,,
player,201511290clt,clt,DaviVo99,pos,CB,,,,,
player,201511290clt,clt,DaviVo99,offense,0,,,,,
player,201511290clt,clt,DaviVo99,off_pct,0%,,,,,
player,201511290clt,clt,DaviVo99,defense,67,,,,,
player,201511290clt,clt,DaviVo99,def_pct,100%,,,,,
player,201511290clt,clt,DaviVo99,special_teams,0,,,,,
player,201511290clt,clt,DaviVo99,st_pct,0%,,,,,
player,201511290clt,clt,ToleGr99,pos,CB,,,,,
player,201511290clt,clt,ToleGr99,offense,0,,,,,
player,201511290clt,clt,ToleGr99,off_pct,0%,,,,,
player,201511290clt,clt,ToleGr99,defense,65,,,,,
player,201511290clt,clt,ToleGr99,def_pct,97%,,,,,
player,201511290clt,clt,ToleGr99,special_teams,0,,,,,
player,201511290clt,clt,ToleGr99,st_pct,0%,,,,,
player,201511290clt,clt,GeatCl00,pos,FS,,,,,
player,201511290clt,clt,GeatCl00,offense,0,,,,,
player,201511290clt,clt,GeatCl00,off_pct,0%,,,,,
player,201511290clt,clt,GeatCl00,defense,62,,,,,
player,201511290clt,clt,GeatCl00,def_pct,93%,,,,,
player,201511290clt,clt,GeatCl00,special_teams,7,,,,,
player,201511290clt,clt,GeatCl00,st_pct,25%,,,,,
player,201511290clt,clt,FreeJe00,pos,LB,,,,,
player,201511290clt,clt,FreeJe00,offense,0,,,,,
player,201511290clt,clt,FreeJe00,off_pct,0%,,,,,
player,201511290clt,clt,FreeJe00,defense,46,,,,,
player,201511290clt,clt,FreeJe00,def_pct,69%,,,,,
player,201511290clt,clt,FreeJe00,special_teams,0,,,,,
player,201511290clt,clt,FreeJe00,st_pct,0%,,,,,
player,201511290clt,clt,LangKe98,pos,DE,,,,,
player,201511290clt,clt,LangKe98,offense,0,,,,,
player,201511290clt,clt,LangKe98,off_pct,0%,,,,,
player,201511290clt,clt,LangKe98,defense,45,,,,,
player,201511290clt,clt,LangKe98,def_pct,67%,,,,,
player,201511290clt,clt,LangKe98,special_teams,4,,,,,
player,201511290clt,clt,LangKe98,st_pct,14%,,,,,
player,201511290clt,clt,WaldEr99,pos,LB,,,,,
player,201511290clt,clt,WaldEr99,offense,0,,,,,
player,201511290clt,clt,WaldEr99,off_pct,0%,,,,,
player,201511290clt,clt,WaldEr99,defense,43,,,,,
player,201511290clt,clt,WaldEr99,def_pct,64%,,,,,
player,201511290clt,clt,WaldEr99,special_teams,0,,,,,
player,201511290clt,clt,WaldEr99,st_pct,0%,,,,,
player,201511290clt,clt,ColeTr20,pos,LB,,,,,
player,201511290clt,clt,ColeTr20,offense,0,,,,,
player,201511290clt,clt,ColeTr20,off_pct,0%,,,,,
player,201511290clt,clt,ColeTr20,defense,40,,,,,
player,201511290clt,clt,ColeTr20,def_pct,60%,,,,,
player,201511290clt,clt,ColeTr20,special_teams,4,,,,,
player,201511290clt,clt,ColeTr20,st_pct,14%,,,,,
player,201511290clt,clt,MathRo20,pos,LB,,,,,
player,201511290clt,clt,MathRo20,offense,0,,,,,
player,201511290clt,clt,MathRo20,off_pct,0%,,,,,
player,201511290clt,clt,MathRo20,defense,39,,,,,
player,201511290clt,clt,MathRo20,def_pct,58%,,,,,
player,201511290clt,clt,MathRo20,special_teams,0,,,,,
player,201511290clt,clt,MathRo20,st_pct,0%,,,,,
player,201511290clt,clt,ButlDa99,pos,CB,,,,,
player,201511290clt,clt,ButlDa99,offense,0,,,,,
player,201511290clt,clt,ButlDa99,off_pct,0%,,,,,
player,201511290clt,clt,ButlDa99,defense,36,,,,,
player,201511290clt,clt,ButlDa99,def_pct,54%,,,,,
player,201511290clt,clt,ButlDa99,special_teams,0,,,,,
player,201511290clt,clt,ButlDa99,st_pct,0%,,,,,
player,201511290clt,clt,WinnBi00,pos,DT,,,,,
player,201511290clt,clt,WinnBi00,offense,0,,,,,
player,201511290clt,clt,WinnBi00,off_pct,0%,,,,,
player,201511290clt,clt,WinnBi00,defense,34,,,,,
player,201511290clt,clt,WinnBi00,def_pct,51%,,,,,
player,201511290clt,clt,WinnBi00,special_teams,11,,,,,
player,201511290clt,clt,WinnBi00,st_pct,39%,,,,,
player,201511290clt,clt,ParrDa00,pos,NT,,,,,
player,201511290clt,clt,ParrDa00,offense,0,,,,,
player,201511290clt,clt,ParrDa00,off_pct,0%,,,,,
player,201511290clt,clt,ParrDa00,defense,34,,,,,
player,201511290clt,clt,ParrDa00,def_pct,51%,,,,,
player,201511290clt,clt,ParrDa00,special_teams,0,,,,,
player,201511290clt,clt,ParrDa00,st_pct,0%,,,,,
player,201511290clt,clt,NewsJo00,pos,LB,,,,,
player,201511290clt,clt,NewsJo00,offense,0,,,,,
player,201511290clt,clt,NewsJo00,off_pct,0%,,,,,
player,201511290clt,clt,NewsJo00,defense,24,,,,,
player,201511290clt,clt,NewsJo00,def_pct,36%,,,,,
player,201511290clt,clt,NewsJo00,special_teams,10,,,,,
player,201511290clt,clt,NewsJo00,st_pct,36%,,,,,
player,201511290clt,clt,McGiT.00,pos,DT,,,,,
player,201511290clt,clt,McGiT.00,offense,0,,,,,
player,201511290clt,clt,McGiT.00,off_pct,0%,,,,,
player,201511290clt,clt,McGiT.00,defense,24,,,,,
player,201511290clt,clt,McGiT.00,def_pct,36%,,,,,
player,201511290clt,clt,McGiT.00,special_teams,8,,,,,
player,201511290clt,clt,McGiT.00,st_pct,29%,,,,,
player,201511290clt,clt,KerrZa00,pos,NT,,,,,
player,201511290clt,clt,KerrZa00,offense,0,,,,,
player,201511290clt,clt,KerrZa00,off_pct,0%,,,,,
player,201511290clt,clt,KerrZa00,defense,21,,,,,
player,201511290clt,clt,KerrZa00,def_pct,31%,,,,,
player,201511290clt,clt,KerrZa00,special_teams,11,,,,,
player,201511290clt,clt,KerrZa00,st_pct,39%,,,,,
player,201511290clt,clt,IrviNa00,pos,LB,,,,,
player,201511290clt,clt,IrviNa00,offense,0,,,,,
player,201511290clt,clt,IrviNa00,off_pct,0%,,,,,
player,201511290clt,clt,IrviNa00,defense,18,,,,,
player,201511290clt,clt,IrviNa00,def_pct,27%,,,,,
player,201511290clt,clt,IrviNa00,special_teams,14,,,,,
player,201511290clt,clt,IrviNa00,st_pct,50%,,,,,
player,201511290clt,clt,SmitDJ00,pos,CB,,,,,
player,201511290clt,clt,SmitDJ00,offense,0,,,,,
player,201511290clt,clt,SmitDJ00,off_pct,0%,,,,,
player,201511290clt,clt,SmitDJ00,defense,2,,,,,
player,201511290clt,clt,SmitDJ00,def_pct,3%,,,,,
player,201511290clt,clt,SmitDJ00,special_teams,16,,,,,
player,201511290clt,clt,SmitDJ00,st_pct,57%,,,,,
player,201511290clt,clt,AndeCo01,pos,SS,,,,,
player,201511290clt,clt,AndeCo01,offense,0,,,,,
player,201511290clt,clt,AndeCo01,off_pct,0%,,,,,
player,201511290clt,clt,AndeCo01,defense,1,,,,,
player,201511290clt,clt,AndeCo01,def_pct,1%,,,,,
player,201511290clt,clt,AndeCo01,special_teams,21,,,,,
player,201511290clt,clt,AndeCo01,st_pct,75%,,,,,
player,201511290clt,clt,McNaJo00,pos,LB,,,,,
player,201511290clt,clt,McNaJo00,offense,0,,,,,
player,201511290clt,clt,McNaJo00,off_pct,0%,,,,,
player,201511290clt,clt,McNaJo00,defense,0,,,,,
player,201511290clt,clt,McNaJo00,def_pct,0%,,,,,
player,201511290clt,clt,McNaJo00,special_teams,21,,,,,
player,201511290clt,clt,McNaJo00,st_pct,75%,,,,,
player,201511290clt,clt,AdonDa00,pos,LB,,,,,
player,201511290clt,clt,AdonDa00,offense,0,,,,,
player,201511290clt,clt,AdonDa00,off_pct,0%,,,,,
player,201511290clt,clt,AdonDa00,defense,0,,,,,
player,201511290clt,clt,AdonDa00,def_pct,0%,,,,,
player,201511290clt,clt,AdonDa00,special_teams,21,,,,,
player,201511290clt,clt,AdonDa00,st_pct,75%,,,,,
player,201511290clt,clt,McAfPa44,pos,P,,,,,
player,201511290clt,clt,McAfPa44,offense,0,,,,,
player,201511290clt,clt,McAfPa44,off_pct,0%,,,,,
player,201511290clt,clt,McAfPa44,defense,0,,,,,
player,201511290clt,clt,McAfPa44,def_pct,0%,,,,,
player,201511290clt,clt,McAfPa44,special_teams,17,,,,,
player,201511290clt,clt,McAfPa44,st_pct,61%,,,,,
player,201511290clt,clt,GuyxWi00,pos,FS,,,,,
player,201511290clt,clt,GuyxWi00,offense,0,,,,,
player,201511290clt,clt,GuyxWi00,off_pct,0%,,,,,
player,201511290clt,clt,GuyxWi00,defense,0,,,,,
player,201511290clt,clt,GuyxWi00,def_pct,0%,,,,,
player,201511290clt,clt,GuyxWi00,special_teams,16,,,,,
player,201511290clt,clt,GuyxWi00,st_pct,57%,,,,,
player,201511290clt,clt,OverMa00,pos,LS,,,,,
player,201511290clt,clt,OverMa00,offense,0,,,,,
player,201511290clt,clt,OverMa00,off_pct,0%,,,,,
player,201511290clt,clt,OverMa00,defense,0,,,,,
player,201511290clt,clt,OverMa00,def_pct,0%,,,,,
player,201511290clt,clt,OverMa00,special_teams,10,,,,,
player,201511290clt,clt,OverMa00,st_pct,36%,,,,,
player,201511290clt,clt,vinatada01,pos,K,,,,,
player,201511290clt,clt,vinatada01,offense,0,,,,,
player,201511290clt,clt,vinatada01,off_pct,0%,,,,,
player,201511290clt,clt,vinatada01,defense,0,,,,,
player,201511290clt,clt,vinatada01,def_pct,0%,,,,,
player,201511290clt,clt,vinatada01,special_teams,7,,,,,
player,201511290clt,clt,vinatada01,st_pct,25%,,,,,
player,201511290clt,clt,BrayQu00,pos,WR,,,,,
player,201511290clt,clt,BrayQu00,offense,0,,,,,
player,201511290clt,clt,BrayQu00,off_pct,0%,,,,,
player,201511290clt,clt,BrayQu00,defense,0,,,,,
player,201511290clt,clt,BrayQu00,def_pct,0%,,,,,
player,201511290clt,clt,BrayQu00,special_teams,7,,,,,
player,201511290clt,clt,BrayQu00,st_pct,25%,,,,,
player,201511290clt,clt,LouiLa20,pos,G,,,,,
player,201511290clt,clt,LouiLa20,offense,0,,,,,
player,201511290clt,clt,LouiLa20,off_pct,0%,,,,,
player,201511290clt,clt,LouiLa20,defense,0,,,,,
player,201511290clt,clt,LouiLa20,def_pct,0%,,,,,
player,201511290clt,clt,LouiLa20,special_teams,7,,,,,
player,201511290clt,clt,LouiLa20,st_pct,25%,,,,,
player,201511290clt,clt,ThomJo01,pos,CB,,,,,
player,201511290clt,clt,ThomJo01,offense,0,,,,,
player,201511290clt,clt,ThomJo01,off_pct,0%,,,,,
player,201511290clt,clt,ThomJo01,defense,0,,,,,
player,201511290clt,clt,ThomJo01,def_pct,0%,,,,,
player,201511290clt,clt,ThomJo01,special_teams,3,,,,,
player,201511290clt,clt,ThomJo01,st_pct,11%,,,,,
player,201511290clt,tam,MankLo20,pos,G,,,,,
player,201511290clt,tam,MankLo20,offense,67,,,,,
player,201511290clt,tam,MankLo20,off_pct,100%,,,,,
player,201511290clt,tam,MankLo20,defense,0,,,,,
player,201511290clt,tam,MankLo20,def_pct,0%,,,,,
player,201511290clt,tam,MankLo20,special_teams,4,,,,,
player,201511290clt,tam,MankLo20,st_pct,14%,,,,,
player,201511290clt,tam,SmitDo02,pos,T,,,,,
player,201511290clt,tam,SmitDo02,offense,67,,,,,
player,201511290clt,tam,SmitDo02,off_pct,100%,,,,,
player,201511290clt,tam,SmitDo02,defense,0,,,,,
player,201511290clt,tam,SmitDo02,def_pct,0%,,,,,
player,201511290clt,tam,SmitDo02,special_teams,4,,,,,
player,201511290clt,tam,SmitDo02,st_pct,14%,,,,,
player,201511290clt,tam,CherGo20,pos,T,,,,,
player,201511290clt,tam,CherGo20,offense,67,,,,,
player,201511290clt,tam,CherGo20,off_pct,100%,,,,,
player,201511290clt,tam,CherGo20,defense,0,,,,,
player,201511290clt,tam,CherGo20,def_pct,0%,,,,,
player,201511290clt,tam,CherGo20,special_teams,4,,,,,
player,201511290clt,tam,CherGo20,st_pct,14%,,,,,
player,201511290clt,tam,HawlJo20,pos,C,,,,,
player,201511290clt,tam,HawlJo20,offense,67,,,,,
player,201511290clt,tam,HawlJo20,off_pct,100%,,,,,
player,201511290clt,tam,HawlJo20,defense,0,,,,,
player,201511290clt,tam,HawlJo20,def_pct,0%,,,,,
player,201511290clt,tam,HawlJo20,special_teams,0,,,,,
player,201511290clt,tam,HawlJo20,st_pct,0%,,,,,
player,201511290clt,tam,DietEv00,pos,C,,,,,
player,201511290clt,tam,DietEv00,offense,67,,,,,
player,201511290clt,tam,DietEv00,off_pct,100%,,,,,
player,201511290clt,tam,DietEv00,defense,0,,,,,
player,201511290clt,tam,DietEv00,def_pct,0%,,,,,
player,201511290clt,tam,DietEv00,special_teams,0,,,,,
player,201511290clt,tam,DietEv00,st_pct,0%,,,,,
player,201511290clt,tam,WinsJa00,pos,QB,,,,,
player,201511290clt,tam,WinsJa00,offense,67,,,,,
player,201511290clt,tam,WinsJa00,off_pct,100%,,,,,
player,201511290clt,tam,WinsJa00,defense,0,,,,,
player,201511290clt,tam,WinsJa00,def_pct,0%,,,,,
player,201511290clt,tam,WinsJa00,special_teams,0,,,,,
player,201511290clt,tam,WinsJa00,st_pct,0%,,,,,
player,201511290clt,tam,EvanMi00,pos,WR,,,,,
player,201511290clt,tam,EvanMi00,offense,64,,,,,
player,201511290clt,tam,EvanMi00,off_pct,96%,,,,,
player,201511290clt,tam,EvanMi00,defense,0,,,,,
player,201511290clt,tam,EvanMi00,def_pct,0%,,,,,
player,201511290clt,tam,EvanMi00,special_teams,0,,,,,
player,201511290clt,tam,EvanMi00,st_pct,0%,,,,,
player,201511290clt,tam,JackVi00,pos,WR,,,,,
player,201511290clt,tam,JackVi00,offense,54,,,,,
player,201511290clt,tam,JackVi00,off_pct,81%,,,,,
player,201511290clt,tam,JackVi00,defense,0,,,,,
player,201511290clt,tam,JackVi00,def_pct,0%,,,,,
player,201511290clt,tam,JackVi00,special_teams,0,,,,,
player,201511290clt,tam,JackVi00,st_pct,0%,,,,,
