game,2015,13,20151206,201512060chi,sfo,"San Francisco 49ers",26,chi,"Chicago Bears",20
player,201512060chi,sfo,HodgGe00,tackles_combined,6,,,,,
player,201512060chi,sfo,HodgGe00,tackles_solo,5,,,,,
player,201512060chi,sfo,HodgGe00,tackles_assists,1,,,,,
player,201512060chi,sfo,HodgGe00,tackles_loss,1,,,,,
player,201512060chi,sfo,HodgGe00,qb_hits,0,,,,,
player,201512060chi,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201512060chi,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201512060chi,sfo,AckeKe00,def_int,0,,,,,
player,201512060chi,sfo,AckeKe00,def_int_yds,0,,,,,
player,201512060chi,sfo,AckeKe00,def_int_td,0,,,,,
player,201512060chi,sfo,AckeKe00,def_int_long,0,,,,,
player,201512060chi,sfo,AckeKe00,pass_defended,1,,,,,
player,201512060chi,sfo,AckeKe00,sacks,0.0,,,,,
player,201512060chi,sfo,AckeKe00,tackles_combined,5,,,,,
player,201512060chi,sfo,AckeKe00,tackles_solo,5,,,,,
player,201512060chi,sfo,AckeKe00,tackles_assists,0,,,,,
player,201512060chi,sfo,AckeKe00,tackles_loss,0,,,,,
player,201512060chi,sfo,AckeKe00,qb_hits,0,,,,,
player,201512060chi,sfo,AckeKe00,fumbles_rec,0,,,,,
player,201512060chi,sfo,AckeKe00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,AckeKe00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,AckeKe00,fumbles_forced,0,,,,,
player,201512060chi,sfo,WillIa00,def_int,0,,,,,
player,201512060chi,sfo,WillIa00,def_int_yds,0,,,,,
player,201512060chi,sfo,WillIa00,def_int_td,0,,,,,
player,201512060chi,sfo,WillIa00,def_int_long,0,,,,,
player,201512060chi,sfo,WillIa00,pass_defended,0,,,,,
player,201512060chi,sfo,WillIa00,sacks,0.0,,,,,
player,201512060chi,sfo,WillIa00,tackles_combined,5,,,,,
player,201512060chi,sfo,WillIa00,tackles_solo,4,,,,,
player,201512060chi,sfo,WillIa00,tackles_assists,1,,,,,
player,201512060chi,sfo,WillIa00,tackles_loss,0,,,,,
player,201512060chi,sfo,WillIa00,qb_hits,0,,,,,
player,201512060chi,sfo,WillIa00,fumbles_rec,0,,,,,
player,201512060chi,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,WillIa00,fumbles_forced,0,,,,,
player,201512060chi,sfo,BellNi01,def_int,0,,,,,
player,201512060chi,sfo,BellNi01,def_int_yds,0,,,,,
player,201512060chi,sfo,BellNi01,def_int_td,0,,,,,
player,201512060chi,sfo,BellNi01,def_int_long,0,,,,,
player,201512060chi,sfo,BellNi01,pass_defended,0,,,,,
player,201512060chi,sfo,BellNi01,sacks,0.0,,,,,
player,201512060chi,sfo,BellNi01,tackles_combined,4,,,,,
player,201512060chi,sfo,BellNi01,tackles_solo,3,,,,,
player,201512060chi,sfo,BellNi01,tackles_assists,1,,,,,
player,201512060chi,sfo,BellNi01,tackles_loss,0,,,,,
player,201512060chi,sfo,BellNi01,qb_hits,0,,,,,
player,201512060chi,sfo,BellNi01,fumbles_rec,0,,,,,
player,201512060chi,sfo,BellNi01,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,BellNi01,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,BellNi01,fumbles_forced,0,,,,,
player,201512060chi,sfo,BrocTr00,def_int,0,,,,,
player,201512060chi,sfo,BrocTr00,def_int_yds,0,,,,,
player,201512060chi,sfo,BrocTr00,def_int_td,0,,,,,
player,201512060chi,sfo,BrocTr00,def_int_long,0,,,,,
player,201512060chi,sfo,BrocTr00,pass_defended,2,,,,,
player,201512060chi,sfo,BrocTr00,sacks,0.0,,,,,
player,201512060chi,sfo,BrocTr00,tackles_combined,3,,,,,
player,201512060chi,sfo,BrocTr00,tackles_solo,3,,,,,
player,201512060chi,sfo,BrocTr00,tackles_assists,0,,,,,
player,201512060chi,sfo,BrocTr00,tackles_loss,0,,,,,
player,201512060chi,sfo,BrocTr00,qb_hits,0,,,,,
player,201512060chi,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201512060chi,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201512060chi,sfo,JohnDo02,def_int,0,,,,,
player,201512060chi,sfo,JohnDo02,def_int_yds,0,,,,,
player,201512060chi,sfo,JohnDo02,def_int_td,0,,,,,
player,201512060chi,sfo,JohnDo02,def_int_long,0,,,,,
player,201512060chi,sfo,JohnDo02,pass_defended,0,,,,,
player,201512060chi,sfo,JohnDo02,sacks,0.0,,,,,
player,201512060chi,sfo,JohnDo02,tackles_combined,3,,,,,
player,201512060chi,sfo,JohnDo02,tackles_solo,3,,,,,
player,201512060chi,sfo,JohnDo02,tackles_assists,0,,,,,
player,201512060chi,sfo,JohnDo02,tackles_loss,0,,,,,
player,201512060chi,sfo,JohnDo02,qb_hits,0,,,,,
player,201512060chi,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201512060chi,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201512060chi,sfo,LyncAa00,def_int,0,,,,,
player,201512060chi,sfo,LyncAa00,def_int_yds,0,,,,,
player,201512060chi,sfo,LyncAa00,def_int_td,0,,,,,
player,201512060chi,sfo,LyncAa00,def_int_long,0,,,,,
player,201512060chi,sfo,LyncAa00,pass_defended,0,,,,,
player,201512060chi,sfo,LyncAa00,sacks,0.0,,,,,
player,201512060chi,sfo,LyncAa00,tackles_combined,3,,,,,
player,201512060chi,sfo,LyncAa00,tackles_solo,3,,,,,
player,201512060chi,sfo,LyncAa00,tackles_assists,0,,,,,
player,201512060chi,sfo,LyncAa00,tackles_loss,0,,,,,
player,201512060chi,sfo,LyncAa00,qb_hits,0,,,,,
player,201512060chi,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201512060chi,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201512060chi,sfo,ReidEr00,def_int,0,,,,,
player,201512060chi,sfo,ReidEr00,def_int_yds,0,,,,,
player,201512060chi,sfo,ReidEr00,def_int_td,0,,,,,
player,201512060chi,sfo,ReidEr00,def_int_long,0,,,,,
player,201512060chi,sfo,ReidEr00,pass_defended,0,,,,,
player,201512060chi,sfo,ReidEr00,sacks,0.0,,,,,
player,201512060chi,sfo,ReidEr00,tackles_combined,3,,,,,
player,201512060chi,sfo,ReidEr00,tackles_solo,3,,,,,
player,201512060chi,sfo,ReidEr00,tackles_assists,0,,,,,
player,201512060chi,sfo,ReidEr00,tackles_loss,0,,,,,
player,201512060chi,sfo,ReidEr00,qb_hits,0,,,,,
player,201512060chi,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201512060chi,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201512060chi,sfo,BrooAh21,def_int,0,,,,,
player,201512060chi,sfo,BrooAh21,def_int_yds,0,,,,,
player,201512060chi,sfo,BrooAh21,def_int_td,0,,,,,
player,201512060chi,sfo,BrooAh21,def_int_long,0,,,,,
player,201512060chi,sfo,BrooAh21,pass_defended,0,,,,,
player,201512060chi,sfo,BrooAh21,sacks,0.0,,,,,
player,201512060chi,sfo,BrooAh21,tackles_combined,2,,,,,
player,201512060chi,sfo,BrooAh21,tackles_solo,1,,,,,
player,201512060chi,sfo,BrooAh21,tackles_assists,1,,,,,
player,201512060chi,sfo,BrooAh21,tackles_loss,0,,,,,
player,201512060chi,sfo,BrooAh21,qb_hits,0,,,,,
player,201512060chi,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201512060chi,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201512060chi,sfo,GaskKe00,def_int,0,,,,,
player,201512060chi,sfo,GaskKe00,def_int_yds,0,,,,,
player,201512060chi,sfo,GaskKe00,def_int_td,0,,,,,
player,201512060chi,sfo,GaskKe00,def_int_long,0,,,,,
player,201512060chi,sfo,GaskKe00,pass_defended,0,,,,,
player,201512060chi,sfo,GaskKe00,sacks,0.0,,,,,
player,201512060chi,sfo,GaskKe00,tackles_combined,1,,,,,
player,201512060chi,sfo,GaskKe00,tackles_solo,1,,,,,
player,201512060chi,sfo,GaskKe00,tackles_assists,0,,,,,
player,201512060chi,sfo,GaskKe00,tackles_loss,0,,,,,
player,201512060chi,sfo,GaskKe00,qb_hits,0,,,,,
player,201512060chi,sfo,GaskKe00,fumbles_rec,0,,,,,
player,201512060chi,sfo,GaskKe00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,GaskKe00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,GaskKe00,fumbles_forced,0,,,,,
player,201512060chi,sfo,PurcMi00,def_int,0,,,,,
player,201512060chi,sfo,PurcMi00,def_int_yds,0,,,,,
player,201512060chi,sfo,PurcMi00,def_int_td,0,,,,,
player,201512060chi,sfo,PurcMi00,def_int_long,0,,,,,
player,201512060chi,sfo,PurcMi00,pass_defended,0,,,,,
player,201512060chi,sfo,PurcMi00,sacks,0.0,,,,,
player,201512060chi,sfo,PurcMi00,tackles_combined,1,,,,,
player,201512060chi,sfo,PurcMi00,tackles_solo,1,,,,,
player,201512060chi,sfo,PurcMi00,tackles_assists,0,,,,,
player,201512060chi,sfo,PurcMi00,tackles_loss,0,,,,,
player,201512060chi,sfo,PurcMi00,qb_hits,0,,,,,
player,201512060chi,sfo,PurcMi00,fumbles_rec,0,,,,,
player,201512060chi,sfo,PurcMi00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,PurcMi00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,PurcMi00,fumbles_forced,0,,,,,
player,201512060chi,sfo,JeroTo00,def_int,0,,,,,
player,201512060chi,sfo,JeroTo00,def_int_yds,0,,,,,
player,201512060chi,sfo,JeroTo00,def_int_td,0,,,,,
player,201512060chi,sfo,JeroTo00,def_int_long,0,,,,,
player,201512060chi,sfo,JeroTo00,pass_defended,1,,,,,
player,201512060chi,sfo,JeroTo00,sacks,0.0,,,,,
player,201512060chi,sfo,JeroTo00,tackles_combined,0,,,,,
player,201512060chi,sfo,JeroTo00,tackles_solo,0,,,,,
player,201512060chi,sfo,JeroTo00,tackles_assists,0,,,,,
player,201512060chi,sfo,JeroTo00,tackles_loss,0,,,,,
player,201512060chi,sfo,JeroTo00,qb_hits,0,,,,,
player,201512060chi,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201512060chi,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201512060chi,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201512060chi,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201512060chi,chi,GoldEd00,def_int,0,,,,,
player,201512060chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201512060chi,chi,GoldEd00,def_int_td,0,,,,,
player,201512060chi,chi,GoldEd00,def_int_long,0,,,,,
player,201512060chi,chi,GoldEd00,pass_defended,0,,,,,
player,201512060chi,chi,GoldEd00,sacks,2.0,,,,,
player,201512060chi,chi,GoldEd00,tackles_combined,3,,,,,
player,201512060chi,chi,GoldEd00,tackles_solo,3,,,,,
player,201512060chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201512060chi,chi,GoldEd00,tackles_loss,2,,,,,
player,201512060chi,chi,GoldEd00,qb_hits,3,,,,,
player,201512060chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201512060chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201512060chi,chi,YounWi99,def_int,0,,,,,
player,201512060chi,chi,YounWi99,def_int_yds,0,,,,,
player,201512060chi,chi,YounWi99,def_int_td,0,,,,,
player,201512060chi,chi,YounWi99,def_int_long,0,,,,,
player,201512060chi,chi,YounWi99,pass_defended,0,,,,,
player,201512060chi,chi,YounWi99,sacks,1.5,,,,,
player,201512060chi,chi,YounWi99,tackles_combined,3,,,,,
player,201512060chi,chi,YounWi99,tackles_solo,2,,,,,
player,201512060chi,chi,YounWi99,tackles_assists,1,,,,,
player,201512060chi,chi,YounWi99,tackles_loss,1,,,,,
player,201512060chi,chi,YounWi99,qb_hits,2,,,,,
player,201512060chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201512060chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201512060chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201512060chi,chi,JenkJa01,def_int,0,,,,,
player,201512060chi,chi,JenkJa01,def_int_yds,0,,,,,
player,201512060chi,chi,JenkJa01,def_int_td,0,,,,,
player,201512060chi,chi,JenkJa01,def_int_long,0,,,,,
player,201512060chi,chi,JenkJa01,pass_defended,0,,,,,
player,201512060chi,chi,JenkJa01,sacks,0.5,,,,,
player,201512060chi,chi,JenkJa01,tackles_combined,2,,,,,
player,201512060chi,chi,JenkJa01,tackles_solo,1,,,,,
player,201512060chi,chi,JenkJa01,tackles_assists,1,,,,,
player,201512060chi,chi,JenkJa01,tackles_loss,0,,,,,
player,201512060chi,chi,JenkJa01,qb_hits,1,,,,,
player,201512060chi,chi,JenkJa01,fumbles_rec,0,,,,,
player,201512060chi,chi,JenkJa01,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,JenkJa01,fumbles_rec_td,0,,,,,
player,201512060chi,chi,JenkJa01,fumbles_forced,0,,,,,
player,201512060chi,chi,McClSh00,def_int,0,,,,,
player,201512060chi,chi,McClSh00,def_int_yds,0,,,,,
player,201512060chi,chi,McClSh00,def_int_td,0,,,,,
player,201512060chi,chi,McClSh00,def_int_long,0,,,,,
player,201512060chi,chi,McClSh00,pass_defended,1,,,,,
player,201512060chi,chi,McClSh00,sacks,0.0,,,,,
player,201512060chi,chi,McClSh00,tackles_combined,9,,,,,
player,201512060chi,chi,McClSh00,tackles_solo,9,,,,,
player,201512060chi,chi,McClSh00,tackles_assists,0,,,,,
player,201512060chi,chi,McClSh00,tackles_loss,0,,,,,
player,201512060chi,chi,McClSh00,qb_hits,0,,,,,
player,201512060chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201512060chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201512060chi,chi,CallBr00,def_int,0,,,,,
player,201512060chi,chi,CallBr00,def_int_yds,0,,,,,
player,201512060chi,chi,CallBr00,def_int_td,0,,,,,
player,201512060chi,chi,CallBr00,def_int_long,0,,,,,
player,201512060chi,chi,CallBr00,pass_defended,1,,,,,
player,201512060chi,chi,CallBr00,sacks,0.0,,,,,
player,201512060chi,chi,CallBr00,tackles_combined,4,,,,,
player,201512060chi,chi,CallBr00,tackles_solo,4,,,,,
player,201512060chi,chi,CallBr00,tackles_assists,0,,,,,
player,201512060chi,chi,CallBr00,tackles_loss,0,,,,,
player,201512060chi,chi,CallBr00,qb_hits,0,,,,,
player,201512060chi,chi,CallBr00,fumbles_rec,0,,,,,
player,201512060chi,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,CallBr00,fumbles_forced,0,,,,,
player,201512060chi,chi,FullKy00,def_int,0,,,,,
player,201512060chi,chi,FullKy00,def_int_yds,0,,,,,
player,201512060chi,chi,FullKy00,def_int_td,0,,,,,
player,201512060chi,chi,FullKy00,def_int_long,0,,,,,
player,201512060chi,chi,FullKy00,pass_defended,1,,,,,
player,201512060chi,chi,FullKy00,sacks,0.0,,,,,
player,201512060chi,chi,FullKy00,tackles_combined,4,,,,,
player,201512060chi,chi,FullKy00,tackles_solo,4,,,,,
player,201512060chi,chi,FullKy00,tackles_assists,0,,,,,
player,201512060chi,chi,FullKy00,tackles_loss,0,,,,,
player,201512060chi,chi,FullKy00,qb_hits,0,,,,,
player,201512060chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201512060chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201512060chi,chi,SuttWi00,def_int,0,,,,,
player,201512060chi,chi,SuttWi00,def_int_yds,0,,,,,
player,201512060chi,chi,SuttWi00,def_int_td,0,,,,,
player,201512060chi,chi,SuttWi00,def_int_long,0,,,,,
player,201512060chi,chi,SuttWi00,pass_defended,0,,,,,
player,201512060chi,chi,SuttWi00,sacks,0.0,,,,,
player,201512060chi,chi,SuttWi00,tackles_combined,4,,,,,
player,201512060chi,chi,SuttWi00,tackles_solo,4,,,,,
player,201512060chi,chi,SuttWi00,tackles_assists,0,,,,,
player,201512060chi,chi,SuttWi00,tackles_loss,0,,,,,
player,201512060chi,chi,SuttWi00,qb_hits,0,,,,,
player,201512060chi,chi,SuttWi00,fumbles_rec,0,,,,,
player,201512060chi,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,SuttWi00,fumbles_forced,0,,,,,
player,201512060chi,chi,AmosAd00,def_int,0,,,,,
player,201512060chi,chi,AmosAd00,def_int_yds,0,,,,,
player,201512060chi,chi,AmosAd00,def_int_td,0,,,,,
player,201512060chi,chi,AmosAd00,def_int_long,0,,,,,
player,201512060chi,chi,AmosAd00,pass_defended,0,,,,,
player,201512060chi,chi,AmosAd00,sacks,0.0,,,,,
player,201512060chi,chi,AmosAd00,tackles_combined,3,,,,,
player,201512060chi,chi,AmosAd00,tackles_solo,3,,,,,
player,201512060chi,chi,AmosAd00,tackles_assists,0,,,,,
player,201512060chi,chi,AmosAd00,tackles_loss,0,,,,,
player,201512060chi,chi,AmosAd00,qb_hits,0,,,,,
player,201512060chi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201512060chi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,AmosAd00,fumbles_forced,0,,,,,
player,201512060chi,chi,ProsCh00,def_int,0,,,,,
player,201512060chi,chi,ProsCh00,def_int_yds,0,,,,,
player,201512060chi,chi,ProsCh00,def_int_td,0,,,,,
player,201512060chi,chi,ProsCh00,def_int_long,0,,,,,
player,201512060chi,chi,ProsCh00,pass_defended,0,,,,,
player,201512060chi,chi,ProsCh00,sacks,0.0,,,,,
player,201512060chi,chi,ProsCh00,tackles_combined,3,,,,,
player,201512060chi,chi,ProsCh00,tackles_solo,3,,,,,
player,201512060chi,chi,ProsCh00,tackles_assists,0,,,,,
player,201512060chi,chi,ProsCh00,tackles_loss,0,,,,,
player,201512060chi,chi,ProsCh00,qb_hits,0,,,,,
player,201512060chi,chi,ProsCh00,fumbles_rec,0,,,,,
player,201512060chi,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,ProsCh00,fumbles_forced,0,,,,,
player,201512060chi,chi,JoneCh05,def_int,0,,,,,
player,201512060chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201512060chi,chi,JoneCh05,def_int_td,0,,,,,
player,201512060chi,chi,JoneCh05,def_int_long,0,,,,,
player,201512060chi,chi,JoneCh05,pass_defended,0,,,,,
player,201512060chi,chi,JoneCh05,sacks,0.0,,,,,
player,201512060chi,chi,JoneCh05,tackles_combined,2,,,,,
player,201512060chi,chi,JoneCh05,tackles_solo,2,,,,,
player,201512060chi,chi,JoneCh05,tackles_assists,0,,,,,
player,201512060chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201512060chi,chi,JoneCh05,qb_hits,0,,,,,
player,201512060chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201512060chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201512060chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201512060chi,chi,JoneHa02,def_int,0,,,,,
player,201512060chi,chi,JoneHa02,def_int_yds,0,,,,,
player,201512060chi,chi,JoneHa02,def_int_td,0,,,,,
player,201512060chi,chi,JoneHa02,def_int_long,0,,,,,
player,201512060chi,chi,JoneHa02,pass_defended,0,,,,,
player,201512060chi,chi,JoneHa02,sacks,0.0,,,,,
player,201512060chi,chi,JoneHa02,tackles_combined,2,,,,,
player,201512060chi,chi,JoneHa02,tackles_solo,2,,,,,
player,201512060chi,chi,JoneHa02,tackles_assists,0,,,,,
player,201512060chi,chi,JoneHa02,tackles_loss,0,,,,,
player,201512060chi,chi,JoneHa02,qb_hits,0,,,,,
player,201512060chi,chi,JoneHa02,fumbles_rec,0,,,,,
player,201512060chi,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201512060chi,chi,JoneHa02,fumbles_forced,0,,,,,
player,201512060chi,chi,McMaSh99,def_int,0,,,,,
player,201512060chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201512060chi,chi,McMaSh99,def_int_td,0,,,,,
player,201512060chi,chi,McMaSh99,def_int_long,0,,,,,
player,201512060chi,chi,McMaSh99,pass_defended,0,,,,,
player,201512060chi,chi,McMaSh99,sacks,0.0,,,,,
player,201512060chi,chi,McMaSh99,tackles_combined,2,,,,,
player,201512060chi,chi,McMaSh99,tackles_solo,2,,,,,
player,201512060chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201512060chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201512060chi,chi,McMaSh99,qb_hits,0,,,,,
player,201512060chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201512060chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201512060chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201512060chi,chi,PortTr99,def_int,0,,,,,
player,201512060chi,chi,PortTr99,def_int_yds,0,,,,,
player,201512060chi,chi,PortTr99,def_int_td,0,,,,,
player,201512060chi,chi,PortTr99,def_int_long,0,,,,,
player,201512060chi,chi,PortTr99,pass_defended,0,,,,,
player,201512060chi,chi,PortTr99,sacks,0.0,,,,,
player,201512060chi,chi,PortTr99,tackles_combined,2,,,,,
player,201512060chi,chi,PortTr99,tackles_solo,2,,,,,
player,201512060chi,chi,PortTr99,tackles_assists,0,,,,,
player,201512060chi,chi,PortTr99,tackles_loss,0,,,,,
player,201512060chi,chi,PortTr99,qb_hits,0,,,,,
player,201512060chi,chi,PortTr99,fumbles_rec,0,,,,,
player,201512060chi,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201512060chi,chi,PortTr99,fumbles_forced,0,,,,,
player,201512060chi,chi,UnreMi00,def_int,0,,,,,
player,201512060chi,chi,UnreMi00,def_int_yds,0,,,,,
player,201512060chi,chi,UnreMi00,def_int_td,0,,,,,
player,201512060chi,chi,UnreMi00,def_int_long,0,,,,,
player,201512060chi,chi,UnreMi00,pass_defended,0,,,,,
player,201512060chi,chi,UnreMi00,sacks,0.0,,,,,
player,201512060chi,chi,UnreMi00,tackles_combined,2,,,,,
player,201512060chi,chi,UnreMi00,tackles_solo,2,,,,,
player,201512060chi,chi,UnreMi00,tackles_assists,0,,,,,
player,201512060chi,chi,UnreMi00,tackles_loss,0,,,,,
player,201512060chi,chi,UnreMi00,qb_hits,0,,,,,
player,201512060chi,chi,UnreMi00,fumbles_rec,0,,,,,
player,201512060chi,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201512060chi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201512060chi,chi,AndeJo01,def_int,0,,,,,
player,201512060chi,chi,AndeJo01,def_int_yds,0,,,,,
player,201512060chi,chi,AndeJo01,def_int_td,0,,,,,
player,201512060chi,chi,AndeJo01,def_int_long,0,,,,,
player,201512060chi,chi,AndeJo01,pass_defended,0,,,,,
player,201512060chi,chi,AndeJo01,sacks,0.0,,,,,
player,201512060chi,chi,AndeJo01,tackles_combined,1,,,,,
player,201512060chi,chi,AndeJo01,tackles_solo,1,,,,,
player,201512060chi,chi,AndeJo01,tackles_assists,0,,,,,
player,201512060chi,chi,AndeJo01,tackles_loss,1,,,,,
player,201512060chi,chi,AndeJo01,qb_hits,0,,,,,
player,201512060chi,chi,AndeJo01,fumbles_rec,0,,,,,
player,201512060chi,chi,AndeJo01,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,AndeJo01,fumbles_rec_td,0,,,,,
player,201512060chi,chi,AndeJo01,fumbles_forced,0,,,,,
player,201512060chi,chi,BellJo02,def_int,0,,,,,
player,201512060chi,chi,BellJo02,def_int_yds,0,,,,,
player,201512060chi,chi,BellJo02,def_int_td,0,,,,,
player,201512060chi,chi,BellJo02,def_int_long,0,,,,,
player,201512060chi,chi,BellJo02,pass_defended,0,,,,,
player,201512060chi,chi,BellJo02,sacks,0.0,,,,,
player,201512060chi,chi,BellJo02,tackles_combined,1,,,,,
player,201512060chi,chi,BellJo02,tackles_solo,1,,,,,
player,201512060chi,chi,BellJo02,tackles_assists,0,,,,,
player,201512060chi,chi,BellJo02,tackles_loss,0,,,,,
player,201512060chi,chi,BellJo02,qb_hits,0,,,,,
player,201512060chi,chi,BellJo02,fumbles_rec,0,,,,,
player,201512060chi,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201512060chi,chi,BellJo02,fumbles_forced,0,,,,,
player,201512060chi,chi,HousLa99,def_int,0,,,,,
player,201512060chi,chi,HousLa99,def_int_yds,0,,,,,
player,201512060chi,chi,HousLa99,def_int_td,0,,,,,
player,201512060chi,chi,HousLa99,def_int_long,0,,,,,
player,201512060chi,chi,HousLa99,pass_defended,0,,,,,
player,201512060chi,chi,HousLa99,sacks,0.0,,,,,
player,201512060chi,chi,HousLa99,tackles_combined,1,,,,,
player,201512060chi,chi,HousLa99,tackles_solo,1,,,,,
player,201512060chi,chi,HousLa99,tackles_assists,0,,,,,
player,201512060chi,chi,HousLa99,tackles_loss,0,,,,,
player,201512060chi,chi,HousLa99,qb_hits,0,,,,,
player,201512060chi,chi,HousLa99,fumbles_rec,0,,,,,
player,201512060chi,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201512060chi,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201512060chi,chi,HousLa99,fumbles_forced,0,,,,,
player,201512060chi,chi,McPhPe00,def_int,0,,,,,
player,201512060chi,chi,McPhPe00,def_int_yds,0,,,,,
player,201512060chi,chi,McPhPe00,def_int_td,0,,,,,
player,201512060chi,chi,McPhPe00,def_int_long,0,,,,,
