game,2015,11,20151122,201511220phi,tam,"Tampa Bay Buccaneers",45,phi,"Philadelphia Eagles",17
player,201511220phi,phi,MaraCh99,pos,FS,,,,,
player,201511220phi,phi,MaraCh99,offense,0,,,,,
player,201511220phi,phi,MaraCh99,off_pct,0%,,,,,
player,201511220phi,phi,MaraCh99,defense,0,,,,,
player,201511220phi,phi,MaraCh99,def_pct,0%,,,,,
player,201511220phi,phi,MaraCh99,special_teams,29,,,,,
player,201511220phi,phi,MaraCh99,st_pct,91%,,,,,
player,201511220phi,phi,AjirSe00,pos,WR,,,,,
player,201511220phi,phi,AjirSe00,offense,0,,,,,
player,201511220phi,phi,AjirSe00,off_pct,0%,,,,,
player,201511220phi,phi,AjirSe00,defense,0,,,,,
player,201511220phi,phi,AjirSe00,def_pct,0%,,,,,
player,201511220phi,phi,AjirSe00,special_teams,22,,,,,
player,201511220phi,phi,AjirSe00,st_pct,69%,,,,,
player,201511220phi,phi,DoreJo20,pos,LS,,,,,
player,201511220phi,phi,DoreJo20,offense,0,,,,,
player,201511220phi,phi,DoreJo20,off_pct,0%,,,,,
player,201511220phi,phi,DoreJo20,defense,0,,,,,
player,201511220phi,phi,DoreJo20,def_pct,0%,,,,,
player,201511220phi,phi,DoreJo20,special_teams,9,,,,,
player,201511220phi,phi,DoreJo20,st_pct,28%,,,,,
player,201511220phi,phi,JoneDo21,pos,P,,,,,
player,201511220phi,phi,JoneDo21,offense,0,,,,,
player,201511220phi,phi,JoneDo21,off_pct,0%,,,,,
player,201511220phi,phi,JoneDo21,defense,0,,,,,
player,201511220phi,phi,JoneDo21,def_pct,0%,,,,,
player,201511220phi,phi,JoneDo21,special_teams,9,,,,,
player,201511220phi,phi,JoneDo21,st_pct,28%,,,,,
player,201511220phi,phi,SturCa00,pos,K,,,,,
player,201511220phi,phi,SturCa00,offense,0,,,,,
player,201511220phi,phi,SturCa00,off_pct,0%,,,,,
player,201511220phi,phi,SturCa00,defense,0,,,,,
player,201511220phi,phi,SturCa00,def_pct,0%,,,,,
player,201511220phi,phi,SturCa00,special_teams,7,,,,,
player,201511220phi,phi,SturCa00,st_pct,22%,,,,,
player,201511220phi,phi,VandJu00,pos,G,,,,,
player,201511220phi,phi,VandJu00,offense,0,,,,,
player,201511220phi,phi,VandJu00,off_pct,0%,,,,,
player,201511220phi,phi,VandJu00,defense,0,,,,,
player,201511220phi,phi,VandJu00,def_pct,0%,,,,,
player,201511220phi,phi,VandJu00,special_teams,3,,,,,
player,201511220phi,phi,VandJu00,st_pct,9%,,,,,
player,201511220phi,tam,SmitDo02,pos,T,,,,,
player,201511220phi,tam,SmitDo02,offense,78,,,,,
player,201511220phi,tam,SmitDo02,off_pct,100%,,,,,
player,201511220phi,tam,SmitDo02,defense,0,,,,,
player,201511220phi,tam,SmitDo02,def_pct,0%,,,,,
player,201511220phi,tam,SmitDo02,special_teams,7,,,,,
player,201511220phi,tam,SmitDo02,st_pct,22%,,,,,
player,201511220phi,tam,MankLo20,pos,G,,,,,
player,201511220phi,tam,MankLo20,offense,78,,,,,
player,201511220phi,tam,MankLo20,off_pct,100%,,,,,
player,201511220phi,tam,MankLo20,defense,0,,,,,
player,201511220phi,tam,MankLo20,def_pct,0%,,,,,
player,201511220phi,tam,MankLo20,special_teams,7,,,,,
player,201511220phi,tam,MankLo20,st_pct,22%,,,,,
player,201511220phi,tam,CherGo20,pos,T,,,,,
player,201511220phi,tam,CherGo20,offense,78,,,,,
player,201511220phi,tam,CherGo20,off_pct,100%,,,,,
player,201511220phi,tam,CherGo20,defense,0,,,,,
player,201511220phi,tam,CherGo20,def_pct,0%,,,,,
player,201511220phi,tam,CherGo20,special_teams,7,,,,,
player,201511220phi,tam,CherGo20,st_pct,22%,,,,,
player,201511220phi,tam,DietEv00,pos,C,,,,,
player,201511220phi,tam,DietEv00,offense,78,,,,,
player,201511220phi,tam,DietEv00,off_pct,100%,,,,,
player,201511220phi,tam,DietEv00,defense,0,,,,,
player,201511220phi,tam,DietEv00,def_pct,0%,,,,,
player,201511220phi,tam,DietEv00,special_teams,0,,,,,
player,201511220phi,tam,DietEv00,st_pct,0%,,,,,
player,201511220phi,tam,WinsJa00,pos,QB,,,,,
player,201511220phi,tam,WinsJa00,offense,78,,,,,
player,201511220phi,tam,WinsJa00,off_pct,100%,,,,,
player,201511220phi,tam,WinsJa00,defense,0,,,,,
player,201511220phi,tam,WinsJa00,def_pct,0%,,,,,
player,201511220phi,tam,WinsJa00,special_teams,0,,,,,
player,201511220phi,tam,WinsJa00,st_pct,0%,,,,,
player,201511220phi,tam,HawlJo20,pos,C,,,,,
player,201511220phi,tam,HawlJo20,offense,78,,,,,
player,201511220phi,tam,HawlJo20,off_pct,100%,,,,,
player,201511220phi,tam,HawlJo20,defense,0,,,,,
player,201511220phi,tam,HawlJo20,def_pct,0%,,,,,
player,201511220phi,tam,HawlJo20,special_teams,0,,,,,
player,201511220phi,tam,HawlJo20,st_pct,0%,,,,,
player,201511220phi,tam,EvanMi00,pos,WR,,,,,
player,201511220phi,tam,EvanMi00,offense,64,,,,,
player,201511220phi,tam,EvanMi00,off_pct,82%,,,,,
player,201511220phi,tam,EvanMi00,defense,0,,,,,
player,201511220phi,tam,EvanMi00,def_pct,0%,,,,,
player,201511220phi,tam,EvanMi00,special_teams,1,,,,,
player,201511220phi,tam,EvanMi00,st_pct,3%,,,,,
player,201511220phi,tam,JackVi00,pos,WR,,,,,
player,201511220phi,tam,JackVi00,offense,61,,,,,
player,201511220phi,tam,JackVi00,off_pct,78%,,,,,
player,201511220phi,tam,JackVi00,defense,0,,,,,
player,201511220phi,tam,JackVi00,def_pct,0%,,,,,
player,201511220phi,tam,JackVi00,special_teams,1,,,,,
player,201511220phi,tam,JackVi00,st_pct,3%,,,,,
player,201511220phi,tam,StocLu00,pos,TE,,,,,
player,201511220phi,tam,StocLu00,offense,58,,,,,
player,201511220phi,tam,StocLu00,off_pct,74%,,,,,
player,201511220phi,tam,StocLu00,defense,0,,,,,
player,201511220phi,tam,StocLu00,def_pct,0%,,,,,
player,201511220phi,tam,StocLu00,special_teams,8,,,,,
player,201511220phi,tam,StocLu00,st_pct,25%,,,,,
player,201511220phi,tam,MartDo00,pos,RB,,,,,
player,201511220phi,tam,MartDo00,offense,50,,,,,
player,201511220phi,tam,MartDo00,off_pct,64%,,,,,
player,201511220phi,tam,MartDo00,defense,0,,,,,
player,201511220phi,tam,MartDo00,def_pct,0%,,,,,
player,201511220phi,tam,MartDo00,special_teams,0,,,,,
player,201511220phi,tam,MartDo00,st_pct,0%,,,,,
player,201511220phi,tam,HumpAd00,pos,WR,,,,,
player,201511220phi,tam,HumpAd00,offense,44,,,,,
player,201511220phi,tam,HumpAd00,off_pct,56%,,,,,
player,201511220phi,tam,HumpAd00,defense,0,,,,,
player,201511220phi,tam,HumpAd00,def_pct,0%,,,,,
player,201511220phi,tam,HumpAd00,special_teams,5,,,,,
player,201511220phi,tam,HumpAd00,st_pct,16%,,,,,
player,201511220phi,tam,SimsCh00,pos,RB,,,,,
player,201511220phi,tam,SimsCh00,offense,28,,,,,
player,201511220phi,tam,SimsCh00,off_pct,36%,,,,,
player,201511220phi,tam,SimsCh00,defense,0,,,,,
player,201511220phi,tam,SimsCh00,def_pct,0%,,,,,
player,201511220phi,tam,SimsCh00,special_teams,0,,,,,
player,201511220phi,tam,SimsCh00,st_pct,0%,,,,,
player,201511220phi,tam,BratCa00,pos,TE,,,,,
player,201511220phi,tam,BratCa00,offense,23,,,,,
player,201511220phi,tam,BratCa00,off_pct,29%,,,,,
player,201511220phi,tam,BratCa00,defense,0,,,,,
player,201511220phi,tam,BratCa00,def_pct,0%,,,,,
player,201511220phi,tam,BratCa00,special_teams,13,,,,,
player,201511220phi,tam,BratCa00,st_pct,41%,,,,,
player,201511220phi,tam,MyerBr00,pos,TE,,,,,
player,201511220phi,tam,MyerBr00,offense,21,,,,,
player,201511220phi,tam,MyerBr00,off_pct,27%,,,,,
player,201511220phi,tam,MyerBr00,defense,0,,,,,
player,201511220phi,tam,MyerBr00,def_pct,0%,,,,,
player,201511220phi,tam,MyerBr00,special_teams,11,,,,,
player,201511220phi,tam,MyerBr00,st_pct,34%,,,,,
player,201511220phi,tam,PampKe00,pos,T,,,,,
player,201511220phi,tam,PampKe00,offense,15,,,,,
player,201511220phi,tam,PampKe00,off_pct,19%,,,,,
player,201511220phi,tam,PampKe00,defense,0,,,,,
player,201511220phi,tam,PampKe00,def_pct,0%,,,,,
player,201511220phi,tam,PampKe00,special_teams,7,,,,,
player,201511220phi,tam,PampKe00,st_pct,22%,,,,,
player,201511220phi,tam,LaneJo00,pos,FB,,,,,
player,201511220phi,tam,LaneJo00,offense,14,,,,,
player,201511220phi,tam,LaneJo00,off_pct,18%,,,,,
player,201511220phi,tam,LaneJo00,defense,0,,,,,
player,201511220phi,tam,LaneJo00,def_pct,0%,,,,,
player,201511220phi,tam,LaneJo00,special_teams,6,,,,,
player,201511220phi,tam,LaneJo00,st_pct,19%,,,,,
player,201511220phi,tam,ShepRu00,pos,WR,,,,,
player,201511220phi,tam,ShepRu00,offense,10,,,,,
player,201511220phi,tam,ShepRu00,off_pct,13%,,,,,
player,201511220phi,tam,ShepRu00,defense,0,,,,,
player,201511220phi,tam,ShepRu00,def_pct,0%,,,,,
player,201511220phi,tam,ShepRu00,special_teams,21,,,,,
player,201511220phi,tam,ShepRu00,st_pct,66%,,,,,
player,201511220phi,tam,RainBo00,pos,RB,,,,,
player,201511220phi,tam,RainBo00,offense,2,,,,,
player,201511220phi,tam,RainBo00,off_pct,3%,,,,,
player,201511220phi,tam,RainBo00,defense,0,,,,,
player,201511220phi,tam,RainBo00,def_pct,0%,,,,,
player,201511220phi,tam,RainBo00,special_teams,22,,,,,
player,201511220phi,tam,RainBo00,st_pct,69%,,,,,
player,201511220phi,tam,MoorSt00,pos,CB,,,,,
player,201511220phi,tam,MoorSt00,offense,0,,,,,
player,201511220phi,tam,MoorSt00,off_pct,0%,,,,,
player,201511220phi,tam,MoorSt00,defense,69,,,,,
player,201511220phi,tam,MoorSt00,def_pct,97%,,,,,
player,201511220phi,tam,MoorSt00,special_teams,3,,,,,
player,201511220phi,tam,MoorSt00,st_pct,9%,,,,,
player,201511220phi,tam,AdjeJu00,pos,DB,,,,,
player,201511220phi,tam,AdjeJu00,offense,0,,,,,
player,201511220phi,tam,AdjeJu00,off_pct,0%,,,,,
player,201511220phi,tam,AdjeJu00,defense,69,,,,,
player,201511220phi,tam,AdjeJu00,def_pct,97%,,,,,
player,201511220phi,tam,AdjeJu00,special_teams,3,,,,,
player,201511220phi,tam,AdjeJu00,st_pct,9%,,,,,
player,201511220phi,tam,ContCh00,pos,FS,,,,,
player,201511220phi,tam,ContCh00,offense,0,,,,,
player,201511220phi,tam,ContCh00,off_pct,0%,,,,,
player,201511220phi,tam,ContCh00,defense,64,,,,,
player,201511220phi,tam,ContCh00,def_pct,90%,,,,,
player,201511220phi,tam,ContCh00,special_teams,3,,,,,
player,201511220phi,tam,ContCh00,st_pct,9%,,,,,
player,201511220phi,tam,McDoBr01,pos,FS,,,,,
player,201511220phi,tam,McDoBr01,offense,0,,,,,
player,201511220phi,tam,McDoBr01,off_pct,0%,,,,,
player,201511220phi,tam,McDoBr01,defense,64,,,,,
player,201511220phi,tam,McDoBr01,def_pct,90%,,,,,
player,201511220phi,tam,McDoBr01,special_teams,2,,,,,
player,201511220phi,tam,McDoBr01,st_pct,6%,,,,,
player,201511220phi,tam,AlexKw00,pos,LB,,,,,
player,201511220phi,tam,AlexKw00,offense,0,,,,,
player,201511220phi,tam,AlexKw00,off_pct,0%,,,,,
player,201511220phi,tam,AlexKw00,defense,63,,,,,
player,201511220phi,tam,AlexKw00,def_pct,89%,,,,,
player,201511220phi,tam,AlexKw00,special_teams,3,,,,,
player,201511220phi,tam,AlexKw00,st_pct,9%,,,,,
player,201511220phi,tam,DaviLa00,pos,LB,,,,,
player,201511220phi,tam,DaviLa00,offense,0,,,,,
player,201511220phi,tam,DaviLa00,off_pct,0%,,,,,
player,201511220phi,tam,DaviLa00,defense,63,,,,,
player,201511220phi,tam,DaviLa00,def_pct,89%,,,,,
player,201511220phi,tam,DaviLa00,special_teams,3,,,,,
player,201511220phi,tam,DaviLa00,st_pct,9%,,,,,
player,201511220phi,tam,SmitJa01,pos,DE,,,,,
player,201511220phi,tam,SmitJa01,offense,0,,,,,
player,201511220phi,tam,SmitJa01,off_pct,0%,,,,,
player,201511220phi,tam,SmitJa01,defense,62,,,,,
player,201511220phi,tam,SmitJa01,def_pct,87%,,,,,
player,201511220phi,tam,SmitJa01,special_teams,3,,,,,
player,201511220phi,tam,SmitJa01,st_pct,9%,,,,,
player,201511220phi,tam,VernAl99,pos,CB,,,,,
player,201511220phi,tam,VernAl99,offense,0,,,,,
player,201511220phi,tam,VernAl99,off_pct,0%,,,,,
player,201511220phi,tam,VernAl99,defense,62,,,,,
player,201511220phi,tam,VernAl99,def_pct,87%,,,,,
player,201511220phi,tam,VernAl99,special_teams,1,,,,,
player,201511220phi,tam,VernAl99,st_pct,3%,,,,,
player,201511220phi,tam,McCoGe99,pos,DT,,,,,
player,201511220phi,tam,McCoGe99,offense,0,,,,,
player,201511220phi,tam,McCoGe99,off_pct,0%,,,,,
player,201511220phi,tam,McCoGe99,defense,57,,,,,
player,201511220phi,tam,McCoGe99,def_pct,80%,,,,,
player,201511220phi,tam,McCoGe99,special_teams,4,,,,,
player,201511220phi,tam,McCoGe99,st_pct,12%,,,,,
player,201511220phi,tam,GholWi00,pos,DE,,,,,
player,201511220phi,tam,GholWi00,offense,0,,,,,
player,201511220phi,tam,GholWi00,off_pct,0%,,,,,
player,201511220phi,tam,GholWi00,defense,46,,,,,
player,201511220phi,tam,GholWi00,def_pct,65%,,,,,
player,201511220phi,tam,GholWi00,special_teams,1,,,,,
player,201511220phi,tam,GholWi00,st_pct,3%,,,,,
player,201511220phi,tam,JoneHo01,pos,DE,,,,,
player,201511220phi,tam,JoneHo01,offense,0,,,,,
player,201511220phi,tam,JoneHo01,off_pct,0%,,,,,
player,201511220phi,tam,JoneHo01,defense,40,,,,,
player,201511220phi,tam,JoneHo01,def_pct,56%,,,,,
player,201511220phi,tam,JoneHo01,special_teams,3,,,,,
player,201511220phi,tam,JoneHo01,st_pct,9%,,,,,
player,201511220phi,tam,MeltHe99,pos,DT,,,,,
player,201511220phi,tam,MeltHe99,offense,0,,,,,
player,201511220phi,tam,MeltHe99,off_pct,0%,,,,,
player,201511220phi,tam,MeltHe99,defense,33,,,,,
player,201511220phi,tam,MeltHe99,def_pct,46%,,,,,
player,201511220phi,tam,MeltHe99,special_teams,2,,,,,
player,201511220phi,tam,MeltHe99,st_pct,6%,,,,,
player,201511220phi,tam,SpenAk00,pos,DT,,,,,
player,201511220phi,tam,SpenAk00,offense,0,,,,,
player,201511220phi,tam,SpenAk00,off_pct,0%,,,,,
player,201511220phi,tam,SpenAk00,defense,32,,,,,
player,201511220phi,tam,SpenAk00,def_pct,45%,,,,,
player,201511220phi,tam,SpenAk00,special_teams,8,,,,,
player,201511220phi,tam,SpenAk00,st_pct,25%,,,,,
player,201511220phi,tam,LansDa00,pos,LB,,,,,
player,201511220phi,tam,LansDa00,offense,0,,,,,
player,201511220phi,tam,LansDa00,off_pct,0%,,,,,
player,201511220phi,tam,LansDa00,defense,17,,,,,
player,201511220phi,tam,LansDa00,def_pct,24%,,,,,
player,201511220phi,tam,LansDa00,special_teams,16,,,,,
player,201511220phi,tam,LansDa00,st_pct,50%,,,,,
player,201511220phi,tam,WrigMa99,pos,SS,,,,,
player,201511220phi,tam,WrigMa99,offense,0,,,,,
player,201511220phi,tam,WrigMa99,off_pct,0%,,,,,
player,201511220phi,tam,WrigMa99,defense,14,,,,,
player,201511220phi,tam,WrigMa99,def_pct,20%,,,,,
player,201511220phi,tam,WrigMa99,special_teams,19,,,,,
player,201511220phi,tam,WrigMa99,st_pct,59%,,,,,
player,201511220phi,tam,CartBr00,pos,LB,,,,,
player,201511220phi,tam,CartBr00,offense,0,,,,,
player,201511220phi,tam,CartBr00,off_pct,0%,,,,,
player,201511220phi,tam,CartBr00,defense,8,,,,,
player,201511220phi,tam,CartBr00,def_pct,11%,,,,,
player,201511220phi,tam,CartBr00,special_teams,22,,,,,
player,201511220phi,tam,CartBr00,st_pct,69%,,,,,
player,201511220phi,tam,McDaTo20,pos,DT,,,,,
player,201511220phi,tam,McDaTo20,offense,0,,,,,
player,201511220phi,tam,McDaTo20,off_pct,0%,,,,,
player,201511220phi,tam,McDaTo20,defense,7,,,,,
player,201511220phi,tam,McDaTo20,def_pct,10%,,,,,
player,201511220phi,tam,McDaTo20,special_teams,1,,,,,
player,201511220phi,tam,McDaTo20,st_pct,3%,,,,,
player,201511220phi,tam,SidbLa99,pos,LB,,,,,
player,201511220phi,tam,SidbLa99,offense,0,,,,,
player,201511220phi,tam,SidbLa99,off_pct,0%,,,,,
player,201511220phi,tam,SidbLa99,defense,6,,,,,
player,201511220phi,tam,SidbLa99,def_pct,8%,,,,,
player,201511220phi,tam,SidbLa99,special_teams,12,,,,,
player,201511220phi,tam,SidbLa99,st_pct,38%,,,,,
player,201511220phi,tam,JenkMi99,pos,CB,,,,,
player,201511220phi,tam,JenkMi99,offense,0,,,,,
player,201511220phi,tam,JenkMi99,off_pct,0%,,,,,
player,201511220phi,tam,JenkMi99,defense,2,,,,,
player,201511220phi,tam,JenkMi99,def_pct,3%,,,,,
player,201511220phi,tam,JenkMi99,special_teams,17,,,,,
player,201511220phi,tam,JenkMi99,st_pct,53%,,,,,
player,201511220phi,tam,BankJo00,pos,CB,,,,,
player,201511220phi,tam,BankJo00,offense,0,,,,,
player,201511220phi,tam,BankJo00,off_pct,0%,,,,,
player,201511220phi,tam,BankJo00,defense,2,,,,,
player,201511220phi,tam,BankJo00,def_pct,3%,,,,,
player,201511220phi,tam,BankJo00,special_teams,14,,,,,
player,201511220phi,tam,BankJo00,st_pct,44%,,,,,
player,201511220phi,tam,KeyeJo00,pos,LB,,,,,
player,201511220phi,tam,KeyeJo00,offense,0,,,,,
player,201511220phi,tam,KeyeJo00,off_pct,0%,,,,,
player,201511220phi,tam,KeyeJo00,defense,0,,,,,
player,201511220phi,tam,KeyeJo00,def_pct,0%,,,,,
player,201511220phi,tam,KeyeJo00,special_teams,20,,,,,
player,201511220phi,tam,KeyeJo00,st_pct,62%,,,,,
player,201511220phi,tam,GeorJe01,pos,LB,,,,,
player,201511220phi,tam,GeorJe01,offense,0,,,,,
player,201511220phi,tam,GeorJe01,off_pct,0%,,,,,
player,201511220phi,tam,GeorJe01,defense,0,,,,,
player,201511220phi,tam,GeorJe01,def_pct,0%,,,,,
player,201511220phi,tam,GeorJe01,special_teams,20,,,,,
player,201511220phi,tam,GeorJe01,st_pct,62%,,,,,
player,201511220phi,tam,barthco01,pos,K,,,,,
player,201511220phi,tam,barthco01,offense,0,,,,,
player,201511220phi,tam,barthco01,off_pct,0%,,,,,
player,201511220phi,tam,barthco01,defense,0,,,,,
player,201511220phi,tam,barthco01,def_pct,0%,,,,,
player,201511220phi,tam,barthco01,special_teams,15,,,,,
player,201511220phi,tam,barthco01,st_pct,47%,,,,,
player,201511220phi,tam,DePaAn00,pos,LS,,,,,
player,201511220phi,tam,DePaAn00,offense,0,,,,,
player,201511220phi,tam,DePaAn00,off_pct,0%,,,,,
player,201511220phi,tam,DePaAn00,defense,0,,,,,
player,201511220phi,tam,DePaAn00,def_pct,0%,,,,,
player,201511220phi,tam,DePaAn00,special_teams,11,,,,,
player,201511220phi,tam,DePaAn00,st_pct,34%,,,,,
player,201511220phi,tam,TandKe00,pos,FS,,,,,
player,201511220phi,tam,TandKe00,offense,0,,,,,
player,201511220phi,tam,TandKe00,off_pct,0%,,,,,
player,201511220phi,tam,TandKe00,defense,0,,,,,
player,201511220phi,tam,TandKe00,def_pct,0%,,,,,
player,201511220phi,tam,TandKe00,special_teams,11,,,,,
player,201511220phi,tam,TandKe00,st_pct,34%,,,,,
player,201511220phi,tam,SchuJa00,pos,P,,,,,
player,201511220phi,tam,SchuJa00,offense,0,,,,,
player,201511220phi,tam,SchuJa00,off_pct,0%,,,,,
player,201511220phi,tam,SchuJa00,defense,0,,,,,
player,201511220phi,tam,SchuJa00,def_pct,0%,,,,,
player,201511220phi,tam,SchuJa00,special_teams,11,,,,,
player,201511220phi,tam,SchuJa00,st_pct,34%,,,,,
player,201511220phi,tam,DotsDe00,pos,T,,,,,
player,201511220phi,tam,DotsDe00,offense,0,,,,,
player,201511220phi,tam,DotsDe00,off_pct,0%,,,,,
player,201511220phi,tam,DotsDe00,defense,0,,,,,
player,201511220phi,tam,DotsDe00,def_pct,0%,,,,,
player,201511220phi,tam,DotsDe00,special_teams,7,,,,,
player,201511220phi,tam,DotsDe00,st_pct,22%,,,,,
