game,2015,2,20150920,201509200was,ram,"St. Louis Rams",10,was,"Washington Redskins",24
team,201509200was,ram,First Downs,11,,,,,,
team,201509200was,was,First Downs,19,,,,,,
team,201509200was,ram,Rush-Yds-TDs,13-67-0,,,,,,
team,201509200was,was,Rush-Yds-TDs,37-182-2,,,,,,
team,201509200was,ram,Cmp-Att-Yd-TD-INT,17-32-150-1-0,,,,,,
team,201509200was,was,Cmp-Att-Yd-TD-INT,23-27-203-1-0,,,,,,
team,201509200was,ram,Sacked-Yards,1-4,,,,,,
team,201509200was,was,Sacked-Yards,2-12,,,,,,
team,201509200was,ram,Net Pass Yards,146,,,,,,
team,201509200was,was,Net Pass Yards,191,,,,,,
team,201509200was,ram,Total Yards,213,,,,,,
team,201509200was,was,Total Yards,373,,,,,,
team,201509200was,ram,Fumbles-Lost,2-0,,,,,,
team,201509200was,was,Fumbles-Lost,1-1,,,,,,
team,201509200was,ram,Turnovers,0,,,,,,
team,201509200was,was,Turnovers,1,,,,,,
team,201509200was,ram,Penalties-Yards,9-80,,,,,,
team,201509200was,was,Penalties-Yards,7-53,,,,,,
team,201509200was,ram,Third Down Conv.,2-12,,,,,,
team,201509200was,was,Third Down Conv.,8-16,,,,,,
team,201509200was,ram,Fourth Down Conv.,0-1,,,,,,
team,201509200was,was,Fourth Down Conv.,0-0,,,,,,
team,201509200was,ram,Time of Possession,22:16,,,,,,
team,201509200was,was,Time of Possession,37:44,,,,,,
player,201509200was,ram,FoleNi00,pass_cmp,17,,,,,
player,201509200was,ram,FoleNi00,pass_att,32,,,,,
player,201509200was,ram,FoleNi00,pass_yds,150,,,,,
player,201509200was,ram,FoleNi00,pass_td,1,,,,,
player,201509200was,ram,FoleNi00,pass_int,0,,,,,
player,201509200was,ram,FoleNi00,pass_sacked,1,,,,,
player,201509200was,ram,FoleNi00,pass_sacked_yds,4,,,,,
player,201509200was,ram,FoleNi00,pass_long,40,,,,,
player,201509200was,ram,FoleNi00,pass_rating,76.3,,,,,
player,201509200was,ram,FoleNi00,rush_att,1,,,,,
player,201509200was,ram,FoleNi00,rush_yds,1,,,,,
player,201509200was,ram,FoleNi00,rush_td,0,,,,,
player,201509200was,ram,FoleNi00,rush_long,1,,,,,
player,201509200was,ram,FoleNi00,targets,0,,,,,
player,201509200was,ram,FoleNi00,rec,0,,,,,
player,201509200was,ram,FoleNi00,rec_yds,0,,,,,
player,201509200was,ram,FoleNi00,rec_td,0,,,,,
player,201509200was,ram,FoleNi00,rec_long,0,,,,,
player,201509200was,ram,FoleNi00,fumbles,1,,,,,
player,201509200was,ram,FoleNi00,fumbles_lost,0,,,,,
player,201509200was,ram,AustTa00,pass_cmp,0,,,,,
player,201509200was,ram,AustTa00,pass_att,0,,,,,
player,201509200was,ram,AustTa00,pass_yds,0,,,,,
player,201509200was,ram,AustTa00,pass_td,0,,,,,
player,201509200was,ram,AustTa00,pass_int,0,,,,,
player,201509200was,ram,AustTa00,pass_sacked,0,,,,,
player,201509200was,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201509200was,ram,AustTa00,pass_long,0,,,,,
player,201509200was,ram,AustTa00,pass_rating,,,,,,
player,201509200was,ram,AustTa00,rush_att,4,,,,,
player,201509200was,ram,AustTa00,rush_yds,40,,,,,
player,201509200was,ram,AustTa00,rush_td,0,,,,,
player,201509200was,ram,AustTa00,rush_long,16,,,,,
player,201509200was,ram,AustTa00,targets,3,,,,,
player,201509200was,ram,AustTa00,rec,1,,,,,
player,201509200was,ram,AustTa00,rec_yds,6,,,,,
player,201509200was,ram,AustTa00,rec_td,0,,,,,
player,201509200was,ram,AustTa00,rec_long,6,,,,,
player,201509200was,ram,AustTa00,fumbles,0,,,,,
player,201509200was,ram,AustTa00,fumbles_lost,0,,,,,
player,201509200was,ram,MasoTr00,pass_cmp,0,,,,,
player,201509200was,ram,MasoTr00,pass_att,0,,,,,
player,201509200was,ram,MasoTr00,pass_yds,0,,,,,
player,201509200was,ram,MasoTr00,pass_td,0,,,,,
player,201509200was,ram,MasoTr00,pass_int,0,,,,,
player,201509200was,ram,MasoTr00,pass_sacked,0,,,,,
player,201509200was,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201509200was,ram,MasoTr00,pass_long,0,,,,,
player,201509200was,ram,MasoTr00,pass_rating,,,,,,
player,201509200was,ram,MasoTr00,rush_att,7,,,,,
player,201509200was,ram,MasoTr00,rush_yds,26,,,,,
player,201509200was,ram,MasoTr00,rush_td,0,,,,,
player,201509200was,ram,MasoTr00,rush_long,13,,,,,
player,201509200was,ram,MasoTr00,targets,5,,,,,
player,201509200was,ram,MasoTr00,rec,2,,,,,
player,201509200was,ram,MasoTr00,rec_yds,4,,,,,
player,201509200was,ram,MasoTr00,rec_td,0,,,,,
player,201509200was,ram,MasoTr00,rec_long,3,,,,,
player,201509200was,ram,MasoTr00,fumbles,1,,,,,
player,201509200was,ram,MasoTr00,fumbles_lost,0,,,,,
player,201509200was,ram,CookJa02,pass_cmp,0,,,,,
player,201509200was,ram,CookJa02,pass_att,0,,,,,
player,201509200was,ram,CookJa02,pass_yds,0,,,,,
player,201509200was,ram,CookJa02,pass_td,0,,,,,
player,201509200was,ram,CookJa02,pass_int,0,,,,,
player,201509200was,ram,CookJa02,pass_sacked,0,,,,,
player,201509200was,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201509200was,ram,CookJa02,pass_long,0,,,,,
player,201509200was,ram,CookJa02,pass_rating,,,,,,
player,201509200was,ram,CookJa02,rush_att,0,,,,,
player,201509200was,ram,CookJa02,rush_yds,0,,,,,
player,201509200was,ram,CookJa02,rush_td,0,,,,,
player,201509200was,ram,CookJa02,rush_long,0,,,,,
player,201509200was,ram,CookJa02,targets,7,,,,,
player,201509200was,ram,CookJa02,rec,5,,,,,
player,201509200was,ram,CookJa02,rec_yds,47,,,,,
player,201509200was,ram,CookJa02,rec_td,0,,,,,
player,201509200was,ram,CookJa02,rec_long,14,,,,,
player,201509200was,ram,CookJa02,fumbles,0,,,,,
player,201509200was,ram,CookJa02,fumbles_lost,0,,,,,
player,201509200was,ram,BritKe00,pass_cmp,0,,,,,
player,201509200was,ram,BritKe00,pass_att,0,,,,,
player,201509200was,ram,BritKe00,pass_yds,0,,,,,
player,201509200was,ram,BritKe00,pass_td,0,,,,,
player,201509200was,ram,BritKe00,pass_int,0,,,,,
player,201509200was,ram,BritKe00,pass_sacked,0,,,,,
player,201509200was,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201509200was,ram,BritKe00,pass_long,0,,,,,
player,201509200was,ram,BritKe00,pass_rating,,,,,,
player,201509200was,ram,BritKe00,rush_att,0,,,,,
player,201509200was,ram,BritKe00,rush_yds,0,,,,,
player,201509200was,ram,BritKe00,rush_td,0,,,,,
player,201509200was,ram,BritKe00,rush_long,0,,,,,
player,201509200was,ram,BritKe00,targets,4,,,,,
player,201509200was,ram,BritKe00,rec,2,,,,,
player,201509200was,ram,BritKe00,rec_yds,44,,,,,
player,201509200was,ram,BritKe00,rec_td,1,,,,,
player,201509200was,ram,BritKe00,rec_long,40,,,,,
player,201509200was,ram,BritKe00,fumbles,0,,,,,
player,201509200was,ram,BritKe00,fumbles_lost,0,,,,,
player,201509200was,ram,CunnBe01,pass_cmp,0,,,,,
player,201509200was,ram,CunnBe01,pass_att,0,,,,,
player,201509200was,ram,CunnBe01,pass_yds,0,,,,,
player,201509200was,ram,CunnBe01,pass_td,0,,,,,
player,201509200was,ram,CunnBe01,pass_int,0,,,,,
player,201509200was,ram,CunnBe01,pass_sacked,0,,,,,
player,201509200was,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201509200was,ram,CunnBe01,pass_long,0,,,,,
player,201509200was,ram,CunnBe01,pass_rating,,,,,,
player,201509200was,ram,CunnBe01,rush_att,1,,,,,
player,201509200was,ram,CunnBe01,rush_yds,0,,,,,
player,201509200was,ram,CunnBe01,rush_td,0,,,,,
player,201509200was,ram,CunnBe01,rush_long,0,,,,,
player,201509200was,ram,CunnBe01,targets,6,,,,,
player,201509200was,ram,CunnBe01,rec,4,,,,,
player,201509200was,ram,CunnBe01,rec_yds,27,,,,,
player,201509200was,ram,CunnBe01,rec_td,0,,,,,
player,201509200was,ram,CunnBe01,rec_long,10,,,,,
player,201509200was,ram,CunnBe01,fumbles,0,,,,,
player,201509200was,ram,CunnBe01,fumbles_lost,0,,,,,
player,201509200was,ram,KendLa00,pass_cmp,0,,,,,
player,201509200was,ram,KendLa00,pass_att,0,,,,,
player,201509200was,ram,KendLa00,pass_yds,0,,,,,
player,201509200was,ram,KendLa00,pass_td,0,,,,,
player,201509200was,ram,KendLa00,pass_int,0,,,,,
player,201509200was,ram,KendLa00,pass_sacked,0,,,,,
player,201509200was,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201509200was,ram,KendLa00,pass_long,0,,,,,
player,201509200was,ram,KendLa00,pass_rating,,,,,,
player,201509200was,ram,KendLa00,rush_att,0,,,,,
player,201509200was,ram,KendLa00,rush_yds,0,,,,,
player,201509200was,ram,KendLa00,rush_td,0,,,,,
player,201509200was,ram,KendLa00,rush_long,0,,,,,
player,201509200was,ram,KendLa00,targets,2,,,,,
player,201509200was,ram,KendLa00,rec,1,,,,,
player,201509200was,ram,KendLa00,rec_yds,15,,,,,
player,201509200was,ram,KendLa00,rec_td,0,,,,,
player,201509200was,ram,KendLa00,rec_long,15,,,,,
player,201509200was,ram,KendLa00,fumbles,0,,,,,
player,201509200was,ram,KendLa00,fumbles_lost,0,,,,,
player,201509200was,ram,GiveCh00,pass_cmp,0,,,,,
player,201509200was,ram,GiveCh00,pass_att,0,,,,,
player,201509200was,ram,GiveCh00,pass_yds,0,,,,,
player,201509200was,ram,GiveCh00,pass_td,0,,,,,
player,201509200was,ram,GiveCh00,pass_int,0,,,,,
player,201509200was,ram,GiveCh00,pass_sacked,0,,,,,
player,201509200was,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201509200was,ram,GiveCh00,pass_long,0,,,,,
player,201509200was,ram,GiveCh00,pass_rating,,,,,,
player,201509200was,ram,GiveCh00,rush_att,0,,,,,
player,201509200was,ram,GiveCh00,rush_yds,0,,,,,
player,201509200was,ram,GiveCh00,rush_td,0,,,,,
player,201509200was,ram,GiveCh00,rush_long,0,,,,,
player,201509200was,ram,GiveCh00,targets,1,,,,,
player,201509200was,ram,GiveCh00,rec,1,,,,,
player,201509200was,ram,GiveCh00,rec_yds,7,,,,,
player,201509200was,ram,GiveCh00,rec_td,0,,,,,
player,201509200was,ram,GiveCh00,rec_long,7,,,,,
player,201509200was,ram,GiveCh00,fumbles,0,,,,,
player,201509200was,ram,GiveCh00,fumbles_lost,0,,,,,
player,201509200was,ram,BailSt01,pass_cmp,0,,,,,
player,201509200was,ram,BailSt01,pass_att,0,,,,,
player,201509200was,ram,BailSt01,pass_yds,0,,,,,
player,201509200was,ram,BailSt01,pass_td,0,,,,,
player,201509200was,ram,BailSt01,pass_int,0,,,,,
player,201509200was,ram,BailSt01,pass_sacked,0,,,,,
player,201509200was,ram,BailSt01,pass_sacked_yds,0,,,,,
player,201509200was,ram,BailSt01,pass_long,0,,,,,
player,201509200was,ram,BailSt01,pass_rating,,,,,,
player,201509200was,ram,BailSt01,rush_att,0,,,,,
player,201509200was,ram,BailSt01,rush_yds,0,,,,,
player,201509200was,ram,BailSt01,rush_td,0,,,,,
player,201509200was,ram,BailSt01,rush_long,0,,,,,
player,201509200was,ram,BailSt01,targets,4,,,,,
player,201509200was,ram,BailSt01,rec,1,,,,,
player,201509200was,ram,BailSt01,rec_yds,0,,,,,
player,201509200was,ram,BailSt01,rec_td,0,,,,,
player,201509200was,ram,BailSt01,rec_long,0,,,,,
player,201509200was,ram,BailSt01,fumbles,0,,,,,
player,201509200was,ram,BailSt01,fumbles_lost,0,,,,,
player,201509200was,was,CousKi00,pass_cmp,23,,,,,
player,201509200was,was,CousKi00,pass_att,27,,,,,
player,201509200was,was,CousKi00,pass_yds,203,,,,,
player,201509200was,was,CousKi00,pass_td,1,,,,,
player,201509200was,was,CousKi00,pass_int,0,,,,,
player,201509200was,was,CousKi00,pass_sacked,2,,,,,
player,201509200was,was,CousKi00,pass_sacked_yds,12,,,,,
player,201509200was,was,CousKi00,pass_long,35,,,,,
player,201509200was,was,CousKi00,pass_rating,110.3,,,,,
player,201509200was,was,CousKi00,rush_att,0,,,,,
player,201509200was,was,CousKi00,rush_yds,0,,,,,
player,201509200was,was,CousKi00,rush_td,0,,,,,
player,201509200was,was,CousKi00,rush_long,0,,,,,
player,201509200was,was,CousKi00,targets,0,,,,,
player,201509200was,was,CousKi00,rec,0,,,,,
player,201509200was,was,CousKi00,rec_yds,0,,,,,
player,201509200was,was,CousKi00,rec_td,0,,,,,
player,201509200was,was,CousKi00,rec_long,0,,,,,
player,201509200was,was,CousKi00,fumbles,0,,,,,
player,201509200was,was,CousKi00,fumbles_lost,0,,,,,
player,201509200was,was,JoneMa04,pass_cmp,0,,,,,
player,201509200was,was,JoneMa04,pass_att,0,,,,,
player,201509200was,was,JoneMa04,pass_yds,0,,,,,
player,201509200was,was,JoneMa04,pass_td,0,,,,,
player,201509200was,was,JoneMa04,pass_int,0,,,,,
player,201509200was,was,JoneMa04,pass_sacked,0,,,,,
player,201509200was,was,JoneMa04,pass_sacked_yds,0,,,,,
player,201509200was,was,JoneMa04,pass_long,0,,,,,
player,201509200was,was,JoneMa04,pass_rating,,,,,,
player,201509200was,was,JoneMa04,rush_att,19,,,,,
player,201509200was,was,JoneMa04,rush_yds,123,,,,,
player,201509200was,was,JoneMa04,rush_td,2,,,,,
player,201509200was,was,JoneMa04,rush_long,39,,,,,
player,201509200was,was,JoneMa04,targets,3,,,,,
player,201509200was,was,JoneMa04,rec,3,,,,,
player,201509200was,was,JoneMa04,rec_yds,23,,,,,
player,201509200was,was,JoneMa04,rec_td,0,,,,,
player,201509200was,was,JoneMa04,rec_long,18,,,,,
player,201509200was,was,JoneMa04,fumbles,1,,,,,
player,201509200was,was,JoneMa04,fumbles_lost,1,,,,,
player,201509200was,was,MorrAl00,pass_cmp,0,,,,,
player,201509200was,was,MorrAl00,pass_att,0,,,,,
player,201509200was,was,MorrAl00,pass_yds,0,,,,,
player,201509200was,was,MorrAl00,pass_td,0,,,,,
player,201509200was,was,MorrAl00,pass_int,0,,,,,
player,201509200was,was,MorrAl00,pass_sacked,0,,,,,
player,201509200was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201509200was,was,MorrAl00,pass_long,0,,,,,
player,201509200was,was,MorrAl00,pass_rating,,,,,,
player,201509200was,was,MorrAl00,rush_att,18,,,,,
player,201509200was,was,MorrAl00,rush_yds,59,,,,,
player,201509200was,was,MorrAl00,rush_td,0,,,,,
player,201509200was,was,MorrAl00,rush_long,35,,,,,
player,201509200was,was,MorrAl00,targets,2,,,,,
player,201509200was,was,MorrAl00,rec,2,,,,,
player,201509200was,was,MorrAl00,rec_yds,13,,,,,
player,201509200was,was,MorrAl00,rec_td,0,,,,,
player,201509200was,was,MorrAl00,rec_long,9,,,,,
player,201509200was,was,MorrAl00,fumbles,0,,,,,
player,201509200was,was,MorrAl00,fumbles_lost,0,,,,,
player,201509200was,was,ReedJo02,pass_cmp,0,,,,,
player,201509200was,was,ReedJo02,pass_att,0,,,,,
player,201509200was,was,ReedJo02,pass_yds,0,,,,,
player,201509200was,was,ReedJo02,pass_td,0,,,,,
player,201509200was,was,ReedJo02,pass_int,0,,,,,
player,201509200was,was,ReedJo02,pass_sacked,0,,,,,
player,201509200was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201509200was,was,ReedJo02,pass_long,0,,,,,
player,201509200was,was,ReedJo02,pass_rating,,,,,,
player,201509200was,was,ReedJo02,rush_att,0,,,,,
player,201509200was,was,ReedJo02,rush_yds,0,,,,,
player,201509200was,was,ReedJo02,rush_td,0,,,,,
player,201509200was,was,ReedJo02,rush_long,0,,,,,
player,201509200was,was,ReedJo02,targets,6,,,,,
player,201509200was,was,ReedJo02,rec,6,,,,,
player,201509200was,was,ReedJo02,rec_yds,82,,,,,
player,201509200was,was,ReedJo02,rec_td,0,,,,,
player,201509200was,was,ReedJo02,rec_long,29,,,,,
player,201509200was,was,ReedJo02,fumbles,0,,,,,
player,201509200was,was,ReedJo02,fumbles_lost,0,,,,,
player,201509200was,was,GranRy01,pass_cmp,0,,,,,
player,201509200was,was,GranRy01,pass_att,0,,,,,
player,201509200was,was,GranRy01,pass_yds,0,,,,,
player,201509200was,was,GranRy01,pass_td,0,,,,,
player,201509200was,was,GranRy01,pass_int,0,,,,,
player,201509200was,was,GranRy01,pass_sacked,0,,,,,
player,201509200was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201509200was,was,GranRy01,pass_long,0,,,,,
player,201509200was,was,GranRy01,pass_rating,,,,,,
player,201509200was,was,GranRy01,rush_att,0,,,,,
player,201509200was,was,GranRy01,rush_yds,0,,,,,
player,201509200was,was,GranRy01,rush_td,0,,,,,
player,201509200was,was,GranRy01,rush_long,0,,,,,
player,201509200was,was,GranRy01,targets,6,,,,,
player,201509200was,was,GranRy01,rec,3,,,,,
player,201509200was,was,GranRy01,rec_yds,45,,,,,
player,201509200was,was,GranRy01,rec_td,0,,,,,
player,201509200was,was,GranRy01,rec_long,35,,,,,
player,201509200was,was,GranRy01,fumbles,0,,,,,
player,201509200was,was,GranRy01,fumbles_lost,0,,,,,
player,201509200was,was,GarcPi00,pass_cmp,0,,,,,
player,201509200was,was,GarcPi00,pass_att,0,,,,,
player,201509200was,was,GarcPi00,pass_yds,0,,,,,
player,201509200was,was,GarcPi00,pass_td,0,,,,,
player,201509200was,was,GarcPi00,pass_int,0,,,,,
player,201509200was,was,GarcPi00,pass_sacked,0,,,,,
player,201509200was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201509200was,was,GarcPi00,pass_long,0,,,,,
player,201509200was,was,GarcPi00,pass_rating,,,,,,
player,201509200was,was,GarcPi00,rush_att,0,,,,,
player,201509200was,was,GarcPi00,rush_yds,0,,,,,
player,201509200was,was,GarcPi00,rush_td,0,,,,,
player,201509200was,was,GarcPi00,rush_long,0,,,,,
player,201509200was,was,GarcPi00,targets,7,,,,,
player,201509200was,was,GarcPi00,rec,6,,,,,
player,201509200was,was,GarcPi00,rec_yds,23,,,,,
player,201509200was,was,GarcPi00,rec_td,1,,,,,
player,201509200was,was,GarcPi00,rec_long,6,,,,,
player,201509200was,was,GarcPi00,fumbles,0,,,,,
player,201509200was,was,GarcPi00,fumbles_lost,0,,,,,
player,201509200was,was,ThomCh03,pass_cmp,0,,,,,
player,201509200was,was,ThomCh03,pass_att,0,,,,,
player,201509200was,was,ThomCh03,pass_yds,0,,,,,
player,201509200was,was,ThomCh03,pass_td,0,,,,,
player,201509200was,was,ThomCh03,pass_int,0,,,,,
player,201509200was,was,ThomCh03,pass_sacked,0,,,,,
player,201509200was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201509200was,was,ThomCh03,pass_long,0,,,,,
player,201509200was,was,ThomCh03,pass_rating,,,,,,
player,201509200was,was,ThomCh03,rush_att,0,,,,,
player,201509200was,was,ThomCh03,rush_yds,0,,,,,
player,201509200was,was,ThomCh03,rush_td,0,,,,,
player,201509200was,was,ThomCh03,rush_long,0,,,,,
player,201509200was,was,ThomCh03,targets,1,,,,,
player,201509200was,was,ThomCh03,rec,1,,,,,
player,201509200was,was,ThomCh03,rec_yds,10,,,,,
player,201509200was,was,ThomCh03,rec_td,0,,,,,
player,201509200was,was,ThomCh03,rec_long,10,,,,,
player,201509200was,was,ThomCh03,fumbles,0,,,,,
player,201509200was,was,ThomCh03,fumbles_lost,0,,,,,
player,201509200was,was,CrowJa00,pass_cmp,0,,,,,
player,201509200was,was,CrowJa00,pass_att,0,,,,,
player,201509200was,was,CrowJa00,pass_yds,0,,,,,
player,201509200was,was,CrowJa00,pass_td,0,,,,,
player,201509200was,was,CrowJa00,pass_int,0,,,,,
player,201509200was,was,CrowJa00,pass_sacked,0,,,,,
player,201509200was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201509200was,was,CrowJa00,pass_long,0,,,,,
player,201509200was,was,CrowJa00,pass_rating,,,,,,
player,201509200was,was,CrowJa00,rush_att,0,,,,,
player,201509200was,was,CrowJa00,rush_yds,0,,,,,
player,201509200was,was,CrowJa00,rush_td,0,,,,,
player,201509200was,was,CrowJa00,rush_long,0,,,,,
player,201509200was,was,CrowJa00,targets,1,,,,,
player,201509200was,was,CrowJa00,rec,1,,,,,
player,201509200was,was,CrowJa00,rec_yds,7,,,,,
player,201509200was,was,CrowJa00,rec_td,0,,,,,
player,201509200was,was,CrowJa00,rec_long,7,,,,,
player,201509200was,was,CrowJa00,fumbles,0,,,,,
player,201509200was,was,CrowJa00,fumbles_lost,0,,,,,
player,201509200was,was,RobeAn00,pass_cmp,0,,,,,
player,201509200was,was,RobeAn00,pass_att,0,,,,,
player,201509200was,was,RobeAn00,pass_yds,0,,,,,
player,201509200was,was,RobeAn00,pass_td,0,,,,,
player,201509200was,was,RobeAn00,pass_int,0,,,,,
player,201509200was,was,RobeAn00,pass_sacked,0,,,,,
player,201509200was,was,RobeAn00,pass_sacked_yds,0,,,,,
player,201509200was,was,RobeAn00,pass_long,0,,,,,
player,201509200was,was,RobeAn00,pass_rating,,,,,,
player,201509200was,was,RobeAn00,rush_att,0,,,,,
player,201509200was,was,RobeAn00,rush_yds,0,,,,,
player,201509200was,was,RobeAn00,rush_td,0,,,,,
player,201509200was,was,RobeAn00,rush_long,0,,,,,
player,201509200was,was,RobeAn00,targets,1,,,,,
player,201509200was,was,RobeAn00,rec,1,,,,,
player,201509200was,was,RobeAn00,rec_yds,0,,,,,
player,201509200was,was,RobeAn00,rec_td,0,,,,,
player,201509200was,was,RobeAn00,rec_long,0,,,,,
player,201509200was,was,RobeAn00,fumbles,0,,,,,
player,201509200was,was,RobeAn00,fumbles_lost,0,,,,,
player,201509200was,ram,LongCh99,def_int,0,,,,,
player,201509200was,ram,LongCh99,def_int_yds,0,,,,,
player,201509200was,ram,LongCh99,def_int_td,0,,,,,
player,201509200was,ram,LongCh99,def_int_long,0,,,,,
player,201509200was,ram,LongCh99,pass_defended,0,,,,,
player,201509200was,ram,LongCh99,sacks,1.0,,,,,
player,201509200was,ram,LongCh99,tackles_combined,6,,,,,
player,201509200was,ram,LongCh99,tackles_solo,1,,,,,
player,201509200was,ram,LongCh99,tackles_assists,5,,,,,
player,201509200was,ram,LongCh99,tackles_loss,0,,,,,
player,201509200was,ram,LongCh99,qb_hits,2,,,,,
player,201509200was,ram,LongCh99,fumbles_rec,0,,,,,
player,201509200was,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201509200was,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201509200was,ram,LongCh99,fumbles_forced,0,,,,,
player,201509200was,ram,DonaAa00,def_int,0,,,,,
player,201509200was,ram,DonaAa00,def_int_yds,0,,,,,
player,201509200was,ram,DonaAa00,def_int_td,0,,,,,
player,201509200was,ram,DonaAa00,def_int_long,0,,,,,
player,201509200was,ram,DonaAa00,pass_defended,0,,,,,
player,201509200was,ram,DonaAa00,sacks,0.5,,,,,
player,201509200was,ram,DonaAa00,tackles_combined,5,,,,,
player,201509200was,ram,DonaAa00,tackles_solo,3,,,,,
player,201509200was,ram,DonaAa00,tackles_assists,2,,,,,
player,201509200was,ram,DonaAa00,tackles_loss,2,,,,,
player,201509200was,ram,DonaAa00,qb_hits,1,,,,,
player,201509200was,ram,DonaAa00,fumbles_rec,0,,,,,
player,201509200was,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201509200was,ram,DonaAa00,fumbles_forced,0,,,,,
player,201509200was,ram,FairNi00,def_int,0,,,,,
player,201509200was,ram,FairNi00,def_int_yds,0,,,,,
player,201509200was,ram,FairNi00,def_int_td,0,,,,,
player,201509200was,ram,FairNi00,def_int_long,0,,,,,
player,201509200was,ram,FairNi00,pass_defended,0,,,,,
player,201509200was,ram,FairNi00,sacks,0.5,,,,,
player,201509200was,ram,FairNi00,tackles_combined,2,,,,,
player,201509200was,ram,FairNi00,tackles_solo,0,,,,,
player,201509200was,ram,FairNi00,tackles_assists,2,,,,,
player,201509200was,ram,FairNi00,tackles_loss,0,,,,,
player,201509200was,ram,FairNi00,qb_hits,1,,,,,
player,201509200was,ram,FairNi00,fumbles_rec,0,,,,,
player,201509200was,ram,FairNi00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,FairNi00,fumbles_rec_td,0,,,,,
player,201509200was,ram,FairNi00,fumbles_forced,0,,,,,
player,201509200was,ram,OgleAl00,def_int,0,,,,,
player,201509200was,ram,OgleAl00,def_int_yds,0,,,,,
player,201509200was,ram,OgleAl00,def_int_td,0,,,,,
player,201509200was,ram,OgleAl00,def_int_long,0,,,,,
player,201509200was,ram,OgleAl00,pass_defended,0,,,,,
player,201509200was,ram,OgleAl00,sacks,0.0,,,,,
player,201509200was,ram,OgleAl00,tackles_combined,16,,,,,
player,201509200was,ram,OgleAl00,tackles_solo,8,,,,,
player,201509200was,ram,OgleAl00,tackles_assists,8,,,,,
player,201509200was,ram,OgleAl00,tackles_loss,1,,,,,
player,201509200was,ram,OgleAl00,qb_hits,0,,,,,
player,201509200was,ram,OgleAl00,fumbles_rec,0,,,,,
player,201509200was,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201509200was,ram,OgleAl00,fumbles_forced,0,,,,,
player,201509200was,ram,LaurJa99,def_int,0,,,,,
player,201509200was,ram,LaurJa99,def_int_yds,0,,,,,
player,201509200was,ram,LaurJa99,def_int_td,0,,,,,
player,201509200was,ram,LaurJa99,def_int_long,0,,,,,
player,201509200was,ram,LaurJa99,pass_defended,0,,,,,
player,201509200was,ram,LaurJa99,sacks,0.0,,,,,
player,201509200was,ram,LaurJa99,tackles_combined,9,,,,,
player,201509200was,ram,LaurJa99,tackles_solo,4,,,,,
player,201509200was,ram,LaurJa99,tackles_assists,5,,,,,
player,201509200was,ram,LaurJa99,tackles_loss,0,,,,,
player,201509200was,ram,LaurJa99,qb_hits,0,,,,,
player,201509200was,ram,LaurJa99,fumbles_rec,0,,,,,
player,201509200was,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201509200was,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201509200was,ram,LaurJa99,fumbles_forced,0,,,,,
player,201509200was,ram,BrocMi00,def_int,0,,,,,
player,201509200was,ram,BrocMi00,def_int_yds,0,,,,,
player,201509200was,ram,BrocMi00,def_int_td,0,,,,,
player,201509200was,ram,BrocMi00,def_int_long,0,,,,,
player,201509200was,ram,BrocMi00,pass_defended,0,,,,,
player,201509200was,ram,BrocMi00,sacks,0.0,,,,,
player,201509200was,ram,BrocMi00,tackles_combined,7,,,,,
player,201509200was,ram,BrocMi00,tackles_solo,5,,,,,
player,201509200was,ram,BrocMi00,tackles_assists,2,,,,,
player,201509200was,ram,BrocMi00,tackles_loss,1,,,,,
player,201509200was,ram,BrocMi00,qb_hits,0,,,,,
player,201509200was,ram,BrocMi00,fumbles_rec,0,,,,,
player,201509200was,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201509200was,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201509200was,ram,BrocMi00,fumbles_forced,0,,,,,
player,201509200was,ram,JenkJa03,def_int,0,,,,,
player,201509200was,ram,JenkJa03,def_int_yds,0,,,,,
player,201509200was,ram,JenkJa03,def_int_td,0,,,,,
player,201509200was,ram,JenkJa03,def_int_long,0,,,,,
player,201509200was,ram,JenkJa03,pass_defended,0,,,,,
