game,2015,9,20151108,201511080clt,den,"Denver Broncos",24,clt,"Indianapolis Colts",27
player,201511080clt,clt,AndeHe00,tackles_solo,1,,,,,
player,201511080clt,clt,AndeHe00,tackles_assists,0,,,,,
player,201511080clt,clt,AndeHe00,tackles_loss,0,,,,,
player,201511080clt,clt,AndeHe00,qb_hits,0,,,,,
player,201511080clt,clt,AndeHe00,fumbles_rec,0,,,,,
player,201511080clt,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,AndeHe00,fumbles_forced,0,,,,,
player,201511080clt,clt,JackDQ20,def_int,0,,,,,
player,201511080clt,clt,JackDQ20,def_int_yds,0,,,,,
player,201511080clt,clt,JackDQ20,def_int_td,0,,,,,
player,201511080clt,clt,JackDQ20,def_int_long,0,,,,,
player,201511080clt,clt,JackDQ20,pass_defended,1,,,,,
player,201511080clt,clt,JackDQ20,sacks,0.0,,,,,
player,201511080clt,clt,JackDQ20,tackles_combined,1,,,,,
player,201511080clt,clt,JackDQ20,tackles_solo,0,,,,,
player,201511080clt,clt,JackDQ20,tackles_assists,1,,,,,
player,201511080clt,clt,JackDQ20,tackles_loss,0,,,,,
player,201511080clt,clt,JackDQ20,qb_hits,0,,,,,
player,201511080clt,clt,JackDQ20,fumbles_rec,0,,,,,
player,201511080clt,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201511080clt,clt,JackDQ20,fumbles_forced,0,,,,,
player,201511080clt,clt,KerrZa00,def_int,0,,,,,
player,201511080clt,clt,KerrZa00,def_int_yds,0,,,,,
player,201511080clt,clt,KerrZa00,def_int_td,0,,,,,
player,201511080clt,clt,KerrZa00,def_int_long,0,,,,,
player,201511080clt,clt,KerrZa00,pass_defended,0,,,,,
player,201511080clt,clt,KerrZa00,sacks,0.0,,,,,
player,201511080clt,clt,KerrZa00,tackles_combined,1,,,,,
player,201511080clt,clt,KerrZa00,tackles_solo,1,,,,,
player,201511080clt,clt,KerrZa00,tackles_assists,0,,,,,
player,201511080clt,clt,KerrZa00,tackles_loss,0,,,,,
player,201511080clt,clt,KerrZa00,qb_hits,1,,,,,
player,201511080clt,clt,KerrZa00,fumbles_rec,0,,,,,
player,201511080clt,clt,KerrZa00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,KerrZa00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,KerrZa00,fumbles_forced,0,,,,,
player,201511080clt,clt,McGiT.00,def_int,0,,,,,
player,201511080clt,clt,McGiT.00,def_int_yds,0,,,,,
player,201511080clt,clt,McGiT.00,def_int_td,0,,,,,
player,201511080clt,clt,McGiT.00,def_int_long,0,,,,,
player,201511080clt,clt,McGiT.00,pass_defended,0,,,,,
player,201511080clt,clt,McGiT.00,sacks,0.0,,,,,
player,201511080clt,clt,McGiT.00,tackles_combined,1,,,,,
player,201511080clt,clt,McGiT.00,tackles_solo,1,,,,,
player,201511080clt,clt,McGiT.00,tackles_assists,0,,,,,
player,201511080clt,clt,McGiT.00,tackles_loss,0,,,,,
player,201511080clt,clt,McGiT.00,qb_hits,0,,,,,
player,201511080clt,clt,McGiT.00,fumbles_rec,0,,,,,
player,201511080clt,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,McGiT.00,fumbles_forced,0,,,,,
player,201511080clt,clt,WaldEr99,def_int,0,,,,,
player,201511080clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201511080clt,clt,WaldEr99,def_int_td,0,,,,,
player,201511080clt,clt,WaldEr99,def_int_long,0,,,,,
player,201511080clt,clt,WaldEr99,pass_defended,0,,,,,
player,201511080clt,clt,WaldEr99,sacks,0.0,,,,,
player,201511080clt,clt,WaldEr99,tackles_combined,1,,,,,
player,201511080clt,clt,WaldEr99,tackles_solo,1,,,,,
player,201511080clt,clt,WaldEr99,tackles_assists,0,,,,,
player,201511080clt,clt,WaldEr99,tackles_loss,1,,,,,
player,201511080clt,clt,WaldEr99,qb_hits,1,,,,,
player,201511080clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201511080clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201511080clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201511080clt,clt,GeatCl00,def_int,0,,,,,
player,201511080clt,clt,GeatCl00,def_int_yds,0,,,,,
player,201511080clt,clt,GeatCl00,def_int_td,0,,,,,
player,201511080clt,clt,GeatCl00,def_int_long,0,,,,,
player,201511080clt,clt,GeatCl00,pass_defended,0,,,,,
player,201511080clt,clt,GeatCl00,sacks,0.0,,,,,
player,201511080clt,clt,GeatCl00,tackles_combined,0,,,,,
player,201511080clt,clt,GeatCl00,tackles_solo,0,,,,,
player,201511080clt,clt,GeatCl00,tackles_assists,0,,,,,
player,201511080clt,clt,GeatCl00,tackles_loss,0,,,,,
player,201511080clt,clt,GeatCl00,qb_hits,1,,,,,
player,201511080clt,clt,GeatCl00,fumbles_rec,0,,,,,
player,201511080clt,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,GeatCl00,fumbles_forced,0,,,,,
player,201511080clt,clt,MathRo20,def_int,0,,,,,
player,201511080clt,clt,MathRo20,def_int_yds,0,,,,,
player,201511080clt,clt,MathRo20,def_int_td,0,,,,,
player,201511080clt,clt,MathRo20,def_int_long,0,,,,,
player,201511080clt,clt,MathRo20,pass_defended,0,,,,,
player,201511080clt,clt,MathRo20,sacks,0.0,,,,,
player,201511080clt,clt,MathRo20,tackles_combined,0,,,,,
player,201511080clt,clt,MathRo20,tackles_solo,0,,,,,
player,201511080clt,clt,MathRo20,tackles_assists,0,,,,,
player,201511080clt,clt,MathRo20,tackles_loss,0,,,,,
player,201511080clt,clt,MathRo20,qb_hits,1,,,,,
player,201511080clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201511080clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201511080clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201511080clt,clt,NewsJo00,def_int,0,,,,,
player,201511080clt,clt,NewsJo00,def_int_yds,0,,,,,
player,201511080clt,clt,NewsJo00,def_int_td,0,,,,,
player,201511080clt,clt,NewsJo00,def_int_long,0,,,,,
player,201511080clt,clt,NewsJo00,pass_defended,0,,,,,
player,201511080clt,clt,NewsJo00,sacks,0.0,,,,,
player,201511080clt,clt,NewsJo00,tackles_combined,0,,,,,
player,201511080clt,clt,NewsJo00,tackles_solo,0,,,,,
player,201511080clt,clt,NewsJo00,tackles_assists,0,,,,,
player,201511080clt,clt,NewsJo00,tackles_loss,0,,,,,
player,201511080clt,clt,NewsJo00,qb_hits,1,,,,,
player,201511080clt,clt,NewsJo00,fumbles_rec,0,,,,,
player,201511080clt,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,NewsJo00,fumbles_forced,0,,,,,
player,201511080clt,clt,ParrDa00,def_int,0,,,,,
player,201511080clt,clt,ParrDa00,def_int_yds,0,,,,,
player,201511080clt,clt,ParrDa00,def_int_td,0,,,,,
player,201511080clt,clt,ParrDa00,def_int_long,0,,,,,
player,201511080clt,clt,ParrDa00,pass_defended,0,,,,,
player,201511080clt,clt,ParrDa00,sacks,0.0,,,,,
player,201511080clt,clt,ParrDa00,tackles_combined,0,,,,,
player,201511080clt,clt,ParrDa00,tackles_solo,0,,,,,
player,201511080clt,clt,ParrDa00,tackles_assists,0,,,,,
player,201511080clt,clt,ParrDa00,tackles_loss,0,,,,,
player,201511080clt,clt,ParrDa00,qb_hits,1,,,,,
player,201511080clt,clt,ParrDa00,fumbles_rec,0,,,,,
player,201511080clt,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201511080clt,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201511080clt,clt,ParrDa00,fumbles_forced,0,,,,,
player,201511080clt,den,BoldOm00,kick_ret,2,,,,,
player,201511080clt,den,BoldOm00,kick_ret_yds,69,,,,,
player,201511080clt,den,BoldOm00,kick_ret_yds_per_ret,34.5,,,,,
player,201511080clt,den,BoldOm00,kick_ret_td,0,,,,,
player,201511080clt,den,BoldOm00,kick_ret_long,41,,,,,
player,201511080clt,den,BoldOm00,punt_ret,1,,,,,
player,201511080clt,den,BoldOm00,punt_ret_yds,83,,,,,
player,201511080clt,den,BoldOm00,punt_ret_yds_per_ret,83.0,,,,,
player,201511080clt,den,BoldOm00,punt_ret_td,1,,,,,
player,201511080clt,den,BoldOm00,punt_ret_long,83,,,,,
player,201511080clt,clt,BrayQu00,kick_ret,1,,,,,
player,201511080clt,clt,BrayQu00,kick_ret_yds,23,,,,,
player,201511080clt,clt,BrayQu00,kick_ret_yds_per_ret,23.0,,,,,
player,201511080clt,clt,BrayQu00,kick_ret_td,0,,,,,
player,201511080clt,clt,BrayQu00,kick_ret_long,23,,,,,
player,201511080clt,clt,BrayQu00,punt_ret,3,,,,,
player,201511080clt,clt,BrayQu00,punt_ret_yds,2,,,,,
player,201511080clt,clt,BrayQu00,punt_ret_yds_per_ret,0.7,,,,,
player,201511080clt,clt,BrayQu00,punt_ret_td,0,,,,,
player,201511080clt,clt,BrayQu00,punt_ret_long,3,,,,,
player,201511080clt,clt,DoylJa00,kick_ret,1,,,,,
player,201511080clt,clt,DoylJa00,kick_ret_yds,10,,,,,
player,201511080clt,clt,DoylJa00,kick_ret_yds_per_ret,10.0,,,,,
player,201511080clt,clt,DoylJa00,kick_ret_td,0,,,,,
player,201511080clt,clt,DoylJa00,kick_ret_long,10,,,,,
player,201511080clt,clt,DoylJa00,punt_ret,0,,,,,
player,201511080clt,clt,DoylJa00,punt_ret_yds,0,,,,,
player,201511080clt,clt,DoylJa00,punt_ret_yds_per_ret,,,,,,
player,201511080clt,clt,DoylJa00,punt_ret_td,0,,,,,
player,201511080clt,clt,DoylJa00,punt_ret_long,0,,,,,
player,201511080clt,den,McMaBr01,xpm,3,,,,,
player,201511080clt,den,McMaBr01,xpa,3,,,,,
player,201511080clt,den,McMaBr01,fgm,1,,,,,
player,201511080clt,den,McMaBr01,fga,1,,,,,
player,201511080clt,den,McMaBr01,punt,0,,,,,
player,201511080clt,den,McMaBr01,punt_yds,0,,,,,
player,201511080clt,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201511080clt,den,McMaBr01,punt_long,0,,,,,
player,201511080clt,den,ColqBr00,xpm,,,,,,
player,201511080clt,den,ColqBr00,xpa,,,,,,
player,201511080clt,den,ColqBr00,fgm,,,,,,
player,201511080clt,den,ColqBr00,fga,,,,,,
player,201511080clt,den,ColqBr00,punt,5,,,,,
player,201511080clt,den,ColqBr00,punt_yds,215,,,,,
player,201511080clt,den,ColqBr00,punt_yds_per_punt,43.0,,,,,
player,201511080clt,den,ColqBr00,punt_long,53,,,,,
player,201511080clt,clt,vinatada01,xpm,3,,,,,
player,201511080clt,clt,vinatada01,xpa,3,,,,,
player,201511080clt,clt,vinatada01,fgm,2,,,,,
player,201511080clt,clt,vinatada01,fga,2,,,,,
player,201511080clt,clt,vinatada01,punt,0,,,,,
player,201511080clt,clt,vinatada01,punt_yds,0,,,,,
player,201511080clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201511080clt,clt,vinatada01,punt_long,0,,,,,
player,201511080clt,clt,McAfPa44,xpm,,,,,,
player,201511080clt,clt,McAfPa44,xpa,,,,,,
player,201511080clt,clt,McAfPa44,fgm,,,,,,
player,201511080clt,clt,McAfPa44,fga,,,,,,
player,201511080clt,clt,McAfPa44,punt,5,,,,,
player,201511080clt,clt,McAfPa44,punt_yds,226,,,,,
player,201511080clt,clt,McAfPa44,punt_yds_per_punt,45.2,,,,,
player,201511080clt,clt,McAfPa44,punt_long,52,,,,,
player,201511080clt,clt,MewhJa00,pos,G,,,,,
player,201511080clt,clt,MewhJa00,offense,79,,,,,
player,201511080clt,clt,MewhJa00,off_pct,99%,,,,,
player,201511080clt,clt,MewhJa00,defense,0,,,,,
player,201511080clt,clt,MewhJa00,def_pct,0%,,,,,
player,201511080clt,clt,MewhJa00,special_teams,6,,,,,
player,201511080clt,clt,MewhJa00,st_pct,20%,,,,,
player,201511080clt,clt,HarrJo03,pos,C,,,,,
player,201511080clt,clt,HarrJo03,offense,79,,,,,
player,201511080clt,clt,HarrJo03,off_pct,99%,,,,,
player,201511080clt,clt,HarrJo03,defense,0,,,,,
player,201511080clt,clt,HarrJo03,def_pct,0%,,,,,
player,201511080clt,clt,HarrJo03,special_teams,6,,,,,
player,201511080clt,clt,HarrJo03,st_pct,20%,,,,,
player,201511080clt,clt,ReitJo00,pos,T,,,,,
player,201511080clt,clt,ReitJo00,offense,79,,,,,
player,201511080clt,clt,ReitJo00,off_pct,99%,,,,,
player,201511080clt,clt,ReitJo00,defense,0,,,,,
player,201511080clt,clt,ReitJo00,def_pct,0%,,,,,
player,201511080clt,clt,ReitJo00,special_teams,6,,,,,
player,201511080clt,clt,ReitJo00,st_pct,20%,,,,,
player,201511080clt,clt,ThorHu00,pos,G,,,,,
player,201511080clt,clt,ThorHu00,offense,79,,,,,
player,201511080clt,clt,ThorHu00,off_pct,99%,,,,,
player,201511080clt,clt,ThorHu00,defense,0,,,,,
player,201511080clt,clt,ThorHu00,def_pct,0%,,,,,
player,201511080clt,clt,ThorHu00,special_teams,6,,,,,
player,201511080clt,clt,ThorHu00,st_pct,20%,,,,,
player,201511080clt,clt,CastAn00,pos,T,,,,,
player,201511080clt,clt,CastAn00,offense,79,,,,,
player,201511080clt,clt,CastAn00,off_pct,99%,,,,,
player,201511080clt,clt,CastAn00,defense,0,,,,,
player,201511080clt,clt,CastAn00,def_pct,0%,,,,,
player,201511080clt,clt,CastAn00,special_teams,3,,,,,
player,201511080clt,clt,CastAn00,st_pct,10%,,,,,
player,201511080clt,clt,LuckAn00,pos,QB,,,,,
player,201511080clt,clt,LuckAn00,offense,79,,,,,
player,201511080clt,clt,LuckAn00,off_pct,99%,,,,,
player,201511080clt,clt,LuckAn00,defense,0,,,,,
player,201511080clt,clt,LuckAn00,def_pct,0%,,,,,
player,201511080clt,clt,LuckAn00,special_teams,0,,,,,
player,201511080clt,clt,LuckAn00,st_pct,0%,,,,,
player,201511080clt,clt,AlleDw00,pos,TE,,,,,
player,201511080clt,clt,AlleDw00,offense,59,,,,,
player,201511080clt,clt,AlleDw00,off_pct,74%,,,,,
player,201511080clt,clt,AlleDw00,defense,0,,,,,
player,201511080clt,clt,AlleDw00,def_pct,0%,,,,,
player,201511080clt,clt,AlleDw00,special_teams,5,,,,,
player,201511080clt,clt,AlleDw00,st_pct,17%,,,,,
player,201511080clt,clt,FleeCo00,pos,TE,,,,,
player,201511080clt,clt,FleeCo00,offense,59,,,,,
player,201511080clt,clt,FleeCo00,off_pct,74%,,,,,
player,201511080clt,clt,FleeCo00,defense,0,,,,,
player,201511080clt,clt,FleeCo00,def_pct,0%,,,,,
player,201511080clt,clt,FleeCo00,special_teams,0,,,,,
player,201511080clt,clt,FleeCo00,st_pct,0%,,,,,
player,201511080clt,clt,MoncDo00,pos,WR,,,,,
player,201511080clt,clt,MoncDo00,offense,55,,,,,
player,201511080clt,clt,MoncDo00,off_pct,69%,,,,,
player,201511080clt,clt,MoncDo00,defense,0,,,,,
player,201511080clt,clt,MoncDo00,def_pct,0%,,,,,
player,201511080clt,clt,MoncDo00,special_teams,0,,,,,
player,201511080clt,clt,MoncDo00,st_pct,0%,,,,,
player,201511080clt,clt,GoreFr00,pos,RB,,,,,
player,201511080clt,clt,GoreFr00,offense,50,,,,,
player,201511080clt,clt,GoreFr00,off_pct,62%,,,,,
player,201511080clt,clt,GoreFr00,defense,0,,,,,
player,201511080clt,clt,GoreFr00,def_pct,0%,,,,,
player,201511080clt,clt,GoreFr00,special_teams,0,,,,,
player,201511080clt,clt,GoreFr00,st_pct,0%,,,,,
player,201511080clt,clt,HiltT.00,pos,WR,,,,,
player,201511080clt,clt,HiltT.00,offense,48,,,,,
player,201511080clt,clt,HiltT.00,off_pct,60%,,,,,
player,201511080clt,clt,HiltT.00,defense,0,,,,,
player,201511080clt,clt,HiltT.00,def_pct,0%,,,,,
player,201511080clt,clt,HiltT.00,special_teams,0,,,,,
player,201511080clt,clt,HiltT.00,st_pct,0%,,,,,
player,201511080clt,clt,JohnAn02,pos,WR,,,,,
player,201511080clt,clt,JohnAn02,offense,33,,,,,
player,201511080clt,clt,JohnAn02,off_pct,41%,,,,,
player,201511080clt,clt,JohnAn02,defense,0,,,,,
player,201511080clt,clt,JohnAn02,def_pct,0%,,,,,
player,201511080clt,clt,JohnAn02,special_teams,0,,,,,
player,201511080clt,clt,JohnAn02,st_pct,0%,,,,,
player,201511080clt,clt,DoylJa00,pos,TE,,,,,
player,201511080clt,clt,DoylJa00,offense,31,,,,,
player,201511080clt,clt,DoylJa00,off_pct,39%,,,,,
player,201511080clt,clt,DoylJa00,defense,0,,,,,
player,201511080clt,clt,DoylJa00,def_pct,0%,,,,,
player,201511080clt,clt,DoylJa00,special_teams,23,,,,,
player,201511080clt,clt,DoylJa00,st_pct,77%,,,,,
player,201511080clt,clt,BradAh00,pos,RB,,,,,
player,201511080clt,clt,BradAh00,offense,29,,,,,
player,201511080clt,clt,BradAh00,off_pct,36%,,,,,
player,201511080clt,clt,BradAh00,defense,0,,,,,
player,201511080clt,clt,BradAh00,def_pct,0%,,,,,
player,201511080clt,clt,BradAh00,special_teams,0,,,,,
player,201511080clt,clt,BradAh00,st_pct,0%,,,,,
player,201511080clt,clt,WhalGr00,pos,WR,,,,,
player,201511080clt,clt,WhalGr00,offense,24,,,,,
player,201511080clt,clt,WhalGr00,off_pct,30%,,,,,
player,201511080clt,clt,WhalGr00,defense,0,,,,,
player,201511080clt,clt,WhalGr00,def_pct,0%,,,,,
player,201511080clt,clt,WhalGr00,special_teams,6,,,,,
player,201511080clt,clt,WhalGr00,st_pct,20%,,,,,
player,201511080clt,clt,LouiLa20,pos,G,,,,,
player,201511080clt,clt,LouiLa20,offense,5,,,,,
player,201511080clt,clt,LouiLa20,off_pct,6%,,,,,
player,201511080clt,clt,LouiLa20,defense,0,,,,,
player,201511080clt,clt,LouiLa20,def_pct,0%,,,,,
player,201511080clt,clt,LouiLa20,special_teams,6,,,,,
player,201511080clt,clt,LouiLa20,st_pct,20%,,,,,
player,201511080clt,clt,ParrDa00,pos,NT,,,,,
player,201511080clt,clt,ParrDa00,offense,2,,,,,
player,201511080clt,clt,ParrDa00,off_pct,2%,,,,,
player,201511080clt,clt,ParrDa00,defense,29,,,,,
player,201511080clt,clt,ParrDa00,def_pct,55%,,,,,
player,201511080clt,clt,ParrDa00,special_teams,7,,,,,
player,201511080clt,clt,ParrDa00,st_pct,23%,,,,,
player,201511080clt,clt,JackDQ20,pos,LB,,,,,
player,201511080clt,clt,JackDQ20,offense,0,,,,,
player,201511080clt,clt,JackDQ20,off_pct,0%,,,,,
player,201511080clt,clt,JackDQ20,defense,52,,,,,
player,201511080clt,clt,JackDQ20,def_pct,98%,,,,,
player,201511080clt,clt,JackDQ20,special_teams,4,,,,,
player,201511080clt,clt,JackDQ20,st_pct,13%,,,,,
player,201511080clt,clt,DaviVo99,pos,CB,,,,,
player,201511080clt,clt,DaviVo99,offense,0,,,,,
player,201511080clt,clt,DaviVo99,off_pct,0%,,,,,
player,201511080clt,clt,DaviVo99,defense,52,,,,,
player,201511080clt,clt,DaviVo99,def_pct,98%,,,,,
player,201511080clt,clt,DaviVo99,special_teams,0,,,,,
player,201511080clt,clt,DaviVo99,st_pct,0%,,,,,
player,201511080clt,clt,ToleGr99,pos,CB,,,,,
player,201511080clt,clt,ToleGr99,offense,0,,,,,
player,201511080clt,clt,ToleGr99,off_pct,0%,,,,,
player,201511080clt,clt,ToleGr99,defense,51,,,,,
player,201511080clt,clt,ToleGr99,def_pct,96%,,,,,
player,201511080clt,clt,ToleGr99,special_teams,7,,,,,
player,201511080clt,clt,ToleGr99,st_pct,23%,,,,,
player,201511080clt,clt,LoweDw99,pos,FS,,,,,
player,201511080clt,clt,LoweDw99,offense,0,,,,,
player,201511080clt,clt,LoweDw99,off_pct,0%,,,,,
player,201511080clt,clt,LoweDw99,defense,50,,,,,
player,201511080clt,clt,LoweDw99,def_pct,94%,,,,,
player,201511080clt,clt,LoweDw99,special_teams,4,,,,,
player,201511080clt,clt,LoweDw99,st_pct,13%,,,,,
player,201511080clt,clt,FreeJe00,pos,LB,,,,,
player,201511080clt,clt,FreeJe00,offense,0,,,,,
player,201511080clt,clt,FreeJe00,off_pct,0%,,,,,
player,201511080clt,clt,FreeJe00,defense,49,,,,,
player,201511080clt,clt,FreeJe00,def_pct,92%,,,,,
player,201511080clt,clt,FreeJe00,special_teams,0,,,,,
player,201511080clt,clt,FreeJe00,st_pct,0%,,,,,
player,201511080clt,clt,LangKe98,pos,DE,,,,,
player,201511080clt,clt,LangKe98,offense,0,,,,,
player,201511080clt,clt,LangKe98,off_pct,0%,,,,,
player,201511080clt,clt,LangKe98,defense,45,,,,,
player,201511080clt,clt,LangKe98,def_pct,85%,,,,,
player,201511080clt,clt,LangKe98,special_teams,3,,,,,
player,201511080clt,clt,LangKe98,st_pct,10%,,,,,
player,201511080clt,clt,ColeTr20,pos,LB,,,,,
player,201511080clt,clt,ColeTr20,offense,0,,,,,
player,201511080clt,clt,ColeTr20,off_pct,0%,,,,,
player,201511080clt,clt,ColeTr20,defense,33,,,,,
player,201511080clt,clt,ColeTr20,def_pct,62%,,,,,
player,201511080clt,clt,ColeTr20,special_teams,4,,,,,
player,201511080clt,clt,ColeTr20,st_pct,13%,,,,,
player,201511080clt,clt,WaldEr99,pos,LB,,,,,
player,201511080clt,clt,WaldEr99,offense,0,,,,,
player,201511080clt,clt,WaldEr99,off_pct,0%,,,,,
player,201511080clt,clt,WaldEr99,defense,33,,,,,
player,201511080clt,clt,WaldEr99,def_pct,62%,,,,,
player,201511080clt,clt,WaldEr99,special_teams,0,,,,,
player,201511080clt,clt,WaldEr99,st_pct,0%,,,,,
player,201511080clt,clt,MathRo20,pos,LB,,,,,
player,201511080clt,clt,MathRo20,offense,0,,,,,
player,201511080clt,clt,MathRo20,off_pct,0%,,,,,
player,201511080clt,clt,MathRo20,defense,32,,,,,
player,201511080clt,clt,MathRo20,def_pct,60%,,,,,
player,201511080clt,clt,MathRo20,special_teams,0,,,,,
player,201511080clt,clt,MathRo20,st_pct,0%,,,,,
player,201511080clt,clt,AndeCo01,pos,SS,,,,,
player,201511080clt,clt,AndeCo01,offense,0,,,,,
player,201511080clt,clt,AndeCo01,off_pct,0%,,,,,
player,201511080clt,clt,AndeCo01,defense,30,,,,,
player,201511080clt,clt,AndeCo01,def_pct,57%,,,,,
player,201511080clt,clt,AndeCo01,special_teams,24,,,,,
player,201511080clt,clt,AndeCo01,st_pct,80%,,,,,
player,201511080clt,clt,ButlDa99,pos,CB,,,,,
player,201511080clt,clt,ButlDa99,offense,0,,,,,
player,201511080clt,clt,ButlDa99,off_pct,0%,,,,,
player,201511080clt,clt,ButlDa99,defense,27,,,,,
player,201511080clt,clt,ButlDa99,def_pct,51%,,,,,
player,201511080clt,clt,ButlDa99,special_teams,2,,,,,
player,201511080clt,clt,ButlDa99,st_pct,7%,,,,,
player,201511080clt,clt,AdamMi21,pos,SS,,,,,
player,201511080clt,clt,AdamMi21,offense,0,,,,,
player,201511080clt,clt,AdamMi21,off_pct,0%,,,,,
player,201511080clt,clt,AdamMi21,defense,20,,,,,
player,201511080clt,clt,AdamMi21,def_pct,38%,,,,,
player,201511080clt,clt,AdamMi21,special_teams,0,,,,,
player,201511080clt,clt,AdamMi21,st_pct,0%,,,,,
player,201511080clt,clt,AndeHe00,pos,DT,,,,,
player,201511080clt,clt,AndeHe00,offense,0,,,,,
player,201511080clt,clt,AndeHe00,off_pct,0%,,,,,
player,201511080clt,clt,AndeHe00,defense,19,,,,,
player,201511080clt,clt,AndeHe00,def_pct,36%,,,,,
player,201511080clt,clt,AndeHe00,special_teams,4,,,,,
player,201511080clt,clt,AndeHe00,st_pct,13%,,,,,
player,201511080clt,clt,KerrZa00,pos,NT,,,,,
player,201511080clt,clt,KerrZa00,offense,0,,,,,
player,201511080clt,clt,KerrZa00,off_pct,0%,,,,,
player,201511080clt,clt,KerrZa00,defense,16,,,,,
player,201511080clt,clt,KerrZa00,def_pct,30%,,,,,
player,201511080clt,clt,KerrZa00,special_teams,17,,,,,
player,201511080clt,clt,KerrZa00,st_pct,57%,,,,,
player,201511080clt,clt,WernBj00,pos,LB,,,,,
player,201511080clt,clt,WernBj00,offense,0,,,,,
player,201511080clt,clt,WernBj00,off_pct,0%,,,,,
player,201511080clt,clt,WernBj00,defense,12,,,,,
player,201511080clt,clt,WernBj00,def_pct,23%,,,,,
player,201511080clt,clt,WernBj00,special_teams,12,,,,,
player,201511080clt,clt,WernBj00,st_pct,40%,,,,,
player,201511080clt,clt,McGiT.00,pos,DT,,,,,
player,201511080clt,clt,McGiT.00,offense,0,,,,,
player,201511080clt,clt,McGiT.00,off_pct,0%,,,,,
player,201511080clt,clt,McGiT.00,defense,10,,,,,
player,201511080clt,clt,McGiT.00,def_pct,19%,,,,,
player,201511080clt,clt,McGiT.00,special_teams,11,,,,,
player,201511080clt,clt,McGiT.00,st_pct,37%,,,,,
player,201511080clt,clt,NewsJo00,pos,LB,,,,,
player,201511080clt,clt,NewsJo00,offense,0,,,,,
player,201511080clt,clt,NewsJo00,off_pct,0%,,,,,
player,201511080clt,clt,NewsJo00,defense,7,,,,,
player,201511080clt,clt,NewsJo00,def_pct,13%,,,,,
player,201511080clt,clt,NewsJo00,special_teams,15,,,,,
player,201511080clt,clt,NewsJo00,st_pct,50%,,,,,
player,201511080clt,clt,GeatCl00,pos,FS,,,,,
player,201511080clt,clt,GeatCl00,offense,0,,,,,
player,201511080clt,clt,GeatCl00,off_pct,0%,,,,,
player,201511080clt,clt,GeatCl00,defense,4,,,,,
player,201511080clt,clt,GeatCl00,def_pct,8%,,,,,
player,201511080clt,clt,GeatCl00,special_teams,20,,,,,
player,201511080clt,clt,GeatCl00,st_pct,67%,,,,,
player,201511080clt,clt,MoorSi00,pos,LB,,,,,
player,201511080clt,clt,MoorSi00,offense,0,,,,,
player,201511080clt,clt,MoorSi00,off_pct,0%,,,,,
player,201511080clt,clt,MoorSi00,defense,1,,,,,
player,201511080clt,clt,MoorSi00,def_pct,2%,,,,,
player,201511080clt,clt,MoorSi00,special_teams,13,,,,,
player,201511080clt,clt,MoorSi00,st_pct,43%,,,,,
player,201511080clt,clt,McNaJo00,pos,LB,,,,,
player,201511080clt,clt,McNaJo00,offense,0,,,,,
player,201511080clt,clt,McNaJo00,off_pct,0%,,,,,
player,201511080clt,clt,McNaJo00,defense,0,,,,,
player,201511080clt,clt,McNaJo00,def_pct,0%,,,,,
player,201511080clt,clt,McNaJo00,special_teams,24,,,,,
player,201511080clt,clt,McNaJo00,st_pct,80%,,,,,
player,201511080clt,clt,GuyxWi00,pos,FS,,,,,
player,201511080clt,clt,GuyxWi00,offense,0,,,,,
player,201511080clt,clt,GuyxWi00,off_pct,0%,,,,,
player,201511080clt,clt,GuyxWi00,defense,0,,,,,
player,201511080clt,clt,GuyxWi00,def_pct,0%,,,,,
player,201511080clt,clt,GuyxWi00,special_teams,17,,,,,
player,201511080clt,clt,GuyxWi00,st_pct,57%,,,,,
player,201511080clt,clt,McAfPa44,pos,P,,,,,
