game,2015,5,20151011,201510110gnb,ram,"St. Louis Rams",10,gnb,"Green Bay Packers",24
player,201510110gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201510110gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201510110gnb,gnb,HaywCa00,def_int,0,,,,,
player,201510110gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201510110gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201510110gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201510110gnb,gnb,HaywCa00,pass_defended,0,,,,,
player,201510110gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201510110gnb,gnb,HaywCa00,tackles_combined,2,,,,,
player,201510110gnb,gnb,HaywCa00,tackles_solo,2,,,,,
player,201510110gnb,gnb,HaywCa00,tackles_assists,0,,,,,
player,201510110gnb,gnb,HaywCa00,tackles_loss,0,,,,,
player,201510110gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201510110gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,NealMi99,def_int,0,,,,,
player,201510110gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201510110gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201510110gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201510110gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201510110gnb,gnb,NealMi99,sacks,0.0,,,,,
player,201510110gnb,gnb,NealMi99,tackles_combined,2,,,,,
player,201510110gnb,gnb,NealMi99,tackles_solo,2,,,,,
player,201510110gnb,gnb,NealMi99,tackles_assists,0,,,,,
player,201510110gnb,gnb,NealMi99,tackles_loss,1,,,,,
player,201510110gnb,gnb,NealMi99,qb_hits,1,,,,,
player,201510110gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201510110gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201510110gnb,gnb,PennMi00,def_int,0,,,,,
player,201510110gnb,gnb,PennMi00,def_int_yds,0,,,,,
player,201510110gnb,gnb,PennMi00,def_int_td,0,,,,,
player,201510110gnb,gnb,PennMi00,def_int_long,0,,,,,
player,201510110gnb,gnb,PennMi00,pass_defended,0,,,,,
player,201510110gnb,gnb,PennMi00,sacks,0.0,,,,,
player,201510110gnb,gnb,PennMi00,tackles_combined,2,,,,,
player,201510110gnb,gnb,PennMi00,tackles_solo,1,,,,,
player,201510110gnb,gnb,PennMi00,tackles_assists,1,,,,,
player,201510110gnb,gnb,PennMi00,tackles_loss,0,,,,,
player,201510110gnb,gnb,PennMi00,qb_hits,0,,,,,
player,201510110gnb,gnb,PennMi00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,PennMi00,fumbles_forced,0,,,,,
player,201510110gnb,gnb,ThomJo04,def_int,0,,,,,
player,201510110gnb,gnb,ThomJo04,def_int_yds,0,,,,,
player,201510110gnb,gnb,ThomJo04,def_int_td,0,,,,,
player,201510110gnb,gnb,ThomJo04,def_int_long,0,,,,,
player,201510110gnb,gnb,ThomJo04,pass_defended,1,,,,,
player,201510110gnb,gnb,ThomJo04,sacks,0.0,,,,,
player,201510110gnb,gnb,ThomJo04,tackles_combined,2,,,,,
player,201510110gnb,gnb,ThomJo04,tackles_solo,1,,,,,
player,201510110gnb,gnb,ThomJo04,tackles_assists,1,,,,,
player,201510110gnb,gnb,ThomJo04,tackles_loss,0,,,,,
player,201510110gnb,gnb,ThomJo04,qb_hits,0,,,,,
player,201510110gnb,gnb,ThomJo04,fumbles_rec,0,,,,,
player,201510110gnb,gnb,ThomJo04,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,ThomJo04,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,ThomJo04,fumbles_forced,0,,,,,
player,201510110gnb,gnb,JoneDa03,def_int,0,,,,,
player,201510110gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201510110gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201510110gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201510110gnb,gnb,JoneDa03,pass_defended,0,,,,,
player,201510110gnb,gnb,JoneDa03,sacks,0.0,,,,,
player,201510110gnb,gnb,JoneDa03,tackles_combined,0,,,,,
player,201510110gnb,gnb,JoneDa03,tackles_solo,0,,,,,
player,201510110gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201510110gnb,gnb,JoneDa03,tackles_loss,0,,,,,
player,201510110gnb,gnb,JoneDa03,qb_hits,3,,,,,
player,201510110gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201510110gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201510110gnb,gnb,ShieSa00,def_int,0,,,,,
player,201510110gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201510110gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201510110gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201510110gnb,gnb,ShieSa00,pass_defended,3,,,,,
player,201510110gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201510110gnb,gnb,ShieSa00,tackles_combined,0,,,,,
player,201510110gnb,gnb,ShieSa00,tackles_solo,0,,,,,
player,201510110gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201510110gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201510110gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201510110gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201510110gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201510110gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201510110gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201510110gnb,ram,AustTa00,kick_ret,0,,,,,
player,201510110gnb,ram,AustTa00,kick_ret_yds,0,,,,,
player,201510110gnb,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201510110gnb,ram,AustTa00,kick_ret_td,0,,,,,
player,201510110gnb,ram,AustTa00,kick_ret_long,0,,,,,
player,201510110gnb,ram,AustTa00,punt_ret,2,,,,,
player,201510110gnb,ram,AustTa00,punt_ret_yds,4,,,,,
player,201510110gnb,ram,AustTa00,punt_ret_yds_per_ret,2.0,,,,,
player,201510110gnb,ram,AustTa00,punt_ret_td,0,,,,,
player,201510110gnb,ram,AustTa00,punt_ret_long,6,,,,,
player,201510110gnb,ram,CunnBe01,kick_ret,1,,,,,
player,201510110gnb,ram,CunnBe01,kick_ret_yds,25,,,,,
player,201510110gnb,ram,CunnBe01,kick_ret_yds_per_ret,25.0,,,,,
player,201510110gnb,ram,CunnBe01,kick_ret_td,0,,,,,
player,201510110gnb,ram,CunnBe01,kick_ret_long,25,,,,,
player,201510110gnb,ram,CunnBe01,punt_ret,0,,,,,
player,201510110gnb,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201510110gnb,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201510110gnb,ram,CunnBe01,punt_ret_td,0,,,,,
player,201510110gnb,ram,CunnBe01,punt_ret_long,0,,,,,
player,201510110gnb,gnb,HydeMi00,kick_ret,0,,,,,
player,201510110gnb,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201510110gnb,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201510110gnb,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201510110gnb,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201510110gnb,gnb,HydeMi00,punt_ret,2,,,,,
player,201510110gnb,gnb,HydeMi00,punt_ret_yds,9,,,,,
player,201510110gnb,gnb,HydeMi00,punt_ret_yds_per_ret,4.5,,,,,
player,201510110gnb,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201510110gnb,gnb,HydeMi00,punt_ret_long,9,,,,,
player,201510110gnb,ram,ZuerGr00,xpm,1,,,,,
player,201510110gnb,ram,ZuerGr00,xpa,1,,,,,
player,201510110gnb,ram,ZuerGr00,fgm,1,,,,,
player,201510110gnb,ram,ZuerGr00,fga,4,,,,,
player,201510110gnb,ram,ZuerGr00,punt,0,,,,,
player,201510110gnb,ram,ZuerGr00,punt_yds,0,,,,,
player,201510110gnb,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201510110gnb,ram,ZuerGr00,punt_long,0,,,,,
player,201510110gnb,ram,HekkJo00,xpm,,,,,,
player,201510110gnb,ram,HekkJo00,xpa,,,,,,
player,201510110gnb,ram,HekkJo00,fgm,,,,,,
player,201510110gnb,ram,HekkJo00,fga,,,,,,
player,201510110gnb,ram,HekkJo00,punt,4,,,,,
player,201510110gnb,ram,HekkJo00,punt_yds,181,,,,,
player,201510110gnb,ram,HekkJo00,punt_yds_per_punt,45.3,,,,,
player,201510110gnb,ram,HekkJo00,punt_long,51,,,,,
player,201510110gnb,gnb,CrosMa20,xpm,3,,,,,
player,201510110gnb,gnb,CrosMa20,xpa,3,,,,,
player,201510110gnb,gnb,CrosMa20,fgm,1,,,,,
player,201510110gnb,gnb,CrosMa20,fga,1,,,,,
player,201510110gnb,gnb,CrosMa20,punt,0,,,,,
player,201510110gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201510110gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201510110gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201510110gnb,gnb,MastTi99,xpm,,,,,,
player,201510110gnb,gnb,MastTi99,xpa,,,,,,
player,201510110gnb,gnb,MastTi99,fgm,,,,,,
player,201510110gnb,gnb,MastTi99,fga,,,,,,
player,201510110gnb,gnb,MastTi99,punt,4,,,,,
player,201510110gnb,gnb,MastTi99,punt_yds,191,,,,,
player,201510110gnb,gnb,MastTi99,punt_yds_per_punt,47.8,,,,,
player,201510110gnb,gnb,MastTi99,punt_long,53,,,,,
player,201510110gnb,gnb,SittJo20,pos,G,,,,,
player,201510110gnb,gnb,SittJo20,offense,62,,,,,
player,201510110gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201510110gnb,gnb,SittJo20,defense,0,,,,,
player,201510110gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201510110gnb,gnb,SittJo20,special_teams,5,,,,,
player,201510110gnb,gnb,SittJo20,st_pct,19%,,,,,
player,201510110gnb,gnb,BakhDa00,pos,T,,,,,
player,201510110gnb,gnb,BakhDa00,offense,62,,,,,
player,201510110gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201510110gnb,gnb,BakhDa00,defense,0,,,,,
player,201510110gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201510110gnb,gnb,BakhDa00,special_teams,3,,,,,
player,201510110gnb,gnb,BakhDa00,st_pct,11%,,,,,
player,201510110gnb,gnb,BulaBr20,pos,T,,,,,
player,201510110gnb,gnb,BulaBr20,offense,62,,,,,
player,201510110gnb,gnb,BulaBr20,off_pct,100%,,,,,
player,201510110gnb,gnb,BulaBr20,defense,0,,,,,
player,201510110gnb,gnb,BulaBr20,def_pct,0%,,,,,
player,201510110gnb,gnb,BulaBr20,special_teams,0,,,,,
player,201510110gnb,gnb,BulaBr20,st_pct,0%,,,,,
player,201510110gnb,gnb,LinsCo00,pos,C,,,,,
player,201510110gnb,gnb,LinsCo00,offense,62,,,,,
player,201510110gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201510110gnb,gnb,LinsCo00,defense,0,,,,,
player,201510110gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201510110gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201510110gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201510110gnb,gnb,RodgAa00,pos,QB,,,,,
player,201510110gnb,gnb,RodgAa00,offense,62,,,,,
player,201510110gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201510110gnb,gnb,RodgAa00,defense,0,,,,,
player,201510110gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201510110gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201510110gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201510110gnb,gnb,MontTy01,pos,WR,,,,,
player,201510110gnb,gnb,MontTy01,offense,61,,,,,
player,201510110gnb,gnb,MontTy01,off_pct,98%,,,,,
player,201510110gnb,gnb,MontTy01,defense,0,,,,,
player,201510110gnb,gnb,MontTy01,def_pct,0%,,,,,
player,201510110gnb,gnb,MontTy01,special_teams,3,,,,,
player,201510110gnb,gnb,MontTy01,st_pct,11%,,,,,
player,201510110gnb,gnb,RodgRi00,pos,TE,,,,,
player,201510110gnb,gnb,RodgRi00,offense,58,,,,,
player,201510110gnb,gnb,RodgRi00,off_pct,94%,,,,,
player,201510110gnb,gnb,RodgRi00,defense,0,,,,,
player,201510110gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201510110gnb,gnb,RodgRi00,special_teams,5,,,,,
player,201510110gnb,gnb,RodgRi00,st_pct,19%,,,,,
player,201510110gnb,gnb,JoneJa04,pos,WR,,,,,
player,201510110gnb,gnb,JoneJa04,offense,57,,,,,
player,201510110gnb,gnb,JoneJa04,off_pct,92%,,,,,
player,201510110gnb,gnb,JoneJa04,defense,0,,,,,
player,201510110gnb,gnb,JoneJa04,def_pct,0%,,,,,
player,201510110gnb,gnb,JoneJa04,special_teams,0,,,,,
player,201510110gnb,gnb,JoneJa04,st_pct,0%,,,,,
player,201510110gnb,gnb,CobbRa00,pos,WR,,,,,
player,201510110gnb,gnb,CobbRa00,offense,54,,,,,
player,201510110gnb,gnb,CobbRa00,off_pct,87%,,,,,
player,201510110gnb,gnb,CobbRa00,defense,0,,,,,
player,201510110gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201510110gnb,gnb,CobbRa00,special_teams,0,,,,,
player,201510110gnb,gnb,CobbRa00,st_pct,0%,,,,,
player,201510110gnb,gnb,LacyEd00,pos,RB,,,,,
player,201510110gnb,gnb,LacyEd00,offense,36,,,,,
player,201510110gnb,gnb,LacyEd00,off_pct,58%,,,,,
player,201510110gnb,gnb,LacyEd00,defense,0,,,,,
player,201510110gnb,gnb,LacyEd00,def_pct,0%,,,,,
player,201510110gnb,gnb,LacyEd00,special_teams,0,,,,,
player,201510110gnb,gnb,LacyEd00,st_pct,0%,,,,,
player,201510110gnb,gnb,WalkJo00,pos,G,,,,,
player,201510110gnb,gnb,WalkJo00,offense,32,,,,,
player,201510110gnb,gnb,WalkJo00,off_pct,52%,,,,,
player,201510110gnb,gnb,WalkJo00,defense,0,,,,,
player,201510110gnb,gnb,WalkJo00,def_pct,0%,,,,,
player,201510110gnb,gnb,WalkJo00,special_teams,5,,,,,
player,201510110gnb,gnb,WalkJo00,st_pct,19%,,,,,
player,201510110gnb,gnb,StarJa00,pos,RB,,,,,
player,201510110gnb,gnb,StarJa00,offense,26,,,,,
player,201510110gnb,gnb,StarJa00,off_pct,42%,,,,,
player,201510110gnb,gnb,StarJa00,defense,0,,,,,
player,201510110gnb,gnb,StarJa00,def_pct,0%,,,,,
player,201510110gnb,gnb,StarJa00,special_teams,3,,,,,
player,201510110gnb,gnb,StarJa00,st_pct,11%,,,,,
player,201510110gnb,gnb,LangT.20,pos,G,,,,,
player,201510110gnb,gnb,LangT.20,offense,24,,,,,
player,201510110gnb,gnb,LangT.20,off_pct,39%,,,,,
player,201510110gnb,gnb,LangT.20,defense,0,,,,,
player,201510110gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201510110gnb,gnb,LangT.20,special_teams,2,,,,,
player,201510110gnb,gnb,LangT.20,st_pct,7%,,,,,
player,201510110gnb,gnb,KuhnJo00,pos,FB,,,,,
player,201510110gnb,gnb,KuhnJo00,offense,10,,,,,
player,201510110gnb,gnb,KuhnJo00,off_pct,16%,,,,,
player,201510110gnb,gnb,KuhnJo00,defense,0,,,,,
player,201510110gnb,gnb,KuhnJo00,def_pct,0%,,,,,
player,201510110gnb,gnb,KuhnJo00,special_teams,7,,,,,
player,201510110gnb,gnb,KuhnJo00,st_pct,26%,,,,,
player,201510110gnb,gnb,BarcDo00,pos,T,,,,,
player,201510110gnb,gnb,BarcDo00,offense,6,,,,,
player,201510110gnb,gnb,BarcDo00,off_pct,10%,,,,,
player,201510110gnb,gnb,BarcDo00,defense,0,,,,,
player,201510110gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201510110gnb,gnb,BarcDo00,special_teams,5,,,,,
player,201510110gnb,gnb,BarcDo00,st_pct,19%,,,,,
player,201510110gnb,gnb,TretJC00,pos,C,,,,,
player,201510110gnb,gnb,TretJC00,offense,4,,,,,
player,201510110gnb,gnb,TretJC00,off_pct,6%,,,,,
player,201510110gnb,gnb,TretJC00,defense,0,,,,,
player,201510110gnb,gnb,TretJC00,def_pct,0%,,,,,
player,201510110gnb,gnb,TretJC00,special_teams,8,,,,,
player,201510110gnb,gnb,TretJC00,st_pct,30%,,,,,
player,201510110gnb,gnb,BackKe00,pos,TE,,,,,
player,201510110gnb,gnb,BackKe00,offense,3,,,,,
player,201510110gnb,gnb,BackKe00,off_pct,5%,,,,,
player,201510110gnb,gnb,BackKe00,defense,0,,,,,
player,201510110gnb,gnb,BackKe00,def_pct,0%,,,,,
player,201510110gnb,gnb,BackKe00,special_teams,0,,,,,
player,201510110gnb,gnb,BackKe00,st_pct,0%,,,,,
player,201510110gnb,gnb,AbbrJa00,pos,WR,,,,,
player,201510110gnb,gnb,AbbrJa00,offense,1,,,,,
player,201510110gnb,gnb,AbbrJa00,off_pct,2%,,,,,
player,201510110gnb,gnb,AbbrJa00,defense,0,,,,,
player,201510110gnb,gnb,AbbrJa00,def_pct,0%,,,,,
player,201510110gnb,gnb,AbbrJa00,special_teams,0,,,,,
player,201510110gnb,gnb,AbbrJa00,st_pct,0%,,,,,
player,201510110gnb,gnb,HydeMi00,pos,FS,,,,,
player,201510110gnb,gnb,HydeMi00,offense,0,,,,,
player,201510110gnb,gnb,HydeMi00,off_pct,0%,,,,,
player,201510110gnb,gnb,HydeMi00,defense,70,,,,,
player,201510110gnb,gnb,HydeMi00,def_pct,100%,,,,,
player,201510110gnb,gnb,HydeMi00,special_teams,15,,,,,
player,201510110gnb,gnb,HydeMi00,st_pct,56%,,,,,
player,201510110gnb,gnb,ClinHa00,pos,FS,,,,,
player,201510110gnb,gnb,ClinHa00,offense,0,,,,,
player,201510110gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201510110gnb,gnb,ClinHa00,defense,70,,,,,
player,201510110gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201510110gnb,gnb,ClinHa00,special_teams,8,,,,,
player,201510110gnb,gnb,ClinHa00,st_pct,30%,,,,,
player,201510110gnb,gnb,ShieSa00,pos,CB,,,,,
player,201510110gnb,gnb,ShieSa00,offense,0,,,,,
player,201510110gnb,gnb,ShieSa00,off_pct,0%,,,,,
player,201510110gnb,gnb,ShieSa00,defense,70,,,,,
player,201510110gnb,gnb,ShieSa00,def_pct,100%,,,,,
player,201510110gnb,gnb,ShieSa00,special_teams,6,,,,,
player,201510110gnb,gnb,ShieSa00,st_pct,22%,,,,,
player,201510110gnb,gnb,MattCl99,pos,LB,,,,,
player,201510110gnb,gnb,MattCl99,offense,0,,,,,
player,201510110gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201510110gnb,gnb,MattCl99,defense,70,,,,,
player,201510110gnb,gnb,MattCl99,def_pct,100%,,,,,
player,201510110gnb,gnb,MattCl99,special_teams,5,,,,,
player,201510110gnb,gnb,MattCl99,st_pct,19%,,,,,
player,201510110gnb,gnb,HaywCa00,pos,CB,,,,,
player,201510110gnb,gnb,HaywCa00,offense,0,,,,,
player,201510110gnb,gnb,HaywCa00,off_pct,0%,,,,,
player,201510110gnb,gnb,HaywCa00,defense,58,,,,,
player,201510110gnb,gnb,HaywCa00,def_pct,83%,,,,,
player,201510110gnb,gnb,HaywCa00,special_teams,10,,,,,
player,201510110gnb,gnb,HaywCa00,st_pct,37%,,,,,
player,201510110gnb,gnb,PalmNa01,pos,LB,,,,,
player,201510110gnb,gnb,PalmNa01,offense,0,,,,,
player,201510110gnb,gnb,PalmNa01,off_pct,0%,,,,,
player,201510110gnb,gnb,PalmNa01,defense,52,,,,,
player,201510110gnb,gnb,PalmNa01,def_pct,74%,,,,,
player,201510110gnb,gnb,PalmNa01,special_teams,9,,,,,
player,201510110gnb,gnb,PalmNa01,st_pct,33%,,,,,
player,201510110gnb,gnb,PeppJu99,pos,LB,,,,,
player,201510110gnb,gnb,PeppJu99,offense,0,,,,,
player,201510110gnb,gnb,PeppJu99,off_pct,0%,,,,,
player,201510110gnb,gnb,PeppJu99,defense,46,,,,,
player,201510110gnb,gnb,PeppJu99,def_pct,66%,,,,,
player,201510110gnb,gnb,PeppJu99,special_teams,5,,,,,
player,201510110gnb,gnb,PeppJu99,st_pct,19%,,,,,
player,201510110gnb,gnb,DaniMi00,pos,DT,,,,,
player,201510110gnb,gnb,DaniMi00,offense,0,,,,,
player,201510110gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201510110gnb,gnb,DaniMi00,defense,45,,,,,
player,201510110gnb,gnb,DaniMi00,def_pct,64%,,,,,
player,201510110gnb,gnb,DaniMi00,special_teams,5,,,,,
player,201510110gnb,gnb,DaniMi00,st_pct,19%,,,,,
player,201510110gnb,gnb,NealMi99,pos,LB,,,,,
player,201510110gnb,gnb,NealMi99,offense,0,,,,,
player,201510110gnb,gnb,NealMi99,off_pct,0%,,,,,
player,201510110gnb,gnb,NealMi99,defense,45,,,,,
player,201510110gnb,gnb,NealMi99,def_pct,64%,,,,,
player,201510110gnb,gnb,NealMi99,special_teams,5,,,,,
player,201510110gnb,gnb,NealMi99,st_pct,19%,,,,,
player,201510110gnb,gnb,GuioLe99,pos,DT,,,,,
player,201510110gnb,gnb,GuioLe99,offense,0,,,,,
player,201510110gnb,gnb,GuioLe99,off_pct,0%,,,,,
player,201510110gnb,gnb,GuioLe99,defense,35,,,,,
player,201510110gnb,gnb,GuioLe99,def_pct,50%,,,,,
player,201510110gnb,gnb,GuioLe99,special_teams,3,,,,,
player,201510110gnb,gnb,GuioLe99,st_pct,11%,,,,,
player,201510110gnb,gnb,RandDa00,pos,CB,,,,,
player,201510110gnb,gnb,RandDa00,offense,0,,,,,
player,201510110gnb,gnb,RandDa00,off_pct,0%,,,,,
player,201510110gnb,gnb,RandDa00,defense,33,,,,,
player,201510110gnb,gnb,RandDa00,def_pct,47%,,,,,
player,201510110gnb,gnb,RandDa00,special_teams,7,,,,,
player,201510110gnb,gnb,RandDa00,st_pct,26%,,,,,
player,201510110gnb,gnb,BanjCh00,pos,SS,,,,,
player,201510110gnb,gnb,BanjCh00,offense,0,,,,,
player,201510110gnb,gnb,BanjCh00,off_pct,0%,,,,,
player,201510110gnb,gnb,BanjCh00,defense,30,,,,,
player,201510110gnb,gnb,BanjCh00,def_pct,43%,,,,,
player,201510110gnb,gnb,BanjCh00,special_teams,22,,,,,
player,201510110gnb,gnb,BanjCh00,st_pct,81%,,,,,
player,201510110gnb,gnb,RajiBJ99,pos,NT,,,,,
player,201510110gnb,gnb,RajiBJ99,offense,0,,,,,
player,201510110gnb,gnb,RajiBJ99,off_pct,0%,,,,,
player,201510110gnb,gnb,RajiBJ99,defense,26,,,,,
player,201510110gnb,gnb,RajiBJ99,def_pct,37%,,,,,
player,201510110gnb,gnb,RajiBJ99,special_teams,2,,,,,
player,201510110gnb,gnb,RajiBJ99,st_pct,7%,,,,,
player,201510110gnb,gnb,ElliJa02,pos,LB,,,,,
player,201510110gnb,gnb,ElliJa02,offense,0,,,,,
player,201510110gnb,gnb,ElliJa02,off_pct,0%,,,,,
player,201510110gnb,gnb,ElliJa02,defense,24,,,,,
player,201510110gnb,gnb,ElliJa02,def_pct,34%,,,,,
player,201510110gnb,gnb,ElliJa02,special_teams,22,,,,,
player,201510110gnb,gnb,ElliJa02,st_pct,81%,,,,,
player,201510110gnb,gnb,JoneDa03,pos,DE,,,,,
player,201510110gnb,gnb,JoneDa03,offense,0,,,,,
player,201510110gnb,gnb,JoneDa03,off_pct,0%,,,,,
player,201510110gnb,gnb,JoneDa03,defense,21,,,,,
player,201510110gnb,gnb,JoneDa03,def_pct,30%,,,,,
player,201510110gnb,gnb,JoneDa03,special_teams,9,,,,,
player,201510110gnb,gnb,JoneDa03,st_pct,33%,,,,,
player,201510110gnb,gnb,ThomJo04,pos,LB,,,,,
player,201510110gnb,gnb,ThomJo04,offense,0,,,,,
player,201510110gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201510110gnb,gnb,ThomJo04,defense,18,,,,,
player,201510110gnb,gnb,ThomJo04,def_pct,26%,,,,,
player,201510110gnb,gnb,ThomJo04,special_teams,17,,,,,
player,201510110gnb,gnb,ThomJo04,st_pct,63%,,,,,
player,201510110gnb,gnb,PennMi00,pos,DE,,,,,
player,201510110gnb,gnb,PennMi00,offense,0,,,,,
player,201510110gnb,gnb,PennMi00,off_pct,0%,,,,,
player,201510110gnb,gnb,PennMi00,defense,17,,,,,
player,201510110gnb,gnb,PennMi00,def_pct,24%,,,,,
player,201510110gnb,gnb,PennMi00,special_teams,5,,,,,
player,201510110gnb,gnb,PennMi00,st_pct,19%,,,,,
player,201510110gnb,gnb,RollQu00,pos,CB,,,,,
player,201510110gnb,gnb,RollQu00,offense,0,,,,,
player,201510110gnb,gnb,RollQu00,off_pct,0%,,,,,
player,201510110gnb,gnb,RollQu00,defense,15,,,,,
player,201510110gnb,gnb,RollQu00,def_pct,21%,,,,,
player,201510110gnb,gnb,RollQu00,special_teams,19,,,,,
player,201510110gnb,gnb,RollQu00,st_pct,70%,,,,,
player,201510110gnb,gnb,MuluAn00,pos,LB,,,,,
player,201510110gnb,gnb,MuluAn00,offense,0,,,,,
player,201510110gnb,gnb,MuluAn00,off_pct,0%,,,,,
player,201510110gnb,gnb,MuluAn00,defense,13,,,,,
player,201510110gnb,gnb,MuluAn00,def_pct,19%,,,,,
player,201510110gnb,gnb,MuluAn00,special_teams,1,,,,,
player,201510110gnb,gnb,MuluAn00,st_pct,4%,,,,,
player,201510110gnb,gnb,PerrNi00,pos,LB,,,,,
player,201510110gnb,gnb,PerrNi00,offense,0,,,,,
player,201510110gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201510110gnb,gnb,PerrNi00,defense,12,,,,,
player,201510110gnb,gnb,PerrNi00,def_pct,17%,,,,,
player,201510110gnb,gnb,PerrNi00,special_teams,1,,,,,
player,201510110gnb,gnb,PerrNi00,st_pct,4%,,,,,
player,201510110gnb,gnb,RipkAa00,pos,FB,,,,,
player,201510110gnb,gnb,RipkAa00,offense,0,,,,,
player,201510110gnb,gnb,RipkAa00,off_pct,0%,,,,,
player,201510110gnb,gnb,RipkAa00,defense,0,,,,,
player,201510110gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201510110gnb,gnb,RipkAa00,special_teams,16,,,,,
player,201510110gnb,gnb,RipkAa00,st_pct,59%,,,,,
player,201510110gnb,gnb,JaniJe00,pos,WR,,,,,
player,201510110gnb,gnb,JaniJe00,offense,0,,,,,
player,201510110gnb,gnb,JaniJe00,off_pct,0%,,,,,
