game,2015,13,20151206,201512060mia,rav,"Baltimore Ravens",13,mia,"Miami Dolphins",15
player,201512060mia,rav,DumeEl20,tackles_assists,1,,,,,
player,201512060mia,rav,DumeEl20,tackles_loss,1,,,,,
player,201512060mia,rav,DumeEl20,qb_hits,2,,,,,
player,201512060mia,rav,DumeEl20,fumbles_rec,0,,,,,
player,201512060mia,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201512060mia,rav,DumeEl20,fumbles_forced,0,,,,,
player,201512060mia,rav,HillWi01,def_int,0,,,,,
player,201512060mia,rav,HillWi01,def_int_yds,0,,,,,
player,201512060mia,rav,HillWi01,def_int_td,0,,,,,
player,201512060mia,rav,HillWi01,def_int_long,0,,,,,
player,201512060mia,rav,HillWi01,pass_defended,0,,,,,
player,201512060mia,rav,HillWi01,sacks,0.0,,,,,
player,201512060mia,rav,HillWi01,tackles_combined,3,,,,,
player,201512060mia,rav,HillWi01,tackles_solo,2,,,,,
player,201512060mia,rav,HillWi01,tackles_assists,1,,,,,
player,201512060mia,rav,HillWi01,tackles_loss,1,,,,,
player,201512060mia,rav,HillWi01,qb_hits,0,,,,,
player,201512060mia,rav,HillWi01,fumbles_rec,0,,,,,
player,201512060mia,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201512060mia,rav,HillWi01,fumbles_forced,0,,,,,
player,201512060mia,rav,McClAl00,def_int,0,,,,,
player,201512060mia,rav,McClAl00,def_int_yds,0,,,,,
player,201512060mia,rav,McClAl00,def_int_td,0,,,,,
player,201512060mia,rav,McClAl00,def_int_long,0,,,,,
player,201512060mia,rav,McClAl00,pass_defended,0,,,,,
player,201512060mia,rav,McClAl00,sacks,0.0,,,,,
player,201512060mia,rav,McClAl00,tackles_combined,3,,,,,
player,201512060mia,rav,McClAl00,tackles_solo,3,,,,,
player,201512060mia,rav,McClAl00,tackles_assists,0,,,,,
player,201512060mia,rav,McClAl00,tackles_loss,0,,,,,
player,201512060mia,rav,McClAl00,qb_hits,0,,,,,
player,201512060mia,rav,McClAl00,fumbles_rec,0,,,,,
player,201512060mia,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,McClAl00,fumbles_forced,0,,,,,
player,201512060mia,rav,OrrxZa00,def_int,0,,,,,
player,201512060mia,rav,OrrxZa00,def_int_yds,0,,,,,
player,201512060mia,rav,OrrxZa00,def_int_td,0,,,,,
player,201512060mia,rav,OrrxZa00,def_int_long,0,,,,,
player,201512060mia,rav,OrrxZa00,pass_defended,0,,,,,
player,201512060mia,rav,OrrxZa00,sacks,0.0,,,,,
player,201512060mia,rav,OrrxZa00,tackles_combined,3,,,,,
player,201512060mia,rav,OrrxZa00,tackles_solo,3,,,,,
player,201512060mia,rav,OrrxZa00,tackles_assists,0,,,,,
player,201512060mia,rav,OrrxZa00,tackles_loss,0,,,,,
player,201512060mia,rav,OrrxZa00,qb_hits,0,,,,,
player,201512060mia,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201512060mia,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201512060mia,rav,UpshCo00,def_int,0,,,,,
player,201512060mia,rav,UpshCo00,def_int_yds,0,,,,,
player,201512060mia,rav,UpshCo00,def_int_td,0,,,,,
player,201512060mia,rav,UpshCo00,def_int_long,0,,,,,
player,201512060mia,rav,UpshCo00,pass_defended,0,,,,,
player,201512060mia,rav,UpshCo00,sacks,0.0,,,,,
player,201512060mia,rav,UpshCo00,tackles_combined,3,,,,,
player,201512060mia,rav,UpshCo00,tackles_solo,2,,,,,
player,201512060mia,rav,UpshCo00,tackles_assists,1,,,,,
player,201512060mia,rav,UpshCo00,tackles_loss,0,,,,,
player,201512060mia,rav,UpshCo00,qb_hits,0,,,,,
player,201512060mia,rav,UpshCo00,fumbles_rec,1,,,,,
player,201512060mia,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,UpshCo00,fumbles_forced,0,,,,,
player,201512060mia,rav,CantCh21,def_int,0,,,,,
player,201512060mia,rav,CantCh21,def_int_yds,0,,,,,
player,201512060mia,rav,CantCh21,def_int_td,0,,,,,
player,201512060mia,rav,CantCh21,def_int_long,0,,,,,
player,201512060mia,rav,CantCh21,pass_defended,0,,,,,
player,201512060mia,rav,CantCh21,sacks,0.0,,,,,
player,201512060mia,rav,CantCh21,tackles_combined,2,,,,,
player,201512060mia,rav,CantCh21,tackles_solo,1,,,,,
player,201512060mia,rav,CantCh21,tackles_assists,1,,,,,
player,201512060mia,rav,CantCh21,tackles_loss,0,,,,,
player,201512060mia,rav,CantCh21,qb_hits,0,,,,,
player,201512060mia,rav,CantCh21,fumbles_rec,0,,,,,
player,201512060mia,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201512060mia,rav,CantCh21,fumbles_forced,0,,,,,
player,201512060mia,rav,WillBr02,def_int,0,,,,,
player,201512060mia,rav,WillBr02,def_int_yds,0,,,,,
player,201512060mia,rav,WillBr02,def_int_td,0,,,,,
player,201512060mia,rav,WillBr02,def_int_long,0,,,,,
player,201512060mia,rav,WillBr02,pass_defended,0,,,,,
player,201512060mia,rav,WillBr02,sacks,0.0,,,,,
player,201512060mia,rav,WillBr02,tackles_combined,2,,,,,
player,201512060mia,rav,WillBr02,tackles_solo,1,,,,,
player,201512060mia,rav,WillBr02,tackles_assists,1,,,,,
player,201512060mia,rav,WillBr02,tackles_loss,0,,,,,
player,201512060mia,rav,WillBr02,qb_hits,0,,,,,
player,201512060mia,rav,WillBr02,fumbles_rec,0,,,,,
player,201512060mia,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201512060mia,rav,WillBr02,fumbles_forced,0,,,,,
player,201512060mia,rav,WrigSh00,def_int,0,,,,,
player,201512060mia,rav,WrigSh00,def_int_yds,0,,,,,
player,201512060mia,rav,WrigSh00,def_int_td,0,,,,,
player,201512060mia,rav,WrigSh00,def_int_long,0,,,,,
player,201512060mia,rav,WrigSh00,pass_defended,0,,,,,
player,201512060mia,rav,WrigSh00,sacks,0.0,,,,,
player,201512060mia,rav,WrigSh00,tackles_combined,2,,,,,
player,201512060mia,rav,WrigSh00,tackles_solo,2,,,,,
player,201512060mia,rav,WrigSh00,tackles_assists,0,,,,,
player,201512060mia,rav,WrigSh00,tackles_loss,0,,,,,
player,201512060mia,rav,WrigSh00,qb_hits,0,,,,,
player,201512060mia,rav,WrigSh00,fumbles_rec,0,,,,,
player,201512060mia,rav,WrigSh00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,WrigSh00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,WrigSh00,fumbles_forced,0,,,,,
player,201512060mia,rav,SmitZa00,def_int,0,,,,,
player,201512060mia,rav,SmitZa00,def_int_yds,0,,,,,
player,201512060mia,rav,SmitZa00,def_int_td,0,,,,,
player,201512060mia,rav,SmitZa00,def_int_long,0,,,,,
player,201512060mia,rav,SmitZa00,pass_defended,0,,,,,
player,201512060mia,rav,SmitZa00,sacks,0.0,,,,,
player,201512060mia,rav,SmitZa00,tackles_combined,1,,,,,
player,201512060mia,rav,SmitZa00,tackles_solo,1,,,,,
player,201512060mia,rav,SmitZa00,tackles_assists,0,,,,,
player,201512060mia,rav,SmitZa00,tackles_loss,0,,,,,
player,201512060mia,rav,SmitZa00,qb_hits,0,,,,,
player,201512060mia,rav,SmitZa00,fumbles_rec,0,,,,,
player,201512060mia,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,SmitZa00,fumbles_forced,0,,,,,
player,201512060mia,rav,TrawBr00,def_int,0,,,,,
player,201512060mia,rav,TrawBr00,def_int_yds,0,,,,,
player,201512060mia,rav,TrawBr00,def_int_td,0,,,,,
player,201512060mia,rav,TrawBr00,def_int_long,0,,,,,
player,201512060mia,rav,TrawBr00,pass_defended,0,,,,,
player,201512060mia,rav,TrawBr00,sacks,0.0,,,,,
player,201512060mia,rav,TrawBr00,tackles_combined,1,,,,,
player,201512060mia,rav,TrawBr00,tackles_solo,1,,,,,
player,201512060mia,rav,TrawBr00,tackles_assists,0,,,,,
player,201512060mia,rav,TrawBr00,tackles_loss,0,,,,,
player,201512060mia,rav,TrawBr00,qb_hits,0,,,,,
player,201512060mia,rav,TrawBr00,fumbles_rec,0,,,,,
player,201512060mia,rav,TrawBr00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,TrawBr00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,TrawBr00,fumbles_forced,0,,,,,
player,201512060mia,rav,WebbLa99,def_int,0,,,,,
player,201512060mia,rav,WebbLa99,def_int_yds,0,,,,,
player,201512060mia,rav,WebbLa99,def_int_td,0,,,,,
player,201512060mia,rav,WebbLa99,def_int_long,0,,,,,
player,201512060mia,rav,WebbLa99,pass_defended,0,,,,,
player,201512060mia,rav,WebbLa99,sacks,0.0,,,,,
player,201512060mia,rav,WebbLa99,tackles_combined,1,,,,,
player,201512060mia,rav,WebbLa99,tackles_solo,1,,,,,
player,201512060mia,rav,WebbLa99,tackles_assists,0,,,,,
player,201512060mia,rav,WebbLa99,tackles_loss,0,,,,,
player,201512060mia,rav,WebbLa99,qb_hits,0,,,,,
player,201512060mia,rav,WebbLa99,fumbles_rec,0,,,,,
player,201512060mia,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201512060mia,rav,WebbLa99,fumbles_forced,0,,,,,
player,201512060mia,rav,GuyxLa00,def_int,0,,,,,
player,201512060mia,rav,GuyxLa00,def_int_yds,0,,,,,
player,201512060mia,rav,GuyxLa00,def_int_td,0,,,,,
player,201512060mia,rav,GuyxLa00,def_int_long,0,,,,,
player,201512060mia,rav,GuyxLa00,pass_defended,1,,,,,
player,201512060mia,rav,GuyxLa00,sacks,0.0,,,,,
player,201512060mia,rav,GuyxLa00,tackles_combined,0,,,,,
player,201512060mia,rav,GuyxLa00,tackles_solo,0,,,,,
player,201512060mia,rav,GuyxLa00,tackles_assists,0,,,,,
player,201512060mia,rav,GuyxLa00,tackles_loss,0,,,,,
player,201512060mia,rav,GuyxLa00,qb_hits,0,,,,,
player,201512060mia,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201512060mia,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201512060mia,rav,JernTi00,def_int,0,,,,,
player,201512060mia,rav,JernTi00,def_int_yds,0,,,,,
player,201512060mia,rav,JernTi00,def_int_td,0,,,,,
player,201512060mia,rav,JernTi00,def_int_long,0,,,,,
player,201512060mia,rav,JernTi00,pass_defended,0,,,,,
player,201512060mia,rav,JernTi00,sacks,0.0,,,,,
player,201512060mia,rav,JernTi00,tackles_combined,0,,,,,
player,201512060mia,rav,JernTi00,tackles_solo,0,,,,,
player,201512060mia,rav,JernTi00,tackles_assists,0,,,,,
player,201512060mia,rav,JernTi00,tackles_loss,0,,,,,
player,201512060mia,rav,JernTi00,qb_hits,2,,,,,
player,201512060mia,rav,JernTi00,fumbles_rec,0,,,,,
player,201512060mia,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201512060mia,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201512060mia,rav,JernTi00,fumbles_forced,0,,,,,
player,201512060mia,mia,ShelDe00,def_int,1,,,,,
player,201512060mia,mia,ShelDe00,def_int_yds,22,,,,,
player,201512060mia,mia,ShelDe00,def_int_td,1,,,,,
player,201512060mia,mia,ShelDe00,def_int_long,22,,,,,
player,201512060mia,mia,ShelDe00,pass_defended,1,,,,,
player,201512060mia,mia,ShelDe00,sacks,0.5,,,,,
player,201512060mia,mia,ShelDe00,tackles_combined,3,,,,,
player,201512060mia,mia,ShelDe00,tackles_solo,2,,,,,
player,201512060mia,mia,ShelDe00,tackles_assists,1,,,,,
player,201512060mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201512060mia,mia,ShelDe00,qb_hits,3,,,,,
player,201512060mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201512060mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201512060mia,mia,JoneRe99,def_int,1,,,,,
player,201512060mia,mia,JoneRe99,def_int_yds,2,,,,,
player,201512060mia,mia,JoneRe99,def_int_td,0,,,,,
player,201512060mia,mia,JoneRe99,def_int_long,2,,,,,
player,201512060mia,mia,JoneRe99,pass_defended,1,,,,,
player,201512060mia,mia,JoneRe99,sacks,0.0,,,,,
player,201512060mia,mia,JoneRe99,tackles_combined,10,,,,,
player,201512060mia,mia,JoneRe99,tackles_solo,7,,,,,
player,201512060mia,mia,JoneRe99,tackles_assists,3,,,,,
player,201512060mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201512060mia,mia,JoneRe99,qb_hits,0,,,,,
player,201512060mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201512060mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201512060mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201512060mia,mia,VernOl00,def_int,0,,,,,
player,201512060mia,mia,VernOl00,def_int_yds,0,,,,,
player,201512060mia,mia,VernOl00,def_int_td,0,,,,,
player,201512060mia,mia,VernOl00,def_int_long,0,,,,,
player,201512060mia,mia,VernOl00,pass_defended,0,,,,,
player,201512060mia,mia,VernOl00,sacks,2.5,,,,,
player,201512060mia,mia,VernOl00,tackles_combined,6,,,,,
player,201512060mia,mia,VernOl00,tackles_solo,4,,,,,
player,201512060mia,mia,VernOl00,tackles_assists,2,,,,,
player,201512060mia,mia,VernOl00,tackles_loss,2,,,,,
player,201512060mia,mia,VernOl00,qb_hits,5,,,,,
player,201512060mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201512060mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201512060mia,mia,ShepKe00,def_int,0,,,,,
player,201512060mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201512060mia,mia,ShepKe00,def_int_td,0,,,,,
player,201512060mia,mia,ShepKe00,def_int_long,0,,,,,
player,201512060mia,mia,ShepKe00,pass_defended,0,,,,,
player,201512060mia,mia,ShepKe00,sacks,0.0,,,,,
player,201512060mia,mia,ShepKe00,tackles_combined,8,,,,,
player,201512060mia,mia,ShepKe00,tackles_solo,5,,,,,
player,201512060mia,mia,ShepKe00,tackles_assists,3,,,,,
player,201512060mia,mia,ShepKe00,tackles_loss,0,,,,,
player,201512060mia,mia,ShepKe00,qb_hits,0,,,,,
player,201512060mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201512060mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201512060mia,mia,JenkJe00,def_int,0,,,,,
player,201512060mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201512060mia,mia,JenkJe00,def_int_td,0,,,,,
player,201512060mia,mia,JenkJe00,def_int_long,0,,,,,
player,201512060mia,mia,JenkJe00,pass_defended,1,,,,,
player,201512060mia,mia,JenkJe00,sacks,0.0,,,,,
player,201512060mia,mia,JenkJe00,tackles_combined,7,,,,,
player,201512060mia,mia,JenkJe00,tackles_solo,3,,,,,
player,201512060mia,mia,JenkJe00,tackles_assists,4,,,,,
player,201512060mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201512060mia,mia,JenkJe00,qb_hits,0,,,,,
player,201512060mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201512060mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201512060mia,mia,McCaBo01,def_int,0,,,,,
player,201512060mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201512060mia,mia,McCaBo01,def_int_td,0,,,,,
player,201512060mia,mia,McCaBo01,def_int_long,0,,,,,
player,201512060mia,mia,McCaBo01,pass_defended,1,,,,,
player,201512060mia,mia,McCaBo01,sacks,0.0,,,,,
player,201512060mia,mia,McCaBo01,tackles_combined,7,,,,,
player,201512060mia,mia,McCaBo01,tackles_solo,7,,,,,
player,201512060mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201512060mia,mia,McCaBo01,tackles_loss,0,,,,,
player,201512060mia,mia,McCaBo01,qb_hits,0,,,,,
player,201512060mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201512060mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201512060mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201512060mia,mia,MisiKo99,def_int,0,,,,,
player,201512060mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201512060mia,mia,MisiKo99,def_int_td,0,,,,,
player,201512060mia,mia,MisiKo99,def_int_long,0,,,,,
player,201512060mia,mia,MisiKo99,pass_defended,0,,,,,
player,201512060mia,mia,MisiKo99,sacks,0.0,,,,,
player,201512060mia,mia,MisiKo99,tackles_combined,7,,,,,
player,201512060mia,mia,MisiKo99,tackles_solo,3,,,,,
player,201512060mia,mia,MisiKo99,tackles_assists,4,,,,,
player,201512060mia,mia,MisiKo99,tackles_loss,3,,,,,
player,201512060mia,mia,MisiKo99,qb_hits,0,,,,,
player,201512060mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201512060mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201512060mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201512060mia,mia,ThomMi02,def_int,0,,,,,
player,201512060mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201512060mia,mia,ThomMi02,def_int_td,0,,,,,
player,201512060mia,mia,ThomMi02,def_int_long,0,,,,,
player,201512060mia,mia,ThomMi02,pass_defended,0,,,,,
player,201512060mia,mia,ThomMi02,sacks,0.0,,,,,
player,201512060mia,mia,ThomMi02,tackles_combined,7,,,,,
player,201512060mia,mia,ThomMi02,tackles_solo,4,,,,,
player,201512060mia,mia,ThomMi02,tackles_assists,3,,,,,
player,201512060mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201512060mia,mia,ThomMi02,qb_hits,0,,,,,
player,201512060mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201512060mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201512060mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201512060mia,mia,GarySh00,def_int,0,,,,,
player,201512060mia,mia,GarySh00,def_int_yds,0,,,,,
player,201512060mia,mia,GarySh00,def_int_td,0,,,,,
player,201512060mia,mia,GarySh00,def_int_long,0,,,,,
player,201512060mia,mia,GarySh00,pass_defended,0,,,,,
player,201512060mia,mia,GarySh00,sacks,0.0,,,,,
player,201512060mia,mia,GarySh00,tackles_combined,4,,,,,
player,201512060mia,mia,GarySh00,tackles_solo,3,,,,,
player,201512060mia,mia,GarySh00,tackles_assists,1,,,,,
player,201512060mia,mia,GarySh00,tackles_loss,0,,,,,
player,201512060mia,mia,GarySh00,qb_hits,0,,,,,
player,201512060mia,mia,GarySh00,fumbles_rec,0,,,,,
player,201512060mia,mia,GarySh00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,GarySh00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,GarySh00,fumbles_forced,0,,,,,
player,201512060mia,mia,GrimBr20,def_int,0,,,,,
player,201512060mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201512060mia,mia,GrimBr20,def_int_td,0,,,,,
player,201512060mia,mia,GrimBr20,def_int_long,0,,,,,
player,201512060mia,mia,GrimBr20,pass_defended,1,,,,,
player,201512060mia,mia,GrimBr20,sacks,0.0,,,,,
player,201512060mia,mia,GrimBr20,tackles_combined,4,,,,,
player,201512060mia,mia,GrimBr20,tackles_solo,3,,,,,
player,201512060mia,mia,GrimBr20,tackles_assists,1,,,,,
player,201512060mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201512060mia,mia,GrimBr20,qb_hits,0,,,,,
player,201512060mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201512060mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201512060mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201512060mia,mia,PhilJo01,def_int,0,,,,,
player,201512060mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201512060mia,mia,PhilJo01,def_int_td,0,,,,,
player,201512060mia,mia,PhilJo01,def_int_long,0,,,,,
player,201512060mia,mia,PhilJo01,pass_defended,1,,,,,
player,201512060mia,mia,PhilJo01,sacks,0.0,,,,,
player,201512060mia,mia,PhilJo01,tackles_combined,4,,,,,
player,201512060mia,mia,PhilJo01,tackles_solo,1,,,,,
player,201512060mia,mia,PhilJo01,tackles_assists,3,,,,,
player,201512060mia,mia,PhilJo01,tackles_loss,0,,,,,
player,201512060mia,mia,PhilJo01,qb_hits,1,,,,,
player,201512060mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201512060mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201512060mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201512060mia,mia,SuhxNd99,def_int,0,,,,,
player,201512060mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201512060mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201512060mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201512060mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201512060mia,mia,SuhxNd99,sacks,0.0,,,,,
player,201512060mia,mia,SuhxNd99,tackles_combined,4,,,,,
player,201512060mia,mia,SuhxNd99,tackles_solo,2,,,,,
player,201512060mia,mia,SuhxNd99,tackles_assists,2,,,,,
player,201512060mia,mia,SuhxNd99,tackles_loss,0,,,,,
player,201512060mia,mia,SuhxNd99,qb_hits,2,,,,,
player,201512060mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201512060mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201512060mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201512060mia,mia,HewiNe00,def_int,0,,,,,
player,201512060mia,mia,HewiNe00,def_int_yds,0,,,,,
player,201512060mia,mia,HewiNe00,def_int_td,0,,,,,
player,201512060mia,mia,HewiNe00,def_int_long,0,,,,,
player,201512060mia,mia,HewiNe00,pass_defended,0,,,,,
player,201512060mia,mia,HewiNe00,sacks,0.0,,,,,
player,201512060mia,mia,HewiNe00,tackles_combined,2,,,,,
player,201512060mia,mia,HewiNe00,tackles_solo,1,,,,,
player,201512060mia,mia,HewiNe00,tackles_assists,1,,,,,
player,201512060mia,mia,HewiNe00,tackles_loss,0,,,,,
player,201512060mia,mia,HewiNe00,qb_hits,0,,,,,
player,201512060mia,mia,HewiNe00,fumbles_rec,0,,,,,
player,201512060mia,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,HewiNe00,fumbles_forced,0,,,,,
player,201512060mia,mia,LippTo00,def_int,0,,,,,
player,201512060mia,mia,LippTo00,def_int_yds,0,,,,,
player,201512060mia,mia,LippTo00,def_int_td,0,,,,,
player,201512060mia,mia,LippTo00,def_int_long,0,,,,,
player,201512060mia,mia,LippTo00,pass_defended,0,,,,,
player,201512060mia,mia,LippTo00,sacks,0.0,,,,,
player,201512060mia,mia,LippTo00,tackles_combined,2,,,,,
player,201512060mia,mia,LippTo00,tackles_solo,2,,,,,
player,201512060mia,mia,LippTo00,tackles_assists,0,,,,,
player,201512060mia,mia,LippTo00,tackles_loss,0,,,,,
player,201512060mia,mia,LippTo00,qb_hits,0,,,,,
player,201512060mia,mia,LippTo00,fumbles_rec,0,,,,,
player,201512060mia,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,LippTo00,fumbles_forced,0,,,,,
player,201512060mia,mia,McCaBr99,def_int,0,,,,,
player,201512060mia,mia,McCaBr99,def_int_yds,0,,,,,
player,201512060mia,mia,McCaBr99,def_int_td,0,,,,,
player,201512060mia,mia,McCaBr99,def_int_long,0,,,,,
player,201512060mia,mia,McCaBr99,pass_defended,1,,,,,
player,201512060mia,mia,McCaBr99,sacks,0.0,,,,,
player,201512060mia,mia,McCaBr99,tackles_combined,2,,,,,
player,201512060mia,mia,McCaBr99,tackles_solo,2,,,,,
player,201512060mia,mia,McCaBr99,tackles_assists,0,,,,,
player,201512060mia,mia,McCaBr99,tackles_loss,0,,,,,
player,201512060mia,mia,McCaBr99,qb_hits,0,,,,,
player,201512060mia,mia,McCaBr99,fumbles_rec,0,,,,,
player,201512060mia,mia,McCaBr99,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,McCaBr99,fumbles_rec_td,0,,,,,
player,201512060mia,mia,McCaBr99,fumbles_forced,0,,,,,
player,201512060mia,mia,AikeWa00,def_int,0,,,,,
player,201512060mia,mia,AikeWa00,def_int_yds,0,,,,,
player,201512060mia,mia,AikeWa00,def_int_td,0,,,,,
player,201512060mia,mia,AikeWa00,def_int_long,0,,,,,
player,201512060mia,mia,AikeWa00,pass_defended,0,,,,,
player,201512060mia,mia,AikeWa00,sacks,0.0,,,,,
player,201512060mia,mia,AikeWa00,tackles_combined,1,,,,,
player,201512060mia,mia,AikeWa00,tackles_solo,0,,,,,
player,201512060mia,mia,AikeWa00,tackles_assists,1,,,,,
player,201512060mia,mia,AikeWa00,tackles_loss,0,,,,,
player,201512060mia,mia,AikeWa00,qb_hits,0,,,,,
player,201512060mia,mia,AikeWa00,fumbles_rec,0,,,,,
player,201512060mia,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201512060mia,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201512060mia,mia,AikeWa00,fumbles_forced,0,,,,,
player,201512060mia,mia,DennJo20,def_int,0,,,,,
player,201512060mia,mia,DennJo20,def_int_yds,0,,,,,
player,201512060mia,mia,DennJo20,def_int_td,0,,,,,
player,201512060mia,mia,DennJo20,def_int_long,0,,,,,
player,201512060mia,mia,DennJo20,pass_defended,0,,,,,
player,201512060mia,mia,DennJo20,sacks,0.0,,,,,
player,201512060mia,mia,DennJo20,tackles_combined,1,,,,,
player,201512060mia,mia,DennJo20,tackles_solo,0,,,,,
player,201512060mia,mia,DennJo20,tackles_assists,1,,,,,
player,201512060mia,mia,DennJo20,tackles_loss,0,,,,,
