game,2015,12,20151129,201511290atl,min,"Minnesota Vikings",20,atl,"Atlanta Falcons",10
player,201511290atl,min,GreeCh99,tackles_loss,0,,,,,
player,201511290atl,min,GreeCh99,qb_hits,0,,,,,
player,201511290atl,min,GreeCh99,fumbles_rec,0,,,,,
player,201511290atl,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201511290atl,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201511290atl,min,GreeCh99,fumbles_forced,0,,,,,
player,201511290atl,min,ExumAn00,def_int,0,,,,,
player,201511290atl,min,ExumAn00,def_int_yds,0,,,,,
player,201511290atl,min,ExumAn00,def_int_td,0,,,,,
player,201511290atl,min,ExumAn00,def_int_long,0,,,,,
player,201511290atl,min,ExumAn00,pass_defended,0,,,,,
player,201511290atl,min,ExumAn00,sacks,0.0,,,,,
player,201511290atl,min,ExumAn00,tackles_combined,3,,,,,
player,201511290atl,min,ExumAn00,tackles_solo,3,,,,,
player,201511290atl,min,ExumAn00,tackles_assists,0,,,,,
player,201511290atl,min,ExumAn00,tackles_loss,1,,,,,
player,201511290atl,min,ExumAn00,qb_hits,0,,,,,
player,201511290atl,min,ExumAn00,fumbles_rec,1,,,,,
player,201511290atl,min,ExumAn00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,ExumAn00,fumbles_rec_td,0,,,,,
player,201511290atl,min,ExumAn00,fumbles_forced,0,,,,,
player,201511290atl,min,FloySh00,def_int,0,,,,,
player,201511290atl,min,FloySh00,def_int_yds,0,,,,,
player,201511290atl,min,FloySh00,def_int_td,0,,,,,
player,201511290atl,min,FloySh00,def_int_long,0,,,,,
player,201511290atl,min,FloySh00,pass_defended,0,,,,,
player,201511290atl,min,FloySh00,sacks,0.0,,,,,
player,201511290atl,min,FloySh00,tackles_combined,3,,,,,
player,201511290atl,min,FloySh00,tackles_solo,1,,,,,
player,201511290atl,min,FloySh00,tackles_assists,2,,,,,
player,201511290atl,min,FloySh00,tackles_loss,0,,,,,
player,201511290atl,min,FloySh00,qb_hits,0,,,,,
player,201511290atl,min,FloySh00,fumbles_rec,0,,,,,
player,201511290atl,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,FloySh00,fumbles_rec_td,0,,,,,
player,201511290atl,min,FloySh00,fumbles_forced,0,,,,,
player,201511290atl,min,JoseLi99,def_int,0,,,,,
player,201511290atl,min,JoseLi99,def_int_yds,0,,,,,
player,201511290atl,min,JoseLi99,def_int_td,0,,,,,
player,201511290atl,min,JoseLi99,def_int_long,0,,,,,
player,201511290atl,min,JoseLi99,pass_defended,0,,,,,
player,201511290atl,min,JoseLi99,sacks,0.0,,,,,
player,201511290atl,min,JoseLi99,tackles_combined,3,,,,,
player,201511290atl,min,JoseLi99,tackles_solo,2,,,,,
player,201511290atl,min,JoseLi99,tackles_assists,1,,,,,
player,201511290atl,min,JoseLi99,tackles_loss,0,,,,,
player,201511290atl,min,JoseLi99,qb_hits,0,,,,,
player,201511290atl,min,JoseLi99,fumbles_rec,0,,,,,
player,201511290atl,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201511290atl,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201511290atl,min,JoseLi99,fumbles_forced,0,,,,,
player,201511290atl,min,SendAn00,def_int,0,,,,,
player,201511290atl,min,SendAn00,def_int_yds,0,,,,,
player,201511290atl,min,SendAn00,def_int_td,0,,,,,
player,201511290atl,min,SendAn00,def_int_long,0,,,,,
player,201511290atl,min,SendAn00,pass_defended,0,,,,,
player,201511290atl,min,SendAn00,sacks,0.0,,,,,
player,201511290atl,min,SendAn00,tackles_combined,3,,,,,
player,201511290atl,min,SendAn00,tackles_solo,2,,,,,
player,201511290atl,min,SendAn00,tackles_assists,1,,,,,
player,201511290atl,min,SendAn00,tackles_loss,0,,,,,
player,201511290atl,min,SendAn00,qb_hits,0,,,,,
player,201511290atl,min,SendAn00,fumbles_rec,0,,,,,
player,201511290atl,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,SendAn00,fumbles_rec_td,0,,,,,
player,201511290atl,min,SendAn00,fumbles_forced,0,,,,,
player,201511290atl,min,RhodXa00,def_int,0,,,,,
player,201511290atl,min,RhodXa00,def_int_yds,0,,,,,
player,201511290atl,min,RhodXa00,def_int_td,0,,,,,
player,201511290atl,min,RhodXa00,def_int_long,0,,,,,
player,201511290atl,min,RhodXa00,pass_defended,1,,,,,
player,201511290atl,min,RhodXa00,sacks,0.0,,,,,
player,201511290atl,min,RhodXa00,tackles_combined,2,,,,,
player,201511290atl,min,RhodXa00,tackles_solo,2,,,,,
player,201511290atl,min,RhodXa00,tackles_assists,0,,,,,
player,201511290atl,min,RhodXa00,tackles_loss,0,,,,,
player,201511290atl,min,RhodXa00,qb_hits,0,,,,,
player,201511290atl,min,RhodXa00,fumbles_rec,0,,,,,
player,201511290atl,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201511290atl,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201511290atl,min,RhodXa00,fumbles_forced,0,,,,,
player,201511290atl,min,TrusJa99,def_int,0,,,,,
player,201511290atl,min,TrusJa99,def_int_yds,0,,,,,
player,201511290atl,min,TrusJa99,def_int_td,0,,,,,
player,201511290atl,min,TrusJa99,def_int_long,0,,,,,
player,201511290atl,min,TrusJa99,pass_defended,0,,,,,
player,201511290atl,min,TrusJa99,sacks,0.0,,,,,
player,201511290atl,min,TrusJa99,tackles_combined,2,,,,,
player,201511290atl,min,TrusJa99,tackles_solo,2,,,,,
player,201511290atl,min,TrusJa99,tackles_assists,0,,,,,
player,201511290atl,min,TrusJa99,tackles_loss,0,,,,,
player,201511290atl,min,TrusJa99,qb_hits,0,,,,,
player,201511290atl,min,TrusJa99,fumbles_rec,0,,,,,
player,201511290atl,min,TrusJa99,fumbles_rec_yds,0,,,,,
player,201511290atl,min,TrusJa99,fumbles_rec_td,0,,,,,
player,201511290atl,min,TrusJa99,fumbles_forced,0,,,,,
player,201511290atl,min,HuntDa01,def_int,0,,,,,
player,201511290atl,min,HuntDa01,def_int_yds,0,,,,,
player,201511290atl,min,HuntDa01,def_int_td,0,,,,,
player,201511290atl,min,HuntDa01,def_int_long,0,,,,,
player,201511290atl,min,HuntDa01,pass_defended,0,,,,,
player,201511290atl,min,HuntDa01,sacks,0.0,,,,,
player,201511290atl,min,HuntDa01,tackles_combined,1,,,,,
player,201511290atl,min,HuntDa01,tackles_solo,1,,,,,
player,201511290atl,min,HuntDa01,tackles_assists,0,,,,,
player,201511290atl,min,HuntDa01,tackles_loss,1,,,,,
player,201511290atl,min,HuntDa01,qb_hits,1,,,,,
player,201511290atl,min,HuntDa01,fumbles_rec,0,,,,,
player,201511290atl,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201511290atl,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201511290atl,min,HuntDa01,fumbles_forced,0,,,,,
player,201511290atl,min,JohnTo01,def_int,0,,,,,
player,201511290atl,min,JohnTo01,def_int_yds,0,,,,,
player,201511290atl,min,JohnTo01,def_int_td,0,,,,,
player,201511290atl,min,JohnTo01,def_int_long,0,,,,,
player,201511290atl,min,JohnTo01,pass_defended,0,,,,,
player,201511290atl,min,JohnTo01,sacks,0.0,,,,,
player,201511290atl,min,JohnTo01,tackles_combined,1,,,,,
player,201511290atl,min,JohnTo01,tackles_solo,1,,,,,
player,201511290atl,min,JohnTo01,tackles_assists,0,,,,,
player,201511290atl,min,JohnTo01,tackles_loss,0,,,,,
player,201511290atl,min,JohnTo01,qb_hits,1,,,,,
player,201511290atl,min,JohnTo01,fumbles_rec,0,,,,,
player,201511290atl,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201511290atl,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201511290atl,min,JohnTo01,fumbles_forced,0,,,,,
player,201511290atl,min,RobiJo01,def_int,0,,,,,
player,201511290atl,min,RobiJo01,def_int_yds,0,,,,,
player,201511290atl,min,RobiJo01,def_int_td,0,,,,,
player,201511290atl,min,RobiJo01,def_int_long,0,,,,,
player,201511290atl,min,RobiJo01,pass_defended,0,,,,,
player,201511290atl,min,RobiJo01,sacks,0.0,,,,,
player,201511290atl,min,RobiJo01,tackles_combined,1,,,,,
player,201511290atl,min,RobiJo01,tackles_solo,1,,,,,
player,201511290atl,min,RobiJo01,tackles_assists,0,,,,,
player,201511290atl,min,RobiJo01,tackles_loss,0,,,,,
player,201511290atl,min,RobiJo01,qb_hits,0,,,,,
player,201511290atl,min,RobiJo01,fumbles_rec,0,,,,,
player,201511290atl,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201511290atl,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201511290atl,min,RobiJo01,fumbles_forced,0,,,,,
player,201511290atl,min,RobiBr98,def_int,0,,,,,
player,201511290atl,min,RobiBr98,def_int_yds,0,,,,,
player,201511290atl,min,RobiBr98,def_int_td,0,,,,,
player,201511290atl,min,RobiBr98,def_int_long,0,,,,,
player,201511290atl,min,RobiBr98,pass_defended,0,,,,,
player,201511290atl,min,RobiBr98,sacks,0.0,,,,,
player,201511290atl,min,RobiBr98,tackles_combined,1,,,,,
player,201511290atl,min,RobiBr98,tackles_solo,1,,,,,
player,201511290atl,min,RobiBr98,tackles_assists,0,,,,,
player,201511290atl,min,RobiBr98,tackles_loss,0,,,,,
player,201511290atl,min,RobiBr98,qb_hits,0,,,,,
player,201511290atl,min,RobiBr98,fumbles_rec,0,,,,,
player,201511290atl,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201511290atl,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201511290atl,min,RobiBr98,fumbles_forced,0,,,,,
player,201511290atl,atl,AlleRi00,def_int,1,,,,,
player,201511290atl,atl,AlleRi00,def_int_yds,0,,,,,
player,201511290atl,atl,AlleRi00,def_int_td,0,,,,,
player,201511290atl,atl,AlleRi00,def_int_long,0,,,,,
player,201511290atl,atl,AlleRi00,pass_defended,1,,,,,
player,201511290atl,atl,AlleRi00,sacks,0.0,,,,,
player,201511290atl,atl,AlleRi00,tackles_combined,6,,,,,
player,201511290atl,atl,AlleRi00,tackles_solo,3,,,,,
player,201511290atl,atl,AlleRi00,tackles_assists,3,,,,,
player,201511290atl,atl,AlleRi00,tackles_loss,0,,,,,
player,201511290atl,atl,AlleRi00,qb_hits,0,,,,,
player,201511290atl,atl,AlleRi00,fumbles_rec,0,,,,,
player,201511290atl,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,AlleRi00,fumbles_forced,0,,,,,
player,201511290atl,atl,WheePh99,def_int,0,,,,,
player,201511290atl,atl,WheePh99,def_int_yds,0,,,,,
player,201511290atl,atl,WheePh99,def_int_td,0,,,,,
player,201511290atl,atl,WheePh99,def_int_long,0,,,,,
player,201511290atl,atl,WheePh99,pass_defended,0,,,,,
player,201511290atl,atl,WheePh99,sacks,0.0,,,,,
player,201511290atl,atl,WheePh99,tackles_combined,11,,,,,
player,201511290atl,atl,WheePh99,tackles_solo,6,,,,,
player,201511290atl,atl,WheePh99,tackles_assists,5,,,,,
player,201511290atl,atl,WheePh99,tackles_loss,0,,,,,
player,201511290atl,atl,WheePh99,qb_hits,0,,,,,
player,201511290atl,atl,WheePh99,fumbles_rec,0,,,,,
player,201511290atl,atl,WheePh99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,WheePh99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,WheePh99,fumbles_forced,0,,,,,
player,201511290atl,atl,BierKr99,def_int,0,,,,,
player,201511290atl,atl,BierKr99,def_int_yds,0,,,,,
player,201511290atl,atl,BierKr99,def_int_td,0,,,,,
player,201511290atl,atl,BierKr99,def_int_long,0,,,,,
player,201511290atl,atl,BierKr99,pass_defended,0,,,,,
player,201511290atl,atl,BierKr99,sacks,0.0,,,,,
player,201511290atl,atl,BierKr99,tackles_combined,7,,,,,
player,201511290atl,atl,BierKr99,tackles_solo,2,,,,,
player,201511290atl,atl,BierKr99,tackles_assists,5,,,,,
player,201511290atl,atl,BierKr99,tackles_loss,0,,,,,
player,201511290atl,atl,BierKr99,qb_hits,0,,,,,
player,201511290atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201511290atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201511290atl,atl,MoorWi99,def_int,0,,,,,
player,201511290atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201511290atl,atl,MoorWi99,def_int_td,0,,,,,
player,201511290atl,atl,MoorWi99,def_int_long,0,,,,,
player,201511290atl,atl,MoorWi99,pass_defended,0,,,,,
player,201511290atl,atl,MoorWi99,sacks,0.0,,,,,
player,201511290atl,atl,MoorWi99,tackles_combined,7,,,,,
player,201511290atl,atl,MoorWi99,tackles_solo,3,,,,,
player,201511290atl,atl,MoorWi99,tackles_assists,4,,,,,
player,201511290atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201511290atl,atl,MoorWi99,qb_hits,0,,,,,
player,201511290atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201511290atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201511290atl,atl,WorrPa00,def_int,0,,,,,
player,201511290atl,atl,WorrPa00,def_int_yds,0,,,,,
player,201511290atl,atl,WorrPa00,def_int_td,0,,,,,
player,201511290atl,atl,WorrPa00,def_int_long,0,,,,,
player,201511290atl,atl,WorrPa00,pass_defended,0,,,,,
player,201511290atl,atl,WorrPa00,sacks,0.0,,,,,
player,201511290atl,atl,WorrPa00,tackles_combined,7,,,,,
player,201511290atl,atl,WorrPa00,tackles_solo,5,,,,,
player,201511290atl,atl,WorrPa00,tackles_assists,2,,,,,
player,201511290atl,atl,WorrPa00,tackles_loss,0,,,,,
player,201511290atl,atl,WorrPa00,qb_hits,0,,,,,
player,201511290atl,atl,WorrPa00,fumbles_rec,0,,,,,
player,201511290atl,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,WorrPa00,fumbles_forced,0,,,,,
player,201511290atl,atl,TrufDe00,def_int,0,,,,,
player,201511290atl,atl,TrufDe00,def_int_yds,0,,,,,
player,201511290atl,atl,TrufDe00,def_int_td,0,,,,,
player,201511290atl,atl,TrufDe00,def_int_long,0,,,,,
player,201511290atl,atl,TrufDe00,pass_defended,0,,,,,
player,201511290atl,atl,TrufDe00,sacks,0.0,,,,,
player,201511290atl,atl,TrufDe00,tackles_combined,6,,,,,
player,201511290atl,atl,TrufDe00,tackles_solo,6,,,,,
player,201511290atl,atl,TrufDe00,tackles_assists,0,,,,,
player,201511290atl,atl,TrufDe00,tackles_loss,0,,,,,
player,201511290atl,atl,TrufDe00,qb_hits,0,,,,,
player,201511290atl,atl,TrufDe00,fumbles_rec,0,,,,,
player,201511290atl,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,TrufDe00,fumbles_forced,0,,,,,
player,201511290atl,atl,JackTy98,def_int,0,,,,,
player,201511290atl,atl,JackTy98,def_int_yds,0,,,,,
player,201511290atl,atl,JackTy98,def_int_td,0,,,,,
player,201511290atl,atl,JackTy98,def_int_long,0,,,,,
player,201511290atl,atl,JackTy98,pass_defended,0,,,,,
player,201511290atl,atl,JackTy98,sacks,0.0,,,,,
player,201511290atl,atl,JackTy98,tackles_combined,4,,,,,
player,201511290atl,atl,JackTy98,tackles_solo,3,,,,,
player,201511290atl,atl,JackTy98,tackles_assists,1,,,,,
player,201511290atl,atl,JackTy98,tackles_loss,0,,,,,
player,201511290atl,atl,JackTy98,qb_hits,0,,,,,
player,201511290atl,atl,JackTy98,fumbles_rec,0,,,,,
player,201511290atl,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201511290atl,atl,JackTy98,fumbles_forced,0,,,,,
player,201511290atl,atl,SchoOB99,def_int,0,,,,,
player,201511290atl,atl,SchoOB99,def_int_yds,0,,,,,
player,201511290atl,atl,SchoOB99,def_int_td,0,,,,,
player,201511290atl,atl,SchoOB99,def_int_long,0,,,,,
player,201511290atl,atl,SchoOB99,pass_defended,0,,,,,
player,201511290atl,atl,SchoOB99,sacks,0.0,,,,,
player,201511290atl,atl,SchoOB99,tackles_combined,4,,,,,
player,201511290atl,atl,SchoOB99,tackles_solo,3,,,,,
player,201511290atl,atl,SchoOB99,tackles_assists,1,,,,,
player,201511290atl,atl,SchoOB99,tackles_loss,0,,,,,
player,201511290atl,atl,SchoOB99,qb_hits,2,,,,,
player,201511290atl,atl,SchoOB99,fumbles_rec,0,,,,,
player,201511290atl,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,SchoOB99,fumbles_forced,0,,,,,
player,201511290atl,atl,BabiJo20,def_int,0,,,,,
player,201511290atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201511290atl,atl,BabiJo20,def_int_td,0,,,,,
player,201511290atl,atl,BabiJo20,def_int_long,0,,,,,
player,201511290atl,atl,BabiJo20,pass_defended,0,,,,,
player,201511290atl,atl,BabiJo20,sacks,0.0,,,,,
player,201511290atl,atl,BabiJo20,tackles_combined,3,,,,,
player,201511290atl,atl,BabiJo20,tackles_solo,2,,,,,
player,201511290atl,atl,BabiJo20,tackles_assists,1,,,,,
player,201511290atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201511290atl,atl,BabiJo20,qb_hits,0,,,,,
player,201511290atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201511290atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201511290atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201511290atl,atl,SoliPa99,def_int,0,,,,,
player,201511290atl,atl,SoliPa99,def_int_yds,0,,,,,
player,201511290atl,atl,SoliPa99,def_int_td,0,,,,,
player,201511290atl,atl,SoliPa99,def_int_long,0,,,,,
player,201511290atl,atl,SoliPa99,pass_defended,0,,,,,
player,201511290atl,atl,SoliPa99,sacks,0.0,,,,,
player,201511290atl,atl,SoliPa99,tackles_combined,3,,,,,
player,201511290atl,atl,SoliPa99,tackles_solo,1,,,,,
player,201511290atl,atl,SoliPa99,tackles_assists,2,,,,,
player,201511290atl,atl,SoliPa99,tackles_loss,1,,,,,
player,201511290atl,atl,SoliPa99,qb_hits,0,,,,,
player,201511290atl,atl,SoliPa99,fumbles_rec,0,,,,,
player,201511290atl,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,SoliPa99,fumbles_forced,0,,,,,
player,201511290atl,atl,TherRo00,def_int,0,,,,,
player,201511290atl,atl,TherRo00,def_int_yds,0,,,,,
player,201511290atl,atl,TherRo00,def_int_td,0,,,,,
player,201511290atl,atl,TherRo00,def_int_long,0,,,,,
player,201511290atl,atl,TherRo00,pass_defended,0,,,,,
player,201511290atl,atl,TherRo00,sacks,0.0,,,,,
player,201511290atl,atl,TherRo00,tackles_combined,3,,,,,
player,201511290atl,atl,TherRo00,tackles_solo,3,,,,,
player,201511290atl,atl,TherRo00,tackles_assists,0,,,,,
player,201511290atl,atl,TherRo00,tackles_loss,0,,,,,
player,201511290atl,atl,TherRo00,qb_hits,0,,,,,
player,201511290atl,atl,TherRo00,fumbles_rec,0,,,,,
player,201511290atl,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,TherRo00,fumbles_forced,0,,,,,
player,201511290atl,atl,AlfoRo00,def_int,0,,,,,
player,201511290atl,atl,AlfoRo00,def_int_yds,0,,,,,
player,201511290atl,atl,AlfoRo00,def_int_td,0,,,,,
player,201511290atl,atl,AlfoRo00,def_int_long,0,,,,,
player,201511290atl,atl,AlfoRo00,pass_defended,0,,,,,
player,201511290atl,atl,AlfoRo00,sacks,0.0,,,,,
player,201511290atl,atl,AlfoRo00,tackles_combined,2,,,,,
player,201511290atl,atl,AlfoRo00,tackles_solo,1,,,,,
player,201511290atl,atl,AlfoRo00,tackles_assists,1,,,,,
player,201511290atl,atl,AlfoRo00,tackles_loss,0,,,,,
player,201511290atl,atl,AlfoRo00,qb_hits,0,,,,,
player,201511290atl,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201511290atl,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201511290atl,atl,DuraJu99,def_int,0,,,,,
player,201511290atl,atl,DuraJu99,def_int_yds,0,,,,,
player,201511290atl,atl,DuraJu99,def_int_td,0,,,,,
player,201511290atl,atl,DuraJu99,def_int_long,0,,,,,
player,201511290atl,atl,DuraJu99,pass_defended,0,,,,,
player,201511290atl,atl,DuraJu99,sacks,0.0,,,,,
player,201511290atl,atl,DuraJu99,tackles_combined,2,,,,,
player,201511290atl,atl,DuraJu99,tackles_solo,1,,,,,
player,201511290atl,atl,DuraJu99,tackles_assists,1,,,,,
player,201511290atl,atl,DuraJu99,tackles_loss,0,,,,,
player,201511290atl,atl,DuraJu99,qb_hits,0,,,,,
player,201511290atl,atl,DuraJu99,fumbles_rec,0,,,,,
player,201511290atl,atl,DuraJu99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,DuraJu99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,DuraJu99,fumbles_forced,0,,,,,
player,201511290atl,atl,GodfCh99,def_int,0,,,,,
player,201511290atl,atl,GodfCh99,def_int_yds,0,,,,,
player,201511290atl,atl,GodfCh99,def_int_td,0,,,,,
player,201511290atl,atl,GodfCh99,def_int_long,0,,,,,
player,201511290atl,atl,GodfCh99,pass_defended,0,,,,,
player,201511290atl,atl,GodfCh99,sacks,0.0,,,,,
player,201511290atl,atl,GodfCh99,tackles_combined,2,,,,,
player,201511290atl,atl,GodfCh99,tackles_solo,1,,,,,
player,201511290atl,atl,GodfCh99,tackles_assists,1,,,,,
player,201511290atl,atl,GodfCh99,tackles_loss,0,,,,,
player,201511290atl,atl,GodfCh99,qb_hits,0,,,,,
player,201511290atl,atl,GodfCh99,fumbles_rec,0,,,,,
player,201511290atl,atl,GodfCh99,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,GodfCh99,fumbles_rec_td,0,,,,,
player,201511290atl,atl,GodfCh99,fumbles_forced,0,,,,,
player,201511290atl,atl,StupNa01,def_int,0,,,,,
player,201511290atl,atl,StupNa01,def_int_yds,0,,,,,
player,201511290atl,atl,StupNa01,def_int_td,0,,,,,
player,201511290atl,atl,StupNa01,def_int_long,0,,,,,
player,201511290atl,atl,StupNa01,pass_defended,0,,,,,
player,201511290atl,atl,StupNa01,sacks,0.0,,,,,
player,201511290atl,atl,StupNa01,tackles_combined,2,,,,,
player,201511290atl,atl,StupNa01,tackles_solo,1,,,,,
player,201511290atl,atl,StupNa01,tackles_assists,1,,,,,
player,201511290atl,atl,StupNa01,tackles_loss,0,,,,,
player,201511290atl,atl,StupNa01,qb_hits,0,,,,,
player,201511290atl,atl,StupNa01,fumbles_rec,0,,,,,
player,201511290atl,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201511290atl,atl,StupNa01,fumbles_forced,0,,,,,
player,201511290atl,atl,ClayAd00,def_int,0,,,,,
player,201511290atl,atl,ClayAd00,def_int_yds,0,,,,,
player,201511290atl,atl,ClayAd00,def_int_td,0,,,,,
player,201511290atl,atl,ClayAd00,def_int_long,0,,,,,
player,201511290atl,atl,ClayAd00,pass_defended,0,,,,,
player,201511290atl,atl,ClayAd00,sacks,0.0,,,,,
player,201511290atl,atl,ClayAd00,tackles_combined,1,,,,,
player,201511290atl,atl,ClayAd00,tackles_solo,1,,,,,
player,201511290atl,atl,ClayAd00,tackles_assists,0,,,,,
player,201511290atl,atl,ClayAd00,tackles_loss,0,,,,,
player,201511290atl,atl,ClayAd00,qb_hits,1,,,,,
player,201511290atl,atl,ClayAd00,fumbles_rec,0,,,,,
player,201511290atl,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,ClayAd00,fumbles_forced,0,,,,,
player,201511290atl,atl,CollJa02,def_int,0,,,,,
player,201511290atl,atl,CollJa02,def_int_yds,0,,,,,
player,201511290atl,atl,CollJa02,def_int_td,0,,,,,
player,201511290atl,atl,CollJa02,def_int_long,0,,,,,
player,201511290atl,atl,CollJa02,pass_defended,0,,,,,
player,201511290atl,atl,CollJa02,sacks,0.0,,,,,
player,201511290atl,atl,CollJa02,tackles_combined,1,,,,,
player,201511290atl,atl,CollJa02,tackles_solo,1,,,,,
player,201511290atl,atl,CollJa02,tackles_assists,0,,,,,
player,201511290atl,atl,CollJa02,tackles_loss,0,,,,,
player,201511290atl,atl,CollJa02,qb_hits,0,,,,,
player,201511290atl,atl,CollJa02,fumbles_rec,0,,,,,
player,201511290atl,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201511290atl,atl,CollJa02,fumbles_forced,0,,,,,
player,201511290atl,atl,HageRa00,def_int,0,,,,,
player,201511290atl,atl,HageRa00,def_int_yds,0,,,,,
player,201511290atl,atl,HageRa00,def_int_td,0,,,,,
player,201511290atl,atl,HageRa00,def_int_long,0,,,,,
player,201511290atl,atl,HageRa00,pass_defended,0,,,,,
player,201511290atl,atl,HageRa00,sacks,0.0,,,,,
player,201511290atl,atl,HageRa00,tackles_combined,1,,,,,
player,201511290atl,atl,HageRa00,tackles_solo,1,,,,,
player,201511290atl,atl,HageRa00,tackles_assists,0,,,,,
player,201511290atl,atl,HageRa00,tackles_loss,0,,,,,
player,201511290atl,atl,HageRa00,qb_hits,0,,,,,
player,201511290atl,atl,HageRa00,fumbles_rec,0,,,,,
player,201511290atl,atl,HageRa00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,HageRa00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,HageRa00,fumbles_forced,0,,,,,
player,201511290atl,atl,JarrGr00,def_int,0,,,,,
player,201511290atl,atl,JarrGr00,def_int_yds,0,,,,,
player,201511290atl,atl,JarrGr00,def_int_td,0,,,,,
player,201511290atl,atl,JarrGr00,def_int_long,0,,,,,
player,201511290atl,atl,JarrGr00,pass_defended,0,,,,,
player,201511290atl,atl,JarrGr00,sacks,0.0,,,,,
player,201511290atl,atl,JarrGr00,tackles_combined,1,,,,,
player,201511290atl,atl,JarrGr00,tackles_solo,0,,,,,
player,201511290atl,atl,JarrGr00,tackles_assists,1,,,,,
player,201511290atl,atl,JarrGr00,tackles_loss,0,,,,,
player,201511290atl,atl,JarrGr00,qb_hits,0,,,,,
player,201511290atl,atl,JarrGr00,fumbles_rec,0,,,,,
player,201511290atl,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201511290atl,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201511290atl,atl,JarrGr00,fumbles_forced,0,,,,,
player,201511290atl,atl,WeemEr00,def_int,0,,,,,
player,201511290atl,atl,WeemEr00,def_int_yds,0,,,,,
