game,2015,14,20151213,201512130rav,sea,"Seattle Seahawks",35,rav,"Baltimore Ravens",6
player,201512130rav,sea,GillGa01,def_pct,0%,,,,,
player,201512130rav,sea,GillGa01,special_teams,5,,,,,
player,201512130rav,sea,GillGa01,st_pct,21%,,,,,
player,201512130rav,sea,BritJu00,pos,G,,,,,
player,201512130rav,sea,BritJu00,offense,70,,,,,
player,201512130rav,sea,BritJu00,off_pct,100%,,,,,
player,201512130rav,sea,BritJu00,defense,0,,,,,
player,201512130rav,sea,BritJu00,def_pct,0%,,,,,
player,201512130rav,sea,BritJu00,special_teams,5,,,,,
player,201512130rav,sea,BritJu00,st_pct,21%,,,,,
player,201512130rav,sea,OkunRu20,pos,T,,,,,
player,201512130rav,sea,OkunRu20,offense,70,,,,,
player,201512130rav,sea,OkunRu20,off_pct,100%,,,,,
player,201512130rav,sea,OkunRu20,defense,0,,,,,
player,201512130rav,sea,OkunRu20,def_pct,0%,,,,,
player,201512130rav,sea,OkunRu20,special_teams,5,,,,,
player,201512130rav,sea,OkunRu20,st_pct,21%,,,,,
player,201512130rav,sea,SweeJ.00,pos,G,,,,,
player,201512130rav,sea,SweeJ.00,offense,70,,,,,
player,201512130rav,sea,SweeJ.00,off_pct,100%,,,,,
player,201512130rav,sea,SweeJ.00,defense,0,,,,,
player,201512130rav,sea,SweeJ.00,def_pct,0%,,,,,
player,201512130rav,sea,SweeJ.00,special_teams,5,,,,,
player,201512130rav,sea,SweeJ.00,st_pct,21%,,,,,
player,201512130rav,sea,LewiPa00,pos,C,,,,,
player,201512130rav,sea,LewiPa00,offense,70,,,,,
player,201512130rav,sea,LewiPa00,off_pct,100%,,,,,
player,201512130rav,sea,LewiPa00,defense,0,,,,,
player,201512130rav,sea,LewiPa00,def_pct,0%,,,,,
player,201512130rav,sea,LewiPa00,special_teams,0,,,,,
player,201512130rav,sea,LewiPa00,st_pct,0%,,,,,
player,201512130rav,sea,WilsRu00,pos,QB,,,,,
player,201512130rav,sea,WilsRu00,offense,62,,,,,
player,201512130rav,sea,WilsRu00,off_pct,89%,,,,,
player,201512130rav,sea,WilsRu00,defense,0,,,,,
player,201512130rav,sea,WilsRu00,def_pct,0%,,,,,
player,201512130rav,sea,WilsRu00,special_teams,0,,,,,
player,201512130rav,sea,WilsRu00,st_pct,0%,,,,,
player,201512130rav,sea,WillLu00,pos,TE,,,,,
player,201512130rav,sea,WillLu00,offense,52,,,,,
player,201512130rav,sea,WillLu00,off_pct,74%,,,,,
player,201512130rav,sea,WillLu00,defense,0,,,,,
player,201512130rav,sea,WillLu00,def_pct,0%,,,,,
player,201512130rav,sea,WillLu00,special_teams,8,,,,,
player,201512130rav,sea,WillLu00,st_pct,33%,,,,,
player,201512130rav,sea,KearJe01,pos,WR,,,,,
player,201512130rav,sea,KearJe01,offense,50,,,,,
player,201512130rav,sea,KearJe01,off_pct,71%,,,,,
player,201512130rav,sea,KearJe01,defense,0,,,,,
player,201512130rav,sea,KearJe01,def_pct,0%,,,,,
player,201512130rav,sea,KearJe01,special_teams,1,,,,,
player,201512130rav,sea,KearJe01,st_pct,4%,,,,,
player,201512130rav,sea,BaldDo00,pos,WR,,,,,
player,201512130rav,sea,BaldDo00,offense,49,,,,,
player,201512130rav,sea,BaldDo00,off_pct,70%,,,,,
player,201512130rav,sea,BaldDo00,defense,0,,,,,
player,201512130rav,sea,BaldDo00,def_pct,0%,,,,,
player,201512130rav,sea,BaldDo00,special_teams,4,,,,,
player,201512130rav,sea,BaldDo00,st_pct,17%,,,,,
player,201512130rav,sea,LockTy00,pos,WR,,,,,
player,201512130rav,sea,LockTy00,offense,46,,,,,
player,201512130rav,sea,LockTy00,off_pct,66%,,,,,
player,201512130rav,sea,LockTy00,defense,0,,,,,
player,201512130rav,sea,LockTy00,def_pct,0%,,,,,
player,201512130rav,sea,LockTy00,special_teams,8,,,,,
player,201512130rav,sea,LockTy00,st_pct,33%,,,,,
player,201512130rav,sea,JackFr02,pos,RB,,,,,
player,201512130rav,sea,JackFr02,offense,30,,,,,
player,201512130rav,sea,JackFr02,off_pct,43%,,,,,
player,201512130rav,sea,JackFr02,defense,0,,,,,
player,201512130rav,sea,JackFr02,def_pct,0%,,,,,
player,201512130rav,sea,JackFr02,special_teams,0,,,,,
player,201512130rav,sea,JackFr02,st_pct,0%,,,,,
player,201512130rav,sea,HelfCo00,pos,TE,,,,,
player,201512130rav,sea,HelfCo00,offense,29,,,,,
player,201512130rav,sea,HelfCo00,off_pct,41%,,,,,
player,201512130rav,sea,HelfCo00,defense,0,,,,,
player,201512130rav,sea,HelfCo00,def_pct,0%,,,,,
player,201512130rav,sea,HelfCo00,special_teams,5,,,,,
player,201512130rav,sea,HelfCo00,st_pct,21%,,,,,
player,201512130rav,sea,HarrDu01,pos,RB,,,,,
player,201512130rav,sea,HarrDu01,offense,27,,,,,
player,201512130rav,sea,HarrDu01,off_pct,39%,,,,,
player,201512130rav,sea,HarrDu01,defense,0,,,,,
player,201512130rav,sea,HarrDu01,def_pct,0%,,,,,
player,201512130rav,sea,HarrDu01,special_teams,0,,,,,
player,201512130rav,sea,HarrDu01,st_pct,0%,,,,,
player,201512130rav,sea,SmitKe04,pos,WR,,,,,
player,201512130rav,sea,SmitKe04,offense,24,,,,,
player,201512130rav,sea,SmitKe04,off_pct,34%,,,,,
player,201512130rav,sea,SmitKe04,defense,0,,,,,
player,201512130rav,sea,SmitKe04,def_pct,0%,,,,,
player,201512130rav,sea,SmitKe04,special_teams,7,,,,,
player,201512130rav,sea,SmitKe04,st_pct,29%,,,,,
player,201512130rav,sea,TukuWi00,pos,FB,,,,,
player,201512130rav,sea,TukuWi00,offense,16,,,,,
player,201512130rav,sea,TukuWi00,off_pct,23%,,,,,
player,201512130rav,sea,TukuWi00,defense,0,,,,,
player,201512130rav,sea,TukuWi00,def_pct,0%,,,,,
player,201512130rav,sea,TukuWi00,special_teams,2,,,,,
player,201512130rav,sea,TukuWi00,st_pct,8%,,,,,
player,201512130rav,sea,McCoAn00,pos,TE,,,,,
player,201512130rav,sea,McCoAn00,offense,15,,,,,
player,201512130rav,sea,McCoAn00,off_pct,21%,,,,,
player,201512130rav,sea,McCoAn00,defense,0,,,,,
player,201512130rav,sea,McCoAn00,def_pct,0%,,,,,
player,201512130rav,sea,McCoAn00,special_teams,0,,,,,
player,201512130rav,sea,McCoAn00,st_pct,0%,,,,,
player,201512130rav,sea,RawlTh00,pos,RB,,,,,
player,201512130rav,sea,RawlTh00,offense,8,,,,,
player,201512130rav,sea,RawlTh00,off_pct,11%,,,,,
player,201512130rav,sea,RawlTh00,defense,0,,,,,
player,201512130rav,sea,RawlTh00,def_pct,0%,,,,,
player,201512130rav,sea,RawlTh00,special_teams,0,,,,,
player,201512130rav,sea,RawlTh00,st_pct,0%,,,,,
player,201512130rav,sea,JackTa00,pos,QB,,,,,
player,201512130rav,sea,JackTa00,offense,8,,,,,
player,201512130rav,sea,JackTa00,off_pct,11%,,,,,
player,201512130rav,sea,JackTa00,defense,0,,,,,
player,201512130rav,sea,JackTa00,def_pct,0%,,,,,
player,201512130rav,sea,JackTa00,special_teams,0,,,,,
player,201512130rav,sea,JackTa00,st_pct,0%,,,,,
player,201512130rav,sea,ColeDe00,pos,FB,,,,,
player,201512130rav,sea,ColeDe00,offense,4,,,,,
player,201512130rav,sea,ColeDe00,off_pct,6%,,,,,
player,201512130rav,sea,ColeDe00,defense,0,,,,,
player,201512130rav,sea,ColeDe00,def_pct,0%,,,,,
player,201512130rav,sea,ColeDe00,special_teams,15,,,,,
player,201512130rav,sea,ColeDe00,st_pct,62%,,,,,
player,201512130rav,sea,ThomEa99,pos,FS,,,,,
player,201512130rav,sea,ThomEa99,offense,0,,,,,
player,201512130rav,sea,ThomEa99,off_pct,0%,,,,,
player,201512130rav,sea,ThomEa99,defense,58,,,,,
player,201512130rav,sea,ThomEa99,def_pct,100%,,,,,
player,201512130rav,sea,ThomEa99,special_teams,6,,,,,
player,201512130rav,sea,ThomEa99,st_pct,25%,,,,,
player,201512130rav,sea,WrigK.00,pos,LB,,,,,
player,201512130rav,sea,WrigK.00,offense,0,,,,,
player,201512130rav,sea,WrigK.00,off_pct,0%,,,,,
player,201512130rav,sea,WrigK.00,defense,58,,,,,
player,201512130rav,sea,WrigK.00,def_pct,100%,,,,,
player,201512130rav,sea,WrigK.00,special_teams,5,,,,,
player,201512130rav,sea,WrigK.00,st_pct,21%,,,,,
player,201512130rav,sea,SherRi00,pos,CB,,,,,
player,201512130rav,sea,SherRi00,offense,0,,,,,
player,201512130rav,sea,SherRi00,off_pct,0%,,,,,
player,201512130rav,sea,SherRi00,defense,58,,,,,
player,201512130rav,sea,SherRi00,def_pct,100%,,,,,
player,201512130rav,sea,SherRi00,special_teams,4,,,,,
player,201512130rav,sea,SherRi00,st_pct,17%,,,,,
player,201512130rav,sea,WagnBo00,pos,LB,,,,,
player,201512130rav,sea,WagnBo00,offense,0,,,,,
player,201512130rav,sea,WagnBo00,off_pct,0%,,,,,
player,201512130rav,sea,WagnBo00,defense,58,,,,,
player,201512130rav,sea,WagnBo00,def_pct,100%,,,,,
player,201512130rav,sea,WagnBo00,special_teams,4,,,,,
player,201512130rav,sea,WagnBo00,st_pct,17%,,,,,
player,201512130rav,sea,IrviBr00,pos,LB,,,,,
player,201512130rav,sea,IrviBr00,offense,0,,,,,
player,201512130rav,sea,IrviBr00,off_pct,0%,,,,,
player,201512130rav,sea,IrviBr00,defense,51,,,,,
player,201512130rav,sea,IrviBr00,def_pct,88%,,,,,
player,201512130rav,sea,IrviBr00,special_teams,2,,,,,
player,201512130rav,sea,IrviBr00,st_pct,8%,,,,,
player,201512130rav,sea,AvriCl99,pos,DE,,,,,
player,201512130rav,sea,AvriCl99,offense,0,,,,,
player,201512130rav,sea,AvriCl99,off_pct,0%,,,,,
player,201512130rav,sea,AvriCl99,defense,50,,,,,
player,201512130rav,sea,AvriCl99,def_pct,86%,,,,,
player,201512130rav,sea,AvriCl99,special_teams,2,,,,,
player,201512130rav,sea,AvriCl99,st_pct,8%,,,,,
player,201512130rav,sea,McCrKe00,pos,SS,,,,,
player,201512130rav,sea,McCrKe00,offense,0,,,,,
player,201512130rav,sea,McCrKe00,off_pct,0%,,,,,
player,201512130rav,sea,McCrKe00,defense,49,,,,,
player,201512130rav,sea,McCrKe00,def_pct,84%,,,,,
player,201512130rav,sea,McCrKe00,special_teams,17,,,,,
player,201512130rav,sea,McCrKe00,st_pct,71%,,,,,
player,201512130rav,sea,LaneJe00,pos,CB,,,,,
player,201512130rav,sea,LaneJe00,offense,0,,,,,
player,201512130rav,sea,LaneJe00,off_pct,0%,,,,,
player,201512130rav,sea,LaneJe00,defense,48,,,,,
player,201512130rav,sea,LaneJe00,def_pct,83%,,,,,
player,201512130rav,sea,LaneJe00,special_teams,11,,,,,
player,201512130rav,sea,LaneJe00,st_pct,46%,,,,,
player,201512130rav,sea,BennMi99,pos,DE,,,,,
player,201512130rav,sea,BennMi99,offense,0,,,,,
player,201512130rav,sea,BennMi99,off_pct,0%,,,,,
player,201512130rav,sea,BennMi99,defense,41,,,,,
player,201512130rav,sea,BennMi99,def_pct,71%,,,,,
player,201512130rav,sea,BennMi99,special_teams,0,,,,,
player,201512130rav,sea,BennMi99,st_pct,0%,,,,,
player,201512130rav,sea,SheaDe00,pos,SS,,,,,
player,201512130rav,sea,SheaDe00,offense,0,,,,,
player,201512130rav,sea,SheaDe00,off_pct,0%,,,,,
player,201512130rav,sea,SheaDe00,defense,40,,,,,
player,201512130rav,sea,SheaDe00,def_pct,69%,,,,,
player,201512130rav,sea,SheaDe00,special_teams,4,,,,,
player,201512130rav,sea,SheaDe00,st_pct,17%,,,,,
player,201512130rav,sea,ClarFr01,pos,DE,,,,,
player,201512130rav,sea,ClarFr01,offense,0,,,,,
player,201512130rav,sea,ClarFr01,off_pct,0%,,,,,
player,201512130rav,sea,ClarFr01,defense,39,,,,,
player,201512130rav,sea,ClarFr01,def_pct,67%,,,,,
player,201512130rav,sea,ClarFr01,special_teams,2,,,,,
player,201512130rav,sea,ClarFr01,st_pct,8%,,,,,
player,201512130rav,sea,MebaBr99,pos,DT,,,,,
player,201512130rav,sea,MebaBr99,offense,0,,,,,
player,201512130rav,sea,MebaBr99,off_pct,0%,,,,,
player,201512130rav,sea,MebaBr99,defense,21,,,,,
player,201512130rav,sea,MebaBr99,def_pct,36%,,,,,
player,201512130rav,sea,MebaBr99,special_teams,2,,,,,
player,201512130rav,sea,MebaBr99,st_pct,8%,,,,,
player,201512130rav,sea,RubiAh99,pos,DT,,,,,
player,201512130rav,sea,RubiAh99,offense,0,,,,,
player,201512130rav,sea,RubiAh99,off_pct,0%,,,,,
player,201512130rav,sea,RubiAh99,defense,19,,,,,
player,201512130rav,sea,RubiAh99,def_pct,33%,,,,,
player,201512130rav,sea,RubiAh99,special_teams,2,,,,,
player,201512130rav,sea,RubiAh99,st_pct,8%,,,,,
player,201512130rav,sea,MarsCa00,pos,DE,,,,,
player,201512130rav,sea,MarsCa00,offense,0,,,,,
player,201512130rav,sea,MarsCa00,off_pct,0%,,,,,
player,201512130rav,sea,MarsCa00,defense,16,,,,,
player,201512130rav,sea,MarsCa00,def_pct,28%,,,,,
player,201512130rav,sea,MarsCa00,special_teams,19,,,,,
player,201512130rav,sea,MarsCa00,st_pct,79%,,,,,
player,201512130rav,sea,BurlMa00,pos,CB,,,,,
player,201512130rav,sea,BurlMa00,offense,0,,,,,
player,201512130rav,sea,BurlMa00,off_pct,0%,,,,,
player,201512130rav,sea,BurlMa00,defense,15,,,,,
player,201512130rav,sea,BurlMa00,def_pct,26%,,,,,
player,201512130rav,sea,BurlMa00,special_teams,11,,,,,
player,201512130rav,sea,BurlMa00,st_pct,46%,,,,,
player,201512130rav,sea,ChanKa99,pos,SS,,,,,
player,201512130rav,sea,ChanKa99,offense,0,,,,,
player,201512130rav,sea,ChanKa99,off_pct,0%,,,,,
player,201512130rav,sea,ChanKa99,defense,9,,,,,
player,201512130rav,sea,ChanKa99,def_pct,16%,,,,,
player,201512130rav,sea,ChanKa99,special_teams,2,,,,,
player,201512130rav,sea,ChanKa99,st_pct,8%,,,,,
player,201512130rav,sea,FranA.00,pos,DT,,,,,
player,201512130rav,sea,FranA.00,offense,0,,,,,
player,201512130rav,sea,FranA.00,off_pct,0%,,,,,
player,201512130rav,sea,FranA.00,defense,7,,,,,
player,201512130rav,sea,FranA.00,def_pct,12%,,,,,
player,201512130rav,sea,FranA.00,special_teams,2,,,,,
player,201512130rav,sea,FranA.00,st_pct,8%,,,,,
player,201512130rav,sea,PierKe00,pos,LB,,,,,
player,201512130rav,sea,PierKe00,offense,0,,,,,
player,201512130rav,sea,PierKe00,off_pct,0%,,,,,
player,201512130rav,sea,PierKe00,defense,0,,,,,
player,201512130rav,sea,PierKe00,def_pct,0%,,,,,
player,201512130rav,sea,PierKe00,special_teams,17,,,,,
player,201512130rav,sea,PierKe00,st_pct,71%,,,,,
player,201512130rav,sea,MorgMi00,pos,LB,,,,,
player,201512130rav,sea,MorgMi00,offense,0,,,,,
player,201512130rav,sea,MorgMi00,off_pct,0%,,,,,
player,201512130rav,sea,MorgMi00,defense,0,,,,,
player,201512130rav,sea,MorgMi00,def_pct,0%,,,,,
player,201512130rav,sea,MorgMi00,special_teams,17,,,,,
player,201512130rav,sea,MorgMi00,st_pct,71%,,,,,
player,201512130rav,sea,DaviAk00,pos,S,,,,,
player,201512130rav,sea,DaviAk00,offense,0,,,,,
player,201512130rav,sea,DaviAk00,off_pct,0%,,,,,
player,201512130rav,sea,DaviAk00,defense,0,,,,,
player,201512130rav,sea,DaviAk00,def_pct,0%,,,,,
player,201512130rav,sea,DaviAk00,special_teams,12,,,,,
player,201512130rav,sea,DaviAk00,st_pct,50%,,,,,
player,201512130rav,sea,PinkEr00,pos,LB,,,,,
player,201512130rav,sea,PinkEr00,offense,0,,,,,
player,201512130rav,sea,PinkEr00,off_pct,0%,,,,,
player,201512130rav,sea,PinkEr00,defense,0,,,,,
player,201512130rav,sea,PinkEr00,def_pct,0%,,,,,
player,201512130rav,sea,PinkEr00,special_teams,12,,,,,
player,201512130rav,sea,PinkEr00,st_pct,50%,,,,,
player,201512130rav,sea,HausSt00,pos,K,,,,,
player,201512130rav,sea,HausSt00,offense,0,,,,,
player,201512130rav,sea,HausSt00,off_pct,0%,,,,,
player,201512130rav,sea,HausSt00,defense,0,,,,,
player,201512130rav,sea,HausSt00,def_pct,0%,,,,,
player,201512130rav,sea,HausSt00,special_teams,11,,,,,
player,201512130rav,sea,HausSt00,st_pct,46%,,,,,
player,201512130rav,sea,RyanJo21,pos,P,,,,,
player,201512130rav,sea,RyanJo21,offense,0,,,,,
player,201512130rav,sea,RyanJo21,off_pct,0%,,,,,
player,201512130rav,sea,RyanJo21,defense,0,,,,,
player,201512130rav,sea,RyanJo21,def_pct,0%,,,,,
player,201512130rav,sea,RyanJo21,special_teams,8,,,,,
player,201512130rav,sea,RyanJo21,st_pct,33%,,,,,
player,201512130rav,sea,GresCl00,pos,LS,,,,,
player,201512130rav,sea,GresCl00,offense,0,,,,,
player,201512130rav,sea,GresCl00,off_pct,0%,,,,,
player,201512130rav,sea,GresCl00,defense,0,,,,,
player,201512130rav,sea,GresCl00,def_pct,0%,,,,,
player,201512130rav,sea,GresCl00,special_teams,8,,,,,
player,201512130rav,sea,GresCl00,st_pct,33%,,,,,
player,201512130rav,sea,JeanLe00,pos,C,,,,,
player,201512130rav,sea,JeanLe00,offense,0,,,,,
player,201512130rav,sea,JeanLe00,off_pct,0%,,,,,
player,201512130rav,sea,JeanLe00,defense,0,,,,,
player,201512130rav,sea,JeanLe00,def_pct,0%,,,,,
player,201512130rav,sea,JeanLe00,special_teams,7,,,,,
player,201512130rav,sea,JeanLe00,st_pct,29%,,,,,
player,201512130rav,sea,GlowMa00,pos,G,,,,,
player,201512130rav,sea,GlowMa00,offense,0,,,,,
player,201512130rav,sea,GlowMa00,off_pct,0%,,,,,
player,201512130rav,sea,GlowMa00,defense,0,,,,,
player,201512130rav,sea,GlowMa00,def_pct,0%,,,,,
player,201512130rav,sea,GlowMa00,special_teams,7,,,,,
player,201512130rav,sea,GlowMa00,st_pct,29%,,,,,
