game,2015,5,20151012,201510120sdg,pit,"Pittsburgh Steelers",24,sdg,"San Diego Chargers",20
player,201510120sdg,sdg,JoneJa03,pos,WR,,,,,
player,201510120sdg,sdg,JoneJa03,offense,0,,,,,
player,201510120sdg,sdg,JoneJa03,off_pct,0%,,,,,
player,201510120sdg,sdg,JoneJa03,defense,0,,,,,
player,201510120sdg,sdg,JoneJa03,def_pct,0%,,,,,
player,201510120sdg,sdg,JoneJa03,special_teams,12,,,,,
player,201510120sdg,sdg,JoneJa03,st_pct,39%,,,,,
player,201510120sdg,sdg,LambJo00,pos,K,,,,,
player,201510120sdg,sdg,LambJo00,offense,0,,,,,
player,201510120sdg,sdg,LambJo00,off_pct,0%,,,,,
player,201510120sdg,sdg,LambJo00,defense,0,,,,,
player,201510120sdg,sdg,LambJo00,def_pct,0%,,,,,
player,201510120sdg,sdg,LambJo00,special_teams,10,,,,,
player,201510120sdg,sdg,LambJo00,st_pct,32%,,,,,
player,201510120sdg,sdg,ScifMi20,pos,P,,,,,
player,201510120sdg,sdg,ScifMi20,offense,0,,,,,
player,201510120sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201510120sdg,sdg,ScifMi20,defense,0,,,,,
player,201510120sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201510120sdg,sdg,ScifMi20,special_teams,10,,,,,
player,201510120sdg,sdg,ScifMi20,st_pct,32%,,,,,
player,201510120sdg,sdg,OlivBr01,pos,RB,,,,,
player,201510120sdg,sdg,OlivBr01,offense,0,,,,,
player,201510120sdg,sdg,OlivBr01,off_pct,0%,,,,,
player,201510120sdg,sdg,OlivBr01,defense,0,,,,,
player,201510120sdg,sdg,OlivBr01,def_pct,0%,,,,,
player,201510120sdg,sdg,OlivBr01,special_teams,10,,,,,
player,201510120sdg,sdg,OlivBr01,st_pct,32%,,,,,
player,201510120sdg,sdg,WindMi00,pos,LS,,,,,
player,201510120sdg,sdg,WindMi00,offense,0,,,,,
player,201510120sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201510120sdg,sdg,WindMi00,defense,0,,,,,
player,201510120sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201510120sdg,sdg,WindMi00,special_teams,10,,,,,
player,201510120sdg,sdg,WindMi00,st_pct,32%,,,,,
player,201510120sdg,sdg,LawxCo00,pos,LB,,,,,
player,201510120sdg,sdg,LawxCo00,offense,0,,,,,
player,201510120sdg,sdg,LawxCo00,off_pct,0%,,,,,
player,201510120sdg,sdg,LawxCo00,defense,0,,,,,
player,201510120sdg,sdg,LawxCo00,def_pct,0%,,,,,
player,201510120sdg,sdg,LawxCo00,special_teams,8,,,,,
player,201510120sdg,sdg,LawxCo00,st_pct,26%,,,,,
player,201510120sdg,pit,DeCaDa00,pos,G,,,,,
player,201510120sdg,pit,DeCaDa00,offense,57,,,,,
player,201510120sdg,pit,DeCaDa00,off_pct,100%,,,,,
player,201510120sdg,pit,DeCaDa00,defense,0,,,,,
player,201510120sdg,pit,DeCaDa00,def_pct,0%,,,,,
player,201510120sdg,pit,DeCaDa00,special_teams,4,,,,,
player,201510120sdg,pit,DeCaDa00,st_pct,13%,,,,,
player,201510120sdg,pit,GilbMa00,pos,T,,,,,
player,201510120sdg,pit,GilbMa00,offense,57,,,,,
player,201510120sdg,pit,GilbMa00,off_pct,100%,,,,,
player,201510120sdg,pit,GilbMa00,defense,0,,,,,
player,201510120sdg,pit,GilbMa00,def_pct,0%,,,,,
player,201510120sdg,pit,GilbMa00,special_teams,4,,,,,
player,201510120sdg,pit,GilbMa00,st_pct,13%,,,,,
player,201510120sdg,pit,FostRa21,pos,G,,,,,
player,201510120sdg,pit,FostRa21,offense,57,,,,,
player,201510120sdg,pit,FostRa21,off_pct,100%,,,,,
player,201510120sdg,pit,FostRa21,defense,0,,,,,
player,201510120sdg,pit,FostRa21,def_pct,0%,,,,,
player,201510120sdg,pit,FostRa21,special_teams,4,,,,,
player,201510120sdg,pit,FostRa21,st_pct,13%,,,,,
player,201510120sdg,pit,WallCo20,pos,C,,,,,
player,201510120sdg,pit,WallCo20,offense,57,,,,,
player,201510120sdg,pit,WallCo20,off_pct,100%,,,,,
player,201510120sdg,pit,WallCo20,defense,0,,,,,
player,201510120sdg,pit,WallCo20,def_pct,0%,,,,,
player,201510120sdg,pit,WallCo20,special_teams,0,,,,,
player,201510120sdg,pit,WallCo20,st_pct,0%,,,,,
player,201510120sdg,pit,VickMi00,pos,QB,,,,,
player,201510120sdg,pit,VickMi00,offense,57,,,,,
player,201510120sdg,pit,VickMi00,off_pct,100%,,,,,
player,201510120sdg,pit,VickMi00,defense,0,,,,,
player,201510120sdg,pit,VickMi00,def_pct,0%,,,,,
player,201510120sdg,pit,VickMi00,special_teams,0,,,,,
player,201510120sdg,pit,VickMi00,st_pct,0%,,,,,
player,201510120sdg,pit,BeacKe00,pos,T,,,,,
player,201510120sdg,pit,BeacKe00,offense,56,,,,,
player,201510120sdg,pit,BeacKe00,off_pct,98%,,,,,
player,201510120sdg,pit,BeacKe00,defense,0,,,,,
player,201510120sdg,pit,BeacKe00,def_pct,0%,,,,,
player,201510120sdg,pit,BeacKe00,special_teams,4,,,,,
player,201510120sdg,pit,BeacKe00,st_pct,13%,,,,,
player,201510120sdg,pit,MillHe00,pos,TE,,,,,
player,201510120sdg,pit,MillHe00,offense,56,,,,,
player,201510120sdg,pit,MillHe00,off_pct,98%,,,,,
player,201510120sdg,pit,MillHe00,defense,0,,,,,
player,201510120sdg,pit,MillHe00,def_pct,0%,,,,,
player,201510120sdg,pit,MillHe00,special_teams,0,,,,,
player,201510120sdg,pit,MillHe00,st_pct,0%,,,,,
player,201510120sdg,pit,BrowAn04,pos,WR,,,,,
player,201510120sdg,pit,BrowAn04,offense,52,,,,,
player,201510120sdg,pit,BrowAn04,off_pct,91%,,,,,
player,201510120sdg,pit,BrowAn04,defense,0,,,,,
player,201510120sdg,pit,BrowAn04,def_pct,0%,,,,,
player,201510120sdg,pit,BrowAn04,special_teams,5,,,,,
player,201510120sdg,pit,BrowAn04,st_pct,16%,,,,,
player,201510120sdg,pit,BellLe00,pos,RB,,,,,
player,201510120sdg,pit,BellLe00,offense,52,,,,,
player,201510120sdg,pit,BellLe00,off_pct,91%,,,,,
player,201510120sdg,pit,BellLe00,defense,0,,,,,
player,201510120sdg,pit,BellLe00,def_pct,0%,,,,,
player,201510120sdg,pit,BellLe00,special_teams,0,,,,,
player,201510120sdg,pit,BellLe00,st_pct,0%,,,,,
player,201510120sdg,pit,HeywDa00,pos,WR,,,,,
player,201510120sdg,pit,HeywDa00,offense,38,,,,,
player,201510120sdg,pit,HeywDa00,off_pct,67%,,,,,
player,201510120sdg,pit,HeywDa00,defense,0,,,,,
player,201510120sdg,pit,HeywDa00,def_pct,0%,,,,,
player,201510120sdg,pit,HeywDa00,special_teams,6,,,,,
player,201510120sdg,pit,HeywDa00,st_pct,19%,,,,,
player,201510120sdg,pit,WheaMa00,pos,WR,,,,,
player,201510120sdg,pit,WheaMa00,offense,36,,,,,
player,201510120sdg,pit,WheaMa00,off_pct,63%,,,,,
player,201510120sdg,pit,WheaMa00,defense,0,,,,,
player,201510120sdg,pit,WheaMa00,def_pct,0%,,,,,
player,201510120sdg,pit,WheaMa00,special_teams,0,,,,,
player,201510120sdg,pit,WheaMa00,st_pct,0%,,,,,
player,201510120sdg,pit,SpaeMa00,pos,TE,,,,,
player,201510120sdg,pit,SpaeMa00,offense,23,,,,,
player,201510120sdg,pit,SpaeMa00,off_pct,40%,,,,,
player,201510120sdg,pit,SpaeMa00,defense,0,,,,,
player,201510120sdg,pit,SpaeMa00,def_pct,0%,,,,,
player,201510120sdg,pit,SpaeMa00,special_teams,17,,,,,
player,201510120sdg,pit,SpaeMa00,st_pct,55%,,,,,
player,201510120sdg,pit,WillDe02,pos,RB,,,,,
player,201510120sdg,pit,WillDe02,offense,9,,,,,
player,201510120sdg,pit,WillDe02,off_pct,16%,,,,,
player,201510120sdg,pit,WillDe02,defense,0,,,,,
player,201510120sdg,pit,WillDe02,def_pct,0%,,,,,
player,201510120sdg,pit,WillDe02,special_teams,0,,,,,
player,201510120sdg,pit,WillDe02,st_pct,0%,,,,,
player,201510120sdg,pit,JohnWi00,pos,FB,,,,,
player,201510120sdg,pit,JohnWi00,offense,8,,,,,
player,201510120sdg,pit,JohnWi00,off_pct,14%,,,,,
player,201510120sdg,pit,JohnWi00,defense,0,,,,,
player,201510120sdg,pit,JohnWi00,def_pct,0%,,,,,
player,201510120sdg,pit,JohnWi00,special_teams,18,,,,,
player,201510120sdg,pit,JohnWi00,st_pct,58%,,,,,
player,201510120sdg,pit,NixxRo01,pos,FB,,,,,
player,201510120sdg,pit,NixxRo01,offense,7,,,,,
player,201510120sdg,pit,NixxRo01,off_pct,12%,,,,,
player,201510120sdg,pit,NixxRo01,defense,0,,,,,
player,201510120sdg,pit,NixxRo01,def_pct,0%,,,,,
player,201510120sdg,pit,NixxRo01,special_teams,17,,,,,
player,201510120sdg,pit,NixxRo01,st_pct,55%,,,,,
player,201510120sdg,pit,CoatSa00,pos,WR,,,,,
player,201510120sdg,pit,CoatSa00,offense,4,,,,,
player,201510120sdg,pit,CoatSa00,off_pct,7%,,,,,
player,201510120sdg,pit,CoatSa00,defense,0,,,,,
player,201510120sdg,pit,CoatSa00,def_pct,0%,,,,,
player,201510120sdg,pit,CoatSa00,special_teams,3,,,,,
player,201510120sdg,pit,CoatSa00,st_pct,10%,,,,,
player,201510120sdg,pit,VillAl00,pos,T,,,,,
player,201510120sdg,pit,VillAl00,offense,1,,,,,
player,201510120sdg,pit,VillAl00,off_pct,2%,,,,,
player,201510120sdg,pit,VillAl00,defense,0,,,,,
player,201510120sdg,pit,VillAl00,def_pct,0%,,,,,
player,201510120sdg,pit,VillAl00,special_teams,6,,,,,
player,201510120sdg,pit,VillAl00,st_pct,19%,,,,,
player,201510120sdg,pit,TimmLa99,pos,LB,,,,,
player,201510120sdg,pit,TimmLa99,offense,0,,,,,
player,201510120sdg,pit,TimmLa99,off_pct,0%,,,,,
player,201510120sdg,pit,TimmLa99,defense,75,,,,,
player,201510120sdg,pit,TimmLa99,def_pct,100%,,,,,
player,201510120sdg,pit,TimmLa99,special_teams,5,,,,,
player,201510120sdg,pit,TimmLa99,st_pct,16%,,,,,
player,201510120sdg,pit,GayxWi99,pos,CB,,,,,
player,201510120sdg,pit,GayxWi99,offense,0,,,,,
player,201510120sdg,pit,GayxWi99,off_pct,0%,,,,,
player,201510120sdg,pit,GayxWi99,defense,75,,,,,
player,201510120sdg,pit,GayxWi99,def_pct,100%,,,,,
player,201510120sdg,pit,GayxWi99,special_teams,5,,,,,
player,201510120sdg,pit,GayxWi99,st_pct,16%,,,,,
player,201510120sdg,pit,BlakAn00,pos,CB,,,,,
player,201510120sdg,pit,BlakAn00,offense,0,,,,,
player,201510120sdg,pit,BlakAn00,off_pct,0%,,,,,
player,201510120sdg,pit,BlakAn00,defense,75,,,,,
player,201510120sdg,pit,BlakAn00,def_pct,100%,,,,,
player,201510120sdg,pit,BlakAn00,special_teams,4,,,,,
player,201510120sdg,pit,BlakAn00,st_pct,13%,,,,,
player,201510120sdg,pit,MitcMi99,pos,FS,,,,,
player,201510120sdg,pit,MitcMi99,offense,0,,,,,
player,201510120sdg,pit,MitcMi99,off_pct,0%,,,,,
player,201510120sdg,pit,MitcMi99,defense,70,,,,,
player,201510120sdg,pit,MitcMi99,def_pct,93%,,,,,
player,201510120sdg,pit,MitcMi99,special_teams,5,,,,,
player,201510120sdg,pit,MitcMi99,st_pct,16%,,,,,
player,201510120sdg,pit,CockRo00,pos,CB,,,,,
player,201510120sdg,pit,CockRo00,offense,0,,,,,
player,201510120sdg,pit,CockRo00,off_pct,0%,,,,,
player,201510120sdg,pit,CockRo00,defense,70,,,,,
player,201510120sdg,pit,CockRo00,def_pct,93%,,,,,
player,201510120sdg,pit,CockRo00,special_teams,0,,,,,
player,201510120sdg,pit,CockRo00,st_pct,0%,,,,,
player,201510120sdg,pit,GoldRo00,pos,FS,,,,,
player,201510120sdg,pit,GoldRo00,offense,0,,,,,
player,201510120sdg,pit,GoldRo00,off_pct,0%,,,,,
player,201510120sdg,pit,GoldRo00,defense,67,,,,,
player,201510120sdg,pit,GoldRo00,def_pct,89%,,,,,
player,201510120sdg,pit,GoldRo00,special_teams,24,,,,,
player,201510120sdg,pit,GoldRo00,st_pct,77%,,,,,
player,201510120sdg,pit,TuitSt00,pos,DE,,,,,
player,201510120sdg,pit,TuitSt00,offense,0,,,,,
player,201510120sdg,pit,TuitSt00,off_pct,0%,,,,,
player,201510120sdg,pit,TuitSt00,defense,66,,,,,
player,201510120sdg,pit,TuitSt00,def_pct,88%,,,,,
player,201510120sdg,pit,TuitSt00,special_teams,9,,,,,
player,201510120sdg,pit,TuitSt00,st_pct,29%,,,,,
player,201510120sdg,pit,HeywCa01,pos,DE,,,,,
player,201510120sdg,pit,HeywCa01,offense,0,,,,,
player,201510120sdg,pit,HeywCa01,off_pct,0%,,,,,
player,201510120sdg,pit,HeywCa01,defense,58,,,,,
player,201510120sdg,pit,HeywCa01,def_pct,77%,,,,,
player,201510120sdg,pit,HeywCa01,special_teams,9,,,,,
player,201510120sdg,pit,HeywCa01,st_pct,29%,,,,,
player,201510120sdg,pit,SpenSe00,pos,LB,,,,,
player,201510120sdg,pit,SpenSe00,offense,0,,,,,
player,201510120sdg,pit,SpenSe00,off_pct,0%,,,,,
player,201510120sdg,pit,SpenSe00,defense,40,,,,,
player,201510120sdg,pit,SpenSe00,def_pct,53%,,,,,
player,201510120sdg,pit,SpenSe00,special_teams,23,,,,,
player,201510120sdg,pit,SpenSe00,st_pct,74%,,,,,
player,201510120sdg,pit,HarrJa23,pos,LB,,,,,
player,201510120sdg,pit,HarrJa23,offense,0,,,,,
player,201510120sdg,pit,HarrJa23,off_pct,0%,,,,,
player,201510120sdg,pit,HarrJa23,defense,39,,,,,
player,201510120sdg,pit,HarrJa23,def_pct,52%,,,,,
player,201510120sdg,pit,HarrJa23,special_teams,5,,,,,
player,201510120sdg,pit,HarrJa23,st_pct,16%,,,,,
player,201510120sdg,pit,MoatAr00,pos,LB,,,,,
player,201510120sdg,pit,MoatAr00,offense,0,,,,,
player,201510120sdg,pit,MoatAr00,off_pct,0%,,,,,
player,201510120sdg,pit,MoatAr00,defense,39,,,,,
player,201510120sdg,pit,MoatAr00,def_pct,52%,,,,,
player,201510120sdg,pit,MoatAr00,special_teams,0,,,,,
player,201510120sdg,pit,MoatAr00,st_pct,0%,,,,,
player,201510120sdg,pit,JoneJa05,pos,LB,,,,,
player,201510120sdg,pit,JoneJa05,offense,0,,,,,
player,201510120sdg,pit,JoneJa05,off_pct,0%,,,,,
player,201510120sdg,pit,JoneJa05,defense,36,,,,,
player,201510120sdg,pit,JoneJa05,def_pct,48%,,,,,
player,201510120sdg,pit,JoneJa05,special_teams,7,,,,,
player,201510120sdg,pit,JoneJa05,st_pct,23%,,,,,
player,201510120sdg,pit,DuprAl00,pos,LB,,,,,
player,201510120sdg,pit,DuprAl00,offense,0,,,,,
player,201510120sdg,pit,DuprAl00,off_pct,0%,,,,,
player,201510120sdg,pit,DuprAl00,defense,36,,,,,
player,201510120sdg,pit,DuprAl00,def_pct,48%,,,,,
player,201510120sdg,pit,DuprAl00,special_teams,5,,,,,
player,201510120sdg,pit,DuprAl00,st_pct,16%,,,,,
player,201510120sdg,pit,WillVi01,pos,LB,,,,,
player,201510120sdg,pit,WillVi01,offense,0,,,,,
player,201510120sdg,pit,WillVi01,off_pct,0%,,,,,
player,201510120sdg,pit,WillVi01,defense,35,,,,,
player,201510120sdg,pit,WillVi01,def_pct,47%,,,,,
player,201510120sdg,pit,WillVi01,special_teams,21,,,,,
player,201510120sdg,pit,WillVi01,st_pct,68%,,,,,
player,201510120sdg,pit,ThomCa99,pos,DE,,,,,
player,201510120sdg,pit,ThomCa99,offense,0,,,,,
player,201510120sdg,pit,ThomCa99,off_pct,0%,,,,,
player,201510120sdg,pit,ThomCa99,defense,14,,,,,
player,201510120sdg,pit,ThomCa99,def_pct,19%,,,,,
player,201510120sdg,pit,ThomCa99,special_teams,0,,,,,
player,201510120sdg,pit,ThomCa99,st_pct,0%,,,,,
player,201510120sdg,pit,McLeSt00,pos,NT,,,,,
player,201510120sdg,pit,McLeSt00,offense,0,,,,,
player,201510120sdg,pit,McLeSt00,off_pct,0%,,,,,
player,201510120sdg,pit,McLeSt00,defense,13,,,,,
player,201510120sdg,pit,McLeSt00,def_pct,17%,,,,,
player,201510120sdg,pit,McLeSt00,special_teams,5,,,,,
player,201510120sdg,pit,McLeSt00,st_pct,16%,,,,,
player,201510120sdg,pit,AlleWi21,pos,SS,,,,,
player,201510120sdg,pit,AlleWi21,offense,0,,,,,
player,201510120sdg,pit,AlleWi21,off_pct,0%,,,,,
player,201510120sdg,pit,AlleWi21,defense,8,,,,,
player,201510120sdg,pit,AlleWi21,def_pct,11%,,,,,
player,201510120sdg,pit,AlleWi21,special_teams,3,,,,,
player,201510120sdg,pit,AlleWi21,st_pct,10%,,,,,
player,201510120sdg,pit,ThomSh00,pos,SS,,,,,
player,201510120sdg,pit,ThomSh00,offense,0,,,,,
player,201510120sdg,pit,ThomSh00,off_pct,0%,,,,,
player,201510120sdg,pit,ThomSh00,defense,5,,,,,
player,201510120sdg,pit,ThomSh00,def_pct,7%,,,,,
player,201510120sdg,pit,ThomSh00,special_teams,21,,,,,
player,201510120sdg,pit,ThomSh00,st_pct,68%,,,,,
player,201510120sdg,pit,WaltLe00,pos,DE,,,,,
player,201510120sdg,pit,WaltLe00,offense,0,,,,,
player,201510120sdg,pit,WaltLe00,off_pct,0%,,,,,
player,201510120sdg,pit,WaltLe00,defense,4,,,,,
player,201510120sdg,pit,WaltLe00,def_pct,5%,,,,,
player,201510120sdg,pit,WaltLe00,special_teams,2,,,,,
player,201510120sdg,pit,WaltLe00,st_pct,6%,,,,,
player,201510120sdg,pit,GarvTe00,pos,LB,,,,,
player,201510120sdg,pit,GarvTe00,offense,0,,,,,
player,201510120sdg,pit,GarvTe00,off_pct,0%,,,,,
player,201510120sdg,pit,GarvTe00,defense,0,,,,,
player,201510120sdg,pit,GarvTe00,def_pct,0%,,,,,
player,201510120sdg,pit,GarvTe00,special_teams,22,,,,,
player,201510120sdg,pit,GarvTe00,st_pct,71%,,,,,
player,201510120sdg,pit,VentRo00,pos,SS,,,,,
player,201510120sdg,pit,VentRo00,offense,0,,,,,
player,201510120sdg,pit,VentRo00,off_pct,0%,,,,,
player,201510120sdg,pit,VentRo00,defense,0,,,,,
player,201510120sdg,pit,VentRo00,def_pct,0%,,,,,
player,201510120sdg,pit,VentRo00,special_teams,21,,,,,
player,201510120sdg,pit,VentRo00,st_pct,68%,,,,,
player,201510120sdg,pit,WarrGr20,pos,LS,,,,,
player,201510120sdg,pit,WarrGr20,offense,0,,,,,
player,201510120sdg,pit,WarrGr20,off_pct,0%,,,,,
player,201510120sdg,pit,WarrGr20,defense,0,,,,,
player,201510120sdg,pit,WarrGr20,def_pct,0%,,,,,
player,201510120sdg,pit,WarrGr20,special_teams,12,,,,,
player,201510120sdg,pit,WarrGr20,st_pct,39%,,,,,
player,201510120sdg,pit,BerrJo00,pos,P,,,,,
player,201510120sdg,pit,BerrJo00,offense,0,,,,,
player,201510120sdg,pit,BerrJo00,off_pct,0%,,,,,
player,201510120sdg,pit,BerrJo00,defense,0,,,,,
player,201510120sdg,pit,BerrJo00,def_pct,0%,,,,,
player,201510120sdg,pit,BerrJo00,special_teams,12,,,,,
player,201510120sdg,pit,BerrJo00,st_pct,39%,,,,,
player,201510120sdg,pit,BoykBr00,pos,CB,,,,,
player,201510120sdg,pit,BoykBr00,offense,0,,,,,
player,201510120sdg,pit,BoykBr00,off_pct,0%,,,,,
player,201510120sdg,pit,BoykBr00,defense,0,,,,,
player,201510120sdg,pit,BoykBr00,def_pct,0%,,,,,
player,201510120sdg,pit,BoykBr00,special_teams,10,,,,,
player,201510120sdg,pit,BoykBr00,st_pct,32%,,,,,
player,201510120sdg,pit,TodmJo00,pos,RB,,,,,
player,201510120sdg,pit,TodmJo00,offense,0,,,,,
player,201510120sdg,pit,TodmJo00,off_pct,0%,,,,,
player,201510120sdg,pit,TodmJo00,defense,0,,,,,
player,201510120sdg,pit,TodmJo00,def_pct,0%,,,,,
player,201510120sdg,pit,TodmJo00,special_teams,10,,,,,
player,201510120sdg,pit,TodmJo00,st_pct,32%,,,,,
player,201510120sdg,pit,BoswCh00,pos,K,,,,,
player,201510120sdg,pit,BoswCh00,offense,0,,,,,
player,201510120sdg,pit,BoswCh00,off_pct,0%,,,,,
player,201510120sdg,pit,BoswCh00,defense,0,,,,,
player,201510120sdg,pit,BoswCh00,def_pct,0%,,,,,
player,201510120sdg,pit,BoswCh00,special_teams,8,,,,,
player,201510120sdg,pit,BoswCh00,st_pct,26%,,,,,
player,201510120sdg,pit,ArchDr00,pos,RB,,,,,
player,201510120sdg,pit,ArchDr00,offense,0,,,,,
player,201510120sdg,pit,ArchDr00,off_pct,0%,,,,,
player,201510120sdg,pit,ArchDr00,defense,0,,,,,
player,201510120sdg,pit,ArchDr00,def_pct,0%,,,,,
player,201510120sdg,pit,ArchDr00,special_teams,5,,,,,
player,201510120sdg,pit,ArchDr00,st_pct,16%,,,,,
