game,2015,1,20150913,201509130den,rav,"Baltimore Ravens",13,den,"Denver Broncos",19
player,201509130den,rav,WillBr02,fumbles_forced,0,,,,,
player,201509130den,rav,SmitDa24,def_int,0,,,,,
player,201509130den,rav,SmitDa24,def_int_yds,0,,,,,
player,201509130den,rav,SmitDa24,def_int_td,0,,,,,
player,201509130den,rav,SmitDa24,def_int_long,0,,,,,
player,201509130den,rav,SmitDa24,pass_defended,2,,,,,
player,201509130den,rav,SmitDa24,sacks,0.0,,,,,
player,201509130den,rav,SmitDa24,tackles_combined,6,,,,,
player,201509130den,rav,SmitDa24,tackles_solo,2,,,,,
player,201509130den,rav,SmitDa24,tackles_assists,4,,,,,
player,201509130den,rav,SmitDa24,tackles_loss,0,,,,,
player,201509130den,rav,SmitDa24,qb_hits,0,,,,,
player,201509130den,rav,SmitDa24,fumbles_rec,0,,,,,
player,201509130den,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201509130den,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201509130den,rav,SmitDa24,fumbles_forced,0,,,,,
player,201509130den,rav,HillWi01,def_int,0,,,,,
player,201509130den,rav,HillWi01,def_int_yds,0,,,,,
player,201509130den,rav,HillWi01,def_int_td,0,,,,,
player,201509130den,rav,HillWi01,def_int_long,0,,,,,
player,201509130den,rav,HillWi01,pass_defended,0,,,,,
player,201509130den,rav,HillWi01,sacks,0.0,,,,,
player,201509130den,rav,HillWi01,tackles_combined,5,,,,,
player,201509130den,rav,HillWi01,tackles_solo,4,,,,,
player,201509130den,rav,HillWi01,tackles_assists,1,,,,,
player,201509130den,rav,HillWi01,tackles_loss,2,,,,,
player,201509130den,rav,HillWi01,qb_hits,0,,,,,
player,201509130den,rav,HillWi01,fumbles_rec,0,,,,,
player,201509130den,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201509130den,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201509130den,rav,HillWi01,fumbles_forced,0,,,,,
player,201509130den,rav,ArriKy00,def_int,0,,,,,
player,201509130den,rav,ArriKy00,def_int_yds,0,,,,,
player,201509130den,rav,ArriKy00,def_int_td,0,,,,,
player,201509130den,rav,ArriKy00,def_int_long,0,,,,,
player,201509130den,rav,ArriKy00,pass_defended,0,,,,,
player,201509130den,rav,ArriKy00,sacks,0.0,,,,,
player,201509130den,rav,ArriKy00,tackles_combined,4,,,,,
player,201509130den,rav,ArriKy00,tackles_solo,4,,,,,
player,201509130den,rav,ArriKy00,tackles_assists,0,,,,,
player,201509130den,rav,ArriKy00,tackles_loss,0,,,,,
player,201509130den,rav,ArriKy00,qb_hits,1,,,,,
player,201509130den,rav,ArriKy00,fumbles_rec,0,,,,,
player,201509130den,rav,ArriKy00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,ArriKy00,fumbles_rec_td,0,,,,,
player,201509130den,rav,ArriKy00,fumbles_forced,0,,,,,
player,201509130den,rav,DaviCa01,def_int,0,,,,,
player,201509130den,rav,DaviCa01,def_int_yds,0,,,,,
player,201509130den,rav,DaviCa01,def_int_td,0,,,,,
player,201509130den,rav,DaviCa01,def_int_long,0,,,,,
player,201509130den,rav,DaviCa01,pass_defended,1,,,,,
player,201509130den,rav,DaviCa01,sacks,0.0,,,,,
player,201509130den,rav,DaviCa01,tackles_combined,3,,,,,
player,201509130den,rav,DaviCa01,tackles_solo,2,,,,,
player,201509130den,rav,DaviCa01,tackles_assists,1,,,,,
player,201509130den,rav,DaviCa01,tackles_loss,0,,,,,
player,201509130den,rav,DaviCa01,qb_hits,0,,,,,
player,201509130den,rav,DaviCa01,fumbles_rec,0,,,,,
player,201509130den,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201509130den,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201509130den,rav,DaviCa01,fumbles_forced,0,,,,,
player,201509130den,rav,GuyxLa00,def_int,0,,,,,
player,201509130den,rav,GuyxLa00,def_int_yds,0,,,,,
player,201509130den,rav,GuyxLa00,def_int_td,0,,,,,
player,201509130den,rav,GuyxLa00,def_int_long,0,,,,,
player,201509130den,rav,GuyxLa00,pass_defended,0,,,,,
player,201509130den,rav,GuyxLa00,sacks,0.0,,,,,
player,201509130den,rav,GuyxLa00,tackles_combined,3,,,,,
player,201509130den,rav,GuyxLa00,tackles_solo,3,,,,,
player,201509130den,rav,GuyxLa00,tackles_assists,0,,,,,
player,201509130den,rav,GuyxLa00,tackles_loss,1,,,,,
player,201509130den,rav,GuyxLa00,qb_hits,0,,,,,
player,201509130den,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201509130den,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201509130den,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201509130den,rav,UpshCo00,def_int,0,,,,,
player,201509130den,rav,UpshCo00,def_int_yds,0,,,,,
player,201509130den,rav,UpshCo00,def_int_td,0,,,,,
player,201509130den,rav,UpshCo00,def_int_long,0,,,,,
player,201509130den,rav,UpshCo00,pass_defended,0,,,,,
player,201509130den,rav,UpshCo00,sacks,0.0,,,,,
player,201509130den,rav,UpshCo00,tackles_combined,3,,,,,
player,201509130den,rav,UpshCo00,tackles_solo,2,,,,,
player,201509130den,rav,UpshCo00,tackles_assists,1,,,,,
player,201509130den,rav,UpshCo00,tackles_loss,0,,,,,
player,201509130den,rav,UpshCo00,qb_hits,0,,,,,
player,201509130den,rav,UpshCo00,fumbles_rec,0,,,,,
player,201509130den,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201509130den,rav,UpshCo00,fumbles_forced,0,,,,,
player,201509130den,rav,WebbLa99,def_int,0,,,,,
player,201509130den,rav,WebbLa99,def_int_yds,0,,,,,
player,201509130den,rav,WebbLa99,def_int_td,0,,,,,
player,201509130den,rav,WebbLa99,def_int_long,0,,,,,
player,201509130den,rav,WebbLa99,pass_defended,0,,,,,
player,201509130den,rav,WebbLa99,sacks,0.0,,,,,
player,201509130den,rav,WebbLa99,tackles_combined,3,,,,,
player,201509130den,rav,WebbLa99,tackles_solo,3,,,,,
player,201509130den,rav,WebbLa99,tackles_assists,0,,,,,
player,201509130den,rav,WebbLa99,tackles_loss,0,,,,,
player,201509130den,rav,WebbLa99,qb_hits,0,,,,,
player,201509130den,rav,WebbLa99,fumbles_rec,0,,,,,
player,201509130den,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201509130den,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201509130den,rav,WebbLa99,fumbles_forced,0,,,,,
player,201509130den,rav,DumeEl20,def_int,0,,,,,
player,201509130den,rav,DumeEl20,def_int_yds,0,,,,,
player,201509130den,rav,DumeEl20,def_int_td,0,,,,,
player,201509130den,rav,DumeEl20,def_int_long,0,,,,,
player,201509130den,rav,DumeEl20,pass_defended,0,,,,,
player,201509130den,rav,DumeEl20,sacks,0.0,,,,,
player,201509130den,rav,DumeEl20,tackles_combined,2,,,,,
player,201509130den,rav,DumeEl20,tackles_solo,2,,,,,
player,201509130den,rav,DumeEl20,tackles_assists,0,,,,,
player,201509130den,rav,DumeEl20,tackles_loss,0,,,,,
player,201509130den,rav,DumeEl20,qb_hits,0,,,,,
player,201509130den,rav,DumeEl20,fumbles_rec,0,,,,,
player,201509130den,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201509130den,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201509130den,rav,DumeEl20,fumbles_forced,0,,,,,
player,201509130den,rav,LewiKa00,def_int,0,,,,,
player,201509130den,rav,LewiKa00,def_int_yds,0,,,,,
player,201509130den,rav,LewiKa00,def_int_td,0,,,,,
player,201509130den,rav,LewiKa00,def_int_long,0,,,,,
player,201509130den,rav,LewiKa00,pass_defended,0,,,,,
player,201509130den,rav,LewiKa00,sacks,0.0,,,,,
player,201509130den,rav,LewiKa00,tackles_combined,2,,,,,
player,201509130den,rav,LewiKa00,tackles_solo,2,,,,,
player,201509130den,rav,LewiKa00,tackles_assists,0,,,,,
player,201509130den,rav,LewiKa00,tackles_loss,0,,,,,
player,201509130den,rav,LewiKa00,qb_hits,0,,,,,
player,201509130den,rav,LewiKa00,fumbles_rec,0,,,,,
player,201509130den,rav,LewiKa00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,LewiKa00,fumbles_rec_td,0,,,,,
player,201509130den,rav,LewiKa00,fumbles_forced,0,,,,,
player,201509130den,rav,LewiKe00,def_int,0,,,,,
player,201509130den,rav,LewiKe00,def_int_yds,0,,,,,
player,201509130den,rav,LewiKe00,def_int_td,0,,,,,
player,201509130den,rav,LewiKe00,def_int_long,0,,,,,
player,201509130den,rav,LewiKe00,pass_defended,0,,,,,
player,201509130den,rav,LewiKe00,sacks,0.0,,,,,
player,201509130den,rav,LewiKe00,tackles_combined,1,,,,,
player,201509130den,rav,LewiKe00,tackles_solo,1,,,,,
player,201509130den,rav,LewiKe00,tackles_assists,0,,,,,
player,201509130den,rav,LewiKe00,tackles_loss,1,,,,,
player,201509130den,rav,LewiKe00,qb_hits,0,,,,,
player,201509130den,rav,LewiKe00,fumbles_rec,0,,,,,
player,201509130den,rav,LewiKe00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,LewiKe00,fumbles_rec_td,0,,,,,
player,201509130den,rav,LewiKe00,fumbles_forced,0,,,,,
player,201509130den,rav,OrrxZa00,def_int,0,,,,,
player,201509130den,rav,OrrxZa00,def_int_yds,0,,,,,
player,201509130den,rav,OrrxZa00,def_int_td,0,,,,,
player,201509130den,rav,OrrxZa00,def_int_long,0,,,,,
player,201509130den,rav,OrrxZa00,pass_defended,0,,,,,
player,201509130den,rav,OrrxZa00,sacks,0.0,,,,,
player,201509130den,rav,OrrxZa00,tackles_combined,1,,,,,
player,201509130den,rav,OrrxZa00,tackles_solo,1,,,,,
player,201509130den,rav,OrrxZa00,tackles_assists,0,,,,,
player,201509130den,rav,OrrxZa00,tackles_loss,0,,,,,
player,201509130den,rav,OrrxZa00,qb_hits,0,,,,,
player,201509130den,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201509130den,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201509130den,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201509130den,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201509130den,den,StewDa00,def_int,1,,,,,
player,201509130den,den,StewDa00,def_int_yds,0,,,,,
player,201509130den,den,StewDa00,def_int_td,0,,,,,
player,201509130den,den,StewDa00,def_int_long,0,,,,,
player,201509130den,den,StewDa00,pass_defended,1,,,,,
player,201509130den,den,StewDa00,sacks,0.0,,,,,
player,201509130den,den,StewDa00,tackles_combined,4,,,,,
player,201509130den,den,StewDa00,tackles_solo,3,,,,,
player,201509130den,den,StewDa00,tackles_assists,1,,,,,
player,201509130den,den,StewDa00,tackles_loss,0,,,,,
player,201509130den,den,StewDa00,qb_hits,0,,,,,
player,201509130den,den,StewDa00,fumbles_rec,0,,,,,
player,201509130den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201509130den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201509130den,den,StewDa00,fumbles_forced,0,,,,,
player,201509130den,den,TaliAq99,def_int,1,,,,,
player,201509130den,den,TaliAq99,def_int_yds,51,,,,,
player,201509130den,den,TaliAq99,def_int_td,1,,,,,
player,201509130den,den,TaliAq99,def_int_long,51,,,,,
player,201509130den,den,TaliAq99,pass_defended,2,,,,,
player,201509130den,den,TaliAq99,sacks,0.0,,,,,
player,201509130den,den,TaliAq99,tackles_combined,3,,,,,
player,201509130den,den,TaliAq99,tackles_solo,2,,,,,
player,201509130den,den,TaliAq99,tackles_assists,1,,,,,
player,201509130den,den,TaliAq99,tackles_loss,0,,,,,
player,201509130den,den,TaliAq99,qb_hits,0,,,,,
player,201509130den,den,TaliAq99,fumbles_rec,0,,,,,
player,201509130den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201509130den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201509130den,den,TaliAq99,fumbles_forced,0,,,,,
player,201509130den,den,MarsBr01,def_int,0,,,,,
player,201509130den,den,MarsBr01,def_int_yds,0,,,,,
player,201509130den,den,MarsBr01,def_int_td,0,,,,,
player,201509130den,den,MarsBr01,def_int_long,0,,,,,
player,201509130den,den,MarsBr01,pass_defended,1,,,,,
player,201509130den,den,MarsBr01,sacks,1.0,,,,,
player,201509130den,den,MarsBr01,tackles_combined,7,,,,,
player,201509130den,den,MarsBr01,tackles_solo,6,,,,,
player,201509130den,den,MarsBr01,tackles_assists,1,,,,,
player,201509130den,den,MarsBr01,tackles_loss,3,,,,,
player,201509130den,den,MarsBr01,qb_hits,1,,,,,
player,201509130den,den,MarsBr01,fumbles_rec,0,,,,,
player,201509130den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201509130den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201509130den,den,MarsBr01,fumbles_forced,0,,,,,
player,201509130den,den,WareDe99,def_int,0,,,,,
player,201509130den,den,WareDe99,def_int_yds,0,,,,,
player,201509130den,den,WareDe99,def_int_td,0,,,,,
player,201509130den,den,WareDe99,def_int_long,0,,,,,
player,201509130den,den,WareDe99,pass_defended,0,,,,,
player,201509130den,den,WareDe99,sacks,1.0,,,,,
player,201509130den,den,WareDe99,tackles_combined,2,,,,,
player,201509130den,den,WareDe99,tackles_solo,2,,,,,
player,201509130den,den,WareDe99,tackles_assists,0,,,,,
player,201509130den,den,WareDe99,tackles_loss,1,,,,,
player,201509130den,den,WareDe99,qb_hits,4,,,,,
player,201509130den,den,WareDe99,fumbles_rec,0,,,,,
player,201509130den,den,WareDe99,fumbles_rec_yds,0,,,,,
player,201509130den,den,WareDe99,fumbles_rec_td,0,,,,,
player,201509130den,den,WareDe99,fumbles_forced,0,,,,,
player,201509130den,den,TrevDa00,def_int,0,,,,,
player,201509130den,den,TrevDa00,def_int_yds,0,,,,,
player,201509130den,den,TrevDa00,def_int_td,0,,,,,
player,201509130den,den,TrevDa00,def_int_long,0,,,,,
player,201509130den,den,TrevDa00,pass_defended,0,,,,,
player,201509130den,den,TrevDa00,sacks,0.0,,,,,
player,201509130den,den,TrevDa00,tackles_combined,9,,,,,
player,201509130den,den,TrevDa00,tackles_solo,6,,,,,
player,201509130den,den,TrevDa00,tackles_assists,3,,,,,
player,201509130den,den,TrevDa00,tackles_loss,0,,,,,
player,201509130den,den,TrevDa00,qb_hits,0,,,,,
player,201509130den,den,TrevDa00,fumbles_rec,0,,,,,
player,201509130den,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201509130den,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201509130den,den,TrevDa00,fumbles_forced,0,,,,,
player,201509130den,den,BrutDa99,def_int,0,,,,,
player,201509130den,den,BrutDa99,def_int_yds,0,,,,,
player,201509130den,den,BrutDa99,def_int_td,0,,,,,
player,201509130den,den,BrutDa99,def_int_long,0,,,,,
player,201509130den,den,BrutDa99,pass_defended,2,,,,,
player,201509130den,den,BrutDa99,sacks,0.0,,,,,
player,201509130den,den,BrutDa99,tackles_combined,4,,,,,
player,201509130den,den,BrutDa99,tackles_solo,3,,,,,
player,201509130den,den,BrutDa99,tackles_assists,1,,,,,
player,201509130den,den,BrutDa99,tackles_loss,0,,,,,
player,201509130den,den,BrutDa99,qb_hits,0,,,,,
player,201509130den,den,BrutDa99,fumbles_rec,0,,,,,
player,201509130den,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201509130den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201509130den,den,BrutDa99,fumbles_forced,0,,,,,
player,201509130den,den,HarrCh01,def_int,0,,,,,
player,201509130den,den,HarrCh01,def_int_yds,0,,,,,
player,201509130den,den,HarrCh01,def_int_td,0,,,,,
player,201509130den,den,HarrCh01,def_int_long,0,,,,,
player,201509130den,den,HarrCh01,pass_defended,0,,,,,
player,201509130den,den,HarrCh01,sacks,0.0,,,,,
player,201509130den,den,HarrCh01,tackles_combined,3,,,,,
player,201509130den,den,HarrCh01,tackles_solo,3,,,,,
player,201509130den,den,HarrCh01,tackles_assists,0,,,,,
player,201509130den,den,HarrCh01,tackles_loss,1,,,,,
player,201509130den,den,HarrCh01,qb_hits,0,,,,,
player,201509130den,den,HarrCh01,fumbles_rec,0,,,,,
player,201509130den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201509130den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201509130den,den,HarrCh01,fumbles_forced,0,,,,,
player,201509130den,den,JackMa02,def_int,0,,,,,
player,201509130den,den,JackMa02,def_int_yds,0,,,,,
player,201509130den,den,JackMa02,def_int_td,0,,,,,
player,201509130den,den,JackMa02,def_int_long,0,,,,,
player,201509130den,den,JackMa02,pass_defended,0,,,,,
player,201509130den,den,JackMa02,sacks,0.0,,,,,
player,201509130den,den,JackMa02,tackles_combined,3,,,,,
player,201509130den,den,JackMa02,tackles_solo,3,,,,,
player,201509130den,den,JackMa02,tackles_assists,0,,,,,
player,201509130den,den,JackMa02,tackles_loss,0,,,,,
player,201509130den,den,JackMa02,qb_hits,0,,,,,
player,201509130den,den,JackMa02,fumbles_rec,0,,,,,
player,201509130den,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201509130den,den,JackMa02,fumbles_rec_td,0,,,,,
player,201509130den,den,JackMa02,fumbles_forced,0,,,,,
player,201509130den,den,WalkVa99,def_int,0,,,,,
player,201509130den,den,WalkVa99,def_int_yds,0,,,,,
player,201509130den,den,WalkVa99,def_int_td,0,,,,,
player,201509130den,den,WalkVa99,def_int_long,0,,,,,
player,201509130den,den,WalkVa99,pass_defended,0,,,,,
player,201509130den,den,WalkVa99,sacks,0.0,,,,,
player,201509130den,den,WalkVa99,tackles_combined,3,,,,,
player,201509130den,den,WalkVa99,tackles_solo,3,,,,,
player,201509130den,den,WalkVa99,tackles_assists,0,,,,,
player,201509130den,den,WalkVa99,tackles_loss,0,,,,,
player,201509130den,den,WalkVa99,qb_hits,0,,,,,
player,201509130den,den,WalkVa99,fumbles_rec,0,,,,,
player,201509130den,den,WalkVa99,fumbles_rec_yds,0,,,,,
player,201509130den,den,WalkVa99,fumbles_rec_td,0,,,,,
player,201509130den,den,WalkVa99,fumbles_forced,0,,,,,
player,201509130den,den,WillSy00,def_int,0,,,,,
player,201509130den,den,WillSy00,def_int_yds,0,,,,,
player,201509130den,den,WillSy00,def_int_td,0,,,,,
player,201509130den,den,WillSy00,def_int_long,0,,,,,
player,201509130den,den,WillSy00,pass_defended,0,,,,,
player,201509130den,den,WillSy00,sacks,0.0,,,,,
player,201509130den,den,WillSy00,tackles_combined,3,,,,,
player,201509130den,den,WillSy00,tackles_solo,2,,,,,
player,201509130den,den,WillSy00,tackles_assists,1,,,,,
player,201509130den,den,WillSy00,tackles_loss,1,,,,,
player,201509130den,den,WillSy00,qb_hits,0,,,,,
player,201509130den,den,WillSy00,fumbles_rec,0,,,,,
player,201509130den,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201509130den,den,WillSy00,fumbles_rec_td,0,,,,,
player,201509130den,den,WillSy00,fumbles_forced,0,,,,,
player,201509130den,den,BarrSh00,def_int,0,,,,,
player,201509130den,den,BarrSh00,def_int_yds,0,,,,,
player,201509130den,den,BarrSh00,def_int_td,0,,,,,
player,201509130den,den,BarrSh00,def_int_long,0,,,,,
player,201509130den,den,BarrSh00,pass_defended,0,,,,,
player,201509130den,den,BarrSh00,sacks,0.0,,,,,
player,201509130den,den,BarrSh00,tackles_combined,2,,,,,
player,201509130den,den,BarrSh00,tackles_solo,1,,,,,
player,201509130den,den,BarrSh00,tackles_assists,1,,,,,
player,201509130den,den,BarrSh00,tackles_loss,0,,,,,
player,201509130den,den,BarrSh00,qb_hits,0,,,,,
player,201509130den,den,BarrSh00,fumbles_rec,0,,,,,
player,201509130den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201509130den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201509130den,den,BarrSh00,fumbles_forced,0,,,,,
player,201509130den,den,KilgDa01,def_int,0,,,,,
player,201509130den,den,KilgDa01,def_int_yds,0,,,,,
player,201509130den,den,KilgDa01,def_int_td,0,,,,,
player,201509130den,den,KilgDa01,def_int_long,0,,,,,
player,201509130den,den,KilgDa01,pass_defended,0,,,,,
player,201509130den,den,KilgDa01,sacks,0.0,,,,,
player,201509130den,den,KilgDa01,tackles_combined,2,,,,,
player,201509130den,den,KilgDa01,tackles_solo,1,,,,,
player,201509130den,den,KilgDa01,tackles_assists,1,,,,,
player,201509130den,den,KilgDa01,tackles_loss,0,,,,,
player,201509130den,den,KilgDa01,qb_hits,0,,,,,
player,201509130den,den,KilgDa01,fumbles_rec,0,,,,,
player,201509130den,den,KilgDa01,fumbles_rec_yds,0,,,,,
player,201509130den,den,KilgDa01,fumbles_rec_td,0,,,,,
player,201509130den,den,KilgDa01,fumbles_forced,0,,,,,
player,201509130den,den,SmitAn22,def_int,0,,,,,
player,201509130den,den,SmitAn22,def_int_yds,0,,,,,
player,201509130den,den,SmitAn22,def_int_td,0,,,,,
player,201509130den,den,SmitAn22,def_int_long,0,,,,,
player,201509130den,den,SmitAn22,pass_defended,0,,,,,
player,201509130den,den,SmitAn22,sacks,0.0,,,,,
player,201509130den,den,SmitAn22,tackles_combined,2,,,,,
player,201509130den,den,SmitAn22,tackles_solo,1,,,,,
player,201509130den,den,SmitAn22,tackles_assists,1,,,,,
player,201509130den,den,SmitAn22,tackles_loss,0,,,,,
player,201509130den,den,SmitAn22,qb_hits,0,,,,,
player,201509130den,den,SmitAn22,fumbles_rec,0,,,,,
player,201509130den,den,SmitAn22,fumbles_rec_yds,0,,,,,
player,201509130den,den,SmitAn22,fumbles_rec_td,0,,,,,
player,201509130den,den,SmitAn22,fumbles_forced,0,,,,,
player,201509130den,den,FowlBe00,def_int,0,,,,,
player,201509130den,den,FowlBe00,def_int_yds,0,,,,,
player,201509130den,den,FowlBe00,def_int_td,0,,,,,
player,201509130den,den,FowlBe00,def_int_long,0,,,,,
player,201509130den,den,FowlBe00,pass_defended,0,,,,,
player,201509130den,den,FowlBe00,sacks,0.0,,,,,
player,201509130den,den,FowlBe00,tackles_combined,1,,,,,
player,201509130den,den,FowlBe00,tackles_solo,1,,,,,
player,201509130den,den,FowlBe00,tackles_assists,0,,,,,
player,201509130den,den,FowlBe00,tackles_loss,0,,,,,
player,201509130den,den,FowlBe00,qb_hits,0,,,,,
player,201509130den,den,FowlBe00,fumbles_rec,0,,,,,
player,201509130den,den,FowlBe00,fumbles_rec_yds,0,,,,,
player,201509130den,den,FowlBe00,fumbles_rec_td,0,,,,,
player,201509130den,den,FowlBe00,fumbles_forced,0,,,,,
player,201509130den,den,MillVo00,def_int,0,,,,,
player,201509130den,den,MillVo00,def_int_yds,0,,,,,
player,201509130den,den,MillVo00,def_int_td,0,,,,,
player,201509130den,den,MillVo00,def_int_long,0,,,,,
player,201509130den,den,MillVo00,pass_defended,0,,,,,
player,201509130den,den,MillVo00,sacks,0.0,,,,,
player,201509130den,den,MillVo00,tackles_combined,1,,,,,
player,201509130den,den,MillVo00,tackles_solo,1,,,,,
player,201509130den,den,MillVo00,tackles_assists,0,,,,,
player,201509130den,den,MillVo00,tackles_loss,1,,,,,
player,201509130den,den,MillVo00,qb_hits,2,,,,,
player,201509130den,den,MillVo00,fumbles_rec,0,,,,,
player,201509130den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201509130den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201509130den,den,MillVo00,fumbles_forced,0,,,,,
player,201509130den,den,NelsCo00,def_int,0,,,,,
player,201509130den,den,NelsCo00,def_int_yds,0,,,,,
player,201509130den,den,NelsCo00,def_int_td,0,,,,,
player,201509130den,den,NelsCo00,def_int_long,0,,,,,
player,201509130den,den,NelsCo00,pass_defended,0,,,,,
player,201509130den,den,NelsCo00,sacks,0.0,,,,,
player,201509130den,den,NelsCo00,tackles_combined,1,,,,,
player,201509130den,den,NelsCo00,tackles_solo,1,,,,,
player,201509130den,den,NelsCo00,tackles_assists,0,,,,,
player,201509130den,den,NelsCo00,tackles_loss,0,,,,,
player,201509130den,den,NelsCo00,qb_hits,0,,,,,
player,201509130den,den,NelsCo00,fumbles_rec,0,,,,,
player,201509130den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201509130den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201509130den,den,NelsCo00,fumbles_forced,0,,,,,
player,201509130den,den,RobyBr00,def_int,0,,,,,
player,201509130den,den,RobyBr00,def_int_yds,0,,,,,
player,201509130den,den,RobyBr00,def_int_td,0,,,,,
player,201509130den,den,RobyBr00,def_int_long,0,,,,,
player,201509130den,den,RobyBr00,pass_defended,1,,,,,
player,201509130den,den,RobyBr00,sacks,0.0,,,,,
player,201509130den,den,RobyBr00,tackles_combined,1,,,,,
player,201509130den,den,RobyBr00,tackles_solo,0,,,,,
player,201509130den,den,RobyBr00,tackles_assists,1,,,,,
player,201509130den,den,RobyBr00,tackles_loss,0,,,,,
player,201509130den,den,RobyBr00,qb_hits,0,,,,,
player,201509130den,den,RobyBr00,fumbles_rec,0,,,,,
player,201509130den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201509130den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201509130den,den,RobyBr00,fumbles_forced,0,,,,,
player,201509130den,rav,SmitSt01,kick_ret,0,,,,,
player,201509130den,rav,SmitSt01,kick_ret_yds,0,,,,,
player,201509130den,rav,SmitSt01,kick_ret_yds_per_ret,,,,,,
player,201509130den,rav,SmitSt01,kick_ret_td,0,,,,,
player,201509130den,rav,SmitSt01,kick_ret_long,0,,,,,
player,201509130den,rav,SmitSt01,punt_ret,2,,,,,
player,201509130den,rav,SmitSt01,punt_ret_yds,32,,,,,
player,201509130den,rav,SmitSt01,punt_ret_yds_per_ret,16.0,,,,,
player,201509130den,rav,SmitSt01,punt_ret_td,0,,,,,
player,201509130den,rav,SmitSt01,punt_ret_long,22,,,,,
player,201509130den,rav,BoylNi00,kick_ret,1,,,,,
player,201509130den,rav,BoylNi00,kick_ret_yds,10,,,,,
player,201509130den,rav,BoylNi00,kick_ret_yds_per_ret,10.0,,,,,
player,201509130den,rav,BoylNi00,kick_ret_td,0,,,,,
player,201509130den,rav,BoylNi00,kick_ret_long,10,,,,,
player,201509130den,rav,BoylNi00,punt_ret,0,,,,,
player,201509130den,rav,BoylNi00,punt_ret_yds,0,,,,,
player,201509130den,rav,BoylNi00,punt_ret_yds_per_ret,,,,,,
player,201509130den,rav,BoylNi00,punt_ret_td,0,,,,,
player,201509130den,rav,BoylNi00,punt_ret_long,0,,,,,
player,201509130den,den,SandEm00,kick_ret,0,,,,,
player,201509130den,den,SandEm00,kick_ret_yds,0,,,,,
player,201509130den,den,SandEm00,kick_ret_yds_per_ret,,,,,,
player,201509130den,den,SandEm00,kick_ret_td,0,,,,,
player,201509130den,den,SandEm00,kick_ret_long,0,,,,,
player,201509130den,den,SandEm00,punt_ret,3,,,,,
player,201509130den,den,SandEm00,punt_ret_yds,20,,,,,
player,201509130den,den,SandEm00,punt_ret_yds_per_ret,6.7,,,,,
player,201509130den,den,SandEm00,punt_ret_td,0,,,,,
player,201509130den,den,SandEm00,punt_ret_long,13,,,,,
player,201509130den,rav,TuckJu00,xpm,1,,,,,
player,201509130den,rav,TuckJu00,xpa,1,,,,,
player,201509130den,rav,TuckJu00,fgm,2,,,,,
player,201509130den,rav,TuckJu00,fga,2,,,,,
player,201509130den,rav,TuckJu00,punt,0,,,,,
player,201509130den,rav,TuckJu00,punt_yds,0,,,,,
player,201509130den,rav,TuckJu00,punt_yds_per_punt,,,,,,
