game,2015,6,20151018,201510180cle,den,"Denver Broncos",26,cle,"Cleveland Browns",23
player,201510180cle,den,BarrSh00,qb_hits,2,,,,,
player,201510180cle,den,BarrSh00,fumbles_rec,1,,,,,
player,201510180cle,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201510180cle,den,BarrSh00,fumbles_forced,1,,,,,
player,201510180cle,den,JackMa02,def_int,0,,,,,
player,201510180cle,den,JackMa02,def_int_yds,0,,,,,
player,201510180cle,den,JackMa02,def_int_td,0,,,,,
player,201510180cle,den,JackMa02,def_int_long,0,,,,,
player,201510180cle,den,JackMa02,pass_defended,0,,,,,
player,201510180cle,den,JackMa02,sacks,1.0,,,,,
player,201510180cle,den,JackMa02,tackles_combined,4,,,,,
player,201510180cle,den,JackMa02,tackles_solo,3,,,,,
player,201510180cle,den,JackMa02,tackles_assists,1,,,,,
player,201510180cle,den,JackMa02,tackles_loss,2,,,,,
player,201510180cle,den,JackMa02,qb_hits,1,,,,,
player,201510180cle,den,JackMa02,fumbles_rec,0,,,,,
player,201510180cle,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201510180cle,den,JackMa02,fumbles_rec_td,0,,,,,
player,201510180cle,den,JackMa02,fumbles_forced,0,,,,,
player,201510180cle,den,MarsBr01,def_int,0,,,,,
player,201510180cle,den,MarsBr01,def_int_yds,0,,,,,
player,201510180cle,den,MarsBr01,def_int_td,0,,,,,
player,201510180cle,den,MarsBr01,def_int_long,0,,,,,
player,201510180cle,den,MarsBr01,pass_defended,0,,,,,
player,201510180cle,den,MarsBr01,sacks,0.5,,,,,
player,201510180cle,den,MarsBr01,tackles_combined,7,,,,,
player,201510180cle,den,MarsBr01,tackles_solo,4,,,,,
player,201510180cle,den,MarsBr01,tackles_assists,3,,,,,
player,201510180cle,den,MarsBr01,tackles_loss,0,,,,,
player,201510180cle,den,MarsBr01,qb_hits,1,,,,,
player,201510180cle,den,MarsBr01,fumbles_rec,0,,,,,
player,201510180cle,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201510180cle,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201510180cle,den,MarsBr01,fumbles_forced,0,,,,,
player,201510180cle,den,McCrLe01,def_int,0,,,,,
player,201510180cle,den,McCrLe01,def_int_yds,0,,,,,
player,201510180cle,den,McCrLe01,def_int_td,0,,,,,
player,201510180cle,den,McCrLe01,def_int_long,0,,,,,
player,201510180cle,den,McCrLe01,pass_defended,0,,,,,
player,201510180cle,den,McCrLe01,sacks,0.5,,,,,
player,201510180cle,den,McCrLe01,tackles_combined,3,,,,,
player,201510180cle,den,McCrLe01,tackles_solo,2,,,,,
player,201510180cle,den,McCrLe01,tackles_assists,1,,,,,
player,201510180cle,den,McCrLe01,tackles_loss,0,,,,,
player,201510180cle,den,McCrLe01,qb_hits,1,,,,,
player,201510180cle,den,McCrLe01,fumbles_rec,0,,,,,
player,201510180cle,den,McCrLe01,fumbles_rec_yds,0,,,,,
player,201510180cle,den,McCrLe01,fumbles_rec_td,0,,,,,
player,201510180cle,den,McCrLe01,fumbles_forced,0,,,,,
player,201510180cle,den,SmitAn22,def_int,0,,,,,
player,201510180cle,den,SmitAn22,def_int_yds,0,,,,,
player,201510180cle,den,SmitAn22,def_int_td,0,,,,,
player,201510180cle,den,SmitAn22,def_int_long,0,,,,,
player,201510180cle,den,SmitAn22,pass_defended,0,,,,,
player,201510180cle,den,SmitAn22,sacks,0.5,,,,,
player,201510180cle,den,SmitAn22,tackles_combined,1,,,,,
player,201510180cle,den,SmitAn22,tackles_solo,0,,,,,
player,201510180cle,den,SmitAn22,tackles_assists,1,,,,,
player,201510180cle,den,SmitAn22,tackles_loss,0,,,,,
player,201510180cle,den,SmitAn22,qb_hits,2,,,,,
player,201510180cle,den,SmitAn22,fumbles_rec,0,,,,,
player,201510180cle,den,SmitAn22,fumbles_rec_yds,0,,,,,
player,201510180cle,den,SmitAn22,fumbles_rec_td,0,,,,,
player,201510180cle,den,SmitAn22,fumbles_forced,0,,,,,
player,201510180cle,den,TrevDa00,def_int,0,,,,,
player,201510180cle,den,TrevDa00,def_int_yds,0,,,,,
player,201510180cle,den,TrevDa00,def_int_td,0,,,,,
player,201510180cle,den,TrevDa00,def_int_long,0,,,,,
player,201510180cle,den,TrevDa00,pass_defended,0,,,,,
player,201510180cle,den,TrevDa00,sacks,0.0,,,,,
player,201510180cle,den,TrevDa00,tackles_combined,8,,,,,
player,201510180cle,den,TrevDa00,tackles_solo,6,,,,,
player,201510180cle,den,TrevDa00,tackles_assists,2,,,,,
player,201510180cle,den,TrevDa00,tackles_loss,0,,,,,
player,201510180cle,den,TrevDa00,qb_hits,1,,,,,
player,201510180cle,den,TrevDa00,fumbles_rec,0,,,,,
player,201510180cle,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201510180cle,den,TrevDa00,fumbles_forced,0,,,,,
player,201510180cle,den,StewDa00,def_int,0,,,,,
player,201510180cle,den,StewDa00,def_int_yds,0,,,,,
player,201510180cle,den,StewDa00,def_int_td,0,,,,,
player,201510180cle,den,StewDa00,def_int_long,0,,,,,
player,201510180cle,den,StewDa00,pass_defended,0,,,,,
player,201510180cle,den,StewDa00,sacks,0.0,,,,,
player,201510180cle,den,StewDa00,tackles_combined,6,,,,,
player,201510180cle,den,StewDa00,tackles_solo,5,,,,,
player,201510180cle,den,StewDa00,tackles_assists,1,,,,,
player,201510180cle,den,StewDa00,tackles_loss,0,,,,,
player,201510180cle,den,StewDa00,qb_hits,1,,,,,
player,201510180cle,den,StewDa00,fumbles_rec,0,,,,,
player,201510180cle,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,StewDa00,fumbles_rec_td,0,,,,,
player,201510180cle,den,StewDa00,fumbles_forced,0,,,,,
player,201510180cle,den,WardT.99,def_int,0,,,,,
player,201510180cle,den,WardT.99,def_int_yds,0,,,,,
player,201510180cle,den,WardT.99,def_int_td,0,,,,,
player,201510180cle,den,WardT.99,def_int_long,0,,,,,
player,201510180cle,den,WardT.99,pass_defended,1,,,,,
player,201510180cle,den,WardT.99,sacks,0.0,,,,,
player,201510180cle,den,WardT.99,tackles_combined,6,,,,,
player,201510180cle,den,WardT.99,tackles_solo,5,,,,,
player,201510180cle,den,WardT.99,tackles_assists,1,,,,,
player,201510180cle,den,WardT.99,tackles_loss,0,,,,,
player,201510180cle,den,WardT.99,qb_hits,0,,,,,
player,201510180cle,den,WardT.99,fumbles_rec,0,,,,,
player,201510180cle,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201510180cle,den,WardT.99,fumbles_rec_td,0,,,,,
player,201510180cle,den,WardT.99,fumbles_forced,0,,,,,
player,201510180cle,den,WalkVa99,def_int,0,,,,,
player,201510180cle,den,WalkVa99,def_int_yds,0,,,,,
player,201510180cle,den,WalkVa99,def_int_td,0,,,,,
player,201510180cle,den,WalkVa99,def_int_long,0,,,,,
player,201510180cle,den,WalkVa99,pass_defended,0,,,,,
player,201510180cle,den,WalkVa99,sacks,0.0,,,,,
player,201510180cle,den,WalkVa99,tackles_combined,5,,,,,
player,201510180cle,den,WalkVa99,tackles_solo,3,,,,,
player,201510180cle,den,WalkVa99,tackles_assists,2,,,,,
player,201510180cle,den,WalkVa99,tackles_loss,0,,,,,
player,201510180cle,den,WalkVa99,qb_hits,0,,,,,
player,201510180cle,den,WalkVa99,fumbles_rec,0,,,,,
player,201510180cle,den,WalkVa99,fumbles_rec_yds,0,,,,,
player,201510180cle,den,WalkVa99,fumbles_rec_td,0,,,,,
player,201510180cle,den,WalkVa99,fumbles_forced,0,,,,,
player,201510180cle,den,DaviTo01,def_int,0,,,,,
player,201510180cle,den,DaviTo01,def_int_yds,0,,,,,
player,201510180cle,den,DaviTo01,def_int_td,0,,,,,
player,201510180cle,den,DaviTo01,def_int_long,0,,,,,
player,201510180cle,den,DaviTo01,pass_defended,0,,,,,
player,201510180cle,den,DaviTo01,sacks,0.0,,,,,
player,201510180cle,den,DaviTo01,tackles_combined,3,,,,,
player,201510180cle,den,DaviTo01,tackles_solo,2,,,,,
player,201510180cle,den,DaviTo01,tackles_assists,1,,,,,
player,201510180cle,den,DaviTo01,tackles_loss,0,,,,,
player,201510180cle,den,DaviTo01,qb_hits,0,,,,,
player,201510180cle,den,DaviTo01,fumbles_rec,0,,,,,
player,201510180cle,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201510180cle,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201510180cle,den,DaviTo01,fumbles_forced,0,,,,,
player,201510180cle,den,HarrCh01,def_int,0,,,,,
player,201510180cle,den,HarrCh01,def_int_yds,0,,,,,
player,201510180cle,den,HarrCh01,def_int_td,0,,,,,
player,201510180cle,den,HarrCh01,def_int_long,0,,,,,
player,201510180cle,den,HarrCh01,pass_defended,0,,,,,
player,201510180cle,den,HarrCh01,sacks,0.0,,,,,
player,201510180cle,den,HarrCh01,tackles_combined,3,,,,,
player,201510180cle,den,HarrCh01,tackles_solo,3,,,,,
player,201510180cle,den,HarrCh01,tackles_assists,0,,,,,
player,201510180cle,den,HarrCh01,tackles_loss,0,,,,,
player,201510180cle,den,HarrCh01,qb_hits,0,,,,,
player,201510180cle,den,HarrCh01,fumbles_rec,0,,,,,
player,201510180cle,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201510180cle,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201510180cle,den,HarrCh01,fumbles_forced,0,,,,,
player,201510180cle,den,WolfDe00,def_int,0,,,,,
player,201510180cle,den,WolfDe00,def_int_yds,0,,,,,
player,201510180cle,den,WolfDe00,def_int_td,0,,,,,
player,201510180cle,den,WolfDe00,def_int_long,0,,,,,
player,201510180cle,den,WolfDe00,pass_defended,0,,,,,
player,201510180cle,den,WolfDe00,sacks,0.0,,,,,
player,201510180cle,den,WolfDe00,tackles_combined,3,,,,,
player,201510180cle,den,WolfDe00,tackles_solo,2,,,,,
player,201510180cle,den,WolfDe00,tackles_assists,1,,,,,
player,201510180cle,den,WolfDe00,tackles_loss,0,,,,,
player,201510180cle,den,WolfDe00,qb_hits,0,,,,,
player,201510180cle,den,WolfDe00,fumbles_rec,0,,,,,
player,201510180cle,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201510180cle,den,WolfDe00,fumbles_forced,0,,,,,
player,201510180cle,den,RobyBr00,def_int,0,,,,,
player,201510180cle,den,RobyBr00,def_int_yds,0,,,,,
player,201510180cle,den,RobyBr00,def_int_td,0,,,,,
player,201510180cle,den,RobyBr00,def_int_long,0,,,,,
player,201510180cle,den,RobyBr00,pass_defended,0,,,,,
player,201510180cle,den,RobyBr00,sacks,0.0,,,,,
player,201510180cle,den,RobyBr00,tackles_combined,2,,,,,
player,201510180cle,den,RobyBr00,tackles_solo,2,,,,,
player,201510180cle,den,RobyBr00,tackles_assists,0,,,,,
player,201510180cle,den,RobyBr00,tackles_loss,0,,,,,
player,201510180cle,den,RobyBr00,qb_hits,0,,,,,
player,201510180cle,den,RobyBr00,fumbles_rec,0,,,,,
player,201510180cle,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201510180cle,den,RobyBr00,fumbles_forced,0,,,,,
player,201510180cle,den,AnunKe00,def_int,0,,,,,
player,201510180cle,den,AnunKe00,def_int_yds,0,,,,,
player,201510180cle,den,AnunKe00,def_int_td,0,,,,,
player,201510180cle,den,AnunKe00,def_int_long,0,,,,,
player,201510180cle,den,AnunKe00,pass_defended,0,,,,,
player,201510180cle,den,AnunKe00,sacks,0.0,,,,,
player,201510180cle,den,AnunKe00,tackles_combined,1,,,,,
player,201510180cle,den,AnunKe00,tackles_solo,0,,,,,
player,201510180cle,den,AnunKe00,tackles_assists,1,,,,,
player,201510180cle,den,AnunKe00,tackles_loss,0,,,,,
player,201510180cle,den,AnunKe00,qb_hits,0,,,,,
player,201510180cle,den,AnunKe00,fumbles_rec,0,,,,,
player,201510180cle,den,AnunKe00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,AnunKe00,fumbles_rec_td,0,,,,,
player,201510180cle,den,AnunKe00,fumbles_forced,0,,,,,
player,201510180cle,den,BibbKa00,def_int,0,,,,,
player,201510180cle,den,BibbKa00,def_int_yds,0,,,,,
player,201510180cle,den,BibbKa00,def_int_td,0,,,,,
player,201510180cle,den,BibbKa00,def_int_long,0,,,,,
player,201510180cle,den,BibbKa00,pass_defended,0,,,,,
player,201510180cle,den,BibbKa00,sacks,0.0,,,,,
player,201510180cle,den,BibbKa00,tackles_combined,1,,,,,
player,201510180cle,den,BibbKa00,tackles_solo,1,,,,,
player,201510180cle,den,BibbKa00,tackles_assists,0,,,,,
player,201510180cle,den,BibbKa00,tackles_loss,0,,,,,
player,201510180cle,den,BibbKa00,qb_hits,0,,,,,
player,201510180cle,den,BibbKa00,fumbles_rec,0,,,,,
player,201510180cle,den,BibbKa00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,BibbKa00,fumbles_rec_td,0,,,,,
player,201510180cle,den,BibbKa00,fumbles_forced,0,,,,,
player,201510180cle,den,BoldOm00,def_int,0,,,,,
player,201510180cle,den,BoldOm00,def_int_yds,0,,,,,
player,201510180cle,den,BoldOm00,def_int_td,0,,,,,
player,201510180cle,den,BoldOm00,def_int_long,0,,,,,
player,201510180cle,den,BoldOm00,pass_defended,0,,,,,
player,201510180cle,den,BoldOm00,sacks,0.0,,,,,
player,201510180cle,den,BoldOm00,tackles_combined,1,,,,,
player,201510180cle,den,BoldOm00,tackles_solo,0,,,,,
player,201510180cle,den,BoldOm00,tackles_assists,1,,,,,
player,201510180cle,den,BoldOm00,tackles_loss,0,,,,,
player,201510180cle,den,BoldOm00,qb_hits,0,,,,,
player,201510180cle,den,BoldOm00,fumbles_rec,0,,,,,
player,201510180cle,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201510180cle,den,BoldOm00,fumbles_forced,0,,,,,
player,201510180cle,den,MillVo00,def_int,0,,,,,
player,201510180cle,den,MillVo00,def_int_yds,0,,,,,
player,201510180cle,den,MillVo00,def_int_td,0,,,,,
player,201510180cle,den,MillVo00,def_int_long,0,,,,,
player,201510180cle,den,MillVo00,pass_defended,0,,,,,
player,201510180cle,den,MillVo00,sacks,0.0,,,,,
player,201510180cle,den,MillVo00,tackles_combined,1,,,,,
player,201510180cle,den,MillVo00,tackles_solo,0,,,,,
player,201510180cle,den,MillVo00,tackles_assists,1,,,,,
player,201510180cle,den,MillVo00,tackles_loss,0,,,,,
player,201510180cle,den,MillVo00,qb_hits,0,,,,,
player,201510180cle,den,MillVo00,fumbles_rec,0,,,,,
player,201510180cle,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,MillVo00,fumbles_rec_td,0,,,,,
player,201510180cle,den,MillVo00,fumbles_forced,0,,,,,
player,201510180cle,den,WillSy00,def_int,0,,,,,
player,201510180cle,den,WillSy00,def_int_yds,0,,,,,
player,201510180cle,den,WillSy00,def_int_td,0,,,,,
player,201510180cle,den,WillSy00,def_int_long,0,,,,,
player,201510180cle,den,WillSy00,pass_defended,0,,,,,
player,201510180cle,den,WillSy00,sacks,0.0,,,,,
player,201510180cle,den,WillSy00,tackles_combined,1,,,,,
player,201510180cle,den,WillSy00,tackles_solo,1,,,,,
player,201510180cle,den,WillSy00,tackles_assists,0,,,,,
player,201510180cle,den,WillSy00,tackles_loss,1,,,,,
player,201510180cle,den,WillSy00,qb_hits,0,,,,,
player,201510180cle,den,WillSy00,fumbles_rec,0,,,,,
player,201510180cle,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,WillSy00,fumbles_rec_td,0,,,,,
player,201510180cle,den,WillSy00,fumbles_forced,0,,,,,
player,201510180cle,den,NorwJo00,def_int,0,,,,,
player,201510180cle,den,NorwJo00,def_int_yds,0,,,,,
player,201510180cle,den,NorwJo00,def_int_td,0,,,,,
player,201510180cle,den,NorwJo00,def_int_long,0,,,,,
player,201510180cle,den,NorwJo00,pass_defended,0,,,,,
player,201510180cle,den,NorwJo00,sacks,0.0,,,,,
player,201510180cle,den,NorwJo00,tackles_combined,0,,,,,
player,201510180cle,den,NorwJo00,tackles_solo,0,,,,,
player,201510180cle,den,NorwJo00,tackles_assists,0,,,,,
player,201510180cle,den,NorwJo00,tackles_loss,0,,,,,
player,201510180cle,den,NorwJo00,qb_hits,0,,,,,
player,201510180cle,den,NorwJo00,fumbles_rec,1,,,,,
player,201510180cle,den,NorwJo00,fumbles_rec_yds,0,,,,,
player,201510180cle,den,NorwJo00,fumbles_rec_td,0,,,,,
player,201510180cle,den,NorwJo00,fumbles_forced,0,,,,,
player,201510180cle,cle,DansKa20,def_int,2,,,,,
player,201510180cle,cle,DansKa20,def_int_yds,41,,,,,
player,201510180cle,cle,DansKa20,def_int_td,1,,,,,
player,201510180cle,cle,DansKa20,def_int_long,35,,,,,
player,201510180cle,cle,DansKa20,pass_defended,2,,,,,
player,201510180cle,cle,DansKa20,sacks,0.0,,,,,
player,201510180cle,cle,DansKa20,tackles_combined,7,,,,,
player,201510180cle,cle,DansKa20,tackles_solo,5,,,,,
player,201510180cle,cle,DansKa20,tackles_assists,2,,,,,
player,201510180cle,cle,DansKa20,tackles_loss,0,,,,,
player,201510180cle,cle,DansKa20,qb_hits,0,,,,,
player,201510180cle,cle,DansKa20,fumbles_rec,0,,,,,
player,201510180cle,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201510180cle,cle,DansKa20,fumbles_forced,0,,,,,
player,201510180cle,cle,MingBa00,def_int,1,,,,,
player,201510180cle,cle,MingBa00,def_int_yds,7,,,,,
player,201510180cle,cle,MingBa00,def_int_td,0,,,,,
player,201510180cle,cle,MingBa00,def_int_long,7,,,,,
player,201510180cle,cle,MingBa00,pass_defended,1,,,,,
player,201510180cle,cle,MingBa00,sacks,0.0,,,,,
player,201510180cle,cle,MingBa00,tackles_combined,1,,,,,
player,201510180cle,cle,MingBa00,tackles_solo,0,,,,,
player,201510180cle,cle,MingBa00,tackles_assists,1,,,,,
player,201510180cle,cle,MingBa00,tackles_loss,0,,,,,
player,201510180cle,cle,MingBa00,qb_hits,0,,,,,
player,201510180cle,cle,MingBa00,fumbles_rec,0,,,,,
player,201510180cle,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,MingBa00,fumbles_forced,0,,,,,
player,201510180cle,cle,DesiPi00,def_int,0,,,,,
player,201510180cle,cle,DesiPi00,def_int_yds,0,,,,,
player,201510180cle,cle,DesiPi00,def_int_td,0,,,,,
player,201510180cle,cle,DesiPi00,def_int_long,0,,,,,
player,201510180cle,cle,DesiPi00,pass_defended,1,,,,,
player,201510180cle,cle,DesiPi00,sacks,0.0,,,,,
player,201510180cle,cle,DesiPi00,tackles_combined,12,,,,,
player,201510180cle,cle,DesiPi00,tackles_solo,10,,,,,
player,201510180cle,cle,DesiPi00,tackles_assists,2,,,,,
player,201510180cle,cle,DesiPi00,tackles_loss,0,,,,,
player,201510180cle,cle,DesiPi00,qb_hits,0,,,,,
player,201510180cle,cle,DesiPi00,fumbles_rec,0,,,,,
player,201510180cle,cle,DesiPi00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,DesiPi00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,DesiPi00,fumbles_forced,0,,,,,
player,201510180cle,cle,KirkCh00,def_int,0,,,,,
player,201510180cle,cle,KirkCh00,def_int_yds,0,,,,,
player,201510180cle,cle,KirkCh00,def_int_td,0,,,,,
player,201510180cle,cle,KirkCh00,def_int_long,0,,,,,
player,201510180cle,cle,KirkCh00,pass_defended,0,,,,,
player,201510180cle,cle,KirkCh00,sacks,0.0,,,,,
player,201510180cle,cle,KirkCh00,tackles_combined,9,,,,,
player,201510180cle,cle,KirkCh00,tackles_solo,6,,,,,
player,201510180cle,cle,KirkCh00,tackles_assists,3,,,,,
player,201510180cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201510180cle,cle,KirkCh00,qb_hits,0,,,,,
player,201510180cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201510180cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201510180cle,cle,WhitDo20,def_int,0,,,,,
player,201510180cle,cle,WhitDo20,def_int_yds,0,,,,,
player,201510180cle,cle,WhitDo20,def_int_td,0,,,,,
player,201510180cle,cle,WhitDo20,def_int_long,0,,,,,
player,201510180cle,cle,WhitDo20,pass_defended,0,,,,,
player,201510180cle,cle,WhitDo20,sacks,0.0,,,,,
player,201510180cle,cle,WhitDo20,tackles_combined,6,,,,,
player,201510180cle,cle,WhitDo20,tackles_solo,4,,,,,
player,201510180cle,cle,WhitDo20,tackles_assists,2,,,,,
player,201510180cle,cle,WhitDo20,tackles_loss,0,,,,,
player,201510180cle,cle,WhitDo20,qb_hits,0,,,,,
player,201510180cle,cle,WhitDo20,fumbles_rec,0,,,,,
player,201510180cle,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201510180cle,cle,WhitDo20,fumbles_forced,0,,,,,
player,201510180cle,cle,WillTr99,def_int,0,,,,,
player,201510180cle,cle,WillTr99,def_int_yds,0,,,,,
player,201510180cle,cle,WillTr99,def_int_td,0,,,,,
player,201510180cle,cle,WillTr99,def_int_long,0,,,,,
player,201510180cle,cle,WillTr99,pass_defended,1,,,,,
player,201510180cle,cle,WillTr99,sacks,0.0,,,,,
player,201510180cle,cle,WillTr99,tackles_combined,6,,,,,
player,201510180cle,cle,WillTr99,tackles_solo,5,,,,,
player,201510180cle,cle,WillTr99,tackles_assists,1,,,,,
player,201510180cle,cle,WillTr99,tackles_loss,0,,,,,
player,201510180cle,cle,WillTr99,qb_hits,0,,,,,
player,201510180cle,cle,WillTr99,fumbles_rec,0,,,,,
player,201510180cle,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201510180cle,cle,WillTr99,fumbles_forced,0,,,,,
player,201510180cle,cle,BryaDe00,def_int,0,,,,,
player,201510180cle,cle,BryaDe00,def_int_yds,0,,,,,
player,201510180cle,cle,BryaDe00,def_int_td,0,,,,,
player,201510180cle,cle,BryaDe00,def_int_long,0,,,,,
player,201510180cle,cle,BryaDe00,pass_defended,0,,,,,
player,201510180cle,cle,BryaDe00,sacks,0.0,,,,,
player,201510180cle,cle,BryaDe00,tackles_combined,5,,,,,
player,201510180cle,cle,BryaDe00,tackles_solo,4,,,,,
player,201510180cle,cle,BryaDe00,tackles_assists,1,,,,,
player,201510180cle,cle,BryaDe00,tackles_loss,0,,,,,
player,201510180cle,cle,BryaDe00,qb_hits,0,,,,,
player,201510180cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201510180cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201510180cle,cle,StarRa20,def_int,0,,,,,
player,201510180cle,cle,StarRa20,def_int_yds,0,,,,,
player,201510180cle,cle,StarRa20,def_int_td,0,,,,,
player,201510180cle,cle,StarRa20,def_int_long,0,,,,,
player,201510180cle,cle,StarRa20,pass_defended,0,,,,,
player,201510180cle,cle,StarRa20,sacks,0.0,,,,,
player,201510180cle,cle,StarRa20,tackles_combined,4,,,,,
player,201510180cle,cle,StarRa20,tackles_solo,2,,,,,
player,201510180cle,cle,StarRa20,tackles_assists,2,,,,,
player,201510180cle,cle,StarRa20,tackles_loss,1,,,,,
player,201510180cle,cle,StarRa20,qb_hits,0,,,,,
player,201510180cle,cle,StarRa20,fumbles_rec,0,,,,,
player,201510180cle,cle,StarRa20,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,StarRa20,fumbles_rec_td,0,,,,,
player,201510180cle,cle,StarRa20,fumbles_forced,0,,,,,
player,201510180cle,cle,KrugPa99,def_int,0,,,,,
player,201510180cle,cle,KrugPa99,def_int_yds,0,,,,,
player,201510180cle,cle,KrugPa99,def_int_td,0,,,,,
player,201510180cle,cle,KrugPa99,def_int_long,0,,,,,
player,201510180cle,cle,KrugPa99,pass_defended,0,,,,,
player,201510180cle,cle,KrugPa99,sacks,0.0,,,,,
player,201510180cle,cle,KrugPa99,tackles_combined,3,,,,,
player,201510180cle,cle,KrugPa99,tackles_solo,2,,,,,
player,201510180cle,cle,KrugPa99,tackles_assists,1,,,,,
player,201510180cle,cle,KrugPa99,tackles_loss,0,,,,,
player,201510180cle,cle,KrugPa99,qb_hits,1,,,,,
player,201510180cle,cle,KrugPa99,fumbles_rec,0,,,,,
player,201510180cle,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201510180cle,cle,KrugPa99,fumbles_forced,0,,,,,
player,201510180cle,cle,OrchNa00,def_int,0,,,,,
player,201510180cle,cle,OrchNa00,def_int_yds,0,,,,,
player,201510180cle,cle,OrchNa00,def_int_td,0,,,,,
player,201510180cle,cle,OrchNa00,def_int_long,0,,,,,
player,201510180cle,cle,OrchNa00,pass_defended,0,,,,,
player,201510180cle,cle,OrchNa00,sacks,0.0,,,,,
player,201510180cle,cle,OrchNa00,tackles_combined,3,,,,,
player,201510180cle,cle,OrchNa00,tackles_solo,2,,,,,
player,201510180cle,cle,OrchNa00,tackles_assists,1,,,,,
player,201510180cle,cle,OrchNa00,tackles_loss,0,,,,,
player,201510180cle,cle,OrchNa00,qb_hits,0,,,,,
player,201510180cle,cle,OrchNa00,fumbles_rec,0,,,,,
player,201510180cle,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,OrchNa00,fumbles_forced,0,,,,,
player,201510180cle,cle,PoyeJo00,def_int,0,,,,,
player,201510180cle,cle,PoyeJo00,def_int_yds,0,,,,,
player,201510180cle,cle,PoyeJo00,def_int_td,0,,,,,
player,201510180cle,cle,PoyeJo00,def_int_long,0,,,,,
player,201510180cle,cle,PoyeJo00,pass_defended,0,,,,,
player,201510180cle,cle,PoyeJo00,sacks,0.0,,,,,
player,201510180cle,cle,PoyeJo00,tackles_combined,3,,,,,
player,201510180cle,cle,PoyeJo00,tackles_solo,3,,,,,
player,201510180cle,cle,PoyeJo00,tackles_assists,0,,,,,
player,201510180cle,cle,PoyeJo00,tackles_loss,0,,,,,
player,201510180cle,cle,PoyeJo00,qb_hits,0,,,,,
player,201510180cle,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201510180cle,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201510180cle,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201510180cle,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201510180cle,cle,BadeJo00,def_int,0,,,,,
player,201510180cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201510180cle,cle,BadeJo00,def_int_td,0,,,,,
player,201510180cle,cle,BadeJo00,def_int_long,0,,,,,
player,201510180cle,cle,BadeJo00,pass_defended,0,,,,,
player,201510180cle,cle,BadeJo00,sacks,0.0,,,,,
player,201510180cle,cle,BadeJo00,tackles_combined,2,,,,,
