game,2015,14,20151213,201512130kan,sdg,"San Diego Chargers",3,kan,"Kansas City Chiefs",10
player,201512130kan,sdg,MathRi99,fumbles_rec,0,,,,,
player,201512130kan,sdg,MathRi99,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,MathRi99,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,MathRi99,fumbles_forced,0,,,,,
player,201512130kan,sdg,WeddEr99,def_int,0,,,,,
player,201512130kan,sdg,WeddEr99,def_int_yds,0,,,,,
player,201512130kan,sdg,WeddEr99,def_int_td,0,,,,,
player,201512130kan,sdg,WeddEr99,def_int_long,0,,,,,
player,201512130kan,sdg,WeddEr99,pass_defended,0,,,,,
player,201512130kan,sdg,WeddEr99,sacks,0.0,,,,,
player,201512130kan,sdg,WeddEr99,tackles_combined,3,,,,,
player,201512130kan,sdg,WeddEr99,tackles_solo,3,,,,,
player,201512130kan,sdg,WeddEr99,tackles_assists,0,,,,,
player,201512130kan,sdg,WeddEr99,tackles_loss,0,,,,,
player,201512130kan,sdg,WeddEr99,qb_hits,2,,,,,
player,201512130kan,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201512130kan,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201512130kan,sdg,RobiPa99,def_int,0,,,,,
player,201512130kan,sdg,RobiPa99,def_int_yds,0,,,,,
player,201512130kan,sdg,RobiPa99,def_int_td,0,,,,,
player,201512130kan,sdg,RobiPa99,def_int_long,0,,,,,
player,201512130kan,sdg,RobiPa99,pass_defended,0,,,,,
player,201512130kan,sdg,RobiPa99,sacks,0.0,,,,,
player,201512130kan,sdg,RobiPa99,tackles_combined,2,,,,,
player,201512130kan,sdg,RobiPa99,tackles_solo,2,,,,,
player,201512130kan,sdg,RobiPa99,tackles_assists,0,,,,,
player,201512130kan,sdg,RobiPa99,tackles_loss,0,,,,,
player,201512130kan,sdg,RobiPa99,qb_hits,0,,,,,
player,201512130kan,sdg,RobiPa99,fumbles_rec,0,,,,,
player,201512130kan,sdg,RobiPa99,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,RobiPa99,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,RobiPa99,fumbles_forced,0,,,,,
player,201512130kan,sdg,DzubNi00,def_int,0,,,,,
player,201512130kan,sdg,DzubNi00,def_int_yds,0,,,,,
player,201512130kan,sdg,DzubNi00,def_int_td,0,,,,,
player,201512130kan,sdg,DzubNi00,def_int_long,0,,,,,
player,201512130kan,sdg,DzubNi00,pass_defended,0,,,,,
player,201512130kan,sdg,DzubNi00,sacks,0.0,,,,,
player,201512130kan,sdg,DzubNi00,tackles_combined,1,,,,,
player,201512130kan,sdg,DzubNi00,tackles_solo,1,,,,,
player,201512130kan,sdg,DzubNi00,tackles_assists,0,,,,,
player,201512130kan,sdg,DzubNi00,tackles_loss,0,,,,,
player,201512130kan,sdg,DzubNi00,qb_hits,0,,,,,
player,201512130kan,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201512130kan,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201512130kan,sdg,EmanKy00,def_int,0,,,,,
player,201512130kan,sdg,EmanKy00,def_int_yds,0,,,,,
player,201512130kan,sdg,EmanKy00,def_int_td,0,,,,,
player,201512130kan,sdg,EmanKy00,def_int_long,0,,,,,
player,201512130kan,sdg,EmanKy00,pass_defended,0,,,,,
player,201512130kan,sdg,EmanKy00,sacks,0.0,,,,,
player,201512130kan,sdg,EmanKy00,tackles_combined,1,,,,,
player,201512130kan,sdg,EmanKy00,tackles_solo,1,,,,,
player,201512130kan,sdg,EmanKy00,tackles_assists,0,,,,,
player,201512130kan,sdg,EmanKy00,tackles_loss,0,,,,,
player,201512130kan,sdg,EmanKy00,qb_hits,0,,,,,
player,201512130kan,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201512130kan,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201512130kan,sdg,MageCr00,def_int,0,,,,,
player,201512130kan,sdg,MageCr00,def_int_yds,0,,,,,
player,201512130kan,sdg,MageCr00,def_int_td,0,,,,,
player,201512130kan,sdg,MageCr00,def_int_long,0,,,,,
player,201512130kan,sdg,MageCr00,pass_defended,0,,,,,
player,201512130kan,sdg,MageCr00,sacks,0.0,,,,,
player,201512130kan,sdg,MageCr00,tackles_combined,1,,,,,
player,201512130kan,sdg,MageCr00,tackles_solo,1,,,,,
player,201512130kan,sdg,MageCr00,tackles_assists,0,,,,,
player,201512130kan,sdg,MageCr00,tackles_loss,,,,,,
player,201512130kan,sdg,MageCr00,qb_hits,,,,,,
player,201512130kan,sdg,MageCr00,fumbles_rec,0,,,,,
player,201512130kan,sdg,MageCr00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,MageCr00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,MageCr00,fumbles_forced,0,,,,,
player,201512130kan,sdg,ReyeKe00,def_int,0,,,,,
player,201512130kan,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201512130kan,sdg,ReyeKe00,def_int_td,0,,,,,
player,201512130kan,sdg,ReyeKe00,def_int_long,0,,,,,
player,201512130kan,sdg,ReyeKe00,pass_defended,0,,,,,
player,201512130kan,sdg,ReyeKe00,sacks,0.0,,,,,
player,201512130kan,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201512130kan,sdg,ReyeKe00,tackles_solo,0,,,,,
player,201512130kan,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201512130kan,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201512130kan,sdg,ReyeKe00,qb_hits,0,,,,,
player,201512130kan,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201512130kan,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201512130kan,sdg,ScifMi20,def_int,0,,,,,
player,201512130kan,sdg,ScifMi20,def_int_yds,0,,,,,
player,201512130kan,sdg,ScifMi20,def_int_td,0,,,,,
player,201512130kan,sdg,ScifMi20,def_int_long,0,,,,,
player,201512130kan,sdg,ScifMi20,pass_defended,0,,,,,
player,201512130kan,sdg,ScifMi20,sacks,0.0,,,,,
player,201512130kan,sdg,ScifMi20,tackles_combined,1,,,,,
player,201512130kan,sdg,ScifMi20,tackles_solo,1,,,,,
player,201512130kan,sdg,ScifMi20,tackles_assists,0,,,,,
player,201512130kan,sdg,ScifMi20,tackles_loss,0,,,,,
player,201512130kan,sdg,ScifMi20,qb_hits,0,,,,,
player,201512130kan,sdg,ScifMi20,fumbles_rec,0,,,,,
player,201512130kan,sdg,ScifMi20,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,ScifMi20,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,ScifMi20,fumbles_forced,0,,,,,
player,201512130kan,sdg,SquaDa00,def_int,0,,,,,
player,201512130kan,sdg,SquaDa00,def_int_yds,0,,,,,
player,201512130kan,sdg,SquaDa00,def_int_td,0,,,,,
player,201512130kan,sdg,SquaDa00,def_int_long,0,,,,,
player,201512130kan,sdg,SquaDa00,pass_defended,0,,,,,
player,201512130kan,sdg,SquaDa00,sacks,0.0,,,,,
player,201512130kan,sdg,SquaDa00,tackles_combined,1,,,,,
player,201512130kan,sdg,SquaDa00,tackles_solo,1,,,,,
player,201512130kan,sdg,SquaDa00,tackles_assists,0,,,,,
player,201512130kan,sdg,SquaDa00,tackles_loss,0,,,,,
player,201512130kan,sdg,SquaDa00,qb_hits,0,,,,,
player,201512130kan,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201512130kan,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201512130kan,sdg,StucDa20,def_int,0,,,,,
player,201512130kan,sdg,StucDa20,def_int_yds,0,,,,,
player,201512130kan,sdg,StucDa20,def_int_td,0,,,,,
player,201512130kan,sdg,StucDa20,def_int_long,0,,,,,
player,201512130kan,sdg,StucDa20,pass_defended,0,,,,,
player,201512130kan,sdg,StucDa20,sacks,0.0,,,,,
player,201512130kan,sdg,StucDa20,tackles_combined,1,,,,,
player,201512130kan,sdg,StucDa20,tackles_solo,1,,,,,
player,201512130kan,sdg,StucDa20,tackles_assists,0,,,,,
player,201512130kan,sdg,StucDa20,tackles_loss,0,,,,,
player,201512130kan,sdg,StucDa20,qb_hits,0,,,,,
player,201512130kan,sdg,StucDa20,fumbles_rec,0,,,,,
player,201512130kan,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,StucDa20,fumbles_forced,0,,,,,
player,201512130kan,sdg,WilsJi00,def_int,0,,,,,
player,201512130kan,sdg,WilsJi00,def_int_yds,0,,,,,
player,201512130kan,sdg,WilsJi00,def_int_td,0,,,,,
player,201512130kan,sdg,WilsJi00,def_int_long,0,,,,,
player,201512130kan,sdg,WilsJi00,pass_defended,0,,,,,
player,201512130kan,sdg,WilsJi00,sacks,0.0,,,,,
player,201512130kan,sdg,WilsJi00,tackles_combined,1,,,,,
player,201512130kan,sdg,WilsJi00,tackles_solo,1,,,,,
player,201512130kan,sdg,WilsJi00,tackles_assists,0,,,,,
player,201512130kan,sdg,WilsJi00,tackles_loss,0,,,,,
player,201512130kan,sdg,WilsJi00,qb_hits,0,,,,,
player,201512130kan,sdg,WilsJi00,fumbles_rec,0,,,,,
player,201512130kan,sdg,WilsJi00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,WilsJi00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,WilsJi00,fumbles_forced,0,,,,,
player,201512130kan,sdg,WindMi00,def_int,0,,,,,
player,201512130kan,sdg,WindMi00,def_int_yds,0,,,,,
player,201512130kan,sdg,WindMi00,def_int_td,0,,,,,
player,201512130kan,sdg,WindMi00,def_int_long,0,,,,,
player,201512130kan,sdg,WindMi00,pass_defended,0,,,,,
player,201512130kan,sdg,WindMi00,sacks,0.0,,,,,
player,201512130kan,sdg,WindMi00,tackles_combined,1,,,,,
player,201512130kan,sdg,WindMi00,tackles_solo,1,,,,,
player,201512130kan,sdg,WindMi00,tackles_assists,0,,,,,
player,201512130kan,sdg,WindMi00,tackles_loss,0,,,,,
player,201512130kan,sdg,WindMi00,qb_hits,0,,,,,
player,201512130kan,sdg,WindMi00,fumbles_rec,1,,,,,
player,201512130kan,sdg,WindMi00,fumbles_rec_yds,0,,,,,
player,201512130kan,sdg,WindMi00,fumbles_rec_td,0,,,,,
player,201512130kan,sdg,WindMi00,fumbles_forced,0,,,,,
player,201512130kan,kan,JohnDe25,def_int,1,,,,,
player,201512130kan,kan,JohnDe25,def_int_yds,5,,,,,
player,201512130kan,kan,JohnDe25,def_int_td,0,,,,,
player,201512130kan,kan,JohnDe25,def_int_long,5,,,,,
player,201512130kan,kan,JohnDe25,pass_defended,1,,,,,
player,201512130kan,kan,JohnDe25,sacks,0.0,,,,,
player,201512130kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201512130kan,kan,JohnDe25,tackles_solo,5,,,,,
player,201512130kan,kan,JohnDe25,tackles_assists,1,,,,,
player,201512130kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201512130kan,kan,JohnDe25,qb_hits,0,,,,,
player,201512130kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201512130kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201512130kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201512130kan,kan,FordDe00,def_int,0,,,,,
player,201512130kan,kan,FordDe00,def_int_yds,0,,,,,
player,201512130kan,kan,FordDe00,def_int_td,0,,,,,
player,201512130kan,kan,FordDe00,def_int_long,0,,,,,
player,201512130kan,kan,FordDe00,pass_defended,1,,,,,
player,201512130kan,kan,FordDe00,sacks,3.0,,,,,
player,201512130kan,kan,FordDe00,tackles_combined,7,,,,,
player,201512130kan,kan,FordDe00,tackles_solo,7,,,,,
player,201512130kan,kan,FordDe00,tackles_assists,0,,,,,
player,201512130kan,kan,FordDe00,tackles_loss,3,,,,,
player,201512130kan,kan,FordDe00,qb_hits,3,,,,,
player,201512130kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201512130kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201512130kan,kan,ParkRo01,def_int,0,,,,,
player,201512130kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201512130kan,kan,ParkRo01,def_int_td,0,,,,,
player,201512130kan,kan,ParkRo01,def_int_long,0,,,,,
player,201512130kan,kan,ParkRo01,pass_defended,0,,,,,
player,201512130kan,kan,ParkRo01,sacks,1.0,,,,,
player,201512130kan,kan,ParkRo01,tackles_combined,4,,,,,
player,201512130kan,kan,ParkRo01,tackles_solo,4,,,,,
player,201512130kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201512130kan,kan,ParkRo01,tackles_loss,1,,,,,
player,201512130kan,kan,ParkRo01,qb_hits,1,,,,,
player,201512130kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201512130kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201512130kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201512130kan,kan,HowaJa00,def_int,0,,,,,
player,201512130kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201512130kan,kan,HowaJa00,def_int_td,0,,,,,
player,201512130kan,kan,HowaJa00,def_int_long,0,,,,,
player,201512130kan,kan,HowaJa00,pass_defended,0,,,,,
player,201512130kan,kan,HowaJa00,sacks,1.0,,,,,
player,201512130kan,kan,HowaJa00,tackles_combined,2,,,,,
player,201512130kan,kan,HowaJa00,tackles_solo,2,,,,,
player,201512130kan,kan,HowaJa00,tackles_assists,0,,,,,
player,201512130kan,kan,HowaJa00,tackles_loss,1,,,,,
player,201512130kan,kan,HowaJa00,qb_hits,1,,,,,
player,201512130kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201512130kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201512130kan,kan,HaliTa20,def_int,0,,,,,
player,201512130kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201512130kan,kan,HaliTa20,def_int_td,0,,,,,
player,201512130kan,kan,HaliTa20,def_int_long,0,,,,,
player,201512130kan,kan,HaliTa20,pass_defended,0,,,,,
player,201512130kan,kan,HaliTa20,sacks,0.0,,,,,
player,201512130kan,kan,HaliTa20,tackles_combined,6,,,,,
player,201512130kan,kan,HaliTa20,tackles_solo,5,,,,,
player,201512130kan,kan,HaliTa20,tackles_assists,1,,,,,
player,201512130kan,kan,HaliTa20,tackles_loss,2,,,,,
player,201512130kan,kan,HaliTa20,qb_hits,1,,,,,
player,201512130kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201512130kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201512130kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201512130kan,kan,BerrEr99,def_int,0,,,,,
player,201512130kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201512130kan,kan,BerrEr99,def_int_td,0,,,,,
player,201512130kan,kan,BerrEr99,def_int_long,0,,,,,
player,201512130kan,kan,BerrEr99,pass_defended,0,,,,,
player,201512130kan,kan,BerrEr99,sacks,0.0,,,,,
player,201512130kan,kan,BerrEr99,tackles_combined,5,,,,,
player,201512130kan,kan,BerrEr99,tackles_solo,4,,,,,
player,201512130kan,kan,BerrEr99,tackles_assists,1,,,,,
player,201512130kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201512130kan,kan,BerrEr99,qb_hits,0,,,,,
player,201512130kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201512130kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201512130kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201512130kan,kan,PeteMa00,def_int,0,,,,,
player,201512130kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201512130kan,kan,PeteMa00,def_int_td,0,,,,,
player,201512130kan,kan,PeteMa00,def_int_long,0,,,,,
player,201512130kan,kan,PeteMa00,pass_defended,1,,,,,
player,201512130kan,kan,PeteMa00,sacks,0.0,,,,,
player,201512130kan,kan,PeteMa00,tackles_combined,5,,,,,
player,201512130kan,kan,PeteMa00,tackles_solo,3,,,,,
player,201512130kan,kan,PeteMa00,tackles_assists,2,,,,,
player,201512130kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201512130kan,kan,PeteMa00,qb_hits,0,,,,,
player,201512130kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201512130kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201512130kan,kan,SmitSe99,def_int,0,,,,,
player,201512130kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201512130kan,kan,SmitSe99,def_int_td,0,,,,,
player,201512130kan,kan,SmitSe99,def_int_long,0,,,,,
player,201512130kan,kan,SmitSe99,pass_defended,0,,,,,
player,201512130kan,kan,SmitSe99,sacks,0.0,,,,,
player,201512130kan,kan,SmitSe99,tackles_combined,4,,,,,
player,201512130kan,kan,SmitSe99,tackles_solo,3,,,,,
player,201512130kan,kan,SmitSe99,tackles_assists,1,,,,,
player,201512130kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201512130kan,kan,SmitSe99,qb_hits,0,,,,,
player,201512130kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201512130kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201512130kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201512130kan,kan,SoreDa01,def_int,0,,,,,
player,201512130kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201512130kan,kan,SoreDa01,def_int_td,0,,,,,
player,201512130kan,kan,SoreDa01,def_int_long,0,,,,,
player,201512130kan,kan,SoreDa01,pass_defended,0,,,,,
player,201512130kan,kan,SoreDa01,sacks,0.0,,,,,
player,201512130kan,kan,SoreDa01,tackles_combined,3,,,,,
player,201512130kan,kan,SoreDa01,tackles_solo,3,,,,,
player,201512130kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201512130kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201512130kan,kan,SoreDa01,qb_hits,0,,,,,
player,201512130kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201512130kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201512130kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201512130kan,kan,BranTy99,def_int,0,,,,,
player,201512130kan,kan,BranTy99,def_int_yds,0,,,,,
player,201512130kan,kan,BranTy99,def_int_td,0,,,,,
player,201512130kan,kan,BranTy99,def_int_long,0,,,,,
player,201512130kan,kan,BranTy99,pass_defended,0,,,,,
player,201512130kan,kan,BranTy99,sacks,0.0,,,,,
player,201512130kan,kan,BranTy99,tackles_combined,2,,,,,
player,201512130kan,kan,BranTy99,tackles_solo,1,,,,,
player,201512130kan,kan,BranTy99,tackles_assists,1,,,,,
player,201512130kan,kan,BranTy99,tackles_loss,0,,,,,
player,201512130kan,kan,BranTy99,qb_hits,0,,,,,
player,201512130kan,kan,BranTy99,fumbles_rec,0,,,,,
player,201512130kan,kan,BranTy99,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,BranTy99,fumbles_rec_td,0,,,,,
player,201512130kan,kan,BranTy99,fumbles_forced,0,,,,,
player,201512130kan,kan,MaugJo00,def_int,0,,,,,
player,201512130kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201512130kan,kan,MaugJo00,def_int_td,0,,,,,
player,201512130kan,kan,MaugJo00,def_int_long,0,,,,,
player,201512130kan,kan,MaugJo00,pass_defended,0,,,,,
player,201512130kan,kan,MaugJo00,sacks,0.0,,,,,
player,201512130kan,kan,MaugJo00,tackles_combined,2,,,,,
player,201512130kan,kan,MaugJo00,tackles_solo,1,,,,,
player,201512130kan,kan,MaugJo00,tackles_assists,1,,,,,
player,201512130kan,kan,MaugJo00,tackles_loss,1,,,,,
player,201512130kan,kan,MaugJo00,qb_hits,0,,,,,
player,201512130kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201512130kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201512130kan,kan,PoexDo00,def_int,0,,,,,
player,201512130kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201512130kan,kan,PoexDo00,def_int_td,0,,,,,
player,201512130kan,kan,PoexDo00,def_int_long,0,,,,,
player,201512130kan,kan,PoexDo00,pass_defended,0,,,,,
player,201512130kan,kan,PoexDo00,sacks,0.0,,,,,
player,201512130kan,kan,PoexDo00,tackles_combined,2,,,,,
player,201512130kan,kan,PoexDo00,tackles_solo,2,,,,,
player,201512130kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201512130kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201512130kan,kan,PoexDo00,qb_hits,2,,,,,
player,201512130kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201512130kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201512130kan,kan,AlexD.00,def_int,0,,,,,
player,201512130kan,kan,AlexD.00,def_int_yds,0,,,,,
player,201512130kan,kan,AlexD.00,def_int_td,0,,,,,
player,201512130kan,kan,AlexD.00,def_int_long,0,,,,,
player,201512130kan,kan,AlexD.00,pass_defended,0,,,,,
player,201512130kan,kan,AlexD.00,sacks,0.0,,,,,
player,201512130kan,kan,AlexD.00,tackles_combined,1,,,,,
player,201512130kan,kan,AlexD.00,tackles_solo,1,,,,,
player,201512130kan,kan,AlexD.00,tackles_assists,0,,,,,
player,201512130kan,kan,AlexD.00,tackles_loss,0,,,,,
player,201512130kan,kan,AlexD.00,qb_hits,0,,,,,
player,201512130kan,kan,AlexD.00,fumbles_rec,0,,,,,
player,201512130kan,kan,AlexD.00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,AlexD.00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,AlexD.00,fumbles_forced,0,,,,,
player,201512130kan,kan,BailAl00,def_int,0,,,,,
player,201512130kan,kan,BailAl00,def_int_yds,0,,,,,
player,201512130kan,kan,BailAl00,def_int_td,0,,,,,
player,201512130kan,kan,BailAl00,def_int_long,0,,,,,
player,201512130kan,kan,BailAl00,pass_defended,0,,,,,
player,201512130kan,kan,BailAl00,sacks,0.0,,,,,
player,201512130kan,kan,BailAl00,tackles_combined,1,,,,,
player,201512130kan,kan,BailAl00,tackles_solo,1,,,,,
player,201512130kan,kan,BailAl00,tackles_assists,0,,,,,
player,201512130kan,kan,BailAl00,tackles_loss,0,,,,,
player,201512130kan,kan,BailAl00,qb_hits,0,,,,,
player,201512130kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201512130kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201512130kan,kan,NelsSt01,def_int,0,,,,,
player,201512130kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201512130kan,kan,NelsSt01,def_int_td,0,,,,,
player,201512130kan,kan,NelsSt01,def_int_long,0,,,,,
player,201512130kan,kan,NelsSt01,pass_defended,0,,,,,
player,201512130kan,kan,NelsSt01,sacks,0.0,,,,,
player,201512130kan,kan,NelsSt01,tackles_combined,1,,,,,
player,201512130kan,kan,NelsSt01,tackles_solo,1,,,,,
player,201512130kan,kan,NelsSt01,tackles_assists,0,,,,,
player,201512130kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201512130kan,kan,NelsSt01,qb_hits,0,,,,,
player,201512130kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201512130kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201512130kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201512130kan,kan,WilsRa00,def_int,0,,,,,
player,201512130kan,kan,WilsRa00,def_int_yds,0,,,,,
player,201512130kan,kan,WilsRa00,def_int_td,0,,,,,
player,201512130kan,kan,WilsRa00,def_int_long,0,,,,,
player,201512130kan,kan,WilsRa00,pass_defended,0,,,,,
player,201512130kan,kan,WilsRa00,sacks,0.0,,,,,
player,201512130kan,kan,WilsRa00,tackles_combined,0,,,,,
player,201512130kan,kan,WilsRa00,tackles_solo,0,,,,,
player,201512130kan,kan,WilsRa00,tackles_assists,0,,,,,
player,201512130kan,kan,WilsRa00,tackles_loss,3,,,,,
player,201512130kan,kan,WilsRa00,qb_hits,3,,,,,
player,201512130kan,kan,WilsRa00,fumbles_rec,0,,,,,
player,201512130kan,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201512130kan,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201512130kan,kan,WilsRa00,fumbles_forced,0,,,,,
player,201512130kan,sdg,HernJa00,kick_ret,1,,,,,
player,201512130kan,sdg,HernJa00,kick_ret_yds,34,,,,,
player,201512130kan,sdg,HernJa00,kick_ret_yds_per_ret,34.0,,,,,
player,201512130kan,sdg,HernJa00,kick_ret_td,0,,,,,
player,201512130kan,sdg,HernJa00,kick_ret_long,34,,,,,
player,201512130kan,sdg,HernJa00,punt_ret,0,,,,,
player,201512130kan,sdg,HernJa00,punt_ret_yds,0,,,,,
player,201512130kan,sdg,HernJa00,punt_ret_yds_per_ret,,,,,,
player,201512130kan,sdg,HernJa00,punt_ret_td,0,,,,,
player,201512130kan,sdg,HernJa00,punt_ret_long,0,,,,,
player,201512130kan,kan,HammFr00,kick_ret,0,,,,,
player,201512130kan,kan,HammFr00,kick_ret_yds,0,,,,,
player,201512130kan,kan,HammFr00,kick_ret_yds_per_ret,,,,,,
player,201512130kan,kan,HammFr00,kick_ret_td,0,,,,,
player,201512130kan,kan,HammFr00,kick_ret_long,0,,,,,
player,201512130kan,kan,HammFr00,punt_ret,4,,,,,
player,201512130kan,kan,HammFr00,punt_ret_yds,36,,,,,
player,201512130kan,kan,HammFr00,punt_ret_yds_per_ret,9.0,,,,,
player,201512130kan,kan,HammFr00,punt_ret_td,0,,,,,
player,201512130kan,kan,HammFr00,punt_ret_long,17,,,,,
player,201512130kan,kan,DaviKn00,kick_ret,1,,,,,
player,201512130kan,kan,DaviKn00,kick_ret_yds,24,,,,,
