game,2015,14,20151213,201512130chi,was,"Washington Redskins",24,chi,"Chicago Bears",21
player,201512130chi,was,KnigTe99,tackles_loss,1,,,,,
player,201512130chi,was,KnigTe99,qb_hits,1,,,,,
player,201512130chi,was,KnigTe99,fumbles_rec,0,,,,,
player,201512130chi,was,KnigTe99,fumbles_rec_yds,0,,,,,
player,201512130chi,was,KnigTe99,fumbles_rec_td,0,,,,,
player,201512130chi,was,KnigTe99,fumbles_forced,0,,,,,
player,201512130chi,was,MurpTr00,def_int,0,,,,,
player,201512130chi,was,MurpTr00,def_int_yds,0,,,,,
player,201512130chi,was,MurpTr00,def_int_td,0,,,,,
player,201512130chi,was,MurpTr00,def_int_long,0,,,,,
player,201512130chi,was,MurpTr00,pass_defended,0,,,,,
player,201512130chi,was,MurpTr00,sacks,1.0,,,,,
player,201512130chi,was,MurpTr00,tackles_combined,1,,,,,
player,201512130chi,was,MurpTr00,tackles_solo,1,,,,,
player,201512130chi,was,MurpTr00,tackles_assists,0,,,,,
player,201512130chi,was,MurpTr00,tackles_loss,0,,,,,
player,201512130chi,was,MurpTr00,qb_hits,1,,,,,
player,201512130chi,was,MurpTr00,fumbles_rec,1,,,,,
player,201512130chi,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201512130chi,was,MurpTr00,fumbles_forced,1,,,,,
player,201512130chi,was,FostMa00,def_int,0,,,,,
player,201512130chi,was,FostMa00,def_int_yds,0,,,,,
player,201512130chi,was,FostMa00,def_int_td,0,,,,,
player,201512130chi,was,FostMa00,def_int_long,0,,,,,
player,201512130chi,was,FostMa00,pass_defended,0,,,,,
player,201512130chi,was,FostMa00,sacks,0.0,,,,,
player,201512130chi,was,FostMa00,tackles_combined,6,,,,,
player,201512130chi,was,FostMa00,tackles_solo,6,,,,,
player,201512130chi,was,FostMa00,tackles_assists,0,,,,,
player,201512130chi,was,FostMa00,tackles_loss,0,,,,,
player,201512130chi,was,FostMa00,qb_hits,0,,,,,
player,201512130chi,was,FostMa00,fumbles_rec,0,,,,,
player,201512130chi,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,FostMa00,fumbles_rec_td,0,,,,,
player,201512130chi,was,FostMa00,fumbles_forced,0,,,,,
player,201512130chi,was,HallDe99,def_int,0,,,,,
player,201512130chi,was,HallDe99,def_int_yds,0,,,,,
player,201512130chi,was,HallDe99,def_int_td,0,,,,,
player,201512130chi,was,HallDe99,def_int_long,0,,,,,
player,201512130chi,was,HallDe99,pass_defended,0,,,,,
player,201512130chi,was,HallDe99,sacks,0.0,,,,,
player,201512130chi,was,HallDe99,tackles_combined,6,,,,,
player,201512130chi,was,HallDe99,tackles_solo,6,,,,,
player,201512130chi,was,HallDe99,tackles_assists,0,,,,,
player,201512130chi,was,HallDe99,tackles_loss,0,,,,,
player,201512130chi,was,HallDe99,qb_hits,0,,,,,
player,201512130chi,was,HallDe99,fumbles_rec,0,,,,,
player,201512130chi,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201512130chi,was,HallDe99,fumbles_rec_td,0,,,,,
player,201512130chi,was,HallDe99,fumbles_forced,0,,,,,
player,201512130chi,was,BreeBa00,def_int,0,,,,,
player,201512130chi,was,BreeBa00,def_int_yds,0,,,,,
player,201512130chi,was,BreeBa00,def_int_td,0,,,,,
player,201512130chi,was,BreeBa00,def_int_long,0,,,,,
player,201512130chi,was,BreeBa00,pass_defended,1,,,,,
player,201512130chi,was,BreeBa00,sacks,0.0,,,,,
player,201512130chi,was,BreeBa00,tackles_combined,5,,,,,
player,201512130chi,was,BreeBa00,tackles_solo,4,,,,,
player,201512130chi,was,BreeBa00,tackles_assists,1,,,,,
player,201512130chi,was,BreeBa00,tackles_loss,1,,,,,
player,201512130chi,was,BreeBa00,qb_hits,0,,,,,
player,201512130chi,was,BreeBa00,fumbles_rec,0,,,,,
player,201512130chi,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201512130chi,was,BreeBa00,fumbles_forced,0,,,,,
player,201512130chi,was,CompWi00,def_int,0,,,,,
player,201512130chi,was,CompWi00,def_int_yds,0,,,,,
player,201512130chi,was,CompWi00,def_int_td,0,,,,,
player,201512130chi,was,CompWi00,def_int_long,0,,,,,
player,201512130chi,was,CompWi00,pass_defended,0,,,,,
player,201512130chi,was,CompWi00,sacks,0.0,,,,,
player,201512130chi,was,CompWi00,tackles_combined,4,,,,,
player,201512130chi,was,CompWi00,tackles_solo,4,,,,,
player,201512130chi,was,CompWi00,tackles_assists,0,,,,,
player,201512130chi,was,CompWi00,tackles_loss,0,,,,,
player,201512130chi,was,CompWi00,qb_hits,0,,,,,
player,201512130chi,was,CompWi00,fumbles_rec,0,,,,,
player,201512130chi,was,CompWi00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,CompWi00,fumbles_rec_td,0,,,,,
player,201512130chi,was,CompWi00,fumbles_forced,0,,,,,
player,201512130chi,was,GoldDa99,def_int,0,,,,,
player,201512130chi,was,GoldDa99,def_int_yds,0,,,,,
player,201512130chi,was,GoldDa99,def_int_td,0,,,,,
player,201512130chi,was,GoldDa99,def_int_long,0,,,,,
player,201512130chi,was,GoldDa99,pass_defended,0,,,,,
player,201512130chi,was,GoldDa99,sacks,0.0,,,,,
player,201512130chi,was,GoldDa99,tackles_combined,4,,,,,
player,201512130chi,was,GoldDa99,tackles_solo,4,,,,,
player,201512130chi,was,GoldDa99,tackles_assists,0,,,,,
player,201512130chi,was,GoldDa99,tackles_loss,0,,,,,
player,201512130chi,was,GoldDa99,qb_hits,0,,,,,
player,201512130chi,was,GoldDa99,fumbles_rec,0,,,,,
player,201512130chi,was,GoldDa99,fumbles_rec_yds,0,,,,,
player,201512130chi,was,GoldDa99,fumbles_rec_td,0,,,,,
player,201512130chi,was,GoldDa99,fumbles_forced,0,,,,,
player,201512130chi,was,JarrKy00,def_int,0,,,,,
player,201512130chi,was,JarrKy00,def_int_yds,0,,,,,
player,201512130chi,was,JarrKy00,def_int_td,0,,,,,
player,201512130chi,was,JarrKy00,def_int_long,0,,,,,
player,201512130chi,was,JarrKy00,pass_defended,0,,,,,
player,201512130chi,was,JarrKy00,sacks,0.0,,,,,
player,201512130chi,was,JarrKy00,tackles_combined,3,,,,,
player,201512130chi,was,JarrKy00,tackles_solo,1,,,,,
player,201512130chi,was,JarrKy00,tackles_assists,2,,,,,
player,201512130chi,was,JarrKy00,tackles_loss,0,,,,,
player,201512130chi,was,JarrKy00,qb_hits,0,,,,,
player,201512130chi,was,JarrKy00,fumbles_rec,0,,,,,
player,201512130chi,was,JarrKy00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,JarrKy00,fumbles_rec_td,0,,,,,
player,201512130chi,was,JarrKy00,fumbles_forced,0,,,,,
player,201512130chi,was,BakeCh99,def_int,0,,,,,
player,201512130chi,was,BakeCh99,def_int_yds,0,,,,,
player,201512130chi,was,BakeCh99,def_int_td,0,,,,,
player,201512130chi,was,BakeCh99,def_int_long,0,,,,,
player,201512130chi,was,BakeCh99,pass_defended,0,,,,,
player,201512130chi,was,BakeCh99,sacks,0.0,,,,,
player,201512130chi,was,BakeCh99,tackles_combined,2,,,,,
player,201512130chi,was,BakeCh99,tackles_solo,2,,,,,
player,201512130chi,was,BakeCh99,tackles_assists,0,,,,,
player,201512130chi,was,BakeCh99,tackles_loss,0,,,,,
player,201512130chi,was,BakeCh99,qb_hits,0,,,,,
player,201512130chi,was,BakeCh99,fumbles_rec,0,,,,,
player,201512130chi,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201512130chi,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201512130chi,was,BakeCh99,fumbles_forced,0,,,,,
player,201512130chi,was,BlacWi20,def_int,0,,,,,
player,201512130chi,was,BlacWi20,def_int_yds,0,,,,,
player,201512130chi,was,BlacWi20,def_int_td,0,,,,,
player,201512130chi,was,BlacWi20,def_int_long,0,,,,,
player,201512130chi,was,BlacWi20,pass_defended,0,,,,,
player,201512130chi,was,BlacWi20,sacks,0.0,,,,,
player,201512130chi,was,BlacWi20,tackles_combined,2,,,,,
player,201512130chi,was,BlacWi20,tackles_solo,2,,,,,
player,201512130chi,was,BlacWi20,tackles_assists,0,,,,,
player,201512130chi,was,BlacWi20,tackles_loss,0,,,,,
player,201512130chi,was,BlacWi20,qb_hits,0,,,,,
player,201512130chi,was,BlacWi20,fumbles_rec,0,,,,,
player,201512130chi,was,BlacWi20,fumbles_rec_yds,0,,,,,
player,201512130chi,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201512130chi,was,BlacWi20,fumbles_forced,0,,,,,
player,201512130chi,was,DunbQu00,def_int,0,,,,,
player,201512130chi,was,DunbQu00,def_int_yds,0,,,,,
player,201512130chi,was,DunbQu00,def_int_td,0,,,,,
player,201512130chi,was,DunbQu00,def_int_long,0,,,,,
player,201512130chi,was,DunbQu00,pass_defended,0,,,,,
player,201512130chi,was,DunbQu00,sacks,0.0,,,,,
player,201512130chi,was,DunbQu00,tackles_combined,2,,,,,
player,201512130chi,was,DunbQu00,tackles_solo,2,,,,,
player,201512130chi,was,DunbQu00,tackles_assists,0,,,,,
player,201512130chi,was,DunbQu00,tackles_loss,0,,,,,
player,201512130chi,was,DunbQu00,qb_hits,0,,,,,
player,201512130chi,was,DunbQu00,fumbles_rec,0,,,,,
player,201512130chi,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201512130chi,was,DunbQu00,fumbles_forced,0,,,,,
player,201512130chi,was,FielCa00,def_int,0,,,,,
player,201512130chi,was,FielCa00,def_int_yds,0,,,,,
player,201512130chi,was,FielCa00,def_int_td,0,,,,,
player,201512130chi,was,FielCa00,def_int_long,0,,,,,
player,201512130chi,was,FielCa00,pass_defended,0,,,,,
player,201512130chi,was,FielCa00,sacks,0.0,,,,,
player,201512130chi,was,FielCa00,tackles_combined,1,,,,,
player,201512130chi,was,FielCa00,tackles_solo,1,,,,,
player,201512130chi,was,FielCa00,tackles_assists,0,,,,,
player,201512130chi,was,FielCa00,tackles_loss,0,,,,,
player,201512130chi,was,FielCa00,qb_hits,0,,,,,
player,201512130chi,was,FielCa00,fumbles_rec,0,,,,,
player,201512130chi,was,FielCa00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,FielCa00,fumbles_rec_td,0,,,,,
player,201512130chi,was,FielCa00,fumbles_forced,0,,,,,
player,201512130chi,was,HopkDu00,def_int,0,,,,,
player,201512130chi,was,HopkDu00,def_int_yds,0,,,,,
player,201512130chi,was,HopkDu00,def_int_td,0,,,,,
player,201512130chi,was,HopkDu00,def_int_long,0,,,,,
player,201512130chi,was,HopkDu00,pass_defended,0,,,,,
player,201512130chi,was,HopkDu00,sacks,0.0,,,,,
player,201512130chi,was,HopkDu00,tackles_combined,1,,,,,
player,201512130chi,was,HopkDu00,tackles_solo,1,,,,,
player,201512130chi,was,HopkDu00,tackles_assists,0,,,,,
player,201512130chi,was,HopkDu00,tackles_loss,0,,,,,
player,201512130chi,was,HopkDu00,qb_hits,0,,,,,
player,201512130chi,was,HopkDu00,fumbles_rec,0,,,,,
player,201512130chi,was,HopkDu00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,HopkDu00,fumbles_rec_td,0,,,,,
player,201512130chi,was,HopkDu00,fumbles_forced,0,,,,,
player,201512130chi,was,SmitPr00,def_int,0,,,,,
player,201512130chi,was,SmitPr00,def_int_yds,0,,,,,
player,201512130chi,was,SmitPr00,def_int_td,0,,,,,
player,201512130chi,was,SmitPr00,def_int_long,0,,,,,
player,201512130chi,was,SmitPr00,pass_defended,0,,,,,
player,201512130chi,was,SmitPr00,sacks,0.0,,,,,
player,201512130chi,was,SmitPr00,tackles_combined,1,,,,,
player,201512130chi,was,SmitPr00,tackles_solo,1,,,,,
player,201512130chi,was,SmitPr00,tackles_assists,0,,,,,
player,201512130chi,was,SmitPr00,tackles_loss,0,,,,,
player,201512130chi,was,SmitPr00,qb_hits,0,,,,,
player,201512130chi,was,SmitPr00,fumbles_rec,0,,,,,
player,201512130chi,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201512130chi,was,SmitPr00,fumbles_forced,0,,,,,
player,201512130chi,was,SundNi00,def_int,0,,,,,
player,201512130chi,was,SundNi00,def_int_yds,0,,,,,
player,201512130chi,was,SundNi00,def_int_td,0,,,,,
player,201512130chi,was,SundNi00,def_int_long,0,,,,,
player,201512130chi,was,SundNi00,pass_defended,0,,,,,
player,201512130chi,was,SundNi00,sacks,0.0,,,,,
player,201512130chi,was,SundNi00,tackles_combined,1,,,,,
player,201512130chi,was,SundNi00,tackles_solo,1,,,,,
player,201512130chi,was,SundNi00,tackles_assists,0,,,,,
player,201512130chi,was,SundNi00,tackles_loss,0,,,,,
player,201512130chi,was,SundNi00,qb_hits,0,,,,,
player,201512130chi,was,SundNi00,fumbles_rec,0,,,,,
player,201512130chi,was,SundNi00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,SundNi00,fumbles_rec_td,0,,,,,
player,201512130chi,was,SundNi00,fumbles_forced,0,,,,,
player,201512130chi,was,GolsKe20,def_int,0,,,,,
player,201512130chi,was,GolsKe20,def_int_yds,0,,,,,
player,201512130chi,was,GolsKe20,def_int_td,0,,,,,
player,201512130chi,was,GolsKe20,def_int_long,0,,,,,
player,201512130chi,was,GolsKe20,pass_defended,0,,,,,
player,201512130chi,was,GolsKe20,sacks,0.0,,,,,
player,201512130chi,was,GolsKe20,tackles_combined,0,,,,,
player,201512130chi,was,GolsKe20,tackles_solo,0,,,,,
player,201512130chi,was,GolsKe20,tackles_assists,0,,,,,
player,201512130chi,was,GolsKe20,tackles_loss,0,,,,,
player,201512130chi,was,GolsKe20,qb_hits,1,,,,,
player,201512130chi,was,GolsKe20,fumbles_rec,0,,,,,
player,201512130chi,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201512130chi,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201512130chi,was,GolsKe20,fumbles_forced,0,,,,,
player,201512130chi,was,KearFr00,def_int,0,,,,,
player,201512130chi,was,KearFr00,def_int_yds,0,,,,,
player,201512130chi,was,KearFr00,def_int_td,0,,,,,
player,201512130chi,was,KearFr00,def_int_long,0,,,,,
player,201512130chi,was,KearFr00,pass_defended,0,,,,,
player,201512130chi,was,KearFr00,sacks,0.0,,,,,
player,201512130chi,was,KearFr00,tackles_combined,0,,,,,
player,201512130chi,was,KearFr00,tackles_solo,0,,,,,
player,201512130chi,was,KearFr00,tackles_assists,0,,,,,
player,201512130chi,was,KearFr00,tackles_loss,0,,,,,
player,201512130chi,was,KearFr00,qb_hits,1,,,,,
player,201512130chi,was,KearFr00,fumbles_rec,0,,,,,
player,201512130chi,was,KearFr00,fumbles_rec_yds,0,,,,,
player,201512130chi,was,KearFr00,fumbles_rec_td,0,,,,,
player,201512130chi,was,KearFr00,fumbles_forced,0,,,,,
player,201512130chi,chi,FullKy00,def_int,1,,,,,
player,201512130chi,chi,FullKy00,def_int_yds,9,,,,,
player,201512130chi,chi,FullKy00,def_int_td,0,,,,,
player,201512130chi,chi,FullKy00,def_int_long,9,,,,,
player,201512130chi,chi,FullKy00,pass_defended,1,,,,,
player,201512130chi,chi,FullKy00,sacks,0.0,,,,,
player,201512130chi,chi,FullKy00,tackles_combined,1,,,,,
player,201512130chi,chi,FullKy00,tackles_solo,1,,,,,
player,201512130chi,chi,FullKy00,tackles_assists,0,,,,,
player,201512130chi,chi,FullKy00,tackles_loss,0,,,,,
player,201512130chi,chi,FullKy00,qb_hits,0,,,,,
player,201512130chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201512130chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201512130chi,chi,HousLa99,def_int,0,,,,,
player,201512130chi,chi,HousLa99,def_int_yds,0,,,,,
player,201512130chi,chi,HousLa99,def_int_td,0,,,,,
player,201512130chi,chi,HousLa99,def_int_long,0,,,,,
player,201512130chi,chi,HousLa99,pass_defended,0,,,,,
player,201512130chi,chi,HousLa99,sacks,1.0,,,,,
player,201512130chi,chi,HousLa99,tackles_combined,8,,,,,
player,201512130chi,chi,HousLa99,tackles_solo,7,,,,,
player,201512130chi,chi,HousLa99,tackles_assists,1,,,,,
player,201512130chi,chi,HousLa99,tackles_loss,2,,,,,
player,201512130chi,chi,HousLa99,qb_hits,1,,,,,
player,201512130chi,chi,HousLa99,fumbles_rec,0,,,,,
player,201512130chi,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201512130chi,chi,HousLa99,fumbles_forced,0,,,,,
player,201512130chi,chi,UnreMi00,def_int,0,,,,,
player,201512130chi,chi,UnreMi00,def_int_yds,0,,,,,
player,201512130chi,chi,UnreMi00,def_int_td,0,,,,,
player,201512130chi,chi,UnreMi00,def_int_long,0,,,,,
player,201512130chi,chi,UnreMi00,pass_defended,0,,,,,
player,201512130chi,chi,UnreMi00,sacks,1.0,,,,,
player,201512130chi,chi,UnreMi00,tackles_combined,4,,,,,
player,201512130chi,chi,UnreMi00,tackles_solo,4,,,,,
player,201512130chi,chi,UnreMi00,tackles_assists,0,,,,,
player,201512130chi,chi,UnreMi00,tackles_loss,1,,,,,
player,201512130chi,chi,UnreMi00,qb_hits,1,,,,,
player,201512130chi,chi,UnreMi00,fumbles_rec,0,,,,,
player,201512130chi,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201512130chi,chi,YounWi99,def_int,0,,,,,
player,201512130chi,chi,YounWi99,def_int_yds,0,,,,,
player,201512130chi,chi,YounWi99,def_int_td,0,,,,,
player,201512130chi,chi,YounWi99,def_int_long,0,,,,,
player,201512130chi,chi,YounWi99,pass_defended,0,,,,,
player,201512130chi,chi,YounWi99,sacks,1.0,,,,,
player,201512130chi,chi,YounWi99,tackles_combined,4,,,,,
player,201512130chi,chi,YounWi99,tackles_solo,4,,,,,
player,201512130chi,chi,YounWi99,tackles_assists,0,,,,,
player,201512130chi,chi,YounWi99,tackles_loss,3,,,,,
player,201512130chi,chi,YounWi99,qb_hits,3,,,,,
player,201512130chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201512130chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201512130chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201512130chi,chi,AmosAd00,def_int,0,,,,,
player,201512130chi,chi,AmosAd00,def_int_yds,0,,,,,
player,201512130chi,chi,AmosAd00,def_int_td,0,,,,,
player,201512130chi,chi,AmosAd00,def_int_long,0,,,,,
player,201512130chi,chi,AmosAd00,pass_defended,0,,,,,
player,201512130chi,chi,AmosAd00,sacks,0.0,,,,,
player,201512130chi,chi,AmosAd00,tackles_combined,7,,,,,
player,201512130chi,chi,AmosAd00,tackles_solo,7,,,,,
player,201512130chi,chi,AmosAd00,tackles_assists,0,,,,,
player,201512130chi,chi,AmosAd00,tackles_loss,0,,,,,
player,201512130chi,chi,AmosAd00,qb_hits,0,,,,,
player,201512130chi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201512130chi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,AmosAd00,fumbles_forced,0,,,,,
player,201512130chi,chi,JoneCh05,def_int,0,,,,,
player,201512130chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201512130chi,chi,JoneCh05,def_int_td,0,,,,,
player,201512130chi,chi,JoneCh05,def_int_long,0,,,,,
player,201512130chi,chi,JoneCh05,pass_defended,0,,,,,
player,201512130chi,chi,JoneCh05,sacks,0.0,,,,,
player,201512130chi,chi,JoneCh05,tackles_combined,7,,,,,
player,201512130chi,chi,JoneCh05,tackles_solo,5,,,,,
player,201512130chi,chi,JoneCh05,tackles_assists,2,,,,,
player,201512130chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201512130chi,chi,JoneCh05,qb_hits,0,,,,,
player,201512130chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201512130chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201512130chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201512130chi,chi,McClSh00,def_int,0,,,,,
player,201512130chi,chi,McClSh00,def_int_yds,0,,,,,
player,201512130chi,chi,McClSh00,def_int_td,0,,,,,
player,201512130chi,chi,McClSh00,def_int_long,0,,,,,
player,201512130chi,chi,McClSh00,pass_defended,0,,,,,
player,201512130chi,chi,McClSh00,sacks,0.0,,,,,
player,201512130chi,chi,McClSh00,tackles_combined,7,,,,,
player,201512130chi,chi,McClSh00,tackles_solo,6,,,,,
player,201512130chi,chi,McClSh00,tackles_assists,1,,,,,
player,201512130chi,chi,McClSh00,tackles_loss,0,,,,,
player,201512130chi,chi,McClSh00,qb_hits,0,,,,,
player,201512130chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201512130chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201512130chi,chi,PortTr99,def_int,0,,,,,
player,201512130chi,chi,PortTr99,def_int_yds,0,,,,,
player,201512130chi,chi,PortTr99,def_int_td,0,,,,,
player,201512130chi,chi,PortTr99,def_int_long,0,,,,,
player,201512130chi,chi,PortTr99,pass_defended,0,,,,,
player,201512130chi,chi,PortTr99,sacks,0.0,,,,,
player,201512130chi,chi,PortTr99,tackles_combined,5,,,,,
player,201512130chi,chi,PortTr99,tackles_solo,5,,,,,
player,201512130chi,chi,PortTr99,tackles_assists,0,,,,,
player,201512130chi,chi,PortTr99,tackles_loss,0,,,,,
player,201512130chi,chi,PortTr99,qb_hits,0,,,,,
player,201512130chi,chi,PortTr99,fumbles_rec,0,,,,,
player,201512130chi,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201512130chi,chi,PortTr99,fumbles_forced,0,,,,,
player,201512130chi,chi,McMaSh99,def_int,0,,,,,
player,201512130chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201512130chi,chi,McMaSh99,def_int_td,0,,,,,
player,201512130chi,chi,McMaSh99,def_int_long,0,,,,,
player,201512130chi,chi,McMaSh99,pass_defended,0,,,,,
player,201512130chi,chi,McMaSh99,sacks,0.0,,,,,
player,201512130chi,chi,McMaSh99,tackles_combined,4,,,,,
player,201512130chi,chi,McMaSh99,tackles_solo,3,,,,,
player,201512130chi,chi,McMaSh99,tackles_assists,1,,,,,
player,201512130chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201512130chi,chi,McMaSh99,qb_hits,0,,,,,
player,201512130chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201512130chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201512130chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201512130chi,chi,AchoSa00,def_int,0,,,,,
player,201512130chi,chi,AchoSa00,def_int_yds,0,,,,,
player,201512130chi,chi,AchoSa00,def_int_td,0,,,,,
player,201512130chi,chi,AchoSa00,def_int_long,0,,,,,
player,201512130chi,chi,AchoSa00,pass_defended,0,,,,,
player,201512130chi,chi,AchoSa00,sacks,0.0,,,,,
player,201512130chi,chi,AchoSa00,tackles_combined,3,,,,,
player,201512130chi,chi,AchoSa00,tackles_solo,2,,,,,
player,201512130chi,chi,AchoSa00,tackles_assists,1,,,,,
player,201512130chi,chi,AchoSa00,tackles_loss,0,,,,,
player,201512130chi,chi,AchoSa00,qb_hits,0,,,,,
player,201512130chi,chi,AchoSa00,fumbles_rec,0,,,,,
player,201512130chi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201512130chi,chi,AndeJo01,def_int,0,,,,,
player,201512130chi,chi,AndeJo01,def_int_yds,0,,,,,
player,201512130chi,chi,AndeJo01,def_int_td,0,,,,,
player,201512130chi,chi,AndeJo01,def_int_long,0,,,,,
player,201512130chi,chi,AndeJo01,pass_defended,0,,,,,
player,201512130chi,chi,AndeJo01,sacks,0.0,,,,,
player,201512130chi,chi,AndeJo01,tackles_combined,3,,,,,
player,201512130chi,chi,AndeJo01,tackles_solo,3,,,,,
player,201512130chi,chi,AndeJo01,tackles_assists,0,,,,,
player,201512130chi,chi,AndeJo01,tackles_loss,0,,,,,
player,201512130chi,chi,AndeJo01,qb_hits,0,,,,,
player,201512130chi,chi,AndeJo01,fumbles_rec,0,,,,,
player,201512130chi,chi,AndeJo01,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,AndeJo01,fumbles_rec_td,0,,,,,
player,201512130chi,chi,AndeJo01,fumbles_forced,0,,,,,
player,201512130chi,chi,GoldEd00,def_int,0,,,,,
player,201512130chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201512130chi,chi,GoldEd00,def_int_td,0,,,,,
player,201512130chi,chi,GoldEd00,def_int_long,0,,,,,
player,201512130chi,chi,GoldEd00,pass_defended,0,,,,,
player,201512130chi,chi,GoldEd00,sacks,0.0,,,,,
player,201512130chi,chi,GoldEd00,tackles_combined,2,,,,,
player,201512130chi,chi,GoldEd00,tackles_solo,1,,,,,
player,201512130chi,chi,GoldEd00,tackles_assists,1,,,,,
player,201512130chi,chi,GoldEd00,tackles_loss,0,,,,,
player,201512130chi,chi,GoldEd00,qb_hits,0,,,,,
player,201512130chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201512130chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201512130chi,chi,ProsCh00,def_int,0,,,,,
player,201512130chi,chi,ProsCh00,def_int_yds,0,,,,,
player,201512130chi,chi,ProsCh00,def_int_td,0,,,,,
player,201512130chi,chi,ProsCh00,def_int_long,0,,,,,
player,201512130chi,chi,ProsCh00,pass_defended,0,,,,,
player,201512130chi,chi,ProsCh00,sacks,0.0,,,,,
player,201512130chi,chi,ProsCh00,tackles_combined,2,,,,,
player,201512130chi,chi,ProsCh00,tackles_solo,2,,,,,
player,201512130chi,chi,ProsCh00,tackles_assists,0,,,,,
player,201512130chi,chi,ProsCh00,tackles_loss,0,,,,,
player,201512130chi,chi,ProsCh00,qb_hits,0,,,,,
player,201512130chi,chi,ProsCh00,fumbles_rec,0,,,,,
player,201512130chi,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201512130chi,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201512130chi,chi,ProsCh00,fumbles_forced,0,,,,,
player,201512130chi,chi,SuttWi00,def_int,0,,,,,
player,201512130chi,chi,SuttWi00,def_int_yds,0,,,,,
player,201512130chi,chi,SuttWi00,def_int_td,0,,,,,
player,201512130chi,chi,SuttWi00,def_int_long,0,,,,,
player,201512130chi,chi,SuttWi00,pass_defended,1,,,,,
player,201512130chi,chi,SuttWi00,sacks,0.0,,,,,
player,201512130chi,chi,SuttWi00,tackles_combined,2,,,,,
