game,2015,10,20151115,201511150ram,chi,"Chicago Bears",37,ram,"St. Louis Rams",13
player,201511150ram,ram,DaviCo02,offense,0,,,,,
player,201511150ram,ram,DaviCo02,off_pct,0%,,,,,
player,201511150ram,ram,DaviCo02,defense,0,,,,,
player,201511150ram,ram,DaviCo02,def_pct,0%,,,,,
player,201511150ram,ram,DaviCo02,special_teams,30,,,,,
player,201511150ram,ram,DaviCo02,st_pct,91%,,,,,
player,201511150ram,ram,ReynCh00,pos,RB,,,,,
player,201511150ram,ram,ReynCh00,offense,0,,,,,
player,201511150ram,ram,ReynCh00,off_pct,0%,,,,,
player,201511150ram,ram,ReynCh00,defense,0,,,,,
player,201511150ram,ram,ReynCh00,def_pct,0%,,,,,
player,201511150ram,ram,ReynCh00,special_teams,22,,,,,
player,201511150ram,ram,ReynCh00,st_pct,67%,,,,,
player,201511150ram,ram,LyncCa00,pos,LB,,,,,
player,201511150ram,ram,LyncCa00,offense,0,,,,,
player,201511150ram,ram,LyncCa00,off_pct,0%,,,,,
player,201511150ram,ram,LyncCa00,defense,0,,,,,
player,201511150ram,ram,LyncCa00,def_pct,0%,,,,,
player,201511150ram,ram,LyncCa00,special_teams,22,,,,,
player,201511150ram,ram,LyncCa00,st_pct,67%,,,,,
player,201511150ram,ram,HageBr00,pos,LB,,,,,
player,201511150ram,ram,HageBr00,offense,0,,,,,
player,201511150ram,ram,HageBr00,off_pct,0%,,,,,
player,201511150ram,ram,HageBr00,defense,0,,,,,
player,201511150ram,ram,HageBr00,def_pct,0%,,,,,
player,201511150ram,ram,HageBr00,special_teams,22,,,,,
player,201511150ram,ram,HageBr00,st_pct,67%,,,,,
player,201511150ram,ram,HekkJo00,pos,P,,,,,
player,201511150ram,ram,HekkJo00,offense,0,,,,,
player,201511150ram,ram,HekkJo00,off_pct,0%,,,,,
player,201511150ram,ram,HekkJo00,defense,0,,,,,
player,201511150ram,ram,HekkJo00,def_pct,0%,,,,,
player,201511150ram,ram,HekkJo00,special_teams,10,,,,,
player,201511150ram,ram,HekkJo00,st_pct,30%,,,,,
player,201511150ram,ram,McQuJa00,pos,LS,,,,,
player,201511150ram,ram,McQuJa00,offense,0,,,,,
player,201511150ram,ram,McQuJa00,off_pct,0%,,,,,
player,201511150ram,ram,McQuJa00,defense,0,,,,,
player,201511150ram,ram,McQuJa00,def_pct,0%,,,,,
player,201511150ram,ram,McQuJa00,special_teams,10,,,,,
player,201511150ram,ram,McQuJa00,st_pct,30%,,,,,
player,201511150ram,ram,RobeMa00,pos,CB,,,,,
player,201511150ram,ram,RobeMa00,offense,0,,,,,
player,201511150ram,ram,RobeMa00,off_pct,0%,,,,,
player,201511150ram,ram,RobeMa00,defense,0,,,,,
player,201511150ram,ram,RobeMa00,def_pct,0%,,,,,
player,201511150ram,ram,RobeMa00,special_teams,9,,,,,
player,201511150ram,ram,RobeMa00,st_pct,27%,,,,,
player,201511150ram,ram,RhanDe00,pos,C,,,,,
player,201511150ram,ram,RhanDe00,offense,0,,,,,
player,201511150ram,ram,RhanDe00,off_pct,0%,,,,,
player,201511150ram,ram,RhanDe00,defense,0,,,,,
player,201511150ram,ram,RhanDe00,def_pct,0%,,,,,
player,201511150ram,ram,RhanDe00,special_teams,8,,,,,
player,201511150ram,ram,RhanDe00,st_pct,24%,,,,,
player,201511150ram,ram,ZuerGr00,pos,K,,,,,
player,201511150ram,ram,ZuerGr00,offense,0,,,,,
player,201511150ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201511150ram,ram,ZuerGr00,defense,0,,,,,
player,201511150ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201511150ram,ram,ZuerGr00,special_teams,7,,,,,
player,201511150ram,ram,ZuerGr00,st_pct,21%,,,,,
player,201511150ram,chi,DucaVl20,pos,G,,,,,
player,201511150ram,chi,DucaVl20,offense,65,,,,,
player,201511150ram,chi,DucaVl20,off_pct,100%,,,,,
player,201511150ram,chi,DucaVl20,defense,0,,,,,
player,201511150ram,chi,DucaVl20,def_pct,0%,,,,,
player,201511150ram,chi,DucaVl20,special_teams,7,,,,,
player,201511150ram,chi,DucaVl20,st_pct,21%,,,,,
player,201511150ram,chi,LenoCh00,pos,T,,,,,
player,201511150ram,chi,LenoCh00,offense,65,,,,,
player,201511150ram,chi,LenoCh00,off_pct,100%,,,,,
player,201511150ram,chi,LenoCh00,defense,0,,,,,
player,201511150ram,chi,LenoCh00,def_pct,0%,,,,,
player,201511150ram,chi,LenoCh00,special_teams,7,,,,,
player,201511150ram,chi,LenoCh00,st_pct,21%,,,,,
player,201511150ram,chi,OmamPa00,pos,G,,,,,
player,201511150ram,chi,OmamPa00,offense,65,,,,,
player,201511150ram,chi,OmamPa00,off_pct,100%,,,,,
player,201511150ram,chi,OmamPa00,defense,0,,,,,
player,201511150ram,chi,OmamPa00,def_pct,0%,,,,,
player,201511150ram,chi,OmamPa00,special_teams,7,,,,,
player,201511150ram,chi,OmamPa00,st_pct,21%,,,,,
player,201511150ram,chi,LongKy00,pos,T,,,,,
player,201511150ram,chi,LongKy00,offense,65,,,,,
player,201511150ram,chi,LongKy00,off_pct,100%,,,,,
player,201511150ram,chi,LongKy00,defense,0,,,,,
player,201511150ram,chi,LongKy00,def_pct,0%,,,,,
player,201511150ram,chi,LongKy00,special_teams,6,,,,,
player,201511150ram,chi,LongKy00,st_pct,18%,,,,,
player,201511150ram,chi,BennMa00,pos,TE,,,,,
player,201511150ram,chi,BennMa00,offense,65,,,,,
player,201511150ram,chi,BennMa00,off_pct,100%,,,,,
player,201511150ram,chi,BennMa00,defense,0,,,,,
player,201511150ram,chi,BennMa00,def_pct,0%,,,,,
player,201511150ram,chi,BennMa00,special_teams,0,,,,,
player,201511150ram,chi,BennMa00,st_pct,0%,,,,,
player,201511150ram,chi,CutlJa00,pos,QB,,,,,
player,201511150ram,chi,CutlJa00,offense,65,,,,,
player,201511150ram,chi,CutlJa00,off_pct,100%,,,,,
player,201511150ram,chi,CutlJa00,defense,0,,,,,
player,201511150ram,chi,CutlJa00,def_pct,0%,,,,,
player,201511150ram,chi,CutlJa00,special_teams,0,,,,,
player,201511150ram,chi,CutlJa00,st_pct,0%,,,,,
player,201511150ram,chi,SlauMa20,pos,C,,,,,
player,201511150ram,chi,SlauMa20,offense,65,,,,,
player,201511150ram,chi,SlauMa20,off_pct,100%,,,,,
player,201511150ram,chi,SlauMa20,defense,0,,,,,
player,201511150ram,chi,SlauMa20,def_pct,0%,,,,,
player,201511150ram,chi,SlauMa20,special_teams,0,,,,,
player,201511150ram,chi,SlauMa20,st_pct,0%,,,,,
player,201511150ram,chi,WilsMa02,pos,WR,,,,,
player,201511150ram,chi,WilsMa02,offense,59,,,,,
player,201511150ram,chi,WilsMa02,off_pct,91%,,,,,
player,201511150ram,chi,WilsMa02,defense,0,,,,,
player,201511150ram,chi,WilsMa02,def_pct,0%,,,,,
player,201511150ram,chi,WilsMa02,special_teams,0,,,,,
player,201511150ram,chi,WilsMa02,st_pct,0%,,,,,
player,201511150ram,chi,MillZa02,pos,TE,,,,,
player,201511150ram,chi,MillZa02,offense,52,,,,,
player,201511150ram,chi,MillZa02,off_pct,80%,,,,,
player,201511150ram,chi,MillZa02,defense,0,,,,,
player,201511150ram,chi,MillZa02,def_pct,0%,,,,,
player,201511150ram,chi,MillZa02,special_teams,15,,,,,
player,201511150ram,chi,MillZa02,st_pct,45%,,,,,
player,201511150ram,chi,LangJe00,pos,RB,,,,,
player,201511150ram,chi,LangJe00,offense,44,,,,,
player,201511150ram,chi,LangJe00,off_pct,68%,,,,,
player,201511150ram,chi,LangJe00,defense,0,,,,,
player,201511150ram,chi,LangJe00,def_pct,0%,,,,,
player,201511150ram,chi,LangJe00,special_teams,0,,,,,
player,201511150ram,chi,LangJe00,st_pct,0%,,,,,
player,201511150ram,chi,JeffAl00,pos,WR,,,,,
player,201511150ram,chi,JeffAl00,offense,35,,,,,
player,201511150ram,chi,JeffAl00,off_pct,54%,,,,,
player,201511150ram,chi,JeffAl00,defense,0,,,,,
player,201511150ram,chi,JeffAl00,def_pct,0%,,,,,
player,201511150ram,chi,JeffAl00,special_teams,0,,,,,
player,201511150ram,chi,JeffAl00,st_pct,0%,,,,,
player,201511150ram,chi,BellJo02,pos,WR,,,,,
player,201511150ram,chi,BellJo02,offense,26,,,,,
player,201511150ram,chi,BellJo02,off_pct,40%,,,,,
player,201511150ram,chi,BellJo02,defense,0,,,,,
player,201511150ram,chi,BellJo02,def_pct,0%,,,,,
player,201511150ram,chi,BellJo02,special_teams,20,,,,,
player,201511150ram,chi,BellJo02,st_pct,61%,,,,,
player,201511150ram,chi,CareKa00,pos,RB,,,,,
player,201511150ram,chi,CareKa00,offense,22,,,,,
player,201511150ram,chi,CareKa00,off_pct,34%,,,,,
player,201511150ram,chi,CareKa00,defense,0,,,,,
player,201511150ram,chi,CareKa00,def_pct,0%,,,,,
player,201511150ram,chi,CareKa00,special_teams,4,,,,,
player,201511150ram,chi,CareKa00,st_pct,12%,,,,,
player,201511150ram,chi,MariMa00,pos,WR,,,,,
player,201511150ram,chi,MariMa00,offense,12,,,,,
player,201511150ram,chi,MariMa00,off_pct,18%,,,,,
player,201511150ram,chi,MariMa00,defense,0,,,,,
player,201511150ram,chi,MariMa00,def_pct,0%,,,,,
player,201511150ram,chi,MariMa00,special_teams,11,,,,,
player,201511150ram,chi,MariMa00,st_pct,33%,,,,,
player,201511150ram,chi,MereCa00,pos,WR,,,,,
player,201511150ram,chi,MereCa00,offense,6,,,,,
player,201511150ram,chi,MereCa00,off_pct,9%,,,,,
player,201511150ram,chi,MereCa00,defense,0,,,,,
player,201511150ram,chi,MereCa00,def_pct,0%,,,,,
player,201511150ram,chi,MereCa00,special_teams,0,,,,,
player,201511150ram,chi,MereCa00,st_pct,0%,,,,,
player,201511150ram,chi,LeexKh00,pos,TE,,,,,
player,201511150ram,chi,LeexKh00,offense,2,,,,,
player,201511150ram,chi,LeexKh00,off_pct,3%,,,,,
player,201511150ram,chi,LeexKh00,defense,0,,,,,
player,201511150ram,chi,LeexKh00,def_pct,0%,,,,,
player,201511150ram,chi,LeexKh00,special_teams,11,,,,,
player,201511150ram,chi,LeexKh00,st_pct,33%,,,,,
player,201511150ram,chi,UnreMi00,pos,DT,,,,,
player,201511150ram,chi,UnreMi00,offense,1,,,,,
player,201511150ram,chi,UnreMi00,off_pct,2%,,,,,
player,201511150ram,chi,UnreMi00,defense,19,,,,,
player,201511150ram,chi,UnreMi00,def_pct,30%,,,,,
player,201511150ram,chi,UnreMi00,special_teams,13,,,,,
player,201511150ram,chi,UnreMi00,st_pct,39%,,,,,
player,201511150ram,chi,SmitAn01,pos,RB,,,,,
player,201511150ram,chi,SmitAn01,offense,1,,,,,
player,201511150ram,chi,SmitAn01,off_pct,2%,,,,,
player,201511150ram,chi,SmitAn01,defense,0,,,,,
player,201511150ram,chi,SmitAn01,def_pct,0%,,,,,
player,201511150ram,chi,SmitAn01,special_teams,12,,,,,
player,201511150ram,chi,SmitAn01,st_pct,36%,,,,,
player,201511150ram,chi,FullKy00,pos,CB,,,,,
player,201511150ram,chi,FullKy00,offense,0,,,,,
player,201511150ram,chi,FullKy00,off_pct,0%,,,,,
player,201511150ram,chi,FullKy00,defense,63,,,,,
player,201511150ram,chi,FullKy00,def_pct,100%,,,,,
player,201511150ram,chi,FullKy00,special_teams,14,,,,,
player,201511150ram,chi,FullKy00,st_pct,42%,,,,,
player,201511150ram,chi,AmosAd00,pos,S,,,,,
player,201511150ram,chi,AmosAd00,offense,0,,,,,
player,201511150ram,chi,AmosAd00,off_pct,0%,,,,,
player,201511150ram,chi,AmosAd00,defense,63,,,,,
player,201511150ram,chi,AmosAd00,def_pct,100%,,,,,
player,201511150ram,chi,AmosAd00,special_teams,12,,,,,
player,201511150ram,chi,AmosAd00,st_pct,36%,,,,,
player,201511150ram,chi,PortTr99,pos,CB,,,,,
player,201511150ram,chi,PortTr99,offense,0,,,,,
player,201511150ram,chi,PortTr99,off_pct,0%,,,,,
player,201511150ram,chi,PortTr99,defense,63,,,,,
player,201511150ram,chi,PortTr99,def_pct,100%,,,,,
player,201511150ram,chi,PortTr99,special_teams,3,,,,,
player,201511150ram,chi,PortTr99,st_pct,9%,,,,,
player,201511150ram,chi,RollAn20,pos,S,,,,,
player,201511150ram,chi,RollAn20,offense,0,,,,,
player,201511150ram,chi,RollAn20,off_pct,0%,,,,,
player,201511150ram,chi,RollAn20,defense,54,,,,,
player,201511150ram,chi,RollAn20,def_pct,86%,,,,,
player,201511150ram,chi,RollAn20,special_teams,0,,,,,
player,201511150ram,chi,RollAn20,st_pct,0%,,,,,
player,201511150ram,chi,McClSh00,pos,LB,,,,,
player,201511150ram,chi,McClSh00,offense,0,,,,,
player,201511150ram,chi,McClSh00,off_pct,0%,,,,,
player,201511150ram,chi,McClSh00,defense,52,,,,,
player,201511150ram,chi,McClSh00,def_pct,83%,,,,,
player,201511150ram,chi,McClSh00,special_teams,2,,,,,
player,201511150ram,chi,McClSh00,st_pct,6%,,,,,
player,201511150ram,chi,YounWi99,pos,LB,,,,,
player,201511150ram,chi,YounWi99,offense,0,,,,,
player,201511150ram,chi,YounWi99,off_pct,0%,,,,,
player,201511150ram,chi,YounWi99,defense,46,,,,,
player,201511150ram,chi,YounWi99,def_pct,73%,,,,,
player,201511150ram,chi,YounWi99,special_teams,6,,,,,
player,201511150ram,chi,YounWi99,st_pct,18%,,,,,
player,201511150ram,chi,AchoSa00,pos,LB,,,,,
player,201511150ram,chi,AchoSa00,offense,0,,,,,
player,201511150ram,chi,AchoSa00,off_pct,0%,,,,,
player,201511150ram,chi,AchoSa00,defense,45,,,,,
player,201511150ram,chi,AchoSa00,def_pct,71%,,,,,
player,201511150ram,chi,AchoSa00,special_teams,10,,,,,
player,201511150ram,chi,AchoSa00,st_pct,30%,,,,,
player,201511150ram,chi,AndeJo01,pos,LB,,,,,
player,201511150ram,chi,AndeJo01,offense,0,,,,,
player,201511150ram,chi,AndeJo01,off_pct,0%,,,,,
player,201511150ram,chi,AndeJo01,defense,41,,,,,
player,201511150ram,chi,AndeJo01,def_pct,65%,,,,,
player,201511150ram,chi,AndeJo01,special_teams,8,,,,,
player,201511150ram,chi,AndeJo01,st_pct,24%,,,,,
player,201511150ram,chi,CallBr00,pos,CB,,,,,
player,201511150ram,chi,CallBr00,offense,0,,,,,
player,201511150ram,chi,CallBr00,off_pct,0%,,,,,
player,201511150ram,chi,CallBr00,defense,38,,,,,
player,201511150ram,chi,CallBr00,def_pct,60%,,,,,
player,201511150ram,chi,CallBr00,special_teams,10,,,,,
player,201511150ram,chi,CallBr00,st_pct,30%,,,,,
player,201511150ram,chi,HousLa99,pos,LB,,,,,
player,201511150ram,chi,HousLa99,offense,0,,,,,
player,201511150ram,chi,HousLa99,off_pct,0%,,,,,
player,201511150ram,chi,HousLa99,defense,37,,,,,
player,201511150ram,chi,HousLa99,def_pct,59%,,,,,
player,201511150ram,chi,HousLa99,special_teams,0,,,,,
player,201511150ram,chi,HousLa99,st_pct,0%,,,,,
player,201511150ram,chi,SuttWi00,pos,DE,,,,,
player,201511150ram,chi,SuttWi00,offense,0,,,,,
player,201511150ram,chi,SuttWi00,off_pct,0%,,,,,
player,201511150ram,chi,SuttWi00,defense,36,,,,,
player,201511150ram,chi,SuttWi00,def_pct,57%,,,,,
player,201511150ram,chi,SuttWi00,special_teams,6,,,,,
player,201511150ram,chi,SuttWi00,st_pct,18%,,,,,
player,201511150ram,chi,GastBr00,pos,DT,,,,,
player,201511150ram,chi,GastBr00,offense,0,,,,,
player,201511150ram,chi,GastBr00,off_pct,0%,,,,,
player,201511150ram,chi,GastBr00,defense,32,,,,,
player,201511150ram,chi,GastBr00,def_pct,51%,,,,,
player,201511150ram,chi,GastBr00,special_teams,1,,,,,
player,201511150ram,chi,GastBr00,st_pct,3%,,,,,
player,201511150ram,chi,JoneCh05,pos,LB,,,,,
player,201511150ram,chi,JoneCh05,offense,0,,,,,
player,201511150ram,chi,JoneCh05,off_pct,0%,,,,,
player,201511150ram,chi,JoneCh05,defense,31,,,,,
player,201511150ram,chi,JoneCh05,def_pct,49%,,,,,
player,201511150ram,chi,JoneCh05,special_teams,14,,,,,
player,201511150ram,chi,JoneCh05,st_pct,42%,,,,,
player,201511150ram,chi,JenkJa01,pos,DE,,,,,
player,201511150ram,chi,JenkJa01,offense,0,,,,,
player,201511150ram,chi,JenkJa01,off_pct,0%,,,,,
player,201511150ram,chi,JenkJa01,defense,31,,,,,
player,201511150ram,chi,JenkJa01,def_pct,49%,,,,,
player,201511150ram,chi,JenkJa01,special_teams,2,,,,,
player,201511150ram,chi,JenkJa01,st_pct,6%,,,,,
player,201511150ram,chi,GoldEd00,pos,NT,,,,,
player,201511150ram,chi,GoldEd00,offense,0,,,,,
player,201511150ram,chi,GoldEd00,off_pct,0%,,,,,
player,201511150ram,chi,GoldEd00,defense,30,,,,,
player,201511150ram,chi,GoldEd00,def_pct,48%,,,,,
player,201511150ram,chi,GoldEd00,special_teams,5,,,,,
player,201511150ram,chi,GoldEd00,st_pct,15%,,,,,
player,201511150ram,chi,ProsCh00,pos,FS,,,,,
player,201511150ram,chi,ProsCh00,offense,0,,,,,
player,201511150ram,chi,ProsCh00,off_pct,0%,,,,,
player,201511150ram,chi,ProsCh00,defense,9,,,,,
player,201511150ram,chi,ProsCh00,def_pct,14%,,,,,
player,201511150ram,chi,ProsCh00,special_teams,23,,,,,
player,201511150ram,chi,ProsCh00,st_pct,70%,,,,,
player,201511150ram,chi,BallAl99,pos,CB,,,,,
player,201511150ram,chi,BallAl99,offense,0,,,,,
player,201511150ram,chi,BallAl99,off_pct,0%,,,,,
player,201511150ram,chi,BallAl99,defense,3,,,,,
player,201511150ram,chi,BallAl99,def_pct,5%,,,,,
player,201511150ram,chi,BallAl99,special_teams,4,,,,,
player,201511150ram,chi,BallAl99,st_pct,12%,,,,,
player,201511150ram,chi,McMaSh99,pos,CB,,,,,
player,201511150ram,chi,McMaSh99,offense,0,,,,,
player,201511150ram,chi,McMaSh99,off_pct,0%,,,,,
player,201511150ram,chi,McMaSh99,defense,0,,,,,
player,201511150ram,chi,McMaSh99,def_pct,0%,,,,,
player,201511150ram,chi,McMaSh99,special_teams,23,,,,,
player,201511150ram,chi,McMaSh99,st_pct,70%,,,,,
player,201511150ram,chi,MartSh99,pos,FS,,,,,
player,201511150ram,chi,MartSh99,offense,0,,,,,
player,201511150ram,chi,MartSh99,off_pct,0%,,,,,
player,201511150ram,chi,MartSh99,defense,0,,,,,
player,201511150ram,chi,MartSh99,def_pct,0%,,,,,
player,201511150ram,chi,MartSh99,special_teams,20,,,,,
player,201511150ram,chi,MartSh99,st_pct,61%,,,,,
player,201511150ram,chi,BarrLa00,pos,LB,,,,,
player,201511150ram,chi,BarrLa00,offense,0,,,,,
player,201511150ram,chi,BarrLa00,off_pct,0%,,,,,
player,201511150ram,chi,BarrLa00,defense,0,,,,,
player,201511150ram,chi,BarrLa00,def_pct,0%,,,,,
player,201511150ram,chi,BarrLa00,special_teams,20,,,,,
player,201511150ram,chi,BarrLa00,st_pct,61%,,,,,
player,201511150ram,chi,ReynLa00,pos,LB,,,,,
player,201511150ram,chi,ReynLa00,offense,0,,,,,
player,201511150ram,chi,ReynLa00,off_pct,0%,,,,,
player,201511150ram,chi,ReynLa00,defense,0,,,,,
player,201511150ram,chi,ReynLa00,def_pct,0%,,,,,
player,201511150ram,chi,ReynLa00,special_teams,16,,,,,
player,201511150ram,chi,ReynLa00,st_pct,48%,,,,,
player,201511150ram,chi,gouldrob01,pos,K,,,,,
player,201511150ram,chi,gouldrob01,offense,0,,,,,
player,201511150ram,chi,gouldrob01,off_pct,0%,,,,,
player,201511150ram,chi,gouldrob01,defense,0,,,,,
player,201511150ram,chi,gouldrob01,def_pct,0%,,,,,
player,201511150ram,chi,gouldrob01,special_teams,15,,,,,
player,201511150ram,chi,gouldrob01,st_pct,45%,,,,,
player,201511150ram,chi,GaffTh20,pos,LS,,,,,
player,201511150ram,chi,GaffTh20,offense,0,,,,,
player,201511150ram,chi,GaffTh20,off_pct,0%,,,,,
player,201511150ram,chi,GaffTh20,defense,0,,,,,
player,201511150ram,chi,GaffTh20,def_pct,0%,,,,,
player,201511150ram,chi,GaffTh20,special_teams,11,,,,,
player,201511150ram,chi,GaffTh20,st_pct,33%,,,,,
player,201511150ram,chi,ODonPa00,pos,P,,,,,
player,201511150ram,chi,ODonPa00,offense,0,,,,,
player,201511150ram,chi,ODonPa00,off_pct,0%,,,,,
player,201511150ram,chi,ODonPa00,defense,0,,,,,
player,201511150ram,chi,ODonPa00,def_pct,0%,,,,,
player,201511150ram,chi,ODonPa00,special_teams,11,,,,,
player,201511150ram,chi,ODonPa00,st_pct,33%,,,,,
player,201511150ram,chi,BushJe20,pos,T,,,,,
player,201511150ram,chi,BushJe20,offense,0,,,,,
player,201511150ram,chi,BushJe20,off_pct,0%,,,,,
player,201511150ram,chi,BushJe20,defense,0,,,,,
player,201511150ram,chi,BushJe20,def_pct,0%,,,,,
player,201511150ram,chi,BushJe20,special_teams,7,,,,,
player,201511150ram,chi,BushJe20,st_pct,21%,,,,,
player,201511150ram,chi,BectNi00,pos,T,,,,,
player,201511150ram,chi,BectNi00,offense,0,,,,,
player,201511150ram,chi,BectNi00,off_pct,0%,,,,,
player,201511150ram,chi,BectNi00,defense,0,,,,,
player,201511150ram,chi,BectNi00,def_pct,0%,,,,,
player,201511150ram,chi,BectNi00,special_teams,7,,,,,
player,201511150ram,chi,BectNi00,st_pct,21%,,,,,
