game,2015,2,20150920,201509200rai,rav,"Baltimore Ravens",33,rai,"Oakland Raiders",37
player,201509200rai,rai,WalfCl00,targets,2,,,,,
player,201509200rai,rai,WalfCl00,rec,1,,,,,
player,201509200rai,rai,WalfCl00,rec_yds,4,,,,,
player,201509200rai,rai,WalfCl00,rec_td,0,,,,,
player,201509200rai,rai,WalfCl00,rec_long,4,,,,,
player,201509200rai,rai,WalfCl00,fumbles,0,,,,,
player,201509200rai,rai,WalfCl00,fumbles_lost,0,,,,,
player,201509200rai,rav,HillWi01,def_int,1,,,,,
player,201509200rai,rav,HillWi01,def_int_yds,25,,,,,
player,201509200rai,rav,HillWi01,def_int_td,0,,,,,
player,201509200rai,rav,HillWi01,def_int_long,25,,,,,
player,201509200rai,rav,HillWi01,pass_defended,2,,,,,
player,201509200rai,rav,HillWi01,sacks,0.0,,,,,
player,201509200rai,rav,HillWi01,tackles_combined,4,,,,,
player,201509200rai,rav,HillWi01,tackles_solo,3,,,,,
player,201509200rai,rav,HillWi01,tackles_assists,1,,,,,
player,201509200rai,rav,HillWi01,tackles_loss,0,,,,,
player,201509200rai,rav,HillWi01,qb_hits,0,,,,,
player,201509200rai,rav,HillWi01,fumbles_rec,0,,,,,
player,201509200rai,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201509200rai,rav,HillWi01,fumbles_forced,0,,,,,
player,201509200rai,rav,SmitJi03,def_int,0,,,,,
player,201509200rai,rav,SmitJi03,def_int_yds,0,,,,,
player,201509200rai,rav,SmitJi03,def_int_td,0,,,,,
player,201509200rai,rav,SmitJi03,def_int_long,0,,,,,
player,201509200rai,rav,SmitJi03,pass_defended,1,,,,,
player,201509200rai,rav,SmitJi03,sacks,1.0,,,,,
player,201509200rai,rav,SmitJi03,tackles_combined,5,,,,,
player,201509200rai,rav,SmitJi03,tackles_solo,5,,,,,
player,201509200rai,rav,SmitJi03,tackles_assists,0,,,,,
player,201509200rai,rav,SmitJi03,tackles_loss,0,,,,,
player,201509200rai,rav,SmitJi03,qb_hits,1,,,,,
player,201509200rai,rav,SmitJi03,fumbles_rec,0,,,,,
player,201509200rai,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201509200rai,rav,SmitJi03,fumbles_forced,0,,,,,
player,201509200rai,rav,MoslC.00,def_int,0,,,,,
player,201509200rai,rav,MoslC.00,def_int_yds,0,,,,,
player,201509200rai,rav,MoslC.00,def_int_td,0,,,,,
player,201509200rai,rav,MoslC.00,def_int_long,0,,,,,
player,201509200rai,rav,MoslC.00,pass_defended,1,,,,,
player,201509200rai,rav,MoslC.00,sacks,0.0,,,,,
player,201509200rai,rav,MoslC.00,tackles_combined,9,,,,,
player,201509200rai,rav,MoslC.00,tackles_solo,8,,,,,
player,201509200rai,rav,MoslC.00,tackles_assists,1,,,,,
player,201509200rai,rav,MoslC.00,tackles_loss,0,,,,,
player,201509200rai,rav,MoslC.00,qb_hits,2,,,,,
player,201509200rai,rav,MoslC.00,fumbles_rec,0,,,,,
player,201509200rai,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,MoslC.00,fumbles_forced,0,,,,,
player,201509200rai,rav,SmitDa24,def_int,0,,,,,
player,201509200rai,rav,SmitDa24,def_int_yds,0,,,,,
player,201509200rai,rav,SmitDa24,def_int_td,0,,,,,
player,201509200rai,rav,SmitDa24,def_int_long,0,,,,,
player,201509200rai,rav,SmitDa24,pass_defended,0,,,,,
player,201509200rai,rav,SmitDa24,sacks,0.0,,,,,
player,201509200rai,rav,SmitDa24,tackles_combined,8,,,,,
player,201509200rai,rav,SmitDa24,tackles_solo,7,,,,,
player,201509200rai,rav,SmitDa24,tackles_assists,1,,,,,
player,201509200rai,rav,SmitDa24,tackles_loss,0,,,,,
player,201509200rai,rav,SmitDa24,qb_hits,0,,,,,
player,201509200rai,rav,SmitDa24,fumbles_rec,0,,,,,
player,201509200rai,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201509200rai,rav,SmitDa24,fumbles_forced,0,,,,,
player,201509200rai,rav,ArriKy00,def_int,0,,,,,
player,201509200rai,rav,ArriKy00,def_int_yds,0,,,,,
player,201509200rai,rav,ArriKy00,def_int_td,0,,,,,
player,201509200rai,rav,ArriKy00,def_int_long,0,,,,,
player,201509200rai,rav,ArriKy00,pass_defended,0,,,,,
player,201509200rai,rav,ArriKy00,sacks,0.0,,,,,
player,201509200rai,rav,ArriKy00,tackles_combined,5,,,,,
player,201509200rai,rav,ArriKy00,tackles_solo,3,,,,,
player,201509200rai,rav,ArriKy00,tackles_assists,2,,,,,
player,201509200rai,rav,ArriKy00,tackles_loss,0,,,,,
player,201509200rai,rav,ArriKy00,qb_hits,0,,,,,
player,201509200rai,rav,ArriKy00,fumbles_rec,0,,,,,
player,201509200rai,rav,ArriKy00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,ArriKy00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,ArriKy00,fumbles_forced,0,,,,,
player,201509200rai,rav,WebbLa99,def_int,0,,,,,
player,201509200rai,rav,WebbLa99,def_int_yds,0,,,,,
player,201509200rai,rav,WebbLa99,def_int_td,0,,,,,
player,201509200rai,rav,WebbLa99,def_int_long,0,,,,,
player,201509200rai,rav,WebbLa99,pass_defended,3,,,,,
player,201509200rai,rav,WebbLa99,sacks,0.0,,,,,
player,201509200rai,rav,WebbLa99,tackles_combined,5,,,,,
player,201509200rai,rav,WebbLa99,tackles_solo,5,,,,,
player,201509200rai,rav,WebbLa99,tackles_assists,0,,,,,
player,201509200rai,rav,WebbLa99,tackles_loss,0,,,,,
player,201509200rai,rav,WebbLa99,qb_hits,0,,,,,
player,201509200rai,rav,WebbLa99,fumbles_rec,0,,,,,
player,201509200rai,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201509200rai,rav,WebbLa99,fumbles_forced,0,,,,,
player,201509200rai,rav,GuyxLa00,def_int,0,,,,,
player,201509200rai,rav,GuyxLa00,def_int_yds,0,,,,,
player,201509200rai,rav,GuyxLa00,def_int_td,0,,,,,
player,201509200rai,rav,GuyxLa00,def_int_long,0,,,,,
player,201509200rai,rav,GuyxLa00,pass_defended,0,,,,,
player,201509200rai,rav,GuyxLa00,sacks,0.0,,,,,
player,201509200rai,rav,GuyxLa00,tackles_combined,4,,,,,
player,201509200rai,rav,GuyxLa00,tackles_solo,3,,,,,
player,201509200rai,rav,GuyxLa00,tackles_assists,1,,,,,
player,201509200rai,rav,GuyxLa00,tackles_loss,0,,,,,
player,201509200rai,rav,GuyxLa00,qb_hits,0,,,,,
player,201509200rai,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201509200rai,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201509200rai,rav,LewiKe00,def_int,0,,,,,
player,201509200rai,rav,LewiKe00,def_int_yds,0,,,,,
player,201509200rai,rav,LewiKe00,def_int_td,0,,,,,
player,201509200rai,rav,LewiKe00,def_int_long,0,,,,,
player,201509200rai,rav,LewiKe00,pass_defended,0,,,,,
player,201509200rai,rav,LewiKe00,sacks,0.0,,,,,
player,201509200rai,rav,LewiKe00,tackles_combined,3,,,,,
player,201509200rai,rav,LewiKe00,tackles_solo,1,,,,,
player,201509200rai,rav,LewiKe00,tackles_assists,2,,,,,
player,201509200rai,rav,LewiKe00,tackles_loss,0,,,,,
player,201509200rai,rav,LewiKe00,qb_hits,0,,,,,
player,201509200rai,rav,LewiKe00,fumbles_rec,0,,,,,
player,201509200rai,rav,LewiKe00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,LewiKe00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,LewiKe00,fumbles_forced,0,,,,,
player,201509200rai,rav,DumeEl20,def_int,0,,,,,
player,201509200rai,rav,DumeEl20,def_int_yds,0,,,,,
player,201509200rai,rav,DumeEl20,def_int_td,0,,,,,
player,201509200rai,rav,DumeEl20,def_int_long,0,,,,,
player,201509200rai,rav,DumeEl20,pass_defended,0,,,,,
player,201509200rai,rav,DumeEl20,sacks,0.0,,,,,
player,201509200rai,rav,DumeEl20,tackles_combined,2,,,,,
player,201509200rai,rav,DumeEl20,tackles_solo,2,,,,,
player,201509200rai,rav,DumeEl20,tackles_assists,0,,,,,
player,201509200rai,rav,DumeEl20,tackles_loss,0,,,,,
player,201509200rai,rav,DumeEl20,qb_hits,1,,,,,
player,201509200rai,rav,DumeEl20,fumbles_rec,0,,,,,
player,201509200rai,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201509200rai,rav,DumeEl20,fumbles_forced,0,,,,,
player,201509200rai,rav,McClAl00,def_int,0,,,,,
player,201509200rai,rav,McClAl00,def_int_yds,0,,,,,
player,201509200rai,rav,McClAl00,def_int_td,0,,,,,
player,201509200rai,rav,McClAl00,def_int_long,0,,,,,
player,201509200rai,rav,McClAl00,pass_defended,0,,,,,
player,201509200rai,rav,McClAl00,sacks,0.0,,,,,
player,201509200rai,rav,McClAl00,tackles_combined,2,,,,,
player,201509200rai,rav,McClAl00,tackles_solo,2,,,,,
player,201509200rai,rav,McClAl00,tackles_assists,0,,,,,
player,201509200rai,rav,McClAl00,tackles_loss,0,,,,,
player,201509200rai,rav,McClAl00,qb_hits,0,,,,,
player,201509200rai,rav,McClAl00,fumbles_rec,0,,,,,
player,201509200rai,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,McClAl00,fumbles_forced,0,,,,,
player,201509200rai,rav,UpshCo00,def_int,0,,,,,
player,201509200rai,rav,UpshCo00,def_int_yds,0,,,,,
player,201509200rai,rav,UpshCo00,def_int_td,0,,,,,
player,201509200rai,rav,UpshCo00,def_int_long,0,,,,,
player,201509200rai,rav,UpshCo00,pass_defended,0,,,,,
player,201509200rai,rav,UpshCo00,sacks,0.0,,,,,
player,201509200rai,rav,UpshCo00,tackles_combined,2,,,,,
player,201509200rai,rav,UpshCo00,tackles_solo,1,,,,,
player,201509200rai,rav,UpshCo00,tackles_assists,1,,,,,
player,201509200rai,rav,UpshCo00,tackles_loss,0,,,,,
player,201509200rai,rav,UpshCo00,qb_hits,0,,,,,
player,201509200rai,rav,UpshCo00,fumbles_rec,0,,,,,
player,201509200rai,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,UpshCo00,fumbles_forced,0,,,,,
player,201509200rai,rav,KochSa20,def_int,0,,,,,
player,201509200rai,rav,KochSa20,def_int_yds,0,,,,,
player,201509200rai,rav,KochSa20,def_int_td,0,,,,,
player,201509200rai,rav,KochSa20,def_int_long,0,,,,,
player,201509200rai,rav,KochSa20,pass_defended,0,,,,,
player,201509200rai,rav,KochSa20,sacks,0.0,,,,,
player,201509200rai,rav,KochSa20,tackles_combined,1,,,,,
player,201509200rai,rav,KochSa20,tackles_solo,1,,,,,
player,201509200rai,rav,KochSa20,tackles_assists,0,,,,,
player,201509200rai,rav,KochSa20,tackles_loss,0,,,,,
player,201509200rai,rav,KochSa20,qb_hits,0,,,,,
player,201509200rai,rav,KochSa20,fumbles_rec,0,,,,,
player,201509200rai,rav,KochSa20,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,KochSa20,fumbles_rec_td,0,,,,,
player,201509200rai,rav,KochSa20,fumbles_forced,0,,,,,
player,201509200rai,rav,SmitZa00,def_int,0,,,,,
player,201509200rai,rav,SmitZa00,def_int_yds,0,,,,,
player,201509200rai,rav,SmitZa00,def_int_td,0,,,,,
player,201509200rai,rav,SmitZa00,def_int_long,0,,,,,
player,201509200rai,rav,SmitZa00,pass_defended,0,,,,,
player,201509200rai,rav,SmitZa00,sacks,0.0,,,,,
player,201509200rai,rav,SmitZa00,tackles_combined,1,,,,,
player,201509200rai,rav,SmitZa00,tackles_solo,1,,,,,
player,201509200rai,rav,SmitZa00,tackles_assists,0,,,,,
player,201509200rai,rav,SmitZa00,tackles_loss,0,,,,,
player,201509200rai,rav,SmitZa00,qb_hits,0,,,,,
player,201509200rai,rav,SmitZa00,fumbles_rec,0,,,,,
player,201509200rai,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,SmitZa00,fumbles_forced,0,,,,,
player,201509200rai,rav,WallDa01,def_int,0,,,,,
player,201509200rai,rav,WallDa01,def_int_yds,0,,,,,
player,201509200rai,rav,WallDa01,def_int_td,0,,,,,
player,201509200rai,rav,WallDa01,def_int_long,0,,,,,
player,201509200rai,rav,WallDa01,pass_defended,0,,,,,
player,201509200rai,rav,WallDa01,sacks,0.0,,,,,
player,201509200rai,rav,WallDa01,tackles_combined,1,,,,,
player,201509200rai,rav,WallDa01,tackles_solo,1,,,,,
player,201509200rai,rav,WallDa01,tackles_assists,0,,,,,
player,201509200rai,rav,WallDa01,tackles_loss,0,,,,,
player,201509200rai,rav,WallDa01,qb_hits,0,,,,,
player,201509200rai,rav,WallDa01,fumbles_rec,0,,,,,
player,201509200rai,rav,WallDa01,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,WallDa01,fumbles_rec_td,0,,,,,
player,201509200rai,rav,WallDa01,fumbles_forced,0,,,,,
player,201509200rai,rav,WillBr02,def_int,0,,,,,
player,201509200rai,rav,WillBr02,def_int_yds,0,,,,,
player,201509200rai,rav,WillBr02,def_int_td,0,,,,,
player,201509200rai,rav,WillBr02,def_int_long,0,,,,,
player,201509200rai,rav,WillBr02,pass_defended,1,,,,,
player,201509200rai,rav,WillBr02,sacks,0.0,,,,,
player,201509200rai,rav,WillBr02,tackles_combined,1,,,,,
player,201509200rai,rav,WillBr02,tackles_solo,1,,,,,
player,201509200rai,rav,WillBr02,tackles_assists,0,,,,,
player,201509200rai,rav,WillBr02,tackles_loss,0,,,,,
player,201509200rai,rav,WillBr02,qb_hits,0,,,,,
player,201509200rai,rav,WillBr02,fumbles_rec,0,,,,,
player,201509200rai,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201509200rai,rav,WillBr02,fumbles_forced,0,,,,,
player,201509200rai,rav,JernTi00,def_int,0,,,,,
player,201509200rai,rav,JernTi00,def_int_yds,0,,,,,
player,201509200rai,rav,JernTi00,def_int_td,0,,,,,
player,201509200rai,rav,JernTi00,def_int_long,0,,,,,
player,201509200rai,rav,JernTi00,pass_defended,0,,,,,
player,201509200rai,rav,JernTi00,sacks,0.0,,,,,
player,201509200rai,rav,JernTi00,tackles_combined,0,,,,,
player,201509200rai,rav,JernTi00,tackles_solo,0,,,,,
player,201509200rai,rav,JernTi00,tackles_assists,0,,,,,
player,201509200rai,rav,JernTi00,tackles_loss,0,,,,,
player,201509200rai,rav,JernTi00,qb_hits,2,,,,,
player,201509200rai,rav,JernTi00,fumbles_rec,0,,,,,
player,201509200rai,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201509200rai,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201509200rai,rav,JernTi00,fumbles_forced,0,,,,,
player,201509200rai,rai,ThorNe00,def_int,1,,,,,
player,201509200rai,rai,ThorNe00,def_int_yds,-12,,,,,
player,201509200rai,rai,ThorNe00,def_int_td,0,,,,,
player,201509200rai,rai,ThorNe00,def_int_long,-12,,,,,
player,201509200rai,rai,ThorNe00,pass_defended,3,,,,,
player,201509200rai,rai,ThorNe00,sacks,0.0,,,,,
player,201509200rai,rai,ThorNe00,tackles_combined,4,,,,,
player,201509200rai,rai,ThorNe00,tackles_solo,3,,,,,
player,201509200rai,rai,ThorNe00,tackles_assists,1,,,,,
player,201509200rai,rai,ThorNe00,tackles_loss,0,,,,,
player,201509200rai,rai,ThorNe00,qb_hits,0,,,,,
player,201509200rai,rai,ThorNe00,fumbles_rec,0,,,,,
player,201509200rai,rai,ThorNe00,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,ThorNe00,fumbles_rec_td,0,,,,,
player,201509200rai,rai,ThorNe00,fumbles_forced,0,,,,,
player,201509200rai,rai,LoftCu99,def_int,0,,,,,
player,201509200rai,rai,LoftCu99,def_int_yds,0,,,,,
player,201509200rai,rai,LoftCu99,def_int_td,0,,,,,
player,201509200rai,rai,LoftCu99,def_int_long,0,,,,,
player,201509200rai,rai,LoftCu99,pass_defended,0,,,,,
player,201509200rai,rai,LoftCu99,sacks,0.0,,,,,
player,201509200rai,rai,LoftCu99,tackles_combined,13,,,,,
player,201509200rai,rai,LoftCu99,tackles_solo,7,,,,,
player,201509200rai,rai,LoftCu99,tackles_assists,6,,,,,
player,201509200rai,rai,LoftCu99,tackles_loss,0,,,,,
player,201509200rai,rai,LoftCu99,qb_hits,0,,,,,
player,201509200rai,rai,LoftCu99,fumbles_rec,1,,,,,
player,201509200rai,rai,LoftCu99,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,LoftCu99,fumbles_rec_td,0,,,,,
player,201509200rai,rai,LoftCu99,fumbles_forced,0,,,,,
player,201509200rai,rai,SmitMa02,def_int,0,,,,,
player,201509200rai,rai,SmitMa02,def_int_yds,0,,,,,
player,201509200rai,rai,SmitMa02,def_int_td,0,,,,,
player,201509200rai,rai,SmitMa02,def_int_long,0,,,,,
player,201509200rai,rai,SmitMa02,pass_defended,0,,,,,
player,201509200rai,rai,SmitMa02,sacks,0.0,,,,,
player,201509200rai,rai,SmitMa02,tackles_combined,12,,,,,
player,201509200rai,rai,SmitMa02,tackles_solo,7,,,,,
player,201509200rai,rai,SmitMa02,tackles_assists,5,,,,,
player,201509200rai,rai,SmitMa02,tackles_loss,0,,,,,
player,201509200rai,rai,SmitMa02,qb_hits,0,,,,,
player,201509200rai,rai,SmitMa02,fumbles_rec,0,,,,,
player,201509200rai,rai,SmitMa02,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,SmitMa02,fumbles_rec_td,0,,,,,
player,201509200rai,rai,SmitMa02,fumbles_forced,0,,,,,
player,201509200rai,rai,HaydDJ00,def_int,0,,,,,
player,201509200rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201509200rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201509200rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201509200rai,rai,HaydDJ00,pass_defended,2,,,,,
player,201509200rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201509200rai,rai,HaydDJ00,tackles_combined,6,,,,,
player,201509200rai,rai,HaydDJ00,tackles_solo,4,,,,,
player,201509200rai,rai,HaydDJ00,tackles_assists,2,,,,,
player,201509200rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201509200rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201509200rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201509200rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201509200rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201509200rai,rai,AsanLa99,def_int,0,,,,,
player,201509200rai,rai,AsanLa99,def_int_yds,0,,,,,
player,201509200rai,rai,AsanLa99,def_int_td,0,,,,,
player,201509200rai,rai,AsanLa99,def_int_long,0,,,,,
player,201509200rai,rai,AsanLa99,pass_defended,0,,,,,
player,201509200rai,rai,AsanLa99,sacks,0.0,,,,,
player,201509200rai,rai,AsanLa99,tackles_combined,5,,,,,
player,201509200rai,rai,AsanLa99,tackles_solo,2,,,,,
player,201509200rai,rai,AsanLa99,tackles_assists,3,,,,,
player,201509200rai,rai,AsanLa99,tackles_loss,0,,,,,
player,201509200rai,rai,AsanLa99,qb_hits,0,,,,,
player,201509200rai,rai,AsanLa99,fumbles_rec,0,,,,,
player,201509200rai,rai,AsanLa99,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,AsanLa99,fumbles_rec_td,0,,,,,
player,201509200rai,rai,AsanLa99,fumbles_forced,0,,,,,
player,201509200rai,rai,MaysTa99,def_int,0,,,,,
player,201509200rai,rai,MaysTa99,def_int_yds,0,,,,,
player,201509200rai,rai,MaysTa99,def_int_td,0,,,,,
player,201509200rai,rai,MaysTa99,def_int_long,0,,,,,
player,201509200rai,rai,MaysTa99,pass_defended,0,,,,,
player,201509200rai,rai,MaysTa99,sacks,0.0,,,,,
player,201509200rai,rai,MaysTa99,tackles_combined,5,,,,,
player,201509200rai,rai,MaysTa99,tackles_solo,2,,,,,
player,201509200rai,rai,MaysTa99,tackles_assists,3,,,,,
player,201509200rai,rai,MaysTa99,tackles_loss,0,,,,,
player,201509200rai,rai,MaysTa99,qb_hits,0,,,,,
player,201509200rai,rai,MaysTa99,fumbles_rec,0,,,,,
player,201509200rai,rai,MaysTa99,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,MaysTa99,fumbles_rec_td,0,,,,,
player,201509200rai,rai,MaysTa99,fumbles_forced,0,,,,,
player,201509200rai,rai,CarrTr00,def_int,0,,,,,
player,201509200rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201509200rai,rai,CarrTr00,def_int_td,0,,,,,
player,201509200rai,rai,CarrTr00,def_int_long,0,,,,,
player,201509200rai,rai,CarrTr00,pass_defended,0,,,,,
player,201509200rai,rai,CarrTr00,sacks,0.0,,,,,
player,201509200rai,rai,CarrTr00,tackles_combined,4,,,,,
player,201509200rai,rai,CarrTr00,tackles_solo,3,,,,,
player,201509200rai,rai,CarrTr00,tackles_assists,1,,,,,
player,201509200rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201509200rai,rai,CarrTr00,qb_hits,0,,,,,
player,201509200rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201509200rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201509200rai,rai,CarrTr00,fumbles_forced,1,,,,,
player,201509200rai,rai,TuckJu20,def_int,0,,,,,
player,201509200rai,rai,TuckJu20,def_int_yds,0,,,,,
player,201509200rai,rai,TuckJu20,def_int_td,0,,,,,
player,201509200rai,rai,TuckJu20,def_int_long,0,,,,,
player,201509200rai,rai,TuckJu20,pass_defended,0,,,,,
player,201509200rai,rai,TuckJu20,sacks,0.0,,,,,
player,201509200rai,rai,TuckJu20,tackles_combined,4,,,,,
player,201509200rai,rai,TuckJu20,tackles_solo,2,,,,,
player,201509200rai,rai,TuckJu20,tackles_assists,2,,,,,
player,201509200rai,rai,TuckJu20,tackles_loss,0,,,,,
player,201509200rai,rai,TuckJu20,qb_hits,0,,,,,
player,201509200rai,rai,TuckJu20,fumbles_rec,0,,,,,
player,201509200rai,rai,TuckJu20,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,TuckJu20,fumbles_rec_td,0,,,,,
player,201509200rai,rai,TuckJu20,fumbles_forced,0,,,,,
player,201509200rai,rai,WoodCh00,def_int,0,,,,,
player,201509200rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201509200rai,rai,WoodCh00,def_int_td,0,,,,,
player,201509200rai,rai,WoodCh00,def_int_long,0,,,,,
player,201509200rai,rai,WoodCh00,pass_defended,0,,,,,
player,201509200rai,rai,WoodCh00,sacks,0.0,,,,,
player,201509200rai,rai,WoodCh00,tackles_combined,4,,,,,
player,201509200rai,rai,WoodCh00,tackles_solo,3,,,,,
player,201509200rai,rai,WoodCh00,tackles_assists,1,,,,,
player,201509200rai,rai,WoodCh00,tackles_loss,0,,,,,
player,201509200rai,rai,WoodCh00,qb_hits,0,,,,,
player,201509200rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201509200rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201509200rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201509200rai,rai,ArmsRa01,def_int,0,,,,,
player,201509200rai,rai,ArmsRa01,def_int_yds,0,,,,,
player,201509200rai,rai,ArmsRa01,def_int_td,0,,,,,
player,201509200rai,rai,ArmsRa01,def_int_long,0,,,,,
player,201509200rai,rai,ArmsRa01,pass_defended,0,,,,,
player,201509200rai,rai,ArmsRa01,sacks,0.0,,,,,
player,201509200rai,rai,ArmsRa01,tackles_combined,2,,,,,
player,201509200rai,rai,ArmsRa01,tackles_solo,1,,,,,
player,201509200rai,rai,ArmsRa01,tackles_assists,1,,,,,
player,201509200rai,rai,ArmsRa01,tackles_loss,0,,,,,
player,201509200rai,rai,ArmsRa01,qb_hits,0,,,,,
player,201509200rai,rai,ArmsRa01,fumbles_rec,0,,,,,
player,201509200rai,rai,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,ArmsRa01,fumbles_rec_td,0,,,,,
player,201509200rai,rai,ArmsRa01,fumbles_forced,0,,,,,
player,201509200rai,rai,AutrDe00,def_int,0,,,,,
player,201509200rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201509200rai,rai,AutrDe00,def_int_td,0,,,,,
player,201509200rai,rai,AutrDe00,def_int_long,0,,,,,
player,201509200rai,rai,AutrDe00,pass_defended,0,,,,,
player,201509200rai,rai,AutrDe00,sacks,0.0,,,,,
player,201509200rai,rai,AutrDe00,tackles_combined,2,,,,,
player,201509200rai,rai,AutrDe00,tackles_solo,2,,,,,
player,201509200rai,rai,AutrDe00,tackles_assists,0,,,,,
player,201509200rai,rai,AutrDe00,tackles_loss,0,,,,,
player,201509200rai,rai,AutrDe00,qb_hits,0,,,,,
player,201509200rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201509200rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201509200rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201509200rai,rai,WilsC.98,def_int,0,,,,,
player,201509200rai,rai,WilsC.98,def_int_yds,0,,,,,
player,201509200rai,rai,WilsC.98,def_int_td,0,,,,,
player,201509200rai,rai,WilsC.98,def_int_long,0,,,,,
player,201509200rai,rai,WilsC.98,pass_defended,0,,,,,
player,201509200rai,rai,WilsC.98,sacks,0.0,,,,,
player,201509200rai,rai,WilsC.98,tackles_combined,2,,,,,
player,201509200rai,rai,WilsC.98,tackles_solo,2,,,,,
player,201509200rai,rai,WilsC.98,tackles_assists,0,,,,,
player,201509200rai,rai,WilsC.98,tackles_loss,0,,,,,
player,201509200rai,rai,WilsC.98,qb_hits,0,,,,,
player,201509200rai,rai,WilsC.98,fumbles_rec,0,,,,,
player,201509200rai,rai,WilsC.98,fumbles_rec_yds,0,,,,,
player,201509200rai,rai,WilsC.98,fumbles_rec_td,0,,,,,
player,201509200rai,rai,WilsC.98,fumbles_forced,0,,,,,
player,201509200rai,rai,HeenBe00,def_int,0,,,,,
player,201509200rai,rai,HeenBe00,def_int_yds,0,,,,,
player,201509200rai,rai,HeenBe00,def_int_td,0,,,,,
player,201509200rai,rai,HeenBe00,def_int_long,0,,,,,
player,201509200rai,rai,HeenBe00,pass_defended,0,,,,,
player,201509200rai,rai,HeenBe00,sacks,0.0,,,,,
player,201509200rai,rai,HeenBe00,tackles_combined,1,,,,,
player,201509200rai,rai,HeenBe00,tackles_solo,1,,,,,
player,201509200rai,rai,HeenBe00,tackles_assists,0,,,,,
player,201509200rai,rai,HeenBe00,tackles_loss,0,,,,,
