game,2015,3,20150927,201509270dal,atl,"Atlanta Falcons",39,dal,"Dallas Cowboys",28
player,201509270dal,dal,WittJa00,defense,0,,,,,
player,201509270dal,dal,WittJa00,def_pct,0%,,,,,
player,201509270dal,dal,WittJa00,special_teams,4,,,,,
player,201509270dal,dal,WittJa00,st_pct,14%,,,,,
player,201509270dal,dal,SmitTy00,pos,T,,,,,
player,201509270dal,dal,SmitTy00,offense,53,,,,,
player,201509270dal,dal,SmitTy00,off_pct,100%,,,,,
player,201509270dal,dal,SmitTy00,defense,0,,,,,
player,201509270dal,dal,SmitTy00,def_pct,0%,,,,,
player,201509270dal,dal,SmitTy00,special_teams,4,,,,,
player,201509270dal,dal,SmitTy00,st_pct,14%,,,,,
player,201509270dal,dal,CollLa01,pos,G,,,,,
player,201509270dal,dal,CollLa01,offense,53,,,,,
player,201509270dal,dal,CollLa01,off_pct,100%,,,,,
player,201509270dal,dal,CollLa01,defense,0,,,,,
player,201509270dal,dal,CollLa01,def_pct,0%,,,,,
player,201509270dal,dal,CollLa01,special_teams,4,,,,,
player,201509270dal,dal,CollLa01,st_pct,14%,,,,,
player,201509270dal,dal,WeedBr00,pos,QB,,,,,
player,201509270dal,dal,WeedBr00,offense,53,,,,,
player,201509270dal,dal,WeedBr00,off_pct,100%,,,,,
player,201509270dal,dal,WeedBr00,defense,0,,,,,
player,201509270dal,dal,WeedBr00,def_pct,0%,,,,,
player,201509270dal,dal,WeedBr00,special_teams,0,,,,,
player,201509270dal,dal,WeedBr00,st_pct,0%,,,,,
player,201509270dal,dal,WillTe01,pos,WR,,,,,
player,201509270dal,dal,WillTe01,offense,41,,,,,
player,201509270dal,dal,WillTe01,off_pct,77%,,,,,
player,201509270dal,dal,WillTe01,defense,0,,,,,
player,201509270dal,dal,WillTe01,def_pct,0%,,,,,
player,201509270dal,dal,WillTe01,special_teams,0,,,,,
player,201509270dal,dal,WillTe01,st_pct,0%,,,,,
player,201509270dal,dal,ButlBr00,pos,WR,,,,,
player,201509270dal,dal,ButlBr00,offense,35,,,,,
player,201509270dal,dal,ButlBr00,off_pct,66%,,,,,
player,201509270dal,dal,ButlBr00,defense,0,,,,,
player,201509270dal,dal,ButlBr00,def_pct,0%,,,,,
player,201509270dal,dal,ButlBr00,special_teams,0,,,,,
player,201509270dal,dal,ButlBr00,st_pct,0%,,,,,
player,201509270dal,dal,BeasCo00,pos,WR,,,,,
player,201509270dal,dal,BeasCo00,offense,30,,,,,
player,201509270dal,dal,BeasCo00,off_pct,57%,,,,,
player,201509270dal,dal,BeasCo00,defense,0,,,,,
player,201509270dal,dal,BeasCo00,def_pct,0%,,,,,
player,201509270dal,dal,BeasCo00,special_teams,3,,,,,
player,201509270dal,dal,BeasCo00,st_pct,11%,,,,,
player,201509270dal,dal,RandJo01,pos,RB,,,,,
player,201509270dal,dal,RandJo01,offense,22,,,,,
player,201509270dal,dal,RandJo01,off_pct,42%,,,,,
player,201509270dal,dal,RandJo01,defense,0,,,,,
player,201509270dal,dal,RandJo01,def_pct,0%,,,,,
player,201509270dal,dal,RandJo01,special_teams,0,,,,,
player,201509270dal,dal,RandJo01,st_pct,0%,,,,,
player,201509270dal,dal,StreDe00,pos,WR,,,,,
player,201509270dal,dal,StreDe00,offense,21,,,,,
player,201509270dal,dal,StreDe00,off_pct,40%,,,,,
player,201509270dal,dal,StreDe00,defense,0,,,,,
player,201509270dal,dal,StreDe00,def_pct,0%,,,,,
player,201509270dal,dal,StreDe00,special_teams,3,,,,,
player,201509270dal,dal,StreDe00,st_pct,11%,,,,,
player,201509270dal,dal,DunbLa00,pos,RB,,,,,
player,201509270dal,dal,DunbLa00,offense,20,,,,,
player,201509270dal,dal,DunbLa00,off_pct,38%,,,,,
player,201509270dal,dal,DunbLa00,defense,0,,,,,
player,201509270dal,dal,DunbLa00,def_pct,0%,,,,,
player,201509270dal,dal,DunbLa00,special_teams,13,,,,,
player,201509270dal,dal,DunbLa00,st_pct,46%,,,,,
player,201509270dal,dal,McFaDa00,pos,RB,,,,,
player,201509270dal,dal,McFaDa00,offense,12,,,,,
player,201509270dal,dal,McFaDa00,off_pct,23%,,,,,
player,201509270dal,dal,McFaDa00,defense,0,,,,,
player,201509270dal,dal,McFaDa00,def_pct,0%,,,,,
player,201509270dal,dal,McFaDa00,special_teams,0,,,,,
player,201509270dal,dal,McFaDa00,st_pct,0%,,,,,
player,201509270dal,dal,HannJa00,pos,TE,,,,,
player,201509270dal,dal,HannJa00,offense,10,,,,,
player,201509270dal,dal,HannJa00,off_pct,19%,,,,,
player,201509270dal,dal,HannJa00,defense,0,,,,,
player,201509270dal,dal,HannJa00,def_pct,0%,,,,,
player,201509270dal,dal,HannJa00,special_teams,0,,,,,
player,201509270dal,dal,HannJa00,st_pct,0%,,,,,
player,201509270dal,dal,ClutTy00,pos,FB,,,,,
player,201509270dal,dal,ClutTy00,offense,9,,,,,
player,201509270dal,dal,ClutTy00,off_pct,17%,,,,,
player,201509270dal,dal,ClutTy00,defense,0,,,,,
player,201509270dal,dal,ClutTy00,def_pct,0%,,,,,
player,201509270dal,dal,ClutTy00,special_teams,6,,,,,
player,201509270dal,dal,ClutTy00,st_pct,21%,,,,,
player,201509270dal,dal,EscoGa00,pos,TE,,,,,
player,201509270dal,dal,EscoGa00,offense,8,,,,,
player,201509270dal,dal,EscoGa00,off_pct,15%,,,,,
player,201509270dal,dal,EscoGa00,defense,0,,,,,
player,201509270dal,dal,EscoGa00,def_pct,0%,,,,,
player,201509270dal,dal,EscoGa00,special_teams,10,,,,,
player,201509270dal,dal,EscoGa00,st_pct,36%,,,,,
player,201509270dal,dal,BrowCh28,pos,T,,,,,
player,201509270dal,dal,BrowCh28,offense,2,,,,,
player,201509270dal,dal,BrowCh28,off_pct,4%,,,,,
player,201509270dal,dal,BrowCh28,defense,0,,,,,
player,201509270dal,dal,BrowCh28,def_pct,0%,,,,,
player,201509270dal,dal,BrowCh28,special_teams,4,,,,,
player,201509270dal,dal,BrowCh28,st_pct,14%,,,,,
player,201509270dal,dal,WhitLu00,pos,WR,,,,,
player,201509270dal,dal,WhitLu00,offense,2,,,,,
player,201509270dal,dal,WhitLu00,off_pct,4%,,,,,
player,201509270dal,dal,WhitLu00,defense,0,,,,,
player,201509270dal,dal,WhitLu00,def_pct,0%,,,,,
player,201509270dal,dal,WhitLu00,special_teams,0,,,,,
player,201509270dal,dal,WhitLu00,st_pct,0%,,,,,
player,201509270dal,dal,WilcJ.00,pos,FS,,,,,
player,201509270dal,dal,WilcJ.00,offense,0,,,,,
player,201509270dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201509270dal,dal,WilcJ.00,defense,74,,,,,
player,201509270dal,dal,WilcJ.00,def_pct,100%,,,,,
player,201509270dal,dal,WilcJ.00,special_teams,14,,,,,
player,201509270dal,dal,WilcJ.00,st_pct,50%,,,,,
player,201509270dal,dal,CarrBr99,pos,CB,,,,,
player,201509270dal,dal,CarrBr99,offense,0,,,,,
player,201509270dal,dal,CarrBr99,off_pct,0%,,,,,
player,201509270dal,dal,CarrBr99,defense,74,,,,,
player,201509270dal,dal,CarrBr99,def_pct,100%,,,,,
player,201509270dal,dal,CarrBr99,special_teams,5,,,,,
player,201509270dal,dal,CarrBr99,st_pct,18%,,,,,
player,201509270dal,dal,ClaiMo00,pos,CB,,,,,
player,201509270dal,dal,ClaiMo00,offense,0,,,,,
player,201509270dal,dal,ClaiMo00,off_pct,0%,,,,,
player,201509270dal,dal,ClaiMo00,defense,74,,,,,
player,201509270dal,dal,ClaiMo00,def_pct,100%,,,,,
player,201509270dal,dal,ClaiMo00,special_teams,0,,,,,
player,201509270dal,dal,ClaiMo00,st_pct,0%,,,,,
player,201509270dal,dal,HitcAn00,pos,LB,,,,,
player,201509270dal,dal,HitcAn00,offense,0,,,,,
player,201509270dal,dal,HitcAn00,off_pct,0%,,,,,
player,201509270dal,dal,HitcAn00,defense,63,,,,,
player,201509270dal,dal,HitcAn00,def_pct,85%,,,,,
player,201509270dal,dal,HitcAn00,special_teams,0,,,,,
player,201509270dal,dal,HitcAn00,st_pct,0%,,,,,
player,201509270dal,dal,LeexSe99,pos,LB,,,,,
player,201509270dal,dal,LeexSe99,offense,0,,,,,
player,201509270dal,dal,LeexSe99,off_pct,0%,,,,,
player,201509270dal,dal,LeexSe99,defense,62,,,,,
player,201509270dal,dal,LeexSe99,def_pct,84%,,,,,
player,201509270dal,dal,LeexSe99,special_teams,5,,,,,
player,201509270dal,dal,LeexSe99,st_pct,18%,,,,,
player,201509270dal,dal,ChurBa99,pos,SS,,,,,
player,201509270dal,dal,ChurBa99,offense,0,,,,,
player,201509270dal,dal,ChurBa99,off_pct,0%,,,,,
player,201509270dal,dal,ChurBa99,defense,61,,,,,
player,201509270dal,dal,ChurBa99,def_pct,82%,,,,,
player,201509270dal,dal,ChurBa99,special_teams,6,,,,,
player,201509270dal,dal,ChurBa99,st_pct,21%,,,,,
player,201509270dal,dal,LawrDe00,pos,DE,,,,,
player,201509270dal,dal,LawrDe00,offense,0,,,,,
player,201509270dal,dal,LawrDe00,off_pct,0%,,,,,
player,201509270dal,dal,LawrDe00,defense,57,,,,,
player,201509270dal,dal,LawrDe00,def_pct,77%,,,,,
player,201509270dal,dal,LawrDe00,special_teams,5,,,,,
player,201509270dal,dal,LawrDe00,st_pct,18%,,,,,
player,201509270dal,dal,CrawJa00,pos,DE,,,,,
player,201509270dal,dal,CrawJa00,offense,0,,,,,
player,201509270dal,dal,CrawJa00,off_pct,0%,,,,,
player,201509270dal,dal,CrawJa00,defense,54,,,,,
player,201509270dal,dal,CrawJa00,def_pct,73%,,,,,
player,201509270dal,dal,CrawJa00,special_teams,5,,,,,
player,201509270dal,dal,CrawJa00,st_pct,18%,,,,,
player,201509270dal,dal,CrawTy00,pos,DT,,,,,
player,201509270dal,dal,CrawTy00,offense,0,,,,,
player,201509270dal,dal,CrawTy00,off_pct,0%,,,,,
player,201509270dal,dal,CrawTy00,defense,49,,,,,
player,201509270dal,dal,CrawTy00,def_pct,66%,,,,,
player,201509270dal,dal,CrawTy00,special_teams,4,,,,,
player,201509270dal,dal,CrawTy00,st_pct,14%,,,,,
player,201509270dal,dal,HaydNi99,pos,DT,,,,,
player,201509270dal,dal,HaydNi99,offense,0,,,,,
player,201509270dal,dal,HaydNi99,off_pct,0%,,,,,
player,201509270dal,dal,HaydNi99,defense,46,,,,,
player,201509270dal,dal,HaydNi99,def_pct,62%,,,,,
player,201509270dal,dal,HaydNi99,special_teams,5,,,,,
player,201509270dal,dal,HaydNi99,st_pct,18%,,,,,
player,201509270dal,dal,WilbKy00,pos,LB,,,,,
player,201509270dal,dal,WilbKy00,offense,0,,,,,
player,201509270dal,dal,WilbKy00,off_pct,0%,,,,,
player,201509270dal,dal,WilbKy00,defense,40,,,,,
player,201509270dal,dal,WilbKy00,def_pct,54%,,,,,
player,201509270dal,dal,WilbKy00,special_teams,23,,,,,
player,201509270dal,dal,WilbKy00,st_pct,82%,,,,,
player,201509270dal,dal,PatmTy00,pos,CB,,,,,
player,201509270dal,dal,PatmTy00,offense,0,,,,,
player,201509270dal,dal,PatmTy00,off_pct,0%,,,,,
player,201509270dal,dal,PatmTy00,defense,36,,,,,
player,201509270dal,dal,PatmTy00,def_pct,49%,,,,,
player,201509270dal,dal,PatmTy00,special_teams,20,,,,,
player,201509270dal,dal,PatmTy00,st_pct,71%,,,,,
player,201509270dal,dal,RussRy00,pos,DE,,,,,
player,201509270dal,dal,RussRy00,offense,0,,,,,
player,201509270dal,dal,RussRy00,off_pct,0%,,,,,
player,201509270dal,dal,RussRy00,defense,33,,,,,
player,201509270dal,dal,RussRy00,def_pct,45%,,,,,
player,201509270dal,dal,RussRy00,special_teams,0,,,,,
player,201509270dal,dal,RussRy00,st_pct,0%,,,,,
player,201509270dal,dal,ColeDa00,pos,DT,,,,,
player,201509270dal,dal,ColeDa00,offense,0,,,,,
player,201509270dal,dal,ColeDa00,off_pct,0%,,,,,
player,201509270dal,dal,ColeDa00,defense,29,,,,,
player,201509270dal,dal,ColeDa00,def_pct,39%,,,,,
player,201509270dal,dal,ColeDa00,special_teams,0,,,,,
player,201509270dal,dal,ColeDa00,st_pct,0%,,,,,
player,201509270dal,dal,JoneBy00,pos,CB,,,,,
player,201509270dal,dal,JoneBy00,offense,0,,,,,
player,201509270dal,dal,JoneBy00,off_pct,0%,,,,,
player,201509270dal,dal,JoneBy00,defense,26,,,,,
player,201509270dal,dal,JoneBy00,def_pct,35%,,,,,
player,201509270dal,dal,JoneBy00,special_teams,12,,,,,
player,201509270dal,dal,JoneBy00,st_pct,43%,,,,,
player,201509270dal,dal,BishKe01,pos,DT,,,,,
player,201509270dal,dal,BishKe01,offense,0,,,,,
player,201509270dal,dal,BishKe01,off_pct,0%,,,,,
player,201509270dal,dal,BishKe01,defense,24,,,,,
player,201509270dal,dal,BishKe01,def_pct,32%,,,,,
player,201509270dal,dal,BishKe01,special_teams,7,,,,,
player,201509270dal,dal,BishKe01,st_pct,25%,,,,,
player,201509270dal,dal,GachAn00,pos,LB,,,,,
player,201509270dal,dal,GachAn00,offense,0,,,,,
player,201509270dal,dal,GachAn00,off_pct,0%,,,,,
player,201509270dal,dal,GachAn00,defense,8,,,,,
player,201509270dal,dal,GachAn00,def_pct,11%,,,,,
player,201509270dal,dal,GachAn00,special_teams,24,,,,,
player,201509270dal,dal,GachAn00,st_pct,86%,,,,,
player,201509270dal,dal,WilsDa02,pos,LB,,,,,
player,201509270dal,dal,WilsDa02,offense,0,,,,,
player,201509270dal,dal,WilsDa02,off_pct,0%,,,,,
player,201509270dal,dal,WilsDa02,defense,2,,,,,
player,201509270dal,dal,WilsDa02,def_pct,3%,,,,,
player,201509270dal,dal,WilsDa02,special_teams,19,,,,,
player,201509270dal,dal,WilsDa02,st_pct,68%,,,,,
player,201509270dal,dal,HeatJe00,pos,FS,,,,,
player,201509270dal,dal,HeatJe00,offense,0,,,,,
player,201509270dal,dal,HeatJe00,off_pct,0%,,,,,
player,201509270dal,dal,HeatJe00,defense,1,,,,,
player,201509270dal,dal,HeatJe00,def_pct,1%,,,,,
player,201509270dal,dal,HeatJe00,special_teams,20,,,,,
player,201509270dal,dal,HeatJe00,st_pct,71%,,,,,
player,201509270dal,dal,McCrDa00,pos,SS,,,,,
player,201509270dal,dal,McCrDa00,offense,0,,,,,
player,201509270dal,dal,McCrDa00,off_pct,0%,,,,,
player,201509270dal,dal,McCrDa00,defense,0,,,,,
player,201509270dal,dal,McCrDa00,def_pct,0%,,,,,
player,201509270dal,dal,McCrDa00,special_teams,19,,,,,
player,201509270dal,dal,McCrDa00,st_pct,68%,,,,,
player,201509270dal,dal,WhitCo01,pos,CB,,,,,
player,201509270dal,dal,WhitCo01,offense,0,,,,,
player,201509270dal,dal,WhitCo01,off_pct,0%,,,,,
player,201509270dal,dal,WhitCo01,defense,0,,,,,
player,201509270dal,dal,WhitCo01,def_pct,0%,,,,,
player,201509270dal,dal,WhitCo01,special_teams,13,,,,,
player,201509270dal,dal,WhitCo01,st_pct,46%,,,,,
player,201509270dal,dal,SmitKe03,pos,LB,,,,,
player,201509270dal,dal,SmitKe03,offense,0,,,,,
player,201509270dal,dal,SmitKe03,off_pct,0%,,,,,
player,201509270dal,dal,SmitKe03,defense,0,,,,,
player,201509270dal,dal,SmitKe03,def_pct,0%,,,,,
player,201509270dal,dal,SmitKe03,special_teams,10,,,,,
player,201509270dal,dal,SmitKe03,st_pct,36%,,,,,
player,201509270dal,dal,BailDa00,pos,K,,,,,
player,201509270dal,dal,BailDa00,offense,0,,,,,
player,201509270dal,dal,BailDa00,off_pct,0%,,,,,
player,201509270dal,dal,BailDa00,defense,0,,,,,
player,201509270dal,dal,BailDa00,def_pct,0%,,,,,
player,201509270dal,dal,BailDa00,special_teams,9,,,,,
player,201509270dal,dal,BailDa00,st_pct,32%,,,,,
player,201509270dal,dal,JoneCh02,pos,P,,,,,
player,201509270dal,dal,JoneCh02,offense,0,,,,,
player,201509270dal,dal,JoneCh02,off_pct,0%,,,,,
player,201509270dal,dal,JoneCh02,defense,0,,,,,
player,201509270dal,dal,JoneCh02,def_pct,0%,,,,,
player,201509270dal,dal,JoneCh02,special_teams,8,,,,,
player,201509270dal,dal,JoneCh02,st_pct,29%,,,,,
player,201509270dal,dal,LadoL.20,pos,LS,,,,,
player,201509270dal,dal,LadoL.20,offense,0,,,,,
player,201509270dal,dal,LadoL.20,off_pct,0%,,,,,
player,201509270dal,dal,LadoL.20,defense,0,,,,,
player,201509270dal,dal,LadoL.20,def_pct,0%,,,,,
player,201509270dal,dal,LadoL.20,special_teams,8,,,,,
player,201509270dal,dal,LadoL.20,st_pct,29%,,,,,
player,201509270dal,dal,BernMa20,pos,G,,,,,
player,201509270dal,dal,BernMa20,offense,0,,,,,
player,201509270dal,dal,BernMa20,off_pct,0%,,,,,
player,201509270dal,dal,BernMa20,defense,0,,,,,
player,201509270dal,dal,BernMa20,def_pct,0%,,,,,
player,201509270dal,dal,BernMa20,special_teams,4,,,,,
player,201509270dal,dal,BernMa20,st_pct,14%,,,,,
player,201509270dal,atl,ChesCh21,pos,G,,,,,
player,201509270dal,atl,ChesCh21,offense,74,,,,,
player,201509270dal,atl,ChesCh21,off_pct,100%,,,,,
player,201509270dal,atl,ChesCh21,defense,0,,,,,
player,201509270dal,atl,ChesCh21,def_pct,0%,,,,,
player,201509270dal,atl,ChesCh21,special_teams,5,,,,,
player,201509270dal,atl,ChesCh21,st_pct,18%,,,,,
player,201509270dal,atl,SchrRy00,pos,T,,,,,
player,201509270dal,atl,SchrRy00,offense,74,,,,,
player,201509270dal,atl,SchrRy00,off_pct,100%,,,,,
player,201509270dal,atl,SchrRy00,defense,0,,,,,
player,201509270dal,atl,SchrRy00,def_pct,0%,,,,,
player,201509270dal,atl,SchrRy00,special_teams,5,,,,,
player,201509270dal,atl,SchrRy00,st_pct,18%,,,,,
player,201509270dal,atl,MattJa00,pos,T,,,,,
player,201509270dal,atl,MattJa00,offense,74,,,,,
player,201509270dal,atl,MattJa00,off_pct,100%,,,,,
player,201509270dal,atl,MattJa00,defense,0,,,,,
player,201509270dal,atl,MattJa00,def_pct,0%,,,,,
player,201509270dal,atl,MattJa00,special_teams,5,,,,,
player,201509270dal,atl,MattJa00,st_pct,18%,,,,,
player,201509270dal,atl,LeviAn20,pos,G,,,,,
player,201509270dal,atl,LeviAn20,offense,74,,,,,
player,201509270dal,atl,LeviAn20,off_pct,100%,,,,,
player,201509270dal,atl,LeviAn20,defense,0,,,,,
player,201509270dal,atl,LeviAn20,def_pct,0%,,,,,
player,201509270dal,atl,LeviAn20,special_teams,0,,,,,
player,201509270dal,atl,LeviAn20,st_pct,0%,,,,,
player,201509270dal,atl,RyanMa00,pos,QB,,,,,
player,201509270dal,atl,RyanMa00,offense,74,,,,,
player,201509270dal,atl,RyanMa00,off_pct,100%,,,,,
player,201509270dal,atl,RyanMa00,defense,0,,,,,
player,201509270dal,atl,RyanMa00,def_pct,0%,,,,,
player,201509270dal,atl,RyanMa00,special_teams,0,,,,,
player,201509270dal,atl,RyanMa00,st_pct,0%,,,,,
player,201509270dal,atl,PersMi00,pos,C,,,,,
player,201509270dal,atl,PersMi00,offense,73,,,,,
player,201509270dal,atl,PersMi00,off_pct,99%,,,,,
player,201509270dal,atl,PersMi00,defense,0,,,,,
player,201509270dal,atl,PersMi00,def_pct,0%,,,,,
player,201509270dal,atl,PersMi00,special_teams,5,,,,,
player,201509270dal,atl,PersMi00,st_pct,18%,,,,,
player,201509270dal,atl,WhitRo00,pos,WR,,,,,
player,201509270dal,atl,WhitRo00,offense,65,,,,,
player,201509270dal,atl,WhitRo00,off_pct,88%,,,,,
player,201509270dal,atl,WhitRo00,defense,0,,,,,
player,201509270dal,atl,WhitRo00,def_pct,0%,,,,,
player,201509270dal,atl,WhitRo00,special_teams,0,,,,,
player,201509270dal,atl,WhitRo00,st_pct,0%,,,,,
player,201509270dal,atl,FreeDe00,pos,RB,,,,,
player,201509270dal,atl,FreeDe00,offense,65,,,,,
player,201509270dal,atl,FreeDe00,off_pct,88%,,,,,
player,201509270dal,atl,FreeDe00,defense,0,,,,,
player,201509270dal,atl,FreeDe00,def_pct,0%,,,,,
player,201509270dal,atl,FreeDe00,special_teams,0,,,,,
player,201509270dal,atl,FreeDe00,st_pct,0%,,,,,
player,201509270dal,atl,ToilLe00,pos,TE,,,,,
player,201509270dal,atl,ToilLe00,offense,63,,,,,
player,201509270dal,atl,ToilLe00,off_pct,85%,,,,,
player,201509270dal,atl,ToilLe00,defense,0,,,,,
player,201509270dal,atl,ToilLe00,def_pct,0%,,,,,
player,201509270dal,atl,ToilLe00,special_teams,9,,,,,
player,201509270dal,atl,ToilLe00,st_pct,32%,,,,,
player,201509270dal,atl,JoneJu02,pos,WR,,,,,
player,201509270dal,atl,JoneJu02,offense,60,,,,,
player,201509270dal,atl,JoneJu02,off_pct,81%,,,,,
player,201509270dal,atl,JoneJu02,defense,0,,,,,
player,201509270dal,atl,JoneJu02,def_pct,0%,,,,,
player,201509270dal,atl,JoneJu02,special_teams,0,,,,,
player,201509270dal,atl,JoneJu02,st_pct,0%,,,,,
player,201509270dal,atl,HankLe00,pos,WR,,,,,
player,201509270dal,atl,HankLe00,offense,48,,,,,
player,201509270dal,atl,HankLe00,off_pct,65%,,,,,
player,201509270dal,atl,HankLe00,defense,0,,,,,
player,201509270dal,atl,HankLe00,def_pct,0%,,,,,
player,201509270dal,atl,HankLe00,special_teams,0,,,,,
player,201509270dal,atl,HankLe00,st_pct,0%,,,,,
player,201509270dal,atl,DiMaPa00,pos,FB,,,,,
player,201509270dal,atl,DiMaPa00,offense,36,,,,,
player,201509270dal,atl,DiMaPa00,off_pct,49%,,,,,
player,201509270dal,atl,DiMaPa00,defense,0,,,,,
player,201509270dal,atl,DiMaPa00,def_pct,0%,,,,,
player,201509270dal,atl,DiMaPa00,special_teams,19,,,,,
player,201509270dal,atl,DiMaPa00,st_pct,68%,,,,,
player,201509270dal,atl,TammJa00,pos,TE,,,,,
player,201509270dal,atl,TammJa00,offense,12,,,,,
player,201509270dal,atl,TammJa00,off_pct,16%,,,,,
player,201509270dal,atl,TammJa00,defense,0,,,,,
player,201509270dal,atl,TammJa00,def_pct,0%,,,,,
player,201509270dal,atl,TammJa00,special_teams,1,,,,,
player,201509270dal,atl,TammJa00,st_pct,4%,,,,,
player,201509270dal,atl,WardTe00,pos,RB,,,,,
player,201509270dal,atl,WardTe00,offense,8,,,,,
player,201509270dal,atl,WardTe00,off_pct,11%,,,,,
player,201509270dal,atl,WardTe00,defense,0,,,,,
player,201509270dal,atl,WardTe00,def_pct,0%,,,,,
player,201509270dal,atl,WardTe00,special_teams,0,,,,,
player,201509270dal,atl,WardTe00,st_pct,0%,,,,,
player,201509270dal,atl,WillNi02,pos,WR,,,,,
player,201509270dal,atl,WillNi02,offense,7,,,,,
player,201509270dal,atl,WillNi02,off_pct,9%,,,,,
player,201509270dal,atl,WillNi02,defense,0,,,,,
player,201509270dal,atl,WillNi02,def_pct,0%,,,,,
player,201509270dal,atl,WillNi02,special_teams,4,,,,,
player,201509270dal,atl,WillNi02,st_pct,14%,,,,,
player,201509270dal,atl,WeemEr00,pos,WR,,,,,
player,201509270dal,atl,WeemEr00,offense,3,,,,,
player,201509270dal,atl,WeemEr00,off_pct,4%,,,,,
player,201509270dal,atl,WeemEr00,defense,0,,,,,
player,201509270dal,atl,WeemEr00,def_pct,0%,,,,,
player,201509270dal,atl,WeemEr00,special_teams,19,,,,,
player,201509270dal,atl,WeemEr00,st_pct,68%,,,,,
player,201509270dal,atl,PoluTy20,pos,T,,,,,
player,201509270dal,atl,PoluTy20,offense,3,,,,,
player,201509270dal,atl,PoluTy20,off_pct,4%,,,,,
player,201509270dal,atl,PoluTy20,defense,0,,,,,
player,201509270dal,atl,PoluTy20,def_pct,0%,,,,,
player,201509270dal,atl,PoluTy20,special_teams,5,,,,,
player,201509270dal,atl,PoluTy20,st_pct,18%,,,,,
player,201509270dal,atl,WorrPa00,pos,LB,,,,,
player,201509270dal,atl,WorrPa00,offense,0,,,,,
player,201509270dal,atl,WorrPa00,off_pct,0%,,,,,
player,201509270dal,atl,WorrPa00,defense,53,,,,,
player,201509270dal,atl,WorrPa00,def_pct,100%,,,,,
player,201509270dal,atl,WorrPa00,special_teams,4,,,,,
player,201509270dal,atl,WorrPa00,st_pct,14%,,,,,
player,201509270dal,atl,MoorWi99,pos,SS,,,,,
player,201509270dal,atl,MoorWi99,offense,0,,,,,
player,201509270dal,atl,MoorWi99,off_pct,0%,,,,,
player,201509270dal,atl,MoorWi99,defense,53,,,,,
player,201509270dal,atl,MoorWi99,def_pct,100%,,,,,
player,201509270dal,atl,MoorWi99,special_teams,0,,,,,
player,201509270dal,atl,MoorWi99,st_pct,0%,,,,,
player,201509270dal,atl,AlfoRo00,pos,CB,,,,,
player,201509270dal,atl,AlfoRo00,offense,0,,,,,
player,201509270dal,atl,AlfoRo00,off_pct,0%,,,,,
player,201509270dal,atl,AlfoRo00,defense,52,,,,,
player,201509270dal,atl,AlfoRo00,def_pct,98%,,,,,
player,201509270dal,atl,AlfoRo00,special_teams,14,,,,,
player,201509270dal,atl,AlfoRo00,st_pct,50%,,,,,
player,201509270dal,atl,TrufDe00,pos,CB,,,,,
player,201509270dal,atl,TrufDe00,offense,0,,,,,
player,201509270dal,atl,TrufDe00,off_pct,0%,,,,,
player,201509270dal,atl,TrufDe00,defense,52,,,,,
player,201509270dal,atl,TrufDe00,def_pct,98%,,,,,
player,201509270dal,atl,TrufDe00,special_teams,13,,,,,
player,201509270dal,atl,TrufDe00,st_pct,46%,,,,,
player,201509270dal,atl,DuraJu99,pos,LB,,,,,
player,201509270dal,atl,DuraJu99,offense,0,,,,,
player,201509270dal,atl,DuraJu99,off_pct,0%,,,,,
player,201509270dal,atl,DuraJu99,defense,52,,,,,
player,201509270dal,atl,DuraJu99,def_pct,98%,,,,,
player,201509270dal,atl,DuraJu99,special_teams,4,,,,,
player,201509270dal,atl,DuraJu99,st_pct,14%,,,,,
player,201509270dal,atl,AlleRi00,pos,S,,,,,
player,201509270dal,atl,AlleRi00,offense,0,,,,,
player,201509270dal,atl,AlleRi00,off_pct,0%,,,,,
player,201509270dal,atl,AlleRi00,defense,45,,,,,
player,201509270dal,atl,AlleRi00,def_pct,85%,,,,,
player,201509270dal,atl,AlleRi00,special_teams,6,,,,,
player,201509270dal,atl,AlleRi00,st_pct,21%,,,,,
player,201509270dal,atl,SchoOB99,pos,LB,,,,,
player,201509270dal,atl,SchoOB99,offense,0,,,,,
player,201509270dal,atl,SchoOB99,off_pct,0%,,,,,
player,201509270dal,atl,SchoOB99,defense,37,,,,,
player,201509270dal,atl,SchoOB99,def_pct,70%,,,,,
player,201509270dal,atl,SchoOB99,special_teams,0,,,,,
player,201509270dal,atl,SchoOB99,st_pct,0%,,,,,
player,201509270dal,atl,BeasVi00,pos,DE,,,,,
player,201509270dal,atl,BeasVi00,offense,0,,,,,
player,201509270dal,atl,BeasVi00,off_pct,0%,,,,,
player,201509270dal,atl,BeasVi00,defense,35,,,,,
player,201509270dal,atl,BeasVi00,def_pct,66%,,,,,
player,201509270dal,atl,BeasVi00,special_teams,4,,,,,
player,201509270dal,atl,BeasVi00,st_pct,14%,,,,,
player,201509270dal,atl,BabiJo20,pos,NT,,,,,
player,201509270dal,atl,BabiJo20,offense,0,,,,,
player,201509270dal,atl,BabiJo20,off_pct,0%,,,,,
player,201509270dal,atl,BabiJo20,defense,35,,,,,
player,201509270dal,atl,BabiJo20,def_pct,66%,,,,,
player,201509270dal,atl,BabiJo20,special_teams,0,,,,,
