game,2015,16,20151227,201512270mia,clt,"Indianapolis Colts",18,mia,"Miami Dolphins",12
player,201512270mia,mia,ShelDe00,def_int,0,,,,,
player,201512270mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201512270mia,mia,ShelDe00,def_int_td,0,,,,,
player,201512270mia,mia,ShelDe00,def_int_long,0,,,,,
player,201512270mia,mia,ShelDe00,pass_defended,1,,,,,
player,201512270mia,mia,ShelDe00,sacks,0.0,,,,,
player,201512270mia,mia,ShelDe00,tackles_combined,2,,,,,
player,201512270mia,mia,ShelDe00,tackles_solo,1,,,,,
player,201512270mia,mia,ShelDe00,tackles_assists,1,,,,,
player,201512270mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201512270mia,mia,ShelDe00,qb_hits,0,,,,,
player,201512270mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201512270mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201512270mia,mia,ThomMi02,def_int,0,,,,,
player,201512270mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201512270mia,mia,ThomMi02,def_int_td,0,,,,,
player,201512270mia,mia,ThomMi02,def_int_long,0,,,,,
player,201512270mia,mia,ThomMi02,pass_defended,0,,,,,
player,201512270mia,mia,ThomMi02,sacks,0.0,,,,,
player,201512270mia,mia,ThomMi02,tackles_combined,2,,,,,
player,201512270mia,mia,ThomMi02,tackles_solo,1,,,,,
player,201512270mia,mia,ThomMi02,tackles_assists,1,,,,,
player,201512270mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201512270mia,mia,ThomMi02,qb_hits,0,,,,,
player,201512270mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201512270mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201512270mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201512270mia,mia,VernOl00,def_int,0,,,,,
player,201512270mia,mia,VernOl00,def_int_yds,0,,,,,
player,201512270mia,mia,VernOl00,def_int_td,0,,,,,
player,201512270mia,mia,VernOl00,def_int_long,0,,,,,
player,201512270mia,mia,VernOl00,pass_defended,0,,,,,
player,201512270mia,mia,VernOl00,sacks,0.0,,,,,
player,201512270mia,mia,VernOl00,tackles_combined,2,,,,,
player,201512270mia,mia,VernOl00,tackles_solo,2,,,,,
player,201512270mia,mia,VernOl00,tackles_assists,0,,,,,
player,201512270mia,mia,VernOl00,tackles_loss,2,,,,,
player,201512270mia,mia,VernOl00,qb_hits,1,,,,,
player,201512270mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201512270mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201512270mia,mia,JenkJe00,def_int,0,,,,,
player,201512270mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201512270mia,mia,JenkJe00,def_int_td,0,,,,,
player,201512270mia,mia,JenkJe00,def_int_long,0,,,,,
player,201512270mia,mia,JenkJe00,pass_defended,0,,,,,
player,201512270mia,mia,JenkJe00,sacks,0.0,,,,,
player,201512270mia,mia,JenkJe00,tackles_combined,1,,,,,
player,201512270mia,mia,JenkJe00,tackles_solo,1,,,,,
player,201512270mia,mia,JenkJe00,tackles_assists,0,,,,,
player,201512270mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201512270mia,mia,JenkJe00,qb_hits,0,,,,,
player,201512270mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201512270mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201512270mia,mia,PhilJo01,def_int,0,,,,,
player,201512270mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201512270mia,mia,PhilJo01,def_int_td,0,,,,,
player,201512270mia,mia,PhilJo01,def_int_long,0,,,,,
player,201512270mia,mia,PhilJo01,pass_defended,0,,,,,
player,201512270mia,mia,PhilJo01,sacks,0.0,,,,,
player,201512270mia,mia,PhilJo01,tackles_combined,1,,,,,
player,201512270mia,mia,PhilJo01,tackles_solo,1,,,,,
player,201512270mia,mia,PhilJo01,tackles_assists,0,,,,,
player,201512270mia,mia,PhilJo01,tackles_loss,0,,,,,
player,201512270mia,mia,PhilJo01,qb_hits,1,,,,,
player,201512270mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201512270mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201512270mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201512270mia,clt,BrayQu00,kick_ret,3,,,,,
player,201512270mia,clt,BrayQu00,kick_ret_yds,58,,,,,
player,201512270mia,clt,BrayQu00,kick_ret_yds_per_ret,19.3,,,,,
player,201512270mia,clt,BrayQu00,kick_ret_td,0,,,,,
player,201512270mia,clt,BrayQu00,kick_ret_long,26,,,,,
player,201512270mia,clt,BrayQu00,punt_ret,2,,,,,
player,201512270mia,clt,BrayQu00,punt_ret_yds,35,,,,,
player,201512270mia,clt,BrayQu00,punt_ret_yds_per_ret,17.5,,,,,
player,201512270mia,clt,BrayQu00,punt_ret_td,0,,,,,
player,201512270mia,clt,BrayQu00,punt_ret_long,19,,,,,
player,201512270mia,mia,LandJa00,kick_ret,0,,,,,
player,201512270mia,mia,LandJa00,kick_ret_yds,0,,,,,
player,201512270mia,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201512270mia,mia,LandJa00,kick_ret_td,0,,,,,
player,201512270mia,mia,LandJa00,kick_ret_long,0,,,,,
player,201512270mia,mia,LandJa00,punt_ret,1,,,,,
player,201512270mia,mia,LandJa00,punt_ret_yds,15,,,,,
player,201512270mia,mia,LandJa00,punt_ret_yds_per_ret,15.0,,,,,
player,201512270mia,mia,LandJa00,punt_ret_td,0,,,,,
player,201512270mia,mia,LandJa00,punt_ret_long,15,,,,,
player,201512270mia,clt,vinatada01,xpm,1,,,,,
player,201512270mia,clt,vinatada01,xpa,2,,,,,
player,201512270mia,clt,vinatada01,fgm,1,,,,,
player,201512270mia,clt,vinatada01,fga,1,,,,,
player,201512270mia,clt,vinatada01,punt,0,,,,,
player,201512270mia,clt,vinatada01,punt_yds,0,,,,,
player,201512270mia,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201512270mia,clt,vinatada01,punt_long,0,,,,,
player,201512270mia,clt,McAfPa44,xpm,,,,,,
player,201512270mia,clt,McAfPa44,xpa,,,,,,
player,201512270mia,clt,McAfPa44,fgm,,,,,,
player,201512270mia,clt,McAfPa44,fga,,,,,,
player,201512270mia,clt,McAfPa44,punt,5,,,,,
player,201512270mia,clt,McAfPa44,punt_yds,255,,,,,
player,201512270mia,clt,McAfPa44,punt_yds_per_punt,51.0,,,,,
player,201512270mia,clt,McAfPa44,punt_long,63,,,,,
player,201512270mia,mia,DarrMa00,xpm,,,,,,
player,201512270mia,mia,DarrMa00,xpa,,,,,,
player,201512270mia,mia,DarrMa00,fgm,,,,,,
player,201512270mia,mia,DarrMa00,fga,,,,,,
player,201512270mia,mia,DarrMa00,punt,3,,,,,
player,201512270mia,mia,DarrMa00,punt_yds,157,,,,,
player,201512270mia,mia,DarrMa00,punt_yds_per_punt,52.3,,,,,
player,201512270mia,mia,DarrMa00,punt_long,59,,,,,
player,201512270mia,mia,FranAn01,xpm,,,,,,
player,201512270mia,mia,FranAn01,xpa,,,,,,
player,201512270mia,mia,FranAn01,fgm,2,,,,,
player,201512270mia,mia,FranAn01,fga,2,,,,,
player,201512270mia,mia,FranAn01,punt,0,,,,,
player,201512270mia,mia,FranAn01,punt_yds,0,,,,,
player,201512270mia,mia,FranAn01,punt_yds_per_punt,,,,,,
player,201512270mia,mia,FranAn01,punt_long,0,,,,,
player,201512270mia,mia,FoxxJa20,pos,T,,,,,
player,201512270mia,mia,FoxxJa20,offense,72,,,,,
player,201512270mia,mia,FoxxJa20,off_pct,100%,,,,,
player,201512270mia,mia,FoxxJa20,defense,0,,,,,
player,201512270mia,mia,FoxxJa20,def_pct,0%,,,,,
player,201512270mia,mia,FoxxJa20,special_teams,2,,,,,
player,201512270mia,mia,FoxxJa20,st_pct,9%,,,,,
player,201512270mia,mia,ThomDa04,pos,G,,,,,
player,201512270mia,mia,ThomDa04,offense,72,,,,,
player,201512270mia,mia,ThomDa04,off_pct,100%,,,,,
player,201512270mia,mia,ThomDa04,defense,0,,,,,
player,201512270mia,mia,ThomDa04,def_pct,0%,,,,,
player,201512270mia,mia,ThomDa04,special_teams,2,,,,,
player,201512270mia,mia,ThomDa04,st_pct,9%,,,,,
player,201512270mia,mia,AlbeBr20,pos,T,,,,,
player,201512270mia,mia,AlbeBr20,offense,72,,,,,
player,201512270mia,mia,AlbeBr20,off_pct,100%,,,,,
player,201512270mia,mia,AlbeBr20,defense,0,,,,,
player,201512270mia,mia,AlbeBr20,def_pct,0%,,,,,
player,201512270mia,mia,AlbeBr20,special_teams,2,,,,,
player,201512270mia,mia,AlbeBr20,st_pct,9%,,,,,
player,201512270mia,mia,DougJa00,pos,G,,,,,
player,201512270mia,mia,DougJa00,offense,72,,,,,
player,201512270mia,mia,DougJa00,off_pct,100%,,,,,
player,201512270mia,mia,DougJa00,defense,0,,,,,
player,201512270mia,mia,DougJa00,def_pct,0%,,,,,
player,201512270mia,mia,DougJa00,special_teams,2,,,,,
player,201512270mia,mia,DougJa00,st_pct,9%,,,,,
player,201512270mia,mia,TurnBi00,pos,G,,,,,
player,201512270mia,mia,TurnBi00,offense,72,,,,,
player,201512270mia,mia,TurnBi00,off_pct,100%,,,,,
player,201512270mia,mia,TurnBi00,defense,0,,,,,
player,201512270mia,mia,TurnBi00,def_pct,0%,,,,,
player,201512270mia,mia,TurnBi00,special_teams,2,,,,,
player,201512270mia,mia,TurnBi00,st_pct,9%,,,,,
player,201512270mia,mia,TannRy00,pos,QB,,,,,
player,201512270mia,mia,TannRy00,offense,72,,,,,
player,201512270mia,mia,TannRy00,off_pct,100%,,,,,
player,201512270mia,mia,TannRy00,defense,0,,,,,
player,201512270mia,mia,TannRy00,def_pct,0%,,,,,
player,201512270mia,mia,TannRy00,special_teams,0,,,,,
player,201512270mia,mia,TannRy00,st_pct,0%,,,,,
player,201512270mia,mia,ParkDe01,pos,WR,,,,,
player,201512270mia,mia,ParkDe01,offense,68,,,,,
player,201512270mia,mia,ParkDe01,off_pct,94%,,,,,
player,201512270mia,mia,ParkDe01,defense,0,,,,,
player,201512270mia,mia,ParkDe01,def_pct,0%,,,,,
player,201512270mia,mia,ParkDe01,special_teams,0,,,,,
player,201512270mia,mia,ParkDe01,st_pct,0%,,,,,
player,201512270mia,mia,LandJa00,pos,WR,,,,,
player,201512270mia,mia,LandJa00,offense,59,,,,,
player,201512270mia,mia,LandJa00,off_pct,82%,,,,,
player,201512270mia,mia,LandJa00,defense,0,,,,,
player,201512270mia,mia,LandJa00,def_pct,0%,,,,,
player,201512270mia,mia,LandJa00,special_teams,6,,,,,
player,201512270mia,mia,LandJa00,st_pct,26%,,,,,
player,201512270mia,mia,MillLa01,pos,RB,,,,,
player,201512270mia,mia,MillLa01,offense,51,,,,,
player,201512270mia,mia,MillLa01,off_pct,71%,,,,,
player,201512270mia,mia,MillLa01,defense,0,,,,,
player,201512270mia,mia,MillLa01,def_pct,0%,,,,,
player,201512270mia,mia,MillLa01,special_teams,0,,,,,
player,201512270mia,mia,MillLa01,st_pct,0%,,,,,
player,201512270mia,mia,SimsDi00,pos,TE,,,,,
player,201512270mia,mia,SimsDi00,offense,47,,,,,
player,201512270mia,mia,SimsDi00,off_pct,65%,,,,,
player,201512270mia,mia,SimsDi00,defense,0,,,,,
player,201512270mia,mia,SimsDi00,def_pct,0%,,,,,
player,201512270mia,mia,SimsDi00,special_teams,6,,,,,
player,201512270mia,mia,SimsDi00,st_pct,26%,,,,,
player,201512270mia,mia,CameJo00,pos,TE,,,,,
player,201512270mia,mia,CameJo00,offense,44,,,,,
player,201512270mia,mia,CameJo00,off_pct,61%,,,,,
player,201512270mia,mia,CameJo00,defense,0,,,,,
player,201512270mia,mia,CameJo00,def_pct,0%,,,,,
player,201512270mia,mia,CameJo00,special_teams,0,,,,,
player,201512270mia,mia,CameJo00,st_pct,0%,,,,,
player,201512270mia,mia,StilKe00,pos,WR,,,,,
player,201512270mia,mia,StilKe00,offense,40,,,,,
player,201512270mia,mia,StilKe00,off_pct,56%,,,,,
player,201512270mia,mia,StilKe00,defense,0,,,,,
player,201512270mia,mia,StilKe00,def_pct,0%,,,,,
player,201512270mia,mia,StilKe00,special_teams,0,,,,,
player,201512270mia,mia,StilKe00,st_pct,0%,,,,,
player,201512270mia,mia,AjayJa00,pos,RB,,,,,
player,201512270mia,mia,AjayJa00,offense,13,,,,,
player,201512270mia,mia,AjayJa00,off_pct,18%,,,,,
player,201512270mia,mia,AjayJa00,defense,0,,,,,
player,201512270mia,mia,AjayJa00,def_pct,0%,,,,,
player,201512270mia,mia,AjayJa00,special_teams,7,,,,,
player,201512270mia,mia,AjayJa00,st_pct,30%,,,,,
player,201512270mia,mia,StonJa01,pos,TE,,,,,
player,201512270mia,mia,StonJa01,offense,13,,,,,
player,201512270mia,mia,StonJa01,off_pct,18%,,,,,
player,201512270mia,mia,StonJa01,defense,0,,,,,
player,201512270mia,mia,StonJa01,def_pct,0%,,,,,
player,201512270mia,mia,StonJa01,special_teams,4,,,,,
player,201512270mia,mia,StonJa01,st_pct,17%,,,,,
player,201512270mia,mia,JennGr00,pos,WR,,,,,
player,201512270mia,mia,JennGr00,offense,10,,,,,
player,201512270mia,mia,JennGr00,off_pct,14%,,,,,
player,201512270mia,mia,JennGr00,defense,0,,,,,
player,201512270mia,mia,JennGr00,def_pct,0%,,,,,
player,201512270mia,mia,JennGr00,special_teams,0,,,,,
player,201512270mia,mia,JennGr00,st_pct,0%,,,,,
player,201512270mia,mia,WillDa05,pos,RB,,,,,
player,201512270mia,mia,WillDa05,offense,8,,,,,
player,201512270mia,mia,WillDa05,off_pct,11%,,,,,
player,201512270mia,mia,WillDa05,defense,0,,,,,
player,201512270mia,mia,WillDa05,def_pct,0%,,,,,
player,201512270mia,mia,WillDa05,special_teams,18,,,,,
player,201512270mia,mia,WillDa05,st_pct,78%,,,,,
player,201512270mia,mia,HazeMa01,pos,WR,,,,,
player,201512270mia,mia,HazeMa01,offense,7,,,,,
player,201512270mia,mia,HazeMa01,off_pct,10%,,,,,
player,201512270mia,mia,HazeMa01,defense,0,,,,,
player,201512270mia,mia,HazeMa01,def_pct,0%,,,,,
player,201512270mia,mia,HazeMa01,special_teams,4,,,,,
player,201512270mia,mia,HazeMa01,st_pct,17%,,,,,
player,201512270mia,mia,GrimBr20,pos,CB,,,,,
player,201512270mia,mia,GrimBr20,offense,0,,,,,
player,201512270mia,mia,GrimBr20,off_pct,0%,,,,,
player,201512270mia,mia,GrimBr20,defense,59,,,,,
player,201512270mia,mia,GrimBr20,def_pct,100%,,,,,
player,201512270mia,mia,GrimBr20,special_teams,3,,,,,
player,201512270mia,mia,GrimBr20,st_pct,13%,,,,,
player,201512270mia,mia,JoneRe99,pos,FS,,,,,
player,201512270mia,mia,JoneRe99,offense,0,,,,,
player,201512270mia,mia,JoneRe99,off_pct,0%,,,,,
player,201512270mia,mia,JoneRe99,defense,59,,,,,
player,201512270mia,mia,JoneRe99,def_pct,100%,,,,,
player,201512270mia,mia,JoneRe99,special_teams,0,,,,,
player,201512270mia,mia,JoneRe99,st_pct,0%,,,,,
player,201512270mia,mia,McCaBr99,pos,CB,,,,,
player,201512270mia,mia,McCaBr99,offense,0,,,,,
player,201512270mia,mia,McCaBr99,off_pct,0%,,,,,
player,201512270mia,mia,McCaBr99,defense,59,,,,,
player,201512270mia,mia,McCaBr99,def_pct,100%,,,,,
player,201512270mia,mia,McCaBr99,special_teams,0,,,,,
player,201512270mia,mia,McCaBr99,st_pct,0%,,,,,
player,201512270mia,mia,ShepKe00,pos,LB,,,,,
player,201512270mia,mia,ShepKe00,offense,0,,,,,
player,201512270mia,mia,ShepKe00,off_pct,0%,,,,,
player,201512270mia,mia,ShepKe00,defense,58,,,,,
player,201512270mia,mia,ShepKe00,def_pct,98%,,,,,
player,201512270mia,mia,ShepKe00,special_teams,0,,,,,
player,201512270mia,mia,ShepKe00,st_pct,0%,,,,,
player,201512270mia,mia,VernOl00,pos,DE,,,,,
player,201512270mia,mia,VernOl00,offense,0,,,,,
player,201512270mia,mia,VernOl00,off_pct,0%,,,,,
player,201512270mia,mia,VernOl00,defense,54,,,,,
player,201512270mia,mia,VernOl00,def_pct,92%,,,,,
player,201512270mia,mia,VernOl00,special_teams,3,,,,,
player,201512270mia,mia,VernOl00,st_pct,13%,,,,,
player,201512270mia,mia,SuhxNd99,pos,DT,,,,,
player,201512270mia,mia,SuhxNd99,offense,0,,,,,
player,201512270mia,mia,SuhxNd99,off_pct,0%,,,,,
player,201512270mia,mia,SuhxNd99,defense,52,,,,,
player,201512270mia,mia,SuhxNd99,def_pct,88%,,,,,
player,201512270mia,mia,SuhxNd99,special_teams,0,,,,,
player,201512270mia,mia,SuhxNd99,st_pct,0%,,,,,
player,201512270mia,mia,ShelDe00,pos,DE,,,,,
player,201512270mia,mia,ShelDe00,offense,0,,,,,
player,201512270mia,mia,ShelDe00,off_pct,0%,,,,,
player,201512270mia,mia,ShelDe00,defense,49,,,,,
player,201512270mia,mia,ShelDe00,def_pct,83%,,,,,
player,201512270mia,mia,ShelDe00,special_teams,5,,,,,
player,201512270mia,mia,ShelDe00,st_pct,22%,,,,,
player,201512270mia,mia,LippTo00,pos,CB,,,,,
player,201512270mia,mia,LippTo00,offense,0,,,,,
player,201512270mia,mia,LippTo00,off_pct,0%,,,,,
player,201512270mia,mia,LippTo00,defense,39,,,,,
player,201512270mia,mia,LippTo00,def_pct,66%,,,,,
player,201512270mia,mia,LippTo00,special_teams,1,,,,,
player,201512270mia,mia,LippTo00,st_pct,4%,,,,,
player,201512270mia,mia,ThomMi02,pos,FS,,,,,
player,201512270mia,mia,ThomMi02,offense,0,,,,,
player,201512270mia,mia,ThomMi02,off_pct,0%,,,,,
player,201512270mia,mia,ThomMi02,defense,37,,,,,
player,201512270mia,mia,ThomMi02,def_pct,63%,,,,,
player,201512270mia,mia,ThomMi02,special_teams,17,,,,,
player,201512270mia,mia,ThomMi02,st_pct,74%,,,,,
player,201512270mia,mia,PhilJo01,pos,DT,,,,,
player,201512270mia,mia,PhilJo01,offense,0,,,,,
player,201512270mia,mia,PhilJo01,off_pct,0%,,,,,
player,201512270mia,mia,PhilJo01,defense,35,,,,,
player,201512270mia,mia,PhilJo01,def_pct,59%,,,,,
player,201512270mia,mia,PhilJo01,special_teams,3,,,,,
player,201512270mia,mia,PhilJo01,st_pct,13%,,,,,
player,201512270mia,mia,HewiNe00,pos,LB,,,,,
player,201512270mia,mia,HewiNe00,offense,0,,,,,
player,201512270mia,mia,HewiNe00,off_pct,0%,,,,,
player,201512270mia,mia,HewiNe00,defense,31,,,,,
player,201512270mia,mia,HewiNe00,def_pct,53%,,,,,
player,201512270mia,mia,HewiNe00,special_teams,16,,,,,
player,201512270mia,mia,HewiNe00,st_pct,70%,,,,,
player,201512270mia,mia,JenkJe00,pos,LB,,,,,
player,201512270mia,mia,JenkJe00,offense,0,,,,,
player,201512270mia,mia,JenkJe00,off_pct,0%,,,,,
player,201512270mia,mia,JenkJe00,defense,28,,,,,
player,201512270mia,mia,JenkJe00,def_pct,47%,,,,,
player,201512270mia,mia,JenkJe00,special_teams,0,,,,,
player,201512270mia,mia,JenkJe00,st_pct,0%,,,,,
player,201512270mia,mia,GarySh00,pos,DB,,,,,
player,201512270mia,mia,GarySh00,offense,0,,,,,
player,201512270mia,mia,GarySh00,off_pct,0%,,,,,
player,201512270mia,mia,GarySh00,defense,23,,,,,
player,201512270mia,mia,GarySh00,def_pct,39%,,,,,
player,201512270mia,mia,GarySh00,special_teams,9,,,,,
player,201512270mia,mia,GarySh00,st_pct,39%,,,,,
player,201512270mia,mia,ColeDe01,pos,DT,,,,,
player,201512270mia,mia,ColeDe01,offense,0,,,,,
player,201512270mia,mia,ColeDe01,off_pct,0%,,,,,
player,201512270mia,mia,ColeDe01,defense,21,,,,,
player,201512270mia,mia,ColeDe01,def_pct,36%,,,,,
player,201512270mia,mia,ColeDe01,special_teams,3,,,,,
player,201512270mia,mia,ColeDe01,st_pct,13%,,,,,
player,201512270mia,mia,VigiZa00,pos,LB,,,,,
player,201512270mia,mia,VigiZa00,offense,0,,,,,
player,201512270mia,mia,VigiZa00,off_pct,0%,,,,,
player,201512270mia,mia,VigiZa00,defense,20,,,,,
player,201512270mia,mia,VigiZa00,def_pct,34%,,,,,
player,201512270mia,mia,VigiZa00,special_teams,12,,,,,
player,201512270mia,mia,VigiZa00,st_pct,52%,,,,,
player,201512270mia,mia,MoorDa01,pos,DE,,,,,
player,201512270mia,mia,MoorDa01,offense,0,,,,,
player,201512270mia,mia,MoorDa01,off_pct,0%,,,,,
player,201512270mia,mia,MoorDa01,defense,11,,,,,
player,201512270mia,mia,MoorDa01,def_pct,19%,,,,,
player,201512270mia,mia,MoorDa01,special_teams,14,,,,,
player,201512270mia,mia,MoorDa01,st_pct,61%,,,,,
player,201512270mia,mia,CoplQu00,pos,LB,,,,,
player,201512270mia,mia,CoplQu00,offense,0,,,,,
player,201512270mia,mia,CoplQu00,off_pct,0%,,,,,
player,201512270mia,mia,CoplQu00,defense,10,,,,,
player,201512270mia,mia,CoplQu00,def_pct,17%,,,,,
player,201512270mia,mia,CoplQu00,special_teams,3,,,,,
player,201512270mia,mia,CoplQu00,st_pct,13%,,,,,
player,201512270mia,mia,FedeTe00,pos,DE,,,,,
player,201512270mia,mia,FedeTe00,offense,0,,,,,
player,201512270mia,mia,FedeTe00,off_pct,0%,,,,,
player,201512270mia,mia,FedeTe00,defense,4,,,,,
player,201512270mia,mia,FedeTe00,def_pct,7%,,,,,
player,201512270mia,mia,FedeTe00,special_teams,9,,,,,
player,201512270mia,mia,FedeTe00,st_pct,39%,,,,,
player,201512270mia,mia,PatmTy00,pos,CB,,,,,
player,201512270mia,mia,PatmTy00,offense,0,,,,,
player,201512270mia,mia,PatmTy00,off_pct,0%,,,,,
player,201512270mia,mia,PatmTy00,defense,1,,,,,
player,201512270mia,mia,PatmTy00,def_pct,2%,,,,,
player,201512270mia,mia,PatmTy00,special_teams,7,,,,,
player,201512270mia,mia,PatmTy00,st_pct,30%,,,,,
player,201512270mia,mia,AikeWa00,pos,SS,,,,,
player,201512270mia,mia,AikeWa00,offense,0,,,,,
player,201512270mia,mia,AikeWa00,off_pct,0%,,,,,
player,201512270mia,mia,AikeWa00,defense,0,,,,,
player,201512270mia,mia,AikeWa00,def_pct,0%,,,,,
player,201512270mia,mia,AikeWa00,special_teams,21,,,,,
player,201512270mia,mia,AikeWa00,st_pct,91%,,,,,
player,201512270mia,mia,JohnJa04,pos,LB,,,,,
player,201512270mia,mia,JohnJa04,offense,0,,,,,
player,201512270mia,mia,JohnJa04,off_pct,0%,,,,,
player,201512270mia,mia,JohnJa04,defense,0,,,,,
player,201512270mia,mia,JohnJa04,def_pct,0%,,,,,
player,201512270mia,mia,JohnJa04,special_teams,18,,,,,
player,201512270mia,mia,JohnJa04,st_pct,78%,,,,,
player,201512270mia,mia,PaysSp00,pos,LB,,,,,
player,201512270mia,mia,PaysSp00,offense,0,,,,,
player,201512270mia,mia,PaysSp00,off_pct,0%,,,,,
player,201512270mia,mia,PaysSp00,defense,0,,,,,
player,201512270mia,mia,PaysSp00,def_pct,0%,,,,,
player,201512270mia,mia,PaysSp00,special_teams,18,,,,,
player,201512270mia,mia,PaysSp00,st_pct,78%,,,,,
player,201512270mia,mia,McCaBo01,pos,CB,,,,,
player,201512270mia,mia,McCaBo01,offense,0,,,,,
player,201512270mia,mia,McCaBo01,off_pct,0%,,,,,
player,201512270mia,mia,McCaBo01,defense,0,,,,,
player,201512270mia,mia,McCaBo01,def_pct,0%,,,,,
player,201512270mia,mia,McCaBo01,special_teams,17,,,,,
player,201512270mia,mia,McCaBo01,st_pct,74%,,,,,
player,201512270mia,mia,DarrMa00,pos,P,,,,,
player,201512270mia,mia,DarrMa00,offense,0,,,,,
player,201512270mia,mia,DarrMa00,off_pct,0%,,,,,
player,201512270mia,mia,DarrMa00,defense,0,,,,,
player,201512270mia,mia,DarrMa00,def_pct,0%,,,,,
player,201512270mia,mia,DarrMa00,special_teams,6,,,,,
player,201512270mia,mia,DarrMa00,st_pct,26%,,,,,
player,201512270mia,mia,FranAn01,pos,K,,,,,
player,201512270mia,mia,FranAn01,offense,0,,,,,
player,201512270mia,mia,FranAn01,off_pct,0%,,,,,
player,201512270mia,mia,FranAn01,defense,0,,,,,
player,201512270mia,mia,FranAn01,def_pct,0%,,,,,
player,201512270mia,mia,FranAn01,special_teams,6,,,,,
player,201512270mia,mia,FranAn01,st_pct,26%,,,,,
player,201512270mia,mia,DennJo20,pos,LS,,,,,
player,201512270mia,mia,DennJo20,offense,0,,,,,
player,201512270mia,mia,DennJo20,off_pct,0%,,,,,
player,201512270mia,mia,DennJo20,defense,0,,,,,
player,201512270mia,mia,DennJo20,def_pct,0%,,,,,
player,201512270mia,mia,DennJo20,special_teams,5,,,,,
player,201512270mia,mia,DennJo20,st_pct,22%,,,,,
player,201512270mia,mia,McClJa20,pos,C,,,,,
player,201512270mia,mia,McClJa20,offense,0,,,,,
player,201512270mia,mia,McClJa20,off_pct,0%,,,,,
player,201512270mia,mia,McClJa20,defense,0,,,,,
player,201512270mia,mia,McClJa20,def_pct,0%,,,,,
player,201512270mia,mia,McClJa20,special_teams,2,,,,,
player,201512270mia,mia,McClJa20,st_pct,9%,,,,,
player,201512270mia,clt,MewhJa00,pos,G,,,,,
player,201512270mia,clt,MewhJa00,offense,59,,,,,
player,201512270mia,clt,MewhJa00,off_pct,100%,,,,,
player,201512270mia,clt,MewhJa00,defense,0,,,,,
player,201512270mia,clt,MewhJa00,def_pct,0%,,,,,
player,201512270mia,clt,MewhJa00,special_teams,3,,,,,
player,201512270mia,clt,MewhJa00,st_pct,13%,,,,,
player,201512270mia,clt,HarrJo03,pos,C,,,,,
player,201512270mia,clt,HarrJo03,offense,59,,,,,
player,201512270mia,clt,HarrJo03,off_pct,100%,,,,,
player,201512270mia,clt,HarrJo03,defense,0,,,,,
player,201512270mia,clt,HarrJo03,def_pct,0%,,,,,
player,201512270mia,clt,HarrJo03,special_teams,3,,,,,
player,201512270mia,clt,HarrJo03,st_pct,13%,,,,,
player,201512270mia,clt,ReitJo00,pos,T,,,,,
player,201512270mia,clt,ReitJo00,offense,59,,,,,
player,201512270mia,clt,ReitJo00,off_pct,100%,,,,,
player,201512270mia,clt,ReitJo00,defense,0,,,,,
player,201512270mia,clt,ReitJo00,def_pct,0%,,,,,
player,201512270mia,clt,ReitJo00,special_teams,3,,,,,
player,201512270mia,clt,ReitJo00,st_pct,13%,,,,,
player,201512270mia,clt,CastAn00,pos,T,,,,,
player,201512270mia,clt,CastAn00,offense,59,,,,,
player,201512270mia,clt,CastAn00,off_pct,100%,,,,,
player,201512270mia,clt,CastAn00,defense,0,,,,,
player,201512270mia,clt,CastAn00,def_pct,0%,,,,,
player,201512270mia,clt,CastAn00,special_teams,0,,,,,
player,201512270mia,clt,CastAn00,st_pct,0%,,,,,
player,201512270mia,clt,HiltT.00,pos,WR,,,,,
player,201512270mia,clt,HiltT.00,offense,51,,,,,
